
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:02:53.440 --> 00:02:56.720]   is we're actually gonna look at a biblical life hack.
[00:02:56.720 --> 00:02:58.600]   We're gonna look at a life hack that is in scripture.
[00:02:58.600 --> 00:03:00.400]   In fact, one scholar would say
[00:03:00.400 --> 00:03:02.760]   that the verse that we're gonna look at tonight
[00:03:02.760 --> 00:03:06.800]   in all of the New Testament, this might be, in his opinion,
[00:03:06.800 --> 00:03:11.400]   the most helpful verse in the entire New Testament.
[00:03:11.400 --> 00:03:15.160]   There's over 7,900 verses in the New Testament.
[00:03:15.160 --> 00:03:17.360]   And one scholar would say this one,
[00:03:17.360 --> 00:03:18.680]   the one that we're gonna look at tonight
[00:03:18.680 --> 00:03:19.600]   is the most helpful.
[00:03:19.600 --> 00:03:21.400]   And the reason it's the most helpful
[00:03:21.400 --> 00:03:23.880]   is because it helps us with the situation
[00:03:23.880 --> 00:03:26.960]   that we all face every single day.
[00:03:26.960 --> 00:03:28.760]   And so we may not all face some of those life hacks
[00:03:28.760 --> 00:03:29.600]   that we see out there.
[00:03:29.600 --> 00:03:31.480]   That may not be problems that we're facing every day,
[00:03:31.480 --> 00:03:32.480]   but I promise you this,
[00:03:32.480 --> 00:03:34.120]   the one that we're gonna talk about tonight
[00:03:34.120 --> 00:03:37.400]   is a problem that you and I face every single day.
[00:03:37.400 --> 00:03:39.200]   And I would go so far as to say this too,
[00:03:39.200 --> 00:03:41.600]   that if we don't get our arms around this issue
[00:03:41.600 --> 00:03:43.320]   that we're gonna talk about tonight,
[00:03:43.320 --> 00:03:45.160]   if we don't get our arms around this issue,
[00:03:45.160 --> 00:03:47.760]   then this could be the thing that is gonna prevent you and I
[00:03:47.760 --> 00:03:49.880]   from becoming the person that we wanna be.
[00:03:51.080 --> 00:03:52.840]   This, if we don't get our arms around this,
[00:03:52.840 --> 00:03:55.160]   this could be the difference between whether or not
[00:03:55.160 --> 00:03:57.440]   we become the person we wanna become,
[00:03:57.440 --> 00:04:00.000]   or if we fast forward 20, 30, 40 years,
[00:04:00.000 --> 00:04:01.600]   we're just a shadow,
[00:04:01.600 --> 00:04:05.080]   just a shadow of the person that we wanna become today.
[00:04:05.080 --> 00:04:09.120]   And so tonight is going to be an incredibly helpful night
[00:04:09.120 --> 00:04:11.320]   looking at a life hack that will help us
[00:04:11.320 --> 00:04:12.320]   in all of these different,
[00:04:12.320 --> 00:04:14.040]   or specifically in one situation
[00:04:14.040 --> 00:04:16.480]   that all of us face every single day.
[00:04:16.480 --> 00:04:17.680]   And that situation is this,
[00:04:17.680 --> 00:04:19.480]   the situation is temptation.
[00:04:20.600 --> 00:04:22.120]   And what I mean when I say temptation is this,
[00:04:22.120 --> 00:04:23.600]   it's all these little decisions
[00:04:23.600 --> 00:04:26.280]   that you and I have to make every day
[00:04:26.280 --> 00:04:28.520]   as to whether or not we're gonna do something
[00:04:28.520 --> 00:04:31.640]   that is going to please God or not please God.
[00:04:31.640 --> 00:04:33.880]   It's all these decisions we have to make every day
[00:04:33.880 --> 00:04:35.440]   to sin or not to sin,
[00:04:35.440 --> 00:04:36.800]   making decisions every day,
[00:04:36.800 --> 00:04:39.120]   we're faced with a multiple times a day,
[00:04:39.120 --> 00:04:42.640]   these decisions to do what God says is best,
[00:04:42.640 --> 00:04:45.920]   or go our own way and do something that we think is best.
[00:04:45.920 --> 00:04:48.480]   And so every single one of us in the room tonight,
[00:04:48.480 --> 00:04:52.800]   we all face temptation and we face it multiple times a day.
[00:04:52.800 --> 00:04:54.520]   And so what we're gonna see tonight
[00:04:54.520 --> 00:04:56.280]   is we're gonna see a hack.
[00:04:56.280 --> 00:04:58.880]   We're gonna see a way that we can handle this
[00:04:58.880 --> 00:05:00.440]   so that we can get our arms around this.
[00:05:00.440 --> 00:05:03.720]   What is a way that we should think about temptation
[00:05:03.720 --> 00:05:06.760]   that is gonna be incredibly helpful for us?
[00:05:06.760 --> 00:05:08.960]   And so tonight too, I know in a room this size
[00:05:08.960 --> 00:05:10.880]   that not everybody in here tonight
[00:05:10.880 --> 00:05:13.680]   would probably claim to be a follower of Jesus Christ
[00:05:13.680 --> 00:05:15.440]   or call themselves a Christian.
[00:05:15.440 --> 00:05:16.800]   And so if you're in the room tonight
[00:05:16.800 --> 00:05:19.600]   and that's not you, you wouldn't call yourself a Christian,
[00:05:19.600 --> 00:05:21.880]   you wouldn't call yourself a follower of Jesus.
[00:05:21.880 --> 00:05:23.720]   You're just trying to figure out who Jesus is
[00:05:23.720 --> 00:05:25.360]   or you're trying to figure out who God is.
[00:05:25.360 --> 00:05:27.920]   And you're just here because a friend invited you
[00:05:27.920 --> 00:05:30.440]   or you're here because a coworker invited you.
[00:05:30.440 --> 00:05:31.280]   I just wanna let you know
[00:05:31.280 --> 00:05:33.840]   that a lot of what I'm gonna talk about tonight,
[00:05:33.840 --> 00:05:36.000]   I'm actually not gonna be talking to you.
[00:05:36.000 --> 00:05:37.640]   I'm actually gonna be talking to Christians.
[00:05:37.640 --> 00:05:39.400]   And so tonight what you get to do
[00:05:39.400 --> 00:05:41.120]   is I think you're still gonna learn something,
[00:05:41.120 --> 00:05:41.960]   but what you get to do
[00:05:41.960 --> 00:05:44.360]   is you get to watch all the Christians squirm, right?
[00:05:44.360 --> 00:05:45.400]   So you can just sit there
[00:05:45.400 --> 00:05:47.560]   and watch them and I think if you listen,
[00:05:47.560 --> 00:05:48.760]   you're gonna learn a couple of things
[00:05:48.760 --> 00:05:51.040]   and there may be some stuff that's in there that's helpful.
[00:05:51.040 --> 00:05:53.160]   But tonight we're primarily
[00:05:53.160 --> 00:05:54.560]   going to be talking to Christians
[00:05:54.560 --> 00:05:57.080]   because the letter that we're gonna read from
[00:05:57.080 --> 00:05:59.000]   was written to Christians.
[00:05:59.000 --> 00:06:00.000]   It was written to Christians
[00:06:00.000 --> 00:06:02.440]   in a specific situation that they were facing.
[00:06:02.440 --> 00:06:03.280]   So if you got your Bibles,
[00:06:03.280 --> 00:06:05.600]   let's open up to 1 Corinthians 10.
[00:06:05.600 --> 00:06:07.160]   That's where we're gonna be tonight.
[00:06:07.160 --> 00:06:08.920]   It's just gonna be one verse that we'll be in tonight,
[00:06:08.920 --> 00:06:10.080]   but it's got three sentences
[00:06:10.080 --> 00:06:11.640]   and there's a lot packed in there.
[00:06:11.640 --> 00:06:12.920]   And so it's gonna be worth it for us
[00:06:12.920 --> 00:06:14.360]   just to kind of camp out
[00:06:14.360 --> 00:06:15.720]   in this one verse tonight.
[00:06:15.720 --> 00:06:17.280]   And so 1 Corinthians 10,
[00:06:17.280 --> 00:06:19.800]   specifically we're gonna look at verse 13.
[00:06:19.800 --> 00:06:22.200]   And so let me just set up the context a little bit
[00:06:22.200 --> 00:06:23.040]   for this verse.
[00:06:23.040 --> 00:06:24.840]   So Paul, the apostle Paul,
[00:06:24.840 --> 00:06:26.120]   this guy, the apostle Paul,
[00:06:26.120 --> 00:06:27.280]   he had planted this church
[00:06:27.280 --> 00:06:28.320]   or helped start this church
[00:06:28.320 --> 00:06:30.640]   in this ancient city of Corinth.
[00:06:30.640 --> 00:06:32.760]   And then he was out planting other churches.
[00:06:32.760 --> 00:06:34.320]   And as he was out planting other churches,
[00:06:34.320 --> 00:06:35.760]   he heard some news
[00:06:35.760 --> 00:06:37.040]   about some things that were going on
[00:06:37.040 --> 00:06:38.720]   in this church in Corinth.
[00:06:38.720 --> 00:06:42.120]   And so Paul wanted to address some things that he had heard.
[00:06:42.120 --> 00:06:43.600]   He wanted to answer some questions.
[00:06:43.600 --> 00:06:46.120]   And so he did what you did in the first century
[00:06:46.120 --> 00:06:47.480]   when you wanted to communicate with somebody
[00:06:47.480 --> 00:06:48.760]   and you weren't in the same town,
[00:06:48.760 --> 00:06:49.840]   he wrote a letter.
[00:06:49.840 --> 00:06:51.960]   And so this is his first letter
[00:06:51.960 --> 00:06:53.560]   that he wrote to the church in Corinth.
[00:06:53.560 --> 00:06:55.240]   We call it 1 Corinthians.
[00:06:55.240 --> 00:06:56.880]   That's the way it is in our New Testament.
[00:06:56.880 --> 00:06:58.320]   And so here's what was going on.
[00:06:58.320 --> 00:06:59.680]   There were a lot of things going on
[00:06:59.680 --> 00:07:01.000]   in that particular city
[00:07:01.000 --> 00:07:02.080]   and that church was dealing with.
[00:07:02.080 --> 00:07:04.320]   But the situation right now
[00:07:04.320 --> 00:07:06.320]   or one of the situations that we know
[00:07:06.320 --> 00:07:07.400]   that they were dealing with is this,
[00:07:07.400 --> 00:07:08.560]   is that the church in Corinth
[00:07:08.560 --> 00:07:10.840]   had started to get a little bit arrogant.
[00:07:10.840 --> 00:07:12.880]   They had started to become a little bit lax.
[00:07:12.880 --> 00:07:14.480]   They had started to become a little bit lax
[00:07:14.480 --> 00:07:15.760]   in their relationship with sin.
[00:07:15.760 --> 00:07:17.840]   They started to think that maybe sin
[00:07:17.840 --> 00:07:19.040]   wasn't a big deal to them
[00:07:19.040 --> 00:07:22.000]   or sin just wasn't a big deal in general.
[00:07:22.000 --> 00:07:25.240]   And so their attitudes and their relationship with sin
[00:07:25.240 --> 00:07:27.240]   had started to kind of wane a little bit.
[00:07:27.240 --> 00:07:28.360]   And Paul caught wind of this.
[00:07:28.360 --> 00:07:30.200]   And he, in chapter 10,
[00:07:30.200 --> 00:07:31.480]   as he's writing about a whole bunch of things
[00:07:31.480 --> 00:07:34.200]   and he gets to chapter 10 and he's reminding them,
[00:07:34.200 --> 00:07:37.000]   hey, don't be arrogant.
[00:07:37.000 --> 00:07:37.840]   Don't be arrogant.
[00:07:37.840 --> 00:07:40.960]   Don't think that you can just automatically stand in sin
[00:07:40.960 --> 00:07:43.680]   or have this very lax attitude towards sin.
[00:07:43.680 --> 00:07:46.000]   And then what he does in chapter 10 is he goes back
[00:07:46.000 --> 00:07:48.840]   and he shares stories from their Old Testament,
[00:07:48.840 --> 00:07:51.920]   from our Old Testament about the Israelites.
[00:07:51.920 --> 00:07:53.200]   And he shares stories with them and say,
[00:07:53.200 --> 00:07:57.200]   hey, remember they too one time were lax and arrogant
[00:07:57.200 --> 00:07:58.400]   in their relationship with sin.
[00:07:58.400 --> 00:08:01.800]   And we remember what God did to them.
[00:08:01.800 --> 00:08:04.280]   And we remember the judgment that was there.
[00:08:04.280 --> 00:08:05.680]   And we remember the destruction
[00:08:05.680 --> 00:08:06.920]   that their sin brought into them.
[00:08:06.920 --> 00:08:08.280]   And we remember that God,
[00:08:08.280 --> 00:08:10.080]   God didn't want them to become arrogant
[00:08:10.080 --> 00:08:12.160]   or be lax in their relationship with sin.
[00:08:12.160 --> 00:08:16.440]   And that those stories are preserved as a warning for you
[00:08:16.440 --> 00:08:19.000]   and preserved as a warning for us.
[00:08:19.000 --> 00:08:22.080]   And so he was encouraging them to not be arrogant.
[00:08:22.080 --> 00:08:23.960]   And that's where we get to this verse.
[00:08:23.960 --> 00:08:26.240]   So after he is saying, hey, remember,
[00:08:26.240 --> 00:08:29.600]   remember God, he's gonna deal with this.
[00:08:29.600 --> 00:08:30.560]   Don't be arrogant.
[00:08:30.560 --> 00:08:32.600]   Don't be lax in your relationship with sin.
[00:08:32.600 --> 00:08:34.400]   And here's what he says in verse 13.
[00:08:34.400 --> 00:08:36.200]   He reminds them this,
[00:08:36.200 --> 00:08:39.520]   that no temptation has overtaken you
[00:08:39.520 --> 00:08:41.520]   except what is common to mankind.
[00:08:41.520 --> 00:08:43.360]   And God is faithful.
[00:08:43.360 --> 00:08:46.040]   He will not let you be tempted beyond what you can bear.
[00:08:46.040 --> 00:08:47.640]   But when you are tempted,
[00:08:47.640 --> 00:08:52.640]   he will also provide a way out so that you can endure it.
[00:08:52.640 --> 00:08:55.520]   And so the first point I wanna make tonight
[00:08:55.520 --> 00:08:56.560]   from this verse is this,
[00:08:56.560 --> 00:08:58.200]   it's in this first part of this verse,
[00:08:58.200 --> 00:09:00.440]   that no temptation has overtaken you
[00:09:00.440 --> 00:09:02.160]   except what's common to mankind.
[00:09:02.160 --> 00:09:05.420]   And so the first point is that temptation is unavoidable.
[00:09:05.420 --> 00:09:09.400]   For every single one of us, temptation is unavoidable.
[00:09:09.400 --> 00:09:11.200]   So what this means for our life is this guys,
[00:09:11.200 --> 00:09:13.860]   it means that every single day,
[00:09:13.860 --> 00:09:15.600]   every single day when we wake up,
[00:09:15.600 --> 00:09:16.720]   every single one of us,
[00:09:16.720 --> 00:09:20.760]   we are on the very edge of doing something
[00:09:20.760 --> 00:09:23.720]   that is gonna bring about a tremendous amount of destruction
[00:09:23.720 --> 00:09:24.560]   into our life.
[00:09:24.560 --> 00:09:26.320]   Every single one of us, every day,
[00:09:26.320 --> 00:09:30.840]   we are at the edge of almost ruining our life all the time.
[00:09:30.840 --> 00:09:33.840]   It's unavoidable.
[00:09:33.840 --> 00:09:36.580]   Temptation, these decisions that we have
[00:09:36.580 --> 00:09:38.920]   to either go our way or trust God
[00:09:38.920 --> 00:09:40.440]   to do what we think is right
[00:09:40.440 --> 00:09:42.720]   or do what we know that God wants us to do,
[00:09:42.720 --> 00:09:45.400]   those situations and those choices,
[00:09:45.400 --> 00:09:47.080]   we have to make those every day.
[00:09:47.080 --> 00:09:48.920]   And every day, our heart is gonna be tempted
[00:09:48.920 --> 00:09:51.380]   to go our own way, to turn our back on God.
[00:09:51.380 --> 00:09:53.440]   And that temptation is unavoidable.
[00:09:53.440 --> 00:09:55.360]   And so what that means for you and I is this,
[00:09:55.360 --> 00:09:58.180]   is that every day we are one click away,
[00:09:58.180 --> 00:10:00.980]   one click away from bringing ruin
[00:10:00.980 --> 00:10:02.480]   and destruction into our life.
[00:10:02.480 --> 00:10:04.800]   Every single day, you and I,
[00:10:04.800 --> 00:10:08.520]   we are one decision away from doing something
[00:10:08.520 --> 00:10:11.320]   that we're gonna regret for a long time.
[00:10:11.320 --> 00:10:13.840]   Every single one of us, every day,
[00:10:13.840 --> 00:10:15.560]   we're one financial transaction away
[00:10:15.560 --> 00:10:16.840]   from bringing destruction.
[00:10:16.840 --> 00:10:19.640]   We're one choice away from bringing destruction.
[00:10:19.640 --> 00:10:22.600]   We're one text message away, one phone call away,
[00:10:22.600 --> 00:10:24.040]   one email away.
[00:10:24.040 --> 00:10:27.380]   Every day, we're at this very edge
[00:10:27.380 --> 00:10:30.680]   of bringing ruin and destruction into our life.
[00:10:30.680 --> 00:10:34.240]   And it's always going to be this way.
[00:10:34.240 --> 00:10:35.680]   It's unavoidable.
[00:10:35.680 --> 00:10:37.800]   There is no temptation that's overtaken us
[00:10:37.800 --> 00:10:40.080]   except what is common to man.
[00:10:40.080 --> 00:10:41.640]   And so what this means is this,
[00:10:41.640 --> 00:10:43.580]   like we have this battle,
[00:10:43.580 --> 00:10:45.840]   this battle that's raging every day.
[00:10:45.840 --> 00:10:47.780]   And what's discouraging to so many of us
[00:10:47.780 --> 00:10:48.740]   so many times is this,
[00:10:48.740 --> 00:10:51.320]   is that even if we made a good choice today,
[00:10:51.320 --> 00:10:52.880]   that doesn't guarantee
[00:10:52.880 --> 00:10:55.040]   and mean that we're gonna make a good choice tomorrow.
[00:10:55.040 --> 00:10:59.720]   And the opposite of that is also true, which is hopeful.
[00:10:59.720 --> 00:11:01.580]   That even if we made a poor choice today,
[00:11:01.580 --> 00:11:03.600]   that doesn't mean that we're destined
[00:11:03.600 --> 00:11:05.560]   to make a poor choice tomorrow.
[00:11:05.560 --> 00:11:08.440]   So here's the way that this is kind of invading my life.
[00:11:08.440 --> 00:11:10.960]   So when I was in high school,
[00:11:10.960 --> 00:11:12.720]   I was a senior in high school.
[00:11:12.720 --> 00:11:14.440]   I was playing baseball at the time.
[00:11:14.440 --> 00:11:15.920]   That was kind of the sport I played
[00:11:15.920 --> 00:11:16.960]   there at the end of baseball
[00:11:16.960 --> 00:11:19.040]   or at the end of my high school time.
[00:11:19.040 --> 00:11:21.580]   And so I did what a lot of 18 year olds did
[00:11:21.580 --> 00:11:23.340]   when they played baseball at the time,
[00:11:23.340 --> 00:11:24.480]   is that when I was not playing
[00:11:24.480 --> 00:11:25.960]   and I was sitting on the bench,
[00:11:25.960 --> 00:11:29.560]   I had a friend that introduced me to tobacco,
[00:11:29.560 --> 00:11:31.360]   to smokeless tobacco, to dip or snuff,
[00:11:31.360 --> 00:11:32.200]   whatever you guys call it.
[00:11:32.200 --> 00:11:36.080]   Specifically, it was the Royal Blue can of Skull Mints.
[00:11:36.080 --> 00:11:38.040]   And I put that into my mouth.
[00:11:38.040 --> 00:11:40.240]   And I know some of you guys have tried that before
[00:11:40.240 --> 00:11:42.680]   and you have horror stories about how it made you throw up.
[00:11:42.680 --> 00:11:44.760]   And so you never, ever wanted to try
[00:11:44.760 --> 00:11:46.400]   smokeless tobacco ever again.
[00:11:46.400 --> 00:11:47.580]   That was not my story.
[00:11:47.580 --> 00:11:50.480]   I put it in my mouth and I fell in love.
[00:11:50.480 --> 00:11:53.960]   I was like, this, this is amazing.
[00:11:53.960 --> 00:11:55.200]   This makes me feel good.
[00:11:55.200 --> 00:11:57.040]   My spit turns all these different colors.
[00:11:57.040 --> 00:11:59.200]   I feel like a man.
[00:11:59.200 --> 00:12:00.680]   Like this is awesome.
[00:12:00.680 --> 00:12:01.700]   And so I fell in love with it.
[00:12:01.700 --> 00:12:03.280]   So all throughout my senior year
[00:12:03.280 --> 00:12:05.280]   and then all throughout my four years of college,
[00:12:05.280 --> 00:12:07.200]   one of my favorite things to do in college
[00:12:07.200 --> 00:12:08.040]   was to dip tobacco.
[00:12:08.040 --> 00:12:09.560]   And so I would go to lunch.
[00:12:09.560 --> 00:12:11.200]   I always did my classes in the morning.
[00:12:11.200 --> 00:12:13.380]   I'd go to lunch and I'd have my afternoons off.
[00:12:13.380 --> 00:12:15.320]   And I would like, right after lunch,
[00:12:15.320 --> 00:12:16.640]   I'd go up to my dorm room.
[00:12:16.640 --> 00:12:19.760]   I'd put a big old thing, a dip right there in my lip.
[00:12:19.760 --> 00:12:22.920]   And I played video games for hours
[00:12:22.920 --> 00:12:25.720]   because I was a man, right?
[00:12:27.640 --> 00:12:29.340]   And it felt so powerful.
[00:12:29.340 --> 00:12:33.100]   And I loved every moment of it.
[00:12:33.100 --> 00:12:34.340]   Well, then I become a Christian
[00:12:34.340 --> 00:12:36.580]   and then I start to learn that,
[00:12:36.580 --> 00:12:39.140]   hey, this stuff actually like maybe causes cancer.
[00:12:39.140 --> 00:12:41.540]   I have some friends that start to have some mouth surgery
[00:12:41.540 --> 00:12:42.940]   because they were dipping tobacco.
[00:12:42.940 --> 00:12:44.180]   And I'm like, okay, I'm starting to learn
[00:12:44.180 --> 00:12:47.020]   about how God has given me the gift of health
[00:12:47.020 --> 00:12:48.260]   and I need to steward this body.
[00:12:48.260 --> 00:12:51.260]   And so I make a decision that I'm not gonna dip tobacco.
[00:12:51.260 --> 00:12:53.020]   And so I can stand up here today
[00:12:53.020 --> 00:12:54.500]   and I can tell you, I haven't dipped tobacco
[00:12:54.500 --> 00:12:55.340]   for over 20 years.
[00:12:55.340 --> 00:12:58.440]   I have not done that for over 20 years.
[00:12:58.440 --> 00:13:00.440]   Hey, before, hey, listen to the rest of the story.
[00:13:00.440 --> 00:13:01.280]   It's not impressive.
[00:13:01.280 --> 00:13:03.800]   Okay, so, but here's the deal.
[00:13:03.800 --> 00:13:06.160]   So it's been 20 years, 20 years.
[00:13:06.160 --> 00:13:08.240]   But just the other day after a basketball game,
[00:13:08.240 --> 00:13:11.920]   I go to QT to buy my kids a Slurpee.
[00:13:11.920 --> 00:13:14.560]   And I'm sitting there and I'm paying for these Slurpees
[00:13:14.560 --> 00:13:18.120]   and I see my harlot back there, right?
[00:13:18.120 --> 00:13:20.880]   I see Skull Mint.
[00:13:20.880 --> 00:13:24.380]   And guys, I'm like in a heartbeat.
[00:13:24.380 --> 00:13:26.760]   I would love, I would love nothing more
[00:13:26.760 --> 00:13:29.800]   to put you in my mouth and play video games right now.
[00:13:29.800 --> 00:13:30.640]   Right?
[00:13:30.640 --> 00:13:33.160]   What's crazy to me, and guess what?
[00:13:33.160 --> 00:13:34.800]   It wasn't just a couple of weeks ago.
[00:13:34.800 --> 00:13:36.640]   Every time over the past 20 years
[00:13:36.640 --> 00:13:40.080]   that I walk into QT or 7-Eleven or Walmart
[00:13:40.080 --> 00:13:43.340]   or Walgreens or CVS, any place that sells
[00:13:43.340 --> 00:13:46.420]   this amazing tobacco, any place I walk into,
[00:13:46.420 --> 00:13:48.120]   my heart starts to leap and I go,
[00:13:48.120 --> 00:13:51.000]   man, I would love to have that again.
[00:13:51.000 --> 00:13:53.640]   It's been 20 years.
[00:13:54.480 --> 00:13:56.860]   I so bad just wanna go, you know what?
[00:13:56.860 --> 00:13:58.100]   That battle's done.
[00:13:58.100 --> 00:14:00.260]   I got a lot of other things that I'm battling in life.
[00:14:00.260 --> 00:14:02.500]   I so bad, I wish I could sit here and tell you
[00:14:02.500 --> 00:14:05.220]   that my addiction to nicotine was something in the past,
[00:14:05.220 --> 00:14:06.940]   but it's not something in the past.
[00:14:06.940 --> 00:14:09.420]   Every day I'm at the edge.
[00:14:09.420 --> 00:14:11.500]   Every day I'm at the edge
[00:14:11.500 --> 00:14:13.300]   of giving into that temptation again.
[00:14:13.300 --> 00:14:16.540]   And that's just one of like dozens and dozens
[00:14:16.540 --> 00:14:17.580]   of things in my life.
[00:14:17.580 --> 00:14:21.020]   Every day I'm at the edge of giving in
[00:14:21.020 --> 00:14:22.540]   or this battle with lust.
[00:14:22.540 --> 00:14:25.500]   Every day I'm at the edge with my battle with greed.
[00:14:25.500 --> 00:14:28.380]   Every day I have to make all these choices
[00:14:28.380 --> 00:14:30.980]   on am I gonna love people or am I gonna be selfish?
[00:14:30.980 --> 00:14:33.460]   Every day is a battle of am I gonna be joyful
[00:14:33.460 --> 00:14:34.540]   or am I gonna be depressed?
[00:14:34.540 --> 00:14:35.980]   Every day is a battle with,
[00:14:35.980 --> 00:14:38.500]   am I gonna just listen to these thoughts
[00:14:38.500 --> 00:14:40.960]   that get stuck in my head and be anxious about the future
[00:14:40.960 --> 00:14:42.340]   or am I gonna trust the Lord?
[00:14:42.340 --> 00:14:47.340]   Every single day is a battle because sin is unavoidable.
[00:14:47.340 --> 00:14:52.340]   But the other thing that we get out of this first part
[00:14:52.340 --> 00:14:54.980]   of this is that not only is every day a battle,
[00:14:54.980 --> 00:14:57.900]   but what we need to remember is that nobody is unique.
[00:14:57.900 --> 00:15:00.780]   Nobody's unique.
