
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:20.600 --> 00:03:22.240]   be like, the doors still don't open again
[00:03:22.240 --> 00:03:23.500]   or don't open again.
[00:03:23.500 --> 00:03:24.600]   How can I make sure that happens?
[00:03:24.600 --> 00:03:26.080]   So we began to like invest stuff
[00:03:26.080 --> 00:03:28.240]   I wouldn't normally do to a house that I didn't own
[00:03:28.240 --> 00:03:30.240]   where we were like, it's worth it though.
[00:03:30.240 --> 00:03:32.200]   Before we move our life into here,
[00:03:32.200 --> 00:03:35.860]   we need to test this and pay engineers and pay architects
[00:03:35.860 --> 00:03:37.400]   and have someone come out
[00:03:37.400 --> 00:03:40.900]   to make sure this foundation is fixed, it is solid,
[00:03:40.900 --> 00:03:43.280]   it is trustworthy and you can live your life
[00:03:43.280 --> 00:03:46.520]   and rebuild this house on top of it.
[00:03:46.520 --> 00:03:47.440]   And what does that have to do with tonight
[00:03:47.440 --> 00:03:48.680]   what we're talking about?
[00:03:48.680 --> 00:03:50.680]   So tonight we're continuing and we are looking at
[00:03:50.680 --> 00:03:52.160]   one of the most key objections
[00:03:52.160 --> 00:03:53.200]   I think that a lot of people have,
[00:03:53.200 --> 00:03:57.440]   which is how can I know the Bible is the words of God?
[00:03:57.440 --> 00:03:59.680]   Or how can I trust the Bible?
[00:03:59.680 --> 00:04:03.240]   Hasn't been changed over time, is it really reliable?
[00:04:03.240 --> 00:04:05.660]   In other words, is it a foundation
[00:04:05.660 --> 00:04:07.320]   that I can build my life on?
[00:04:07.320 --> 00:04:09.440]   'Cause that's, Jesus even said his teachings
[00:04:09.440 --> 00:04:12.560]   were like a foundation that you should build your life on.
[00:04:12.560 --> 00:04:13.840]   And when we think about our faith,
[00:04:13.840 --> 00:04:17.120]   the Bible is a foundation that is at the epicenter
[00:04:17.120 --> 00:04:18.760]   and beneath all the Christian teachings.
[00:04:18.760 --> 00:04:20.980]   Like if we can't trust the Bible,
[00:04:20.980 --> 00:04:23.940]   then our foundation is totally done.
[00:04:23.940 --> 00:04:26.940]   And yet if we, for many of us,
[00:04:26.940 --> 00:04:29.500]   we build our life on these teachings
[00:04:29.500 --> 00:04:32.040]   and along the journey, maybe you were a Christian
[00:04:32.040 --> 00:04:33.920]   and you began to build your life on the teachings
[00:04:33.920 --> 00:04:35.160]   of the Bible and the teaching of Jesus.
[00:04:35.160 --> 00:04:36.680]   And then at some point in life, somebody came along
[00:04:36.680 --> 00:04:38.020]   and they were like, hey, you know,
[00:04:38.020 --> 00:04:40.980]   the Bible has been changed or there's contradictions in it
[00:04:40.980 --> 00:04:44.080]   or there's problems with it, or it's really outdated.
[00:04:44.080 --> 00:04:45.960]   You can't build your life on that thing.
[00:04:45.960 --> 00:04:48.340]   And all of a sudden it's like our foundation got knocked
[00:04:48.340 --> 00:04:50.440]   and our faith just shakes.
[00:04:50.440 --> 00:04:52.760]   And does it have to be that way?
[00:04:52.760 --> 00:04:54.860]   And I believe the answer is no.
[00:04:54.860 --> 00:04:56.200]   And so tonight, I just wanna talk about
[00:04:56.200 --> 00:04:57.600]   some of the key objections as it relates
[00:04:57.600 --> 00:05:01.280]   to the foundation of God's word and examine together,
[00:05:01.280 --> 00:05:05.420]   putting it to the test over whether or not it is trustworthy,
[00:05:05.420 --> 00:05:07.380]   can we build our life on top of it?
[00:05:07.380 --> 00:05:10.200]   And is it worth living according to?
[00:05:10.200 --> 00:05:12.220]   'Cause think about it for a second.
[00:05:12.220 --> 00:05:15.160]   If it's true, I think a lot of us entertain the idea
[00:05:15.160 --> 00:05:16.600]   that maybe it's not true.
[00:05:16.600 --> 00:05:20.800]   But I want you for a second to entertain the idea,
[00:05:20.800 --> 00:05:22.240]   what if it's true?
[00:05:22.240 --> 00:05:26.000]   What if every single part of it is accurate?
[00:05:26.000 --> 00:05:28.400]   It's true, it's true, it happened.
[00:05:28.400 --> 00:05:30.940]   It changes everything.
[00:05:30.940 --> 00:05:34.280]   And if it is true, then we shouldn't be afraid
[00:05:34.280 --> 00:05:35.760]   of examining and putting it to the test
[00:05:35.760 --> 00:05:38.260]   and asking the hard questions.
[00:05:38.260 --> 00:05:39.680]   Because if you're anything like me,
[00:05:39.680 --> 00:05:42.600]   you went to school or college or had people in your family
[00:05:42.600 --> 00:05:43.700]   that came along at some point and said,
[00:05:43.700 --> 00:05:46.200]   "Hey, I'm not sure you can really trust that.
[00:05:46.200 --> 00:05:48.120]   "And tonight I just wanna put to the test
[00:05:48.120 --> 00:05:49.320]   "the foundation of God's word.
[00:05:49.320 --> 00:05:51.520]   "Is it something that we can build our life on?"
[00:05:51.520 --> 00:05:52.680]   So I'm gonna answer three questions.
[00:05:52.680 --> 00:05:54.340]   Number one, what is in the Bible?
[00:05:54.340 --> 00:05:56.760]   Just a high level in case you've never heard it,
[00:05:56.760 --> 00:05:59.920]   or maybe you got this message past you from a friend
[00:05:59.920 --> 00:06:02.080]   and you don't have kind of a great understanding
[00:06:02.080 --> 00:06:03.640]   of even what the Bible is.
[00:06:03.640 --> 00:06:05.320]   And I'm sure you're a quick learner
[00:06:05.320 --> 00:06:06.320]   'cause you're listening in tonight.
[00:06:06.320 --> 00:06:07.600]   So I'm just gonna high level explain
[00:06:07.600 --> 00:06:09.680]   what even the Bible is, what it contains.
[00:06:09.680 --> 00:06:11.520]   Then go into, can I trust the Bible?
[00:06:11.520 --> 00:06:12.360]   Can I trust it?
[00:06:12.360 --> 00:06:13.360]   Has it been changed?
[00:06:13.360 --> 00:06:15.360]   Does it contradict itself?
[00:06:15.360 --> 00:06:17.360]   If so, how and where?
[00:06:17.360 --> 00:06:19.580]   And then what should I do with it?
[00:06:19.580 --> 00:06:21.840]   So let me start with what is in the Bible?
[00:06:21.840 --> 00:06:23.560]   Is it just a religious book and just like,
[00:06:23.560 --> 00:06:25.920]   any of the different religious books out there?
[00:06:25.920 --> 00:06:27.440]   No, you would expect me to say that,
[00:06:27.440 --> 00:06:28.760]   but here's why I would say that.
[00:06:28.760 --> 00:06:31.680]   First off, let me explain inside of the Bible,
[00:06:31.680 --> 00:06:33.920]   the word Bible is kind of comes from a Latin word.
[00:06:33.920 --> 00:06:36.360]   It just means La Biblia, it's like the books.
[00:06:36.360 --> 00:06:37.560]   And a better way of understanding
[00:06:37.560 --> 00:06:39.680]   or thinking about the Bible is it's not just one book.
[00:06:39.680 --> 00:06:41.360]   It's like this library of books.
[00:06:41.360 --> 00:06:43.480]   It's a bunch of different books that are in there.
[00:06:43.480 --> 00:06:44.600]   And if you were to compare it to the way
[00:06:44.600 --> 00:06:46.360]   that our books currently we read,
[00:06:46.360 --> 00:06:47.720]   there's like a chapter when you read
[00:06:47.720 --> 00:06:49.040]   just kind of modern books today,
[00:06:49.040 --> 00:06:51.640]   almost each of the different books in the Bible
[00:06:51.640 --> 00:06:52.520]   are like a different chapter.
[00:06:52.520 --> 00:06:55.160]   So Genesis is a chapter and then Exodus is a chapter.
[00:06:55.160 --> 00:06:56.480]   And inside of the Bible,
[00:06:56.480 --> 00:07:00.040]   there's 66 of those books or chapters.
[00:07:00.040 --> 00:07:02.240]   And they break up into two parts.
[00:07:02.240 --> 00:07:04.480]   You got part one, we call it the Old Testament.
[00:07:04.480 --> 00:07:06.180]   Part two, New Testament.
[00:07:06.180 --> 00:07:08.320]   Inside of the Old Testament, what's that about?
[00:07:08.320 --> 00:07:10.200]   Old Testament is about the people of God,
[00:07:10.200 --> 00:07:13.960]   nation of Israel and God's relationship with them
[00:07:13.960 --> 00:07:17.780]   and his plan and his working through that nation.
[00:07:17.780 --> 00:07:22.320]   And then the New Testament is really the story of Jesus
[00:07:22.320 --> 00:07:24.160]   and everything after.
[00:07:24.160 --> 00:07:26.080]   Everything in the Old Testament, it's all before Jesus.
[00:07:26.080 --> 00:07:27.120]   Everything in the New Testament,
[00:07:27.120 --> 00:07:29.520]   that's Jesus and everything after.
[00:07:29.520 --> 00:07:30.840]   And one of the reasons why you're thinking,
[00:07:30.840 --> 00:07:33.460]   hey, when I read the Bible, it's kind of hard to follow.
[00:07:33.460 --> 00:07:35.780]   Like I don't exactly understand what's going on.
[00:07:35.780 --> 00:07:38.400]   It doesn't read like a Harry Potter novel
[00:07:38.400 --> 00:07:40.800]   where I can just, I can seamlessly follow.
[00:07:40.800 --> 00:07:42.960]   And yet people say it's this one storyline
[00:07:42.960 --> 00:07:44.800]   that God has written from beginning to end.
[00:07:44.800 --> 00:07:46.480]   Why is it hard to sometimes follow?
[00:07:46.480 --> 00:07:48.220]   And here's the answer why.
[00:07:48.220 --> 00:07:51.040]   It doesn't take place in chronological order.
[00:07:51.040 --> 00:07:51.920]   If you've ever opened it
[00:07:51.920 --> 00:07:53.080]   and you can actually buy a Bible
[00:07:53.080 --> 00:07:55.280]   that goes in chronological order,
[00:07:55.280 --> 00:07:58.240]   but the typical Bible that people read,
[00:07:58.240 --> 00:08:00.460]   the average American has one, nine out of 10.
[00:08:00.460 --> 00:08:02.560]   The typical Bible that is there
[00:08:02.560 --> 00:08:06.440]   is grouped up into different genres.
[00:08:06.440 --> 00:08:07.280]   And some of those genres,
[00:08:07.280 --> 00:08:08.520]   so in other words, if you were to open up,
[00:08:08.520 --> 00:08:10.320]   it's not grouped in order of sequence.
[00:08:10.320 --> 00:08:12.640]   It's like it's grouped based on the type of literature.
[00:08:12.640 --> 00:08:13.920]   You guys remember like types of literature,
[00:08:13.920 --> 00:08:17.260]   like you got poetry and you got fiction and nonfiction.
[00:08:17.260 --> 00:08:18.240]   In the Bible, they group it up
[00:08:18.240 --> 00:08:19.200]   into these different categories.
[00:08:19.200 --> 00:08:21.040]   So the first five books are called the law.
[00:08:21.040 --> 00:08:23.000]   That was like Genesis and Exodus and Leviticus
[00:08:23.000 --> 00:08:25.100]   and Deuteronomy and Numbers, that's the law.
[00:08:25.100 --> 00:08:27.440]   And then you have the historical books.
[00:08:27.440 --> 00:08:29.240]   All this is in part one, the Old Testament.
[00:08:29.240 --> 00:08:31.880]   So you've got the law, then you've got historical books.
[00:08:31.880 --> 00:08:33.640]   Then you've got like poetic stuff.
[00:08:33.640 --> 00:08:35.640]   This is Job and the Psalms,
[00:08:35.640 --> 00:08:39.200]   which is like the Spotify playlist for the nation of Israel
[00:08:39.200 --> 00:08:41.880]   kind of as poetic and there's repetition and imagery
[00:08:41.880 --> 00:08:44.160]   and it's really beautiful stuff.
[00:08:44.160 --> 00:08:46.100]   And then you have the prophecy books,
[00:08:46.100 --> 00:08:48.200]   which are those guys in the Old Testament
[00:08:48.200 --> 00:08:49.680]   that are always saying, "Let's say it the Lord,"
[00:08:49.680 --> 00:08:51.480]   and they seem just a little bit upset.
[00:08:51.480 --> 00:08:52.560]   That's the prophetic books.
[00:08:52.560 --> 00:08:56.320]   You got major ones and minor ones, but the prophecy books.
[00:08:56.320 --> 00:08:57.520]   And then you have the gospels.
[00:08:57.520 --> 00:08:59.760]   That's when you get into the New Testament.
[00:08:59.760 --> 00:09:00.960]   So all of that was in the Old Testament.
[00:09:00.960 --> 00:09:01.920]   Then you get to the New Testament
[00:09:01.920 --> 00:09:03.920]   and it's still grouped by category.
[00:09:03.920 --> 00:09:05.480]   And you've got these four gospels,
[00:09:05.480 --> 00:09:07.840]   which are just four accounts of the life of Jesus.
[00:09:07.840 --> 00:09:10.120]   And then you have the letters or the epistles,
[00:09:10.120 --> 00:09:10.960]   some people call them,
[00:09:10.960 --> 00:09:12.560]   but it's basically the letters of the guys
[00:09:12.560 --> 00:09:14.640]   who knew Jesus and walked with him.
[00:09:14.640 --> 00:09:17.640]   And then you have the prophetic book or kind of end times,
[00:09:17.640 --> 00:09:18.520]   which is the book of Revelation,
[00:09:18.520 --> 00:09:19.480]   but it's grouped up into that.
[00:09:19.480 --> 00:09:21.360]   And so if you've ever found yourself wondering like,
[00:09:21.360 --> 00:09:23.320]   "Man, why is this kind of hard to follow?"
[00:09:23.320 --> 00:09:25.800]   It's 'cause it's grouped in by genre
[00:09:25.800 --> 00:09:28.880]   and yet it has one storyline written throughout it.
[00:09:28.880 --> 00:09:30.620]   It's pretty remarkable, honestly.
[00:09:30.620 --> 00:09:32.360]   There's 40 different authors that have written
[00:09:32.360 --> 00:09:34.400]   over 2000 years, the storyline.
[00:09:34.400 --> 00:09:35.680]   And the storyline is simply this,
[00:09:35.680 --> 00:09:39.120]   it's how God's from the very beginning of time,
[00:09:39.120 --> 00:09:41.120]   his plan of redemption,
[00:09:41.120 --> 00:09:45.200]   his plan to save the human race through Jesus.
[00:09:45.200 --> 00:09:46.320]   That's from beginning to end.
[00:09:46.320 --> 00:09:47.140]   And you may be going,
[00:09:47.140 --> 00:09:49.640]   "Well, then why is it sometimes hard to follow in there?"
[00:09:49.640 --> 00:09:52.560]   It's like this, you guys ever seen the show, "This Is Us"?
[00:09:52.560 --> 00:09:53.720]   Anybody? Yeah?
[00:09:53.720 --> 00:09:55.120]   Okay, so you know in "This Is Us",
[00:09:55.120 --> 00:09:56.680]   there's these moments of flashback
[00:09:56.680 --> 00:09:59.200]   where Kate will have this flashback
[00:09:59.200 --> 00:10:00.600]   to an earlier time in her life,
[00:10:00.600 --> 00:10:03.040]   or even there's fast forwards where Rebecca has something
[00:10:03.040 --> 00:10:04.840]   and they're back to modern day
[00:10:04.840 --> 00:10:07.120]   and then they flashback to an earlier time.
[00:10:07.120 --> 00:10:09.420]   And it can be, unless you know the storyline,
[00:10:09.420 --> 00:10:11.120]   it can be kind of hard to follow.
[00:10:11.120 --> 00:10:12.680]   In other words, when somebody joins you for the first time
[00:10:12.680 --> 00:10:13.600]   and they've never seen any of it,
[00:10:13.600 --> 00:10:14.740]   and then they're tuning in, they're like,
[00:10:14.740 --> 00:10:16.600]   "Wait a second, why is she old in this shot?
[00:10:16.600 --> 00:10:18.060]   "And why is she young in that one?"
[00:10:18.060 --> 00:10:20.120]   Because there's this bigger picture storyline
[00:10:20.120 --> 00:10:21.220]   that's going on.
[00:10:21.220 --> 00:10:22.800]   And unless you see the full picture,
[00:10:22.800 --> 00:10:24.640]   it's hard to exactly go there.
[00:10:24.640 --> 00:10:26.480]   That's essentially what the Bible is.
[00:10:26.480 --> 00:10:29.320]   But it's possible to see the full picture,
[00:10:29.320 --> 00:10:31.320]   but if you just pick it up and you open up to one chapter,
[00:10:31.320 --> 00:10:32.840]   you're not gonna understand the storyline.
[00:10:32.840 --> 00:10:35.160]   It's like a version of "This Is Us."
[00:10:35.160 --> 00:10:38.040]   But the story that God has been writing
[00:10:38.040 --> 00:10:40.640]   from the beginning of time is his rescue plan.
[00:10:40.640 --> 00:10:43.000]   And you can go to very early in Genesis
[00:10:43.000 --> 00:10:47.440]   and you see Jesus told about in Genesis chapter three,
[00:10:47.440 --> 00:10:49.040]   where God said, "There's gonna come a day
[00:10:49.040 --> 00:10:50.640]   "I'm gonna get rid of everything evil
[00:10:50.640 --> 00:10:52.260]   "and broken in this world.
[00:10:52.260 --> 00:10:55.320]   "And I'm gonna send someone who will crush all of the sin,
[00:10:55.320 --> 00:10:57.800]   "all of the pain, all of the brokenness.
[00:10:57.800 --> 00:10:59.920]   "And he's gonna die for humanity's sin."
[00:10:59.920 --> 00:11:02.600]   And all throughout the Bible, that storyline is there.
[00:11:02.600 --> 00:11:05.320]   But that's big picture, what God is writing.
[00:11:05.320 --> 00:11:07.440]   And that's the storyline of the Bible.
[00:11:07.440 --> 00:11:08.680]   So that's what's in it.
[00:11:08.680 --> 00:11:12.280]   Okay, so now the bigger question is, can I trust the Bible?
[00:11:12.280 --> 00:11:13.820]   Like, can I trust what it says?
[00:11:13.820 --> 00:11:15.760]   How do I know that it hasn't been changed?
[00:11:15.760 --> 00:11:17.240]   How do I know that it wasn't just made up
[00:11:17.240 --> 00:11:19.300]   by some guys hundreds of years later,
[00:11:19.300 --> 00:11:20.960]   or this myth that was put forward?
[00:11:20.960 --> 00:11:22.520]   Like, how can I trust?
[00:11:22.520 --> 00:11:25.000]   'Cause let's be honest,
[00:11:25.000 --> 00:11:27.080]   that's a really big and important question.
[00:11:27.080 --> 00:11:28.320]   Me being told I should trust it
[00:11:28.320 --> 00:11:30.560]   is very different from me being shown
[00:11:30.560 --> 00:11:32.720]   and compelled why it is trustworthy.
[00:11:32.720 --> 00:11:35.560]   So I wanna attempt to answer two questions.
[00:11:35.560 --> 00:11:41.840]   The first being, is it possible that these are just myths
[00:11:41.840 --> 00:11:44.280]   that were made up years and years later?
[00:11:44.280 --> 00:11:47.440]   No, here's why I say that.
[00:11:47.440 --> 00:11:48.280]   There's a couple of reasons.
[00:11:48.280 --> 00:11:49.840]   The first one being this, and just listen to me
[00:11:49.840 --> 00:11:51.080]   in case you're tuning me out and you're like,
[00:11:51.080 --> 00:11:53.680]   "Oh man, no, my professor said this."
[00:11:53.680 --> 00:11:55.800]   Or some guy on YouTube who's like,
[00:11:55.800 --> 00:11:58.740]   "The Bible stinks, '09," gave you some comment
[00:11:58.740 --> 00:12:00.760]   that threw your faith off, tune back in
[00:12:00.760 --> 00:12:03.760]   because you may have abandoned it too soon.
[00:12:03.760 --> 00:12:05.320]   The reason why I say it couldn't have been a myth
[00:12:05.320 --> 00:12:06.520]   developed hundreds of years later,
[00:12:06.520 --> 00:12:07.780]   like the Da Vinci Code says,
[00:12:07.780 --> 00:12:10.640]   is because we have copies and we have versions
[00:12:10.640 --> 00:12:13.280]   of the New Testament and of gospel writings,
[00:12:13.280 --> 00:12:14.760]   of the book of John specifically,
[00:12:14.760 --> 00:12:18.680]   that date all the way back to between 90 and 110 AD,
[00:12:18.680 --> 00:12:23.040]   which is right around the time of the life of John.
[00:12:23.040 --> 00:12:24.840]   In other words, we have the story in the gospel
[00:12:24.840 --> 00:12:27.960]   very, very early on and very immediately after
[00:12:27.960 --> 00:12:30.320]   Jesus and the disciples and all of that timeline
[00:12:30.320 --> 00:12:31.260]   was taking place.
[00:12:31.260 --> 00:12:33.320]   The idea that hundreds of years later,
[00:12:33.320 --> 00:12:34.500]   people came in and they showed up
[00:12:34.500 --> 00:12:35.780]   and they just made this story up
[00:12:35.780 --> 00:12:38.080]   'cause they just all wanted power and that's what they did,
[00:12:38.080 --> 00:12:40.080]   that is not possible.
[00:12:40.080 --> 00:12:43.120]   Is it possible that maybe the disciples,
[00:12:43.120 --> 00:12:45.120]   now here's a more interesting question.
[00:12:45.120 --> 00:12:46.760]   Is it possible that the disciples,
[00:12:46.760 --> 00:12:50.280]   I'm talking Peter, John, James, Andrew,
[00:12:50.280 --> 00:12:52.480]   they got together and they decided,
[00:12:52.480 --> 00:12:54.040]   "We're gonna make up a myth,
[00:12:54.040 --> 00:12:56.160]   "it's gonna turn the world upside down.
[00:12:56.160 --> 00:12:57.780]   "Gonna make up, we gotta have a hero,
[00:12:57.780 --> 00:12:58.880]   "let's call him Jesus.
[00:12:58.880 --> 00:13:00.800]   "No, I like Jesus better, let's go with that one."
[00:13:00.800 --> 00:13:02.400]   And they just begin to put this plot together
[00:13:02.400 --> 00:13:03.840]   and they're like, "Let's get our story straight.
[00:13:03.840 --> 00:13:05.820]   "It's gonna turn the world upside down
[00:13:05.820 --> 00:13:07.560]   "and we're gonna end up all dying for it,
[00:13:07.560 --> 00:13:08.820]   "but everyone needs to be cool with it
[00:13:08.820 --> 00:13:11.000]   "'cause someday people will name their children after us
[00:13:11.000 --> 00:13:11.840]   "and they're gonna be like,
[00:13:11.840 --> 00:13:13.260]   "Oh, Peter, for thousands of years.
[00:13:13.260 --> 00:13:14.440]   "Yeah, let's all get together."
[00:13:14.440 --> 00:13:17.580]   And they got together and they began to plan out
[00:13:17.580 --> 00:13:19.640]   how they would make up this myth
[00:13:19.640 --> 00:13:24.140]   that all of them would die horrifically for.
[00:13:24.140 --> 00:13:27.680]   And the myth involved a Jewish peasant
[00:13:27.680 --> 00:13:30.640]   from a place you can't identify on the map,
[00:13:30.640 --> 00:13:32.440]   but it was so compelling
[00:13:32.440 --> 00:13:33.800]   that all of them went to their deaths
[00:13:33.800 --> 00:13:35.640]   and hundreds of others did as well
[00:13:35.640 --> 00:13:36.960]   and it turned the world upside down.
[00:13:36.960 --> 00:13:39.720]   And today, every atheist, Buddhist, Christian person
[00:13:39.720 --> 00:13:41.960]   on the planet dates their calendar
[00:13:41.960 --> 00:13:45.080]   by the date of this man that they made up.
[00:13:45.080 --> 00:13:48.000]   It's a pretty genius plan for some fishermen
[00:13:48.000 --> 00:13:49.760]   who could barely read and write.
[00:13:49.760 --> 00:13:52.600]   And so is it possible?
[00:13:52.600 --> 00:13:54.860]   Anything is possible.
[00:13:56.060 --> 00:13:58.340]   Is it logical or likely?
[00:13:58.340 --> 00:14:00.060]   No, what I mean by anything's possible,
[00:14:00.060 --> 00:14:01.460]   like when it comes to history, you just,
[00:14:01.460 --> 00:14:02.820]   you gotta know this.
[00:14:02.820 --> 00:14:04.780]   You cannot prove anything historically.
[00:14:04.780 --> 00:14:07.180]   And you may be going, "Yeah, you can."
[00:14:07.180 --> 00:14:08.020]   No, you can't.
[00:14:08.020 --> 00:14:10.300]   You can look at the evidence and based on the evidence,
[00:14:10.300 --> 00:14:12.500]   judge, what's a reasonable explanation for that?
[00:14:12.500 --> 00:14:15.460]   Like, for example, I would guess most of you
[00:14:15.460 --> 00:14:17.860]   believe in George Washington, right?
[00:14:17.860 --> 00:14:19.860]   Anybody not believe in George Washington?
[00:14:19.860 --> 00:14:21.860]   Why do you believe in George Washington?
[00:14:21.860 --> 00:14:24.760]   Because history books,
[00:14:24.760 --> 00:14:25.980]   because somebody told you about it
[00:14:25.980 --> 00:14:28.060]   and you read about it and you believed in there.
[00:14:28.060 --> 00:14:30.260]   Have you ever met George Washington?
[00:14:30.260 --> 00:14:33.260]   Do you know anybody who has ever met George Washington?
[00:14:33.260 --> 00:14:34.980]   You believe in George Washington by faith.
[00:14:34.980 --> 00:14:36.380]   And you know what's possible?
