
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:02:57.980 --> 00:02:59.480]   and people didn't know, and they just thought
[00:02:59.480 --> 00:03:01.680]   it's spontaneous generation, just spontaneously
[00:03:01.680 --> 00:03:03.220]   will generate and disease will pop up,
[00:03:03.220 --> 00:03:08.140]   until this guy came along, and yes,
[00:03:08.140 --> 00:03:14.520]   Colonel Sanders, and no, this is Luis Pasteur,
[00:03:14.520 --> 00:03:17.720]   and Luis Pasteur, if you remember him in that class
[00:03:17.720 --> 00:03:18.880]   that you were probably sleeping in,
[00:03:18.880 --> 00:03:20.400]   they talked about how pasteurization,
[00:03:20.400 --> 00:03:22.760]   and he came along and he proposed that no,
[00:03:22.760 --> 00:03:24.720]   hey, spontaneous generation with disease,
[00:03:24.720 --> 00:03:26.960]   that is not how this thing works.
[00:03:26.960 --> 00:03:29.360]   I mean, tragically, what drove him to really get into this
[00:03:29.360 --> 00:03:32.240]   and begin to devote his life to medical and disease
[00:03:32.240 --> 00:03:35.460]   and studying it was that he had five kids,
[00:03:35.460 --> 00:03:38.720]   and three of them died from typhoid fever,
[00:03:38.720 --> 00:03:41.000]   and so he said, man, if there's a way to prevent disease,
[00:03:41.000 --> 00:03:42.880]   I'm gonna spend the rest of my life studying it
[00:03:42.880 --> 00:03:44.960]   to understand it and know how we could either prevent it
[00:03:44.960 --> 00:03:46.640]   or treat it, so he begins to study,
[00:03:46.640 --> 00:03:48.080]   and here's what he begins to discover
[00:03:48.080 --> 00:03:48.960]   through all these different tests,
[00:03:48.960 --> 00:03:51.840]   he says, it's not spontaneous generation.
[00:03:51.840 --> 00:03:54.260]   There's these things called germs.
[00:03:54.260 --> 00:03:55.760]   There's these things called bacteria,
[00:03:55.760 --> 00:03:58.240]   and you can't see 'em, it's like these invisible things,
[00:03:58.240 --> 00:04:00.220]   and they're everywhere, like they're on the door handles
[00:04:00.220 --> 00:04:02.040]   you touch, they're on the money in your pockets,
[00:04:02.040 --> 00:04:03.480]   they're on the clothes that you're wearing.
[00:04:03.480 --> 00:04:04.900]   When you shake hands with people,
[00:04:04.900 --> 00:04:06.440]   they're passing all these different germs,
[00:04:06.440 --> 00:04:08.800]   and that is the reason why people are getting sick.
[00:04:08.800 --> 00:04:10.500]   Whenever you're using that utensil, I mean,
[00:04:10.500 --> 00:04:12.760]   think about it, to us, we're like, really, that's crazy,
[00:04:12.760 --> 00:04:13.660]   they didn't know this.
[00:04:13.660 --> 00:04:15.680]   The world in which he began to really push
[00:04:15.680 --> 00:04:18.880]   this idea forward, many people thought you're crazy.
[00:04:18.880 --> 00:04:21.360]   Like this knife that I just used in surgery,
[00:04:21.360 --> 00:04:24.180]   like it has these germs on it, I ran it underwater,
[00:04:24.180 --> 00:04:25.240]   I think it would be fine, and he's going,
[00:04:25.240 --> 00:04:27.360]   no, there's still bacteria on it, there's germs,
[00:04:27.360 --> 00:04:29.560]   there's this invisible world,
[00:04:29.560 --> 00:04:32.240]   and it is impacting the world around us,
[00:04:32.240 --> 00:04:33.960]   and if you're not careful, it's gonna lead,
[00:04:33.960 --> 00:04:35.160]   not just to you getting sick,
[00:04:35.160 --> 00:04:36.640]   people could possibly even die,
[00:04:36.640 --> 00:04:38.480]   there's this invisible world, and people are going,
[00:04:38.480 --> 00:04:41.160]   there's, Luis, really, there's an invisible world
[00:04:41.160 --> 00:04:44.260]   out there that's impacting the visible world
[00:04:44.260 --> 00:04:47.740]   that I live in, and he would say, yes, all around you.
[00:04:48.680 --> 00:04:50.800]   The things that you cannot see are being impacted
[00:04:50.800 --> 00:04:52.820]   by the things that you cannot.
[00:04:52.820 --> 00:04:56.440]   And the reason I start there is because,
[00:04:56.440 --> 00:04:58.960]   just like people thought, it was crazy at the time
[00:04:58.960 --> 00:05:01.800]   that there's this invisible world that exists out there
[00:05:01.800 --> 00:05:03.560]   that's impacting the visible world,
[00:05:03.560 --> 00:05:07.360]   when Luis Pastore introduced the idea of germs,
[00:05:07.360 --> 00:05:11.160]   or germ theory, in the same way,
[00:05:11.160 --> 00:05:13.640]   the Bible says there's another invisible world,
[00:05:13.640 --> 00:05:15.520]   that it's not just the invisible world of germs,
[00:05:15.520 --> 00:05:17.140]   and bacteria, and disease, and things like that,
[00:05:17.140 --> 00:05:19.020]   there is a visible or invisible world
[00:05:19.020 --> 00:05:21.360]   that is impacting the visible world in which we live,
[00:05:21.360 --> 00:05:24.000]   and there is this spiritual, unseen realm
[00:05:24.000 --> 00:05:26.000]   that just like germs, and just like people thought,
[00:05:26.000 --> 00:05:28.520]   oh, that's crazy, just in that same way,
[00:05:28.520 --> 00:05:30.800]   the Bible says it's impacting the world in which we live,
[00:05:30.800 --> 00:05:33.000]   and in the world in which you and I inhabit.
[00:05:33.000 --> 00:05:37.480]   And just like with Pastore, the more the belief
[00:05:37.480 --> 00:05:38.960]   in germ theory kinda caught on,
[00:05:38.960 --> 00:05:41.440]   the more things began to make sense,
[00:05:41.440 --> 00:05:43.380]   because they began to sterilize utensils
[00:05:43.380 --> 00:05:44.800]   when they did surgery, they began to change
[00:05:44.800 --> 00:05:47.520]   kind of behavior, began to not shake hands with someone
[00:05:47.520 --> 00:05:49.240]   when they were sick, and all of a sudden,
[00:05:49.240 --> 00:05:51.200]   people stopped getting sick as much.
[00:05:51.200 --> 00:05:53.280]   And things began to make sense, it's like,
[00:05:53.280 --> 00:05:54.540]   oh, that makes sense why we get sick,
[00:05:54.540 --> 00:05:56.640]   I was around, I shared the same room,
[00:05:56.640 --> 00:05:59.440]   or drink, or cup with this person who was sick,
[00:05:59.440 --> 00:06:00.640]   and all of a sudden, it clicked into place.
[00:06:00.640 --> 00:06:01.700]   Tonight, and for the next few weeks,
[00:06:01.700 --> 00:06:03.780]   we're gonna study the idea of this unseen realm,
[00:06:03.780 --> 00:06:06.040]   what the Bible says about it, and in doing so,
[00:06:06.040 --> 00:06:09.200]   so much of your experience, my experience in life,
[00:06:09.200 --> 00:06:10.960]   all of a sudden becomes to come to focus,
[00:06:10.960 --> 00:06:12.720]   so much of the world around us,
[00:06:12.720 --> 00:06:16.880]   and the craziness that's there, begins to make sense.
[00:06:16.880 --> 00:06:22.040]   And also, just like, Pastore didn't cure germs.
[00:06:22.040 --> 00:06:24.680]   Like, he didn't come up with the cure for germs,
[00:06:24.680 --> 00:06:27.680]   all he did was expose the reality that they exist.
[00:06:27.680 --> 00:06:29.740]   There's these invisible, you can't see 'em,
[00:06:29.740 --> 00:06:31.200]   and I don't have a cure for 'em,
[00:06:31.200 --> 00:06:32.920]   but I'm gonna at least expose you to the truth
[00:06:32.920 --> 00:06:34.960]   that they're there.
[00:06:34.960 --> 00:06:35.800]   And what we're gonna do tonight,
[00:06:35.800 --> 00:06:37.240]   through the Apostle Paul and the teachings
[00:06:37.240 --> 00:06:41.600]   of the Scriptures, is be exposed to the reality
[00:06:41.600 --> 00:06:44.160]   and the truth that there is an invisible realm,
[00:06:44.160 --> 00:06:45.840]   and it is impacting your world.
[00:06:45.840 --> 00:06:47.440]   It is impacting your dating life,
[00:06:47.440 --> 00:06:50.240]   it is impacting your work life,
[00:06:50.240 --> 00:06:54.400]   it is impacting your personal sin patterns, addictions,
[00:06:54.400 --> 00:06:57.960]   it is impacting the way that you view yourself,
[00:06:57.960 --> 00:07:02.120]   it is impacting arenas of life, even beyond you.
[00:07:02.120 --> 00:07:04.000]   It is impacting your parents' marriage,
[00:07:04.000 --> 00:07:06.560]   it is impacting the national perspective
[00:07:06.560 --> 00:07:07.400]   of our country right now.
[00:07:07.400 --> 00:07:08.400]   There's all these different layers,
[00:07:08.400 --> 00:07:09.440]   and they're being impacted,
[00:07:09.440 --> 00:07:11.440]   and we're just gonna expose ourselves,
[00:07:11.440 --> 00:07:13.160]   just like Pastor didn't cure it,
[00:07:13.160 --> 00:07:14.880]   he just exposed that it's there.
[00:07:14.880 --> 00:07:16.040]   Hopefully in the next few minutes,
[00:07:16.040 --> 00:07:18.240]   we are going to expose ourselves to it there,
[00:07:18.240 --> 00:07:20.240]   and in the weeks ahead, begin to explore
[00:07:20.240 --> 00:07:22.640]   what it's like to live inside of the seen world
[00:07:22.640 --> 00:07:24.600]   in light of the unseen world that's there.
[00:07:24.600 --> 00:07:26.920]   So we're gonna look at three ideas from the text,
[00:07:26.920 --> 00:07:27.760]   three ideas from the text.
[00:07:27.760 --> 00:07:31.120]   We're gonna be in Ephesians chapter six for the first one,
[00:07:31.120 --> 00:07:33.840]   and we'll dive in, really, to the idea
[00:07:33.840 --> 00:07:36.360]   of how there is an unseen realm.
[00:07:36.360 --> 00:07:38.520]   There is an unseen reason
[00:07:40.600 --> 00:07:43.640]   for the evil that exists inside of our world,
[00:07:43.640 --> 00:07:44.960]   and there is an unseen enemy
[00:07:44.960 --> 00:07:46.080]   that exists inside of all of this.
[00:07:46.080 --> 00:07:49.120]   Tonight is a little unusual in that a lot of times,
[00:07:49.120 --> 00:07:52.200]   what we will do is we will try to take a topic
[00:07:52.200 --> 00:07:54.000]   and go super heavy application
[00:07:54.000 --> 00:07:55.000]   on what it looks like to live this out.
[00:07:55.000 --> 00:07:56.680]   Tonight's a little bit more of less,
[00:07:56.680 --> 00:07:59.320]   hey, here's what to do, and here's what to know,
[00:07:59.320 --> 00:08:01.600]   as we just frame up what the Bible has to say
[00:08:01.600 --> 00:08:05.280]   about this unseen world that is there for all of us.
[00:08:05.280 --> 00:08:06.920]   So we're gonna be Ephesians chapter six,
[00:08:06.920 --> 00:08:08.080]   verse 12, we'll dive right in.
[00:08:08.080 --> 00:08:09.040]   Here's what it says.
[00:08:09.040 --> 00:08:11.440]   Paul speaking, he's writing to the Ephesian church,
[00:08:11.440 --> 00:08:13.840]   and he just finished six chapters of a letter
[00:08:13.840 --> 00:08:14.680]   where he just walked through,
[00:08:14.680 --> 00:08:16.400]   here's what it looks like to live out the Christian faith,
[00:08:16.400 --> 00:08:17.400]   and then in chapter five,
[00:08:17.400 --> 00:08:18.800]   he goes into all these different nuances.
[00:08:18.800 --> 00:08:21.080]   Here's what it looks like to be Christian husbands,
[00:08:21.080 --> 00:08:23.760]   and then in chapter six, Christians at work,
[00:08:23.760 --> 00:08:26.720]   and Christians as Christian wives and children,
[00:08:26.720 --> 00:08:27.560]   and all these different things,
[00:08:27.560 --> 00:08:29.260]   and he says, here's what the church does there,
[00:08:29.260 --> 00:08:30.560]   and here's the church's enemy,
[00:08:30.560 --> 00:08:31.640]   and the church's battleground.
[00:08:31.640 --> 00:08:33.040]   Here's what he says, verse 12.
[00:08:33.040 --> 00:08:35.840]   For our struggle, or the word is literally
[00:08:35.840 --> 00:08:38.280]   like our hand-to-hand combat, our battle,
[00:08:39.280 --> 00:08:42.360]   is not against flesh and blood.
[00:08:42.360 --> 00:08:43.920]   It's not against the physical world.
[00:08:43.920 --> 00:08:47.280]   It's not a battle against the people that live next to you,
[00:08:47.280 --> 00:08:49.280]   your coworkers, the person in the cube next to you,
[00:08:49.280 --> 00:08:50.720]   or the apartment above you that annoys you.
[00:08:50.720 --> 00:08:52.760]   Our flesh and blood is not, Paul says,
[00:08:52.760 --> 00:08:53.600]   where the battle takes place,
[00:08:53.600 --> 00:08:57.240]   but it is against the rulers and authorities,
[00:08:57.240 --> 00:09:00.400]   against the powers of this dark world,
[00:09:00.400 --> 00:09:03.160]   and against the spiritual forces of evil
[00:09:03.160 --> 00:09:04.640]   in the heavenly realm that Paul says,
[00:09:04.640 --> 00:09:07.120]   hey, look, the battle that you and I as Christians,
[00:09:07.120 --> 00:09:09.040]   if we engage, I mean, think about how crazy this is.
[00:09:09.040 --> 00:09:11.360]   He says it's not against flesh and blood.
[00:09:11.360 --> 00:09:12.840]   It's not against a political party.
[00:09:12.840 --> 00:09:14.360]   It's not against ISIS.
[00:09:14.360 --> 00:09:18.040]   It's not against the individuals
[00:09:18.040 --> 00:09:20.720]   that you see paraded all over the news.
[00:09:20.720 --> 00:09:23.120]   It's not against your old boyfriend,
[00:09:23.120 --> 00:09:28.040]   or your old girlfriend, or whoever in your past
[00:09:28.040 --> 00:09:29.000]   betrayed and hurt you.
[00:09:29.000 --> 00:09:31.360]   He says you and I's battle is against those
[00:09:31.360 --> 00:09:34.720]   who are in the spirit, there's these spiritual forces
[00:09:34.720 --> 00:09:36.080]   that are in this invisible world,
[00:09:36.080 --> 00:09:37.920]   but they are impacting the visible world.
[00:09:37.920 --> 00:09:41.080]   There is a spiritual component to the problems
[00:09:41.080 --> 00:09:43.220]   in your life and in my life.
[00:09:43.220 --> 00:09:46.740]   There is a spiritual dimension to the problems
[00:09:46.740 --> 00:09:48.340]   in our country right now.
[00:09:48.340 --> 00:09:50.320]   I mean, it is crazy.
[00:09:50.320 --> 00:09:51.640]   If it's your first time back in church in a while,
[00:09:51.640 --> 00:09:53.960]   and you're like, dude, what is this invisible world?
[00:09:53.960 --> 00:09:55.200]   Doo, doo, doo, doo, doo, doo.
[00:09:55.200 --> 00:09:57.520]   What in the world, where am I right now?
[00:09:57.520 --> 00:10:00.760]   (laughing)
[00:10:00.760 --> 00:10:05.160]   He is addressing that there is a spiritual dimension
[00:10:05.160 --> 00:10:06.840]   to every single problem that you and I face
[00:10:06.840 --> 00:10:09.320]   inside of our life, which is crucial.
[00:10:09.320 --> 00:10:11.000]   He's basically saying, look, you need to understand
[00:10:11.000 --> 00:10:12.280]   what the problem is, because if you don't know
[00:10:12.280 --> 00:10:14.360]   what the problem is, you can't essentially
[00:10:14.360 --> 00:10:15.680]   apply the right solution, right?
[00:10:15.680 --> 00:10:16.520]   We know this.
[00:10:16.520 --> 00:10:19.240]   If a person does not accurately understand the problem,
[00:10:19.240 --> 00:10:23.040]   they cannot accurately diagnose the problem,
[00:10:23.040 --> 00:10:25.160]   they can't accurately give a prescription
[00:10:25.160 --> 00:10:26.600]   or a solution to what's wrong.
[00:10:26.600 --> 00:10:28.960]   No one would be excited about going to a doctor
[00:10:28.960 --> 00:10:30.360]   and going into the waiting room,
[00:10:30.360 --> 00:10:31.840]   and then waiting and seeing the doctor,
[00:10:31.840 --> 00:10:33.480]   and you go in there, and you have these symptoms,
[00:10:33.480 --> 00:10:35.400]   and you're excited, hey, can you give me something?
[00:10:35.400 --> 00:10:37.880]   And you walk into his office, and he just says,
[00:10:37.880 --> 00:10:39.640]   man, here, take this prescription, it'll be great.
[00:10:39.640 --> 00:10:41.040]   Wait, you haven't heard my symptoms.
[00:10:41.040 --> 00:10:42.680]   Ah, it's kind of one size fits all.
[00:10:42.680 --> 00:10:43.600]   Which one, you want another one?
[00:10:43.600 --> 00:10:44.420]   Here you go.
[00:10:44.420 --> 00:10:45.760]   You would not think that's a good doctor,
[00:10:45.760 --> 00:10:48.160]   'cause he doesn't understand the problem.
[00:10:48.160 --> 00:10:49.720]   And if you do not understand the problem,
[00:10:49.720 --> 00:10:51.560]   Paul would say, which is why, I mean, think about it.
[00:10:51.560 --> 00:10:53.560]   Why are you telling them this, Paul?
[00:10:53.560 --> 00:10:57.160]   Why are you telling the Ephesian church this?
[00:10:57.160 --> 00:11:00.440]   Because Paul wants to make sure that they and we
[00:11:00.440 --> 00:11:02.840]   understand that the problems that you and I face
[00:11:02.840 --> 00:11:05.680]   are much deeper than what you see on the surface.
[00:11:05.680 --> 00:11:07.440]   There is a spiritual component.
[00:11:07.440 --> 00:11:12.160]   In other words, the solution that you and I,
[00:11:12.160 --> 00:11:14.040]   if we're gonna apply a solution to the problems
[00:11:14.040 --> 00:11:15.160]   that you and I see in our world,
[00:11:15.160 --> 00:11:18.720]   it has to involve a spiritual component to things.
[00:11:18.720 --> 00:11:19.680]   Let me say it another way.
[00:11:19.680 --> 00:11:21.400]   The problems, let's just take a few of the examples
[00:11:21.400 --> 00:11:22.400]   and set up a word.
[00:11:22.400 --> 00:11:25.440]   We live in a world that thinks if we just educate enough,
[00:11:25.440 --> 00:11:28.480]   and if we just give enough time, and enough science,
[00:11:28.480 --> 00:11:29.920]   and we pass the right laws,
[00:11:29.920 --> 00:11:31.400]   then a lot of the problems will go away.
[00:11:31.400 --> 00:11:35.240]   Racism will not go away with enough education,
[00:11:35.240 --> 00:11:37.120]   and enough time, and enough laws.
[00:11:37.120 --> 00:11:41.040]   You cannot change the heart by legislation.
[00:11:41.040 --> 00:11:43.720]   Only the law of love can change the heart.
[00:11:43.720 --> 00:11:46.160]   There's a spiritual component that has to be changed.
[00:11:46.160 --> 00:11:48.080]   What happened this weekend in Charlottesville
[00:11:48.080 --> 00:11:51.040]   is not something that any legislation can change.
[00:11:51.040 --> 00:11:54.040]   And it's not, if we take everyone that we think is a racist
[00:11:54.040 --> 00:11:56.120]   and we throw 'em in jail and call 'em crazy,
[00:11:56.120 --> 00:11:57.920]   it will not deal with the problem
[00:11:57.920 --> 00:11:59.920]   because evil's gonna manifest itself everywhere.
[00:11:59.920 --> 00:12:02.320]   There's a spiritual dimension, poverty.
[00:12:02.320 --> 00:12:05.600]   Education alone will not fix the problem of poverty
[00:12:05.600 --> 00:12:06.720]   inside of our country.
[00:12:06.720 --> 00:12:11.160]   The problem with abortion and the tragedy
[00:12:11.160 --> 00:12:15.640]   that it is on our land is not something that will be fixed
[00:12:15.640 --> 00:12:17.720]   by enough laws that could be taking place.
[00:12:17.720 --> 00:12:19.080]   If it was, man, we should all quit
[00:12:19.080 --> 00:12:20.560]   and go join the government.
[00:12:20.560 --> 00:12:21.840]   But even if they pass the law,
[00:12:21.840 --> 00:12:23.920]   there's still gonna be segments and places in society
[00:12:23.920 --> 00:12:25.000]   where you can go and illegally do it.
[00:12:25.000 --> 00:12:28.360]   The thing that will stop the day that abortion ends
[00:12:28.360 --> 00:12:29.640]   in our country will be the day
[00:12:29.640 --> 00:12:31.800]   that Jesus captures the heart of people.
[00:12:31.800 --> 00:12:35.240]   The thing that will end racism inside of the country
[00:12:35.240 --> 00:12:37.660]   is not when education finally takes root,
[00:12:37.660 --> 00:12:39.440]   it is when Jesus captures the hearts of people.
[00:12:39.440 --> 00:12:42.860]   The thing that will get rid of ISIS is not a nuclear bomb,
[00:12:42.860 --> 00:12:45.560]   it will be when Jesus captures the heart of people.
[00:12:45.560 --> 00:12:47.800]   Paul says if you don't understand the problem,
[00:12:47.800 --> 00:12:49.520]   you will not apply the right solution.
[00:12:49.520 --> 00:12:53.080]   There is a spiritual, unseen component
[00:12:53.080 --> 00:12:54.760]   that is a part of all the different problems
[00:12:54.760 --> 00:12:55.600]   inside of your world.
[00:12:55.600 --> 00:12:58.720]   The collapse of marriage and the family.
[00:12:58.720 --> 00:13:04.760]   I read a report today that 57% of parents
[00:13:04.760 --> 00:13:07.040]   between the age 26 and 31, millennials,
[00:13:07.040 --> 00:13:11.160]   57% are single parent wedlock children.
[00:13:11.160 --> 00:13:12.360]   Those are the babies that are being born.
[00:13:12.360 --> 00:13:15.100]   That's a majority taking place.
[00:13:15.100 --> 00:13:17.760]   That is not a problem that will be fixed
[00:13:17.760 --> 00:13:20.720]   by more birth control and more education.
[00:13:20.720 --> 00:13:22.320]   It is a problem that will only be fixed
[00:13:22.320 --> 00:13:23.480]   when Jesus captures the heart.
[00:13:23.480 --> 00:13:26.120]   Paul says do not be fooled.
[00:13:26.120 --> 00:13:30.280]   There is a spiritual world, an unseen world,
[00:13:30.280 --> 00:13:32.560]   and it is impacting this world.
[00:13:32.560 --> 00:13:36.360]   And the victory and change has to include
[00:13:36.360 --> 00:13:38.000]   a spiritual component to it.
[00:13:38.000 --> 00:13:40.080]   Our first idea from the text is simply that
[00:13:40.080 --> 00:13:42.780]   there is a spiritual realm, Paul says.
[00:13:42.780 --> 00:13:45.640]   And in addition to that, he then goes on to
[00:13:45.640 --> 00:13:47.560]   not only is there this spiritual realm
[00:13:47.560 --> 00:13:49.880]   that's influencing and impacting the world
[00:13:49.880 --> 00:13:51.880]   in which we live in, but he says this,
[00:13:51.880 --> 00:13:54.680]   there is a spiritual reason or an unseen reason
[00:13:54.680 --> 00:13:56.280]   for so much of the evil that exists in our world.
[00:13:56.280 --> 00:13:59.180]   He says this in verse 10, the verse right before it in 11.
[00:13:59.180 --> 00:14:03.720]   As Paul began to launch into the verse that we just read,
[00:14:03.720 --> 00:14:06.480]   he says, "Finally, be strong in the Lord
[00:14:06.480 --> 00:14:11.180]   "and in his mighty power, and put on the full armor of God
[00:14:11.180 --> 00:14:13.100]   "so that you may take your stand
[00:14:13.100 --> 00:14:16.060]   "against the devil's schemes."
[00:14:16.060 --> 00:14:19.280]   Put on the full armor of God so that you may take
[00:14:19.280 --> 00:14:21.640]   your stand against the devil's schemes.
[00:14:21.640 --> 00:14:24.560]   Paul, are you saying that there's a devil out there
[00:14:24.560 --> 00:14:28.760]   that is scheming against me, against the church,
[00:14:28.760 --> 00:14:32.880]   against Christians, against humanity, against people?
[00:14:32.880 --> 00:14:34.180]   Yes, he would say.
[00:14:34.180 --> 00:14:37.520]   There's an unseen reason for the evil inside of our world
[00:14:37.520 --> 00:14:41.640]   that you and I see, and it's Satan, it's a devil.
[00:14:41.640 --> 00:14:43.920]   Jesus would say, and so if you're skeptical,
[00:14:43.920 --> 00:14:46.120]   like man, is it really a devil?
[00:14:46.120 --> 00:14:48.160]   Jesus, in John chapter eight, would say that
[00:14:48.160 --> 00:14:51.160]   there is a devil who is out there, who is an enemy.
[00:14:51.160 --> 00:14:52.760]   He's been a murderer from the beginning.
[00:14:52.760 --> 00:14:54.320]   He wants to murder you.
[00:14:54.320 --> 00:14:56.280]   He hates you, he's a liar.
[00:14:56.280 --> 00:14:58.660]   Jesus literally says his only language,
[00:14:58.660 --> 00:15:02.000]   he's fluent in lying, that's all that he speaks.
[00:15:02.000 --> 00:15:05.600]   Jesus says there is an enemy, and he's here to kill you,
[00:15:05.600 --> 00:15:08.040]   he's here to kill anything good about humanity,
[00:15:08.040 --> 00:15:09.560]   anything good inside of your life,
[00:15:09.560 --> 00:15:12.400]   he wants to destroy it, Jesus says,
[00:15:12.400 --> 00:15:14.960]   that there is a reason for the evil inside of our world,
[00:15:14.960 --> 00:15:17.960]   and it is ultimately sin and Satan,
[00:15:17.960 --> 00:15:20.440]   and here we're just discussing Satan,
[00:15:20.440 --> 00:15:23.000]   who heads up the spiritual forces of darkness
[00:15:23.000 --> 00:15:24.080]   inside of our world, and you may be like,
[00:15:24.080 --> 00:15:25.600]   man, really, we're talking about the devil?
[00:15:25.600 --> 00:15:27.600]   Do we really believe this exists?
[00:15:27.600 --> 00:15:30.240]   Because we, less and less, inside of our country,
