
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:02:37.720 --> 00:02:42.240]   I don't have what it takes to see whatever is there.
[00:02:42.240 --> 00:02:43.800]   And the reason I set up with that story
[00:02:43.800 --> 00:02:47.240]   is because tonight, we are going to discuss a topic
[00:02:47.240 --> 00:02:51.680]   about what the Bible says you must have
[00:02:51.680 --> 00:02:55.320]   in order to see heaven.
[00:02:55.320 --> 00:02:57.120]   In other words, we're gonna talk about the quality
[00:02:57.120 --> 00:02:58.880]   that you must possess and I must possess
[00:02:58.880 --> 00:03:02.840]   if you don't want to be left out of seeing heaven.
[00:03:02.840 --> 00:03:05.440]   Because I know one thing about all of us in the room,
[00:03:05.440 --> 00:03:07.400]   even if you're like, I don't know what I believe,
[00:03:07.400 --> 00:03:10.040]   if there is a heaven and a hell,
[00:03:10.040 --> 00:03:13.160]   we would like to possess whatever it takes to go to heaven.
[00:03:13.160 --> 00:03:14.880]   No one's like, oh, I'm kind of 50/50.
[00:03:14.880 --> 00:03:18.120]   Everyone's very confident that they would like to possess
[00:03:18.120 --> 00:03:19.560]   whatever that is.
[00:03:19.560 --> 00:03:21.040]   And so tonight, we're really gonna discuss
[00:03:21.040 --> 00:03:21.960]   what that is because here's,
[00:03:21.960 --> 00:03:23.080]   I'm gonna give you the punchline
[00:03:23.080 --> 00:03:24.040]   and then we're gonna explore it.
[00:03:24.040 --> 00:03:25.720]   What the Bible says you and I must have
[00:03:25.720 --> 00:03:30.720]   in order for us to see heaven is we must be born again.
[00:03:30.720 --> 00:03:34.800]   And before I lose you and you're going, born again,
[00:03:34.800 --> 00:03:35.640]   what does that mean?
[00:03:35.640 --> 00:03:36.960]   Culture, there's a lot of terms.
[00:03:36.960 --> 00:03:39.440]   You've probably heard that phrase, born again.
[00:03:39.440 --> 00:03:41.120]   Tonight, we're gonna discuss what the Bible says
[00:03:41.120 --> 00:03:42.720]   as it relates to this topic.
[00:03:42.720 --> 00:03:44.240]   And it may not be what you think,
[00:03:44.240 --> 00:03:48.960]   but it does tell us if you do not meet the prerequisites,
[00:03:48.960 --> 00:03:53.920]   if you don't have this one thing, you will not see heaven.
[00:03:53.920 --> 00:03:54.920]   What do I mean by that?
[00:03:54.920 --> 00:03:57.160]   You will not see Jesus, you will go to hell.
[00:03:57.160 --> 00:03:59.040]   That's the plainest way that I can say it.
[00:03:59.040 --> 00:04:00.920]   If you do not have this thing that we're talking about.
[00:04:00.920 --> 00:04:02.160]   So tonight, we're gonna discuss
[00:04:02.160 --> 00:04:04.080]   what it means to be born again.
[00:04:04.080 --> 00:04:05.560]   Does it look a certain way?
[00:04:05.560 --> 00:04:06.800]   Does it mean you're a Republican?
[00:04:06.800 --> 00:04:09.040]   Does it mean that you live in a certain area?
[00:04:09.040 --> 00:04:12.280]   What does it mean to be born again?
[00:04:12.280 --> 00:04:15.480]   And we're really gonna find the meaning of this
[00:04:15.480 --> 00:04:17.840]   in one of everyone's favorite stories in the Bible,
[00:04:17.840 --> 00:04:20.560]   the story of Nicodemus.
[00:04:20.560 --> 00:04:21.760]   Okay, no one's favorite story,
[00:04:21.760 --> 00:04:23.400]   but in the story of Nicodemus,
[00:04:23.400 --> 00:04:24.480]   we're gonna be in John chapter three.
[00:04:24.480 --> 00:04:26.360]   If you have a Bible, you can flip open there now.
[00:04:26.360 --> 00:04:28.480]   Here's what we're doing for the next two weeks.
[00:04:28.480 --> 00:04:30.120]   We're really taking a break
[00:04:30.120 --> 00:04:32.160]   before we launch into our series this summer,
[00:04:32.160 --> 00:04:35.200]   which is gonna be called Summer on the Mount.
[00:04:35.200 --> 00:04:37.440]   Or for the next 10 weeks, starting in June,
[00:04:37.440 --> 00:04:40.280]   we will go through the greatest sermon ever told by Jesus.
[00:04:40.280 --> 00:04:43.040]   And for the next two weeks, we're gonna do two one-offs.
[00:04:43.040 --> 00:04:46.240]   And as I was looking, along with a team and JP,
[00:04:46.240 --> 00:04:48.160]   we were just praying through what to teach tonight,
[00:04:48.160 --> 00:04:50.240]   I couldn't think of a more important message
[00:04:50.240 --> 00:04:55.240]   for our audience than to discuss a criteria
[00:04:55.240 --> 00:04:58.440]   that we know not everyone in the room has,
[00:04:58.440 --> 00:05:00.320]   large numbers of you don't have,
[00:05:00.320 --> 00:05:03.360]   which is you are not able to see
[00:05:03.360 --> 00:05:05.520]   and you will not see heaven.
[00:05:05.520 --> 00:05:09.800]   And so tonight, we're gonna discuss and explore
[00:05:09.800 --> 00:05:12.080]   how that relates to the subject of being born again
[00:05:12.080 --> 00:05:14.480]   and what it means to be born again.
[00:05:14.480 --> 00:05:17.600]   A question asked by our man, Nicodemus.
[00:05:17.600 --> 00:05:19.400]   We're gonna be in John chapter three.
[00:05:19.400 --> 00:05:21.880]   If you have a Bible, you can open there
[00:05:21.880 --> 00:05:23.600]   and we're really gonna look at John chapter three
[00:05:23.600 --> 00:05:25.880]   and we're also gonna trace his story
[00:05:25.880 --> 00:05:27.760]   throughout the rest of the book of John.
[00:05:27.760 --> 00:05:30.400]   So we're gonna start in verse one and I will read it
[00:05:30.400 --> 00:05:31.680]   and then kind of summarize.
[00:05:31.680 --> 00:05:33.400]   You guys there, everyone there?
[00:05:33.400 --> 00:05:36.240]   All right, if not, it's on the screen.
[00:05:36.240 --> 00:05:39.800]   Now there was a Pharisee, a man named Nicodemus,
[00:05:39.800 --> 00:05:43.120]   who was also a member of the Jewish ruling council.
[00:05:43.120 --> 00:05:45.320]   He came to Jesus at night and said,
[00:05:45.320 --> 00:05:48.120]   "Rabbi, we know that you are a teacher
[00:05:48.120 --> 00:05:49.560]   "who has come from God,
[00:05:49.560 --> 00:05:52.840]   "for no one could perform the signs that you were doing
[00:05:52.840 --> 00:05:54.560]   "if God was not with him."
[00:05:54.560 --> 00:05:58.400]   Jesus replied, "Very truly, I tell you,
[00:05:58.400 --> 00:06:00.720]   "no one can see the kingdom of God
[00:06:00.720 --> 00:06:03.960]   "unless they are born again."
[00:06:03.960 --> 00:06:08.240]   "How can someone be born when they are old?"
[00:06:08.240 --> 00:06:09.840]   Nicodemus asked.
[00:06:09.840 --> 00:06:12.280]   "Surely they cannot enter a second time
[00:06:12.280 --> 00:06:14.480]   "into their mother's womb to be born."
[00:06:14.480 --> 00:06:18.280]   Jesus answered, "Very truly, I tell you,
[00:06:18.280 --> 00:06:20.240]   "no one can enter the kingdom of God
[00:06:20.240 --> 00:06:23.680]   "unless they are born of water and of spirit.
[00:06:23.680 --> 00:06:25.800]   "Flesh gives birth to flesh
[00:06:25.800 --> 00:06:29.000]   "and spirit gives birth to spirit."
[00:06:29.000 --> 00:06:29.920]   So here's what just happened.
[00:06:29.920 --> 00:06:32.840]   So Nicodemus, this is early on in Jesus's ministry.
[00:06:32.840 --> 00:06:35.640]   So very early on, Jesus was doing ministry
[00:06:35.640 --> 00:06:37.520]   essentially for three years on the planet.
[00:06:37.520 --> 00:06:39.560]   Early in the game, he's doing miracles,
[00:06:39.560 --> 00:06:41.480]   he's getting a lot of people behind him,
[00:06:41.480 --> 00:06:42.960]   he's becoming increasingly popular.
[00:06:42.960 --> 00:06:45.040]   And Nicodemus, who's a Pharisee,
[00:06:45.040 --> 00:06:47.120]   Nicodemus is on Jerusalem's who's who list,
[00:06:47.120 --> 00:06:47.960]   that's who he is.
[00:06:47.960 --> 00:06:50.120]   He's not only a religious,
[00:06:50.120 --> 00:06:52.520]   at the top of the religious chart,
[00:06:52.520 --> 00:06:54.480]   which in those days, it was like,
[00:06:54.480 --> 00:06:56.200]   if we have baseball cards for famous people,
[00:06:56.200 --> 00:06:57.760]   they have like religious cards for people
[00:06:57.760 --> 00:06:59.320]   because the Pharisees were like,
[00:06:59.320 --> 00:07:00.840]   "Oh man, that's what I wanna be when I grow up."
[00:07:00.840 --> 00:07:04.080]   And so Nicodemus is not only that guy,
[00:07:04.080 --> 00:07:06.520]   but he is a member of the ruling council
[00:07:06.520 --> 00:07:10.840]   in terms of he's a part of the Senate that rules the city.
[00:07:10.840 --> 00:07:13.840]   So he's very influential politically and religiously.
[00:07:13.840 --> 00:07:15.600]   He's a guy that everywhere he went,
[00:07:15.600 --> 00:07:16.880]   he has an entourage with him.
[00:07:16.880 --> 00:07:21.880]   And Nicodemus hears of this man, Jesus, and he's curious.
[00:07:21.880 --> 00:07:23.720]   So he goes to him at night,
[00:07:23.720 --> 00:07:25.320]   maybe so that no one else would see,
[00:07:25.320 --> 00:07:28.040]   no one on this Sanhedrin, that's the ruling council,
[00:07:28.040 --> 00:07:29.920]   would see that he goes to this man,
[00:07:29.920 --> 00:07:31.720]   this new rabbi on the scene,
[00:07:31.720 --> 00:07:33.040]   and he goes to him and he's sitting around
[00:07:33.040 --> 00:07:34.680]   a campfire with Jesus.
[00:07:34.680 --> 00:07:36.080]   And he begins to kind of like,
[00:07:36.080 --> 00:07:38.040]   walk through introductions.
[00:07:38.040 --> 00:07:40.520]   "Hey, I'm Nicodemus, me and my associates,
[00:07:40.520 --> 00:07:45.520]   "here, we know that you are clearly a good man from God,
[00:07:45.520 --> 00:07:47.800]   "we're men of God, we thought we could be friends."
[00:07:47.800 --> 00:07:52.200]   And Jesus, mid-sentence, cuts him off.
[00:07:52.200 --> 00:07:53.520]   And it's as though Jesus is like,
[00:07:53.520 --> 00:07:55.440]   "Let's get right to the point.
[00:07:55.440 --> 00:07:58.280]   "No one can see the kingdom of God
[00:07:58.280 --> 00:08:00.920]   "unless they are born again."
[00:08:00.920 --> 00:08:02.600]   And Nicodemus doesn't get it at all.
[00:08:02.600 --> 00:08:03.880]   Like he's going, "What, what are you talking about?
[00:08:03.880 --> 00:08:05.680]   "Born again, born again?
[00:08:05.680 --> 00:08:07.520]   "I'm supposed to crawl into my mother's womb?
[00:08:07.520 --> 00:08:08.880]   "That's a little graphic, Jesus.
[00:08:08.880 --> 00:08:09.880]   "Can't think about that too long.
[00:08:09.880 --> 00:08:12.720]   "What do you mean that I'm supposed to be born again?
[00:08:12.720 --> 00:08:16.920]   "And how can I be born again when I'm old?"
[00:08:16.920 --> 00:08:18.320]   Clearly he's not understanding.
[00:08:18.320 --> 00:08:19.160]   And we hear that and we're like,
[00:08:19.160 --> 00:08:22.680]   "Come on, come on, Nicodemus, it's a metaphor, buddy.
[00:08:22.680 --> 00:08:24.240]   "Get with the picture."
[00:08:24.240 --> 00:08:27.000]   But Nicodemus has never heard this before.
[00:08:27.000 --> 00:08:30.040]   So he's going, "Wait, why are you talking about my mama
[00:08:30.040 --> 00:08:33.680]   "and what am I supposed to do to enter the kingdom of God?"
[00:08:33.680 --> 00:08:38.360]   And Jesus responds, "Very truly, I tell you, no one can,"
[00:08:38.360 --> 00:08:40.280]   so let me explain what I mean.
[00:08:40.280 --> 00:08:42.360]   "Enter the kingdom of God unless they're born of water,
[00:08:42.360 --> 00:08:46.520]   "physical birth, and born of the Spirit.
[00:08:46.520 --> 00:08:47.960]   "Flesh gives birth to flesh."
[00:08:47.960 --> 00:08:50.040]   In other words, camels give birth to camels,
[00:08:50.040 --> 00:08:51.600]   dogs, dogs, humans to humans,
[00:08:51.600 --> 00:08:54.280]   but the Spirit gives birth to the Spirit,
[00:08:54.280 --> 00:08:55.480]   which brings us to our first point.
[00:08:55.480 --> 00:08:59.960]   You and I are blind without a new birth.
[00:08:59.960 --> 00:09:01.880]   You and I are blind without a new birth.
[00:09:01.880 --> 00:09:04.240]   You will not see and I will not see the kingdom of God.
[00:09:04.240 --> 00:09:07.240]   And he says to Nicodemus, "You will not,
[00:09:07.240 --> 00:09:10.520]   "if you do not experience a new birth."
[00:09:10.520 --> 00:09:14.720]   And it's not a birth unlike your first birth,
[00:09:14.720 --> 00:09:16.800]   though it doesn't involve your mother,
[00:09:16.800 --> 00:09:21.000]   in the same way that your original birth took place,
[00:09:21.000 --> 00:09:23.920]   where flesh caused the birth of flesh,
[00:09:23.920 --> 00:09:25.800]   Spirit caused the birth of Spirit.
[00:09:25.800 --> 00:09:27.000]   Here's what I mean by that.
[00:09:27.000 --> 00:09:28.680]   In the same way that you were not really responsible
[00:09:28.680 --> 00:09:30.880]   for any part of you coming into this world,
[00:09:30.880 --> 00:09:32.280]   and I wasn't responsible for it,
[00:09:32.280 --> 00:09:34.520]   our parents brought us into this world.
[00:09:34.520 --> 00:09:36.280]   If you've ever seen "Pregnancy,"
[00:09:36.280 --> 00:09:38.840]   we have close friends right now that are pregnant,
[00:09:38.840 --> 00:09:42.840]   and pregnancy is such a terrible season of life for people,
[00:09:42.840 --> 00:09:46.040]   like morning sickness and nausea.
[00:09:46.040 --> 00:09:48.400]   There should be like five Mother's Days a year,
[00:09:48.400 --> 00:09:49.560]   because what women go through
[00:09:49.560 --> 00:09:51.240]   to bring children into this world,
[00:09:51.240 --> 00:09:54.120]   and so many, preach!
[00:09:54.120 --> 00:09:56.400]   (congregation laughing)
[00:09:56.400 --> 00:09:59.440]   And so all along, the moms changing what they eat,
[00:09:59.440 --> 00:10:00.280]   and they're trying to figure out
[00:10:00.280 --> 00:10:01.240]   what I can eat and can't eat,
[00:10:01.240 --> 00:10:02.760]   and they're getting sleep adjustments,
[00:10:02.760 --> 00:10:04.640]   and they're trying to make all these different sacrifices
[00:10:04.640 --> 00:10:07.000]   to bring the kid in, and you know who does nothing
[00:10:07.000 --> 00:10:08.160]   to bring themselves into the world,
[00:10:08.160 --> 00:10:10.320]   or nothing in the process?
[00:10:10.320 --> 00:10:11.160]   The child.
[00:10:11.160 --> 00:10:14.400]   The dad barely does more,
[00:10:14.400 --> 00:10:16.160]   and he does the one thing that he enjoys,
[00:10:16.160 --> 00:10:20.960]   and so the child does very little to bring in himself,
[00:10:20.960 --> 00:10:22.800]   or nothing to bring himself into the world.
[00:10:22.800 --> 00:10:23.720]   That's what birth is.
[00:10:23.720 --> 00:10:28.280]   Jesus just said, "The Spirit gives birth to the Spirit."
[00:10:28.280 --> 00:10:30.200]   In other words, you, just like you weren't a part
[00:10:30.200 --> 00:10:32.000]   of your mom bringing you in, Nicodemus,
[00:10:32.000 --> 00:10:33.840]   here's how you have to be born again,
[00:10:33.840 --> 00:10:36.720]   and it's not a birth that you can control.
[00:10:36.720 --> 00:10:39.920]   The way you get born again is not by you trying to do more,
[00:10:39.920 --> 00:10:41.760]   it's not by some work.
[00:10:41.760 --> 00:10:43.840]   The only way you'll see the kingdom of God
[00:10:43.840 --> 00:10:48.000]   is by birth, not work, which raises the question,
[00:10:48.000 --> 00:10:51.720]   like how can a person be born again?
[00:10:51.720 --> 00:10:53.160]   And Nicodemus is taken back,
[00:10:53.160 --> 00:10:55.320]   because here's what I know, and I'm confident,
[00:10:55.320 --> 00:10:57.080]   Nicodemus is the guy.
[00:10:57.080 --> 00:10:58.520]   If there's a religious leader who's like,
[00:10:58.520 --> 00:11:01.040]   "Yeah, people come to me, and they ask questions."
[00:11:01.040 --> 00:11:02.120]   When you get done with the born again,
[00:11:02.120 --> 00:11:04.120]   I'll share you my opinion too, Jesus.
[00:11:04.120 --> 00:11:05.640]   Nicodemus is the guy who's like,
[00:11:05.640 --> 00:11:09.160]   "If anyone is getting into heaven, it's me."
[00:11:09.160 --> 00:11:10.920]   I mean, look at my resume.
[00:11:10.920 --> 00:11:14.880]   I am the leader of God's chosen people, the Jews.
[00:11:14.880 --> 00:11:16.800]   If anyone is leading up the charge about like,
[00:11:16.800 --> 00:11:19.080]   "Hey, we're God's chosen people, the Jews,
[00:11:19.080 --> 00:11:20.680]   "give me a J, give me an E, give me a W,"
[00:11:20.680 --> 00:11:22.600]   that's who we are, and I'm the one leading
[00:11:22.600 --> 00:11:24.080]   the pep rally from the front, Jesus.
[00:11:24.080 --> 00:11:27.520]   How dare you tell me that despite being in church
[00:11:27.520 --> 00:11:30.160]   every Sunday, reading my Bible,
[00:11:30.160 --> 00:11:34.120]   knowing a lot of Bible verses, being a good kid,
[00:11:34.120 --> 00:11:36.200]   that I'm not getting in, that I lack?
[00:11:36.200 --> 00:11:40.080]   And how, and what does it look like to even be born again?
[00:11:40.080 --> 00:11:42.320]   And Jesus is gonna answer that, verse seven.
[00:11:42.320 --> 00:11:45.740]   "You should not be surprised," Jesus speaking,
[00:11:45.740 --> 00:11:50.040]   "at my saying, you must be born again.
[00:11:50.040 --> 00:11:52.880]   "The wind blows wherever it pleases.
[00:11:52.880 --> 00:11:55.620]   "You hear the sound, but you cannot tell
[00:11:55.620 --> 00:11:58.380]   "where it comes from or where it is going.
[00:11:58.380 --> 00:12:02.700]   "So it is with everyone who is born of the Spirit.
[00:12:02.700 --> 00:12:05.960]   "How can this be?" Nicodemus asked.
[00:12:05.960 --> 00:12:08.060]   "You were Israel's teacher," said Jesus,
[00:12:08.060 --> 00:12:10.840]   "and you do not understand these things?
[00:12:10.840 --> 00:12:13.880]   "Very truly, I tell you, we speak of what we know,
[00:12:13.880 --> 00:12:17.040]   "and we testify of what we have seen,
[00:12:17.040 --> 00:12:20.060]   "but still you people do not accept our testimony.
[00:12:20.060 --> 00:12:21.680]   "I have spoken to you of earthly things,
[00:12:21.680 --> 00:12:22.560]   "and you do not believe.
[00:12:22.560 --> 00:12:24.520]   "How then will you believe if I speak to you
[00:12:24.520 --> 00:12:26.060]   "of heavenly things?
[00:12:26.060 --> 00:12:28.060]   "No one has ever gone into heaven,
[00:12:28.060 --> 00:12:31.420]   "except the one who has come from heaven, the Son of Man."
[00:12:31.420 --> 00:12:33.440]   Let's stop there.
[00:12:33.440 --> 00:12:34.680]   So what Jesus just said is basically,
[00:12:34.680 --> 00:12:38.400]   hey, just like, let me explain how you can know
[00:12:38.400 --> 00:12:39.320]   that you've been born again.
[00:12:39.320 --> 00:12:42.880]   Just like when there's a, we're sitting in front of a fire,
[00:12:42.880 --> 00:12:44.640]   and the fire all of a sudden,
[00:12:44.640 --> 00:12:46.320]   remember if you've ever been to a campfire
[00:12:46.320 --> 00:12:48.280]   any time recently, and you're like sitting around
[00:12:48.280 --> 00:12:49.680]   with your little chairs around the fire,
[00:12:49.680 --> 00:12:52.000]   and the wind will change directions,
[00:12:52.000 --> 00:12:53.920]   and all of a sudden you're like not in the smoke,
[00:12:53.920 --> 00:12:54.760]   and then all of a sudden you're like,
[00:12:54.760 --> 00:12:56.920]   okay, everyone shift over, and then it's again,
[00:12:56.920 --> 00:12:58.040]   and you're like, okay, shift back,
[00:12:58.040 --> 00:12:59.360]   and you don't know where it's gonna go next.
[00:12:59.360 --> 00:13:02.520]   Jesus just said, in the same way,
[00:13:02.520 --> 00:13:04.720]   that's what it's like in someone's life.
[00:13:04.720 --> 00:13:09.040]   Like you can't see the wind, but you can tell it's there.
[00:13:09.040 --> 00:13:10.680]   You can see the evidence of it, and he says,
[00:13:10.680 --> 00:13:13.140]   in the same way, you can't see the rebirth take place,
[00:13:13.140 --> 00:13:16.580]   but there is evidence that it's there,
[00:13:16.580 --> 00:13:19.040]   and he's about to give us what that is.
[00:13:19.040 --> 00:13:23.960]   Verse 14, "Just as Moses lifted up the snake
[00:13:23.960 --> 00:13:25.800]   "in the wilderness,"
[00:13:25.800 --> 00:13:29.200]   so what he just referenced, gosh, this is such a cool story.
[00:13:29.200 --> 00:13:30.040]   Who should have more time?
[00:13:30.040 --> 00:13:33.280]   So what he just referenced is a story that you and I
[00:13:33.280 --> 00:13:34.960]   are like, that's not my favorite story,
[00:13:34.960 --> 00:13:38.400]   but Nicodemus would have been well acquainted with.
[00:13:38.400 --> 00:13:41.560]   "Just as Moses lifted up the snake in the wilderness,"
[00:13:41.560 --> 00:13:43.040]   what are you talking about, Jesus?
[00:13:43.040 --> 00:13:45.640]   "In the book of Numbers," which is in the Old Testament,
[00:13:45.640 --> 00:13:47.640]   "it tells the story of the nation of Israel
[00:13:47.640 --> 00:13:49.480]   "traveling through the wilderness."
[00:13:49.480 --> 00:13:51.600]   And in one of those chapters, chapter 21,
[00:13:51.600 --> 00:13:55.120]   it lays out this one that seems like random story
[00:13:55.120 --> 00:13:57.200]   in the Old Testament, and here's what happened.
[00:13:57.200 --> 00:13:59.520]   Moses leads the people out of slavery,
[00:13:59.520 --> 00:14:02.120]   and they're all making camp outside in the wilderness,
[00:14:02.120 --> 00:14:03.880]   and everyone's set up, and they find a place
[00:14:03.880 --> 00:14:06.040]   they're gonna make camp, and they've got campfires going,
[00:14:06.040 --> 00:14:08.360]   and s'mores, and their tents all set up,
[00:14:08.360 --> 00:14:10.600]   and then all of a sudden, there's not s'mores,
[00:14:10.600 --> 00:14:11.800]   and then all of a sudden,
[00:14:11.800 --> 00:14:15.760]   all these snakes start coming out,
[00:14:15.760 --> 00:14:17.280]   and they're biting all the people.
[00:14:17.280 --> 00:14:18.940]   This is like "Game of Thrones" stuff.
[00:14:18.940 --> 00:14:22.280]   All the people, thousands, if not millions of people,
[00:14:22.280 --> 00:14:23.960]   are in these tents, and all of a sudden,
[00:14:23.960 --> 00:14:27.760]   all of these serpents come out and begin to bite the people,
[00:14:27.760 --> 00:14:30.040]   and the people are dying in droves.
[00:14:30.040 --> 00:14:33.080]   Moses runs to God, and he goes into this tent,
[00:14:33.080 --> 00:14:35.040]   and he goes, "God, what am I supposed to do?
[00:14:35.040 --> 00:14:37.080]   "Everyone's dying, there's serpents everywhere."
[00:14:37.080 --> 00:14:39.380]   And God says, "Here's what I want you to do.
[00:14:39.380 --> 00:14:42.760]   "I want you to take a pole with a crossbeam,
[00:14:42.760 --> 00:14:45.360]   "and I want you to put a serpent on it."
[00:14:45.360 --> 00:14:46.180]   Don't get bit.
[00:14:46.180 --> 00:14:48.640]   "And I want you to put a serpent on the crossbeam."
[00:14:48.640 --> 00:14:50.680]   And it's like, what, that feels really random.
[00:14:50.680 --> 00:14:54.360]   "Then I want you to run to the center of the camp,
[00:14:54.360 --> 00:14:57.840]   "and I want you to raise up the serpent
[00:14:57.840 --> 00:15:00.480]   "and place it in the center of the camp.
[00:15:00.480 --> 00:15:04.760]   "And everyone who looks at the serpent will be healed."
[00:15:04.760 --> 00:15:07.120]   Everyone, if you could drag your family member over there,
[00:15:07.120 --> 00:15:08.880]   and you could just point them in the direction,
[00:15:08.880 --> 00:15:10.800]   if they look at that, they will be healed.
[00:15:10.800 --> 00:15:13.840]   And Jesus just said, "Just like that,
[00:15:13.840 --> 00:15:16.760]   "so everyone," verse 15, "so the Son of Man
[00:15:16.760 --> 00:15:20.760]   "must be lifted up, that everyone who,"
[00:15:20.760 --> 00:15:22.240]   what does it look like to be born again?
[00:15:22.240 --> 00:15:23.740]   What's the evidence?
[00:15:23.740 --> 00:15:27.720]   "Believes may have eternal life."
