
[00:00:00.000 --> 00:00:05.000]   [no audio]
[00:04:56.000 --> 00:04:59.000]   But in order to be loved, you need to be different,
[00:04:59.000 --> 00:05:03.000]   or you need to change if you were thinner, or if you made more money,
[00:05:03.000 --> 00:05:06.000]   or if you had more hair, or if you had better hair,
[00:05:06.000 --> 00:05:09.000]   or different color hair, or anything with hair.
[00:05:09.000 --> 00:05:14.000]   If you had less weight, more weight, more muscle, whatever that is,
[00:05:14.000 --> 00:05:18.000]   the world around us screams that these are the things that are valuable,
[00:05:18.000 --> 00:05:23.000]   and if you would just be more this way, then you would be loved.
[00:05:23.000 --> 00:05:28.000]   And we're gonna discuss tonight a topic as it relates really not only to dating,
[00:05:28.000 --> 00:05:31.000]   but all men and women, and this subject of value,
[00:05:31.000 --> 00:05:34.000]   and where that comes from, because we live in this culture,
[00:05:34.000 --> 00:05:40.000]   in a society that has devalued and devalues something that God has assigned
[00:05:40.000 --> 00:05:43.000]   extraordinary value.
[00:05:43.000 --> 00:05:50.000]   And any time a culture or a person devalues something that God has declared
[00:05:50.000 --> 00:05:54.000]   of incredible value, the outcome is catastrophic.
[00:05:54.000 --> 00:05:56.000]   And so we're gonna go on a little bit of a journey,
[00:05:56.000 --> 00:05:58.000]   and I'm gonna have to set it up with a history lesson
[00:05:58.000 --> 00:06:00.000]   that will explain kind of where we're going,
[00:06:00.000 --> 00:06:04.000]   and indicate really what I mean by how dangerous this is.
[00:06:04.000 --> 00:06:08.000]   In the early 1990s, something took place in a country called Rwanda,
[00:06:08.000 --> 00:06:10.000]   which was called the Rwandan Genocide.
[00:06:10.000 --> 00:06:13.000]   Probably a lot of you guys saw the movie Hotel Rwanda,
[00:06:13.000 --> 00:06:17.000]   or you've heard about this, but in a hundred days, think about this.
[00:06:17.000 --> 00:06:19.000]   Like, this is crazy.
[00:06:19.000 --> 00:06:27.000]   In a hundred days, a million people were brutally murdered.
[00:06:27.000 --> 00:06:29.000]   A million.
[00:06:29.000 --> 00:06:31.000]   It was the worst genocide in the history of the world
[00:06:31.000 --> 00:06:33.000]   within that small of a time frame.
[00:06:33.000 --> 00:06:36.000]   Enough bodies that would fill up this room, and many others.
[00:06:36.000 --> 00:06:38.000]   And they weren't murdered by some incoming army,
[00:06:38.000 --> 00:06:41.000]   they were murdered by their neighbors.
[00:06:41.000 --> 00:06:43.000]   Think about that.
[00:06:43.000 --> 00:06:46.000]   How does that happen?
[00:06:46.000 --> 00:06:50.000]   A million people.
[00:06:50.000 --> 00:06:53.000]   And what happened was, in Rwanda,
[00:06:53.000 --> 00:06:56.000]   there were primarily two groups of people.
[00:06:56.000 --> 00:07:00.000]   A group called Hutus, and a group called Tutsis.
[00:07:00.000 --> 00:07:05.000]   And these two groups had a long history of animosity towards one another,
[00:07:05.000 --> 00:07:07.000]   and one thinking they were better than the other,
[00:07:07.000 --> 00:07:10.000]   and one thinking that the other was just cockroaches,
[00:07:10.000 --> 00:07:13.000]   they're less than us, they're not even human.
[00:07:13.000 --> 00:07:17.000]   And eventually, their relationship got so bad,
[00:07:17.000 --> 00:07:23.000]   that the Hutus, who would use labels and terms for the Tutsis,
[00:07:23.000 --> 00:07:26.000]   which were the minority in the country, that they're just cockroaches,
[00:07:26.000 --> 00:07:28.000]   they're not even human.
[00:07:28.000 --> 00:07:34.000]   Eventually, that way of thinking infiltrated their lives and their nation,
[00:07:34.000 --> 00:07:36.000]   that a civil war broke out.
[00:07:36.000 --> 00:07:41.000]   And in that civil war, all of the Tutsis fled to the edges of the country,
[00:07:41.000 --> 00:07:45.000]   and the Hutus pursued them and stomped them out on the basis
[00:07:45.000 --> 00:07:49.000]   that they are less than human.
[00:07:49.000 --> 00:07:55.000]   And a million people died in less than a hundred days.
[00:07:55.000 --> 00:07:59.000]   President Clinton said it was the biggest regret of my entire life,
[00:07:59.000 --> 00:08:03.000]   and my entire presidency, that I did not act sooner.
[00:08:03.000 --> 00:08:08.000]   And the mist was what was going on, because any time, in this case,
[00:08:08.000 --> 00:08:18.000]   human life, any time a person or a culture devalues or wrongly values
[00:08:18.000 --> 00:08:23.000]   something God has declared of incredible value,
[00:08:23.000 --> 00:08:27.000]   the outcome is catastrophic.
[00:08:27.000 --> 00:08:31.000]   In Nazi Germany, the same thing took place where devaluing
[00:08:31.000 --> 00:08:35.000]   something God had said is of infinite value, humans,
[00:08:35.000 --> 00:08:37.000]   made in the image of God, and they called women,
[00:08:37.000 --> 00:08:41.000]   all Jewish women are whores, all of them, and all Jews are rats.
[00:08:41.000 --> 00:08:43.000]   They're not even human.
[00:08:43.000 --> 00:08:45.000]   And they exterminated millions of people.
[00:08:45.000 --> 00:08:48.000]   We did it in our country when slavery existed.
[00:08:48.000 --> 00:08:50.000]   We said, "Hey, slaves, they're less than human."
[00:08:50.000 --> 00:08:51.000]   Then we did it with Native Americans.
[00:08:51.000 --> 00:08:52.000]   They're less than human.
[00:08:52.000 --> 00:08:58.000]   And any time a culture or a person devalues something God says
[00:08:58.000 --> 00:09:03.000]   is extraordinarily valuable, the outcome is catastrophic.
[00:09:03.000 --> 00:09:06.000]   And you're probably wondering, "Why are we talking about genocide
[00:09:06.000 --> 00:09:10.000]   and slavery? Isn't this a dating series? Where am I right now?"
[00:09:10.000 --> 00:09:14.000]   It's so relevant to the topic we're going to discuss tonight,
[00:09:14.000 --> 00:09:19.000]   because our culture has done something as specifically as it relates to women
[00:09:19.000 --> 00:09:24.000]   as we're going to see when it comes to the topic of devaluing.
[00:09:24.000 --> 00:09:30.000]   What's interesting, as we transition really to the first century,
[00:09:30.000 --> 00:09:33.000]   when we look at the first century, the context in which Christianity
[00:09:33.000 --> 00:09:36.000]   was birthed, so this is really historical, so I'm going to try to make it
[00:09:36.000 --> 00:09:38.000]   as interesting and clear as I can.
[00:09:38.000 --> 00:09:43.000]   What was going on then was not dissimilar from what was going on
[00:09:43.000 --> 00:09:46.000]   with the Hutus and the Tutsis.
[00:09:46.000 --> 00:09:51.000]   Only this time, it was not Tutsis that were being declared less than human.
[00:09:51.000 --> 00:09:53.000]   It was women.
[00:09:53.000 --> 00:09:57.000]   The first century world as it related to women specifically
[00:09:57.000 --> 00:10:03.000]   and the Roman Empire is a world we cannot even really begin to imagine
[00:10:03.000 --> 00:10:06.000]   because it would be so foreign to us.
[00:10:06.000 --> 00:10:12.000]   Infanticide or the killing of infants was so common, millions of baby girls,
[00:10:12.000 --> 00:10:19.000]   just the girls, were thrown out with the trash because no one wanted
[00:10:19.000 --> 00:10:20.000]   to have a baby girl.
[00:10:20.000 --> 00:10:23.000]   There was a dramatic shortage of women during this time,
[00:10:23.000 --> 00:10:26.000]   and there were so many men because no one wanted to have a baby girl.
[00:10:26.000 --> 00:10:29.000]   You'd walk past the trash and you'd hear the cries of a little baby girl
[00:10:29.000 --> 00:10:34.000]   because girls were of no value according to Roman law and Roman rule.
[00:10:34.000 --> 00:10:35.000]   They had no rights.
[00:10:35.000 --> 00:10:38.000]   They had no status.
[00:10:38.000 --> 00:10:41.000]   First century writing even records a husband right around the time
[00:10:41.000 --> 00:10:43.000]   when Jesus was born, and here's what he says.
[00:10:43.000 --> 00:10:45.000]   He's writing a letter to his wife, and he says, "If you're delivered
[00:10:45.000 --> 00:10:51.000]   "of a child before I come home, if it is a boy, keep it.
[00:10:51.000 --> 00:10:54.000]   "If it is a girl, discard it."
[00:10:54.000 --> 00:10:59.000]   One of the first laws of Rome, the law of Romulus,
[00:10:59.000 --> 00:11:01.000]   one of the first laws when the empire was formed,
[00:11:01.000 --> 00:11:04.000]   one of the first things written in the declarer is that any male
[00:11:04.000 --> 00:11:07.000]   that is born must be kept.
[00:11:07.000 --> 00:11:11.000]   Any human male, any healthy male that is born must be kept,
[00:11:11.000 --> 00:11:14.000]   but every household, you only have to keep one healthy female.
[00:11:14.000 --> 00:11:17.000]   All the rest you can totally discard.
[00:11:17.000 --> 00:11:21.000]   It was a world that was so foreign, and we cannot even begin to imagine.
[00:11:21.000 --> 00:11:25.000]   Prostitution was legal and encouraged.
[00:11:25.000 --> 00:11:28.000]   It was a form of birth control.
[00:11:28.000 --> 00:11:31.000]   Women had no rights.
[00:11:31.000 --> 00:11:35.000]   And not only that, it became so bad that men were in such power
[00:11:35.000 --> 00:11:39.000]   and women were just cattle that at some point marriage started
[00:11:39.000 --> 00:11:42.000]   to rapidly decline, and so two times--think about this--
[00:11:42.000 --> 00:11:48.000]   two times before the Roman Senate, bills came forward that said,
[00:11:48.000 --> 00:11:52.000]   "We want to mandate marriage because none of the men would marry."
[00:11:52.000 --> 00:11:56.000]   Why would I marry? I can have sex with the prostitutes all that I want.
[00:11:56.000 --> 00:11:59.000]   And if I marry, all I have to do is take on the obligation
[00:11:59.000 --> 00:12:02.000]   and responsibilities of a woman.
[00:12:02.000 --> 00:12:06.000]   So I don't think so. Two different occasions.
[00:12:06.000 --> 00:12:09.000]   In fact, it was so at the heart of their culture,
[00:12:09.000 --> 00:12:12.000]   even some of the most famous teachers that anyone in this room
[00:12:12.000 --> 00:12:16.000]   probably recognizes taught that women not only just were to be
[00:12:16.000 --> 00:12:22.000]   less valued, they actually biologically were less valuable than men.
[00:12:22.000 --> 00:12:25.000]   Here's what Aristotle wrote about women.
[00:12:25.000 --> 00:12:29.000]   He said, "The female is, as it were, a mutilated male."
[00:12:29.000 --> 00:12:32.000]   How about that? Encouraging for church.
[00:12:32.000 --> 00:12:36.000]   "For there is only one thing they have not in them, the principle of a soul."
[00:12:36.000 --> 00:12:41.000]   Plato said this, "It is only males who are created directly by the gods
[00:12:41.000 --> 00:12:44.000]   and are given souls. Those who live rightly return to the stars
[00:12:44.000 --> 00:12:48.000]   or to the heavens. But those who are cowards may be reasoned to have
[00:12:48.000 --> 00:12:51.000]   supposed to have been changed into the nature of a woman
[00:12:51.000 --> 00:12:54.000]   and come back in the second generation.
[00:12:54.000 --> 00:12:57.000]   That if you lived a right life, then you would go into the heavens,
[00:12:57.000 --> 00:13:02.000]   but if you weren't good, then you would have to come back as a woman."
[00:13:02.000 --> 00:13:06.000]   I mean, it's laughable, isn't it? But here's what's so crazy.
[00:13:06.000 --> 00:13:10.000]   This was the world into which Christianity was born,
[00:13:10.000 --> 00:13:14.000]   into which Jesus appeared. Jewish culture was not much different.
[00:13:14.000 --> 00:13:18.000]   There are rabbinical teachings or teachings from a rabbi
[00:13:18.000 --> 00:13:22.000]   from the first century that say this, "I would rather have the Torah burned
[00:13:22.000 --> 00:13:25.000]   than have it given or instructed to a woman."
[00:13:25.000 --> 00:13:29.000]   How about that for light-hearted? This is a common first century prayer.
[00:13:29.000 --> 00:13:34.000]   "Blessed are you, eternal God, who has not made me a Gentile,
[00:13:34.000 --> 00:13:37.000]   a slave, or a woman."
[00:13:37.000 --> 00:13:40.000]   I mean, think about that. Imagine. What if we started that,
[00:13:40.000 --> 00:13:42.000]   and that was the way that we started our church services.
[00:13:42.000 --> 00:13:46.000]   "God, I just want to thank you for not making me a woman.
[00:13:46.000 --> 00:13:49.000]   I'd like to invite all the men in the room to thank God with me
[00:13:49.000 --> 00:13:52.000]   that they have not been made."
[00:13:52.000 --> 00:13:56.000]   I mean, 60% of our audience would just step out and walk out.
[00:13:56.000 --> 00:14:00.000]   But this was the culture and the world into which Christianity was born,
[00:14:00.000 --> 00:14:06.000]   and it is so far and so hard for us to imagine.
[00:14:06.000 --> 00:14:12.000]   But then appeared Jesus, and into this world Jesus spoke,
[00:14:12.000 --> 00:14:16.000]   and He acted in a way that was so revolutionary
[00:14:16.000 --> 00:14:19.000]   and was so beyond anything anyone had ever seen.
[00:14:19.000 --> 00:14:22.000]   And then Peter, His follower, showed up, and Peter spoke
[00:14:22.000 --> 00:14:26.000]   as they embraced the teachings of Jesus as it related to women,
[00:14:26.000 --> 00:14:28.000]   and the world would never be the same.
[00:14:28.000 --> 00:14:33.000]   Jesus, one day in John chapter 4, in the Gospel of John chapter 4,
[00:14:33.000 --> 00:14:37.000]   Jesus is speaking with this woman who's a Samaritan woman.
[00:14:37.000 --> 00:14:39.000]   And Samaritans were like half-breeds.
[00:14:39.000 --> 00:14:41.000]   They were looked down upon in society.
[00:14:41.000 --> 00:14:46.000]   And Jesus is all by Himself, and He's speaking with a woman,
[00:14:46.000 --> 00:14:49.000]   this half-breed woman, and not just any woman,
[00:14:49.000 --> 00:14:52.000]   but a woman who had been married five times
[00:14:52.000 --> 00:14:57.000]   and was now exchanging sex for rent with her current live-in partner.
[00:14:57.000 --> 00:15:00.000]   And in the first showing of who He is,
[00:15:00.000 --> 00:15:05.000]   the first time He tells anyone, "I am the Messiah," it's her.
[00:15:05.000 --> 00:15:08.000]   His disciples walk up, and to us it's like, "Yeah, what's the big deal?
[00:15:08.000 --> 00:15:09.000]   They're a woman."
[00:15:09.000 --> 00:15:11.000]   His disciples walk up, and they're astounded
[00:15:11.000 --> 00:15:12.000]   because He's talking to a woman.
[00:15:12.000 --> 00:15:15.000]   They see Him in this conversation, and they go, "He's talking to a woman.
[00:15:15.000 --> 00:15:17.000]   Why is that astounding?"
[00:15:17.000 --> 00:15:19.000]   Because she's a woman. You don't talk to women.
[00:15:19.000 --> 00:15:23.000]   Men didn't talk to their wives in public.
[00:15:23.000 --> 00:15:25.000]   And He's talking with this woman, and they walk up,
[00:15:25.000 --> 00:15:26.000]   and here's what it even says.
[00:15:26.000 --> 00:15:28.000]   I mean, I've never noticed this before, but it says this.
[00:15:28.000 --> 00:15:30.000]   "Just then," verse 27 of chapter 4,
[00:15:30.000 --> 00:15:34.000]   "His disciples came back, and they marveled
[00:15:34.000 --> 00:15:37.000]   that He was talking to a woman,
[00:15:37.000 --> 00:15:39.000]   but none of them wanted to ask, 'What do you seek?'
[00:15:39.000 --> 00:15:41.000]   or 'Why are you talking to her?'"
[00:15:41.000 --> 00:15:46.000]   He's not only speaking and telling her before anyone else,
[00:15:46.000 --> 00:15:48.000]   "I am the Messiah,"
[00:15:48.000 --> 00:15:51.000]   but He offers her, asks to drink out of her cup.
[00:15:51.000 --> 00:15:52.000]   I mean, this would have been crazy.
[00:15:52.000 --> 00:15:54.000]   Drink out of her cup? Ew, gross.
[00:15:54.000 --> 00:15:56.000]   She's a Samaritan woman. There's cooties.
[00:15:56.000 --> 00:15:57.000]   That is disgusting.
[00:15:57.000 --> 00:15:59.000]   Who would drink out of the cup of a dirty woman
[00:15:59.000 --> 00:16:02.000]   who's been divorced five times and is exchanging sex?
[00:16:02.000 --> 00:16:03.000]   That's disgusting.
[00:16:03.000 --> 00:16:06.000]   Who would do that?
[00:16:06.000 --> 00:16:12.000]   God in the flesh would do that?
[00:16:12.000 --> 00:16:14.000]   I mean, it was like nothing the world had ever seen,
[00:16:14.000 --> 00:16:16.000]   and nothing His followers had ever seen.
[00:16:16.000 --> 00:16:19.000]   Another day, He's brought this woman.
[00:16:19.000 --> 00:16:20.000]   This is John chapter 8.
[00:16:20.000 --> 00:16:22.000]   And this woman who had been caught having sex
[00:16:22.000 --> 00:16:24.000]   with a man who wasn't her husband
[00:16:24.000 --> 00:16:29.000]   is thrown at His feet by these religious leaders,
[00:16:29.000 --> 00:16:31.000]   and they say, "The law says we should condemn her.
[00:16:31.000 --> 00:16:32.000]   What do you say?"
[00:16:32.000 --> 00:16:33.000]   And He goes over there.
[00:16:33.000 --> 00:16:35.000]   This is like more astounding
[00:16:35.000 --> 00:16:38.000]   than any of us will be even able to grab onto.
[00:16:38.000 --> 00:16:40.000]   He kneels down, He associates,
[00:16:40.000 --> 00:16:42.000]   and begins to speak with this woman,
[00:16:42.000 --> 00:16:46.000]   this unclean woman.
[00:16:46.000 --> 00:16:50.000]   And He tells her, "I don't condemn you.
[00:16:50.000 --> 00:16:53.000]   Go and sin no more."
[00:16:53.000 --> 00:16:56.000]   Jesus not only allowed women to learn,
[00:16:56.000 --> 00:16:57.000]   He encouraged it.
[00:16:57.000 --> 00:16:59.000]   And I'm telling you,
[00:16:59.000 --> 00:17:04.000]   we cannot even begin to understand how revolutionary,
[00:17:04.000 --> 00:17:07.000]   because He believed and He taught
[00:17:07.000 --> 00:17:10.000]   that every person, man or woman,
[00:17:10.000 --> 00:17:16.000]   has dignity because they are made in the image of God,
[00:17:16.000 --> 00:17:19.000]   and they should be treated as such.
[00:17:19.000 --> 00:17:21.000]   And then Peter shows up.
[00:17:21.000 --> 00:17:24.000]   And Peter, who helps start the early church
[00:17:24.000 --> 00:17:25.000]   and he gets it rolling,
[00:17:25.000 --> 00:17:26.000]   and he writes a couple of the letters
[00:17:26.000 --> 00:17:28.000]   that we have inside of our Bible,
[00:17:28.000 --> 00:17:29.000]   he shows up.
[00:17:29.000 --> 00:17:31.000]   And Peter, who watched Jesus do all of this stuff
[00:17:31.000 --> 00:17:32.000]   they had never seen before,
[00:17:32.000 --> 00:17:34.000]   stuff the world around them
[00:17:34.000 --> 00:17:36.000]   did not at all encourage or tolerate.
[00:17:36.000 --> 00:17:38.000]   And Peter, who watched it all
[00:17:38.000 --> 00:17:40.000]   as he's writing to these pagan men
[00:17:40.000 --> 00:17:41.000]   who just became Christians,
[00:17:41.000 --> 00:17:43.000]   in a world where women are nothing.
[00:17:43.000 --> 00:17:44.000]   Here's what he writes.
[00:17:44.000 --> 00:17:46.000]   And he writes in the context of husband and wives,
[00:17:46.000 --> 00:17:49.000]   but he says it's about all women
[00:17:49.000 --> 00:17:50.000]   based on who they are.
[00:17:50.000 --> 00:17:51.000]   And here's what he says.
[00:17:51.000 --> 00:17:54.000]   This is 1 Peter 3, verse 7.
[00:17:54.000 --> 00:17:57.000]   "Husbands, in the same way,
[00:17:57.000 --> 00:18:01.000]   be considerate as you live with your wives
[00:18:01.000 --> 00:18:06.000]   and treat them with respect as the weaker partner."
[00:18:06.000 --> 00:18:08.000]   The word "treat them with respect,"
[00:18:08.000 --> 00:18:10.000]   think about this.
[00:18:10.000 --> 00:18:14.000]   Why is that even in there?
[00:18:14.000 --> 00:18:15.000]   Peter, why?
[00:18:15.000 --> 00:18:16.000]   You're writing the Bible.
[00:18:16.000 --> 00:18:17.000]   Why do you have to write "treat them with respect"?
[00:18:17.000 --> 00:18:20.000]   Everyone knows you should treat them with respect.
[00:18:20.000 --> 00:18:23.000]   No, they didn't.
[00:18:23.000 --> 00:18:25.000]   Women, Peter, you're telling us I have to treat women?
[00:18:25.000 --> 00:18:27.000]   But she's a woman.
[00:18:27.000 --> 00:18:29.000]   And Peter said, "You don't understand.
[00:18:29.000 --> 00:18:31.000]   You are to treat them with respect."
[00:18:31.000 --> 00:18:35.000]   It's really the word "ascribe to them honor."
[00:18:35.000 --> 00:18:36.000]   It's the only time in the New Testament
[00:18:36.000 --> 00:18:38.000]   this phrase appears.
[00:18:38.000 --> 00:18:41.000]   That I want you, when it comes to the women in your life,
[00:18:41.000 --> 00:18:43.000]   those you are dating,
[00:18:43.000 --> 00:18:45.000]   those who you took out on a date
[00:18:45.000 --> 00:18:46.000]   that maybe you now try to avoid,
[00:18:46.000 --> 00:18:49.000]   those who you have just spent time with,
[00:18:49.000 --> 00:18:51.000]   the friends, the girls, all of them,
[00:18:51.000 --> 00:18:52.000]   he says, "Here's what I want you to do.
[00:18:52.000 --> 00:18:57.000]   I want you to ascribe to them honor."
[00:18:57.000 --> 00:18:59.000]   And I'm not just saying, "Hey, treat them as equals."
[00:18:59.000 --> 00:19:00.000]   I want you to honor them.
[00:19:00.000 --> 00:19:01.000]   How do you honor someone?
[00:19:01.000 --> 00:19:04.000]   If President Obama came in this room,
[00:19:04.000 --> 00:19:08.000]   all of us would know how to honor him.
[00:19:08.000 --> 00:19:10.000]   Or if the queen of whatever came in,
[00:19:10.000 --> 00:19:13.000]   we would know what it is to honor
[00:19:13.000 --> 00:19:15.000]   this distinguished person.
[00:19:15.000 --> 00:19:16.000]   But Peter says, "I want you to treat
[00:19:16.000 --> 00:19:21.000]   all of the women in your life with honor."
[00:19:21.000 --> 00:19:24.000]   I mean, it was revolutionary.
[00:19:24.000 --> 00:19:27.000]   Like nothing they had ever heard or seen.
[00:19:27.000 --> 00:19:29.000]   And he says this, "As the weaker partner,"
[00:19:29.000 --> 00:19:30.000]   which ladies, don't get offended,
[00:19:30.000 --> 00:19:32.000]   it just means guys would probably win in a fist fight
[00:19:32.000 --> 00:19:35.000]   or a boxing match if we had one in here.
[00:19:35.000 --> 00:19:38.000]   He ascribes this, "As the weaker partner,"
[00:19:38.000 --> 00:19:40.000]   and here's why,
[00:19:40.000 --> 00:19:42.000]   "and as heirs,"
[00:19:42.000 --> 00:19:44.000]   heirs was so significant
[00:19:44.000 --> 00:19:48.000]   because remember, women could not be heirs.
[00:19:48.000 --> 00:19:51.000]   "And as heirs with you of the gracious gift of life."
[00:19:51.000 --> 00:19:53.000]   So Peter says, "Look, I know they cannot be heirs."
[00:19:53.000 --> 00:19:56.000]   Woman and heirs, never been written before.
[00:19:56.000 --> 00:19:57.000]   That does not go together.
[00:19:57.000 --> 00:19:59.000]   And I know that's the way that things play out here,
[00:19:59.000 --> 00:20:01.000]   but I want you to understand something, men.
[00:20:01.000 --> 00:20:05.000]   They are co-heirs with you of the gracious gift of life.
[00:20:05.000 --> 00:20:07.000]   Maybe not heirs in this Roman kingdom,
[00:20:07.000 --> 00:20:09.000]   but they are in the kingdom of heaven.
[00:20:09.000 --> 00:20:13.000]   And so you are to treat them as heirs.
[00:20:13.000 --> 00:20:15.000]   That every woman you have ever met
[00:20:15.000 --> 00:20:18.000]   is someone who's not only made in the image of God,
[00:20:18.000 --> 00:20:25.000]   but someone for who Jesus died for on the cross.
[00:20:25.000 --> 00:20:31.000]   Heirs as in remember who her father in heaven is,
[00:20:31.000 --> 00:20:37.000]   and you treat them in accordance with that.
[00:20:37.000 --> 00:20:40.000]   That in essence, that you are dating,
[00:20:40.000 --> 00:20:42.000]   if you are dating someone,
[00:20:42.000 --> 00:20:45.000]   or if you know someone, the boss's daughter.
[00:20:45.000 --> 00:20:48.000]   A couple weeks ago, Todd came and spoke,
