
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:02:12.620 --> 00:02:17.360]   spring break, beer,
[00:02:17.360 --> 00:02:21.640]   skateboarding, art.
[00:02:21.640 --> 00:02:23.440]   She's like, "We can work with that."
[00:02:23.440 --> 00:02:25.880]   What did you just say?
[00:02:25.880 --> 00:02:27.000]   Art?
[00:02:27.000 --> 00:02:27.840]   Yes.
[00:02:27.840 --> 00:02:30.120]   I was like, "What, what do you have in mind?"
[00:02:30.120 --> 00:02:33.240]   She's like, "There's this school in Waco," not Baylor,
[00:02:33.240 --> 00:02:35.340]   "a little school you've never heard of
[00:02:35.340 --> 00:02:38.240]   "that you can go and study art."
[00:02:38.240 --> 00:02:40.600]   I'm like, "Cool, awesome.
[00:02:40.600 --> 00:02:42.200]   "That sounds great, I'll go and do that."
[00:02:42.200 --> 00:02:44.480]   So I did, so I moved to Waco.
[00:02:44.480 --> 00:02:46.880]   I go to this little technical school, I study art,
[00:02:46.880 --> 00:02:49.360]   and I'm there for two years.
[00:02:49.360 --> 00:02:51.280]   I graduate with a two-year degree.
[00:02:51.280 --> 00:02:54.540]   I've got this diploma, but here's what I learned in college
[00:02:54.540 --> 00:02:58.440]   is I like art when I can kind of do art on my own terms
[00:02:58.440 --> 00:03:00.680]   and kind of come up and create with whatever I want.
[00:03:00.680 --> 00:03:03.400]   I don't like art as an assignment.
[00:03:03.400 --> 00:03:06.920]   I don't like someone telling me what to art, if you will.
[00:03:06.920 --> 00:03:09.840]   And so I'm like, I don't really wanna do this.
[00:03:09.840 --> 00:03:13.040]   So then I've got this diploma, this degree, if you will,
[00:03:13.040 --> 00:03:15.160]   that says, "Hey, now you can do this for a living,"
[00:03:15.160 --> 00:03:16.400]   but it's pretty much worthless
[00:03:16.400 --> 00:03:18.320]   'cause what I've determined in the past two years
[00:03:18.320 --> 00:03:20.040]   is I don't wanna do this for a living.
[00:03:20.040 --> 00:03:21.600]   And so I'm back to this question,
[00:03:21.600 --> 00:03:23.240]   "What are you passionate about?"
[00:03:23.240 --> 00:03:25.560]   And I don't know.
[00:03:25.560 --> 00:03:29.400]   Like now I'm just a slightly older version of me
[00:03:29.400 --> 00:03:30.520]   when I was 18.
[00:03:30.520 --> 00:03:33.880]   I'm passionate a lot about a lot of the same things,
[00:03:33.880 --> 00:03:35.080]   except for now it's One Tree Hill,
[00:03:35.080 --> 00:03:38.260]   and so I'm just like, I don't know, you know?
[00:03:38.260 --> 00:03:40.080]   What am I passionate about?
[00:03:40.080 --> 00:03:45.240]   And so I remember specifically in Waco,
[00:03:45.240 --> 00:03:47.760]   waking up early one morning, praying for a job.
[00:03:47.760 --> 00:03:49.280]   I'm like, "God, I need a job."
[00:03:49.280 --> 00:03:50.920]   And so what am I passionate?
[00:03:50.920 --> 00:03:53.200]   I'm passionate about eating and not starving to death.
[00:03:53.200 --> 00:03:55.560]   So I wake up early in the morning.
[00:03:55.560 --> 00:03:57.000]   I don't know where to go to look for a job.
[00:03:57.000 --> 00:03:58.920]   Like you probably have all kinds of great places to go.
[00:03:58.920 --> 00:04:01.440]   I just go to the mall and it's not open.
[00:04:01.440 --> 00:04:03.760]   And so I sat in the parking lot, "Lord, give me a job."
[00:04:03.760 --> 00:04:05.280]   And the mall opens, I walk through it.
[00:04:05.280 --> 00:04:07.060]   This girl comes up to me and says, "Hey, what do you do?"
[00:04:07.060 --> 00:04:08.040]   I said, "I'm looking for a job."
[00:04:08.040 --> 00:04:09.760]   She says, "You wanna manage an Abercrombie & Fitch?"
[00:04:09.760 --> 00:04:11.840]   I say, "Yes, I do so much."
[00:04:11.840 --> 00:04:13.800]   She says, "Where?"
[00:04:13.800 --> 00:04:14.920]   I say, "How about Dallas?"
[00:04:14.920 --> 00:04:15.880]   She says, "Dunn."
[00:04:15.880 --> 00:04:17.560]   I'm like, "This is how this prayer thing works.
[00:04:17.560 --> 00:04:18.760]   "This is amazing."
[00:04:19.640 --> 00:04:22.520]   And so you know those guys that stand in front of Abercrombie
[00:04:22.520 --> 00:04:23.920]   with their shirt off?
[00:04:23.920 --> 00:04:26.320]   I was not one of those guys, okay?
[00:04:26.320 --> 00:04:28.120]   I took my shirt off once, they said, "Put it back on."
[00:04:28.120 --> 00:04:30.520]   Anyways, and so I worked there
[00:04:30.520 --> 00:04:32.680]   and here's what I learned there.
[00:04:32.680 --> 00:04:35.400]   I was not passionate about that, okay?
[00:04:35.400 --> 00:04:37.940]   I was not passionate about folding clothes at midnight
[00:04:37.940 --> 00:04:39.160]   and I was doing a lot of that.
[00:04:39.160 --> 00:04:41.120]   So I thought, you know, I need to go find a new job.
[00:04:41.120 --> 00:04:42.080]   What am I passionate about?
[00:04:42.080 --> 00:04:43.400]   Okay, I'll go work at a gym.
[00:04:43.400 --> 00:04:44.880]   So then I'm selling gym memberships
[00:04:44.880 --> 00:04:47.200]   and I learned there that I wasn't passionate about that.
[00:04:47.200 --> 00:04:50.360]   And so then I go and I work for this design company,
[00:04:50.360 --> 00:04:52.760]   Graphic Design, I'm like, okay, I can put my degree to use.
[00:04:52.760 --> 00:04:54.720]   And then I remembered, no, I'm not passionate
[00:04:54.720 --> 00:04:56.120]   about doing other people's art.
[00:04:56.120 --> 00:04:58.440]   And then I go work for this consulting firm,
[00:04:58.440 --> 00:04:59.440]   doing sales for them.
[00:04:59.440 --> 00:05:01.120]   And I learned I wasn't passionate about that.
[00:05:01.120 --> 00:05:02.720]   And then I went and worked at telecom.
[00:05:02.720 --> 00:05:04.440]   And what I found about this time of my life
[00:05:04.440 --> 00:05:06.400]   is I was passionate about making money.
[00:05:06.400 --> 00:05:09.520]   And I was passionate about myself.
[00:05:09.520 --> 00:05:12.600]   And I came to a place where my passion
[00:05:12.600 --> 00:05:14.920]   was taking me in and out of jobs.
[00:05:14.920 --> 00:05:17.880]   And I kind of found myself despairing a little bit.
[00:05:17.880 --> 00:05:19.240]   And I don't know if you've ever been there,
[00:05:19.240 --> 00:05:21.840]   but you get real philosophical in these times.
[00:05:21.840 --> 00:05:25.000]   Like you're having really grand philosophical discussions,
[00:05:25.000 --> 00:05:27.160]   usually on the back of a tailgate with a beer.
[00:05:27.160 --> 00:05:29.920]   And you're like, what if I'm supposed
[00:05:29.920 --> 00:05:31.360]   to be a race car driver?
[00:05:31.360 --> 00:05:33.780]   (congregation laughing)
[00:05:33.780 --> 00:05:36.280]   Like what if I'm the fastest race car driver in the world?
[00:05:36.280 --> 00:05:38.000]   And I just don't know, 'cause I've never driven one.
[00:05:38.000 --> 00:05:39.040]   Like I need to find this out.
[00:05:39.040 --> 00:05:41.680]   And you're having these kinds of discussions.
[00:05:41.680 --> 00:05:44.700]   And it usually almost always goes to this,
[00:05:44.700 --> 00:05:49.200]   I just wanna shack on the beach and surf.
[00:05:49.200 --> 00:05:50.480]   My buddy's like, have you ever surfed?
[00:05:50.480 --> 00:05:51.800]   No, but I bet I could.
[00:05:51.800 --> 00:05:55.040]   And the Christian version of this is,
[00:05:55.040 --> 00:05:57.160]   I think I need to move to Africa.
[00:05:57.160 --> 00:05:58.800]   I don't know why, but all the Christians,
[00:05:58.800 --> 00:06:01.740]   when they kinda hit that wall, wherever they're at,
[00:06:01.740 --> 00:06:04.200]   they're like, let's go build water wells in Africa
[00:06:04.200 --> 00:06:07.560]   or do something amazing in Africa, care for the orphans.
[00:06:07.560 --> 00:06:10.480]   And so somehow all the Christians end up in Africa.
[00:06:10.480 --> 00:06:12.720]   But this is the problem.
[00:06:12.720 --> 00:06:15.560]   And I want you to know this, it's not your fault.
[00:06:15.560 --> 00:06:19.040]   It's not your fault, you've been fed this.
[00:06:19.040 --> 00:06:22.640]   In fact, I wanna show you something rather profound.
[00:06:22.640 --> 00:06:25.400]   There's this phrase, follow your passions.
[00:06:25.400 --> 00:06:27.200]   You ever heard that, follow your passion?
[00:06:27.200 --> 00:06:31.640]   You know that little phrase was virtually not there.
[00:06:31.640 --> 00:06:36.720]   It was not here before 1980.
[00:06:36.720 --> 00:06:39.120]   And I'm gonna show you on this graph behind me,
[00:06:39.120 --> 00:06:41.360]   if you will, and I'll just read this to you.
[00:06:41.360 --> 00:06:43.080]   And so the phrase, follow your passion,
[00:06:43.080 --> 00:06:45.840]   went from being virtually non-existent in 1980
[00:06:45.840 --> 00:06:49.160]   to one and a half million times in 1990.
[00:06:49.160 --> 00:06:51.680]   So all of a sudden, it shows up in English literature.
[00:06:51.680 --> 00:06:53.320]   This is not search engine, so you're like,
[00:06:53.320 --> 00:06:54.200]   well, that's 'cause the internet.
[00:06:54.200 --> 00:06:57.640]   No, this is written, this is typed in English literature.
[00:06:57.640 --> 00:06:59.160]   One day, it's not there.
[00:06:59.160 --> 00:07:02.000]   A decade later, it's one and a half million times.
[00:07:02.000 --> 00:07:05.320]   And then if you keep going and you see that in the 2000s,
[00:07:05.320 --> 00:07:08.560]   it's just skyrocketed to then in 2008,
[00:07:08.560 --> 00:07:11.920]   over 21 million times in English literature,
[00:07:11.920 --> 00:07:14.120]   you could find this idea of follow your passion.
[00:07:14.120 --> 00:07:15.800]   And the reason I tell you that is because
[00:07:15.800 --> 00:07:19.040]   that's what you've been sold for the past 20 years.
[00:07:19.040 --> 00:07:21.280]   Follow your passion.
[00:07:21.280 --> 00:07:24.360]   And I want you to know something right up front.
[00:07:24.360 --> 00:07:27.760]   That's really, really, really bad advice.
[00:07:27.760 --> 00:07:32.160]   It's really bad advice.
[00:07:32.160 --> 00:07:37.160]   It flies in the face of what God's word teaches, okay?
[00:07:37.280 --> 00:07:40.520]   We are to bring our passion under control of the Spirit.
[00:07:40.520 --> 00:07:42.600]   We're to find a greater passion.
[00:07:42.600 --> 00:07:45.480]   We're to pursue God's passions.
[00:07:45.480 --> 00:07:48.000]   We're to inform our own passions.
[00:07:48.000 --> 00:07:51.160]   But we are not to just follow our passion.
[00:07:51.160 --> 00:07:52.800]   So if you've been fed that,
[00:07:52.800 --> 00:07:54.720]   then I'm so excited that you're here tonight
[00:07:54.720 --> 00:07:56.220]   because I want you to know something.
[00:07:56.220 --> 00:07:57.720]   In my great-grandfather's day,
[00:07:57.720 --> 00:08:00.040]   in your great-grandfather's day,
[00:08:00.040 --> 00:08:02.000]   he never asked himself, let me sit back,
[00:08:02.000 --> 00:08:04.320]   man, what am I passionate about?
[00:08:04.320 --> 00:08:06.600]   What do I wanna do for a living?
[00:08:06.600 --> 00:08:08.720]   He's like, I'm gonna be a farmer.
[00:08:08.720 --> 00:08:10.440]   My dad was a farmer, his dad was a farmer.
[00:08:10.440 --> 00:08:12.160]   We're a family of farmers, so I'm gonna farm.
[00:08:12.160 --> 00:08:13.000]   Why?
[00:08:13.000 --> 00:08:14.240]   'Cause I wanna eat.
[00:08:14.240 --> 00:08:15.280]   And it's that simple.
[00:08:15.280 --> 00:08:17.800]   It was a pragmatic approach to life.
[00:08:17.800 --> 00:08:21.760]   I'm gonna grow stuff so I can eat it and not die, okay?
[00:08:21.760 --> 00:08:23.600]   And then we show up on the scene
[00:08:23.600 --> 00:08:25.240]   and we got all these profound tools.
[00:08:25.240 --> 00:08:28.520]   We got Myers-Briggs and DISC and Strength Finder
[00:08:28.520 --> 00:08:31.760]   and lion, otter, beaver, I'm woo, you know?
[00:08:31.760 --> 00:08:36.120]   And we're kinda like, we're a really introspective group, us.
[00:08:36.120 --> 00:08:36.960]   We sure are.
[00:08:36.960 --> 00:08:40.040]   And so we have all of these tools at our disposal
[00:08:40.040 --> 00:08:41.740]   and you would think we'd get a lot better at this,
[00:08:41.740 --> 00:08:42.640]   but we're awful at it.
[00:08:42.640 --> 00:08:45.000]   We're the worst that any other demographic's ever been at it
[00:08:45.000 --> 00:08:46.200]   and it's not your fault.
[00:08:46.200 --> 00:08:48.760]   It's what you've been taught,
[00:08:48.760 --> 00:08:51.400]   but I want to reteach you tonight from God's word
[00:08:51.400 --> 00:08:55.360]   so that you can leave here with the right perspective
[00:08:55.360 --> 00:08:58.620]   on work and passion.
[00:08:58.620 --> 00:09:00.840]   To show you that we're not getting better at it,
[00:09:00.840 --> 00:09:04.400]   from Forbes Magazine, 2012, 91% of millennials
[00:09:05.320 --> 00:09:08.560]   expect to stay in a job for less than three years.
[00:09:08.560 --> 00:09:12.120]   Tom Rainier in Millennials, his book, said this,
[00:09:12.120 --> 00:09:14.320]   that we stay only two years at a job
[00:09:14.320 --> 00:09:17.380]   compared to baby boomers, an average of seven.
[00:09:17.380 --> 00:09:20.540]   So we're jumping jobs, more jobs, we have more options,
[00:09:20.540 --> 00:09:26.860]   but less commitment, which translates to less skills
[00:09:26.860 --> 00:09:29.440]   because we haven't developed them,
[00:09:29.440 --> 00:09:30.600]   because we're changing them
[00:09:30.600 --> 00:09:32.760]   with whatever passion shows up that day.
[00:09:33.840 --> 00:09:35.540]   And so that brings me to my point.
[00:09:35.540 --> 00:09:41.240]   Don't follow your passion, but develop your passions
[00:09:41.240 --> 00:09:42.840]   and use them for your purpose.
[00:09:42.840 --> 00:09:45.000]   If you're here and you're a follower of Christ,
[00:09:45.000 --> 00:09:46.740]   I'm gonna talk to you tonight, if you're not a guest,
[00:09:46.740 --> 00:09:47.840]   I know that's about half of you,
[00:09:47.840 --> 00:09:49.280]   if you're not a follower of Christ, rather,
[00:09:49.280 --> 00:09:50.880]   I know that's about half of you, listen in
[00:09:50.880 --> 00:09:54.960]   and hopefully you'll gain insight to a Christian worldview.
[00:09:54.960 --> 00:09:56.360]   But if you're here and you're a follower of Christ,
[00:09:56.360 --> 00:09:59.560]   your purpose is to know God and to make him known,
[00:09:59.560 --> 00:10:00.880]   is to know God and to make him known.
[00:10:00.880 --> 00:10:04.360]   So don't follow your passions, develop your passions
[00:10:04.360 --> 00:10:06.320]   and use them for your purpose.
[00:10:06.320 --> 00:10:08.080]   And so we're asking the question tonight,
[00:10:08.080 --> 00:10:09.840]   this is the subject of this evening,
[00:10:09.840 --> 00:10:12.480]   what if I'm not passionate about what I do?
[00:10:12.480 --> 00:10:14.200]   And so maybe that's you,
[00:10:14.200 --> 00:10:15.720]   maybe that's a question you've asked,
[00:10:15.720 --> 00:10:19.120]   what if I'm not passionate about what I do?
[00:10:19.120 --> 00:10:20.240]   And so from God's word,
[00:10:20.240 --> 00:10:21.680]   we're gonna come up with these three answers,
[00:10:21.680 --> 00:10:25.400]   change your perspective, invite God in to help you
[00:10:25.400 --> 00:10:28.320]   and find a greater passion.
[00:10:28.320 --> 00:10:30.840]   And so usually if you hang out at the porch much,
[00:10:30.840 --> 00:10:32.840]   you know that I pick a passage and I camp in it,
[00:10:32.840 --> 00:10:34.480]   I usually break it up into three sections
[00:10:34.480 --> 00:10:36.460]   and then I expound on what it's saying.
[00:10:36.460 --> 00:10:38.560]   Tonight I'm gonna be in Luke chapter five,
[00:10:38.560 --> 00:10:39.720]   verses one through 11,
[00:10:39.720 --> 00:10:41.680]   and I'm gonna read all of this up front to you
[00:10:41.680 --> 00:10:42.840]   and then we're gonna jump around
[00:10:42.840 --> 00:10:44.240]   and I'm gonna support some ideas
[00:10:44.240 --> 00:10:45.520]   with several different verses,
[00:10:45.520 --> 00:10:48.320]   it's gonna be more topical in nature.
[00:10:48.320 --> 00:10:51.040]   And so Luke chapter five, this is the gospel,
[00:10:51.040 --> 00:10:52.200]   it's the beginning of the New Testament,
[00:10:52.200 --> 00:10:55.360]   Matthew, Mark, Luke, if you wanna turn there.
[00:10:55.360 --> 00:10:57.660]   And so Jesus's ministry is just taking off,
[00:10:57.660 --> 00:10:59.720]   Jesus is literally on the scene,
[00:10:59.720 --> 00:11:02.660]   this part of your Bible is just a historical, accurate book,
[00:11:02.660 --> 00:11:04.660]   it's just telling you about the life
[00:11:04.660 --> 00:11:05.960]   and account of Jesus Christ.
[00:11:05.960 --> 00:11:07.520]   And so one day, verse one,
[00:11:07.520 --> 00:11:10.960]   one day as Jesus was standing by the lake of Gennesaret,
[00:11:10.960 --> 00:11:13.640]   I knew I'd messed that up,
[00:11:13.640 --> 00:11:16.180]   also the Sea of Galilee, if you prefer,
[00:11:16.180 --> 00:11:18.360]   the people were crowding around him
[00:11:18.360 --> 00:11:21.000]   and listening to the word of God.
[00:11:21.000 --> 00:11:23.800]   He saw at the water's edge two boats
[00:11:23.800 --> 00:11:28.040]   left there by the fishermen who were washing their nets.
[00:11:28.040 --> 00:11:32.000]   He got into one of the boats, the one belonging to Simon.
[00:11:32.000 --> 00:11:35.000]   Now we know Jesus later changed Simon's name to Peter,
[00:11:35.000 --> 00:11:37.200]   and so if you know anything about the Bible
[00:11:37.200 --> 00:11:39.360]   where you see Simon, this is also Peter.
[00:11:39.360 --> 00:11:42.320]   And he asked him to put out a little from shore,
[00:11:42.320 --> 00:11:45.480]   then he sat down and he taught the people from the boat.
[00:11:45.480 --> 00:11:48.120]   Jesus is there, he's on the shore of the Sea of Galilee,
[00:11:48.120 --> 00:11:49.920]   crowds are coming up, he's teaching,
[00:11:49.920 --> 00:11:51.320]   and crowds are coming up so much
[00:11:51.320 --> 00:11:52.440]   that they're kind of pushing him back
[00:11:52.440 --> 00:11:54.000]   and pushing him back in the water,
[00:11:54.000 --> 00:11:55.340]   and he's like, "Okay, I'm about to be in the water,
[00:11:55.340 --> 00:11:56.640]   "okay, there's two boats here."
[00:11:56.640 --> 00:11:58.320]   He just looked, "I'm in a boat."
[00:11:58.320 --> 00:12:01.180]   And then Simon's like, "Whoa, whoa, that's my boat.
[00:12:01.180 --> 00:12:02.020]   "You're in my boat."
[00:12:02.020 --> 00:12:04.440]   He said, "Yeah, come in with me and let's go out.
[00:12:04.440 --> 00:12:06.500]   "Let's go out, let's push off from the shore,
[00:12:06.500 --> 00:12:08.920]   "and I'm gonna preach."
[00:12:08.920 --> 00:12:11.080]   And so I love that right off the bat,
[00:12:11.080 --> 00:12:14.600]   you see Simon or Peter's occupation
[00:12:14.600 --> 00:12:17.200]   as a tool for the gospel.
[00:12:17.200 --> 00:12:19.400]   Immediately, his livelihood,
[00:12:19.400 --> 00:12:22.040]   now let me just tell you about this boat for a minute, okay?
[00:12:22.040 --> 00:12:25.880]   This would have been a lifetime investment.
[00:12:25.880 --> 00:12:28.840]   Someone in this time could have worked their entire life
[00:12:28.840 --> 00:12:30.800]   to be able to afford one of these boats,
[00:12:30.800 --> 00:12:32.840]   and if you had one, it meant you had a job,
[00:12:32.840 --> 00:12:35.720]   you had an occupation, you had a way to feed your family.
[00:12:35.720 --> 00:12:37.640]   Why? 'Cause there's a sea there, there's water there,
[00:12:37.640 --> 00:12:38.640]   there's fish in that water,
[00:12:38.640 --> 00:12:40.760]   and so you were good to go if you had a boat.
[00:12:40.760 --> 00:12:42.160]   These boats would be passed on
[00:12:42.160 --> 00:12:43.760]   from generation to generation,
[00:12:43.760 --> 00:12:46.520]   but this boat, this particular boat, Peter's boat,
[00:12:46.520 --> 00:12:49.960]   is the single most famous boat in all of history.
[00:12:49.960 --> 00:12:52.800]   Why?
[00:12:53.760 --> 00:12:55.980]   It's most likely that this is the boat
[00:12:55.980 --> 00:12:58.280]   that Jesus went from shore to shore to shore
[00:12:58.280 --> 00:12:59.340]   to do ministry in.
[00:12:59.340 --> 00:13:00.980]   It's most likely that this is the boat
[00:13:00.980 --> 00:13:02.580]   that Jesus and his disciples were in
[00:13:02.580 --> 00:13:05.580]   when Jesus was taking a nap and a storm blows in,
[00:13:05.580 --> 00:13:06.920]   and he calms the storm.
[00:13:06.920 --> 00:13:10.060]   It's most likely that this is the boat
[00:13:10.060 --> 00:13:11.140]   that Peter's in when Jesus says,
[00:13:11.140 --> 00:13:13.760]   "Hey, come out and walk on the water."
[00:13:13.760 --> 00:13:16.360]   That's this boat, most likely.
[00:13:22.140 --> 00:13:24.820]   When he had finished, verse four, speaking,
[00:13:24.820 --> 00:13:26.220]   he said to Simon,
[00:13:26.220 --> 00:13:28.480]   "Put out into deep water
[00:13:28.480 --> 00:13:31.640]   "and let down the nets for a catch."
[00:13:31.640 --> 00:13:34.300]   Simon answered, "Master, we've worked hard all day
[00:13:34.300 --> 00:13:35.960]   "and haven't caught anything.
[00:13:35.960 --> 00:13:40.060]   "But because you say so, I will let down the nets."
[00:13:40.060 --> 00:13:43.380]   He says, "Jesus, I've been up all night working.
[00:13:43.380 --> 00:13:45.400]   "I don't wanna adult today, okay?
[00:13:45.400 --> 00:13:47.880]   "Like, don't make me go back to work today.
[00:13:47.880 --> 00:13:49.940]   "I've already done, you don't understand, Jesus.
[00:13:49.940 --> 00:13:51.720]   "I'm a fisherman by trade.
[00:13:51.720 --> 00:13:53.160]   "I'm a fisherman for a living.
[00:13:53.160 --> 00:13:54.620]   "My daddy was a fisherman.
[00:13:54.620 --> 00:13:56.360]   "I come from a long lineage of fishermen.
[00:13:56.360 --> 00:13:58.860]   "I know these seas like the back of my hand,
[00:13:58.860 --> 00:14:01.500]   "and they're not biting today.
[00:14:01.500 --> 00:14:03.060]   "Don't make me do it."
[00:14:03.060 --> 00:14:11.280]   When they had done so, verse six,
[00:14:11.280 --> 00:14:14.260]   they caught such a large number of fish
[00:14:14.260 --> 00:14:15.640]   that their nets began to break,
[00:14:15.640 --> 00:14:19.540]   so they signaled their partners in the other boat
[00:14:19.540 --> 00:14:22.160]   to come and help them, and they came
[00:14:22.160 --> 00:14:26.340]   and filled both boats so full that the boats began to sink.
[00:14:26.340 --> 00:14:29.200]   And so what happens is Peter sees more success
[00:14:29.200 --> 00:14:32.680]   than he had ever imagined by going out with Jesus,
[00:14:32.680 --> 00:14:35.920]   much more success than any other time in his career
[00:14:35.920 --> 00:14:37.400]   of being out there alone.
[00:14:37.400 --> 00:14:39.320]   They're catching so much fish
[00:14:39.320 --> 00:14:42.280]   that both boats began to sink.
[00:14:42.280 --> 00:14:45.280]   And verse eight, when Simon Peter saw this,
[00:14:45.280 --> 00:14:46.860]   he fell at Jesus' knees and said,
[00:14:46.860 --> 00:14:49.840]   "Go away from me, Lord, I'm a sinful man."
[00:14:49.840 --> 00:14:55.040]   His immediate reaction to this success is humility.
[00:14:55.040 --> 00:14:57.160]   It's a sober awareness that his success
[00:14:57.160 --> 00:14:59.160]   has come from Christ.
[00:14:59.160 --> 00:15:02.000]   This had nothing to do with his efforts
[00:15:02.000 --> 00:15:05.280]   and everything to do with who was with him in the boat.
[00:15:05.280 --> 00:15:08.580]   It had nothing to do with his skills,
[00:15:08.580 --> 00:15:11.520]   nothing to do with how hard he had trained,
[00:15:11.520 --> 00:15:13.840]   nothing to do with his knowledge of the sea,
[00:15:13.840 --> 00:15:16.800]   and everything to do with who was in the boat with him.
[00:15:16.800 --> 00:15:22.120]   Verse nine, "For he and his companions were astonished
[00:15:22.120 --> 00:15:24.440]   "at the catch of fish they had taken,
[00:15:24.440 --> 00:15:25.900]   "and so were James and John,
[00:15:25.900 --> 00:15:27.740]   "the sons of Zebedee, Simon's partners."
[00:15:27.740 --> 00:15:29.340]   Do you see what happened?
[00:15:29.340 --> 00:15:31.180]   Is this success is now being used
[00:15:31.180 --> 00:15:32.760]   to bring attention to Jesus.
[00:15:32.760 --> 00:15:38.220]   Peter had so much success at his work
[00:15:38.220 --> 00:15:40.180]   that folks are saying, "Hey, who is this man
[00:15:40.180 --> 00:15:42.260]   "that Peter's with?"
[00:15:42.260 --> 00:15:44.680]   Better said, "Who is this man with Peter?
[00:15:44.680 --> 00:15:47.380]   "We must know this man."
[00:15:47.380 --> 00:15:52.000]   Then Jesus said to Simon, "Don't be afraid.
[00:15:52.000 --> 00:15:54.400]   "From now on you will fish for people."
[00:15:54.400 --> 00:15:56.220]   So they pulled their boats up on shore,
[00:15:56.220 --> 00:15:58.180]   left everything, and followed him.
[00:15:58.180 --> 00:16:01.460]   Followed him.
[00:16:01.460 --> 00:16:03.060]   I'm gonna make you fishers of men.
[00:16:03.060 --> 00:16:08.460]   His work gave him a platform to reach people.
[00:16:08.460 --> 00:16:11.380]   And it's the same purpose of your work today.
[00:16:11.380 --> 00:16:14.420]   And so the first thing as we answer this question,
[00:16:14.420 --> 00:16:17.420]   what if I'm not passionate about what I do?
[00:16:17.420 --> 00:16:20.420]   The first thing I want you to do is change your perspective.
[00:16:20.420 --> 00:16:22.980]   You need a new perspective on work.
[00:16:22.980 --> 00:16:26.000]   You've been fed a lie from our culture,
[00:16:26.000 --> 00:16:28.300]   and it's really important that you leave here tonight
[00:16:28.300 --> 00:16:29.820]   with a new perspective.
[00:16:29.820 --> 00:16:31.300]   This is gonna save you a lot of pain
[00:16:31.300 --> 00:16:33.340]   and a lot of heartache and a lot of despair.
[00:16:33.340 --> 00:16:35.220]   And so I know that you graduated from college,
[00:16:35.220 --> 00:16:37.280]   you thought, "Hey, this is gonna come natural to me,
[00:16:37.280 --> 00:16:38.120]   "but here's the truth.
[00:16:38.120 --> 00:16:39.580]   "Here's how you need to change your perspective.
[00:16:39.580 --> 00:16:41.420]   "Work is hard."
[00:16:41.420 --> 00:16:43.820]   So I know you're on a search for your dream job.
[00:16:43.820 --> 00:16:46.300]   Okay, your dream job probably doesn't exist.
