
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:08:24.480 --> 00:08:27.740]   He says, beloved, let us love one another,
[00:08:27.740 --> 00:08:30.620]   for love is from God, and whoever loves
[00:08:30.620 --> 00:08:33.140]   has been born of God and knows God.
[00:08:33.140 --> 00:08:34.540]   Fascinating thing about that.
[00:08:34.540 --> 00:08:37.140]   He says, beloved, let us love one another.
[00:08:37.140 --> 00:08:39.780]   And then he gives you a reason why, for,
[00:08:39.780 --> 00:08:42.100]   and he's gonna tell you why we should love one another.
[00:08:42.100 --> 00:08:43.260]   But it's a fascinating thing.
[00:08:43.260 --> 00:08:45.300]   He doesn't point downstream.
[00:08:45.300 --> 00:08:47.780]   He doesn't say love one another,
[00:08:47.780 --> 00:08:49.620]   and then God will reward you.
[00:08:49.620 --> 00:08:52.720]   Love one another, or else God will be mad and punish you.
[00:08:52.720 --> 00:08:56.300]   There's no pleasure offered or no threat offered,
[00:08:56.300 --> 00:08:57.440]   but he gives a reason.
[00:08:57.440 --> 00:08:58.280]   What is it?
[00:08:58.280 --> 00:09:00.820]   He says love one another, why?
[00:09:00.820 --> 00:09:02.900]   Because love is from God.
[00:09:02.900 --> 00:09:04.900]   He points upstream.
[00:09:04.900 --> 00:09:09.100]   And everyone who knows God and loves God loves others.
[00:09:09.100 --> 00:09:11.860]   The beloved love.
[00:09:11.860 --> 00:09:14.780]   Love embraced becomes love extended.
[00:09:14.780 --> 00:09:16.740]   It's the most natural thing.
[00:09:16.740 --> 00:09:20.460]   So those people who know and believe that God loves them
[00:09:20.460 --> 00:09:23.320]   have a freedom to love other people.
[00:09:23.320 --> 00:09:26.620]   They walk into rooms like this with open hearts
[00:09:26.620 --> 00:09:30.060]   and open hands to care about the other
[00:09:30.060 --> 00:09:32.500]   and the issues going on in your life.
[00:09:32.500 --> 00:09:34.940]   And so it's fascinating.
[00:09:34.940 --> 00:09:37.620]   If I gave you a quiz tonight,
[00:09:37.620 --> 00:09:39.340]   did you know you're loved by God?
[00:09:39.340 --> 00:09:42.100]   I bet most of you would get it right.
[00:09:42.100 --> 00:09:44.460]   Are you loved by God, true or false?
[00:09:44.460 --> 00:09:45.300]   True!
[00:09:45.300 --> 00:09:51.860]   But if I said, so your life is characterized
[00:09:51.860 --> 00:09:55.520]   by a fearlessness and freedom to love other people,
[00:09:55.520 --> 00:09:57.420]   I bet a lot of people in here would back away from that.
[00:09:57.420 --> 00:09:58.460]   Well, I don't know if that's true
[00:09:58.460 --> 00:10:00.940]   of how I roll into work every day.
[00:10:00.940 --> 00:10:03.860]   But those are the exact characteristics
[00:10:03.860 --> 00:10:06.580]   that are indicative of the person who knows
[00:10:06.580 --> 00:10:08.380]   and believes they're loved by God.
[00:10:08.380 --> 00:10:10.020]   So we say, yeah, I know it,
[00:10:10.020 --> 00:10:12.820]   but our actions betray what we really believe
[00:10:12.820 --> 00:10:13.860]   because here's the reality.
[00:10:13.860 --> 00:10:15.540]   We are afraid.
[00:10:15.540 --> 00:10:17.020]   We're an anxious people.
[00:10:17.020 --> 00:10:19.940]   And young people today have record levels of anxiety.
[00:10:19.940 --> 00:10:20.760]   Did you know that?
[00:10:20.760 --> 00:10:23.420]   Far more than your predecessors in this country.
[00:10:23.420 --> 00:10:25.880]   Anxiety marks this young generation.
[00:10:25.880 --> 00:10:28.360]   We are a fearful people.
[00:10:28.360 --> 00:10:29.540]   And you see it in dating.
[00:10:29.540 --> 00:10:32.800]   All the time when I talk to young people about dating,
[00:10:32.800 --> 00:10:34.660]   afraid that I'm gonna mess it up
[00:10:34.660 --> 00:10:37.300]   'cause I saw my parents mess up their marriage.
[00:10:37.300 --> 00:10:39.380]   Afraid that marriage might mess up my life.
[00:10:39.380 --> 00:10:41.820]   I have goals and somebody might derail me.
[00:10:41.820 --> 00:10:43.220]   Afraid I'm gonna miss out.
[00:10:43.220 --> 00:10:44.940]   Afraid that I'll never be satisfied.
[00:10:44.940 --> 00:10:46.420]   Afraid I'm not gonna meet the one.
[00:10:46.420 --> 00:10:47.820]   Afraid that if I commit to the one,
[00:10:47.820 --> 00:10:48.940]   I'll miss out on the other.
[00:10:48.940 --> 00:10:50.880]   Afraid I won't be sexually fulfilled.
[00:10:50.880 --> 00:10:54.180]   There's so much fear that marks our intimacy
[00:10:54.180 --> 00:10:55.820]   with one another, right?
[00:10:55.820 --> 00:10:58.760]   And because we're fearful, we're an anxious people.
[00:10:58.760 --> 00:11:00.200]   And because we're an anxious people,
[00:11:00.200 --> 00:11:02.460]   we're not free to love other people.
[00:11:02.460 --> 00:11:04.600]   So we walk into rooms like this.
[00:11:04.600 --> 00:11:05.800]   And rather than thinking about,
[00:11:05.800 --> 00:11:06.760]   I wonder how you're doing
[00:11:06.760 --> 00:11:08.040]   and how I can bless you in your life.
[00:11:08.040 --> 00:11:09.480]   We're worried about how do I look?
[00:11:09.480 --> 00:11:10.320]   Who sees me?
[00:11:10.320 --> 00:11:11.140]   Who noticed me?
[00:11:11.140 --> 00:11:11.980]   Who liked my post?
[00:11:11.980 --> 00:11:12.880]   Who sees me?
[00:11:12.880 --> 00:11:14.000]   Who values me?
[00:11:14.000 --> 00:11:16.180]   And we do things every day.
[00:11:16.180 --> 00:11:17.280]   We say things.
[00:11:17.280 --> 00:11:20.440]   And what's our sifting criteria for what we say?
[00:11:20.440 --> 00:11:21.960]   It's whether or not they'll think I'm funny.
[00:11:21.960 --> 00:11:22.800]   They'll think I'm cool.
[00:11:22.800 --> 00:11:23.720]   They'll think I'm wise.
[00:11:23.720 --> 00:11:24.640]   They'll think I'm valuable.
[00:11:24.640 --> 00:11:26.720]   They'll think I'm someone worth appreciating.
[00:11:26.720 --> 00:11:28.060]   I will be loved.
[00:11:28.060 --> 00:11:31.600]   We come in with a vacancy looking to fill it.
[00:11:31.600 --> 00:11:33.180]   Why?
[00:11:33.180 --> 00:11:35.280]   Because we are fearful.
[00:11:35.280 --> 00:11:37.480]   And we aren't free.
[00:11:37.480 --> 00:11:40.080]   And we're more insecure and inwardly focused
[00:11:40.080 --> 00:11:41.760]   than we are fearless and free.
[00:11:41.760 --> 00:11:43.480]   And here's the tragedy about that.
[00:11:43.480 --> 00:11:47.160]   The world is in desperate need of selfless love.
[00:11:47.160 --> 00:11:48.600]   It is.
[00:11:48.600 --> 00:11:52.880]   But you can't be a source if you don't have a source.
[00:11:52.880 --> 00:11:53.720]   You can't.
[00:11:54.720 --> 00:11:56.700]   So I remember a couple years ago,
[00:11:56.700 --> 00:12:00.100]   I had a friend go scuba diving.
[00:12:00.100 --> 00:12:02.640]   And she went with one of those crazy unsafe deals
[00:12:02.640 --> 00:12:04.520]   they do in the Caribbean where there's like,
[00:12:04.520 --> 00:12:07.260]   they just give you a 30 minute crash course on scuba,
[00:12:07.260 --> 00:12:11.020]   you know, and then just set you free in the ocean.
[00:12:11.020 --> 00:12:12.800]   And so she did that and they paired her up.
[00:12:12.800 --> 00:12:14.360]   They give you a swim buddy and they paired her up
[00:12:14.360 --> 00:12:16.040]   with this middle-aged guy.
[00:12:16.040 --> 00:12:18.400]   And they both have their own scuba tanks,
[00:12:18.400 --> 00:12:19.880]   but you're supposed to be swim buddies,
[00:12:19.880 --> 00:12:21.400]   you know, and point at fish together
[00:12:21.400 --> 00:12:23.960]   and just sort of enjoy the ocean together
[00:12:23.960 --> 00:12:26.240]   and just swim along.
[00:12:26.240 --> 00:12:27.440]   And then if there's a problem,
[00:12:27.440 --> 00:12:29.160]   they give you like a series of gestures.
[00:12:29.160 --> 00:12:30.600]   I don't know what it is to let one another
[00:12:30.600 --> 00:12:31.920]   if there's a problem.
[00:12:31.920 --> 00:12:34.160]   But the two of them are swimming along
[00:12:34.160 --> 00:12:35.900]   and then all of a sudden,
[00:12:35.900 --> 00:12:38.680]   something fails with this oxygen tank.
[00:12:38.680 --> 00:12:41.720]   Oxygen quits flowing, can't breathe.
[00:12:41.720 --> 00:12:44.880]   Now there was a protocol, series of hand gestures
[00:12:44.880 --> 00:12:46.520]   and then a slow ascent to the surface
[00:12:46.520 --> 00:12:48.040]   as they share her aerator.
[00:12:48.040 --> 00:12:51.880]   But as soon as he realized, man, there was a desperation,
[00:12:51.880 --> 00:12:53.320]   panic set in.
[00:12:53.320 --> 00:12:56.160]   Scarcity led to desperation,
[00:12:56.160 --> 00:12:58.760]   desperation, exploitation.
[00:12:58.760 --> 00:13:01.200]   He just grabbed her, began to shake her.
[00:13:01.200 --> 00:13:02.800]   And she's like, what is he doing?
[00:13:02.800 --> 00:13:05.220]   And then he grabbed the aspirator out of her mouth
[00:13:05.220 --> 00:13:07.120]   and shoved it into his mouth.
[00:13:07.120 --> 00:13:09.800]   And then he began to try to climb her like a ladder
[00:13:09.800 --> 00:13:12.200]   to get out of the water, which doesn't really work.
[00:13:12.200 --> 00:13:14.920]   What he was doing was drowning her, right?
[00:13:14.920 --> 00:13:16.960]   And so she was trying to figure out what is happening.
[00:13:16.960 --> 00:13:18.240]   This is not the hand gesture.
[00:13:18.240 --> 00:13:20.580]   And so finally she's having to like hit him back, right?
[00:13:20.580 --> 00:13:21.800]   To get him loose.
[00:13:21.800 --> 00:13:24.500]   And in a moment of panic, he just grabbed her
[00:13:24.500 --> 00:13:26.280]   because she had the oxygen tank on
[00:13:26.280 --> 00:13:29.520]   and he just swam full speed up to the top.
[00:13:29.520 --> 00:13:31.360]   Didn't adjust at all for depth,
[00:13:31.360 --> 00:13:34.160]   gave both of them the bends, they got sick, right?
[00:13:34.160 --> 00:13:36.880]   And so after that, they were no longer swim buddies
[00:13:36.880 --> 00:13:41.360]   or any kind of buddies for that matter, right?
[00:13:41.360 --> 00:13:44.800]   And he go, but what happened?
[00:13:44.800 --> 00:13:47.120]   That scarcity led to desperation.
[00:13:47.120 --> 00:13:49.880]   That desperation, exploitation, right?
[00:13:49.880 --> 00:13:53.480]   If I have a source of life, I can be a source of life.
[00:13:53.480 --> 00:13:55.320]   If I lack a source of life,
[00:13:55.320 --> 00:13:57.920]   I'm gonna use you to try to get life.
[00:13:57.920 --> 00:13:59.840]   And you go, what does any of this have to do with dating?
[00:13:59.840 --> 00:14:01.840]   This is the foundation of it.
[00:14:01.840 --> 00:14:04.280]   This is why so many relationships go wrong.
[00:14:04.280 --> 00:14:06.480]   I come in empty looking for fulfillment.
[00:14:06.480 --> 00:14:07.880]   And so I have nothing to give to you.
[00:14:07.880 --> 00:14:11.480]   I'm trying to suck from you, meaning value acceptance for me
[00:14:11.480 --> 00:14:12.920]   and I don't have much to give you.
[00:14:12.920 --> 00:14:14.800]   And I watched so many people get together
[00:14:14.800 --> 00:14:16.920]   that are trying to suck life out of one another
[00:14:16.920 --> 00:14:19.080]   and that desperation leads to exploitation
[00:14:19.080 --> 00:14:21.240]   and it doesn't last.
[00:14:21.240 --> 00:14:23.440]   And there's a better way
[00:14:23.440 --> 00:14:28.000]   that love must first be embraced before it can be extended.
[00:14:28.000 --> 00:14:31.120]   If I get a source of love, I can be a source of love.
[00:14:31.120 --> 00:14:33.880]   And if I have an eternal source of love,
[00:14:33.880 --> 00:14:36.080]   I can be an endless lover of you.
[00:14:36.080 --> 00:14:38.360]   And that's where healthy relationships start.
[00:14:38.360 --> 00:14:41.680]   You will never get a relationship with a guy or a girl,
[00:14:41.680 --> 00:14:45.680]   right, if you don't get a relationship with God right first.
[00:14:45.680 --> 00:14:47.320]   And so as I prayed about coming here tonight,
[00:14:47.320 --> 00:14:48.880]   there was so much I wanted to talk about,
[00:14:48.880 --> 00:14:50.520]   about dating, like communication,
[00:14:50.520 --> 00:14:52.880]   and so many of the unique challenges with technology
[00:14:52.880 --> 00:14:55.000]   and all these things, but I realized all that
[00:14:55.000 --> 00:14:56.480]   is just kind of tweaking the dials
[00:14:56.480 --> 00:14:57.840]   on a tank that doesn't work.
[00:14:57.840 --> 00:15:00.000]   You gotta get this right first, right?
[00:15:00.000 --> 00:15:02.600]   And yet some of us hear this and you go,
[00:15:02.600 --> 00:15:05.640]   well Ben, I want that.
[00:15:05.640 --> 00:15:07.800]   I wanna feel loved by God.
[00:15:07.800 --> 00:15:10.240]   I wanna have a love of God that'll be the foundation
[00:15:10.240 --> 00:15:11.640]   of a healthy relationship.
[00:15:11.640 --> 00:15:13.320]   You saw on the woman at the well,
[00:15:13.320 --> 00:15:15.520]   when Jesus came to her and he began to speak to her
[00:15:15.520 --> 00:15:18.960]   about thirst, he said, go call your husband.
[00:15:18.960 --> 00:15:20.880]   She didn't have one.
[00:15:20.880 --> 00:15:22.880]   He said, no, you've had five.
[00:15:22.880 --> 00:15:26.080]   And now you're living with a guy that's not your husband.
[00:15:26.080 --> 00:15:27.920]   And he's not shaming her in that moment.
[00:15:27.920 --> 00:15:30.920]   Then he begins to talk to her about a deep soul thirst
[00:15:30.920 --> 00:15:32.260]   that he can satisfy.
[00:15:32.260 --> 00:15:34.280]   What's Jesus doing?
[00:15:34.280 --> 00:15:38.280]   He's saying to her, you've been looking in the arms of men
[00:15:38.280 --> 00:15:40.200]   for what only God can give.
[00:15:40.200 --> 00:15:42.240]   You've misdiagnosed your need.
[00:15:42.240 --> 00:15:44.440]   You have to get a relationship with me right
[00:15:44.440 --> 00:15:46.400]   before you'll get a relationship with them right.
[00:15:46.400 --> 00:15:48.000]   And that's where we have to start.
[00:15:48.000 --> 00:15:50.200]   And I know some of you want that.
[00:15:50.200 --> 00:15:51.960]   Like I don't wanna be insecure.
[00:15:51.960 --> 00:15:53.800]   I don't wanna walk in the room self-absorbed
[00:15:53.800 --> 00:15:55.200]   and always feel like I'm not adding up.
[00:15:55.200 --> 00:15:57.080]   I don't wanna come in trying to get people
[00:15:57.080 --> 00:15:58.040]   to approve of me like me.
[00:15:58.040 --> 00:16:00.560]   I wanna be someone who is free to love other people
[00:16:00.560 --> 00:16:02.600]   in this world because I've been freely loved
[00:16:02.600 --> 00:16:04.280]   with the inexhaustible love of God.
[00:16:04.280 --> 00:16:05.960]   I wanna feel that way.
[00:16:05.960 --> 00:16:07.120]   How do I feel it?
[00:16:07.120 --> 00:16:09.560]   How do I feel loved?
[00:16:10.560 --> 00:16:15.000]   Well, the subjective affections burn off the fuel
[00:16:15.000 --> 00:16:17.040]   of objective truth.
