
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:03:47.360 --> 00:03:49.760]   And then He kind of tells us what it looks like.
[00:03:49.760 --> 00:03:51.640]   He made male and female.
[00:03:51.640 --> 00:03:54.360]   He put them together in the covenant of marriage
[00:03:54.360 --> 00:03:55.600]   to play roles.
[00:03:55.600 --> 00:03:58.600]   We're gonna talk through those roles this evening.
[00:03:58.600 --> 00:04:01.200]   And I've seen marriages personally
[00:04:01.200 --> 00:04:04.220]   that were like an unbearable noise.
[00:04:04.220 --> 00:04:06.520]   There was something there that caused me to wince back,
[00:04:06.520 --> 00:04:09.440]   it's like, oh man, that is just not right.
[00:04:09.440 --> 00:04:11.580]   And the problem is that we don't think of marriage
[00:04:11.580 --> 00:04:13.540]   like a beautiful song.
[00:04:13.540 --> 00:04:16.680]   We think of marriage as two similar instruments
[00:04:16.680 --> 00:04:18.000]   playing at the same time.
[00:04:18.000 --> 00:04:20.960]   When a song is beautiful,
[00:04:20.960 --> 00:04:22.680]   you don't hear any one instrument.
[00:04:22.680 --> 00:04:25.400]   You hear them melting into each other
[00:04:25.400 --> 00:04:27.840]   to create something beautiful.
[00:04:27.840 --> 00:04:31.280]   And so this evening, I wanna talk about choosing a spouse
[00:04:31.280 --> 00:04:32.960]   based on the role they will play.
[00:04:32.960 --> 00:04:34.600]   The reason I'm gonna teach from that angle,
[00:04:34.600 --> 00:04:35.880]   and I'll be true to the text,
[00:04:35.880 --> 00:04:38.700]   but it's because most of us are predominantly single.
[00:04:38.700 --> 00:04:42.020]   Most of you listening right now are looking for a spouse.
[00:04:42.020 --> 00:04:43.680]   You don't currently have one.
[00:04:43.680 --> 00:04:45.320]   And so when we're looking at the roles
[00:04:45.320 --> 00:04:46.320]   that a spouse will play,
[00:04:46.400 --> 00:04:50.700]   this will really help you in your searching.
[00:04:50.700 --> 00:04:55.600]   And so when Shane is building the band,
[00:04:55.600 --> 00:04:57.160]   he doesn't just put people into it.
[00:04:57.160 --> 00:04:59.280]   When Jared is building the band,
[00:04:59.280 --> 00:05:00.840]   he doesn't just say, hey, you know,
[00:05:00.840 --> 00:05:03.240]   come and why don't you give your shot on keyboard
[00:05:03.240 --> 00:05:05.760]   or hey, here's two drumsticks, see what you got.
[00:05:05.760 --> 00:05:09.320]   No, he goes and finds people and he auditions
[00:05:09.320 --> 00:05:15.360]   so that they can prove that they can play that role well
[00:05:15.360 --> 00:05:19.160]   in dating this thing that we've invented
[00:05:19.160 --> 00:05:21.960]   and that we do in the 21st century
[00:05:21.960 --> 00:05:22.880]   is we're looking for a spouse.
[00:05:22.880 --> 00:05:24.220]   It's really the audition.
[00:05:24.220 --> 00:05:28.580]   You are trying to see if they can play that role well.
[00:05:28.580 --> 00:05:32.720]   You are showing that you can play your role well,
[00:05:32.720 --> 00:05:34.520]   but if you don't know what the roles are,
[00:05:34.520 --> 00:05:37.360]   then you don't know how to appropriately audition
[00:05:37.360 --> 00:05:39.480]   or have someone audition for them.
[00:05:39.480 --> 00:05:41.600]   Here's what I'm saying, right?
[00:05:41.600 --> 00:05:43.480]   Everybody wants happily ever after.
[00:05:43.480 --> 00:05:45.840]   Everyone, every marriage that I've done,
[00:05:45.840 --> 00:05:47.220]   every marriage that I've been to,
[00:05:47.220 --> 00:05:49.280]   every marriage that I've seen or talked about,
[00:05:49.280 --> 00:05:50.120]   when they got married,
[00:05:50.120 --> 00:05:52.160]   they assumed it was gonna be happily ever after.
[00:05:52.160 --> 00:05:54.520]   This is everyone who gets married.
[00:05:54.520 --> 00:05:56.680]   They assume that it's going to be happily ever after.
[00:05:56.680 --> 00:05:59.140]   But what happens is that journey down that road,
[00:05:59.140 --> 00:06:01.360]   half of them just boom, fall off the map.
[00:06:01.360 --> 00:06:03.960]   Half of them fail miserably.
[00:06:03.960 --> 00:06:06.720]   Any statistic you look at, it's about 50%.
[00:06:06.720 --> 00:06:08.780]   Even if you heard, hey, it's not nearly as bad,
[00:06:08.780 --> 00:06:11.480]   if you read deeper into that, it's like 48%.
[00:06:11.480 --> 00:06:14.320]   It's around 50% the divorce rate.
[00:06:14.320 --> 00:06:17.440]   And then what's crazy about that is then I've seen
[00:06:17.440 --> 00:06:20.600]   people who stay married, but they're miserably married.
[00:06:20.600 --> 00:06:22.920]   So they're married, but it's like
[00:06:22.920 --> 00:06:25.160]   they're sleeping in separate rooms,
[00:06:25.160 --> 00:06:26.460]   living in separate houses.
[00:06:26.460 --> 00:06:30.000]   They have weird stuff going on, like open marriages.
[00:06:30.000 --> 00:06:31.440]   They don't love each other, they don't talk.
[00:06:31.440 --> 00:06:33.320]   I mean, just think about marriages you've known,
[00:06:33.320 --> 00:06:35.360]   like your friend's marriage, maybe your parent's marriage.
[00:06:35.360 --> 00:06:37.160]   It's like, man, y'all, what kind of marriage do you have?
[00:06:37.160 --> 00:06:38.360]   That's weird.
[00:06:38.360 --> 00:06:40.280]   It seems like y'all don't even like each other.
[00:06:40.280 --> 00:06:42.000]   But they're not divorced, they're undivorced.
[00:06:42.000 --> 00:06:44.920]   And so this makes up a whole 'nother section of this pie.
[00:06:44.920 --> 00:06:47.680]   It's those who are unhappily married.
[00:06:47.680 --> 00:06:51.600]   And now this sliver up there, that top quarter piece,
[00:06:51.600 --> 00:06:53.880]   that's a smaller piece, that's still those
[00:06:53.880 --> 00:06:56.280]   that represent the happily ever after.
[00:06:56.280 --> 00:06:58.440]   What does that group of people know?
[00:06:58.440 --> 00:07:02.680]   What have they figured out that we need to learn from?
[00:07:02.680 --> 00:07:05.240]   That the vast majority of people fail at this,
[00:07:05.240 --> 00:07:07.920]   and then there's these folks that actually get it right.
[00:07:07.920 --> 00:07:10.560]   I think they understand the roles
[00:07:10.560 --> 00:07:13.680]   that they were intended to play in marriage.
[00:07:13.680 --> 00:07:16.160]   And so as we move through this text
[00:07:16.160 --> 00:07:19.120]   in 1 Peter chapter three, verses one through seven,
[00:07:19.120 --> 00:07:22.360]   we're gonna look at three admonishments for single friends.
[00:07:22.360 --> 00:07:24.720]   As I said, speaking of single friends,
[00:07:24.720 --> 00:07:26.040]   and it's gonna go, here's the rhythm.
[00:07:26.040 --> 00:07:28.800]   It's ladies, I'm gonna talk to you,
[00:07:28.800 --> 00:07:30.720]   and then ladies and gentlemen,
[00:07:30.720 --> 00:07:32.480]   I'm gonna talk to both of you,
[00:07:32.480 --> 00:07:35.680]   and then gentlemen, I'm gonna talk to you.
[00:07:35.680 --> 00:07:38.800]   Really, Peter, the Holy Spirit is going to talk to you.
[00:07:38.800 --> 00:07:41.160]   And so stay in there with me.
[00:07:41.160 --> 00:07:45.520]   Some of you, this is really gonna make you angry.
[00:07:45.520 --> 00:07:50.120]   If you get up and walk out, I'm gonna believe the best
[00:07:50.120 --> 00:07:51.080]   that you just had to go to the bathroom,
[00:07:51.080 --> 00:07:52.800]   but hang in there.
[00:07:52.800 --> 00:07:56.340]   I want you to stay in there with me to the end,
[00:07:56.340 --> 00:08:00.120]   and then here's the commitment I'll make to you,
[00:08:00.120 --> 00:08:02.160]   is that I'll be up here as long as I need to
[00:08:02.160 --> 00:08:03.480]   to talk to one of you.
[00:08:03.480 --> 00:08:05.480]   So if you wanna stand up and yell,
[00:08:05.480 --> 00:08:09.040]   or throw things, if you'll do that up here at the end,
[00:08:09.040 --> 00:08:11.160]   when I'm a little bit more on guard,
[00:08:11.160 --> 00:08:14.480]   then we can have that conversation,
[00:08:14.480 --> 00:08:15.320]   and I welcome it.
[00:08:15.320 --> 00:08:19.140]   Would you just hang in there with me, please?
[00:08:19.140 --> 00:08:23.040]   The context from last week,
[00:08:23.040 --> 00:08:24.560]   we're moving right into the next verse,
[00:08:24.560 --> 00:08:27.320]   was submit to every human authority.
[00:08:27.320 --> 00:08:30.840]   Governments, he said.
[00:08:30.840 --> 00:08:32.420]   He talks about slaves and masters.
[00:08:32.420 --> 00:08:34.760]   We applied it to employers and employees.
[00:08:34.760 --> 00:08:37.800]   Employees, submit to those in authority over you.
[00:08:37.800 --> 00:08:39.640]   You're not in charge.
[00:08:39.640 --> 00:08:41.960]   And then he says this.
[00:08:41.960 --> 00:08:44.240]   Wives, in the same way, that in the same way,
[00:08:44.240 --> 00:08:45.600]   it's just a continuation.
[00:08:45.600 --> 00:08:48.560]   Submit yourself to your own husbands,
[00:08:48.560 --> 00:08:52.240]   so that if any of them do not believe the word,
[00:08:52.240 --> 00:08:55.040]   they may be won over without words
[00:08:55.040 --> 00:08:57.560]   by the behavior of their wives
[00:08:57.560 --> 00:09:00.120]   when they see the purity and reverence of your lives.
[00:09:00.120 --> 00:09:02.480]   So the context, he's speaking to women
[00:09:02.480 --> 00:09:04.500]   who now in the first century church have converted,
[00:09:04.500 --> 00:09:05.960]   but their husbands haven't.
[00:09:05.960 --> 00:09:07.080]   They've become Christians,
[00:09:07.080 --> 00:09:08.400]   but their husbands are not Christians.
[00:09:08.400 --> 00:09:12.320]   They're not believers, not followers of Jesus.
[00:09:12.320 --> 00:09:14.760]   And then he speaks to your beauty, verse three.
[00:09:14.760 --> 00:09:17.080]   Your beauty should not come from outward adornment,
[00:09:17.080 --> 00:09:19.020]   such as elaborate hairstyles
[00:09:19.020 --> 00:09:22.040]   and wearing of gold jewelry or fine clothes.
[00:09:22.040 --> 00:09:24.560]   Rather, it should be that of your inner self,
[00:09:24.560 --> 00:09:27.720]   the unfading beauty of a gentle and quiet spirit,
[00:09:27.720 --> 00:09:30.000]   which is of great worth in God's sight.
[00:09:30.000 --> 00:09:31.360]   Ladies, take a deep breath.
[00:09:32.620 --> 00:09:35.500]   Whatever you're gonna throw, put it down.
[00:09:35.500 --> 00:09:38.660]   For this is the way the holy women of the past
[00:09:38.660 --> 00:09:41.420]   who put their hope in God used to adorn themselves.
[00:09:41.420 --> 00:09:44.020]   They submitted themselves to their own husbands,
[00:09:44.020 --> 00:09:48.300]   like Sarah who obeyed Abraham and called him her Lord.
[00:09:48.300 --> 00:09:51.440]   You are her daughters if you do what is right
[00:09:51.440 --> 00:09:53.800]   and do not give way to fear.
[00:09:53.800 --> 00:09:58.100]   And I want you to underline that word, fear, there.
[00:09:58.100 --> 00:09:59.860]   In summary, if I was to summarize this passage,
[00:09:59.860 --> 00:10:00.700]   I would say this.
[00:10:00.700 --> 00:10:02.760]   I'm gonna start from the back and move forward.
[00:10:02.760 --> 00:10:04.960]   Do not be afraid.
[00:10:04.960 --> 00:10:08.080]   Rather, put your hope in God, ladies.
[00:10:08.080 --> 00:10:11.560]   This hope is displayed in the way that you dress
[00:10:11.560 --> 00:10:13.240]   and the way that you submit to,
[00:10:13.240 --> 00:10:17.540]   or I'm gonna use the word follow, your husband.
[00:10:17.540 --> 00:10:23.440]   And if you don't have a husband yet, then, point one,
[00:10:23.440 --> 00:10:25.280]   my first point this evening, ladies,
[00:10:25.280 --> 00:10:30.040]   choose your husband carefully because you will follow him.
[00:10:30.040 --> 00:10:32.020]   I'm taking this word submit and saying
[00:10:32.020 --> 00:10:33.960]   because you will follow him.
[00:10:33.960 --> 00:10:38.020]   This comes from verse one and verses five and six
[00:10:38.020 --> 00:10:39.260]   under this first point.
[00:10:39.260 --> 00:10:42.020]   Because you are to follow him, verse one says submit,
[00:10:42.020 --> 00:10:43.220]   and verses five through six says
[00:10:43.220 --> 00:10:46.180]   submit like Sarah submitted to Abraham.
[00:10:46.180 --> 00:10:49.800]   Now it says follow or submit to your own husbands, ladies.
[00:10:49.800 --> 00:10:51.900]   Quick distinction, clarification here.
[00:10:51.900 --> 00:10:53.580]   Not to your boyfriend.
[00:10:53.580 --> 00:10:56.420]   You don't have to submit to stupid.
[00:10:57.700 --> 00:10:59.700]   You submit to God.
[00:10:59.700 --> 00:11:02.480]   You submit to God who calls you to submit
[00:11:02.480 --> 00:11:04.620]   to your own husband.
[00:11:04.620 --> 00:11:05.620]   Wives, in the same way,
[00:11:05.620 --> 00:11:08.220]   submit yourselves to your own husbands.
[00:11:08.220 --> 00:11:11.460]   And so what does submission look like in dating?
[00:11:11.460 --> 00:11:14.600]   It looks like you learning if it is the guy
[00:11:14.600 --> 00:11:17.020]   that you want to follow, right?
[00:11:17.020 --> 00:11:18.620]   Learning if there's someone you wanna follow.
[00:11:18.620 --> 00:11:20.460]   That's what you're doing in the audition.
[00:11:20.460 --> 00:11:21.380]   You're saying, hey, do I wanna follow them?
[00:11:21.380 --> 00:11:22.860]   I did a wedding this past weekend.
[00:11:22.860 --> 00:11:24.420]   I got up there in front of everyone.
[00:11:24.420 --> 00:11:27.060]   I said, hey, I've met Monica and I've met with this couple
[00:11:27.060 --> 00:11:31.420]   multiple times now, and she has a choice.
[00:11:31.420 --> 00:11:33.020]   Up until this point, she has a choice.
[00:11:33.020 --> 00:11:36.380]   She can say, I do not want to submit to this man.
[00:11:36.380 --> 00:11:39.180]   I don't like where he's leading.
[00:11:39.180 --> 00:11:41.540]   But in the moment, she's about to say, I will,
[00:11:41.540 --> 00:11:44.440]   I do and I will for the rest of my life,
[00:11:44.440 --> 00:11:48.400]   as long as I'm alive, I'm going to submit to his care.
[00:11:48.400 --> 00:11:50.920]   So I better make sure that he's following the right one
[00:11:50.920 --> 00:11:53.740]   so that then I can follow him.
[00:11:53.740 --> 00:11:55.460]   And this is rooted in the creation order.
[00:11:55.460 --> 00:11:57.020]   If you're wondering, why would God say this?
[00:11:57.020 --> 00:12:01.420]   It's because in Genesis, when he created humans,
[00:12:01.420 --> 00:12:03.540]   he made Adam first.
[00:12:03.540 --> 00:12:05.340]   See, if he would have made them both at the same time,
[00:12:05.340 --> 00:12:06.900]   it would have been like he would have had to instruct them
[00:12:06.900 --> 00:12:08.460]   who follows who.
[00:12:08.460 --> 00:12:10.260]   But instead, he made Adam first.
[00:12:10.260 --> 00:12:13.380]   He made Eve from Adam, woman from man,
[00:12:13.380 --> 00:12:16.600]   and he made them different.
[00:12:16.600 --> 00:12:22.480]   And everyone would agree that we're different.
[00:12:23.420 --> 00:12:26.180]   And then the fall happened, Genesis chapter three,
[00:12:26.180 --> 00:12:30.200]   and it says a result of the fall is that now a woman
[00:12:30.200 --> 00:12:32.660]   will desire to play the man's role.
[00:12:32.660 --> 00:12:34.500]   Her desire will be for her husband.
[00:12:34.500 --> 00:12:38.220]   What that means is she will desire to play the role
[00:12:38.220 --> 00:12:41.320]   of her husband as a result of sin coming into the world.
[00:12:41.320 --> 00:12:46.940]   And as they submit mutually, I told you marriage
[00:12:46.940 --> 00:12:47.860]   is a metaphor, why get married?
[00:12:47.860 --> 00:12:48.820]   Why did God invent marriage?
[00:12:48.820 --> 00:12:49.820]   We didn't need marriage.
[00:12:49.820 --> 00:12:51.460]   What is this idea of marriage?
[00:12:51.460 --> 00:12:54.220]   It's to teach us about God, and it shows us the trinity
[00:12:54.220 --> 00:12:58.040]   as Jesus, who is not in any way inferior to God,
[00:12:58.040 --> 00:13:00.820]   but he is God in person.
[00:13:00.820 --> 00:13:03.620]   He submits to the Father's will,
[00:13:03.620 --> 00:13:05.660]   understanding that there's a difference,
[00:13:05.660 --> 00:13:06.700]   this is what I want you to hear,
[00:13:06.700 --> 00:13:08.700]   between roles and rank.
[00:13:08.700 --> 00:13:12.140]   They are equal in rank, but play different roles.
[00:13:12.140 --> 00:13:14.100]   Same is true for husband and wife.
[00:13:14.100 --> 00:13:18.360]   Submission is not, now, it's not leaving your mind
[00:13:18.360 --> 00:13:20.700]   at the altar, okay?
[00:13:20.700 --> 00:13:23.820]   You have an opinion, you can certainly insert your opinion.
[00:13:23.820 --> 00:13:26.900]   It does mean that you will follow him
[00:13:26.900 --> 00:13:28.600]   when you have a different opinion.
[00:13:28.600 --> 00:13:34.420]   Submission is not following your husband into sin.
[00:13:34.420 --> 00:13:37.060]   If he wants to look at porn, or have a threesome,
[00:13:37.060 --> 00:13:39.220]   or go outside the marriage, right?
[00:13:39.220 --> 00:13:41.780]   You're not following him into sin,
[00:13:41.780 --> 00:13:44.260]   you're following a higher authority,
[00:13:44.260 --> 00:13:47.540]   and so you can submit, or you can not follow him
[00:13:47.540 --> 00:13:50.300]   into sin with integrity, and clarity doesn't mean bowing up,
[00:13:50.300 --> 00:13:51.580]   it doesn't mean trying to fight him,
[00:13:51.580 --> 00:13:53.200]   it doesn't mean showing him how sass you are,
[00:13:53.200 --> 00:13:54.040]   you can say something like this,
[00:13:54.040 --> 00:13:56.180]   "I have no desire to resist you,
[00:13:56.180 --> 00:13:59.140]   "but it pains me when you ask me
[00:13:59.140 --> 00:14:01.740]   "to follow you into a sinful act.
[00:14:01.740 --> 00:14:03.380]   "I cannot follow you into sin,
[00:14:03.380 --> 00:14:04.920]   "as much as I want to honor you,
[00:14:04.920 --> 00:14:09.860]   "and I do want to honor you, Christ is my King."
[00:14:09.860 --> 00:14:10.740]   Men ask me all the time,
[00:14:10.740 --> 00:14:12.260]   "What does leading look like in dating?"
[00:14:12.260 --> 00:14:13.760]   It means leading in purity.
[00:14:13.760 --> 00:14:15.860]   You wanna show that you're a leader
[00:14:15.860 --> 00:14:17.940]   submitted to the will of God,
[00:14:17.940 --> 00:14:20.660]   it means fleeing sexual immorality,
[00:14:20.660 --> 00:14:23.180]   that you would lead them not into temptation,
[00:14:23.180 --> 00:14:24.660]   lead them not into sin,
[00:14:24.660 --> 00:14:26.840]   you wanna prove that you're a leader.
[00:14:26.840 --> 00:14:30.540]   You lead them in the ways of God's values.
[00:14:30.540 --> 00:14:33.660]   Submission is not following a husband into sin,
[00:14:33.660 --> 00:14:36.600]   this includes abuse, which is illegal,
[00:14:36.600 --> 00:14:40.020]   and submission doesn't mean
[00:14:40.020 --> 00:14:42.660]   that you don't want to change them,
[00:14:42.660 --> 00:14:45.360]   or you don't want them to change,
[00:14:45.360 --> 00:14:47.180]   submission is a means to change.
[00:14:47.180 --> 00:14:48.020]   Let me say that again.
[00:14:48.020 --> 00:14:50.660]   Submission doesn't mean that you don't want them to change,
[00:14:50.660 --> 00:14:52.220]   submission is a means to change.
[00:14:52.220 --> 00:14:53.740]   Sanctification means change.
[00:14:53.740 --> 00:14:57.100]   If you desire them to become more like Christ,
[00:14:57.100 --> 00:15:02.100]   you want them to change, but it says not by words.
[00:15:02.100 --> 00:15:04.100]   Not that, hey, did you hear the pastor?
[00:15:04.100 --> 00:15:06.220]   Hey, did you hear that?
[00:15:06.220 --> 00:15:07.980]   Hey, I want you to read this book.
[00:15:07.980 --> 00:15:14.080]   It said not by words, it says by your actions.
[00:15:16.660 --> 00:15:18.500]   Remember the context.
[00:15:18.500 --> 00:15:20.660]   If any of them do not believe the word,
[00:15:20.660 --> 00:15:22.900]   they may be won over without words,
[00:15:22.900 --> 00:15:27.500]   without words, by the behavior of their wives.
[00:15:27.500 --> 00:15:30.240]   And so the application for us, ladies,
[00:15:30.240 --> 00:15:32.920]   is for you to choose your husband carefully,
[00:15:32.920 --> 00:15:36.060]   because that decision is permanent.
[00:15:36.060 --> 00:15:39.000]   Even if you marry a non-believer,
[00:15:39.000 --> 00:15:44.140]   this text leaves no option for divorce.
[00:15:45.660 --> 00:15:47.140]   That if you choose a non-believer,
[00:15:47.140 --> 00:15:49.840]   you got to choose a non-believer,
[00:15:49.840 --> 00:15:51.020]   and you stay with that believer.
[00:15:51.020 --> 00:15:52.820]   So your lot in life is that you would try
[00:15:52.820 --> 00:15:56.140]   to win him over to Christ by your behavior,
[00:15:56.140 --> 00:15:58.020]   and that's a really high bar,
[00:15:58.020 --> 00:15:59.740]   that's a really tough lot,
[00:15:59.740 --> 00:16:02.420]   and I've seen firsthand the pain a woman goes through
[00:16:02.420 --> 00:16:04.000]   when she marries an unbeliever.
[00:16:04.000 --> 00:16:06.540]   Consider how challenging this task
[00:16:06.540 --> 00:16:08.620]   of trying to win him over with the reverence
[00:16:08.620 --> 00:16:10.380]   and purity of your life.
[00:16:10.380 --> 00:16:12.420]   I have seen it happen.
[00:16:12.420 --> 00:16:14.020]   God is incredibly faithful,
[00:16:14.020 --> 00:16:16.180]   but you don't want to choose that as a strategy,
[00:16:16.180 --> 00:16:18.320]   hoping that he, I talk to women all the time,
[00:16:18.320 --> 00:16:19.620]   hoping that he becomes a believer.
[00:16:19.620 --> 00:16:21.180]   I'm dating a believer, what should I do?
[00:16:21.180 --> 00:16:22.620]   That's easy.
[00:16:22.620 --> 00:16:25.260]   I'm dating an unbeliever, sorry, what should I do?
[00:16:25.260 --> 00:16:26.100]   That's easy.
[00:16:26.100 --> 00:16:32.460]   Man, we've been dating for five years, madly in love.
[00:16:32.460 --> 00:16:36.300]   We're not married, what should I do?
[00:16:36.300 --> 00:16:37.500]   That's just that simple.
[00:16:37.500 --> 00:16:40.420]   That's an easy one.
[00:16:41.660 --> 00:16:44.020]   There's no gray, it's not confusing.
[00:16:44.020 --> 00:16:46.860]   Hey, there's no room, this is so clear.
[00:16:46.860 --> 00:16:50.260]   You marry a believer, period, 2 Corinthians 6, 14.
[00:16:50.260 --> 00:16:51.920]   Do not be yoked together with unbelievers
[00:16:51.920 --> 00:16:54.180]   for what do righteousness and wickedness have in common
[00:16:54.180 --> 00:16:57.660]   or what fellowship can light have with darkness.
[00:16:57.660 --> 00:17:02.060]   And so what is our problem with submission?
[00:17:02.060 --> 00:17:04.180]   Why do we hate this so much?
[00:17:04.180 --> 00:17:07.340]   Your problem with submission comes from fear.
[00:17:07.340 --> 00:17:09.940]   God is so brilliant that he would address that here.
[00:17:11.080 --> 00:17:12.740]   They submitted themselves to their own husbands
[00:17:12.740 --> 00:17:16.140]   like Sarah who obeyed Abraham and called him her Lord.
[00:17:16.140 --> 00:17:18.340]   You are her daughters if you do what is right
[00:17:18.340 --> 00:17:20.660]   and do not give way to fear.
