
[00:00:00.000 --> 00:00:03.000]   (Music)
[00:02:12.000 --> 00:02:19.000]   Like how does a boy from Houston compete in the Olympic Games and win a gold medal for speed skating?
[00:02:19.000 --> 00:02:22.000]   Well, here's how. I'll tell you how.
[00:02:22.000 --> 00:02:26.000]   His dad owned a skating rink. Not ice, but roller.
[00:02:26.000 --> 00:02:31.000]   And so he grew up roller skating all the time, all the time.
[00:02:31.000 --> 00:02:34.000]   And then when inline skates came out, he bought a pair.
[00:02:34.000 --> 00:02:37.000]   And he started inline skating all the time, and then he started inline racing,
[00:02:37.000 --> 00:02:40.000]   and that led to ice skating, and that led to the Olympics.
[00:02:40.000 --> 00:02:47.000]   Do you see how these moments in his life had led to this reality, this destiny, if you will?
[00:02:47.000 --> 00:02:50.000]   Hey, guys, your life is no different.
[00:02:50.000 --> 00:03:00.000]   Like what I see is I spend so much time with hundreds, thousands even, of 20 and 30-somethings.
[00:03:00.000 --> 00:03:04.000]   We lack this long vision for our lives.
[00:03:04.000 --> 00:03:10.000]   We focus so much in the moment, and we don't realize that what we are becoming
[00:03:10.000 --> 00:03:16.000]   is what we now are practicing, what we are now training for.
[00:03:16.000 --> 00:03:21.000]   And I tell you all the time, like, great husbands and wives don't just happen.
[00:03:21.000 --> 00:03:26.000]   Great dads and moms don't just happen.
[00:03:26.000 --> 00:03:28.000]   Great elders in the church.
[00:03:28.000 --> 00:03:32.000]   It's not like somebody woke up one day, trusted Christ, and was like, "You know, I think I'll be an elder today."
[00:03:32.000 --> 00:03:34.000]   The Scripture actually warns us against that.
[00:03:34.000 --> 00:03:37.000]   Don't be quick to lay hands on someone.
[00:03:37.000 --> 00:03:46.000]   What you are practicing for right now, what you are training for, is what you are becoming.
[00:03:46.000 --> 00:03:50.000]   And we're moving through this series called "Resolutions."
[00:03:50.000 --> 00:03:55.000]   And as I think and reflect on resolutions, what's interesting is no one resolves to ruin their lives.
[00:03:55.000 --> 00:03:56.000]   Like, that would be crazy.
[00:03:56.000 --> 00:04:00.000]   Like, no one goes at life and is like, "You know what? I really want to be divorced by the time--
[00:04:00.000 --> 00:04:03.000]   I resolve to be divorced by the time I'm 33.
[00:04:03.000 --> 00:04:06.000]   I resolve to have a child out of wedlock.
[00:04:06.000 --> 00:04:08.000]   I resolve to get this STD.
[00:04:08.000 --> 00:04:11.000]   I resolve to get laid off next week.
[00:04:11.000 --> 00:04:13.000]   That would be fun."
[00:04:13.000 --> 00:04:15.000]   No one does that.
[00:04:15.000 --> 00:04:20.000]   Like, we all resolve towards these great things, but the reality of it is,
[00:04:20.000 --> 00:04:26.000]   the Scriptures tell us that if we do not gain wisdom, that if we do not gain knowledge,
[00:04:26.000 --> 00:04:29.000]   we will resolve to ruin.
[00:04:29.000 --> 00:04:30.000]   That's the crazy thing.
[00:04:30.000 --> 00:04:32.000]   Ruin just happens.
[00:04:32.000 --> 00:04:36.000]   It actually happens from not doing the other things, not pursuing wisdom.
[00:04:36.000 --> 00:04:37.000]   Ruin happens.
[00:04:37.000 --> 00:04:39.000]   In fact, I'll read to you from Hosea 4, 6.
[00:04:39.000 --> 00:04:44.000]   It says, "My people are destroyed by their lack of knowledge."
[00:04:44.000 --> 00:04:46.000]   It says in the Scriptures.
[00:04:46.000 --> 00:04:52.000]   "My people are destroyed by their lack of knowledge."
[00:04:52.000 --> 00:04:54.000]   See, no one has to resolve to ruin.
[00:04:54.000 --> 00:04:59.000]   Ruin is what happens when you don't seek a greater wisdom to live your life from.
[00:04:59.000 --> 00:05:03.000]   Like, when you just go through life and you just follow your own desires,
[00:05:03.000 --> 00:05:06.000]   you just kind of go with your feelings and your emotions,
[00:05:06.000 --> 00:05:09.000]   and you follow your heart into traps.
[00:05:09.000 --> 00:05:10.000]   Ruin is what happens.
[00:05:10.000 --> 00:05:12.000]   It's what ensues.
[00:05:12.000 --> 00:05:16.000]   And so how do we guard our life against it?
[00:05:16.000 --> 00:05:22.000]   Tonight we're going to talk about resolutions that ruin lives and our need for God's wisdom.
[00:05:22.000 --> 00:05:25.000]   Resolutions that ruin lives and our need for God's wisdom.
[00:05:25.000 --> 00:05:30.000]   It is always my preference to take you to a passage of Scripture and exegete that passage
[00:05:30.000 --> 00:05:32.000]   or teach line by line through that passage.
[00:05:32.000 --> 00:05:36.000]   It is always my preference to present to you clearly the gospel of Jesus Christ.
[00:05:36.000 --> 00:05:39.000]   But that is not what I'm going to do tonight.
[00:05:39.000 --> 00:05:44.000]   Tonight will be like drinking from a fire hose or fire hydrant, if you will.
[00:05:44.000 --> 00:05:48.000]   So how many points do I usually teach with?
[00:05:48.000 --> 00:05:49.000]   Anybody?
[00:05:49.000 --> 00:05:50.000]   Three points, usually.
[00:05:50.000 --> 00:05:52.000]   Tonight we have ten.
[00:05:52.000 --> 00:05:55.000]   So buckle up, grab a pen and a paper.
[00:05:55.000 --> 00:05:57.000]   We're going to go fast.
[00:05:57.000 --> 00:05:58.000]   Grab what is relevant to you.
[00:05:58.000 --> 00:06:00.000]   Forget what isn't.
[00:06:00.000 --> 00:06:01.000]   Feel free to daydream.
[00:06:01.000 --> 00:06:02.000]   No, I'm just saying don't do that.
[00:06:02.000 --> 00:06:05.000]   I'll just bring you up here and then we can talk to you about that.
[00:06:05.000 --> 00:06:10.000]   So week one was resolved to be used through surrender.
[00:06:10.000 --> 00:06:11.000]   That was week one.
[00:06:11.000 --> 00:06:14.000]   And then week two, last week, with the cage up here, with the jail cell,
[00:06:14.000 --> 00:06:17.000]   it was resolved to be free from sin through dependence.
[00:06:17.000 --> 00:06:23.000]   And so week three tonight is resolved to seek wisdom over ruining our lives.
[00:06:23.000 --> 00:06:25.000]   We're going to look specifically at what God's Word said.
[00:06:25.000 --> 00:06:27.000]   We're going to be in the book of wisdom, the Proverbs.
[00:06:27.000 --> 00:06:29.000]   So you can just write these down.
[00:06:29.000 --> 00:06:32.000]   We're going to look at why a loving God would give us this instruction.
[00:06:32.000 --> 00:06:35.000]   And before you leave here this evening,
[00:06:35.000 --> 00:06:40.000]   we're going to talk about the very things that we should resolve to that won't ruin our lives.
[00:06:40.000 --> 00:06:44.000]   Kind of the antithesis of the resolutions towards ruin.
[00:06:44.000 --> 00:06:46.000]   And so we wrapped up last year in Ecclesiastes.
[00:06:46.000 --> 00:06:48.000]   In fact, we finished the year in Ecclesiastes 12,
[00:06:48.000 --> 00:06:52.000]   where Solomon just says, "Remember your Creator in the days of your youth."
[00:06:52.000 --> 00:06:54.000]   He did not say, "Remember God in the days of your youth."
[00:06:54.000 --> 00:06:56.000]   He did not say, "Remember the Lord Jesus Christ."
[00:06:56.000 --> 00:06:58.000]   He did not say, "Remember Jehovah in the days of your youth."
[00:06:58.000 --> 00:07:04.000]   He said very specifically, "Remember that you were created intentionally."
[00:07:04.000 --> 00:07:08.000]   Like, do you know who best knows how to use an invention?
[00:07:08.000 --> 00:07:11.000]   Do you know who best knows how to use some creation?
[00:07:11.000 --> 00:07:14.000]   The one who created it.
[00:07:14.000 --> 00:07:16.000]   The one who formed it.
[00:07:16.000 --> 00:07:18.000]   The one who purposed it.
[00:07:18.000 --> 00:07:20.000]   The one who invented it.
[00:07:20.000 --> 00:07:26.000]   You were invented very specifically by God the Creator.
[00:07:26.000 --> 00:07:31.000]   And He says, "Hey, you remember Me when you are young."
[00:07:31.000 --> 00:07:38.000]   "Remember the reality that I made you and that My instruction is better than yours when you're young."
[00:07:38.000 --> 00:07:40.000]   When you're young.
[00:07:40.000 --> 00:07:46.000]   Solomon, who wrote Ecclesiastes, is the wisest man ever to live other than Jesus Christ.
[00:07:46.000 --> 00:07:50.000]   He also wrote much of what is known as the Book of Wisdoms, the Proverbs.
[00:07:50.000 --> 00:07:53.000]   They were wrote in majority by King Solomon.
[00:07:53.000 --> 00:07:56.000]   This is the Book of Wisdom in the Bible.
[00:07:56.000 --> 00:08:00.000]   A book that is given to us by God, entrusted to us by God.
[00:08:00.000 --> 00:08:06.000]   It has this collection of writings called the Book of Wisdom or the Proverbs.
[00:08:06.000 --> 00:08:10.000]   This is what we turn to for practical life application.
[00:08:10.000 --> 00:08:13.000]   Most of the Proverbs is just direct application.
[00:08:13.000 --> 00:08:16.000]   Tonight we're going to look at just about a dozen of them.
[00:08:16.000 --> 00:08:21.000]   What are the resolutions that will ruin your life?
[00:08:21.000 --> 00:08:24.000]   What are the resolutions that will ruin your life?
[00:08:24.000 --> 00:08:29.000]   You can ruin your life by, number one, believing that ideas do not have consequences.
[00:08:29.000 --> 00:08:33.000]   Number one, believing that ideas do not have consequences.
[00:08:33.000 --> 00:08:36.000]   This is the Proverbs. It's in chapter 1, verse 29.
[00:08:36.000 --> 00:08:40.000]   It says, "Since they hated knowledge and did not choose to fear the Lord,
[00:08:40.000 --> 00:08:44.000]   since they would not accept my advice and spurned my rebuke,
[00:08:44.000 --> 00:08:49.000]   they will eat the fruit of their ways and be filled with the fruit of their schemes.
[00:08:49.000 --> 00:08:52.000]   For the waywardness of the simple will kill them,
[00:08:52.000 --> 00:08:56.000]   and the complacency of fools will destroy them.
[00:08:56.000 --> 00:09:02.000]   That which the complacent fools sow, it will destroy them."
[00:09:02.000 --> 00:09:07.000]   These ideas that they have, these actions that they sow through those ideas,
[00:09:07.000 --> 00:09:11.000]   they have consequences.
[00:09:11.000 --> 00:09:14.000]   Proverbs 15, verse 18 says it like this,
[00:09:14.000 --> 00:09:19.000]   "The simple believe anything, but the prudent give thought to their steps."
[00:09:19.000 --> 00:09:23.000]   This is, in the book of Wisdom, the idea of the law of the harvest.
[00:09:23.000 --> 00:09:26.000]   We see this expounded on in Galatians 6,
[00:09:26.000 --> 00:09:29.000]   where Paul just writes to the church in Galatia,
[00:09:29.000 --> 00:09:33.000]   "You will reap what you sow. You sow an action.
[00:09:33.000 --> 00:09:36.000]   You're going to reap a re-action,
[00:09:36.000 --> 00:09:41.000]   and it's going to be more than you sowed, usually later than you sowed it,
[00:09:41.000 --> 00:09:44.000]   but it will be exactly what you sowed."
[00:09:44.000 --> 00:09:49.000]   This is the law of the harvest that God has wired into creation.
[00:09:49.000 --> 00:09:54.000]   This is the reality that today affects your tomorrow.
[00:09:54.000 --> 00:09:58.000]   Who you are today, the way that you pursue God today,
[00:09:58.000 --> 00:10:01.000]   will define the way that you love God tomorrow.
[00:10:01.000 --> 00:10:03.000]   We all think we're going to wake up one day
[00:10:03.000 --> 00:10:06.000]   and just have this deep desire and hunger and thirst
[00:10:06.000 --> 00:10:09.000]   to open the Bible and just rip through it and memorize it.
[00:10:09.000 --> 00:10:12.000]   But the reality of it is that will be defined
[00:10:12.000 --> 00:10:16.000]   by the way that you pursue God today.
[00:10:16.000 --> 00:10:18.000]   The relationships you have tomorrow
[00:10:18.000 --> 00:10:23.000]   will be defined by the way you pursue relationships today.
[00:10:23.000 --> 00:10:27.000]   Yesterday I was asked--I got to speak with a company over lunch,
[00:10:27.000 --> 00:10:31.000]   and they just asked me, "What was the biggest lie that you believed in your 20s?"
[00:10:31.000 --> 00:10:34.000]   And I simply said this, number one today,
[00:10:34.000 --> 00:10:37.000]   the lie that ideas do not have consequences.
[00:10:37.000 --> 00:10:40.000]   Today I've been married nearly 10 years.
[00:10:40.000 --> 00:10:44.000]   This week my wife and I were in a discussion--we have an amazing marriage--
[00:10:44.000 --> 00:10:48.000]   but this week we were in a discussion talking about how
[00:10:48.000 --> 00:10:53.000]   the things that I did in my 20s had caused problems in our marriage today,
[00:10:53.000 --> 00:10:58.000]   10 years later, specifically in my marriage expectations.
[00:10:58.000 --> 00:11:02.000]   In fact, as I meet with and do lots--Monica and I together--
[00:11:02.000 --> 00:11:04.000]   do lots of premarital counseling and marital counseling,
[00:11:04.000 --> 00:11:08.000]   I've never met anyone with marriage problems, ever.
[00:11:08.000 --> 00:11:12.000]   It's all single people problems brought into marriage.
[00:11:12.000 --> 00:11:16.000]   You see, it's all the problems that were created in their 20s and their 30s
[00:11:16.000 --> 00:11:19.000]   that they bring into their marriage.
[00:11:19.000 --> 00:11:22.000]   And so every moment of your life is preparing you for another moment,
[00:11:22.000 --> 00:11:25.000]   a future moment.
[00:11:25.000 --> 00:11:27.000]   And so what do we do?
[00:11:27.000 --> 00:11:31.000]   This year, 2014, this is your year.
[00:11:31.000 --> 00:11:35.000]   I want you to resolve to walk with God.
[00:11:35.000 --> 00:11:40.000]   This year, you resolve to walk with God
[00:11:40.000 --> 00:11:46.000]   and stop pursuing that which is going to bring death to your life.
[00:11:46.000 --> 00:11:49.000]   The number two way to ruin your life in your 20s,
[00:11:49.000 --> 00:11:54.000]   if you want to ruin your life in your 20s, is you can live outside your means.
[00:11:54.000 --> 00:11:56.000]   How do you ruin your life in your 20s?
[00:11:56.000 --> 00:11:58.000]   You live outside your means.
[00:11:58.000 --> 00:12:01.000]   Proverbs 22, verse 7 says, "The rich rule over the poor,
[00:12:01.000 --> 00:12:04.000]   and the borrower is slave to the lender."
[00:12:04.000 --> 00:12:07.000]   See, I meet with people all the time who are still paying for experiences
[00:12:07.000 --> 00:12:12.000]   that they had 5 years ago, a decade ago.
[00:12:12.000 --> 00:12:17.000]   They're paying for buying decisions that they made a long time ago,
[00:12:17.000 --> 00:12:20.000]   and they can't take their excess and be generous with it,
[00:12:20.000 --> 00:12:22.000]   as the Scriptures call them to,
[00:12:22.000 --> 00:12:25.000]   because all of their excess goes to debt service.
[00:12:25.000 --> 00:12:28.000]   Another thing that happens is, Monica and I do premarital counseling.
[00:12:28.000 --> 00:12:30.000]   This happens all the time.
[00:12:30.000 --> 00:12:33.000]   I'm going to do someone's wedding, or officiate the wedding.
[00:12:33.000 --> 00:12:36.000]   They come into our living room,
[00:12:36.000 --> 00:12:39.000]   and usually we get to talk with one or both of them
[00:12:39.000 --> 00:12:42.000]   about the debt they are going to bring into the marriage,
[00:12:42.000 --> 00:12:45.000]   sometimes six figures of debt.
[00:12:45.000 --> 00:12:48.000]   And there's usually guilt and shame, like, "Hey, this was mine,
[00:12:48.000 --> 00:12:51.000]   and now it's going to be ours."
[00:12:51.000 --> 00:12:53.000]   And those are things that they didn't think about.
[00:12:53.000 --> 00:12:57.000]   And I'm not trying to guilt you, or shame you, or make you feel bad for that,
[00:12:57.000 --> 00:13:00.000]   but I am trying to tell you that you need a plan.
[00:13:00.000 --> 00:13:05.000]   You need to think through, "Hey, how am I going to live below my means?"
[00:13:05.000 --> 00:13:08.000]   Here at Watermark, we offer a class called Money Wise.
[00:13:08.000 --> 00:13:11.000]   Strongly, strongly, if you have a lot of student debt,
[00:13:11.000 --> 00:13:16.000]   or even consumer debt, I strongly encourage you to attend Money Wise.
[00:13:16.000 --> 00:13:19.000]   And let us help you put together a plan,
[00:13:19.000 --> 00:13:22.000]   so that you can vigorously try to pay that down,
[00:13:22.000 --> 00:13:25.000]   so that with your excess you can be generous.
[00:13:25.000 --> 00:13:28.000]   That you can live below your means.
[00:13:28.000 --> 00:13:30.000]   That's the resolution, right?
[00:13:30.000 --> 00:13:32.000]   Resolve to live below your means,
[00:13:32.000 --> 00:13:34.000]   and vigorously pay off debt,
[00:13:34.000 --> 00:13:38.000]   so that you might be generous with your excess.
[00:13:38.000 --> 00:13:41.000]   Another way to ruin your life in your 20s,
[00:13:41.000 --> 00:13:44.000]   number three, feed an addiction.
[00:13:44.000 --> 00:13:47.000]   Feed an addiction.
[00:13:47.000 --> 00:13:49.000]   This is what we talked about yesterday,
[00:13:49.000 --> 00:13:51.000]   when the sin was in the cage, and you went in the cage,
[00:13:51.000 --> 00:13:53.000]   and then you're trapped in the sin.
[00:13:53.000 --> 00:13:56.000]   The proverb says it like this, Proverbs 11, verse 6,
[00:13:56.000 --> 00:13:58.000]   "The righteousness of the upright delivers them,
[00:13:58.000 --> 00:14:02.000]   but the unfaithful are trapped by evil desires."
[00:14:02.000 --> 00:14:05.000]   They are trapped by the desires that they pursue,
[00:14:05.000 --> 00:14:07.000]   and they get stuck in them.
[00:14:07.000 --> 00:14:09.000]   1 Peter, chapter 2, says it like this,
[00:14:09.000 --> 00:14:12.000]   "Dear friends, I urge you, as people who do not belong to this world,
[00:14:12.000 --> 00:14:15.000]   to abstain from sinful," and listen to this,
[00:14:15.000 --> 00:14:19.000]   "desires which wage war against your soul."
[00:14:19.000 --> 00:14:22.000]   There is a war going inside of you.
[00:14:22.000 --> 00:14:27.000]   You have to make war with that which wages war with your soul,
[00:14:27.000 --> 00:14:29.000]   these desires that you have.
[00:14:29.000 --> 00:14:32.000]   Can I just hit you with a simple truth?
[00:14:32.000 --> 00:14:35.000]   When you feed something, it grows.
[00:14:35.000 --> 00:14:37.000]   That's the simple truth.
[00:14:37.000 --> 00:14:39.000]   When you feed something, it grows.
[00:14:39.000 --> 00:14:42.000]   When you feed an addiction, the addiction gets bigger.
[00:14:42.000 --> 00:14:45.000]   So when you think, "Hey, one last time,"
[00:14:45.000 --> 00:14:47.000]   that thing that you're trying to kill,
[00:14:47.000 --> 00:14:50.000]   it actually gets bigger by that one last time.
[00:14:50.000 --> 00:14:57.000]   That one last time actually makes it more difficult to kill that addiction.
[00:14:57.000 --> 00:15:01.000]   And so I think so many people in their 20s and 30s think,
[00:15:01.000 --> 00:15:05.000]   "Well, when I get married, I'll get right,"
[00:15:05.000 --> 00:15:07.000]   or "Later in life, I'll stop that."
[00:15:07.000 --> 00:15:09.000]   I had a friend tell me once,
[00:15:09.000 --> 00:15:13.000]   "I'll struggle with masturbation my entire life until I'm married."
[00:15:13.000 --> 00:15:16.000]   And like some of you, that might just make sense.
[00:15:16.000 --> 00:15:19.000]   You might just be freaked out that I said the N-word.
[00:15:19.000 --> 00:15:21.000]   [laughter]
[00:15:21.000 --> 00:15:27.000]   But it's funny because I'm like, "Bro, I've got to break some news to you."
[00:15:27.000 --> 00:15:32.000]   That which you do when you're single only grows in marriage.
[00:15:32.000 --> 00:15:36.000]   Those problems that you have, those addictions that you have,
[00:15:36.000 --> 00:15:39.000]   when you bring someone else into that, those addictions only grow.
[00:15:39.000 --> 00:15:41.000]   They only get worse.
[00:15:41.000 --> 00:15:43.000]   Now's the time to fight those addictions.
[00:15:43.000 --> 00:15:45.000]   Now's the time.
[00:15:45.000 --> 00:15:47.000]   Now is the time to seek healing.
[00:15:47.000 --> 00:15:49.000]   So I don't know for you if it's money.
[00:15:49.000 --> 00:15:51.000]   Money can be an addiction, right?
[00:15:51.000 --> 00:15:53.000]   Maybe it's sex or pornography, as I mentioned,
[00:15:53.000 --> 00:15:55.000]   or maybe it's shopping, right?
[00:15:55.000 --> 00:15:57.000]   You just kind of cope through shopping.
[00:15:57.000 --> 00:16:03.000]   These are all things that when you feed them, they get bigger, they grow.
[00:16:03.000 --> 00:16:05.000]   Like none of you, if I said tonight,
[00:16:05.000 --> 00:16:09.000]   "Hey, how many of you, when you're 42 years old, do you want to be an alcoholic?"
[00:16:09.000 --> 00:16:13.000]   Like how many of you just would love to be a raging alcoholic by the time you're 42?
[00:16:13.000 --> 00:16:16.000]   Like my guess is none of you would be like, "Well, I kind of want to."
[00:16:16.000 --> 00:16:19.000]   The reality of it is that some of you will,
[00:16:19.000 --> 00:16:22.000]   and I can probably, just through a range of questions, figure out which ones will.
[00:16:22.000 --> 00:16:25.000]   It's the ones who are giving to drink in their 20s.
[00:16:25.000 --> 00:16:27.000]   That doesn't go away.
[00:16:27.000 --> 00:16:30.000]   Like you ever wonder, "Man, how did somebody just become an alcoholic?"
[00:16:30.000 --> 00:16:34.000]   Well, it's because they loved the bar in their 20s.
[00:16:34.000 --> 00:16:36.000]   They loved to live there.
[00:16:36.000 --> 00:16:38.000]   That weekend warrior, "Man, I love to get--
[00:16:38.000 --> 00:16:40.000]   "Man, let's go get smashed, dude.
[00:16:40.000 --> 00:16:43.000]   "Oh, it's a long day. You ready to go?
[00:16:43.000 --> 00:16:46.000]   "Let's go get messed up, man.
[00:16:46.000 --> 00:16:49.000]   "Man, I just need to forget about this," right?
[00:16:49.000 --> 00:16:52.000]   Man, those are the folks--you feed that.
[00:16:52.000 --> 00:16:54.000]   It grows to an addiction.
[00:16:54.000 --> 00:17:00.000]   All of a sudden, you don't feel normal unless you have your medicine.
[00:17:00.000 --> 00:17:02.000]   I see it all the time.
[00:17:02.000 --> 00:17:04.000]   It's just logic. Like I'm not hitting you with anything crazy.
[00:17:04.000 --> 00:17:06.000]   That's just logic.
[00:17:06.000 --> 00:17:08.000]   That's how alcoholics happen.
[00:17:08.000 --> 00:17:10.000]   And I'm not trying to scare you either.
[00:17:10.000 --> 00:17:14.000]   I'm just hitting you with some very simple, very basic truth.
[00:17:14.000 --> 00:17:16.000]   This is how this works.
[00:17:16.000 --> 00:17:18.000]   That is the law of the harvest.
[00:17:18.000 --> 00:17:28.000]   That what you are doing today is defining who you are tomorrow.
[00:17:28.000 --> 00:17:32.000]   And so we need to resolve to starve our addictions.
[00:17:32.000 --> 00:17:35.000]   You want to see something die, you starve it.
[00:17:35.000 --> 00:17:38.000]   Resolve to starve your addictions.
[00:17:38.000 --> 00:17:40.000]   This Monday night is regeneration at 630.
[00:17:40.000 --> 00:17:43.000]   You're invited, whether you struggle from an addiction to shopping,
[00:17:43.000 --> 00:17:46.000]   an addiction to pornography, sex, an addiction to smoking or alcohol,
[00:17:46.000 --> 00:17:49.000]   addiction to drugs, whatever it is, addiction to money,
[00:17:49.000 --> 00:17:51.000]   you can show up this Monday night.
[00:17:51.000 --> 00:17:54.000]   We would love to chat with you at 630 here at Watermark.
[00:17:54.000 --> 00:17:57.000]   Another way to ruin your life in your 20s--this is a huge one--
[00:17:57.000 --> 00:17:59.000]   is to run with fools.
[00:17:59.000 --> 00:18:01.000]   Number four, how do you ruin your life in your 20s?
[00:18:01.000 --> 00:18:04.000]   You run with fools. You hang out with idiots.
[00:18:04.000 --> 00:18:06.000]   Proverbs 13, verse 20 says,
[00:18:06.000 --> 00:18:08.000]   "Walk with the wise and become wise,
[00:18:08.000 --> 00:18:12.000]   for a companion of fools suffers harms."
[00:18:12.000 --> 00:18:16.000]   This truth, this reality is really repeated throughout the Scriptures.
[00:18:16.000 --> 00:18:18.000]   Bad company corrupts good character.
[00:18:18.000 --> 00:18:21.000]   This is said throughout the Scriptures, this idea.
[00:18:21.000 --> 00:18:23.000]   It goes over and over and over.
[00:18:23.000 --> 00:18:24.000]   And so here's the reality.
[00:18:24.000 --> 00:18:26.000]   You are becoming who you are hanging around with.
[00:18:26.000 --> 00:18:29.000]   Fact.
[00:18:29.000 --> 00:18:33.000]   You are becoming who you are hanging around with.
[00:18:33.000 --> 00:18:34.000]   All of a sudden they're always sarcastic,
[00:18:34.000 --> 00:18:36.000]   and then you find yourself always sarcastic.
[00:18:36.000 --> 00:18:39.000]   They always use this word, it's a weird word to you at first,
[00:18:39.000 --> 00:18:41.000]   and then all of a sudden you catch yourself using that word.
[00:18:41.000 --> 00:18:43.000]   They go to these places, you think that's weird,
[00:18:43.000 --> 00:18:44.000]   you hang out with them,
[00:18:44.000 --> 00:18:46.000]   all of a sudden you start going out to those places.
[00:18:46.000 --> 00:18:50.000]   You are becoming who you are hanging out with.
[00:18:50.000 --> 00:18:52.000]   And it is a force stronger than you.
[00:18:52.000 --> 00:18:54.000]   You think, "No, I'm going to do ministry to them,
[00:18:54.000 --> 00:18:56.000]   I won't conform, I'm stronger than that."
[00:18:56.000 --> 00:18:58.000]   No, you will conform.
[00:18:58.000 --> 00:19:00.000]   You were wired to.
[00:19:00.000 --> 00:19:02.000]   It's the way that we were created.
[00:19:02.000 --> 00:19:04.000]   We were meant to live in this idea of community,
[00:19:04.000 --> 00:19:06.000]   to be a part of a church.
[00:19:06.000 --> 00:19:07.000]   It's called Christ's body.
[00:19:07.000 --> 00:19:10.000]   You were literally designed and developed and invented
[00:19:10.000 --> 00:19:12.000]   and created for it,
[00:19:12.000 --> 00:19:13.000]   that you would plug into the church
[00:19:13.000 --> 00:19:15.000]   so that you would be hands and feet and eyes
[00:19:15.000 --> 00:19:20.000]   and serve with the gifts that God has entrusted to you for Him.
[00:19:20.000 --> 00:19:22.000]   That you're using to watch Sex and the City
[00:19:22.000 --> 00:19:29.000]   with a bunch of crazies.
[00:19:29.000 --> 00:19:32.000]   Come on.
[00:19:32.000 --> 00:19:35.000]   Kelly, I'm not looking at you, I was looking past you.
[00:19:35.000 --> 00:19:36.000]   Just kidding.
[00:19:36.000 --> 00:19:42.000]   My friend, Kelly.
[00:19:42.000 --> 00:19:44.000]   And so I know some of you are like, "Wait a minute,
[00:19:44.000 --> 00:19:47.000]   Jesus hung out with sinners.
[00:19:47.000 --> 00:19:48.000]   Jesus hung out with sinners.
[00:19:48.000 --> 00:19:50.000]   Let's think about that for a second, right?"
[00:19:50.000 --> 00:19:54.000]   Jesus shows up to sinners and He gives them a message.
[00:19:54.000 --> 00:19:58.000]   And then He takes the ones that believe on that message
[00:19:58.000 --> 00:20:01.000]   and He begins to pour His life into them.
