
[00:00:00.000 --> 00:00:02.660]   (phone ringing)
[00:06:28.120 --> 00:06:30.440]   and you can wonder, like, should you or shouldn't you
[00:06:30.440 --> 00:06:32.360]   bring flowers on the first date?
[00:06:32.360 --> 00:06:35.180]   Is it good for you to make sure
[00:06:35.180 --> 00:06:37.500]   that you buy all of the meals whenever it is
[00:06:37.500 --> 00:06:38.820]   you're together with sidebar guys?
[00:06:38.820 --> 00:06:40.060]   If it's a date, then you definitely
[00:06:40.060 --> 00:06:41.880]   should be picking up the tab.
[00:06:41.880 --> 00:06:45.940]   When is the right time for you to start unpacking
[00:06:45.940 --> 00:06:48.740]   all of your past romantic history?
[00:06:48.740 --> 00:06:49.940]   When does that happen?
[00:06:49.940 --> 00:06:53.460]   You see, there's a lot of debate that can happen here.
[00:06:53.460 --> 00:06:54.820]   But when it comes to those areas
[00:06:54.820 --> 00:06:57.180]   of our romantic relationships,
[00:06:57.180 --> 00:07:00.960]   we know that in the spots where we've gone too far,
[00:07:01.960 --> 00:07:05.960]   we often feel that there's not much to discuss.
[00:07:05.960 --> 00:07:09.600]   We're pretty conclusively convinced
[00:07:09.600 --> 00:07:10.960]   when those moments come.
[00:07:10.960 --> 00:07:12.500]   And the reason we are is because
[00:07:12.500 --> 00:07:14.280]   they're associated with negative feelings,
[00:07:14.280 --> 00:07:17.560]   things like shame and regret and embarrassment and guilt,
[00:07:17.560 --> 00:07:19.360]   things that we don't like to feel,
[00:07:19.360 --> 00:07:21.960]   those moments that feel like a dark cloud
[00:07:21.960 --> 00:07:24.880]   in the midst of a sunny sky over your romantic relationship.
[00:07:24.880 --> 00:07:26.960]   We're all familiar with those.
[00:07:26.960 --> 00:07:30.660]   It's convincing when you've gone too far.
[00:07:30.660 --> 00:07:31.760]   When you started fooling around
[00:07:31.760 --> 00:07:34.680]   and maybe you found yourself further physically
[00:07:34.680 --> 00:07:35.680]   than you thought you'd ever be,
[00:07:35.680 --> 00:07:38.600]   or you experimented with the same sex,
[00:07:38.600 --> 00:07:40.960]   and at first it was just innocent.
[00:07:40.960 --> 00:07:43.440]   But then you found yourself catching feelings
[00:07:43.440 --> 00:07:46.480]   in a way that you never actually anticipated happening.
[00:07:46.480 --> 00:07:50.160]   Maybe you met someone at a really low point in your life,
[00:07:50.160 --> 00:07:53.720]   and at that moment, you became so emotionally entangled
[00:07:53.720 --> 00:07:56.280]   that codependency began to creep in,
[00:07:56.280 --> 00:07:57.880]   or you slept with one another,
[00:07:57.880 --> 00:08:00.120]   even though you swore in this relationship,
[00:08:00.120 --> 00:08:02.740]   this time it was going to be different.
[00:08:02.740 --> 00:08:05.500]   You see, the reality is going too far
[00:08:05.500 --> 00:08:09.860]   is a feeling many of us are very familiar with.
[00:08:09.860 --> 00:08:11.380]   And it's a feeling that our society
[00:08:11.380 --> 00:08:12.920]   is very familiar with too,
[00:08:12.920 --> 00:08:17.260]   which is why we've seen the advent of consent culture,
[00:08:17.260 --> 00:08:19.040]   this idea where two people,
[00:08:19.040 --> 00:08:21.280]   so long as they're under a verbal agreement,
[00:08:21.280 --> 00:08:26.280]   can have emotionless, boundaryless, and commitmentless sex.
[00:08:26.280 --> 00:08:28.660]   Because in a materialist culture
[00:08:28.660 --> 00:08:30.500]   like we have here in America,
[00:08:30.500 --> 00:08:33.220]   you can disassociate what happens to your body
[00:08:33.220 --> 00:08:35.420]   from what happens to your mind and your soul.
[00:08:35.420 --> 00:08:38.200]   And yet, according to one author
[00:08:38.200 --> 00:08:40.560]   and a journalist out of the Washington Post,
[00:08:40.560 --> 00:08:42.820]   a woman by the name of Christine Imba,
[00:08:42.820 --> 00:08:44.760]   she argues that couldn't be further from the truth.
[00:08:44.760 --> 00:08:46.920]   You see, she wrote an article,
[00:08:46.920 --> 00:08:47.840]   and I would commend it to you.
[00:08:47.840 --> 00:08:49.580]   It's called "Consent is Not Enough,
[00:08:49.580 --> 00:08:51.340]   We Need a New Sexual Ethic."
[00:08:51.340 --> 00:08:53.020]   And in there, she makes the case
[00:08:53.020 --> 00:08:56.340]   that the primary argument around consent today
[00:08:56.340 --> 00:08:58.900]   is not what's legally correct,
[00:08:58.900 --> 00:09:00.180]   but what's ethically correct.
[00:09:00.180 --> 00:09:02.660]   You see, the debate really revolves around
[00:09:02.660 --> 00:09:05.660]   not whether we can do X, Y, or Z,
[00:09:05.660 --> 00:09:07.780]   but whether we should do X, Y, or Z.
[00:09:07.780 --> 00:09:09.940]   She says this in that article.
[00:09:09.940 --> 00:09:12.340]   She says, "Making the standard of consent
[00:09:12.340 --> 00:09:14.800]   "our sole criterion for good sex
[00:09:14.800 --> 00:09:17.080]   "punts on the question of how to conduct a relationship
[00:09:17.080 --> 00:09:19.620]   "that affirms our fundamental personhood
[00:09:19.620 --> 00:09:21.620]   "and our human dignity."
[00:09:21.620 --> 00:09:23.260]   What's she saying?
[00:09:23.260 --> 00:09:24.620]   In her estimation,
[00:09:24.620 --> 00:09:29.440]   it's impossible to separate one's body from their emotions.
[00:09:29.440 --> 00:09:32.860]   It's not possible to engage in physical intimacy
[00:09:32.860 --> 00:09:37.660]   and not develop a emotional connection with someone else.
[00:09:37.660 --> 00:09:40.820]   And that's a point that her peers within scholarship
[00:09:40.820 --> 00:09:41.660]   agree on.
[00:09:41.660 --> 00:09:42.660]   I could share with you several,
[00:09:42.660 --> 00:09:44.220]   but I'll just give you one.
[00:09:44.220 --> 00:09:46.960]   Peggy Ornstein, in her book "Girls and Sex,"
[00:09:46.960 --> 00:09:50.180]   was doing a variety of interviews on college campuses,
[00:09:50.180 --> 00:09:52.460]   and as she was talking to young college women,
[00:09:52.460 --> 00:09:55.260]   she found that they perceived hooking up,
[00:09:55.260 --> 00:09:58.460]   sober mind you, to be awkward.
[00:09:58.460 --> 00:10:00.160]   As one freshman girl put it to Peggy,
[00:10:00.160 --> 00:10:02.200]   she said, "Being sober makes it seem
[00:10:02.200 --> 00:10:05.000]   "like you want to be in a relationship.
[00:10:05.000 --> 00:10:07.140]   "It's really uncomfortable."
[00:10:07.140 --> 00:10:10.320]   What are those college students saying to Peggy
[00:10:10.320 --> 00:10:11.980]   as she's concluding her data?
[00:10:11.980 --> 00:10:16.980]   They're saying, "I want to experience
[00:10:16.980 --> 00:10:21.880]   "the physical pleasure of physical intimacy,
[00:10:21.880 --> 00:10:24.400]   "but I don't want the emotional pain
[00:10:24.400 --> 00:10:26.840]   "that comes with a real connection."
[00:10:26.840 --> 00:10:28.660]   And the same is true for us.
[00:10:28.660 --> 00:10:31.340]   That's what happens whenever we go too far.
[00:10:31.340 --> 00:10:32.660]   We don't like the feeling.
[00:10:32.660 --> 00:10:35.340]   And what the world has done is it's given you two solutions.
[00:10:35.340 --> 00:10:36.900]   Hey, if you don't like the feeling
[00:10:36.900 --> 00:10:38.500]   that you get whenever you go too far,
[00:10:38.500 --> 00:10:40.180]   whenever you cross boundaries you shouldn't cross,
[00:10:40.180 --> 00:10:43.140]   whenever you slip into places you know you shouldn't go,
[00:10:43.140 --> 00:10:46.020]   what you have to support your conscience
[00:10:46.020 --> 00:10:49.700]   is you can be appeased by way of consent,
[00:10:49.700 --> 00:10:52.560]   or you can avoid those feelings by way of alcohol,
[00:10:52.560 --> 00:10:55.640]   neither of which are very good options.
[00:10:55.640 --> 00:10:58.820]   I think there's a better way.
[00:10:58.820 --> 00:11:01.580]   You see, rather than regretting going too far,
[00:11:01.580 --> 00:11:06.040]   what if we just knew how far is too far?
[00:11:06.040 --> 00:11:09.300]   That's what I want to talk with you about today.
[00:11:09.300 --> 00:11:12.420]   Like, I want to talk to you about how far is too far,
[00:11:12.420 --> 00:11:13.820]   which is a really interesting question
[00:11:13.820 --> 00:11:14.660]   when you think about it,
[00:11:14.660 --> 00:11:16.820]   because when people ask this question,
[00:11:16.820 --> 00:11:18.980]   it may be one inquisition,
[00:11:18.980 --> 00:11:21.460]   but it's actually two lines of logic.
[00:11:21.460 --> 00:11:23.740]   People want to know where the line is.
[00:11:23.740 --> 00:11:26.300]   Tell me, like, where's the line at?
[00:11:26.300 --> 00:11:29.100]   And then how close to the line can I actually get?
[00:11:29.100 --> 00:11:31.260]   That's what people really want to know,
[00:11:31.260 --> 00:11:33.860]   which is a really dumb way of thinking about it.
[00:11:33.860 --> 00:11:38.100]   Like, why would you want to get as close to the ledge
[00:11:38.100 --> 00:11:40.140]   as physically possible,
[00:11:40.140 --> 00:11:42.120]   knowing that one wrong movement
[00:11:42.120 --> 00:11:44.020]   might lead you slipping over the side
[00:11:44.020 --> 00:11:45.300]   and falling into your romantic doom?
[00:11:45.300 --> 00:11:47.020]   Why would you ever want to do that?
[00:11:48.020 --> 00:11:49.140]   Because it's a thrill?
[00:11:49.140 --> 00:11:51.720]   Actually, yes.
[00:11:51.720 --> 00:11:53.980]   That's why many young adults want to know
[00:11:53.980 --> 00:11:55.500]   where the line is.
[00:11:55.500 --> 00:11:59.500]   They want to know, that way they can avoid messing up,
[00:11:59.500 --> 00:12:01.580]   but they can also avoid missing out.
[00:12:01.580 --> 00:12:03.860]   But here's the thing.
[00:12:03.860 --> 00:12:07.660]   If you're operating in a romantic context,
[00:12:07.660 --> 00:12:09.380]   within a dating relationship to someone else,
[00:12:09.380 --> 00:12:12.260]   with that mentality, I don't want to miss out,
[00:12:12.260 --> 00:12:14.780]   then the truth is you've already missed out.
[00:12:14.780 --> 00:12:17.540]   You see, what we know is that contrary
[00:12:17.540 --> 00:12:18.940]   to what most people think,
[00:12:18.940 --> 00:12:23.820]   the goal of purity is not just to avoid moving too fast
[00:12:23.820 --> 00:12:25.240]   or going too far.
[00:12:25.240 --> 00:12:30.060]   The goal of purity is also, and actually it's more so,
[00:12:30.060 --> 00:12:32.180]   about seeing God as too good.
[00:12:32.180 --> 00:12:34.340]   That's really what we want,
[00:12:34.340 --> 00:12:37.940]   which is why boundaries are really helpful.
[00:12:37.940 --> 00:12:39.940]   Now, if we're going to talk about boundaries,
[00:12:39.940 --> 00:12:42.940]   it's useful to have a common definition
[00:12:42.940 --> 00:12:45.900]   that we all agree upon when we're talking about this idea.
[00:12:45.900 --> 00:12:48.540]   And so here's the idea of boundaries.
[00:12:48.540 --> 00:12:52.460]   A boundary is a line that guards against temptation
[00:12:52.460 --> 00:12:54.380]   for the sake of personal flourishing.
[00:12:54.380 --> 00:12:57.420]   It's a line that guards against temptation
[00:12:57.420 --> 00:12:59.620]   for the sake of personal flourishing.
[00:12:59.620 --> 00:13:02.740]   And it's often, it's a line that you yourself set.
[00:13:02.740 --> 00:13:05.820]   You see, many people think of boundaries
[00:13:05.820 --> 00:13:07.820]   as trying to box you in.
[00:13:07.820 --> 00:13:09.060]   But really what boundaries are trying to do
[00:13:09.060 --> 00:13:11.780]   is they're trying to build you up.
[00:13:11.780 --> 00:13:15.340]   You see, a fire can both burn down a home
[00:13:15.340 --> 00:13:19.100]   and bring warmth to a house.
[00:13:19.100 --> 00:13:22.060]   And the same is true in a dating relationship.
[00:13:22.060 --> 00:13:25.480]   The difference though depends on the boundary
[00:13:25.480 --> 00:13:27.820]   that fire is contained within.
[00:13:27.820 --> 00:13:29.340]   In a dating relationship,
[00:13:29.340 --> 00:13:32.780]   the two of you can go up in flames.
[00:13:32.780 --> 00:13:35.620]   You can be burnt by wrong behavior,
[00:13:35.620 --> 00:13:39.020]   or your relationship can become a source of life.
[00:13:39.020 --> 00:13:42.180]   It can be a cause for warmth as you date
[00:13:42.180 --> 00:13:45.180]   in a way that is both befitting of Christ
[00:13:45.180 --> 00:13:47.820]   and blessing to one another.
[00:13:47.820 --> 00:13:51.300]   So then it begs the question,
[00:13:51.300 --> 00:13:54.540]   what kind of boundaries should we have?
[00:13:54.540 --> 00:13:55.820]   Well, the apostle Paul,
[00:13:55.820 --> 00:13:57.860]   he really begins to unpack that idea for us
[00:13:57.860 --> 00:13:59.620]   in 1 Thessalonians chapter four.
[00:13:59.620 --> 00:14:01.700]   So if you've got a Bible, you can pull it out.
[00:14:01.700 --> 00:14:03.620]   1 Thessalonians chapter four.
[00:14:03.620 --> 00:14:04.700]   While you're doing that,
[00:14:04.700 --> 00:14:07.620]   let me just give you a little bit of brief context.
[00:14:07.620 --> 00:14:10.260]   Paul is writing to a group of young believers
[00:14:10.260 --> 00:14:13.580]   in this bustling metropolis known as Thessalonica.
[00:14:13.580 --> 00:14:16.420]   Thessalonica was a highly diversified
[00:14:16.420 --> 00:14:18.580]   and a highly sexualized city.
[00:14:18.580 --> 00:14:20.660]   You see, within its streets,
[00:14:20.660 --> 00:14:23.220]   things like pagan worship and temple prostitution
[00:14:23.220 --> 00:14:25.820]   and serial adultery were rampant.
[00:14:25.820 --> 00:14:29.220]   It was so common for there to be not a one woman man,
[00:14:29.220 --> 00:14:30.920]   but a many woman man.
[00:14:30.920 --> 00:14:35.140]   One Athenian order by the name of Demosthenes
[00:14:35.860 --> 00:14:38.100]   by the name of Demosthenes,
[00:14:38.100 --> 00:14:40.060]   he articulates this context
[00:14:40.060 --> 00:14:41.920]   to which we're reading into by saying this,
[00:14:41.920 --> 00:14:42.760]   this was from his day.
[00:14:42.760 --> 00:14:45.740]   He said, "We keep prostitutes for pleasure.
[00:14:45.740 --> 00:14:48.140]   We keep mistresses for the day-to-day needs of the body.
[00:14:48.140 --> 00:14:50.460]   And we keep wives for the begetting of children
[00:14:50.460 --> 00:14:53.460]   for the faithful guardianship of our homes."
[00:14:53.460 --> 00:14:56.700]   You see, what's he saying?
[00:14:56.700 --> 00:15:01.540]   We live in a Greco Roman society that is sexually charged.
[00:15:01.540 --> 00:15:03.940]   And it's into that society that the apostle Paul
[00:15:03.940 --> 00:15:06.180]   is writing to this young community of believers.
[00:15:06.180 --> 00:15:07.180]   And he's trying to tell them,
[00:15:07.180 --> 00:15:10.140]   "Hey, there's a way to order your life
[00:15:10.140 --> 00:15:12.140]   so that when you do what is appropriate
[00:15:12.140 --> 00:15:13.700]   and you avoid what is inappropriate,
[00:15:13.700 --> 00:15:15.580]   there are boundaries that you should follow."
[00:15:15.580 --> 00:15:17.460]   And my hope over the course of our time
[00:15:17.460 --> 00:15:19.260]   is to help you see the same.
[00:15:19.260 --> 00:15:21.140]   That within our context,
[00:15:21.140 --> 00:15:23.420]   there's a way to live appropriately,
[00:15:23.420 --> 00:15:25.980]   to order your life with boundaries
[00:15:25.980 --> 00:15:29.180]   so that way your relationships can flourish and not fail.
[00:15:29.180 --> 00:15:31.620]   And the way that I wanna do it
[00:15:31.620 --> 00:15:33.980]   is I wanna give you four ways
[00:15:33.980 --> 00:15:36.560]   to know when you've gone too far.
[00:15:36.560 --> 00:15:37.400]   That's what I wanna do.
[00:15:37.400 --> 00:15:38.220]   I'm gonna give you four ways
[00:15:38.220 --> 00:15:39.580]   to know when you've gone too far.
[00:15:39.580 --> 00:15:42.220]   The first of which we read about in the opening verses.
[00:15:42.220 --> 00:15:43.060]   And as we do so,
[00:15:43.060 --> 00:15:44.620]   we're just gonna take verse by verse by verse.
[00:15:44.620 --> 00:15:45.780]   We'll talk about it a little bit
[00:15:45.780 --> 00:15:47.300]   until we get to the very end.
[00:15:47.300 --> 00:15:48.340]   So here it goes.
[00:15:48.340 --> 00:15:51.180]   First Thessalonians four, starting in verse one.
[00:15:51.180 --> 00:15:56.080]   He says this, "Finally, then brothers,
[00:15:56.080 --> 00:15:58.340]   we ask and urge you in the Lord Jesus
[00:15:58.340 --> 00:15:59.580]   that as you receive from us
[00:15:59.580 --> 00:16:01.700]   that you ought to walk and to please God
[00:16:01.700 --> 00:16:03.100]   just as you're doing,
[00:16:03.100 --> 00:16:05.340]   that you do so more and more.
[00:16:05.340 --> 00:16:07.140]   For you know what instructions we gave you
[00:16:07.140 --> 00:16:08.760]   through the Lord Jesus."
[00:16:08.760 --> 00:16:10.340]   So we'll stop right there.
[00:16:10.340 --> 00:16:12.980]   The first way you know when you've gone too far
[00:16:12.980 --> 00:16:16.380]   is your Christianity looks compromised.
[00:16:16.380 --> 00:16:18.740]   That's the first.
[00:16:18.740 --> 00:16:20.140]   That's how you know you've gone too far.
[00:16:20.140 --> 00:16:22.500]   It's when your Christianity looks compromised,
[00:16:22.500 --> 00:16:24.500]   when your behaviors in life
[00:16:24.500 --> 00:16:27.820]   don't match the beliefs that you claim.
[00:16:27.820 --> 00:16:30.620]   Which interestingly is not the case for the Thessalonians.
[00:16:30.620 --> 00:16:32.100]   Like Paul just described them.
[00:16:32.100 --> 00:16:34.540]   He said, "Hey, we've become convinced of your faith
[00:16:34.540 --> 00:16:36.620]   by way of not only your words, but your deeds.
[00:16:36.620 --> 00:16:37.480]   You're not just in the business
[00:16:37.480 --> 00:16:39.200]   of learning a lot of things about Jesus.
[00:16:39.200 --> 00:16:41.980]   You are in the business of living those things yourself.
[00:16:41.980 --> 00:16:44.420]   You want to follow Christ
[00:16:44.420 --> 00:16:47.340]   in a way where your life looks like his own.
[00:16:47.340 --> 00:16:48.480]   Why is that?
[00:16:48.480 --> 00:16:52.420]   What was the cause for them to have this kind of allegiance?"
[00:16:52.420 --> 00:16:56.140]   He tells us, "They saw that Jesus was an authority.
[00:16:56.140 --> 00:16:59.100]   It says that they learned from his instruction."
[00:16:59.100 --> 00:17:01.180]   So I'll put it to you like this.
