
[00:00:00.000 --> 00:00:29.000]   [Heartbeat]
[00:05:33.000 --> 00:05:35.000]   And oh no, it's getting later and later.
[00:05:35.000 --> 00:05:37.000]   Dad still hasn't shown up. Where is he?
[00:05:37.000 --> 00:05:39.000]   I'm sure he's going to come. I'm sure he's coming through.
[00:05:39.000 --> 00:05:41.000]   Where is he going to come? Or when is he going to come?
[00:05:41.000 --> 00:05:45.000]   And I continue to wait. And all of a sudden, it's like, oh no, it's getting later and later.
[00:05:45.000 --> 00:05:47.000]   It's like nightfall. It's time to go to bed.
[00:05:47.000 --> 00:05:50.000]   And dad still hasn't shown up. Oh man, he's going to show up.
[00:05:50.000 --> 00:05:53.000]   And he continues. Or I continue to wait and wait.
[00:05:53.000 --> 00:05:55.000]   And he still hadn't come. And now everyone's going to sleep.
[00:05:55.000 --> 00:05:58.000]   And I'm like, oh my gosh, where is my dad?
[00:05:58.000 --> 00:06:01.000]   I'm sitting outside of the teepee because I can't sleep.
[00:06:01.000 --> 00:06:05.000]   Because I'm in there with a bunch of my friends and their dads who are just scary old men to me.
[00:06:05.000 --> 00:06:08.000]   And so I'm waiting outside going where, when is he going to come?
[00:06:08.000 --> 00:06:11.000]   This is like pre-cell phone, so there's no like, hey, I got you.
[00:06:11.000 --> 00:06:13.000]   It was like, oh man, where is he?
[00:06:13.000 --> 00:06:17.000]   If anything, he may have had a pager, but it didn't allow immediate communication.
[00:06:17.000 --> 00:06:21.000]   And I continued to wait and waited, honestly, until like two in the morning.
[00:06:21.000 --> 00:06:25.000]   And I see this car that pulled up because he had just gotten back from a business trip.
[00:06:25.000 --> 00:06:28.000]   But it's one of those moments where I was like, man, is he going to show up?
[00:06:28.000 --> 00:06:30.000]   Where is he? He's letting me down.
[00:06:30.000 --> 00:06:33.000]   I don't know if he's going to come through. Will he come through?
[00:06:33.000 --> 00:06:36.000]   He certainly didn't come through like I had planned for him to.
[00:06:36.000 --> 00:06:42.000]   And the reason I start there is because I think a lot of us, as it relates to our relationship with God,
[00:06:42.000 --> 00:06:46.000]   wondering like, where is he? Is he going to show up?
[00:06:46.000 --> 00:06:50.000]   Is he going to come through? Is he going to appear?
[00:06:50.000 --> 00:06:52.000]   Like I find myself, I feel like I'm waiting.
[00:06:52.000 --> 00:06:54.000]   I feel like God isn't right now fighting for me.
[00:06:54.000 --> 00:06:57.000]   I wish that my circumstances in my life were different.
[00:06:57.000 --> 00:07:00.000]   I don't feel like God's going to come through and provide a job.
[00:07:00.000 --> 00:07:03.000]   My singleness doesn't seem to be going away.
[00:07:03.000 --> 00:07:06.000]   And this might, my biological clock is ticking.
[00:07:06.000 --> 00:07:10.000]   I don't know if God is going to come through. Where is he?
[00:07:10.000 --> 00:07:12.000]   And so tonight we're going to look at a psalm.
[00:07:12.000 --> 00:07:18.000]   And we just read a psalm that really answers that question as we just explore a really common experience for all of us,
[00:07:18.000 --> 00:07:21.000]   including believers of wondering this question.
[00:07:21.000 --> 00:07:25.000]   God, are you going to come through? Where are you?
[00:07:25.000 --> 00:07:28.000]   Will you come through? Can I trust and can you be trusted?
[00:07:28.000 --> 00:07:30.000]   Can I trust that you're going to show up?
[00:07:30.000 --> 00:07:34.000]   And David gives us the answer to that inside of the Psalm 118.
[00:07:34.000 --> 00:07:43.000]   And so Psalm 118, there's a little bit of background as we just explore why we can be confident God comes through for his people.
[00:07:43.000 --> 00:07:51.000]   Psalm 118 has a very particular background that I'll kind of dive into and give us an explanation and do it as clearly as I can.
[00:07:51.000 --> 00:07:54.000]   Hopefully, Psalm 118 was very unique among all the psalms.
[00:07:54.000 --> 00:07:56.000]   So the psalms we're doing this series, exhale,
[00:07:56.000 --> 00:08:01.000]   we're looking at these songs that were part of the Psalms, which is just a songbook.
[00:08:01.000 --> 00:08:08.000]   So the Israel, Nation of Israel, had on the Israeli iPod was the psalm book, if you will.
[00:08:08.000 --> 00:08:10.000]   All the different psalms are just songs that they would sing.
[00:08:10.000 --> 00:08:14.000]   Psalm 118 was very unique among all of them.
[00:08:14.000 --> 00:08:17.000]   Arguably, it was one of the most sung of all of the psalms.
[00:08:17.000 --> 00:08:22.000]   It was a psalm that was sung to remind the nation God will show up and fight for his people.
[00:08:22.000 --> 00:08:26.000]   And it was sung every year at a very particular event.
[00:08:26.000 --> 00:08:29.000]   That event was a holiday known as Passover.
[00:08:29.000 --> 00:08:35.000]   In other words, on Passover, which is like this holiday, they'd come every single year, they'd get together and at Passover, they'd have this meal.
[00:08:35.000 --> 00:08:37.000]   Similar to Thanksgiving, honestly.
[00:08:37.000 --> 00:08:39.000]   Thanksgiving, we think food and football, right?
[00:08:39.000 --> 00:08:42.000]   And at Passover, you thought food and football.
[00:08:42.000 --> 00:08:43.000]   We didn't think football.
[00:08:43.000 --> 00:08:47.000]   At Passover, you got together and you thought food and you thought about this event.
[00:08:47.000 --> 00:08:53.000]   As you looked back, and it was a celebration, much like Thanksgiving where we celebrate the pilgrims and the Indians getting together.
[00:08:53.000 --> 00:08:57.000]   Much like there, at Passover, you'd come together and you'd eat this meal.
[00:08:57.000 --> 00:09:03.000]   And it would be done in remembrance of a moment in time where God showed up for the people and the Nation of Israel.
[00:09:03.000 --> 00:09:08.000]   He fought for his people and did so by passing over them.
[00:09:08.000 --> 00:09:10.000]   Passover. What does it mean to pass over?
[00:09:10.000 --> 00:09:15.000]   What took place that led to the annual celebration of Passover?
[00:09:15.000 --> 00:09:17.000]   Passover goes back to the founding of the Nation of Israel.
[00:09:17.000 --> 00:09:19.000]   So I promise this is going somewhere.
[00:09:19.000 --> 00:09:22.000]   Because this is the context in which they would sing this song every single year.
[00:09:22.000 --> 00:09:26.000]   Passover was a celebration of what God did when the Nation was founded.
[00:09:26.000 --> 00:09:29.000]   The Nation was slaves, originally, in Egypt.
[00:09:29.000 --> 00:09:31.000]   So Pharaoh, slaves. Remember this story?
[00:09:31.000 --> 00:09:34.000]   Moses is raised up. The Nation is there.
[00:09:34.000 --> 00:09:38.000]   And God says, "Moses, go get my people, the Nation of Israel, out of slavery."
[00:09:38.000 --> 00:09:41.000]   There are slaves down there. They're doing all the work for the Egyptians.
[00:09:41.000 --> 00:09:44.000]   Moses goes to Pharaoh and says, "Hey, God wants his people back. We'd like to leave."
[00:09:44.000 --> 00:09:45.000]   Pharaoh says, "No."
[00:09:45.000 --> 00:09:48.000]   And so God says, "I'm going to send different plagues."
[00:09:48.000 --> 00:09:50.000]   Moses goes again and says, "Let my people go."
[00:09:50.000 --> 00:09:51.000]   Pharaoh says, "No."
[00:09:51.000 --> 00:09:52.000]   He sends another plague.
[00:09:52.000 --> 00:09:56.000]   And Pharaoh is just like, "Come on. We can take it. Frogs? I like the frogs. You want some more?"
[00:09:56.000 --> 00:09:58.000]   God continues to send these ten plagues.
[00:09:58.000 --> 00:10:02.000]   And eventually, he sends one that loosens Pharaoh's grip.
[00:10:02.000 --> 00:10:06.000]   And it was the plague known as the Death of the Firstborn.
[00:10:06.000 --> 00:10:09.000]   And in the Death of the Firstborn, Moses goes to Pharaoh and says,
[00:10:09.000 --> 00:10:14.000]   "God is going to kill every firstborn in the land,
[00:10:14.000 --> 00:10:20.000]   unless they have the blood of a spotless lamb over the doorframe of their home.
[00:10:20.000 --> 00:10:27.000]   And if that blood is there, of this spotless lamb, the angel of the Lord will pass over.
[00:10:27.000 --> 00:10:32.000]   But I'm going to do this, Pharaoh," God says, "so that you will let my people go."
[00:10:32.000 --> 00:10:34.000]   Pharaoh says, "Bring it."
[00:10:34.000 --> 00:10:38.000]   The angel of the Lord shows up. He passes over every home.
[00:10:38.000 --> 00:10:43.000]   Or he does not kill the firstborn in every single home that had the blood of the lamb over it.
[00:10:43.000 --> 00:10:45.000]   Pharaoh's home did not have that.
[00:10:45.000 --> 00:10:49.000]   His child dies, and he finally opens his hand and says, "Get out of here."
[00:10:49.000 --> 00:10:53.000]   And so the nation of Israel celebrated because that allowed them to go become a nation.
[00:10:53.000 --> 00:10:58.000]   That moment took place with the Passover feast.
[00:10:58.000 --> 00:11:02.000]   And at the Passover, they would sing Psalm 118.
[00:11:02.000 --> 00:11:06.000]   And remember, our God is a God who shows up and comes through.
[00:11:06.000 --> 00:11:09.000]   And in Psalm 118, we realize why they were so confident.
[00:11:09.000 --> 00:11:12.000]   God's going to show up and fight for his people.
[00:11:12.000 --> 00:11:16.000]   So we're going to pick it up in verse 1, and we'll walk through this story of this song
[00:11:16.000 --> 00:11:19.000]   that they would sing every single year together over the Passover feast.
[00:11:19.000 --> 00:11:23.000]   When you thought about Passover, much like Christmas, it's like, "Oh, holy night."
[00:11:23.000 --> 00:11:24.000]   You think Christmas songs.
[00:11:24.000 --> 00:11:31.000]   The NSYNC Christmas playlist on the Passover playlist was Psalm 118.
[00:11:31.000 --> 00:11:33.000]   I love it. It's such a great album.
[00:11:33.000 --> 00:11:36.000]   Okay, verse 1. Here we go.
[00:11:36.000 --> 00:11:40.000]   "Give thanks to the Lord, for he is good. His love endures forever."
[00:11:40.000 --> 00:11:43.000]   "Let Israel say, 'His love endures forever.'"
[00:11:43.000 --> 00:11:46.000]   So let the nation say, "Let the house of Aaron's"--that's the priests.
[00:11:46.000 --> 00:11:49.000]   "Let them say, 'His love endures forever.'"
[00:11:49.000 --> 00:11:53.000]   "Let those who fear the Lord say"--that's the non-Jews.
[00:11:53.000 --> 00:11:56.000]   If you were not a Jew but you believed in God, you were called a God-fearer.
[00:11:56.000 --> 00:12:00.000]   "So let those who fear the Lord"--the non-Jews--say, "His love endures forever."
[00:12:00.000 --> 00:12:03.000]   So it really starts high-energy, up-top song.
[00:12:03.000 --> 00:12:05.000]   It's like a pep rally where the singer is basically going,
[00:12:05.000 --> 00:12:07.000]   "Hey, where are my Jews in the house? Praise the Lord!"
[00:12:07.000 --> 00:12:11.000]   "Where are all my priests? We got no priests in this place? Praise the Lord!"
[00:12:11.000 --> 00:12:16.000]   "Where are my Gentiles at? You're not a Jew. Praise the Lord. Let me hear from you."
[00:12:16.000 --> 00:12:20.000]   And it starts off really high-energy, up-top, where he's going, "Hey, everybody get involved."
[00:12:20.000 --> 00:12:24.000]   And then all of a sudden it goes from everyone to just one person stepping up to the microphone,
[00:12:24.000 --> 00:12:27.000]   and he begins to say why they can praise and define the Lord.
[00:12:27.000 --> 00:12:31.000]   But he gives us, inside of this, this defining characteristic of who God is
[00:12:31.000 --> 00:12:34.000]   and why he can be trusted to come through.
[00:12:34.000 --> 00:12:37.000]   Inside of that. In other words, David starts off this psalm and he says,
[00:12:37.000 --> 00:12:39.000]   "Let me tell you why you can trust God."
[00:12:39.000 --> 00:12:41.000]   He's a God who's marked by one quality.
[00:12:41.000 --> 00:12:47.000]   One defining characteristic pops out, and it's a characteristic that his love endures forever.
[00:12:47.000 --> 00:12:50.000]   "His love never ends," your American translation would say.
[00:12:50.000 --> 00:12:52.000]   "His love never ends."
[00:12:52.000 --> 00:12:59.000]   The first idea, or the first point that comes from this song is that God never stops loving you.
[00:12:59.000 --> 00:13:04.000]   God never stops loving you.
[00:13:04.000 --> 00:13:06.000]   If you're a part of God's people, God's covenant people,
[00:13:06.000 --> 00:13:10.000]   the first idea introduced in this song is that God never stops loving you.
[00:13:10.000 --> 00:13:15.000]   And he uses a specific word. His love endures forever, and he uses the word "hesed."
[00:13:15.000 --> 00:13:17.000]   What does the word "hesed" mean?
[00:13:17.000 --> 00:13:21.000]   "Hesed" is a word that appears over and over in the Old Testament.
[00:13:21.000 --> 00:13:23.000]   Covenant-keeping love.
[00:13:23.000 --> 00:13:25.000]   What is "hesed"? What's the word? His love.
[00:13:25.000 --> 00:13:28.000]   What kind of love endures forever? My covenant-keeping love.
[00:13:28.000 --> 00:13:34.000]   In other words, David says his love towards his people that he has stepped into a covenant with.
[00:13:34.000 --> 00:13:37.000]   When God looks at you, his love never ends.
[00:13:37.000 --> 00:13:40.000]   If you are in covenant relationship with him, it never ceases.
[00:13:40.000 --> 00:13:43.000]   There's nothing you can do to stop it, nothing you can do to change it.
[00:13:43.000 --> 00:13:47.000]   And David says, "Let's start by praising the Lord, everybody in the different spheres,
[00:13:47.000 --> 00:13:53.000]   because God's a God whose love will never cease, will never stop, because we're in a covenant with him."
[00:13:53.000 --> 00:13:57.000]   What's a covenant? A covenant is very different from a contract.
[00:13:57.000 --> 00:14:01.000]   God says, "I have this very particular love for my people,"
[00:14:01.000 --> 00:14:03.000]   which would be then the nation of Israel.
[00:14:03.000 --> 00:14:08.000]   If you're a part of the church, you've put faith in Jesus, you are a part of the people of God.
[00:14:08.000 --> 00:14:13.000]   And God says, "You're in a covenant with me, and that covenant means I'll never stop loving you."
[00:14:13.000 --> 00:14:18.000]   If you're a part of his people, I'll never stop loving you, because this isn't a contract.
[00:14:18.000 --> 00:14:23.000]   A contract is you do certain things, and if you do them, or you don't do certain things,
[00:14:23.000 --> 00:14:25.000]   I don't want you to, then I'll love you.
[00:14:25.000 --> 00:14:28.000]   But if you stop doing those things, or you start doing the things I don't want you to, then I'm out of here.
[00:14:28.000 --> 00:14:30.000]   That's a contract. God says a covenant.
[00:14:30.000 --> 00:14:34.000]   A covenant says no matter what you do, I will not stop loving you.
[00:14:34.000 --> 00:14:39.000]   I will never stop. You can run, you can hide, but I will not stop loving you.
[00:14:39.000 --> 00:14:44.000]   It's not dissimilar, or really marriage is the clearest example that we have of this.
[00:14:44.000 --> 00:14:50.000]   It's an imperfect one because of so many marriages that just imperfectly reflected,
[00:14:50.000 --> 00:14:52.000]   but marriage is a covenant.
[00:14:52.000 --> 00:14:57.000]   I remember when I married my wife, and JP did the ceremony,
[00:14:57.000 --> 00:15:00.000]   and we stood up there, and I looked eyeball to eyeball with my wife, Callie,
[00:15:00.000 --> 00:15:04.000]   wearing this white dress, and we made these insane promises.
[00:15:04.000 --> 00:15:10.000]   We took these vows, and we promised that I will never stop loving you,
[00:15:10.000 --> 00:15:14.000]   for better or for worse. I'm not going anywhere.
[00:15:14.000 --> 00:15:18.000]   If you go crazy, and you run off to Venezuela, I'm coming after you.
[00:15:18.000 --> 00:15:20.000]   I will never stop loving you.
[00:15:20.000 --> 00:15:23.000]   That's the promises that you make inside of that covenant.
[00:15:23.000 --> 00:15:26.000]   And she looked at me. It means there were no ifs inside of that.
[00:15:26.000 --> 00:15:31.000]   You never go, "And I vow that as long if, or if you don't do this, then I will."
[00:15:31.000 --> 00:15:34.000]   Inside of that, it's not conditional. That's what a covenant is.
[00:15:34.000 --> 00:15:36.000]   I'll never stop loving you.
[00:15:36.000 --> 00:15:40.000]   And God looks at his people, which is the church, and here the nation of Israel,
[00:15:40.000 --> 00:15:42.000]   and says, "I'll never stop loving you."
[00:15:42.000 --> 00:15:45.000]   And David says, "Praise the Lord. Here's how we know we can come through,
[00:15:45.000 --> 00:15:50.000]   because no matter what, I can go to sleep at night knowing God loves me
[00:15:50.000 --> 00:15:52.000]   because I'm a part of his covenant."
[00:15:52.000 --> 00:15:56.000]   He's a covenant-keeping God whose love endures forever.
[00:15:56.000 --> 00:15:59.000]   He never stops loving you. Never stops loving you.
[00:15:59.000 --> 00:16:03.000]   David starts by saying, "Let's thank the Lord. He's good. He's rich in love.
[00:16:03.000 --> 00:16:05.000]   That's not the only reason. We know he will come through."
[00:16:05.000 --> 00:16:07.000]   Here's what he says, verse 5.
[00:16:07.000 --> 00:16:13.000]   "When I was hard-pressed, I cried to the Lord, and he brought me into a spacious place."
[00:16:13.000 --> 00:16:17.000]   David says, "I was in an overwhelmingly tight place."
[00:16:17.000 --> 00:16:21.000]   You ever felt like you're overwhelmed, anxious, feel like your chest is getting tight?
[00:16:21.000 --> 00:16:25.000]   "I'm in this tight place right now in life. I don't know what I'm going to do about my job,
[00:16:25.000 --> 00:16:29.000]   my finances. I was in this tight place, and what did I do?
[00:16:29.000 --> 00:16:36.000]   I didn't turn to anxiety medication. I didn't turn to substances. I didn't turn to anger.
[00:16:36.000 --> 00:16:40.000]   I turned to you, Lord, and you brought relief," is what David says.
[00:16:40.000 --> 00:16:43.000]   In other words, in my initial response, which is so foreign for me,
[00:16:43.000 --> 00:16:48.000]   when I get overwhelmed or stressed, I feel like I just get angry.
[00:16:48.000 --> 00:16:50.000]   And maybe you can relate to that.
[00:16:50.000 --> 00:16:54.000]   Or maybe you get like just, you just start wailing because you're overwhelmed.
[00:16:54.000 --> 00:16:57.000]   Maybe you get emotional. Maybe you start turning to alcohol.
[00:16:57.000 --> 00:17:01.000]   I don't know what it is for you, but all of us will turn in our anxiety to something.
[00:17:01.000 --> 00:17:04.000]   And David says, "Here's what I do. I turn immediately to you, God.
[00:17:04.000 --> 00:17:09.000]   I bring my anxieties to you immediately. I'm overwhelmed, and I go immediately to you.
[00:17:09.000 --> 00:17:12.000]   I'm in this tight place, and I don't turn to any of these other places.
[00:17:12.000 --> 00:17:14.000]   I turn to you, and I go, 'God, will you help me?
[00:17:14.000 --> 00:17:16.000]   I'm going to bring the things I'm anxious about to you.'"
[00:17:16.000 --> 00:17:19.000]   How much of your life would change?
[00:17:19.000 --> 00:17:23.000]   How much more would you be able to exhale if you really did that?
[00:17:23.000 --> 00:17:26.000]   And I don't know why that's so hard for us when we get anxious,
[00:17:26.000 --> 00:17:28.000]   and I'm like, "Man, I'm just really worried about this."
[00:17:28.000 --> 00:17:30.000]   And someone will be like, "Well, have you prayed about it?"
[00:17:30.000 --> 00:17:33.000]   "No, I haven't prayed about it. I really enjoy being anxious about this right now."
[00:17:33.000 --> 00:17:35.000]   Like that, it doesn't make sense at all.
[00:17:35.000 --> 00:17:40.000]   We wouldn't even say that, but it's like, "Of course, I should pray about it,
[00:17:40.000 --> 00:17:42.000]   but for some reason, that's not my knee-jerk response."
[00:17:42.000 --> 00:17:45.000]   And David says, "Immediately, I'm overwhelmed, and I go to you."
[00:17:45.000 --> 00:17:52.000]   And unlike those things, like alcohol or anger or anything that brings temporary relief,
[00:17:52.000 --> 00:17:54.000]   which is why we go to Him,
[00:17:54.000 --> 00:17:58.000]   He says, "I go to you, and you bring lasting, enduring relief
[00:17:58.000 --> 00:18:00.000]   without other consequences for those other things.
[00:18:00.000 --> 00:18:02.000]   I turn to you in my anxiety."
[00:18:02.000 --> 00:18:06.000]   He says, verse 6, "The Lord is with me. I will not be afraid.
[00:18:06.000 --> 00:18:09.000]   What can mere mortals do to me?
[00:18:09.000 --> 00:18:12.000]   The Lord is with me. He is my helper.
[00:18:12.000 --> 00:18:15.000]   I will look in triumph on my enemies.
[00:18:15.000 --> 00:18:18.000]   It is better to take refuge," I love this,
[00:18:18.000 --> 00:18:23.000]   "It is better to take refuge in the Lord than to trust in humans."
[00:18:23.000 --> 00:18:28.000]   "It is better to take refuge in the Lord than to trust in princes."
[00:18:28.000 --> 00:18:33.000]   David describes why he's confident that he can face the world around him,
[00:18:33.000 --> 00:18:36.000]   and it's not because his confidence is in himself or in his friends
[00:18:36.000 --> 00:18:38.000]   or in some other person or in his job.
[00:18:38.000 --> 00:18:41.000]   He says, "My confidence and security is in you.
[00:18:41.000 --> 00:18:44.000]   I'm going to take refuge in you. You are the shelter.
[00:18:44.000 --> 00:18:46.000]   You're the reason that I can face the world around me
[00:18:46.000 --> 00:18:51.000]   that feels like it's falling apart because I find security and strength in you."
[00:18:51.000 --> 00:18:53.000]   Our second point tonight introduced in this text
[00:18:53.000 --> 00:18:56.000]   is that God's protection never fails.
[00:18:56.000 --> 00:18:59.000]   God's love for you never stops.
[00:18:59.000 --> 00:19:02.000]   His protection never fails.
[00:19:02.000 --> 00:19:05.000]   To those who go and seek his protection
[00:19:05.000 --> 00:19:08.000]   or who will accept his protection, it never fails.
[00:19:08.000 --> 00:19:12.000]   And David identifies why he can face so confidently the world.
[00:19:12.000 --> 00:19:15.000]   His source of protection are found in you alone, God.
[00:19:15.000 --> 00:19:18.000]   And it's so--I feel like this is so relevant
[00:19:18.000 --> 00:19:21.000]   because it's so easy to do the opposite of what David says,
[00:19:21.000 --> 00:19:24.000]   where he says, "Hey, look, don't find security in other people,
[00:19:24.000 --> 00:19:28.000]   in yourself, in money, in the way that you look, in any of those things."
[00:19:28.000 --> 00:19:30.000]   Like, all of us are going to be tempted to find security
[00:19:30.000 --> 00:19:33.000]   in the things that David just listed out, particularly two of them,
[00:19:33.000 --> 00:19:35.000]   as it relates to a person.
[00:19:35.000 --> 00:19:38.000]   "Don't find security in a person," David says,
[00:19:38.000 --> 00:19:41.000]   "or in princes," he says,
[00:19:41.000 --> 00:19:44.000]   "or in getting married." Like, I don't find my security
[00:19:44.000 --> 00:19:47.000]   or who I am in dating someone.
[00:19:47.000 --> 00:19:49.000]   I'm not the person who always has to be dating someone
[00:19:49.000 --> 00:19:51.000]   because there's not a me without a her.
[00:19:51.000 --> 00:19:53.000]   And so I always have to have someone inside of my life,
[00:19:53.000 --> 00:19:54.000]   some sort of relationship that's going on.
[00:19:54.000 --> 00:19:56.000]   I'm not going to be defined by whether or not I'm married.
[00:19:56.000 --> 00:19:59.000]   I'm not--I don't find my security in those things.
[00:19:59.000 --> 00:20:01.000]   How relevant is that?
[00:20:01.000 --> 00:20:04.000]   I mean, some of you may need to memorize verse 9.
