
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:01:35.380 --> 00:01:38.720]   here at the beginning of a brand new year.
[00:01:38.720 --> 00:01:42.440]   Now, I would be remiss if I didn't just say hello
[00:01:42.440 --> 00:01:43.760]   to everybody else that's tuning in online
[00:01:43.760 --> 00:01:47.700]   because while we've got a packed house here in Dallas, Texas,
[00:01:47.700 --> 00:01:49.400]   we've also got so many people
[00:01:49.400 --> 00:01:51.520]   tuning in online with us right now.
[00:01:51.520 --> 00:01:56.060]   And so everybody out there, Porch Live, like, welcome.
[00:01:56.060 --> 00:01:58.380]   It's so good to be back together with you.
[00:01:58.380 --> 00:02:00.220]   And we're really expecting
[00:02:00.220 --> 00:02:01.500]   that God isn't just going to move here,
[00:02:01.500 --> 00:02:02.660]   He's going to move there too.
[00:02:02.660 --> 00:02:03.480]   We believe it.
[00:02:03.480 --> 00:02:05.580]   I've said it, and I'm going to say it again.
[00:02:05.580 --> 00:02:08.120]   God can meet with any person, anytime, in any place,
[00:02:08.120 --> 00:02:10.220]   and that includes you.
[00:02:10.220 --> 00:02:13.340]   Special shout out to Porch Live, Fort Worth,
[00:02:13.340 --> 00:02:16.500]   Midland, Springfield, Greater Lafayette,
[00:02:16.500 --> 00:02:20.820]   Boise, Scottsdale, Wheaton, Dayton, and Fresno.
[00:02:20.820 --> 00:02:23.120]   Hey, Dallas, can we put our hands together
[00:02:23.120 --> 00:02:25.280]   for all of our Porch Live locations?
[00:02:25.280 --> 00:02:26.120]   Amazing.
[00:02:26.120 --> 00:02:27.380]   We love you guys so much.
[00:02:27.380 --> 00:02:30.180]   Hey, here's what I want to do.
[00:02:30.180 --> 00:02:31.320]   If you have a copy of the scriptures,
[00:02:31.320 --> 00:02:32.920]   would you go ahead and grab it?
[00:02:32.920 --> 00:02:36.480]   Would you turn with me to that first page of your Bible,
[00:02:36.480 --> 00:02:38.480]   Genesis chapter one?
[00:02:38.480 --> 00:02:40.880]   Normally, I try to give you some time
[00:02:40.880 --> 00:02:43.200]   to get to whatever book we're going to be reading,
[00:02:43.200 --> 00:02:44.040]   but this one's easy.
[00:02:44.040 --> 00:02:47.280]   You just got to flip a couple of pages and you're there.
[00:02:47.280 --> 00:02:48.640]   If you don't have a copy of the scriptures,
[00:02:48.640 --> 00:02:49.540]   here's what I would just tell you.
[00:02:49.540 --> 00:02:51.220]   We would love to give you one.
[00:02:51.220 --> 00:02:54.040]   We want every single person to have this book
[00:02:54.040 --> 00:02:55.960]   sitting in their lap as they gather with us
[00:02:55.960 --> 00:02:56.840]   here on Tuesday nights.
[00:02:56.840 --> 00:02:58.760]   We, of course, will always have it behind us,
[00:02:58.760 --> 00:03:01.880]   and that's a useful tool if you don't have a copy
[00:03:01.880 --> 00:03:02.760]   or you forget your copy,
[00:03:02.760 --> 00:03:05.160]   but we would love to make sure that you have one.
[00:03:05.160 --> 00:03:07.960]   So step outside, visit with our welcome desk.
[00:03:07.960 --> 00:03:10.320]   They would love to give you a copy of the Bible.
[00:03:10.320 --> 00:03:12.100]   But here is Genesis chapter one.
[00:03:12.100 --> 00:03:13.360]   I'll say this.
[00:03:13.360 --> 00:03:16.600]   We're not going to read the entire chapter.
[00:03:16.600 --> 00:03:19.120]   I know.
[00:03:19.120 --> 00:03:20.460]   But here's what I would say to you, sir.
[00:03:20.460 --> 00:03:21.920]   You can do that yourself.
[00:03:21.920 --> 00:03:25.360]   There's 34 verses that we're going to look at
[00:03:25.360 --> 00:03:27.140]   between chapter one and then a few verses
[00:03:27.140 --> 00:03:28.440]   at the top of chapter two.
[00:03:28.440 --> 00:03:31.460]   I'm going to read a lot of it for us,
[00:03:31.460 --> 00:03:34.180]   but I'm hoping that it just helps us to catch the rhythm
[00:03:34.180 --> 00:03:36.820]   of what's happening in this text.
[00:03:36.820 --> 00:03:38.360]   So here's what it says.
[00:03:38.360 --> 00:03:39.260]   Genesis one.
[00:03:39.260 --> 00:03:42.960]   It says, "In the beginning,
[00:03:42.960 --> 00:03:45.720]   God created the heavens and the earth.
[00:03:45.720 --> 00:03:49.420]   The earth was without form and void.
[00:03:49.420 --> 00:03:52.000]   And darkness was over the face of the deep.
[00:03:52.000 --> 00:03:53.780]   And the spirit of God was hovering
[00:03:53.780 --> 00:03:56.060]   over the face of the waters.
[00:03:56.060 --> 00:03:58.900]   And God said, 'Let there be light.'
[00:03:58.900 --> 00:04:00.400]   And there was light.
[00:04:00.400 --> 00:04:02.620]   And God saw that the light was good.
[00:04:02.620 --> 00:04:05.540]   And God separated the light from the darkness.
[00:04:05.540 --> 00:04:07.180]   God had called the light day,
[00:04:07.180 --> 00:04:09.460]   and the darkness he called night.
[00:04:09.460 --> 00:04:11.820]   And there was evening, and there was morning,
[00:04:11.820 --> 00:04:13.280]   the first day.
[00:04:13.280 --> 00:04:15.680]   And God said, 'Let there be an expanse
[00:04:15.680 --> 00:04:16.700]   in the midst of the waters,
[00:04:16.700 --> 00:04:19.100]   and let it separate the waters from the waters.'
[00:04:19.100 --> 00:04:21.300]   And God made the expanse and separated the waters
[00:04:21.300 --> 00:04:23.700]   that were under the expanse from the waters
[00:04:23.700 --> 00:04:25.740]   that were above the expanse.
[00:04:25.740 --> 00:04:27.060]   And it was so.
[00:04:27.060 --> 00:04:29.060]   And God called the expanse heaven.
[00:04:29.060 --> 00:04:31.420]   And there was evening, and there was morning,
[00:04:31.420 --> 00:04:32.400]   the second day."
[00:04:32.400 --> 00:04:35.260]   We're going to jump down now,
[00:04:35.260 --> 00:04:36.780]   but if you were to keep reading,
[00:04:36.780 --> 00:04:39.040]   you would see God's creation of day three,
[00:04:39.040 --> 00:04:41.800]   where he separates the waters from the land.
[00:04:41.800 --> 00:04:42.900]   You would see day four,
[00:04:42.900 --> 00:04:46.660]   where he casts the sun, moon, and stars into the heavens.
[00:04:46.660 --> 00:04:50.160]   You would see day five,
[00:04:50.160 --> 00:04:53.740]   where God, he brings fish and birds,
[00:04:53.740 --> 00:04:56.860]   fish to swim in the sea, birds to fly in the sky.
[00:04:56.860 --> 00:04:59.740]   And then he brings on day six, this.
[00:04:59.740 --> 00:05:04.340]   And God said, verse 24,
[00:05:04.340 --> 00:05:06.640]   "Let the earth bring forth living creatures
[00:05:06.640 --> 00:05:10.100]   according to their kinds, livestock, creeping things,
[00:05:10.100 --> 00:05:12.480]   and beasts of the earth according to their kinds.
[00:05:12.480 --> 00:05:14.180]   And it was so.
[00:05:14.180 --> 00:05:15.640]   And God made the beasts of the earth
[00:05:15.640 --> 00:05:16.560]   according to their kinds,
[00:05:16.560 --> 00:05:17.860]   and livestock according to their kinds,
[00:05:17.860 --> 00:05:19.060]   and everything that creeps in the ground
[00:05:19.060 --> 00:05:19.900]   according to its kind.
[00:05:19.900 --> 00:05:22.200]   And God saw that it was good.
[00:05:22.200 --> 00:05:25.220]   Then God said,
[00:05:25.220 --> 00:05:29.360]   "Let us make man in our image, after our likeness,
[00:05:29.360 --> 00:05:32.260]   and let them have dominion over the fish of the sea,
[00:05:32.260 --> 00:05:33.700]   and over the birds of the heavens,
[00:05:33.700 --> 00:05:36.300]   and over the livestock, and over all the earth,
[00:05:36.300 --> 00:05:39.140]   and over every creeping thing that creeps on the earth."
[00:05:40.340 --> 00:05:43.480]   So God created man in his own image.
[00:05:43.480 --> 00:05:44.980]   In the image of God, he created him.
[00:05:44.980 --> 00:05:46.560]   Male and female, he created them.
[00:05:46.560 --> 00:05:47.440]   And God blessed them.
[00:05:47.440 --> 00:05:48.360]   And God said to them,
[00:05:48.360 --> 00:05:50.480]   "Be fruitful and multiply.
[00:05:50.480 --> 00:05:51.760]   Fill the earth and subdue it,
[00:05:51.760 --> 00:05:53.320]   and have dominion over the fish of the sea,
[00:05:53.320 --> 00:05:54.760]   and over the birds of the heavens,
[00:05:54.760 --> 00:05:57.260]   and over every living thing that moves on the earth."
[00:05:57.260 --> 00:05:59.680]   And God said, "Behold,
[00:05:59.680 --> 00:06:01.960]   I've given you every plant yielding seed
[00:06:01.960 --> 00:06:05.000]   that is on the face of all the earth,
[00:06:05.000 --> 00:06:06.880]   and every tree with seed in its fruit.
[00:06:06.880 --> 00:06:08.480]   You shall have them for food.
[00:06:08.480 --> 00:06:10.580]   And every beast of the earth,
[00:06:10.580 --> 00:06:11.800]   and every bird of the heavens,
[00:06:11.800 --> 00:06:13.260]   and everything that creeps on the earth,
[00:06:13.260 --> 00:06:17.140]   everything that has the breath of life,
[00:06:17.140 --> 00:06:19.900]   I have given every green plant for food."
[00:06:19.900 --> 00:06:21.340]   And it was so.
[00:06:21.340 --> 00:06:24.400]   And God saw everything that he made,
[00:06:24.400 --> 00:06:27.740]   and behold, it was very good.
[00:06:27.740 --> 00:06:29.140]   And there was evening, and there was morning.
[00:06:29.140 --> 00:06:32.380]   The sixth day, chapter two,
[00:06:32.380 --> 00:06:35.100]   "Thus the heavens and the earth were finished,
[00:06:35.100 --> 00:06:36.500]   and all the host of them.
[00:06:36.500 --> 00:06:38.840]   And on the seventh day, God finished his work
[00:06:38.840 --> 00:06:40.720]   that he had done, and he rested on the seventh day
[00:06:40.720 --> 00:06:41.960]   from all his work that he had done,
[00:06:41.960 --> 00:06:44.980]   and God blessed the seventh day, and he made it holy,
[00:06:44.980 --> 00:06:47.480]   because on it, God rested from all his work
[00:06:47.480 --> 00:06:48.940]   that he had done in creation."
[00:06:48.940 --> 00:06:50.520]   Let me pray for us.
[00:06:50.520 --> 00:06:55.380]   God, this is your holy word.
[00:06:55.380 --> 00:07:00.380]   It's so much more than black print on a piece of paper.
[00:07:00.380 --> 00:07:04.280]   God, this is your word.
[00:07:04.280 --> 00:07:08.020]   You have spoken this, God, from times past
[00:07:08.020 --> 00:07:10.420]   into times present, so that way, God,
[00:07:10.420 --> 00:07:12.000]   it wouldn't just fill our minds,
[00:07:12.000 --> 00:07:15.060]   it would change our hearts.
[00:07:15.060 --> 00:07:16.940]   It would shape us, God,
[00:07:16.940 --> 00:07:19.340]   into becoming who you want us to be.
[00:07:19.340 --> 00:07:23.180]   And so, God, I pray you would do that right now.
[00:07:23.180 --> 00:07:27.160]   God, here in this room, we need you.
[00:07:27.160 --> 00:07:30.320]   You, Jesus, have supplied our every need
[00:07:30.320 --> 00:07:32.680]   by way of your life, death, and resurrection.
[00:07:32.680 --> 00:07:34.740]   And God, also, we want you,
[00:07:34.740 --> 00:07:37.700]   because we know Christ, there is none like you.
[00:07:37.700 --> 00:07:39.420]   Won't you meet with us now, we pray,
[00:07:39.420 --> 00:07:41.240]   in Christ's name, amen.
[00:07:41.240 --> 00:07:46.860]   Well, I remember when I was 25 years old,
[00:07:46.860 --> 00:07:51.460]   I experienced my very own personal quarter-life crisis.
[00:07:51.460 --> 00:07:54.660]   At the time, I didn't know
[00:07:54.660 --> 00:07:56.300]   that it's actually what I was going through,
[00:07:56.300 --> 00:07:58.800]   but now, looking back, I can identify it clearly.
[00:07:58.800 --> 00:08:00.420]   The reason why I didn't know, though, at the time,
[00:08:00.420 --> 00:08:01.740]   that that's what I was actually experiencing
[00:08:01.740 --> 00:08:03.860]   was because it didn't look like what I expected.
[00:08:03.860 --> 00:08:05.960]   It wasn't the alarm clock
[00:08:05.960 --> 00:08:08.940]   of some personal panic going off in my life.
[00:08:08.940 --> 00:08:11.360]   It wasn't that my pillow was drenched
[00:08:11.360 --> 00:08:13.480]   with the tears of all of my existential dread.
[00:08:13.480 --> 00:08:15.380]   No, in fact, I didn't realize
[00:08:15.380 --> 00:08:16.940]   that I was going through a quarter-life crisis,
[00:08:16.940 --> 00:08:18.820]   because at that time, I was, well,
[00:08:18.820 --> 00:08:20.860]   I was doing a lot of stuff, you know?
[00:08:20.860 --> 00:08:23.700]   In that time of my life, I had just changed companies.
[00:08:23.700 --> 00:08:27.740]   I had moved out of one company into this tech startup,
[00:08:27.740 --> 00:08:29.780]   and this tech startup was up and coming.
[00:08:29.780 --> 00:08:31.820]   They had so much promise and potential.
[00:08:31.820 --> 00:08:34.620]   They were getting looks from the rest of the industry,
[00:08:34.620 --> 00:08:36.860]   and it was super exciting.
[00:08:36.860 --> 00:08:37.940]   And at the same time,
[00:08:37.940 --> 00:08:42.140]   I had jumped into this residency with my local church.
[00:08:42.140 --> 00:08:44.460]   They were trying to get people in
[00:08:44.460 --> 00:08:45.900]   to gain some practical experience,
[00:08:45.900 --> 00:08:46.720]   and I thought, man, you know what?
[00:08:46.720 --> 00:08:48.780]   I think that I might wanna go into ministry one day,
[00:08:48.780 --> 00:08:49.740]   and so let me hop into that
[00:08:49.740 --> 00:08:51.180]   and get some experience while I'm at it.
[00:08:51.180 --> 00:08:53.140]   And simultaneous to that, I also knew,
[00:08:53.140 --> 00:08:54.620]   man, I need to begin to learn
[00:08:54.620 --> 00:08:56.180]   some of the things about the scripture
[00:08:56.180 --> 00:08:58.180]   if I am going to go into ministry one day.
[00:08:58.180 --> 00:09:00.820]   So I started taking seminary classes online at night.
[00:09:00.820 --> 00:09:02.780]   I was working in the day, and I was doing residency stuff
[00:09:02.780 --> 00:09:04.100]   whenever I could sneak away at lunches
[00:09:04.100 --> 00:09:05.900]   and early in the mornings, and then I would come home,
[00:09:05.900 --> 00:09:08.540]   and I would do seminary late into the evening.
[00:09:08.540 --> 00:09:10.180]   And then adjacent to that,
[00:09:10.180 --> 00:09:13.300]   I was also kind of standing up this college ministry
[00:09:13.300 --> 00:09:14.460]   that had not existed,
[00:09:14.460 --> 00:09:16.340]   but there were a bunch of college kids gathering around,
[00:09:16.340 --> 00:09:17.540]   and somebody needed to serve them.
[00:09:17.540 --> 00:09:19.460]   And I felt like, you know what?
[00:09:19.460 --> 00:09:20.280]   Why not me?
[00:09:20.280 --> 00:09:21.120]   Let me jump in.
[00:09:21.120 --> 00:09:21.940]   I wanna teach.
[00:09:21.940 --> 00:09:22.780]   This is a good chance for me to teach.
[00:09:22.780 --> 00:09:23.980]   And also alongside all that,
[00:09:23.980 --> 00:09:25.460]   I was a part of a sermon prep team
[00:09:25.460 --> 00:09:29.380]   for a local pastor whom I highly respected.
[00:09:29.380 --> 00:09:31.900]   And I thought, man, if I can learn a thing or two from him,
[00:09:31.900 --> 00:09:35.060]   then that's only going to help me further in the future.
[00:09:35.060 --> 00:09:38.780]   You see, I had so much going on in my life.
[00:09:38.780 --> 00:09:41.060]   And so one day I'm sitting at lunch
[00:09:41.060 --> 00:09:44.620]   with none other than Timothy T.A. Atik.
[00:09:44.620 --> 00:09:45.540]   If you don't know T.A.,
[00:09:45.540 --> 00:09:47.140]   T.A. is the lead pastor here
[00:09:47.140 --> 00:09:48.460]   at Watermark Community Church.
[00:09:48.460 --> 00:09:51.860]   And he's just asking me good conversational questions.
[00:09:51.860 --> 00:09:53.240]   Hey, man, like what's going on?
[00:09:53.240 --> 00:09:54.080]   What's new in life?
[00:09:54.080 --> 00:09:54.900]   What are you up to?
[00:09:54.900 --> 00:09:56.580]   What do you wanna be up to one day?
[00:09:56.580 --> 00:10:00.140]   And I just go through that whole list with him
[00:10:00.140 --> 00:10:01.960]   as like some kind of badge of honor, you know,
[00:10:01.960 --> 00:10:04.100]   because the more you do, the better you are.
[00:10:04.100 --> 00:10:06.380]   And I unrolled all of it to him.
[00:10:06.380 --> 00:10:08.540]   And yet what I don't see on his face,
[00:10:08.540 --> 00:10:11.340]   I don't see that he's impressed.
[00:10:11.340 --> 00:10:13.100]   In fact, I see that he's surprised.
[00:10:13.100 --> 00:10:15.620]   He is staring across the table from me at Chipotle,
[00:10:15.620 --> 00:10:20.620]   fork frozen in hand above his bowl.
[00:10:20.620 --> 00:10:22.800]   And then he says these words,
[00:10:23.740 --> 00:10:25.880]   "Bro, what are you doing?"
[00:10:25.880 --> 00:10:30.800]   To which I replied, "I have no idea."
[00:10:30.800 --> 00:10:34.980]   Cube moment of quarter life crisis.
[00:10:34.980 --> 00:10:37.660]   Like I realized there and then that, man,
[00:10:37.660 --> 00:10:41.220]   I was doing so much with my life,
[00:10:41.220 --> 00:10:43.740]   but I wasn't doing anything in my life.
[00:10:43.740 --> 00:10:45.020]   Does that make sense to you?
[00:10:45.020 --> 00:10:48.500]   Like I found myself not experiencing the crisis
[00:10:48.500 --> 00:10:49.580]   of some kind of panic.
[00:10:49.580 --> 00:10:53.300]   I found myself experiencing the crisis of over commitment.
[00:10:53.300 --> 00:10:56.340]   I had no idea what I was doing.
[00:10:56.340 --> 00:10:59.900]   I had so much activity, but I had zero direction
[00:10:59.900 --> 00:11:02.820]   because I did not know what my purpose was.
[00:11:02.820 --> 00:11:04.580]   You ever been in a place like that?
[00:11:04.580 --> 00:11:08.940]   Where you look up and you realize
[00:11:08.940 --> 00:11:11.760]   you don't have a clue what you're doing.
[00:11:11.760 --> 00:11:14.520]   That tends to be a pretty pervasive thought
[00:11:14.520 --> 00:11:15.780]   around this time of year.
[00:11:15.780 --> 00:11:18.300]   Whenever you kind of move out of the old year
[00:11:18.300 --> 00:11:19.780]   and into the new year,
[00:11:19.780 --> 00:11:22.780]   what happens is you're prompted to reflect
[00:11:22.780 --> 00:11:24.260]   on everything that happened in the past
[00:11:24.260 --> 00:11:25.420]   and you're provoked to consider
[00:11:25.420 --> 00:11:26.700]   what you'll resolve for the future.
[00:11:26.700 --> 00:11:28.740]   And as you do all of that,
[00:11:28.740 --> 00:11:31.740]   these questions of what am I doing begin to surface.
[00:11:31.740 --> 00:11:33.380]   If you've ever thought most resolutions
[00:11:33.380 --> 00:11:35.060]   are the product of regret, right?
[00:11:35.060 --> 00:11:37.340]   Like what am I doing with my health?
[00:11:37.340 --> 00:11:38.660]   Like my doctor said I shouldn't,
[00:11:38.660 --> 00:11:40.120]   but I keep going and doing,
[00:11:40.120 --> 00:11:42.500]   or what am I doing in this job that I hate?
[00:11:42.500 --> 00:11:43.580]   Like, why didn't I change that?
[00:11:43.580 --> 00:11:45.020]   Or what am I doing in this relationship
[00:11:45.020 --> 00:11:47.060]   that I know it ain't going the distance?
[00:11:47.060 --> 00:11:48.020]   This isn't marriage material.
[00:11:48.020 --> 00:11:51.260]   Or what am I doing with my money?
[00:11:51.260 --> 00:11:54.540]   It's supposed to be piling up.
[00:11:54.540 --> 00:11:56.080]   Instead, it is emptying out.
[00:11:56.080 --> 00:11:58.060]   I'm spending more than I'm actually saving.
[00:11:58.060 --> 00:12:00.980]   What am I doing with my life?
[00:12:00.980 --> 00:12:03.700]   That's what often happens at this time of year.
[00:12:03.700 --> 00:12:05.420]   At the beginning of 2026,
[00:12:05.420 --> 00:12:08.740]   you're probably facing a wake-up call.
[00:12:08.740 --> 00:12:10.980]   Maybe it's even a gut punch
[00:12:10.980 --> 00:12:13.580]   because you've been forced to stare at yourself
[00:12:13.580 --> 00:12:15.860]   and take a good hard look in the mirror
[00:12:15.860 --> 00:12:17.980]   and ask the question,
[00:12:17.980 --> 00:12:20.920]   what purpose am I actually pursuing in life?
[00:12:20.920 --> 00:12:27.660]   Which in our world can bring about a variety of answers.
[00:12:27.660 --> 00:12:31.200]   According to naturalism, you don't have to have a purpose.
[00:12:31.200 --> 00:12:32.860]   In fact, you're an accident.
[00:12:32.860 --> 00:12:34.560]   Really compelling sales pitch.
[00:12:34.560 --> 00:12:36.640]   The random result of a series of natural processes
[00:12:36.640 --> 00:12:38.500]   like evolution and natural selection.
[00:12:38.500 --> 00:12:40.260]   According to a new age,
[00:12:40.260 --> 00:12:43.620]   your purpose is to wake up from your own spiritual amnesia.
[00:12:43.620 --> 00:12:44.940]   Do you know that's happening to you?
[00:12:44.940 --> 00:12:48.020]   And raise your vibrational energy.
[00:12:48.020 --> 00:12:48.900]   Don't know what that means.
[00:12:48.900 --> 00:12:50.580]   According to most Eastern religions,
[00:12:50.580 --> 00:12:52.820]   you're stuck in a spiritual spin cycle.
[00:12:52.820 --> 00:12:56.500]   So your purpose in life is to transcend
[00:12:56.500 --> 00:12:58.740]   into a higher spiritual state.
[00:12:58.740 --> 00:13:00.540]   That way you can be liberated from the world.
[00:13:00.540 --> 00:13:03.820]   You know, according to most Westernized religions,
[00:13:03.820 --> 00:13:06.820]   your purpose is to pull yourself together
[00:13:06.820 --> 00:13:07.860]   and get yourself right.
[00:13:07.860 --> 00:13:11.620]   And according to philosophy, you have no defined purpose.
[00:13:11.620 --> 00:13:13.400]   You've got to figure that out for yourself.
[00:13:13.400 --> 00:13:18.400]   The world has no shortage of purposes to offer you.
[00:13:18.400 --> 00:13:25.460]   But God, God has one purpose for your life.
[00:13:25.460 --> 00:13:28.380]   And it's to know him.
[00:13:28.380 --> 00:13:30.580]   It's to know him.
[00:13:30.580 --> 00:13:34.460]   Not like that distant relative that you know,
[00:13:34.460 --> 00:13:35.920]   that you see once or twice a year.
[00:13:35.920 --> 00:13:40.180]   And not like that social media or podcast influencer
[00:13:40.180 --> 00:13:42.140]   that you know all sorts of things about.
[00:13:42.140 --> 00:13:44.140]   You know every detail of their life.
[00:13:44.140 --> 00:13:45.380]   You've stored it up in here.
[00:13:45.380 --> 00:13:47.740]   And yet you've never actually engaged with that person
[00:13:47.740 --> 00:13:49.840]   nor built any kind of meaningful relationship.
[00:13:49.840 --> 00:13:50.900]   That's not what we're talking about.
[00:13:50.900 --> 00:13:52.140]   God wants you to know him.
[00:13:52.140 --> 00:13:53.380]   He wants you to know him deeply.
[00:13:53.380 --> 00:13:54.620]   He wants you to know him intimately.
[00:13:54.620 --> 00:13:56.380]   He wants you to know him personally.
[00:13:56.380 --> 00:13:59.640]   He wants to bring you into a relationship
[00:13:59.640 --> 00:14:01.420]   the likes of which you have never before experienced
[00:14:01.420 --> 00:14:02.980]   and you never will experience.
[00:14:02.980 --> 00:14:06.140]   Again, that's what God is asking you to do.
[00:14:06.140 --> 00:14:07.660]   He wants you to know him.
[00:14:07.660 --> 00:14:10.340]   And so here at the beginning of a brand new year,
[00:14:10.340 --> 00:14:13.900]   a fresh start, I want to help you do it.
[00:14:13.900 --> 00:14:15.380]   I want to help you know him.
[00:14:15.380 --> 00:14:18.420]   I want to help you rediscover your purpose.
[00:14:18.420 --> 00:14:21.740]   And part of that means I want to reintroduce you
[00:14:21.740 --> 00:14:23.740]   to the God of the universe.
[00:14:23.740 --> 00:14:25.060]   Whether you've never met him,
[00:14:25.060 --> 00:14:26.860]   whether you and him have fallen out
[00:14:26.860 --> 00:14:27.740]   at some point in their past,
[00:14:27.740 --> 00:14:29.300]   or whether, and maybe you know him,
[00:14:29.300 --> 00:14:30.740]   but you want to know him more.
[00:14:30.740 --> 00:14:33.620]   I think there's no greater study for us
[00:14:33.620 --> 00:14:34.820]   here at the beginning of a year
[00:14:34.820 --> 00:14:36.500]   than to say, God, who are you?
[00:14:36.500 --> 00:14:38.500]   Because at the turn of the year,
[00:14:38.500 --> 00:14:41.260]   so many people, they're thinking about who am I?
[00:14:41.260 --> 00:14:47.500]   Listen, I am determines who I am.
[00:14:47.500 --> 00:14:53.700]   If you know him, then I promise you will know you.
[00:14:53.700 --> 00:14:54.860]   So who is he?
[00:14:54.860 --> 00:14:59.860]   Well, fortunately, that purpose for which he's designed you
[00:14:59.860 --> 00:15:03.820]   is something he begins to inform very early in the scripture,
[00:15:03.820 --> 00:15:05.780]   specifically from the very first page of the Bible.
[00:15:05.780 --> 00:15:08.340]   He doesn't waste any time helping you get to know him.
[00:15:08.340 --> 00:15:11.420]   That's why we just read through Genesis chapter one.
[00:15:11.420 --> 00:15:13.660]   What you see over the course of Genesis
[00:15:13.660 --> 00:15:18.660]   is God explaining to us, expressing to us who he is.
[00:15:18.660 --> 00:15:22.100]   Now, Genesis is 50 chapters.
[00:15:22.100 --> 00:15:24.100]   And as we start this series,
[00:15:24.100 --> 00:15:26.580]   we're not going to be able to read all 50 chapters.
[00:15:26.580 --> 00:15:27.500]   If you've ever been in this room
[00:15:27.500 --> 00:15:29.220]   and you've listened to me preach,
[00:15:29.220 --> 00:15:32.020]   then you know that is completely impossible.
[00:15:32.020 --> 00:15:34.060]   We don't have time this year to do that.
[00:15:34.060 --> 00:15:37.180]   And yet what I do think can help us to know God more
[00:15:37.180 --> 00:15:42.180]   is to look at 10 portraits through 10 weeks of time
[00:15:42.180 --> 00:15:46.100]   about who God is specifically.
[00:15:46.100 --> 00:15:47.500]   Why 10 portraits?
[00:15:47.500 --> 00:15:50.220]   Well, if I wanted to get to know you and I asked you,
[00:15:50.220 --> 00:15:53.620]   "Hey, would you grab the 10 most meaningful pictures
[00:15:53.620 --> 00:15:54.460]   from your life?"
[00:15:54.460 --> 00:15:56.380]   Chances are I'm going to get a pretty good idea
[00:15:56.380 --> 00:15:58.820]   of who you are if you walk me through and explain to me
[00:15:58.820 --> 00:16:00.180]   what each of those photos represent.
[00:16:00.180 --> 00:16:03.420]   No, the same will be true of God.
[00:16:03.420 --> 00:16:04.700]   He is inexhaustible.
[00:16:04.700 --> 00:16:07.820]   We cannot learn him completely at any point in history.
[00:16:07.820 --> 00:16:10.620]   And yet these portraits will help us to get a good idea
[00:16:10.620 --> 00:16:12.660]   of who he is nonetheless.
[00:16:12.660 --> 00:16:18.940]   And what we find is that if we're going to begin to know him
[00:16:18.940 --> 00:16:21.200]   we should begin with the beginning.
[00:16:21.200 --> 00:16:22.500]   We should start at chapter one.
[00:16:22.500 --> 00:16:26.020]   We read it all because we're not necessarily going to look
[00:16:26.020 --> 00:16:26.900]   at verse by verse by verse.
[00:16:26.900 --> 00:16:28.820]   We're going to check some key elements
