
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:08:50.860 --> 00:08:53.300]   but God said, you shall not eat of the fruit of the tree
[00:08:53.300 --> 00:08:55.060]   that is in the midst of the garden,
[00:08:55.060 --> 00:08:56.840]   neither shall you touch it.
[00:08:56.840 --> 00:08:58.940]   Why? Lest you die.
[00:08:58.940 --> 00:09:00.540]   The first thing you need to know
[00:09:00.540 --> 00:09:04.020]   is things go wrong when we forget God's word.
[00:09:04.020 --> 00:09:08.940]   Things go wrong when we forget God's word.
[00:09:08.940 --> 00:09:10.260]   Like right out of the gate.
[00:09:10.260 --> 00:09:12.260]   Once we start reading through this story,
[00:09:12.260 --> 00:09:13.860]   there's a few things that pop up
[00:09:13.860 --> 00:09:16.560]   and should appear odd to us, should seem strange.
[00:09:16.560 --> 00:09:19.500]   Some signal flares should be firing off
[00:09:19.500 --> 00:09:22.240]   into the atmosphere of your intellect.
[00:09:22.240 --> 00:09:25.620]   And the reason why is because we see not just the woman,
[00:09:25.620 --> 00:09:29.740]   but we see the snake both misrepresent what God has said
[00:09:29.740 --> 00:09:31.700]   in the stories that we've already read
[00:09:31.700 --> 00:09:33.120]   through Genesis one and Genesis two.
[00:09:33.120 --> 00:09:36.980]   They do not correctly identify his commands,
[00:09:36.980 --> 00:09:40.100]   which begs the question then, what were God's commands?
[00:09:40.100 --> 00:09:42.260]   Well, Genesis two, 16, 17 tells you,
[00:09:42.260 --> 00:09:43.940]   it's kind of a two part command.
[00:09:43.940 --> 00:09:46.060]   The first command that God gave is,
[00:09:46.060 --> 00:09:49.800]   hey, you can eat of every tree in the garden,
[00:09:49.800 --> 00:09:53.920]   which is an amazing command.
[00:09:53.920 --> 00:09:57.580]   Because what it tells us is that God has looked upon Adam
[00:09:57.580 --> 00:09:58.420]   and Eve and he has said,
[00:09:58.420 --> 00:10:02.100]   hey, everything in the garden, it's fair game.
[00:10:02.100 --> 00:10:04.580]   Like you can get out there and you can take your pick.
[00:10:04.580 --> 00:10:05.540]   You can literally,
[00:10:05.540 --> 00:10:08.120]   you can enter into the proverbial grocery store
[00:10:08.120 --> 00:10:10.180]   and you can pick whatever you want off the shelves.
[00:10:10.180 --> 00:10:13.180]   And it is not gonna actually add to your waistline.
[00:10:13.180 --> 00:10:15.500]   It's only going to lead to your joy.
[00:10:15.500 --> 00:10:17.620]   There's nothing here that you have to earn.
[00:10:17.620 --> 00:10:19.860]   Everything here is freely given.
[00:10:19.860 --> 00:10:21.500]   How amazing is that?
[00:10:21.500 --> 00:10:24.020]   Then there's a second part.
[00:10:24.020 --> 00:10:25.580]   The second part of the command is,
[00:10:25.580 --> 00:10:28.660]   but just don't eat of one tree.
[00:10:28.660 --> 00:10:31.820]   Don't eat of the tree of the knowledge of good and evil.
[00:10:31.820 --> 00:10:32.660]   Why God?
[00:10:32.660 --> 00:10:34.300]   Because then you'll die.
[00:10:34.300 --> 00:10:35.120]   It's funny.
[00:10:35.120 --> 00:10:40.120]   We read that command and what we often hear is God say,
[00:10:40.120 --> 00:10:44.140]   but do not eat of the tree of the knowledge of good and evil
[00:10:44.140 --> 00:10:45.940]   or I'll kill you.
[00:10:45.940 --> 00:10:47.920]   That's not what actually is said here.
[00:10:47.920 --> 00:10:50.360]   What's said here is you'll die.
[00:10:50.360 --> 00:10:53.460]   God is not coming to us and saying,
[00:10:53.460 --> 00:10:56.060]   hey, you need to perform for my approval.
[00:10:56.060 --> 00:10:56.900]   That's not what he's saying.
[00:10:56.900 --> 00:10:59.700]   He's saying, no, joy is fully available to you.
[00:10:59.700 --> 00:11:01.700]   This is not about being performative.
[00:11:01.700 --> 00:11:03.340]   This is about being preventative.
[00:11:03.340 --> 00:11:06.620]   God is saying, hey, there is a whole world for you to enjoy
[00:11:06.620 --> 00:11:09.220]   all of this goodness that I have blessed you with.
[00:11:09.220 --> 00:11:11.860]   And yet there's one thing that'll mess it up.
[00:11:11.860 --> 00:11:13.080]   So just don't do that.
[00:11:13.080 --> 00:11:18.800]   God's first command, it's not a prohibition to your joy.
[00:11:18.800 --> 00:11:22.060]   It's an invitation to joy.
[00:11:22.060 --> 00:11:24.940]   That's what God is inviting Adam and Eve into
[00:11:24.940 --> 00:11:27.660]   from the very beginning of the story.
[00:11:27.660 --> 00:11:32.660]   And yet look at the way that the snake twists God's command.
[00:11:34.180 --> 00:11:36.500]   He says, did God actually say
[00:11:36.500 --> 00:11:39.380]   you shall not eat of any tree in the garden?
[00:11:39.380 --> 00:11:40.220]   It's interesting.
[00:11:40.220 --> 00:11:41.420]   This is the way the enemy works.
[00:11:41.420 --> 00:11:46.060]   He doesn't need you to start by just denying God.
[00:11:46.060 --> 00:11:50.640]   He needs you to start by just doubting him.
[00:11:50.640 --> 00:11:53.500]   He just wants you to see
[00:11:53.500 --> 00:11:56.900]   that there might be something else available on the table.
[00:11:56.900 --> 00:11:58.480]   He doesn't need you to just reject God.
[00:11:58.480 --> 00:12:01.040]   That'd be a really hard sell, but because he's crafty,
[00:12:01.040 --> 00:12:02.540]   what he does is he looks at you and he says,
[00:12:02.540 --> 00:12:03.500]   no, you don't have to reject God,
[00:12:03.500 --> 00:12:05.420]   but I do want you to accept sin.
[00:12:05.420 --> 00:12:11.460]   He doesn't approach Eve with a smoking vial of poison,
[00:12:11.460 --> 00:12:13.660]   taking drink, you know, that's not what he does.
[00:12:13.660 --> 00:12:14.740]   He comes to her with what?
[00:12:14.740 --> 00:12:18.260]   Something that is delightful, that is pleasing to the eye.
[00:12:18.260 --> 00:12:22.180]   He comes in and he presents an option
[00:12:22.180 --> 00:12:25.340]   that appears satisfying.
[00:12:25.340 --> 00:12:30.100]   And what we see is that as she accepts sin,
[00:12:31.360 --> 00:12:34.140]   she takes the first step in forgetting God.
[00:12:34.140 --> 00:12:36.780]   Because we can just read her words
[00:12:36.780 --> 00:12:38.020]   and we can see that that's true.
[00:12:38.020 --> 00:12:38.860]   What are her words?
[00:12:38.860 --> 00:12:42.620]   Her words are, you shall not eat of the tree in the midst
[00:12:42.620 --> 00:12:43.860]   or in the middle of the garden.
[00:12:43.860 --> 00:12:45.940]   That's what she responds to the snake with,
[00:12:45.940 --> 00:12:48.780]   which is incorrect, why?
[00:12:48.780 --> 00:12:51.300]   Because the tree of the knowledge of good and evil,
[00:12:51.300 --> 00:12:53.460]   according to God's estimation,
[00:12:53.460 --> 00:12:55.680]   is not in the middle of the garden.
[00:12:55.680 --> 00:13:00.680]   God has said that the tree of life
[00:13:00.680 --> 00:13:02.920]   is in the middle of the garden.
[00:13:02.920 --> 00:13:05.540]   The tree of the knowledge of good and evil is nearby,
[00:13:05.540 --> 00:13:10.020]   but God distinctly identifies the tree of life
[00:13:10.020 --> 00:13:11.180]   as the middle of his garden.
[00:13:11.180 --> 00:13:14.660]   But for Eve, the tree of the knowledge of good and evil
[00:13:14.660 --> 00:13:16.520]   is the center of her garden.
[00:13:16.520 --> 00:13:19.100]   It's the middle of her affection.
[00:13:19.100 --> 00:13:22.740]   It is the orbit around all of her attention.
[00:13:22.740 --> 00:13:23.940]   Why is that?
[00:13:23.940 --> 00:13:26.260]   Well, it tells us something really important
[00:13:26.260 --> 00:13:27.980]   about human nature.
[00:13:27.980 --> 00:13:31.920]   We are so very quick to forget all that God has given.
[00:13:31.920 --> 00:13:37.060]   And we are so very quick to focus on all that he hasn't.
[00:13:37.060 --> 00:13:39.420]   Don't we do this?
[00:13:39.420 --> 00:13:41.780]   Don't we focus on what we don't have
[00:13:41.780 --> 00:13:43.940]   as opposed to what we do have?
[00:13:43.940 --> 00:13:46.360]   Got a great job,
[00:13:46.360 --> 00:13:48.780]   but I don't have a boyfriend or a girlfriend.
[00:13:48.780 --> 00:13:52.560]   Man, I got an amazing personality, but I hate my body.
[00:13:52.560 --> 00:13:54.300]   Man, I've got people that love me, support me,
[00:13:54.300 --> 00:13:55.140]   are cheering for me,
[00:13:55.140 --> 00:13:56.100]   but they're not the right kind of people.
[00:13:56.100 --> 00:13:57.740]   I wanna be with those people instead.
[00:13:57.740 --> 00:13:59.660]   You see how this works?
[00:13:59.660 --> 00:14:00.680]   Figure it out for yourself.
[00:14:00.680 --> 00:14:01.700]   We all do this.
[00:14:01.700 --> 00:14:03.300]   We all look at what we have
[00:14:03.300 --> 00:14:05.520]   and we identify it as insufficient.
[00:14:05.520 --> 00:14:06.580]   We want something else.
[00:14:06.580 --> 00:14:08.220]   We want something more.
[00:14:08.220 --> 00:14:09.920]   And I think, and that's important.
[00:14:09.920 --> 00:14:12.380]   I think this, I don't actually see this
[00:14:12.380 --> 00:14:13.300]   clearly from the text
[00:14:13.300 --> 00:14:15.260]   'cause it doesn't tell us explicitly,
[00:14:15.260 --> 00:14:18.300]   but I do think that what we get an eye into
[00:14:18.300 --> 00:14:20.220]   from this specific moment,
[00:14:20.220 --> 00:14:22.940]   as Eve has centered her attention
[00:14:22.940 --> 00:14:24.420]   on the tree of the knowledge of good and evil
[00:14:24.420 --> 00:14:25.980]   as being in the middle of her garden,
[00:14:25.980 --> 00:14:28.940]   what we see is a heart of ingratitude springing up,
[00:14:28.940 --> 00:14:34.100]   which is the root, the first step to all sin.
[00:14:34.100 --> 00:14:39.260]   It's an ungrateful heart, which begs the question,
[00:14:39.260 --> 00:14:41.180]   where in your heart are you ungrateful
[00:14:41.180 --> 00:14:42.920]   for what God has given?
[00:14:42.920 --> 00:14:44.700]   The second thing that we see her say,
[00:14:44.700 --> 00:14:46.660]   which helps us to understand that,
[00:14:46.660 --> 00:14:49.660]   man, she is actually forgetting God's word,
[00:14:49.660 --> 00:14:52.380]   is she says, "Neither shall you touch it,"
[00:14:52.380 --> 00:14:55.300]   which isn't just a misunderstanding of what God has said.
[00:14:55.300 --> 00:14:58.060]   It's actually not even included in God's command.
[00:14:58.060 --> 00:14:59.360]   God never said that.
[00:14:59.360 --> 00:15:02.940]   It's an addition that she adds onto what God has said.
[00:15:02.940 --> 00:15:04.960]   It's interesting when you read through the Bible,
[00:15:04.960 --> 00:15:06.820]   the Pharisees, which were the religious leaders
[00:15:06.820 --> 00:15:10.940]   of Jesus' day, those guys who were most biblically informed,
[00:15:10.940 --> 00:15:14.300]   they were the ones that were notoriously bad at this.
[00:15:14.300 --> 00:15:18.020]   They were horrible about adding things onto God's word.
[00:15:18.020 --> 00:15:20.000]   They actually rabbinically had these things
[00:15:20.000 --> 00:15:21.060]   known as fence laws.
[00:15:21.060 --> 00:15:22.540]   Fence laws, there were hundreds,
[00:15:22.540 --> 00:15:26.180]   if not thousands of these laws that serve to protect them
[00:15:26.180 --> 00:15:29.460]   from going too far, disobeying God's word.
[00:15:29.460 --> 00:15:31.060]   And yet for fear of going too far, you know what they did?
[00:15:31.060 --> 00:15:32.460]   They never went far enough.
[00:15:32.460 --> 00:15:36.460]   Too often, this happens to Christians,
[00:15:36.460 --> 00:15:38.660]   particularly good Christians.
[00:15:38.660 --> 00:15:41.140]   We find ourselves, for fear of going too far,
[00:15:41.140 --> 00:15:43.680]   not going far enough.
[00:15:43.680 --> 00:15:45.520]   We become legalistic.
[00:15:45.520 --> 00:15:49.780]   We start thinking about what we do and what we don't do,
[00:15:49.780 --> 00:15:51.580]   as opposed to what God has done.
[00:15:52.420 --> 00:15:54.140]   And as a result, you know what it does?
[00:15:54.140 --> 00:15:56.440]   It evokes within the spirit of a person,
[00:15:56.440 --> 00:15:59.460]   this deep fear of losing this life that I have,
[00:15:59.460 --> 00:16:02.360]   as opposed to enjoying the life that God has come to give.
[00:16:02.360 --> 00:16:06.380]   These are Eve's two mistakes.
[00:16:06.380 --> 00:16:08.560]   She has fallen prey to a very dangerous trap.
[00:16:08.560 --> 00:16:09.460]   You want to know what the trap is?
[00:16:09.460 --> 00:16:12.740]   The trap is she knows just enough about God,
[00:16:12.740 --> 00:16:16.880]   which is something we so very often fall into ourselves.
[00:16:18.000 --> 00:16:22.540]   Like we know enough about God to believe in him,
[00:16:22.540 --> 00:16:24.980]   to claim the identity of Christian,
[00:16:24.980 --> 00:16:27.540]   but we don't know enough about Jesus
[00:16:27.540 --> 00:16:29.720]   to know what we actually believe,
[00:16:29.720 --> 00:16:32.780]   to actually articulate the gospel.
[00:16:32.780 --> 00:16:36.140]   We know enough about God to love him,
[00:16:36.140 --> 00:16:38.820]   but we don't know enough about God
[00:16:38.820 --> 00:16:42.060]   to give all of our life to him,
[00:16:42.060 --> 00:16:44.360]   to surrender our every affection,
[00:16:44.360 --> 00:16:45.720]   to make sure that there's no part of us
[00:16:45.720 --> 00:16:47.180]   that's divided in any other place,
[00:16:47.180 --> 00:16:50.860]   but is totally united in loving him and him alone.
[00:16:50.860 --> 00:16:53.120]   We know enough about God to trust him,
[00:16:53.120 --> 00:16:56.760]   but we don't know enough about God
