
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:05:42.860 --> 00:05:45.460]   Its post he made of silver, its base of gold,
[00:05:45.460 --> 00:05:47.580]   its seat was upholstered with purple,
[00:05:47.580 --> 00:05:49.860]   its interior inlaid with love.
[00:05:49.860 --> 00:05:51.400]   Think, this is like the getaway car,
[00:05:51.400 --> 00:05:53.100]   this is the limo, right?
[00:05:53.100 --> 00:05:55.180]   This is the 1950s Bentley.
[00:05:55.180 --> 00:06:00.460]   Goes on and says in verse 11, daughters of Jerusalem,
[00:06:00.460 --> 00:06:02.580]   come out and look, you daughters of Zion,
[00:06:02.580 --> 00:06:05.820]   look, I'm the King Solomon wearing a crown,
[00:06:05.820 --> 00:06:07.440]   the crown in which his mother crowned him
[00:06:07.440 --> 00:06:11.080]   on the day of his wedding, the day his heart rejoiced.
[00:06:11.080 --> 00:06:13.760]   This couple just said, I do.
[00:06:13.760 --> 00:06:17.180]   And now they're gonna take a turn
[00:06:17.180 --> 00:06:20.420]   as they enter into the honeymoon night
[00:06:20.420 --> 00:06:23.260]   where he is about to describe her body
[00:06:23.260 --> 00:06:24.900]   in the most sensual way.
[00:06:24.900 --> 00:06:30.220]   Song of Solomon chapter four, verse one.
[00:06:30.220 --> 00:06:34.020]   How beautiful are you, my darling, how beautiful are you?
[00:06:34.020 --> 00:06:36.100]   Your eyes behind the veil are doves.
[00:06:36.100 --> 00:06:41.100]   Doves, he's about to describe her from head to toe.
[00:06:41.100 --> 00:06:46.480]   This idea of doves, David alluded to it the last two weeks,
[00:06:46.480 --> 00:06:48.980]   doves are singular focus.
[00:06:48.980 --> 00:06:51.980]   He's saying, hey, you haven't had eyes for anyone else.
[00:06:51.980 --> 00:06:54.180]   Like you haven't had a wandering eye, woman.
[00:06:54.180 --> 00:06:58.140]   You have had eyes for me only.
[00:06:58.140 --> 00:07:01.000]   Your hair is like a flock of goats
[00:07:01.000 --> 00:07:02.400]   descending from the hills of Gilead.
[00:07:02.400 --> 00:07:03.240]   What?
[00:07:03.240 --> 00:07:05.040]   That's weird.
[00:07:05.040 --> 00:07:06.900]   Like Solomon, you were doing so well
[00:07:06.900 --> 00:07:08.540]   and then you just digressed, bro.
[00:07:08.540 --> 00:07:14.880]   Note to self, men, that's probably not the best pickup line.
[00:07:14.880 --> 00:07:19.220]   Here's what he's saying.
[00:07:19.220 --> 00:07:21.980]   This is actually a very provocative statement
[00:07:21.980 --> 00:07:23.760]   because in Jewish times,
[00:07:23.760 --> 00:07:26.100]   a woman would never let her hair down.
[00:07:26.100 --> 00:07:31.900]   And at this point, he has now seen her hair down
[00:07:31.900 --> 00:07:33.200]   for the very first time.
[00:07:34.200 --> 00:07:36.980]   (audience laughing)
[00:07:36.980 --> 00:07:41.060]   They're at the four seasons, if you will.
[00:07:41.060 --> 00:07:44.940]   First two, your teeth are like a flock of sheep just shorn
[00:07:44.940 --> 00:07:46.300]   coming up from the washing.
[00:07:46.300 --> 00:07:47.940]   Each one has its twin.
[00:07:47.940 --> 00:07:48.820]   None of them are alone.
[00:07:48.820 --> 00:07:50.560]   He says, your teeth are white.
[00:07:50.560 --> 00:07:52.200]   This woman's breath is fresh.
[00:07:52.200 --> 00:07:55.320]   That's just free right there, just fresh.
[00:07:55.320 --> 00:07:58.140]   This woman has all of her teeth, bare twins, right?
[00:07:58.140 --> 00:08:01.440]   This was actually a commodity back in those days.
[00:08:01.440 --> 00:08:02.900]   I'm serious.
[00:08:02.900 --> 00:08:04.500]   Can't make this stuff up, man.
[00:08:04.500 --> 00:08:09.660]   Why, because they didn't have dental hygiene back then.
[00:08:09.660 --> 00:08:12.540]   And what do you do at your wedding night?
[00:08:12.540 --> 00:08:13.840]   You smile a lot, right?
[00:08:13.840 --> 00:08:19.340]   I can say that I'm married.
[00:08:19.340 --> 00:08:23.940]   Verse three, your lips are like scarlet ribbon.
[00:08:23.940 --> 00:08:25.360]   Your mouth is lovely.
[00:08:25.360 --> 00:08:28.540]   Your temples behind your veil are like halves of pomegranates
[00:08:28.540 --> 00:08:31.500]   speaks the redness and the sweetness of her cheeks.
[00:08:31.500 --> 00:08:34.260]   Verse four, your tower or your neck is like the tower
[00:08:34.260 --> 00:08:36.260]   of David built with course of stone.
[00:08:36.260 --> 00:08:39.080]   On it hangs thousands of shields.
[00:08:39.080 --> 00:08:40.380]   All of them shields of warrior.
[00:08:40.380 --> 00:08:43.060]   This is a picture of her strength, of her nobility.
[00:08:43.060 --> 00:08:44.420]   This isn't just any woman, man.
[00:08:44.420 --> 00:08:46.540]   This is a confident woman.
[00:08:46.540 --> 00:08:47.920]   She knows who she is.
[00:08:47.920 --> 00:08:52.260]   He begins to describe that and affirm her in that.
[00:08:52.260 --> 00:08:55.540]   Verse five, your breasts are like two fawns,
[00:08:55.540 --> 00:08:59.020]   like twin fawns of a gazelle that browse among the lilies
[00:08:59.020 --> 00:09:02.200]   until the day breaks and the shadows flee.
[00:09:02.200 --> 00:09:04.380]   I will go to you to the mountain of Myrrh.
[00:09:04.380 --> 00:09:06.800]   Verse seven, you are altogether beautiful, my darling.
[00:09:06.800 --> 00:09:08.660]   There is no flaw in you.
[00:09:08.660 --> 00:09:10.360]   Come with me from Lebanon, my bride.
[00:09:10.360 --> 00:09:11.500]   Come with me from Lebanon.
[00:09:11.500 --> 00:09:14.820]   Descend from the crest of Amman, from the top of Sinai,
[00:09:14.820 --> 00:09:17.820]   the summit of Hermon, the lion's dens,
[00:09:17.820 --> 00:09:22.140]   and the mountains that haunts of leopards.
[00:09:22.140 --> 00:09:22.980]   You know what he's saying?
[00:09:22.980 --> 00:09:25.780]   He's saying, hey, you're safe with me, baby.
[00:09:25.780 --> 00:09:28.340]   This bed that you're in, it's safe.
[00:09:28.340 --> 00:09:30.180]   It's secure.
[00:09:30.180 --> 00:09:33.460]   Verse nine, you have stolen my heart, my sister, my bride.
[00:09:33.460 --> 00:09:36.100]   You have stolen my heart with one glance of your eyes,
[00:09:36.100 --> 00:09:38.700]   with a jewel of your necklace.
[00:09:38.700 --> 00:09:41.500]   Even the necklace turns this guy on.
[00:09:41.500 --> 00:09:42.340]   Crazy.
[00:09:42.340 --> 00:09:46.260]   He begins to see her and he looks upon her.
[00:09:46.260 --> 00:09:50.180]   How delightful is your love, my sister, my bride.
[00:09:50.180 --> 00:09:53.300]   How much more pleasing is your love than wine
[00:09:53.300 --> 00:09:56.180]   and fragrance of your perfume than any spice.
[00:09:56.180 --> 00:09:57.580]   He begins to smell her now.
[00:09:57.580 --> 00:10:00.500]   Verse 11, your lips drop sweetness
[00:10:00.500 --> 00:10:02.100]   as the honeycomb, my bride.
[00:10:02.100 --> 00:10:04.180]   Milk and honey are under your tongue.
[00:10:04.180 --> 00:10:05.900]   The fragrance of your garment
[00:10:05.900 --> 00:10:07.620]   is like the fragrance of Lebanon.
[00:10:07.620 --> 00:10:12.180]   He goes from seeing to smelling to touching
[00:10:12.180 --> 00:10:13.180]   to French kissing.
[00:10:13.180 --> 00:10:15.940]   Man, that tongue is in there for the very first time.
[00:10:15.940 --> 00:10:20.980]   This is a man that's activated all of his senses.
[00:10:20.980 --> 00:10:22.420]   Why?
[00:10:22.420 --> 00:10:24.660]   Because in sex, when your senses are heightened,
[00:10:24.660 --> 00:10:27.500]   that's when you begin to experience the most pleasure.
[00:10:27.500 --> 00:10:28.580]   Now, here's what I wanna point out
[00:10:28.580 --> 00:10:31.220]   throughout this whole chapter, but specifically here,
[00:10:31.220 --> 00:10:32.300]   if you're taking notes,
[00:10:32.300 --> 00:10:33.980]   first spiritual truth number one is this.
[00:10:33.980 --> 00:10:38.700]   God designed sex to be pleasurable in marriage.
[00:10:38.700 --> 00:10:41.540]   God designed sex to be pleasurable in marriage.
[00:10:41.540 --> 00:10:44.180]   In verse one through 11, we see that sex is pleasurable.
[00:10:44.180 --> 00:10:45.780]   In other words, God is pro-sex
[00:10:45.780 --> 00:10:47.300]   and he created it to be pleasurable.
[00:10:47.300 --> 00:10:48.460]   He made the parts.
[00:10:48.460 --> 00:10:52.500]   Like God is the one who patented pleasure.
[00:10:52.500 --> 00:10:55.260]   Like this is what we see in these verses,
[00:10:55.260 --> 00:10:57.860]   specifically right here in the first 11 verses
[00:10:57.860 --> 00:10:58.700]   of chapter four.
[00:10:58.700 --> 00:11:00.500]   It's his idea, man.
[00:11:00.500 --> 00:11:02.100]   He's the mastermind behind all the parts.
[00:11:02.100 --> 00:11:03.540]   Look at verse five and six.
[00:11:03.540 --> 00:11:05.940]   Let me go back just for a second.
[00:11:05.940 --> 00:11:07.580]   Your breasts are like two fawns,
[00:11:07.580 --> 00:11:09.460]   like twin fawns of the gazelle that braise,
[00:11:09.460 --> 00:11:11.060]   that graze them or that browse
[00:11:11.060 --> 00:11:12.660]   or graze among the lilies, right?
[00:11:12.660 --> 00:11:15.300]   Until the day breaks and the shadows flee, that's morning.
[00:11:15.300 --> 00:11:16.380]   I will go to the mountain of worry.
[00:11:16.380 --> 00:11:19.740]   He's saying, hey, I want you all night long
[00:11:19.740 --> 00:11:22.620]   and I wanna hang out on your body,
[00:11:22.620 --> 00:11:24.380]   specifically your breasts.
[00:11:25.380 --> 00:11:27.820]   God designed sex to be pleasurable.
[00:11:27.820 --> 00:11:30.420]   Notice he compares her breasts to two fawns.
[00:11:30.420 --> 00:11:32.580]   What happens when you run up to a fawn?
[00:11:32.580 --> 00:11:36.620]   Right, they just scatter, they just flee.
[00:11:36.620 --> 00:11:39.820]   Like you know what he's saying here?
[00:11:39.820 --> 00:11:44.500]   He's saying, hey, he's approaching this woman with care.
[00:11:44.500 --> 00:11:46.180]   He's gentle with her.
[00:11:46.180 --> 00:11:50.220]   He goes slow.
[00:11:50.220 --> 00:11:54.180]   He touches her in the most loving, caring way possible.
[00:11:54.180 --> 00:11:55.700]   He's got a little "Boys II Men"
[00:11:55.700 --> 00:11:57.980]   going on in the background right now.
[00:11:57.980 --> 00:12:00.820]   I'll make love to, oh, I'd rather not.
[00:12:00.820 --> 00:12:02.580]   Shane, you better come on out here, bro,
[00:12:02.580 --> 00:12:04.860]   'cause this brother cannot sing, right?
[00:12:04.860 --> 00:12:06.180]   But he's got a little "Boys II Men" right here.
[00:12:06.180 --> 00:12:08.620]   He's saying, I'll make love to you all night long.
[00:12:08.620 --> 00:12:11.500]   All night long.
[00:12:11.500 --> 00:12:12.780]   Tell me what you need.
[00:12:12.780 --> 00:12:15.900]   But this is what he's saying.
[00:12:15.900 --> 00:12:19.180]   He's making love to this woman.
[00:12:19.180 --> 00:12:22.100]   He's saying, all night long, I delight to be with you.
[00:12:22.100 --> 00:12:25.020]   This man is looking at the naked body of his wife,
[00:12:25.020 --> 00:12:26.420]   but he's not looking at his wife
[00:12:26.420 --> 00:12:28.300]   as an object of his passion,
[00:12:28.300 --> 00:12:31.700]   and now she has to do all of his wildest fantasies.
[00:12:31.700 --> 00:12:37.740]   No, this man is there to serve her on their wedding night.
[00:12:37.740 --> 00:12:39.860]   He removes the expectations.
[00:12:39.860 --> 00:12:41.740]   He puts them on the floor.
[00:12:41.740 --> 00:12:42.660]   You're like, that's crazy.
[00:12:42.660 --> 00:12:43.500]   Yeah, it is.
[00:12:43.500 --> 00:12:46.140]   But this man is a servant.
[00:12:46.140 --> 00:12:49.540]   He goes slow.
[00:12:49.540 --> 00:12:50.380]   He speaks.
[00:12:50.380 --> 00:12:52.700]   He uses his words to affirm her.
[00:12:52.700 --> 00:12:57.500]   And this woman in this moment
[00:12:57.500 --> 00:13:00.860]   is one of the most secure women,
[00:13:00.860 --> 00:13:06.660]   because this man speaks gently to her,
[00:13:06.660 --> 00:13:09.380]   and he begins to say, hey, you're perfect altogether.
[00:13:09.380 --> 00:13:11.940]   There's no blemish in you.
[00:13:11.940 --> 00:13:14.780]   He takes on the form of a servant.
[00:13:14.780 --> 00:13:17.060]   God designed sex not just for procreation
[00:13:17.060 --> 00:13:17.900]   as some might think.
[00:13:17.900 --> 00:13:19.020]   God designed it for pleasure.
[00:13:19.020 --> 00:13:21.500]   That was strategic in how he created our parts.
[00:13:21.500 --> 00:13:25.020]   Like, he put the nerve endings in very specific places
[00:13:25.020 --> 00:13:26.980]   so that they would feel good.
[00:13:26.980 --> 00:13:30.700]   God is pro pleasure.
[00:13:30.700 --> 00:13:34.020]   Like, it's not just for procreation.
[00:13:34.020 --> 00:13:37.500]   Some of the questions that were submitted
[00:13:37.500 --> 00:13:40.140]   leads me to believe that some of you
[00:13:40.140 --> 00:13:41.220]   kind of question this.
[00:13:41.220 --> 00:13:44.180]   We've given you an opportunity over the last few weeks
[00:13:44.180 --> 00:13:46.940]   to submit questions, and we did a Q&A last week.
[00:13:47.940 --> 00:13:52.460]   And some of your questions was this.
[00:13:52.460 --> 00:13:54.220]   Is it okay to lust after my husband?
[00:13:54.220 --> 00:13:56.620]   Is it okay to enjoy sex in marriage?
[00:13:56.620 --> 00:13:58.220]   I hope so.
[00:13:58.220 --> 00:14:01.660]   Is it okay to do other things besides sex and marriage?
[00:14:01.660 --> 00:14:04.140]   Look at Proverbs 5, 18 through 19 says,
[00:14:04.140 --> 00:14:06.140]   it says, "May your fountain be blessed,
[00:14:06.140 --> 00:14:09.260]   "and may you rejoice in the wife of your youth,
[00:14:09.260 --> 00:14:11.380]   "a loving doe, a graceful deer.
[00:14:11.380 --> 00:14:14.220]   "May her breast satisfy you always.
[00:14:14.220 --> 00:14:17.300]   "May you be intoxicated with her love."
[00:14:17.300 --> 00:14:19.700]   He's saying, hey, may you just be drunk
[00:14:19.700 --> 00:14:22.180]   with the love of this woman.
[00:14:22.180 --> 00:14:25.620]   Does this sound like you can't lust after your spouse,
[00:14:25.620 --> 00:14:26.460]   enjoy sex?
[00:14:26.460 --> 00:14:27.280]   No.
[00:14:27.280 --> 00:14:30.940]   God is affirming you in this.
[00:14:30.940 --> 00:14:33.660]   And he's saying, hey, I've created sex
[00:14:33.660 --> 00:14:35.740]   so that you'd experience pleasure in marriage.
[00:14:35.740 --> 00:14:36.580]   Why?
[00:14:36.580 --> 00:14:38.580]   I'm glad you asked.
[00:14:38.580 --> 00:14:40.700]   Listen, that's the caveat.
[00:14:40.700 --> 00:14:43.820]   In marriage.
[00:14:43.820 --> 00:14:44.660]   And I get that.
[00:14:44.660 --> 00:14:45.740]   Like some of us come into this place
[00:14:45.740 --> 00:14:46.800]   and that's just old school.
[00:14:46.800 --> 00:14:47.860]   It's like, you kidding me?
[00:14:47.860 --> 00:14:51.060]   Y'all are still preaching this in 2019?
[00:14:51.060 --> 00:14:54.040]   Why?
[00:14:54.040 --> 00:14:55.820]   Let's continue, verse 12.
[00:14:55.820 --> 00:14:58.880]   You are a garden locked up, my sister, my bride.
[00:14:58.880 --> 00:15:01.900]   You are a spring enclosed, a sealed fountain.
[00:15:01.900 --> 00:15:04.660]   In other words, when you see a garden,
[00:15:04.660 --> 00:15:06.580]   when you see a spring, this is her body.
[00:15:06.580 --> 00:15:08.840]   Her body has been off limits until now.
[00:15:08.840 --> 00:15:12.260]   Your plants are an orchard of pomegranates
[00:15:12.260 --> 00:15:14.180]   and choice fruits with henna and nard,
[00:15:14.180 --> 00:15:16.900]   nard and saffron, calamus and cinnamon
[00:15:16.900 --> 00:15:20.300]   with every kind of incense tree with myrrh and aloes
[00:15:20.300 --> 00:15:23.040]   and all the finest spices.
[00:15:23.040 --> 00:15:26.620]   But now her body and her sexuality is to be enjoyed.
[00:15:26.620 --> 00:15:29.380]   His body and his sexuality is to be enjoyed.
[00:15:29.380 --> 00:15:32.640]   You are a garden fountain, a well of flowing water
[00:15:32.640 --> 00:15:33.860]   streaming down from Lebanon.
[00:15:33.860 --> 00:15:35.500]   I'll just let you interpret that.
[00:15:35.500 --> 00:15:40.180]   Some of you gotta go back and read it.
[00:15:40.180 --> 00:15:41.780]   It's like, what did he just say?
[00:15:42.340 --> 00:15:43.380]   (chuckles)
[00:15:43.380 --> 00:15:46.620]   That this woman is turned on to the max
[00:15:46.620 --> 00:15:52.280]   because this man has made her feel secure, safe,
[00:15:52.280 --> 00:15:55.820]   and he has made her feel
[00:15:55.820 --> 00:15:59.200]   like she's the only object of his passion.
[00:15:59.200 --> 00:16:03.560]   Spiritual truth number two, if you're taking notes,
[00:16:03.560 --> 00:16:06.940]   God designed sex to be passionate in marriage.
[00:16:06.940 --> 00:16:08.980]   God designed sex to be passionate in marriage.
[00:16:08.980 --> 00:16:11.660]   Why did this woman protect her purity up until the wedding?
[00:16:11.660 --> 00:16:14.380]   Or in the honeymoon night, like verse 12 says,
[00:16:14.380 --> 00:16:16.100]   it's not because she was a prude.
[00:16:16.100 --> 00:16:17.400]   She has never had sex.
[00:16:17.400 --> 00:16:20.140]   And basically in verse 16, look at what it says.
[00:16:20.140 --> 00:16:22.060]   Come, let's enjoy foreplay.
[00:16:22.060 --> 00:16:24.340]   Taste my choice fruits.
[00:16:24.340 --> 00:16:26.860]   He, she is speaking about oral sex here.
[00:16:26.860 --> 00:16:30.540]   That's the only way you can interpret that.
[00:16:30.540 --> 00:16:36.500]   Like, listen, she is not a prude, but she is pure.
[00:16:36.500 --> 00:16:38.100]   Why?
[00:16:38.100 --> 00:16:40.420]   Because this woman knew what many of us don't know
[00:16:40.420 --> 00:16:41.980]   in this evening.
[00:16:41.980 --> 00:16:44.120]   Purity drives passion.
[00:16:44.120 --> 00:16:48.020]   The less purity, the less passion in your marriage.
[00:16:48.020 --> 00:16:48.940]   Let me explain.
[00:16:48.940 --> 00:16:50.900]   If you're having sex with your significant other
[00:16:50.900 --> 00:16:53.260]   and pornography is your advice for you,
[00:16:53.260 --> 00:16:56.980]   then you are punting on the season that God has given you
[00:16:56.980 --> 00:17:00.020]   to grow your patience and your self-control.
[00:17:00.020 --> 00:17:01.860]   Let me ask you, do you think you're gonna need patience
[00:17:01.860 --> 00:17:04.060]   and self, I was having lunch with a young adult
[00:17:04.060 --> 00:17:04.900]   a couple of weeks ago.
[00:17:04.900 --> 00:17:06.100]   I just said, "Hey, do you think you're gonna need patience
[00:17:06.100 --> 00:17:08.160]   "and self-control in your marriage?"
[00:17:08.160 --> 00:17:10.040]   He sat there for a second and he's like,
[00:17:10.040 --> 00:17:11.480]   "Yeah, I think so."
[00:17:11.480 --> 00:17:12.900]   I'm like, "Yeah, man, you're definitely gonna need
[00:17:12.900 --> 00:17:14.300]   "patience and self-control."
[00:17:14.300 --> 00:17:21.560]   God's given you a season called dating, called engagement,
[00:17:21.560 --> 00:17:29.020]   so that you would put your sexual urges in check.
[00:17:29.020 --> 00:17:29.860]   Why?
[00:17:29.860 --> 00:17:32.600]   So that you would be able to build patience
[00:17:32.600 --> 00:17:35.520]   and self-control now.
[00:17:35.520 --> 00:17:36.680]   Like, I think some of you just think
[00:17:36.680 --> 00:17:37.640]   you're just gonna get married
[00:17:37.640 --> 00:17:38.580]   and you're just gonna flip a switch
[00:17:38.580 --> 00:17:39.720]   and you're just gonna be patient.
[00:17:39.720 --> 00:17:41.440]   You're just gonna have self-control.
[00:17:41.440 --> 00:17:43.380]   I wish I could stand up here and say,
[00:17:43.380 --> 00:17:46.440]   "Hey, I've never had a sexual urge for another woman
[00:17:46.440 --> 00:17:48.460]   "ever after I got married."
[00:17:48.460 --> 00:17:49.600]   Like, that is not the case.
[00:17:49.600 --> 00:17:51.680]   That's the furthest thing from the truth.
[00:17:51.680 --> 00:17:53.680]   I'm just trying to keep it real tonight.
[00:17:53.680 --> 00:17:56.780]   And so why purity?
[00:17:56.780 --> 00:18:02.160]   Why does purity drive passion?
[00:18:07.340 --> 00:18:09.640]   Because when you discipline yourself
[00:18:09.640 --> 00:18:11.200]   in dating and engagement,
[00:18:11.200 --> 00:18:12.880]   then it gives you an opportunity,
[00:18:12.880 --> 00:18:15.980]   when you have those same urges for someone else
[00:18:15.980 --> 00:18:18.780]   that's not your spouse in marriage,
[00:18:18.780 --> 00:18:21.320]   you have the purity, you have the patience,
[00:18:21.320 --> 00:18:22.900]   you have the self-control,
[00:18:22.900 --> 00:18:25.920]   because you disciplined yourself
[00:18:25.920 --> 00:18:30.420]   during the season that God said, "Wait."
[00:18:30.420 --> 00:18:34.520]   So if you think you can't be pure outside of marriage,
[00:18:34.520 --> 00:18:36.080]   listen, listen, why do you think
[00:18:36.080 --> 00:18:38.080]   you're gonna be pure inside of marriage?
[00:18:38.080 --> 00:18:42.440]   See, I liken our sex drive to like a spoiled child.
[00:18:42.440 --> 00:18:44.160]   I have a three-year-old.
