
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:02:14.800 --> 00:02:17.720]   And I would tell you growth rarely happens
[00:02:17.720 --> 00:02:18.940]   in your comfort zone.
[00:02:18.940 --> 00:02:22.260]   So you should try getting out of it.
[00:02:22.260 --> 00:02:23.880]   Some of you, you can't find community.
[00:02:23.880 --> 00:02:26.000]   And so I would tell you, you should be the kind of friend
[00:02:26.000 --> 00:02:27.080]   that you want to find.
[00:02:27.080 --> 00:02:30.060]   Others of you, you're on the verge of burnout.
[00:02:30.060 --> 00:02:34.720]   And I would say, rest isn't laziness, it's obedience.
[00:02:34.720 --> 00:02:36.320]   And I heard from all the people, amen,
[00:02:36.320 --> 00:02:37.900]   'cause everybody wants some of that.
[00:02:37.900 --> 00:02:40.160]   But of all the advice that I give,
[00:02:40.160 --> 00:02:42.880]   there is one piece of advice that I give
[00:02:42.880 --> 00:02:46.100]   more than any other piece of advice.
[00:02:46.100 --> 00:02:49.320]   And it is always to those that are lost in love.
[00:02:49.320 --> 00:02:50.960]   And it's this piece of advice.
[00:02:50.960 --> 00:02:52.840]   Just because they're into you
[00:02:54.040 --> 00:02:56.020]   does not mean they're good for you.
[00:02:56.020 --> 00:02:59.120]   And it doesn't matter how many times I say it.
[00:02:59.120 --> 00:03:00.840]   And it doesn't matter how many kinds of reactions
[00:03:00.840 --> 00:03:01.960]   I get like that.
[00:03:01.960 --> 00:03:04.400]   People inevitably fall for someone
[00:03:04.400 --> 00:03:06.880]   because they have all the charisma in the world,
[00:03:06.880 --> 00:03:09.480]   but they don't have any of the character to match.
[00:03:09.480 --> 00:03:10.560]   You know what I'm talking about?
[00:03:10.560 --> 00:03:13.720]   Like you know the guy that he looks as good in person
[00:03:13.720 --> 00:03:15.160]   as he does online.
[00:03:15.160 --> 00:03:17.500]   He actually has good hygiene.
[00:03:17.500 --> 00:03:20.800]   He actually has gone through his scent journey.
[00:03:20.800 --> 00:03:22.600]   He is actually driven in life
[00:03:22.600 --> 00:03:24.160]   and he gives you good reason to go home
[00:03:24.160 --> 00:03:25.400]   and talk to all the roommates
[00:03:25.400 --> 00:03:27.160]   until the wee hours of the morning.
[00:03:27.160 --> 00:03:30.680]   That is until he starts lacking effort
[00:03:30.680 --> 00:03:33.840]   and he starts leaving you wondering,
[00:03:33.840 --> 00:03:36.600]   what the heck was I ever thinking to begin with?
[00:03:36.600 --> 00:03:37.480]   You know this.
[00:03:37.480 --> 00:03:39.040]   You know that you often might find yourself
[00:03:39.040 --> 00:03:40.080]   valuing charisma over character.
[00:03:40.080 --> 00:03:42.360]   Gentlemen, the number of times I have visited with you
[00:03:42.360 --> 00:03:45.680]   and you have projected on some young lady
[00:03:45.680 --> 00:03:47.680]   that she is so godly.
[00:03:47.680 --> 00:03:51.120]   She has a high spirituality and devotion to Jesus.
[00:03:51.120 --> 00:03:52.200]   When in reality, she doesn't.
[00:03:52.200 --> 00:03:53.720]   You just can't believe the fact
[00:03:53.720 --> 00:03:56.600]   that someone that attractive is actually into you.
[00:03:56.600 --> 00:03:57.840]   The truth of the matter is,
[00:03:57.840 --> 00:04:00.840]   we often find ourselves listening to good advice,
[00:04:00.840 --> 00:04:03.360]   but not heeding really good advice.
[00:04:03.360 --> 00:04:05.160]   This happens all the time.
[00:04:05.160 --> 00:04:07.680]   Like no matter how good the advice is that's offered,
[00:04:07.680 --> 00:04:12.680]   some lessons, you just gotta learn the hard way.
[00:04:12.680 --> 00:04:15.300]   Now, why do I tell you that?
[00:04:15.300 --> 00:04:18.680]   Because the same is true in every area of life.
[00:04:18.680 --> 00:04:21.900]   Like despite good advice and reliable insights
[00:04:21.900 --> 00:04:23.360]   and available truth,
[00:04:23.360 --> 00:04:26.920]   every one of us has chosen to learn something the hard way.
[00:04:26.920 --> 00:04:29.440]   Like for some of you, you didn't believe your parents
[00:04:29.440 --> 00:04:31.760]   when they told you to stop applying for credit cards.
[00:04:31.760 --> 00:04:33.600]   And so you had to ruin your credit
[00:04:33.600 --> 00:04:37.360]   to realize my parents were actually right.
[00:04:37.360 --> 00:04:38.480]   Others of you,
[00:04:38.480 --> 00:04:41.800]   you refuse to get your vehicle registration updated.
[00:04:41.800 --> 00:04:43.520]   That is until you get pulled over
[00:04:43.520 --> 00:04:46.620]   and that officer actually fines you for it.
[00:04:46.620 --> 00:04:51.620]   Some of you, you have waited to get your taxes done
[00:04:51.720 --> 00:04:53.360]   and it's gonna take someone like me
[00:04:53.360 --> 00:04:54.720]   standing on a stage like this,
[00:04:54.720 --> 00:04:57.760]   looking at you and telling you they're due tomorrow.
[00:04:57.760 --> 00:04:59.680]   And you're gonna feel the ensuing panic
[00:04:59.680 --> 00:05:02.840]   that pushes you into the wee hours of this morning,
[00:05:02.840 --> 00:05:05.580]   trying to make sure that you get those taxes done.
[00:05:05.580 --> 00:05:08.240]   Like against all judgment, we do this.
[00:05:08.240 --> 00:05:09.080]   Why?
[00:05:09.080 --> 00:05:11.160]   Why do we do this to ourself?
[00:05:11.160 --> 00:05:13.040]   Like there's not an exception in the room.
[00:05:13.040 --> 00:05:15.920]   Every one of us is liable to this kind of thing.
[00:05:15.920 --> 00:05:16.880]   So why?
[00:05:16.880 --> 00:05:18.300]   Like, why do we do this?
[00:05:18.300 --> 00:05:20.640]   Why do we choose to learn things the hard way?
[00:05:20.640 --> 00:05:21.840]   Here's what I would say.
[00:05:21.840 --> 00:05:23.400]   I would tell you the reason you choose
[00:05:23.400 --> 00:05:24.440]   to learn things the hard way
[00:05:24.440 --> 00:05:28.240]   is because people do not change by way of an explanation.
[00:05:28.240 --> 00:05:30.480]   They change by way of an experience.
[00:05:30.480 --> 00:05:33.640]   People change by way of an experience.
[00:05:33.640 --> 00:05:35.140]   Like even though someone else's experience
[00:05:35.140 --> 00:05:36.100]   is often the best teacher,
[00:05:36.100 --> 00:05:38.760]   which is why you should listen to someone else's advice.
[00:05:38.760 --> 00:05:40.040]   You don't want to trust their experience.
[00:05:40.040 --> 00:05:41.720]   You would rather learn it for yourself
[00:05:41.720 --> 00:05:43.800]   and live it on your own
[00:05:43.800 --> 00:05:47.320]   and reap the pain that may come through the process.
[00:05:47.320 --> 00:05:50.360]   And God knows that we're hardwired this way.
[00:05:50.360 --> 00:05:51.660]   And I love him for it
[00:05:51.660 --> 00:05:54.680]   because God doesn't come to a single one of us.
[00:05:54.680 --> 00:05:57.240]   He doesn't come to anyone
[00:05:57.240 --> 00:06:00.040]   and expect them to believe in him
[00:06:00.040 --> 00:06:02.560]   by way of explanation alone.
[00:06:02.560 --> 00:06:05.240]   He expects people to believe in him
[00:06:05.240 --> 00:06:08.320]   by way of a personal experience.
[00:06:08.320 --> 00:06:10.900]   He wants people to encounter him.
[00:06:10.900 --> 00:06:16.120]   And that's what we're gonna see happens to the story
[00:06:16.120 --> 00:06:17.800]   in the man that we're looking at tonight.
[00:06:17.800 --> 00:06:18.640]   So if you've got a Bible,
[00:06:18.640 --> 00:06:20.920]   turn with me to Genesis chapter 28.
[00:06:20.920 --> 00:06:22.600]   While you're turning there,
[00:06:22.600 --> 00:06:25.200]   tonight we're catching up with a character
[00:06:25.200 --> 00:06:26.520]   that some of you may be familiar with
[00:06:26.520 --> 00:06:28.560]   in the book of Genesis named Jacob.
[00:06:28.560 --> 00:06:29.760]   If you're not familiar,
[00:06:29.760 --> 00:06:31.840]   Jacob is one of the patriarchs in the Bible.
[00:06:31.840 --> 00:06:33.580]   He's one of the most important characters
[00:06:33.580 --> 00:06:34.420]   in the book of Genesis.
[00:06:34.420 --> 00:06:36.280]   He is the son of Isaac.
[00:06:36.280 --> 00:06:38.360]   He is the grandson of Abraham.
[00:06:38.360 --> 00:06:41.280]   He is the father of 12 different sons,
[00:06:41.280 --> 00:06:45.240]   all of whom ultimately represent the 12 tribes of Israel.
[00:06:45.240 --> 00:06:46.480]   And to top it off,
[00:06:46.480 --> 00:06:48.600]   he's the namesake of the people of Israel himself.
[00:06:48.600 --> 00:06:50.080]   If you read through the life of Jacob,
[00:06:50.080 --> 00:06:51.600]   you'll get to chapter 22 in Genesis,
[00:06:51.600 --> 00:06:53.880]   and you'll see that he wrestles things out with God,
[00:06:53.880 --> 00:06:56.160]   which was a story I really wanted to teach to you,
[00:06:56.160 --> 00:06:58.120]   but I've already taught it to you several years ago.
[00:06:58.120 --> 00:06:59.580]   So if you're interested in that story, you can go,
[00:06:59.580 --> 00:07:00.760]   you can find it on our website.
[00:07:00.760 --> 00:07:03.360]   But the point being there is he wrestles with God
[00:07:03.360 --> 00:07:06.040]   and God ultimately bestows upon him a new name.
[00:07:06.040 --> 00:07:08.360]   He tells him, no longer will you be called Jacob.
[00:07:08.360 --> 00:07:10.320]   Your name will now be Yisrael.
[00:07:10.320 --> 00:07:11.800]   You will be Israel.
[00:07:11.800 --> 00:07:16.100]   He literally becomes the namesake of the people of God.
[00:07:16.100 --> 00:07:18.380]   Like he's kind of a big deal.
[00:07:18.380 --> 00:07:20.200]   And he's kind of a scoundrel.
[00:07:20.200 --> 00:07:22.360]   Like you see, whenever we're introduced to Jacob
[00:07:22.360 --> 00:07:23.520]   in Genesis 25,
[00:07:23.520 --> 00:07:27.060]   what we learn is that his name is Jacob or Yaakov in Hebrew.
[00:07:27.060 --> 00:07:32.060]   And that name means heel grabber or a usurper, supplanter.
[00:07:32.060 --> 00:07:38.200]   And what we realize is he really lives up to that name.
[00:07:38.200 --> 00:07:41.980]   Like he is a con artist of a human being.
[00:07:41.980 --> 00:07:44.880]   He's not an honest working kind of man.
[00:07:44.880 --> 00:07:46.800]   And yet it is that kind of man
[00:07:46.800 --> 00:07:49.360]   that God comes to interact with tonight.
[00:07:49.360 --> 00:07:54.360]   He comes to lead Jacob into a relationship with him.
[00:07:54.360 --> 00:07:56.240]   Not on the basis of explanation,
[00:07:56.240 --> 00:07:58.600]   but on the basis of experience.
[00:07:58.600 --> 00:07:59.440]   So here's what we see.
[00:07:59.440 --> 00:08:00.680]   We read it.
[00:08:00.680 --> 00:08:04.200]   As we jump into verse 10,
[00:08:04.200 --> 00:08:06.500]   we see it says this.
[00:08:06.500 --> 00:08:12.360]   Jacob, a man that had never been enough in life.
[00:08:12.360 --> 00:08:14.640]   A man that he never measured up to his brother.
[00:08:14.640 --> 00:08:16.240]   He never impressed his father.
[00:08:16.240 --> 00:08:17.960]   He never lived up to his family name.
[00:08:17.960 --> 00:08:22.960]   That man, he left Beersheba, he went toward Haran.
[00:08:22.960 --> 00:08:25.360]   We gotta stop and we gotta talk about why he's doing that.
[00:08:25.360 --> 00:08:27.800]   Why is he leaving Beersheba and going to Haran?
[00:08:27.800 --> 00:08:28.760]   He's going there
[00:08:28.760 --> 00:08:31.580]   because he is literally running for his life.
[00:08:31.580 --> 00:08:35.840]   Like so devious, so deceitful is Jacob
[00:08:35.840 --> 00:08:38.040]   that between chapter 25 and chapter 28,
[00:08:38.040 --> 00:08:41.240]   we learn that he has swindled his brother Esau
[00:08:41.240 --> 00:08:42.480]   out of his birthright.
[00:08:42.480 --> 00:08:46.720]   He has deceived his father out of his blessing
[00:08:46.720 --> 00:08:49.720]   and he has brought shame upon his name.
[00:08:49.720 --> 00:08:52.280]   And so he literally, he runs for the hills
[00:08:52.280 --> 00:08:55.600]   because Esau is trying to track him down and take his life.
[00:08:55.600 --> 00:08:59.480]   So he is running to Haran and he came to a certain place
[00:08:59.480 --> 00:09:04.120]   and he stayed there that night because the sun had set.
[00:09:04.120 --> 00:09:06.440]   Taking one of the stones of the place,
[00:09:06.440 --> 00:09:08.360]   he put it under his head as people do
[00:09:08.360 --> 00:09:10.600]   and he laid down in that place to sleep.
[00:09:10.600 --> 00:09:11.840]   You see it?
[00:09:11.840 --> 00:09:14.400]   For all intents and purposes, Jacob is in a moment
[00:09:14.400 --> 00:09:17.520]   many of us can relate to ourselves.
[00:09:17.520 --> 00:09:19.880]   Not necessarily the stone as a pillow sort of thing,
[00:09:19.880 --> 00:09:22.080]   but he has left his hometown.
[00:09:22.080 --> 00:09:24.880]   He has come to a new city.
[00:09:24.880 --> 00:09:26.980]   He's running from his past
[00:09:26.980 --> 00:09:30.040]   and all the guilt that haunts him back there.
[00:09:30.040 --> 00:09:32.540]   He has arrived into the present
[00:09:32.540 --> 00:09:36.680]   and yet he's confused about how he has ended up
[00:09:36.680 --> 00:09:38.220]   as he is and who he is.
[00:09:38.220 --> 00:09:40.140]   And he's anxious about the future.
[00:09:40.140 --> 00:09:42.520]   He's uncertain about the days ahead.
[00:09:42.520 --> 00:09:44.480]   Like despite all the scheming and the angling
[00:09:44.480 --> 00:09:45.880]   and the finessing and the deceiving
[00:09:45.880 --> 00:09:47.000]   to get where he's always wanted to be,
[00:09:47.000 --> 00:09:49.540]   what we learn is that Jacob's self-reliance
[00:09:49.540 --> 00:09:54.540]   has only gotten him here, rock bottom, straight out of luck.
[00:09:54.540 --> 00:10:00.280]   And it's then that God comes to him.
[00:10:00.280 --> 00:10:02.520]   We see it in verse 12.
[00:10:02.520 --> 00:10:05.640]   "And he dreamed, and behold,
[00:10:05.640 --> 00:10:08.760]   there was a ladder set upon the earth.
[00:10:08.760 --> 00:10:11.240]   And the top of it reached to heaven.
[00:10:11.240 --> 00:10:13.240]   And behold, the angels of God,
[00:10:13.240 --> 00:10:15.400]   they were ascending and descending on it.
[00:10:15.400 --> 00:10:17.940]   And behold, the Lord stood above it."
[00:10:17.940 --> 00:10:21.400]   Now stop right there because this is very important.
[00:10:21.400 --> 00:10:25.560]   God comes to us when we least expect it.
[00:10:25.560 --> 00:10:28.360]   He comes to us when we least expect it.
[00:10:28.360 --> 00:10:29.880]   Like God doesn't come to Jacob
[00:10:29.880 --> 00:10:32.040]   in the middle of some spiritual pilgrimage.
[00:10:32.040 --> 00:10:34.240]   He doesn't come to Jacob after fasting
[00:10:34.240 --> 00:10:37.120]   and praying for weeks on end to arrive in this moment.
[00:10:37.120 --> 00:10:39.160]   He does not come to Jacob after he has offered
[00:10:39.160 --> 00:10:41.480]   some sort of grand sacrifice and surrender.
[00:10:41.480 --> 00:10:42.920]   He comes to Jacob when?
[00:10:42.920 --> 00:10:45.440]   He comes to Jacob when he's asleep,
[00:10:45.440 --> 00:10:47.520]   which he might do for some of you every week.
[00:10:47.520 --> 00:10:49.920]   I see a couple of you guys that are dozing off.
[00:10:49.920 --> 00:10:51.260]   And I'm like, man, this might be the night
[00:10:51.260 --> 00:10:53.140]   that God encounters them very powerfully
[00:10:53.140 --> 00:10:55.360]   because he did it then, he could do it again.
[00:10:55.360 --> 00:10:57.080]   He comes to him when he's asleep.
[00:10:57.080 --> 00:11:02.080]   He comes to him when he is least expecting it.
[00:11:02.080 --> 00:11:04.520]   So when I was a junior in college,
[00:11:04.520 --> 00:11:06.920]   I had a couple of friends that really wanted to apply
[00:11:06.920 --> 00:11:09.500]   for this business organization.
[00:11:09.500 --> 00:11:11.880]   And yet I thought it was a really dumb idea.
[00:11:11.880 --> 00:11:13.040]   They were leaning on me,
[00:11:13.040 --> 00:11:14.320]   pressuring me to be a part of it.
[00:11:14.320 --> 00:11:17.560]   And yet I was like, guys, I'm not trying to get involved.
[00:11:17.560 --> 00:11:19.000]   I'm trying to get graduated.
[00:11:19.000 --> 00:11:19.880]   I'm an upperclassman.
[00:11:19.880 --> 00:11:20.860]   I'm on the way out of here.
[00:11:20.860 --> 00:11:23.260]   I don't know why you're wanting to do this.
[00:11:23.260 --> 00:11:26.360]   And yet they really wanted to go for it
[00:11:26.360 --> 00:11:27.540]   and wanted to be a good team player.
[00:11:27.540 --> 00:11:28.380]   I said, sure.
[00:11:28.380 --> 00:11:31.040]   And so I dropped an application in haphazardly.
[00:11:31.040 --> 00:11:33.840]   And I thought, you know what, what could it hurt?
[00:11:33.840 --> 00:11:36.880]   Knowing what I know now, it could have hurt a lot
[00:11:36.880 --> 00:11:40.080]   because it was actually through that organization
[00:11:40.080 --> 00:11:43.520]   that I met my wife, that I met my best friends,
[00:11:43.520 --> 00:11:46.360]   like the guys that stood next to me in my wedding.
[00:11:46.360 --> 00:11:47.480]   It was in that organization
[00:11:47.480 --> 00:11:49.780]   that I led my very first Bible study.
[00:11:49.780 --> 00:11:53.100]   Like where I started doing this, I started doing there.
[00:11:53.100 --> 00:11:54.800]   Like that was the very first place.
[00:11:54.800 --> 00:11:56.320]   And it was there that I learned what it looked like
[00:11:56.320 --> 00:11:59.220]   to be on mission for God.
[00:11:59.220 --> 00:12:02.400]   And thinking back on it today, it blows me away.
[00:12:02.400 --> 00:12:07.240]   Like I had such low expectations
[00:12:07.240 --> 00:12:09.120]   for what God was gonna do through my life
[00:12:09.120 --> 00:12:09.960]   in that organization.
[00:12:09.960 --> 00:12:12.840]   And yet God, he had great expectations
[00:12:12.840 --> 00:12:15.480]   for what he was going to do in my life.
[00:12:15.480 --> 00:12:18.120]   Like he moves when we least expect it.
[00:12:18.120 --> 00:12:22.340]   Like Jacob, he is somewhere in between who he once was
[00:12:22.340 --> 00:12:25.560]   and also who he wants to be.
[00:12:25.560 --> 00:12:29.240]   Like physically, he is in a barren wasteland,
[00:12:29.240 --> 00:12:30.680]   the middle of nowhere.
[00:12:30.680 --> 00:12:34.560]   Socially, he is literally running for his life.
[00:12:34.560 --> 00:12:36.440]   He's not won a popularity contest.
[00:12:36.440 --> 00:12:41.440]   He is the target of his brother's own accusation and murder.
[00:12:41.440 --> 00:12:44.200]   If you think about who he is financially,
[00:12:44.200 --> 00:12:46.280]   he didn't have a dollar to his name.
[00:12:46.280 --> 00:12:50.400]   Spiritually, he does not know God at all.
[00:12:50.400 --> 00:12:54.040]   So you think he went to bed that night
[00:12:54.040 --> 00:12:56.760]   planning for everything to change this evening?
[00:12:58.160 --> 00:13:02.280]   No, he went to bed thinking that he was gonna get
[00:13:02.280 --> 00:13:05.000]   a rough night's sleep on that rock.
[00:13:05.000 --> 00:13:08.320]   And yet God said, I've got different plans in mind.
[00:13:08.320 --> 00:13:11.840]   God came to him in the unexpected place
[00:13:11.840 --> 00:13:15.980]   because God always moves in the unexpected way.
[00:13:15.980 --> 00:13:18.960]   You see, he comes to Jacob when he falls asleep
[00:13:18.960 --> 00:13:21.180]   because he wants Jacob to always know,
[00:13:21.180 --> 00:13:26.260]   you weren't looking for me.
[00:13:27.960 --> 00:13:29.080]   I was looking for you.
[00:13:29.080 --> 00:13:33.560]   You didn't come seeking after me.
[00:13:33.560 --> 00:13:36.000]   I came seeking after you.
[00:13:36.000 --> 00:13:37.940]   You didn't initiate with me.
[00:13:37.940 --> 00:13:41.200]   I initiated with you.
[00:13:41.200 --> 00:13:44.560]   And the truth is, God is looking for some of you
[00:13:44.560 --> 00:13:45.560]   here tonight.
[00:13:45.560 --> 00:13:52.220]   And you're not expecting it at all.
[00:13:52.220 --> 00:13:55.400]   Tonight is gonna be the night that some of you
[00:13:55.400 --> 00:13:57.960]   in this room, you cross from death to life
[00:13:57.960 --> 00:13:59.660]   because you place your faith in Christ Jesus
[00:13:59.660 --> 00:14:02.160]   for the first time, and you've ridden the fence.
[00:14:02.160 --> 00:14:04.840]   You've been on the verge.
[00:14:04.840 --> 00:14:07.120]   You've been on the cusp.
[00:14:07.120 --> 00:14:08.160]   And yet for whatever reason,
[00:14:08.160 --> 00:14:10.200]   you continue to talk yourself off the ledge.
[00:14:10.200 --> 00:14:12.760]   And yet tonight is the night that God is coming to you
[00:14:12.760 --> 00:14:15.160]   because he is looking for you when you least expect it.
[00:14:15.160 --> 00:14:16.600]   He is coming for you because some of you,
[00:14:16.600 --> 00:14:17.680]   you are like Jacob.
[00:14:17.680 --> 00:14:19.920]   You're in the in-between.
[00:14:19.920 --> 00:14:23.800]   You're in between this job and that job.
[00:14:23.800 --> 00:14:25.520]   Like you don't know if you should stay
[00:14:25.520 --> 00:14:26.800]   or if you should leave.
[00:14:26.800 --> 00:14:28.760]   You're in between dating and committing.
[00:14:28.760 --> 00:14:30.180]   Do I wanna keep things casual
[00:14:30.180 --> 00:14:32.000]   or do I wanna get serious with that person?
[00:14:32.000 --> 00:14:33.360]   You're in between callings.
[00:14:33.360 --> 00:14:36.360]   Like do I stick to the path that I've chosen for myself
[00:14:36.360 --> 00:14:37.880]   and all the hard work that I've put in,
[00:14:37.880 --> 00:14:39.720]   or do I choose to pivot completely?
[00:14:39.720 --> 00:14:41.200]   You're in between roommates.
[00:14:41.200 --> 00:14:43.520]   I love 'em, but do I wanna renew the lease?
[00:14:43.520 --> 00:14:45.960]   I don't know, man, they got some weird habits.
[00:14:45.960 --> 00:14:47.680]   Maybe I wanna live on my own, it's gonna be more expensive,
[00:14:47.680 --> 00:14:49.320]   but I think I might wanna do that.
[00:14:49.320 --> 00:14:51.240]   Others of you, you're in between on your mental health.
[00:14:51.240 --> 00:14:54.440]   Like you're wondering, are things actually going
[00:14:54.440 --> 00:14:55.960]   to get better because they have gotten better
[00:14:55.960 --> 00:14:57.480]   for other people in the past,
[00:14:57.480 --> 00:14:59.800]   or do I really need to actually seek some help?
[00:14:59.800 --> 00:15:01.040]   And yet here's the thing.
[00:15:01.040 --> 00:15:03.960]   God is not waiting for you to get to one side or the other.
[00:15:03.960 --> 00:15:05.140]   He's not waiting for you to figure things out.
[00:15:05.140 --> 00:15:07.620]   He's not waiting for you to make sense of your reality.
[00:15:07.620 --> 00:15:09.840]   He's not waiting for you to clean yourself up.
[00:15:09.840 --> 00:15:12.640]   He comes to you when you least expect it.
[00:15:12.640 --> 00:15:14.400]   Catch me on this.
[00:15:14.400 --> 00:15:17.480]   Because he comes to you when you most need it.
[00:15:18.640 --> 00:15:23.160]   God always comes to you when you most need it.
[00:15:23.160 --> 00:15:28.160]   Always, always, always, always, always, always.
[00:15:28.160 --> 00:15:31.800]   God will come to you when you most need it.
[00:15:31.800 --> 00:15:33.640]   Some of you are sitting here and you're like,
[00:15:33.640 --> 00:15:35.400]   I feel like I really need it.
[00:15:35.400 --> 00:15:39.820]   Why don't you trust in him more than you trust in yourself?
[00:15:39.820 --> 00:15:42.280]   Has he not proven himself through your life?
[00:15:42.280 --> 00:15:44.960]   When you look back on your story and you consider his ways,
[00:15:44.960 --> 00:15:46.880]   when you read this good book,
[00:15:46.880 --> 00:15:51.880]   do you not see how faithful he is even when we're faithless?
[00:15:51.880 --> 00:15:55.760]   Why don't you count on him and trust his goodness
[00:15:55.760 --> 00:15:56.800]   over your worthiness?
[00:15:56.800 --> 00:15:59.680]   He will come to you when you need it
[00:15:59.680 --> 00:16:02.040]   because that's where this story goes.
[00:16:02.040 --> 00:16:06.360]   As we keep going, Haka, can I get a timer, please?
[00:16:06.360 --> 00:16:08.680]   As we keep going, we see in verse 13.
[00:16:08.680 --> 00:16:13.280]   And behold, the Lord stood above it and he said,
[00:16:13.280 --> 00:16:16.760]   I am the Lord, the God of Abraham, your father,
[00:16:16.760 --> 00:16:18.080]   and the God of Isaac.
[00:16:18.080 --> 00:16:19.160]   The land on which you lie,
[00:16:19.160 --> 00:16:21.160]   I will give to you and to your offspring.
[00:16:21.160 --> 00:16:23.840]   Your offspring shall be like the dust of the earth
[00:16:23.840 --> 00:16:25.960]   and you shall spread abroad to the west and to the east
[00:16:25.960 --> 00:16:27.240]   and to the north and to the south.
[00:16:27.240 --> 00:16:29.120]   And in you and your offspring
[00:16:29.120 --> 00:16:32.320]   shall all the families of the earth be blessed.
[00:16:32.320 --> 00:16:35.140]   Behold, I'm with you.
[00:16:35.140 --> 00:16:38.400]   I will keep you wherever you go.
[00:16:38.400 --> 00:16:40.080]   I'll bring you back to this land
[00:16:40.080 --> 00:16:42.400]   for I will not leave you until I have done
[00:16:42.400 --> 00:16:44.880]   what I've promised you.
[00:16:46.120 --> 00:16:46.960]   Now it's important.
[00:16:46.960 --> 00:16:47.900]   We've talked about it already,
[00:16:47.900 --> 00:16:50.440]   but it is important that I remind you
[00:16:50.440 --> 00:16:53.780]   what's Jacob's current state of being in this moment.
[00:16:53.780 --> 00:16:56.780]   He's asleep.
[00:16:56.780 --> 00:16:58.440]   He's asleep, which is important.
[00:16:58.440 --> 00:17:01.240]   It feels like a really strange little detail,
[00:17:01.240 --> 00:17:05.080]   and yet it's included here for a really important reason
[00:17:05.080 --> 00:17:07.800]   because it's a callback to something that happened earlier
[00:17:07.800 --> 00:17:08.640]   in the book of Genesis.
[00:17:08.640 --> 00:17:10.520]   If you go to Genesis chapter 15,
[00:17:10.520 --> 00:17:12.560]   you're reminded that God comes to a man
[00:17:12.560 --> 00:17:16.480]   by the name of Abraham when Abraham himself was what?
[00:17:16.480 --> 00:17:17.320]   Sleeping.
[00:17:17.320 --> 00:17:21.680]   He comes to Abraham who's in a bit of a bind.
[00:17:21.680 --> 00:17:23.480]   Abe doesn't have a son.
[00:17:23.480 --> 00:17:27.140]   And so he comes to him, not while he's awake,
