
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:02:48.600 --> 00:02:50.120]   And I say late dinner 'cause the sun had set
[00:02:50.120 --> 00:02:51.140]   and I still didn't get a call.
[00:02:51.140 --> 00:02:53.480]   And I'm like, I wonder if I got in.
[00:02:53.480 --> 00:02:57.040]   And then at like 11.55 at night,
[00:02:57.040 --> 00:02:58.240]   they said they'd let me know that day,
[00:02:58.240 --> 00:02:59.800]   they called and they said,
[00:02:59.800 --> 00:03:02.900]   "Hey, you made it to the next round."
[00:03:02.900 --> 00:03:04.880]   And I'm like, this is crazy
[00:03:04.880 --> 00:03:06.920]   because this is life changing, right?
[00:03:06.920 --> 00:03:09.080]   This is like, we're gonna move to New York
[00:03:09.080 --> 00:03:10.440]   and I'm gonna be on this show
[00:03:10.440 --> 00:03:14.080]   and this could just be crazy for me.
[00:03:14.080 --> 00:03:17.800]   And so I go back to the second interview, the callback,
[00:03:17.800 --> 00:03:18.840]   and it was in this hotel.
[00:03:18.840 --> 00:03:20.720]   And I remember kind of going through the same thing,
[00:03:20.720 --> 00:03:22.060]   this time it was on camera
[00:03:22.060 --> 00:03:23.820]   and I was answering these questions.
[00:03:23.820 --> 00:03:27.180]   And they said, "All right, we'll let you know something."
[00:03:27.180 --> 00:03:28.900]   They're like, "We'll call you."
[00:03:28.900 --> 00:03:32.320]   And I'm like, "You'll call me when?
[00:03:32.320 --> 00:03:33.540]   "When are you gonna call me?"
[00:03:33.540 --> 00:03:35.700]   And I just remember that waiting period thinking,
[00:03:35.700 --> 00:03:38.940]   hey, my whole life is in their hands.
[00:03:38.940 --> 00:03:40.620]   My whole future's in their hands.
[00:03:40.620 --> 00:03:43.900]   And they're gonna let me know what my future looks like.
[00:03:43.900 --> 00:03:46.180]   I don't know if you've ever had this experience.
[00:03:46.180 --> 00:03:47.820]   Maybe it was just a job interview.
[00:03:47.820 --> 00:03:49.740]   Long story short, I didn't make it
[00:03:49.740 --> 00:03:51.280]   past that second round.
[00:03:51.280 --> 00:03:53.140]   Oh, I know.
[00:03:53.140 --> 00:03:56.460]   (congregation laughing)
[00:03:56.460 --> 00:04:02.300]   But I think this is how we, at some subconscious level
[00:04:02.300 --> 00:04:06.380]   in the back of our minds, feel about heaven.
[00:04:06.380 --> 00:04:08.500]   It's like, hey, it's this place.
[00:04:08.500 --> 00:04:12.140]   Can anybody really know if you go there
[00:04:12.140 --> 00:04:13.880]   what you need to do to get there?
[00:04:13.880 --> 00:04:15.940]   Maybe all roads lead there.
[00:04:15.940 --> 00:04:19.420]   If you follow your religion well, you get there.
[00:04:19.420 --> 00:04:21.260]   What about the person who's never heard?
[00:04:21.260 --> 00:04:23.460]   If I'm saved, am I always saved?
[00:04:23.460 --> 00:04:25.040]   Can you lose your salvation?
[00:04:25.040 --> 00:04:27.500]   All of these things, like how do I know
[00:04:27.500 --> 00:04:29.140]   that I'm going to get to heaven?
[00:04:29.140 --> 00:04:31.740]   So we're in this series asking for a friend,
[00:04:31.740 --> 00:04:35.780]   and tonight is can anyone really know
[00:04:35.780 --> 00:04:37.860]   they're getting into heaven?
[00:04:37.860 --> 00:04:41.420]   Can anyone really know they're getting into heaven?
[00:04:41.420 --> 00:04:44.840]   And so much more is at stake with this question
[00:04:44.840 --> 00:04:47.060]   than just the uneasiness of wondering
[00:04:47.060 --> 00:04:49.340]   if you got a job or not.
[00:04:49.340 --> 00:04:51.380]   Or a second date or not.
[00:04:51.380 --> 00:04:54.260]   Or into a university or not.
[00:04:54.260 --> 00:04:58.540]   And in fact, the largest belief amongst our peers
[00:04:58.540 --> 00:05:01.060]   is that all roads lead to heaven.
[00:05:01.060 --> 00:05:04.860]   And so this comes from Jen Iy, these stats.
[00:05:04.860 --> 00:05:07.820]   It says, although 65% classify themselves as Christians,
[00:05:07.820 --> 00:05:11.540]   43% said it doesn't matter what religious faith you follow
[00:05:11.540 --> 00:05:14.380]   because they all teach the same lessons.
[00:05:14.380 --> 00:05:16.460]   70% of all major Christian
[00:05:16.460 --> 00:05:18.500]   and non-Christian religious groups say
[00:05:18.500 --> 00:05:21.460]   many religions can lead to eternal life.
[00:05:21.460 --> 00:05:26.020]   And 68% say there's more than one true way
[00:05:26.020 --> 00:05:28.620]   to interpret the teachings of my religion.
[00:05:28.620 --> 00:05:30.380]   68%.
[00:05:30.380 --> 00:05:33.940]   50% believe that all people are eventually saved
[00:05:33.940 --> 00:05:37.660]   or accepted by God no matter what they do.
[00:05:37.660 --> 00:05:39.540]   Theology called inclusivism.
[00:05:39.540 --> 00:05:42.900]   We covered universalism.
[00:05:42.900 --> 00:05:45.200]   This idea that everyone gets there.
[00:05:45.200 --> 00:05:46.800]   Some people believe, well, pretty much,
[00:05:46.800 --> 00:05:49.400]   you just need to be good and you're good with God.
[00:05:49.400 --> 00:05:51.180]   Right?
[00:05:51.180 --> 00:05:54.220]   One way to heaven is too exclusive.
[00:05:54.220 --> 00:05:55.320]   I mean, that can't be true.
[00:05:55.320 --> 00:05:57.980]   Can't all roads eventually lead to God?
[00:05:57.980 --> 00:06:00.160]   What about people who never hear?
[00:06:00.160 --> 00:06:03.620]   What about people of other faith who are sincere?
[00:06:03.620 --> 00:06:07.460]   I remember when I had a crisis of the faith,
[00:06:07.460 --> 00:06:08.340]   God actually used this
[00:06:08.340 --> 00:06:09.960]   to bring me into a relationship with him.
[00:06:09.960 --> 00:06:11.140]   I thought, what are the odds
[00:06:11.140 --> 00:06:12.800]   I'd be born to the right country?
[00:06:12.800 --> 00:06:15.540]   I was thinking about this, I was wrestling with this.
[00:06:15.540 --> 00:06:16.460]   I was like, I know there's a God,
[00:06:16.460 --> 00:06:17.500]   but I don't know who he is.
[00:06:17.500 --> 00:06:18.980]   It was agnostic.
[00:06:18.980 --> 00:06:22.420]   I was like, if I was born in India, I'd be Hindu.
[00:06:22.420 --> 00:06:25.560]   If I was born in China, I'd be Buddhist.
[00:06:25.560 --> 00:06:28.420]   If I was born in Iran, I'd be Muslim.
[00:06:28.420 --> 00:06:31.820]   If I was born in Israel, I might be Jewish.
[00:06:31.820 --> 00:06:35.140]   And so what are the odds that I'd be born to America
[00:06:35.140 --> 00:06:36.820]   and that that would be the right religion?
[00:06:36.820 --> 00:06:38.300]   And so I really began to research it
[00:06:38.300 --> 00:06:42.100]   with a bias against Christianity.
[00:06:42.100 --> 00:06:44.320]   And I don't know if your faith is just your parents' faith.
[00:06:44.320 --> 00:06:46.800]   I don't know how you came to a belief in Jesus Christ
[00:06:46.800 --> 00:06:50.840]   if you have, but I pray you sincerely wrestle with it
[00:06:50.840 --> 00:06:52.480]   if you haven't.
[00:06:52.480 --> 00:06:54.200]   As we dive into this message
[00:06:54.200 --> 00:06:56.200]   that you'd have a greater understanding
[00:06:56.200 --> 00:07:00.360]   of this way, the scripture says.
[00:07:00.360 --> 00:07:02.600]   And so as we move through John chapter 14,
[00:07:02.600 --> 00:07:06.320]   we're going to look at how Christianity is exclusive,
[00:07:06.320 --> 00:07:08.500]   how Christianity is inclusive.
[00:07:08.500 --> 00:07:11.040]   And before you leave here this evening,
[00:07:11.040 --> 00:07:15.040]   how Christianity offers certainty for you.
[00:07:15.040 --> 00:07:16.960]   And so what's happening in John chapter 14,
[00:07:16.960 --> 00:07:17.920]   I'll start in verse one.
[00:07:17.920 --> 00:07:20.160]   And in chapter 13, Jesus is saying,
[00:07:20.160 --> 00:07:21.660]   "Hey, I'm going to go somewhere."
[00:07:21.660 --> 00:07:23.640]   And his disciples say, "Well, where are you going to go?
[00:07:23.640 --> 00:07:25.200]   "Where, why are you leaving us?"
[00:07:25.200 --> 00:07:27.080]   And Peter like bows up to him, you know,
[00:07:27.080 --> 00:07:28.280]   'cause Peter's crazy.
[00:07:28.280 --> 00:07:30.580]   And he's like, "Jesus, hey, wherever you go, I'm going.
[00:07:30.580 --> 00:07:32.020]   "You're not going anywhere without me.
[00:07:32.020 --> 00:07:33.240]   "Take me with you."
[00:07:33.240 --> 00:07:36.500]   And Jesus is like, "Calm down, boys, calm down.
[00:07:36.500 --> 00:07:39.900]   "Listen, do not let your hearts be troubled.
[00:07:39.900 --> 00:07:43.820]   "You believe in God, believe also in me.
[00:07:43.820 --> 00:07:46.440]   "My father's house has many rooms.
[00:07:46.440 --> 00:07:49.480]   "If that were not so, I would have told you,
[00:07:49.480 --> 00:07:51.840]   "would I have told you that I am going there
[00:07:51.840 --> 00:07:53.900]   "to prepare a place for you.
[00:07:53.900 --> 00:07:55.820]   "And if I go and prepare a place for you,
[00:07:55.820 --> 00:07:58.100]   "I will come back and take you to be with me,
[00:07:58.100 --> 00:08:00.740]   "that you also may be where I am.
[00:08:00.740 --> 00:08:04.060]   "You know the way to the place where I'm going."
[00:08:04.060 --> 00:08:05.820]   And now Thomas speaks of, this is Doubting Thomas,
[00:08:05.820 --> 00:08:06.960]   "Wait, wait, wait, Lord, no, we don't.
[00:08:06.960 --> 00:08:08.300]   "How do we know?
[00:08:08.300 --> 00:08:09.260]   "We don't know where you're going.
[00:08:09.260 --> 00:08:11.180]   "How would we know how to get there?"
[00:08:11.180 --> 00:08:14.420]   And Jesus answered,
[00:08:14.420 --> 00:08:17.220]   "I am the way,
[00:08:17.220 --> 00:08:20.300]   "and the truth,
[00:08:20.300 --> 00:08:23.160]   "and the life.
[00:08:23.160 --> 00:08:29.660]   "No one comes to the Father except through me."
[00:08:29.660 --> 00:08:32.460]   So we're gonna look at this passage
[00:08:32.460 --> 00:08:33.540]   and we'll work backwards.
[00:08:33.540 --> 00:08:36.600]   My first point from the text is that Christianity
[00:08:36.600 --> 00:08:38.660]   is exclusive.
[00:08:38.660 --> 00:08:41.660]   That means there is one way to heaven,
[00:08:41.660 --> 00:08:45.260]   and his name is Jesus.
[00:08:45.260 --> 00:08:47.780]   To believe that the Bible is true
[00:08:47.780 --> 00:08:51.740]   is to believe that Jesus is the only way to God.
[00:08:51.740 --> 00:08:53.980]   And we really spelled this out in the Afterlife series,
[00:08:53.980 --> 00:08:55.340]   but I just want you to hear from me.
[00:08:55.340 --> 00:08:57.520]   There's two eternal destinations.
[00:08:57.520 --> 00:09:00.200]   Everyone will live somewhere forever.
[00:09:00.200 --> 00:09:03.420]   There's hell and there's heaven, okay?
[00:09:03.420 --> 00:09:07.800]   Those are the only two eternal destinations that exist.
[00:09:07.800 --> 00:09:12.800]   And Jesus came here, he lived a perfect life,
[00:09:12.800 --> 00:09:15.540]   and he died the death that we deserve,
[00:09:15.540 --> 00:09:18.180]   paying the price for our sins.
[00:09:18.180 --> 00:09:19.860]   He rose from the grave,
[00:09:19.860 --> 00:09:23.380]   and if we accept that payment for our sins,
[00:09:23.380 --> 00:09:26.020]   then we can be with him in his kingdom
[00:09:26.020 --> 00:09:27.900]   forever and ever and ever,
[00:09:27.900 --> 00:09:31.500]   and his kingdom is heaven.
[00:09:31.500 --> 00:09:34.020]   And so in hell, we suffer for our sins,
[00:09:34.020 --> 00:09:36.660]   and we don't have to suffer for our sins
[00:09:36.660 --> 00:09:41.000]   if we believe that Jesus suffered for our sins.
[00:09:41.000 --> 00:09:44.560]   And so you say, well, I believe essentially
[00:09:44.560 --> 00:09:48.760]   all religions lead to God.
[00:09:48.760 --> 00:09:51.520]   Different paths up the mountain.
[00:09:51.520 --> 00:09:53.320]   Aren't we kind of looking at the same thing
[00:09:53.320 --> 00:09:54.320]   from different perspectives?
[00:09:54.320 --> 00:09:56.640]   Anybody ever heard this?
[00:09:56.640 --> 00:09:58.200]   Anybody ever heard someone say this?
[00:09:58.200 --> 00:09:59.440]   I believe always.
[00:09:59.440 --> 00:10:00.820]   Lydia, if you've shared your faith,
[00:10:00.820 --> 00:10:03.640]   you've bumped into this objection before.
[00:10:03.640 --> 00:10:06.040]   You've never heard anyone say this
[00:10:06.040 --> 00:10:09.040]   who has actually studied world religion.
[00:10:09.040 --> 00:10:12.620]   Okay, this is the statement of naivety.
[00:10:12.620 --> 00:10:15.040]   It is from someone who hasn't looked at
[00:10:15.040 --> 00:10:17.440]   what actual the world religions teach.
[00:10:17.440 --> 00:10:20.360]   And so let me just show you quickly, as quickly as I can,
[00:10:20.360 --> 00:10:21.740]   we'll start with Islam.
[00:10:21.740 --> 00:10:23.760]   This comes from the two holy books,
[00:10:23.760 --> 00:10:26.000]   or the holy book of Islam, the Quran,
[00:10:26.000 --> 00:10:27.340]   and from two different chapters.
[00:10:27.340 --> 00:10:30.300]   The first one is from the Ali Imran, chapter three,
[00:10:30.300 --> 00:10:32.080]   verse 85, it says this.
[00:10:32.080 --> 00:10:34.320]   Whoever prefers a religion other than Islam,
[00:10:34.320 --> 00:10:37.080]   it shall definitely not be accepted from him,
[00:10:37.080 --> 00:10:40.800]   and in the hereafter, he shall be among the losers.
[00:10:40.800 --> 00:10:45.800]   This is from the Al-Maida, chapter five, verse 72,
[00:10:45.800 --> 00:10:49.080]   and it says this.
[00:10:49.080 --> 00:10:50.920]   Listen.
[00:10:50.920 --> 00:10:54.120]   They have certainly disbelieved who say Allah
[00:10:54.120 --> 00:10:56.440]   is the Messiah, the son of Mary.
[00:10:56.440 --> 00:10:58.000]   It's very specific.
[00:10:58.000 --> 00:11:00.520]   Allah has forbidden him paradise,
[00:11:00.520 --> 00:11:02.600]   and his refuge is the fire.
[00:11:03.880 --> 00:11:07.400]   Whoever believes that God is the son of Mary
[00:11:07.400 --> 00:11:11.000]   is going to hell, and Jesus is God, the son of Mary,
[00:11:11.000 --> 00:11:12.440]   and they can both be true.
[00:11:12.440 --> 00:11:16.200]   That's nonsensical, it's illogical, it makes no sense.
[00:11:16.200 --> 00:11:18.320]   Hinduism, right, says this.
[00:11:18.320 --> 00:11:21.080]   This is from Krishna, the Hindu force of the universe,
[00:11:21.080 --> 00:11:23.720]   speaking from their holy book, the Bhagavad Gita.
[00:11:23.720 --> 00:11:24.960]   It says this.
[00:11:24.960 --> 00:11:27.120]   Those who are without faith in my teaching
[00:11:27.120 --> 00:11:29.480]   cannot attain Krishna or the enlightenment.
[00:11:29.480 --> 00:11:32.880]   I permeate all the universe in my unmanifest form.
[00:11:32.880 --> 00:11:34.760]   All beings exist within me.
[00:11:34.760 --> 00:11:38.200]   If you do not accept this view, that you do not exist,
[00:11:38.200 --> 00:11:41.960]   you will never achieve Hindu salvation.
[00:11:41.960 --> 00:11:44.500]   And not only is the path different,
[00:11:44.500 --> 00:11:45.840]   but the destination's different,
[00:11:45.840 --> 00:11:47.700]   in that Hindus don't believe in heaven,
[00:11:47.700 --> 00:11:49.760]   but reincarnation, that you would come back
[00:11:49.760 --> 00:11:52.040]   as a person of nobility, or a rat,
[00:11:52.040 --> 00:11:54.760]   or some sort of animal in between.
[00:11:54.760 --> 00:11:56.580]   So you not just have different paths,
[00:11:56.580 --> 00:11:57.920]   but different destinations.
[00:11:57.920 --> 00:12:00.000]   You say those are both right, both true.
[00:12:00.000 --> 00:12:01.720]   Hold on, am I going to heaven,
[00:12:01.720 --> 00:12:04.560]   or am I going to come back to life as someone else?
[00:12:04.560 --> 00:12:05.960]   What's true?
[00:12:05.960 --> 00:12:07.760]   Buddhism, but that's inclusive, right?
[00:12:07.760 --> 00:12:11.560]   Buddhism is inclusive, is the only path.
[00:12:11.560 --> 00:12:16.160]   There is none other for the purification of insight.
[00:12:16.160 --> 00:12:20.160]   Walking upon this path will make an end of suffering.
[00:12:20.160 --> 00:12:23.360]   This is from the Buddhist holy writings.
[00:12:23.360 --> 00:12:26.540]   Oddly enough called the way.
[00:12:26.540 --> 00:12:30.340]   And then in the Jewish tradition,
[00:12:30.340 --> 00:12:34.280]   exclusivity manifests in the concept of the chosen people,
[00:12:34.280 --> 00:12:36.580]   in which anyone who does not accept the teachings
[00:12:36.580 --> 00:12:39.360]   of Jewish monotheism is excluded
[00:12:39.360 --> 00:12:41.920]   from the messianic world to come.
[00:12:41.920 --> 00:12:45.920]   They are exclusively God's people.
[00:12:45.920 --> 00:12:48.840]   And so what I want you to see, friends,
[00:12:48.840 --> 00:12:51.000]   is Christianity is indeed exclusive.
[00:12:51.000 --> 00:12:57.480]   Every world religion is indeed exclusive.
[00:12:59.720 --> 00:13:04.280]   And so to say that they're all right out of love
[00:13:04.280 --> 00:13:07.600]   is really to say that they're all wrong.
[00:13:07.600 --> 00:13:11.040]   If you say anyone who says, well, they're all right,
[00:13:11.040 --> 00:13:12.340]   hasn't looked at them.
[00:13:12.340 --> 00:13:14.720]   It's to say that they're all wrong.
[00:13:14.720 --> 00:13:18.400]   It is a statement, as I said, of naivety.
[00:13:18.400 --> 00:13:20.920]   And so why do we get to this place where we're like,
[00:13:20.920 --> 00:13:25.040]   well, I just think everyone gets to God someday.
[00:13:25.040 --> 00:13:25.940]   I'll tell you why.
[00:13:27.280 --> 00:13:29.680]   'Cause you've been sitting on the back of a tailgate
[00:13:29.680 --> 00:13:32.420]   after a couple of shots of Patron,
[00:13:32.420 --> 00:13:37.040]   been drinking, everybody becomes deep theologians
[00:13:37.040 --> 00:13:38.600]   at three in the morning, okay?
[00:13:38.600 --> 00:13:39.600]   (congregation laughing)
[00:13:39.600 --> 00:13:41.180]   Like that's when it's like, I love you, man.
[00:13:41.180 --> 00:13:42.020]   I love you too.
[00:13:42.020 --> 00:13:43.360]   I know we just met, man, I love you.
[00:13:43.360 --> 00:13:45.160]   You know who else loves you?
[00:13:45.160 --> 00:13:46.720]   God loves you, man.
[00:13:46.720 --> 00:13:47.960]   He wouldn't send you to hell.
[00:13:47.960 --> 00:13:49.460]   Nope, not you.
[00:13:49.460 --> 00:13:51.180]   I think everybody gets in, man.
[00:13:51.180 --> 00:13:52.680]   Everybody just seems right.
[00:13:52.680 --> 00:13:53.620]   That's what we do.
[00:13:53.620 --> 00:13:55.840]   That's what we do.
[00:13:56.720 --> 00:13:58.440]   And what's it birthed out of?
[00:13:58.440 --> 00:13:59.680]   What book you point to?
[00:13:59.680 --> 00:14:00.760]   What ancient writings?
[00:14:00.760 --> 00:14:02.200]   What person came from heaven,
[00:14:02.200 --> 00:14:04.480]   came here and told you that?
[00:14:04.480 --> 00:14:05.480]   Your feelings.
[00:14:05.480 --> 00:14:08.040]   Well, I just feel.
[00:14:08.040 --> 00:14:10.480]   I just think, right?
[00:14:10.480 --> 00:14:12.600]   I just, and it's all like in the statement
[00:14:12.600 --> 00:14:14.520]   of higher education.
[00:14:14.520 --> 00:14:15.480]   No, it's not.
[00:14:15.480 --> 00:14:19.040]   It actually doesn't make sense, right?
[00:14:19.040 --> 00:14:23.560]   And the problem with these feelings is Proverbs 14, 12,
[00:14:23.560 --> 00:14:25.840]   which says there's a way that seems right to a person.
[00:14:25.840 --> 00:14:27.800]   There's a way that feels right to a person,
[00:14:27.800 --> 00:14:31.280]   but in the end, it leads to death.
[00:14:31.280 --> 00:14:34.500]   Where else can you give somebody instruction?
[00:14:34.500 --> 00:14:35.800]   And they're like, hey, how do I get to your house?
[00:14:35.800 --> 00:14:37.060]   Like, oh, just pick a road, man.
[00:14:37.060 --> 00:14:38.480]   You'll get there one way.
[00:14:38.480 --> 00:14:42.740]   Like that doesn't, that logic doesn't stretch to anything.
[00:14:42.740 --> 00:14:45.480]   I was in London recently,
[00:14:45.480 --> 00:14:47.840]   David and I both were in London together
[00:14:47.840 --> 00:14:49.880]   and we didn't rent a car.
[00:14:49.880 --> 00:14:50.760]   We took the tube.
[00:14:50.760 --> 00:14:52.320]   The tube is the subway in London,
[00:14:52.320 --> 00:14:55.620]   the underground railroad and underground railway in London.
[00:14:55.620 --> 00:14:59.720]   And so we took the tube from the airport to the hotel
[00:14:59.720 --> 00:15:01.740]   and that's how we navigated London.
[00:15:01.740 --> 00:15:05.760]   Now the tube, this subway is very complex in London.
[00:15:05.760 --> 00:15:06.640]   I don't know if you've been there,
[00:15:06.640 --> 00:15:09.080]   but the reason I think it's more complex than New York
[00:15:09.080 --> 00:15:11.860]   because there's layers, like you go underground
[00:15:11.860 --> 00:15:13.480]   and there's stories upon stories,
[00:15:13.480 --> 00:15:15.840]   upon stories, upon stories of trains.
[00:15:15.840 --> 00:15:18.040]   And so you have to know what floor to be on first.
[00:15:18.040 --> 00:15:19.320]   And then when you choose the right floor,
[00:15:19.320 --> 00:15:21.520]   you have to be know which train to go
[00:15:21.520 --> 00:15:22.840]   to take you to the next stop,
[00:15:22.840 --> 00:15:24.840]   to get on the next floor, to take you to the train.
[00:15:24.840 --> 00:15:26.660]   And so like you go, I think we have a picture.
[00:15:26.660 --> 00:15:28.740]   So that's just like, there's just escalators
[00:15:28.740 --> 00:15:31.080]   upon escalators underneath the ground
[00:15:31.080 --> 00:15:33.340]   where you're trying to find the right floor.
[00:15:33.340 --> 00:15:36.620]   And so I'm with David and we're trying to figure out
[00:15:36.620 --> 00:15:37.520]   what's the right floor,
[00:15:37.520 --> 00:15:40.180]   because now we've been in London for several days
[00:15:40.180 --> 00:15:42.100]   and it's time to go home to catch our plane
[00:15:42.100 --> 00:15:43.620]   to see our family.
[00:15:43.620 --> 00:15:46.020]   And so we got to find the right train
[00:15:46.020 --> 00:15:48.380]   to take us to the airport so that we can go home
[00:15:48.380 --> 00:15:51.340]   and see our family and that we can make our flight, right?
[00:15:51.340 --> 00:15:52.660]   And so I'm there with him.
[00:15:52.660 --> 00:15:53.740]   I'm not very smart.
[00:15:53.740 --> 00:15:54.920]   I'm like, I don't know what floor.
[00:15:54.920 --> 00:15:56.000]   David's pretty smart though.
[00:15:56.000 --> 00:15:57.200]   He didn't know what floor.
[00:15:57.200 --> 00:16:00.200]   And so we walk up and we're looking at this map.
[00:16:00.200 --> 00:16:02.280]   We finally think we found the right floor,
[00:16:02.280 --> 00:16:04.360]   but then there's this map here and I'm looking at it.
[00:16:04.360 --> 00:16:05.200]   I just gave up.
[00:16:05.200 --> 00:16:07.540]   I'm like, dude, I don't know, man, you figure that out.
[00:16:07.540 --> 00:16:09.080]   And he's looking at it, right?
[00:16:09.080 --> 00:16:11.020]   And we're just kind of a little bit stressed
[00:16:11.020 --> 00:16:13.200]   because the flight, we're supposed to be there
[00:16:13.200 --> 00:16:14.880]   ahead of time, it's international.
[00:16:14.880 --> 00:16:16.160]   And I'm like, we're going to miss our flight.
[00:16:16.160 --> 00:16:17.240]   I want to see my girls.
[00:16:17.240 --> 00:16:19.320]   Now imagine if you came up to me
[00:16:19.320 --> 00:16:22.040]   and you loved me, man.
[00:16:22.040 --> 00:16:24.780]   You really, really cared about me.
[00:16:24.780 --> 00:16:27.020]   And you saw that I was distressed.
[00:16:27.020 --> 00:16:30.060]   So you said, JP, bro,
[00:16:30.060 --> 00:16:33.380]   any of these trains will get you to the airport.
[00:16:33.380 --> 00:16:37.060]   You know what I'm going to say to you?
[00:16:37.060 --> 00:16:37.900]   I'm going to give you a hug.
[00:16:37.900 --> 00:16:39.180]   I'm going to be like, if I believe you,
[00:16:39.180 --> 00:16:41.060]   I'm going to be like, man, that's amazing truth.
[00:16:41.060 --> 00:16:43.340]   Thank you so much.
[00:16:43.340 --> 00:16:45.820]   That really helps me because I was distressed.
[00:16:45.820 --> 00:16:47.780]   I was thinking I wasn't going to see my wife and my kids
[00:16:47.780 --> 00:16:48.860]   and I miss them.
[00:16:48.860 --> 00:16:49.780]   Thank you so much.
[00:16:49.780 --> 00:16:51.300]   Now I get on the next train
[00:16:51.300 --> 00:16:53.200]   because any of them are going to take me there.
[00:16:53.200 --> 00:16:54.240]   And some of these trains,
[00:16:54.240 --> 00:16:57.480]   they're straight shots to rural England.
