
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:22.440 --> 00:01:23.600]   There's nothing in it.
[00:01:23.600 --> 00:01:25.600]   And it's a gun that stays in a safe
[00:01:25.600 --> 00:01:28.180]   in a very removed up in my shelf
[00:01:28.180 --> 00:01:30.820]   in our master bedroom place
[00:01:30.820 --> 00:01:33.920]   so that none of my children can get access to it.
[00:01:33.920 --> 00:01:36.380]   Because while this thing has great benefits
[00:01:36.380 --> 00:01:40.120]   and it can provide or do great things
[00:01:40.120 --> 00:01:43.580]   in the hands of someone who doesn't know how to use it,
[00:01:43.580 --> 00:01:45.520]   it can be incredibly destructive.
[00:01:45.520 --> 00:01:47.760]   Particularly as it relates to children.
[00:01:47.760 --> 00:01:49.540]   That the idea of my children stumbling on
[00:01:49.540 --> 00:01:52.000]   or finding that thing would be incredibly destructive
[00:01:52.000 --> 00:01:53.020]   'cause they don't know how to handle a gun.
[00:01:53.020 --> 00:01:53.860]   They don't know what it's for.
[00:01:53.860 --> 00:01:55.020]   They wouldn't be able to use it.
[00:01:55.020 --> 00:01:56.700]   And if they did use it,
[00:01:56.700 --> 00:02:00.500]   it would likely be very, very destructive.
[00:02:00.500 --> 00:02:01.580]   Now, what does that have to do with anything
[00:02:01.580 --> 00:02:03.100]   we're talking about tonight?
[00:02:03.100 --> 00:02:05.180]   Well, just like that's something that I know
[00:02:05.180 --> 00:02:07.200]   because if it falls into the hands of a person
[00:02:07.200 --> 00:02:08.180]   who doesn't know how to use it
[00:02:08.180 --> 00:02:09.140]   or doesn't know what it's for
[00:02:09.140 --> 00:02:13.160]   or doesn't approach it with the same awareness
[00:02:13.160 --> 00:02:14.340]   of how destructive it could be,
[00:02:14.340 --> 00:02:15.700]   I protect it or I keep it away.
[00:02:15.700 --> 00:02:19.460]   I keep it in a place where someone cannot easily access it.
[00:02:19.460 --> 00:02:20.300]   There's something else.
[00:02:20.300 --> 00:02:23.380]   There's a deadly sin that in all of our lives
[00:02:24.420 --> 00:02:27.060]   is something that for most of us,
[00:02:27.060 --> 00:02:29.380]   we were exposed to well before we ever knew
[00:02:29.380 --> 00:02:32.260]   exactly how to handle it, what it was for,
[00:02:32.260 --> 00:02:33.220]   what to do with it.
[00:02:33.220 --> 00:02:35.900]   And that's the sin of sexuality.
[00:02:35.900 --> 00:02:38.420]   Or that's sexual sin.
[00:02:38.420 --> 00:02:40.440]   Sex in general is not a sin.
[00:02:40.440 --> 00:02:42.660]   But for most of us, at an early age,
[00:02:42.660 --> 00:02:46.580]   we bumped into an older sibling or a friend at school
[00:02:46.580 --> 00:02:49.180]   or somebody who began to tell us what sex is about,
[00:02:49.180 --> 00:02:50.300]   what sex is like.
[00:02:50.300 --> 00:02:51.720]   Maybe somebody showed you pornography.
[00:02:51.720 --> 00:02:53.580]   Maybe you didn't stumble into your dad's closet
[00:02:53.580 --> 00:02:55.780]   to find a gun, but you stumbled somewhere into your house
[00:02:55.780 --> 00:02:57.500]   and you found a Playboy magazine
[00:02:57.500 --> 00:03:00.020]   or you stumbled in and you found somebody's search history
[00:03:00.020 --> 00:03:03.300]   and you saw explicit content that was there
[00:03:03.300 --> 00:03:06.740]   well before you ever knew what it was for.
[00:03:06.740 --> 00:03:11.340]   And it began to shape and it shaped all of us
[00:03:11.340 --> 00:03:14.660]   as it relates to how we think about sex.
[00:03:14.660 --> 00:03:17.220]   So we're gonna spend the next 25 to 30 minutes
[00:03:17.220 --> 00:03:19.100]   talking about this issue
[00:03:19.100 --> 00:03:22.820]   'cause just like stumbling onto a gun
[00:03:22.820 --> 00:03:25.040]   and not knowing how to use it or what it's for,
[00:03:25.040 --> 00:03:29.420]   handling it with the caution it deserves,
[00:03:29.420 --> 00:03:33.780]   many of us throughout our life stumbled into sexuality
[00:03:33.780 --> 00:03:35.180]   and we weren't taught what it's for
[00:03:35.180 --> 00:03:37.460]   and how to handle it appropriately.
[00:03:37.460 --> 00:03:38.700]   So we're gonna look at God's word.
[00:03:38.700 --> 00:03:40.180]   What do I mean by most of us stumbled in?
[00:03:40.180 --> 00:03:42.300]   Like maybe all of us had different experiences
[00:03:42.300 --> 00:03:44.580]   that shaped the way that we think about sex.
[00:03:44.580 --> 00:03:46.620]   Maybe you bumped into a friend at school
[00:03:46.620 --> 00:03:49.820]   and they showed you pornography for the very first time.
[00:03:49.820 --> 00:03:53.820]   They showed you a video that to this day
[00:03:53.820 --> 00:03:56.620]   you can still see some of the images.
[00:03:56.620 --> 00:03:59.500]   Maybe it was a person in your family
[00:03:59.500 --> 00:04:01.740]   and they didn't just show you a picture,
[00:04:01.740 --> 00:04:05.800]   there was abuse that took place and it's impacted you.
[00:04:05.800 --> 00:04:09.060]   Maybe it was a friend on the bus on the way to school,
[00:04:09.060 --> 00:04:10.940]   you don't know anything about what oral sex is
[00:04:10.940 --> 00:04:14.100]   and they told you all about this is what oral sex is like.
[00:04:14.100 --> 00:04:16.300]   I don't know what your initial exposure
[00:04:16.300 --> 00:04:19.660]   and experiences are as it relates to the topic of lust
[00:04:20.020 --> 00:04:25.020]   or sexuality, but I do know that chances are you do
[00:04:25.020 --> 00:04:26.060]   and you remember it.
[00:04:26.060 --> 00:04:28.460]   I remember the first time that I saw pornography
[00:04:28.460 --> 00:04:29.540]   I was 12 years old.
[00:04:29.540 --> 00:04:32.460]   It was on a mission trip with our church, think about that.
[00:04:32.460 --> 00:04:37.380]   We were in a hotel and somebody put on one of the channels
[00:04:37.380 --> 00:04:41.940]   that had pornographic movies taking place
[00:04:41.940 --> 00:04:43.380]   and I can still to this day,
[00:04:43.380 --> 00:04:46.100]   I can see the images that I saw that day.
[00:04:46.100 --> 00:04:47.420]   Took me 20 seconds to see it
[00:04:47.420 --> 00:04:49.580]   and 20 years later I still can't forget it.
[00:04:49.580 --> 00:04:52.820]   Whatever your initial and early introduction
[00:04:52.820 --> 00:04:55.820]   to sexuality is, it shaped you, it marked you.
[00:04:55.820 --> 00:04:58.900]   And God in his word over and over lays out
[00:04:58.900 --> 00:05:02.040]   the destructiveness of sex and understanding
[00:05:02.040 --> 00:05:04.060]   there's an appropriate context it's to take place in.
[00:05:04.060 --> 00:05:05.300]   It's not a bad thing in general,
[00:05:05.300 --> 00:05:08.240]   no more than a gun is a bad thing in general,
[00:05:08.240 --> 00:05:10.340]   but a hand's the wrong person or the hands of someone
[00:05:10.340 --> 00:05:11.760]   who doesn't understand how to use it,
[00:05:11.760 --> 00:05:15.020]   it can be incredibly deadly and destructive.
[00:05:15.020 --> 00:05:19.780]   As a society, we are so sexualized, it's crazy
[00:05:19.780 --> 00:05:24.780]   in terms of just the number of people who will get married
[00:05:24.780 --> 00:05:27.420]   and have slept with eight or more people already
[00:05:27.420 --> 00:05:30.720]   by the time they get married, it's just around 50%.
[00:05:30.720 --> 00:05:31.960]   The number of people who will get married
[00:05:31.960 --> 00:05:35.740]   and have never slept with anyone is between three and 5%,
[00:05:35.740 --> 00:05:39.140]   a very, very, very small minority.
[00:05:39.140 --> 00:05:43.220]   The number of people who have a sexually transmitted disease
[00:05:43.220 --> 00:05:46.580]   among young adults, those who are listening is one in three.
[00:05:46.580 --> 00:05:49.540]   If we were sitting in a packed room,
[00:05:49.540 --> 00:05:53.020]   that would mean every single person or someone
[00:05:53.020 --> 00:05:56.460]   to their right or to their left has a STD.
[00:05:56.460 --> 00:06:01.980]   It's no wonder that the Me Too movement exploded
[00:06:01.980 --> 00:06:03.700]   when you come to grips with things like,
[00:06:03.700 --> 00:06:06.100]   we're losing the lights for some reason,
[00:06:06.100 --> 00:06:09.520]   the reality that every 98 seconds,
[00:06:09.520 --> 00:06:11.120]   somebody is sexually assaulted.
[00:06:11.960 --> 00:06:13.960]   This was all part of an illustration here.
[00:06:13.960 --> 00:06:17.680]   Just like the dark keeps, that's not at all true.
[00:06:17.680 --> 00:06:19.640]   We're having a technical problem.
[00:06:19.640 --> 00:06:21.280]   But it's no wonder, I mean, think about that.
[00:06:21.280 --> 00:06:25.240]   Every 98 seconds in America, according to RAIN,
[00:06:25.240 --> 00:06:27.680]   someone is sexually assaulted.
[00:06:27.680 --> 00:06:30.200]   You add on top of that the porn industry,
[00:06:30.200 --> 00:06:34.680]   30% of the internet is pornographic,
[00:06:34.680 --> 00:06:37.360]   a third of everything that is online.
[00:06:38.520 --> 00:06:42.560]   The porn industry globally is a $97 billion industry,
[00:06:42.560 --> 00:06:45.680]   making more than the MLB, Major League Baseball,
[00:06:45.680 --> 00:06:48.840]   NBA, NFL combined.
[00:06:48.840 --> 00:06:52.600]   Child porn is a $3 billion industry.
[00:06:52.600 --> 00:06:58.400]   Eight out of 10 men between the ages of 18 and 30
[00:06:58.400 --> 00:07:00.200]   view pornography monthly.
[00:07:00.200 --> 00:07:05.560]   One in five women view pornography monthly.
[00:07:05.560 --> 00:07:06.880]   This is not, in other words, just a number.
[00:07:06.880 --> 00:07:09.480]   This is a problem that has affected and impacted all of us.
[00:07:09.480 --> 00:07:11.480]   In our understanding and the way that we think about sex
[00:07:11.480 --> 00:07:15.360]   has been shaped for most of us
[00:07:15.360 --> 00:07:17.080]   by things other than God's word.
[00:07:17.080 --> 00:07:20.320]   And as much as we allow the world to speak
[00:07:20.320 --> 00:07:21.720]   into how we think about sex and how we should operate
[00:07:21.720 --> 00:07:24.560]   on sex, the consequences will always be deadly
[00:07:24.560 --> 00:07:25.800]   and destructive because the world doesn't know
[00:07:25.800 --> 00:07:26.840]   how to think about sex.
[00:07:26.840 --> 00:07:27.920]   God created sex.
[00:07:27.920 --> 00:07:29.800]   He's the one who designed it,
[00:07:29.800 --> 00:07:31.600]   and he gave it for a particular purpose.
[00:07:31.600 --> 00:07:32.600]   So tonight we're gonna look at that.
[00:07:32.600 --> 00:07:34.040]   We're gonna specifically talk about love,
[00:07:34.040 --> 00:07:35.480]   and we're gonna look at the relationship
[00:07:35.480 --> 00:07:37.360]   with that, we're gonna specifically talk about lust.
[00:07:37.360 --> 00:07:42.040]   By lust, I mean sexual desire or actions
[00:07:42.040 --> 00:07:43.520]   that are outside of God's design.
[00:07:43.520 --> 00:07:45.800]   So all sexual sense, that includes sexting,
[00:07:45.800 --> 00:07:50.320]   that includes pornography, it includes having sex,
[00:07:50.320 --> 00:07:53.120]   oral sex, anal sex, any type of sex outside of marriage.
[00:07:53.120 --> 00:07:55.840]   Homosexual sex, heterosexual sex,
[00:07:55.840 --> 00:07:57.000]   all of that would be included.
[00:07:57.000 --> 00:07:59.880]   It includes the idea of lusting after someone in the gym
[00:07:59.880 --> 00:08:02.440]   when they walk by and they're wearing Lululemon pants.
[00:08:02.440 --> 00:08:05.760]   Who's going to spin class and sitting in the back
[00:08:05.760 --> 00:08:08.640]   so you can get a better view of the people in the room.
[00:08:08.640 --> 00:08:10.600]   All of which would fall into the category of sexual sin.
[00:08:10.600 --> 00:08:11.640]   I think for most of us, we think,
[00:08:11.640 --> 00:08:12.640]   that's not that big of a deal.
[00:08:12.640 --> 00:08:14.960]   God in his word says it is a huge deal,
[00:08:14.960 --> 00:08:18.120]   not just 'cause he's against sex, he's very pro-sex,
[00:08:18.120 --> 00:08:21.960]   but because the ways it has destructive consequences
[00:08:21.960 --> 00:08:25.560]   and will have and is having in our lives.
[00:08:25.560 --> 00:08:27.520]   So we're gonna look at the cause of sexual sin
[00:08:27.520 --> 00:08:31.280]   or the cause of lust, the cost of lust,
[00:08:32.280 --> 00:08:34.560]   and then the cure that we can find for lust.
[00:08:34.560 --> 00:08:36.880]   Thankfully, we're not the first society
[00:08:36.880 --> 00:08:38.520]   that was hyper-sexualized.
[00:08:38.520 --> 00:08:40.760]   This may shock you, people think the Bible is outdated,
[00:08:40.760 --> 00:08:42.960]   they're like, oh, the sexual stuff that we have today,
[00:08:42.960 --> 00:08:45.640]   like the Bible's just so old fashioned and crazy.
[00:08:45.640 --> 00:08:48.480]   There was a city, when the Bible was written,
[00:08:48.480 --> 00:08:51.280]   that looks or makes what we do today
[00:08:51.280 --> 00:08:53.920]   or makes the sexual kind of nature of our society
[00:08:53.920 --> 00:08:56.440]   look so tame compared to the way
[00:08:56.440 --> 00:08:58.560]   that they operated back then.
[00:08:58.560 --> 00:09:00.600]   And that city was the city of Corinth.
[00:09:00.600 --> 00:09:04.240]   Corinth was a port city that had just over 100,000 people.
[00:09:04.240 --> 00:09:08.480]   It was a city that was similar to if you put New York
[00:09:08.480 --> 00:09:09.760]   and Las Vegas together.
[00:09:09.760 --> 00:09:12.920]   It was a port city, so lots of people came and went.
[00:09:12.920 --> 00:09:14.320]   They had a lot of money.
[00:09:14.320 --> 00:09:15.320]   It was one of those cities that, hey,
[00:09:15.320 --> 00:09:17.200]   what happens in Corinth stays in Corinth.
[00:09:17.200 --> 00:09:18.120]   Why would that be the case?
[00:09:18.120 --> 00:09:19.520]   Because they had a temple there
[00:09:19.520 --> 00:09:21.520]   called the Temple to Aphrodite.
[00:09:21.520 --> 00:09:23.800]   Aphrodite's the goddess in Greek literature,
[00:09:23.800 --> 00:09:25.560]   Greeks at the time believed,
[00:09:25.560 --> 00:09:26.800]   who was a goddess of love and sex.
[00:09:26.800 --> 00:09:29.160]   She had 1,000 temple prostitutes
[00:09:29.160 --> 00:09:32.520]   who would have sex all day long, 24/7,
[00:09:32.520 --> 00:09:34.600]   or the temple was open 24/7,
[00:09:34.600 --> 00:09:36.040]   and they would collect dues from anyone
[00:09:36.040 --> 00:09:37.120]   who wanted to have sex.
[00:09:37.120 --> 00:09:39.320]   So people would frequent the town of Corinth
[00:09:39.320 --> 00:09:41.880]   to go sleep and essentially live out
[00:09:41.880 --> 00:09:46.200]   any of the fantasies that they could ever imagine.
[00:09:46.200 --> 00:09:49.320]   This was a city that, because of the sexual nature of it,
[00:09:49.320 --> 00:09:51.360]   one scholar said it was the sexual capital
[00:09:51.360 --> 00:09:53.000]   of the ancient world.
[00:09:53.000 --> 00:09:54.640]   And because of the sexual nature of it,
[00:09:54.640 --> 00:09:57.680]   the term Corinthian became synonymous
[00:09:57.680 --> 00:10:00.280]   or associated with a girl who was like a call girl
[00:10:00.280 --> 00:10:01.120]   or a prostitute.
[00:10:01.120 --> 00:10:01.960]   Think about that.
[00:10:01.960 --> 00:10:04.840]   Like, hey, you don't wanna mess around with her.
[00:10:04.840 --> 00:10:06.680]   She's a Corinthian.
[00:10:06.680 --> 00:10:07.720]   That time they're singing songs like,
[00:10:07.720 --> 00:10:09.480]   man, I'm in love with a Corinthian
[00:10:09.480 --> 00:10:14.480]   because they associated just the sexuality of that town
[00:10:14.480 --> 00:10:17.720]   with anyone who lived there.
[00:10:17.720 --> 00:10:19.960]   Now, the apostle Paul loved this town.
[00:10:19.960 --> 00:10:21.960]   He spent more time in this town than any other town
[00:10:21.960 --> 00:10:26.800]   or as much other than one other town in Corinth.
[00:10:26.800 --> 00:10:29.680]   And while he was there, different pagans or people
[00:10:29.680 --> 00:10:32.360]   who didn't know God had spent time with the prostitutes.
[00:10:32.360 --> 00:10:33.400]   They trusted in Christ,
[00:10:33.400 --> 00:10:35.200]   and now they're trying to live out their faith.
[00:10:35.200 --> 00:10:37.160]   And Paul writes multiple letters to them saying,
[00:10:37.160 --> 00:10:39.460]   this is how, what it looks like
[00:10:39.460 --> 00:10:41.200]   to live out your faith in Christ.
[00:10:41.200 --> 00:10:44.040]   And it was an incredibly sexualized city.
[00:10:44.040 --> 00:10:49.040]   He writes how they're to think and handle sexuality.
[00:10:49.040 --> 00:10:51.000]   Tonight, we're gonna look at a passage
[00:10:51.000 --> 00:10:53.540]   in 1 Corinthians 6, starting in verse 13,
[00:10:54.680 --> 00:10:57.400]   where he addresses and writes to a group of people
[00:10:57.400 --> 00:10:58.800]   who was so messed up sexually,
[00:10:58.800 --> 00:10:59.640]   here's what they were doing.
[00:10:59.640 --> 00:11:00.880]   I'll give you some of the punchline
[00:11:00.880 --> 00:11:03.040]   that we're about to read and go through.
[00:11:03.040 --> 00:11:05.360]   They weren't having sex with their wives.
[00:11:05.360 --> 00:11:07.320]   They would just go and have sex with the prostitutes.
[00:11:07.320 --> 00:11:08.940]   And they didn't even think that this is that big of a deal.
[00:11:08.940 --> 00:11:10.080]   They didn't totally understand it.
[00:11:10.080 --> 00:11:11.120]   And Paul writes and says,
[00:11:11.120 --> 00:11:13.800]   no, no, no, you don't understand what sex is.
[00:11:13.800 --> 00:11:14.880]   They thought like a lot of us think,
[00:11:14.880 --> 00:11:16.000]   hey, it's not that big of a deal.
[00:11:16.000 --> 00:11:17.900]   If I look at pornography, it's not hurting anybody.
[00:11:17.900 --> 00:11:19.120]   That's how they thought about prostitution.
[00:11:19.120 --> 00:11:20.720]   And Paul writes, no, no, no,
[00:11:20.720 --> 00:11:22.680]   you don't understand what sex is.
[00:11:22.680 --> 00:11:25.560]   So we're gonna dive in and look, starting in verse 13,
[00:11:25.560 --> 00:11:27.120]   and what he says to this group.
[00:11:27.120 --> 00:11:30.960]   We're jumping in the middle of the letter and conversation.
[00:11:30.960 --> 00:11:33.720]   So I'll explain what he's saying.
[00:11:33.720 --> 00:11:35.640]   You say, Paul writing,
[00:11:35.640 --> 00:11:38.700]   food was made for the stomach and stomach for food.
[00:11:38.700 --> 00:11:41.360]   So Paul's quoting one of their sayings of the town.
[00:11:41.360 --> 00:11:43.640]   This is true, though God someday
[00:11:43.640 --> 00:11:45.560]   will do away with both of them.
[00:11:45.560 --> 00:11:49.600]   But you cannot say our bodies were made
[00:11:49.600 --> 00:11:52.680]   for sexual immorality or sexual sin.
[00:11:52.680 --> 00:11:55.000]   It's just the word porneia, where we get pornography from.
[00:11:55.000 --> 00:11:57.600]   It's the whole bucket of anything sexual sin,
[00:11:57.600 --> 00:11:59.880]   which is sex in any way outside of marriage.
[00:11:59.880 --> 00:12:02.240]   You can't say that your bodies were made for that.
[00:12:02.240 --> 00:12:05.240]   They were made for the Lord,
[00:12:05.240 --> 00:12:07.920]   and the Lord cares about our bodies.
[00:12:07.920 --> 00:12:11.020]   God will raise us from the dead by his power,
[00:12:11.020 --> 00:12:14.160]   just as he raised our Lord Jesus Christ from the dead.
[00:12:14.160 --> 00:12:17.980]   So Paul says, hey, you don't understand sex.
[00:12:17.980 --> 00:12:19.100]   You think it's just physical.
[00:12:19.100 --> 00:12:21.520]   And he uses one of their own sayings
[00:12:21.520 --> 00:12:23.040]   that clearly they had associated
[00:12:23.040 --> 00:12:24.160]   in the same way they thought about sex.
[00:12:24.160 --> 00:12:25.640]   In other words, they at that time thought,
[00:12:25.640 --> 00:12:30.640]   hey, the stomach is made for food, food for the stomach.
[00:12:30.640 --> 00:12:32.720]   When I'm hungry, I have a stomach organ,
[00:12:32.720 --> 00:12:34.200]   and so I go and I have that appetite,
[00:12:34.200 --> 00:12:36.500]   and I feed that appetite,
[00:12:36.500 --> 00:12:38.160]   which was also the way they thought about sex.
[00:12:38.160 --> 00:12:40.900]   Just like I have a stomach organ, I have a sexual organ.
[00:12:40.900 --> 00:12:42.740]   So not when I'm hungry, when I'm horny,
[00:12:42.740 --> 00:12:44.040]   I go and I have sex.
[00:12:44.040 --> 00:12:45.240]   It's not that big of a deal.
[00:12:45.240 --> 00:12:46.840]   It's all just some physical thing.
[00:12:46.840 --> 00:12:49.040]   And Paul says, that's because you don't understand
[00:12:49.040 --> 00:12:50.520]   what sex is.
[00:12:50.520 --> 00:12:53.140]   But inside of this passage, he lays out and describes
[00:12:53.140 --> 00:12:55.440]   what was true then and is true now.
[00:12:55.440 --> 00:12:58.480]   The cause of sex is an appetite.
[00:12:58.480 --> 00:13:00.060]   They were wrongly handling that appetite.
[00:13:00.060 --> 00:13:00.900]   They thought it was like food.
[00:13:00.900 --> 00:13:01.800]   If I'm hungry, I go to this.
[00:13:01.800 --> 00:13:03.280]   If I'm horny, I go have sex with the prostitute.
[00:13:03.280 --> 00:13:05.800]   Paul says, no, no, no, no, no, no, that's not what it is.
[00:13:05.800 --> 00:13:09.420]   But the cause of lust or sexual sin, the first point,
[00:13:09.420 --> 00:13:14.320]   is that there's an appetite or a desire
[00:13:14.320 --> 00:13:15.760]   inside of every person.
[00:13:15.760 --> 00:13:18.000]   And every time we act in a way
[00:13:18.000 --> 00:13:21.060]   that's outside of God's design with that sexual desire,
[00:13:21.060 --> 00:13:26.080]   lust occurs, outside of God's design for sex and lust
[00:13:26.080 --> 00:13:27.960]   to take place in the context of marriage.
[00:13:27.960 --> 00:13:30.080]   Here's one of the things that like,
[00:13:30.080 --> 00:13:31.960]   a lot of Christians or a lot of people just think
[00:13:31.960 --> 00:13:33.080]   the Bible is anti-sex.
[00:13:33.080 --> 00:13:35.280]   God invented sex.
[00:13:35.280 --> 00:13:36.440]   He's all about it.
[00:13:36.440 --> 00:13:39.040]   On the very first page, the very first command
[00:13:39.040 --> 00:13:40.920]   that God gives as it relates to sexuality,
[00:13:40.920 --> 00:13:43.040]   as it relates to humanity, not even sexuality,
[00:13:43.040 --> 00:13:45.020]   is hey, Adam, Eve, I created you.
[00:13:45.020 --> 00:13:45.960]   Here's what I want you to do.
[00:13:45.960 --> 00:13:48.600]   Rule number one, be fruitful and multiply.
[00:13:48.600 --> 00:13:50.320]   Make babies.
[00:13:50.320 --> 00:13:52.680]   On page number two, from the very beginning,
[00:13:52.680 --> 00:13:54.140]   God is pro-sex.
[00:13:54.140 --> 00:13:56.000]   We're told that he formed Adam and he formed Eve
[00:13:56.000 --> 00:13:57.400]   and he has them there together
[00:13:57.400 --> 00:13:59.120]   and they're standing in front and Adam wakes up
[00:13:59.120 --> 00:14:01.500]   and he sees his new wife there and he's like, oh man.
[00:14:01.500 --> 00:14:04.040]   We're told he bursts out into song
[00:14:04.040 --> 00:14:06.920]   and he begins to talk about this naked woman's body
[00:14:06.920 --> 00:14:07.760]   in front of him.
[00:14:07.760 --> 00:14:09.480]   It's before John Mayer was ever around.
[00:14:09.480 --> 00:14:11.540]   He goes into, your body is a wonderland.
[00:14:11.540 --> 00:14:13.800]   That's essentially what he does.
[00:14:13.800 --> 00:14:15.640]   And he begins to describe this person like God
[00:14:15.640 --> 00:14:19.000]   and God looks and he says, it was good.
[00:14:19.000 --> 00:14:20.680]   It's not anti-sex.
[00:14:20.680 --> 00:14:21.760]   It's incredibly pro-sex.
[00:14:21.760 --> 00:14:26.760]   Proverbs chapter five, verse 18 and 19, says this.
[00:14:26.760 --> 00:14:30.120]   Let your wife be a fountain of blessing for you.
[00:14:30.120 --> 00:14:31.880]   Rejoice in the wife of your youth.
[00:14:31.880 --> 00:14:34.040]   She's a loving dear, a graceful doe.
[00:14:34.040 --> 00:14:38.400]   Let her breasts satisfy you always.
[00:14:38.400 --> 00:14:40.240]   May you always be captivated by her love.
[00:14:40.240 --> 00:14:43.320]   That is a command in the Bible,
[00:14:43.320 --> 00:14:46.720]   for you to always be captivated by your wife's breast.
[00:14:46.720 --> 00:14:48.520]   Think about that.
[00:14:48.520 --> 00:14:50.480]   People think God is a prude.
[00:14:50.480 --> 00:14:51.300]   He's not a prude.
[00:14:51.300 --> 00:14:53.840]   He wants to protect you from the danger
[00:14:53.840 --> 00:14:56.700]   of allowing that desire or that appetite
[00:14:56.700 --> 00:14:59.380]   to be used outside of his design,
[00:14:59.380 --> 00:15:01.720]   to be used like someone who doesn't understand
[00:15:01.720 --> 00:15:05.780]   how to use a gun because it can be incredibly dangerous
[00:15:05.780 --> 00:15:07.820]   or destructive to you and I.
[00:15:07.820 --> 00:15:11.640]   Now that desire gets twisted
[00:15:11.640 --> 00:15:14.680]   and we begin to want to take sex and lust
[00:15:14.680 --> 00:15:15.920]   after people who are not our wives
[00:15:15.920 --> 00:15:17.440]   or outside of the context of marriage.
[00:15:17.440 --> 00:15:20.080]   And that always brings forth something
[00:15:20.080 --> 00:15:22.000]   that James chapter one tells us.
[00:15:22.000 --> 00:15:25.320]   Every person is tempted when he's carried away
[00:15:25.320 --> 00:15:29.620]   and enticed by his own lust.
[00:15:29.620 --> 00:15:31.720]   That lust takes him someplace.
[00:15:31.720 --> 00:15:35.320]   When lust has conceived, it gives birth to sin.
[00:15:35.320 --> 00:15:39.720]   And when sin is accomplished, it brings forth death.
[00:15:39.720 --> 00:15:40.760]   What does lust look like for us?
[00:15:40.760 --> 00:15:43.640]   So he says, hey, lust takes you on a path somewhere.
[00:15:43.640 --> 00:15:46.400]   Lust in our context, it can look like sexual thoughts,
[00:15:46.400 --> 00:15:48.040]   fantasizing about somebody at work,
[00:15:48.040 --> 00:15:49.640]   checking somebody out as they walk by
[00:15:49.640 --> 00:15:51.480]   and they're in some sort of leggings.
[00:15:51.480 --> 00:15:54.320]   It can look like going explicitly
[00:15:54.320 --> 00:15:56.080]   and looking at pornography,
[00:15:56.080 --> 00:15:57.540]   but you don't even have to go to porn sites.
[00:15:57.540 --> 00:16:00.200]   You can find it on Instagram, Snapchat, TikTok,
[00:16:00.200 --> 00:16:03.480]   movies, Netflix, sexting,
[00:16:03.480 --> 00:16:07.080]   sexual sin or lust.
[00:16:07.080 --> 00:16:09.520]   And that category is any type of sex outside of marriage
[00:16:09.520 --> 00:16:11.000]   like I already said.
[00:16:11.000 --> 00:16:12.080]   Masturbation.
[00:16:12.080 --> 00:16:16.300]   And that desire is an appetite.
[00:16:16.300 --> 00:16:20.000]   Just like the food that they were eating was an appetite.
[00:16:20.000 --> 00:16:22.720]   And you know what happens when you feed an appetite?
[00:16:22.720 --> 00:16:23.880]   It grows.
[00:16:23.880 --> 00:16:25.760]   We're gonna talk about that more here in a second.
[00:16:25.760 --> 00:16:28.520]   But Paul's saying, hey, the cause of lust inside of you
[00:16:28.520 --> 00:16:33.480]   comes from an appetite or desire that gets distorted.
