
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:48.560 --> 00:04:49.960]   known as the nones.
[00:04:49.960 --> 00:04:51.280]   This is our generation.
[00:04:51.280 --> 00:04:54.720]   It's millennials and Gen Y that this has happened.
[00:04:54.720 --> 00:04:56.720]   It didn't happen in our parents' generation.
[00:04:56.720 --> 00:04:58.680]   It didn't happen in our grandparents' generation.
[00:04:58.680 --> 00:05:00.040]   It happened on our time.
[00:05:00.040 --> 00:05:01.840]   Why?
[00:05:01.840 --> 00:05:05.200]   Why, I told you before, I think we are poised
[00:05:05.200 --> 00:05:07.280]   for a great awakening or a revival,
[00:05:07.280 --> 00:05:09.160]   or we are about to slip off the cliff.
[00:05:09.160 --> 00:05:11.400]   And you just have a choice.
[00:05:11.400 --> 00:05:13.480]   It's like the Lord is looking at us,
[00:05:13.480 --> 00:05:16.320]   and I mean us, I mean the 2,000, 3,000 of us
[00:05:16.320 --> 00:05:17.520]   in the room right now, and he's saying,
[00:05:17.520 --> 00:05:19.240]   "Hey, do you wanna get after it?
[00:05:19.240 --> 00:05:21.320]   "Like do you wanna start living on mission?
[00:05:21.320 --> 00:05:22.500]   "Or do you wanna raise your children
[00:05:22.500 --> 00:05:25.780]   "in a very different country than you grew up in?
[00:05:25.780 --> 00:05:27.280]   "And the choice is yours."
[00:05:27.280 --> 00:05:31.240]   Disney's an incredible place.
[00:05:31.240 --> 00:05:35.080]   Here's what I've realized about Disney.
[00:05:35.080 --> 00:05:36.880]   They have capitalized on the gospel.
[00:05:36.880 --> 00:05:40.300]   Jimmy mentioned it in his spoken word.
[00:05:41.140 --> 00:05:46.100]   What's the story that Disney tells over and over and over?
[00:05:46.100 --> 00:05:48.460]   There's a person, there's a curse
[00:05:48.460 --> 00:05:50.460]   that comes to the land because of evil,
[00:05:50.460 --> 00:05:52.620]   and then there's the prince that goes into the land
[00:05:52.620 --> 00:05:54.020]   to lift the curse.
[00:05:54.020 --> 00:05:59.820]   And our princes, our princesses are sleeping.
[00:05:59.820 --> 00:06:02.620]   And our princes are fine with the princess sleeping,
[00:06:02.620 --> 00:06:03.460]   the beauty sleeping.
[00:06:03.460 --> 00:06:06.100]   Our princes are fine with Snow White
[00:06:06.100 --> 00:06:08.060]   being stuck with the seven dwarves.
[00:06:08.060 --> 00:06:11.140]   Our princes are fine with Cinderella
[00:06:11.140 --> 00:06:13.900]   under the curse of her wicked stepmother.
[00:06:13.900 --> 00:06:18.140]   Our princes are fine with Rapunzel stuck in the tower.
[00:06:18.140 --> 00:06:20.600]   We don't wanna climb, we don't wanna fight.
[00:06:20.600 --> 00:06:22.980]   We don't wanna do work.
[00:06:22.980 --> 00:06:24.120]   We wanna rest, man.
[00:06:24.120 --> 00:06:26.140]   Let us enjoy the kingdom.
[00:06:26.140 --> 00:06:27.740]   Another party, let's have fun.
[00:06:27.740 --> 00:06:31.700]   Let's enjoy life, make it about us.
[00:06:31.700 --> 00:06:36.500]   And we've lost the magical kingdom.
[00:06:37.540 --> 00:06:40.420]   It happened in our generation,
[00:06:40.420 --> 00:06:43.220]   unless we do something.
[00:06:43.220 --> 00:06:46.940]   And I wanna show you tonight from Colossians chapter four
[00:06:46.940 --> 00:06:49.380]   that I believe God is calling us to do something.
[00:06:49.380 --> 00:06:53.900]   That Paul is challenging you tonight
[00:06:53.900 --> 00:06:56.180]   through the word of God,
[00:06:56.180 --> 00:06:59.820]   that we are to live our life on mission.
[00:06:59.820 --> 00:07:06.660]   Paul wrote the letter of Colossians
[00:07:06.660 --> 00:07:09.740]   to the church in Colossae, it was modern day Turkey,
[00:07:09.740 --> 00:07:12.820]   while he was in prison in Rome in about 62 AD.
[00:07:12.820 --> 00:07:16.060]   And he writes this to address a heresy that has crept in.
[00:07:16.060 --> 00:07:17.780]   It's the gospel plus something else
[00:07:17.780 --> 00:07:19.220]   the Colossians began to believe in.
[00:07:19.220 --> 00:07:22.820]   It's the same thing that your peers and your coworkers
[00:07:22.820 --> 00:07:24.740]   and your neighbors have begun to believe.
[00:07:24.740 --> 00:07:27.660]   Yeah, Jesus is cool, but something else.
[00:07:27.660 --> 00:07:28.980]   You know, all ways lead to God.
[00:07:28.980 --> 00:07:30.180]   There's something else out there.
[00:07:30.180 --> 00:07:33.260]   This is the same problem that is going on here
[00:07:33.260 --> 00:07:34.420]   in the Colossian church,
[00:07:34.420 --> 00:07:37.980]   and why this book that we're in is so relevant to us.
[00:07:37.980 --> 00:07:43.460]   And so why have we lost our country to pagan worship?
[00:07:43.460 --> 00:07:45.980]   Because for faith, for many of us,
[00:07:45.980 --> 00:07:48.740]   it's just a personal, private idea
[00:07:48.740 --> 00:07:51.500]   that has been reduced to simply focusing on
[00:07:51.500 --> 00:07:54.100]   meeting our individual needs.
[00:07:54.100 --> 00:07:57.380]   And the church, a once very powerful movement,
[00:07:57.380 --> 00:08:00.940]   other-focused movement, is now full of consumers asking,
[00:08:00.940 --> 00:08:02.060]   "What's in it for me?
[00:08:03.020 --> 00:08:04.660]   "How can I have a better life?
[00:08:04.660 --> 00:08:07.100]   "What can God do for me?
[00:08:07.100 --> 00:08:10.020]   "What is he going to do for me?"
[00:08:10.020 --> 00:08:11.980]   So what's the solution?
[00:08:11.980 --> 00:08:14.060]   I think we need to understand the mission that is before us
[00:08:14.060 --> 00:08:16.780]   to do this kingdom work that God has for us,
[00:08:16.780 --> 00:08:19.060]   not for salvation, but from it.
[00:08:19.060 --> 00:08:23.740]   Not to earn his favor, but because we have his favor.
[00:08:23.740 --> 00:08:26.140]   We are the people underground,
[00:08:26.140 --> 00:08:30.460]   working as undercover agents, making it happen.
[00:08:30.460 --> 00:08:33.100]   So that others see a kingdom that they're drawn to,
[00:08:33.100 --> 00:08:35.060]   and they wanna be part of that mission.
[00:08:35.060 --> 00:08:39.620]   Tonight I'm gonna cover three things
[00:08:39.620 --> 00:08:41.100]   that people on mission have.
[00:08:41.100 --> 00:08:45.300]   Three things that people who understand their purpose,
[00:08:45.300 --> 00:08:48.060]   living life on mission, three things they have.
[00:08:48.060 --> 00:08:50.220]   Colossians 4, verse two.
[00:08:50.220 --> 00:08:54.180]   Paul writes, "Devote yourselves to prayer."
[00:08:54.180 --> 00:08:57.500]   Oh man, let's just stop there for a minute.
[00:08:58.860 --> 00:09:01.580]   Devote yourselves.
[00:09:01.580 --> 00:09:03.780]   Let me ask you a question, what are you devoted to?
[00:09:03.780 --> 00:09:08.100]   Like I met you, or I know you,
[00:09:08.100 --> 00:09:10.620]   like we live in the same proximity,
[00:09:10.620 --> 00:09:11.460]   I get to see your life,
[00:09:11.460 --> 00:09:12.300]   and I'm writing down the things that you,
[00:09:12.300 --> 00:09:14.060]   and I'm like, "Oh yeah, she really loves CrossFit,
[00:09:14.060 --> 00:09:19.060]   "and she likes North Park a lot, and she likes boys,
[00:09:19.060 --> 00:09:21.580]   "and he really likes to work out,
[00:09:21.580 --> 00:09:24.540]   "and oh, you know what, he loves his job, okay?
[00:09:24.540 --> 00:09:27.180]   "And he wants to be a millionaire before he's 30."
[00:09:28.460 --> 00:09:30.020]   What are you devoted to?
[00:09:30.020 --> 00:09:32.260]   Because can I just tell you something,
[00:09:32.260 --> 00:09:35.020]   none of those things have eternal significance.
[00:09:35.020 --> 00:09:36.860]   Not one of them will matter 100 years from now,
[00:09:36.860 --> 00:09:40.620]   not one of them, not a single one of them.
[00:09:40.620 --> 00:09:45.620]   And Paul says, "Hey, you devote your life to prayer,
[00:09:45.620 --> 00:09:49.480]   "to talking to the one who controls all things,
[00:09:49.480 --> 00:09:55.260]   "being watchful and thankful."
[00:09:55.260 --> 00:09:57.460]   There's a lot of debate around
[00:09:57.460 --> 00:09:59.740]   why this word watchful is here,
[00:09:59.740 --> 00:10:02.420]   and theologians kind of land in two places.
[00:10:02.420 --> 00:10:03.860]   One is because it's something
[00:10:03.860 --> 00:10:05.180]   they call spiritual drowsiness,
[00:10:05.180 --> 00:10:07.580]   being watchful against spiritual drowsiness,
[00:10:07.580 --> 00:10:09.180]   that you would be swept up in the world,
[00:10:09.180 --> 00:10:10.500]   that you would begin to live your life
[00:10:10.500 --> 00:10:12.740]   so focused on Dallas or Fort Worth,
[00:10:12.740 --> 00:10:14.340]   or wherever it is that you live,
[00:10:14.340 --> 00:10:16.220]   that you would forget the mission that you're on.
[00:10:16.220 --> 00:10:19.020]   And so he says, "Be devoted to prayer, being watchful,
[00:10:19.020 --> 00:10:19.860]   "so that you would understand
[00:10:19.860 --> 00:10:22.100]   "there's real kingdom work to be done."
[00:10:22.100 --> 00:10:24.140]   Don't get swept up and so caught up
[00:10:24.140 --> 00:10:26.300]   in the culture around you that you wanna be part of it,
[00:10:26.300 --> 00:10:28.740]   and you begin to invest your time, energy, emotions,
[00:10:28.740 --> 00:10:30.820]   and soul, and your mind into things
[00:10:30.820 --> 00:10:33.540]   that have no eternal significance whatsoever.
[00:10:33.540 --> 00:10:36.060]   You've got to renew your mind around what matters.
[00:10:36.060 --> 00:10:41.260]   And the other one is being watchful,
[00:10:41.260 --> 00:10:44.020]   because there's an enemy that hates you,
[00:10:44.020 --> 00:10:44.860]   and he's powerful.
[00:10:44.860 --> 00:10:46.700]   He's not all powerful.
[00:10:46.700 --> 00:10:48.460]   He's not nearly as powerful as God.
[00:10:48.460 --> 00:10:49.480]   It's not dualism.
[00:10:49.480 --> 00:10:51.580]   It's not these two forces that are opposing
[00:10:51.580 --> 00:10:52.460]   and of equal force.
[00:10:52.460 --> 00:10:54.540]   No, no, no, there's God, and then there's the enemy.
[00:10:54.540 --> 00:10:58.660]   But the enemy will jack with you, and he hates you.
[00:10:58.660 --> 00:11:01.220]   And he wants to turn your life into something
[00:11:01.220 --> 00:11:05.480]   of no eternal significance whatsoever.
[00:11:05.480 --> 00:11:07.540]   Like he wants you to get so caught up
[00:11:07.540 --> 00:11:11.660]   in money, and relationships, and pleasure,
[00:11:11.660 --> 00:11:13.740]   a temporary pleasure that is,
[00:11:13.740 --> 00:11:14.780]   that you do nothing with your life,
[00:11:14.780 --> 00:11:15.620]   that at the end of this,
[00:11:15.620 --> 00:11:19.400]   you don't hear mission accomplished.
[00:11:19.400 --> 00:11:22.380]   You hear, "You know, you didn't even really
[00:11:22.380 --> 00:11:23.340]   "start the mission.
[00:11:24.340 --> 00:11:29.340]   "I mean, you know, okay, but you never really engaged.
[00:11:29.340 --> 00:11:31.500]   "You kind of got caught up in Fort Worth.
[00:11:31.500 --> 00:11:33.420]   "You kind of got caught up in Dallas.
[00:11:33.420 --> 00:11:37.660]   "And you never really lived your purpose."
[00:11:37.660 --> 00:11:41.060]   Who wants to hear that?
[00:11:41.060 --> 00:11:42.840]   Now, don't say that to like put shame on you.
[00:11:42.840 --> 00:11:45.940]   Listen, we are saved by grace through faith
[00:11:45.940 --> 00:11:48.860]   in Jesus Christ, his work alone, not ours.
[00:11:48.860 --> 00:11:51.780]   But I'm afraid that our generation has forsaken
[00:11:51.780 --> 00:11:54.020]   the work that we have to do
[00:11:54.020 --> 00:11:56.300]   because of what he's done for us.
[00:11:56.300 --> 00:12:00.420]   That we can lose our life for his sake.
[00:12:00.420 --> 00:12:03.860]   Being watchful and thankful.
[00:12:03.860 --> 00:12:06.900]   And thankfulness is always in prayers.
[00:12:06.900 --> 00:12:08.800]   You see that over, and over, and over.
[00:12:08.800 --> 00:12:13.840]   And pray for us too that God may open a door
[00:12:13.840 --> 00:12:15.540]   for our message, this is Paul saying,
[00:12:15.540 --> 00:12:17.480]   so that we may proclaim the mystery of Christ
[00:12:17.480 --> 00:12:18.580]   for which I am in chains.
[00:12:18.580 --> 00:12:19.420]   Now, this is interesting.
[00:12:19.420 --> 00:12:21.340]   Paul says, "And pray for us too that God may open
[00:12:21.340 --> 00:12:24.180]   "a door to this prison so that I can escape."
[00:12:24.180 --> 00:12:26.140]   That's not what he said.
[00:12:26.140 --> 00:12:27.880]   He said, "Hey, and pray for us too that God
[00:12:27.880 --> 00:12:28.980]   "would change our circumstances."
[00:12:28.980 --> 00:12:30.540]   No, no, that's not what he said.
[00:12:30.540 --> 00:12:32.260]   He said, "And pray for us too that we would be
[00:12:32.260 --> 00:12:34.560]   "faithful in our circumstances, that God would open
[00:12:34.560 --> 00:12:38.500]   "a door for his message to move forward."
[00:12:38.500 --> 00:12:40.060]   Oh, wow.
[00:12:40.060 --> 00:12:43.500]   Like Paul's concerned about things of eternal significance.
[00:12:43.500 --> 00:12:45.660]   He's not like, "Hey, Lord, can you help me eat
[00:12:45.660 --> 00:12:47.500]   "and help me get out of prison?"
[00:12:47.500 --> 00:12:49.820]   He's like, "Father, use my life, pour it out
[00:12:49.820 --> 00:12:52.720]   "like a drink offering that the gospel may move forward."
[00:12:52.720 --> 00:12:54.540]   Gets it.
[00:12:54.540 --> 00:13:00.420]   And pray that I may proclaim it clearly as I should.
[00:13:00.420 --> 00:13:01.740]   Paul says a couple things here.
[00:13:01.740 --> 00:13:03.420]   He says, "Give your life to prayer.
[00:13:03.420 --> 00:13:05.820]   "Don't get swept away by the world or the enemy."
[00:13:05.820 --> 00:13:08.600]   He says, "Pray that doors open, not the prison door,
[00:13:08.600 --> 00:13:10.860]   "but doors so that the gospel would advance."
[00:13:10.860 --> 00:13:13.740]   He says, "Pray that we would share the gospel with clarity."
[00:13:13.740 --> 00:13:16.860]   And so what Paul is doing here is he's showing us
[00:13:16.860 --> 00:13:21.620]   that people on mission have needs that matter.
[00:13:21.620 --> 00:13:23.000]   That's my first point tonight, in fact.
[00:13:23.000 --> 00:13:24.380]   What do people on mission have?
[00:13:24.380 --> 00:13:27.180]   People who get it, people who are building the kingdom.
[00:13:27.180 --> 00:13:29.300]   People on mission have needs that matter,
[00:13:29.300 --> 00:13:31.380]   which is good news because we worship the one
[00:13:31.380 --> 00:13:33.120]   who can meet all our needs.
[00:13:33.120 --> 00:13:36.020]   We worship an all-powerful God who looks at you right now
[00:13:36.020 --> 00:13:37.140]   and is not upset with you.
[00:13:37.140 --> 00:13:39.140]   He's not even disappointed in you.
[00:13:39.140 --> 00:13:40.660]   He is thrilled in you.
[00:13:40.660 --> 00:13:43.500]   He delights in you, and he wants to do an incredible work
[00:13:43.500 --> 00:13:46.060]   through you, not by your effort, but his effort through you.
[00:13:46.060 --> 00:13:47.340]   And he's like, "I love you so much.
[00:13:47.340 --> 00:13:48.980]   "I've sent my son to die for you,
[00:13:48.980 --> 00:13:50.880]   "and I'm ready to wreck shop with you.
[00:13:50.880 --> 00:13:52.920]   "Let's go.
[00:13:52.920 --> 00:13:54.660]   "Let's lock arms and let's get after.
[00:13:54.660 --> 00:13:55.600]   "Don't be distracted.
[00:13:55.600 --> 00:13:56.940]   "Let's go."
[00:13:56.940 --> 00:14:03.860]   See, if we understood what our needs actually are
[00:14:03.860 --> 00:14:07.160]   and who can meet those needs,
[00:14:07.160 --> 00:14:10.120]   then I think we would be devoted in prayer.
[00:14:10.120 --> 00:14:11.140]   We'd pray more.
[00:14:13.100 --> 00:14:17.540]   Like, how can you believe in a God
[00:14:17.540 --> 00:14:19.540]   you don't actively talk to?
[00:14:19.540 --> 00:14:23.540]   How can you say, like, "Well, yeah, I believe in God.
[00:14:23.540 --> 00:14:26.060]   "I mean, I talked to him last week sometime."
[00:14:26.060 --> 00:14:27.660]   How can you believe in an all-powerful God
[00:14:27.660 --> 00:14:29.140]   that he's given you complete access to?
[00:14:29.140 --> 00:14:31.100]   He's torn the veil through Jesus Christ.
[00:14:31.100 --> 00:14:33.700]   The mediator has come between you so that you can talk to him
[00:14:33.700 --> 00:14:35.500]   and have a personal relationship with him,
[00:14:35.500 --> 00:14:37.260]   and you say, "Yeah, I believe all of that.
[00:14:37.260 --> 00:14:38.620]   "I just don't talk to him."
[00:14:40.700 --> 00:14:45.300]   See, needs that matter lead to prayers that matter,
[00:14:45.300 --> 00:14:47.960]   and that's what Paul is showing us here.
[00:14:47.960 --> 00:14:50.580]   Needs that matter lead to prayer that matter.
[00:14:50.580 --> 00:14:51.980]   Disney is expensive, man.
[00:14:51.980 --> 00:14:52.880]   I don't know if you know that.
[00:14:52.880 --> 00:14:56.100]   We stayed for a long time to go there,
[00:14:56.100 --> 00:15:00.020]   and there's a lot of planning that takes place to get there.
[00:15:00.020 --> 00:15:02.840]   Like, you pretty much have to graduate college
[00:15:02.840 --> 00:15:05.620]   with a degree in Disney to get in the park.
[00:15:05.620 --> 00:15:07.700]   It's just a lot of stuff you've gotta know,
[00:15:07.700 --> 00:15:09.820]   and so I get there, and we get to the resort,
[00:15:09.820 --> 00:15:11.460]   and we're there in the first night,
[00:15:11.460 --> 00:15:14.140]   and it's like Monica and our three children
[00:15:14.140 --> 00:15:18.160]   are in this room, and I wake up at 2 a.m. to Weston crying,
[00:15:18.160 --> 00:15:23.140]   and then Monica goes and gets up, 'cause I was sleeping,
[00:15:23.140 --> 00:15:25.300]   and she gets up to care for him,
[00:15:25.300 --> 00:15:27.440]   and then she comes in and wakes me up and says,
[00:15:27.440 --> 00:15:30.940]   "Hey, he has a fever," to which I'm like, "What, a fever?
[00:15:30.940 --> 00:15:32.880]   "This is night one of Disney.
[00:15:32.880 --> 00:15:33.720]   "No way."
[00:15:33.720 --> 00:15:36.740]   I get up, check it, 103 temperature, night one.
[00:15:36.740 --> 00:15:37.740]   I'm like, "Oh, no."
[00:15:37.740 --> 00:15:40.260]   Weston's our 2 1/2 year old, if you didn't know,
[00:15:40.260 --> 00:15:43.260]   and I'm thinking, I'm like mad at God,
[00:15:43.260 --> 00:15:44.840]   if I'm honest with you.
[00:15:44.840 --> 00:15:45.900]   I'm like, "How could you do, like,
[00:15:45.900 --> 00:15:47.720]   "do you not know what I paid for this trip?
[00:15:47.720 --> 00:15:51.540]   "Like, I mean, I didn't eat for a week, so that we could."
[00:15:51.540 --> 00:15:53.340]   No, and so here's the deal.
[00:15:53.340 --> 00:15:55.540]   I prayed.
[00:15:55.540 --> 00:15:57.740]   I'm like, "God, would you heal him?"
[00:15:57.740 --> 00:15:58.940]   I'm like, "Lord, would you heal him?"
[00:15:58.940 --> 00:15:59.780]   And he did.
[00:15:59.780 --> 00:16:03.280]   True story, like, he woke up the next morning, he was fine,
[00:16:03.280 --> 00:16:06.460]   like, no fever, he wasn't even tired, he wasn't grumpy.
[00:16:06.460 --> 00:16:07.820]   Like, it was amazing.
[00:16:07.820 --> 00:16:09.860]   But let me tell you how my wife prayed.
[00:16:09.860 --> 00:16:11.540]   Now, she's the much more spiritually mature
[00:16:11.540 --> 00:16:12.700]   one of the two of us.
[00:16:12.700 --> 00:16:16.280]   She said, "Yeah, God, heal him if you want,
[00:16:16.280 --> 00:16:18.360]   "and please don't let this distract us
[00:16:18.360 --> 00:16:20.940]   "from our mission that you have us here.
[00:16:20.940 --> 00:16:23.280]   "And God, when we're on the bus,
[00:16:23.280 --> 00:16:24.240]   "and when we're in lines,
[00:16:24.240 --> 00:16:26.260]   "and we're walking through the park,
[00:16:26.260 --> 00:16:29.080]   "will you please not let our selfishness distract us
[00:16:29.080 --> 00:16:30.700]   "from the people that you have around us
[00:16:30.700 --> 00:16:32.060]   "that you want us to love?"
[00:16:32.860 --> 00:16:34.940]   (laughs)
[00:16:34.940 --> 00:16:39.140]   I just have a hunch that God's like,
[00:16:39.140 --> 00:16:40.060]   "Hey, JP, good prayer.
[00:16:40.060 --> 00:16:41.480]   "Hey, Monica, uh,
[00:16:41.480 --> 00:16:43.100]   (congregation laughs)
[00:16:43.100 --> 00:16:45.740]   "let's talk some more, you know?"
[00:16:45.740 --> 00:16:47.700]   Like, I just think he probably, like, lent his ear,
[00:16:47.700 --> 00:16:49.980]   like, "Oh, yeah, okay, I'll do that."
[00:16:49.980 --> 00:16:50.820]   Right?
[00:16:50.820 --> 00:16:53.140]   Like, her heart is just a little more aligned
[00:16:53.140 --> 00:16:54.620]   with his character and what he's doing
[00:16:54.620 --> 00:16:55.820]   and what he wants to do.
[00:16:55.820 --> 00:17:00.460]   She's praying from needs that matter,
[00:17:01.460 --> 00:17:02.860]   eternal needs.
[00:17:02.860 --> 00:17:06.840]   See, I think too often we look at prayer like room service.
[00:17:06.840 --> 00:17:11.140]   Like, I like to go to a resort and pick up the phone,
[00:17:11.140 --> 00:17:14.160]   like, "Hey, JP, New York-style cheesecake,
