
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:01:43.660 --> 00:01:46.660]   And I pushed him against the walls
[00:01:46.660 --> 00:01:48.420]   like in front of his grandma, man.
[00:01:48.420 --> 00:01:51.060]   I mean, what is wrong with me?
[00:01:51.060 --> 00:01:54.140]   And don't let the pink shirt fool you, man, I'm thug.
[00:01:54.140 --> 00:01:59.060]   And so I'm just like, hey, you got something to say?
[00:01:59.060 --> 00:02:01.380]   And he's just kind of like looking at his grandma
[00:02:01.380 --> 00:02:02.420]   and then he gets in the car.
[00:02:02.420 --> 00:02:04.100]   I'm like, that's what I thought, you know?
[00:02:04.100 --> 00:02:05.300]   And that was that.
[00:02:05.300 --> 00:02:08.620]   And so then he went to a different school than me.
[00:02:08.620 --> 00:02:12.140]   And so I'm at a basketball game at his school, okay?
[00:02:12.140 --> 00:02:14.380]   I'm on his turf, his territory.
[00:02:14.380 --> 00:02:17.660]   And this is after the little Red Lobster skirmish.
[00:02:17.660 --> 00:02:21.100]   He, at halftime of this basketball game,
[00:02:21.100 --> 00:02:24.740]   he walks out to center court right there in the circle
[00:02:24.740 --> 00:02:26.700]   and he calls me out of the stands
[00:02:26.700 --> 00:02:29.140]   and he looks at me and he's like, you know,
[00:02:29.140 --> 00:02:31.180]   and I'm like, oh man, I think he's upset.
[00:02:31.180 --> 00:02:35.140]   And so after the game, you know, he comes up
[00:02:35.140 --> 00:02:36.740]   and he's got a few things to say
[00:02:36.740 --> 00:02:39.140]   and I'm like, okay, it's gonna go down, you know?
[00:02:39.140 --> 00:02:41.940]   And that's cool because I had taken Taekwondo.
[00:02:41.940 --> 00:02:43.380]   I was like at least a yellow belt and stuff.
[00:02:43.380 --> 00:02:46.420]   And so it was like the scene in a movie.
[00:02:46.420 --> 00:02:48.220]   It was nighttime, we go in the back,
[00:02:48.220 --> 00:02:50.300]   we're on the blacktop, the asphalt,
[00:02:50.300 --> 00:02:52.180]   and there's hundreds of people around
[00:02:52.180 --> 00:02:53.340]   from his school, of course,
[00:02:53.340 --> 00:02:55.740]   and so they're chanting his name, I'm like, okay.
[00:02:55.740 --> 00:02:57.980]   And I'm thinking like, just truth be told,
[00:02:57.980 --> 00:03:00.180]   I'm thinking, I'm gonna kill this kid, okay?
[00:03:00.180 --> 00:03:02.260]   'Cause he's a little guy, he was short,
[00:03:02.260 --> 00:03:03.900]   I'm six foot seven, you know,
[00:03:03.900 --> 00:03:05.060]   I was this height in high school,
[00:03:05.060 --> 00:03:07.100]   and I'm like, I'm gonna kill this kid.
[00:03:07.100 --> 00:03:08.340]   I'm like, where are you at, you know?
[00:03:08.340 --> 00:03:09.900]   About to Daniel LaRusso this guy.
[00:03:09.900 --> 00:03:14.260]   And so anyways, he, you know, the crowds part
[00:03:14.260 --> 00:03:19.220]   and he comes forward and I'm just like, I'm ready, you know?
[00:03:19.220 --> 00:03:22.260]   And he kind of feints back like he's gonna punch me
[00:03:22.260 --> 00:03:23.780]   and then he goes to wraps me up
[00:03:23.780 --> 00:03:25.820]   and I'm just cocky, I'm just like,
[00:03:25.820 --> 00:03:27.580]   I had slipped off my Doc Martin sandals,
[00:03:27.580 --> 00:03:29.140]   I'm ready to do work.
[00:03:29.140 --> 00:03:31.540]   And I just remember saying this in his ear,
[00:03:31.540 --> 00:03:34.300]   I'm like, dude, you're not gonna slam me, you know?
[00:03:34.300 --> 00:03:36.260]   And then right about then he slammed me.
[00:03:36.260 --> 00:03:41.260]   And he just started, boom, unloading on my face.
[00:03:41.260 --> 00:03:45.620]   And it dawned on me, oh, we're really gonna fight.
[00:03:45.620 --> 00:03:48.180]   Up until now, I was like, we just wrestle, you know,
[00:03:48.180 --> 00:03:49.020]   it was all fun and games.
[00:03:49.020 --> 00:03:51.500]   I didn't know this was really gonna go down like this.
[00:03:51.500 --> 00:03:53.180]   And so I'm staring at the street light,
[00:03:53.180 --> 00:03:55.500]   the street light's like flashing like a camera flash
[00:03:55.500 --> 00:03:57.660]   every time I get punched by his fist.
[00:03:57.660 --> 00:03:59.780]   And it was terrible.
[00:03:59.780 --> 00:04:04.780]   It was like, I got slaughtered by this dude.
[00:04:04.780 --> 00:04:08.100]   Like just completely annihilated.
[00:04:08.100 --> 00:04:11.620]   I was so humbled by this guy.
[00:04:11.620 --> 00:04:14.020]   It was the worst, it was such a terrible day.
[00:04:14.020 --> 00:04:17.120]   And you know, and it just not how I thought
[00:04:17.120 --> 00:04:18.680]   it was gonna go, you know?
[00:04:18.680 --> 00:04:21.300]   I thought it was gonna go different than that.
[00:04:21.300 --> 00:04:25.820]   And as I think about that experience,
[00:04:25.820 --> 00:04:28.100]   I had trusted in all the wrong things.
[00:04:28.100 --> 00:04:31.400]   Like I had trusted in my strength,
[00:04:31.400 --> 00:04:35.820]   I had trusted in my stature, my size, my height.
[00:04:35.820 --> 00:04:40.820]   And I had placed my faith in the wrong things
[00:04:40.820 --> 00:04:42.080]   and it failed me.
[00:04:42.080 --> 00:04:46.780]   And anytime you place your faith in you,
[00:04:46.780 --> 00:04:50.160]   it's not going to go well, well for you.
[00:04:50.160 --> 00:04:53.160]   And I'm not saying that if I would have only,
[00:04:53.160 --> 00:04:55.640]   you know, stepped up to the, you know,
[00:04:55.640 --> 00:04:58.960]   the ring trusting in God, that would have went a lot better.
[00:04:58.960 --> 00:05:00.320]   No, had I trusted in God,
[00:05:00.320 --> 00:05:02.420]   I would have never been in that situation.
[00:05:02.420 --> 00:05:05.120]   Had I placed my faith in God,
[00:05:05.120 --> 00:05:07.760]   I wouldn't have been in the situation to begin with.
[00:05:07.760 --> 00:05:10.680]   But because I had placed my faith in myself
[00:05:10.680 --> 00:05:13.920]   and it manifested in this gross arrogance,
[00:05:13.920 --> 00:05:15.360]   it didn't go well for me.
[00:05:15.360 --> 00:05:16.760]   In fact, it humbled me.
[00:05:16.760 --> 00:05:19.900]   And as I think about Christianity today,
[00:05:19.900 --> 00:05:23.000]   I think so many of us walk around
[00:05:23.000 --> 00:05:25.120]   throwing around this word faith,
[00:05:25.120 --> 00:05:26.380]   like we have it in God
[00:05:26.380 --> 00:05:28.240]   and really we just have it in ourselves.
[00:05:28.240 --> 00:05:30.800]   Like God, we trust you and really we trust our jobs,
[00:05:30.800 --> 00:05:32.400]   we trust our money, we trust our savings,
[00:05:32.400 --> 00:05:33.560]   we trust our relationships,
[00:05:33.560 --> 00:05:35.360]   we trust our strengths and our abilities.
[00:05:35.360 --> 00:05:37.520]   And really what we pray for are things
[00:05:37.520 --> 00:05:39.380]   that would allow us not to trust you.
[00:05:39.380 --> 00:05:42.320]   God, give me comforts.
[00:05:42.320 --> 00:05:44.180]   Give me the easy life.
[00:05:44.180 --> 00:05:45.360]   Give me everything I want
[00:05:45.360 --> 00:05:47.480]   so that I wouldn't need to trust you,
[00:05:47.480 --> 00:05:50.840]   I wouldn't need faith in you, God.
[00:05:50.840 --> 00:05:57.280]   So trusting in yourself has two outcomes
[00:05:57.280 --> 00:05:58.760]   that I wanna talk with you about this evening.
[00:05:58.760 --> 00:06:01.680]   One is fear and the other is false confidence.
[00:06:01.680 --> 00:06:03.500]   When you trust in yourself,
[00:06:03.500 --> 00:06:06.720]   you are left with fear or false confidence.
[00:06:06.720 --> 00:06:08.320]   Let me just illustrate this for a second
[00:06:08.320 --> 00:06:09.920]   and ladies, I'll rope you in
[00:06:09.920 --> 00:06:11.760]   to the old fighting illustration, if you will.
[00:06:11.760 --> 00:06:15.780]   And so if you trust in your looks,
[00:06:15.780 --> 00:06:18.760]   if you feel like you're the prettiest girl,
[00:06:18.760 --> 00:06:20.180]   you're gonna have a false confidence.
[00:06:20.180 --> 00:06:22.500]   You've trusted in what is fleeting,
[00:06:22.500 --> 00:06:25.240]   you've trusted in something that's going to go away.
[00:06:25.240 --> 00:06:27.980]   But when a prettier girl comes,
[00:06:27.980 --> 00:06:30.020]   then all of a sudden you become fearful,
[00:06:30.020 --> 00:06:31.640]   you feel threatened.
[00:06:31.640 --> 00:06:35.300]   Okay, so it either leads to a false arrogance
[00:06:35.300 --> 00:06:37.300]   or a false confidence or it leads to fear
[00:06:37.300 --> 00:06:40.820]   because you've put your faith in the wrong thing.
[00:06:40.820 --> 00:06:44.420]   And this is what I think marks American Christianity,
[00:06:44.420 --> 00:06:49.140]   us placing our faith in the wrong thing.
[00:06:49.140 --> 00:06:52.260]   And so tonight we're talking about the results of faith.
[00:06:52.260 --> 00:06:54.820]   We're gonna look at the faith of Goliath,
[00:06:54.820 --> 00:06:58.180]   the faith of the Israelites
[00:06:58.180 --> 00:07:01.220]   and the faith of the man after God's own heart, David.
[00:07:01.220 --> 00:07:03.820]   To define faith, it's defined this way,
[00:07:03.820 --> 00:07:08.480]   complete trust or confidence in someone or something.
[00:07:08.480 --> 00:07:11.500]   Complete trust or confidence in someone or something.
[00:07:11.500 --> 00:07:13.540]   When you have that complete trust
[00:07:13.540 --> 00:07:15.100]   in the things of this world,
[00:07:15.100 --> 00:07:16.900]   if you've built it on fleeting things,
[00:07:16.900 --> 00:07:20.380]   it falls out from underneath you like a trap door.
[00:07:20.380 --> 00:07:22.940]   Sooner or later it leaves you devastated,
[00:07:22.940 --> 00:07:25.360]   disappointed, discouraged, wanting.
[00:07:25.360 --> 00:07:29.700]   But if you placed your faith in something constant,
[00:07:29.700 --> 00:07:30.760]   it never fails you.
[00:07:30.760 --> 00:07:32.940]   It's always there for you.
[00:07:32.940 --> 00:07:35.020]   If we can learn this this evening,
[00:07:35.020 --> 00:07:36.100]   this is a life changer,
[00:07:36.100 --> 00:07:38.400]   it's a game changer for the way that you live.
[00:07:38.400 --> 00:07:41.160]   And I think this story really teaches it.
[00:07:41.160 --> 00:07:44.260]   And so I'm gonna give you two examples of misplaced faith
[00:07:44.260 --> 00:07:46.160]   and one of a correctly placed faith
[00:07:46.160 --> 00:07:48.200]   before you leave here this evening.
[00:07:48.200 --> 00:07:50.660]   And so David and Goliath is a historical account.
[00:07:50.660 --> 00:07:52.800]   It happened about 1024 BC,
[00:07:52.800 --> 00:07:55.760]   so about a thousand years before Christ shows up on the scene
[00:07:55.760 --> 00:07:57.940]   it happened in a real place, the Valley of Elah.
[00:07:57.940 --> 00:08:00.820]   I was just there, I drove right by this little area
[00:08:00.820 --> 00:08:03.360]   just south of Jerusalem where this fight went down.
[00:08:03.360 --> 00:08:05.160]   Two hills, valley in between,
[00:08:05.160 --> 00:08:06.940]   that's where they're at right now.
[00:08:06.940 --> 00:08:08.940]   David, a lot of times the storybooks
[00:08:08.940 --> 00:08:10.480]   kind of picture him as a little boy.
[00:08:10.480 --> 00:08:12.740]   He wasn't a boy, he was 18, not 20,
[00:08:12.740 --> 00:08:15.920]   not old enough to fight in Saul's army yet, but a man.
[00:08:15.920 --> 00:08:19.760]   So he was probably 18 or 19 years old, David, in this story.
[00:08:19.760 --> 00:08:22.280]   He's the son of Jesse and we know he has brothers.
[00:08:22.280 --> 00:08:24.240]   This is the real true Cinderella story.
[00:08:24.240 --> 00:08:25.720]   People love this story.
[00:08:25.720 --> 00:08:28.440]   The History Channel continues to retell stories
[00:08:28.440 --> 00:08:29.560]   about David and Goliath.
[00:08:29.560 --> 00:08:31.020]   They talk about how his sling
[00:08:31.020 --> 00:08:32.240]   could have actually killed this man.
[00:08:32.240 --> 00:08:33.480]   They've tested it.
[00:08:33.480 --> 00:08:35.640]   They brought in an expert, a sling expert of today
[00:08:35.640 --> 00:08:37.800]   who tosses a rock, not a slingshot like this,
[00:08:37.800 --> 00:08:39.880]   but two straps and a place to hold the rock
[00:08:39.880 --> 00:08:41.760]   that you spin around like this and you release it.
[00:08:41.760 --> 00:08:45.280]   And this is still something that some areas practice.
[00:08:45.280 --> 00:08:47.280]   They still hunt with these things evidently.
[00:08:47.280 --> 00:08:51.680]   And so in chapter 16, it's this incredible picture
[00:08:51.680 --> 00:08:54.320]   where Samuel, the prophet Samuel shows up.
[00:08:54.320 --> 00:08:56.420]   Saul is king, Saul looks like a king.
[00:08:56.420 --> 00:08:59.200]   Saul is what everybody thinks of when they think of a king.
[00:08:59.200 --> 00:09:02.120]   And then there's this child, this new man,
[00:09:02.120 --> 00:09:05.080]   this 18 year old David who's a shepherd in the field
[00:09:05.080 --> 00:09:08.160]   and the prophet Samuel comes and anoints him as king.
[00:09:08.160 --> 00:09:09.560]   He says, it's not your older brother,
[00:09:09.560 --> 00:09:11.040]   it's not your older brother, it's not your older brother,
[00:09:11.040 --> 00:09:13.560]   no, it's you, David, you're gonna be king.
[00:09:13.560 --> 00:09:16.320]   And what David does is an incredible act of humility.
[00:09:16.320 --> 00:09:18.040]   He goes back to being a shepherd.
[00:09:18.040 --> 00:09:19.460]   He tends to the sheep.
[00:09:19.460 --> 00:09:23.520]   He goes to be Saul's armor bearer.
[00:09:23.520 --> 00:09:25.700]   He carries the king's armor.
[00:09:25.700 --> 00:09:27.360]   He plays the harp for the king.
[00:09:27.360 --> 00:09:29.360]   He's a servant to the king.
[00:09:29.360 --> 00:09:30.960]   God says, you're going to be king.
[00:09:30.960 --> 00:09:33.120]   He says, great, today I'll be a servant.
[00:09:33.120 --> 00:09:35.680]   Would you have the courage,
[00:09:35.680 --> 00:09:37.240]   would you have the humility to do that?
[00:09:37.240 --> 00:09:40.240]   If God shows up and says, hey, you're gonna be king,
[00:09:40.240 --> 00:09:42.360]   would you be like, well, when?
[00:09:42.360 --> 00:09:43.640]   Let's get that show on the road.
[00:09:43.640 --> 00:09:44.880]   Or would you be like, great,
[00:09:44.880 --> 00:09:47.440]   today I'll take the lowliest position possible
[00:09:47.440 --> 00:09:49.480]   and I'll serve people.
[00:09:49.480 --> 00:09:52.800]   And so now in chapter 17, it starts like this.
[00:09:52.800 --> 00:09:54.480]   I'll be in verse two.
[00:09:54.480 --> 00:09:56.860]   Saul and the Israelites assembled and camped
[00:09:56.860 --> 00:10:00.360]   in the valley of Elah and drew up their battle line
[00:10:00.360 --> 00:10:01.400]   to meet the Philistines.
[00:10:01.400 --> 00:10:03.680]   The Philistines occupied one hill
[00:10:03.680 --> 00:10:05.600]   and the Israelites another
[00:10:05.600 --> 00:10:07.400]   and the valley was in between them.
[00:10:07.400 --> 00:10:09.480]   So the Philistines, they're the sea people
[00:10:09.480 --> 00:10:11.360]   who occupied the land of Canaan.
[00:10:11.360 --> 00:10:13.360]   This was a land that was promised to God.
[00:10:13.360 --> 00:10:15.080]   These are wicked, vile people.
[00:10:15.080 --> 00:10:18.360]   They worship many gods, but their main God was named Beel
[00:10:18.360 --> 00:10:21.080]   where we get the word Beelzebub or Satan.
[00:10:21.080 --> 00:10:24.280]   Okay, Satan or Beel and Asherah,
[00:10:24.280 --> 00:10:27.880]   would, they would have God sex, I guess.
[00:10:27.880 --> 00:10:31.440]   Okay, and this is, they practiced this kind of gross form
[00:10:31.440 --> 00:10:34.240]   of sexuality, a grotesque form of sexuality.
[00:10:34.240 --> 00:10:35.320]   It marked these people.
[00:10:35.320 --> 00:10:37.360]   Think modern day Satan worshipers.
[00:10:37.360 --> 00:10:39.000]   That's who the Philistines were.
[00:10:39.000 --> 00:10:40.720]   Okay, they would picture Asherah
[00:10:40.720 --> 00:10:43.160]   as this kind of well-endowed naked woman
[00:10:43.160 --> 00:10:45.680]   over a bunch of bloody skulls.
[00:10:45.680 --> 00:10:48.680]   It's gross, it's evil, it's wicked, it's dark.
[00:10:48.680 --> 00:10:51.640]   That's who these people were.
[00:10:51.640 --> 00:10:54.360]   And they had bronze.
[00:10:54.360 --> 00:10:57.440]   Okay, so what that meant is basically they had
[00:10:57.440 --> 00:10:59.920]   the nuclear weapons of this time.
[00:10:59.920 --> 00:11:02.680]   They had an advanced military technology
[00:11:02.680 --> 00:11:04.800]   that was not available to everyone else.
[00:11:04.800 --> 00:11:07.200]   And so not only were they gross warriors,
[00:11:07.200 --> 00:11:09.320]   they were also incredible.
[00:11:09.320 --> 00:11:11.640]   They had an incredible military.
[00:11:11.640 --> 00:11:13.760]   That's who these people were.
[00:11:13.760 --> 00:11:21.520]   Verse four, a champion named Goliath, who was from Gath,
[00:11:21.520 --> 00:11:23.840]   came out from the Philistine camp.
[00:11:23.840 --> 00:11:25.560]   This word champion is very important.
[00:11:25.560 --> 00:11:28.000]   When you see it, I want you to circle it in your text.
[00:11:28.000 --> 00:11:30.800]   It comes from two Hebrew words,
[00:11:30.800 --> 00:11:33.720]   one for man and another for go between.
[00:11:33.720 --> 00:11:37.120]   This word champion is for the man who goes between,
[00:11:37.120 --> 00:11:38.760]   and I'll tell you why in just a second.
[00:11:38.760 --> 00:11:40.640]   His height was six cubits and a span.
[00:11:40.640 --> 00:11:43.400]   That's around eight feet to nine feet, six inches.
[00:11:43.400 --> 00:11:45.520]   He's a giant, okay?
[00:11:45.520 --> 00:11:48.880]   He is a literal live giant.
[00:11:48.880 --> 00:11:51.400]   He made a bronze helmet on his head
[00:11:51.400 --> 00:11:53.480]   and wore a coat of scale armor of bronze
[00:11:53.480 --> 00:11:55.360]   weighing 5,000 shekels.
[00:11:55.360 --> 00:11:57.200]   On his legs, he wore bronze greaves
[00:11:57.200 --> 00:11:59.720]   and a bronze javelin was slung on his back.
[00:11:59.720 --> 00:12:01.960]   His spear shaft was like a weaver's rod
[00:12:01.960 --> 00:12:06.960]   and its iron point weighed 600 shekels or 15 pounds.
[00:12:06.960 --> 00:12:09.560]   His shield bearer went ahead of him.
[00:12:09.560 --> 00:12:14.680]   This dude's got somebody whose only job
[00:12:14.680 --> 00:12:17.720]   is to carry his shield so that he doesn't get hit by stuff.
[00:12:17.720 --> 00:12:19.880]   Can we just agree that's the worst job in the world?
[00:12:19.880 --> 00:12:21.440]   Can you think of a worse job?
[00:12:21.440 --> 00:12:23.800]   And he failed miserably on this account.
[00:12:23.800 --> 00:12:26.600]   And so, Goliath shouted.
[00:12:26.600 --> 00:12:28.680]   He stood and shouted to the ranks of Israel,
[00:12:28.680 --> 00:12:31.920]   "Why do you come out and line up and battle?
[00:12:31.920 --> 00:12:33.600]   "Am I not a Philistine?
[00:12:33.600 --> 00:12:35.680]   "And are you not the servants of Saul?
[00:12:35.680 --> 00:12:38.980]   "Choose a man and have him come down to me.
[00:12:38.980 --> 00:12:41.500]   "If he is able to fight and kill me,
[00:12:41.500 --> 00:12:43.020]   "we will become your subjects.
[00:12:43.020 --> 00:12:45.620]   "But if I overcome him and kill him,
[00:12:45.620 --> 00:12:48.280]   "you will become our subjects and serve us."
[00:12:48.280 --> 00:12:49.660]   Then the Philistine said,
[00:12:49.660 --> 00:12:52.640]   "This day I defy the armies of Israel.
[00:12:52.640 --> 00:12:56.160]   "Give me a man and let us fight each other
[00:12:56.160 --> 00:12:58.960]   "that we're champion."
[00:12:58.960 --> 00:13:02.960]   It's this winner-takes-all mentality.
[00:13:02.960 --> 00:13:06.040]   I will fight on behalf of my whole army.
[00:13:06.040 --> 00:13:09.280]   Send a man, let's duel, and the winner takes all.
[00:13:09.280 --> 00:13:10.200]   Let's go.
[00:13:10.200 --> 00:13:11.640]   And he's calling them out.
[00:13:11.640 --> 00:13:14.360]   This is the equivalent of your mama.
[00:13:14.360 --> 00:13:16.200]   What are you gonna do about it?
[00:13:16.200 --> 00:13:17.480]   Nothing, that's what I thought.
[00:13:17.480 --> 00:13:18.800]   Mic drop, get over it.
[00:13:18.800 --> 00:13:21.840]   He's just talking madness to these guys.
[00:13:21.840 --> 00:13:23.600]   And so my first point this evening
[00:13:23.600 --> 00:13:26.420]   is arrogance is misplaced faith.
[00:13:26.420 --> 00:13:31.080]   Arrogance is misplaced faith.
[00:13:31.080 --> 00:13:36.080]   Cockiness, confidence in yourself is misplaced faith.
[00:13:36.080 --> 00:13:39.760]   See, Goliath was, he was as courageous as David.
[00:13:39.760 --> 00:13:41.840]   We think, well, this story is about courageous David.
[00:13:41.840 --> 00:13:44.200]   Goliath is just as courageous as David.
[00:13:44.200 --> 00:13:46.080]   Maybe more courageous.
[00:13:46.080 --> 00:13:47.760]   Like, he's there before David ever shows up on the scene.
[00:13:47.760 --> 00:13:49.880]   He's like, "Send me any guy, your strongest guy,
[00:13:49.880 --> 00:13:52.700]   "your biggest, baddest, fastest guy.
[00:13:52.700 --> 00:13:54.260]   "Send him to fight me."
[00:13:54.260 --> 00:13:57.040]   He's very courageous.
[00:13:57.040 --> 00:14:00.400]   But his courage comes from the wrong place.
[00:14:00.400 --> 00:14:02.760]   His courage comes from his faith and his stature,
[00:14:02.760 --> 00:14:06.040]   his faith and his strength, his faith and his possessions,
[00:14:06.040 --> 00:14:08.020]   his faith and his technology.
[00:14:08.020 --> 00:14:11.880]   He's big, he's tall, he's strong.
[00:14:11.880 --> 00:14:16.880]   He has 125 pounds of bronze on him, this text tells us.
[00:14:17.040 --> 00:14:21.160]   The tip of his spear weighs 15 pounds, this text tells us.
[00:14:21.160 --> 00:14:24.120]   He has a man who carries his shield.
[00:14:24.120 --> 00:14:27.080]   Some modern commentaries would tell you
[00:14:27.080 --> 00:14:29.600]   that Goliath is an underdog.
[00:14:29.600 --> 00:14:32.200]   Like, the text is trying to tell you that he's an underdog.
[00:14:32.200 --> 00:14:35.600]   This text goes into great detail in the Hebrew
[00:14:35.600 --> 00:14:37.680]   to make one point to you.
[00:14:37.680 --> 00:14:42.120]   Goliath is a bad warrior of a man.
[00:14:42.120 --> 00:14:45.080]   He, by logical, worldly standards,
[00:14:45.080 --> 00:14:47.160]   is absolutely not the underdog.
[00:14:47.160 --> 00:14:49.620]   He is the favored victor here.
[00:14:49.620 --> 00:14:51.700]   That's Goliath.
[00:14:51.700 --> 00:14:57.200]   And so his arrogance comes from trusting in his own ability.
[00:14:57.200 --> 00:14:59.460]   He has a cocky courage.
[00:14:59.460 --> 00:15:03.080]   Proverbs 16, 18 says that pride goes before the fall.
[00:15:03.080 --> 00:15:05.800]   And the Bible goes on over and over,
[00:15:05.800 --> 00:15:07.480]   this is what I want you to hear me.
[00:15:07.480 --> 00:15:09.820]   The Bible goes on to tell you over and over
[00:15:09.820 --> 00:15:13.420]   that people who trust in themselves are enemies of God.
[00:15:14.560 --> 00:15:16.600]   That people who do what they want,
[00:15:16.600 --> 00:15:20.040]   they live for themselves, they trust in their own abilities
[00:15:20.040 --> 00:15:22.080]   are enemies of God.
[00:15:22.080 --> 00:15:25.660]   And I think for so many of us, we're like Goliath.
[00:15:25.660 --> 00:15:29.300]   Like, we say we have a faith,
[00:15:29.300 --> 00:15:32.700]   but we live our lives by our own abilities,
[00:15:32.700 --> 00:15:35.900]   our own strengths, our own degree, our own relationships,
[00:15:35.900 --> 00:15:38.080]   those who we know, those are the things we worry about,
[00:15:38.080 --> 00:15:40.240]   those are the things that we obsess about.
[00:15:42.000 --> 00:15:45.080]   And the Bible says, the Scripture says,
[00:15:45.080 --> 00:15:49.600]   this book teaches us that God has distributed talents to you
[00:15:49.600 --> 00:15:51.760]   not for you, but for him, so that you would plug
[00:15:51.760 --> 00:15:53.840]   into his body and those talents would come alive
[00:15:53.840 --> 00:15:55.880]   as you serve others in the name of God
[00:15:55.880 --> 00:15:57.680]   and you serve God with those talents.
[00:15:57.680 --> 00:15:59.880]   That's why you were created.
[00:15:59.880 --> 00:16:02.760]   If you're not doing that, you are missing out
[00:16:02.760 --> 00:16:05.760]   on your purpose of life, you are living without a purpose.
[00:16:05.760 --> 00:16:07.760]   Let me say it more strong.
[00:16:07.760 --> 00:16:12.480]   You are wasting your life if you are not doing that.
[00:16:12.480 --> 00:16:16.160]   You are wasting your life.
[00:16:16.160 --> 00:16:17.500]   And so let me ask you a question,
[00:16:17.500 --> 00:16:20.860]   what is the source of your confidence this evening?
[00:16:20.860 --> 00:16:22.080]   Is it a degree?
[00:16:22.080 --> 00:16:24.120]   Is it who you know?
[00:16:24.120 --> 00:16:26.820]   Is it a drive in you?
[00:16:26.820 --> 00:16:29.740]   Is it, it's like entrepreneurship, is it your looks?
[00:16:29.740 --> 00:16:31.660]   Is it the way you look?
[00:16:31.660 --> 00:16:33.640]   Is it your physique, the way you work out?
[00:16:33.640 --> 00:16:36.920]   Is it your income, is it your car or your possessions?
[00:16:36.920 --> 00:16:38.800]   Is this where your faith comes from?
[00:16:38.800 --> 00:16:42.220]   Is this where your confidence comes from?
[00:16:42.220 --> 00:16:47.140]   Is it your strength, your popularity?
[00:16:47.140 --> 00:16:49.320]   Is it your address?
[00:16:49.320 --> 00:16:51.400]   Is it your family's name?
[00:16:51.400 --> 00:16:57.260]   If it is anything but God, you've missed it.
[00:16:57.260 --> 00:17:01.460]   Those things don't define you.
[00:17:01.460 --> 00:17:03.360]   You're a child of God, the creator of the heavens
[00:17:03.360 --> 00:17:05.060]   and the earth, 100 years from now,
[00:17:05.060 --> 00:17:07.960]   that's the only thing that will matter.
[00:17:07.960 --> 00:17:09.260]   And so I think we're like Goliath
[00:17:09.260 --> 00:17:10.900]   in that we seek to trust in our stature
[00:17:10.900 --> 00:17:13.640]   and our strength over our savior.
[00:17:13.640 --> 00:17:20.440]   See, the enemies of the Christian faith,
[00:17:20.440 --> 00:17:21.780]   they have to trust in their abilities.
[00:17:21.780 --> 00:17:24.240]   They have nothing else to trust in.
[00:17:24.240 --> 00:17:25.580]   All they're left with is their degree.
[00:17:25.580 --> 00:17:27.740]   All they're left with is their education.
[00:17:27.740 --> 00:17:29.200]   All they're left with is their abilities,
[00:17:29.200 --> 00:17:31.840]   that part of their resume that say skills and abilities.
[00:17:31.840 --> 00:17:33.500]   That's all they got.
[00:17:34.500 --> 00:17:37.640]   But you, Christian, you have something
[00:17:37.640 --> 00:17:41.800]   much greater than that, much more incredible than that.
[00:17:41.800 --> 00:17:45.100]   Goliath, he's an enemy of God.
