
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:02:55.680 --> 00:02:58.560]   Martin Luther, the leader of the Protestant Reformation,
[00:02:58.560 --> 00:03:01.920]   he said this, "To be a Christian without prayer
[00:03:01.920 --> 00:03:05.800]   is no more possible than to be alive without breathing."
[00:03:05.800 --> 00:03:08.040]   That is how important prayer is.
[00:03:08.040 --> 00:03:10.680]   So tonight, we're gonna start this series
[00:03:10.680 --> 00:03:13.320]   by having a conversation about prayer.
[00:03:13.320 --> 00:03:15.120]   And I figured that there was no one better
[00:03:15.120 --> 00:03:17.120]   to have a conversation about prayer with
[00:03:17.120 --> 00:03:19.080]   than my good friend, Jenny Allen.
[00:03:19.080 --> 00:03:21.640]   So if you will, welcome Jenny Allen
[00:03:21.640 --> 00:03:24.520]   to the stage tonight.
[00:03:24.520 --> 00:03:26.480]   (audience cheering)
[00:03:26.480 --> 00:03:27.320]   - Thanks.
[00:03:27.320 --> 00:03:28.160]   - Welcome to the porch.
[00:03:28.160 --> 00:03:30.160]   - I think there are probably better prayer warriors
[00:03:30.160 --> 00:03:32.040]   in the world, but I appreciate that compliment.
[00:03:32.040 --> 00:03:33.360]   I am really excited to be here.
[00:03:33.360 --> 00:03:34.360]   - I'm so glad you're here.
[00:03:34.360 --> 00:03:37.200]   So one of the reasons that I thought of Jenny
[00:03:37.200 --> 00:03:40.440]   is that her husband, Zach, and Jenny,
[00:03:40.440 --> 00:03:41.360]   and then my wife and I,
[00:03:41.360 --> 00:03:44.520]   we're actually in a prayer group together.
[00:03:44.520 --> 00:03:46.280]   So I know she prays.
[00:03:46.280 --> 00:03:48.880]   Because I'm in a group with her where we pray.
[00:03:50.160 --> 00:03:53.640]   If you don't know Jenny, Jenny and her husband, Zach,
[00:03:53.640 --> 00:03:55.880]   I don't know how long y'all been married.
[00:03:55.880 --> 00:03:56.720]   - A long time.
[00:03:56.720 --> 00:03:58.680]   - Great, you don't know how long you've been married either.
[00:03:58.680 --> 00:04:03.680]   So Jenny is the leader of really a movement,
[00:04:03.680 --> 00:04:08.760]   If Gathering, where really for almost 10 years now,
[00:04:08.760 --> 00:04:13.280]   she has led a generation of women.
[00:04:13.280 --> 00:04:19.720]   Truly millions of people around the world
[00:04:19.720 --> 00:04:23.040]   have sat under Jenny's leadership
[00:04:23.040 --> 00:04:27.280]   as she has provided resources and conferences
[00:04:27.280 --> 00:04:31.280]   that have helped disciple a generation of women.
[00:04:31.280 --> 00:04:33.600]   And I know that many of you have been impacted
[00:04:33.600 --> 00:04:34.960]   by her leadership.
[00:04:34.960 --> 00:04:36.640]   I am one of those people.
[00:04:36.640 --> 00:04:40.000]   I am not a woman, but I've still been impacted.
[00:04:40.000 --> 00:04:45.040]   - Thank you for that clarity.
[00:04:45.040 --> 00:04:45.880]   - Yes.
[00:04:47.520 --> 00:04:51.480]   More than that, I'm so thankful for Jenny's friendship.
[00:04:51.480 --> 00:04:54.640]   Her husband and her have just been a lifeline
[00:04:54.640 --> 00:04:57.480]   for my wife and I as we've moved to Dallas.
[00:04:57.480 --> 00:05:00.560]   And she is the real deal.
[00:05:00.560 --> 00:05:02.360]   Like what you see on the stage,
[00:05:02.360 --> 00:05:04.960]   that is who she is in a living room.
[00:05:04.960 --> 00:05:07.720]   And so thanks so much for jumping in tonight.
[00:05:07.720 --> 00:05:10.560]   I'm glad you're here. - Great to be here.
[00:05:10.560 --> 00:05:13.440]   - Jenny, I know that you have a huge heart
[00:05:13.440 --> 00:05:15.440]   for the young adults that are sitting in this room.
[00:05:15.440 --> 00:05:18.000]   And honestly, the young adults around the world.
[00:05:18.000 --> 00:05:22.160]   So I want them to hear your heart for them
[00:05:22.160 --> 00:05:24.600]   before we even jump in.
[00:05:24.600 --> 00:05:26.200]   What do you wanna share?
[00:05:26.200 --> 00:05:31.200]   - Yeah, I feel uniquely drawn to you guys.
[00:05:31.200 --> 00:05:32.360]   And I think one of the reasons
[00:05:32.360 --> 00:05:36.840]   is you have been incredibly zealous for God.
[00:05:36.840 --> 00:05:39.440]   There hasn't really been a lot of medium people
[00:05:39.440 --> 00:05:43.080]   I have met under the age of 28, 29.
[00:05:43.080 --> 00:05:44.640]   And I know some of you are above it.
[00:05:44.640 --> 00:05:45.480]   You can be medium.
[00:05:45.480 --> 00:05:48.960]   But most of the people I've met under 28, 29
[00:05:48.960 --> 00:05:53.960]   have just either not wanted God or they want God.
[00:05:53.960 --> 00:05:56.480]   And so just the fact that on a Tuesday night
[00:05:56.480 --> 00:05:59.440]   there are this many of you here as young adults.
[00:05:59.440 --> 00:06:02.480]   I know some of you are here to meet cute boys or girls
[00:06:02.480 --> 00:06:03.320]   and that's great.
[00:06:03.320 --> 00:06:05.200]   I highly recommend that pursuit.
[00:06:05.200 --> 00:06:09.400]   But I more highly know that there's a part of you
[00:06:09.400 --> 00:06:11.640]   that has a desire for God.
[00:06:11.640 --> 00:06:14.120]   Even those of you that maybe stumbled in the door
[00:06:14.120 --> 00:06:17.040]   and don't know God, there's a desire.
[00:06:17.040 --> 00:06:21.200]   And I think that desire comes from desperation.
[00:06:21.200 --> 00:06:24.360]   And that's the other reason my heart goes out to you
[00:06:24.360 --> 00:06:27.600]   is I see, just like you talked about last week, TA,
[00:06:27.600 --> 00:06:29.120]   I mean, it was so important and relevant
[00:06:29.120 --> 00:06:30.400]   for you to talk about that.
[00:06:30.400 --> 00:06:33.760]   That is tragic that that is relevant.
[00:06:33.760 --> 00:06:37.120]   That is tragic that the percentage that I saw
[00:06:37.120 --> 00:06:37.960]   that you shared.
[00:06:37.960 --> 00:06:40.600]   You're desperate.
[00:06:40.600 --> 00:06:42.040]   And yes, that's scary.
[00:06:42.040 --> 00:06:46.080]   And yes, there's some challenges that come with that.
[00:06:46.080 --> 00:06:48.720]   But when you're desperate,
[00:06:48.720 --> 00:06:51.880]   God starts looking really dear and really good.
[00:06:51.880 --> 00:06:53.560]   And I believe when you're desperate,
[00:06:53.560 --> 00:06:55.920]   God starts getting very real.
[00:06:55.920 --> 00:06:59.120]   And you crave Him and you want Him in a different way.
[00:06:59.120 --> 00:07:02.080]   So that's what I've seen as I've worked with
[00:07:02.080 --> 00:07:03.920]   a lot of y'all in the past.
[00:07:03.920 --> 00:07:04.760]   - That's great.
[00:07:04.760 --> 00:07:08.120]   Well, so we're talking about prayer tonight.
[00:07:08.120 --> 00:07:10.000]   And I know that you are a woman who prays.
[00:07:10.000 --> 00:07:10.840]   You're a praying woman.
[00:07:10.840 --> 00:07:13.800]   So I would just love to know, talk us through,
[00:07:13.800 --> 00:07:16.920]   what is your journey with prayer look like over the years?
[00:07:16.920 --> 00:07:20.160]   Like what have been the shaping forces in your life?
[00:07:20.160 --> 00:07:23.760]   Who and what has cultivated your prayer life?
[00:07:23.760 --> 00:07:26.200]   - So how many of y'all keep a journal?
[00:07:26.200 --> 00:07:29.120]   A lot of you, good.
[00:07:29.120 --> 00:07:31.440]   Then you probably are praying in that journal.
[00:07:31.440 --> 00:07:33.280]   And I did that a lot of my life.
[00:07:33.280 --> 00:07:35.900]   I currently don't do that any longer.
[00:07:35.900 --> 00:07:37.780]   They are called books in my life now.
[00:07:37.780 --> 00:07:39.520]   They're my journals that are published
[00:07:39.520 --> 00:07:41.120]   for a lot of people to read.
[00:07:41.120 --> 00:07:43.880]   And for years I kept journals.
[00:07:43.880 --> 00:07:46.180]   And at the beginning of, I would look back at my journals
[00:07:46.180 --> 00:07:49.120]   and at the beginning of all my journals as a young adult,
[00:07:49.120 --> 00:07:51.920]   it would always start with, I'm so sorry.
[00:07:51.920 --> 00:07:54.980]   Like that was the first line of every page
[00:07:54.980 --> 00:07:56.160]   when I would go back and look at it.
[00:07:56.160 --> 00:07:58.400]   And it would be because days would have gone by
[00:07:58.400 --> 00:08:00.120]   or possibly even weeks would have gone by
[00:08:00.120 --> 00:08:02.280]   and I hadn't quote met with God.
[00:08:02.280 --> 00:08:05.640]   And so I would say for a long time, I hated this subject
[00:08:05.640 --> 00:08:08.560]   because I always felt like I was failing in this subject.
[00:08:08.560 --> 00:08:12.080]   I felt like there was a mark and I wasn't hitting it.
[00:08:12.080 --> 00:08:15.680]   And therefore every time I came into God's presence,
[00:08:15.680 --> 00:08:20.140]   apparently in my journal, I felt guilty and I felt ashamed.
[00:08:20.140 --> 00:08:22.800]   And that's how I started every minute
[00:08:22.800 --> 00:08:25.520]   that I would begin to pray with God.
[00:08:25.520 --> 00:08:26.960]   - I totally resonate with that.
[00:08:26.960 --> 00:08:29.480]   Like I just said, I minored in prayers.
[00:08:29.480 --> 00:08:33.080]   So that guilt that you felt, like I can totally,
[00:08:33.080 --> 00:08:35.880]   I can look back and I'm like, I feel that.
[00:08:35.880 --> 00:08:39.560]   So if you and I have felt it, I would imagine that,
[00:08:39.560 --> 00:08:42.600]   I don't know if you've, anyone honest enough to say,
[00:08:42.600 --> 00:08:44.960]   yeah, I've felt that guilt before.
[00:08:44.960 --> 00:08:45.800]   - Yeah. - Yeah, a lot of people.
[00:08:45.800 --> 00:08:47.800]   - Which let's go into that for a minute.
[00:08:47.800 --> 00:08:50.720]   Because I'm really good at hijacking interviews.
[00:08:50.720 --> 00:08:51.920]   I'm gonna warranty it.
[00:08:51.920 --> 00:08:53.920]   Is this the first time you've interviewed me?
[00:08:53.920 --> 00:08:56.060]   - It is. - Watch out, let's go.
[00:08:56.060 --> 00:08:57.040]   (audience laughing)
[00:08:57.040 --> 00:08:58.600]   - Might be the last.
[00:08:58.600 --> 00:09:01.000]   I don't know, I don't know, we'll see, we'll see.
[00:09:01.000 --> 00:09:02.720]   - See where we're gonna go.
[00:09:02.720 --> 00:09:06.280]   So what I, here's what I wanna say about that,
[00:09:06.280 --> 00:09:09.480]   is how miserable to get in anybody's presence
[00:09:09.480 --> 00:09:11.200]   you feel guilty with.
[00:09:11.200 --> 00:09:13.680]   Like you don't want, you don't desire to go in.
[00:09:13.680 --> 00:09:15.880]   If you have a difficult relationship with your dad,
[00:09:15.880 --> 00:09:17.800]   if you think about that relationship,
[00:09:17.800 --> 00:09:20.720]   and you feel like whenever you're around him,
[00:09:20.720 --> 00:09:23.040]   he's being critical or you feel like he's,
[00:09:23.040 --> 00:09:25.760]   he's disappointed in you,
[00:09:25.760 --> 00:09:27.720]   you probably don't see your dad a lot.
[00:09:27.720 --> 00:09:29.540]   You probably don't pick up the phone and call him a lot.
[00:09:29.540 --> 00:09:31.240]   You probably don't wanna be with him.
[00:09:31.240 --> 00:09:32.360]   That's just human nature.
[00:09:32.360 --> 00:09:37.160]   So let me just give you kind of a little compassion for,
[00:09:37.160 --> 00:09:39.160]   that that many of you raised your hands
[00:09:39.160 --> 00:09:42.440]   and said that you feel guilty about your prayer life,
[00:09:42.440 --> 00:09:44.400]   that you feel guilty with God.
[00:09:44.400 --> 00:09:46.320]   That's really hard,
[00:09:46.320 --> 00:09:49.700]   because that then is not the person that you wanna go to.
[00:09:49.700 --> 00:09:52.480]   And I would say, looking back,
[00:09:52.480 --> 00:09:56.080]   at that time in my life,
[00:09:56.080 --> 00:09:58.600]   I didn't go to God a lot.
[00:09:58.600 --> 00:10:00.240]   The reason I was usually apologizing
[00:10:00.240 --> 00:10:02.080]   is because a week or weeks had gone by
[00:10:02.080 --> 00:10:04.000]   and I hadn't even talked to him.
[00:10:04.000 --> 00:10:05.400]   My prayer life, I'll fast forward,
[00:10:05.400 --> 00:10:08.000]   and then we'll fill in more.
[00:10:08.000 --> 00:10:09.080]   My prayer life now,
[00:10:09.080 --> 00:10:10.680]   and this is what I'm gonna advocate for you,
[00:10:10.680 --> 00:10:12.440]   it is completely different than journaling.
[00:10:12.440 --> 00:10:13.800]   And I'm not saying you shouldn't journal,
[00:10:13.800 --> 00:10:15.440]   and I'm not saying you shouldn't spend
[00:10:15.440 --> 00:10:17.340]   concentrated time in prayer,
[00:10:17.340 --> 00:10:20.440]   but my prayer life is constant.
[00:10:20.440 --> 00:10:24.080]   It is very rarely me on my knees for an hour.
[00:10:24.080 --> 00:10:27.600]   It is most often as I am going
[00:10:27.600 --> 00:10:29.320]   every minute throughout the day.
[00:10:29.320 --> 00:10:30.160]   Why?
[00:10:30.160 --> 00:10:33.920]   Because I really like God.
[00:10:33.920 --> 00:10:35.560]   I really like him.
[00:10:35.560 --> 00:10:37.720]   And I feel like he's with me all the time.
[00:10:37.720 --> 00:10:40.760]   And I also feel like I am missing
[00:10:40.760 --> 00:10:43.920]   99% of what is happening around me,
[00:10:43.920 --> 00:10:46.880]   if I am not asking him what is happening around me.
[00:10:46.880 --> 00:10:48.520]   And so there is just a constant,
[00:10:48.520 --> 00:10:49.660]   Lord, what do you want me to do here?
[00:10:49.660 --> 00:10:50.840]   What do you want me to say here?
[00:10:50.840 --> 00:10:52.640]   God, what do you want me to know
[00:10:52.640 --> 00:10:54.300]   about what was just said to me?
[00:10:54.300 --> 00:10:55.440]   How do you want me to react here?
[00:10:55.440 --> 00:10:58.720]   There is a constant conversation with God
[00:10:58.720 --> 00:11:01.440]   going through my mind all the time.
[00:11:01.440 --> 00:11:04.760]   Now, here's the thing about living that way,
[00:11:04.760 --> 00:11:08.240]   is it's just a little crazy.
[00:11:08.240 --> 00:11:10.760]   Like, it really is.
[00:11:10.760 --> 00:11:12.840]   If you really pray without ceasing,
[00:11:12.840 --> 00:11:16.560]   if you really are just God constantly,
[00:11:16.560 --> 00:11:18.240]   I'm with you, I know you're here,
[00:11:18.240 --> 00:11:19.720]   what do you want me to know?
[00:11:19.720 --> 00:11:24.400]   You are going through life a little bit,
[00:11:24.400 --> 00:11:26.360]   either talking to yourself
[00:11:26.360 --> 00:11:28.000]   or talking to somebody invisible.
[00:11:28.520 --> 00:11:32.440]   Now, I say that it should be obvious,
[00:11:32.440 --> 00:11:33.960]   but some of y'all just went like, yeah,
[00:11:33.960 --> 00:11:35.520]   I hadn't thought about that.
[00:11:35.520 --> 00:11:38.320]   I say that because I think as Christians,
[00:11:38.320 --> 00:11:41.380]   we don't talk enough about how absolutely crazy we are.
[00:11:41.380 --> 00:11:44.760]   Like how odd all of this is.
[00:11:44.760 --> 00:11:47.920]   Like, I hate talking about prayer and I rarely do it.
[00:11:47.920 --> 00:11:49.520]   One of the reasons I don't do it
[00:11:49.520 --> 00:11:51.200]   is because of the verse that says,
[00:11:51.200 --> 00:11:54.200]   don't be like the hypocrites that stand up and pray,
[00:11:54.200 --> 00:11:56.000]   but also I think talk about prayer.
[00:11:56.000 --> 00:11:58.660]   Like, just don't be someone that goes boasting about it
[00:11:58.660 --> 00:12:00.260]   or talking about it, like just do it.
[00:12:00.260 --> 00:12:02.280]   That's kind of what his point was.
[00:12:02.280 --> 00:12:04.400]   So I don't know that I've ever even talked about prayer
[00:12:04.400 --> 00:12:07.080]   really in this deep of a way.
[00:12:07.080 --> 00:12:07.900]   That's one reason.
[00:12:07.900 --> 00:12:12.900]   The other reason is because there is nothing worse to me
[00:12:12.900 --> 00:12:15.760]   than thinking that prayer is boring
[00:12:15.760 --> 00:12:18.360]   or that prayer has to be done a certain way
[00:12:18.360 --> 00:12:21.440]   or that there is a script for prayer or that this,
[00:12:21.440 --> 00:12:23.320]   now granted, Jesus said, this is how you pray.
[00:12:23.320 --> 00:12:25.440]   There is just a short little script,
[00:12:25.440 --> 00:12:28.080]   but I think the point of the script that he gave
[00:12:28.080 --> 00:12:31.440]   was to give direction and to show the things
[00:12:31.440 --> 00:12:34.320]   that we are to bring to him, which is everything.
[00:12:34.320 --> 00:12:36.800]   It's to wrestle out life with him.
[00:12:36.800 --> 00:12:38.560]   It is the sin that we're carrying
[00:12:38.560 --> 00:12:39.600]   and the sin of other people.
[00:12:39.600 --> 00:12:43.000]   He built a model of just bring it all, bring it all.
[00:12:43.000 --> 00:12:44.720]   Bring what you need, bring what you want,
[00:12:44.720 --> 00:12:46.280]   bring what you're struggling with, bring it all.
[00:12:46.280 --> 00:12:48.000]   That's the Lord's prayer.
[00:12:48.000 --> 00:12:50.120]   We can put it up in a minute.
[00:12:50.120 --> 00:12:55.120]   But outside of that, it's supposed to be a relationship.
[00:12:56.080 --> 00:12:58.520]   And for so long, I believe we've set prayer
[00:12:58.520 --> 00:13:00.440]   as this thing that we're all supposed to do.
[00:13:00.440 --> 00:13:04.520]   And I remember I was with a girl once
[00:13:04.520 --> 00:13:07.300]   and she was going through so much.
[00:13:07.300 --> 00:13:09.120]   And honestly, she was a girl that I was discipling.
[00:13:09.120 --> 00:13:11.180]   And so we met a lot.
[00:13:11.180 --> 00:13:12.440]   We met every week or so.
[00:13:12.440 --> 00:13:14.760]   And it was just kind of the same story every week,
[00:13:14.760 --> 00:13:16.800]   like the same struggles every single week.
[00:13:16.800 --> 00:13:19.360]   And so I would ask her every week,
[00:13:19.360 --> 00:13:20.360]   are you praying about this?
[00:13:20.360 --> 00:13:22.760]   And she would say, yes, I'm praying about it.
[00:13:22.760 --> 00:13:25.120]   And finally, I said this instead.
[00:13:25.120 --> 00:13:30.120]   I said, are you forming words to God about this?
[00:13:30.120 --> 00:13:33.080]   She stopped.
[00:13:33.080 --> 00:13:36.520]   She was like, no.
[00:13:36.520 --> 00:13:40.520]   So whatever her definition of prayer was,
[00:13:40.520 --> 00:13:42.000]   probably was more like worry.
[00:13:42.000 --> 00:13:46.660]   It probably was more like stewing and thinking,
[00:13:46.660 --> 00:13:48.920]   but it probably wasn't prayer.
[00:13:48.920 --> 00:13:51.760]   And so my hope tonight is,
[00:13:51.760 --> 00:13:53.320]   and we're gonna go into this a little deeper,
[00:13:53.320 --> 00:13:56.200]   but my hope tonight is you leave tonight
[00:13:56.200 --> 00:13:59.520]   and you are running to your car to talk to him
[00:13:59.520 --> 00:14:01.800]   because you're free again,
[00:14:01.800 --> 00:14:06.940]   'cause you're not so burdened and bogged down
[00:14:06.940 --> 00:14:09.280]   by the way your relationship has been.
[00:14:09.280 --> 00:14:11.320]   See, prayer is just talking to God.
[00:14:11.320 --> 00:14:13.360]   That's all it is.
[00:14:13.360 --> 00:14:18.080]   And so it's not about prayer.
[00:14:18.080 --> 00:14:20.100]   It's about your relationship with God.
[00:14:20.100 --> 00:14:21.600]   It's how safe are you with him?
[00:14:21.600 --> 00:14:24.800]   How much do you want to share what just happened with him?
[00:14:24.800 --> 00:14:26.000]   How much do you wanna talk to him?
[00:14:26.000 --> 00:14:29.200]   That's, how much do you need him?
[00:14:29.200 --> 00:14:32.380]   In fact, that's probably the most common time I pray,
[00:14:32.380 --> 00:14:33.880]   is when I experienced that.
[00:14:33.880 --> 00:14:34.800]   - Yeah.
[00:14:34.800 --> 00:14:36.800]   So one of the things that you said,
[00:14:36.800 --> 00:14:39.440]   and I can't remember exactly how you said it,
[00:14:39.440 --> 00:14:41.960]   but it's hard to be in the presence of someone
[00:14:41.960 --> 00:14:44.480]   you feel guilty being with.
[00:14:44.480 --> 00:14:47.680]   But now I hear you saying you really like God.
[00:14:47.680 --> 00:14:49.160]   - I do. - So if you're gonna spend,
[00:14:49.160 --> 00:14:51.840]   if you're gonna talk to him constantly,
[00:14:51.840 --> 00:14:53.860]   like you're gonna have to really like him.
[00:14:53.860 --> 00:14:55.900]   So one of the things a common friend of ours,
[00:14:55.900 --> 00:14:57.520]   Doug Sherman, said to me once,
[00:14:57.520 --> 00:14:58.680]   and I've shared it here before,
[00:14:58.680 --> 00:14:59.840]   but he said, "Your view of God
[00:14:59.840 --> 00:15:01.480]   "determines your response to God."
[00:15:01.480 --> 00:15:06.480]   So you cannot, if you don't have the right view of God,
[00:15:06.480 --> 00:15:09.120]   it's gonna be really hard to talk to him constantly.
[00:15:09.120 --> 00:15:11.360]   And so I think that's why Jesus tells us
[00:15:11.360 --> 00:15:15.840]   in the Lord's Prayer, how do we start our Father?
[00:15:15.840 --> 00:15:20.840]   You have to have a view of God as Father
[00:15:20.840 --> 00:15:25.920]   that is someone that you wanna draw near to regularly.
[00:15:25.920 --> 00:15:28.920]   So I'd love to just hear, what is your view of God?
[00:15:28.920 --> 00:15:30.000]   Just unpack that.
[00:15:30.000 --> 00:15:33.100]   When you think about, when you say, "I really like him."
[00:15:33.100 --> 00:15:37.820]   - Okay.
[00:15:37.820 --> 00:15:40.000]   - This question is not on here.
[00:15:40.000 --> 00:15:40.960]   - Let's go.
[00:15:40.960 --> 00:15:42.480]   I'm gonna pull up a verse.
[00:15:45.800 --> 00:15:50.400]   I think the problem with us in prayer
[00:15:50.400 --> 00:15:51.840]   is that we don't believe God.
[00:15:51.840 --> 00:15:58.640]   And we're missing the fact
[00:15:58.640 --> 00:16:01.280]   that this is supposed to be a supernatural exchange
[00:16:01.280 --> 00:16:04.320]   about supernatural things that are happening all around us.
[00:16:04.320 --> 00:16:06.080]   And because we look at the natural
[00:16:06.080 --> 00:16:07.080]   and we look at each other
[00:16:07.080 --> 00:16:08.640]   and we look at the problems that we're facing
[00:16:08.640 --> 00:16:12.240]   and we look at the lack of our lives
[00:16:12.240 --> 00:16:13.960]   and we look at what we don't have that we wish we had,
[00:16:13.960 --> 00:16:16.120]   because we're looking at the natural,
[00:16:16.120 --> 00:16:18.680]   we miss the whole purpose of prayer,
[00:16:18.680 --> 00:16:23.680]   that it is supposed to be about things that are wholly other
[00:16:23.680 --> 00:16:25.700]   that we can't even imagine
[00:16:25.700 --> 00:16:27.600]   that are happening all around us all the time.
[00:16:27.600 --> 00:16:30.800]   And this makes me think of Luke.
[00:16:30.800 --> 00:16:34.760]   In Luke 10, Jesus has sent out the disciples
[00:16:34.760 --> 00:16:36.660]   for the first time and he's said,
[00:16:36.660 --> 00:16:38.680]   "Hey, I want you to go and I want you to heal
[00:16:38.680 --> 00:16:39.540]   "and I want you to preach
[00:16:39.540 --> 00:16:42.540]   "and I want you to do this in pairs
[00:16:42.540 --> 00:16:45.400]   "around everywhere and here's how I want you to do it."
[00:16:45.400 --> 00:16:47.080]   And it's a fascinating passage
[00:16:47.080 --> 00:16:49.040]   because he goes into basically discipleship,
[00:16:49.040 --> 00:16:51.000]   this is how you're gonna go out and do the mission of God.
[00:16:51.000 --> 00:16:52.480]   This is how you're gonna go out and do my work.
[00:16:52.480 --> 00:16:55.160]   He's preparing them and they come back
[00:16:55.160 --> 00:16:56.560]   and this is what they say.
[00:16:56.560 --> 00:16:59.600]   There were 72 of them and they returned with joy saying,
[00:16:59.600 --> 00:17:03.800]   "Lord, even the demons are subject to us in your name."
[00:17:03.800 --> 00:17:05.200]   And he said to them,
[00:17:05.200 --> 00:17:08.140]   "I saw Satan fall like lightning from heaven.
[00:17:08.140 --> 00:17:10.840]   "Behold, I have given you authority
[00:17:12.320 --> 00:17:15.100]   "to tread on serpents and scorpions
[00:17:15.100 --> 00:17:17.500]   "and over all the power of the enemy
[00:17:17.500 --> 00:17:19.480]   "and nothing shall hurt you."
[00:17:19.480 --> 00:17:25.820]   That is the power that you have with God.
[00:17:25.820 --> 00:17:29.000]   The reason you don't pray is you don't believe
[00:17:29.000 --> 00:17:32.260]   that powerful things can happen through you and around you.
[00:17:32.260 --> 00:17:35.540]   You're bored, you're bored with God.
[00:17:35.540 --> 00:17:38.460]   We get bored with what he thinks he has for us
[00:17:38.460 --> 00:17:39.980]   and what he wants from us.
[00:17:39.980 --> 00:17:42.440]   And so we miss the super,
[00:17:42.440 --> 00:17:44.080]   we miss all of the exciting stuff
[00:17:44.080 --> 00:17:45.680]   that actually could be happening
[00:17:45.680 --> 00:17:47.120]   if we would just say, "Hey God,
[00:17:47.120 --> 00:17:48.820]   "what do you want me to make of this?
