
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:32.640 --> 00:03:36.400]   "let us make man in our image after our likeness,
[00:03:36.400 --> 00:03:38.880]   "and let them have dominion over the fish of the sea,
[00:03:38.880 --> 00:03:41.760]   "and over the birds of the heavens, and over the livestock,
[00:03:41.760 --> 00:03:44.080]   "and over all the earth, and over every creeping thing
[00:03:44.080 --> 00:03:45.060]   "that creeps on the earth."
[00:03:45.060 --> 00:03:47.840]   Verse 27, "So God created man," what?
[00:03:47.840 --> 00:03:50.820]   "In his own image.
[00:03:50.820 --> 00:03:53.400]   "In the image of God, he created him,
[00:03:53.400 --> 00:03:56.040]   "male and female, he created them.
[00:03:56.040 --> 00:03:57.400]   "And God blesses them.
[00:03:57.400 --> 00:04:00.480]   "And God said to them, be fruitful and multiply,
[00:04:00.480 --> 00:04:02.920]   "and fill the earth and subdue it,
[00:04:02.920 --> 00:04:04.800]   "and have dominion over the fish of the sea,
[00:04:04.800 --> 00:04:06.000]   "and over the birds of the heaven,
[00:04:06.000 --> 00:04:10.260]   "and over every living thing that moves on the earth."
[00:04:10.260 --> 00:04:11.840]   So we're just gonna sit there for a second,
[00:04:11.840 --> 00:04:12.920]   'cause there's a lot in there.
[00:04:12.920 --> 00:04:15.000]   But the first one I wanna zoom in on is what we saw there.
[00:04:15.000 --> 00:04:16.720]   What was the word that came up just a couple times
[00:04:16.720 --> 00:04:17.560]   in three verses?
[00:04:17.560 --> 00:04:18.880]   Starts with an I.
[00:04:18.880 --> 00:04:20.060]   Image.
[00:04:20.060 --> 00:04:22.740]   Chapter one, verses 27 and 28,
[00:04:22.740 --> 00:04:25.100]   "In the image of God, you were created,
[00:04:25.100 --> 00:04:29.420]   "male and female, in the image of God, he created them."
[00:04:29.420 --> 00:04:30.560]   Now what does that mean?
[00:04:30.560 --> 00:04:31.580]   I wanna sit there for a second,
[00:04:31.580 --> 00:04:33.780]   because I know I didn't have a ton of church context
[00:04:33.780 --> 00:04:35.320]   growing up, I didn't start walking with the Lord 'til 19,
[00:04:35.320 --> 00:04:37.400]   but I had enough to kind of feel like
[00:04:37.400 --> 00:04:38.740]   maybe I heard some of these ideas.
[00:04:38.740 --> 00:04:40.420]   And at least to me growing up,
[00:04:40.420 --> 00:04:43.100]   I always was either taught or just assumed
[00:04:43.100 --> 00:04:45.120]   that the image of God in the scriptures
[00:04:45.120 --> 00:04:47.740]   was about characteristics of God passed on to us.
[00:04:47.740 --> 00:04:48.920]   Does that make sense?
[00:04:48.920 --> 00:04:50.660]   Kind of like God is loving, God is holy,
[00:04:50.660 --> 00:04:52.220]   God is creative, all these different types of things.
[00:04:52.220 --> 00:04:53.780]   And so that's what it means to be created
[00:04:53.780 --> 00:04:54.940]   in the image of God, right?
[00:04:54.940 --> 00:04:57.380]   That's kind of just how I assumed what that phrase meant.
[00:04:57.380 --> 00:04:58.580]   Now at some level that's true,
[00:04:58.580 --> 00:05:00.380]   but that's not what the text is trying to say.
[00:05:00.380 --> 00:05:02.840]   That's almost a byproduct definition.
[00:05:02.840 --> 00:05:04.620]   Image of God in the ancient Near East,
[00:05:04.620 --> 00:05:06.460]   which literally again is where this text
[00:05:06.460 --> 00:05:07.700]   was written out of and from,
[00:05:07.700 --> 00:05:09.700]   you have to understand the context,
[00:05:09.700 --> 00:05:11.580]   was actually not about characteristics,
[00:05:11.580 --> 00:05:13.780]   but it was about vocation.
[00:05:13.780 --> 00:05:16.300]   Vocation, job, right?
[00:05:16.300 --> 00:05:19.080]   You have been given a job to do
[00:05:19.080 --> 00:05:21.400]   because you are a royal signpost,
[00:05:21.400 --> 00:05:24.320]   a royal ambassador of creator Yahweh.
[00:05:24.320 --> 00:05:25.500]   Are you tracking?
[00:05:25.500 --> 00:05:27.520]   That God has actually commissioned you
[00:05:27.520 --> 00:05:29.720]   and having the image of God in you
[00:05:29.720 --> 00:05:32.920]   means you are to be a small divine reflector,
[00:05:32.920 --> 00:05:35.160]   or I mean a reflector of the divine.
[00:05:35.160 --> 00:05:38.200]   And so whether that's in relationships, by the way,
[00:05:38.200 --> 00:05:39.680]   or whether that's in your job,
[00:05:39.680 --> 00:05:40.920]   whether that's how you treat money,
[00:05:40.920 --> 00:05:45.160]   you are to be a divine reflector in your world,
[00:05:45.160 --> 00:05:46.700]   in your context, in your city.
[00:05:46.700 --> 00:05:47.700]   Is that true?
[00:05:47.700 --> 00:05:51.700]   Are you trying to reflect God's image
[00:05:51.700 --> 00:05:53.740]   or are you resisting the image he puts on you?
[00:05:53.740 --> 00:05:55.100]   That's by the way how you define sin,
[00:05:55.100 --> 00:05:57.300]   is resisting the image he has put on you.
[00:05:57.300 --> 00:06:03.740]   Do you reflect who he is and how he has created you to be?
[00:06:03.740 --> 00:06:06.580]   It has to do with your vocation.
[00:06:06.580 --> 00:06:07.660]   He has given us jobs to do.
[00:06:07.660 --> 00:06:08.860]   Another way to think about it is,
[00:06:08.860 --> 00:06:10.500]   again, I always had this idea that,
[00:06:10.500 --> 00:06:11.340]   like here's the question,
[00:06:11.340 --> 00:06:13.140]   what would you say peak spirituality is?
[00:06:13.140 --> 00:06:14.660]   What would you say peak Christianity is?
[00:06:14.660 --> 00:06:17.000]   Most of us, if we think of like the high moment,
[00:06:17.000 --> 00:06:17.980]   it's what?
[00:06:17.980 --> 00:06:18.820]   It's what?
[00:06:18.820 --> 00:06:19.740]   Maybe sitting in our prayer closet,
[00:06:19.740 --> 00:06:21.460]   praying for five hours, listening to Hillsong,
[00:06:21.460 --> 00:06:22.300]   and maybe Maverick City.
[00:06:22.300 --> 00:06:23.620]   Anyone else?
[00:06:23.620 --> 00:06:24.820]   Great music, by the way.
[00:06:24.820 --> 00:06:28.100]   But I might just critique that a little bit
[00:06:28.100 --> 00:06:30.560]   and say that's not what it means to be human,
[00:06:30.560 --> 00:06:32.020]   that's actually what it means to be an angel.
[00:06:32.020 --> 00:06:33.580]   You ever thought about that?
[00:06:33.580 --> 00:06:34.980]   So what does it mean to be an angel in scripture?
[00:06:34.980 --> 00:06:36.940]   Anytime an angel shows up in scripture,
[00:06:36.940 --> 00:06:38.620]   what are they doing?
[00:06:38.620 --> 00:06:39.460]   They're basically kneeling.
[00:06:39.460 --> 00:06:40.960]   I mean, besides the few times they have a human interaction
[00:06:40.960 --> 00:06:42.540]   when they're around God, what are they doing?
[00:06:42.540 --> 00:06:43.780]   They're kneeling at his feet, worshiping him.
[00:06:43.780 --> 00:06:45.700]   Now, is that a part of what it means to be human?
[00:06:45.700 --> 00:06:47.900]   Yes, absolutely.
[00:06:47.900 --> 00:06:50.220]   But does Genesis say that's what it means to be human?
[00:06:50.220 --> 00:06:51.980]   I don't see that anywhere in Genesis.
[00:06:51.980 --> 00:06:53.220]   What do I see?
[00:06:53.220 --> 00:06:54.980]   You are created as an image bearer of God,
[00:06:54.980 --> 00:06:57.460]   which means you are a human, and human means to work.
[00:06:57.460 --> 00:06:59.500]   Go do the job I have given you.
[00:06:59.500 --> 00:07:02.740]   So many times we over-spiritualize
[00:07:02.740 --> 00:07:03.920]   this version of Christianity
[00:07:03.920 --> 00:07:05.380]   and under-spiritualize this version,
[00:07:05.380 --> 00:07:07.100]   which is God has given you a job.
[00:07:07.100 --> 00:07:09.140]   That is to properly reflect him
[00:07:09.140 --> 00:07:11.600]   in every avenue of your life.
[00:07:11.600 --> 00:07:12.940]   Another way to think about it is
[00:07:12.940 --> 00:07:14.340]   being an image bearer of God,
[00:07:14.340 --> 00:07:15.340]   and again, in relationships,
[00:07:15.340 --> 00:07:17.260]   is almost like being a 45-degree angled mirror.
[00:07:17.260 --> 00:07:18.780]   I know that's a weird way to put it, right?
[00:07:18.780 --> 00:07:20.320]   But any geometry students in here,
[00:07:20.320 --> 00:07:22.340]   if God is kind of like giving his love,
[00:07:22.340 --> 00:07:24.580]   his goodness, his grace, and who he is
[00:07:24.580 --> 00:07:27.120]   and his character down on a 45-degree angled mirror,
[00:07:27.120 --> 00:07:27.960]   where does it go?
[00:07:27.960 --> 00:07:30.460]   Any geometry students out there?
[00:07:30.460 --> 00:07:34.000]   45-degree angled mirror, it comes down, it goes out.
[00:07:34.000 --> 00:07:35.540]   Right, so we are to reflect,
[00:07:35.540 --> 00:07:37.580]   we are to absorb all that he is,
[00:07:37.580 --> 00:07:40.500]   all that he, who he is,
[00:07:40.500 --> 00:07:42.100]   and what he has for us in creation,
[00:07:42.100 --> 00:07:43.540]   and reflect it out into the world.
[00:07:43.540 --> 00:07:45.180]   But by the way, it's a two-way street.
[00:07:45.180 --> 00:07:46.260]   What it means to be an image bearer
[00:07:46.260 --> 00:07:48.680]   is actually to take all of creation,
[00:07:48.680 --> 00:07:50.180]   and do what?
[00:07:50.180 --> 00:07:52.380]   Create order out of chaos
[00:07:52.380 --> 00:07:55.340]   and reflect it back up to him in worship.
[00:07:55.340 --> 00:07:56.220]   So it's a two-way street
[00:07:56.220 --> 00:07:57.820]   of that's what it means to be an image bearer.
[00:07:57.820 --> 00:07:59.460]   One other fun fact,
[00:07:59.460 --> 00:08:01.660]   do you know when they've done a lot of digging
[00:08:01.660 --> 00:08:04.580]   and archeological sites in antiquity,
[00:08:04.580 --> 00:08:07.820]   and they find old statues and ruins
[00:08:07.820 --> 00:08:09.580]   of statues of old Roman emperors,
[00:08:09.580 --> 00:08:12.700]   like a Caesar or a Nero or something like that?
[00:08:12.700 --> 00:08:14.140]   Do you know whenever they find those statues,
[00:08:14.140 --> 00:08:15.900]   it's always thousands of miles away from Rome,
[00:08:15.900 --> 00:08:18.340]   and they've never found one statue in Rome
[00:08:18.340 --> 00:08:19.380]   of Caesar or Nero?
[00:08:19.380 --> 00:08:20.660]   Now why is that?
[00:08:20.660 --> 00:08:21.700]   Why would you guess
[00:08:21.700 --> 00:08:23.100]   that there's a bunch of Caesar statues
[00:08:23.100 --> 00:08:25.340]   thousands of miles away in the farthest colony,
[00:08:25.340 --> 00:08:27.120]   but none in Rome, why?
[00:08:27.120 --> 00:08:30.860]   Where do you not need a statue of Caesar?
[00:08:30.860 --> 00:08:34.020]   Where the real guy lives, right?
[00:08:34.020 --> 00:08:35.240]   Are you tracking?
[00:08:35.240 --> 00:08:36.780]   But where do you need one?
[00:08:36.780 --> 00:08:38.940]   In the farther outermost points of the colonies
[00:08:38.940 --> 00:08:40.220]   to do what, by the way?
[00:08:40.220 --> 00:08:42.780]   Why do we have statues out there?
[00:08:42.780 --> 00:08:46.140]   Hey, this is who is in charge.
[00:08:46.140 --> 00:08:48.740]   This is who the authority is.
[00:08:48.740 --> 00:08:51.540]   This is the king.
[00:08:51.540 --> 00:08:53.180]   I think that's a really interesting way, by the way,
[00:08:53.180 --> 00:08:55.060]   to think about what it means to be an image bearer
[00:08:55.060 --> 00:08:58.640]   or a human in the heaven and earth dimension, okay?
[00:08:58.640 --> 00:08:59.620]   That it specifically says
[00:08:59.620 --> 00:09:00.940]   God created the heavens and the earth,
[00:09:00.940 --> 00:09:03.720]   and that humans were created on earth
[00:09:03.720 --> 00:09:06.700]   to be those outermost statues that do what?
[00:09:06.700 --> 00:09:07.700]   What's our job?
[00:09:07.700 --> 00:09:09.580]   To live in a way that says what?
[00:09:09.580 --> 00:09:11.500]   This is who's in charge.
[00:09:11.500 --> 00:09:13.700]   This is who is in charge.
[00:09:13.700 --> 00:09:15.500]   Are you doing that in your relationships?
[00:09:15.500 --> 00:09:16.780]   In the way that you're going about dating,
[00:09:16.780 --> 00:09:17.780]   in the way you're treating her,
[00:09:17.780 --> 00:09:19.380]   in the way you're treating him?
[00:09:19.380 --> 00:09:21.700]   Are you showing who is in charge?
[00:09:21.700 --> 00:09:23.660]   Yahweh or you, by the way?
[00:09:23.660 --> 00:09:25.420]   'Cause there's only one true king.
[00:09:25.420 --> 00:09:28.580]   But we all have a choice to show who that is.
[00:09:28.580 --> 00:09:30.740]   And I'll just go with that one step farther too, by the way.
[00:09:30.740 --> 00:09:33.820]   That's an interesting way to think about sin and hell,
[00:09:33.820 --> 00:09:35.340]   if you think about it.
[00:09:36.300 --> 00:09:38.980]   When a statue is in the farthest outermost points
[00:09:38.980 --> 00:09:41.900]   of a colony, and let's say a new empire
[00:09:41.900 --> 00:09:42.820]   takes over that colony,
[00:09:42.820 --> 00:09:44.700]   and Rome is no longer in charge there,
[00:09:44.700 --> 00:09:46.300]   two things, there's two possibilities
[00:09:46.300 --> 00:09:48.260]   that would happen to that statue, what?
[00:09:48.260 --> 00:09:51.700]   One, the enemy either just tears it down,
[00:09:51.700 --> 00:09:54.060]   or two, because they're not that,
[00:09:54.060 --> 00:09:55.180]   they don't care about Caesar,
[00:09:55.180 --> 00:09:58.580]   they no longer maintain it, and it begins to crumble.
[00:09:58.580 --> 00:10:00.340]   What a fascinating picture of sin.
[00:10:00.340 --> 00:10:03.100]   What a fascinating picture of sin.
[00:10:03.100 --> 00:10:06.460]   That when you stop reflecting God's image,
[00:10:06.460 --> 00:10:08.900]   and you take on something else in your heart,
[00:10:08.900 --> 00:10:11.140]   and you give it ultimate allegiance,
[00:10:11.140 --> 00:10:13.500]   then you begin to crumble your humanness.
[00:10:13.500 --> 00:10:17.580]   Or in a way, the enemy actually wants to attack it
[00:10:17.580 --> 00:10:19.780]   and tear you down.
[00:10:19.780 --> 00:10:22.460]   And I think, by the way, that's an interesting look at hell.
[00:10:22.460 --> 00:10:24.380]   Hell is nothing more than basically God saying,
[00:10:24.380 --> 00:10:27.340]   you don't want the image of me on you anymore?
[00:10:27.340 --> 00:10:28.180]   Okay.
[00:10:28.180 --> 00:10:31.420]   And he just takes the entire image off.
[00:10:31.420 --> 00:10:32.860]   And there's historical precedent, by the way,
[00:10:32.860 --> 00:10:34.340]   for that, C.S. Lewis, Tim Keller,
[00:10:34.340 --> 00:10:35.420]   some of the early church fathers,
[00:10:35.420 --> 00:10:36.940]   that's how they would describe it.
[00:10:36.940 --> 00:10:40.580]   Hell is this gnarly place where it's actually God saying,
[00:10:40.580 --> 00:10:42.420]   you don't want my image on you anymore?
[00:10:42.420 --> 00:10:43.840]   Okay, fine.
[00:10:43.840 --> 00:10:46.820]   What would we be like without the image of God?
[00:10:46.820 --> 00:10:48.820]   I don't know, but I don't wanna see it.
[00:10:48.820 --> 00:10:51.980]   And again, so many of us,
[00:10:51.980 --> 00:10:54.540]   in the choices we're making with our sexuality,
[00:10:54.540 --> 00:10:57.140]   with our bodies, with our hearts,
[00:10:57.140 --> 00:10:58.940]   with our thoughts, and with our minds,
[00:10:58.940 --> 00:11:00.540]   because we are not showing
[00:11:00.540 --> 00:11:02.140]   and being under the authority of God,
[00:11:02.140 --> 00:11:04.420]   we are crumbling our humanness.
[00:11:04.420 --> 00:11:08.420]   We are eroding and destroying ourselves
[00:11:08.420 --> 00:11:09.660]   by the decisions we're making
[00:11:09.660 --> 00:11:11.380]   by not being under the authority
[00:11:11.380 --> 00:11:13.700]   and the reign and rule of God.
[00:11:13.700 --> 00:11:17.900]   That's what it means to be an image bearer.
[00:11:17.900 --> 00:11:19.500]   Another way, the last way I'll put it
[00:11:19.500 --> 00:11:21.100]   before the next point is,
[00:11:21.100 --> 00:11:22.580]   when you're an image bearer,
[00:11:22.580 --> 00:11:26.300]   your life and your body is telling a story.
[00:11:26.300 --> 00:11:29.860]   Your life and your body is telling a story.
[00:11:29.860 --> 00:11:31.400]   Let it be the true one.
[00:11:32.320 --> 00:11:33.940]   Let it be the right one.
[00:11:33.940 --> 00:11:38.240]   Let it be the one of human flourishing and goodness.
[00:11:38.240 --> 00:11:39.120]   Another way to say it is,
[00:11:39.120 --> 00:11:42.840]   don't let your body say something that your life isn't.
[00:11:42.840 --> 00:11:44.320]   Anyone who's having sex before marriage,
[00:11:44.320 --> 00:11:47.080]   you're basically just letting your body tell a lie.
[00:11:47.080 --> 00:11:49.720]   You're basically saying, you know,
[00:11:49.720 --> 00:11:51.380]   I don't wanna be with you for life.
[00:11:51.380 --> 00:11:53.360]   I don't wanna join in a covenant.
[00:11:53.360 --> 00:11:54.640]   I don't wanna do all these things,
[00:11:54.640 --> 00:11:57.400]   but I'm gonna let my body say that that's true.
[00:11:57.400 --> 00:11:59.080]   I'm gonna let my body tell that story
[00:11:59.080 --> 00:12:02.200]   when nothing else in my life tells that story.
[00:12:02.200 --> 00:12:03.840]   God's a cohesive God, by the way.
[00:12:03.840 --> 00:12:05.160]   He's a God of unity,
[00:12:05.160 --> 00:12:06.920]   where he actually created sexuality
[00:12:06.920 --> 00:12:08.920]   to not be this random thing that's arbitrary,
[00:12:08.920 --> 00:12:10.580]   but actually for it to be a picture
[00:12:10.580 --> 00:12:11.800]   that's lining up with everything else
[00:12:11.800 --> 00:12:13.680]   that's already happening.
[00:12:13.680 --> 00:12:16.200]   That we are under a covenant together.
[00:12:16.200 --> 00:12:20.400]   That we are brought together in joinment, right?
[00:12:20.400 --> 00:12:22.040]   In the scriptures, the two will become what?
[00:12:22.040 --> 00:12:23.600]   One flesh.
[00:12:23.600 --> 00:12:27.000]   In sexuality, in finances, in life, in emotions,
[00:12:27.000 --> 00:12:29.400]   whatever it is, there is a merging
[00:12:29.400 --> 00:12:31.560]   of two people becoming one.
[00:12:31.560 --> 00:12:34.460]   Don't let your body tell a lie.
[00:12:34.460 --> 00:12:38.600]   Point two, God seemed to say here,
[00:12:38.600 --> 00:12:40.160]   and then also in chapter two,
[00:12:40.160 --> 00:12:44.160]   that he gave them a massive, enormous job to do,
[00:12:44.160 --> 00:12:45.360]   and that they can't do it alone,
[00:12:45.360 --> 00:12:47.360]   so he actually creates a team.
[00:12:47.360 --> 00:12:49.200]   He doesn't just create Adam and say,
[00:12:49.200 --> 00:12:51.400]   okay, now go do what I just asked you to do.
[00:12:51.400 --> 00:12:53.840]   He immediately says, specifically there,
[00:12:53.840 --> 00:12:56.280]   but also in Genesis two, around 13 and 14,
[00:12:56.280 --> 00:12:59.120]   that you cannot do this alone, and so what?
[00:12:59.120 --> 00:13:02.120]   I have created you to be a team.
[00:13:02.120 --> 00:13:06.160]   I have created a distinct, different individual from you
[00:13:06.160 --> 00:13:08.520]   that you can merge together with her
[00:13:08.520 --> 00:13:10.480]   and go on mission together.
[00:13:10.480 --> 00:13:15.480]   God created us in our relationships to be a team.
[00:13:15.480 --> 00:13:18.320]   When you're dating, when you're in that season
[00:13:18.320 --> 00:13:20.180]   of looking for someone you wanna spend
[00:13:20.180 --> 00:13:21.520]   the rest of your life with,
[00:13:21.520 --> 00:13:23.200]   the best thing you should be asking is,
[00:13:23.200 --> 00:13:25.280]   does this person make me a better team?
[00:13:25.280 --> 00:13:26.600]   A better person?
[00:13:26.600 --> 00:13:28.200]   Do they actually take me, I don't wanna say it
[00:13:28.200 --> 00:13:31.760]   in like an egotistical way,
[00:13:31.760 --> 00:13:33.440]   but like, does this person make me better?
[00:13:33.440 --> 00:13:34.280]   Does that make sense?
[00:13:34.280 --> 00:13:36.560]   Like, do they make me better spiritually,
[00:13:36.560 --> 00:13:38.120]   emotionally, and all these different types of things?
[00:13:38.120 --> 00:13:39.440]   Do they actually create,
[00:13:39.440 --> 00:13:40.760]   do they make me more into the image of God
[00:13:40.760 --> 00:13:42.840]   by being merged with them?
[00:13:42.840 --> 00:13:44.520]   That's a question you should ask.
[00:13:44.520 --> 00:13:45.360]   But you know what's funny is,
[00:13:45.360 --> 00:13:47.340]   the Western narratives tend to be the opposite.
[00:13:47.340 --> 00:13:49.140]   We're not looking for teams, we're looking for clones.
[00:13:49.140 --> 00:13:50.140]   Is that not true?
[00:13:50.140 --> 00:13:52.500]   The Western narrative of romance is,
[00:13:52.500 --> 00:13:54.000]   I just want someone like me
[00:13:54.000 --> 00:13:57.440]   so that I don't have to wrestle with any of my crap.
[00:13:57.440 --> 00:13:58.680]   Right?
[00:13:58.680 --> 00:14:01.200]   If that person looks like me, talks like me,
[00:14:01.200 --> 00:14:03.000]   acts like me, and never annoys me,
[00:14:03.000 --> 00:14:05.400]   well then I don't have to deal with any of my crap.
[00:14:05.400 --> 00:14:09.680]   Isn't the team an opposite, the opposite truth?
[00:14:09.680 --> 00:14:11.220]   What does any sports team do?
[00:14:11.220 --> 00:14:13.720]   They actually cherish and celebrate what?
[00:14:13.720 --> 00:14:15.800]   When someone is different than them.
[00:14:15.800 --> 00:14:19.220]   They actually say, I have enormous gaps.
[00:14:19.220 --> 00:14:21.920]   I cannot play every position.
[00:14:21.920 --> 00:14:23.980]   So I need someone that can play a different position.
[00:14:23.980 --> 00:14:25.720]   I need someone that can fill those gaps.
[00:14:25.720 --> 00:14:27.620]   I need someone that has a different skill set.
[00:14:27.620 --> 00:14:30.320]   Both, man and woman, should be talking like that
[00:14:30.320 --> 00:14:31.160]   and thinking like that.
[00:14:31.160 --> 00:14:34.220]   That actually, instead of us wanting someone more like us,
[00:14:34.220 --> 00:14:36.940]   we should want someone that specifically is different
[00:14:36.940 --> 00:14:38.940]   so that we can be a more rounded team
[00:14:38.940 --> 00:14:40.880]   to go on the mission God has for us.
