
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:03:02.320 --> 00:03:04.380]   And so he's like, "Meet us in that Kroger parking lot
[00:03:04.380 --> 00:03:05.440]   "in two hours."
[00:03:05.440 --> 00:03:08.240]   And so we, and we walk away, and then we're like,
[00:03:08.240 --> 00:03:10.400]   "Okay, now we gotta figure out what X looks like."
[00:03:10.400 --> 00:03:15.400]   And so we remember we met this guy at the Motel 6 earlier,
[00:03:15.400 --> 00:03:17.720]   and he looked like somebody
[00:03:17.720 --> 00:03:19.080]   that might know what it looks like.
[00:03:19.080 --> 00:03:20.980]   And so we went, his name was Craig, we said,
[00:03:20.980 --> 00:03:22.840]   "Hey, Craig, man, let me ask you a question.
[00:03:22.840 --> 00:03:23.680]   "You know what X looks like?"
[00:03:23.680 --> 00:03:26.200]   He's like, "Dude, I know what X looks like."
[00:03:26.200 --> 00:03:28.240]   He's like, "Call me Craig Dog," that's what he said.
[00:03:28.240 --> 00:03:31.040]   And, and so he's like, "It looks like,
[00:03:31.040 --> 00:03:32.720]   "it looks like Sudafed."
[00:03:32.720 --> 00:03:34.200]   And I'm like, "Bingo."
[00:03:34.200 --> 00:03:37.340]   So we go to the, we go to the gas station,
[00:03:37.340 --> 00:03:38.680]   and we buy some Sudafed.
[00:03:38.680 --> 00:03:40.640]   I know, don't do this at home, okay?
[00:03:40.640 --> 00:03:41.920]   Like I've lost half of you.
[00:03:41.920 --> 00:03:43.120]   You're like, "I thought I was in church."
[00:03:43.120 --> 00:03:46.160]   Listen, so don't do this, but we go,
[00:03:46.160 --> 00:03:49.520]   we go get 10 tablets of Sudafed,
[00:03:49.520 --> 00:03:51.660]   and we go and we meet this guy.
[00:03:51.660 --> 00:03:53.780]   He's there in his Jeep Wrangler,
[00:03:53.780 --> 00:03:57.540]   and I pull up and he's like happy to see us.
[00:03:57.540 --> 00:03:59.500]   And I said, "Hey, you know, I gotta check you
[00:03:59.500 --> 00:04:00.740]   "and make sure you don't have a wire."
[00:04:00.740 --> 00:04:02.260]   'Cause that's what I've seen on TV, you know?
[00:04:02.260 --> 00:04:04.220]   And so dude's like up against the car,
[00:04:04.220 --> 00:04:05.540]   I'm like searching him,
[00:04:05.540 --> 00:04:08.300]   and I'm like, "Yo, Matt, he's good," you know?
[00:04:08.300 --> 00:04:11.980]   And so my buddy comes up and we give him, you know,
[00:04:11.980 --> 00:04:13.660]   the 10 tablets of Sudafed.
[00:04:13.660 --> 00:04:14.980]   I told you it was a crazy story.
[00:04:14.980 --> 00:04:18.340]   10 tablets of Sudafed, he hands us a bunch of money,
[00:04:18.340 --> 00:04:21.840]   and then we leave, and we're like, we're laughing,
[00:04:21.840 --> 00:04:23.640]   you know, the whole way back to the hotel.
[00:04:23.640 --> 00:04:25.080]   We're like, "Man, this is crazy,
[00:04:25.080 --> 00:04:26.640]   "'cause you know, he thinks he's rolling on X,
[00:04:26.640 --> 00:04:28.660]   "and really he's just got clear sinuses and stuff."
[00:04:28.660 --> 00:04:32.720]   And so, and so we're like, you know, we did this.
[00:04:32.720 --> 00:04:33.920]   And don't do that at home.
[00:04:33.920 --> 00:04:35.540]   I'm telling you, this is not a good story,
[00:04:35.540 --> 00:04:37.000]   not something to replicate.
[00:04:37.000 --> 00:04:40.500]   And so the next day we wake up and our tires are flat.
[00:04:40.500 --> 00:04:45.760]   And I'm like, "Matt, he's coming for us, man.
[00:04:45.760 --> 00:04:47.800]   "He's got friends, dude, we gotta figure this out."
[00:04:47.800 --> 00:04:50.600]   So we literally flee to Mexico.
[00:04:50.600 --> 00:04:53.200]   I'm not kidding, like we run to Mexico.
[00:04:53.200 --> 00:04:55.640]   I'm not, like, we're like, "Hey, we gotta get away.
[00:04:55.640 --> 00:04:57.920]   "We gotta let things calm down here in America.
[00:04:57.920 --> 00:04:59.600]   "Let's go to Mexico."
[00:04:59.600 --> 00:05:02.240]   And so we get in the car, we get the tires fixed.
[00:05:02.240 --> 00:05:04.520]   We spend the morning doing that and hiding.
[00:05:04.520 --> 00:05:06.400]   And then we get in the car, we drive to Mexico,
[00:05:06.400 --> 00:05:08.000]   and all day we're just thinking,
[00:05:08.000 --> 00:05:10.080]   and we're running, you know, and we're scared.
[00:05:10.080 --> 00:05:12.280]   And we're like, "Man, what are these guys gonna do?"
[00:05:12.280 --> 00:05:14.720]   If they, see, that was, it was funny when we were drunk,
[00:05:14.720 --> 00:05:16.560]   but now it's like, what are we gonna do?
[00:05:16.560 --> 00:05:20.000]   These guys, what are they gonna do to us if they find us?
[00:05:20.000 --> 00:05:21.180]   And we're running, right?
[00:05:21.180 --> 00:05:23.640]   And we're running, and this season of my life I was running,
[00:05:23.640 --> 00:05:25.880]   but it wasn't from some drug dealers.
[00:05:25.880 --> 00:05:28.960]   It wasn't from some drug users.
[00:05:28.960 --> 00:05:32.720]   I was running from my calling.
[00:05:32.720 --> 00:05:34.620]   I was running from my purpose.
[00:05:34.620 --> 00:05:39.160]   I was running from everything that God had for me.
[00:05:39.160 --> 00:05:41.360]   I was running from the goodness of God.
[00:05:41.360 --> 00:05:43.160]   I was afraid that I would get caught,
[00:05:43.160 --> 00:05:44.820]   not just by some drug users,
[00:05:44.820 --> 00:05:47.240]   but by the Lord God Almighty.
[00:05:47.240 --> 00:05:48.760]   I was paying Him lip service,
[00:05:48.760 --> 00:05:51.420]   even going to church sometimes, even singing sometimes,
[00:05:51.420 --> 00:05:53.600]   maybe raising a hand in worship.
[00:05:53.600 --> 00:05:56.720]   Meanwhile, running from Him to South Padre,
[00:05:56.720 --> 00:06:01.040]   to bars, to clubs, to relationships, to dead ends.
[00:06:01.040 --> 00:06:03.920]   I had the heart of a runaway.
[00:06:03.920 --> 00:06:05.880]   We're in Jonah.
[00:06:05.880 --> 00:06:08.480]   And Jonah, if there's a runaway in scripture,
[00:06:08.480 --> 00:06:09.840]   we covered it in chapter one.
[00:06:09.840 --> 00:06:12.080]   DeMar and Garrett have done a great job
[00:06:12.080 --> 00:06:14.760]   taking you as tour guides through this book of Jonah.
[00:06:14.760 --> 00:06:17.480]   Showing you that this guy is running
[00:06:17.480 --> 00:06:20.180]   from God's best for him.
[00:06:20.180 --> 00:06:23.520]   And so if you're just here with us
[00:06:23.520 --> 00:06:24.600]   for the first time tonight,
[00:06:24.600 --> 00:06:26.480]   we're gonna be in chapter four,
[00:06:26.480 --> 00:06:28.700]   but I'll give you a quick recap.
[00:06:28.700 --> 00:06:31.280]   Chapter one, God comes to Jonah and says,
[00:06:31.280 --> 00:06:33.680]   "Hey, I want you to go to Nineveh
[00:06:33.680 --> 00:06:36.380]   "and tell them that they have sinned against me.
[00:06:36.380 --> 00:06:38.280]   "Call them to repentance."
[00:06:38.280 --> 00:06:40.260]   And Jonah says, "No, thank you.
[00:06:40.260 --> 00:06:42.300]   "I hate the Ninevites.
[00:06:42.300 --> 00:06:44.080]   "They're Assyrians.
[00:06:44.080 --> 00:06:47.280]   "They are the great, great, great, great, great,
[00:06:47.280 --> 00:06:50.500]   "great, great cousins of ISIS, the Taliban."
[00:06:50.500 --> 00:06:54.120]   Right there by Mosul, Iraq.
[00:06:54.120 --> 00:06:56.480]   He's like, "I'm not going there."
[00:06:56.480 --> 00:06:58.880]   So he gets on a boat and he flees to Spain.
[00:06:58.880 --> 00:07:00.600]   He's like, "I'll go on a vacation in Spain."
[00:07:00.600 --> 00:07:01.820]   He's running from Spain.
[00:07:01.820 --> 00:07:03.760]   God sends a storm.
[00:07:03.760 --> 00:07:06.300]   Sovereign over the weather, storm comes.
[00:07:06.300 --> 00:07:08.760]   Jonah is found sleeping in the bottom of the boat.
[00:07:08.760 --> 00:07:10.600]   How can you sleep at a time like this?
[00:07:10.600 --> 00:07:12.000]   "Hey, why is this storm here?"
[00:07:12.000 --> 00:07:13.140]   He's like, "I think it's me."
[00:07:13.140 --> 00:07:14.880]   They're like, "Throw him overboard."
[00:07:14.880 --> 00:07:17.120]   All right, a big fish comes and swallows him.
[00:07:17.120 --> 00:07:18.360]   Don't get caught up on the fish.
[00:07:18.360 --> 00:07:19.920]   It's just like God called him an Uber
[00:07:19.920 --> 00:07:21.320]   to get him where he needs to go.
[00:07:21.320 --> 00:07:24.280]   And so the fish shows up, swallows Jonah.
[00:07:24.280 --> 00:07:26.320]   Jonah's in the fish for three days.
[00:07:26.320 --> 00:07:29.100]   Fish throws him up on the shore three days later.
[00:07:29.100 --> 00:07:30.400]   And the people of Nineveh,
[00:07:30.400 --> 00:07:32.680]   Jonah walks through with five words in the Hebrew.
[00:07:32.680 --> 00:07:33.880]   It's five words.
[00:07:33.880 --> 00:07:36.800]   God is going to bring judgment in 40 days.
[00:07:36.800 --> 00:07:39.600]   That's his message.
[00:07:39.600 --> 00:07:42.600]   God's going to judge you in 40 days.
[00:07:42.600 --> 00:07:45.780]   And the people of Nineveh listened to him and repented.
[00:07:45.780 --> 00:07:48.420]   They sat in sackcloth and ashes.
[00:07:48.420 --> 00:07:50.260]   Their heart grieved before the Lord.
[00:07:50.260 --> 00:07:53.300]   They turned from their ways.
[00:07:53.300 --> 00:07:57.860]   And so you see now Jonah, now in contrast with chapter one,
[00:07:57.860 --> 00:08:00.280]   Jonah's doing all the right things, but with the wrong heart.
[00:08:00.280 --> 00:08:03.020]   He still has the heart of a runaway.
[00:08:03.020 --> 00:08:06.240]   He doesn't love these people.
[00:08:06.240 --> 00:08:07.460]   He doesn't love God.
[00:08:07.460 --> 00:08:09.360]   He doesn't want God's best for anybody.
[00:08:09.360 --> 00:08:11.500]   Jonah cares about him.
[00:08:11.500 --> 00:08:12.600]   That's it.
[00:08:12.600 --> 00:08:17.160]   And so as we move through this chapter,
[00:08:17.160 --> 00:08:21.360]   we're going to see how the rebellious heart
[00:08:21.360 --> 00:08:23.800]   of a runaway seeks to control,
[00:08:23.800 --> 00:08:26.020]   how the rebellious heart of a runaway seeks comfort,
[00:08:26.020 --> 00:08:28.300]   and how the rebellious heart of a runaway
[00:08:28.300 --> 00:08:30.800]   has misguided concerns.
[00:08:30.800 --> 00:08:36.440]   If you're here and you're like, man, I'm a good person.
[00:08:36.440 --> 00:08:38.960]   You know, I've never been to the bar or the club
[00:08:38.960 --> 00:08:40.800]   or drunk or doing X or selling X
[00:08:40.800 --> 00:08:43.640]   or selling Sudafed like it was X or sleeping around.
[00:08:43.640 --> 00:08:45.540]   I never done any of those things.
[00:08:45.540 --> 00:08:48.200]   But your heart is still hard
[00:08:48.200 --> 00:08:50.580]   and you still have the heart of a runaway.
[00:08:50.580 --> 00:08:51.760]   And you need to hear this message.
[00:08:51.760 --> 00:08:53.080]   And maybe you're here and you're like, dude,
[00:08:53.080 --> 00:08:55.520]   I did Molly this past weekend, man.
[00:08:55.520 --> 00:08:56.420]   You don't know me.
[00:08:56.420 --> 00:08:59.600]   I came in here, I'm hiding in the back.
[00:08:59.600 --> 00:09:04.520]   And I'm glad you're here.
[00:09:04.520 --> 00:09:07.400]   I'm glad you're here.
[00:09:08.480 --> 00:09:10.960]   You're running and God's faster.
[00:09:10.960 --> 00:09:15.240]   And he's going to catch you in the most beautiful way.
[00:09:15.240 --> 00:09:18.760]   His grace is going to catch up with you
[00:09:18.760 --> 00:09:20.040]   in the most beautiful way.
[00:09:20.040 --> 00:09:22.320]   In chapter three, it ends,
[00:09:22.320 --> 00:09:26.360]   when God saw what the Ninevites did in their repentance
[00:09:26.360 --> 00:09:27.840]   and how they turned from their evil ways,
[00:09:27.840 --> 00:09:30.180]   he relented and did not bring on them
[00:09:30.180 --> 00:09:32.160]   the destruction he had threatened.
[00:09:32.160 --> 00:09:34.360]   This is the most successful missionary
[00:09:34.360 --> 00:09:37.080]   that maybe had ever lived up until now.
[00:09:37.080 --> 00:09:40.240]   He walks in with five words and the entire city,
[00:09:40.240 --> 00:09:45.120]   600,000 people repent, but to Jonah, chapter four,
[00:09:45.120 --> 00:09:47.720]   but to Jonah, this seemed very wrong.
[00:09:47.720 --> 00:09:48.560]   Why?
[00:09:48.560 --> 00:09:51.480]   Because he's a racist.
[00:09:51.480 --> 00:09:54.320]   He hates the Ninevites.
[00:09:54.320 --> 00:09:55.280]   He hates them.
[00:09:55.280 --> 00:09:59.680]   He knows that they have been called to,
[00:09:59.680 --> 00:10:01.800]   or he's heard the prophecy that they're going to come
[00:10:01.800 --> 00:10:03.080]   and conquer Israel.
[00:10:03.080 --> 00:10:04.960]   And he hates them.
[00:10:04.960 --> 00:10:09.000]   He knows, he's heard how they skin people alive,
[00:10:09.000 --> 00:10:12.440]   how they're wicked people, and he hates them.
[00:10:12.440 --> 00:10:14.840]   But to Jonah, this seemed very wrong and he became angry.
[00:10:14.840 --> 00:10:17.640]   He prayed to the Lord, isn't this what I said, Lord,
[00:10:17.640 --> 00:10:18.960]   when I was still at home?
[00:10:18.960 --> 00:10:21.200]   That is why I tried to forestall,
[00:10:21.200 --> 00:10:23.340]   that means tried to keep from happening,
[00:10:23.340 --> 00:10:25.040]   by fleeing to Tarshish.
[00:10:25.040 --> 00:10:29.280]   I knew you are a gracious and compassionate God,
[00:10:29.280 --> 00:10:31.240]   slow to anger and abounding in love,
[00:10:31.240 --> 00:10:33.600]   a God who relents from sending calamity.
[00:10:33.600 --> 00:10:36.080]   Now, Lord, take away my life,
[00:10:36.080 --> 00:10:38.480]   for it is better for me to die than to live.
[00:10:38.480 --> 00:10:44.040]   He's complaining that God is gracious and abounding in love
[00:10:44.040 --> 00:10:45.180]   and slow to anger.
[00:10:45.180 --> 00:10:50.000]   He's actually quoting what God says about himself
[00:10:50.000 --> 00:10:54.380]   in Exodus 34, after he's led the Israelites from slavery.
[00:10:54.380 --> 00:10:56.520]   He's freed them.
[00:10:56.520 --> 00:10:58.660]   And God says this about himself,
[00:10:58.660 --> 00:11:00.520]   that he's a gracious and compassionate God,
[00:11:00.520 --> 00:11:02.120]   slow to anger, abounding in love,
[00:11:02.120 --> 00:11:04.160]   one who relents from sending calamity.
[00:11:04.160 --> 00:11:06.360]   But he also says this in Numbers 14,
[00:11:06.360 --> 00:11:10.480]   also in Nehemiah 9, in Psalm 86, in Psalm 103,
[00:11:10.480 --> 00:11:14.960]   in Joel chapter two, the same description, God is gracious,
[00:11:14.960 --> 00:11:18.320]   slow to anger, abounding in love, compassionate.
[00:11:18.320 --> 00:11:20.600]   This is the God you serve.
[00:11:20.600 --> 00:11:22.860]   This is the God who loves you.
[00:11:22.860 --> 00:11:25.320]   The God of the Old Testament, God of the New Testament,
[00:11:25.320 --> 00:11:26.400]   same God.
[00:11:30.480 --> 00:11:34.760]   And the Lord replied, is it right for you to be angry?
[00:11:34.760 --> 00:11:38.500]   See, and if you just read in chapter one,
[00:11:38.500 --> 00:11:40.520]   you'd think the reason Jonah doesn't wanna go to Nineveh
[00:11:40.520 --> 00:11:42.880]   is because the Assyrians there, they're gonna kill him
[00:11:42.880 --> 00:11:44.860]   and they're wicked savages.
[00:11:44.860 --> 00:11:46.680]   But the reason he doesn't wanna go to Nineveh
[00:11:46.680 --> 00:11:48.280]   is 'cause he knows that if he goes,
[00:11:48.280 --> 00:11:49.800]   that God is gonna show them mercy,
[00:11:49.800 --> 00:11:52.600]   and he doesn't want them to have mercy.
[00:11:52.600 --> 00:11:54.720]   He wants to control the situation.
[00:11:54.720 --> 00:11:57.040]   That's why it says he went to Tarshish.
[00:11:58.080 --> 00:12:00.540]   And he's disappointed in God because God did
[00:12:00.540 --> 00:12:02.220]   what God says he's going to do,
[00:12:02.220 --> 00:12:04.600]   and he's angry that he didn't get revenge,
[00:12:04.600 --> 00:12:06.680]   that he didn't get to control the situation.
[00:12:06.680 --> 00:12:08.680]   He's angry he's not in control.
[00:12:08.680 --> 00:12:12.680]   And he did what many do when they realize
[00:12:12.680 --> 00:12:13.520]   they're not in control.
[00:12:13.520 --> 00:12:14.640]   He wants to die.
[00:12:14.640 --> 00:12:17.680]   That's the last thing that he can control is his own life.
[00:12:17.680 --> 00:12:23.180]   And so the rebellious heart of a runaway seeks to control.
[00:12:23.180 --> 00:12:24.920]   That's my first point today.
[00:12:24.920 --> 00:12:27.000]   The rebellious heart of a runaway seeks to control.
[00:12:27.000 --> 00:12:28.080]   Here's what you need to know, friends.
[00:12:28.080 --> 00:12:29.360]   You're not in control.
[00:12:29.360 --> 00:12:32.320]   God is in control, and you don't want to resent
[00:12:32.320 --> 00:12:34.160]   the one who is in control,
[00:12:34.160 --> 00:12:37.000]   because when you begin to resent the one who is in control,
[00:12:37.000 --> 00:12:38.800]   you stop seeing his goodness.
[00:12:38.800 --> 00:12:41.080]   You stop seeing him as good.
[00:12:41.080 --> 00:12:42.360]   This is the craziest verse,
[00:12:42.360 --> 00:12:44.320]   potentially in the entire Scripture.
[00:12:44.320 --> 00:12:47.400]   I knew that you were a gracious and compassionate God,
[00:12:47.400 --> 00:12:49.360]   slow to anger, and a bounty in love.
[00:12:49.360 --> 00:12:50.200]   Wah!
[00:12:50.200 --> 00:12:54.440]   He's whining about how good God is.
[00:12:54.440 --> 00:12:55.840]   It's so weird.
[00:12:56.680 --> 00:12:59.080]   Have you ever been disappointed with God?
[00:12:59.080 --> 00:13:03.120]   And maybe now you even see purpose in it.
[00:13:03.120 --> 00:13:05.040]   I don't know if you lost a friend,
[00:13:05.040 --> 00:13:09.320]   and now you see, oh man, they weren't any good for you,
[00:13:09.320 --> 00:13:12.880]   or you start to see God's purpose,
[00:13:12.880 --> 00:13:13.720]   but when you're hurt,
[00:13:13.720 --> 00:13:15.840]   you can't see God's purpose through your hurt.
[00:13:15.840 --> 00:13:18.160]   You can't see God's purpose through your pain.
[00:13:18.160 --> 00:13:23.480]   I've heard this, like, maybe a relationship,
[00:13:23.480 --> 00:13:25.000]   maybe that's an idol for you,
[00:13:25.000 --> 00:13:26.040]   is a relationship.
[00:13:26.040 --> 00:13:29.880]   I've talked to people, you know, multiple stories,
[00:13:29.880 --> 00:13:31.840]   not any one of you, over and over.
[00:13:31.840 --> 00:13:32.840]   You know, somebody comes up,
[00:13:32.840 --> 00:13:34.960]   "TP, I can't believe I'm so mad at God."
[00:13:34.960 --> 00:13:36.000]   Why are you mad at God?
[00:13:36.000 --> 00:13:38.040]   "Because I got in this relationship with this guy,
[00:13:38.040 --> 00:13:39.880]   "and I thought he was good, and he had a Bible,
[00:13:39.880 --> 00:13:40.960]   "and he knew some verses,
[00:13:40.960 --> 00:13:42.880]   "and then he just took advantage of me,
[00:13:42.880 --> 00:13:44.400]   "and like, why didn't God show me?
[00:13:44.400 --> 00:13:45.680]   "Why didn't God tell me?
[00:13:45.680 --> 00:13:49.880]   "And I just don't understand why God let this happen."
[00:13:49.880 --> 00:13:51.200]   Let me ask you a question.
[00:13:51.200 --> 00:13:54.160]   Did you guys sleep together?
[00:13:54.320 --> 00:13:55.520]   Did you guys sleep together?
[00:13:55.520 --> 00:13:57.640]   Was it physical?
[00:13:57.640 --> 00:13:59.160]   Yeah, yes.
[00:13:59.160 --> 00:14:02.200]   Are you in community?
[00:14:02.200 --> 00:14:03.360]   Did your community group say,
[00:14:03.360 --> 00:14:05.560]   "Oh yeah, man, he's the one for you."
[00:14:05.560 --> 00:14:07.640]   No, I mean, you know, when the relationship
[00:14:07.640 --> 00:14:10.520]   came into my life, it just became kind of consuming,
[00:14:10.520 --> 00:14:12.200]   and so I didn't have time for community,
[00:14:12.200 --> 00:14:15.080]   and church, and I just was so focused on the relationship.
[00:14:15.080 --> 00:14:16.920]   Hey, my hunch is, my hunch,
[00:14:16.920 --> 00:14:18.360]   I'm just gonna go out on a limb here,
[00:14:18.360 --> 00:14:20.960]   that God is in heaven, jumping up and down,
[00:14:20.960 --> 00:14:21.800]   waving his arms, saying,
[00:14:21.800 --> 00:14:23.080]   "Hey, he's no good for you.
[00:14:23.080 --> 00:14:24.720]   "He's no good for you, don't do that."
[00:14:24.720 --> 00:14:26.040]   But you just didn't listen.
[00:14:26.040 --> 00:14:29.040]   And now, as you walked into obedience
[00:14:29.040 --> 00:14:31.240]   to a place of pain, you're mad at God?
[00:14:31.240 --> 00:14:36.200]   That's what's going on here?
[00:14:36.200 --> 00:14:38.780]   It's God's fault that you didn't listen?
[00:14:38.780 --> 00:14:43.440]   This problem is God's fault?
[00:14:43.440 --> 00:14:45.400]   Hey, and can I tell you something great and amazing?
[00:14:45.400 --> 00:14:48.320]   God is abounding in love.
[00:14:48.320 --> 00:14:51.480]   And so if I saw one of my daughters
[00:14:51.480 --> 00:14:54.960]   in a relationship that was not good for her,
[00:14:54.960 --> 00:14:58.160]   I would wanna do everything in my power to take it away.
[00:14:58.160 --> 00:15:01.280]   And this is gonna be one of the best things
[00:15:01.280 --> 00:15:02.400]   that ever happened to you.
[00:15:02.400 --> 00:15:04.800]   You just can't see it right now, past your hurt,
[00:15:04.800 --> 00:15:06.580]   past your pain.
[00:15:06.580 --> 00:15:08.280]   God has a purpose in it.
[00:15:08.280 --> 00:15:10.940]   So often, our hardships,
[00:15:10.940 --> 00:15:12.360]   they're the biggest blessings, right?
[00:15:12.360 --> 00:15:13.240]   But not always, right?
[00:15:13.240 --> 00:15:14.680]   Sometimes, they're only hurt.
[00:15:14.680 --> 00:15:16.920]   As I talk to people, they say,
[00:15:16.920 --> 00:15:18.680]   "Man, I'm so mad at God.
[00:15:18.680 --> 00:15:19.980]   "He took my mom.
[00:15:21.140 --> 00:15:22.480]   "I'm so mad at God.
[00:15:22.480 --> 00:15:24.240]   "I don't want anything to do with Him.
[00:15:24.240 --> 00:15:25.080]   "He took my dad.
[00:15:25.080 --> 00:15:26.680]   "He took my brother, my cousin."
[00:15:26.680 --> 00:15:29.760]   And I hate that, man.
[00:15:29.760 --> 00:15:34.920]   Part of the human experience is the pain of loss.
[00:15:34.920 --> 00:15:40.720]   And I wouldn't say this in that moment, right?
[00:15:40.720 --> 00:15:42.820]   I can say things to the many of us
[00:15:42.820 --> 00:15:44.520]   that I wouldn't say in a pastoral moment
[00:15:44.520 --> 00:15:46.240]   where I just would wanna sit with someone in their hurt
[00:15:46.240 --> 00:15:48.480]   and grieve with them and cry with them and weep with them.
[00:15:48.480 --> 00:15:49.680]   But to you, I'd say,
[00:15:49.680 --> 00:15:51.180]   it's a little bit of a weird concept
