
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:09:01.920 --> 00:09:03.840]   And they were to respond, not we're better than you,
[00:09:03.840 --> 00:09:05.120]   smarter than you, brighter than you,
[00:09:05.120 --> 00:09:06.300]   we got a better military than you.
[00:09:06.300 --> 00:09:08.800]   They were to respond, we have come to know
[00:09:08.800 --> 00:09:11.280]   that God is good and we have walked with him.
[00:09:11.280 --> 00:09:13.840]   So this is what God said to this group of people
[00:09:13.840 --> 00:09:15.120]   that he chose to reveal himself to.
[00:09:15.120 --> 00:09:17.200]   This is Deuteronomy chapter four, verse 32.
[00:09:17.200 --> 00:09:20.580]   He says, indeed, ask now concerning the former days
[00:09:20.580 --> 00:09:23.000]   which were before you, since the day that God created
[00:09:23.000 --> 00:09:25.280]   man on the earth, and inquire from one of the heavens
[00:09:25.280 --> 00:09:26.780]   to the other.
[00:09:26.780 --> 00:09:28.840]   In other words, go look back through all of human history.
[00:09:28.840 --> 00:09:30.680]   Has anything been done like this great thing,
[00:09:30.680 --> 00:09:34.280]   which is you who were lost and in darkness
[00:09:34.280 --> 00:09:37.200]   have been called out of darkness into this great light.
[00:09:37.200 --> 00:09:41.680]   Has anybody ever heard of anything like this?
[00:09:41.680 --> 00:09:44.380]   This isn't just some myth, this is anchored in history.
[00:09:44.380 --> 00:09:49.800]   Verse 33, has anybody heard the voice of God
[00:09:49.800 --> 00:09:52.380]   speaking from the midst of a fire
[00:09:52.380 --> 00:09:54.960]   as you have heard it and survived?
[00:09:54.960 --> 00:09:56.560]   No, God, the very God of creation,
[00:09:56.560 --> 00:09:59.200]   the power of the internal earth has come to you
[00:09:59.200 --> 00:10:01.280]   and told you something, or has a God tried to take
[00:10:01.280 --> 00:10:03.600]   for himself a nation from another nation
[00:10:03.600 --> 00:10:06.160]   by trials, by signs, and by wonders,
[00:10:06.160 --> 00:10:08.320]   and by war and a mighty hand and an outstretched arm?
[00:10:08.320 --> 00:10:10.120]   Now watch this, and by great tears
[00:10:10.120 --> 00:10:13.600]   as the Lord has done for you, know that the Lord,
[00:10:13.600 --> 00:10:16.080]   he is God, there is no other beside him,
[00:10:16.080 --> 00:10:17.800]   it says in verse 35.
[00:10:17.800 --> 00:10:19.000]   This is the God you've come to know.
[00:10:19.000 --> 00:10:21.800]   This is the words of Moses as he's getting ready
[00:10:21.800 --> 00:10:24.080]   to advocate his leadership, pass it on
[00:10:24.080 --> 00:10:26.240]   to the next generation of leaders,
[00:10:26.240 --> 00:10:30.680]   and he's telling them, just observe who you are,
[00:10:30.680 --> 00:10:32.120]   where you've come from, why you've been given
[00:10:32.120 --> 00:10:33.680]   what you've been given, out of the heavens,
[00:10:33.680 --> 00:10:35.960]   he lets you hear his voice to discipline you,
[00:10:35.960 --> 00:10:37.880]   and on earth he let you see his great fire,
[00:10:37.880 --> 00:10:39.880]   the scripture says, and you heard his words
[00:10:39.880 --> 00:10:41.880]   in the midst of the fire, why?
[00:10:41.880 --> 00:10:44.600]   Why does God give us his words?
[00:10:44.600 --> 00:10:46.660]   The scripture tells us in verse 37,
[00:10:46.660 --> 00:10:50.920]   because he loves your fathers.
[00:10:53.360 --> 00:10:57.680]   Therefore he chose to love the children of those fathers,
[00:10:57.680 --> 00:11:00.840]   and he personally brought you out of slavery
[00:11:00.840 --> 00:11:03.280]   and bondage and oppression from wicked rulers,
[00:11:03.280 --> 00:11:06.400]   which is represented by Egypt to the Israeli people,
[00:11:06.400 --> 00:11:08.040]   by his great power.
[00:11:08.040 --> 00:11:11.720]   You didn't do anything except follow God to life,
[00:11:11.720 --> 00:11:13.280]   just like in the New Testament.
[00:11:13.280 --> 00:11:16.640]   And when you got into this land you're about to go in,
[00:11:16.640 --> 00:11:18.240]   he's gonna drive out nations that are greater
[00:11:18.240 --> 00:11:20.800]   and mightier than you to bring you
[00:11:20.800 --> 00:11:22.640]   and to give you in their land for an inheritance
[00:11:22.640 --> 00:11:24.120]   as it is today, know therefore today,
[00:11:24.120 --> 00:11:25.240]   watch this, we're getting to the point,
[00:11:25.240 --> 00:11:27.080]   know therefore today and take it into your heart
[00:11:27.080 --> 00:11:30.160]   that the Lord, he is God in heaven, above,
[00:11:30.160 --> 00:11:33.520]   and on the earth below, there is no other.
[00:11:33.520 --> 00:11:35.740]   Know that he is God, know that he is good,
[00:11:35.740 --> 00:11:37.400]   know that his word is true, know that he's trying
[00:11:37.400 --> 00:11:40.400]   to save you from oppression, the oppression of self,
[00:11:40.400 --> 00:11:44.520]   or some sick other human who is trying
[00:11:44.520 --> 00:11:47.440]   to establish himself by oppressing you.
[00:11:47.440 --> 00:11:51.400]   And he says this to you, so you shall keep his statutes
[00:11:51.400 --> 00:11:53.480]   and his commandments which I am giving you today.
[00:11:53.480 --> 00:11:54.880]   That's not new information, right,
[00:11:54.880 --> 00:11:55.960]   that God wants you to listen to him,
[00:11:55.960 --> 00:11:57.600]   but I want you to listen to why.
[00:11:57.600 --> 00:12:01.720]   That it might go well with you
[00:12:01.720 --> 00:12:05.040]   and with your children after you,
[00:12:05.040 --> 00:12:09.560]   and that you may live long in the land
[00:12:09.560 --> 00:12:12.100]   which the Lord your God is giving you for all time.
[00:12:12.100 --> 00:12:15.240]   Did you see what the heart of God is?
[00:12:15.240 --> 00:12:19.260]   The heart of God is that you would grow up
[00:12:19.260 --> 00:12:21.080]   and not think like an impetuous child
[00:12:21.080 --> 00:12:23.640]   who always thinks he knows more than other people
[00:12:23.640 --> 00:12:26.520]   and who will throw fits and tantrums and cry
[00:12:26.520 --> 00:12:28.800]   and use intimidations and every manipulation
[00:12:28.800 --> 00:12:31.000]   known to humankind to get what they want
[00:12:31.000 --> 00:12:32.520]   because they are absolutely certain
[00:12:32.520 --> 00:12:33.980]   that their dad must hate them
[00:12:33.980 --> 00:12:36.320]   because he doesn't pour Mountain Dew on his Lucky Charms
[00:12:36.320 --> 00:12:37.780]   breakfast, lunch, and dinner.
[00:12:37.780 --> 00:12:42.680]   And yet that dad goes, listen, I'd love nothing more
[00:12:42.680 --> 00:12:44.440]   than to give you a bowl of ice cream every now and then.
[00:12:44.440 --> 00:12:46.640]   I love the marshmallow, you know,
[00:12:46.640 --> 00:12:51.060]   in that little bad sugar-coated wheat inside Lucky Charms,
[00:12:51.060 --> 00:12:52.600]   but we can't live like that.
[00:12:52.600 --> 00:12:54.740]   It's not because I'm mean.
[00:12:54.740 --> 00:12:57.520]   It's 'cause I love you.
[00:12:57.520 --> 00:13:00.800]   And see, what happens as you grow,
[00:13:00.800 --> 00:13:02.160]   you start to understand
[00:13:02.160 --> 00:13:05.560]   that your mom wasn't just a jerk
[00:13:05.560 --> 00:13:07.280]   and your dad wasn't oppressive.
[00:13:07.280 --> 00:13:10.760]   They really wanted it to go well with you,
[00:13:10.760 --> 00:13:12.560]   and so you start then to act like them
[00:13:12.560 --> 00:13:14.120]   and feed yourself like them
[00:13:14.120 --> 00:13:16.400]   and hopefully walk like they wanted you to walk
[00:13:16.400 --> 00:13:18.720]   if you had parents who pushed you in that direction.
[00:13:18.720 --> 00:13:20.800]   This is the story of who God is.
[00:13:20.800 --> 00:13:21.640]   He is our Father.
[00:13:21.640 --> 00:13:23.460]   Some of you guys did have parents
[00:13:23.460 --> 00:13:25.260]   who loved you well and led you well.
[00:13:25.260 --> 00:13:27.500]   And God, the Scripture says,
[00:13:27.500 --> 00:13:30.460]   has a special place in his heart for you.
[00:13:30.460 --> 00:13:33.580]   And he doesn't want you to continue
[00:13:33.580 --> 00:13:35.460]   the legacy of dysfunction.
[00:13:35.460 --> 00:13:37.300]   He wants it to go well with you,
[00:13:37.300 --> 00:13:39.180]   that it might go well with your children after you,
[00:13:39.180 --> 00:13:41.340]   and that you might live long in the land,
[00:13:41.340 --> 00:13:43.480]   not be defined by despair.
[00:13:43.480 --> 00:13:48.300]   Now, here's the thing.
[00:13:49.500 --> 00:13:51.820]   The way things go with leaders
[00:13:51.820 --> 00:13:53.660]   is typically the way things go with the land.
[00:13:53.660 --> 00:13:55.340]   The reason I love to talk to the porch
[00:13:55.340 --> 00:13:56.660]   is because this is true.
[00:13:56.660 --> 00:13:58.880]   The philosophy of schoolchildren in one generation
[00:13:58.880 --> 00:14:02.460]   will be the philosophy of government in the next.
[00:14:02.460 --> 00:14:03.920]   Let me say that again.
[00:14:03.920 --> 00:14:06.300]   The philosophy of schoolchildren in one generation
[00:14:06.300 --> 00:14:10.900]   will be the philosophy of government in the next.
[00:14:10.900 --> 00:14:13.700]   And so what you're seeing in America today
[00:14:13.700 --> 00:14:18.300]   is leadership that has not been discipled
[00:14:18.300 --> 00:14:20.100]   and that acts like children
[00:14:20.100 --> 00:14:22.380]   and that doesn't know that there is a God
[00:14:22.380 --> 00:14:26.160]   who they should trust in,
[00:14:26.160 --> 00:14:29.100]   that if they trust in him,
[00:14:29.100 --> 00:14:32.440]   it will go well with them and for their children,
[00:14:32.440 --> 00:14:33.980]   and they will live long in the land.
[00:14:33.980 --> 00:14:36.020]   What you're seeing is that we are about
[00:14:36.020 --> 00:14:37.420]   to put ourself in a position
[00:14:37.420 --> 00:14:39.160]   where our land is no longer secure.
[00:14:39.160 --> 00:14:41.220]   If there's anybody that's suffering in America today,
[00:14:41.220 --> 00:14:44.620]   it is children, and it is not going well with us in general.
[00:14:44.620 --> 00:14:47.620]   We keep pretending we don't have $19 trillion in debt.
[00:14:48.260 --> 00:14:53.260]   We keep pretending that annihilating 60 million Americans
[00:14:53.260 --> 00:14:59.260]   because they seem inconvenient to us is not a problem.
[00:14:59.260 --> 00:15:02.540]   And the fact that we don't keep adding workers
[00:15:02.540 --> 00:15:05.980]   to our workforce that would go to work
[00:15:05.980 --> 00:15:09.260]   and contribute to the social welfare system
[00:15:09.260 --> 00:15:10.420]   and the fact that they're absent
[00:15:10.420 --> 00:15:12.660]   isn't part of the reason that we have a problem
[00:15:12.660 --> 00:15:15.280]   supporting this generation of folks who aren't working now.
[00:15:15.280 --> 00:15:17.580]   We just suppress the truth that unrighteousness
[00:15:17.580 --> 00:15:18.860]   is not going well with us,
[00:15:18.860 --> 00:15:20.680]   and there's going to be a day very soon
[00:15:20.680 --> 00:15:22.580]   when we are not secure in the land,
[00:15:22.580 --> 00:15:23.420]   and I'm gonna tell you,
[00:15:23.420 --> 00:15:26.340]   already we see our children suffering immensely.
[00:15:26.340 --> 00:15:28.680]   Depression is at an all-time high with children.
[00:15:28.680 --> 00:15:31.280]   Suicide rates at an all-time high with children.
[00:15:31.280 --> 00:15:36.560]   Drug use, medicating ourselves, all-time high.
[00:15:36.560 --> 00:15:41.620]   Emptiness, lostness, despair,
[00:15:41.620 --> 00:15:43.660]   fracture in the home, all-time high.
[00:15:46.720 --> 00:15:51.720]   Because we don't have leaders who are adults,
[00:15:51.720 --> 00:15:55.400]   who understand truth and consequences.
[00:15:55.400 --> 00:15:57.580]   And God loves you.
[00:15:57.580 --> 00:15:58.540]   Here's what I want to tell you something.
[00:15:58.540 --> 00:15:59.640]   You guys look at this and you go,
[00:15:59.640 --> 00:16:02.920]   "What is this world that our parents have given us?"
[00:16:02.920 --> 00:16:04.740]   And you probably look specifically
[00:16:04.740 --> 00:16:06.860]   at leadership and government and you go,
[00:16:06.860 --> 00:16:09.740]   "I don't have any interest in government.
[00:16:09.740 --> 00:16:12.040]   "I have no interest in politics
[00:16:12.040 --> 00:16:14.780]   "because politics is not the source of my hope."
[00:16:14.780 --> 00:16:16.100]   And let me just encourage you,
[00:16:16.100 --> 00:16:17.660]   you are absolutely right when you say
[00:16:17.660 --> 00:16:19.640]   politics are not the source of your hope,
[00:16:19.640 --> 00:16:21.840]   but I'm gonna tell you something.
[00:16:21.840 --> 00:16:26.200]   Politics are something that you're responsible for.
[00:16:26.200 --> 00:16:28.980]   And the source of your hope
[00:16:28.980 --> 00:16:31.960]   wants you to have an effective politic.
[00:16:31.960 --> 00:16:35.060]   And what I'm gonna talk to you tonight about
[00:16:35.060 --> 00:16:39.780]   is having an adult view of government, policy, and politics.
[00:16:39.780 --> 00:16:42.540]   Because let me tell you,
[00:16:42.540 --> 00:16:44.820]   right now in this generation,
[00:16:44.820 --> 00:16:48.700]   apathy towards politics is at an all-time high.
[00:16:48.700 --> 00:16:50.860]   And on one hand, I wouldn't blame you
[00:16:50.860 --> 00:16:52.140]   because you go and say
[00:16:52.140 --> 00:16:54.140]   there's nothing but corruption that is there.
[00:16:54.140 --> 00:16:56.260]   Let me just read you a few quotes
[00:16:56.260 --> 00:16:58.680]   that have been around when you start to think about
[00:16:58.680 --> 00:17:00.620]   politics in general.
[00:17:00.620 --> 00:17:03.260]   And I love these because you're not the first people
[00:17:03.260 --> 00:17:04.260]   that have been discouraged
[00:17:04.260 --> 00:17:07.700]   when you start to think about politics and how they go.
[00:17:07.700 --> 00:17:09.420]   John Adams.
[00:17:09.420 --> 00:17:12.540]   That's like, "We're just getting started, John Adams."
[00:17:14.780 --> 00:17:16.420]   Said this, "That in my many years,
[00:17:16.420 --> 00:17:18.100]   "I have come to a conclusion
[00:17:18.100 --> 00:17:21.180]   "that one, useless man is a shame.
[00:17:21.180 --> 00:17:23.100]   "Two is a law firm.
[00:17:23.100 --> 00:17:24.740]   "Three is Congress."
[00:17:24.740 --> 00:17:25.580]   All right?
[00:17:25.580 --> 00:17:27.940]   And that's like right out of the chute.
[00:17:27.940 --> 00:17:30.580]   Mark Twain said this, "Suppose you were an idiot.
[00:17:30.580 --> 00:17:33.660]   "And suppose you were a member of Congress."
[00:17:33.660 --> 00:17:34.860]   "But I repeat myself."
[00:17:34.860 --> 00:17:35.860]   That's what he said.
[00:17:35.860 --> 00:17:40.200]   G. Gordon Liddy, who worked in the Nixon administration,
[00:17:40.200 --> 00:17:41.040]   said this.
[00:17:42.340 --> 00:17:45.600]   He said, "A liberal, or somebody who doesn't live by laws
[00:17:45.600 --> 00:17:47.800]   "that are right, is someone who feels a great debt
[00:17:47.800 --> 00:17:50.900]   "to his fellow man, which debt he proposes to pay off
[00:17:50.900 --> 00:17:52.740]   "with your money."
[00:17:52.740 --> 00:17:54.700]   He didn't trust folks in government.
[00:17:54.700 --> 00:17:57.180]   P.J. O'Rourke, a guy that was another leader and thinker,
[00:17:57.180 --> 00:18:00.940]   said, "If you think healthcare is expensive now,
[00:18:00.940 --> 00:18:03.440]   "wait until you see what it costs when it's free."
