
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:01:30.440 --> 00:01:32.720]   and they've been taking a long nap for 12 hours,
[00:01:32.720 --> 00:01:35.040]   and they want you to take them out and exercise them,
[00:01:35.040 --> 00:01:36.360]   and you're like, it's pouring rain.
[00:01:36.360 --> 00:01:38.180]   This is terrible, my life is miserable.
[00:01:38.180 --> 00:01:40.320]   Or it's icy cold outside and you gotta take 'em out
[00:01:40.320 --> 00:01:41.720]   and you gotta bundle up and you gotta put on
[00:01:41.720 --> 00:01:44.520]   all kinds of clothes and you gotta take 'em on a walk
[00:01:44.520 --> 00:01:46.040]   or a run, I don't know if you're like me,
[00:01:46.040 --> 00:01:47.640]   I'm not a runner, so it's like,
[00:01:47.640 --> 00:01:49.440]   I'm already starting at a deficit.
[00:01:49.440 --> 00:01:52.280]   And it's just my least favorite part,
[00:01:52.280 --> 00:01:54.160]   particularly whenever it gets icy.
[00:01:54.160 --> 00:01:56.320]   There was a time a couple years ago when it was icy,
[00:01:56.320 --> 00:01:57.840]   and I was living in the M Streets at the time
[00:01:57.840 --> 00:02:01.460]   on a duplex on Martell, and I had this dog.
[00:02:01.460 --> 00:02:03.000]   I had just gotten him, he was a puppy.
[00:02:03.000 --> 00:02:07.040]   And I would, it was like during kind of the ice apocalypse
[00:02:07.040 --> 00:02:09.800]   stage of Dallas where there was ice and snow and all that,
[00:02:09.800 --> 00:02:10.960]   and I had to exercise him.
[00:02:10.960 --> 00:02:12.840]   So what I would do is every night,
[00:02:12.840 --> 00:02:14.640]   I would go down to Glencoe Park,
[00:02:14.640 --> 00:02:16.440]   which is right there in the M Streets if you're in Dallas,
[00:02:16.440 --> 00:02:19.160]   near Greenville and Mockingbird area.
[00:02:19.160 --> 00:02:20.500]   And I would go and I would just bring a ball
[00:02:20.500 --> 00:02:23.100]   and I'd throw it, and I would wear essentially a big coat
[00:02:23.100 --> 00:02:25.040]   and like I'd go right before bedtime.
[00:02:25.040 --> 00:02:27.600]   So I'm like in PJs and throwing the ball,
[00:02:27.600 --> 00:02:28.760]   trying to get the energy out of him,
[00:02:28.760 --> 00:02:30.780]   throw him back in the car, he can ride shotgun,
[00:02:30.780 --> 00:02:32.540]   go back to the house, go down to bed.
[00:02:32.540 --> 00:02:34.560]   One day I was on my way back from the park at night,
[00:02:34.560 --> 00:02:37.320]   and it was cold, it was icy, it was miserable outside.
[00:02:37.320 --> 00:02:40.000]   I'm like bundling up in ski gear and slippers
[00:02:40.000 --> 00:02:42.080]   and mixing those two together.
[00:02:42.080 --> 00:02:44.600]   And I see this as I'm driving just back to my house,
[00:02:44.600 --> 00:02:47.920]   which is really close, I see this stray dog
[00:02:47.920 --> 00:02:50.560]   that I can tell there's no one else around.
[00:02:50.560 --> 00:02:53.220]   It's just a dog kind of wandering from one yard to the next
[00:02:53.220 --> 00:02:56.820]   and because, for whatever reason,
[00:02:56.820 --> 00:02:59.300]   I don't know if you're the type of person that's like,
[00:02:59.300 --> 00:03:01.100]   hey, I feel like I need to stop and check
[00:03:01.100 --> 00:03:02.340]   to see if this dog has tags,
[00:03:02.340 --> 00:03:04.980]   or a Christian is another way of saying that.
[00:03:04.980 --> 00:03:07.700]   (congregation laughing)
[00:03:07.700 --> 00:03:08.540]   For whatever reason, I'm like,
[00:03:08.540 --> 00:03:10.920]   I feel like I have to like check to see if he has tags.
[00:03:10.920 --> 00:03:12.620]   If he doesn't, I feel like I did my thing.
[00:03:12.620 --> 00:03:14.500]   But if he does, then I should call the owner.
[00:03:14.500 --> 00:03:15.780]   So I'm looking, I'm trying to see the tags,
[00:03:15.780 --> 00:03:17.320]   I'm pulling him next to him, he continues to go.
[00:03:17.320 --> 00:03:19.060]   He sees me and he doesn't want anything to do with it.
[00:03:19.060 --> 00:03:20.100]   He goes from one house to the next.
[00:03:20.100 --> 00:03:22.500]   So eventually, I kind of pull up in front of him
[00:03:22.500 --> 00:03:25.180]   and I pull into the driveway of the yard that he's in.
[00:03:25.180 --> 00:03:27.420]   It's just a short driveway and I pull my car up there
[00:03:27.420 --> 00:03:29.320]   and I begin to open up the door
[00:03:29.320 --> 00:03:32.280]   to go see and check if he has tags.
[00:03:32.280 --> 00:03:34.940]   As I'm opening up the door, the dog,
[00:03:34.940 --> 00:03:37.060]   my dog that was sitting shotgun,
[00:03:37.060 --> 00:03:39.660]   takes this opportunity to make a break for it
[00:03:39.660 --> 00:03:43.380]   and goes right behind me and sprints off after the dog.
[00:03:43.380 --> 00:03:46.900]   Now the stray dog takes off down the street
[00:03:46.900 --> 00:03:48.660]   and now both of them are on a direction.
[00:03:48.660 --> 00:03:51.060]   I leave my car running, mind you,
[00:03:51.060 --> 00:03:53.220]   and begin to take off after them in slippers
[00:03:53.220 --> 00:03:55.020]   going Judah is the name of my dog.
[00:03:55.020 --> 00:03:57.420]   Judah, Judah, come back, come back.
[00:03:57.420 --> 00:03:58.860]   That's not working at all.
[00:03:58.860 --> 00:04:00.740]   And he's now chasing this other dog.
[00:04:00.740 --> 00:04:03.420]   They go, they're running towards 75 on Martell,
[00:04:03.420 --> 00:04:04.380]   which is just a street.
[00:04:04.380 --> 00:04:05.580]   But they're running towards 75,
[00:04:05.580 --> 00:04:07.980]   they go right down another street, they go back,
[00:04:07.980 --> 00:04:09.940]   and now they're running together towards Greenville.
[00:04:09.940 --> 00:04:13.020]   And I'm chasing after them in slippers,
[00:04:13.020 --> 00:04:14.660]   just sprinting through the ice,
[00:04:14.660 --> 00:04:16.600]   yelling to get my dog to stop.
[00:04:16.600 --> 00:04:18.400]   And I'm seeing my dogs get closer,
[00:04:18.400 --> 00:04:19.580]   my dog and this other dog,
[00:04:19.580 --> 00:04:20.980]   get closer and closer to Greenville,
[00:04:20.980 --> 00:04:21.820]   and I'm like, oh my gosh,
[00:04:21.820 --> 00:04:23.940]   in trying to save this runaway,
[00:04:23.940 --> 00:04:25.660]   I'm gonna end up losing both of them
[00:04:25.660 --> 00:04:26.860]   or they're both gonna get hit
[00:04:26.860 --> 00:04:28.660]   'cause Greenville's not exactly like a,
[00:04:28.660 --> 00:04:30.340]   you know, quiet neighborhood street.
[00:04:30.340 --> 00:04:33.340]   And so they're headed towards Greenville right by Gloria's
[00:04:33.340 --> 00:04:34.780]   and all of a sudden,
[00:04:34.780 --> 00:04:36.460]   I mean, and they're getting farther and farther
[00:04:36.460 --> 00:04:38.420]   'cause like I said, I'm not really a runner.
[00:04:38.420 --> 00:04:42.540]   So the distance is not, I'm not closing in.
[00:04:42.540 --> 00:04:44.620]   It's like, I'm just gonna power walk.
[00:04:44.620 --> 00:04:45.620]   I'm cramping.
[00:04:45.620 --> 00:04:50.120]   And out of nowhere, right before they're getting there,
[00:04:50.120 --> 00:04:52.600]   this guy who's walking up and down Greenville with his dog
[00:04:52.600 --> 00:04:54.520]   turns the corner,
[00:04:54.520 --> 00:04:56.340]   and the two dogs, my dog and this other dog,
[00:04:56.340 --> 00:04:59.800]   stop to, you know, do the dog greeting, if you will.
[00:04:59.800 --> 00:05:00.880]   And I'm yelling to the guy,
[00:05:00.880 --> 00:05:03.600]   grab those dogs, grab those dogs, grab,
[00:05:03.600 --> 00:05:05.720]   out of breath, he grabs the dogs,
[00:05:05.720 --> 00:05:06.720]   finally get over there.
[00:05:06.720 --> 00:05:08.360]   I take both of the dogs,
[00:05:08.360 --> 00:05:09.800]   and I'm like, oh my gosh, man,
[00:05:09.800 --> 00:05:11.600]   this is the last time I'm ever gonna be a good Samaritan
[00:05:11.600 --> 00:05:13.040]   as it relates to dogs that I see.
[00:05:13.040 --> 00:05:14.480]   And I begin to walk them back,
[00:05:14.480 --> 00:05:15.900]   and I am now taking them,
[00:05:15.900 --> 00:05:18.940]   and the dog, the stray dog breaks loose again.
[00:05:18.940 --> 00:05:21.220]   And I just grab onto my dog's leash,
[00:05:21.220 --> 00:05:23.260]   and he run, the other stray runs off,
[00:05:23.260 --> 00:05:25.420]   and I'm like, dude, you're on your own, buddy.
[00:05:25.420 --> 00:05:26.620]   I've done all I can here.
[00:05:26.620 --> 00:05:29.160]   You win some, you lose some, and he takes off.
[00:05:29.160 --> 00:05:31.700]   And it was like, truly, I was so out of breath,
[00:05:31.700 --> 00:05:34.660]   I threw up in the bushes right there next to Gloria's.
[00:05:34.660 --> 00:05:36.180]   (congregation laughing)
[00:05:36.180 --> 00:05:39.260]   But I'm pretty sure that's not the first time
[00:05:39.260 --> 00:05:40.820]   that's happened, actually at Greenville.
[00:05:40.820 --> 00:05:45.820]   And so I am now walking back home,
[00:05:45.820 --> 00:05:49.080]   back to my car that's been running
[00:05:49.080 --> 00:05:50.720]   in this person's driveway,
[00:05:50.720 --> 00:05:54.240]   and I get into the car, and I finally get home,
[00:05:54.240 --> 00:05:56.200]   and I'm just like, oh my gosh, I'm exhausted.
[00:05:56.200 --> 00:05:57.580]   That was miserable.
[00:05:57.580 --> 00:06:01.520]   And I learned that night my limit
[00:06:01.520 --> 00:06:06.120]   as it relates to how far I will go to chase the runaway.
[00:06:06.120 --> 00:06:08.240]   Tonight, as we look at chapter one of Jonah,
[00:06:08.240 --> 00:06:13.240]   we are going to discover how far God is willing to go
[00:06:13.240 --> 00:06:17.000]   to chase the runaway, just like I learned my limit there.
[00:06:17.000 --> 00:06:18.680]   Tonight, in chapter one, and really throughout
[00:06:18.680 --> 00:06:21.080]   the next few weeks, we're gonna see what is God's limit
[00:06:21.080 --> 00:06:26.080]   as it relates to chasing people, not dogs, who run from him.
[00:06:26.080 --> 00:06:27.960]   Inside of the room right now, lots of us,
[00:06:27.960 --> 00:06:29.960]   are either coming in, and we're in a season
[00:06:29.960 --> 00:06:31.400]   where we've been running from God,
[00:06:31.400 --> 00:06:33.120]   and we'll talk about exactly what that means
[00:06:33.120 --> 00:06:35.560]   and what that looks like, or we've had a season
[00:06:35.560 --> 00:06:38.680]   in our past where we were all runners, essentially.
[00:06:38.680 --> 00:06:40.600]   And so it relates to the question of what is the limit
[00:06:40.600 --> 00:06:43.840]   that God's gonna go to, what is the limit
[00:06:43.840 --> 00:06:45.560]   that he's gonna allow you to run to,
[00:06:45.560 --> 00:06:47.880]   or how does God interact with the runaways?
[00:06:47.880 --> 00:06:49.080]   How does God see them?
[00:06:49.080 --> 00:06:50.240]   Does God care about them?
[00:06:50.240 --> 00:06:53.320]   What's his relationship with people who run from him?
[00:06:53.320 --> 00:06:54.840]   Like, is he willing to go to any length?
[00:06:54.840 --> 00:06:56.440]   Maybe you came in the room tonight, and you're like,
[00:06:56.440 --> 00:06:58.360]   man, if you're a Christian, he'll go to any length.
[00:06:58.360 --> 00:07:02.080]   Neither death nor anything else in creation can stop.
[00:07:02.080 --> 00:07:05.440]   And do you really believe that?
[00:07:05.440 --> 00:07:06.880]   Like, if you did everything wrong,
[00:07:06.880 --> 00:07:08.200]   if you just decided, hey, I'm an atheist,
[00:07:08.200 --> 00:07:09.840]   I'm outta here, I don't care about God,
[00:07:09.840 --> 00:07:10.920]   you're still thinking, man, there's no link.
[00:07:10.920 --> 00:07:14.120]   He'll never stop coming after me.
[00:07:14.120 --> 00:07:15.200]   Maybe you're inside of the room, and you're like,
[00:07:15.200 --> 00:07:16.440]   no, that's not exactly, I mean,
[00:07:16.440 --> 00:07:17.840]   God helps those who help themselves.
[00:07:17.840 --> 00:07:19.280]   You gotta kinda meet him halfway.
[00:07:19.280 --> 00:07:21.920]   If you move in God's direction, he'll move in yours,
[00:07:21.920 --> 00:07:23.760]   but it's not just a, hey, he'll never stop
[00:07:23.760 --> 00:07:25.480]   chasing after runaways.
[00:07:25.480 --> 00:07:27.800]   What is the relationship that God has?
[00:07:27.800 --> 00:07:30.880]   Furthermore, how does he care about the season?
[00:07:30.880 --> 00:07:32.840]   Are we getting, do we get punished for the seasons
[00:07:32.840 --> 00:07:34.720]   in our life where we're running from God?
[00:07:34.720 --> 00:07:36.560]   Like, does he punish us?
[00:07:36.560 --> 00:07:37.920]   Does he punish our future?
[00:07:37.920 --> 00:07:42.680]   Like, maybe today you feel like my singleness,
[00:07:42.680 --> 00:07:46.040]   my relationship status, my job, career status
[00:07:46.040 --> 00:07:49.840]   is being impacted by my past season
[00:07:49.840 --> 00:07:50.680]   where I was running from God.
[00:07:50.680 --> 00:07:51.880]   Am I being punished right now?
[00:07:51.880 --> 00:07:54.760]   So what is God's relationship to the runaway?
[00:07:54.760 --> 00:07:57.160]   And what is the limit to the length
[00:07:57.160 --> 00:07:59.360]   that he'll go to bring them back?
[00:07:59.360 --> 00:08:02.040]   Both of these we'll discover tonight in Jonah chapter one.
[00:08:02.040 --> 00:08:04.240]   If you have a Bible, you can flip over to Jonah chapter one.
[00:08:04.240 --> 00:08:05.560]   You should probably just flip open
[00:08:05.560 --> 00:08:07.600]   at the very beginning of your Bible
[00:08:07.600 --> 00:08:11.240]   to find the table of contents to find Jonah, or good luck.
[00:08:11.240 --> 00:08:13.400]   And 'cause it's kind of buried in there
[00:08:13.400 --> 00:08:15.480]   in what's called the minor prophets.
[00:08:15.480 --> 00:08:17.040]   Jonah was a prophet.
[00:08:17.040 --> 00:08:18.080]   What is a prophet?
[00:08:18.080 --> 00:08:20.560]   In the nation of Israel, or in the Old Testament,
[00:08:20.560 --> 00:08:22.280]   which is the story of the nation of Israel,
[00:08:22.280 --> 00:08:23.480]   God would show up and he would say,
[00:08:23.480 --> 00:08:26.840]   hey, I'm gonna speak to the nation through a prophet.
[00:08:26.840 --> 00:08:28.560]   He's gonna raise up somebody and he says,
[00:08:28.560 --> 00:08:31.840]   hey, I'm gonna speak to you and through you to my people.
[00:08:31.840 --> 00:08:33.840]   Jonah was one of those prophets
[00:08:33.840 --> 00:08:36.540]   that God showed up about 750 BC and said,
[00:08:36.540 --> 00:08:41.320]   hey, I'm gonna speak to the nation of Israel through you.
[00:08:41.320 --> 00:08:43.160]   Inside of the first chapter, what we're gonna discover
[00:08:43.160 --> 00:08:45.920]   is specifically the answer to three questions.
[00:08:45.920 --> 00:08:48.320]   What running from God looks like for us today?
[00:08:48.320 --> 00:08:52.120]   As we look at Jonah's example,
[00:08:52.120 --> 00:08:55.320]   what running from God leads to every single time?
[00:08:55.320 --> 00:08:58.520]   And then how far will God go to bring us back to him?
[00:08:58.520 --> 00:09:00.880]   We'll start in chapter one, verse one.
[00:09:01.800 --> 00:09:03.740]   As we kick off, Jonah.
[00:09:03.740 --> 00:09:11.440]   The word of the Lord came to Jonah, son of Amittai.
[00:09:11.440 --> 00:09:14.800]   And it said, go to the great city of Nineveh
[00:09:14.800 --> 00:09:16.280]   and preach against it
[00:09:16.280 --> 00:09:19.040]   because its wickedness has come up before me.
[00:09:19.040 --> 00:09:24.920]   But Jonah ran away from the Lord and he headed for Tarshish.
[00:09:24.920 --> 00:09:26.680]   He went down to Joppa where he found a ship
[00:09:26.680 --> 00:09:29.280]   bound for that port and after paying the fare,
[00:09:29.280 --> 00:09:32.480]   he went aboard and he sailed for Tarshish
[00:09:32.480 --> 00:09:34.080]   to flee from the Lord.
[00:09:34.080 --> 00:09:35.440]   Now, what did we just learn?
[00:09:35.440 --> 00:09:37.840]   So Jonah gets told by God, hey, I want you to go
[00:09:37.840 --> 00:09:39.480]   and I want you to preach to Nineveh
[00:09:39.480 --> 00:09:41.160]   and I want you to call out to that city
[00:09:41.160 --> 00:09:42.800]   and tell them about me and tell them to repent
[00:09:42.800 --> 00:09:43.920]   and turn from their evil ways.
[00:09:43.920 --> 00:09:45.780]   Jonah says, I'm not sure I'm gonna do that.
[00:09:45.780 --> 00:09:48.180]   He decides to get on a boat and head for Tarshish.
[00:09:48.180 --> 00:09:49.920]   Now, what's significant about the relationship
[00:09:49.920 --> 00:09:51.320]   or where's Tarshish and where's Nineveh
[00:09:51.320 --> 00:09:52.180]   and where's this all happening?
[00:09:52.180 --> 00:09:53.800]   So here's a map that should show us a little bit.
[00:09:53.800 --> 00:09:56.120]   So he's told by God, he's hanging around Joppa
[00:09:56.120 --> 00:09:58.280]   and he said, hey, I want you to go over to Nineveh,
[00:09:58.280 --> 00:10:01.560]   which is in modern day Iraq.
[00:10:01.560 --> 00:10:05.500]   And Jonah says, yeah, you're kind of breaking up right now.
[00:10:05.500 --> 00:10:06.680]   I think I'm gonna go to Tarshish
[00:10:06.680 --> 00:10:08.140]   and he decides I'm gonna get on a boat
[00:10:08.140 --> 00:10:10.200]   that's headed for the coast of Spain.
[00:10:10.200 --> 00:10:12.260]   He's like, running of the bulls sounds nice.
[00:10:12.260 --> 00:10:13.480]   Maybe I'll check that out.
[00:10:13.480 --> 00:10:14.960]   Not exactly sure about this Nineveh thing.
[00:10:14.960 --> 00:10:16.560]   Now, why would Jonah not want to go to Nineveh?
[00:10:16.560 --> 00:10:17.680]   'Cause maybe you've heard this story before.
[00:10:17.680 --> 00:10:19.480]   A lot of us grew up in Sunday school and we're like,
[00:10:19.480 --> 00:10:21.840]   dude, I mean, why would you not just obey God, Jonah?
[00:10:21.840 --> 00:10:23.080]   You should have just gone to Nineveh.
[00:10:23.080 --> 00:10:26.800]   Here's why for Jonah, Nineveh was not just a,
[00:10:26.800 --> 00:10:29.640]   you know, ministry opportunity that God was leading him in.
[00:10:29.640 --> 00:10:31.560]   Jonah knew it would cost him his life
[00:10:31.560 --> 00:10:33.640]   or he likely thought it would.
[00:10:33.640 --> 00:10:35.800]   Like the Ninevites were not good people.
[00:10:35.800 --> 00:10:38.080]   They were the, Nineveh was the capital of Assyria.
[00:10:38.080 --> 00:10:40.800]   What's all this have to do or why is that significant?
[00:10:40.800 --> 00:10:44.260]   The Assyrian nation was one of,
[00:10:44.260 --> 00:10:45.840]   like historians would say if you study history,
[00:10:45.840 --> 00:10:47.600]   they're one of the most barbaric people,
[00:10:47.600 --> 00:10:49.260]   group to have ever existed.
[00:10:49.260 --> 00:10:53.520]   Like they were experts in doing incredibly cruel things
[00:10:53.520 --> 00:10:55.840]   so that the word got out, you do not want to mess with Jonah.
[00:10:55.840 --> 00:10:58.240]   They mastered or perfected the ability
[00:10:58.240 --> 00:10:59.680]   to skin people alive.
[00:10:59.680 --> 00:11:00.860]   So when they would conquer a town,
[00:11:00.860 --> 00:11:01.880]   they would take the men outside,
[00:11:01.880 --> 00:11:03.240]   they would bury them up to their waist
[00:11:03.240 --> 00:11:06.520]   and then they would watch or they would skin them alive
[00:11:06.520 --> 00:11:09.500]   from their waist up and then they would cut off their tongue
[00:11:09.500 --> 00:11:10.520]   and they would watch them die
[00:11:10.520 --> 00:11:12.400]   and they'd have their families watch them and die.
[00:11:12.400 --> 00:11:13.760]   Then they would take the women and children
[00:11:13.760 --> 00:11:16.660]   and if they didn't burn them alive, which often happened,
[00:11:16.660 --> 00:11:18.760]   they would rape them or make them their slaves.
[00:11:18.760 --> 00:11:20.960]   I mean, they are truly, they are the great, great,
[00:11:20.960 --> 00:11:22.400]   great, great, great, great, great, great, great,
[00:11:22.400 --> 00:11:24.280]   great grandparents of ISIS.
[00:11:24.280 --> 00:11:25.240]   I mean, that's who these people are.
[00:11:25.240 --> 00:11:26.120]   It's just outside of Iraq.
[00:11:26.120 --> 00:11:26.960]   That's where Nineveh is.
[00:11:26.960 --> 00:11:29.080]   It's outside of Mosul, Iraq today.
[00:11:29.080 --> 00:11:31.600]   And so Jonah not going like, Jonah's going,
[00:11:31.600 --> 00:11:32.600]   dude, it's gonna cost me my life.
[00:11:32.600 --> 00:11:33.440]   Are you serious?
[00:11:33.440 --> 00:11:34.840]   I mean, most of us won't even share our faith with,
[00:11:34.840 --> 00:11:37.280]   we're afraid to share it with like our barista at Starbucks
[00:11:37.280 --> 00:11:39.520]   and Jonah's like, hey, skinning out live
[00:11:39.520 --> 00:11:43.720]   or being skinned alive, I don't think so.
[00:11:43.720 --> 00:11:46.000]   And so he decides, man, I'm gonna pick up
[00:11:46.000 --> 00:11:47.840]   and I'm gonna go, that I'm not interested in that.
[00:11:47.840 --> 00:11:49.880]   It wouldn't be dissimilar for God to show up to you
[00:11:49.880 --> 00:11:51.060]   and say, here's what I want you to do.
[00:11:51.060 --> 00:11:52.060]   I've got a mission.
[00:11:52.060 --> 00:11:54.640]   I want you to get on a plane
[00:11:54.640 --> 00:11:58.120]   and I want you to go and I want you to pull together ISIS
[00:11:58.120 --> 00:11:59.560]   and the Taliban and Al Qaeda.
[00:11:59.560 --> 00:12:01.040]   I want you to get everybody together
[00:12:01.040 --> 00:12:03.000]   and I want you to hand out WWJD bracelets,
[00:12:03.000 --> 00:12:06.100]   tell them Muhammad is not a true prophet, Allah is not real.
[00:12:06.100 --> 00:12:08.820]   Jesus is the only way and he will accept your forgiveness
[00:12:08.820 --> 00:12:10.760]   or he'll extend your forgiveness if you repent
[00:12:10.760 --> 00:12:12.640]   and accept him as your Lord and Savior
[00:12:12.640 --> 00:12:14.600]   and do an altar call.
[00:12:14.600 --> 00:12:16.000]   What would you say to God?
[00:12:16.000 --> 00:12:19.960]   Yeah, yeah, that sounds like a great idea.
[00:12:19.960 --> 00:12:21.560]   I think I'm gonna check out Spain.
[00:12:21.560 --> 00:12:24.360]   That's exactly what Jonah did.
[00:12:24.360 --> 00:12:25.720]   He's going, this is gonna cost me my life.
[00:12:25.720 --> 00:12:28.120]   He says, I'm officially a retired prophet.
[00:12:28.120 --> 00:12:30.640]   I'm gonna hang 'em up, no longer for me.
[00:12:30.640 --> 00:12:32.640]   I'm gonna start over in Tarshish.
[00:12:32.640 --> 00:12:33.940]   Or Tarshish.
[00:12:33.940 --> 00:12:37.480]   And (laughs) I don't really know how it's pronounced.
[00:12:37.480 --> 00:12:39.520]   (congregation laughs)
[00:12:39.520 --> 00:12:42.720]   And I'm not sure anyone does, but I think it's Tarshish.
[00:12:42.720 --> 00:12:44.360]   So Jonah takes off.
[00:12:44.360 --> 00:12:46.160]   The first point I wanna see from his life
[00:12:46.160 --> 00:12:48.360]   where Jonah decides, hey, I'm gonna run.
[00:12:48.360 --> 00:12:50.000]   The word of the Lord comes to him, he says,
[00:12:50.000 --> 00:12:53.660]   I'm not going to do that, is what running looks like.
[00:12:53.660 --> 00:12:55.840]   For Jonah, it's exactly what it looks like for us.
[00:12:55.840 --> 00:12:57.040]   Running from the Lord.
[00:12:57.040 --> 00:12:58.240]   What does running look like today?
[00:12:58.240 --> 00:12:59.600]   First point, if you take notes,
[00:12:59.600 --> 00:13:00.760]   what does running look like today?
[00:13:00.760 --> 00:13:02.780]   The answer, disobedience.
[00:13:02.780 --> 00:13:05.520]   Like running is not some huge season
[00:13:05.520 --> 00:13:07.920]   and actions and years and years.
[00:13:07.920 --> 00:13:10.280]   Anytime that you and I are disobedient to God's word,
[00:13:10.280 --> 00:13:11.800]   that's all Jonah did.
[00:13:11.800 --> 00:13:13.720]   He told no to God.
[00:13:13.720 --> 00:13:15.480]   I'm not going to do that.
[00:13:15.480 --> 00:13:17.320]   Anytime you and I are disobedient to God,
[00:13:17.320 --> 00:13:21.640]   we, like Jonah, have officially begun to run.
[00:13:21.640 --> 00:13:25.300]   We may turn back, we may not run for very long,
[00:13:25.300 --> 00:13:27.500]   but anytime you and I disobey the word of the Lord,
[00:13:27.500 --> 00:13:28.780]   what does running from God look like?
[00:13:28.780 --> 00:13:30.500]   It's just disobedience.
[00:13:30.500 --> 00:13:32.520]   And here's the way that I think that we do this,
[00:13:32.520 --> 00:13:33.360]   in two ways.
[00:13:33.360 --> 00:13:36.880]   We say no directly, or we say no, not now.
[00:13:36.880 --> 00:13:39.140]   We delay obedience.
[00:13:39.140 --> 00:13:43.760]   Delayed obedience is disobedience,
[00:13:43.760 --> 00:13:45.900]   and it is still running from the Lord.
[00:13:45.900 --> 00:13:47.080]   What do I mean by delayed obedience?
[00:13:47.080 --> 00:13:48.580]   I mean the type of mentality that says,
[00:13:48.580 --> 00:13:50.820]   hey, I'm eventually gonna stop partying,
[00:13:50.820 --> 00:13:52.340]   just not right now.
[00:13:52.340 --> 00:13:54.580]   I'm not gonna do the kind of weekend warrior thing forever.
[00:13:54.580 --> 00:13:55.820]   This is called your 20s.
[00:13:55.820 --> 00:13:56.940]   This is what you do.
[00:13:56.940 --> 00:13:59.460]   You are officially running from God.
[00:13:59.460 --> 00:14:02.020]   The person who says, hey, yes, we're living together,
[00:14:02.020 --> 00:14:04.740]   but we're eventually gonna get married,
[00:14:04.740 --> 00:14:06.000]   and we're married in God's eyes,
[00:14:06.000 --> 00:14:09.300]   and God understands you are running from God,
[00:14:09.300 --> 00:14:11.620]   and you're doing it in a relationship,
[00:14:11.620 --> 00:14:16.620]   and in a way that God says is not how he designed
[00:14:16.620 --> 00:14:20.740]   marriage, dating, romance to take place.
[00:14:20.740 --> 00:14:23.080]   We live together, and we're not married.
[00:14:23.080 --> 00:14:25.780]   Maybe you're in a season of life where you're like,
[00:14:25.780 --> 00:14:27.300]   hey, I'm eventually going,
[00:14:27.300 --> 00:14:28.560]   you delay obedience through saying,
[00:14:28.560 --> 00:14:30.380]   I'm eventually going to get plugged into a church,
[00:14:30.380 --> 00:14:31.540]   just not right now.
[00:14:31.540 --> 00:14:33.220]   I mean, I moved here last year.
[00:14:33.220 --> 00:14:35.100]   I'm still kind of getting settled.
[00:14:35.100 --> 00:14:36.540]   This is a busy work season.
[00:14:36.540 --> 00:14:38.780]   I would get more plugged into a church,
[00:14:38.780 --> 00:14:40.940]   but I just don't have time for it right now.
[00:14:40.940 --> 00:14:42.780]   I think God understands, really.
[00:14:42.780 --> 00:14:44.620]   You are running from God,
