
[00:00:00.000 --> 00:00:18.160]   How are we doing?
[00:02:42.480 --> 00:02:44.880]   I'm like, no, don't, you can't hold me down, bro.
[00:02:44.880 --> 00:02:45.880]   Don't, you know?
[00:02:45.880 --> 00:02:47.640]   I'm like, I'm going to get in this.
[00:02:47.640 --> 00:02:49.600]   And then I had accounted for that.
[00:02:49.600 --> 00:02:54.040]   I had had that conversation in my head, but then he said something I didn't think about
[00:02:54.040 --> 00:02:55.040]   very well.
[00:02:55.040 --> 00:03:04.960]   He says, "It says you're five nine."
[00:03:04.960 --> 00:03:11.560]   So just in case we don't know each other, like this is five nine.
[00:03:11.560 --> 00:03:14.440]   So I'm thinking fast.
[00:03:14.440 --> 00:03:18.160]   I said, it's a typo.
[00:03:18.160 --> 00:03:21.320]   I'm five 19.
[00:03:21.320 --> 00:03:22.320]   I didn't say that.
[00:03:22.320 --> 00:03:24.280]   I didn't really say that.
[00:03:24.280 --> 00:03:27.080]   Long story short, I didn't get in there.
[00:03:27.080 --> 00:03:32.760]   And if you think about what I was trying to do is I was trying to use a fake ID to get
[00:03:32.760 --> 00:03:33.760]   in.
[00:03:33.760 --> 00:03:37.420]   But what I think is a greater tragedy is most of us, right?
[00:03:37.420 --> 00:03:42.700]   We will go through lives embracing fake IDs.
[00:03:42.700 --> 00:03:46.120]   We will think we are someone who we're not.
[00:03:46.120 --> 00:03:47.120]   That's what I was trying to do.
[00:03:47.120 --> 00:03:52.320]   I was pretending to be someone who I wasn't.
[00:03:52.320 --> 00:04:00.720]   And right now, some of you came in this evening and you are finding identity in someone or
[00:04:00.720 --> 00:04:07.000]   some things that you're not.
[00:04:07.000 --> 00:04:12.440]   And I hope this evening, as we wrap up this series called Amnesia, about forgetting who
[00:04:12.440 --> 00:04:18.760]   you are, forgetting your identity, I hope we have a greater understanding of who God
[00:04:18.760 --> 00:04:26.040]   truly made us to be and what really matters and who we really are.
[00:04:26.040 --> 00:04:34.080]   Because if you go through this life and you begin to find identity in the wrong things,
[00:04:34.080 --> 00:04:39.520]   you get to the end of this life and you realize that you embraced all the things that don't
[00:04:39.520 --> 00:04:41.040]   matter.
[00:04:41.040 --> 00:04:51.160]   And there's this wake up call that you potentially wasted every second the Lord entrusted to
[00:04:51.160 --> 00:04:55.880]   you, believing that you are someone who you aren't.
[00:04:55.880 --> 00:05:06.960]   And so let me explain with a thoughtful question for you, maybe the most important question.
[00:05:06.960 --> 00:05:09.920]   Some would say the most important question.
[00:05:09.920 --> 00:05:13.520]   Who are you?
[00:05:13.520 --> 00:05:16.720]   How do you answer that?
[00:05:16.720 --> 00:05:17.720]   Who are you?
[00:05:17.720 --> 00:05:18.720]   What goes through your mind?
[00:05:18.720 --> 00:05:19.880]   You know, first you say a name.
[00:05:19.880 --> 00:05:21.360]   Well, the name's not who you are.
[00:05:21.360 --> 00:05:22.360]   It's a sound.
[00:05:22.360 --> 00:05:25.760]   It's something your parents came up with so that you would know you were talking to them.
[00:05:25.760 --> 00:05:27.040]   It's certainly not who you are.
[00:05:27.040 --> 00:05:30.200]   You say, well, my hometown is where I'm from.
[00:05:30.200 --> 00:05:31.200]   Well, that's where you're from.
[00:05:31.200 --> 00:05:32.400]   It's not who you are.
[00:05:32.400 --> 00:05:33.400]   That's a geographic location.
[00:05:33.400 --> 00:05:34.960]   Okay, well, my family name.
[00:05:34.960 --> 00:05:38.360]   Okay, you're telling me about other people now who are related to you, still not who
[00:05:38.360 --> 00:05:39.360]   you are.
[00:05:39.360 --> 00:05:40.360]   Okay, my job.
[00:05:40.360 --> 00:05:42.920]   Well, that's interesting trivia question, but that's not who you are.
[00:05:42.920 --> 00:05:46.160]   My hobby is still not who you are.
[00:05:46.160 --> 00:05:47.160]   Good to know.
[00:05:47.160 --> 00:05:48.160]   Who are you?
[00:05:48.160 --> 00:05:51.320]   And maybe right now you're like, oh, JP, I know that I'm a child of God.
[00:05:51.320 --> 00:05:55.160]   Don't Jesus juke me.
[00:05:55.160 --> 00:06:00.080]   That's not what you go through life thinking, hey, this is who I really am.
[00:06:00.080 --> 00:06:06.960]   All the decisions that we make in life, we're essentially accessorizing a character based
[00:06:06.960 --> 00:06:08.360]   on who we think they are.
[00:06:08.360 --> 00:06:13.240]   The car we drive, the bag we carry, the clothes we wear, where we work, where we live, our
[00:06:13.240 --> 00:06:16.240]   apartment, whatever, our neighborhood, our friends.
[00:06:16.240 --> 00:06:22.920]   We're accessorizing a character of who we think we are, but it's not who you are.
[00:06:22.920 --> 00:06:28.720]   The apostle Paul is going to tell us this evening who you are and to do so he's going
[00:06:28.720 --> 00:06:33.400]   to look at fake identities, fake IDs for your consideration.
[00:06:33.400 --> 00:06:35.720]   We're going to be in Philippians chapter three.
[00:06:35.720 --> 00:06:40.400]   So if you turn to the New Testament there towards the second half of the Bible and you
[00:06:40.400 --> 00:06:45.160]   move through the gospels, Matthew, Mark, Luke, and then you move through Acts and Romans,
[00:06:45.160 --> 00:06:50.040]   Galatians, Ephesians, Philippians, chapter three is where we'll be.
[00:06:50.040 --> 00:06:51.040]   Really the whole chapter.
[00:06:51.040 --> 00:06:56.360]   I'm going to fly by not teaching so much verse by verse, more thematically through this chapter
[00:06:56.360 --> 00:07:04.000]   as we look at fake IDs that the apostle Paul identifies who we are.
[00:07:04.000 --> 00:07:09.000]   And really kind of the points up front is the reality that you're not your accomplishments,
[00:07:09.000 --> 00:07:12.160]   you're not your mistakes, and you're not your desires.
[00:07:12.160 --> 00:07:15.000]   You're so much more than those things.
[00:07:15.000 --> 00:07:21.680]   To set this up, Philippi is a part of the Roman Empire, an important part of the Roman
[00:07:21.680 --> 00:07:26.920]   Empire because there was a civil war that took place there, a battle that took place
[00:07:26.920 --> 00:07:29.760]   in this city in 42 BC.
[00:07:29.760 --> 00:07:35.040]   And because of that battle, what happened as a result of the battle is the Roman Emperor
[00:07:35.040 --> 00:07:39.280]   granted the Philippians the opportunity to be Roman citizens.
[00:07:39.280 --> 00:07:40.840]   Now you think, what's the big part about that?
[00:07:40.840 --> 00:07:46.120]   Well, as you think about the Roman Empire, the 70 million people that encompassed the
[00:07:46.120 --> 00:07:50.120]   Roman Empire, only 9% of them were Roman citizens.
[00:07:50.120 --> 00:07:55.960]   And so this town, the people of this town, the Philippians, they found identity in their
[00:07:55.960 --> 00:07:57.640]   citizenship of Rome.
[00:07:57.640 --> 00:08:02.200]   Not just that, but then you take this religious group, the Way, known as Christians, Christ
[00:08:02.200 --> 00:08:04.880]   followers, and there's these Judaizers coming in.
[00:08:04.880 --> 00:08:09.040]   What that means is there's these people, this religious group that is saying, "Hey, you
[00:08:09.040 --> 00:08:11.920]   need to be identified by the good works that you do.
[00:08:11.920 --> 00:08:17.080]   Not just the good works, but the way you treat your body, the way you dress, and things that
[00:08:17.080 --> 00:08:18.960]   you do to yourself.
[00:08:18.960 --> 00:08:20.920]   That's really how you get good with God."
[00:08:20.920 --> 00:08:22.180]   That is also a fake ID.
[00:08:22.180 --> 00:08:28.660]   So citizenship and what you do, these are two fake IDs that Paul is addressing as he
[00:08:28.660 --> 00:08:32.180]   writes this chapter 3, verse 4.
[00:08:32.180 --> 00:08:39.460]   If someone else thinks they have reasons to put confidence in the flesh, I have more.
[00:08:39.460 --> 00:08:40.460]   Almost sounds arrogant.
[00:08:40.460 --> 00:08:42.780]   But then he goes through his resume.
[00:08:42.780 --> 00:08:47.260]   He says, "Circumcised on the eighth day of the people of Israel, of the tribe of Benjamin,
[00:08:47.260 --> 00:08:53.060]   a Hebrew of Hebrews, in regard to the law of Pharisee, as for zeal, persecuting the
[00:08:53.060 --> 00:08:58.060]   church, as for righteousness based on the law, faultless."
[00:08:58.060 --> 00:09:01.180]   Let me put that in modern language for you because we read that and we're like, "What
[00:09:01.180 --> 00:09:02.180]   does that mean?"
[00:09:02.180 --> 00:09:03.900]   He's saying, "Hey, you want to talk about my family?
[00:09:03.900 --> 00:09:05.300]   I was born to the right parents.
[00:09:05.300 --> 00:09:06.940]   They got connections everywhere.
[00:09:06.940 --> 00:09:08.540]   You want to talk about my education?
[00:09:08.540 --> 00:09:10.060]   Ivy League with honors.
[00:09:10.060 --> 00:09:11.380]   You want to talk about power?
[00:09:11.380 --> 00:09:13.620]   I have authority over my enemies.
[00:09:13.620 --> 00:09:15.100]   I can persecute them.
[00:09:15.100 --> 00:09:16.500]   You want to talk about religion?
[00:09:16.500 --> 00:09:17.940]   I never missed a day of church.
[00:09:17.940 --> 00:09:20.700]   I've memorized more Bible than you've forgotten.
[00:09:20.700 --> 00:09:23.020]   You want to talk about respect?
[00:09:23.020 --> 00:09:26.180]   Other guys, older guys, call me for advice.
[00:09:26.180 --> 00:09:28.700]   You want to talk about money, stuff, status?
[00:09:28.700 --> 00:09:31.460]   I win.
[00:09:31.460 --> 00:09:35.380]   What do you want to measure success on?
[00:09:35.380 --> 00:09:36.420]   I'm better than you."
[00:09:36.420 --> 00:09:38.460]   That's what he's saying.
[00:09:38.460 --> 00:09:46.020]   But then he says this, "But whatever were gains to me, I now consider loss for the sake
[00:09:46.020 --> 00:09:47.020]   of Christ.
[00:09:47.020 --> 00:09:56.820]   What is more, I consider everything a loss because of the surpassing worth of knowing
[00:09:56.820 --> 00:10:00.340]   Christ Jesus, my Lord, for whose sake I have lost all things.
[00:10:00.340 --> 00:10:02.460]   I consider them garbage."
[00:10:02.460 --> 00:10:07.980]   In the Greek scruple of the word there, it's almost a curse word like crap.
[00:10:07.980 --> 00:10:13.100]   He's saying, "I consider it trash."
[00:10:13.100 --> 00:10:14.100]   It's slang.
[00:10:14.100 --> 00:10:25.700]   "I consider it excrement in comparison to knowing Christ."
[00:10:25.700 --> 00:10:30.700]   The first fake ID that we're looking at is your accomplishments.
[00:10:30.700 --> 00:10:35.980]   The apostle Paul is not identified by his accomplishments or his resume.
[00:10:35.980 --> 00:10:39.700]   He's saying, "Hey, I know that I'm better than you by any measuring tool that you can
[00:10:39.700 --> 00:10:43.540]   come up with, but I no longer point to what I've accomplished.
[00:10:43.540 --> 00:10:47.700]   I point to what Christ accomplished for me."
[00:10:47.700 --> 00:10:52.540]   He makes this really big effort to explain this so that you would find identity not in
[00:10:52.540 --> 00:10:56.900]   what he's done, but in what was done on his behalf.
[00:10:56.900 --> 00:10:58.260]   This is so important.
[00:10:58.260 --> 00:11:06.660]   I think it's the hardest lesson for us to learn outside of the incomprehensible grace
[00:11:06.660 --> 00:11:09.900]   that God gives us.
[00:11:09.900 --> 00:11:13.780]   He's saying, "Let me lay out some fake IDs for you guys.
[00:11:13.780 --> 00:11:18.620]   What you make, it's not who you are.
[00:11:18.620 --> 00:11:22.580]   Where you work, it's not who you are.
[00:11:22.580 --> 00:11:24.180]   Who you date, that's not who you are.
[00:11:24.180 --> 00:11:26.500]   Who your family is.
[00:11:26.500 --> 00:11:36.100]   Do you find pride or bow up or say, 'Hey, this is my ...' Your ethnicity, that's not
[00:11:36.100 --> 00:11:37.940]   who you are.
[00:11:37.940 --> 00:11:40.660]   How many followers you have.
[00:11:40.660 --> 00:11:46.100]   Are these things that you think about more than you think about your identity in Jesus?
[00:11:46.100 --> 00:11:47.340]   That's not who you are.
[00:11:47.340 --> 00:11:51.860]   Where you live, the neighborhood, what apartment you live in, where you bought a house, the
[00:11:51.860 --> 00:11:57.060]   fact that you were able to buy a house, this is not who you are," he's saying.
[00:11:57.060 --> 00:11:58.060]   He's telling us this.
[00:11:58.060 --> 00:12:00.620]   "This is not what is ultimately important.
[00:12:00.620 --> 00:12:01.860]   It's not bad things.
[00:12:01.860 --> 00:12:03.860]   It's just not who you are."
[00:12:03.860 --> 00:12:10.340]   He says, "All the things that you think are worth working for, they're crap to me."
[00:12:10.340 --> 00:12:13.900]   I use that word because he did.
[00:12:13.900 --> 00:12:18.620]   They won't matter in 100 years.
[00:12:18.620 --> 00:12:25.720]   He says ... Actually, let me explain it like this.
[00:12:25.720 --> 00:12:28.660]   It's very philosophical and difficult, and I don't want you to get stuck early in the
[00:12:28.660 --> 00:12:33.940]   message thinking about this in a loop, but I will say this up front.
[00:12:33.940 --> 00:12:39.140]   I think the most honest answer to who you are is who you will be permanently.
[00:12:39.140 --> 00:12:43.420]   If you think about that, because nobody came in here saying, "Hey, this is who I am," pointing
[00:12:43.420 --> 00:12:46.860]   to who you were, pointing to old accomplishments.
[00:12:46.860 --> 00:12:48.680]   We just don't do that.
[00:12:48.680 --> 00:12:51.020]   We feel sorry for people who do that.
[00:12:51.020 --> 00:12:56.380]   Some of you were the prom queen, but none of you came in wearing a tiara, saying, "That's
[00:12:56.380 --> 00:12:58.320]   right, guys.
[00:12:58.320 --> 00:12:59.740]   That's who I am."
[00:12:59.740 --> 00:13:05.160]   You wouldn't do that, even though one day in the past it was really, really important
[00:13:05.160 --> 00:13:06.160]   to you.
[00:13:06.160 --> 00:13:11.660]   Probably, and I'm so sorry if you did, nobody came in wearing a letter jacket.
[00:13:11.660 --> 00:13:15.340]   It's cold outside, so I'm going to bundle up in this guy, and plus, the patches attract
[00:13:15.340 --> 00:13:17.460]   the ladies.
[00:13:17.460 --> 00:13:20.060]   Nobody did that.
[00:13:20.060 --> 00:13:25.380]   But once upon a time, you would have been like, "Yeah, this is who I am.
[00:13:25.380 --> 00:13:26.380]   See that?
[00:13:26.380 --> 00:13:28.380]   That's what I'm talking about.
[00:13:28.380 --> 00:13:29.380]   That's what I'm talking about."
[00:13:29.380 --> 00:13:30.380]   Power lifting.
[00:13:30.380 --> 00:13:31.380]   What?
[00:13:31.380 --> 00:13:37.660]   That's what you would have done.
[00:13:37.660 --> 00:13:42.820]   Right now, Paul's saying, "Hey, we don't find identity in our past accomplishments."
[00:13:42.820 --> 00:13:46.860]   He's saying, "Indeed, you don't even need to find identity in your present accomplishments.
[00:13:46.860 --> 00:13:48.180]   Consider where you will be.
[00:13:48.180 --> 00:13:51.420]   Consider what is going to be forever and ever and ever."
[00:13:51.420 --> 00:13:54.740]   Like at the sum of your life, at the end of it, people aren't going to talk about things
[00:13:54.740 --> 00:13:58.900]   that you did when you were little or things they didn't see or once upon a time what happened.
[00:13:58.900 --> 00:14:00.420]   They're going to talk about the sum of your life.
[00:14:00.420 --> 00:14:03.980]   They're going to talk about what they knew of you for the longest part of your life and
[00:14:03.980 --> 00:14:07.020]   the last part of your life.
[00:14:07.020 --> 00:14:08.980]   But he's saying, "Hey, there's something past this life."
[00:14:08.980 --> 00:14:09.980]   He's going to begin to tell us this.
[00:14:09.980 --> 00:14:12.140]   This is the context of this, right?
[00:14:12.140 --> 00:14:20.580]   We're not living in the past.
[00:14:20.580 --> 00:14:26.380]   And so I want you to consider what accomplishment is most important to you right now.
[00:14:26.380 --> 00:14:31.500]   And can you have the maturity to say right now, "Outside of knowing Jesus, it really
[00:14:31.500 --> 00:14:34.780]   doesn't matter.
[00:14:34.780 --> 00:14:35.780]   I have that perspective.
[00:14:35.780 --> 00:14:37.980]   It really doesn't matter."
[00:14:37.980 --> 00:14:43.380]   He says, "I consider them garbage that I may gain Christ and be found in him, not having
[00:14:43.380 --> 00:14:47.700]   a righteousness of my own that comes from the law, but that which is through faith in
[00:14:47.700 --> 00:14:52.300]   Christ, the righteousness that comes from God on the basis of faith."
[00:14:52.300 --> 00:14:54.500]   So now he's saying, "Hey, it's not my righteousness.
[00:14:54.500 --> 00:14:57.300]   It's Christ's righteousness, and I want to know Christ."
[00:14:57.300 --> 00:15:03.620]   "Yes," he says, "to know the power of his resurrection and participation in his sufferings,
[00:15:03.620 --> 00:15:08.420]   becoming like him in his death, and so somehow attaining the resurrection from the dead."
[00:15:08.420 --> 00:15:11.900]   Paul is saying something really key that is true for you too.
[00:15:11.900 --> 00:15:15.980]   He's saying, "The greatest thing about me is not something I've done, but something someone
[00:15:15.980 --> 00:15:20.700]   I know did."
[00:15:20.700 --> 00:15:23.660]   He says, "Let me point to one really amazing accomplishment."
[00:15:23.660 --> 00:15:28.300]   Like, what is the most amazing thing that anybody could accomplish?
[00:15:28.300 --> 00:15:31.220]   Like this thing that if you could do, we would just be like, "Well, you win.
[00:15:31.220 --> 00:15:35.020]   It's better than any promotion, any trophy, any jacket, any crown."
[00:15:35.020 --> 00:15:38.740]   Like if you can do that, that's the greatest accomplishment bar none.
[00:15:38.740 --> 00:15:43.460]   Let's go with A, living forever.
[00:15:43.460 --> 00:15:45.180]   Eternal life.
[00:15:45.180 --> 00:15:48.060]   Like you're dead, you come back to life, and you live forever.
[00:15:48.060 --> 00:15:51.060]   He says, "Hey, you stack my accomplishments next to that.
[00:15:51.060 --> 00:15:53.100]   I got nothing.
[00:15:53.100 --> 00:16:01.780]   Why am I going to point to what I've done when I can point to what he's done?"
[00:16:01.780 --> 00:16:06.900]   My first point this evening is this.
[00:16:06.900 --> 00:16:12.540]   You are identified by Christ's accomplishment, not your accomplishments.
[00:16:12.540 --> 00:16:14.700]   Paul's not going to stack his accomplishments next to Christ's.
[00:16:14.700 --> 00:16:18.580]   He's going to say, "Hey, I haven't missed Sunday school at all," when he has over here
[00:16:18.580 --> 00:16:19.580]   perfection.
[00:16:19.580 --> 00:16:24.940]   You are identified by Christ's accomplishment, not your accomplishments.
[00:16:24.940 --> 00:16:26.580]   There's something else key that's happening in this text.
[00:16:26.580 --> 00:16:29.420]   This is why he doesn't find identity in the wrongs he's done.
[00:16:29.420 --> 00:16:31.620]   Because remember, this guy's done some wrongs.
[00:16:31.620 --> 00:16:34.340]   He's done some terrible things, worse things than you've done, he's done.
[00:16:34.340 --> 00:16:38.180]   That's why he writes in verse 12, "Not that I have already attained all this, or have
[00:16:38.180 --> 00:16:39.980]   already arrived at my goal."
[00:16:39.980 --> 00:16:41.180]   No, the goal's still ahead of me.
[00:16:41.180 --> 00:16:46.620]   "But I press on to take hold of that for which Christ Jesus took hold of me.
[00:16:46.620 --> 00:16:52.140]   Brothers and sisters, porch goers, young adults, I do not consider myself yet to have taken
[00:16:52.140 --> 00:16:53.140]   hold of it.
[00:16:53.140 --> 00:16:59.100]   But one thing I do, forgetting," listen, "forgetting what is behind and straining toward what is
[00:16:59.100 --> 00:17:00.100]   ahead.
[00:17:00.100 --> 00:17:04.900]   I press on toward the goal to win the prize for which God has called me heavenward in
[00:17:04.900 --> 00:17:05.900]   Christ Jesus."
[00:17:05.900 --> 00:17:08.340]   He says, "I'm not looking back, I'm looking forward.
[00:17:08.340 --> 00:17:12.100]   It's not where I've been, but where I'm going that's important."
[00:17:12.100 --> 00:17:16.740]   And so the fake identity that he addresses here is being identified by your past.
[00:17:16.740 --> 00:17:21.260]   Things that have happened to you, things that you participated in, sins that mark you.
[00:17:21.260 --> 00:17:23.500]   He says, "Hey, this is not who I am."
[00:17:23.500 --> 00:17:27.980]   Some of you cannot see Christ's forgiveness past your wrongdoings.
[00:17:27.980 --> 00:17:31.300]   When you look at the cross, all you do is see the wrong you've done.
[00:17:31.300 --> 00:17:35.940]   You don't see God's grace and his forgiveness.
[00:17:35.940 --> 00:17:41.260]   The grace that he freely extends you in spite of you.
[00:17:41.260 --> 00:17:43.380]   And Paul is not identified by his past.
[00:17:43.380 --> 00:17:47.420]   He's not sitting here in this letter like, "Guys, I just got to tell you, remember when
[00:17:47.420 --> 00:17:52.220]   Stephen died and they stoned him and I was there and I took joy in that and then I locked
[00:17:52.220 --> 00:17:55.420]   up women and children and it says that I persecuted them in the scriptures.
[00:17:55.420 --> 00:17:56.980]   It said I persecuted them to death.
[00:17:56.980 --> 00:17:57.980]   I killed them.
[00:17:57.980 --> 00:17:58.980]   I'm a murderer.
[00:17:58.980 --> 00:17:59.980]   Woe is me.
[00:17:59.980 --> 00:18:01.220]   I can't do ministry.
[00:18:01.220 --> 00:18:02.220]   I'm disqualified."
[00:18:02.220 --> 00:18:03.700]   He doesn't do that.
[00:18:03.700 --> 00:18:05.740]   And he doesn't even talk about abuse that he's endured.
[00:18:05.740 --> 00:18:09.420]   He doesn't say, "Man, when I went to Antioch, they beat me.
[00:18:09.420 --> 00:18:10.740]   These people turned on me.
[00:18:10.740 --> 00:18:14.580]   Guys I thought were my friends stoned me.
[00:18:14.580 --> 00:18:15.660]   They whipped me.
[00:18:15.660 --> 00:18:16.740]   You don't know what it was like.
[00:18:16.740 --> 00:18:17.740]   They whipped me.
[00:18:17.740 --> 00:18:18.740]   I can't do ministry."
[00:18:18.740 --> 00:18:19.740]   No, he doesn't do that.
[00:18:19.740 --> 00:18:23.780]   He said, "Yeah, man, terrible things happened to me.
[00:18:23.780 --> 00:18:24.860]   I did terrible things.
[00:18:24.860 --> 00:18:28.020]   I'm looking forward.
[00:18:28.020 --> 00:18:30.380]   I'm looking ahead to the prize.
[00:18:30.380 --> 00:18:32.780]   I'm looking where I'm going, not where I've been.
[00:18:32.780 --> 00:18:38.420]   I'm looking forward."
[00:18:38.420 --> 00:18:45.340]   When people tell me, this conversation I have all the time, "You going to heaven?"
[00:18:45.340 --> 00:18:46.340]   "Yeah, I don't know."
[00:18:46.340 --> 00:18:47.340]   "Why?"
[00:18:47.340 --> 00:18:48.500]   "I've just done some things."
[00:18:48.500 --> 00:18:51.180]   They think that's humble.
[00:18:51.180 --> 00:18:52.180]   It's not humble.
[00:18:52.180 --> 00:18:55.380]   It's really arrogant.
[00:18:55.380 --> 00:19:00.340]   If you think that something you've done wrong can keep you from heaven, then you think that
[00:19:00.340 --> 00:19:04.300]   there's a good you can do to get you in heaven.
[00:19:04.300 --> 00:19:07.780]   You're only going to get to heaven because of what Christ did for you.
[00:19:07.780 --> 00:19:14.740]   It has nothing to do with what you've done, only what you believed about Jesus.
[00:19:14.740 --> 00:19:18.420]   There is no sin, no sin, none whatsoever.
[00:19:18.420 --> 00:19:21.540]   The scripture says God delights in forgiving your sin.
[00:19:21.540 --> 00:19:28.840]   There's no sin that can disqualify you from heaven other than you rejecting Christ with
[00:19:28.840 --> 00:19:34.180]   your life.
[00:19:34.180 --> 00:19:41.580]   You're not good enough to get to heaven, and you're not bad enough for heaven to be kept
[00:19:41.580 --> 00:19:43.980]   from you.
[00:19:43.980 --> 00:19:49.940]   It's not about your good or bad works.
[00:19:49.940 --> 00:19:53.420]   Christ's radical forgiveness doesn't belittle your sin.
[00:19:53.420 --> 00:19:55.860]   It magnifies his grace.
[00:19:55.860 --> 00:19:57.540]   You hear that?
[00:19:57.540 --> 00:20:01.900]   His radical forgiveness doesn't make less of your sin.
[00:20:01.900 --> 00:20:06.460]   It just magnifies his amazing grace.
[00:20:06.460 --> 00:20:11.780]   When I was in college, clearly I liked to drink.
[00:20:11.780 --> 00:20:14.380]   I've already told you I liked to party.
[00:20:14.380 --> 00:20:17.580]   I was at this particular party.
[00:20:17.580 --> 00:20:20.440]   It was on Baylor's campus.
[00:20:20.440 --> 00:20:24.300]   The police came, and I got arrested for MIP.
[00:20:24.300 --> 00:20:27.660]   It stands for minor in possession.
[00:20:27.660 --> 00:20:29.740]   I was cuffed and taken to the back of a car to jail.
[00:20:29.740 --> 00:20:31.460]   I spent the night in jail.
[00:20:31.460 --> 00:20:35.300]   As hard as I thought I was, I was honestly scared.
[00:20:35.300 --> 00:20:39.500]   I stood before the judge the next day.
[00:20:39.500 --> 00:20:42.380]   There were all these consequences, fines, and things they were putting in front of me,
[00:20:42.380 --> 00:20:46.300]   but there was this one, these words that I didn't even know why to be afraid of these
[00:20:46.300 --> 00:20:48.500]   words, but they just seemed so terrifying.
[00:20:48.500 --> 00:20:51.580]   It's going to be on your record.
[00:20:51.580 --> 00:20:54.020]   I don't even know what that means.
[00:20:54.020 --> 00:20:59.420]   I don't even know where this record is kept and what it sounds like, but I don't want
[00:20:59.420 --> 00:21:01.820]   it to be on my record.
[00:21:01.820 --> 00:21:04.900]   It just feels like for the rest of my life I'm going to meet with someone, "Hey, I'm
[00:21:04.900 --> 00:21:08.300]   JP, and I've got to tell you I've got a minor in possession in college."
[00:21:08.300 --> 00:21:10.700]   Every job interview I go to is like, "Hey, how are you?
[00:21:10.700 --> 00:21:16.420]   No, I think I'm really competent and proficient in Microsoft Word, and yes, minor in possession."
[00:21:16.420 --> 00:21:18.860]   That's just going to follow me.
[00:21:18.860 --> 00:21:22.700]   I remember having a conversation with my parents, and everybody being like, "Hey, we've got
[00:21:22.700 --> 00:21:26.420]   to make sure this doesn't stay on your record."
[00:21:26.420 --> 00:21:30.980]   Not that we had a lot of money, but I remember my dad talking to an attorney and just thinking
[00:21:30.980 --> 00:21:36.460]   through, "Hey, what can we do to make sure this doesn't stay on my record?"
[00:21:36.460 --> 00:21:42.620]   I remember even bargaining with the judge and me losing my license in exchange so that
[00:21:42.620 --> 00:21:43.940]   this doesn't stay on my record.
[00:21:43.940 --> 00:21:47.220]   I remember celebrating the reality that it's not on my record.
[00:21:47.220 --> 00:21:48.220]   It's not on my record.
[00:21:48.220 --> 00:21:49.460]   It got off my record.
[00:21:49.460 --> 00:21:51.540]   It wasn't that I didn't get an MIP.
