
[00:00:00.000 --> 00:00:01.200]   Good evening, everybody.
[00:01:42.840 --> 00:01:44.300]   when I say a personal life mission.
[00:01:44.300 --> 00:01:48.580]   What causes that to change dramatically
[00:01:48.580 --> 00:01:50.920]   from themselves to God?
[00:01:50.920 --> 00:01:53.480]   Because that does happen sometimes, right?
[00:01:53.480 --> 00:01:55.880]   How does a person go, and self can look in any way.
[00:01:55.880 --> 00:01:58.080]   When I say their life mission being themselves,
[00:01:58.080 --> 00:01:58.920]   that can look like anything.
[00:01:58.920 --> 00:02:01.460]   That can look like chasing options, money, power,
[00:02:01.460 --> 00:02:03.620]   pleasure, freedom, control, family, sex, achievement.
[00:02:03.620 --> 00:02:06.660]   But underneath all those many diverse options,
[00:02:06.660 --> 00:02:09.600]   it is an expression of the self as mission.
[00:02:09.600 --> 00:02:12.760]   Maybe even self improvement, a future version of the self.
[00:02:12.760 --> 00:02:16.580]   How can it be that a person's inner life mission
[00:02:16.580 --> 00:02:18.380]   can go from totally self-oriented,
[00:02:18.380 --> 00:02:21.380]   totally locked into the mirror, if you will,
[00:02:21.380 --> 00:02:24.480]   the metaphorical mirror, to becoming about God,
[00:02:24.480 --> 00:02:27.920]   essentially a mission to give the life away,
[00:02:27.920 --> 00:02:29.220]   voluntarily just to give it away.
[00:02:29.220 --> 00:02:30.380]   How does that change happen?
[00:02:30.380 --> 00:02:31.520]   And by way of introduction tonight,
[00:02:31.520 --> 00:02:32.880]   since I'm aware most of us have not met,
[00:02:32.880 --> 00:02:34.760]   I wanna tell you this shift of mission
[00:02:34.760 --> 00:02:38.660]   actually took place to me, in my life, in my heart.
[00:02:38.660 --> 00:02:41.400]   And I can't show you a picture
[00:02:41.400 --> 00:02:42.960]   that really captures a life mission
[00:02:42.960 --> 00:02:45.200]   because we don't usually have our life's mission
[00:02:45.200 --> 00:02:46.560]   tattooed on our forehead.
[00:02:46.560 --> 00:02:48.940]   But if I could show a before and after
[00:02:48.940 --> 00:02:52.700]   of a life mission photo, this would be pretty much it.
[00:02:52.700 --> 00:02:54.040]   I ask you to be gracious.
[00:02:54.040 --> 00:02:56.380]   Yeah, here it is.
[00:02:56.380 --> 00:03:00.240]   So the guy on the, the guy on the left,
[00:03:00.240 --> 00:03:01.380]   they told me this was a safe place.
[00:03:01.380 --> 00:03:04.220]   It feels like it's room of judgment right now, okay?
[00:03:04.220 --> 00:03:08.320]   Listen, the guy on the left is a teenager in 2005.
[00:03:08.320 --> 00:03:09.420]   You see the shell necklace.
[00:03:09.420 --> 00:03:12.900]   And so this is not one, but two, as a matter of fact.
[00:03:12.900 --> 00:03:15.660]   So try to get past the surface for a second.
[00:03:15.660 --> 00:03:17.700]   And like, I wanna take you inside the mind of this person
[00:03:17.700 --> 00:03:19.800]   because I lived with him 24 hours a day.
[00:03:19.800 --> 00:03:22.500]   And I can assure you that this person
[00:03:22.500 --> 00:03:25.140]   wants to live for himself.
[00:03:25.140 --> 00:03:28.740]   His life's mission is indeed fully and utterly himself.
[00:03:28.740 --> 00:03:31.320]   There is no bigger joy than himself.
[00:03:31.320 --> 00:03:33.280]   There is no, the world's not bigger than himself.
[00:03:33.280 --> 00:03:35.280]   His biggest joy is sexual adventure on the weekends
[00:03:35.280 --> 00:03:37.020]   with little regard for the cost.
[00:03:37.020 --> 00:03:37.980]   He is addicted to the party.
[00:03:37.980 --> 00:03:39.180]   He is addicted to attention.
[00:03:39.180 --> 00:03:43.220]   He's addicted to athletics and promiscuity,
[00:03:43.220 --> 00:03:44.520]   really just more outlets for himself.
[00:03:44.520 --> 00:03:46.660]   He's a shameless narcissist, by the way.
[00:03:46.660 --> 00:03:48.000]   And if you're thinking right now,
[00:03:48.000 --> 00:03:49.900]   man, Garrett, maybe you're being a little hard on yourself.
[00:03:49.900 --> 00:03:52.600]   Oh, I assure you, I'm being a little easy on myself.
[00:03:52.600 --> 00:03:54.300]   You just got the edited version, okay?
[00:03:54.300 --> 00:03:56.040]   I could bring people in here to let you know
[00:03:56.040 --> 00:03:57.700]   that I just gave you the sanitized version
[00:03:57.700 --> 00:04:01.580]   of how I was living prior to about the age of 20, okay?
[00:04:01.580 --> 00:04:04.020]   So that's a person who I know good and well
[00:04:04.020 --> 00:04:09.020]   was thoroughly engaged in a life mission for the self.
[00:04:09.020 --> 00:04:11.960]   Now, this person on the right, this is a 30-year-old.
[00:04:11.960 --> 00:04:15.120]   And this is us with everything we own in a U-Haul.
[00:04:15.120 --> 00:04:16.820]   And we are on the way to New York City
[00:04:16.820 --> 00:04:18.960]   to begin, of all things, a church.
[00:04:18.960 --> 00:04:21.960]   This person, while still oft wrong,
[00:04:21.960 --> 00:04:24.760]   often mistaken, often misled, and thoroughly imperfect,
[00:04:24.760 --> 00:04:27.600]   this person's deepest desires have changed.
[00:04:27.600 --> 00:04:29.000]   This person wants at a base level
[00:04:29.000 --> 00:04:30.800]   to live for something more.
[00:04:30.800 --> 00:04:33.040]   This person wants not to live for himself.
[00:04:33.040 --> 00:04:35.440]   This person wants to make life count.
[00:04:35.440 --> 00:04:36.980]   The fear is not missing out on the weekend
[00:04:36.980 --> 00:04:39.380]   or some exploit of the weekend.
[00:04:39.380 --> 00:04:41.380]   The fear is wasting the life
[00:04:41.380 --> 00:04:43.320]   and making it not count for something ultimate.
[00:04:43.320 --> 00:04:46.020]   The entire life mission under the surface
[00:04:46.020 --> 00:04:47.220]   of these people have changed.
[00:04:47.220 --> 00:04:49.820]   And I just wanna ask you, how can this be?
[00:04:49.820 --> 00:04:52.060]   The person on the left is a mission field.
[00:04:52.060 --> 00:04:55.000]   That means a person that other people pray for and go,
[00:04:55.000 --> 00:04:56.860]   "God, I just wish you'd get Garrett's attention.
[00:04:56.860 --> 00:04:57.800]   "Please bring him to his knees
[00:04:57.800 --> 00:04:59.440]   "and show him that he needs you."
[00:04:59.440 --> 00:05:01.240]   You know, like that person is a mission field.
[00:05:01.240 --> 00:05:02.840]   The person on the right is a missionary.
[00:05:02.840 --> 00:05:04.200]   That means I'm now the person that's like,
[00:05:04.200 --> 00:05:05.680]   "Oh God, will you get someone's attention?
[00:05:05.680 --> 00:05:06.740]   "Will you just bring them to their knees
[00:05:06.740 --> 00:05:08.080]   "and just show them that they need you?"
[00:05:08.080 --> 00:05:09.880]   I now pray the prayers for other people
[00:05:09.880 --> 00:05:11.580]   that people used to pray for me
[00:05:11.580 --> 00:05:14.080]   because I went from being a mission field to a missionary
[00:05:14.080 --> 00:05:16.620]   because my life mission went from myself to God.
[00:05:16.620 --> 00:05:20.280]   That's a real change that I underwent in my life.
[00:05:20.280 --> 00:05:22.360]   And what I wanna ask you to reflect on for a second is,
[00:05:22.360 --> 00:05:24.120]   how does that happen?
[00:05:24.120 --> 00:05:26.100]   Because it might happen to you, right?
[00:05:26.100 --> 00:05:27.960]   How does this actually take place?
[00:05:27.960 --> 00:05:29.060]   Some people try to explain this
[00:05:29.060 --> 00:05:30.260]   in all kinds of natural ways.
[00:05:30.260 --> 00:05:31.100]   You know this, right?
[00:05:31.100 --> 00:05:31.940]   Some people would say,
[00:05:31.940 --> 00:05:33.060]   "Well, maybe you just grew up."
[00:05:33.060 --> 00:05:34.400]   But no, that can't quite cover it
[00:05:34.400 --> 00:05:35.240]   because guess what?
[00:05:35.240 --> 00:05:36.940]   There's no magic age you cross
[00:05:36.940 --> 00:05:38.240]   to where you just decide, "You know what?
[00:05:38.240 --> 00:05:40.180]   "I've had enough of me and I'm gonna live for God."
[00:05:40.180 --> 00:05:42.480]   We all, there's such a thing as a selfish 70, 80,
[00:05:42.480 --> 00:05:44.740]   90 year old, that's a thing, right?
[00:05:44.740 --> 00:05:47.740]   So there's no magic number that where you just graduate
[00:05:47.740 --> 00:05:48.580]   from living for yourself.
[00:05:48.580 --> 00:05:49.720]   So it can't be just age.
[00:05:49.720 --> 00:05:50.560]   And some people would say,
[00:05:50.560 --> 00:05:51.380]   "Well, you know what?
[00:05:51.380 --> 00:05:52.220]   "You're a pastor
[00:05:52.220 --> 00:05:54.120]   "and we can just give you a category to you.
[00:05:54.120 --> 00:05:56.460]   "And that's just what pastors do is live for God."
[00:05:56.460 --> 00:05:58.800]   But wait, you have to start to live for God
[00:05:58.800 --> 00:06:00.460]   as a mission before you become a pastor.
[00:06:00.460 --> 00:06:01.760]   You don't hire someone as a pastor
[00:06:01.760 --> 00:06:02.600]   who doesn't live for God,
[00:06:02.600 --> 00:06:03.840]   hoping they like change their mind.
[00:06:03.840 --> 00:06:04.800]   You see what I'm saying?
[00:06:04.800 --> 00:06:06.540]   So it had to come first.
[00:06:06.540 --> 00:06:08.300]   The desire to live for God had to come first.
[00:06:08.300 --> 00:06:09.140]   Someone would say,
[00:06:09.140 --> 00:06:10.300]   "Ah, I think the answer was right there
[00:06:10.300 --> 00:06:11.580]   "in that picture to your left."
[00:06:11.580 --> 00:06:13.540]   You probably married like a super Christian woman
[00:06:13.540 --> 00:06:15.640]   and just like had to like clean it up.
[00:06:15.640 --> 00:06:17.580]   Well, she is a committed Christian,
[00:06:17.580 --> 00:06:18.840]   but that's not the primary influence.
[00:06:18.840 --> 00:06:20.640]   I started to walk with God before we got married.
[00:06:20.640 --> 00:06:21.480]   Someone would say,
[00:06:21.480 --> 00:06:22.320]   "You know what?
[00:06:22.320 --> 00:06:23.160]   "I can explain this.
[00:06:23.160 --> 00:06:23.980]   "You know what happened to you?
[00:06:23.980 --> 00:06:25.120]   "You made like a new year's resolution.
[00:06:25.120 --> 00:06:26.880]   "You just like woke up one day
[00:06:26.880 --> 00:06:28.460]   "and you're the one guy for whom it worked."
[00:06:28.460 --> 00:06:30.360]   But here's the thing, discipline can't do it.
[00:06:30.360 --> 00:06:33.520]   Discipline can only support the mission you already have.
[00:06:33.520 --> 00:06:35.500]   It can't change you from the outside in.
[00:06:35.500 --> 00:06:36.460]   That's not the way it works.
[00:06:36.460 --> 00:06:38.840]   A change of mission comes from the inside out.
[00:06:38.840 --> 00:06:40.500]   So it can't just be that I woke up one day
[00:06:40.500 --> 00:06:42.300]   and wanted to get serious about life.
[00:06:42.300 --> 00:06:43.140]   Somebody would say,
[00:06:43.140 --> 00:06:43.980]   "You know what, bro?
[00:06:43.980 --> 00:06:44.800]   "I don't know.
[00:06:44.800 --> 00:06:45.640]   "Look, maybe you went bald
[00:06:45.640 --> 00:06:46.480]   "and God was your only option."
[00:06:46.480 --> 00:06:47.300]   You know what I'm saying?
[00:06:47.300 --> 00:06:48.940]   Like, I don't know what happened to you,
[00:06:48.940 --> 00:06:50.340]   but good for you.
[00:06:50.340 --> 00:06:51.440]   And you know what?
[00:06:51.440 --> 00:06:53.040]   Whatever happened, I don't know,
[00:06:53.040 --> 00:06:55.320]   but whatever happened, it was rare, it was weird.
[00:06:55.320 --> 00:06:56.820]   So I'm safe.
[00:06:56.820 --> 00:07:00.120]   And I wanna tell you, that's exactly my point.
[00:07:00.120 --> 00:07:03.020]   It's not weird and it's not rare.
[00:07:03.020 --> 00:07:06.260]   It's happening to people on your row.
[00:07:06.260 --> 00:07:08.960]   People in this room by the hundreds
[00:07:08.960 --> 00:07:10.660]   and in fact by the thousands
[00:07:10.660 --> 00:07:14.440]   are experiencing a change of desire to live for them.
[00:07:14.440 --> 00:07:15.400]   This is happening in real time.
[00:07:15.400 --> 00:07:16.240]   This is happening weekly.
[00:07:16.240 --> 00:07:17.060]   This is happening in your city.
[00:07:17.060 --> 00:07:18.540]   This is happening right now
[00:07:18.540 --> 00:07:20.600]   that people are actually experiencing
[00:07:20.600 --> 00:07:23.540]   a major and radical shift in real time
[00:07:23.540 --> 00:07:26.820]   from living for themselves to living for God.
[00:07:26.820 --> 00:07:27.740]   It can happen to them.
[00:07:27.740 --> 00:07:29.020]   It can happen to you.
[00:07:29.020 --> 00:07:30.080]   And you know this is true.
[00:07:30.080 --> 00:07:32.260]   I'll just make up a person that I haven't met tonight,
[00:07:32.260 --> 00:07:33.460]   but I know is in this room
[00:07:33.460 --> 00:07:34.380]   and you know they are too.
[00:07:34.380 --> 00:07:35.220]   So here they come.
[00:07:35.220 --> 00:07:36.720]   He's 31 years old.
[00:07:36.720 --> 00:07:39.160]   And six months ago, he lived for his career.
[00:07:39.160 --> 00:07:41.100]   And he was determined to get all his identity
[00:07:41.100 --> 00:07:41.920]   from his career.
[00:07:41.920 --> 00:07:43.460]   He's climbing the corporate ladder.
[00:07:43.460 --> 00:07:45.200]   He was gonna make millionaire by 30,
[00:07:45.200 --> 00:07:46.460]   didn't quite get there, but you know what?
[00:07:46.460 --> 00:07:47.760]   There's always early retirement
[00:07:47.760 --> 00:07:49.540]   and he is going to double down and make it.
[00:07:49.540 --> 00:07:53.100]   And his journey is in the past is approximately this.
[00:07:53.100 --> 00:07:56.180]   He went to the ball field as a little boy to get identity
[00:07:56.180 --> 00:07:57.140]   and he didn't get it.
[00:07:57.140 --> 00:07:58.140]   And then as an adolescent,
[00:07:58.140 --> 00:08:00.080]   he went to the bedroom to get identity
[00:08:00.080 --> 00:08:00.920]   and he didn't get it.
[00:08:00.920 --> 00:08:03.280]   And now he's gonna try the boardroom.
[00:08:03.280 --> 00:08:05.180]   And if he can get power from the company,
[00:08:05.180 --> 00:08:06.620]   that somehow is going to,
[00:08:06.620 --> 00:08:08.160]   he's gonna worship his resume now.
[00:08:08.160 --> 00:08:09.920]   And now he hasn't noticed yet
[00:08:09.920 --> 00:08:11.160]   that the target keeps changing
[00:08:11.160 --> 00:08:12.360]   and he's chasing a mirage
[00:08:12.360 --> 00:08:14.000]   and his identity can only come from God.
[00:08:14.000 --> 00:08:16.220]   And that's where he was living a few months ago.
[00:08:16.220 --> 00:08:18.260]   But now there's an after.
[00:08:18.260 --> 00:08:19.440]   It's different.
[00:08:19.440 --> 00:08:20.700]   And his parents have noticed.
[00:08:20.700 --> 00:08:23.960]   He can't stop for some reason hanging around church.
[00:08:23.960 --> 00:08:26.240]   And all of a sudden as he does his work,
[00:08:26.240 --> 00:08:28.840]   he's calm because his identity isn't attached
[00:08:28.840 --> 00:08:30.780]   to his performance anymore.
[00:08:30.780 --> 00:08:32.040]   And all of a sudden,
[00:08:32.040 --> 00:08:34.080]   he doesn't worship some future version of himself
[00:08:34.080 --> 00:08:35.280]   in a corner office.
[00:08:35.280 --> 00:08:37.520]   He worships God and does his work from a state of peace.
[00:08:37.520 --> 00:08:39.320]   And all of a sudden the person he's dating is like,
[00:08:39.320 --> 00:08:40.620]   I think I'm dating someone else
[00:08:40.620 --> 00:08:42.120]   than the person I started dating
[00:08:42.120 --> 00:08:44.220]   because a change has radically happened
[00:08:44.220 --> 00:08:45.220]   in such a person's life.
[00:08:45.220 --> 00:08:46.700]   That's happening all over this room.
[00:08:46.700 --> 00:08:48.200]   Did you know that?
[00:08:48.200 --> 00:08:49.900]   I'll make up one more.
[00:08:49.900 --> 00:08:52.660]   Here's a girl, 26 years old, six months ago,
[00:08:52.660 --> 00:08:54.500]   is looking back on her previous five years.
[00:08:54.500 --> 00:08:55.460]   And you know what she sees?
[00:08:55.460 --> 00:08:56.640]   Guy A in her, guy B in her,
[00:08:56.640 --> 00:08:57.740]   guy C in her, guy D in her.
[00:08:57.740 --> 00:08:59.180]   They all have in common a guy in her
[00:08:59.180 --> 00:09:00.740]   because that was her mission.
[00:09:00.740 --> 00:09:02.840]   But now all of a sudden,
[00:09:02.840 --> 00:09:06.080]   all of a sudden, a radical change has happened.
[00:09:06.080 --> 00:09:07.440]   She seems to operate from confidence.
[00:09:07.440 --> 00:09:08.920]   She doesn't seem to operate
[00:09:08.920 --> 00:09:11.480]   as a person who is easily fooled or foolish.
[00:09:11.480 --> 00:09:12.680]   She has a sense of peace.
[00:09:12.680 --> 00:09:14.620]   She seems to draw her sense of self,
[00:09:14.620 --> 00:09:17.460]   not from who's beside her, but who is above her.
[00:09:17.460 --> 00:09:18.620]   And no one knows, like,
[00:09:18.620 --> 00:09:20.720]   this transformation has taken place.
[00:09:20.720 --> 00:09:21.720]   How can this be?
[00:09:21.720 --> 00:09:23.060]   It's happening on your row.
[00:09:23.060 --> 00:09:25.000]   And I just wanna preach tonight
[00:09:25.000 --> 00:09:27.360]   in a way that invites you, invites you,
[00:09:27.360 --> 00:09:30.900]   not to see what causes that kind of a change, but who.
[00:09:30.900 --> 00:09:32.240]   Because ultimately,
[00:09:32.240 --> 00:09:34.640]   behind every one of these changes is a who.
[00:09:34.640 --> 00:09:36.980]   And the hero of all this is not the change itself.
[00:09:36.980 --> 00:09:38.440]   It's not the changed people.
[00:09:38.440 --> 00:09:40.440]   It is the who that does the changing
[00:09:40.440 --> 00:09:42.480]   and the mission that he directs us to.
[00:09:42.480 --> 00:09:43.720]   I just wanna invite you.
[00:09:43.720 --> 00:09:45.480]   I wanna invite you to give your life away tonight.
[00:09:45.480 --> 00:09:46.320]   So I have a humble goal.
[00:09:46.320 --> 00:09:47.160]   Just give your life away.
[00:09:47.160 --> 00:09:48.060]   That's all I'm after.
[00:09:48.060 --> 00:09:52.500]   I want you to leverage your life for something that counts.
[00:09:52.500 --> 00:09:54.160]   And I know in a room this big,
[00:09:54.160 --> 00:09:55.520]   I know some of you are just unavailable.
[00:09:55.520 --> 00:09:57.260]   You are mid-self mission.
[00:09:57.260 --> 00:09:58.940]   And I just, I know, I've lived it.
[00:09:58.940 --> 00:10:00.200]   I've been there.
[00:10:00.200 --> 00:10:04.140]   If the person whose thought bubble, if I could see it,
[00:10:04.140 --> 00:10:06.600]   says, "You can't make me," trust me, I already know.
[00:10:06.600 --> 00:10:08.100]   I know I can.
[00:10:08.100 --> 00:10:09.300]   But I wanna invite you,
[00:10:09.300 --> 00:10:11.440]   because some of you in this room are available tonight.
[00:10:11.440 --> 00:10:12.680]   That's the way it works.
[00:10:12.680 --> 00:10:14.440]   There's always people who are available
[00:10:14.440 --> 00:10:15.920]   to be united in mission.
[00:10:15.920 --> 00:10:18.520]   It doesn't matter if you're united in truth, in worship,
[00:10:18.520 --> 00:10:20.380]   if you don't, at the end of the day, excuse me,
[00:10:20.380 --> 00:10:22.220]   if you don't ultimately put it into practice
[00:10:22.220 --> 00:10:24.520]   to connect people with God and with one another.
[00:10:24.520 --> 00:10:26.320]   So I'm gonna talk about mission tonight.
[00:10:26.320 --> 00:10:27.520]   And I wanna introduce you to the one
[00:10:27.520 --> 00:10:29.760]   who will set you on the mission of a lifetime.
[00:10:29.760 --> 00:10:31.400]   And that is, of course, the person of Jesus.
[00:10:31.400 --> 00:10:33.360]   And I want you to see what it looks like
[00:10:33.360 --> 00:10:35.960]   when he orients his life around mission,
[00:10:35.960 --> 00:10:38.360]   which is a model for us and what it looks like for us.
[00:10:38.360 --> 00:10:40.140]   All right, so I'm gonna take us to a story tonight.
[00:10:40.140 --> 00:10:40.980]   It's really just a moment.
[00:10:40.980 --> 00:10:43.180]   It's a real moment in real time, in real history,
[00:10:43.180 --> 00:10:44.980]   2,000 years ago, where the person of Jesus
[00:10:44.980 --> 00:10:46.540]   interacts with some people.
[00:10:46.540 --> 00:10:49.780]   And there are some words that have shaped my very life.
[00:10:49.780 --> 00:10:50.840]   And I hope they will yours.
[00:10:50.840 --> 00:10:52.340]   Here they come.
[00:10:52.340 --> 00:10:53.340]   It starts like this.
[00:10:53.340 --> 00:10:58.380]   "And Jesus went throughout all the cities and villages,
[00:10:58.380 --> 00:11:00.420]   teaching in their synagogues and doing two things."
[00:11:00.420 --> 00:11:01.460]   This is very important tonight.
[00:11:01.460 --> 00:11:04.000]   If you have any interest whatsoever in living on mission,
[00:11:04.000 --> 00:11:06.200]   this is gonna really matter for you.
[00:11:06.200 --> 00:11:08.200]   "He was proclaiming the gospel
[00:11:08.200 --> 00:11:11.460]   and he was healing every disease and affliction."
[00:11:11.460 --> 00:11:12.840]   So he's doing two things.
[00:11:12.840 --> 00:11:14.240]   They're paired together.
[00:11:14.240 --> 00:11:16.280]   You gotta have 'em both or you're not doing the mission.
[00:11:16.280 --> 00:11:17.100]   Here they are.
[00:11:17.100 --> 00:11:20.140]   "Proclaiming the gospel of the kingdom Jesus was doing,
[00:11:20.140 --> 00:11:24.620]   and he was healing every disease and affliction."
[00:11:24.620 --> 00:11:25.840]   You could summarize this by saying
[00:11:25.840 --> 00:11:27.960]   he was speaking and he was serving.
[00:11:27.960 --> 00:11:30.620]   He's speaking a body of content.
[00:11:30.620 --> 00:11:32.220]   He's got stuff to say.
[00:11:32.220 --> 00:11:34.160]   The gospel, I'm gonna explain that in just a moment.
[00:11:34.160 --> 00:11:35.720]   But that's the content of what he has to say.
[00:11:35.720 --> 00:11:37.560]   He is proclaiming the gospel,
[00:11:37.560 --> 00:11:39.400]   and he's also helping people
[00:11:39.400 --> 00:11:41.540]   with their felt needs in real time.
[00:11:41.540 --> 00:11:45.640]   He's creating relief for people who are hurting.
[00:11:45.640 --> 00:11:48.200]   And so he is doing both of these, not one or the other.
[00:11:48.200 --> 00:11:49.700]   And so you can always count on this.
[00:11:49.700 --> 00:11:52.980]   Mission for God means speaking and serving
[00:11:52.980 --> 00:11:55.320]   all the time, always, and forever,
[00:11:55.320 --> 00:11:57.180]   right from the example of Christ.
[00:11:57.180 --> 00:11:59.240]   Mission for God, if you have any interest whatsoever
[00:11:59.240 --> 00:12:00.980]   in giving your life to God,
[00:12:00.980 --> 00:12:04.480]   mission for God means speaking and serving.
[00:12:04.480 --> 00:12:06.860]   He said it said he was proclaiming the gospel.
[00:12:06.860 --> 00:12:07.820]   What does that mean?
[00:12:07.820 --> 00:12:09.420]   What is the gospel?
[00:12:09.420 --> 00:12:10.920]   What's this thing he was saying?
[00:12:10.920 --> 00:12:12.520]   I understand the word gospel is interesting
[00:12:12.520 --> 00:12:13.560]   because it can sound a little bit
[00:12:13.560 --> 00:12:14.900]   like a religious catch-all word
[00:12:14.900 --> 00:12:16.800]   that it means everything and somehow means nothing,
[00:12:16.800 --> 00:12:18.360]   and you have no clear idea.
[00:12:18.360 --> 00:12:19.460]   You know, like, what does gospel mean?
[00:12:19.460 --> 00:12:21.200]   Isn't it a type of music after all?
[00:12:21.200 --> 00:12:23.500]   What does it actually mean when we're saying
[00:12:23.500 --> 00:12:25.040]   he's proclaiming the gospel?
[00:12:25.040 --> 00:12:26.700]   Here's what it means.
[00:12:26.700 --> 00:12:28.540]   It means that we're all mid-mission
[00:12:28.540 --> 00:12:30.940]   to live for ourselves and not God.
[00:12:30.940 --> 00:12:33.080]   It means that we've all, to the last human
[00:12:33.080 --> 00:12:35.180]   who's ever lived, pushed God away and said,
[00:12:35.180 --> 00:12:36.880]   "I have my own mission, thank you very much.
[00:12:36.880 --> 00:12:39.380]   "I'll live in this world that you created on my terms
[00:12:39.380 --> 00:12:42.260]   "for myself and for my own ends and not for yours,
[00:12:42.260 --> 00:12:46.200]   "thank you, but I'll call you if I need you, bye."
[00:12:46.200 --> 00:12:47.960]   That's what sin is.
[00:12:47.960 --> 00:12:49.860]   That's us separating ourself from God,
[00:12:49.860 --> 00:12:51.260]   not because he wanted us to separate,
[00:12:51.260 --> 00:12:53.840]   but because we wanted something else.
[00:12:53.840 --> 00:12:56.880]   And yet God didn't wait for us to turn back to him
[00:12:56.880 --> 00:12:58.880]   and say, "God, you know, maybe we really messed up,"
[00:12:58.880 --> 00:13:00.540]   'cause we would never have done it.
[00:13:00.540 --> 00:13:03.820]   Instead, he sent his son Christ, his son, Jesus Christ,
[00:13:03.820 --> 00:13:06.320]   to pursue us as an expression of his love
[00:13:06.320 --> 00:13:07.760]   and care and forgiveness.
[00:13:07.760 --> 00:13:09.020]   Do you see that?
[00:13:09.020 --> 00:13:11.660]   So we broke up with God and he pursues us anyway,
[00:13:11.660 --> 00:13:13.760]   and at the cross and resurrection of Christ,
[00:13:13.760 --> 00:13:15.560]   wins us back to himself.
[00:13:15.560 --> 00:13:16.800]   That's a beautiful story.
[00:13:16.800 --> 00:13:17.940]   And it's not just a story,
[00:13:17.940 --> 00:13:20.200]   it happens to be the fact of history,
