
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:17.260 --> 00:04:19.280]   because they answer what I think
[00:04:19.280 --> 00:04:21.760]   is the most important question a Christian can answer,
[00:04:21.760 --> 00:04:24.640]   and that is, who is Jesus to us?
[00:04:24.640 --> 00:04:25.880]   So that's what I wanna talk about tonight
[00:04:25.880 --> 00:04:27.040]   as we look at this text.
[00:04:27.040 --> 00:04:29.160]   I want to answer the question through the lens
[00:04:29.160 --> 00:04:32.260]   of this passage of Scripture, who is Jesus to us?
[00:04:32.260 --> 00:04:33.800]   And after we come to that answer,
[00:04:33.800 --> 00:04:36.320]   I wanna give you one specific action item.
[00:04:36.320 --> 00:04:39.020]   So glad to be with you, let's pray together.
[00:04:39.020 --> 00:04:40.360]   Father, thank you for tonight.
[00:04:40.360 --> 00:04:43.240]   Thank you for everyone who's in the room here in Dallas.
[00:04:43.240 --> 00:04:46.440]   Thank you for all those who are joining us online.
[00:04:47.420 --> 00:04:50.900]   Father, we know that according to Jesus, there's no one,
[00:04:50.900 --> 00:04:53.460]   no one in this space that's here by accident tonight
[00:04:53.460 --> 00:04:56.380]   because Father, you are seeking worshipers
[00:04:56.380 --> 00:04:58.340]   who will worship you in spirit and truth.
[00:04:58.340 --> 00:05:01.500]   And tonight is not so much about us getting ourselves here,
[00:05:01.500 --> 00:05:04.560]   it's you bringing us here that we might experience
[00:05:04.560 --> 00:05:08.000]   the joy of your presence, of knowing you, of worshiping you.
[00:05:08.000 --> 00:05:11.740]   Father, I praise we open up the Bible tonight.
[00:05:11.740 --> 00:05:15.860]   Through your Holy Spirit, you would open up our eyes
[00:05:15.860 --> 00:05:18.940]   in a fresh way to who Jesus is,
[00:05:18.940 --> 00:05:21.300]   that we would see him clearly.
[00:05:21.300 --> 00:05:24.220]   Father, you know our tendency to downsize Jesus,
[00:05:24.220 --> 00:05:27.400]   to make him smaller so he fits into our lives,
[00:05:27.400 --> 00:05:29.100]   to make him in our own image.
[00:05:29.100 --> 00:05:33.460]   I pray you would break apart all the things
[00:05:33.460 --> 00:05:35.260]   that we've constructed that are false tonight.
[00:05:35.260 --> 00:05:39.540]   And I pray that we would see Jesus as he truly is.
[00:05:39.540 --> 00:05:41.700]   Holy Spirit, I pray if there's anyone in this room tonight,
[00:05:41.700 --> 00:05:45.420]   anyone joining us online who doesn't yet know Jesus,
[00:05:45.420 --> 00:05:46.820]   that you would arrange an introduction,
[00:05:46.820 --> 00:05:48.100]   that lives would forever be changed,
[00:05:48.100 --> 00:05:50.380]   that Jesus would be worshiped and glorified.
[00:05:50.380 --> 00:05:53.580]   In his good name we pray together, amen.
[00:05:53.580 --> 00:05:56.380]   Colossians 1, we're gonna jump right into verse 15.
[00:05:56.380 --> 00:06:01.340]   Simple question tonight, who is Jesus to us?
[00:06:01.340 --> 00:06:02.180]   Here we go.
[00:06:02.180 --> 00:06:05.580]   He is the image of the invisible God,
[00:06:05.580 --> 00:06:08.260]   the firstborn of all creation.
[00:06:08.260 --> 00:06:09.220]   Listen to this.
[00:06:09.220 --> 00:06:13.660]   For by him, all things were created in heaven and on earth,
[00:06:13.660 --> 00:06:16.980]   visible and invisible, whether thrones or dominions
[00:06:16.980 --> 00:06:19.740]   or rulers or authorities.
[00:06:19.740 --> 00:06:23.780]   All things were created through him and for him.
[00:06:23.780 --> 00:06:25.540]   And he is before all things,
[00:06:25.540 --> 00:06:28.720]   and in him all things hold together.
[00:06:28.720 --> 00:06:31.700]   I wish we could take these first few verses
[00:06:31.700 --> 00:06:33.180]   and spend hours unpacking them
[00:06:33.180 --> 00:06:34.980]   'cause they're so rich with meaning.
[00:06:34.980 --> 00:06:37.560]   But I wanna highlight a couple things as we get started.
[00:06:37.560 --> 00:06:39.600]   First thing I want you to see as we speak of Jesus,
[00:06:39.600 --> 00:06:41.960]   he's the he we're referring to here,
[00:06:41.960 --> 00:06:45.660]   is he is the image of the invisible God.
[00:06:45.660 --> 00:06:47.220]   If we were to look at the original language
[00:06:47.220 --> 00:06:50.580]   of the New Testament, you would recognize this word
[00:06:50.580 --> 00:06:55.140]   because it is the word that we use for icon.
[00:06:55.140 --> 00:06:58.620]   Jesus is the icon of the invisible God.
[00:06:58.620 --> 00:07:01.280]   Now when we think of icon and think about this,
[00:07:01.280 --> 00:07:04.220]   think of the most iconic image you can come up with.
[00:07:04.220 --> 00:07:05.980]   An icon can do one of two things.
[00:07:05.980 --> 00:07:09.380]   An icon can be a representation of something
[00:07:09.380 --> 00:07:12.080]   or in the biblical sense,
[00:07:12.080 --> 00:07:15.080]   it can be a manifestation of something.
[00:07:15.080 --> 00:07:17.720]   Here's what scripture is telling us.
[00:07:17.720 --> 00:07:20.100]   When you and I look into the face of Jesus,
[00:07:20.100 --> 00:07:24.620]   we see far more than just a representation of God.
[00:07:24.620 --> 00:07:27.540]   We see the very face of God itself.
[00:07:27.540 --> 00:07:31.880]   I don't know if you did this during the pandemic.
[00:07:31.880 --> 00:07:34.420]   Some of you might not have been old enough back then too,
[00:07:34.420 --> 00:07:37.260]   but I binge watched, I'm so bored.
[00:07:37.260 --> 00:07:38.780]   I binge watched so much TV.
[00:07:38.780 --> 00:07:42.100]   Now, my wife, Kara loves musicals
[00:07:42.100 --> 00:07:46.180]   and because I love Kara, I have to love musicals as well.
[00:07:46.180 --> 00:07:49.020]   And I had wanted to take her to see "Hamilton" at Fair Park,
[00:07:49.020 --> 00:07:51.940]   but everything shut down in the pandemic.
[00:07:51.940 --> 00:07:54.300]   We had binge watched everything we could binge watch.
[00:07:54.300 --> 00:07:57.100]   And I thought, okay, I'm gonna splurge.
[00:07:57.100 --> 00:07:58.140]   I'm gonna break my budget.
[00:07:58.140 --> 00:08:00.180]   I'm gonna go ahead and buy the Disney Channel
[00:08:00.180 --> 00:08:03.060]   and we are going to watch the music "Hamilton."
[00:08:03.060 --> 00:08:04.360]   As I was, and it was a great musical.
[00:08:04.360 --> 00:08:05.820]   You should see it if you haven't seen it yet.
[00:08:05.820 --> 00:08:07.860]   As I was watching "Hamilton,"
[00:08:07.860 --> 00:08:09.900]   I would tell you I saw an icon,
[00:08:09.900 --> 00:08:12.140]   an image of Alexander Hamilton.
[00:08:12.140 --> 00:08:14.420]   Now, what I didn't see
[00:08:14.420 --> 00:08:16.880]   was a manifestation of Alexander Hamilton.
[00:08:16.880 --> 00:08:19.380]   What I saw was a representation.
[00:08:19.380 --> 00:08:21.560]   Lin-Manuel Miranda did a beautiful job
[00:08:21.560 --> 00:08:24.340]   of representing Alexander Hamilton,
[00:08:24.340 --> 00:08:26.860]   but I didn't see a manifestation of him.
[00:08:26.860 --> 00:08:29.820]   The only way I could have seen a manifestation
[00:08:29.820 --> 00:08:32.740]   of Alexander Hamilton is had his eternal spirit
[00:08:32.740 --> 00:08:36.420]   somehow been embodied in Lin-Manuel Miranda's body,
[00:08:36.420 --> 00:08:39.060]   then I would have said I could see Alexander Hamilton.
[00:08:39.060 --> 00:08:42.980]   God is a triune God.
[00:08:42.980 --> 00:08:45.820]   The God of the Bible is three persons, one God,
[00:08:45.820 --> 00:08:47.860]   co-eternal, co-worthy of worship,
[00:08:47.860 --> 00:08:51.100]   God the Father, God the Son, God the Holy Spirit.
[00:08:51.100 --> 00:08:53.860]   God the Son took on human form.
[00:08:53.860 --> 00:08:55.500]   His name is Jesus.
[00:08:55.500 --> 00:08:58.060]   When you and I look into the face of Jesus,
[00:08:58.060 --> 00:09:01.300]   we see the very face of God.
[00:09:01.300 --> 00:09:04.380]   Not only is Jesus the image of the invisible God,
[00:09:04.380 --> 00:09:06.140]   I want you to see the next thing it says about him.
[00:09:06.140 --> 00:09:09.520]   He's the firstborn of all creation.
[00:09:09.520 --> 00:09:12.220]   Does that seem confusing to you?
[00:09:12.220 --> 00:09:15.540]   Do you think for a second, wait a minute, wait, wait, wait.
[00:09:15.540 --> 00:09:17.740]   Dave, if Jesus is eternally God,
[00:09:17.740 --> 00:09:19.860]   then how can he be firstborn?
[00:09:19.860 --> 00:09:22.300]   How can he be connected to creation in any way?
[00:09:22.300 --> 00:09:24.740]   Well, if you look at the context of this passage,
[00:09:24.740 --> 00:09:28.580]   you understand that Jesus is not a creature, he's creator.
[00:09:28.580 --> 00:09:32.020]   The text has already told us that everything that exists,
[00:09:32.020 --> 00:09:35.220]   visible, invisible, things in heaven, things on the earth,
[00:09:35.220 --> 00:09:38.100]   were created by Jesus, through Jesus,
[00:09:38.100 --> 00:09:40.460]   and ultimately are for Jesus.
[00:09:40.460 --> 00:09:42.060]   And when we use the term firstborn,
[00:09:42.060 --> 00:09:45.300]   what we mean is he's not just first in sequence,
[00:09:45.300 --> 00:09:47.340]   he's first in significance.
[00:09:47.340 --> 00:09:48.540]   We see this in the Bible, right?
[00:09:48.540 --> 00:09:50.820]   You read those Old Testament stories,
[00:09:50.820 --> 00:09:53.700]   and there's this weight of value
[00:09:53.700 --> 00:09:56.820]   that's placed on firstborn animals, firstborn children.
[00:09:56.820 --> 00:09:59.140]   Any firstborns in the room, raise your hand.
[00:09:59.140 --> 00:10:00.380]   All right, congratulations.
[00:10:00.380 --> 00:10:02.460]   According to the Bible, you're more significant
[00:10:02.460 --> 00:10:04.360]   than the siblings that came after you.
[00:10:05.200 --> 00:10:07.320]   Right, I love to bring this, I have one little brother.
[00:10:07.320 --> 00:10:09.040]   I love to bring this to him up all the time.
[00:10:09.040 --> 00:10:11.360]   Hey man, how are you doing?
[00:10:11.360 --> 00:10:13.760]   Just wanna remind you, I'm the firstborn,
[00:10:13.760 --> 00:10:15.120]   and if we really wanna be biblical,
[00:10:15.120 --> 00:10:17.700]   we should hope that mom and dad take the inheritance.
[00:10:17.700 --> 00:10:20.040]   They split it three ways, and I get two shares,
[00:10:20.040 --> 00:10:21.600]   and you get one, you know,
[00:10:21.600 --> 00:10:23.760]   because that's the way things should be
[00:10:23.760 --> 00:10:26.640]   if mom and dad are gonna follow Jesus through the Bible.
[00:10:26.640 --> 00:10:27.840]   And then when he gets angry, he's telling me,
[00:10:27.840 --> 00:10:30.160]   "Hey man, don't be a hater, I'm just the messenger.
[00:10:30.160 --> 00:10:32.440]   "I'm just telling you what the truth is."
[00:10:33.400 --> 00:10:38.400]   Jesus is more significant than the entirety of creation.
[00:10:38.400 --> 00:10:42.280]   He's the agent of creation because everything that exists,
[00:10:42.280 --> 00:10:44.600]   everything that we see and everything we don't see
[00:10:44.600 --> 00:10:47.920]   that we know exists in our world was created by Jesus,
[00:10:47.920 --> 00:10:51.040]   through Jesus, and ultimately exists for Jesus.
[00:10:51.040 --> 00:10:53.400]   But there's this last phrase I wanna get to
[00:10:53.400 --> 00:10:55.040]   that's so important here.
[00:10:55.040 --> 00:10:58.280]   Look at it with me again, verse 17.
[00:10:58.280 --> 00:11:00.000]   And he is before all things.
[00:11:00.000 --> 00:11:01.560]   Here we go, ready for this?
[00:11:01.560 --> 00:11:04.440]   And in him, all things.
[00:11:04.440 --> 00:11:09.960]   All things, not a few things, not most things,
[00:11:09.960 --> 00:11:13.040]   all things hold together in him.
[00:11:13.040 --> 00:11:15.520]   He holds all things together.
[00:11:15.520 --> 00:11:16.520]   What does that mean?
[00:11:16.520 --> 00:11:20.000]   It means Jesus is the fabric
[00:11:20.000 --> 00:11:22.680]   that gives meaning to everything that exists.
[00:11:22.680 --> 00:11:26.840]   Jesus gives meaning to everything.
[00:11:26.840 --> 00:11:30.980]   Everything has meaning in as much as it relates to Jesus.
[00:11:30.980 --> 00:11:32.960]   Jesus is the single thread of meaning
[00:11:32.960 --> 00:11:35.880]   for everything that exists visibly and invisibly.
[00:11:35.880 --> 00:11:38.760]   So if we go back to our question that we began with,
[00:11:38.760 --> 00:11:41.080]   and that is who is Jesus to us,
[00:11:41.080 --> 00:11:43.320]   first thing I want you to think about is this.
[00:11:43.320 --> 00:11:45.780]   Jesus is our meaning.
[00:11:45.780 --> 00:11:48.840]   Jesus is our meaning.
[00:11:48.840 --> 00:11:52.320]   You ever look around the world?
[00:11:52.320 --> 00:11:56.240]   You ever look around your neighborhood?
[00:11:56.240 --> 00:11:57.520]   You ever look around your workplace?
[00:11:57.520 --> 00:11:59.000]   You ever look around your classroom and you think,
[00:11:59.000 --> 00:12:00.600]   "I can't make sense of this."
[00:12:01.580 --> 00:12:04.260]   It's really hard to piece together significance
[00:12:04.260 --> 00:12:06.260]   and meaning based on what I see.
[00:12:06.260 --> 00:12:08.300]   Well, the reason for that is nothing makes sense
[00:12:08.300 --> 00:12:09.940]   apart from Jesus.
[00:12:09.940 --> 00:12:11.380]   If you're here tonight and you're not a Christian,
[00:12:11.380 --> 00:12:12.300]   you're saying, "I can't make sense
[00:12:12.300 --> 00:12:13.580]   "of what's going on around me."
[00:12:13.580 --> 00:12:15.060]   That makes sense according to the Bible
[00:12:15.060 --> 00:12:17.140]   because the only way the world makes sense
[00:12:17.140 --> 00:12:20.020]   and everything in it is in relationship to Jesus.
[00:12:20.020 --> 00:12:21.700]   Jesus holds all things together,
[00:12:21.700 --> 00:12:24.060]   meaning that Jesus gives meaning
[00:12:24.060 --> 00:12:27.200]   and significance to all things.
[00:12:27.200 --> 00:12:30.380]   I want you to understand this clearly about the Bible.
[00:12:30.380 --> 00:12:32.540]   The Bible isn't a collection of countless stories,
[00:12:32.540 --> 00:12:34.160]   it's one story.
[00:12:34.160 --> 00:12:36.340]   The Bible isn't 1,000 principles to live by,
[00:12:36.340 --> 00:12:37.940]   it's one person to live for.
[00:12:37.940 --> 00:12:41.140]   His name is Jesus.
[00:12:41.140 --> 00:12:46.060]   The Bible's a story in four acts featuring one character.
[00:12:46.060 --> 00:12:47.500]   It's as simple as that.
[00:12:47.500 --> 00:12:48.860]   The featured character of the Bible,
[00:12:48.860 --> 00:12:50.620]   it's not the story of you and me,
[00:12:50.620 --> 00:12:51.780]   it's the story of Jesus.
[00:12:51.780 --> 00:12:53.900]   But here's the four acts.
[00:12:53.900 --> 00:12:55.260]   The first act is creation.
[00:12:55.260 --> 00:12:59.060]   God created the world through Jesus.
[00:12:59.060 --> 00:13:00.860]   And when he had finished creation,
[00:13:00.860 --> 00:13:02.860]   he declared, "This is good."
[00:13:02.860 --> 00:13:05.940]   He made humankind to live in relationship with him,
[00:13:05.940 --> 00:13:08.180]   to worship him and enjoy him forever.
[00:13:08.180 --> 00:13:10.340]   And everything got off to a great start.
[00:13:10.340 --> 00:13:14.060]   But before we even get past the third chapter of Genesis,
[00:13:14.060 --> 00:13:15.260]   everything comes undone.
[00:13:15.260 --> 00:13:18.180]   Our common parents, Adam and Eve,
[00:13:18.180 --> 00:13:19.860]   they rebelled against God.
[00:13:19.860 --> 00:13:23.100]   They did the very thing God said they couldn't do
[00:13:23.100 --> 00:13:27.900]   and because of their sin, their treason, their rebellion,
[00:13:27.900 --> 00:13:29.220]   everything is corrupted.
[00:13:29.220 --> 00:13:31.580]   Everything is broken.
[00:13:31.580 --> 00:13:32.980]   That's chapter two of the Bible.
[00:13:32.980 --> 00:13:36.180]   First chapter is creation, second chapter is fall.
[00:13:36.180 --> 00:13:39.860]   Humankind and the world around us is fallen, it's broken.
[00:13:39.860 --> 00:13:41.980]   But here comes the third chapter.
[00:13:41.980 --> 00:13:45.180]   And this is when the story really starts to get good.
[00:13:45.180 --> 00:13:48.180]   God in his mercy, God in his patience,
[00:13:48.180 --> 00:13:52.100]   God in his kindness, God for the sake of his glory
[00:13:52.100 --> 00:13:55.180]   sends his son Jesus on a rescue mission.
[00:13:56.500 --> 00:13:58.820]   Jesus takes on human form.
[00:13:58.820 --> 00:14:02.580]   He lives the perfect life that no one else can live.
[00:14:02.580 --> 00:14:07.060]   He goes to the cross and there he dies a brutal, painful,
[00:14:07.060 --> 00:14:10.500]   God-forsaken death, the death that you and I deserve to die.
[00:14:10.500 --> 00:14:11.820]   He's put in the grave.
[00:14:11.820 --> 00:14:13.780]   But friends, here's the good news tonight.
[00:14:13.780 --> 00:14:15.500]   You're not gonna ever find the bones of Jesus.
[00:14:15.500 --> 00:14:18.580]   He is risen from the grave, physically, bodily.
[00:14:18.580 --> 00:14:20.540]   He's at the right hand of God the Father.
[00:14:20.540 --> 00:14:23.220]   One day he'll come and he'll rule and reign forever.
[00:14:23.220 --> 00:14:24.900]   And as we enter in this third chapter,
[00:14:24.900 --> 00:14:27.780]   the chapter that you and I find ourselves living in today,
[00:14:27.780 --> 00:14:29.900]   it's the chapter of redemption.
[00:14:29.900 --> 00:14:32.180]   You know what God is doing in the world?
[00:14:32.180 --> 00:14:36.460]   God is drawing together a people from himself,
[00:14:36.460 --> 00:14:38.580]   a people from every tongue, every tribe,
[00:14:38.580 --> 00:14:40.500]   redeeming a people for himself,
[00:14:40.500 --> 00:14:42.700]   promising to forgive them of their sin,
[00:14:42.700 --> 00:14:45.900]   free them from their sin, live life with them,
[00:14:45.900 --> 00:14:47.740]   and ultimately look forward to the fourth chapter,
[00:14:47.740 --> 00:14:49.580]   which is still in front of us.
[00:14:49.580 --> 00:14:51.500]   We're not there yet.
[00:14:51.500 --> 00:14:54.700]   It's the chapter of restoration or recreation.
[00:14:54.700 --> 00:14:57.540]   The day will come when God will restore all things.
[00:14:57.540 --> 00:14:59.820]   And you and I, as followers of Jesus,
[00:14:59.820 --> 00:15:00.780]   will be with him forever.
[00:15:00.780 --> 00:15:02.060]   There'll be no more sin.
[00:15:02.060 --> 00:15:03.340]   There'll be no more suffering.
[00:15:03.340 --> 00:15:04.740]   There'll be no more death.
[00:15:04.740 --> 00:15:09.420]   But friends, today we find ourselves in chapter three.
[00:15:09.420 --> 00:15:13.720]   And if you're here tonight, even as a follower of Jesus,
[00:15:13.720 --> 00:15:16.100]   perhaps especially as a follower of Jesus,
[00:15:16.100 --> 00:15:18.420]   and you're thinking life is hard, you're right.
[00:15:18.420 --> 00:15:22.140]   We haven't entered into chapter four yet.
[00:15:23.380 --> 00:15:25.340]   Jesus has forgiven us.
[00:15:25.340 --> 00:15:29.660]   Jesus has come to live in us through the Holy Spirit.
[00:15:29.660 --> 00:15:31.180]   And he is not only forgiving us
[00:15:31.180 --> 00:15:32.900]   from sin and rebellion and brokenness,
[00:15:32.900 --> 00:15:34.260]   he's freeing us from it.
[00:15:34.260 --> 00:15:35.720]   But we're not entirely there yet.
[00:15:35.720 --> 00:15:37.600]   We're gonna sit.
[00:15:37.600 --> 00:15:40.060]   We're gonna experience suffering.
[00:15:40.060 --> 00:15:41.620]   We're gonna live in a world that's broken,
[00:15:41.620 --> 00:15:45.740]   and yet God promises never to leave us or forsake us.
[00:15:45.740 --> 00:15:47.440]   He's gonna be with us.
[00:15:47.440 --> 00:15:49.700]   We will be his people and he will be our God.
[00:15:49.700 --> 00:15:52.140]   And together we'll walk towards the fourth chapter,
[00:15:52.140 --> 00:15:54.940]   anticipating with hope the day when Jesus returns
[00:15:54.940 --> 00:15:55.940]   and makes everything right.
[00:15:55.940 --> 00:15:58.820]   Until then, it's gonna be hard.
[00:15:58.820 --> 00:16:02.480]   Is your life hard tonight?
[00:16:02.480 --> 00:16:05.900]   Are you struggling tonight?
[00:16:05.900 --> 00:16:10.860]   Do you find yourself in a season perhaps of suffering?
[00:16:10.860 --> 00:16:13.500]   Perhaps a season of fighting sin
[00:16:13.500 --> 00:16:16.540]   and you just feel like you're not gaining any ground?
[00:16:16.540 --> 00:16:19.060]   I've got four daughters.
[00:16:19.060 --> 00:16:21.060]   My wife and I have been married 38 years
[00:16:21.060 --> 00:16:23.140]   come this December.
[00:16:23.140 --> 00:16:26.100]   Four daughters and four sons-in-law
[00:16:26.100 --> 00:16:28.180]   and now eight grandkids.
[00:16:28.180 --> 00:16:29.100]   I love them dearly.
[00:16:29.100 --> 00:16:32.140]   Our youngest daughter, who's here tonight,
[00:16:32.140 --> 00:16:35.500]   at 20 years old was diagnosed with stage four lymphoma.
[00:16:35.500 --> 00:16:38.780]   And it was devastating.
[00:16:38.780 --> 00:16:41.860]   The good news was from the doctors
[00:16:41.860 --> 00:16:43.860]   that this is a treatable form of cancer.
[00:16:43.860 --> 00:16:47.020]   The tough news was it's gonna be hard treatment
[00:16:47.020 --> 00:16:48.220]   to get better.
[00:16:48.220 --> 00:16:50.280]   And so she began chemotherapy.
[00:16:50.280 --> 00:16:51.340]   Perhaps some of you in the room
[00:16:51.340 --> 00:16:52.780]   have had a similar diagnosis.
[00:16:52.780 --> 00:16:54.700]   Maybe you've suffered through cancer.
[00:16:54.700 --> 00:16:58.820]   I'll never forget the first day we took Jillian
[00:16:58.820 --> 00:17:01.340]   to her chemotherapy appointment.
[00:17:01.340 --> 00:17:02.660]   And she went into this large room
[00:17:02.660 --> 00:17:04.700]   and she was the youngest person in the room.
[00:17:04.700 --> 00:17:07.740]   The room was filled with people that looked very sick.
[00:17:07.740 --> 00:17:09.500]   And everyone caught her eye
[00:17:09.500 --> 00:17:10.620]   because they thought to themselves,
[00:17:10.620 --> 00:17:12.940]   why is the person that young in this room?
[00:17:12.940 --> 00:17:15.340]   She got hooked up to her chemotherapy treatment
[00:17:15.340 --> 00:17:16.740]   and she sat there for a few hours.
[00:17:16.740 --> 00:17:19.620]   And as we left, she physically looked different
