
[00:00:00.000 --> 00:00:02.660]   (phone ringing)
[00:09:19.380 --> 00:09:20.500]   It's clear.
[00:09:20.500 --> 00:09:23.300]   We want relationships.
[00:09:23.300 --> 00:09:25.460]   We want to find love.
[00:09:25.460 --> 00:09:29.420]   And yet, as you observe the romantic landscape of our day,
[00:09:29.420 --> 00:09:31.540]   what you see is that although we want to be
[00:09:31.540 --> 00:09:35.580]   in a relationship, we are more romantically disconnected
[00:09:35.580 --> 00:09:39.460]   and discouraged than any other group in history.
[00:09:39.460 --> 00:09:45.060]   According to Pew Research, 42% of young adults,
[00:09:45.060 --> 00:09:48.220]   people like you, 42%,
[00:09:48.220 --> 00:09:50.620]   have never been in a committed relationship.
[00:09:50.620 --> 00:09:56.540]   Now, that excludes camp crushes and summer flings
[00:09:56.540 --> 00:09:59.060]   because a committed relationship would be one
[00:09:59.060 --> 00:10:00.820]   that stands the test of time,
[00:10:00.820 --> 00:10:04.020]   that says I'm in this for the long haul.
[00:10:04.020 --> 00:10:08.180]   Roughly half have never found themselves in that spot.
[00:10:08.180 --> 00:10:11.260]   And yet, despite the fact that that's true,
[00:10:11.260 --> 00:10:13.700]   we know that nearly half of those would say
[00:10:13.700 --> 00:10:16.060]   I would commit to a long-term relationship
[00:10:16.060 --> 00:10:19.740]   upwards of driving three hours if I could find love today.
[00:10:19.740 --> 00:10:22.980]   Like that's how deep the desire goes.
[00:10:22.980 --> 00:10:25.060]   In the US Census Bureau, maybe you've heard this before
[00:10:25.060 --> 00:10:26.420]   because this is passed around a lot
[00:10:26.420 --> 00:10:27.860]   when it comes to your generation,
[00:10:27.860 --> 00:10:29.540]   but what you hear is that the average age
[00:10:29.540 --> 00:10:31.940]   of first marriage has moved further and further
[00:10:31.940 --> 00:10:33.540]   and further down the timeline.
[00:10:33.540 --> 00:10:36.460]   At one time, it was 23, 25 years old,
[00:10:36.460 --> 00:10:40.780]   and yet now it's 28 for girls, and some odd change,
[00:10:40.780 --> 00:10:43.500]   and 30 for guys, meaning it has grown
[00:10:43.500 --> 00:10:46.180]   increasingly later in life.
[00:10:46.180 --> 00:10:47.460]   Why is that?
[00:10:47.460 --> 00:10:48.860]   Like it begs the question.
[00:10:48.860 --> 00:10:51.620]   If we have a desire for marriage,
[00:10:51.620 --> 00:10:54.500]   but there's a delay in that commitment,
[00:10:54.500 --> 00:10:55.980]   what's the issue?
[00:10:55.980 --> 00:10:57.260]   What's the reason?
[00:10:58.180 --> 00:11:01.940]   Well, I think it's pretty plain.
[00:11:01.940 --> 00:11:06.420]   While we want to find love, we do not know where to look.
[00:11:06.420 --> 00:11:11.020]   Like that's the summary of those two ideas together.
[00:11:11.020 --> 00:11:12.940]   And let me just say, like that's not your fault.
[00:11:12.940 --> 00:11:14.500]   Like I'm not looking at you and pointing at the finger
[00:11:14.500 --> 00:11:16.340]   and being like, man, everybody in a bygone era,
[00:11:16.340 --> 00:11:17.180]   they figured this thing out.
[00:11:17.180 --> 00:11:18.380]   How come you haven't figured it out?
[00:11:18.380 --> 00:11:19.700]   That's not what I'm saying.
[00:11:19.700 --> 00:11:21.500]   You have been dealt an interesting hand.
[00:11:21.500 --> 00:11:24.740]   You live at a time amidst the advent of technology
[00:11:24.740 --> 00:11:26.500]   and the globalization of society,
[00:11:26.500 --> 00:11:29.820]   which has created a really sophisticated dating dynamic.
[00:11:29.820 --> 00:11:31.740]   It's interesting, particularly with Gen Z.
[00:11:31.740 --> 00:11:33.620]   I know we've got millennials in the room as well,
[00:11:33.620 --> 00:11:35.500]   but Gen Z is kind of being identified
[00:11:35.500 --> 00:11:37.660]   as the contradictory generation
[00:11:37.660 --> 00:11:40.340]   because the day in which we live is confusing.
[00:11:40.340 --> 00:11:41.780]   It's difficult.
[00:11:41.780 --> 00:11:44.780]   And yet, though that is true,
[00:11:44.780 --> 00:11:47.380]   and you can't change the circumstances of your life,
[00:11:47.380 --> 00:11:49.020]   what's going on in our world,
[00:11:49.020 --> 00:11:51.260]   it is helpful for us to discern.
[00:11:51.260 --> 00:11:54.540]   If I have a desire for romantic connection,
[00:11:54.540 --> 00:11:57.820]   why then is there a delay in my romantic commitment?
[00:11:57.820 --> 00:11:59.180]   So I wanna share a few reasons with you
[00:11:59.180 --> 00:12:00.860]   that I think could be helpful.
[00:12:00.860 --> 00:12:04.420]   The first reason is there's a tendency
[00:12:04.420 --> 00:12:07.740]   to set unrealistic expectations.
[00:12:07.740 --> 00:12:09.380]   We paint a picture in our minds,
[00:12:09.380 --> 00:12:11.100]   make a checklist of all the different things
[00:12:11.100 --> 00:12:12.660]   that we wanna find in our perfect somebody.
[00:12:12.660 --> 00:12:14.260]   He'll be this tall, he'll have this hair,
[00:12:14.260 --> 00:12:15.500]   he'll look this good.
[00:12:15.500 --> 00:12:18.740]   And yet what we realize is that we're often waiting
[00:12:18.740 --> 00:12:21.820]   for that person to magically appear in our lives.
[00:12:21.820 --> 00:12:23.420]   For you ladies, you're looking for someone
[00:12:23.420 --> 00:12:24.860]   that is ruggedly handsome.
[00:12:24.860 --> 00:12:30.780]   You want him to be emotionally mature,
[00:12:30.780 --> 00:12:34.620]   charmingly convincing.
[00:12:34.620 --> 00:12:36.140]   And yet what you're looking for
[00:12:36.140 --> 00:12:38.020]   is you're looking for someone that looks like Glenn Powell,
[00:12:38.020 --> 00:12:39.700]   talks like Harry Styles,
[00:12:39.700 --> 00:12:41.580]   and processes like Timothee Chalamet.
[00:12:41.580 --> 00:12:44.220]   And I'll break it to you, you're not gonna find him.
[00:12:44.220 --> 00:12:45.500]   Like that guy does not exist.
[00:12:45.500 --> 00:12:48.180]   He for sure is not in this room, nor is he in any room.
[00:12:48.180 --> 00:12:49.740]   Because the truth of the matter is,
[00:12:49.740 --> 00:12:53.980]   that is a unicorn and those do not exist.
[00:12:53.980 --> 00:12:57.060]   Guys, you're much easier.
[00:12:57.060 --> 00:12:59.180]   You're looking for a Christian Sidney Sweeney.
[00:12:59.180 --> 00:13:00.300]   You know, like that's kind of the thing
[00:13:00.300 --> 00:13:01.540]   that you're hoping to find.
[00:13:01.540 --> 00:13:04.420]   You laugh because you know it's true.
[00:13:04.420 --> 00:13:07.740]   And yet we have set unrealistic expectations.
[00:13:07.740 --> 00:13:09.260]   And the truth of the matter is,
[00:13:09.260 --> 00:13:11.420]   we're holding people to standards
[00:13:11.420 --> 00:13:13.060]   that we're not willing to hold ourselves
[00:13:13.060 --> 00:13:14.620]   to the same standard of.
[00:13:14.620 --> 00:13:16.740]   And because of it, we are delaying our ability
[00:13:16.740 --> 00:13:18.020]   to commit in relationship.
[00:13:18.020 --> 00:13:19.220]   I see some guys out there patting each other
[00:13:19.220 --> 00:13:21.980]   on the shoulder like, yeah, man, that's you.
[00:13:21.980 --> 00:13:23.460]   The second reason for others of us
[00:13:23.460 --> 00:13:24.820]   is we're training for variety.
[00:13:24.820 --> 00:13:26.220]   It's you right there, man.
[00:13:26.220 --> 00:13:28.180]   We're training for variety.
[00:13:28.180 --> 00:13:30.620]   We live in a day where you can,
[00:13:30.620 --> 00:13:32.060]   by just the pull of your phone,
[00:13:32.060 --> 00:13:34.460]   you can peruse through thousands
[00:13:34.460 --> 00:13:36.820]   of different romantic suitors
[00:13:36.820 --> 00:13:38.660]   with just the swipe of your hand.
[00:13:38.660 --> 00:13:40.700]   And the thing is, you can do it at any time
[00:13:40.700 --> 00:13:41.900]   and in any place you want.
[00:13:41.900 --> 00:13:42.980]   You can do it in an Uber,
[00:13:42.980 --> 00:13:44.780]   you can do it first thing in the morning when you wake up.
[00:13:44.780 --> 00:13:45.660]   I don't recommend that.
[00:13:45.660 --> 00:13:46.900]   You can do it when you're at the gym,
[00:13:46.900 --> 00:13:48.620]   sitting at the office, don't recommend that one either.
[00:13:48.620 --> 00:13:50.420]   Or, and we know this has actually happened,
[00:13:50.420 --> 00:13:51.780]   you can do it here in this room.
[00:13:51.780 --> 00:13:54.700]   We have seen people match with people
[00:13:54.700 --> 00:13:56.020]   at the porch on a Tuesday night
[00:13:56.020 --> 00:13:58.020]   that they've passed by 100 times before
[00:13:58.020 --> 00:13:59.220]   and yet they did not have the courage
[00:13:59.220 --> 00:14:00.380]   nor boldness to walk up to
[00:14:00.380 --> 00:14:03.100]   and actually ask them for their number.
[00:14:03.100 --> 00:14:04.900]   I'm not pointing fingers,
[00:14:04.900 --> 00:14:06.800]   but the evidence would say,
[00:14:06.800 --> 00:14:08.860]   long gone are the days, the dangers
[00:14:08.860 --> 00:14:10.620]   of walking up to someone because you know what?
[00:14:10.620 --> 00:14:13.980]   They might be worth initiating with face to face.
[00:14:13.980 --> 00:14:17.780]   Instead, we're worried that might be too cringe.
[00:14:17.780 --> 00:14:20.860]   And so we choose to avail ourselves
[00:14:20.860 --> 00:14:22.140]   to all of the endless options
[00:14:22.140 --> 00:14:23.780]   and we swipe our way along,
[00:14:23.780 --> 00:14:25.460]   looking at different people and evaluating
[00:14:25.460 --> 00:14:27.300]   whether or not they're worth my time.
[00:14:27.300 --> 00:14:28.820]   And we give power to our preferences
[00:14:28.820 --> 00:14:30.380]   over the dateability of someone.
[00:14:30.380 --> 00:14:31.620]   And ultimately what we're doing
[00:14:31.620 --> 00:14:35.560]   is we never commit for fear of missing out on someone better.
[00:14:35.560 --> 00:14:39.060]   But these are just a couple of reasons.
[00:14:39.060 --> 00:14:41.340]   Another one would be that we're waiting
[00:14:41.340 --> 00:14:43.780]   until you're financially settled,
[00:14:43.780 --> 00:14:46.180]   which I get, like getting married and settling down
[00:14:46.180 --> 00:14:47.900]   and having kids and buying a house.
[00:14:47.900 --> 00:14:50.780]   That's all expensive to do.
[00:14:50.780 --> 00:14:53.420]   And the reality is you're not unwise
[00:14:53.420 --> 00:14:55.940]   for wanting to be financially prepared for marriage.
[00:14:55.940 --> 00:14:56.780]   That's a good thing.
[00:14:56.780 --> 00:14:58.580]   You should be financially prepared.
[00:14:58.580 --> 00:14:59.620]   But the issue is we're not waiting
[00:14:59.620 --> 00:15:00.460]   to be financially prepared.
[00:15:00.460 --> 00:15:04.300]   We're waiting to be financially prominent.
[00:15:04.300 --> 00:15:05.300]   So many of you,
[00:15:05.300 --> 00:15:07.140]   you're not making yourself romantically available
[00:15:07.140 --> 00:15:09.900]   because what you want is you want to get that job
[00:15:09.900 --> 00:15:11.940]   or be in that department or move into that neighborhood
[00:15:11.940 --> 00:15:14.460]   or have this kind of car or take those specific trips.
[00:15:14.460 --> 00:15:18.860]   And while you want to be dating and married at some point,
[00:15:18.860 --> 00:15:22.780]   man, that is really inconvenient to my ambitions in life.
[00:15:22.780 --> 00:15:24.460]   So I'm just going to wait.
[00:15:24.460 --> 00:15:27.480]   Others of you, you're indulging sexual desire
[00:15:27.480 --> 00:15:29.860]   and you're not doing it within the confines of marriage
[00:15:29.860 --> 00:15:31.140]   as God would ordain.
[00:15:31.140 --> 00:15:33.800]   Instead, you're doing it outside.
[00:15:33.800 --> 00:15:35.240]   Now, let me be clear.
[00:15:35.240 --> 00:15:40.740]   You're not typically associated with the hookup generation.
[00:15:40.740 --> 00:15:42.700]   That was Gen Xers
[00:15:42.700 --> 00:15:44.620]   and even millennials defended that themselves.
[00:15:44.620 --> 00:15:46.660]   But what you need to know
[00:15:46.660 --> 00:15:50.980]   is you are still considered sexually positive.
[00:15:50.980 --> 00:15:55.420]   One specific researcher quoted that Gen Z specifically
[00:15:55.420 --> 00:15:57.420]   is the kinkiest generation yet.
[00:15:57.420 --> 00:16:01.820]   From hentai pornography to paranormal romance novels
[00:16:01.820 --> 00:16:03.580]   to friends with benefits.
[00:16:03.580 --> 00:16:08.580]   Sex is as much on the rise as it has always been.
[00:16:08.580 --> 00:16:11.200]   People would say, but there's a sex recession.
