
[00:00:00.000 --> 00:00:02.760]   (birds chirping)
[00:08:19.620 --> 00:08:21.340]   is because you're insecure at heart.
[00:08:21.340 --> 00:08:22.620]   That's not the truth.
[00:08:22.620 --> 00:08:25.580]   The reality is many of you are wearing camo,
[00:08:25.580 --> 00:08:27.260]   though you've never worn camo in your life.
[00:08:27.260 --> 00:08:28.760]   And the reason you're wearing camo right now
[00:08:28.760 --> 00:08:32.520]   is because it's fashionable, not because you're insecure.
[00:08:32.520 --> 00:08:33.360]   Which I think is really funny.
[00:08:33.360 --> 00:08:35.980]   If you think hunters, people that wear camouflage
[00:08:35.980 --> 00:08:36.820]   on a regular basis,
[00:08:36.820 --> 00:08:38.960]   they are some of the least fashion conscious people
[00:08:38.960 --> 00:08:39.800]   in the world.
[00:08:39.800 --> 00:08:40.980]   And yet they're the ones setting the trends
[00:08:40.980 --> 00:08:42.800]   for young adults like you and I here today.
[00:08:42.800 --> 00:08:43.700]   But that's beside the point.
[00:08:43.700 --> 00:08:45.420]   The reason I bring that up is because
[00:08:45.420 --> 00:08:47.420]   you're allowed to change things
[00:08:47.420 --> 00:08:49.680]   because you like what you see on the outside.
[00:08:49.680 --> 00:08:53.660]   But many of us change things
[00:08:53.660 --> 00:08:56.400]   because we don't like what we see on the inside.
[00:08:56.400 --> 00:08:59.400]   We don't like who we are.
[00:08:59.400 --> 00:09:01.740]   And we don't think others will either.
[00:09:01.740 --> 00:09:06.460]   So we contort our identities.
[00:09:07.460 --> 00:09:12.460]   Like we change who we are socially,
[00:09:12.460 --> 00:09:18.100]   professionally, romantically, even spiritually.
[00:09:18.100 --> 00:09:21.420]   In the mental toll of doing so,
[00:09:21.420 --> 00:09:24.240]   it can be really devastating.
[00:09:24.240 --> 00:09:26.220]   Like just doing some research on this.
[00:09:26.220 --> 00:09:30.500]   Like if you indulge your low self-esteem
[00:09:30.500 --> 00:09:31.780]   or your insecurities,
[00:09:31.780 --> 00:09:34.460]   what happens is it could lead you to experience burnout
[00:09:34.460 --> 00:09:35.740]   because you're overworking your job.
[00:09:35.740 --> 00:09:37.100]   Like you're performance oriented
[00:09:37.100 --> 00:09:38.980]   and you wanna measure up in the eyes of other people.
[00:09:38.980 --> 00:09:41.460]   And so you're going to burn yourself out,
[00:09:41.460 --> 00:09:44.060]   out of a desire just to prove yourself to others.
[00:09:44.060 --> 00:09:44.980]   Maybe that's not the case for you.
[00:09:44.980 --> 00:09:49.100]   Maybe it's you're filled with an intense self-loathing
[00:09:49.100 --> 00:09:51.340]   because you're not achieving your goals.
[00:09:51.340 --> 00:09:55.100]   And so you've grown dissatisfied with who you are
[00:09:55.100 --> 00:09:57.460]   and your incapacity to actually attain the things
[00:09:57.460 --> 00:09:58.340]   that you want in life.
[00:09:58.340 --> 00:09:59.180]   Maybe it's not that.
[00:09:59.180 --> 00:10:01.540]   Maybe it's you're indulging in eating disorder
[00:10:01.540 --> 00:10:03.140]   because you're unhappy with your body.
[00:10:03.140 --> 00:10:04.220]   You look at yourself in the mirror
[00:10:04.220 --> 00:10:07.580]   and you wish you could change some things.
[00:10:07.580 --> 00:10:08.420]   Perhaps it's not that.
[00:10:08.420 --> 00:10:10.820]   Maybe you're filled with social anxiety.
[00:10:10.820 --> 00:10:12.220]   You come into places like this
[00:10:12.220 --> 00:10:14.580]   and all you want is to fit in.
[00:10:14.580 --> 00:10:16.840]   And yet you feel like no matter how hard you try,
[00:10:16.840 --> 00:10:18.620]   it's so difficult to do that.
[00:10:18.620 --> 00:10:19.460]   Maybe that's not it.
[00:10:19.460 --> 00:10:21.720]   Maybe for you, you're battling trauma
[00:10:21.720 --> 00:10:24.220]   because you endured some sort of past abuse
[00:10:24.220 --> 00:10:26.040]   that you never invited into your life.
[00:10:26.040 --> 00:10:28.100]   Someone stepped in and took something from you
[00:10:28.100 --> 00:10:29.900]   that was not theirs to have in the first place.
[00:10:29.900 --> 00:10:32.060]   And now you're left picking up the pieces
[00:10:32.060 --> 00:10:33.860]   and moving forward as well as you can.
[00:10:33.860 --> 00:10:37.940]   And you're actually traumatized.
[00:10:37.940 --> 00:10:39.740]   Maybe it's something else entirely, but here's the thing.
[00:10:39.740 --> 00:10:42.100]   People suffer in the face of their insecurity.
[00:10:42.100 --> 00:10:47.300]   And so tonight I want to give us, it's not just you,
[00:10:47.300 --> 00:10:52.300]   it's us, it's me too, a new perspective on insecurity.
[00:10:52.300 --> 00:10:53.620]   And the way that I want to do it
[00:10:53.620 --> 00:10:56.980]   is I want us to look at Psalm chapter 139.
[00:10:56.980 --> 00:10:58.420]   So if you have a Bible, you can pull it out.
[00:10:58.420 --> 00:10:59.900]   You can turn with me there.
[00:10:59.900 --> 00:11:01.500]   This is a really famous Psalm.
[00:11:01.500 --> 00:11:03.220]   It's a beautiful passage of scripture.
[00:11:03.220 --> 00:11:05.140]   Honestly, part of me kind of dreaded teaching it
[00:11:05.140 --> 00:11:07.660]   because it feels so esteemed
[00:11:07.660 --> 00:11:10.320]   and I want to honor it as well as I can.
[00:11:10.320 --> 00:11:12.720]   But I think it's the perfect place for us to come tonight.
[00:11:12.720 --> 00:11:14.100]   Now, here's what you got to know.
[00:11:14.100 --> 00:11:15.540]   The reason we're in the Psalms is because
[00:11:15.540 --> 00:11:18.300]   as we've been working through this series called 2020,
[00:11:18.300 --> 00:11:22.220]   we're trying to get God's perspective on our mental health.
[00:11:22.220 --> 00:11:24.980]   And the reason for that is God is an emotional being.
[00:11:24.980 --> 00:11:26.260]   Do you ever think about that?
[00:11:26.260 --> 00:11:27.300]   Like all throughout the scripture,
[00:11:27.300 --> 00:11:29.600]   you can look at the way he interacts with people
[00:11:29.600 --> 00:11:33.960]   and you can see, man, that is a God filled with emotion.
[00:11:33.960 --> 00:11:35.520]   And because we've been made in his image,
[00:11:35.520 --> 00:11:37.160]   we likewise have emotion,
[00:11:37.160 --> 00:11:39.160]   but oftentimes we don't know what to do with it.
[00:11:39.160 --> 00:11:41.560]   For many of us, emotion freaks us out.
[00:11:41.560 --> 00:11:44.000]   And so we stuff it way down deep inside
[00:11:44.000 --> 00:11:46.660]   where we can never see it and no one can ever see it either.
[00:11:46.660 --> 00:11:49.100]   Others of us, we love our emotions.
[00:11:49.100 --> 00:11:50.040]   We wear them out on our sleeve
[00:11:50.040 --> 00:11:52.320]   like an accessory for the world to admire.
[00:11:52.320 --> 00:11:53.680]   Like, I don't know what your position is
[00:11:53.680 --> 00:11:55.500]   when it comes to your emotions,
[00:11:55.500 --> 00:11:57.400]   but the truth of the matter is the Bible would advise
[00:11:57.400 --> 00:11:59.340]   against both of those alternatives,
[00:11:59.340 --> 00:12:01.640]   that you shouldn't just suppress your emotions
[00:12:01.640 --> 00:12:04.400]   and you shouldn't obsess over them.
[00:12:04.400 --> 00:12:06.460]   Rather, you should just express them.
[00:12:06.460 --> 00:12:08.280]   Like you should just tell God
[00:12:08.280 --> 00:12:11.060]   what it is you're actually feeling.
[00:12:11.060 --> 00:12:14.580]   We're to feel our emotions deeply,
[00:12:14.580 --> 00:12:18.000]   express our emotions honestly,
[00:12:18.000 --> 00:12:20.620]   and then process our emotions truthfully.
[00:12:20.620 --> 00:12:24.640]   We come to God and we give him what we feel.
[00:12:24.640 --> 00:12:27.960]   And he comes to us and he gives us what he says.
[00:12:27.960 --> 00:12:29.680]   And the union of those things,
[00:12:29.680 --> 00:12:31.940]   his truth and our feelings,
[00:12:31.940 --> 00:12:35.400]   leads to a wholly integrated type of belief.
[00:12:35.400 --> 00:12:37.240]   One where we can love the Lord, our God,
[00:12:37.240 --> 00:12:39.540]   with our heart and our soul and our mind and our strength.
[00:12:39.540 --> 00:12:42.420]   That's the beauty of learning how to do this well.
[00:12:42.420 --> 00:12:46.020]   And the Psalms teach us better than most other places
[00:12:46.020 --> 00:12:48.460]   because we see the authors, the Psalmists,
[00:12:48.460 --> 00:12:51.060]   David, the sons of Korah, Aesop,
[00:12:51.060 --> 00:12:54.620]   a variety of people do this themselves.
[00:12:54.620 --> 00:12:57.900]   And so tonight we're gonna see David do it himself.
[00:12:57.900 --> 00:13:00.060]   But before we can actually see
[00:13:00.060 --> 00:13:03.640]   what the right perspective is on this problem,
[00:13:03.640 --> 00:13:04.820]   we need to understand the problem.
[00:13:04.820 --> 00:13:06.180]   That's what we've been doing in this series.
[00:13:06.180 --> 00:13:08.500]   We've been trying to really take each sort of
[00:13:08.500 --> 00:13:10.480]   mental health disorder or issue
[00:13:10.480 --> 00:13:12.440]   and unpack it a little bit at the beginning
[00:13:12.440 --> 00:13:14.940]   before we apply God's word to it specifically.
[00:13:14.940 --> 00:13:16.580]   And so that's what I wanna do with you here.
[00:13:16.580 --> 00:13:19.340]   You see, what we find is that in Psalm 139,
[00:13:19.340 --> 00:13:23.260]   it helps us to understand the problem of insecurity.
[00:13:23.260 --> 00:13:26.900]   If you look at it, it's 24 total verses.
[00:13:26.900 --> 00:13:30.740]   And those 24 verses break into four different sections,
[00:13:30.740 --> 00:13:33.020]   each of six verses a piece.
[00:13:33.020 --> 00:13:35.820]   And those four sections tell us something really important.
[00:13:35.820 --> 00:13:38.860]   They help us to identify the source
[00:13:38.860 --> 00:13:41.180]   for much of our insecurity.
[00:13:41.180 --> 00:13:42.580]   And so I thought it would just be helpful
[00:13:42.580 --> 00:13:44.260]   in an effort to understand the problem,
[00:13:44.260 --> 00:13:46.980]   let's just talk about these four sections
[00:13:46.980 --> 00:13:48.460]   before we study them together.
[00:13:48.460 --> 00:13:49.740]   Does that sound good to you?
[00:13:49.740 --> 00:13:51.260]   So here it is.
[00:13:51.260 --> 00:13:53.660]   What do these four sections say?
[00:13:53.660 --> 00:13:58.220]   And where might your insecurity be particularly rooted?
[00:13:58.220 --> 00:14:01.180]   The first one is there can be insecurity
[00:14:01.180 --> 00:14:04.700]   from what you've done, what you've done.
[00:14:04.700 --> 00:14:08.060]   So this specifically comes from shame you feel
[00:14:08.060 --> 00:14:10.460]   over actions you've taken.
[00:14:10.460 --> 00:14:11.700]   These are the things you did,
[00:14:11.700 --> 00:14:15.700]   the things you said, or the things you thought.
[00:14:15.700 --> 00:14:16.660]   It could be that you're ashamed
[00:14:16.660 --> 00:14:18.740]   of how you handled a past relationship,
[00:14:18.740 --> 00:14:20.820]   ashamed of how you treated an old friend,
[00:14:20.820 --> 00:14:23.260]   ashamed of how you took advantage of someone else
[00:14:23.260 --> 00:14:26.220]   for your own benefit, how you made fun of someone
[00:14:26.220 --> 00:14:28.100]   just to get a rise out of other people.
[00:14:28.100 --> 00:14:29.180]   I don't know what it is for you,
[00:14:29.180 --> 00:14:33.300]   but it's really important for us to consider
[00:14:33.300 --> 00:14:36.460]   what have we done that might be producing insecurity
[00:14:36.460 --> 00:14:37.300]   in our life.
[00:14:37.300 --> 00:14:39.180]   And so to help you figure that out,
[00:14:39.180 --> 00:14:40.900]   I've got a diagnostic question for you,
[00:14:40.900 --> 00:14:42.860]   a series of them that will help us
[00:14:42.860 --> 00:14:44.300]   to process these four categories.
[00:14:44.300 --> 00:14:47.060]   The right diagnostic question for shame
[00:14:47.060 --> 00:14:48.620]   over what you've done would be
[00:14:48.620 --> 00:14:51.420]   what is your biggest regret in life?
[00:14:51.420 --> 00:14:53.020]   What's your biggest regret in life?
[00:14:53.020 --> 00:14:56.220]   If an answer springs top of mind, then that tells you,
[00:14:56.220 --> 00:14:58.060]   man, I probably got some insecurities
[00:14:58.060 --> 00:14:59.340]   rooted in things that I've done in the past.
[00:14:59.340 --> 00:15:00.180]   See how that works?
[00:15:00.180 --> 00:15:01.700]   Okay, number two.
[00:15:01.700 --> 00:15:04.580]   The second would be insecurity from where you've been.
[00:15:04.580 --> 00:15:07.220]   So this one isn't about shame from actions you've taken,
[00:15:07.220 --> 00:15:10.620]   it's about shame from situations you've faced.
[00:15:10.620 --> 00:15:13.660]   So it could be that you're ashamed of where you grew up.
[00:15:13.660 --> 00:15:15.340]   You're ashamed of the family you come from.
[00:15:15.340 --> 00:15:17.940]   It could be that you're ashamed of the college you went to
[00:15:17.940 --> 00:15:19.060]   or that you didn't go to college.
[00:15:19.060 --> 00:15:20.540]   Could be that you're ashamed
[00:15:20.540 --> 00:15:22.860]   that you had a marriage that failed and now you're divorced.
[00:15:22.860 --> 00:15:25.260]   It could be you're ashamed of the job you sit in
[00:15:25.260 --> 00:15:26.180]   or the job you don't.
[00:15:26.180 --> 00:15:30.100]   It could be it's shame rooted in a particular situation.
[00:15:30.100 --> 00:15:33.020]   So here's a good diagnostic question for you.
[00:15:33.020 --> 00:15:34.500]   If you're trying to discern,
[00:15:34.500 --> 00:15:37.240]   am I insecure about some place I've come from
[00:15:37.240 --> 00:15:40.060]   or some where I've been?
[00:15:40.060 --> 00:15:43.460]   The question is what part of my story
[00:15:43.460 --> 00:15:45.040]   am I most embarrassed about?
[00:15:45.040 --> 00:15:48.740]   What part of my story am I most embarrassed by?
[00:15:48.740 --> 00:15:52.380]   If something just screams straight to mind,
[00:15:52.380 --> 00:15:54.820]   then that's probably some insecurity
[00:15:54.820 --> 00:15:59.340]   sourced in a place you've been, somewhere you were.
[00:15:59.340 --> 00:16:03.340]   Third one, it can be insecurity from how you're made.
[00:16:03.340 --> 00:16:05.100]   Insecurity from how you're made.
[00:16:05.100 --> 00:16:07.980]   This one is all about shame, not from your actions,
[00:16:07.980 --> 00:16:11.520]   not from your situation, but from your distinctions.
[00:16:11.520 --> 00:16:12.860]   Those little uniquenesses,
[00:16:12.860 --> 00:16:15.660]   the things that make you who you are.
[00:16:15.660 --> 00:16:17.820]   It could be that you're ashamed of how you look.
[00:16:17.820 --> 00:16:19.240]   You're ashamed of how your voice sounds.
[00:16:19.240 --> 00:16:21.860]   You don't like the way your personality is expressed.
[00:16:21.860 --> 00:16:23.420]   You wish you could change something
[00:16:23.420 --> 00:16:25.780]   that is intrinsically true about who you are.
[00:16:25.780 --> 00:16:27.440]   You're not where you wanna be in life.
[00:16:27.440 --> 00:16:29.180]   You wish you weren't so emotional.
[00:16:29.180 --> 00:16:31.020]   This is the area that most people
[00:16:31.020 --> 00:16:33.900]   statistically are insecure.
[00:16:33.900 --> 00:16:36.260]   So a good question, if you're trying to identify
[00:16:36.260 --> 00:16:39.220]   if this is where your insecurity is sourced,
[00:16:39.220 --> 00:16:41.660]   is what would I change about myself if I could?
[00:16:41.660 --> 00:16:45.020]   What would I change about myself if I could?
[00:16:45.020 --> 00:16:48.580]   Again, if I pose that to you
[00:16:48.580 --> 00:16:52.500]   and something comes very quickly to the mind,
[00:16:52.500 --> 00:16:54.580]   there's a good chance that you have some insecurities
[00:16:54.580 --> 00:16:59.580]   wrapped up in who you are and how you're made.
[00:16:59.580 --> 00:17:04.660]   And the fourth one is insecurity from why you're here
[00:17:04.660 --> 00:17:08.100]   or why you do what you do.
