
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:09:47.120 --> 00:09:49.660]   At the end of the day, you can seek after both at some level
[00:09:49.660 --> 00:09:51.300]   but you're going to have to make a decision.
[00:09:51.300 --> 00:09:53.520]   Ultimately, who is your master?
[00:09:53.520 --> 00:09:58.520]   You cannot serve both God and his kingdom and your kingdom.
[00:09:58.520 --> 00:10:01.060]   And so he uses this as a launching point
[00:10:01.060 --> 00:10:05.580]   into how depending on whose kingdom you serve
[00:10:05.580 --> 00:10:08.380]   will determine the anxiety you experience.
[00:10:08.380 --> 00:10:09.800]   Here's what he says, verse 25.
[00:10:09.800 --> 00:10:11.220]   "Therefore," in light of that,
[00:10:11.220 --> 00:10:13.100]   in light of the fact that you can't serve both,
[00:10:13.100 --> 00:10:16.820]   "and as followers of Christ, you are to serve God's kingdom.
[00:10:16.820 --> 00:10:21.820]   "Therefore, I tell you, do not worry about your life."
[00:10:21.820 --> 00:10:25.020]   Which on the surface seems like very unhelpful.
[00:10:25.020 --> 00:10:26.700]   Jesus, you tell me not to worry.
[00:10:26.700 --> 00:10:28.300]   No one wants to worry.
[00:10:28.300 --> 00:10:29.120]   Don't worry.
[00:10:29.120 --> 00:10:30.480]   Have you ever had someone who was around you
[00:10:30.480 --> 00:10:32.220]   and they just are kind of like the happy-go-lucky
[00:10:32.220 --> 00:10:33.620]   and they're like, just don't worry about it.
[00:10:33.620 --> 00:10:34.780]   And like, yeah, thank you.
[00:10:34.780 --> 00:10:35.820]   That's really helpful.
[00:10:35.820 --> 00:10:37.700]   If you could call me every hour
[00:10:37.700 --> 00:10:39.020]   and just say, don't worry about it,
[00:10:39.020 --> 00:10:40.420]   that would really help me.
[00:10:40.420 --> 00:10:41.820]   No, it doesn't help at all.
[00:10:41.820 --> 00:10:43.700]   And so Jesus, he's going somewhere.
[00:10:43.700 --> 00:10:46.660]   And so it's not just don't worry.
[00:10:46.660 --> 00:10:48.820]   But he says, I want you to do something else.
[00:10:48.820 --> 00:10:49.660]   Here we go.
[00:10:49.660 --> 00:10:53.180]   What you will eat, so don't worry about your life,
[00:10:53.180 --> 00:10:56.220]   including what you will eat or what you will drink
[00:10:56.220 --> 00:10:58.380]   or about your body, what you will wear.
[00:10:58.380 --> 00:11:01.340]   So he connects with the things his audience is worried about.
[00:11:01.340 --> 00:11:03.180]   In our context, it would look more like this.
[00:11:03.180 --> 00:11:05.680]   Don't worry about being married by 30.
[00:11:05.680 --> 00:11:08.180]   Don't worry about what other people think about you.
[00:11:08.180 --> 00:11:11.100]   Don't worry about whether the economy is gonna crumble.
[00:11:11.100 --> 00:11:12.780]   Don't worry, am I in the right job?
[00:11:12.780 --> 00:11:14.580]   Don't worry, who am I gonna live with
[00:11:14.580 --> 00:11:16.860]   if my roommates move out and they all get married?
[00:11:16.860 --> 00:11:19.460]   Don't worry about your biological clock
[00:11:19.460 --> 00:11:20.540]   and it's ticking away.
[00:11:20.540 --> 00:11:21.700]   And am I gonna find someone?
[00:11:21.700 --> 00:11:26.020]   Don't worry about whether or not the person you're dating
[00:11:26.020 --> 00:11:28.660]   is gonna sit next to someone cute in their cube at work.
[00:11:28.660 --> 00:11:29.940]   Don't worry, he would say,
[00:11:29.940 --> 00:11:32.220]   to all of the things that we worry about.
[00:11:32.220 --> 00:11:35.180]   And he's not saying don't worry
[00:11:35.180 --> 00:11:37.500]   because they're not important.
[00:11:37.500 --> 00:11:40.820]   In fact, he's gonna make the opposite case in a second.
[00:11:40.820 --> 00:11:43.100]   And he's not saying don't care.
[00:11:43.100 --> 00:11:45.100]   He is saying, I want you to know
[00:11:45.100 --> 00:11:49.660]   there is a way to face uncertainty
[00:11:49.660 --> 00:11:51.380]   and to not worry about it.
[00:11:51.380 --> 00:11:55.140]   And I am inviting you to step into a place
[00:11:55.140 --> 00:11:57.540]   where you are free from worry.
[00:11:57.540 --> 00:11:58.440]   He continues.
[00:11:58.440 --> 00:12:03.260]   Is not life more important than food
[00:12:03.260 --> 00:12:05.880]   and the body more important than clothes?
[00:12:05.880 --> 00:12:07.140]   And so the word important,
[00:12:07.140 --> 00:12:08.240]   here's what's interesting about this,
[00:12:08.240 --> 00:12:10.500]   is really not in the original text.
[00:12:10.500 --> 00:12:11.860]   In fact, depending on your translation,
[00:12:11.860 --> 00:12:13.820]   you may not have important.
[00:12:13.820 --> 00:12:18.820]   It's is not life more than food or more than clothes?
[00:12:18.820 --> 00:12:21.900]   And what he's trying to do, and this is so brilliant,
[00:12:21.900 --> 00:12:23.960]   Jesus was such a brilliant teacher,
[00:12:23.960 --> 00:12:26.980]   is he's trying to pull his audience back
[00:12:26.980 --> 00:12:29.380]   from the things that they worry about
[00:12:29.380 --> 00:12:33.100]   that they get so hyper-focused on it becomes consuming.
[00:12:33.100 --> 00:12:34.420]   That's all I can think about.
[00:12:34.420 --> 00:12:39.040]   And so he goes, look, is life not more than just food?
[00:12:39.040 --> 00:12:41.040]   Is it not more than clothes?
[00:12:41.040 --> 00:12:43.380]   For us, he would say, is it not more than being married?
[00:12:43.380 --> 00:12:45.180]   Like, does marriage equal life?
[00:12:45.180 --> 00:12:47.160]   Does having a kid equal life?
[00:12:47.160 --> 00:12:49.920]   Does the opinion of that person equal life?
[00:12:49.920 --> 00:12:51.960]   Does food, if you stacked all those things up,
[00:12:51.960 --> 00:12:53.240]   would you go, yeah, that's life.
[00:12:53.240 --> 00:12:54.080]   That's all that there is.
[00:12:54.080 --> 00:12:56.560]   I would never have any other cares.
[00:12:56.560 --> 00:13:00.000]   And we go, no, no, those don't equal life.
[00:13:00.000 --> 00:13:02.320]   Jesus is going, exactly.
[00:13:02.320 --> 00:13:05.420]   But they get all of your focus and all of your attention
[00:13:05.420 --> 00:13:07.700]   and are taking up your life.
[00:13:07.700 --> 00:13:13.580]   And it's, in a brilliant way, it pulls us back
[00:13:13.580 --> 00:13:16.960]   because here's what worry further does.
[00:13:16.960 --> 00:13:21.620]   It paralyzes us to where we never chase down
[00:13:21.620 --> 00:13:22.620]   the things we're worried about.
[00:13:22.620 --> 00:13:24.940]   I don't know how to explain this very well.
[00:13:24.940 --> 00:13:27.820]   It forces us, or it makes us like so focused
[00:13:27.820 --> 00:13:30.500]   on what if I don't get that job
[00:13:30.500 --> 00:13:33.080]   that all I think about is that job
[00:13:33.080 --> 00:13:35.840]   and I never chase down the end result of that fear.
[00:13:35.840 --> 00:13:38.080]   What if you don't get that job?
[00:13:38.080 --> 00:13:40.000]   Well, then I wouldn't have a job.
[00:13:40.000 --> 00:13:41.800]   And then what would happen?
[00:13:41.800 --> 00:13:43.720]   Well, I guess I'd have to look for another job.
[00:13:43.720 --> 00:13:45.000]   Okay, well, then what would happen?
[00:13:45.000 --> 00:13:46.800]   What if I didn't find another job?
[00:13:46.800 --> 00:13:47.720]   Well, then what would happen?
[00:13:47.720 --> 00:13:49.640]   Well, I guess I'd have to figure out
[00:13:49.640 --> 00:13:51.600]   what I would do monetarily.
[00:13:51.600 --> 00:13:52.920]   Well, then what would happen?
[00:13:52.920 --> 00:13:53.920]   What if I never get married?
[00:13:53.920 --> 00:13:56.400]   What if I stay single for the rest of my life?
[00:13:56.400 --> 00:13:58.120]   Well, then what would happen?
[00:13:58.120 --> 00:14:00.160]   Well, I'd be single for the rest of my life.
[00:14:00.160 --> 00:14:01.840]   And then what would happen?
[00:14:01.840 --> 00:14:04.340]   I guess I'd die single and go to be with Jesus.
[00:14:04.340 --> 00:14:05.400]   Okay, and then what would happen?
[00:14:05.400 --> 00:14:07.240]   Well, I'd be with them forever and ever and ever.
[00:14:07.240 --> 00:14:08.120]   We never chase down.
[00:14:08.120 --> 00:14:09.620]   So Jesus is trying to pull them back
[00:14:09.620 --> 00:14:11.220]   and say the things you worry about
[00:14:11.220 --> 00:14:12.520]   that are consuming your life,
[00:14:12.520 --> 00:14:14.640]   they're not as big as the worry
[00:14:14.640 --> 00:14:16.320]   you're experiencing makes them.
[00:14:16.320 --> 00:14:17.520]   And so I wanna pull you back,
[00:14:17.520 --> 00:14:19.360]   not that they're not important,
[00:14:19.360 --> 00:14:21.400]   but that life consists of more than that.
[00:14:21.400 --> 00:14:22.240]   He continues.
[00:14:22.240 --> 00:14:24.280]   And he's outside and so he looks up
[00:14:24.280 --> 00:14:25.880]   and he sees birds fly by and he goes,
[00:14:25.880 --> 00:14:28.360]   look at the birds of the air.
[00:14:28.360 --> 00:14:32.680]   They do not sow or reap or store away in barns
[00:14:32.680 --> 00:14:35.680]   all things his audience did.
[00:14:35.680 --> 00:14:37.000]   So they're worried about food and he's going,
[00:14:37.000 --> 00:14:38.280]   look at the birds of the air.
[00:14:38.280 --> 00:14:40.480]   And this isn't like Bob Marley Jesus being like,
[00:14:40.480 --> 00:14:42.900]   just don't worry, look at the birds, man.
[00:14:42.900 --> 00:14:44.800]   This is Jesus and he's really, I promise you,
[00:14:44.800 --> 00:14:46.520]   he's trying to help them.
[00:14:46.520 --> 00:14:47.960]   And he says, look, you guys,
[00:14:47.960 --> 00:14:50.000]   you reap and you store away in barns,
[00:14:50.000 --> 00:14:53.240]   look at the birds, they don't do anything like that.
[00:14:53.240 --> 00:14:54.920]   So as he would say, look,
[00:14:54.920 --> 00:14:56.560]   you don't need to worry about whether or not
[00:14:56.560 --> 00:14:57.680]   you get married or whether or not
[00:14:57.680 --> 00:14:59.120]   you're gonna have a job.
[00:14:59.120 --> 00:15:00.600]   Birds don't do anything like that.
[00:15:00.600 --> 00:15:03.500]   They don't save up, they don't have a 401k.
[00:15:03.500 --> 00:15:05.680]   They don't go to christianmingle.com.
[00:15:05.680 --> 00:15:08.640]   They don't do any of the things that you do.
[00:15:08.640 --> 00:15:10.800]   The birds, God provides for them
[00:15:10.800 --> 00:15:12.640]   and they don't even really try.
[00:15:12.640 --> 00:15:14.120]   They're not responsible like you.
[00:15:14.120 --> 00:15:16.780]   They just fly around and are like,
[00:15:16.780 --> 00:15:18.400]   I think we should fly south.
[00:15:18.400 --> 00:15:20.080]   This feels so familiar.
[00:15:20.080 --> 00:15:22.880]   And then they look at another bird to mate.
[00:15:22.880 --> 00:15:26.120]   Like the birds of the air, Jesus's point is,
[00:15:26.120 --> 00:15:28.200]   they don't even really try in the way that you do.
[00:15:28.200 --> 00:15:31.160]   They don't store or reap.
[00:15:31.160 --> 00:15:34.440]   And yet your heavenly father feeds them.
[00:15:34.440 --> 00:15:37.840]   Jesus says, let me ask you a question.
[00:15:37.840 --> 00:15:44.440]   Are you not much more valuable or valuable to God than they?
[00:15:44.440 --> 00:15:55.080]   Do you think that the God who cares for the birds of the air
[00:15:55.920 --> 00:15:59.880]   could care about them more than he cares for you?
[00:15:59.880 --> 00:16:03.760]   Do you think, I know this is a hard question
[00:16:03.760 --> 00:16:05.500]   and maybe you've grown up with animal lovers
[00:16:05.500 --> 00:16:06.960]   who put their dogs in sweaters,
[00:16:06.960 --> 00:16:09.340]   but do you think that the God of the universe
[00:16:09.340 --> 00:16:14.340]   cares more, Jesus says, for a bird than he does for you?
[00:16:14.340 --> 00:16:19.680]   When it came to man, when he created all kinds of cool stuff
[00:16:19.680 --> 00:16:22.040]   he created the birds, he created all of creation
[00:16:22.040 --> 00:16:23.600]   and plants and animals and all that stuff.
[00:16:23.600 --> 00:16:25.160]   But when he came to man, he said,
[00:16:25.160 --> 00:16:27.080]   there's something different about this one.
[00:16:27.080 --> 00:16:28.640]   This one alone is in my image.
[00:16:28.640 --> 00:16:30.600]   I'm gonna send my own son to die.
[00:16:30.600 --> 00:16:32.280]   And he didn't send him in the image of a bird.
[00:16:32.280 --> 00:16:35.380]   He sent him in the form of a man to die on a cross.
[00:16:35.380 --> 00:16:39.880]   Do you think that the God who's there cares more
[00:16:39.880 --> 00:16:42.780]   for birds who he provides for than you?
[00:16:42.780 --> 00:16:47.080]   And then he continues.
[00:16:47.080 --> 00:16:50.800]   In case you're thinking, it's almost like he responds
[00:16:50.800 --> 00:16:53.120]   to a reaction in his audience who are like, great,
[00:16:53.120 --> 00:16:55.640]   this bird thing is not helping, I'm anxious,
[00:16:55.640 --> 00:16:56.920]   I got bills to pay.
[00:16:56.920 --> 00:16:59.520]   And he responds by going, okay, in case I'm losing you,
[00:16:59.520 --> 00:17:03.280]   who of you, verse 27, by worrying
[00:17:03.280 --> 00:17:05.520]   can add a single hour to your life?
[00:17:05.520 --> 00:17:08.160]   Okay, so you don't like the bird thing?
[00:17:08.160 --> 00:17:09.720]   Let me ask you this.
[00:17:09.720 --> 00:17:11.320]   Does worrying help?
[00:17:11.320 --> 00:17:16.960]   Like, can you add life onto, or can you extend your life
[00:17:16.960 --> 00:17:20.260]   through worrying about something?
