
[00:00:00.000 --> 00:00:02.000]   [ Applause ]
[00:38:08.220 --> 00:38:10.300]   imagination, to affect our actions.
[00:38:10.300 --> 00:38:10.900]   Get radical."
[00:38:10.900 --> 00:38:12.540]   He's not talking about mutilation.
[00:38:12.540 --> 00:38:14.260]   He's talking about mortification.
[00:38:14.260 --> 00:38:16.860]   There's some things that need to die in my life.
[00:38:16.860 --> 00:38:21.060]   If there's some cues that always kickstart this craving, I'm eliminating the cue.
[00:38:21.060 --> 00:38:22.820]   I'm getting it out of my life.
[00:38:22.820 --> 00:38:27.580]   Now, again, notice he says, "If," because you have to gauge you.
[00:38:27.580 --> 00:38:29.820]   If your eye calls you to sin, then cut it out.
[00:38:29.820 --> 00:38:32.620]   There may be some places and spaces that you go, "You know what?
[00:38:32.620 --> 00:38:35.940]   This is a place that when I get here, my eye has a lustful intent.
[00:38:35.940 --> 00:38:37.140]   I can't do this anymore."
[00:38:37.140 --> 00:38:38.420]   Others of you, it may not be an issue.
[00:38:38.420 --> 00:38:42.820]   You have to be honest with you and how you deal with different challenges
[00:38:42.820 --> 00:38:43.460]   and frustrations.
[00:38:43.460 --> 00:38:47.820]   I've got a friend that going to bars does not bother him.
[00:38:47.820 --> 00:38:50.580]   He can have a drink with a friend, hang out, visit.
[00:38:50.580 --> 00:38:52.980]   There's no temptation to get hammered and blackout.
[00:38:52.980 --> 00:38:55.220]   Like, it's not his problem.
[00:38:55.220 --> 00:38:59.540]   But I have another friend that's a recovering alcoholic, and he just had
[00:38:59.540 --> 00:39:00.100]   to be honest.
[00:39:00.100 --> 00:39:03.860]   He was like, "Dude, as soon as I walk into a bar," he's like, "the sights,
[00:39:03.860 --> 00:39:07.620]   the sounds, the smells," he said, "it just kickstarts this craving that's
[00:39:07.620 --> 00:39:08.620]   almost out of control."
[00:39:08.620 --> 00:39:10.180]   And he said, "I want to go hang with my friends there."
[00:39:10.180 --> 00:39:11.660]   And I just realized I just can't do it.
[00:39:11.660 --> 00:39:14.260]   Like, just for me, I can't go in there.
[00:39:14.260 --> 00:39:17.900]   And so, he had to mutilate himself socially.
[00:39:17.900 --> 00:39:23.340]   I'm going to cut off a part of me socially to protect my life.
[00:39:23.340 --> 00:39:25.620]   My other buddy can go there without a problem.
[00:39:25.620 --> 00:39:28.220]   But the buddy that can go there without a problem had a real issue
[00:39:28.220 --> 00:39:29.660]   with pornography.
[00:39:29.660 --> 00:39:33.580]   And so, he had to get pretty radical, getting a lot of screens out of his house,
[00:39:33.580 --> 00:39:37.020]   getting rid of computers in there, locking up his stuff with accountability
[00:39:37.020 --> 00:39:38.380]   software and friendships.
[00:39:38.380 --> 00:39:40.460]   But then he realized, "Man, as I was locking up all my screens,
[00:39:40.460 --> 00:39:43.020]   I would go to bookstores sometime because I was so, like,
[00:39:43.020 --> 00:39:44.780]   hard up for a sexual image.
[00:39:44.780 --> 00:39:47.980]   I would, like, be cruising this bookstore looking for books that might have
[00:39:47.980 --> 00:39:48.420]   something like that."
[00:39:48.420 --> 00:39:49.740]   And I realized, "Man, this is nuts.
[00:39:49.740 --> 00:39:50.500]   I got a problem.
[00:39:50.500 --> 00:39:52.780]   I just can't go to this bookstore anymore."
[00:39:52.780 --> 00:39:54.900]   And some of you have never thought that way about a bookstore.
[00:39:54.900 --> 00:39:58.820]   And I'm sort of sad for even putting it in your mind.
[00:39:58.820 --> 00:39:59.780]   But he had to be real.
[00:39:59.780 --> 00:40:06.300]   For him, bars, fine, but no bookstores.
[00:40:06.300 --> 00:40:08.500]   And you got to be honest with you.
[00:40:08.500 --> 00:40:12.020]   There's places where you go, "Hey, to be honest, all my friends are
[00:40:12.020 --> 00:40:13.220]   watching this show.
[00:40:13.220 --> 00:40:15.260]   I can't watch that show.
[00:40:15.260 --> 00:40:17.820]   Hey, I'm following these people online because all my friends do,
[00:40:17.820 --> 00:40:20.140]   but I've noticed every time I look at that person's Instagram,
[00:40:20.140 --> 00:40:23.340]   I get unhappy and sad and don't like my body or my life."
[00:40:23.340 --> 00:40:24.260]   Well, guess what?
[00:40:24.260 --> 00:40:28.980]   Cut your eye out or quit looking at their thing.
[00:40:28.980 --> 00:40:35.220]   Mortification, cut it off because that restriction actually brings liberty,
[00:40:35.220 --> 00:40:36.700]   which we know in theory anyway, right?
[00:40:36.700 --> 00:40:37.820]   I mean, all of us know that.
[00:40:37.820 --> 00:40:41.020]   We agree with it with food, right?
[00:40:41.020 --> 00:40:48.060]   How does Simone Biles fly through the air like a bird?
[00:40:48.060 --> 00:40:52.380]   It's because there's some team of trainers behind her meticulously counting
[00:40:52.380 --> 00:40:54.220]   out like every grain of salt.
[00:40:54.220 --> 00:40:55.420]   No, no, no, it's too much.
[00:40:55.420 --> 00:40:59.220]   And her sugar intake and food intake, she's had to put so much restriction
[00:40:59.220 --> 00:41:05.620]   to her diet to liberate her to do some superhuman activity in gymnastics.
[00:41:05.620 --> 00:41:06.860]   And some of you are that way.
[00:41:06.860 --> 00:41:11.620]   You restrict your diet so you can climb the highest mountain and swim the deepest
[00:41:11.620 --> 00:41:12.980]   river and all the stuff that you do.
[00:41:12.980 --> 00:41:18.140]   So we all know that we agree with this practice Jesus is advocating.
[00:41:18.140 --> 00:41:21.460]   Restriction just might bring liberty.
[00:41:21.460 --> 00:41:24.100]   And he looks sexually at us and says, "It's the same.
[00:41:24.100 --> 00:41:25.020]   I'm not trying to hurt you.
[00:41:25.020 --> 00:41:26.020]   I'm trying to help you.
[00:41:26.020 --> 00:41:27.780]   Trying to save your life.
[00:41:27.780 --> 00:41:31.820]   This unrestrained, boundaryless sexuality has cost us too much.
[00:41:31.820 --> 00:41:33.700]   It's cost us too much."
[00:41:33.700 --> 00:41:36.420]   He says, "I don't want you to pay that cost anymore.
[00:41:36.420 --> 00:41:39.300]   I want it to change."
[00:41:39.300 --> 00:41:40.620]   Now, let me close with this.
[00:41:40.620 --> 00:41:45.500]   You know, you hear this and I do think some of us should look at his command and say,
[00:41:45.500 --> 00:41:47.180]   "I got to make some changes and I got to be honest."
[00:41:47.180 --> 00:41:50.860]   You may be like me where, man, I just...I got rid of my TV at one point,
[00:41:50.860 --> 00:41:53.180]   which for some people sounded so insane.
[00:41:53.180 --> 00:41:54.580]   And I'm like, "Man, he said cut your eye out.
[00:41:54.580 --> 00:41:55.260]   Get rid of your TV."
[00:41:55.260 --> 00:41:56.260]   It's like, "Actually, fine.
[00:41:56.260 --> 00:42:00.100]   I, like, read a bunch of books."
[00:42:00.100 --> 00:42:02.980]   You may need to make some real changes.
[00:42:02.980 --> 00:42:06.220]   But look, if all you do is walk out of here and feel bad about yourself,
[00:42:06.220 --> 00:42:09.300]   this is not a good sermon.
[00:42:09.300 --> 00:42:14.340]   And if you make some changes, I hope you do, that's also not sufficient.
[00:42:14.340 --> 00:42:17.660]   See, we didn't read it, but the way he starts this sermon is not with,
[00:42:17.660 --> 00:42:19.620]   "I'm going to tell you guys how to get your crap together.
[00:42:19.620 --> 00:42:20.260]   Write this down.
[00:42:20.260 --> 00:42:21.780]   Number one, cut your eyes out."
[00:42:21.780 --> 00:42:26.540]   You know, like he doesn't start with a list of rules to get you to maybe earn
[00:42:26.540 --> 00:42:27.340]   God's approval.
[00:42:27.340 --> 00:42:30.540]   Do you know where he starts the sermon?
[00:42:30.540 --> 00:42:35.700]   He says, "Blessed are the poor in spirit because theirs is the kingdom of heaven."
[00:42:35.700 --> 00:42:38.460]   What does poor in spirit mean?
[00:42:38.460 --> 00:42:41.420]   It means I have spiritual poverty.
[00:42:41.420 --> 00:42:44.580]   I'm not enough to earn the approval of God.
[00:42:44.580 --> 00:42:45.540]   I'm not.
[00:42:45.540 --> 00:42:46.860]   I've fallen short.
[00:42:46.860 --> 00:42:48.500]   My hands are dirty.
[00:42:48.500 --> 00:42:49.660]   My eyes have seen things.
[00:42:49.660 --> 00:42:52.740]   My hands have done things.
[00:42:52.740 --> 00:42:56.660]   I have been depleted spiritually.
[00:42:56.660 --> 00:43:00.860]   And he says, "When you admit that, you're blessed."
[00:43:00.860 --> 00:43:03.380]   Blessed are those who mourn.
[00:43:03.380 --> 00:43:08.700]   He says, "When you realize how far you've gone from the standard, you mourn.
[00:43:08.700 --> 00:43:11.900]   You cry in the car like me."
[00:43:11.900 --> 00:43:16.220]   He says, "And when you do that, you're blessed because my comfort is
[00:43:16.220 --> 00:43:18.900]   coming for you."
[00:43:18.900 --> 00:43:21.740]   He said, "Blessed are those who are meek."
[00:43:21.740 --> 00:43:22.780]   That means I'm not proud.
[00:43:22.780 --> 00:43:23.780]   I'm not puffing out my chest.
[00:43:23.780 --> 00:43:24.660]   Well, this is a problem for me.
[00:43:24.660 --> 00:43:25.340]   I'm not dealing with this.
[00:43:25.340 --> 00:43:26.180]   He said, "No, no, no, no.
[00:43:26.180 --> 00:43:30.860]   It's the meek are the ones who will inherit the earth."
[00:43:30.860 --> 00:43:33.700]   He said, "I've come here to do something new.
[00:43:33.700 --> 00:43:35.740]   I'm a king inaugurating a kingdom.
[00:43:35.740 --> 00:43:39.020]   And the entrance into my kingdom, the entrance into the blessing of God,
[00:43:39.020 --> 00:43:44.220]   the smile of God, the love of God that's inexhaustible," he says,
[00:43:44.220 --> 00:43:46.260]   "It doesn't come by getting your act together.
[00:43:46.260 --> 00:43:49.580]   It comes by admitting your need.
[00:43:49.580 --> 00:43:53.940]   I am poor and I feel sad about it.
[00:43:53.940 --> 00:43:55.900]   And I'm not proud.
[00:43:55.900 --> 00:43:58.420]   I need you.
[00:43:58.420 --> 00:44:01.940]   I need the king to be what I'm not."
[00:44:01.940 --> 00:44:03.580]   And that's what Jesus loves to do.
[00:44:03.580 --> 00:44:08.900]   He loves to live the perfect life you couldn't.
[00:44:08.900 --> 00:44:11.620]   And then the Bible says, "The wages of sin is death."
[00:44:11.620 --> 00:44:13.820]   Death's the payment for sin.
[00:44:13.820 --> 00:44:14.700]   He never sinned.
[00:44:14.700 --> 00:44:15.700]   He didn't need to die.
[00:44:15.700 --> 00:44:18.300]   So what he did on that cross is what David said earlier,
[00:44:18.300 --> 00:44:25.020]   "He who knew no sin became sin for you and for me."
[00:44:25.020 --> 00:44:29.540]   He said, "I know what you've done and I'm taking all of it and the shame of it,
[00:44:29.540 --> 00:44:36.020]   the sadness of it, every sticky, sad, isolating, lonely thing," he said,
[00:44:36.020 --> 00:44:42.660]   "I am driving it like a stake through my heart and I am burying it in the grave.
[00:44:42.660 --> 00:44:46.420]   And then I rise and I leave it behind.
[00:44:46.420 --> 00:44:50.100]   And you trust me and you rise.
[00:44:50.100 --> 00:44:54.900]   And yeah, I got a way for you to live that's good, but where does it start?"
[00:44:54.900 --> 00:44:57.300]   Jesus was asked, "What's the work of the Father?"
[00:44:57.300 --> 00:45:00.540]   And he said, "Believe in the one he sent."
[00:45:00.540 --> 00:45:05.100]   You come to Jesus, his arms are open wide, and I promise you,
[00:45:05.100 --> 00:45:08.220]   he wants to change you from the inside out.
[00:45:08.220 --> 00:45:12.300]   And then we can be what he says in the sermon, a city on the hill,
[00:45:12.300 --> 00:45:15.980]   shining out to a broken world to some answers, being again what the early
[00:45:15.980 --> 00:45:19.460]   church was, showing the world we don't have a regressive sexual ethic,
[00:45:19.460 --> 00:45:21.660]   we have a liberating sexual ethic.
[00:45:21.660 --> 00:45:22.900]   What you have is slavery.
[00:45:22.900 --> 00:45:25.140]   What we have is freedom.
[00:45:25.140 --> 00:45:27.620]   And so if you're like, "Well, Ben, I don't know if any of this is realistic
[00:45:27.620 --> 00:45:28.460]   in the world today."
[00:45:28.460 --> 00:45:31.260]   We're not supposed to be like the world today.
[00:45:31.260 --> 00:45:33.620]   We're supposed to be like the kingdom today.
[00:45:33.620 --> 00:45:36.100]   And the world's a mess.
[00:45:36.100 --> 00:45:41.180]   But when they see what the king is doing in us, ah, the porch will be a city
[00:45:41.180 --> 00:45:42.580]   on a hill.
[00:45:42.580 --> 00:45:45.500]   That's a pretty encouraging thought.
[00:45:45.500 --> 00:45:48.660]   So, Father, we love you.
[00:45:48.660 --> 00:45:53.740]   We thank you that there's grace today in Jesus.
[00:45:53.740 --> 00:45:59.140]   We thank you that nobody has sinned beyond what your arms can reach.
[00:45:59.140 --> 00:46:03.580]   It's insulting to suggest that our sin is stronger than your sacrifice.
[00:46:03.580 --> 00:46:06.900]   So if anybody is tempted to feel that way, "Well, he doesn't know what I've done.
[00:46:06.900 --> 00:46:08.300]   He doesn't know how far I've gone."
[00:46:08.300 --> 00:46:10.860]   I haven't, but I know how mighty Jesus is.
[00:46:10.860 --> 00:46:14.500]   And don't insult him by saying your sin is stronger than he is.
[00:46:14.500 --> 00:46:17.540]   He can forgive you.
[00:46:17.540 --> 00:46:22.820]   And it magnifies his grace to forgive you.
[00:46:22.820 --> 00:46:27.140]   So come to him because his arms are open wide.
[00:46:27.140 --> 00:46:28.660]   Admit, "I'm poor in spirit.
[00:46:28.660 --> 00:46:31.100]   I'm needy.
[00:46:31.100 --> 00:46:35.100]   I'm not happy about that, but I'm happy that I'm coming to you with that because
[00:46:35.100 --> 00:46:39.780]   you promised me those who mourn and are meek and are poor in spirit,
[00:46:39.780 --> 00:46:40.740]   they're blessed.
[00:46:40.740 --> 00:46:41.620]   They're blessed.
[00:46:41.620 --> 00:46:42.180]   They're blessed.
[00:46:42.180 --> 00:46:46.780]   And Lord Jesus, would you heal me, forgive me, bless me?"
[00:46:46.780 --> 00:46:54.020]   Anybody want that today, the grace of God today?
[00:46:54.020 --> 00:46:56.820]   I just want to encourage you right in your seat before we clear out of here and go
[00:46:56.820 --> 00:47:03.220]   wherever we're going to go, let that be a holy space with Jesus.
[00:47:03.220 --> 00:47:08.060]   Let this be a moment that maybe you never forget as you deal honestly with him about
[00:47:08.060 --> 00:47:13.140]   what he was unafraid to speak of, the most intimate part of your life.
[00:47:13.140 --> 00:47:14.940]   And let him speak healing into it.
[00:47:14.940 --> 00:47:16.380]   Let him speak grace into it.
[00:47:16.380 --> 00:47:22.740]   Let him speak life into it.
[00:47:22.740 --> 00:47:25.740]   We're yours, God, and we love you.
[00:47:25.740 --> 00:47:27.740]   We look to you.

