
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:02:55.400 --> 00:02:56.220]   There's no purpose.
[00:02:56.220 --> 00:02:57.680]   You're just like, wow, must be nice.
[00:02:57.680 --> 00:02:59.360]   And this is what we all experienced it.
[00:02:59.360 --> 00:03:02.560]   Every single one of us experienced with our parents,
[00:03:02.560 --> 00:03:04.600]   because there are four little words
[00:03:04.600 --> 00:03:08.240]   that are given to every English speaking parent in the world
[00:03:08.240 --> 00:03:10.680]   and they are the words when you ask why they say.
[00:03:10.680 --> 00:03:13.800]   We're all related somehow.
[00:03:13.800 --> 00:03:15.760]   All of our parents raised us the exact same way.
[00:03:15.760 --> 00:03:17.560]   Because I said so.
[00:03:17.560 --> 00:03:18.640]   It's like, really?
[00:03:18.640 --> 00:03:21.160]   I mean, going, looking back, you're like, okay, first off,
[00:03:21.160 --> 00:03:22.800]   thank you for reasoning in a circle.
[00:03:22.800 --> 00:03:25.200]   Second off, restatement of your point
[00:03:25.200 --> 00:03:26.720]   is not an explanation of your point.
[00:03:26.720 --> 00:03:28.320]   But you can't say all that when you're four.
[00:03:28.320 --> 00:03:29.600]   So you just take it, all right?
[00:03:29.600 --> 00:03:31.140]   And so that's the way it's like when you grow up,
[00:03:31.140 --> 00:03:34.000]   you just get the command and you have no context.
[00:03:34.000 --> 00:03:37.960]   And a command without context is really just a demand.
[00:03:37.960 --> 00:03:40.140]   And nobody likes demands.
[00:03:40.140 --> 00:03:41.440]   I know that about you, I know it about me.
[00:03:41.440 --> 00:03:42.560]   Nobody likes demands.
[00:03:42.560 --> 00:03:45.160]   We don't like commands without context.
[00:03:45.160 --> 00:03:46.720]   And worst of all, you might've got this from church
[00:03:46.720 --> 00:03:47.760]   when you were younger.
[00:03:47.760 --> 00:03:49.000]   I did.
[00:03:49.000 --> 00:03:50.040]   It was like, don't run.
[00:03:50.040 --> 00:03:51.240]   Don't run to church.
[00:03:51.240 --> 00:03:52.080]   Why not?
[00:03:52.080 --> 00:03:53.480]   Just don't run.
[00:03:53.480 --> 00:03:54.640]   Be nice to people at church.
[00:03:54.640 --> 00:03:55.800]   These people aren't even nice.
[00:03:55.800 --> 00:03:56.940]   It doesn't matter, just be nice.
[00:03:56.940 --> 00:03:58.220]   I mean, there's no purpose.
[00:03:58.220 --> 00:04:00.240]   There's no purpose given at all.
[00:04:00.240 --> 00:04:03.560]   And unfortunately, even Christians ourselves
[00:04:03.560 --> 00:04:05.280]   sometimes cause this misunderstanding.
[00:04:05.280 --> 00:04:06.120]   And here's why.
[00:04:06.120 --> 00:04:11.240]   It is easier to find a Christian giving commands
[00:04:11.240 --> 00:04:14.960]   than it is to find a Christian who's giving context.
[00:04:14.960 --> 00:04:15.920]   You know what I mean by that?
[00:04:15.920 --> 00:04:18.840]   It's easier to find a Christian in public or in culture
[00:04:18.840 --> 00:04:20.860]   or in politics or at work or at class
[00:04:20.860 --> 00:04:21.840]   or just in your friend group.
[00:04:21.840 --> 00:04:23.440]   It's easier to find a Christian
[00:04:23.440 --> 00:04:25.440]   who is all about giving the commands of God.
[00:04:25.440 --> 00:04:26.600]   You know, it's almost like they kind of
[00:04:26.600 --> 00:04:28.000]   are on patrol all the time.
[00:04:28.000 --> 00:04:29.220]   And it's like, hey, don't do that.
[00:04:29.220 --> 00:04:30.060]   Don't drink that.
[00:04:30.060 --> 00:04:30.880]   Don't smoke that.
[00:04:30.880 --> 00:04:31.720]   Don't touch her.
[00:04:31.720 --> 00:04:33.080]   Don't even like her, you know, in fact.
[00:04:33.080 --> 00:04:35.800]   And so it's really easy to find a Christian
[00:04:35.800 --> 00:04:38.760]   who is the moral police, okay?
[00:04:38.760 --> 00:04:40.640]   But it is hard to find a Christian
[00:04:40.640 --> 00:04:44.760]   who is proposing instead of imposing
[00:04:44.760 --> 00:04:47.700]   a relationship with God, the heart of God,
[00:04:47.700 --> 00:04:50.560]   the context of all the commands.
[00:04:50.560 --> 00:04:52.480]   And as we launch into this brand new series
[00:04:52.480 --> 00:04:56.400]   called "Thou Shalt," it is indeed on the 10 most famous
[00:04:56.400 --> 00:04:59.680]   thou shalts and thou shalt nots in all of history.
[00:04:59.680 --> 00:05:02.680]   And what we don't wanna do is we are unwilling to risk
[00:05:02.680 --> 00:05:04.240]   that you might walk away and you might think,
[00:05:04.240 --> 00:05:06.500]   you know what, God is more about commands and demands
[00:05:06.500 --> 00:05:07.760]   than he is about context.
[00:05:07.760 --> 00:05:10.240]   God is somehow more about just giving rules
[00:05:10.240 --> 00:05:11.740]   than he is about giving reasons.
[00:05:11.740 --> 00:05:14.360]   God is somehow all about just moral behavior
[00:05:14.360 --> 00:05:16.300]   and he has nothing to do with belief.
[00:05:16.300 --> 00:05:19.720]   And we are not willing to stand up and spend a few weeks
[00:05:19.720 --> 00:05:22.640]   giving you these thou shalts without investing
[00:05:22.640 --> 00:05:25.880]   really strongly in the context that they came in
[00:05:25.880 --> 00:05:27.360]   and what they mean for us.
[00:05:27.360 --> 00:05:30.560]   So get ready, we're gonna spend our entire evening
[00:05:30.560 --> 00:05:34.820]   on the single sentence before the 10 commandments.
[00:05:34.820 --> 00:05:37.520]   So if you have never spent an entire sermon,
[00:05:37.520 --> 00:05:40.500]   half an hour on one sentence, today's your day, all right?
[00:05:40.500 --> 00:05:43.020]   So we are gonna look very closely at one sentence,
[00:05:43.020 --> 00:05:45.000]   the sentence before the 10 commandments.
[00:05:45.000 --> 00:05:46.880]   Nobody knows the sentence before the 10 commandments.
[00:05:46.880 --> 00:05:49.660]   That's like no one who baths before Babe Ruth.
[00:05:49.660 --> 00:05:51.040]   Nobody knows who baths before Babe Ruth,
[00:05:51.040 --> 00:05:51.880]   they know Babe Ruth.
[00:05:51.880 --> 00:05:54.660]   And so we are gonna actually look at the sentence
[00:05:54.660 --> 00:05:57.080]   right before the big commandments
[00:05:57.080 --> 00:06:00.240]   because we want you to see three crucial pieces of context
[00:06:00.240 --> 00:06:02.720]   that come before these commands.
[00:06:02.720 --> 00:06:07.920]   Because context matters big time and it matters to God.
[00:06:07.920 --> 00:06:08.880]   So what we're gonna do is we're gonna go
[00:06:08.880 --> 00:06:10.200]   to Exodus chapter 20.
[00:06:10.200 --> 00:06:12.600]   So Exodus would be the second book of your Bible,
[00:06:12.600 --> 00:06:14.760]   Genesis, Exodus, you don't have to go very far.
[00:06:14.760 --> 00:06:16.760]   Just start at the far left and start turning right,
[00:06:16.760 --> 00:06:17.980]   you'll get there pretty quickly.
[00:06:17.980 --> 00:06:21.120]   Exodus chapter 20, and we're gonna look at verses one
[00:06:21.120 --> 00:06:23.880]   and two, verses one and two, just make up one single sentence
[00:06:23.880 --> 00:06:26.520]   but before we go there, I want you to know a little bit
[00:06:26.520 --> 00:06:27.720]   about the story of what was going on.
[00:06:27.720 --> 00:06:31.360]   So it pleased God to create a perfect world
[00:06:31.360 --> 00:06:33.800]   which fell later into imperfection and chaos.
[00:06:33.800 --> 00:06:38.440]   And he decided to redeem that world by creating a family
[00:06:38.440 --> 00:06:41.600]   that would turn into a nation that would produce a savior
[00:06:41.600 --> 00:06:44.000]   of the whole world and that of course is Jesus.
[00:06:44.000 --> 00:06:47.380]   But that's 1500 years after this passage
[00:06:47.380 --> 00:06:48.360]   that we're looking at right now.
[00:06:48.360 --> 00:06:52.880]   Exodus chapter 20, experts are somewhere between 1446 BC
[00:06:52.880 --> 00:06:55.640]   and 1276 BC, not important, you just need to know
[00:06:55.640 --> 00:06:57.360]   it's a long time before Jesus.
[00:06:57.360 --> 00:06:59.160]   All right, and so God is in the middle of launching
[00:06:59.160 --> 00:07:03.000]   this redemptive plan for all of history.
[00:07:03.000 --> 00:07:04.940]   And Israel is on the verge of becoming
[00:07:04.940 --> 00:07:07.320]   for the very first time its own nation.
[00:07:07.320 --> 00:07:09.840]   So Israel had been just a family, started with Abraham,
[00:07:09.840 --> 00:07:12.520]   Isaac, Jacob and Joseph, if those names are familiar,
[00:07:12.520 --> 00:07:14.020]   and the family grew and grew and grew
[00:07:14.020 --> 00:07:15.080]   and they went to Egypt.
[00:07:15.080 --> 00:07:17.080]   Well, they continued to multiply in Egypt
[00:07:17.080 --> 00:07:19.280]   until finally the leadership changed of Egypt
[00:07:19.280 --> 00:07:21.460]   and instead of it being a friendly place to visit,
[00:07:21.460 --> 00:07:23.760]   they were oppressed and they were enslaved.
[00:07:23.760 --> 00:07:26.760]   And God led them out of slavery.
[00:07:26.760 --> 00:07:28.360]   And were on the verge, at this time,
[00:07:28.360 --> 00:07:30.120]   they were on the verge of having land
[00:07:30.120 --> 00:07:31.120]   for the very first time.
[00:07:31.120 --> 00:07:32.540]   That's why the book is called Exodus.
[00:07:32.540 --> 00:07:35.320]   It is the exit of them from Egypt.
[00:07:35.320 --> 00:07:38.180]   All right, so as they are preparing for the very first time
[00:07:38.180 --> 00:07:40.920]   to go into the promised land, if you've heard that phrase,
[00:07:40.920 --> 00:07:42.560]   that's where it comes from, they are on the way,
[00:07:42.560 --> 00:07:45.120]   they are in route to the promised land
[00:07:45.120 --> 00:07:46.720]   and God looks forward and says,
[00:07:46.720 --> 00:07:49.120]   these guys are gonna need some instruction
[00:07:49.120 --> 00:07:50.240]   before they get there.
[00:07:50.240 --> 00:07:51.800]   And that's why God gave the law,
[00:07:51.800 --> 00:07:56.080]   the most famous section of which is the 10 thou shalls.
[00:07:56.080 --> 00:07:57.060]   So that's where we are
[00:07:57.060 --> 00:07:58.800]   and we're gonna go six words in right now.
[00:07:58.800 --> 00:07:59.640]   Are you ready?
[00:07:59.640 --> 00:08:01.600]   Here it comes, Exodus chapter 20, verse one.
[00:08:01.600 --> 00:08:05.480]   And God spoke all these words.
[00:08:05.480 --> 00:08:08.400]   Let's close in prayer.
[00:08:08.400 --> 00:08:09.240]   I'm just kidding.
[00:08:09.240 --> 00:08:11.200]   (congregation laughing)
[00:08:11.200 --> 00:08:13.440]   And God spoke all these words.
[00:08:14.780 --> 00:08:15.880]   Now think about this.
[00:08:15.880 --> 00:08:18.400]   These words matter so much
[00:08:18.400 --> 00:08:21.080]   because of where they are in the story.
[00:08:21.080 --> 00:08:23.320]   You're in the 70th chapter of the Bible.
[00:08:23.320 --> 00:08:25.240]   So Genesis has 50 chapters
[00:08:25.240 --> 00:08:27.480]   and Exodus has 19 prior to this.
[00:08:27.480 --> 00:08:30.120]   Think about, do a little flyby with me
[00:08:30.120 --> 00:08:33.500]   about what the previous 69 chapters of the Bible involved.
[00:08:33.500 --> 00:08:36.400]   You've got God creating a perfect world,
[00:08:36.400 --> 00:08:39.160]   free of any hardship at all,
[00:08:39.160 --> 00:08:41.040]   free of death, free of any of that.
[00:08:41.040 --> 00:08:44.520]   And people begin to immediately break God's law
[00:08:44.520 --> 00:08:47.480]   and we break this world completely.
[00:08:47.480 --> 00:08:49.620]   Death comes in, sickness comes in,
[00:08:49.620 --> 00:08:51.680]   shame comes in, guilt comes in.
[00:08:51.680 --> 00:08:53.800]   All the things that you struggle with today
[00:08:53.800 --> 00:08:57.080]   have at least their beginnings then.
[00:08:57.080 --> 00:08:58.960]   And just one generation later,
[00:08:58.960 --> 00:09:00.720]   the sons of the very first parents
[00:09:00.720 --> 00:09:02.560]   actually murder each other.
[00:09:02.560 --> 00:09:04.360]   One murders the other, I should say.
[00:09:04.360 --> 00:09:07.520]   After that, we get the first serial murderer,
[00:09:07.520 --> 00:09:09.200]   not long after that.
[00:09:09.200 --> 00:09:10.420]   And then we get people sleeping around
[00:09:10.420 --> 00:09:12.640]   with each other immediately.
[00:09:12.640 --> 00:09:14.920]   And then on top of that, you get people who decide,
[00:09:14.920 --> 00:09:15.920]   you know what, I wanna worship something,
[00:09:15.920 --> 00:09:17.200]   I'll just worship some tree,
[00:09:17.200 --> 00:09:19.680]   or I'll worship the ground, or I'll worship the sun,
[00:09:19.680 --> 00:09:22.920]   or I'll worship some golden thing that represents a bird.
[00:09:22.920 --> 00:09:24.880]   And so there is total spiritual confusion.
[00:09:24.880 --> 00:09:27.060]   And God who had reached out all along the way,
[00:09:27.060 --> 00:09:30.020]   just read these other 69 chapters anytime you want to,
[00:09:30.020 --> 00:09:32.280]   you'll find God persistently, persistently
[00:09:32.280 --> 00:09:33.960]   trying to reach out to humanity,
[00:09:33.960 --> 00:09:38.000]   trying to reach out to us, to have a relationship with us.
[00:09:38.000 --> 00:09:40.320]   And he would have had every legitimate reason
[00:09:41.560 --> 00:09:43.160]   to no longer reach out to us.
[00:09:43.160 --> 00:09:47.680]   Which is why you wanna thank God that he's not like you.
[00:09:47.680 --> 00:09:48.760]   Because we do things like this,
[00:09:48.760 --> 00:09:51.200]   well, if you're not into me, I'm not into you.
[00:09:51.200 --> 00:09:52.800]   That's the kind of stuff we do.
[00:09:52.800 --> 00:09:53.720]   But God says, you know what,
[00:09:53.720 --> 00:09:55.280]   no matter how far you go from me,
[00:09:55.280 --> 00:09:57.720]   I am gonna continue to reach out to you.
[00:09:57.720 --> 00:09:59.760]   And it says, and God spoke all these words.
[00:09:59.760 --> 00:10:01.320]   That's a miracle in and of itself.
[00:10:01.320 --> 00:10:02.160]   It's the grace of God
[00:10:02.160 --> 00:10:04.900]   that he would even decide to speak to us.
[00:10:04.900 --> 00:10:07.220]   Here's a thought you didn't have
[00:10:07.220 --> 00:10:08.480]   on the way to work probably.
[00:10:08.480 --> 00:10:11.120]   What if that hadn't happened?
[00:10:12.120 --> 00:10:14.360]   What would the world be like?
[00:10:14.360 --> 00:10:16.560]   What kind of chaos, there's the hint,
[00:10:16.560 --> 00:10:19.960]   chaos would have ensued if God hadn't spoken these words?
[00:10:19.960 --> 00:10:21.560]   What if there was no governance?
[00:10:21.560 --> 00:10:22.400]   I mean, what if that happened?
[00:10:22.400 --> 00:10:24.380]   As Americans, for some reason, that sounds good to us.
[00:10:24.380 --> 00:10:27.040]   We have some really misguided ideas about law and freedom.
[00:10:27.040 --> 00:10:28.520]   Sometimes people say things they don't think about,
[00:10:28.520 --> 00:10:29.620]   like, oh, what if there was no law?
[00:10:29.620 --> 00:10:30.460]   Wouldn't that be cool?
[00:10:30.460 --> 00:10:31.480]   Oh no, that would not be cool.
[00:10:31.480 --> 00:10:33.400]   You do not think about what you just said.
[00:10:33.400 --> 00:10:35.040]   Drive in a third world country
[00:10:35.040 --> 00:10:37.000]   and find out how much you miss the law.
[00:10:37.000 --> 00:10:39.160]   It is absolute chaos.
[00:10:39.160 --> 00:10:42.400]   And the truth is, is without God stepping in
[00:10:42.400 --> 00:10:44.840]   to provide some kind of structure,
[00:10:44.840 --> 00:10:47.840]   it would have resulted in complete
[00:10:47.840 --> 00:10:49.760]   and utter moral depravity.
[00:10:49.760 --> 00:10:51.900]   Now here's a quote from Clay Christensen
[00:10:51.900 --> 00:10:53.840]   at Harvard Business School.
[00:10:53.840 --> 00:10:55.960]   All right, not Watermark staff, not a church,
[00:10:55.960 --> 00:10:58.700]   not the seminary, not Christianity Today, Harvard.
[00:10:58.700 --> 00:11:02.200]   "If you get rid of religion,
[00:11:02.200 --> 00:11:04.800]   "you won't be able to hire enough police."
[00:11:04.800 --> 00:11:06.600]   End quote.
[00:11:07.440 --> 00:11:10.880]   Just today in New York City, more chaos.
[00:11:10.880 --> 00:11:12.160]   A man, if you haven't seen it,
[00:11:12.160 --> 00:11:14.400]   a man drove a truck in an act of terror
[00:11:14.400 --> 00:11:16.200]   and killed eight people on the streets of New York City.
[00:11:16.200 --> 00:11:17.200]   That just happened today.
[00:11:17.200 --> 00:11:19.100]   I was here four, five, six weeks ago,
[00:11:19.100 --> 00:11:21.940]   and then that was the week of the Las Vegas incident.
[00:11:21.940 --> 00:11:24.000]   There's constant chaos in the world.
[00:11:24.000 --> 00:11:26.320]   If God doesn't even restrain a little,
[00:11:26.320 --> 00:11:27.480]   and if he hadn't spoken up,
[00:11:27.480 --> 00:11:30.640]   our semi-safe lives would not even be semi-safe.
[00:11:30.640 --> 00:11:31.720]   And so why would he do it?
[00:11:31.720 --> 00:11:34.440]   Just commitment to us.
[00:11:34.440 --> 00:11:36.080]   So the first piece of context you're gonna want
[00:11:36.080 --> 00:11:38.440]   to remember, any thou shalls that you're gonna hear,
[00:11:38.440 --> 00:11:40.040]   you're gonna wanna know God's commands
[00:11:40.040 --> 00:11:42.640]   prove God's commitment to us.
[00:11:42.640 --> 00:11:47.120]   God's commands prove God's commitment to us.
[00:11:47.120 --> 00:11:50.240]   This is so huge if you had a dad who checked out on you,
[00:11:50.240 --> 00:11:51.360]   because God doesn't give up.
[00:11:51.360 --> 00:11:52.640]   He leans in.
[00:11:52.640 --> 00:11:54.520]   I wanna tell you a little story about my family.
[00:11:54.520 --> 00:11:56.960]   I had a really strong, I have currently,
[00:11:56.960 --> 00:12:00.960]   a really strong command-type dad, world-class dad.
[00:12:00.960 --> 00:12:04.880]   And I have a little brother who was the worst toddler
[00:12:04.880 --> 00:12:06.880]   in the history of all of toddlerdom.
[00:12:06.880 --> 00:12:08.960]   He was rough.
[00:12:08.960 --> 00:12:11.520]   I'm talking about some unbelievable willpower.
[00:12:11.520 --> 00:12:13.080]   I'm talking about like, hey, don't do that.
[00:12:13.080 --> 00:12:15.200]   And then he does it while making eye contact.
[00:12:15.200 --> 00:12:16.920]   Like, I dare you, you know?
[00:12:16.920 --> 00:12:20.200]   And then the promised discipline comes,
[00:12:20.200 --> 00:12:22.120]   and then he does it again, just tears of anger.
[00:12:22.120 --> 00:12:24.120]   Not even tears of pain, just like anger.
[00:12:24.120 --> 00:12:26.080]   My father would point at him sometimes, you know,
[00:12:26.080 --> 00:12:27.760]   to get his attention, and it's like, hey,
[00:12:27.760 --> 00:12:28.600]   you better do that.
[00:12:28.600 --> 00:12:30.360]   And he would ball up his little fist and point back.
[00:12:30.360 --> 00:12:32.160]   But he couldn't straighten out his finger.
[00:12:32.160 --> 00:12:33.400]   And so he would just look back at dad
[00:12:33.400 --> 00:12:34.480]   with a little claw like this.
[00:12:34.480 --> 00:12:35.400]   And he would point right back at him,
[00:12:35.400 --> 00:12:36.800]   just completely fearless.
[00:12:36.800 --> 00:12:38.320]   So, you know, the car seat is designed
[00:12:38.320 --> 00:12:40.920]   to keep a three-year-old or a two-year-old safe,
[00:12:40.920 --> 00:12:41.760]   a kid safe.
[00:12:41.760 --> 00:12:44.760]   And my dad had to drive with one hand on the wheel
[00:12:44.760 --> 00:12:46.960]   and one hand on the car seat
[00:12:46.960 --> 00:12:49.880]   with him punching the hand and the wrist.
[00:12:49.880 --> 00:12:51.440]   And he would just make himself tired
[00:12:51.440 --> 00:12:53.280]   punching the hand and the wrist.
[00:12:53.280 --> 00:12:55.240]   He didn't have a demon to our knowledge, but it was weird.
[00:12:55.240 --> 00:12:57.960]   And so he just would go and go and go.
[00:12:57.960 --> 00:12:59.160]   And then eventually one day,
[00:12:59.160 --> 00:13:00.600]   this light bulb goes off in his head,
[00:13:00.600 --> 00:13:01.560]   and you could just see him think.
[00:13:01.560 --> 00:13:03.760]   And then he just spits all over his hand and says,
[00:13:03.760 --> 00:13:04.600]   "Your move."
[00:13:04.600 --> 00:13:05.440]   And he looks at him like, "Your move."
[00:13:05.440 --> 00:13:06.280]   Wow.
[00:13:06.280 --> 00:13:07.760]   And so this is the kind of dude we're talking about.
[00:13:07.760 --> 00:13:08.680]   I'm gonna tell you one more story just
[00:13:08.680 --> 00:13:09.800]   'cause I can't resist.
[00:13:09.800 --> 00:13:12.200]   (congregation laughing)
[00:13:12.200 --> 00:13:15.520]   One time he was three and a half, maybe four.
[00:13:15.520 --> 00:13:16.360]   We're eight years apart.
[00:13:16.360 --> 00:13:17.440]   So this is how I have memories of this.
[00:13:17.440 --> 00:13:18.280]   I was 12.
[00:13:18.280 --> 00:13:19.720]   And so he was three and a half,
[00:13:19.720 --> 00:13:21.680]   and afraid of my dad more than him.
[00:13:21.680 --> 00:13:23.200]   And so he's about three and a half, four,
[00:13:23.200 --> 00:13:24.240]   somewhere through there.
[00:13:24.240 --> 00:13:27.320]   And my dad and I were at my grandparents' house,
[00:13:27.320 --> 00:13:29.280]   but he and his mom, divorced parents,
[00:13:29.280 --> 00:13:30.240]   so he has a different mom.
[00:13:30.240 --> 00:13:31.440]   So he and his mom were home
[00:13:31.440 --> 00:13:33.360]   and dad and I were out at our grandparents' house.
[00:13:33.360 --> 00:13:34.880]   And Wade, my little brother,
[00:13:34.880 --> 00:13:37.080]   has thrown his Game Boy at his mom,
[00:13:37.080 --> 00:13:39.880]   which was just kind of normal occurrence.
[00:13:39.880 --> 00:13:41.680]   Thanks for gasping, but I mean, it was just pretty,
[00:13:41.680 --> 00:13:42.680]   it was kind of normal, you know?
[00:13:42.680 --> 00:13:45.800]   And so my dad gets him on the phone and he says,
[00:13:45.800 --> 00:13:49.360]   "Hey, I heard you threw your Game Boy at your mom."
[00:13:49.360 --> 00:13:50.360]   And he said, "Yeah."
[00:13:50.360 --> 00:13:54.600]   And he said, "Well, how about I take your Game Boy away?
[00:13:54.600 --> 00:13:55.440]   "How about that?"
[00:13:55.440 --> 00:13:56.280]   That's what dad said.
[00:13:56.280 --> 00:13:59.000]   And Wade says immediately, "How about I kick your butt?
[00:13:59.000 --> 00:13:59.840]   "How about that?"
[00:13:59.840 --> 00:14:00.680]   (congregation laughing)
[00:14:00.920 --> 00:14:03.600]   That's the kind of normal, that's normal.
[00:14:03.600 --> 00:14:04.880]   I don't know where he learned it, wasn't me?
[00:14:04.880 --> 00:14:08.000]   Okay, so he, this is just kind of what's going on
[00:14:08.000 --> 00:14:08.840]   in our house.
[00:14:08.840 --> 00:14:09.800]   Now, I could tell you more.
[00:14:09.800 --> 00:14:12.080]   I guarantee you, when we get together for Thanksgiving
[00:14:12.080 --> 00:14:13.400]   in four weeks, this is gonna come up.
[00:14:13.400 --> 00:14:15.720]   We just go through them all because it's so entertaining.
[00:14:15.720 --> 00:14:17.160]   You'd be glad to know he's a functional member
[00:14:17.160 --> 00:14:19.080]   of society today.
[00:14:19.080 --> 00:14:20.000]   It all went away.
[00:14:20.000 --> 00:14:22.160]   He's on scholarship playing baseball
[00:14:22.160 --> 00:14:23.320]   at University of New Orleans.
[00:14:23.320 --> 00:14:24.160]   It's super exciting.
[00:14:24.160 --> 00:14:25.000]   We're really proud of him.
[00:14:25.000 --> 00:14:26.520]   He's a great guy, but it took some work.
[00:14:26.520 --> 00:14:29.760]   All right, and so listen, my dad, like think about this.
[00:14:29.760 --> 00:14:31.000]   Think about what if you're dad?
[00:14:31.000 --> 00:14:32.480]   Like what if you're dad?
[00:14:32.480 --> 00:14:35.540]   A dad has a choice at this point, okay?
[00:14:35.540 --> 00:14:38.020]   You can check out completely.
