
[00:00:00.000 --> 00:00:02.640]  再次歡迎大家參加
[00:02:03.760 --> 00:02:05.640]  演講
[00:02:05.640 --> 00:02:07.360]  無論寫作、演講
[00:02:07.360 --> 00:02:10.080]  其實你的目的就是要說服人
[00:02:10.080 --> 00:02:13.440]  而說服人有不同的方法
[00:02:13.440 --> 00:02:14.840]  稍後會再提
[00:02:14.840 --> 00:02:18.000]  關乎演講時要留意的地方
[00:02:18.000 --> 00:02:19.240]  而另一方面
[00:02:19.240 --> 00:02:23.360]  他們的文章或講章是如何鋪排
[00:02:23.360 --> 00:02:25.000]  有些格式
[00:02:25.000 --> 00:02:26.440]  有些是七分法
[00:02:26.440 --> 00:02:27.720]  有些是五分法
[00:02:27.720 --> 00:02:29.280]  而這個「注一」
[00:02:29.280 --> 00:02:33.320]  就給了一個當時他們會用的格式
[00:02:33.320 --> 00:02:35.440]  首先是序論
[00:02:35.440 --> 00:02:36.280]  水論
[00:02:36.280 --> 00:02:37.720]  所謂的水論
[00:02:37.720 --> 00:02:40.760]  其實是介紹我為什麼會有這次的演講
[00:02:40.760 --> 00:02:43.080]  或者這一次寫信的原因
[00:02:43.080 --> 00:02:45.200]  如果把這個框架格式
[00:02:45.200 --> 00:02:48.400]  和在《迦太書》一章六至十一節
[00:02:48.400 --> 00:02:50.120]  是這個部分
[00:02:50.120 --> 00:02:52.440]  然後就是陳述
[00:02:52.440 --> 00:02:55.680]  其實是交代事件的背景
[00:02:55.680 --> 00:02:58.520]  你是因為某件事而去演講
[00:02:58.520 --> 00:03:01.200]  或者因為某件事而寫這封信
[00:03:01.200 --> 00:03:03.720]  這件事的背景是什麼呢?
[00:03:03.720 --> 00:03:07.880]  在《迦太書》一章十二至二章十四
[00:03:07.880 --> 00:03:10.120]  而你其實就著這件事
[00:03:10.120 --> 00:03:12.160]  你最想說的論點是什麼呢?
[00:03:12.160 --> 00:03:14.000]  傳書要點
[00:03:14.000 --> 00:03:16.400]  就是二章十五至二十一節
[00:03:16.400 --> 00:03:18.680]  而你有這個論點
[00:03:18.680 --> 00:03:20.080]  其實有證據的
[00:03:20.080 --> 00:03:21.400]  有論據的
[00:03:21.400 --> 00:03:24.280]  可以叫做「抗辯理據」
[00:03:24.280 --> 00:03:26.880]  就是三章至第四章
[00:03:26.880 --> 00:03:29.520]  而最後是這個「勸勉」
[00:03:29.520 --> 00:03:30.960]  「勸勉」的受眾
[00:03:30.960 --> 00:03:34.160]  無論是讀者或者是聽眾
[00:03:34.160 --> 00:03:38.840]  這個就是從希羅修辭學入手去看《迦太書》
[00:03:38.840 --> 00:03:41.480]  希羅修辭學
[00:03:41.480 --> 00:03:44.200]  因為近代研究《迦太書》
[00:03:44.200 --> 00:03:48.400]  除了框架套在《迦太書》
[00:03:48.400 --> 00:03:53.000]  也會特別留意裡面一些修辭特色
[00:03:53.000 --> 00:03:56.200]  稍後講的時候也會舉例子
[00:03:56.200 --> 00:03:58.760]  接著介紹注意
[00:03:58.760 --> 00:04:02.640]  注意其實證明《迦太書》是如何分段的
[00:04:02.640 --> 00:04:04.920]  如果看注意第一行
[00:04:04.920 --> 00:04:08.200]  其實有些人會覺得隱言是一章一至五節
[00:04:08.200 --> 00:04:10.680]  有些人會覺得是一章一至十節
[00:04:10.680 --> 00:04:12.560]  如果你有不同的選擇
[00:04:12.560 --> 00:04:15.240]  證明就會有不同的影響
[00:04:15.240 --> 00:04:18.080]  有些人視為一章六至六章十
[00:04:18.080 --> 00:04:20.960]  有些人視為一章十一至六章十節
[00:04:20.960 --> 00:04:24.920]  如果我們採用一章十一至六章十節
[00:04:24.920 --> 00:04:26.760]  為一個證明的段落
[00:04:26.760 --> 00:04:29.640]  其實證明簡單分開三部分
[00:04:29.640 --> 00:04:34.120]  就是保羅從不同的角度去論證
[00:04:34.120 --> 00:04:38.160]  第一部分有人從歷史去描述
[00:04:38.160 --> 00:04:41.640]  有些人說其實他所說的就是保羅自己的自傳
[00:04:41.640 --> 00:04:44.120]  叫做自傳論證
[00:04:44.120 --> 00:04:47.680]  中間三至四章就是神學部分
[00:04:47.680 --> 00:04:50.000]  接著就是倫理部分
[00:04:50.000 --> 00:04:52.840]  我們很多時候看新的書信
[00:04:52.840 --> 00:04:54.080]  保羅的書信會覺得
[00:04:54.080 --> 00:04:55.360]  之前是教義
[00:04:55.360 --> 00:04:57.040]  後面是生活
[00:04:57.040 --> 00:04:58.720]  但是在《迦太書》
[00:04:58.720 --> 00:05:01.760]  或者聽過我講《已不所說》也是
[00:05:01.760 --> 00:05:05.720]  其實倫理部分不是和上文沒有關係
[00:05:05.720 --> 00:05:08.360]  只不過是講完那些教義
[00:05:08.360 --> 00:05:09.920]  講完那些道理
[00:05:09.920 --> 00:05:12.520]  那如何在生活中實踐呢?
[00:05:12.520 --> 00:05:16.840]  或者如何在生活中將你的信仰活現出來呢?
[00:05:16.840 --> 00:05:18.920]  如果我們從這個角度去看
[00:05:18.920 --> 00:05:20.680]  五至六章
[00:05:20.680 --> 00:05:23.560]  其實這些倫理的論證
[00:05:23.560 --> 00:05:25.080]  其實是論證
[00:05:25.080 --> 00:05:27.400]  就是繼續要去說明
[00:05:27.400 --> 00:05:30.280]  什麼叫做在基督耶穌裡面
[00:05:30.280 --> 00:05:32.480]  真理與自由
[00:05:32.480 --> 00:05:37.960]  不是只是度於一個教義口頭的層面
[00:05:37.960 --> 00:05:42.000]  而是在生活中能夠活現這個信仰出來
[00:05:42.000 --> 00:05:43.840]  而注三
[00:05:43.840 --> 00:05:47.440]  就是介紹新的書信
[00:05:47.440 --> 00:05:52.240]  我經常說要和第一世紀地中海文化入手
[00:05:52.240 --> 00:05:54.240]  當時兩種基本概念
[00:05:54.240 --> 00:05:55.240]  榮耀文化
[00:05:55.240 --> 00:05:56.920]  或者門下文化
[00:05:56.920 --> 00:05:58.040]  和恩比斯俗
[00:05:58.040 --> 00:05:59.440]  這兩種文化
[00:05:59.440 --> 00:06:01.000]  去到不同經文
[00:06:01.000 --> 00:06:02.600]  再舉不同的例子
[00:06:02.600 --> 00:06:04.960]  但是再說希羅修辭學
[00:06:04.960 --> 00:06:07.640]  其實在希羅修辭學裡面
[00:06:07.640 --> 00:06:09.760]  說服人動之以情
[00:06:09.760 --> 00:06:10.840]  遂之以理
[00:06:10.840 --> 00:06:12.760]  感之以品
[00:06:12.760 --> 00:06:15.320]  如果再簡單說
[00:06:15.320 --> 00:06:17.480]  其實就是言情
[00:06:17.480 --> 00:06:18.600]  說理
[00:06:18.600 --> 00:06:19.960]  素品
[00:06:19.960 --> 00:06:22.360]  所謂素品就是素諸品格
[00:06:22.360 --> 00:06:24.040]  而在加拉太書
[00:06:24.040 --> 00:06:26.320]  尤其明顯的
[00:06:26.320 --> 00:06:28.840]  就是他是素諸保羅的偉人
[00:06:28.840 --> 00:06:30.280]  他的品格
[00:06:30.280 --> 00:06:33.640]  我們稍後看看頭一至二章
[00:06:33.640 --> 00:06:36.760]  其實證明他的使徒身份
[00:06:36.760 --> 00:06:41.320]  是怎樣真是來自耶穌基督
[00:06:41.320 --> 00:06:43.320]  來自上帝的呼召
[00:06:43.320 --> 00:06:45.920]  從而確立他的為人
[00:06:45.920 --> 00:06:47.920]  去說服論證
[00:06:47.920 --> 00:06:50.520]  對方要接受他的教導
[00:06:50.520 --> 00:06:53.360]  接著我們先來看他的引言
[00:06:53.360 --> 00:06:55.360]  一章一至十節
[00:06:55.360 --> 00:06:57.960]  就看我們講義的1A
[00:06:57.960 --> 00:06:59.960]  給了一個結構大家
[00:06:59.960 --> 00:07:01.160]  一章一至十節
[00:07:01.160 --> 00:07:02.680]  可以分兩個部分
[00:07:02.680 --> 00:07:06.400]  首先就開首的文案語
[00:07:06.400 --> 00:07:07.800]  一章一至五節
[00:07:07.800 --> 00:07:10.280]  接著是《政經雜備》
[00:07:10.280 --> 00:07:12.280]  一章六至十節
[00:07:12.280 --> 00:07:13.760]  而一章一至五節
[00:07:13.760 --> 00:07:15.080]  又可以分兩部分
[00:07:15.080 --> 00:07:16.560]  看注意
[00:07:16.560 --> 00:07:17.840]  首先是上款
[00:07:17.840 --> 00:07:19.720]  就是寫信人、收信人
[00:07:19.720 --> 00:07:21.720]  接著是文案
[00:07:21.720 --> 00:07:24.720]  我們先看一至二節
[00:07:24.720 --> 00:07:27.200]  經文是這樣記載
[00:07:27.200 --> 00:07:28.480]  我是保羅
[00:07:28.480 --> 00:07:29.760]  我成為使徒
[00:07:29.760 --> 00:07:30.880]  不是由於人
[00:07:30.880 --> 00:07:32.560]  而不是借著人
[00:07:32.560 --> 00:07:34.560]  而是借著耶穌基督
[00:07:34.560 --> 00:07:38.040]  和使他從死人中復活的父神
[00:07:38.040 --> 00:07:41.280]  我如今與所有
[00:07:41.280 --> 00:07:42.960]  跟我在一起的弟兄
[00:07:42.960 --> 00:07:45.960]  寫信給加拿大的各教會
[00:07:45.960 --> 00:07:47.960]  如果我們看第一節
[00:07:47.960 --> 00:07:49.760]  其實我們都推測到
[00:07:49.760 --> 00:07:51.760]  保羅寫加拿大書
[00:07:51.760 --> 00:07:53.760]  他會遭受的問題
[00:07:53.760 --> 00:07:55.360]  挑戰是什麼?
[00:07:55.360 --> 00:07:57.160]  因為一開始就說
[00:07:57.160 --> 00:07:58.560]  我是保羅
[00:07:58.560 --> 00:08:00.360]  我成為使徒
[00:08:00.360 --> 00:08:01.480]  不是由於人
[00:08:01.480 --> 00:08:02.360]  不是借著人
[00:08:02.360 --> 00:08:04.360]  而是借著耶穌基督
[00:08:04.360 --> 00:08:07.560]  使他從死裡復活的父神
[00:08:07.560 --> 00:08:08.880]  所以由此可見
[00:08:08.880 --> 00:08:11.160]  正正應該有人去挑戰
[00:08:11.160 --> 00:08:15.280]  保羅使徒的身份
[00:08:15.280 --> 00:08:19.360]  質疑他是否真正的使徒
[00:08:19.360 --> 00:08:22.240]  如果否定他是真正的使徒
[00:08:22.240 --> 00:08:23.840]  那麼他所說的福音
[00:08:23.840 --> 00:08:25.960]  也可以去取消
[00:08:25.960 --> 00:08:27.960]  可以不接受了
[00:08:27.960 --> 00:08:30.560]  保羅為了要確立自己的福音
[00:08:30.560 --> 00:08:33.640]  首先確立他是一個真真正正
[00:08:33.640 --> 00:08:36.760]  耶穌基督呼召的使徒
[00:08:36.760 --> 00:08:39.360]  在廣義給大家的資料
[00:08:39.360 --> 00:08:40.960]  不是由於人
[00:08:40.960 --> 00:08:43.560]  即是眾數
[00:08:43.560 --> 00:08:45.160]  也不是借著人
[00:08:45.160 --> 00:08:46.360]  是單數
[00:08:46.360 --> 00:08:49.560]  所以其實眾數加單數
[00:08:49.560 --> 00:08:52.160]  其實整體就是全部
[00:08:52.160 --> 00:08:53.760]  什麼是眾數?
[00:08:53.760 --> 00:08:55.160]  什麼是單數?
[00:08:55.160 --> 00:08:56.560]  最簡單的
[00:08:56.560 --> 00:09:00.960]  就是眾數是指人間任何的團體
[00:09:00.960 --> 00:09:03.760]  而單數是指某一個人
[00:09:03.760 --> 00:09:06.760]  如果對應《迦太書》的背景
[00:09:06.760 --> 00:09:09.560]  我們看完下文就更加清楚
[00:09:09.560 --> 00:09:12.560]  不是來自任何的群體
[00:09:12.560 --> 00:09:16.960]  最直接就是指耶路撒冷的教會
[00:09:16.960 --> 00:09:18.760]  而不是借著某個人
[00:09:18.760 --> 00:09:22.360]  是指耶路撒冷的教會領袖
[00:09:22.360 --> 00:09:27.760]  可能是基發、約翰、彼得這些
[00:09:27.760 --> 00:09:30.760]  保羅首先開宗明義說
[00:09:30.760 --> 00:09:32.360]  我能夠成為使徒
[00:09:32.360 --> 00:09:34.560]  不是因為人的緣故
[00:09:34.560 --> 00:09:36.960]  如果不是因為人的緣故
[00:09:36.960 --> 00:09:38.160]  是因為什麼呢?
[00:09:38.160 --> 00:09:40.360]  一節下半節就是因為
[00:09:40.360 --> 00:09:44.760]  耶穌基督和使他從死人中復活的副實
[00:09:44.760 --> 00:09:47.960]  你會發現其實保羅說這句話
[00:09:47.960 --> 00:09:50.360]  刻意有一個羞恥效果
[00:09:50.360 --> 00:09:52.360]  他其實在上文說
[00:09:52.360 --> 00:09:54.160]  不是由於人就已經可以了
[00:09:54.160 --> 00:09:56.560]  但為什麼不是由於人
[00:09:56.560 --> 00:10:01.360]  「也不是借著人」在「著三」就給了資料大家
[00:10:01.360 --> 00:10:04.360]  其實單單這一章一節
[00:10:04.360 --> 00:10:06.760]  如果計算原文字數
[00:10:06.760 --> 00:10:09.760]  是二加三加三加四加八的
[00:10:09.760 --> 00:10:11.160]  知道是什麼嗎?
[00:10:11.160 --> 00:10:15.360]  一開始我們中文聖經就譯作
[00:10:15.360 --> 00:10:17.560]  「我是保羅,我成為使徒」
[00:10:17.560 --> 00:10:19.560]  原本其實只有兩個字
[00:10:19.560 --> 00:10:21.360]  「保羅」和「使徒」
[00:10:21.360 --> 00:10:23.960]  究竟這個是指使徒保羅
[00:10:23.960 --> 00:10:25.560]  還是我成為使徒呢?
[00:10:25.560 --> 00:10:27.560]  其實就要看上文下理
[00:10:27.560 --> 00:10:29.760]  中文的意思就是
[00:10:29.760 --> 00:10:32.360]  我保羅成為使徒
[00:10:32.360 --> 00:10:35.160]  但原文字只有兩個字
[00:10:35.160 --> 00:10:36.960]  然後「不是由於人」
[00:10:36.960 --> 00:10:38.360]  「不是借著人」
[00:10:38.360 --> 00:10:39.960]  中文有很多字
[00:10:39.960 --> 00:10:44.760]  但其實原文「不是由於人」是三個字
[00:10:44.760 --> 00:10:47.360]  「也不是借著人」也是三個字
[00:10:47.360 --> 00:10:48.960]  其實是很工整的
[00:10:48.960 --> 00:10:50.960]  而這兩個「不是」
[00:10:50.960 --> 00:10:54.160]  其實是要對照下文的「而是」
[00:10:54.160 --> 00:10:58.560]  而「而是」「借著耶穌基督」是四個字
[00:10:58.560 --> 00:11:00.560]  然後是「和」
[00:11:00.560 --> 00:11:06.360]  「使他從死人祝福我的父神」是八個字
[00:11:06.360 --> 00:11:09.160]  而「四」和「八」是一個倍數
[00:11:09.160 --> 00:11:13.160]  所以原文刻意逐步逐步地鋪排
[00:11:13.160 --> 00:11:17.560]  以至到最後成為一個高潮
[00:11:17.560 --> 00:11:18.960]  是「借著耶穌基督」
[00:11:18.960 --> 00:11:20.560]  但相對「耶穌基督」
[00:11:20.560 --> 00:11:22.960]  「父神」就更加重要
[00:11:22.960 --> 00:11:26.360]  因為是「使耶穌基督從死人中復活」
[00:11:26.360 --> 00:11:27.960]  而為甚麼要介紹
[00:11:27.960 --> 00:11:32.560]  「父神使耶穌基督從死人中復活」呢?
[00:11:32.560 --> 00:11:35.160]  其實這就是古代作者
[00:11:35.160 --> 00:11:37.760]  寫了一個修辭策略
[00:11:37.760 --> 00:11:39.360]  上文怎麼提
[00:11:39.360 --> 00:11:41.160]  就是「下文詳述」
[00:11:41.160 --> 00:11:45.360]  而下文會繼續詳細解釋
[00:11:45.360 --> 00:11:48.160]  為甚麼耶穌基督會死?
[00:11:48.160 --> 00:11:50.360]  祂從死人中復活
[00:11:50.360 --> 00:11:52.960]  會帶來甚麼事件呢?
[00:11:52.960 --> 00:11:56.360]  而且從修辭學角度
[00:11:56.360 --> 00:11:57.960]  值得留意的是
[00:11:57.960 --> 00:12:03.160]  這一章一節用了「不事而事」這個格式
[00:12:03.160 --> 00:12:05.760]  而這個「不事」有兩次
[00:12:05.760 --> 00:12:08.760]  這個格式在下一個段落
[00:12:08.760 --> 00:12:12.160]  即是一章十一節開始
[00:12:12.160 --> 00:12:14.360]  又重複出現
[00:12:14.360 --> 00:12:18.760]  如果大家看看一章十一十二節
[00:12:18.760 --> 00:12:21.160]  揭去講義的後面
[00:12:21.160 --> 00:12:23.760]  這就是一章十一節
[00:12:23.760 --> 00:12:28.160]  二章廿一是一個新的段落
[00:12:28.160 --> 00:12:30.560]  而在這個新的段落一開始
[00:12:30.560 --> 00:12:31.760]  十一十二節
[00:12:31.760 --> 00:12:34.360]  我們看講義第二節
[00:12:34.360 --> 00:12:36.360]  「弟兄們,我要你們知道
[00:12:36.360 --> 00:12:39.760]  我所傳的福音並不是源於人
[00:12:39.760 --> 00:12:42.960]  既不是我從人領受
[00:12:42.960 --> 00:12:45.360]  也不是人教導我的」
[00:12:45.360 --> 00:12:47.160]  有三個「不事」
[00:12:47.160 --> 00:12:48.760]  然後「而事」
[00:12:48.760 --> 00:12:51.160]  「由於神把耶穌基督
[00:12:51.160 --> 00:12:53.760]  啟示給我,我才領受的」
[00:12:53.760 --> 00:12:57.160]  所以在不同段落的開始
[00:12:57.160 --> 00:12:59.560]  即是在這個引言
[00:12:59.560 --> 00:13:02.560]  我們視為一章一至十節
[00:13:02.560 --> 00:13:06.160]  然後證明是一章十一節開始
[00:13:06.160 --> 00:13:08.760]  而在這兩個段落一開始
[00:13:08.760 --> 00:13:11.360]  保羅也重複一個這樣的句式
[00:13:11.360 --> 00:13:13.960]  「不事,不事而事」
[00:13:13.960 --> 00:13:19.160]  所以其實重點是帶出「而事」這個部分
[00:13:19.160 --> 00:13:22.560]  這些就是我們看《迦太書》的時候
[00:13:22.560 --> 00:13:28.160]  近代研究會留意這些修辭學的角度
[00:13:28.160 --> 00:13:31.560]  透過段落與段落之間的比較
[00:13:31.560 --> 00:13:37.560]  但是再回來看一章一至五節的時候
[00:13:37.560 --> 00:13:39.760]  我們發現在一B
[00:13:39.760 --> 00:13:42.960]  他介紹父神是令到耶穌基督
[00:13:42.960 --> 00:13:45.160]  從死人中復活的
[00:13:45.160 --> 00:13:49.760]  其實這已經是發揮一個點題的作用
[00:13:49.760 --> 00:13:51.160]  在一章四節
[00:13:51.160 --> 00:13:53.960]  聖者再一次詳細說明
[00:13:53.960 --> 00:13:57.360]  耶穌基督為什麼會死的事件
[00:13:57.360 --> 00:13:59.560]  稍後我們看一章四節
[00:13:59.560 --> 00:14:01.560]  而去到2A
[00:14:01.560 --> 00:14:05.360]  「我如今與所有跟我在一起的弟兄」
[00:14:05.360 --> 00:14:08.760]  即是現在保羅又聯署了
[00:14:08.760 --> 00:14:10.760]  為什麼要聯署呢?
[00:14:10.760 --> 00:14:14.760]  很多時候我們以為保羅要找人坐大聲細
[00:14:14.760 --> 00:14:16.360]  但是我們要知道
[00:14:16.360 --> 00:14:18.960]  「吾哥論資排輩」
[00:14:18.960 --> 00:14:22.160]  其實在保羅與弟兄在一起的時候
[00:14:22.160 --> 00:14:25.160]  保羅是最資深的
[00:14:25.160 --> 00:14:29.160]  他沒有理由不需要找一些資歷低
[00:14:29.160 --> 00:14:31.360]  或者權威比他低的人
[00:14:31.360 --> 00:14:34.360]  來確定、確立保羅自己
[00:14:34.360 --> 00:14:37.160]  所以最簡單的解釋
[00:14:37.160 --> 00:14:42.760]  保羅只需要表達一件事
[00:14:42.760 --> 00:14:44.560]  他以下所說的
[00:14:44.560 --> 00:14:46.960]  其實不是純粹個人的意見
[00:14:46.960 --> 00:14:49.360]  而是在這個信仰群體裡
[00:14:49.360 --> 00:14:53.760]  其他人都持有同樣的看法
[00:14:53.760 --> 00:14:59.360]  這其實是一個大公信仰的一個表示
[00:14:59.360 --> 00:15:02.760]  再進一步去探討的時候
[00:15:02.760 --> 00:15:05.760]  因為《加利泰書》一定與另一個人有關
[00:15:05.760 --> 00:15:06.960]  就是巴拿巴
[00:15:06.960 --> 00:15:08.960]  為什麼不提巴拿巴呢?
[00:15:08.960 --> 00:15:11.560]  一個自然的解釋
[00:15:11.560 --> 00:15:13.760]  看完下文我們就會知道
[00:15:13.760 --> 00:15:18.560]  就是因為保羅與巴拿巴在安提拉發生了一件事情
[00:15:18.560 --> 00:15:20.560]  當他寫《加利泰書》的時候
[00:15:20.560 --> 00:15:23.560]  可能那件事還沒有完滿解決
[00:15:23.560 --> 00:15:27.160]  所以在這裡就不提巴拿巴這個人了
[00:15:27.160 --> 00:15:31.560]  而2B就是寫信給加利泰的國教會
[00:15:31.560 --> 00:15:34.560]  如果大家看《加利泰書》的研究
[00:15:34.560 --> 00:15:38.160]  通常會有南加利泰書、北加利泰書
[00:15:38.160 --> 00:15:40.760]  兩種不同的學說
[00:15:40.760 --> 00:15:44.560]  究竟加利泰書是寫給哪一個地方的呢?
[00:15:44.560 --> 00:15:48.760]  而加利泰是一個省份還是地區名字呢?
[00:15:48.760 --> 00:15:50.960]  在這個課程就不會探討了
[00:15:50.960 --> 00:15:52.160]  大家知一知
[00:15:52.160 --> 00:15:57.160]  有興趣的就可以繼續去看不同的專輯書參考
[00:15:57.160 --> 00:16:00.760]  然後下面三至五節
[00:16:00.760 --> 00:16:02.760]  就是一些文案
[00:16:02.760 --> 00:16:07.760]  本身三至五節都有一個結構
[00:16:07.760 --> 00:16:09.960]  我們看注四
[00:16:09.960 --> 00:16:15.560]  看注四世界A就是「願恩典平安臨到你們」
[00:16:15.560 --> 00:16:19.760]  對應的就是A派「願榮耀永歸附實」
[00:16:19.760 --> 00:16:23.360]  因為在格式上是重複了兩個元
[00:16:23.360 --> 00:16:26.960]  而中間是說基督的救贖
[00:16:26.960 --> 00:16:30.360]  我們先看經文第三節
[00:16:30.360 --> 00:16:36.960]  「願恩典平安從我們的父神和主耶穌基督臨到你們」
[00:16:36.960 --> 00:16:40.360]  這個好像是保羅書信一般的文案
[00:16:40.360 --> 00:16:43.360]  但是如果我們對應下文
[00:16:43.360 --> 00:16:44.360]  我們會發現
[00:16:44.360 --> 00:16:48.160]  其實保羅說這句話或者文案
[00:16:48.160 --> 00:16:52.360]  他要強調的就是恩典平安的源頭
[00:16:52.360 --> 00:16:57.360]  是「從我們的父神和主耶穌基督臨到你們」
[00:16:57.360 --> 00:17:00.160]  然後第四節
[00:17:00.160 --> 00:17:04.160]  「基督已經按照我們父神的旨意
[00:17:04.160 --> 00:17:07.160]  為我們的罪寫記
[00:17:07.160 --> 00:17:12.360]  為要救我們脫離這個邪惡的現世時代」
[00:17:12.360 --> 00:17:15.560]  這節寫得很濃縮很簡單
[00:17:15.560 --> 00:17:19.560]  但是如果我們從一個救贖或者救恩的角度
[00:17:19.560 --> 00:17:22.160]  去貫穿整個第四節
[00:17:22.160 --> 00:17:25.160]  「基督已經按照我們父神的旨意」
[00:17:25.160 --> 00:17:28.560]  這個其實是說救恩救贖的源頭
[00:17:28.560 --> 00:17:30.560]  是父神的旨意
[00:17:30.560 --> 00:17:33.160]  然後「為我們的罪」
[00:17:33.160 --> 00:17:35.360]  其實就是救贖的原因
[00:17:35.360 --> 00:17:36.760]  為什麼要救贖我們?
[00:17:36.760 --> 00:17:38.360]  因為我們犯罪
[00:17:38.360 --> 00:17:42.160]  而「寫記」其實就是救贖的方法
[00:17:42.160 --> 00:17:46.160]  而「為要」就是帶出目的
[00:17:46.160 --> 00:17:51.960]  救我們的就是救我們脫離這個邪惡的現世時代
[00:17:51.960 --> 00:17:54.160]  所以簡單的一節經文
[00:17:54.160 --> 00:17:59.760]  已經說了救恩的源頭、原因、方法和目的
[00:17:59.760 --> 00:18:02.160]  「一節下半節
[00:18:02.160 --> 00:18:08.160]  二是借著耶穌基督和使他從死人中復活的父神
[00:18:08.160 --> 00:18:11.160]  將父神和耶穌基督放在一起
[00:18:11.160 --> 00:18:14.760]  但是透過什麼事件將他們聯繫起來呢?
[00:18:14.760 --> 00:18:18.760]  就是父神使耶穌基督從死人中復活
[00:18:18.760 --> 00:18:23.160]  無端端為什麼耶穌會死而復活呢?
[00:18:23.160 --> 00:18:25.160]  到了第四節
[00:18:25.160 --> 00:18:29.960]  再進一步說救恩事件、救贖事件
[00:18:29.960 --> 00:18:32.360]  為什麼說一節下半節
[00:18:32.360 --> 00:18:34.960]  一B其實是埋下伏筆
[00:18:34.960 --> 00:18:37.360]  預示了下文第四節
[00:18:37.360 --> 00:18:41.360]  而這就是加拉太書的修辭策略
[00:18:41.360 --> 00:18:43.560]  不斷重複使用
[00:18:43.560 --> 00:18:44.760]  上文點提
[00:18:44.760 --> 00:18:46.160]  下文詳述
[00:18:46.160 --> 00:18:49.160]  而另一方面我們要留意的是
[00:18:49.160 --> 00:18:51.560]  保羅有時候的用語
[00:18:51.560 --> 00:18:55.360]  其實是帶出一些神學觀念、信息
[00:18:55.360 --> 00:18:57.960]  去深化我們的信仰
[00:18:57.960 --> 00:18:59.360]  神救我們的目的
[00:18:59.360 --> 00:19:02.160]  就是要救我們脫離邪惡
