
[00:00:00.000 --> 00:00:04.000]  多謝梁牧師再次邀請我
[00:05:08.000 --> 00:05:12.000]  今天我想和大家體會到
[00:05:12.000 --> 00:05:15.000]  基督徒的禱告、靈修
[00:05:15.000 --> 00:05:19.000]  應該是以願你的各幹臨
[00:05:19.000 --> 00:05:25.000]  願你的子而成就為最終的指向、意向
[00:05:25.000 --> 00:05:28.000]  基督徒的禱告生活
[00:05:28.000 --> 00:05:32.000]  應該是以上主你的各幹臨
[00:05:32.000 --> 00:05:36.000]  願你的子而成就為最終的意向
[00:05:36.000 --> 00:05:39.000]  神人相遇的禱告
[00:05:39.000 --> 00:05:43.000]  最終不是禱告得無應運
[00:05:43.000 --> 00:05:44.000]  不是停在那裡
[00:05:44.000 --> 00:05:46.000]  當然我們學求這些
[00:05:46.000 --> 00:05:49.000]  但更重要的是導向一種生命的根深
[00:05:49.000 --> 00:05:53.000]  這種根深帶來使命
[00:05:53.000 --> 00:05:56.000]  神人相遇不是停在那裡
[00:05:56.000 --> 00:05:58.000]  雖然我教很多靈修
[00:05:58.000 --> 00:06:01.000]  教很多如何經驗上主
[00:06:01.000 --> 00:06:03.000]  但不是經驗上主停在那裡
[00:06:03.000 --> 00:06:06.000]  而是結局、結束
[00:06:06.000 --> 00:06:08.000]  其實是導向使命
[00:06:08.000 --> 00:06:11.000]  才是終極的方向
[00:06:11.000 --> 00:06:13.000]  今天我想和大家從一個角度
[00:06:13.000 --> 00:06:16.000]  去理解禱告是甚麼
[00:06:16.000 --> 00:06:21.000]  好,靈修
[00:06:21.000 --> 00:06:24.000]  這位紳士,有人認識他嗎?
[00:06:24.000 --> 00:06:26.000]  有人認識他嗎?
[00:06:26.000 --> 00:06:28.000]  我剛剛在星期六
[00:06:28.000 --> 00:06:32.000]  去完基音堂大園的講座
[00:06:32.000 --> 00:06:34.000]  那些電影姐妹們再回來
[00:06:34.000 --> 00:06:36.000]  上次Mr. Lai不給他們泡泡
[00:06:36.000 --> 00:06:38.000]  他們要回來拍攝泡泡
[00:06:38.000 --> 00:06:40.000]  再聽多一次
[00:06:40.000 --> 00:06:44.000]  有人認識這位弟兄嗎?
[00:06:44.000 --> 00:06:45.000]  是嗎?
[00:06:45.000 --> 00:06:48.000]  是,稍後我會用到古倫神父
[00:06:48.000 --> 00:06:51.000]  他不是古倫神父
[00:06:51.000 --> 00:06:53.000]  他是Rowan Williams
[00:06:53.000 --> 00:06:56.000]  他是哪一位呢?
[00:06:56.000 --> 00:07:02.000]  他是英國聖公會
[00:07:02.000 --> 00:07:05.000]  坎特伯利前大主教
[00:07:05.000 --> 00:07:11.000]  大家知不知道聖公會的坎特伯利主教
[00:07:11.000 --> 00:07:12.000]  他們的工作是甚麼?
[00:07:12.000 --> 00:07:15.000]  牧養甚麼人?
[00:07:15.000 --> 00:07:17.000]  是,皇室
[00:07:17.000 --> 00:07:18.000]  英國皇室
[00:07:18.000 --> 00:07:20.000]  他牧養英國皇室
[00:07:20.000 --> 00:07:23.000]  在2011年
[00:07:23.000 --> 00:07:26.000]  威廉王子和凱特王妃
[00:07:26.000 --> 00:07:29.000]  在西敏治大教堂的婚禮
[00:07:29.000 --> 00:07:33.000]  Rowan Williams為他們證婚
[00:07:33.000 --> 00:07:39.000]  他很受聖公會裏面
[00:07:39.000 --> 00:07:41.000]  或普世的人尊敬他
[00:07:41.000 --> 00:07:44.000]  他出了很多書很有意思
[00:07:44.000 --> 00:07:47.000]  他說基督徒的靈修是甚麼?
[00:07:47.000 --> 00:07:49.000]  與基督相似
[00:07:49.000 --> 00:07:53.000]  基督徒的靈修精神與基督相似
[00:07:53.000 --> 00:07:55.000]  conformity to Christ
[00:07:55.000 --> 00:07:59.000]  用另一個字就是合乎基督
[00:07:59.000 --> 00:08:03.000]  基督徒的靈修生活的最終目的
[00:08:03.000 --> 00:08:06.000]  是讓我們合乎基督的樣式
[00:08:06.000 --> 00:08:09.000]  與基督相似
[00:08:09.000 --> 00:08:12.000]  與耶穌基督的mind的理智
[00:08:12.000 --> 00:08:15.000]  與耶穌基督的意志的view
[00:08:15.000 --> 00:08:18.000]  與耶穌基督的情感的affection
[00:08:18.000 --> 00:08:23.000]  與耶穌基督的渴望的desire一致
[00:08:23.000 --> 00:08:25.000]  與基督相符
[00:08:25.000 --> 00:08:34.000]  符合基督是基督徒的靈修生活的精髓
[00:08:34.000 --> 00:08:37.000]  而與基督相似
[00:08:37.000 --> 00:08:45.000]  這件事不能透過知識的學習得到
[00:08:45.000 --> 00:08:47.000]  你熟讀很多聖經的知識
[00:08:47.000 --> 00:08:52.000]  你熟讀很多神學的知識
[00:08:52.000 --> 00:08:54.000]  你讀了很多課程
[00:08:54.000 --> 00:08:56.000]  知道很多東西
[00:08:56.000 --> 00:08:59.000]  你都不能與基督相似
[00:08:59.000 --> 00:09:01.000]  大家認同嗎?
[00:09:01.000 --> 00:09:06.000]  知識無法令你與主的樣式相似
[00:09:06.000 --> 00:09:09.000]  亦不是與基督相似
[00:09:09.000 --> 00:09:15.000]  亦不是你去模仿耶穌基督的行為模式
[00:09:15.000 --> 00:09:18.000]  外表與主一樣
[00:09:18.000 --> 00:09:23.000]  這不是符合耶穌基督的樣式
[00:09:23.000 --> 00:09:27.000]  不只是外形相似
[00:09:27.000 --> 00:09:29.000]  外表的行為相似
[00:09:29.000 --> 00:09:30.000]  不是
[00:09:30.000 --> 00:09:32.000]  其實要與基督相似
[00:09:32.000 --> 00:09:39.000]  是在乎人的悔改
[00:09:39.000 --> 00:09:43.000]  是透過我們內在生命徹底的改變
[00:09:43.000 --> 00:09:47.000]  來達至的
[00:09:47.000 --> 00:09:49.000]  內在生命徹底的改變
[00:09:49.000 --> 00:09:51.000]  剛才提到我們的心靈
[00:09:51.000 --> 00:09:53.000]  我們的意志
[00:09:53.000 --> 00:09:54.000]  我們的情感
[00:09:54.000 --> 00:09:55.000]  我們的渴望
[00:09:55.000 --> 00:09:58.000]  與基督相似
[00:09:58.000 --> 00:10:01.000]  其實基督的靈修生活
[00:10:01.000 --> 00:10:04.000]  原來最終帶給我們的
[00:10:04.000 --> 00:10:11.000]  是符合耶穌基督的樣式
[00:10:11.000 --> 00:10:16.000]  符合耶穌基督的主
[00:10:16.000 --> 00:10:21.000]  嚴重嗎?
[00:10:21.000 --> 00:10:24.000]  渴望嗎?
[00:10:24.000 --> 00:10:28.000]  有沒有人渴望?
[00:10:28.000 --> 00:10:31.000]  嘴巴在顫抖
[00:10:31.000 --> 00:10:32.000]  繼續說下去
[00:10:32.000 --> 00:10:35.000]  看看你渴望嗎?
[00:10:35.000 --> 00:10:40.000]  如果用保羅的說法
[00:10:40.000 --> 00:10:43.000]  就是不斷死於自我
[00:10:43.000 --> 00:10:45.000]  成為基督的模樣
[00:10:45.000 --> 00:10:51.000]  或者與基督的模樣符合
[00:10:51.000 --> 00:10:55.000]  這裡有幾段經文
[00:10:55.000 --> 00:10:58.000]  我相信是我們很熟悉的經文
[00:10:58.000 --> 00:10:59.000]  我們會背
[00:10:59.000 --> 00:11:01.000]  可能是我們的金句
[00:11:01.000 --> 00:11:03.000]  這裡說出了
[00:11:03.000 --> 00:11:05.000]  基督一生
[00:11:05.000 --> 00:11:08.000]  其實是在一個什麼工程裡
[00:11:08.000 --> 00:11:10.000]  或者基督他整個生命
[00:11:10.000 --> 00:11:11.000]  屬靈的旅程
[00:11:11.000 --> 00:11:14.000]  其實是一個什麼工程裡
[00:11:14.000 --> 00:11:18.000]  其實就是一個不斷死於自我
[00:11:18.000 --> 00:11:21.000]  死於舊人
[00:11:21.000 --> 00:11:24.000]  一個生命的蛻變裡
[00:11:24.000 --> 00:11:26.000]  以至基督的樣式
[00:11:26.000 --> 00:11:28.000]  基督的心思意念
[00:11:28.000 --> 00:11:31.000]  才能夠在我們裡面成形
[00:11:31.000 --> 00:11:34.000]  或者成為我們裡面
[00:11:34.000 --> 00:11:40.000]  那個新我的一部分
[00:11:40.000 --> 00:11:42.000]  與基督
[00:11:42.000 --> 00:11:44.000]  符合基督的模樣
[00:11:44.000 --> 00:11:46.000]  與基督相似
[00:11:46.000 --> 00:11:49.000]  其實是要讓我們
[00:11:49.000 --> 00:11:51.000]  不斷死於自我
[00:11:51.000 --> 00:11:53.000]  讓新我在我們裡面
[00:11:53.000 --> 00:11:56.000]  漸漸成形
[00:11:56.000 --> 00:11:58.000]  而基督徒的靈修生活
[00:11:58.000 --> 00:12:00.000]  如果我們說什麼呢?
[00:12:00.000 --> 00:12:02.000]  第二個字就是
[00:12:02.000 --> 00:12:06.000]  聖聖的路
[00:12:06.000 --> 00:12:08.000]  所以其實靈修
[00:12:08.000 --> 00:12:10.000]  如果我要大家再體會
[00:12:10.000 --> 00:12:12.000]  剛才我給你們的圖像
[00:12:12.000 --> 00:12:14.000]  靈修是很寫意
[00:12:14.000 --> 00:12:17.000]  在大自然、青草地
[00:12:17.000 --> 00:12:18.000]  有杯咖啡在這裡
[00:12:18.000 --> 00:12:20.000]  打開一本聖經
[00:12:20.000 --> 00:12:23.000]  看看
[00:12:23.000 --> 00:12:25.000]  在青草地
[00:12:25.000 --> 00:12:27.000]  陽光很美
[00:12:27.000 --> 00:12:29.000]  有個十字架的手
[00:12:29.000 --> 00:12:31.000]  是不是這樣的圖像?
[00:12:31.000 --> 00:12:33.000]  其實不是
[00:12:33.000 --> 00:12:37.000]  其實是一個真正的圖像
[00:12:37.000 --> 00:12:42.000]  是一個致死自己的圖像
[00:12:42.000 --> 00:12:46.000]  這是不是我們願意走上
[00:12:46.000 --> 00:12:49.000]  或者經營的靈修生活呢?
[00:12:49.000 --> 00:12:58.000]  其實是一個悔改成性的路
[00:12:58.000 --> 00:13:00.000]  當這樣說的時候
[00:13:00.000 --> 00:13:02.000]  基督徒靈修生活
[00:13:02.000 --> 00:13:05.000]  最關鍵的標記
[00:13:05.000 --> 00:13:09.000]  不是你做了什麼
[00:13:09.000 --> 00:13:13.000]  你每天讀經、祈禱
[00:13:13.000 --> 00:13:15.000]  你奉獻、你服侍
[00:13:15.000 --> 00:13:19.000]  你做很多事
[00:13:19.000 --> 00:13:22.000]  最關鍵不是你做了這些事
[00:13:22.000 --> 00:13:26.000]  如果你和耶穌基督的模樣
[00:13:26.000 --> 00:13:27.000]  不一致的話
[00:13:27.000 --> 00:13:32.000]  你裡面的理性、意志、情感、渴望
[00:13:32.000 --> 00:13:35.000]  不和主一致、符合的話
[00:13:35.000 --> 00:13:40.000]  其實那些東西都不是真實
[00:13:40.000 --> 00:13:42.000]  基督徒的靈修生活
[00:13:42.000 --> 00:13:44.000]  最關鍵的標記
[00:13:44.000 --> 00:13:46.000]  不是你知道多少東西
[00:13:46.000 --> 00:13:48.000]  知道在腦袋裡
[00:13:48.000 --> 00:13:52.000]  不代表在你心靈裡成為事實
[00:13:52.000 --> 00:13:55.000]  我們基督徒知道很多東西
[00:13:55.000 --> 00:13:58.000]  第一個是否真是我生命的事實
[00:13:58.000 --> 00:14:02.000]  我想我們可以自己再去審查
[00:14:02.000 --> 00:14:04.000]  基督徒的靈修生活
[00:14:04.000 --> 00:14:06.000]  最關鍵的標記
[00:14:06.000 --> 00:14:08.000]  不是我知道很多東西
[00:14:08.000 --> 00:14:10.000]  我知道了什麼
[00:14:10.000 --> 00:14:11.000]  我做了什麼
[00:14:11.000 --> 00:14:15.000]  而是我讓耶穌基督在我裡面成形
[00:14:15.000 --> 00:14:19.000]  直到我們成為耶穌基督的模樣
[00:14:19.000 --> 00:14:21.000]  和基督一模一樣
[00:14:21.000 --> 00:14:23.000]  符合基督的模樣
[00:14:23.000 --> 00:14:25.000]  弟兄姊妹
[00:14:25.000 --> 00:14:33.000]  你今天的理性符不符合耶穌基督的理性
[00:14:33.000 --> 00:14:36.000]  你是不是可以像耶穌那樣去思考
[00:14:36.000 --> 00:14:40.000]  去理解這個世界
[00:14:40.000 --> 00:14:43.000]  你有沒有耶穌那種意志
[00:14:43.000 --> 00:14:44.000]  那種意向
[00:14:44.000 --> 00:14:48.000]  你和祂有多接近
[00:14:48.000 --> 00:14:51.000]  你有沒有耶穌基督那種情感
[00:14:51.000 --> 00:14:55.000]  去回應世界各樣的人和事
[00:14:55.000 --> 00:14:57.000]  你渴望什麼
[00:14:57.000 --> 00:15:02.000]  你的渴望和耶穌基督的渴望有多接近
[00:15:02.000 --> 00:15:07.000]  這是基督徒靈修生活要導向的
[00:15:07.000 --> 00:15:11.000]  或者是我們的意向
[00:15:11.000 --> 00:15:18.000]  羅伯特大金迪神父
[00:15:18.000 --> 00:15:21.000]  是一位美國聖約瑟的神父
[00:15:21.000 --> 00:15:25.000]  他有一本小書叫做《在基督內成長》
[00:15:25.000 --> 00:15:28.000]  他講述屬靈生命的那種成長
[00:15:28.000 --> 00:15:32.000]  或者達到靈明成熟的境地
[00:15:32.000 --> 00:15:34.000]  是怎樣的呢
[00:15:34.000 --> 00:15:37.000]  大家幫我讀好不好
[00:15:37.000 --> 00:15:46.000]  (教導)
[00:15:46.000 --> 00:15:50.000]  基督徒的靈修生活
[00:15:50.000 --> 00:15:52.000]  步向那種成熟
[00:15:52.000 --> 00:15:54.000]  達到成熟之境
[00:15:54.000 --> 00:15:59.000]  是讓基督在我們裡面隨心所欲
[00:15:59.000 --> 00:16:01.000]  願不願意
[00:16:01.000 --> 00:16:04.000]  基督有沒有在我們裡面隨心所欲
[00:16:04.000 --> 00:16:08.000]  給不給他
[00:16:08.000 --> 00:16:10.000]  給不給他
[00:16:10.000 --> 00:16:14.000]  很難吧
[00:16:14.000 --> 00:16:18.000]  很苛刻吧
[00:16:18.000 --> 00:16:21.000]  有一次在我的營會裡
[00:16:21.000 --> 00:16:24.000]  帶我的學生去一些密集的營會
[00:16:24.000 --> 00:16:26.000]  當我用到這一句的時候
[00:16:26.000 --> 00:16:28.000]  我的學生很受不了
[00:16:28.000 --> 00:16:33.000]  「讓耶穌基督隨心所欲」
[00:16:33.000 --> 00:16:35.000]  古倫神父
[00:16:35.000 --> 00:16:38.000]  剛才弟兄提過
[00:16:38.000 --> 00:16:40.000]  用古倫神父的表達就是
[00:16:40.000 --> 00:16:44.000]  讓基督取代我內心的自我
[00:16:44.000 --> 00:16:47.000]  讓他成為我自己的主宰
[00:16:47.000 --> 00:16:52.000]  以及我內在生命的中心
[00:16:52.000 --> 00:16:56.000]  其實基督徒的靈修生活就是這樣
[00:16:56.000 --> 00:16:58.000]  基督徒的靈修生活
[00:16:58.000 --> 00:17:02.000]  其實最終是讓基督在我裡面隨心所欲
[00:17:02.000 --> 00:17:05.000]  讓基督成為我自己生命的主宰
[00:17:05.000 --> 00:17:10.000]  他成為我內在的中心
[00:17:10.000 --> 00:17:13.000]  如果用一段經文去表達
[00:17:13.000 --> 00:17:21.000]  大家會想起哪一段經文呢?
[00:17:21.000 --> 00:17:28.000]  大家會想起用哪一段經文呢?
[00:17:28.000 --> 00:17:30.000]  就是加泰書所說
[00:17:30.000 --> 00:17:33.000]  「現在活著的不再是我」
[00:17:33.000 --> 00:17:40.000]  「乃是基督在我裡面活著」
[00:17:40.000 --> 00:17:42.000]  基督在我裡面活著
[00:17:42.000 --> 00:17:45.000]  就是讓基督隨心所欲
[00:17:45.000 --> 00:17:48.000]  讓主完全生活在我裡面
[00:17:48.000 --> 00:17:51.000]  就是基督在我裡面活著
[00:17:51.000 --> 00:17:54.000]  現在活著的不是我
[00:17:54.000 --> 00:17:56.000]  是耶穌基督
[00:17:56.000 --> 00:18:01.000]  我想在這裡消化一下
[00:18:01.000 --> 00:18:06.000]  可能轉換一下你剛才的靈修圖像
[00:18:06.000 --> 00:18:09.000]  或者你剛才用一句話去描述
[00:18:09.000 --> 00:18:12.000]  基督的靈修生活是怎樣的時候
[00:18:12.000 --> 00:18:16.000]  剛剛介紹了一些人怎樣理解靈修
[00:18:16.000 --> 00:18:20.000]  或者靈修應該是怎樣的時候
[00:18:20.000 --> 00:18:23.000]  我想大家在這裡嘗試消化一下
[00:18:23.000 --> 00:18:27.000]  或者看看裡面內心有什麼觸碰著你
[00:18:27.000 --> 00:18:30.000]  或者衝擊著你
[00:18:30.000 --> 00:18:32.000]  或者覺得「好啊,不錯啊」
[00:18:32.000 --> 00:18:35.000]  然後放在一旁「不關我的事」
[00:18:35.000 --> 00:18:37.000]  還是怎樣?
[00:18:37.000 --> 00:18:40.000]  嘗試停一停
[00:18:40.000 --> 00:18:43.000]  或者用一個圖像
[00:18:43.000 --> 00:18:46.000]  用一個感覺
[00:18:46.000 --> 00:18:52.000]  來總結剛才介紹給你靈修
[00:18:52.000 --> 00:18:56.000]  原來是另一個畫面的時候
[00:18:58.000 --> 00:19:01.000]  你會怎樣去接受呢?
[00:19:01.000 --> 00:19:16.000]  如果靈修是這樣理解
[00:19:16.000 --> 00:19:19.000]  在一個框架裡面
[00:19:19.000 --> 00:19:24.000]  讓基督隨心所欲在我生命裡面的時候
[00:19:24.000 --> 00:19:28.000]  禱告又可以怎樣去理解呢?
[00:19:28.000 --> 00:19:40.000]  我想說禱告是在於讓神來改變我
[00:19:40.000 --> 00:19:44.000]  而不是我去改變神
[00:19:44.000 --> 00:19:51.000]  禱告是在於讓神來改變我
[00:19:51.000 --> 00:19:54.000]  而不是我們去改變神
[00:19:54.000 --> 00:19:58.000]  什麼叫做禱告是去改變神呢?
[00:19:58.000 --> 00:20:04.000]  怎樣的禱告是以一種去改變神
[00:20:04.000 --> 00:20:10.000]  為向度或是為一個主調的禱告模式呢?
[00:20:10.000 --> 00:20:14.000]  寫在旁邊的那位傭人聊聊
[00:20:14.000 --> 00:20:17.000]  或者你近期的禱告有沒有一種
[00:20:17.000 --> 00:20:22.000]  去改變神的禱告意向進行呢?
[00:20:22.000 --> 00:20:28.000]  我們詩歌也有唱過「搖動上帝的手」
[00:20:28.000 --> 00:20:35.000]  我們很多時候覺得祈禱很有大能
[00:20:35.000 --> 00:20:38.000]  我們去搖動上帝的手
[00:20:38.000 --> 00:20:42.000]  祈求上帝成就大事還是怎樣
[00:20:43.000 --> 00:20:49.000]  其實會不會反而被上帝搖動我們呢?
[00:20:49.000 --> 00:20:51.000]  真正的祈禱
[00:20:51.000 --> 00:20:57.000]  可能我們覺得沒有祈禱怎會去改變神
[00:20:57.000 --> 00:21:01.000]  但很多時候我們的祈禱是求一樣求那一樣
[00:21:01.000 --> 00:21:06.000]  很多的求告會不會是裡面一種
[00:21:06.000 --> 00:21:09.000]  很想改變上帝
[00:21:09.000 --> 00:21:13.000]  或者乞求上帝給我們一樣東西呢?
[00:21:13.000 --> 00:21:21.000]  會不會是一種去改變上帝的意念禱告呢?
[00:21:21.000 --> 00:21:26.000]  「搖動上帝的手」
[00:21:26.000 --> 00:21:33.000]  會不會是一種很驕傲要去改變神的祈禱呢?
[00:21:36.000 --> 00:21:43.000]  「禱告在於讓神來改變我們」
[00:21:43.000 --> 00:21:47.000]  意思是禱告不再是喋喋不休
[00:21:47.000 --> 00:21:51.000]  將你很多的需要去告訴神
[00:21:51.000 --> 00:21:53.000]  「上帝我需要這些東西」
[00:21:53.000 --> 00:21:55.000]  「我需要你幫我們做這些東西」
[00:21:55.000 --> 00:21:58.000]  「幫我們解決這些東西」
[00:21:58.000 --> 00:22:01.000]  可以不是說這些不重要
[00:22:01.000 --> 00:22:04.000]  但祈禱有另外一個層面
[00:22:04.000 --> 00:22:07.000]  或者更能夠救贖我們生命的
[00:22:07.000 --> 00:22:10.000]  可能就是「讓神來改變我們」
[00:22:10.000 --> 00:22:14.000]  這是一種轉化人心的祈禱
[00:22:14.000 --> 00:22:18.000]  是一種更多傾聽上帝
[00:22:18.000 --> 00:22:21.000]  祂有什麼要跟我們說
[00:22:21.000 --> 00:22:24.000]  「容讓上帝來改變我對我自己」
[00:22:24.000 --> 00:22:29.000]  「和我對我眼前現實的想法和觀感」
[00:22:29.000 --> 00:22:36.000]  這就是一種「讓神來改變我自己」的祈禱
[00:22:36.000 --> 00:22:39.000]  而不是整個思維模式
[00:22:39.000 --> 00:22:42.000]  我的需要、我如何理解事情
[00:22:42.000 --> 00:22:44.000]  我如何理解我自己
[00:22:44.000 --> 00:22:45.000]  不被動搖
[00:22:45.000 --> 00:22:47.000]  我們就去求告上帝
[00:22:47.000 --> 00:22:49.000]  「神我需要這些這些」
[00:22:49.000 --> 00:22:52.000]  大家明白我現在說什麼意思嗎?
[00:22:52.000 --> 00:22:55.000]  「讓神來改變我自己」
[00:22:55.000 --> 00:22:59.000]  而不是去改變神的禱告
[00:22:59.000 --> 00:23:00.000]  就是這樣
[00:23:00.000 --> 00:23:02.000]  被上主動搖
[00:23:02.000 --> 00:23:06.000]  被上主改變我如何理解事情
[00:23:06.000 --> 00:23:08.000]  我如何理解我自己
[00:23:08.000 --> 00:23:10.000]  我如何理解我的遭遇
[00:23:10.000 --> 00:23:15.000]  我如何理解眼前的人和事的事實
[00:23:15.000 --> 00:23:18.000]  當被上帝改變之後
[00:23:18.000 --> 00:23:21.000]  可能我們才知道我們真正需要求什麼
[00:23:21.000 --> 00:23:23.000]  大家明白我的意思嗎?
[00:23:23.000 --> 00:23:25.000]  很多時候被上主改變之後
[00:23:25.000 --> 00:23:26.000]  我們如何看待事情呢?
[00:23:26.000 --> 00:23:30.000]  基本上問題都解決了九成
[00:23:30.000 --> 00:23:35.000]  如果相信上帝必然看顧你的時候
[00:23:35.000 --> 00:23:38.000]  你能夠用上帝的視野來看待事情
[00:23:38.000 --> 00:23:41.000]  你就會明白
[00:23:41.000 --> 00:23:44.000]  「讓神來改變我自己」的祈禱
[00:23:44.000 --> 00:23:46.000]  是一個怎樣的祈禱呢?
[00:23:46.000 --> 00:23:52.000]  我這裡用了彼得在《約伯城》的禱告
