
[00:00:00.000 --> 00:00:02.000]  我們今天主題是「因典」
[00:11:21.000 --> 00:11:26.000]  這個寶座是耶和華神的寶座
[00:11:26.000 --> 00:11:29.000]  神的寶座安設在天
[00:11:29.000 --> 00:11:31.000]  充滿著榮耀
[00:11:31.000 --> 00:11:33.000]  表示他的掌權
[00:11:33.000 --> 00:11:35.000]  他統管著萬有
[00:11:35.000 --> 00:11:38.000]  他的榮耀彰顯出來
[00:11:38.000 --> 00:11:42.000]  榮耀的冠冕
[00:11:42.000 --> 00:11:45.000]  在以西傑書裡面
[00:11:45.000 --> 00:11:47.000]  一開始的時候
[00:11:47.000 --> 00:11:49.000]  就讓我們看見了意象
[00:11:49.000 --> 00:11:51.000]  冠冕這個字
[00:11:51.000 --> 00:11:53.000]  Corona
[00:11:53.000 --> 00:11:55.000]  很可惜現在
[00:11:55.000 --> 00:11:58.000]  我們用在這個Coronavirus
[00:11:58.000 --> 00:12:00.000]  這個病毒那裡
[00:12:00.000 --> 00:12:02.000]  因為他有很多外展的觸角
[00:12:02.000 --> 00:12:04.000]  在上面看下去的時候
[00:12:04.000 --> 00:12:07.000]  好像冠冕就叫Coronavirus
[00:12:07.000 --> 00:12:09.000]  新冠的病毒
[00:12:09.000 --> 00:12:11.000]  冠就是冠冕
[00:12:11.000 --> 00:12:13.000]  新就是新型
[00:12:13.000 --> 00:12:16.000]  人類未經歷過的這種病毒
[00:12:16.000 --> 00:12:20.000]  但我們需要真正的扭轉過來
[00:12:20.000 --> 00:12:22.000]  不是看見這個病毒
[00:12:22.000 --> 00:12:26.000]  而是真正看見神的榮光
[00:12:26.000 --> 00:12:28.000]  他的Corona Glory
[00:12:28.000 --> 00:12:30.000]  他的榮耀
[00:12:30.000 --> 00:12:32.000]  他的冠冕
[00:12:32.000 --> 00:12:34.000]  他的掌權
[00:12:34.000 --> 00:12:36.000]  他是這位全能的神
[00:12:36.000 --> 00:12:39.000]  我們現在說這個全球性的病毒
[00:12:39.000 --> 00:12:41.000]  Pandemic
[00:12:41.000 --> 00:12:43.000]  這個Pandemic的Pan
[00:12:43.000 --> 00:12:46.000]  以前有個泛美行公司叫Pan Am
[00:12:46.000 --> 00:12:48.000]  Pan這個字
[00:12:48.000 --> 00:12:50.000]  就影響著全球的
[00:12:50.000 --> 00:12:52.000]  受到全球的
[00:12:52.000 --> 00:12:55.000]  各國的民族都會受到影響
[00:12:55.000 --> 00:12:58.000]  我們需要將眼目轉移來看一看
[00:12:58.000 --> 00:13:01.000]  神才是這位全能
[00:13:01.000 --> 00:13:03.000]  Pan Potent的神
[00:13:03.000 --> 00:13:06.000]  神才是這位全在的Pan Present的主
[00:13:06.000 --> 00:13:11.000]  他才是這位全知的上帝
[00:13:11.000 --> 00:13:13.000]  Pan Sentient
[00:13:13.000 --> 00:13:18.000]  當你的眼目不單是關注地上的事情的時候
[00:13:18.000 --> 00:13:22.000]  我們的心不會恐慌
[00:13:22.000 --> 00:13:24.000]  我們不會忙亂
[00:13:24.000 --> 00:13:27.000]  我們安穩在神的手中
[00:13:27.000 --> 00:13:29.000]  因為他是掌權的
[00:13:29.000 --> 00:13:32.000]  他的王權是彰顯出來的
[00:13:32.000 --> 00:13:34.000]  他是大冠冕的
[00:13:34.000 --> 00:13:39.000]  他是這位充滿著榮耀的主
[00:13:39.000 --> 00:13:42.000]  立時在第二章的時候
[00:13:42.000 --> 00:13:44.000]  我們發現
[00:13:44.000 --> 00:13:48.000]  以西傑他見到這個榮耀的異象之後
[00:13:48.000 --> 00:13:50.000]  彰顯出來的
[00:13:50.000 --> 00:13:52.000]  所引伸出來的
[00:13:52.000 --> 00:13:57.000]  就是他領受一個托付
[00:13:57.000 --> 00:13:59.000]  有一個壽命
[00:13:59.000 --> 00:14:01.000]  有一個夢召
[00:14:01.000 --> 00:14:04.000]  去傳遞神的訊息
[00:14:04.000 --> 00:14:07.000]  他雖然是一個祭司出身
[00:14:07.000 --> 00:14:09.000]  很難在聖殿裡服侍
[00:14:09.000 --> 00:14:11.000]  但現在他領受話語之後
[00:14:11.000 --> 00:14:14.000]  成為傳遞話語的先知
[00:14:14.000 --> 00:14:16.000]  來有一個壽命感
[00:14:16.000 --> 00:14:19.000]  他需要得到神的力量
[00:14:19.000 --> 00:14:21.000]  神賜力量給他
[00:14:21.000 --> 00:14:23.000]  使他能夠剛強、能夠壯膽
[00:14:23.000 --> 00:14:25.000]  領受這個使命
[00:14:25.000 --> 00:14:27.000]  而且這個任命
[00:14:27.000 --> 00:14:31.000]  是要將神的訊息傳遞給他的百姓
[00:14:31.000 --> 00:14:33.000]  而這群百姓
[00:14:33.000 --> 00:14:34.000]  是叛逆神的
[00:14:34.000 --> 00:14:36.000]  當時是拜偶像的
[00:14:36.000 --> 00:14:38.000]  心裡剛硬的
[00:14:38.000 --> 00:14:40.000]  頸是橫梗的
[00:14:40.000 --> 00:14:41.000]  這群人
[00:14:41.000 --> 00:14:42.000]  所以這個使命
[00:14:42.000 --> 00:14:45.000]  是非常沉重的一個任務
[00:14:45.000 --> 00:14:46.000]  而這個任務
[00:14:46.000 --> 00:14:48.000]  就說到這群人
[00:14:48.000 --> 00:14:51.000]  他不一定會聽的
[00:14:51.000 --> 00:14:53.000]  不一定會接受
[00:14:53.000 --> 00:14:55.000]  以西傑所傳講的訊息
[00:14:55.000 --> 00:14:58.000]  在這種情況裡
[00:14:58.000 --> 00:15:00.000]  以西傑
[00:15:00.000 --> 00:15:03.000]  他領受這個託付
[00:15:03.000 --> 00:15:05.000]  領受這個託付的時候
[00:15:05.000 --> 00:15:07.000]  他有這個受託感
[00:15:07.000 --> 00:15:10.000]  心裡也有一種恐懼感
[00:15:10.000 --> 00:15:12.000]  因為這個負擔
[00:15:12.000 --> 00:15:15.000]  這個託付實在太沉重了
[00:15:15.000 --> 00:15:16.000]  你想想
[00:15:16.000 --> 00:15:18.000]  當你傳講神的訊息的時候
[00:15:18.000 --> 00:15:20.000]  人家不聽你的
[00:15:20.000 --> 00:15:22.000]  人家不但不聽
[00:15:22.000 --> 00:15:23.000]  而且是取笑你的
[00:15:23.000 --> 00:15:24.000]  是辱罵你的
[00:15:24.000 --> 00:15:26.000]  在這樣的環境裡
[00:15:26.000 --> 00:15:29.000]  我們也會有一種恐懼感
[00:15:29.000 --> 00:15:31.000]  但是
[00:15:31.000 --> 00:15:33.000]  神就鼓勵他
[00:15:33.000 --> 00:15:35.000]  不需要怕
[00:15:35.000 --> 00:15:37.000]  只管說
[00:15:37.000 --> 00:15:40.000]  只管放膽來傳講
[00:15:40.000 --> 00:15:42.000]  因為神的話語
[00:15:42.000 --> 00:15:44.000]  在不同的時代裡
[00:15:44.000 --> 00:15:46.000]  都要傳講出來
[00:15:46.000 --> 00:15:49.000]  迪根斯
[00:15:49.000 --> 00:15:52.000]  他在《雙城記》裡有這番話
[00:15:52.000 --> 00:15:55.000]  他說這個時代是一個最好的時代
[00:15:55.000 --> 00:15:57.000]  也是最惡的時代
[00:15:57.000 --> 00:15:59.000]  這個時代裡有光明
[00:15:59.000 --> 00:16:00.000]  也有黑暗
[00:16:00.000 --> 00:16:02.000]  這個時代裡有希望
[00:16:02.000 --> 00:16:04.000]  也有失望
[00:16:04.000 --> 00:16:05.000]  實際上
[00:16:05.000 --> 00:16:07.000]  每一個時代都有
[00:16:07.000 --> 00:16:10.000]  這種對比的情況
[00:16:10.000 --> 00:16:13.000]  你說我們現在很困難
[00:16:13.000 --> 00:16:14.000]  在困難中間
[00:16:14.000 --> 00:16:17.000]  我們需要帶出這個嘆望
[00:16:17.000 --> 00:16:19.000]  在這個黑暗裡帶出光明
[00:16:19.000 --> 00:16:21.000]  在這個失望、沮喪裡
[00:16:21.000 --> 00:16:23.000]  我們需要帶給人
[00:16:23.000 --> 00:16:24.000]  有希望
[00:16:24.000 --> 00:16:26.000]  而且我們抬頭仰望的時候
[00:16:26.000 --> 00:16:28.000]  看到神
[00:16:28.000 --> 00:16:30.000]  祂是掌王權
[00:16:30.000 --> 00:16:31.000]  大冠冕
[00:16:31.000 --> 00:16:34.000]  祂是這位創造的主
[00:16:34.000 --> 00:16:36.000]  所以當時以西傑
[00:16:36.000 --> 00:16:39.000]  他就是領受這個託付
[00:16:39.000 --> 00:16:41.000]  有這種受託感
[00:16:41.000 --> 00:16:44.000]  而且他就是
[00:16:44.000 --> 00:16:46.000]  領受這個託付的時候
[00:16:46.000 --> 00:16:50.000]  他來接受神的話語
[00:16:50.000 --> 00:16:52.000]  整個話語就像書卷一樣
[00:16:52.000 --> 00:16:53.000]  他領受
[00:16:53.000 --> 00:16:55.000]  然後受到他飽足
[00:16:55.000 --> 00:16:57.000]  感覺到甘甜的
[00:16:57.000 --> 00:17:00.000]  就去接受這個差遣
[00:17:00.000 --> 00:17:03.000]  在這個時代裡為主做見證
[00:17:03.000 --> 00:17:04.000]  各位靈智妹
[00:17:04.000 --> 00:17:06.000]  我們也需要這樣的
[00:17:06.000 --> 00:17:08.000]  不是說在順境的時候
[00:17:08.000 --> 00:17:10.000]  我們才說為主做見證
[00:17:10.000 --> 00:17:12.000]  在逆境、困難環境
[00:17:12.000 --> 00:17:14.000]  甚至保羅在囚所的時候
[00:17:14.000 --> 00:17:15.000]  仍然是辨明正實
[00:17:15.000 --> 00:17:18.000]  福音的尾線
[00:17:18.000 --> 00:17:20.000]  我們需要這樣
[00:17:20.000 --> 00:17:22.000]  有一種受託感
[00:17:22.000 --> 00:17:24.000]  而且你也是
[00:17:24.000 --> 00:17:26.000]  雖然感覺到很沉重
[00:17:26.000 --> 00:17:27.000]  有憂悶
[00:17:27.000 --> 00:17:29.000]  但是我們不需要拍
[00:17:29.000 --> 00:17:30.000]  我們抬頭
[00:17:30.000 --> 00:17:33.000]  我們傳講神的信息的時候
[00:17:33.000 --> 00:17:36.000]  我們就能夠完成神的託付
[00:17:36.000 --> 00:17:37.000]  祂要我們不開口
[00:17:37.000 --> 00:17:39.000]  我們就閉口不言
[00:17:39.000 --> 00:17:40.000]  祂要我們開口
[00:17:40.000 --> 00:17:43.000]  我們就勇敢地為主做見證
[00:17:43.000 --> 00:17:45.000]  見證這個字
[00:17:45.000 --> 00:17:47.000]  在新約裡面
[00:17:47.000 --> 00:17:49.000]  就是信道士
[00:17:49.000 --> 00:17:50.000]  這個字
[00:17:50.000 --> 00:17:51.000]  Martyr
[00:17:51.000 --> 00:17:52.000]  這個字
[00:17:52.000 --> 00:17:55.000]  我喜歡用血證士來翻譯
[00:17:55.000 --> 00:17:56.000]  這個字
[00:17:56.000 --> 00:18:01.000]  用鮮血、用生命來見證福音的真實
[00:18:01.000 --> 00:18:03.000]  初期教會的人
[00:18:03.000 --> 00:18:04.000]  的信徒
[00:18:04.000 --> 00:18:06.000]  他們面對獅子坑
[00:18:06.000 --> 00:18:10.000]  他們面對猛獸在競技場
[00:18:10.000 --> 00:18:13.000]  面對鬥士等等的逼迫
[00:18:13.000 --> 00:18:15.000]  但是他們立不倒為主
[00:18:15.000 --> 00:18:17.000]  做美好的見證
[00:18:17.000 --> 00:18:19.000]  今天各位大英姐妹
[00:18:19.000 --> 00:18:21.000]  你和我一樣
[00:18:21.000 --> 00:18:25.000]  普羅話得時不得時
[00:18:25.000 --> 00:18:28.000]  不是說順利的時候
[00:18:28.000 --> 00:18:29.000]  順境的時候
[00:18:29.000 --> 00:18:31.000]  我們才為主做見證
[00:18:31.000 --> 00:18:33.000]  甚至在逆境的時候
[00:18:33.000 --> 00:18:36.000]  我們更加要為主來做見證
[00:18:36.000 --> 00:18:37.000]  在環境裡面
[00:18:37.000 --> 00:18:39.000]  外面的環境很惡劣
[00:18:39.000 --> 00:18:40.000]  十字架被拆毀
[00:18:40.000 --> 00:18:42.000]  教堂被摧毀
[00:18:42.000 --> 00:18:44.000]  但是裡面的十字架
[00:18:44.000 --> 00:18:46.000]  我們不會被拆毀
[00:18:46.000 --> 00:18:47.000]  裡面的聖殿
[00:18:47.000 --> 00:18:49.000]  我們不會被摧毀
[00:18:49.000 --> 00:18:51.000]  為主幫助我們
[00:18:51.000 --> 00:18:52.000]  能夠有智慧
[00:18:52.000 --> 00:18:55.000]  懂得怎樣為主做見證
[00:18:55.000 --> 00:18:57.000]  何時我們封口
[00:18:57.000 --> 00:18:58.000]  勿言不語
[00:18:58.000 --> 00:19:01.000]  何時我們來開口
[00:19:01.000 --> 00:19:03.000]  勇敢做見證
[00:19:03.000 --> 00:19:05.000]  所以在第三章裡面
[00:19:05.000 --> 00:19:06.000]  就說到
[00:19:06.000 --> 00:19:10.000]  我們所做的見證是神的話語
[00:19:10.000 --> 00:19:13.000]  我們首先要領受神的話語
[00:19:13.000 --> 00:19:16.000]  首先真正有一種的
[00:19:16.000 --> 00:19:18.000]  聆聽神的話語
[00:19:18.000 --> 00:19:20.000]  將神的話語像食物一樣
[00:19:20.000 --> 00:19:24.000]  來吃進我們的生命裡面
[00:19:24.000 --> 00:19:26.000]  在我們的口中
[00:19:26.000 --> 00:19:27.000]  在我們的思想裡面
[00:19:27.000 --> 00:19:30.000]  來反覆的咀嚼
[00:19:30.000 --> 00:19:31.000]  做事的思想
[00:19:31.000 --> 00:19:33.000]  這個人就是有福的
[00:19:33.000 --> 00:19:36.000]  《詩篇》第一篇裡面提到
[00:19:36.000 --> 00:19:38.000]  叫我們將神話語
[00:19:38.000 --> 00:19:39.000]  在我們的生活裡面
[00:19:39.000 --> 00:19:41.000]  來見證出來
[00:19:41.000 --> 00:19:43.000]  在《伊斯基斯第三章》裡面提到
[00:19:43.000 --> 00:19:44.000]  當時這個書卷
[00:19:44.000 --> 00:19:45.000]  整個話語
[00:19:45.000 --> 00:19:46.000]  他吃了
[00:19:46.000 --> 00:19:47.000]  心中
[00:19:47.000 --> 00:19:49.000]  口中覺得甘甜
[00:19:49.000 --> 00:19:50.000]  甜如蜜
[00:19:50.000 --> 00:19:54.000]  心裡面充滿著一團火
[00:19:54.000 --> 00:19:58.000]  這種火熱的心
[00:19:58.000 --> 00:20:00.000]  來為主做見證
[00:20:00.000 --> 00:20:05.000]  雖然前面這個任務很艱鉅
[00:20:05.000 --> 00:20:07.000]  這群以色列人
[00:20:07.000 --> 00:20:10.000]  他們的頸是硬的
[00:20:10.000 --> 00:20:12.000]  心是剛硬的
[00:20:12.000 --> 00:20:16.000]  耳朵封了油
[00:20:16.000 --> 00:20:17.000]  不肯聽的
[00:20:17.000 --> 00:20:19.000]  但是不用怕
[00:20:19.000 --> 00:20:20.000]  不用憂戚
[00:20:20.000 --> 00:20:22.000]  我們靠著主
[00:20:22.000 --> 00:20:23.000]  靠著耶和華的靈
[00:20:23.000 --> 00:20:25.000]  我們方能成事
[00:20:25.000 --> 00:20:29.000]  而且就能夠奮起
[00:20:29.000 --> 00:20:30.000]  我們為主做見證
[00:20:30.000 --> 00:20:32.000]  這個就是當時
[00:20:32.000 --> 00:20:34.000]  在第三章裡面
[00:20:34.000 --> 00:20:35.000]  以色列人
[00:20:35.000 --> 00:20:37.000]  他所感受到
[00:20:37.000 --> 00:20:39.000]  耶和華的靈降在他身上
[00:20:39.000 --> 00:20:41.000]  耶和華的靈將他舉起
[00:20:41.000 --> 00:20:43.000]  耶和華的靈帶動他
[00:20:43.000 --> 00:20:44.000]  引導他
[00:20:44.000 --> 00:20:48.000]  使他能夠在那個時代裡面
[00:20:48.000 --> 00:20:50.000]  雖然被擄
[00:20:50.000 --> 00:20:53.000]  但是仍然能夠在那個環境裡面
[00:20:53.000 --> 00:20:55.000]  為主做見證
[00:20:55.000 --> 00:20:57.000]  所以我們的責任
[00:20:57.000 --> 00:20:58.000]  我們要盡忠職守
[00:20:58.000 --> 00:21:00.000]  我們做一個守望人
[00:21:00.000 --> 00:21:02.000]  看到刀劍來的時候
[00:21:02.000 --> 00:21:04.000]  我們要吹號
