
[00:00:00.000 --> 00:00:06.000]  今天其實是一個系列
[00:02:28.000 --> 00:02:34.000]  或者有些人接觸關注世界局勢的走向
[00:02:34.000 --> 00:02:36.000]  的確都會發現
[00:02:36.000 --> 00:02:41.000]  這個時代好像一個潮流
[00:02:41.000 --> 00:02:44.000]  一個霸主接一個霸主
[00:02:44.000 --> 00:02:46.000]  這個世界就是這樣的
[00:02:46.000 --> 00:02:48.000]  轉來轉去,不斷地轉變
[00:02:48.000 --> 00:02:49.000]  不過當然了
[00:02:49.000 --> 00:02:53.000]  在我們這個時代的確感受到很深的轉變
[00:02:53.000 --> 00:02:57.000]  如果我們有些人年紀大一點的
[00:02:57.000 --> 00:03:00.000]  五六十歲,六七十歲
[00:03:00.000 --> 00:03:03.000]  他們的感受也都很不一樣
[00:03:03.000 --> 00:03:06.000]  從我們小時候的情況到現在
[00:03:06.000 --> 00:03:09.000]  如果你現在三十多四十歲
[00:03:09.000 --> 00:03:12.000]  你的感受都會不同
[00:03:12.000 --> 00:03:15.000]  但時代的確是轉變
[00:03:15.000 --> 00:03:17.000]  我們讀聖經我們都知道
[00:03:17.000 --> 00:03:19.000]  聖經是一個末世論的走勢
[00:03:19.000 --> 00:03:22.000]  所以你一定要從一個末世的角度去看
[00:03:22.000 --> 00:03:24.000]  末世的角度去看
[00:03:24.000 --> 00:03:26.000]  啟示錄是有很多的說法
[00:03:26.000 --> 00:03:28.000]  其他都有很多的說法
[00:03:28.000 --> 00:03:30.000]  以前我們讀的和今天我們所讀的
[00:03:30.000 --> 00:03:33.000]  其實感受也都會很不一樣
[00:03:33.000 --> 00:03:37.000]  但是總而言之就是一個亂
[00:03:37.000 --> 00:03:42.000]  這個世界,全世界都會越來越亂
[00:03:42.000 --> 00:03:47.000]  越來越多殺人放火、死人流血
[00:03:47.000 --> 00:03:49.000]  奇奇怪怪的病
[00:03:49.000 --> 00:03:51.000]  不知道有什麼事情會發生
[00:03:51.000 --> 00:03:52.000]  總之就是這樣
[00:03:52.000 --> 00:03:55.000]  所以如果面對一個大時代的轉變
[00:03:55.000 --> 00:04:00.000]  基本上我們都是一個相對負面的角度
[00:04:00.000 --> 00:04:09.000]  所以我們在三月份的時候是說詩篇的哀歌
[00:04:09.000 --> 00:04:13.000]  詩篇哀歌讓我們好像很沒有出路
[00:04:13.000 --> 00:04:15.000]  不知道等了很久才有出路
[00:04:15.000 --> 00:04:20.000]  但竟然我們最後一次的哀歌就提到
[00:04:20.000 --> 00:04:22.000]  哀歌是變成一種祝福
[00:04:22.000 --> 00:04:24.000]  很奇妙
[00:04:24.000 --> 00:04:27.000]  我也知道的
[00:04:27.000 --> 00:04:29.000]  哀歌基本上是一個哀歌
[00:04:29.000 --> 00:04:32.000]  本身不會有太多指示出路
[00:04:32.000 --> 00:04:35.000]  但是在經卷裏面
[00:04:35.000 --> 00:04:37.000]  它就會告訴你
[00:04:37.000 --> 00:04:39.000]  在不同的時代裏面
[00:04:39.000 --> 00:04:43.000]  你應該怎樣去面對那些問題
[00:04:43.000 --> 00:04:45.000]  所以我們今天就重蹈一記
[00:04:45.000 --> 00:04:47.000]  我們定為回歸篇
[00:04:47.000 --> 00:04:48.000]  我相信很多大家知道
[00:04:48.000 --> 00:04:50.000]  讀過都知道為什麼會定回歸篇
[00:04:50.000 --> 00:04:55.000]  因為說到主人撈米
[00:04:55.000 --> 00:04:57.000]  去了摩亞地
[00:04:57.000 --> 00:04:58.000]  十年後回來
[00:04:58.000 --> 00:05:00.000]  就回歸
[00:05:00.000 --> 00:05:02.000]  基本上的確是這樣
[00:05:02.000 --> 00:05:05.000]  但是為什麼會回歸呢
[00:05:05.000 --> 00:05:07.000]  當時的時勢是怎樣呢
[00:05:07.000 --> 00:05:09.000]  我們看看
[00:05:09.000 --> 00:05:11.000]  說到路德記
[00:05:11.000 --> 00:05:14.000]  其實我們很多人很喜歡這本小故事
[00:05:14.000 --> 00:05:16.000]  這本小故事真的很精彩
[00:05:16.000 --> 00:05:18.000]  不斷開啟思想
[00:05:18.000 --> 00:05:21.000]  思想可以用時代來看
[00:05:21.000 --> 00:05:24.000]  但是它本身裏面的人物的特色
[00:05:24.000 --> 00:05:27.000]  佈局都是非常精彩
[00:05:27.000 --> 00:05:28.000]  很簡潔
[00:05:28.000 --> 00:05:30.000]  很明快
[00:05:30.000 --> 00:05:35.000]  但是有很多很讓人沉迷的內容
[00:05:35.000 --> 00:05:37.000]  你也可以從不同的角度去看
[00:05:37.000 --> 00:05:39.000]  從一個愛情的故事來看
[00:05:39.000 --> 00:05:42.000]  也可以一個勵志的故事
[00:05:42.000 --> 00:05:44.000]  為什麼一個人這麼悲慘
[00:05:44.000 --> 00:05:47.000]  之後可以復興呢
[00:05:47.000 --> 00:05:49.000]  或者可以更新呢
[00:05:49.000 --> 00:05:51.000]  也可以說親情的故事
[00:05:51.000 --> 00:05:54.000]  裏面有很多親情的關係
[00:05:54.000 --> 00:05:56.000]  特別是撈米
[00:05:56.000 --> 00:05:59.000]  還有路德
[00:05:59.000 --> 00:06:00.000]  女性的故事
[00:06:00.000 --> 00:06:04.000]  這本小故事在聖經裏面很特別
[00:06:04.000 --> 00:06:06.000]  不單止主角叫路德
[00:06:06.000 --> 00:06:10.000]  其實裏面女性的角色是很強的
[00:06:10.000 --> 00:06:12.000]  波亞斯是配角
[00:06:12.000 --> 00:06:14.000]  其他都有些男士
[00:06:14.000 --> 00:06:18.000]  但好像比較偏向背景
[00:06:18.000 --> 00:06:20.000]  另外就是一個民族的故事
[00:06:20.000 --> 00:06:22.000]  有摩亞的民族
[00:06:22.000 --> 00:06:25.000]  有猶太人的民族
[00:06:25.000 --> 00:06:28.000]  是兩個民族之間的關係
[00:06:28.000 --> 00:06:31.000]  所以也可以從一個民族的故事來看
[00:06:31.000 --> 00:06:34.000]  也可以從一個時代的故事來看
[00:06:34.000 --> 00:06:35.000]  那個時代
[00:06:35.000 --> 00:06:40.000]  其實路德記是很清楚標示他的時代
[00:06:40.000 --> 00:06:43.000]  他時代的向度是非常強的
[00:06:43.000 --> 00:06:48.000]  所以我們選擇這個作為一個面對大時代轉變的經卷
[00:06:48.000 --> 00:06:50.000]  其實正正就是這樣
[00:06:50.000 --> 00:06:55.000]  路德是面對一個非常嚴峻混亂的時代
[00:06:55.000 --> 00:06:57.000]  亦是一個舊恩利故事
[00:06:57.000 --> 00:07:02.000]  路德記在舊恩利故事裏面是非常關鍵的
[00:07:02.000 --> 00:07:04.000]  等下我們也會看到
[00:07:04.000 --> 00:07:10.000]  路德記一開宗明義的時候
[00:07:10.000 --> 00:07:12.000]  你就會看到
[00:07:12.000 --> 00:07:15.000]  當事先治理的時候
[00:07:15.000 --> 00:07:17.000]  我是用環球性的譯本
[00:07:17.000 --> 00:07:20.000]  如果你有不同的譯本也可以對比
[00:07:20.000 --> 00:07:21.000]  來看看
[00:07:21.000 --> 00:07:23.000]  當事先治理的時候
[00:07:23.000 --> 00:07:24.000]  猶太地發生饑荒
[00:07:24.000 --> 00:07:27.000]  有一個人帶著妻子及兩個兒子
[00:07:27.000 --> 00:07:29.000]  離開猶太的伯利恆
[00:07:29.000 --> 00:07:32.000]  去摩亞地寄居
[00:07:32.000 --> 00:07:34.000]  這裏就讓我看到時間
[00:07:34.000 --> 00:07:36.000]  就是事先治理的時候
[00:07:36.000 --> 00:07:39.000]  其實說到事先治理就是一個時代
[00:07:39.000 --> 00:07:41.000]  不是一個朝代
[00:07:41.000 --> 00:07:42.000]  是一個時代
[00:07:42.000 --> 00:07:43.000]  是跨越
[00:07:43.000 --> 00:07:45.000]  看你怎樣計算
[00:07:45.000 --> 00:07:47.000]  我比較保守一點
[00:07:47.000 --> 00:07:48.000]  跨越四百年
[00:07:48.000 --> 00:07:50.000]  有些人說沒有那麼長
[00:07:50.000 --> 00:07:51.000]  兩百年而已
[00:07:51.000 --> 00:07:52.000]  或八十年
[00:07:52.000 --> 00:07:55.000]  總之跨越一個時代的故事
[00:07:55.000 --> 00:07:58.000]  但其實這個時代不只是事先的時代
[00:07:58.000 --> 00:08:00.000]  我們等下會看到
[00:08:00.000 --> 00:08:04.000]  其實這個時代是事先的時代開始
[00:08:04.000 --> 00:08:06.000]  但事先時代的關鍵就是
[00:08:06.000 --> 00:08:08.000]  何時結束呢
[00:08:08.000 --> 00:08:10.000]  有很多種說法
[00:08:10.000 --> 00:08:13.000]  是否以利結束呢
[00:08:13.000 --> 00:08:15.000]  或三武爾結束呢
[00:08:15.000 --> 00:08:17.000]  索羅結束呢
[00:08:17.000 --> 00:08:20.000]  如果根據士司機所說
[00:08:20.000 --> 00:08:23.000]  應該到大衛才算是結束
[00:08:23.000 --> 00:08:27.000]  地點猶太的伯利恆和摩亞地
[00:08:27.000 --> 00:08:28.000]  這兩個地方
[00:08:28.000 --> 00:08:31.000]  兩個很具體的地點
[00:08:31.000 --> 00:08:33.000]  時機是甚麼呢
[00:08:33.000 --> 00:08:35.000]  猶太地方發生饑荒
[00:08:35.000 --> 00:08:37.000]  或者這樣說
[00:08:37.000 --> 00:08:40.000]  是伯利恆城發生饑荒
[00:08:40.000 --> 00:08:42.000]  這是一個地區的災難呢
[00:08:42.000 --> 00:08:44.000]  還是一個全國性的災難呢
[00:08:44.000 --> 00:08:46.000]  但無論如何
[00:08:46.000 --> 00:08:48.000]  在這個時代裏面
[00:08:48.000 --> 00:08:50.000]  在那個年代
[00:08:50.000 --> 00:08:53.000]  這個時代其實就是一個大時代
[00:08:53.000 --> 00:08:56.000]  這個大時代裏面當然有一個大的故事
[00:08:56.000 --> 00:08:58.000]  這個士司機給我們看到
[00:08:58.000 --> 00:09:01.000]  然後三武爾記起碼上
[00:09:01.000 --> 00:09:02.000]  都給我們看到
[00:09:02.000 --> 00:09:03.000]  裏面有很多故事
[00:09:03.000 --> 00:09:06.000]  這些故事都是關乎國家
[00:09:06.000 --> 00:09:07.000]  關乎區域的
[00:09:07.000 --> 00:09:09.000]  所以在那個年代來說
[00:09:09.000 --> 00:09:11.000]  這就是他們那個年代的大時代
[00:09:11.000 --> 00:09:12.000]  大故事
[00:09:12.000 --> 00:09:15.000]  但伯利恆城是一個小地方
[00:09:15.000 --> 00:09:17.000]  是一個小的故事
[00:09:17.000 --> 00:09:21.000]  這個時代是一個怎樣的時代呢
[00:09:21.000 --> 00:09:23.000]  如果我們看聖經
[00:09:23.000 --> 00:09:26.000]  士司記最後那五章
[00:09:26.000 --> 00:09:30.000]  士司記是一個記載很有結構的經卷
[00:09:30.000 --> 00:09:36.000]  首尾呼應和中間有十二位的士司
[00:09:36.000 --> 00:09:38.000]  有大有小
[00:09:38.000 --> 00:09:41.000]  但整個時代的精神
[00:09:41.000 --> 00:09:43.000]  特質在哪裏呢
[00:09:43.000 --> 00:09:46.000]  其實就在第十七到二十一章
[00:09:46.000 --> 00:09:48.000]  這五章經文裏面就代表
[00:09:48.000 --> 00:09:51.000]  這五章的經文都同樣一句說話
[00:09:51.000 --> 00:09:53.000]  或者相似的一句說話
[00:09:53.000 --> 00:09:55.000]  出現過四次
[00:09:55.000 --> 00:09:56.000]  這個都讀過
[00:09:56.000 --> 00:09:58.000]  士司記都很熟的
[00:09:58.000 --> 00:10:00.000]  在那四日子以色列中
[00:10:00.000 --> 00:10:03.000]  沒有和個人做自己喜歡的事
[00:10:03.000 --> 00:10:05.000]  如果排列了這四個出來的時候
[00:10:05.000 --> 00:10:09.000]  你會看到第一句和最後那句一模一樣的
[00:10:09.000 --> 00:10:14.000]  第二句和第三句前面是差不多的
[00:10:14.000 --> 00:10:16.000]  不過第十九章第一次後面
[00:10:16.000 --> 00:10:19.000]  還有講那個故事
[00:10:19.000 --> 00:10:23.000]  所以這五章的經文
[00:10:23.000 --> 00:10:26.000]  有四次出現這句說話
[00:10:26.000 --> 00:10:29.000]  告訴我們那個年代的特色
[00:10:29.000 --> 00:10:36.000]  就是以色列中沒有和個人做自己喜歡的事
[00:10:36.000 --> 00:10:40.000]  我不知道你這句說話怎樣去解讀
[00:10:40.000 --> 00:10:43.000]  你覺得這句是好還是不好的說話呢
[00:10:43.000 --> 00:10:45.000]  如果那裏沒有和
[00:10:45.000 --> 00:10:48.000]  你喜歡做甚麼就做甚麼
[00:10:48.000 --> 00:10:51.000]  其實現在人人都喜歡做甚麼就想做甚麼
[00:10:51.000 --> 00:10:54.000]  但很多人其實喜歡做
[00:10:54.000 --> 00:10:56.000]  但做不到
[00:10:56.000 --> 00:10:58.000]  因為很多規範
[00:10:58.000 --> 00:11:00.000]  現在香港都是這樣的
[00:11:00.000 --> 00:11:04.000]  從出生到讀書到社會工作
[00:11:04.000 --> 00:11:06.000]  很多的規範
[00:11:06.000 --> 00:11:08.000]  你覺得這些規範好不好呢
[00:11:08.000 --> 00:11:10.000]  如果沒有規範沒有王管
[00:11:10.000 --> 00:11:11.000]  那又怎樣呢
[00:11:11.000 --> 00:11:12.000]  沒有規範的時候
[00:11:12.000 --> 00:11:16.000]  你所有的潛力都可以盡情發揮
[00:11:16.000 --> 00:11:17.000]  沒有規範的時候
[00:11:17.000 --> 00:11:19.000]  你想做甚麼就做甚麼
[00:11:19.000 --> 00:11:21.000]  不會有人阻礙你的創造力
[00:11:21.000 --> 00:11:22.000]  你的發揮
[00:11:22.000 --> 00:11:24.000]  可以自由自在地生活
[00:11:24.000 --> 00:11:26.000]  喜歡去哪裏就去哪裏
[00:11:26.000 --> 00:11:28.000]  是很好的
[00:11:28.000 --> 00:11:31.000]  其實古代社會他們的人就真的是這樣的
[00:11:31.000 --> 00:11:34.000]  沒有甚麼要過關的
[00:11:34.000 --> 00:11:36.000]  喜歡去哪裏就去哪裏
[00:11:36.000 --> 00:11:38.000]  自由自在多舒服
[00:11:38.000 --> 00:11:40.000]  人間天堂
[00:11:40.000 --> 00:11:43.000]  人人都可以在這裏喜歡去哪裏就去哪裏
[00:11:43.000 --> 00:11:45.000]  中國人說的大同世界
[00:11:45.000 --> 00:11:47.000]  或者差一點的小康社會
[00:11:47.000 --> 00:11:51.000]  其實都是一個相對自由的地方
[00:11:51.000 --> 00:11:53.000]  人會有很多的開心
[00:11:53.000 --> 00:11:55.000]  很多的歡樂
[00:11:55.000 --> 00:11:56.000]  但是呢
[00:11:56.000 --> 00:11:57.000]  沒有
[00:11:57.000 --> 00:11:58.000]  但世上是不是這樣呢
[00:11:58.000 --> 00:12:02.000]  我們知道這句說話不是正面的意思
[00:12:02.000 --> 00:12:04.000]  是一個負面的意思
[00:12:04.000 --> 00:12:05.000]  沒有王管
[00:12:05.000 --> 00:12:08.000]  而且人人都喜歡做甚麼就做甚麼
[00:12:08.000 --> 00:12:13.000]  其實是一個非常自我中心的世界
[00:12:13.000 --> 00:12:15.000]  自我中心的社會
[00:12:15.000 --> 00:12:17.000]  這樣的話
[00:12:17.000 --> 00:12:20.000]  一般來說就是罪惡混亂
[00:12:20.000 --> 00:12:24.000]  在古代都有很多的作家
[00:12:24.000 --> 00:12:27.000]  寫過類似的著作
[00:12:27.000 --> 00:12:29.000]  如果我們這樣的話
[00:12:29.000 --> 00:12:32.000]  我們看看伯利恆和那時候的情況
[00:12:32.000 --> 00:12:34.000]  伯利恆是一個怎樣的地方
[00:12:34.000 --> 00:12:37.000]  我們讀的故事就是在伯利恆發生
[00:12:37.000 --> 00:12:39.000]  不過也顯示了一個貓
[00:12:39.000 --> 00:12:42.000]  伯利恆如果我們讀聖經的時候
[00:12:42.000 --> 00:12:46.000]  我們發現它是一個很古老的城市
[00:12:46.000 --> 00:12:48.000]  其實不要說城市
[00:12:48.000 --> 00:12:49.000]  是一個小地方
[00:12:49.000 --> 00:12:51.000]  其實伯利恆真的是一個很小的地方
[00:12:51.000 --> 00:12:53.000]  所以其實名不見經傳
[00:12:53.000 --> 00:12:55.000]  如果沒有聖經的記載
[00:12:55.000 --> 00:12:58.000]  其實沒有人看得起他
[00:12:58.000 --> 00:13:01.000]  所以你今天如果去以色列
[00:13:01.000 --> 00:13:03.000]  你知不知道伯利恆在哪裏呢
[00:13:03.000 --> 00:13:07.000]  伯利恆其實就在耶路撒冷很近的地方
[00:13:07.000 --> 00:13:10.000]  伯利恆出了大衛王這麼偉大的君王
[00:13:10.000 --> 00:13:11.000]  在預言彌賽
[00:13:11.000 --> 00:13:14.000]  你猜猜今天猶太人是不是很喜歡這個地方呢
[00:13:14.000 --> 00:13:16.000]  很欣賞他
[00:13:16.000 --> 00:13:19.000]  高舉他
[00:13:19.000 --> 00:13:21.000]  我以前不知道的
[00:13:21.000 --> 00:13:24.000]  因為從小都很小就在教會
[00:13:24.000 --> 00:13:27.000]  一聽到伯利恆很厲害
[00:13:27.000 --> 00:13:28.000]  去以色列
[00:13:28.000 --> 00:13:31.000]  2013年第一次去
[00:13:31.000 --> 00:13:34.000]  以前沒有做功課做得不夠
[00:13:34.000 --> 00:13:38.000]  去到才知道原來伯利恆不是屬於以色列的
[00:13:38.000 --> 00:13:42.000]  伯利恆是屬於巴勒斯坦國的
[00:13:42.000 --> 00:13:44.000]  以巴衝突來的
[00:13:44.000 --> 00:13:49.000]  伯利恆在以色列出境
[00:13:49.000 --> 00:13:51.000]  在入境的
[00:13:51.000 --> 00:13:54.000]  不過那個過關很簡單
[00:13:54.000 --> 00:13:59.000]  還有伯利恆被以色列用圍牆圍住
[00:13:59.000 --> 00:14:02.000]  其實很小的
[00:14:02.000 --> 00:14:04.000]  我百思不得其解
[00:14:04.000 --> 00:14:07.000]  大衛在以色列的國家裏面
[00:14:07.000 --> 00:14:09.000]  這麼有江湖地位
[00:14:09.000 --> 00:14:12.000]  為甚麼他的鄉下不重視呢
[00:14:12.000 --> 00:14:15.000]  其實不要說今天不重視
[00:14:15.000 --> 00:14:19.000]  耶穌出生的時候都不重視
[00:14:19.000 --> 00:14:22.000]  所以伯利恆真是無名小城
[00:14:22.000 --> 00:14:25.000]  所以耶穌誕生在伯利恆
[00:14:25.000 --> 00:14:29.000]  所以細心去思考其實很有趣
[00:14:29.000 --> 00:14:33.000]  但這個地方是創世紀的
[00:14:33.000 --> 00:14:34.000]  叫以伐他
[00:14:34.000 --> 00:14:36.000]  後來又叫伯利恆
[00:14:36.000 --> 00:14:39.000]  他有一個很哀傷但很美麗的故事
[00:14:39.000 --> 00:14:41.000]  就是拉傑
[00:14:41.000 --> 00:14:45.000]  雅各的兩個老婆中的一個
[00:14:45.000 --> 00:14:49.000]  是雅各兩個老婆中他最喜歡的一個
[00:14:49.000 --> 00:14:51.000]  他不想多妻的
[00:14:51.000 --> 00:14:53.000]  被他硬塞給他
[00:14:53.000 --> 00:14:55.000]  那沒辦法了
[00:14:55.000 --> 00:14:58.000]  所以拉傑是他最愛的一個妻子
[00:14:58.000 --> 00:15:02.000]  當他晚年離家二十載
[00:15:02.000 --> 00:15:05.000]  其實可能都不止二十載
[00:15:05.000 --> 00:15:07.000]  因為他去了舅父拉班二十年
[00:15:07.000 --> 00:15:13.000]  然後回來中間在蔬國那裡
[00:15:13.000 --> 00:15:15.000]  停留了不知道多長時間
[00:15:15.000 --> 00:15:16.000]  然後才回來
[00:15:16.000 --> 00:15:18.000]  其實那裡說不定都十年
[00:15:18.000 --> 00:15:23.000]  回去他太太拉傑
[00:15:23.000 --> 00:15:26.000]  去到伯利恆這個地方要生孩子
[00:15:26.000 --> 00:15:27.000]  難產而死
[00:15:27.000 --> 00:15:29.000]  這個就變了
[00:15:29.000 --> 00:15:33.000]  所以他就埋葬在那裡
[00:15:33.000 --> 00:15:37.000]  成為一個哀傷的地方
[00:15:37.000 --> 00:15:38.000]  但對猶太人來說
[00:15:38.000 --> 00:15:43.000]  尊他和尼亞成為猶太人之母
[00:15:43.000 --> 00:15:45.000]  或者以色列之母
[00:15:45.000 --> 00:15:48.000]  所以你讀到聖經裡面說到拉傑
[00:15:48.000 --> 00:15:53.000]  有一個很特別的稱呼
[00:15:53.000 --> 00:15:55.000]  稱他為以色列之母
[00:15:55.000 --> 00:15:58.000]  還有你讀耶利米書的時候
[00:15:58.000 --> 00:16:00.000]  裡面就提到
[00:16:00.000 --> 00:16:03.000]  拉傑的地方
[00:16:03.000 --> 00:16:06.000]  同時在馬太方第二章出現
[00:16:06.000 --> 00:16:08.000]  那裡就是一個哀哭的地方
[00:16:08.000 --> 00:16:15.000]  好像拉傑在那裡時刻守護著
[00:16:15.000 --> 00:16:17.000]  他們的兒女
[00:16:17.000 --> 00:16:20.000]  猶太人、以色列人
[00:16:20.000 --> 00:16:22.000]  當他們被擄的時候
[00:16:22.000 --> 00:16:26.000]  猶太人感受到
[00:16:26.000 --> 00:16:29.000]  好像連拉傑都為他們哀哭
[00:16:29.000 --> 00:16:32.000]  所以伯利恆有一個美麗的故事
[00:16:32.000 --> 00:16:35.000]  是一個美麗而哀傷的故事
[00:16:35.000 --> 00:16:40.000]  伯利恆似乎曾經出過一些名人
[00:16:40.000 --> 00:16:43.000]  在《說書記》裡面提到
[00:16:43.000 --> 00:16:49.000]  伯利恆人以比贊治理以色列
[00:16:49.000 --> 00:16:52.000]  他有三十個兒子、三十個女兒
[00:16:52.000 --> 00:16:54.000]  多厲害
[00:16:54.000 --> 00:16:58.000]  治理了以色列七年
[00:16:58.000 --> 00:17:02.000]  但是我們的譯本沒有翻譯成伯利恆
[00:17:02.000 --> 00:17:05.000]  我們的譯本就將他翻譯成梁香
[00:17:05.000 --> 00:17:07.000]  因為伯利恆就是梁香
[00:17:07.000 --> 00:17:09.000]  伯利恆就是麵包屋
[00:17:09.000 --> 00:17:12.000]  所以這個麵包屋
[00:17:12.000 --> 00:17:17.000]  竟然寄訪其實是一個諷刺
[00:17:17.000 --> 00:17:21.000]  所以我們翻譯的時候為了要區別
[00:17:21.000 --> 00:17:25.000]  這個伯利恆和那個伯利恆不同
[00:17:25.000 --> 00:17:27.000]  就用他的意思譯了出來
[00:17:27.000 --> 00:17:30.000]  所以這個就在耶乏他之後
[00:17:30.000 --> 00:17:35.000]  沒有有位士師在伯利恆出現過
[00:17:35.000 --> 00:17:38.000]  是一個美麗的誤會
[00:17:38.000 --> 00:17:40.000]  有些時候我們讀聖經
[00:17:40.000 --> 00:17:44.000]  我們有些時候稱這個叫北伯利恆
[00:17:44.000 --> 00:17:48.000]  耶穌出世的叫南伯利恆
[00:17:48.000 --> 00:17:52.000]  但是在《說書記》十七到二十一章
[00:17:52.000 --> 00:17:55.000]  七次提到伯利恆
[00:17:55.000 --> 00:17:59.000]  所以如果你讀聖經留心讀
[00:17:59.000 --> 00:18:02.000]  從《創世記》一直讀下來的時候
[00:18:02.000 --> 00:18:05.000]  到《士師記》第一章你就會感受到
[00:18:05.000 --> 00:18:07.000]  為什麼又是伯利恆
[00:18:07.000 --> 00:18:09.000]  伯利恆似乎不是很好
[00:18:09.000 --> 00:18:12.000]  因為你讀得明白《士師記》十七到十九章
[00:18:12.000 --> 00:18:14.000]  裡面講兩大故事
[00:18:14.000 --> 00:18:18.000]  這兩大故事裡面竟然七次提到伯利恆
[00:18:18.000 --> 00:18:20.000]  當然了
[00:18:20.000 --> 00:18:22.000]  你會想到
[00:18:22.000 --> 00:18:25.000]  是不是伯利恆其實是一個是非之地
[00:18:25.000 --> 00:18:27.000]  的確的
[00:18:27.000 --> 00:18:30.000]  這兩件大事件發生
[00:18:30.000 --> 00:18:32.000]  距離伯利恆不是很遠
[00:18:32.000 --> 00:18:36.000]  而且兩件事件都牽扯到
[00:18:36.000 --> 00:18:39.000]  其實是一個利美的子孫
[00:18:39.000 --> 00:18:41.000]  利美人
[00:18:41.000 --> 00:18:47.000]  所以這兩件事其實牽連很深遠很廣泛
[00:18:47.000 --> 00:18:50.000]  這兩件事如果我們細細去看的時候
[00:18:50.000 --> 00:18:52.000]  這與利美人有關係
[00:18:52.000 --> 00:18:55.000]  與伯利恆的關係是怎樣我們細節不清楚
[00:18:55.000 --> 00:18:58.000]  但這兩件事是轟動
[00:18:58.000 --> 00:19:01.000]  或者是對整個以色列人帶來一個深遠的影響
[00:19:01.000 --> 00:19:03.000]  這個深遠的影響在哪裡見到呢
[00:19:03.000 --> 00:19:06.000]  就是在第一章到第三章的引言那裡
[00:19:06.000 --> 00:19:10.000]  特別是拜偶像這件事情
[00:19:10.000 --> 00:19:11.000]  就見到了
[00:19:11.000 --> 00:19:14.000]  在這兩章很清楚讓我們看到
[00:19:14.000 --> 00:19:19.000]  這兩章的事件其實是在《士師記》的初年
[00:19:19.000 --> 00:19:25.000]  或者很早年就發生的
[00:19:25.000 --> 00:19:31.000]  因為他提到都是摩西的第三代子孫
[00:19:31.000 --> 00:19:36.000]  摩西、亞倫兩個人都沒有進加拿大
[00:19:36.000 --> 00:19:38.000]  然後就是約書亞
[00:19:38.000 --> 00:19:40.000]  約書亞死在加拿大
[00:19:40.000 --> 00:19:45.000]  然後就是以利亞撒做大祭司
[00:19:45.000 --> 00:19:47.000]  然後就是菲利哈做大祭司
[00:19:47.000 --> 00:19:51.000]  所以這件事件可以看到
