
[00:00:00.000 --> 00:00:02.000]  多謝各位觀眾收看 再會
[00:07:37.000 --> 00:07:42.000]  到羅湖口岸是25公里
[00:07:42.000 --> 00:07:46.000]  所以你來回已經跨過了
[00:07:46.000 --> 00:07:49.000]  從東到西去以色列
[00:07:49.000 --> 00:07:52.000]  所以是一個非常小的地方
[00:07:52.000 --> 00:07:54.000]  我們來看的時候
[00:07:54.000 --> 00:07:56.000]  這個就是背景
[00:07:56.000 --> 00:07:57.000]  我們來看的時候
[00:07:57.000 --> 00:07:59.000]  或者我們看舊約
[00:07:59.000 --> 00:08:02.000]  所以我們就不會來看新約
[00:08:02.000 --> 00:08:04.000]  我們知道以色列來說
[00:08:04.000 --> 00:08:08.000]  有大約九成聖經的事件
[00:08:08.000 --> 00:08:10.000]  在這麼小的地方
[00:08:10.000 --> 00:08:11.000]  剛才我說過
[00:08:11.000 --> 00:08:13.000]  這麼小的地方發生
[00:08:13.000 --> 00:08:17.000]  舊約我們很多是較為闊一點
[00:08:17.000 --> 00:08:19.000]  因為會去到米索波大米
[00:08:19.000 --> 00:08:22.000]  現今的伊拉克、波斯那些地方
[00:08:22.000 --> 00:08:23.000]  或者伊朗
[00:08:23.000 --> 00:08:25.000]  去到南部的話
[00:08:25.000 --> 00:08:26.000]  在西南部的話
[00:08:26.000 --> 00:08:28.000]  就會去到埃及
[00:08:28.000 --> 00:08:29.000]  較為闊一點的地方
[00:08:29.000 --> 00:08:32.000]  但舊約我們就不會來講新約
[00:08:32.000 --> 00:08:35.000]  很多耶穌的事蹟在以色列那裡發生
[00:08:35.000 --> 00:08:37.000]  其實絕大部分
[00:08:37.000 --> 00:08:41.000]  九成九都在以色列的地方
[00:08:41.000 --> 00:08:45.000]  主要也會集中在加里利湖和耶路撒冷
[00:08:45.000 --> 00:08:47.000]  大部分耶穌的事蹟在那裡
[00:08:47.000 --> 00:08:50.000]  我們就不會涉及那些
[00:08:50.000 --> 00:08:52.000]  因為那是另一個講座
[00:08:52.000 --> 00:08:56.000]  是耶穌的生平有關的
[00:08:56.000 --> 00:08:57.000]  我們在想的時候
[00:08:57.000 --> 00:08:59.000]  為什麼要處理環境呢?
[00:08:59.000 --> 00:09:01.000]  為什麼我們要認識環境呢?
[00:09:01.000 --> 00:09:05.000]  或者我們以香港來做一個例子
[00:09:05.000 --> 00:09:07.000]  我們通常看基督教的話
[00:09:07.000 --> 00:09:09.000]  令到聖經如何更加立體化
[00:09:09.000 --> 00:09:11.000]  如果香港更加立體化的話
[00:09:11.000 --> 00:09:14.000]  這個地理歷史文化來說
[00:09:14.000 --> 00:09:15.000]  對我們來說較為重要
[00:09:15.000 --> 00:09:18.000]  我們一般來說香港的時候
[00:09:18.000 --> 00:09:19.000]  說基督教的時候
[00:09:19.000 --> 00:09:20.000]  或者新教
[00:09:20.000 --> 00:09:23.000]  我們只是從基督教入手
[00:09:23.000 --> 00:09:24.000]  但是我們知道
[00:09:24.000 --> 00:09:25.000]  我們住在香港的人
[00:09:25.000 --> 00:09:27.000]  我們不會只看這一點
[00:09:27.000 --> 00:09:29.000]  因為如果跟外國人說
[00:09:29.000 --> 00:09:30.000]  跟其他人說的話
[00:09:30.000 --> 00:09:31.000]  說到香港的時候
[00:09:31.000 --> 00:09:32.000]  他會問你
[00:09:32.000 --> 00:09:34.000]  究竟現在怎樣?
[00:09:34.000 --> 00:09:36.000]  去到外國的地方
[00:09:36.000 --> 00:09:39.000]  有沒有宗教自由?
[00:09:39.000 --> 00:09:41.000]  通常第一個問題會問你
[00:09:41.000 --> 00:09:42.000]  你去到外國
[00:09:42.000 --> 00:09:44.000]  但我們看的時候
[00:09:44.000 --> 00:09:47.000]  香港不只是我們基督教
[00:09:47.000 --> 00:09:48.000]  所謂的新教
[00:09:48.000 --> 00:09:51.000]  還有其他宗教的關係
[00:09:51.000 --> 00:09:55.000]  天主教、正教、猶太教、伊斯蘭教
[00:09:55.000 --> 00:09:57.000]  剛剛今天新聞大家看到
[00:09:57.000 --> 00:09:59.000]  剛剛通過了希臘
[00:09:59.000 --> 00:10:03.000]  是第一個所謂基督教正教的國家
[00:10:03.000 --> 00:10:06.000]  通過了同性戀合法法
[00:10:06.000 --> 00:10:08.000]  這個是他的背景
[00:10:08.000 --> 00:10:09.000]  不再多說
[00:10:09.000 --> 00:10:11.000]  不說現在的背景
[00:10:11.000 --> 00:10:13.000]  我的意思是
[00:10:13.000 --> 00:10:14.000]  如果你說香港的話
[00:10:14.000 --> 00:10:17.000]  不只是我們基督教
[00:10:17.000 --> 00:10:19.000]  還有其他的車公廟
[00:10:19.000 --> 00:10:22.000]  黃大仙、天后
[00:10:22.000 --> 00:10:23.000]  只是說宗教
[00:10:23.000 --> 00:10:25.000]  我們不說其他
[00:10:25.000 --> 00:10:28.000]  再加上其他的東西的話
[00:10:28.000 --> 00:10:30.000]  就會更加複雜
[00:10:30.000 --> 00:10:32.000]  當我們說香港的時候
[00:10:32.000 --> 00:10:34.000]  政治方面
[00:10:34.000 --> 00:10:38.000]  我們面對的不同挑戰
[00:10:38.000 --> 00:10:41.000]  在歷史方面是怎樣的呢?
[00:10:41.000 --> 00:10:43.000]  我們知道政治方面
[00:10:43.000 --> 00:10:45.000]  當然是中國一個小鎮
[00:10:45.000 --> 00:10:47.000]  香港只是一個漁村
[00:10:47.000 --> 00:10:49.000]  然後冷戰時代的中國
[00:10:49.000 --> 00:10:51.000]  是一個向外的唯一的
[00:10:51.000 --> 00:10:54.000]  可以說能夠有少少連結的城市
[00:10:54.000 --> 00:10:57.000]  後來變為一個國際的城市
[00:10:57.000 --> 00:10:59.000]  整個香港的發展
[00:10:59.000 --> 00:11:02.000]  由一個工業的社會
[00:11:02.000 --> 00:11:04.000]  轉為一個金融中心
[00:11:04.000 --> 00:11:07.000]  到現今有人說是一個遺址
[00:11:07.000 --> 00:11:09.000]  整個過程
[00:11:09.000 --> 00:11:12.000]  我們怎樣能夠了解多一點呢?
[00:11:12.000 --> 00:11:13.000]  我們對這些故事
[00:11:13.000 --> 00:11:15.000]  說好香港故事
[00:11:15.000 --> 00:11:17.000]  不只是說它好
[00:11:17.000 --> 00:11:19.000]  說香港故事的時候
[00:11:19.000 --> 00:11:20.000]  是很全面的
[00:11:20.000 --> 00:11:22.000]  包括它的經濟
[00:11:22.000 --> 00:11:24.000]  包括地理等等
[00:11:24.000 --> 00:11:27.000]  我們說背向祖國
[00:11:27.000 --> 00:11:29.000]  面對國際
[00:11:29.000 --> 00:11:30.000]  是甚麼呢?
[00:11:30.000 --> 00:11:31.000]  面向國際
[00:11:31.000 --> 00:11:33.000]  其實是一個引語
[00:11:33.000 --> 00:11:35.000]  但地理上也是這樣
[00:11:35.000 --> 00:11:37.000]  所以我們理解多一點的時候
[00:11:37.000 --> 00:11:38.000]  就能夠明白
[00:11:38.000 --> 00:11:39.000]  我說香港的時候
[00:11:39.000 --> 00:11:41.000]  大家就會很認識
[00:11:41.000 --> 00:11:44.000]  但如果說到這個以色列的話
[00:11:44.000 --> 00:11:46.000]  大家就會說
[00:11:46.000 --> 00:11:47.000]  較為陌生一點
[00:11:47.000 --> 00:11:49.000]  我想用一個例子來說
[00:11:49.000 --> 00:11:51.000]  然後才進入去說那些
[00:11:51.000 --> 00:11:53.000]  很沉悶的東西
[00:11:53.000 --> 00:11:55.000]  例如環境、地理、歷史
[00:11:55.000 --> 00:11:57.000]  這些都很沉悶的
[00:11:57.000 --> 00:11:59.000]  用一個例子來說
[00:11:59.000 --> 00:12:01.000]  就是尼希米的故事
[00:12:01.000 --> 00:12:02.000]  尼希米的故事
[00:12:02.000 --> 00:12:03.000]  我們來看的時候
[00:12:03.000 --> 00:12:05.000]  第一章的第一節
[00:12:05.000 --> 00:12:06.000]  你看到甚麼故事呢?
[00:12:06.000 --> 00:12:11.000]  他說以下哈加利亞兒子尼希米的記述
[00:12:11.000 --> 00:12:14.000]  亞達薩西斯王在位二十年
[00:12:14.000 --> 00:12:15.000]  基斯留月
[00:12:15.000 --> 00:12:18.000]  我在書山城堡
[00:12:18.000 --> 00:12:20.000]  甚麼意思呢?
[00:12:20.000 --> 00:12:23.000]  這是背景
[00:12:23.000 --> 00:12:24.000]  這個背景是甚麼呢?
[00:12:24.000 --> 00:12:27.000]  當時的環境是甚麼呢?
[00:12:27.000 --> 00:12:29.000]  首先我們看的時候是甚麼呢?
[00:12:29.000 --> 00:12:33.000]  亞達薩西斯王在位二十年
[00:12:33.000 --> 00:12:34.000]  是甚麼時候呢?
[00:12:34.000 --> 00:12:38.000]  我們知道亞達薩西斯王一世
[00:12:38.000 --> 00:12:40.000]  他來到掌權的時候
[00:12:40.000 --> 00:12:45.000]  是公元前的465年到424年
[00:12:45.000 --> 00:12:47.000]  所以說到這裏的時候
[00:12:47.000 --> 00:12:50.000]  是公元前的445年
[00:12:50.000 --> 00:12:52.000]  我們知道是哪一年呢?
[00:12:52.000 --> 00:12:58.000]  究竟基斯留月又是甚麼呢?
[00:12:58.000 --> 00:13:00.000]  基斯留月是猶太人
[00:13:00.000 --> 00:13:02.000]  猶太人有兩個月曆
[00:13:02.000 --> 00:13:04.000]  他們有兩個月曆
[00:13:04.000 --> 00:13:07.000]  我們知道一個是文士的年曆
[00:13:07.000 --> 00:13:09.000]  一個是宗教的年曆
[00:13:09.000 --> 00:13:10.000]  文士的年曆
[00:13:10.000 --> 00:13:13.000]  基斯留月是第三年
[00:13:13.000 --> 00:13:15.000]  宗教的年曆是第九年
[00:13:15.000 --> 00:13:17.000]  說到第九年
[00:13:17.000 --> 00:13:20.000]  然後在書山城堡
[00:13:20.000 --> 00:13:23.000]  書山城堡又是甚麼地方呢?
[00:13:23.000 --> 00:13:25.000]  我們來看看地理
[00:13:25.000 --> 00:13:27.000]  我只是說地理和歷史
[00:13:27.000 --> 00:13:32.000]  來解釋尼西美記的第一章和第二章的背景
[00:13:32.000 --> 00:13:33.000]  我們看地圖的時候
[00:13:33.000 --> 00:13:36.000]  你會發現這裏是波斯帝國
[00:13:36.000 --> 00:13:39.000]  當時你會看到耶路撒冷距離多遠呢?
[00:13:39.000 --> 00:13:41.000]  是現今的伊朗地區
[00:13:41.000 --> 00:13:45.000]  現今的伊朗用的語言仍然是波斯文
[00:13:45.000 --> 00:13:46.000]  叫做Fars
[00:13:46.000 --> 00:13:50.000]  少少音的字寫出來
[00:13:50.000 --> 00:13:51.000]  但是波斯文
[00:13:51.000 --> 00:13:53.000]  這個波斯帝國呢
[00:13:53.000 --> 00:13:54.000]  其實當我們看的時候
[00:13:54.000 --> 00:13:58.000]  我知道波斯帝國其實有四個首都
[00:13:58.000 --> 00:13:59.000]  四個首都
[00:13:59.000 --> 00:14:01.000]  你看到紅色的字的時候
[00:14:01.000 --> 00:14:04.000]  書山是其中之一個
[00:14:04.000 --> 00:14:05.000]  你看到的時候
[00:14:05.000 --> 00:14:08.000]  這裏上面寫著埃克巴塔
[00:14:08.000 --> 00:14:09.000]  有些翻譯
[00:14:09.000 --> 00:14:13.000]  這個譯音是埃克巴塔納
[00:14:13.000 --> 00:14:17.000]  這個叫做埃克巴塔納
[00:14:17.000 --> 00:14:20.000]  現今是在伊朗的哈馬丹
[00:14:20.000 --> 00:14:25.000]  其實在以斯拉第六章第二節有提到這個地方
[00:14:25.000 --> 00:14:27.000]  只不過用的名稱
[00:14:27.000 --> 00:14:31.000]  在和修本譯作阿瑪塔
[00:14:31.000 --> 00:14:34.000]  然後在環球的
[00:14:34.000 --> 00:14:36.000]  我們的環譯
[00:14:36.000 --> 00:14:39.000]  就是譯為阿瑪塔
[00:14:39.000 --> 00:14:43.000]  其實是在國家找到古時的古城
[00:14:43.000 --> 00:14:45.000]  我們知道哈馬丹這個地方
[00:14:45.000 --> 00:14:46.000]  其中一個的城市
[00:14:46.000 --> 00:14:47.000]  這個是什麼呢
[00:14:47.000 --> 00:14:50.000]  這個是當時人的首都
[00:14:50.000 --> 00:14:53.000]  因為在以斯拉第六章第二節
[00:14:53.000 --> 00:14:55.000]  講到在那裏大樓市
[00:14:55.000 --> 00:14:59.000]  在那裏找到一些當時的居路士
[00:14:59.000 --> 00:15:05.000]  所寫過容許猶太人歸回的文件
[00:15:05.000 --> 00:15:08.000]  所以我們知道當時那裏是另一個首都
[00:15:08.000 --> 00:15:11.000]  那個首都其實是馬代人的首都
[00:15:11.000 --> 00:15:13.000]  而書山城也是一個首都
[00:15:13.000 --> 00:15:15.000]  是誰的首都呢
[00:15:15.000 --> 00:15:18.000]  是古時的地區裏面
[00:15:18.000 --> 00:15:20.000]  是另一個民族
[00:15:20.000 --> 00:15:24.000]  以他定他為他們的首都
[00:15:24.000 --> 00:15:26.000]  我們看到的時候
[00:15:26.000 --> 00:15:27.000]  還有另外一個地方
[00:15:27.000 --> 00:15:31.000]  就是巴比倫帝國裏面的首都
[00:15:31.000 --> 00:15:33.000]  我們看到的時候還有
[00:15:33.000 --> 00:15:35.000]  就是波斯波利斯
[00:15:35.000 --> 00:15:37.000]  波斯波利斯是一個禮儀的首都
[00:15:37.000 --> 00:15:38.000]  現今來說
[00:15:38.000 --> 00:15:40.000]  如果你去伊朗的話
[00:15:40.000 --> 00:15:43.000]  最漂亮的最美的城市
[00:15:43.000 --> 00:15:44.000]  就是波斯波利斯
[00:15:44.000 --> 00:15:46.000]  一定會去那裏的
[00:15:46.000 --> 00:15:47.000]  是一個很宏偉的城市
[00:15:47.000 --> 00:15:48.000]  無論如何
[00:15:48.000 --> 00:15:51.000]  當時行政的地方
[00:15:51.000 --> 00:15:55.000]  就在這個書山的地方
[00:15:55.000 --> 00:15:59.000]  不是在哈瑪丹
[00:15:59.000 --> 00:16:01.000]  是在伊拉姆
[00:16:01.000 --> 00:16:02.000]  另外一個王國
[00:16:02.000 --> 00:16:04.000]  這三個的首都
[00:16:04.000 --> 00:16:06.000]  都是歷史遺留下來
[00:16:06.000 --> 00:16:08.000]  波斯繼續用它
[00:16:08.000 --> 00:16:12.000]  為他不同的行政的地方
[00:16:12.000 --> 00:16:14.000]  我們看到書山城
[00:16:14.000 --> 00:16:16.000]  究竟這個故事說什麼呢
[00:16:16.000 --> 00:16:19.000]  由書山城在耶路撒冷
[00:16:19.000 --> 00:16:22.000]  因為故事是怎樣說呢
[00:16:22.000 --> 00:16:23.000]  在第二節裏
[00:16:23.000 --> 00:16:26.000]  有個弟兄哈拿尼和幾個人
[00:16:26.000 --> 00:16:28.000]  從猶大來
[00:16:28.000 --> 00:16:30.000]  我問他們有關那裏
[00:16:30.000 --> 00:16:34.000]  秘魯中逃脫猶太漁民和耶路撒冷的情況
[00:16:34.000 --> 00:16:35.000]  剛才你看到地圖的時候
[00:16:35.000 --> 00:16:37.000]  書山城和耶路撒冷
[00:16:37.000 --> 00:16:42.000]  相隔大約是三千公里
[00:16:42.000 --> 00:16:45.000]  我們通常對距離
[00:16:45.000 --> 00:16:46.000]  不是那麼敏銳的
[00:16:46.000 --> 00:16:47.000]  我們香港人
[00:16:47.000 --> 00:16:49.000]  因為我們只是說
[00:16:49.000 --> 00:16:53.000]  在油麻地麥當奴見
[00:16:53.000 --> 00:16:56.000]  我們對距離不是很清楚
[00:16:56.000 --> 00:16:58.000]  三千公里有多遠呢
[00:16:58.000 --> 00:17:01.000]  在這裏去北京
[00:17:01.000 --> 00:17:03.000]  是兩千公里
[00:17:03.000 --> 00:17:05.000]  也就是說
[00:17:05.000 --> 00:17:07.000]  如果從耶路撒冷
[00:17:07.000 --> 00:17:13.000]  尼希米的兄弟哈拿尼
[00:17:13.000 --> 00:17:15.000]  從耶路撒冷來
[00:17:15.000 --> 00:17:17.000]  三千公里
[00:17:17.000 --> 00:17:20.000]  當時是不能坐飛機的
[00:17:20.000 --> 00:17:23.000]  很難走路的
[00:17:23.000 --> 00:17:25.000]  也就是說
[00:17:25.000 --> 00:17:29.000]  他用了一個多兩個月
[00:17:29.000 --> 00:17:36.000]  才能去到和尼希米說這番話
[00:17:36.000 --> 00:17:37.000]  我們會問
[00:17:37.000 --> 00:17:40.000]  究竟他什麼原因
[00:17:40.000 --> 00:17:43.000]  來到那裏
[00:17:43.000 --> 00:17:46.000]  和尼希米說這番話
[00:17:46.000 --> 00:17:48.000]  如果我們追溯
[00:17:48.000 --> 00:17:50.000]  我們看基斯留月
[00:17:50.000 --> 00:17:51.000]  我們說過
[00:17:51.000 --> 00:17:53.000]  這個月份的時候
[00:17:53.000 --> 00:17:57.000]  我們看到那裏是九月
[00:17:57.000 --> 00:17:58.000]  也就是說
[00:17:58.000 --> 00:17:59.000]  七月的時候
[00:17:59.000 --> 00:18:01.000]  宗教的月曆來說
[00:18:01.000 --> 00:18:03.000]  七月的時候
[00:18:03.000 --> 00:18:05.000]  可以說是提斯利月的時候
