
[00:00:00.000 --> 00:00:17.000]  我們大家都吃了飯了,是嗎?
[00:02:43.000 --> 00:02:44.000]  多謝
[00:02:44.000 --> 00:02:47.000]  這段時間我們就交給游博士
[00:02:47.000 --> 00:02:48.000]  多謝
[00:02:54.000 --> 00:03:02.000]  各位弟子妹晚安
[00:03:02.000 --> 00:03:04.000]  很歡迎大家來到
[00:03:04.000 --> 00:03:08.000]  當中有一些認識的弟子妹
[00:03:08.000 --> 00:03:12.000]  有一些是第一次和大家見面
[00:03:12.000 --> 00:03:15.000]  都很多謝大家
[00:03:15.000 --> 00:03:17.000]  晚上和今晚
[00:03:17.000 --> 00:03:19.000]  特別是下午
[00:03:19.000 --> 00:03:21.000]  你看到很大雨
[00:03:21.000 --> 00:03:24.000]  今晚來放放電
[00:03:24.000 --> 00:03:25.000]  都很感恩
[00:03:25.000 --> 00:03:27.000]  現在就收了雨
[00:03:27.000 --> 00:03:31.000]  所以我們能夠有一班弟兄姊妹
[00:03:31.000 --> 00:03:38.000]  我相信大家都是關心宣教和聖經翻譯
[00:03:38.000 --> 00:03:39.000]  我相信大家
[00:03:39.000 --> 00:03:43.000]  我不知道你們有沒有聽過這個古人
[00:03:43.000 --> 00:03:47.000]  這個古人叫做威廉克利
[00:03:47.000 --> 00:03:50.000]  這個古人其實是
[00:03:50.000 --> 00:03:53.000]  我自己都是信了主之後
[00:03:53.000 --> 00:03:58.000]  因為我本身是屬於浸信會背景的
[00:03:58.000 --> 00:04:01.000]  我本身是成就會友
[00:04:01.000 --> 00:04:04.000]  所以我們浸信會裏邊
[00:04:04.000 --> 00:04:08.000]  亦都很關心宣教的工作
[00:04:08.000 --> 00:04:11.000]  所以我是信了主之後
[00:04:11.000 --> 00:04:14.000]  在這個教會裏邊的時候
[00:04:14.000 --> 00:04:18.000]  其實就開始有聽過威廉克利
[00:04:18.000 --> 00:04:21.000]  這個人物的存在
[00:04:21.000 --> 00:04:23.000]  聽的時候
[00:04:23.000 --> 00:04:24.000]  他很爆棚
[00:04:24.000 --> 00:04:29.000]  因為講到近代宣教之父
[00:04:29.000 --> 00:04:31.000]  究竟他是什麼來歷
[00:04:31.000 --> 00:04:33.000]  是什麼料
[00:04:33.000 --> 00:04:36.000]  其實開始的時候
[00:04:36.000 --> 00:04:40.000]  都有很多疑問和關心
[00:04:40.000 --> 00:04:46.000]  究竟為什麼我自己去參加這個教會
[00:04:46.000 --> 00:04:51.000]  這麼強調教會的發展
[00:04:51.000 --> 00:04:53.000]  和宣教的工作
[00:04:53.000 --> 00:04:54.000]  都很感恩
[00:04:54.000 --> 00:04:56.000]  這間教會我們坐在這裏
[00:04:56.000 --> 00:04:58.000]  就叫做學基浸信會
[00:04:58.000 --> 00:05:01.000]  都是浸信會的一種
[00:05:01.000 --> 00:05:05.000]  其實浸信會是有很多類型的
[00:05:05.000 --> 00:05:07.000]  其實浸信會裏邊
[00:05:07.000 --> 00:05:12.000]  分了做很多不同的浸信會系統
[00:05:12.000 --> 00:05:18.000]  有百多個不同類型的浸信會
[00:05:18.000 --> 00:05:24.000]  而這個好像是萬國宣道浸信會的背景
[00:05:24.000 --> 00:05:26.000]  萬國宣道浸信會
[00:05:26.000 --> 00:05:34.000]  它是一個地區浸信會的聯會
[00:05:34.000 --> 00:05:36.000]  派大宣教士來的
[00:05:36.000 --> 00:05:39.000]  應該是美國那裏獨立的
[00:05:39.000 --> 00:05:45.000]  其實都起碼有四類浸信會的背景
[00:05:45.000 --> 00:05:49.000]  有比較大的浸聯會中派
[00:05:49.000 --> 00:05:55.000]  有潮語浸信會和廣東話浸信會
[00:05:55.000 --> 00:06:00.000]  那個是屬於美南美北浸信會的系統
[00:06:00.000 --> 00:06:05.000]  而這個是屬於萬國宣道浸信會的系統
[00:06:05.000 --> 00:06:09.000]  還有一個叫做保守浸信會
[00:06:09.000 --> 00:06:13.000]  叫做浸信宣道會的系統
[00:06:13.000 --> 00:06:16.000]  所以在香港有這幾個
[00:06:16.000 --> 00:06:18.000]  加起來還有很多獨立的
[00:06:18.000 --> 00:06:20.000]  因為浸信會很特別
[00:06:20.000 --> 00:06:29.000]  它的細胞基因很強調自由和獨立
[00:06:29.000 --> 00:06:31.000]  其實有它的好處
[00:06:31.000 --> 00:06:34.000]  因為它的擴散性會比較快
[00:06:34.000 --> 00:06:39.000]  今晚我們不會強調浸信會的東西
[00:06:39.000 --> 00:06:45.000]  不過因為你要明白威廉克里的背景
[00:06:45.000 --> 00:06:50.000]  可能對於浸信會可以有一些認識
[00:06:50.000 --> 00:06:52.000]  我比較特別
[00:06:52.000 --> 00:06:55.000]  因為我在浸信會沒試過
[00:06:55.000 --> 00:06:58.000]  但我太太是巡渡衛理教會
[00:06:58.000 --> 00:07:02.000]  是兩個很不同種類的教會
[00:07:02.000 --> 00:07:06.000]  所以我自己也屬於跨宗派
[00:07:06.000 --> 00:07:08.000]  好像威廉克里那樣
[00:07:08.000 --> 00:07:13.000]  比較尊重不同教會的團體
[00:07:13.000 --> 00:07:19.000]  也可以因為神的國度和神的心意
[00:07:19.000 --> 00:07:22.000]  我們會盡力合作
[00:07:22.000 --> 00:07:30.000]  然後有合一使神的工作可以得到發展
[00:07:30.000 --> 00:07:34.000]  我很希望今晚這個分享
[00:07:34.000 --> 00:07:37.000]  讓你可以有那方面的認識
[00:07:37.000 --> 00:07:45.000]  以及看到為何威廉克里被視作近代宣教之父
[00:07:45.000 --> 00:07:49.000]  近代宣教之父這個名稱
[00:07:49.000 --> 00:07:52.000]  其實是由英國人的系統
[00:07:52.000 --> 00:08:02.000]  即是說英語的系統、英語的世界的角度來說宣教
[00:08:02.000 --> 00:08:05.000]  其實在威廉克里之前
[00:08:05.000 --> 00:08:09.000]  已經有不同宣教工作的發展
[00:08:09.000 --> 00:08:14.000]  從大公教會至天主教會的修會
[00:08:14.000 --> 00:08:17.000]  到宗教改革之後
[00:08:17.000 --> 00:08:22.000]  已經有不同宣教的單位
[00:08:22.000 --> 00:08:26.000]  來做不同宣教的工作
[00:08:26.000 --> 00:08:28.000]  所以我們來看看
[00:08:28.000 --> 00:08:32.000]  究竟威廉克里這個經歷
[00:08:32.000 --> 00:08:37.000]  我們可以怎樣來看聖經的翻譯
[00:08:37.000 --> 00:08:43.000]  當我們比過這個題目的時候
[00:08:43.000 --> 00:08:46.000]  本來是針對一個人
[00:08:46.000 --> 00:08:47.000]  就是威廉克里
[00:08:47.000 --> 00:08:53.000]  但因為他牽涉到易經和整個宣教的工作
[00:08:53.000 --> 00:08:57.000]  而為何威廉克里有這麼大的影響呢?
[00:08:57.000 --> 00:09:03.000]  其實最重要是他能夠和不同的單位合作
[00:09:03.000 --> 00:09:06.000]  我希望今晚的分享
[00:09:06.000 --> 00:09:12.000]  我們都會由宣教的歷史和宣教的神學方面
[00:09:12.000 --> 00:09:18.000]  和宣教的實踐方面
[00:09:18.000 --> 00:09:21.000]  去認識甚麼是差會
[00:09:21.000 --> 00:09:25.000]  以及差會的背後
[00:09:25.000 --> 00:09:31.000]  就是威廉克里究竟怎樣來看這個世界
[00:09:31.000 --> 00:09:34.000]  和關心這個世界的需要
[00:09:34.000 --> 00:09:42.000]  我希望因為這個專題都很感謝圍球4月公會
[00:09:42.000 --> 00:09:44.000]  給我有機會分享
[00:09:44.000 --> 00:09:48.000]  因為有一次我認識廖牧師
[00:09:48.000 --> 00:09:53.000]  就是以前環聖的總幹事
[00:09:53.000 --> 00:09:55.000]  我遇到他的時候
[00:09:55.000 --> 00:09:58.000]  他問我去年去哪裏
[00:09:58.000 --> 00:10:07.000]  我去年有兩個月去牛津大學做一些研究
[00:10:07.000 --> 00:10:10.000]  就是特別去研究威廉克里
[00:10:10.000 --> 00:10:16.000]  因為原來我大概在二十多年前
[00:10:16.000 --> 00:10:19.000]  我經過那裏開會的時候
[00:10:19.000 --> 00:10:24.000]  經過倫敦然後再去牛津的時候
[00:10:24.000 --> 00:10:30.000]  其實就發現那裏有一間牛津大學裏面的學院
[00:10:30.000 --> 00:10:38.000]  其實就是一間和浸信會很密切合作的大學
[00:10:38.000 --> 00:10:40.000]  是浸信會背景的
[00:10:40.000 --> 00:10:47.000]  原來很多有關威廉克里的歷史文獻
[00:10:47.000 --> 00:10:54.000]  和很多東西原來都是放在這間圖書館裏面
[00:10:54.000 --> 00:11:00.000]  那間圖書館就是在右手邊這間
[00:11:00.000 --> 00:11:07.000]  叫做Angus Archive
[00:11:07.000 --> 00:11:13.000]  它就是其中一間牛津大學的一間學院
[00:11:13.000 --> 00:11:17.000]  叫做Regents Park College
[00:11:17.000 --> 00:11:22.000]  因為在牛津大學裏面有幾十個不同的學院
[00:11:22.000 --> 00:11:24.000]  它是其中一個
[00:11:24.000 --> 00:11:27.000]  而我大概在那時候開會的時候
[00:11:27.000 --> 00:11:31.000]  二十多年前其實這間學院
[00:11:31.000 --> 00:11:37.000]  我們都沒有中國人來看過浸信會的歷史
[00:11:37.000 --> 00:11:49.000]  我們有李提摩泰和威廉克里的各樣的書籍和檔案
[00:11:49.000 --> 00:11:50.000]  我們都很齊全
[00:11:50.000 --> 00:11:53.000]  那時候二十多年前因為我工作忙
[00:11:53.000 --> 00:11:56.000]  又去讀書又有其他就沒有機會了
[00:11:56.000 --> 00:12:00.000]  但我現在已經六十七了
[00:12:00.000 --> 00:12:01.000]  接近六十七
[00:12:01.000 --> 00:12:04.000]  那時候其實是剛剛放下了很多東西
[00:12:04.000 --> 00:12:09.000]  去年我去馬來西亞開會的時候
[00:12:09.000 --> 00:12:17.000]  就碰到英國浸信會的總幹事
[00:12:17.000 --> 00:12:22.000]  這個總幹事現在是在英國浸信會
[00:12:22.000 --> 00:12:30.000]  就是英國浸信會差會負責的人
[00:12:30.000 --> 00:12:33.000]  他說跟這間學院很熟
[00:12:33.000 --> 00:12:39.000]  他說你不如以前也有來看過威廉克里的東西
[00:12:39.000 --> 00:12:43.000]  所以我就有機會跟著他的介紹
[00:12:43.000 --> 00:12:46.000]  那我就很短時間
[00:12:46.000 --> 00:12:49.000]  三個月就去了那個地方
[00:12:49.000 --> 00:12:52.000]  有兩個月就留在這間大學那裡
[00:12:52.000 --> 00:12:56.000]  來研究一下威廉克里的東西
[00:12:56.000 --> 00:13:01.000]  我以前其實都有很多去了解
[00:13:01.000 --> 00:13:04.000]  這裡有一本書
[00:13:04.000 --> 00:13:09.000]  這本書是講到美南差會的發展
[00:13:09.000 --> 00:13:11.000]  就是一百五十年的
[00:13:11.000 --> 00:13:15.000]  而當時這本書出的時候的第二年
[00:13:15.000 --> 00:13:19.000]  我就有機會有一個獎學金
[00:13:19.000 --> 00:13:22.000]  就是去寫這本書
[00:13:22.000 --> 00:13:29.000]  說是一間在美國很大的一間神學院
[00:13:29.000 --> 00:13:33.000]  當時我去的時候那裡的神學生有三千個
[00:13:33.000 --> 00:13:35.000]  有三千多個神學生
[00:13:35.000 --> 00:13:38.000]  而最頂尖的時候有五千多個
[00:13:38.000 --> 00:13:44.000]  寫這本書的人就叫做凌蔚林博士
[00:13:44.000 --> 00:13:48.000]  他推薦我去這間學院
[00:13:48.000 --> 00:13:55.000]  很希望有一些叫做中國的浸信會的人
[00:13:55.000 --> 00:14:02.000]  可以有機會對於歷史有多一些的認識了解
[00:14:02.000 --> 00:14:05.000]  我就透過這些經驗
[00:14:05.000 --> 00:14:10.000]  來慢慢去認識這些很獨特的
[00:14:10.000 --> 00:14:13.000]  神學歷史裡面使用的人
[00:14:13.000 --> 00:14:18.000]  這間學院就是牛津大學這間學院
[00:14:18.000 --> 00:14:22.000]  其實是在牛津大學裡面比較新的
[00:14:22.000 --> 00:14:25.000]  在那裡二百年左右
[00:14:25.000 --> 00:14:29.000]  但是之前其實是在英國裡面
[00:14:29.000 --> 00:14:33.000]  有另外一間就是威廉克里
[00:14:33.000 --> 00:14:37.000]  曾經讀過的一間學院
[00:14:37.000 --> 00:14:43.000]  這間學院就叫做布里斯托浸會的學院
[00:14:43.000 --> 00:14:47.000]  叫做Bristow Baptist College
[00:14:47.000 --> 00:14:52.000]  當時這間學校成為了
[00:14:52.000 --> 00:14:57.000]  研究東方語言的一個很重要的學院
[00:14:57.000 --> 00:15:01.000]  也是在英國那裡
[00:15:01.000 --> 00:15:07.000]  因為浸信會其實在英國是比較後期
[00:15:07.000 --> 00:15:10.000]  比較小的一個宗派的發展
[00:15:10.000 --> 00:15:15.000]  不過後來因為有他們很強調宣教
[00:15:15.000 --> 00:15:20.000]  以及對於聖經的研究很重視的時候
[00:15:20.000 --> 00:15:25.000]  而這間學院其實就是支持
[00:15:25.000 --> 00:15:30.000]  當時另外支持這間Region Park College
[00:15:30.000 --> 00:15:34.000]  在牛津大學建立這間學院
[00:15:34.000 --> 00:15:37.000]  所以在這裡我為什麼說這個背景
[00:15:37.000 --> 00:15:40.000]  就是希望也都多謝他們
[00:15:40.000 --> 00:15:44.000]  能夠付出那個關懷
[00:15:44.000 --> 00:15:46.000]  給我有機會可以跟大家
[00:15:46.000 --> 00:15:50.000]  今晚講到有關威廉克里的東西
[00:15:50.000 --> 00:15:57.000]  因為當中在裡面有不同的一些研究的參考
[00:15:57.000 --> 00:16:02.000]  我們去看威廉克里的宣教的時候
[00:16:02.000 --> 00:16:07.000]  我們發現到這個就是在西方的角度
[00:16:07.000 --> 00:16:10.000]  進入第四個時期
[00:16:10.000 --> 00:16:16.000]  這個第四個時期就叫做近代普世宣教的時期
[00:16:16.000 --> 00:16:22.000]  所以福音基本上是由這三個階段
[00:16:22.000 --> 00:16:27.000]  然後在中古之後就進入
[00:16:27.000 --> 00:16:32.000]  除了去到北美洲和南美洲之外
[00:16:32.000 --> 00:16:37.000]  其實後來第四個部分就來到亞洲
[00:16:37.000 --> 00:16:42.000]  特別來到我們去到印度
[00:16:42.000 --> 00:16:45.000]  然後也都來到中國
[00:16:45.000 --> 00:16:48.000]  這兩個印度這個群體
[00:16:48.000 --> 00:16:53.000]  也都是非常大的英國的殖民地
[00:16:53.000 --> 00:16:57.000]  而另外一個就是中國
[00:16:57.000 --> 00:17:01.000]  而我們去講威廉克里的時候
[00:17:01.000 --> 00:17:04.000]  其實威廉克里也是一個間接
[00:17:04.000 --> 00:17:07.000]  將福音傳給我們中國人
[00:17:07.000 --> 00:17:14.000]  因為我們看看這個威廉克里宣教的運動
[00:17:14.000 --> 00:17:18.000]  其實就影響了倫敦傳道會的建立
[00:17:18.000 --> 00:17:23.000]  倫敦傳道會就是差派瑪麗遜來中國的
[00:17:23.000 --> 00:17:29.000]  而瑪麗遜倫敦傳道會的宣教模式
[00:17:29.000 --> 00:17:36.000]  基本上是學校了英國浸信會
[00:17:36.000 --> 00:17:42.000]  威廉克里的工作方法和宣教模式來發展
[00:17:42.000 --> 00:17:49.000]  所以背後是有這個獨特的關係在裡面
[00:17:49.000 --> 00:17:53.000]  所以當我們來看這個背景的時候
[00:17:53.000 --> 00:17:58.000]  我們會知道當時那個時代
[00:17:58.000 --> 00:18:00.000]  威廉克里他是
[00:18:00.000 --> 00:18:04.000]  我在大家的Notes那裡大概
[00:18:04.000 --> 00:18:07.000]  因為我們的機構為了省資源
[00:18:07.000 --> 00:18:10.000]  我們不想印太多東西給大家
[00:18:10.000 --> 00:18:14.000]  所以在那個PowerPoint裡面比較重要的東西
[00:18:14.000 --> 00:18:17.000]  我就是大概是四版詞
[00:18:17.000 --> 00:18:22.000]  將比較重要的信息印給大家
[00:18:22.000 --> 00:18:26.000]  在PowerPoint裡面會有一些
[00:18:26.000 --> 00:18:28.000]  就是這裡沒有的
[00:18:28.000 --> 00:18:30.000]  所以如果你覺得需要的話
[00:18:30.000 --> 00:18:34.000]  你可以找手機去拍下來都可以
[00:18:34.000 --> 00:18:37.000]  因為裡面可能有些在這裡沒有說的
[00:18:37.000 --> 00:18:40.000]  所以如果你想有系統去研究的話
[00:18:40.000 --> 00:18:43.000]  你可以來這裡看一下
[00:18:43.000 --> 00:18:47.000]  所以當時那個英國幕會
[00:18:47.000 --> 00:18:52.000]  我想問一下有哪一些朋友
[00:18:52.000 --> 00:18:59.000]  上週有來過參加那個講座嗎
[00:18:59.000 --> 00:19:01.000]  也有一些吧
[00:19:01.000 --> 00:19:03.000]  因為有些在這裡等
[00:19:03.000 --> 00:19:05.000]  有些是會來參加
[00:19:05.000 --> 00:19:07.000]  如果有些來過的時候
[00:19:07.000 --> 00:19:10.000]  我想對那個背景會比較有認識
[00:19:10.000 --> 00:19:15.000]  因為上一次的子明博士也講得很清楚
[00:19:15.000 --> 00:19:19.000]  有關宣教翻譯的關係
[00:19:19.000 --> 00:19:24.000]  我們現在來看一下當時的大英帝國
[00:19:24.000 --> 00:19:29.000]  已經是一個最輝煌的時候
[00:19:29.000 --> 00:19:35.000]  當時在英國裡面比較小的一個教會
[00:19:35.000 --> 00:19:39.000]  一個宗派就是這個浸信會
[00:19:39.000 --> 00:19:42.000]  他們是很小的教會
[00:19:42.000 --> 00:19:45.000]  他們有合作
[00:19:45.000 --> 00:19:50.000]  希望在1792年的時候
[00:19:50.000 --> 00:19:53.000]  這位威廉克利
[00:19:53.000 --> 00:19:58.000]  大概在十年前左右
[00:19:58.000 --> 00:20:00.000]  這個數字是十年前
[00:20:00.000 --> 00:20:04.000]  他本身是聖公會的會友
[00:20:04.000 --> 00:20:12.000]  而浸信會是屬於一個非當時的國教
[00:20:12.000 --> 00:20:14.000]  但是為什麼他會轉會呢
[00:20:14.000 --> 00:20:19.000]  就是因為浸信會對於聖經的研究
[00:20:19.000 --> 00:20:29.000]  和對於生命的投入和同神的關係
[00:20:29.000 --> 00:20:37.000]  威廉克利覺得這個對他能夠有更大的幫助
[00:20:37.000 --> 00:20:46.000]  所以他後來就由聖公會轉入一個很小的浸信會
[00:20:46.000 --> 00:20:54.000]  當時的浸信會是比較關心基層的
[00:20:54.000 --> 00:20:59.000]  所以威廉克利他們的家庭都是比較清貧的
[00:20:59.000 --> 00:21:02.000]  但是威廉克利的爺爺
[00:21:02.000 --> 00:21:07.000]  當時其實已經是教師
[00:21:07.000 --> 00:21:09.000]  所以他的家庭方面
[00:21:09.000 --> 00:21:13.000]  其實是有很多家庭的教育
[00:21:13.000 --> 00:21:18.000]  來培育這個孩子
[00:21:18.000 --> 00:21:26.000]  所以這個孩子能夠有很強的獨立研究能力
[00:21:26.000 --> 00:21:33.000]  所以他很多方面在他的生平上沒有強調
[00:21:33.000 --> 00:21:35.000]  他曾經入讀過這個大學
[00:21:35.000 --> 00:21:37.000]  但是我這次再去研究的時候
[00:21:37.000 --> 00:21:44.000]  發現原來他曾經入讀過那間大學
[00:21:44.000 --> 00:21:50.000]  而那間大學原來是一間非常好的大學
[00:21:50.000 --> 00:21:57.000]  以致他那個原文的研究和東方語言的研究
[00:21:57.000 --> 00:22:03.000]  其實都是跟那間大學有關係的
[00:22:03.000 --> 00:22:06.000]  所以我們看他的時候
[00:22:06.000 --> 00:22:12.000]  我們就發現威廉克利有一篇講道是非常出名的
[00:22:12.000 --> 00:22:18.000]  就是叫做「向神求大事,為神作大事」
[00:22:18.000 --> 00:22:28.000]  這個是比較上你看到是有一種前瞻和信心
[00:22:28.000 --> 00:22:30.000]  但是這個翻譯上面
[00:22:30.000 --> 00:22:33.000]  我後來研究的時候
[00:22:33.000 --> 00:22:35.000]  發覺他的英文背景
[00:22:35.000 --> 00:22:43.000]  其實威廉克利他不是對自己太過誇大自己
[00:22:43.000 --> 00:22:47.000]  因為如果你看到「向神求大事,為神作大事」
[00:22:47.000 --> 00:22:50.000]  好像自己好像很厲害
[00:22:50.000 --> 00:22:52.000]  為神可以做大事
[00:22:52.000 --> 00:22:58.000]  其實翻譯那裡應該不是說為神作大事
[00:22:58.000 --> 00:23:01.000]  應該是「讓神作大事」
[00:23:01.000 --> 00:23:04.000]  即是attempt within the God
[00:23:04.000 --> 00:23:08.000]  即是說其實他是有一個比較謙卑的心
[00:23:08.000 --> 00:23:11.000]  所以當威廉克利死的時候
[00:23:11.000 --> 00:23:14.000]  在1834年死的時候
[00:23:14.000 --> 00:23:25.000]  他都是要求不要為他揮霍用錢來幫他搞墳墓
[00:23:25.000 --> 00:23:27.000]  即是安葬他
[00:23:27.000 --> 00:23:28.000]  他很簡單
[00:23:28.000 --> 00:23:33.000]  他就說「我死在神恩典的手裡」
[00:23:33.000 --> 00:23:35.000]  他就這麼簡單
[00:23:35.000 --> 00:23:39.000]  他就說他自己是一條沒用的蟲
[00:23:39.000 --> 00:23:42.000]  但是他經歷神的愛
[00:23:42.000 --> 00:23:45.000]  很簡單不說太多
[00:23:45.000 --> 00:23:51.000]  其實可以看到威廉克利他的生命
[00:23:51.000 --> 00:23:58.000]  是非常能夠去實踐聖經的真理
[00:23:58.000 --> 00:24:03.000]  所以我們去看這個經文的時候
[00:24:03.000 --> 00:24:09.000]  因為我知道大家來到這裡都是趕頭趕命的來參加
[00:24:09.000 --> 00:24:11.000]  我不知道你們趕不趕
[00:24:11.000 --> 00:24:15.000]  我在這裡希望和大家看看
[00:24:15.000 --> 00:24:20.000]  威廉克利他這個信息
[00:24:20.000 --> 00:24:27.000]  這個聖經其實他當時的浸信會的聯會
[00:24:27.000 --> 00:24:30.000]  他就安排一個新的牧師
[00:24:30.000 --> 00:24:42.000]  有機會可以在他們教會的議會聯會講一篇道
[00:24:42.000 --> 00:24:49.000]  威廉克利就用了這個主題來講這一篇道
[00:24:49.000 --> 00:24:54.000]  讓他們知道神的心意
[00:24:54.000 --> 00:24:59.000]  來關心有需要的地方
[00:24:59.000 --> 00:25:04.000]  以及去建立這個差會的重要
[00:25:04.000 --> 00:25:12.000]  這個聖經是我們從這個環球聖經公會
[00:25:12.000 --> 00:25:19.000]  最近他們譯了一本很好的新的一本聖經
[00:25:19.000 --> 00:25:24.000]  它是比這個新的一本更加好的
[00:25:24.000 --> 00:25:30.000]  我相信如果有些人來參加過上次的講座都會認識
[00:25:30.000 --> 00:25:32.000]  如果有些人不認識的時候
[00:25:32.000 --> 00:25:35.000]  過一會兒我們去同宮他會去介紹一下
[00:25:35.000 --> 00:25:37.000]  這個我就不幫他介紹了
[00:25:37.000 --> 00:25:44.000]  不過我們用的經文就是用這本還聖新的經文
[00:25:44.000 --> 00:25:50.000]  叫做要擴張你帳幕的空間
[00:25:50.000 --> 00:25:56.000]  伸展你居所的幕門
[00:25:56.000 --> 00:26:00.000]  不要限時要加長你的繩子
[00:26:00.000 --> 00:26:04.000]  釘穩你的釘子
[00:26:04.000 --> 00:26:07.000]  因為你知道如果拉過帳幕
[00:26:07.000 --> 00:26:13.000]  當時他也是用舊約的會幕那種關係
[00:26:13.000 --> 00:26:18.000]  來講經文的背景
[00:26:18.000 --> 00:26:25.000]  意思是如果你的會幕和帳幕是要能夠發展的話
[00:26:25.000 --> 00:26:29.000]  你就需要放長這些繩子
[00:26:29.000 --> 00:26:32.000]  這些釘子都要做穩
[00:26:32.000 --> 00:26:40.000]  因為你要向右向左來擴展你的勾銳
[00:26:40.000 --> 00:26:43.000]  將德列國為產業
[00:26:43.000 --> 00:26:48.000]  並使荒涼了的城鎮有人居住
[00:26:48.000 --> 00:26:59.000]  這個聖經其實刻劃出猜拳宣教工作的獨特性
[00:26:59.000 --> 00:27:01.000]  這個獨特性就是說
[00:27:01.000 --> 00:27:05.000]  當福音如果要傳到一個地方的時候
[00:27:05.000 --> 00:27:11.000]  其實它需要有後方的教會來支持
[00:27:11.000 --> 00:27:14.000]  後方的教會就像這個釘子一樣
[00:27:14.000 --> 00:27:16.000]  它是要打得穩的
[00:27:16.000 --> 00:27:22.000]  就是說如果背後支持的教會沒有那種培育
[00:27:22.000 --> 00:27:27.000]  沒有那種生命和資源的承托
[00:27:27.000 --> 00:27:30.000]  大後方來支援的話
[00:27:30.000 --> 00:27:33.000]  你很難去到前方
[00:27:33.000 --> 00:27:38.000]  就好像我們要發射一個太空站
[00:27:38.000 --> 00:27:42.000]  要發射火箭去天空的時候
