
[00:00:00.000 --> 00:00:02.000]  我們要開始了
[00:04:02.000 --> 00:04:05.000]  我相信很多弟兄姊妹都認識他
[00:04:05.000 --> 00:04:06.000]  不多說了
[00:04:06.000 --> 00:04:10.000]  我們將時間交給曾博士
[00:04:10.000 --> 00:04:18.000]  現在請曾少凱博士來分享巴特與教會教義學的課題
[00:04:18.000 --> 00:04:20.000]  謝謝牧師
[00:04:20.000 --> 00:04:22.000]  弟兄姊妹平安
[00:04:22.000 --> 00:04:23.000]  我是曾少凱
[00:04:23.000 --> 00:04:28.000]  今天與大家分享巴特與教會教義學的題目
[00:04:28.000 --> 00:04:34.000]  很感謝牧師一直在講我
[00:04:34.000 --> 00:04:41.000]  今天很高興與大家分享巴特與教會教義學
[00:04:41.000 --> 00:04:47.000]  為什麼要來講巴特呢?
[00:04:47.000 --> 00:04:50.000]  我們為什麼要講巴特呢?
[00:04:50.000 --> 00:04:56.000]  Cornelius Fantel在他1960年代的一本書
[00:04:56.000 --> 00:04:58.000]  Christianity and Barthianism
[00:04:58.000 --> 00:05:00.000]  最開頭的地方這樣講
[00:05:01.000 --> 00:05:05.000]  Fantel是美國神學家
[00:05:05.000 --> 00:05:09.000]  他在一本書開始時曾經這樣講過
[00:05:09.000 --> 00:05:25.000]  (英文)
[00:05:25.000 --> 00:05:32.000]  他講巴特是我們這個時代非常有影響力的神學家
[00:05:32.000 --> 00:05:34.000]  這種說法是對的
[00:05:34.000 --> 00:05:46.000]  (英文)
[00:05:46.000 --> 00:05:50.000]  所以我們需要嘗試了解他
[00:05:50.000 --> 00:05:57.000]  我手中這個是1962年時代雜誌的封面
[00:05:57.000 --> 00:06:01.000]  我手上這個是1962年時代雜誌的封面
[00:06:01.000 --> 00:06:05.000]  那年卡爾巴特訪問美國
[00:06:05.000 --> 00:06:08.000]  那年卡爾巴特訪問美國
[00:06:08.000 --> 00:06:12.000]  而這對整個美國社會來說是一件大事
[00:06:12.000 --> 00:06:16.000]  這對美國社會來說是一件大事
[00:06:16.000 --> 00:06:20.000]  (英文)
[00:06:20.000 --> 00:06:24.000]  因此巴特登上時代雜誌的封面
[00:06:24.000 --> 00:06:38.000]  (英文)
[00:06:38.000 --> 00:06:41.000]  封面上有巴特的一句說話
[00:06:41.000 --> 00:06:46.000]  (英文)
[00:06:46.000 --> 00:06:48.000]  巴特那次訪問美國
[00:06:48.000 --> 00:06:50.000]  說了很多很有名的話
[00:06:50.000 --> 00:06:54.000]  也震撼了當時美國的教會
[00:06:54.000 --> 00:06:56.000]  巴特這次訪問美國
[00:06:56.000 --> 00:06:58.000]  說了很多的說話
[00:06:58.000 --> 00:07:02.000]  但同時也震撼了美國很多的教會
[00:07:02.000 --> 00:07:07.000]  有人問他能不能用一句話來表達基督教的信息
[00:07:07.000 --> 00:07:09.000]  以及你的神學思想
[00:07:09.000 --> 00:07:13.000]  有人問他能不能用一句話來表達基督教的信息
[00:07:13.000 --> 00:07:15.000]  以及你的神學思想
[00:07:15.000 --> 00:07:20.000]  巴特回答了一句我們相當耳熟能詳的話
[00:07:20.000 --> 00:07:25.000]  巴特回答了一句我們相當耳熟能詳的話
[00:07:25.000 --> 00:07:35.000]  (英文)
[00:07:35.000 --> 00:07:39.000]  巴特回答了一句我們相當耳熟能詳的話
[00:07:39.000 --> 00:07:44.000]  (英文)
[00:07:44.000 --> 00:07:50.000]  巴特在講道和在媒體面前所發表的許多的話
[00:07:50.000 --> 00:07:55.000]  對於進前的基督徒來說都是相當振奮的
[00:07:55.000 --> 00:08:00.000]  巴特在教會的講道和媒體前所說的話
[00:08:00.000 --> 00:08:03.000]  對許多基督徒來說都是一個震撼
[00:08:03.000 --> 00:08:21.000]  (英文)
[00:08:21.000 --> 00:08:23.000]  他在學術界的地位
[00:08:23.000 --> 00:08:30.000]  他自己也很排斥一些哲學方面的討論
[00:08:30.000 --> 00:08:38.000]  他的分享讓許多神學界的學者和目者都很興奮
[00:08:38.000 --> 00:08:40.000]  得到幫助
[00:08:40.000 --> 00:08:47.000]  但是當時一些荷蘭和美國的比較保守的神學家
[00:08:47.000 --> 00:08:52.000]  去研究了巴特的著作以後卻開始感到擔憂
[00:08:52.000 --> 00:08:55.000]  但是有些荷蘭和美國的哲學家
[00:08:55.000 --> 00:09:00.000]  研究了巴特的著作後他們心裡也有很多的擔心
[00:09:00.000 --> 00:09:08.000]  (英文)
[00:09:08.000 --> 00:09:13.000]  其中一個原因是巴特使用了許多現代哲學的語言
[00:09:13.000 --> 00:09:14.000]  (英文)
[00:09:14.000 --> 00:09:18.000]  這使得一些比較保守的神學家擔心
[00:09:18.000 --> 00:09:26.000]  巴特其實是在用近前的基督教術語包裝著現代哲學的思想
[00:09:26.000 --> 00:09:42.000]  (英文)
[00:09:42.000 --> 00:09:50.000]  而在那一代的不論是比較保守的還是比較激進的神學家思想當中
[00:09:50.000 --> 00:09:57.000]  所謂現代思想就是康德以後的哲學思想
[00:09:57.000 --> 00:10:04.000]  對這些比較保守的神學家或者研究信仰的人來說
[00:10:04.000 --> 00:10:11.000]  現代神學的哲學觀念其實是康德的哲學嗎?
[00:10:11.000 --> 00:10:14.000]  在他們的理解裡面
[00:10:14.000 --> 00:10:22.000]  康德的哲學或者康德所建立起的一套現代世界觀是怎樣的世界觀呢?
[00:10:22.000 --> 00:10:32.000]  對他們來說,康德的哲學思想或者所建構的現代世界觀念究竟是一個怎樣的一回事呢?
[00:10:32.000 --> 00:10:38.000]  我們這裡不用太多很尖銳的哲學術語
[00:10:38.000 --> 00:10:57.000]  (英文)
[00:10:57.000 --> 00:11:00.000]  我們可以用一段說話,巴特的說話
[00:11:00.000 --> 00:11:10.000]  來了解他如何去看19-20世紀的康德哲學的思想在當代的德國的情況
[00:11:10.000 --> 00:11:16.000]  (英文)
[00:11:16.000 --> 00:11:21.000]  上帝就是上帝,世界仍然是世界
[00:11:21.000 --> 00:11:24.000]  這意思是什麼呢?
[00:11:24.000 --> 00:11:26.000]  有什麼意思呢?
[00:11:26.000 --> 00:11:31.000]  這意思是上帝的確是存在的
[00:11:31.000 --> 00:11:35.000]  意思是說上帝的確存在的
[00:11:35.000 --> 00:11:41.000]  但是他卻不存在在這個世界上
[00:11:41.000 --> 00:11:45.000]  但是他不是存在在這個世界上
[00:11:45.000 --> 00:11:50.000]  就像我們基督教的正統教導,我們的上帝是超越的上帝
[00:11:50.000 --> 00:11:54.000]  就好像我們正統基督教所教導的
[00:11:54.000 --> 00:11:57.000]  上帝是一位超越的上帝
[00:11:57.000 --> 00:12:07.000]  對於許多19-20世紀受康德影響的人來說,這意味著什麼呢?
[00:12:07.000 --> 00:12:15.000]  對於19-20世紀受康德哲學影響的人,這樣一句說話意味著什麼呢?
[00:12:15.000 --> 00:12:21.000]  這意味著這個世界是沒有上帝的世界
[00:12:21.000 --> 00:12:28.000]  這意味著這個世界是沒有上帝的世界
[00:12:28.000 --> 00:12:32.000]  一切事件的發生都是自然發生的
[00:12:32.000 --> 00:12:36.000]  一切事情的發生都是自然發生的
[00:12:36.000 --> 00:12:43.000]  而人類所能認知的對象也都是自然裡面的現象
[00:12:43.000 --> 00:12:49.000]  而人類所能認知的對象也是自然裡面的現象
[00:12:49.000 --> 00:12:52.000]  上帝是超自然的
[00:12:52.000 --> 00:12:55.000]  上帝是超自然的
[00:12:55.000 --> 00:12:58.000]  因此上帝是不可知的
[00:12:58.000 --> 00:12:58.000]  因此上帝是不可知的
[00:12:58.000 --> 00:13:03.000]  因此上帝是不可知的
[00:13:03.000 --> 00:13:06.000]  在這裡如果容許我岔題一下的話
[00:13:06.000 --> 00:13:07.000]  在這裡如果容許我岔題一下的話
[00:13:07.000 --> 00:13:11.000]  如果容許我岔開一點點的話
[00:13:11.000 --> 00:13:16.000]  這雖然是對康德至今的主流詮釋
[00:13:16.000 --> 00:13:25.000]  雖然這的確是主流康德的知學詮釋的一種
[00:13:25.000 --> 00:13:30.000]  雖然這的確是主流康德的知學詮釋的一種
[00:13:30.000 --> 00:13:34.000]  但我認為這樣去詮釋康德並不正確
[00:13:34.000 --> 00:13:38.000]  香港浸會大學有一位康德學者
[00:13:38.000 --> 00:13:42.000]  香港浸會大學有一位康德學者
[00:13:42.000 --> 00:13:48.000]  他的中文名字叫龐斯奮
[00:13:48.000 --> 00:13:51.000]  他是龐教授
[00:13:51.000 --> 00:13:56.000]  他對康德有相當不同的解釋
[00:13:56.000 --> 00:13:59.000]  他對康德有相當不一樣的解釋
[00:13:59.000 --> 00:14:03.000]  我認為他的詮釋是比較正確的
[00:14:03.000 --> 00:14:06.000]  我覺得他的詮釋是比較正確的
[00:14:06.000 --> 00:14:11.000]  他認為康德所做的詮釋只不過是
[00:14:11.000 --> 00:14:14.000]  我作為一個哲學家
[00:14:14.000 --> 00:14:17.000]  我在普遍啟示裡面看看有什麼我可以知道的
[00:14:17.000 --> 00:14:19.000]  關於上帝的事情
[00:14:19.000 --> 00:14:21.000]  其實康德最主要是
[00:14:21.000 --> 00:14:24.000]  他作為一個哲學家
[00:14:24.000 --> 00:14:29.000]  他想看看在普遍啟示下
[00:14:29.000 --> 00:14:31.000]  究竟我們可以看到什麼
[00:14:31.000 --> 00:14:32.000]  學到什麼
[00:14:32.000 --> 00:14:36.000]  而他發現自己所能認識的就非常非常有限
[00:14:36.000 --> 00:14:42.000]  他發現自己真正能夠認識的是非常有限
[00:14:42.000 --> 00:14:47.000]  他這麼做的目的是為了特殊啟示存留空間
[00:14:47.000 --> 00:14:53.000]  他這麼做的目的主要是為了特殊啟示留空間
[00:14:53.000 --> 00:14:58.000]  大家如果對這樣的康德詮釋有興趣的話
[00:14:58.000 --> 00:15:03.000]  可以去查一下龐教授的一些著述
[00:15:03.000 --> 00:15:07.000]  如果大家對這種說法有興趣
[00:15:07.000 --> 00:15:11.000]  可以參考一下龐教授的作品
[00:15:11.000 --> 00:15:15.000]  不過這的確不是主流的理解
[00:15:15.000 --> 00:15:19.000]  這樣的理解不是主流的解釋
[00:15:19.000 --> 00:15:24.000]  主流的對康德的理解就是這個世界沒有上帝
[00:15:24.000 --> 00:15:28.000]  主流解釋康德的派系就是
[00:15:28.000 --> 00:15:31.000]  康德認為這個世界沒有上帝
[00:15:31.000 --> 00:15:35.000]  不是否認上帝的存在
[00:15:35.000 --> 00:15:38.000]  不是否認上帝的存在
[00:15:38.000 --> 00:15:41.000]  而是在強調上帝是超自然的
[00:15:41.000 --> 00:15:44.000]  也強調上帝是超自然的
[00:15:44.000 --> 00:15:46.000]  我們卻活在自然的世界
[00:15:46.000 --> 00:15:49.000]  但是我們活在自然的世界裡
[00:15:49.000 --> 00:15:52.000]  我們的理論理性也是自然的
[00:15:52.000 --> 00:15:55.000]  我們的理性也是自然的
[00:15:55.000 --> 00:15:59.000]  所以我們所能認知的也只有自然界的事物
[00:15:59.000 --> 00:16:03.000]  所以我們只能認知自然界裡的事物
[00:16:03.000 --> 00:16:08.000]  這包括康德之後的哲學所發展出來的一個概念
[00:16:08.000 --> 00:16:10.000]  就是歷史現象
[00:16:10.000 --> 00:16:20.000]  這個和康德之後的系統所發展出來的歷史現象
[00:16:20.000 --> 00:16:23.000]  我們會發現巴特的神學
[00:16:23.000 --> 00:16:28.000]  從早期到晚期使用了大量康德的術語
[00:16:28.000 --> 00:16:33.000]  我們發現巴特的神學從早期到晚期
[00:16:33.000 --> 00:16:38.000]  都用了很多康德的術語觀念
[00:16:38.000 --> 00:16:43.000]  也使用了很多康德之後的德國觀念論
[00:16:43.000 --> 00:16:47.000]  像希格爾他們的哲學語言
[00:16:47.000 --> 00:16:54.000]  也使用了很多康德之後的德國觀念論的哲學家的用語
[00:16:54.000 --> 00:16:58.000]  特別是希格爾的詞彙
[00:16:58.000 --> 00:17:02.000]  也因此在巴特那個時代
[00:17:02.000 --> 00:17:06.000]  很多的保守神學家認為巴特的神學
[00:17:06.000 --> 00:17:14.000]  其實不過就是康德之後的那種所謂自由派神學
[00:17:14.000 --> 00:17:18.000]  所以當時很多保守派的神學家
[00:17:18.000 --> 00:17:23.000]  認為巴特是德國觀念論之後
[00:17:23.000 --> 00:17:27.000]  歐洲的自由派神學的傳統
[00:17:27.000 --> 00:17:33.000]  這種自由派神學的傳統
[00:17:33.000 --> 00:17:37.000]  基本上就是在康德對理性的限制底下
[00:17:37.000 --> 00:17:39.000]  進行對上帝的論述
[00:17:39.000 --> 00:17:41.000]  這些自由派神學的傳統
[00:17:41.000 --> 00:17:52.000]  基本上都是從康德在理性下的限制論述裡面發揮的
[00:17:52.000 --> 00:17:56.000]  那籠統的來說
[00:17:56.000 --> 00:17:59.000]  如果可以這樣籠統的來說的話
[00:17:59.000 --> 00:18:02.000]  這樣的神學路線
[00:18:02.000 --> 00:18:09.000]  不願意去討論關於上帝的一些形而上的真理
[00:18:09.000 --> 00:18:13.000]  限制在理性裡面的討論
[00:18:13.000 --> 00:18:16.000]  所有這些神學
[00:18:16.000 --> 00:18:24.000]  不願意討論上帝在形而上超越層面的真理
[00:18:24.000 --> 00:18:30.000]  譬如上帝在他自己永恆的不改變的本質裡面
[00:18:30.000 --> 00:18:32.000]  是不是三一的上帝
[00:18:32.000 --> 00:18:36.000]  譬如上帝在他自己永恆的本質裡面
[00:18:36.000 --> 00:18:39.000]  是不是仍然是三一的上帝
[00:18:39.000 --> 00:18:41.000]  我們無從得知
[00:18:41.000 --> 00:18:43.000]  對他們來說
[00:18:43.000 --> 00:18:45.000]  他們說我們不知道
[00:18:45.000 --> 00:18:52.000]  那耶穌基督是不是永恆自存的道成為肉身
[00:18:52.000 --> 00:18:56.000]  他之為道的所事卻沒有改變呢
[00:18:56.000 --> 00:18:59.000]  耶穌基督是不是永恆的道成為肉身
[00:18:59.000 --> 00:19:01.000]  但是成為肉身之後
[00:19:01.000 --> 00:19:03.000]  他是不是沒有改變呢
[00:19:03.000 --> 00:19:05.000]  他的神性是不是沒有改變呢
[00:19:05.000 --> 00:19:08.000]  這個我們也無從得知
[00:19:08.000 --> 00:19:11.000]  他們也說我們也不知道
[00:19:11.000 --> 00:19:16.000]  因為上帝的三一基督永恆的神性
[00:19:16.000 --> 00:19:19.000]  這些都是屬於永恆的東西
[00:19:19.000 --> 00:19:20.000]  因為他們會說
[00:19:20.000 --> 00:19:23.000]  這些關於三位一體的神
[00:19:23.000 --> 00:19:26.000]  永恆的神性
[00:19:26.000 --> 00:19:29.000]  這些是我們無從得知的事情
[00:19:29.000 --> 00:19:33.000]  我們的理性被侷限在歷史的現象裡面
[00:19:33.000 --> 00:19:39.000]  我們的理性被侷限在歷史和現象的裡面
[00:19:39.000 --> 00:19:43.000]  所以我們可以從歷史現象去推論
[00:19:43.000 --> 00:19:46.000]  說耶穌基督是有一種非常特殊的
[00:19:46.000 --> 00:19:48.000]  對上帝依賴的情感
[00:19:48.000 --> 00:19:52.000]  我們只能夠從歷史現象的角度了解
[00:19:52.000 --> 00:19:58.000]  耶穌基督是對上帝有非常絕對依賴的情感
[00:19:58.000 --> 00:20:00.000]  但是我們沒有辦法去說
[00:20:00.000 --> 00:20:03.000]  耶穌基督就是上帝的道成肉身
[00:20:03.000 --> 00:20:05.000]  但是我們沒有辦法說
[00:20:05.000 --> 00:20:09.000]  耶穌基督就是上帝道成肉身
[00:20:09.000 --> 00:20:12.000]  我們也不能說祂從死裡復活
[00:20:12.000 --> 00:20:15.000]  我們也不能說祂從死裡復活
[00:20:15.000 --> 00:20:17.000]  因為復活是超自然的
[00:20:17.000 --> 00:20:20.000]  因為復活是超自然的
[00:20:20.000 --> 00:20:24.000]  而我們的認知都被侷限在自然的世界
[00:20:24.000 --> 00:20:29.000]  而我們的認知被侷限在自然的世界
[00:20:29.000 --> 00:20:37.000]  這是所謂的自由派神學會採取的一種路線
[00:20:37.000 --> 00:20:42.000]  這是所謂的自由派神學會採取的一種路線
[00:20:42.000 --> 00:20:47.000]  就是盡量避免關乎上帝的超自然的討論
[00:20:47.000 --> 00:20:53.000]  就是盡量避免關於上帝超自然的層面討論
[00:20:53.000 --> 00:20:58.000]  所以神學不再是關乎永恆自存的神
[00:20:58.000 --> 00:21:04.000]  所以神學不再是關乎永恆自存的神
[00:21:04.000 --> 00:21:10.000]  神學的對象變成歷史的現象
[00:21:10.000 --> 00:21:14.000]  神學的對象變成歷史的現象
[00:21:14.000 --> 00:21:20.000]  巴特時代很多保守神學家認為
[00:21:20.000 --> 00:21:27.000]  巴特神學換湯不換藥走的也是這樣的路線
[00:21:27.000 --> 00:21:32.000]  當然對保守派神學家來說
[00:21:32.000 --> 00:21:36.000]  他們認為巴特只不過是換湯不換藥
[00:21:36.000 --> 00:21:41.000]  基本上和自由派神學沒有太大分別
[00:21:41.000 --> 00:21:46.000]  這個跟巴特所使用的哲學術語有非常大的關係
[00:21:46.000 --> 00:21:52.000]  這個跟巴特使用哲學術語的關係非常密切
[00:21:52.000 --> 00:21:59.000]  我們為那一代保守派神學家感謝上帝
[00:21:59.000 --> 00:22:04.000]  我們為那一代保守派神學家感謝上帝
[00:22:04.000 --> 00:22:13.000]  因為他們認為他們的職責是保護純正的信仰
[00:22:13.000 --> 00:22:18.000]  因為他們正在保護純正的信仰
[00:22:18.000 --> 00:22:24.000]  不過他們對巴特的詮釋和評價是否正確呢?
[00:22:24.000 --> 00:22:30.000]  但是他們對巴特的評價和詮釋是否正確呢?
[00:22:30.000 --> 00:22:33.000]  那就不一定了
[00:22:33.000 --> 00:22:35.000]  那就不一定了
[00:22:35.000 --> 00:22:40.000]  那個年代批判巴特最為不遺餘力的神學家
[00:22:40.000 --> 00:22:44.000]  就是范泰爾 Cornelius Fantel
[00:22:44.000 --> 00:22:46.000]  一個美國的護教學家
[00:22:46.000 --> 00:22:50.000]  當時批評巴特神學最不遺餘力的
[00:22:50.000 --> 00:22:53.000]  是一個美國的長老會神學家
[00:22:53.000 --> 00:22:55.000]  范泰爾 Cornelius Fantel
[00:22:55.000 --> 00:23:03.000]  但是范泰爾自己其實也面對跟巴特一模一樣的問題
[00:23:03.000 --> 00:23:03.000]  但是范泰爾自己其實也面對跟巴特一模一樣的問題
[00:23:03.000 --> 00:23:08.000]  但是范泰爾自己其實也面對跟巴特一模一樣的問題
[00:23:08.000 --> 00:23:10.000]  因為范泰爾在護教的時候
[00:23:10.000 --> 00:23:19.000]  他發現黑格爾的思想對於當時的基督教造成了非常大的威脅
[00:23:19.000 --> 00:23:24.000]  因為范泰爾在護教學發展的時候
[00:23:24.000 --> 00:23:31.000]  發現黑格爾對基督教的宣傳有很大的影響
[00:23:31.000 --> 00:23:38.000]  而黑格爾的這種威脅主要就是來自康德的批判哲學
[00:23:38.000 --> 00:23:45.000]  而黑格爾的這種威脅主要就是來自康德的批判哲學
[00:23:45.000 --> 00:23:50.000]  那當然這背後有一些關於思想史的詮釋
[00:23:50.000 --> 00:23:53.000]  是否正確的問題我們不去處理
[00:23:53.000 --> 00:23:59.000]  這裡也有關於思想史的詮釋問題
[00:23:59.000 --> 00:24:03.000]  我們就不想多作處理了
[00:24:03.000 --> 00:24:10.000]  但是范泰爾有趣的做法是為了反駁康德和黑格爾
[00:24:10.000 --> 00:24:14.000]  所以他大量使用康德和黑格爾的術語
[00:24:14.000 --> 00:24:20.000]  很有趣的是范泰爾想反駁康德和黑格爾
[00:24:20.000 --> 00:24:27.000]  所以他自己的系統裡也大量使用康德和黑格爾的術語
[00:24:27.000 --> 00:24:30.000]  結果當時有一些神學家
[00:24:30.000 --> 00:24:33.000]  包括像Doswell他們就說
[00:24:33.000 --> 00:24:39.000]  范泰爾其實是用正統的基督教語言
[00:24:39.000 --> 00:24:43.000]  在包裝著康德和黑格爾的思想
[00:24:43.000 --> 00:24:46.000]  結果當時有一些神學家
[00:24:46.000 --> 00:24:49.000]  保守的神學家就說
[00:24:49.000 --> 00:24:57.000]  Fentel也是用了正統的信仰術語
[00:24:57.000 --> 00:25:00.000]  去包裝著康德和黑格爾
[00:25:00.000 --> 00:25:03.000]  甚至一直到今天
[00:25:03.000 --> 00:25:07.000]  還有所謂的古典改革中的支持者
[00:25:07.000 --> 00:25:09.000]  會這樣評價范泰爾
[00:25:09.000 --> 00:25:16.000]  今天也有古典改革中的學者這樣評價Fentel
[00:25:16.000 --> 00:25:20.000]  包括一位對我相當照顧的
[00:25:20.000 --> 00:25:25.000]  算是亦師亦友的學者叫John Fesco
[00:25:25.000 --> 00:25:30.000]  也是一位對我亦師亦友的學者
[00:25:30.000 --> 00:25:34.000]  這樣去提出這個論調
[00:25:34.000 --> 00:25:39.000]  他認為范泰爾還有其他所謂的新加爾文主義者
[00:25:39.000 --> 00:25:43.000]  他們在本質上思想是屬於康德的
[00:25:43.000 --> 00:25:46.000]  是屬於現代德國觀念論的
[00:25:46.000 --> 00:25:52.000]  而他們只是用傳統正統的神學術語
[00:25:52.000 --> 00:25:55.000]  去包裝著他們現代康德式的思想
[00:25:55.000 --> 00:25:58.000]  他也有批評
[00:25:58.000 --> 00:26:03.000]  范泰爾是用德國觀念論
[00:26:03.000 --> 00:26:07.000]  康德和黑格爾的觀念
[00:26:07.000 --> 00:26:13.000]  也是用正統的信仰神學去包裝他們的思想
[00:26:13.000 --> 00:26:18.000]  如果說范泰爾其實是遭到了誤解
[00:26:18.000 --> 00:26:23.000]  有沒有可能范泰爾也是用同樣的方式誤解了巴特呢?
[00:26:23.000 --> 00:26:26.000]  范泰爾是被誤解了
[00:26:26.000 --> 00:26:29.000]  是否同樣誤解了巴特呢?
[00:26:29.000 --> 00:26:35.000]  這當然是一個比較複雜的問題
[00:26:35.000 --> 00:26:39.000]  這個問題是非常複雜的一個問題
[00:26:39.000 --> 00:26:42.000]  我們要了解巴特的話
[00:26:42.000 --> 00:26:44.000]  我們首先需要知道
[00:26:44.000 --> 00:26:46.000]  他在他的生平裏面
[00:26:46.000 --> 00:26:52.000]  他的神學是經歷過一些重要的改變的
[00:26:52.000 --> 00:26:56.000]  我們要解決這個問題
[00:26:56.000 --> 00:26:59.000]  需要先從巴特的生平裏面
[00:26:59.000 --> 00:27:02.000]  他的學術發展的過程裏面
[00:27:02.000 --> 00:27:05.000]  來入手了解
[00:27:05.000 --> 00:27:08.000]  他在早年所受的教育
[00:27:08.000 --> 00:27:11.000]  的確是所謂自由派的教育
[00:27:11.000 --> 00:27:17.000]  巴特早年所受的教育的確是自由派的教育
[00:27:17.000 --> 00:27:22.000]  當然我們使用德國自由派神學這個詞的時候
[00:27:22.000 --> 00:27:25.000]  我們要知道這是一個相當籠統的詞彙
[00:27:25.000 --> 00:27:28.000]  但是我們要小心
[00:27:28.000 --> 00:27:32.000]  因為我們使用德國自由派神學這個觀念的時候
[00:27:32.000 --> 00:27:35.000]  其實是一個很籠統的說法
[00:27:35.000 --> 00:27:37.000]  要小心了解
[00:27:37.000 --> 00:27:41.000]  在所謂的自由派裏面
[00:27:41.000 --> 00:27:44.000]  至少有兩種不同的路線
[00:27:44.000 --> 00:27:48.000]  在自由派裏面最少有兩種路線
[00:27:48.000 --> 00:27:53.000]  其中一種路線是試圖從歷史的現象
[00:27:53.000 --> 00:27:57.000]  去推論現象背後的形而上的本質
