
[00:00:00.000 --> 00:00:13.000]  大家好 我是賴建國 賴老師
[00:02:55.000 --> 00:02:58.000]  他們沒有犯罪得罪神的話
[00:02:58.000 --> 00:03:00.000]  那我們不是就可以在伊甸園裡面
[00:03:00.000 --> 00:03:02.000]  一直到今天呢
[00:03:02.000 --> 00:03:05.000]  也不用汗流滿面才糊口嗎
[00:03:05.000 --> 00:03:07.000]  不過這個呢
[00:03:07.000 --> 00:03:10.000]  就帶來我們今天這個主題了
[00:03:10.000 --> 00:03:11.000]  我們很多人呢
[00:03:11.000 --> 00:03:13.000]  讀這個創世紀啊
[00:03:13.000 --> 00:03:15.000]  讀到伊甸園的故事的時候
[00:03:15.000 --> 00:03:17.000]  就有一個問題
[00:03:17.000 --> 00:03:21.000]  就是上帝為什麼造了亞當之後
[00:03:21.000 --> 00:03:23.000]  就把他放在伊甸園
[00:03:23.000 --> 00:03:25.000]  是不是看亞當夏娃呢
[00:03:25.000 --> 00:03:26.000]  閒得沒事乾
[00:03:26.000 --> 00:03:28.000]  放在伊甸園裡面呢
[00:03:28.000 --> 00:03:29.000]  摘摘果子啊
[00:03:29.000 --> 00:03:32.000]  修剪花木啊等等之類
[00:03:32.000 --> 00:03:34.000]  那麼其實我今天要講到
[00:03:34.000 --> 00:03:35.000]  等下我就會講到
[00:03:35.000 --> 00:03:38.000]  關於這個聖所跟敬拜的事情
[00:03:38.000 --> 00:03:42.000]  上帝做每一件事情
[00:03:42.000 --> 00:03:45.000]  都是要把人帶到敬拜的裡面
[00:03:45.000 --> 00:03:47.000]  所以你看上帝創造呢
[00:03:47.000 --> 00:03:49.000]  他就把亞當跟夏娃
[00:03:49.000 --> 00:03:51.000]  就帶入到敬拜的裡面
[00:03:51.000 --> 00:03:53.000]  神創造就把人
[00:03:53.000 --> 00:03:55.000]  帶入到他所設立的敬拜當中
[00:03:55.000 --> 00:03:57.000]  所以這裡呢
[00:03:57.000 --> 00:03:59.000]  我只把這個標題講了
[00:03:59.000 --> 00:04:00.000]  其他比較細節
[00:04:00.000 --> 00:04:02.000]  我們會在別的場合再講
[00:04:02.000 --> 00:04:03.000]  安息呢
[00:04:03.000 --> 00:04:07.000]  就是上帝設立的時間的聖所
[00:04:07.000 --> 00:04:08.000]  而伊甸園呢
[00:04:08.000 --> 00:04:11.000]  就是上帝設立的空間的聖所
[00:04:11.000 --> 00:04:12.000]  而救恩呢
[00:04:12.000 --> 00:04:15.000]  就是上帝設立的心靈的聖所
[00:04:15.000 --> 00:04:17.000]  其實我們創世紀第三章
[00:04:17.000 --> 00:04:19.000]  一直到起訴結束呢
[00:04:19.000 --> 00:04:22.000]  就是講到人怎麼樣重新回到
[00:04:22.000 --> 00:04:23.000]  這個心靈的聖所
[00:04:23.000 --> 00:04:25.000]  就是救恩的裡面
[00:04:25.000 --> 00:04:28.000]  在耶穌基督裡面完成的
[00:04:28.000 --> 00:04:31.000]  那麼我們現在講到伊甸園呢
[00:04:31.000 --> 00:04:33.000]  伊甸園就是神在地上
[00:04:33.000 --> 00:04:35.000]  設立的第一個聖所
[00:04:35.000 --> 00:04:39.000]  而亞當就是第一個大祭祀
[00:04:39.000 --> 00:04:42.000]  這邊我先列出來幾個給大家看
[00:04:42.000 --> 00:04:43.000]  比如說各位
[00:04:43.000 --> 00:04:44.000]  跟我注意到說
[00:04:44.000 --> 00:04:47.000]  創世紀第二章十五節
[00:04:47.000 --> 00:04:48.000]  這節經文呢
[00:04:48.000 --> 00:04:51.000]  就是引爆我今天跟大家講的
[00:04:51.000 --> 00:04:53.000]  這個論點的最主要
[00:04:53.000 --> 00:04:54.000]  我們這個經文呢
[00:04:54.000 --> 00:04:59.000]  在新義本裡面就把它翻譯做
[00:04:59.000 --> 00:05:02.000]  耶和華神把大人安置在伊甸園裡
[00:05:02.000 --> 00:05:06.000]  叫他耕種和看守大園子
[00:05:06.000 --> 00:05:07.000]  那和和本裡面呢
[00:05:07.000 --> 00:05:09.000]  把它翻譯做
[00:05:09.000 --> 00:05:12.000]  就叫他修禮跟看守
[00:05:12.000 --> 00:05:14.000]  你不管是說把它翻譯成
[00:05:14.000 --> 00:05:15.000]  修禮跟看守
[00:05:15.000 --> 00:05:18.000]  或者是耕種和看守呢
[00:05:18.000 --> 00:05:22.000]  那麼前面這個動詞呢
[00:05:22.000 --> 00:05:24.000]  都是Avad
[00:05:24.000 --> 00:05:25.000]  第二個字呢
[00:05:25.000 --> 00:05:26.000]  就是Shamar
[00:05:26.000 --> 00:05:27.000]  Shamar沒有問題了
[00:05:27.000 --> 00:05:28.000]  就是守
[00:05:28.000 --> 00:05:30.000]  守是做什麼呢
[00:05:30.000 --> 00:05:32.000]  就是看守一個地方
[00:05:32.000 --> 00:05:35.000]  或者是守上帝的誡命
[00:05:35.000 --> 00:05:37.000]  或者是神的吩咐
[00:05:37.000 --> 00:05:39.000]  但是另外一個Avad的話
[00:05:39.000 --> 00:05:40.000]  其實它在聖經裡面
[00:05:40.000 --> 00:05:42.000]  別的地方都是翻譯成為
[00:05:42.000 --> 00:05:44.000]  就是侍奉上帝
[00:05:44.000 --> 00:05:45.000]  好像說
[00:05:45.000 --> 00:05:47.000]  那個約束亞講說
[00:05:47.000 --> 00:05:49.000]  至於我和我家
[00:05:49.000 --> 00:05:51.000]  我們必定侍奉耶和華
[00:05:51.000 --> 00:05:53.000]  是講敬拜上帝
[00:05:53.000 --> 00:05:56.000]  因為它跟那個Shamar這個動詞
[00:05:56.000 --> 00:05:57.000]  連在一起出現的時候
[00:05:57.000 --> 00:06:01.000]  都是用在聖說裡面的
[00:06:01.000 --> 00:06:03.000]  祭司利位人
[00:06:03.000 --> 00:06:05.000]  侍奉上帝
[00:06:05.000 --> 00:06:07.000]  他們看守聚會的地方
[00:06:07.000 --> 00:06:08.000]  會幕
[00:06:08.000 --> 00:06:11.000]  然後遵守上帝的吩咐
[00:06:11.000 --> 00:06:12.000]  那也許
[00:06:12.000 --> 00:06:14.000]  河本把它翻譯作
[00:06:14.000 --> 00:06:15.000]  修禮的話
[00:06:15.000 --> 00:06:17.000]  就是受到創世紀第三章的影響
[00:06:17.000 --> 00:06:20.000]  因為有蛇來破壞那個伊甸園
[00:06:20.000 --> 00:06:22.000]  所以說修禮
[00:06:22.000 --> 00:06:23.000]  你沒有破壞
[00:06:23.000 --> 00:06:24.000]  為什麼要修禮呢
[00:06:24.000 --> 00:06:26.000]  那耕種的話呢
[00:06:26.000 --> 00:06:27.000]  也許是受到影響
[00:06:27.000 --> 00:06:29.000]  就是後來上帝要亞當
[00:06:29.000 --> 00:06:31.000]  就要耕種田地
[00:06:31.000 --> 00:06:32.000]  但是你看
[00:06:32.000 --> 00:06:33.000]  伊甸園裡面
[00:06:33.000 --> 00:06:34.000]  他不需要耕種
[00:06:34.000 --> 00:06:35.000]  伊甸園裡面
[00:06:35.000 --> 00:06:36.000]  這些樹呢
[00:06:36.000 --> 00:06:38.000]  都是自然就長起來的
[00:06:38.000 --> 00:06:40.000]  亞當夏娃只要伸手去
[00:06:40.000 --> 00:06:42.000]  摘那個果子就可以了
[00:06:42.000 --> 00:06:43.000]  那麼我的建議呢
[00:06:43.000 --> 00:06:44.000]  是把這個地方
[00:06:44.000 --> 00:06:46.000]  就是按照聖經
[00:06:46.000 --> 00:06:47.000]  在五經裡面
[00:06:47.000 --> 00:06:48.000]  一般就是
[00:06:48.000 --> 00:06:50.000]  這兩個動詞一起翻譯的
[00:06:50.000 --> 00:06:52.000]  就是侍奉跟那個守
[00:06:52.000 --> 00:06:55.000]  遵守或者是看守
[00:06:55.000 --> 00:06:56.000]  那這個地方呢
[00:06:56.000 --> 00:06:58.000]  我更進一步發展
[00:06:58.000 --> 00:07:00.000]  其實是根據以前
[00:07:00.000 --> 00:07:01.000]  非常有名的學者
[00:07:01.000 --> 00:07:02.000]  Gordon Williams
[00:07:02.000 --> 00:07:03.000]  就提出來
[00:07:03.000 --> 00:07:06.000]  他就把伊甸園跟會幕呢
[00:07:06.000 --> 00:07:07.000]  就做了一個比較
[00:07:07.000 --> 00:07:09.000]  他說兩個地方
[00:07:09.000 --> 00:07:11.000]  很多地方都是相類似的
[00:07:11.000 --> 00:07:13.000]  有文學上面的對應
[00:07:13.000 --> 00:07:14.000]  你說一個地方
[00:07:14.000 --> 00:07:16.000]  兩個地方對應了
[00:07:16.000 --> 00:07:18.000]  這個是湊巧
[00:07:18.000 --> 00:07:19.000]  但是如果說
[00:07:19.000 --> 00:07:20.000]  他的文學上面
[00:07:20.000 --> 00:07:22.000]  一點 兩點 三點 四點 五點
[00:07:22.000 --> 00:07:24.000]  很多點都是相對應的話
[00:07:24.000 --> 00:07:25.000]  那就是發現到說
[00:07:25.000 --> 00:07:26.000]  聖經作者
[00:07:26.000 --> 00:07:27.000]  他在寫作的時候
[00:07:27.000 --> 00:07:29.000]  他是故意要把這兩個
[00:07:29.000 --> 00:07:30.000]  兩段經文呢
[00:07:30.000 --> 00:07:32.000]  要前後連貫起來
[00:07:32.000 --> 00:07:34.000]  要做呼應比較
[00:07:34.000 --> 00:07:36.000]  所以再比如說
[00:07:36.000 --> 00:07:38.000]  我們在伊甸園裡面看到
[00:07:38.000 --> 00:07:39.000]  伊甸園裡面呢
[00:07:39.000 --> 00:07:40.000]  有河流
[00:07:40.000 --> 00:07:42.000]  這個來灌溉那個園子
[00:07:42.000 --> 00:07:43.000]  滋潤園子
[00:07:43.000 --> 00:07:44.000]  這個是沒有問題的
[00:07:44.000 --> 00:07:46.000]  伊甸園裡面
[00:07:46.000 --> 00:07:48.000]  可是他另外講了說
[00:07:48.000 --> 00:07:50.000]  有金子跟寶石
[00:07:50.000 --> 00:07:52.000]  那我們說亞當跟夏娃
[00:07:52.000 --> 00:07:53.000]  他們在伊甸園裡面
[00:07:53.000 --> 00:07:54.000]  需要金子跟寶石
[00:07:54.000 --> 00:07:55.000]  做什麼呢
[00:07:55.000 --> 00:07:57.000]  哦 後來跟會幕比較的話
[00:07:57.000 --> 00:07:58.000]  他發現說
[00:07:58.000 --> 00:08:00.000]  那就是講大祭司
[00:08:00.000 --> 00:08:02.000]  他身上那個胸牌啊
[00:08:02.000 --> 00:08:04.000]  胸牌上面就有那個寶石啊
[00:08:04.000 --> 00:08:05.000]  那十二個寶石
[00:08:05.000 --> 00:08:06.000]  每一個上面就刻著
[00:08:06.000 --> 00:08:08.000]  以這裡一個支派的名字
[00:08:08.000 --> 00:08:09.000]  金子呢
[00:08:09.000 --> 00:08:11.000]  也是大祭司的衣袍
[00:08:11.000 --> 00:08:13.000]  還有建造會幕
[00:08:13.000 --> 00:08:15.000]  所以用到的貴重金屬
[00:08:15.000 --> 00:08:16.000]  那再有
[00:08:16.000 --> 00:08:17.000]  有一個詞呢
[00:08:17.000 --> 00:08:19.000]  就是那個上帝
[00:08:19.000 --> 00:08:22.000]  要把亞當夏娃給趕出去了
[00:08:22.000 --> 00:08:23.000]  用動物的皮
[00:08:23.000 --> 00:08:25.000]  給他們做衣服
[00:08:25.000 --> 00:08:27.000]  那我們以前很多人有印象
[00:08:27.000 --> 00:08:28.000]  看那個電影啊
[00:08:28.000 --> 00:08:30.000]  開天闢地啊
[00:08:30.000 --> 00:08:31.000]  裡面就講說
[00:08:31.000 --> 00:08:33.000]  上帝給亞當夏娃
[00:08:33.000 --> 00:08:36.000]  做比基尼泳裝
[00:08:36.000 --> 00:08:38.000]  那不是的
[00:08:38.000 --> 00:08:40.000]  那個地方用了一個詞呢
[00:08:40.000 --> 00:08:43.000]  用皮是給他們做長袍
[00:08:43.000 --> 00:08:45.000]  這個在西伯來文裡面
[00:08:45.000 --> 00:08:46.000]  Cotonet
[00:08:46.000 --> 00:08:47.000]  還有呢
[00:08:47.000 --> 00:08:51.000]  複數是Cotonote
[00:08:51.000 --> 00:08:53.000]  那這個詞的話呢
[00:08:53.000 --> 00:08:57.000]  它只用在大祭司的衣袍上面
[00:08:57.000 --> 00:09:00.000]  而且按正義裡面規定啊
[00:09:00.000 --> 00:09:01.000]  那是個長袍
[00:09:01.000 --> 00:09:03.000]  它不是一個比基尼泳裝
[00:09:03.000 --> 00:09:04.000]  所以這裡呢
[00:09:04.000 --> 00:09:06.000]  上帝是給亞當夏娃
[00:09:06.000 --> 00:09:07.000]  做皮大衣的
[00:09:07.000 --> 00:09:09.000]  要跟那個祭司穿的那個袍子
[00:09:09.000 --> 00:09:11.000]  是一樣的
[00:09:11.000 --> 00:09:12.000]  那再有
[00:09:12.000 --> 00:09:13.000]  這個園子的入口
[00:09:13.000 --> 00:09:14.000]  是在東邊
[00:09:14.000 --> 00:09:15.000]  有基督伯把守
[00:09:15.000 --> 00:09:17.000]  在園子裡面樹木呢
[00:09:17.000 --> 00:09:19.000]  生命樹跟分別善惡樹
[00:09:19.000 --> 00:09:20.000]  等一下我會講到
[00:09:20.000 --> 00:09:22.000]  那可以分別相當於
[00:09:22.000 --> 00:09:26.000]  在這個會幕裡面的金燈台
[00:09:26.000 --> 00:09:30.000]  跟在約會裡面的法板
[00:09:30.000 --> 00:09:33.000]  而且整個伊甸園的目的呢
[00:09:33.000 --> 00:09:35.000]  就是神與人同在
[00:09:35.000 --> 00:09:37.000]  就是在我們講到說
[00:09:37.000 --> 00:09:38.000]  敬拜的意義
[00:09:38.000 --> 00:09:39.000]  就是我們跟上帝之間
[00:09:39.000 --> 00:09:42.000]  不斷地有親密的這種交流
[00:09:42.000 --> 00:09:43.000]  所以這裡呢
[00:09:43.000 --> 00:09:45.000]  我把這個伊甸園跟會幕
[00:09:45.000 --> 00:09:48.000]  做一個表格給大家來參考
[00:09:48.000 --> 00:09:49.000]  伊甸園的目的呢
[00:09:49.000 --> 00:09:51.000]  就是跟會幕都是相同
[00:09:51.000 --> 00:09:54.000]  就是神與人同在
[00:09:54.000 --> 00:09:56.000]  入口都在東邊
[00:09:56.000 --> 00:09:58.000]  而且都有基督伯把守
[00:09:58.000 --> 00:09:59.000]  在會幕的話呢
[00:09:59.000 --> 00:10:02.000]  是有這個慢子隔開
[00:10:02.000 --> 00:10:05.000]  而慢子上面就繡著有基督伯
[00:10:05.000 --> 00:10:09.000]  而侍奉跟守這個詞的話呢
[00:10:09.000 --> 00:10:12.000]  它就是在創世紀二章十五節
[00:10:12.000 --> 00:10:14.000]  創世紀二章十五節呢
[00:10:14.000 --> 00:10:16.000]  你接下來就是十六節了
[00:10:16.000 --> 00:10:18.000]  十六節就是講說
[00:10:18.000 --> 00:10:20.000]  園中各樣的果子你都可以吃
[00:10:20.000 --> 00:10:22.000]  只是當中那顆
[00:10:22.000 --> 00:10:24.000]  分別三顆樹的果子
[00:10:24.000 --> 00:10:25.000]  你不可以吃
[00:10:25.000 --> 00:10:27.000]  因為你吃了就會死掉
[00:10:27.000 --> 00:10:29.000]  這是上帝給他一個誡命
[00:10:29.000 --> 00:10:32.000]  要他來遵守的
[00:10:32.000 --> 00:10:34.000]  那麼明書記那邊的話呢
[00:10:34.000 --> 00:10:35.000]  你讀那個經文
[00:10:35.000 --> 00:10:36.000]  你看到說
[00:10:36.000 --> 00:10:38.000]  祭司立位人
[00:10:38.000 --> 00:10:41.000]  他們在會幕裡面侍奉神
[00:10:41.000 --> 00:10:43.000]  那他們要看守那個會幕
[00:10:43.000 --> 00:10:45.000]  他們要遵守上帝的吩咐
[00:10:45.000 --> 00:10:48.000]  所以上帝是把亞當跟夏娃呢
[00:10:48.000 --> 00:10:51.000]  就是設定成為第一個大祭司
[00:10:51.000 --> 00:10:53.000]  像祭司跟立位人一樣
[00:10:53.000 --> 00:10:55.000]  那長的衣袍我剛剛講過了
[00:10:55.000 --> 00:11:00.000]  它就相當於祭司穿的長的內袍
[00:11:00.000 --> 00:11:01.000]  四道河流的話
[00:11:01.000 --> 00:11:02.000]  講到水了
[00:11:02.000 --> 00:11:04.000]  下來滋潤那個田
[00:11:04.000 --> 00:11:05.000]  滋潤那個伊甸園的
[00:11:05.000 --> 00:11:07.000]  那麼在會幕裡面的話呢
[00:11:07.000 --> 00:11:10.000]  就特別講到洗濁盆
[00:11:10.000 --> 00:11:12.000]  那金金寶石
[00:11:12.000 --> 00:11:15.000]  那就是講到在會幕裡面
[00:11:15.000 --> 00:11:18.000]  那一些的金燈台
[00:11:18.000 --> 00:11:19.000]  橙色餅桌
[00:11:19.000 --> 00:11:21.000]  金香壇
[00:11:21.000 --> 00:11:22.000]  還有約會
[00:11:22.000 --> 00:11:24.000]  都是用金子做的
[00:11:24.000 --> 00:11:25.000]  那那個祭司
[00:11:25.000 --> 00:11:27.000]  大祭司的胸牌上面
[00:11:27.000 --> 00:11:28.000]  十二顆寶石呢
[00:11:28.000 --> 00:11:30.000]  上面也都是刻著
[00:11:30.000 --> 00:11:32.000]  以色列十二個之外的名字
[00:11:32.000 --> 00:11:33.000]  他的肩牌
[00:11:33.000 --> 00:11:34.000]  兩邊的肩牌
[00:11:34.000 --> 00:11:36.000]  也都是用金子做的
[00:11:36.000 --> 00:11:38.000]  那分別三號樹的話
[00:11:38.000 --> 00:11:41.000]  就像約會裡面的法板
[00:11:41.000 --> 00:11:43.000]  上面寫著十戒
[00:11:43.000 --> 00:11:45.000]  是要來告訴人
[00:11:45.000 --> 00:11:47.000]  遵守上帝的話
[00:11:47.000 --> 00:11:49.000]  才可以得生命
[00:11:49.000 --> 00:11:50.000]  也是實驗人
[00:11:50.000 --> 00:11:53.000]  是不是遵守神的話語
[00:11:53.000 --> 00:11:55.000]  生命樹就相當於
[00:11:55.000 --> 00:11:56.000]  像那個金燈台
[00:11:56.000 --> 00:11:58.000]  那金燈台的話呢
[00:11:58.000 --> 00:11:59.000]  差不多就是我們一個人
[00:11:59.000 --> 00:12:01.000]  這麼高
[00:12:01.000 --> 00:12:02.000]  七個枝子
[00:12:02.000 --> 00:12:06.000]  而且就描述它像一個樹
[00:12:06.000 --> 00:12:08.000]  有球有花
[00:12:08.000 --> 00:12:10.000]  七個枝子頂端的話呢
[00:12:10.000 --> 00:12:12.000]  都各有一個燈盞
[00:12:12.000 --> 00:12:16.000]  就作為點燈照明用的
[00:12:16.000 --> 00:12:18.000]  所以這個伊甸園跟會幕的話呢
[00:12:18.000 --> 00:12:20.000]  我自己在那邊就講到
[00:12:20.000 --> 00:12:21.000]  他就是上帝在地上
[00:12:21.000 --> 00:12:23.000]  設立的第一個聖所
[00:12:23.000 --> 00:12:26.000]  要人在那個地方來敬拜上帝
[00:12:26.000 --> 00:12:27.000]  而亞當他就是上帝
[00:12:27.000 --> 00:12:29.000]  設立的第一個大祭司
[00:12:29.000 --> 00:12:30.000]  祭司呢
[00:12:30.000 --> 00:12:32.000]  都不是為自己設立的
[00:12:32.000 --> 00:12:35.000]  祭司是為別人來設立的
[00:12:35.000 --> 00:12:37.000]  祭司是在上帝的面前
[00:12:37.000 --> 00:12:39.000]  代表人來敬拜
[00:12:39.000 --> 00:12:41.000]  來禱告
[00:12:41.000 --> 00:12:43.000]  來獻祭等等
[00:12:43.000 --> 00:12:44.000]  獻祭是什麼
[00:12:44.000 --> 00:12:46.000]  獻祭是獻禮物給神
[00:12:46.000 --> 00:12:48.000]  好像說我們大家
[00:12:48.000 --> 00:12:52.000]  我們如果去見一個重要的人物
[00:12:52.000 --> 00:12:54.000]  見一個重要的客戶
[00:12:54.000 --> 00:12:55.000]  或者是呢
[00:12:55.000 --> 00:12:58.000]  你去見一個你很敬重的一個人
[00:12:58.000 --> 00:12:59.000]  很親愛的人
[00:12:59.000 --> 00:13:01.000]  你就想要帶一個禮物給他
[00:13:01.000 --> 00:13:03.000]  那麼我們人到上帝面前
[00:13:03.000 --> 00:13:05.000]  帶什麼禮物呢
[00:13:05.000 --> 00:13:08.000]  那聖經上會幕這邊就講到
[00:13:08.000 --> 00:13:12.000]  我們就帶著牛羊或者地賊出產給上帝
[00:13:12.000 --> 00:13:16.000]  上帝都沒有要人帶特別的什麼
[00:13:16.000 --> 00:13:18.000]  真情義獸
[00:13:18.000 --> 00:13:20.000]  特別的什麼寶貝
[00:13:20.000 --> 00:13:21.000]  你就是家裡面有什麼
[00:13:21.000 --> 00:13:23.000]  你就獻給上帝什麼
[00:13:23.000 --> 00:13:26.000]  你有養牛養羊
[00:13:26.000 --> 00:13:27.000]  你獻牛獻羊
[00:13:27.000 --> 00:13:29.000]  你有種地
[00:13:29.000 --> 00:13:30.000]  你就把地賊出產
[00:13:30.000 --> 00:13:31.000]  就獻給上帝
[00:13:31.000 --> 00:13:35.000]  上帝對我們是非常非常體諒
[00:13:35.000 --> 00:13:37.000]  然後現在我們講到說會幕
[00:13:37.000 --> 00:13:38.000]  會幕的話呢
[00:13:38.000 --> 00:13:41.000]  你看到就是重復我剛剛講到
[00:13:41.000 --> 00:13:44.000]  上帝在人身上的做了些什麼大的事情
[00:13:44.000 --> 00:13:47.000]  就引導人進入到敬拜的裡面
[00:13:47.000 --> 00:13:48.000]  前面講創造
[00:13:48.000 --> 00:13:52.000]  他就引導亞當就進入到敬拜裡面
[00:13:52.000 --> 00:13:56.000]  這樣講拯救上帝引導人
[00:13:56.000 --> 00:13:59.000]  引導以色列人蒙恩得救以後
[00:13:59.000 --> 00:14:01.000]  就進入到敬拜的裡面
[00:14:01.000 --> 00:14:04.000]  那這邊我們講說那個會幕了
[00:14:04.000 --> 00:14:08.000]  會幕在《出埃及》裡面就花了十五張
[00:14:08.000 --> 00:14:10.000]  十六張的篇幅來講這會幕
[00:14:10.000 --> 00:14:12.000]  所以在《聖經》裡面
[00:14:12.000 --> 00:14:15.000]  從《出埃及》二十五章到三十一章
[00:14:15.000 --> 00:14:18.000]  講到建造工程的藍圖
[00:14:18.000 --> 00:14:20.000]  按照在西賴山頂上面
[00:14:20.000 --> 00:14:22.000]  上帝給摩西的指示
[00:14:22.000 --> 00:14:23.000]  可是這工程呢
[00:14:23.000 --> 00:14:26.000]  因為基諾多事件就被延宕了
[00:14:26.000 --> 00:14:28.000]  那工程的恢復呢
[00:14:28.000 --> 00:14:30.000]  就是因為摩西禱告
[00:14:30.000 --> 00:14:32.000]  求上帝不要滅絕
[00:14:32.000 --> 00:14:35.000]  求上帝赦免以色列人罪
[00:14:35.000 --> 00:14:38.000]  求上帝重新回到以色列人當中
[00:14:38.000 --> 00:14:40.000]  就是跟他們同在
[00:14:40.000 --> 00:14:42.000]  那這個會幕可以重新的建造
[00:14:42.000 --> 00:14:44.000]  而且全民都參與
[00:14:44.000 --> 00:14:45.000]  大家有錢出錢
[00:14:45.000 --> 00:14:48.000]  大家有力出力來建造
[00:14:48.000 --> 00:14:50.000]  那麼有才幹的呢
[00:14:50.000 --> 00:14:52.000]  像亞合利亞伯跟比薩列
[00:14:52.000 --> 00:14:55.000]  他們用自己的才幹來參與建造聖宮
[00:14:55.000 --> 00:14:57.000]  那麼工程完成
[00:14:57.000 --> 00:14:59.000]  就在《出埃及》四十章裡面講到
[00:14:59.000 --> 00:15:01.000]  奉獻聖殿的禮儀
[00:15:01.000 --> 00:15:03.000]  那這裡呢
[00:15:03.000 --> 00:15:06.000]  我們就把西戴山跟會幕的
[00:15:06.000 --> 00:15:08.000]  做一個比較
