
[00:00:00.000 --> 00:00:10.000]  (字幕由棉花糖提供)
[00:08:59.000 --> 00:09:06.000]  「那日到來」就毀滅從全能者來到一樣
[00:09:06.000 --> 00:09:10.000]  「亮色」不像在我們眼前斷絕了嗎?
[00:09:10.000 --> 00:09:17.000]  「喜樂」不像在我們眼中電中止息了嗎?
[00:09:17.000 --> 00:09:19.000]  「夜和華」的日子
[00:09:19.000 --> 00:09:22.000]  本來就是神拯救以色列人的日子
[00:09:22.000 --> 00:09:24.000]  比方最早的時候
[00:09:24.000 --> 00:09:26.000]  可能是在最早的時候
[00:09:26.000 --> 00:09:28.000]  就是在《阿摩斯》第五章
[00:09:28.000 --> 00:09:30.000]  「渴望夜華日之來臨的」
[00:09:30.000 --> 00:09:32.000]  「又和了」
[00:09:32.000 --> 00:09:34.000]  為何以色列人要渴望「夜華」的日子呢?
[00:09:34.000 --> 00:09:37.000]  因為「夜華」的日子原本就是要他們拯救
[00:09:37.000 --> 00:09:42.000]  得拯救、脫離外邦人核制的日子
[00:09:42.000 --> 00:09:44.000]  但現在又「和了」
[00:09:44.000 --> 00:09:47.000]  「夜華」之對裏面有什麼好處呢?
[00:09:47.000 --> 00:09:49.000]  那日是黑暗沒有光明的日子
[00:09:49.000 --> 00:09:54.000]  那日就像一個避過了獅子又遇上了熊
[00:09:54.000 --> 00:09:56.000]  即是「和不單行」
[00:09:56.000 --> 00:09:59.000]  回到家裏本來可以安樂一下
[00:09:59.000 --> 00:10:02.000]  手靠在牆上又有蛇咬
[00:10:02.000 --> 00:10:06.000]  「夜華」之真是黑暗沒有光明
[00:10:06.000 --> 00:10:08.000]  只有幽暗
[00:10:08.000 --> 00:10:10.000]  所以在《先知書》裏面
[00:10:10.000 --> 00:10:12.000]  提到「夜華」日子的時候
[00:10:12.000 --> 00:10:15.000]  意思已經反過來
[00:10:15.000 --> 00:10:19.000]  原本以色列人渴望「夜華」的日子
[00:10:19.000 --> 00:10:21.000]  就是得拯救的
[00:10:21.000 --> 00:10:23.000]  現在他們不是得拯救
[00:10:23.000 --> 00:10:25.000]  是遭遇災禍
[00:10:25.000 --> 00:10:29.000]  所以求主讓我們知道
[00:10:29.000 --> 00:10:32.000]  「歡喜快樂沒有了」
[00:10:32.000 --> 00:10:36.000]  也是「夜華」日子的意思
[00:10:36.000 --> 00:10:38.000]  我記得十多年前
[00:10:38.000 --> 00:10:42.000]  SARS病毒流行的時候
[00:10:42.000 --> 00:10:44.000]  香港有一位基督徒
[00:10:44.000 --> 00:10:48.000]  自告奮勇去到醫院前線
[00:10:48.000 --> 00:10:50.000]  幫助被感染的人
[00:10:50.000 --> 00:10:53.000]  當時我仍然在香港
[00:10:53.000 --> 00:10:58.000]  結果那個醫生被感染
[00:10:58.000 --> 00:11:01.000]  甚至去世了
[00:11:01.000 --> 00:11:04.000]  我還記得在為這位醫生
[00:11:04.000 --> 00:11:06.000]  舉行紀念會上
[00:11:06.000 --> 00:11:09.000]  有一位老伯說
[00:11:09.000 --> 00:11:11.000]  「天無眼」
[00:11:11.000 --> 00:11:13.000]  「天都不開眼」
[00:11:13.000 --> 00:11:15.000]  所以弟兄姊妹
[00:11:15.000 --> 00:11:17.000]  很多時候我們真的不明白
[00:11:17.000 --> 00:11:20.000]  為甚麼災難會這樣流到
[00:11:20.000 --> 00:11:26.000]  這個時候我們的信心會動搖嗎?
[00:11:26.000 --> 00:11:28.000]  我們會懷疑神嗎?
[00:11:28.000 --> 00:11:32.000]  我們看看約爾怎樣教我們
[00:11:32.000 --> 00:11:35.000]  在這樣的情況下
[00:11:35.000 --> 00:11:38.000]  約爾書第一章五到十四節
[00:11:38.000 --> 00:11:43.000]  用了很多哀哭、哀號、悲痛
[00:11:43.000 --> 00:11:47.000]  痛哭這些字眼
[00:11:47.000 --> 00:11:50.000]  來呼籲以色列人
[00:11:50.000 --> 00:11:54.000]  哀哭吧!
[00:11:54.000 --> 00:11:58.000]  沒錯,我們作為神的百姓
[00:11:58.000 --> 00:12:02.000]  特別現在我們在新冠病毒疫情所帶來的災難裏
[00:12:02.000 --> 00:12:04.000]  我們要哭泣
[00:12:04.000 --> 00:12:06.000]  痛徹地哭泣
[00:12:06.000 --> 00:12:08.000]  真的好像馬太夫音裏面
[00:12:08.000 --> 00:12:11.000]  引用耶利米先知的話
[00:12:11.000 --> 00:12:13.000]  二章十八節
[00:12:13.000 --> 00:12:19.000]  「就拉瑪聽見有聲音是痛哭極大哀號的聲音
[00:12:19.000 --> 00:12:23.000]  拉傑為他的兒女哀號不肯受安慰
[00:12:23.000 --> 00:12:26.000]  因為他們都不在了」
[00:12:26.000 --> 00:12:28.000]  因為新冠病毒
[00:12:28.000 --> 00:12:32.000]  世界上死了千千萬萬人
[00:12:32.000 --> 00:12:36.000]  拉瑪是以色列人的母親
[00:12:36.000 --> 00:12:40.000]  她為她的兒女哀號
[00:12:40.000 --> 00:12:45.000]  因為他們被俘虜到外地
[00:12:45.000 --> 00:12:47.000]  她不肯受安慰
[00:12:47.000 --> 00:12:51.000]  要哀哭
[00:12:51.000 --> 00:12:53.000]  災難當中
[00:12:53.000 --> 00:12:56.000]  我們要痛哭
[00:12:56.000 --> 00:12:59.000]  然後我們要在神的面前
[00:12:59.000 --> 00:13:03.000]  重新振作
[00:13:03.000 --> 00:13:08.000]  首先,痛苦的人首先要哭泣
[00:13:08.000 --> 00:13:13.000]  詩篇裏有很多詩歌叫哀訴詩
[00:13:13.000 --> 00:13:15.000]  哀訴詩裏面其實
[00:13:15.000 --> 00:13:19.000]  都是要鼓勵哀訴的人
[00:13:19.000 --> 00:13:23.000]  相信上帝的本性就是慈愛
[00:13:23.000 --> 00:13:26.000]  聖經上講得很清楚
[00:13:26.000 --> 00:13:27.000]  上下記三十四章
[00:13:27.000 --> 00:13:29.000]  上帝對摩西瑪
[00:13:29.000 --> 00:13:31.000]  宣告
[00:13:31.000 --> 00:13:34.000]  「耶和華是有憐憫有恩典的神
[00:13:34.000 --> 00:13:36.000]  不輕而發怒
[00:13:36.000 --> 00:13:38.000]  並且有豐盛的慈愛和誠摯
[00:13:38.000 --> 00:13:43.000]  為千千萬萬的人留下慈愛」
[00:13:43.000 --> 00:13:44.000]  這是我們的神
[00:13:44.000 --> 00:13:45.000]  所以聖經說
[00:13:45.000 --> 00:13:47.000]  「神就是愛」
[00:13:47.000 --> 00:13:51.000]  當我們來到神的面前哀訴的時候
[00:13:51.000 --> 00:13:54.000]  我們注目在上帝的本性那裏
[00:13:54.000 --> 00:13:56.000]  祂有慈愛
[00:13:56.000 --> 00:14:00.000]  所以我們是有盼望的
[00:14:00.000 --> 00:14:02.000]  你看看
[00:14:02.000 --> 00:14:03.000]  耶利米亞哀歌
[00:14:03.000 --> 00:14:08.000]  就是以色列人亡國的時候
[00:14:08.000 --> 00:14:10.000]  的一首歌
[00:14:10.000 --> 00:14:12.000]  「他」即是神
[00:14:12.000 --> 00:14:15.000]  「雖然使人憂愁
[00:14:15.000 --> 00:14:18.000]  卻必照著他豐盛的慈愛思憐憫
[00:14:18.000 --> 00:14:22.000]  因為他心裏本不是要人受困苦
[00:14:22.000 --> 00:14:24.000]  而是要世人受苦」
[00:14:24.000 --> 00:14:28.000]  因為我們的神是慈愛的神
[00:14:28.000 --> 00:14:29.000]  你看看《士詩記》裏面
[00:14:29.000 --> 00:14:31.000]  第十章十六節怎樣說
[00:14:31.000 --> 00:14:36.000]  「而心因以色列人所受的困難
[00:14:36.000 --> 00:14:38.000]  就恨著急」
[00:14:38.000 --> 00:14:40.000]  為甚麼呢?
[00:14:40.000 --> 00:14:43.000]  因為祂的本性就是慈愛
[00:14:43.000 --> 00:14:45.000]  祂有憐憫的
[00:14:45.000 --> 00:14:46.000]  立堅姐妹
[00:14:46.000 --> 00:14:51.000]  求主讓我們不要忘記
[00:14:51.000 --> 00:14:54.000]  在神的面前哀訴
[00:14:54.000 --> 00:14:58.000]  然後我們注目在神的本性那裏
[00:14:58.000 --> 00:15:00.000]  有我們的信心
[00:15:00.000 --> 00:15:03.000]  就會找到那個根基
[00:15:03.000 --> 00:15:06.000]  這是第一點我跟大家分享的
[00:15:06.000 --> 00:15:07.000]  第二點
[00:15:07.000 --> 00:15:10.000]  回歸神的大名
[00:15:10.000 --> 00:15:13.000]  二章一到二十七節
[00:15:13.000 --> 00:15:16.000]  持續的信心
[00:15:16.000 --> 00:15:22.000]  新冠病毒在我們中間已經一年半又多了
[00:15:22.000 --> 00:15:26.000]  究竟甚麼時候才能夠過去呢?
[00:15:26.000 --> 00:15:28.000]  我們打了疫苗
[00:15:28.000 --> 00:15:30.000]  每個人都說要防疫
[00:15:30.000 --> 00:15:33.000]  但是就算打了疫苗
[00:15:33.000 --> 00:15:35.000]  新聞告訴我們
[00:15:35.000 --> 00:15:37.000]  有些人一樣感染
[00:15:37.000 --> 00:15:38.000]  為甚麼呢?
[00:15:38.000 --> 00:15:41.000]  因為新變種的病毒很厲害
[00:15:41.000 --> 00:15:44.000]  它的傳染力非常厲害
[00:15:44.000 --> 00:15:48.000]  究竟我們甚麼時候才可以完全脫離
[00:15:48.000 --> 00:15:50.000]  這個病毒的困擾呢?
[00:15:50.000 --> 00:15:53.000]  無人知道
[00:15:53.000 --> 00:15:58.000]  我們的信心又如何延續呢?
[00:15:58.000 --> 00:16:02.000]  《若耳書》第二章在此給我們一些啟迪
[00:16:02.000 --> 00:16:05.000]  首先《若耳書》進入第二章
[00:16:05.000 --> 00:16:08.000]  一開始的時候
[00:16:08.000 --> 00:16:10.000]  第二章第一節開始
[00:16:10.000 --> 00:16:12.000]  「你們要在石安吹號
[00:16:12.000 --> 00:16:15.000]  便在我的聖山發出警訊
[00:16:15.000 --> 00:16:19.000]  若有一對眾多強勢的民」
[00:16:19.000 --> 00:16:21.000]  在《和合本》的翻譯裏面
[00:16:21.000 --> 00:16:24.000]  「民」是翻譯為「王朝」
[00:16:24.000 --> 00:16:28.000]  但是它的原文是「民」的意思
[00:16:28.000 --> 00:16:30.000]  即是說不是昆蟲
[00:16:30.000 --> 00:16:31.000]  是人
[00:16:31.000 --> 00:16:33.000]  是軍隊
[00:16:33.000 --> 00:16:40.000]  這些人就好像神光鋪滿群山
[00:16:40.000 --> 00:16:43.000]  他們的形狀就像馬的形狀
[00:16:43.000 --> 00:16:45.000]  戰馬怎樣奔跑
[00:16:45.000 --> 00:16:47.000]  他們也會怎樣奔跑
[00:16:47.000 --> 00:16:50.000]  他們就像強盛的民
[00:16:50.000 --> 00:16:53.000]  擺陣預備作戰
[00:16:53.000 --> 00:16:54.000]  要吹號
[00:16:54.000 --> 00:16:57.000]  因為耶路撒冷有難
[00:16:57.000 --> 00:16:59.000]  要有戰爭
[00:16:59.000 --> 00:17:01.000]  所以我們發覺到
[00:17:01.000 --> 00:17:03.000]  在這一章告訴我們
[00:17:03.000 --> 00:17:05.000]  他們要吹號
[00:17:05.000 --> 00:17:06.000]  在聖山
[00:17:06.000 --> 00:17:08.000]  石安就是耶路撒冷
[00:17:08.000 --> 00:17:13.000]  因為耶路撒冷是在石安山
[00:17:13.000 --> 00:17:18.000]  耶路撒冷也是猶大南角的首都
[00:17:18.000 --> 00:17:21.000]  以色列人也看過聖經
[00:17:21.000 --> 00:17:23.000]  他們看他們的歷史
[00:17:23.000 --> 00:17:28.000]  就以南角猶大為正統
[00:17:28.000 --> 00:17:33.000]  石安山就在聖經上
[00:17:33.000 --> 00:17:35.000]  就是耶路撒冷所在的地方
[00:17:35.000 --> 00:17:40.000]  也都會成為神的百姓居住的中心
[00:17:40.000 --> 00:17:44.000]  當耶路撒冷發出號角聲的時候
[00:17:44.000 --> 00:17:47.000]  即是表示有敵人來入侵
[00:17:47.000 --> 00:17:50.000]  耶路撒冷有被攻陷的危險
[00:17:50.000 --> 00:17:56.000]  猶大這個國家會有亡國的危險
[00:17:56.000 --> 00:17:58.000]  若以書
[00:17:58.000 --> 00:18:03.000]  如果我們看第二章一到十一節
[00:18:03.000 --> 00:18:08.000]  你就會看到耶路撒冷真的被攻擊了
[00:18:08.000 --> 00:18:11.000]  第一章裏面的蝗蟲
[00:18:11.000 --> 00:18:16.000]  在第二章第一節裏面
[00:18:16.000 --> 00:18:19.000]  也都把蚊子翻譯成蝗蟲
[00:18:19.000 --> 00:18:22.000]  所以有些人去解釋
[00:18:22.000 --> 00:18:24.000]  這一節經文的時候
[00:18:24.000 --> 00:18:30.000]  究竟是蝗蟲還是軍隊的百姓的蚊子呢?
[00:18:30.000 --> 00:18:32.000]  無論你怎樣解釋
[00:18:32.000 --> 00:18:34.000]  都是一道災難
[00:18:34.000 --> 00:18:37.000]  但事實上
[00:18:37.000 --> 00:18:39.000]  在《先知書》裏面
[00:18:39.000 --> 00:18:42.000]  你可看《拿紅書》第三章十七節
[00:18:42.000 --> 00:18:44.000]  上半節
[00:18:44.000 --> 00:18:47.000]  「你的領袖」這個「你」是指亞述「你」
[00:18:47.000 --> 00:18:50.000]  因為《拿紅書》是講「你」的陷落
[00:18:50.000 --> 00:18:53.000]  「你的領袖多如蝗蟲」
[00:18:53.000 --> 00:18:56.000]  「你的軍隊結像一群群的蚊蟲」
[00:18:56.000 --> 00:18:59.000]  所以若以書那一段
[00:18:59.000 --> 00:19:01.000]  無論是講蝗蟲也好
[00:19:01.000 --> 00:19:05.000]  其實它都可以寓意就是軍隊
[00:19:05.000 --> 00:19:08.000]  是攻擊耶路撒冷的軍隊
[00:19:08.000 --> 00:19:12.000]  要打仗的那些軍隊
[00:19:12.000 --> 00:19:18.000]  「先知」也可以用蝗蟲來形容他們的敵人
[00:19:18.000 --> 00:19:20.000]  如果這樣來看的話
[00:19:20.000 --> 00:19:24.000]  耶路撒冷真的被敵人攻擊了
[00:19:24.000 --> 00:19:26.000]  所以你看看
[00:19:26.000 --> 00:19:28.000]  耶路撒冷被敵人攻擊
[00:19:28.000 --> 00:19:31.000]  是耶路米這個先知
[00:19:31.000 --> 00:19:36.000]  耶路米是目睹自己的國家滅亡的一個先知
[00:19:36.000 --> 00:19:38.000]  他在第四章說
[00:19:38.000 --> 00:19:40.000]  「你們應當由大宣告」
[00:19:40.000 --> 00:19:43.000]  就是耶路撒冷傳揚說
[00:19:43.000 --> 00:19:44.000]  「要在境外吹號」
[00:19:44.000 --> 00:19:46.000]  「高聲呼叫說」
[00:19:46.000 --> 00:19:47.000]  「你們要集起來」
[00:19:47.000 --> 00:19:50.000]  「我們要進度兼顧城內去」
[00:19:50.000 --> 00:19:54.000]  「要向錫安樹起旗號」
[00:19:54.000 --> 00:19:56.000]  「趕快逃命不可停留」
[00:19:56.000 --> 00:19:59.000]  「因為我必是災禍而現狀的毀滅」
[00:19:59.000 --> 00:20:01.000]  「從北方而來」
[00:20:01.000 --> 00:20:03.000]  要吹號
[00:20:03.000 --> 00:20:05.000]  因為國家有難
[00:20:05.000 --> 00:20:07.000]  耶路撒冷被圍困
[00:20:07.000 --> 00:20:11.000]  北方而來的軍隊就是指巴比倫
[00:20:11.000 --> 00:20:13.000]  如果我們繼續看耶路米書
[00:20:13.000 --> 00:20:15.000]  我們會發覺
[00:20:15.000 --> 00:20:17.000]  所謂北方而來的敵人
[00:20:17.000 --> 00:20:19.000]  就是指巴比倫
[00:20:19.000 --> 00:20:21.000]  巴比倫將耶路撒冷圍困
[00:20:21.000 --> 00:20:25.000]  甚至最後將耶路撒冷攻陷
[00:20:25.000 --> 00:20:28.000]  由大國滅亡
[00:20:28.000 --> 00:20:33.000]  所以耶路米預先在第四章警告
[00:20:33.000 --> 00:20:35.000]  吹號
[00:20:35.000 --> 00:20:39.000]  因為國家有難
[00:20:39.000 --> 00:20:41.000]  所以各位姐妹們
[00:20:41.000 --> 00:20:43.000]  我們看見以色列的歷史
[00:20:43.000 --> 00:20:46.000]  其實無論是自然的災難
[00:20:46.000 --> 00:20:48.000]  或者人為的災難
[00:20:48.000 --> 00:20:49.000]  蝗蟲也好
[00:20:49.000 --> 00:20:50.000]  戰爭也好
[00:20:50.000 --> 00:20:53.000]  都是經常會發生的
[00:20:53.000 --> 00:20:55.000]  我們看看巴勒斯坦
[00:20:55.000 --> 00:20:57.000]  就是以色列人所在的地方
[00:20:57.000 --> 00:20:59.000]  巴勒斯坦的位置
[00:21:00.000 --> 00:21:05.000]  在地中海的東海岸的南部
[00:21:05.000 --> 00:21:08.000]  它的東面是阿拉伯大山
[00:21:08.000 --> 00:21:10.000]  它的西面是地中海
[00:21:10.000 --> 00:21:13.000]  聖經稱它為大海
[00:21:13.000 --> 00:21:17.000]  在這樣的地方
[00:21:17.000 --> 00:21:20.000]  聖經經常記載
[00:21:20.000 --> 00:21:23.000]  他們有自然的災難就是饑荒
[00:21:23.000 --> 00:21:27.000]  在早期
[00:21:27.000 --> 00:21:30.000]  亞伯拉罕亞國的時候
[00:21:30.000 --> 00:21:32.000]  他們因為饑荒
[00:21:32.000 --> 00:21:34.000]  所以都跑去埃及
[00:21:34.000 --> 00:21:38.000]  因為埃及尼羅河不會乾
[00:21:38.000 --> 00:21:40.000]  經常有糧食
[00:21:40.000 --> 00:21:41.000]  所以他們有災難
[00:21:41.000 --> 00:21:45.000]  他們就跑去埃及求救
[00:21:45.000 --> 00:21:48.000]  去避難
[00:21:48.000 --> 00:21:50.000]  聖經裏面
[00:21:50.000 --> 00:21:54.000]  災難或者旱災的情況
[00:21:54.000 --> 00:21:56.000]  一直記載到新約聖經
[00:21:56.000 --> 00:21:59.000]  如果你看看《士壇傳》第十一章
[00:21:59.000 --> 00:22:02.000]  你就會發覺
[00:22:02.000 --> 00:22:04.000]  那裏提到
[00:22:04.000 --> 00:22:05.000]  羅馬王
