
[00:00:00.000 --> 00:00:07.000]  一同来参与今天的聚会
[00:01:41.000 --> 00:01:47.000]  今天第二届中文圣经翻译大会的主持
[00:01:47.000 --> 00:01:48.000]  感谢神
[00:01:48.000 --> 00:01:49.000]  我们是第二届
[00:01:49.000 --> 00:01:50.000]  第一届是两年前
[00:01:50.000 --> 00:01:52.000]  我们仍然是用这个主题
[00:01:52.000 --> 00:01:56.000]  圣经的原意和现代的意思
[00:01:56.000 --> 00:02:01.000]  圣经的世界和我们现代信徒的生活处境之间
[00:02:01.000 --> 00:02:04.000]  存有很大距离的语言
[00:02:04.000 --> 00:02:07.000]  文化和历史的距离
[00:02:07.000 --> 00:02:11.000]  圣经翻译不是一个文字的转换这么简单
[00:02:11.000 --> 00:02:14.000]  我们更是一个深刻注释的一个行动
[00:02:14.000 --> 00:02:17.000]  所以每次当我们的学者
[00:02:17.000 --> 00:02:19.000]  我们去翻译圣经的时候
[00:02:19.000 --> 00:02:21.000]  其实我们的翻译决定
[00:02:21.000 --> 00:02:23.000]  是会直接或者间接
[00:02:23.000 --> 00:02:26.000]  影响我们所有信徒去理解神的心意
[00:02:26.000 --> 00:02:28.000]  理解圣经的原意
[00:02:28.000 --> 00:02:30.000]  所以我们环球星星公会
[00:02:30.000 --> 00:02:33.000]  第二次我们举办翻译大会
[00:02:33.000 --> 00:02:35.000]  希望和大家分享
[00:02:35.000 --> 00:02:37.000]  我们这次有两讲
[00:02:37.000 --> 00:02:39.000]  上一次我们一天有两讲
[00:02:39.000 --> 00:02:42.000]  大家的回应就说很长
[00:02:42.000 --> 00:02:43.000]  所以我们这次分了两天
[00:02:43.000 --> 00:02:47.000]  第一讲我们是请到我们驻会学者
[00:02:47.000 --> 00:02:49.000]  我们环球星星公会驻会学者
[00:02:49.000 --> 00:02:50.000]  张达文博士
[00:02:50.000 --> 00:02:52.000]  也是我们环球圣经
[00:02:52.000 --> 00:02:54.000]  译本的总主编
[00:02:54.000 --> 00:02:56.000]  他第一讲用广东话来和我们分享
[00:02:56.000 --> 00:02:59.000]  翻译差异如何影响
[00:02:59.000 --> 00:03:02.000]  现代婚姻与性的议题
[00:03:02.000 --> 00:03:04.000]  我相信大家听完之后
[00:03:04.000 --> 00:03:06.000]  会对这个性的议题
[00:03:06.000 --> 00:03:09.000]  对现代的翻译在这个伦理上
[00:03:09.000 --> 00:03:12.000]  有一个倾覆性的了解
[00:03:12.000 --> 00:03:14.000]  我们拭目以待
[00:03:14.000 --> 00:03:16.000]  第二讲我们是请了赖建国牧师
[00:03:16.000 --> 00:03:18.000]  赖建国博士
[00:03:18.000 --> 00:03:20.000]  他也是我们驻会的学者
[00:03:20.000 --> 00:03:23.000]  也是我们环球星星译本的旧约主编
[00:03:23.000 --> 00:03:28.000]  他和我们用普通话来国语来分享
[00:03:28.000 --> 00:03:30.000]  揭开宣教者的面纱
[00:03:30.000 --> 00:03:32.000]  圣经的翻译
[00:03:32.000 --> 00:03:34.000]  解经
[00:03:34.000 --> 00:03:36.000]  神学和牧羊
[00:03:36.000 --> 00:03:39.000]  非常多方面的了解圣经的翻译
[00:03:39.000 --> 00:03:40.000]  也非常精彩
[00:03:40.000 --> 00:03:43.000]  下个星期六同样的时间来开始
[00:03:43.000 --> 00:03:45.000]  我要代表环球星星公会
[00:03:45.000 --> 00:03:47.000]  和线上所有的弟兄姐妹
[00:03:47.000 --> 00:03:50.000]  这次我们超过一千人报名
[00:03:50.000 --> 00:03:52.000]  来自十八个国家
[00:03:52.000 --> 00:03:56.000]  包括澳洲、加拿大、国内、中国大陆
[00:03:56.000 --> 00:04:01.000]  欧洲有法国、德国、西班牙、英国
[00:04:01.000 --> 00:04:07.000]  当然有香港、印度尼西亚、日本、老挝
[00:04:07.000 --> 00:04:11.000]  澳美、马来西亚、新西兰、新加坡
[00:04:11.000 --> 00:04:15.000]  台湾、澳洲、泰国、美国
[00:04:15.000 --> 00:04:18.000]  十几个国家和地区来参与
[00:04:18.000 --> 00:04:22.000]  代表环球星星公会再次感谢大家的参与
[00:04:22.000 --> 00:04:25.000]  我先来介绍一下我们的同工
[00:04:25.000 --> 00:04:26.000]  介绍到你的时候
[00:04:26.000 --> 00:04:29.000]  我们在线上有些同工在的
[00:04:29.000 --> 00:04:31.000]  我看不完所有同工
[00:04:31.000 --> 00:04:33.000]  我现在可以回来看完所有同工
[00:04:33.000 --> 00:04:36.000]  有一样的礼物给大家
[00:04:36.000 --> 00:04:39.000]  一同来主持这次的活动
[00:04:39.000 --> 00:04:42.000]  当然第一个要介绍的是张达文博士
[00:04:42.000 --> 00:04:44.000]  我们今天的主讲
[00:04:44.000 --> 00:04:47.000]  也是我们环球星星公会的总主编
[00:04:47.000 --> 00:04:49.000]  劳苦担重担很多的工作
[00:04:49.000 --> 00:04:52.000]  赖建国博士也是我们的主要学者
[00:04:52.000 --> 00:04:55.000]  也是环球星星公会的旧约主编
[00:04:55.000 --> 00:04:56.000]  赖建国博士
[00:04:56.000 --> 00:04:59.000]  环球星星公会的我们的珠汇学者
[00:04:59.000 --> 00:05:02.000]  还有就是我们圣经的奏乐主编
[00:05:02.000 --> 00:05:05.000]  我们欢迎赖博士
[00:05:05.000 --> 00:05:09.000]  另外我们的同工有丁淑明牧师
[00:05:09.000 --> 00:05:11.000]  澳洲环球星星公会的董事
[00:05:11.000 --> 00:05:13.000]  也是我们办公室的主任
[00:05:13.000 --> 00:05:15.000]  也是何伟森牧师
[00:05:15.000 --> 00:05:18.000]  加拿大环球星星公会的总干事
[00:05:18.000 --> 00:05:20.000]  刘群英姐妹
[00:05:20.000 --> 00:05:24.000]  也是我们环球星星公会的副国际总干事
[00:05:24.000 --> 00:05:26.000]  容邓克安全道
[00:05:26.000 --> 00:05:29.000]  我们美国环球星星公会的副总干事
[00:05:29.000 --> 00:05:32.000]  也是我们美国天道的总干事
[00:05:32.000 --> 00:05:35.000]  我们还有几位同工在我们中间
[00:05:35.000 --> 00:05:40.000]  包括关元健同工和李敏华团工
[00:05:40.000 --> 00:05:42.000]  Marcus和Mandy
[00:05:42.000 --> 00:05:45.000]  他们在后面一直和我们做一些投台的工作
[00:05:45.000 --> 00:05:48.000]  我们非常欢迎每一位同工
[00:05:48.000 --> 00:05:51.000]  我们整个讲座时间是有限的
[00:05:51.000 --> 00:05:54.000]  所以我们很快就要开始
[00:05:54.000 --> 00:05:57.000]  我们整个讲座其实是分为四部分
[00:05:57.000 --> 00:05:59.000]  这次分为四部分
[00:05:59.000 --> 00:06:01.000]  第一部分就是我们有主题信息
[00:06:01.000 --> 00:06:03.000]  我已经录影了
[00:06:03.000 --> 00:06:05.000]  方便大家看到字幕
[00:06:05.000 --> 00:06:08.000]  主题信息之后
[00:06:08.000 --> 00:06:10.000]  我们有两位同工
[00:06:10.000 --> 00:06:14.000]  特别邀请了两位同工做一些回应
[00:06:14.000 --> 00:06:16.000]  大家在听讲座的时候
[00:06:16.000 --> 00:06:17.000]  如果你有问题
[00:06:17.000 --> 00:06:19.000]  我们很欢迎你在Q&A
[00:06:19.000 --> 00:06:21.000]  就是最底的部分
[00:06:21.000 --> 00:06:22.000]  有一个按钮写着
[00:06:22.000 --> 00:06:23.000]  问与答
[00:06:23.000 --> 00:06:24.000]  在那部分
[00:06:24.000 --> 00:06:26.000]  你可以按一下
[00:06:26.000 --> 00:06:27.000]  可以发问问题
[00:06:27.000 --> 00:06:29.000]  如果你在听讲座中间
[00:06:29.000 --> 00:06:30.000]  你有什么问题想发问
[00:06:30.000 --> 00:06:32.000]  请你不要客气
[00:06:32.000 --> 00:06:33.000]  就放在那里
[00:06:33.000 --> 00:06:34.000]  因为我们在后面
[00:06:34.000 --> 00:06:36.000]  是会有最后一部分
[00:06:36.000 --> 00:06:37.000]  就是第四部分
[00:06:37.000 --> 00:06:41.000]  我们是会有问与答的环节
[00:06:41.000 --> 00:06:43.000]  我们请同工将你的问题
[00:06:43.000 --> 00:06:44.000]  问我们的学者
[00:06:44.000 --> 00:06:48.000]  学者就要回应你的提问
[00:06:48.000 --> 00:06:56.000]  跟着我们有两位同工
[00:06:56.000 --> 00:06:57.000]  两位目者
[00:06:57.000 --> 00:06:59.000]  用目者的角度
[00:06:59.000 --> 00:07:03.000]  去回应讲完的分享
[00:07:03.000 --> 00:07:05.000]  之后我们另一个部分
[00:07:05.000 --> 00:07:08.000]  就会是介绍圣经翻译中心
[00:07:08.000 --> 00:07:11.000]  因为我们也成立了圣经中文翻译中心
[00:07:11.000 --> 00:07:14.000]  我们会介绍一下我们的工作
[00:07:14.000 --> 00:07:15.000]  请大家来纪念
[00:07:15.000 --> 00:07:18.000]  请大家来帮助我们
[00:07:18.000 --> 00:07:19.000]  最后一部分
[00:07:19.000 --> 00:07:21.000]  就是我们有些公开的Q&A
[00:07:21.000 --> 00:07:22.000]  Q&A之后
[00:07:22.000 --> 00:07:25.000]  我们会有讨个结束
[00:07:25.000 --> 00:07:29.000]  和介绍一下白痴的一些聚会
[00:07:29.000 --> 00:07:31.000]  今天主要就是这几部分
[00:07:31.000 --> 00:07:34.000]  我的习惯是准时的
[00:07:34.000 --> 00:07:36.000]  所以我们最多是两个小时
[00:07:36.000 --> 00:07:38.000]  就会完成这次的整个聚会
[00:07:38.000 --> 00:07:40.000]  再一次代表环球声音工会
[00:07:40.000 --> 00:07:42.000]  欢迎大家来参加
[00:07:42.000 --> 00:07:43.000]  我们第二届的
[00:07:43.000 --> 00:07:45.000]  全球圣经中文翻译大会
[00:07:45.000 --> 00:07:47.000]  我相信线上的大兄姐妹
[00:07:47.000 --> 00:07:51.000]  都是对圣经翻译非常有负担
[00:07:51.000 --> 00:07:52.000]  有兴趣
[00:07:52.000 --> 00:07:55.000]  也是对圣经如何高举圣经
[00:07:55.000 --> 00:07:56.000]  如何明白圣经的真理
[00:07:56.000 --> 00:08:01.000]  是有很大的一个向往的心
[00:08:01.000 --> 00:08:03.000]  我们一同来学习
[00:08:03.000 --> 00:08:05.000]  到这个时间我们先邀请
[00:08:05.000 --> 00:08:07.000]  我们的诸位学者
[00:08:07.000 --> 00:08:09.000]  赖建国博士
[00:08:09.000 --> 00:08:11.000]  来为我们做开始的祷告
[00:08:11.000 --> 00:08:12.000]  赖博士
[00:08:12.000 --> 00:08:13.000]  交给你
[00:08:13.000 --> 00:08:14.000]  谢谢
[00:08:14.000 --> 00:08:18.000]  慈悲的天父
[00:08:18.000 --> 00:08:19.000]  亲爱的主
[00:08:19.000 --> 00:08:22.000]  我们大家恭敬来到你的面前
[00:08:22.000 --> 00:08:25.000]  向你献上我们衷心的感谢
[00:08:25.000 --> 00:08:26.000]  首先谢谢主
[00:08:26.000 --> 00:08:30.000]  感动一群弟兄姐妹
[00:08:30.000 --> 00:08:31.000]  圣经的学者
[00:08:31.000 --> 00:08:33.000]  一起参与在
[00:08:33.000 --> 00:08:36.000]  环球圣经译本的翻译
[00:08:36.000 --> 00:08:37.000]  2023年
[00:08:37.000 --> 00:08:39.000]  我们已经把这个译本
[00:08:39.000 --> 00:08:40.000]  全部印出来
[00:08:40.000 --> 00:08:42.000]  呈现给上帝
[00:08:42.000 --> 00:08:43.000]  也是贡献给
[00:08:43.000 --> 00:08:46.000]  全世界的华人社会
[00:08:46.000 --> 00:08:48.000]  接着我们也举行了
[00:08:48.000 --> 00:08:52.000]  第一届的中文圣经翻译的大会
[00:08:52.000 --> 00:08:54.000]  今天我们再次举行
[00:08:54.000 --> 00:08:57.000]  第二届的中文圣经翻译大会
[00:08:57.000 --> 00:08:59.000]  愿主赐福
[00:08:59.000 --> 00:09:01.000]  让今天张达明博士
[00:09:01.000 --> 00:09:05.000]  把他多年研究圣经的心得
[00:09:05.000 --> 00:09:07.000]  跟我们大家来分享
[00:09:07.000 --> 00:09:09.000]  让我们在主的话语上面
[00:09:09.000 --> 00:09:11.000]  能够更加的近身
[00:09:11.000 --> 00:09:13.000]  能够学习
[00:09:13.000 --> 00:09:16.000]  让圣灵亲自来引导我们大家
[00:09:16.000 --> 00:09:19.000]  愿主赐福已经报名参加的
[00:09:19.000 --> 00:09:21.000]  一千多位弟兄姐妹
[00:09:21.000 --> 00:09:23.000]  在我们今天广东话这一堂里面
[00:09:23.000 --> 00:09:26.000]  都能够有丰富的领受
[00:09:26.000 --> 00:09:28.000]  更在下个礼拜
[00:09:28.000 --> 00:09:31.000]  用普通话来讲的
[00:09:31.000 --> 00:09:33.000]  专题里面
[00:09:33.000 --> 00:09:35.000]  也都能够得到上帝的赐福
[00:09:35.000 --> 00:09:37.000]  愿主赐福整个的事工
[00:09:37.000 --> 00:09:39.000]  都能顺利
[00:09:39.000 --> 00:09:41.000]  让你的名在我们中间
[00:09:41.000 --> 00:09:42.000]  得到极大的荣耀
[00:09:42.000 --> 00:09:43.000]  愿主的国度
[00:09:43.000 --> 00:09:46.000]  传扬在全世界各个地方
[00:09:46.000 --> 00:09:49.000]  远处的人都归主为圣
[00:09:49.000 --> 00:09:51.000]  我们这样祷告祈求
[00:09:51.000 --> 00:09:54.000]  奉耶稣基督圣明
[00:09:54.000 --> 00:09:56.000]  Amen
[00:09:56.000 --> 00:09:58.000]  谢谢赖博士
[00:09:58.000 --> 00:10:00.000]  多谢赖博士为我们的祷告
[00:10:00.000 --> 00:10:03.000]  再次提醒大家
[00:10:03.000 --> 00:10:07.000]  我们有Q&A的时间
[00:10:07.000 --> 00:10:09.000]  问与答的时间
[00:10:09.000 --> 00:10:10.000]  大家如果有问题
[00:10:10.000 --> 00:10:11.000]  听到中间的问题
[00:10:11.000 --> 00:10:13.000]  按一下Q&A的部分
[00:10:13.000 --> 00:10:15.000]  你就可以写出你的问题
[00:10:15.000 --> 00:10:16.000]  我们到最后一部分
[00:10:16.000 --> 00:10:18.000]  会回应这些问题
[00:10:18.000 --> 00:10:21.000]  另外有些顶层节目需要字幕
[00:10:21.000 --> 00:10:24.000]  我们录影的部分
[00:10:24.000 --> 00:10:26.000]  全部已经放了字幕上去
[00:10:26.000 --> 00:10:28.000]  但是如果我们在直播的部分
[00:10:28.000 --> 00:10:29.000]  你需要字幕
[00:10:29.000 --> 00:10:33.000]  你只需要在显示字幕的部分按一按
[00:10:33.000 --> 00:10:34.000]  然后选广东话
[00:10:34.000 --> 00:10:36.000]  字幕就会出来
[00:10:36.000 --> 00:10:40.000]  我就将时间交给张达文博士
[00:10:40.000 --> 00:10:42.000]  张博士已经录影了一段
[00:10:42.000 --> 00:10:45.000]  大约40分钟的录影给我们
[00:10:45.000 --> 00:10:46.000]  但在后面的部分
[00:10:46.000 --> 00:10:48.000]  我们加了一些东西上去
[00:10:48.000 --> 00:10:49.000]  因为张博士说
[00:10:49.000 --> 00:10:50.000]  还有时间
[00:10:50.000 --> 00:10:51.000]  我们说你快点
[00:10:51.000 --> 00:10:55.000]  将更多的例子放在后面
[00:10:55.000 --> 00:10:58.000]  所以大家这次有40多分钟的
[00:10:58.000 --> 00:11:01.000]  一个很完整的教导给我们
[00:11:01.000 --> 00:11:04.000]  来宣讲这一部分
[00:11:04.000 --> 00:11:08.000]  张达文博士这次宣讲的题目
[00:11:08.000 --> 00:11:12.000]  我找回来
[00:11:12.000 --> 00:11:15.000]  翻译我怕读错
[00:11:15.000 --> 00:11:17.000]  翻译差异如何影响
[00:11:17.000 --> 00:11:20.000]  现代婚姻与性关系
[00:11:20.000 --> 00:11:21.000]  性议题
[00:11:21.000 --> 00:11:24.000]  所以我将时间交给Christina
[00:11:24.000 --> 00:11:27.000]  来播放这段视频
[00:11:27.000 --> 00:11:34.000]  各位顶姐妹平安
[00:11:35.000 --> 00:11:39.000]  今天我们一起思考一个很敏感
[00:11:39.000 --> 00:11:42.000]  但同时也是极其贴近大众生活
[00:11:42.000 --> 00:11:45.000]  深深影响牧养和信仰实践的题目
[00:11:45.000 --> 00:11:47.000]  这个就是翻译与伦理
[00:11:47.000 --> 00:11:49.000]  翻译的差异是如何影响
[00:11:49.000 --> 00:11:52.000]  现代婚姻与性议题
[00:11:52.000 --> 00:11:56.000]  每当我们在教会里面
[00:11:56.000 --> 00:11:58.000]  谈到这个伦理判断
[00:11:58.000 --> 00:12:00.000]  或者生活实践的时候
[00:12:00.000 --> 00:12:02.000]  不论是讲婚姻
[00:12:02.000 --> 00:12:04.000]  离婚或者性欲的课题
[00:12:04.000 --> 00:12:06.000]  我们直觉的反应
[00:12:06.000 --> 00:12:08.000]  往往都是去查圣经
[00:12:08.000 --> 00:12:10.000]  看看经文怎么说
[00:12:10.000 --> 00:12:12.000]  但是不知道大家有没有想过
[00:12:12.000 --> 00:12:14.000]  我们每一次讲道查经
[00:12:14.000 --> 00:12:16.000]  或者做辅导的时候
[00:12:16.000 --> 00:12:19.000]  我们手上拿着的那本
[00:12:19.000 --> 00:12:22.000]  其实是一本翻译过的圣经
[00:12:22.000 --> 00:12:24.000]  换句话说
[00:12:24.000 --> 00:12:28.000]  圣经的原意和现代的信徒
[00:12:28.000 --> 00:12:30.000]  的生活处境之间
[00:12:30.000 --> 00:12:32.000]  其实是隔了一层很巨大的
[00:12:32.000 --> 00:12:34.000]  语言、文化和历史
[00:12:34.000 --> 00:12:36.000]  所构成的鸿沟
[00:12:36.000 --> 00:12:38.000]  所以翻译
[00:12:38.000 --> 00:12:40.000]  从来不单止是文字上的转档
[00:12:40.000 --> 00:12:42.000]  或者机械式的对调
[00:12:42.000 --> 00:12:44.000]  而是一场
[00:12:44.000 --> 00:12:46.000]  深思熟虑的诠释行动
[00:12:46.000 --> 00:12:48.000]  这个行动
[00:12:48.000 --> 00:12:50.000]  是深切影响我们
[00:12:50.000 --> 00:12:52.000]  如何读经
[00:12:52.000 --> 00:12:54.000]  如何理解神的心意
[00:12:54.000 --> 00:12:56.000]  进而影响我们
[00:12:56.000 --> 00:12:58.000]  人生和信仰上伦理的抉择
[00:13:00.000 --> 00:13:02.000]  在我们深入探讨
[00:13:02.000 --> 00:13:04.000]  这个翻译猜疑之前
[00:13:04.000 --> 00:13:06.000]  我想先和大家强调一个前提
[00:13:06.000 --> 00:13:08.000]  我完全不是想否定
[00:13:08.000 --> 00:13:10.000]  传统译本的价值
[00:13:10.000 --> 00:13:12.000]  我们大家都知道
[00:13:12.000 --> 00:13:14.000]  其实越重要的真理
[00:13:14.000 --> 00:13:16.000]  圣经是讲得越多
[00:13:16.000 --> 00:13:18.000]  越清楚的
[00:13:18.000 --> 00:13:20.000]  任何人只要适当的
[00:13:20.000 --> 00:13:22.000]  运用常规的读经方法
[00:13:22.000 --> 00:13:24.000]  都能够很充分地
[00:13:24.000 --> 00:13:26.000]  理解核心的真理
[00:13:26.000 --> 00:13:28.000]  好像我们用了一百年的和合本
[00:13:28.000 --> 00:13:30.000]  和市面上
[00:13:30.000 --> 00:13:32.000]  绝大多数的
[00:13:32.000 --> 00:13:34.000]  圣经译本
[00:13:34.000 --> 00:13:36.000]  如果就它主要的
[00:13:36.000 --> 00:13:38.000]  核心内容和教导来说
[00:13:38.000 --> 00:13:40.000]  包括对婚姻、离婚
[00:13:40.000 --> 00:13:42.000]  或者性狱的教导
[00:13:42.000 --> 00:13:44.000]  其实都是相当准确
[00:13:44.000 --> 00:13:46.000]  相当可靠
[00:13:46.000 --> 00:13:48.000]  译本之间的差异
[00:13:48.000 --> 00:13:50.000]  通常只是在细节方面
[00:13:50.000 --> 00:13:52.000]  是产生影响
[00:13:52.000 --> 00:13:54.000]  但当然另一方面
[00:13:54.000 --> 00:13:56.000]  如果我们想在理解和实践
[00:13:56.000 --> 00:13:58.000]  真的尽忠的时候
[00:13:58.000 --> 00:14:00.000]  就不应该放过任何的细节
[00:14:00.000 --> 00:14:04.000]  容许我用一个生活上的比喻
[00:14:04.000 --> 00:14:06.000]  其实读圣经译本
[00:14:06.000 --> 00:14:08.000]  就好像透过电话
[00:14:08.000 --> 00:14:10.000]  去听对方的信息
[00:14:10.000 --> 00:14:12.000]  如果你的电话比较旧
[00:14:12.000 --> 00:14:14.000]  又多杂音或者性能不太好的时候
[00:14:14.000 --> 00:14:16.000]  在某个程度上
[00:14:16.000 --> 00:14:18.000]  是会影响到
[00:14:18.000 --> 00:14:20.000]  沟通的
[00:14:20.000 --> 00:14:22.000]  但一般来说
[00:14:22.000 --> 00:14:24.000]  不会令我们完全听不到对方
[00:14:24.000 --> 00:14:26.000]  的内容
[00:14:26.000 --> 00:14:28.000]  但在某些情况
[00:14:28.000 --> 00:14:30.000]  例如沟通的内容
[00:14:30.000 --> 00:14:32.000]  涉及非常重要
[00:14:32.000 --> 00:14:34.000]  和非常仔细的信息的时候
[00:14:34.000 --> 00:14:36.000]  例如涉及法律条文
[00:14:36.000 --> 00:14:38.000]  或者理财细节
[00:14:38.000 --> 00:14:40.000]  你听错或者听不清楚
[00:14:40.000 --> 00:14:42.000]  有时候后果都可以很严重
[00:14:42.000 --> 00:14:46.000]  这个时候我们用的电话
[00:14:46.000 --> 00:14:48.000]  就应该越少杂音越好
[00:14:48.000 --> 00:14:50.000]  同样道理
[00:14:50.000 --> 00:14:52.000]  如果你和外人谈心的时候
[00:14:52.000 --> 00:14:54.000]  太多杂音就会大杀风景
[00:14:54.000 --> 00:15:00.000]  这个就是为什么在一些情况之下
[00:15:00.000 --> 00:15:04.000]  我们需要不仅用我们熟悉的译本
[00:15:04.000 --> 00:15:06.000]  也要赋予比较新的译本
[00:15:06.000 --> 00:15:08.000]  比较高水准的译本
[00:15:08.000 --> 00:15:10.000]  因为它可以帮助一些
[00:15:10.000 --> 00:15:12.000]  没有受过专业语文训练的读者
[00:15:12.000 --> 00:15:14.000]  可以减少杂音
[00:15:14.000 --> 00:15:16.000]  让大家可以更有信心
[00:15:16.000 --> 00:15:18.000]  更有效率去理解
[00:15:18.000 --> 00:15:20.000]  圣经的原意
[00:15:20.000 --> 00:15:24.000]  所以我今天会直接对比一下
[00:15:24.000 --> 00:15:26.000]  大家非常熟悉的传统译本
[00:15:26.000 --> 00:15:30.000]  和近年出版的《环球圣经》译本
[00:15:30.000 --> 00:15:32.000]  透过几个关于婚姻离婚
[00:15:32.000 --> 00:15:34.000]  和性欲的具体经文来解释
[00:15:34.000 --> 00:15:36.000]  带大家看一下
[00:15:36.000 --> 00:15:38.000]  翻译细节的差异
[00:15:38.000 --> 00:15:40.000]  是如何实质地改变我们
[00:15:40.000 --> 00:15:42.000]  伦理观和目标的反思
[00:15:46.000 --> 00:15:50.000]  接着我们就会进入
[00:15:50.000 --> 00:15:52.000]  圣经经文提及一些关键的例子
[00:15:52.000 --> 00:15:54.000]  我想和大家说一下
[00:15:54.000 --> 00:15:56.000]  以下所举的例子
[00:15:56.000 --> 00:15:58.000]  并不是为了全面讨论
[00:15:58.000 --> 00:16:00.000]  圣经关于婚姻
[00:16:00.000 --> 00:16:02.000]  这些性议题的教导
[00:16:02.000 --> 00:16:04.000]  而只是讨论一些翻译上
[00:16:04.000 --> 00:16:06.000]  细节的差异
[00:16:06.000 --> 00:16:08.000]  是如何影响我们对这个课题的理解
[00:16:08.000 --> 00:16:12.000]  第一个例子
[00:16:12.000 --> 00:16:14.000]  我们看看《创世纪》
[00:16:14.000 --> 00:16:16.000]  第二章里面
[00:16:16.000 --> 00:16:18.000]  说到婚姻的本质和生命的连结
[00:16:18.000 --> 00:16:22.000]  这里我们看到
[00:16:22.000 --> 00:16:24.000]  这个传统译本和本有些分别
[00:16:24.000 --> 00:16:26.000]  在23节里
[00:16:26.000 --> 00:16:30.000]  其实是亚当说的话
[00:16:30.000 --> 00:16:32.000]  这里没有写全部出来
[00:16:32.000 --> 00:16:34.000]  因为比较长
[00:16:34.000 --> 00:16:36.000]  但最后那句就说
[00:16:36.000 --> 00:16:38.000]  这个要称为女人
[00:16:38.000 --> 00:16:40.000]  因为是从男人身上取出来的
[00:16:40.000 --> 00:16:42.000]  是这一个
[00:16:42.000 --> 00:16:44.000]  24节就说
[00:16:44.000 --> 00:16:46.000]  为者缘故男人将离开父母
[00:16:46.000 --> 00:16:48.000]  与妻子亲密相恋
[00:16:48.000 --> 00:16:50.000]  二人成为一体
[00:16:50.000 --> 00:16:52.000]  这里其实
[00:16:52.000 --> 00:16:54.000]  在希伯来原文里
[00:16:54.000 --> 00:16:56.000]  第24节
[00:16:56.000 --> 00:16:58.000]  他举手那里
[00:16:58.000 --> 00:17:00.000]  有一个为者缘故
[00:17:00.000 --> 00:17:02.000]  这个表明
[00:17:02.000 --> 00:17:04.000]  在第24节
[00:17:04.000 --> 00:17:06.000]  其实是一个结论
[00:17:06.000 --> 00:17:08.000]  承接在第23节的含义
[00:17:10.000 --> 00:17:12.000]  在这个原文结构里
[00:17:12.000 --> 00:17:14.000]  可以看到
[00:17:14.000 --> 00:17:18.000]  有一个很优美的交叉结构
[00:17:18.000 --> 00:17:20.000]  一个女人
[00:17:20.000 --> 00:17:22.000]  男人
[00:17:22.000 --> 00:17:24.000]  妻子
[00:17:24.000 --> 00:17:28.000]  因为在
[00:17:28.000 --> 00:17:30.000]  外语中文的缘故
[00:17:30.000 --> 00:17:34.000]  这个字可以指女人
[00:17:34.000 --> 00:17:36.000]  也可以指妻子
