
[00:00:00.000 --> 00:00:12.000]  感謝主的恩典
[00:06:50.000 --> 00:06:51.000]  然後接受他們的訓練
[00:06:51.000 --> 00:06:54.000]  所以以斯傑是第二弼的
[00:06:54.000 --> 00:06:55.000]  當時被擄的
[00:06:55.000 --> 00:07:00.000]  然後在被擄的境內
[00:07:00.000 --> 00:07:05.000]  耶和華的靈降在他的身上
[00:07:05.000 --> 00:07:07.000]  耶和華的手
[00:07:07.000 --> 00:07:09.000]  那個智異的意思說手
[00:07:09.000 --> 00:07:12.000]  他的手壓在他的那邊
[00:07:12.000 --> 00:07:13.000]  讓他有一個負擔
[00:07:13.000 --> 00:07:15.000]  有一個的看見
[00:07:15.000 --> 00:07:17.000]  讓他經歷到神
[00:07:17.000 --> 00:07:21.000]  經歷到聖靈的工作
[00:07:21.000 --> 00:07:25.000]  那你如果把三傳的大憲紀書
[00:07:25.000 --> 00:07:26.000]  所謂大少
[00:07:26.000 --> 00:07:28.000]  主要是編輔和定的
[00:07:28.000 --> 00:07:31.000]  並不是說他們的位分的大少
[00:07:31.000 --> 00:07:32.000]  以下亞書
[00:07:32.000 --> 00:07:34.000]  以下亞當然我們很清楚
[00:07:34.000 --> 00:07:36.000]  是講到受苦的僕人
[00:07:36.000 --> 00:07:39.000]  尤其是其中的聖子
[00:07:39.000 --> 00:07:41.000]  這位以下亞那邊來講的
[00:07:41.000 --> 00:07:45.000]  我們說以下亞是關乎聖子的
[00:07:45.000 --> 00:07:48.000]  耶利米第二傳的大憲書
[00:07:48.000 --> 00:07:51.000]  他形容耶和華神
[00:07:51.000 --> 00:07:53.000]  好像是一個父親的樣子
[00:07:53.000 --> 00:07:56.000]  忽然以色列民回轉過來
[00:07:56.000 --> 00:08:00.000]  就是講到一個聖父那種的慈愛
[00:08:00.000 --> 00:08:05.000]  然後以斯傑形容聖靈
[00:08:05.000 --> 00:08:10.000]  他裡面有52次提到耶和華的靈
[00:08:10.000 --> 00:08:13.000]  九月聖經裡面有300多次
[00:08:13.000 --> 00:08:15.000]  他有52次
[00:08:15.000 --> 00:08:16.000]  我們一般說
[00:08:16.000 --> 00:08:19.000]  以斯傑是聖靈的書卷
[00:08:19.000 --> 00:08:22.000]  是很多次的講到神的靈
[00:08:22.000 --> 00:08:24.000]  講到人的靈
[00:08:24.000 --> 00:08:29.000]  然後當時在第一章一開始的時候
[00:08:29.000 --> 00:08:31.000]  就開展出一個意象
[00:08:31.000 --> 00:08:33.000]  這個意象是什麼呢
[00:08:33.000 --> 00:08:35.000]  是有四個活物
[00:08:35.000 --> 00:08:39.000]  這四個活物各有不同的面貌
[00:08:39.000 --> 00:08:41.000]  就說他有四個面貌
[00:08:41.000 --> 00:08:47.000]  這個面貌後來到了啟示錄的時候
[00:08:47.000 --> 00:08:49.000]  你也是看到有四個活物
[00:08:49.000 --> 00:08:52.000]  也是有不同的面貌
[00:08:52.000 --> 00:08:53.000]  一個面貌是什麼呢
[00:08:53.000 --> 00:08:55.000]  是獅子
[00:08:55.000 --> 00:08:59.000]  形容獅子的萬獸之王的能力
[00:08:59.000 --> 00:09:03.000]  然後另外一個是牛的面貌
[00:09:03.000 --> 00:09:07.000]  牛是形容他是英勤的
[00:09:07.000 --> 00:09:10.000]  做工的那種服侍的
[00:09:10.000 --> 00:09:12.000]  很卑微的身份
[00:09:12.000 --> 00:09:14.000]  但是英勤的來做工的
[00:09:14.000 --> 00:09:16.000]  再過來是人的面貌
[00:09:16.000 --> 00:09:21.000]  人的面貌是形容人的性情
[00:09:21.000 --> 00:09:22.000]  人的智慧
[00:09:22.000 --> 00:09:24.000]  並且是完全的人性
[00:09:24.000 --> 00:09:26.000]  再過來是陰的
[00:09:26.000 --> 00:09:27.000]  是熟天的
[00:09:27.000 --> 00:09:30.000]  非常崇高的那種身份
[00:09:30.000 --> 00:09:33.000]  所以這四個的活物
[00:09:33.000 --> 00:09:35.000]  和四個的面貌
[00:09:35.000 --> 00:09:37.000]  都在啟示錄裡面有提到的
[00:09:37.000 --> 00:09:40.000]  難怪初期的教會
[00:09:40.000 --> 00:09:41.000]  有好幾個教父
[00:09:41.000 --> 00:09:43.000]  尤其是奧古斯丁
[00:09:43.000 --> 00:09:46.000]  都用這四個的活物的面貌
[00:09:46.000 --> 00:09:48.000]  來形容四傳福音
[00:09:48.000 --> 00:09:53.000]  形容馬太福音是講到
[00:09:53.000 --> 00:09:55.000]  耶穌基督的王權
[00:09:55.000 --> 00:09:58.000]  是由大而出的那個獅子
[00:09:58.000 --> 00:10:01.000]  再過來馬口福音是沒有家譜
[00:10:01.000 --> 00:10:03.000]  也沒有很多言論
[00:10:03.000 --> 00:10:05.000]  是講到他的工作工作工作
[00:10:05.000 --> 00:10:07.000]  一時到走上十字架
[00:10:07.000 --> 00:10:09.000]  然後路架福音是講到
[00:10:09.000 --> 00:10:11.000]  他的人性的流露出來
[00:10:11.000 --> 00:10:12.000]  他是個完全的人
[00:10:12.000 --> 00:10:14.000]  然後願福音一開始
[00:10:14.000 --> 00:10:16.000]  非常高超的提到
[00:10:16.000 --> 00:10:17.000]  太初有道
[00:10:17.000 --> 00:10:19.000]  道有餘神同在
[00:10:19.000 --> 00:10:24.000]  說一頭高天的老鷹在那邊飛翔
[00:10:24.000 --> 00:10:27.000]  那我們說這四個活物
[00:10:27.000 --> 00:10:29.000]  它在儀式結束裡面
[00:10:29.000 --> 00:10:33.000]  都是前行的
[00:10:33.000 --> 00:10:35.000]  不需要轉彎的
[00:10:35.000 --> 00:10:36.000]  也不需要轉身的
[00:10:36.000 --> 00:10:42.000]  來完成神要他所做的職業
[00:10:42.000 --> 00:10:45.000]  形容他們是如何的
[00:10:45.000 --> 00:10:47.000]  來完成神的職業
[00:10:47.000 --> 00:10:49.000]  並且又提到有火把
[00:10:49.000 --> 00:10:50.000]  有光輝
[00:10:50.000 --> 00:10:51.000]  有閃電
[00:10:51.000 --> 00:10:52.000]  有電光
[00:10:52.000 --> 00:10:53.000]  這一切的形容
[00:10:53.000 --> 00:10:55.000]  是講到這些活物裡邊的
[00:10:55.000 --> 00:10:58.000]  他們是非常靠近神的
[00:10:58.000 --> 00:11:00.000]  神是聖傑的
[00:11:00.000 --> 00:11:01.000]  他們也要聖傑的
[00:11:01.000 --> 00:11:03.000]  並且他們速度很快的
[00:11:03.000 --> 00:11:05.000]  好像閃電一樣的
[00:11:05.000 --> 00:11:06.000]  電光一樣的
[00:11:06.000 --> 00:11:09.000]  來完成神的職業
[00:11:09.000 --> 00:11:12.000]  一開始在第一章裡邊
[00:11:12.000 --> 00:11:14.000]  就是給我們看到這些的意象
[00:11:14.000 --> 00:11:17.000]  並且這個四個活物
[00:11:17.000 --> 00:11:19.000]  有四個輪跟著他的
[00:11:19.000 --> 00:11:21.000]  四個輪自由轉動的
[00:11:21.000 --> 00:11:23.000]  並且他有眼目的
[00:11:23.000 --> 00:11:25.000]  有時候充滿智慧的
[00:11:25.000 --> 00:11:27.000]  完成神的職業的
[00:11:27.000 --> 00:11:29.000]  這幾個都是那些的
[00:11:29.000 --> 00:11:31.000]  一開始的時候給我們看到
[00:11:31.000 --> 00:11:35.000]  神他的榮耀的彰顯
[00:11:35.000 --> 00:11:38.000]  這四個活物是伴隨著
[00:11:38.000 --> 00:11:42.000]  並且那四個輪是引導著
[00:11:42.000 --> 00:11:44.000]  那個四個活物的
[00:11:44.000 --> 00:11:47.000]  又看到那個四個活物的上面
[00:11:47.000 --> 00:11:50.000]  是有蟲窗寶座的
[00:11:50.000 --> 00:11:51.000]  在第一章裡邊
[00:11:51.000 --> 00:11:53.000]  是形容神的寶座
[00:11:53.000 --> 00:11:55.000]  安設在他那邊
[00:11:55.000 --> 00:11:59.000]  並且寶座走動的時候
[00:11:59.000 --> 00:12:02.000]  是引導著那個活物的
[00:12:02.000 --> 00:12:06.000]  是形容神他是統管著一切的
[00:12:06.000 --> 00:12:07.000]  他的主權
[00:12:07.000 --> 00:12:10.000]  他的寶座安設
[00:12:10.000 --> 00:12:14.000]  他是居守位掌王權
[00:12:14.000 --> 00:12:16.000]  待官冕的這位的主
[00:12:16.000 --> 00:12:21.000]  蟲窗彰顯在那個活物的上面
[00:12:21.000 --> 00:12:25.000]  這位的主是統管著萬有的
[00:12:25.000 --> 00:12:29.000]  沒有一件事是大到他不能解決
[00:12:29.000 --> 00:12:32.000]  也沒有一件事小到他不願意解決
[00:12:32.000 --> 00:12:36.000]  包括了帝國的興起衰落
[00:12:36.000 --> 00:12:39.000]  王的心都在耶和華的手中
[00:12:39.000 --> 00:12:43.000]  如同弄空的水一樣的自由的流轉
[00:12:43.000 --> 00:12:45.000]  這就是講到神的主權
[00:12:45.000 --> 00:12:48.000]  神的榮耀彰顯出來
[00:12:48.000 --> 00:12:52.000]  神他自己的那種榮耀的光輝
[00:12:52.000 --> 00:12:55.000]  那官冕這個字本來是很好的
[00:12:55.000 --> 00:13:00.000]  但很可惜現在新冠的病毒
[00:13:00.000 --> 00:13:02.000]  也是用官冕這個字
[00:13:02.000 --> 00:13:05.000]  Corona Virus
[00:13:05.000 --> 00:13:10.000]  Corona因為他是很多的外長的出角
[00:13:10.000 --> 00:13:13.000]  所以你這上面看起來是一個官冕
[00:13:13.000 --> 00:13:17.000]  就稱為Corona一個病毒
[00:13:17.000 --> 00:13:20.000]  但是我們需要真正看到
[00:13:20.000 --> 00:13:25.000]  戴官冕的這位榮耀的神Corona Glory
[00:13:25.000 --> 00:13:27.000]  他是真正掌權的
[00:13:27.000 --> 00:13:30.000]  而不是一個新冠的病毒
[00:13:30.000 --> 00:13:32.000]  來把我們的心控制了
[00:13:32.000 --> 00:13:34.000]  把我們整個世界都把它
[00:13:34.000 --> 00:13:37.000]  在他的掌握的裡面
[00:13:37.000 --> 00:13:41.000]  現在我們是面對這樣一個的疫情
[00:13:41.000 --> 00:13:43.000]  是全球性的一個疫情
[00:13:43.000 --> 00:13:45.000]  這個Pandemic
[00:13:45.000 --> 00:13:48.000]  Pandemic是一個全球
[00:13:48.000 --> 00:13:51.000]  但是我們需要把眼眸轉移一下
[00:13:51.000 --> 00:13:54.000]  本來是看到了一種全球性
[00:13:54.000 --> 00:13:56.000]  影響了那麼多的人
[00:13:56.000 --> 00:13:58.000]  被感染那麼多的人
[00:13:58.000 --> 00:13:59.000]  因此而死亡
[00:13:59.000 --> 00:14:01.000]  但是我們要看到
[00:14:01.000 --> 00:14:05.000]  真正掌權的是這位全能的神
[00:14:05.000 --> 00:14:07.000]  Pan Potem
[00:14:07.000 --> 00:14:10.000]  這位全在的神Pan Present
[00:14:10.000 --> 00:14:14.000]  這位全知的神Pan Sentient
[00:14:14.000 --> 00:14:17.000]  他知道每一個人的處境
[00:14:17.000 --> 00:14:21.000]  他知道整個人類的歷史的走向
[00:14:21.000 --> 00:14:23.000]  因為整個人類的歷史
[00:14:23.000 --> 00:14:25.000]  都在他的掌管裡面
[00:14:25.000 --> 00:14:27.000]  是按照他創造的計劃
[00:14:27.000 --> 00:14:29.000]  按照他救贖的計劃
[00:14:29.000 --> 00:14:33.000]  引進了彌夏亞救主的再次的來臨
[00:14:33.000 --> 00:14:36.000]  所以現在這個疫情是提醒我們
[00:14:36.000 --> 00:14:39.000]  提醒世界上的人
[00:14:39.000 --> 00:14:43.000]  你以為是人的能力很大嗎
[00:14:43.000 --> 00:14:46.000]  以為人是可以上天嗎
[00:14:46.000 --> 00:14:49.000]  以為人為萬物的尺度嗎
[00:14:49.000 --> 00:14:51.000]  可以來掌管一切嗎
[00:14:51.000 --> 00:14:54.000]  但是一個小小的病毒
[00:14:54.000 --> 00:14:58.000]  已經是全球處在一個恐慌的那邊
[00:14:58.000 --> 00:15:01.000]  並且一進入21世紀
[00:15:01.000 --> 00:15:04.000]  我們就遇上了這樣一個病毒
[00:15:04.000 --> 00:15:07.000]  維持了那麼長一段時間
[00:15:07.000 --> 00:15:08.000]  我們要知道
[00:15:08.000 --> 00:15:10.000]  這個是提醒我們
[00:15:10.000 --> 00:15:12.000]  提醒我們知道
[00:15:12.000 --> 00:15:16.000]  耶和華神他才是全能的
[00:15:16.000 --> 00:15:20.000]  他有能力可以同管住萬有
[00:15:20.000 --> 00:15:23.000]  萬有都是靠著他而立的
[00:15:23.000 --> 00:15:27.000]  並且他是與我們每一個人同在
[00:15:27.000 --> 00:15:30.000]  他是超越時間與空間
[00:15:30.000 --> 00:15:33.000]  他可以在西班牙與他們同在
[00:15:33.000 --> 00:15:36.000]  在中國 在加拿大 在美國各地
[00:15:36.000 --> 00:15:39.000]  都是與我們每一個人同在
[00:15:39.000 --> 00:15:40.000]  你可以想像一下
[00:15:40.000 --> 00:15:43.000]  他不受時間空間所限制的
[00:15:43.000 --> 00:15:45.000]  他也是全知的
[00:15:45.000 --> 00:15:47.000]  知道我們每一個人所身處的
[00:15:47.000 --> 00:15:50.000]  那種的情況是如何
[00:15:50.000 --> 00:15:53.000]  也許你是在一個困難的環境裡面
[00:15:53.000 --> 00:15:57.000]  也許你個人的一些的家人患病
[00:15:57.000 --> 00:15:59.000]  或是經濟上受了打擊
[00:15:59.000 --> 00:16:01.000]  或是孩子有一些叛逆
[00:16:01.000 --> 00:16:04.000]  但是神知道 他提示我們
[00:16:04.000 --> 00:16:06.000]  他最了解我們
[00:16:06.000 --> 00:16:09.000]  甚至比我們了解我們自己更深的
[00:16:09.000 --> 00:16:11.000]  這位耶和華神
[00:16:11.000 --> 00:16:13.000]  他是與我們同在的
[00:16:13.000 --> 00:16:16.000]  那當時在第一章的那邊
[00:16:16.000 --> 00:16:19.000]  以希解先知他看到那個意象以後
[00:16:19.000 --> 00:16:24.000]  歷時他是領受一個的呼召
[00:16:24.000 --> 00:16:26.000]  一個的蒙召
[00:16:26.000 --> 00:16:29.000]  他受命 受命做什麼呢
[00:16:29.000 --> 00:16:30.000]  在第二章裡邊呢
[00:16:30.000 --> 00:16:34.000]  是講到神給他一個的使命
[00:16:34.000 --> 00:16:37.000]  並且給他一個的能力
[00:16:37.000 --> 00:16:40.000]  要他來完成那個使命
[00:16:40.000 --> 00:16:42.000]  所以在第二章一開始就說
[00:16:42.000 --> 00:16:45.000]  你不要怕 神的靈進入你的那邊
[00:16:45.000 --> 00:16:47.000]  你要站起來
[00:16:47.000 --> 00:16:49.000]  然後你要發聖
[00:16:49.000 --> 00:16:52.000]  在這個時代裡邊來做見證
[00:16:52.000 --> 00:16:54.000]  其實我們每一個信徒
[00:16:54.000 --> 00:16:56.000]  都需要有一種受命
[00:16:56.000 --> 00:16:58.000]  受託的一個使命感
[00:16:58.000 --> 00:17:01.000]  我們是活在地上
[00:17:01.000 --> 00:17:03.000]  是帶著一個使命
[00:17:03.000 --> 00:17:06.000]  是為主耶穌來做見證的
[00:17:06.000 --> 00:17:09.000]  那當時以希解他就是來受命
[00:17:09.000 --> 00:17:12.000]  並且得到耶和華的靈
[00:17:12.000 --> 00:17:14.000]  給他的力量
[00:17:14.000 --> 00:17:16.000]  帶著這樣一個使命
[00:17:16.000 --> 00:17:18.000]  把神的話語向他的子民
[00:17:18.000 --> 00:17:22.000]  向他那個世代的世人來傳講
[00:17:22.000 --> 00:17:24.000]  傳講耶和華神是全能的
[00:17:24.000 --> 00:17:26.000]  耶和華神是全知的
[00:17:26.000 --> 00:17:28.000]  耶和華神是存在的
[00:17:28.000 --> 00:17:31.000]  這位的神他是愛世人
[00:17:31.000 --> 00:17:35.000]  他有一個的創造跟拯救的一個計畫
[00:17:35.000 --> 00:17:37.000]  他不願意一個人沉淪
[00:17:37.000 --> 00:17:39.000]  但是萬人得救
[00:17:39.000 --> 00:17:42.000]  人人都有機會回到他的跟前
[00:17:42.000 --> 00:17:44.000]  聽到福音的奧秘
[00:17:44.000 --> 00:17:46.000]  福音的好處
[00:17:46.000 --> 00:17:49.000]  他是領受這樣一個使命以後
[00:17:49.000 --> 00:17:52.000]  是帶著一個使命來出去的
[00:17:52.000 --> 00:17:53.000]  他就起來
[00:17:53.000 --> 00:17:55.000]  然後在那個時代裡邊
[00:17:55.000 --> 00:18:00.000]  傳講有關神的一個公義的信息
[00:18:00.000 --> 00:18:04.000]  也是有關災後的一個復興的一個信息
[00:18:04.000 --> 00:18:09.000]  這種的受命感跟受託感
[00:18:09.000 --> 00:18:11.000]  是非常重要的
[00:18:11.000 --> 00:18:13.000]  受命是領受神的呼召
[00:18:13.000 --> 00:18:15.000]  神的使命
[00:18:15.000 --> 00:18:17.000]  受託是神託付了我們
[00:18:17.000 --> 00:18:19.000]  你看他說
[00:18:19.000 --> 00:18:21.000]  耶和華神說仁慈
[00:18:21.000 --> 00:18:23.000]  以師姐用仁慈的稱呼他
[00:18:23.000 --> 00:18:25.000]  要聽我對你所說的
[00:18:25.000 --> 00:18:27.000]  然後要開口
[00:18:27.000 --> 00:18:30.000]  吃我所賜給你吃的
[00:18:30.000 --> 00:18:34.000]  然後就是要受託來傳講
[00:18:34.000 --> 00:18:38.000]  不要怕在不同的時代裡邊
[00:18:38.000 --> 00:18:41.000]  福音都是要傳開的
[00:18:41.000 --> 00:18:42.000]  無論是順境
[00:18:42.000 --> 00:18:44.000]  無論是得時
[00:18:44.000 --> 00:18:45.000]  或是逆境
[00:18:45.000 --> 00:18:47.000]  或是不得時
[00:18:47.000 --> 00:18:48.000]  保羅也說了
[00:18:48.000 --> 00:18:50.000]  不要傳道
[00:18:50.000 --> 00:18:53.000]  其實我們在不順境
[00:18:53.000 --> 00:18:55.000]  在不得時的環境裡邊
[00:18:55.000 --> 00:18:58.000]  更要靠主的恩典
[00:18:58.000 --> 00:19:00.000]  讓我們挺身而出
[00:19:00.000 --> 00:19:03.000]  剛強壯膽的我們起來
[00:19:03.000 --> 00:19:05.000]  為主做美好的見證
[00:19:05.000 --> 00:19:07.000]  求主幫助我們
[00:19:07.000 --> 00:19:08.000]  不要怕
[00:19:08.000 --> 00:19:11.000]  我們直管的來開口
[00:19:11.000 --> 00:19:14.000]  直管的來見證神
[00:19:14.000 --> 00:19:16.000]  在我們的家人面前
[00:19:16.000 --> 00:19:18.000]  在我們的社區面前
[00:19:18.000 --> 00:19:21.000]  在我們的生活的環境裡邊
[00:19:21.000 --> 00:19:23.000]  也要如此
[00:19:23.000 --> 00:19:26.000]  我是家裡邊第一個姓朱的
[00:19:26.000 --> 00:19:28.000]  朱雷敏
[00:19:28.000 --> 00:19:32.000]  後來是我的姐姐姓朱
[00:19:32.000 --> 00:19:35.000]  我的母親姓朱
[00:19:35.000 --> 00:19:38.000]  後來是我的大哥姓朱
[00:19:38.000 --> 00:19:43.000]  最近我的二哥也是姓朱
[00:19:43.000 --> 00:19:46.000]  並且是在他人生的最後一個階段裡邊
[00:19:46.000 --> 00:19:47.000]  來接受主的
[00:19:47.000 --> 00:19:51.000]  這個是我們每一個信徒都要做的
[00:19:51.000 --> 00:19:53.000]  我們不要怕
[00:19:53.000 --> 00:19:55.000]  像我們家人傳福音是很難的
[00:19:55.000 --> 00:19:57.000]  但是我們記得
[00:19:57.000 --> 00:19:58.000]  抓住神的恩許
[00:19:58.000 --> 00:19:59.000]  一個人姓朱
[00:19:59.000 --> 00:20:02.000]  他會把福音帶到他的家庭的
[00:20:02.000 --> 00:20:04.000]  全家都會因此蒙恩的
[00:20:04.000 --> 00:20:06.000]  求主來幫助我們
[00:20:06.000 --> 00:20:10.000]  你的家人我相信都有一些還沒有姓朱的
[00:20:10.000 --> 00:20:15.000]  無論是父母或是兄弟姊妹或親子
