
[00:00:00.000 --> 00:00:02.000]  他的權威性
[00:02:26.800 --> 00:02:28.800]  隱喻就是
[00:02:28.800 --> 00:02:35.200]  把兩樣不相關的東西放在一起
[00:02:35.200 --> 00:02:37.200]  然後會引發出新的意義
[00:02:37.200 --> 00:02:39.200]  有時候我會說一個例子
[00:02:39.200 --> 00:02:43.200]  我很喜歡看哲學家Ricker
[00:02:43.200 --> 00:02:45.200]  我很喜歡看他的東西
[00:02:45.200 --> 00:02:47.200]  我今天也帶了一些跟他有關的書
[00:02:47.200 --> 00:02:49.200]  一會兒可以考慮買
[00:02:49.200 --> 00:02:51.200]  如果不買
[00:02:51.200 --> 00:02:53.200]  我就拿回家
[00:02:53.200 --> 00:02:55.200]  不用太大壓力
[00:02:55.200 --> 00:02:57.200]  我有時候會說
[00:02:57.200 --> 00:02:59.200]  Ricker是我的牛扒
[00:02:59.200 --> 00:03:01.200]  知道什麼意思嗎?
[00:03:01.200 --> 00:03:03.200]  Ricker是我的牛扒
[00:03:03.200 --> 00:03:07.200]  其實牛扒好不好吃?
[00:03:07.200 --> 00:03:09.200]  但Ricker不是牛扒
[00:03:09.200 --> 00:03:11.200]  Ricker不是牛扒
[00:03:11.200 --> 00:03:13.200]  但Ricker是我的牛扒
[00:03:13.200 --> 00:03:15.200]  你明不明白?
[00:03:15.200 --> 00:03:17.200]  你感覺到我有話想跟你說嗎?
[00:03:17.200 --> 00:03:19.200]  感覺到嗎?
[00:03:19.200 --> 00:03:23.200]  其實隱喻就是
[00:03:23.200 --> 00:03:29.200]  把兩樣東西畫成一個等號
[00:03:29.200 --> 00:03:35.200]  所以我說Ricker好像一件牛扒
[00:03:35.200 --> 00:03:39.200]  跟Ricker是我的牛扒
[00:03:39.200 --> 00:03:41.200]  其實有兩種威力
[00:03:41.200 --> 00:03:43.200]  是兩種很不同的表達
[00:03:43.200 --> 00:03:45.200]  是很不同的
[00:03:45.200 --> 00:03:47.200]  Ricker就好像一件牛扒那麼好吃
[00:03:47.200 --> 00:03:49.200]  跟Ricker是我的牛扒
[00:03:49.200 --> 00:03:51.200]  你感覺到是有點不同嗎?
[00:03:51.200 --> 00:03:53.200]  這個只是小小的溫習
[00:03:53.200 --> 00:03:55.200]  所以我們說
[00:03:55.200 --> 00:03:57.200]  其實在近半世紀
[00:03:57.200 --> 00:04:03.200]  學者事實上對於原來語言
[00:04:03.200 --> 00:04:07.200]  如何在說和聽的過程中
[00:04:07.200 --> 00:04:11.200]  會帶來所謂的意義的產生
[00:04:11.200 --> 00:04:15.200]  就出現了很大的轉變
[00:04:15.200 --> 00:04:21.200]  在這裡就說到下一章
[00:04:21.200 --> 00:04:25.200]  隱喻和情節的構建
[00:04:25.200 --> 00:04:29.200]  一個說故事的過程
[00:04:29.200 --> 00:04:33.200]  其實不單只是文學的操作
[00:04:33.200 --> 00:04:37.200]  還叫人暫停
[00:04:37.200 --> 00:04:41.200]  依賴一些描述性的論述
[00:04:41.200 --> 00:04:46.200]  當我說Ricker是我的牛扒
[00:04:46.200 --> 00:04:47.200]  可能不是太好
[00:04:47.200 --> 00:04:48.200]  不如這樣說
[00:04:48.200 --> 00:04:50.200]  看英超是我的牛扒
[00:04:50.200 --> 00:04:52.200]  可能這樣會容易想像得到
[00:04:52.200 --> 00:04:58.200]  我知道香港有很多萬聯球迷
[00:04:58.200 --> 00:05:02.200]  我們剛剛看到萬聯輸給了一隊丁組
[00:05:02.200 --> 00:05:03.200]  他們不是叫丁組
[00:05:03.200 --> 00:05:05.200]  總之就是叫做第四級
[00:05:05.200 --> 00:05:10.200]  所以可能一說到英超
[00:05:10.200 --> 00:05:12.200]  有些人會想起萬聯
[00:05:12.200 --> 00:05:13.200]  不說萬聯了
[00:05:13.200 --> 00:05:16.200]  英超是我的牛扒
[00:05:16.200 --> 00:05:21.200]  其實英超是足球比賽
[00:05:21.200 --> 00:05:22.200]  一說到英超
[00:05:22.200 --> 00:05:28.200]  就說我知道有20隊在英國進行
[00:05:28.200 --> 00:05:32.200]  英國足球比賽有四個級別
[00:05:32.200 --> 00:05:33.200]  就是英超
[00:05:33.200 --> 00:05:35.200]  如果沒有記錯就是英冠
[00:05:35.200 --> 00:05:37.200]  然後就是League 1和League 2
[00:05:37.200 --> 00:05:40.200]  對應香港就是甲乙丙丁
[00:05:40.200 --> 00:05:42.200]  我們傳統就叫甲乙丙丁
[00:05:42.200 --> 00:05:46.200]  這些其實全部都是描述性
[00:05:46.200 --> 00:05:47.200]  簡單來說
[00:05:47.200 --> 00:05:48.200]  我把資料給你
[00:05:48.200 --> 00:05:51.200]  原來英超是什麼
[00:05:51.200 --> 00:05:54.200]  我們說這些都是描述性
[00:05:54.200 --> 00:06:01.200]  但原來隱喻就是想幫我們超越
[00:06:01.200 --> 00:06:06.200]  這個世界既有的描述性
[00:06:06.200 --> 00:06:12.200]  他想你藉著這些描述
[00:06:12.200 --> 00:06:15.200]  是會讓你有想像力
[00:06:15.200 --> 00:06:19.200]  去到另一個世界
[00:06:19.200 --> 00:06:21.200]  說得好像有點神秘
[00:06:21.200 --> 00:06:23.200]  我們基督徒跟正教很怕想像
[00:06:23.200 --> 00:06:25.200]  一想像就變成靈因派
[00:06:25.200 --> 00:06:28.200]  這是我們的病
[00:06:28.200 --> 00:06:32.200]  其實metaphor就是這樣
[00:06:32.200 --> 00:06:36.200]  你想像一下英超是我的牛扒
[00:06:36.200 --> 00:06:42.200]  其實就是想讓你用牛扒和英超的張力
[00:06:42.200 --> 00:06:45.200]  去引發你有想像
[00:06:45.200 --> 00:06:47.200]  所以我們說
[00:06:47.200 --> 00:06:51.200]  用這個相應的象徵性語言的概念和文學手法
[00:06:51.200 --> 00:06:57.200]  就再不是固定或直觀的名譽去解釋
[00:06:57.200 --> 00:06:58.200]  當我和你說
[00:06:58.200 --> 00:07:00.200]  Recur是我的牛扒
[00:07:00.200 --> 00:07:01.200]  英超是我的牛扒的時候
[00:07:01.200 --> 00:07:05.200]  其實你聽到的東西是遠超
[00:07:05.200 --> 00:07:08.200]  我和你說英超有20隊球隊
[00:07:08.200 --> 00:07:11.200]  有很多強勁的球隊
[00:07:11.200 --> 00:07:13.200]  倫敦北有隊阿仙奴
[00:07:13.200 --> 00:07:14.200]  有隊熱刺
[00:07:14.200 --> 00:07:15.200]  但他們是世仇
[00:07:15.200 --> 00:07:16.200]  我喜歡熱刺
[00:07:16.200 --> 00:07:18.200]  所以我看到阿仙奴輸球就很開心
[00:07:18.200 --> 00:07:20.200]  是遠超這些東西
[00:07:20.200 --> 00:07:23.200]  英超是我的牛扒
[00:07:23.200 --> 00:07:24.200]  Recur是我的牛扒
[00:07:24.200 --> 00:07:27.200]  他是將兩樣不相關的東西
[00:07:27.200 --> 00:07:30.200]  畫上一個等號在中間
[00:07:30.200 --> 00:07:33.200]  但又不是說一些瘋狂的東西
[00:07:33.200 --> 00:07:34.200]  你明不明
[00:07:34.200 --> 00:07:38.200]  這就是隱喻的功能
[00:07:38.200 --> 00:07:40.200]  我們小時候讀中學讀小學
[00:07:40.200 --> 00:07:44.200]  我們太多停留在隱喻
[00:07:44.200 --> 00:07:45.200]  隱喻就是沒有象
[00:07:45.200 --> 00:07:47.200]  名譽就是有象
[00:07:47.200 --> 00:07:52.200]  其實我們停留在文學描述的功能
[00:07:52.200 --> 00:07:55.200]  或者叫做文學的基本特質
[00:07:55.200 --> 00:07:57.200]  但其實我們說隱喻的功能
[00:07:57.200 --> 00:07:58.200]  從基督教的角度
[00:07:58.200 --> 00:07:59.200]  從解耶穌的比喻角度
[00:07:59.200 --> 00:08:02.200]  其實是想將一個新的
[00:08:02.200 --> 00:08:05.200]  超越你眼前既有的世界
[00:08:05.200 --> 00:08:06.200]  打開它
[00:08:06.200 --> 00:08:08.200]  然後讓你投入
[00:08:08.200 --> 00:08:13.200]  所以我們說原來用這個角度去看
[00:08:13.200 --> 00:08:16.200]  我們去到解耶穌的比喻
[00:08:16.200 --> 00:08:20.200]  就不可以當它只是擴展了的名譽
[00:08:20.200 --> 00:08:21.200]  原來是什麼呢
[00:08:21.200 --> 00:08:24.200]  是擴展的隱喻
[00:08:24.200 --> 00:08:26.200]  所以聖經的學者
[00:08:26.200 --> 00:08:30.200]  越來越不認同
[00:08:30.200 --> 00:08:33.200]  就是諸納冊
[00:08:33.200 --> 00:08:39.200]  好,在這裡我就跳到下面
[00:08:39.200 --> 00:08:42.200]  我們跳一點點
[00:08:42.200 --> 00:08:44.200]  這裡就是講到
[00:08:44.200 --> 00:08:47.200]  近代第33版
[00:08:47.200 --> 00:08:50.200]  近代不少研究耶穌的學者都說出
[00:08:50.200 --> 00:08:52.200]  我們對帕博尼的理解
[00:08:52.200 --> 00:08:54.200]  是要充分考慮希伯來文
[00:08:54.200 --> 00:08:56.200]  Mazal 的觀念
[00:08:56.200 --> 00:08:58.200]  諸納冊研究耶穌的比喻的時候
[00:08:58.200 --> 00:09:01.200]  他沒有考慮到比喻在舊約的角色
[00:09:01.200 --> 00:09:02.200]  諸納冊過分偏重了
[00:09:02.200 --> 00:09:04.200]  希臘哲學家亞歷士多德
[00:09:04.200 --> 00:09:06.200]  那種修辭學的框架
[00:09:06.200 --> 00:09:07.200]  根據亞歷士多德
[00:09:07.200 --> 00:09:09.200]  帕博尼是修辭的
[00:09:09.200 --> 00:09:10.200]  是說明性的
[00:09:10.200 --> 00:09:12.200]  是類比性的
[00:09:12.200 --> 00:09:14.200]  但是不少學者就提出
[00:09:14.200 --> 00:09:18.200]  我們對帕博尼新約的比喻這個字
[00:09:18.200 --> 00:09:20.200]  其實我們要充分考慮
[00:09:20.200 --> 00:09:22.200]  它在希伯來文的角色
[00:09:22.200 --> 00:09:25.200]  所以諸納冊他沒有考慮舊約
[00:09:25.200 --> 00:09:29.200]  他過分偏重了亞歷士多德的修辭學
[00:09:29.200 --> 00:09:32.200]  所以其實耶穌的比喻
[00:09:32.200 --> 00:09:38.200]  是遠遠超過諸納冊的看法
[00:09:38.200 --> 00:09:42.200]  在這裡因為時間關係
[00:09:42.200 --> 00:09:47.200]  我就要跳到這裡
[00:09:47.200 --> 00:09:49.200]  我先看看時間
[00:09:49.200 --> 00:09:51.200]  我現在是8點09分
[00:09:51.200 --> 00:09:53.200]  好 等我多說十分鐘
[00:09:53.200 --> 00:09:54.200]  我就有個休息
[00:09:54.200 --> 00:09:56.200]  好 這裡就說到
[00:09:56.200 --> 00:10:01.200]  就是去到剛才稍稍的和大家介紹了
[00:10:01.200 --> 00:10:03.200]  過往的教會
[00:10:03.200 --> 00:10:05.200]  教會在過往
[00:10:05.200 --> 00:10:06.200]  不是過往的教會
[00:10:06.200 --> 00:10:07.200]  教會在過往
[00:10:07.200 --> 00:10:09.200]  怎樣去理解耶穌的比喻
[00:10:09.200 --> 00:10:12.200]  現在就來到開始說
[00:10:12.200 --> 00:10:14.200]  我最想說的那些東西
[00:10:14.200 --> 00:10:17.200]  其實剛才都是鋪路
[00:10:17.200 --> 00:10:19.200]  以下就是我去引用
[00:10:19.200 --> 00:10:22.200]  這位哲學家Paul Ricoeur
[00:10:22.200 --> 00:10:23.200]  然後再說一下
[00:10:23.200 --> 00:10:26.200]  我怎樣理解耶穌的比喻
[00:10:26.200 --> 00:10:29.200]  當傳統的比喻解讀
[00:10:29.200 --> 00:10:31.200]  是隱喻
[00:10:31.200 --> 00:10:33.200]  只是用來說服
[00:10:33.200 --> 00:10:36.200]  或者應該說是比喻
[00:10:36.200 --> 00:10:39.200]  是一種修辭手法
[00:10:39.200 --> 00:10:42.200]  Ricoeur他認為隱喻的本質
[00:10:42.200 --> 00:10:48.200]  其實是一種語意的創新
[00:10:48.200 --> 00:10:52.200]  即著將既有的語言結構
[00:10:52.200 --> 00:10:54.200]  去到打破
[00:10:54.200 --> 00:10:57.200]  隱喻耶穌的比喻
[00:10:57.200 --> 00:11:01.200]  是能夠改造塑造你對現實的理解
[00:11:01.200 --> 00:11:03.200]  舉一個例子說
[00:11:03.200 --> 00:11:06.200]  在那個 即是隱喻給你看
[00:11:06.200 --> 00:11:10.200]  時間是一個小偷
[00:11:10.200 --> 00:11:13.200]  時間是不是小偷
[00:11:13.200 --> 00:11:15.200]  時間不是小偷
[00:11:15.200 --> 00:11:18.200]  Time is a thief
[00:11:18.200 --> 00:11:22.200]  但是當我說時間是一個小偷
[00:11:22.200 --> 00:11:24.200]  A=B的時候
[00:11:24.200 --> 00:11:29.200]  我們說一方面其實是犯了規的
[00:11:29.200 --> 00:11:35.200]  小偷是在街上
[00:11:35.200 --> 00:11:37.200]  一下不經意見你
[00:11:37.200 --> 00:11:39.200]  就不留神
[00:11:39.200 --> 00:11:42.200]  就在你的褲袋裡拿走你的錢包
[00:11:42.200 --> 00:11:45.200]  那些叫做小偷
[00:11:45.200 --> 00:11:47.200]  所以時間不是小偷
[00:11:47.200 --> 00:11:49.200]  時間不會這樣伸手
[00:11:49.200 --> 00:11:52.200]  進你的褲袋裡
[00:11:52.200 --> 00:11:55.200]  拿走你的錢包
[00:11:55.200 --> 00:12:00.200]  但是當我說時間是個小偷的時候
[00:12:00.200 --> 00:12:03.200]  你會不會留意到
[00:12:03.200 --> 00:12:06.200]  其實這兩樣東西這樣拼在一起
[00:12:06.200 --> 00:12:09.200]  是能夠帶出一種新意義
[00:12:09.200 --> 00:12:15.200]  因為原來時間就如一個小偷
[00:12:15.200 --> 00:12:19.200]  他會在不經不覺的情況下
[00:12:19.200 --> 00:12:21.200]  將你的青春
[00:12:21.200 --> 00:12:23.200]  將你的記憶
[00:12:23.200 --> 00:12:27.200]  將你所珍重的關係
[00:12:27.200 --> 00:12:29.200]  都會拿走
[00:12:29.200 --> 00:12:32.200]  所以時間是個小偷
[00:12:32.200 --> 00:12:34.200]  這個比喻 這個隱喻
[00:12:34.200 --> 00:12:35.200]  metaphor
[00:12:35.200 --> 00:12:45.200]  他能夠超越了一般我們描述性的既有語言框架
[00:12:45.200 --> 00:12:53.200]  他去到透過一個故意計算的錯誤
[00:12:53.200 --> 00:12:54.200]  什麼意思呢
[00:12:54.200 --> 00:12:56.200]  是精心設計的
[00:12:56.200 --> 00:13:00.200]  有些東西不等於
[00:13:00.200 --> 00:13:02.200]  放在一起是沒有意思的
[00:13:02.200 --> 00:13:04.200]  我舉一個例子
[00:13:04.200 --> 00:13:09.200]  三角形是一個小偷
[00:13:09.200 --> 00:13:11.200]  你知道什麼是三角形嗎
[00:13:11.200 --> 00:13:12.200]  是三角形
[00:13:12.200 --> 00:13:15.200]  你說三角形是一個小偷
[00:13:15.200 --> 00:13:17.200]  你在說什麼
[00:13:17.200 --> 00:13:18.200]  你傻的吧
[00:13:18.200 --> 00:13:19.200]  是沒有意思的
[00:13:19.200 --> 00:13:20.200]  有沒有人看到有意思的
[00:13:20.200 --> 00:13:22.200]  我看不到的
[00:13:22.200 --> 00:13:23.200]  如果你看到的話
[00:13:23.200 --> 00:13:24.200]  我聽到是什麼意思
[00:13:24.200 --> 00:13:25.200]  我真的看不到三個小偷
[00:13:25.200 --> 00:13:26.200]  正方形不是嗎
[00:13:26.200 --> 00:13:27.200]  還是圓形
[00:13:27.200 --> 00:13:31.200]  但是當我們說時間是一個小偷
[00:13:31.200 --> 00:13:35.200]  你會發現這句說話不是無稽的
[00:13:35.200 --> 00:13:36.200]  不是瘋的
[00:13:36.200 --> 00:13:37.200]  不是瘋的
[00:13:37.200 --> 00:13:39.200]  不是亂來的
[00:13:39.200 --> 00:13:41.200]  他雖然犯了規
[00:13:41.200 --> 00:13:44.200]  但是他透過這種犯規
[00:13:44.200 --> 00:13:47.200]  讓你藉著這種文學
[00:13:47.200 --> 00:13:52.200]  去見到一個新的世界
[00:13:52.200 --> 00:13:57.200]  讓你改變你對時間的看法
[00:13:57.200 --> 00:13:59.200]  你可能覺得時間是什麼
[00:13:59.200 --> 00:14:03.200]  時間就是一分一秒的在按鈕
[00:14:03.200 --> 00:14:04.200]  時間是什麼
[00:14:04.200 --> 00:14:05.200]  就是剩下六分鐘
[00:14:05.200 --> 00:14:06.200]  要休息
[00:14:06.200 --> 00:14:07.200]  時間是什麼
[00:14:07.200 --> 00:14:09.200]  時間是一個小偷
[00:14:09.200 --> 00:14:10.200]  突然間
[00:14:10.200 --> 00:14:15.200]  是將一種很有意境的
[00:14:15.200 --> 00:14:18.200]  這種意境不是將一些
[00:14:18.200 --> 00:14:20.200]  我們說現代主義
[00:14:20.200 --> 00:14:24.200]  告訴你的數學
[00:14:24.200 --> 00:14:27.200]  不是想得罪數學的人
[00:14:27.200 --> 00:14:30.200]  一些客觀的東西
[00:14:30.200 --> 00:14:32.200]  超越了那樣東西
[00:14:32.200 --> 00:14:36.200]  是一種改寫你的人生視野
[00:14:36.200 --> 00:14:41.200]  時間是一個小偷
[00:14:41.200 --> 00:14:43.200]  所以我們說
[00:14:43.200 --> 00:14:46.200]  這種對隱喻的理解
[00:14:46.200 --> 00:14:52.200]  其實我們說對隱喻的理解有很多種
[00:14:52.200 --> 00:14:55.200]  Recur是我認為最配合基督教
[00:14:55.200 --> 00:15:00.200]  能夠突破下面的第二點
[00:15:00.200 --> 00:15:04.200]  突破虛構文學結構
[00:15:04.200 --> 00:15:08.200]  不能夠指涉讀者現實世界的框框
[00:15:08.200 --> 00:15:09.200]  什麼意思呢
[00:15:09.200 --> 00:15:11.200]  很多時候我們以為
[00:15:11.200 --> 00:15:13.200]  看這些耶穌的比喻
[00:15:13.200 --> 00:15:17.200]  很多時候都是不實際的
[00:15:17.200 --> 00:15:18.200]  你有沒有發現
[00:15:18.200 --> 00:15:19.200]  耶穌的很多比喻
[00:15:19.200 --> 00:15:21.200]  是不可以照做的
[00:15:21.200 --> 00:15:22.200]  是不可行的
[00:15:22.200 --> 00:15:24.200]  我們說時間是一個小偷
[00:15:24.200 --> 00:15:26.200]  其實都是文學
[00:15:26.200 --> 00:15:28.200]  你看以前的愛情小說
[00:15:28.200 --> 00:15:29.200]  看武俠小說
[00:15:29.200 --> 00:15:30.200]  看科幻小說
[00:15:30.200 --> 00:15:33.200]  這些都是假的
[00:15:33.200 --> 00:15:34.200]  是假的
[00:15:34.200 --> 00:15:35.200]  假的即是什麼
[00:15:35.200 --> 00:15:37.200]  其實你去一會兒
[00:15:37.200 --> 00:15:38.200]  完了這個聚會之後
[00:15:38.200 --> 00:15:40.200]  你可以去附近看
[00:15:40.200 --> 00:15:41.200]  現在還有沒有九點半
[00:15:41.200 --> 00:15:42.200]  戲院還有沒有
[00:15:42.200 --> 00:15:45.200]  戲院還未接完
[00:15:45.200 --> 00:15:47.200]  你去看戲
[00:15:47.200 --> 00:15:50.200]  看戲都是離開現實
[00:15:50.200 --> 00:15:51.200]  你進到戲院
[00:15:51.200 --> 00:15:52.200]  進到文學世界
[00:15:52.200 --> 00:15:53.200]  進到劇本
[00:15:53.200 --> 00:15:54.200]  你離開現實
[00:15:54.200 --> 00:15:55.200]  不是的
[00:15:55.200 --> 00:15:57.200]  根據這個說法
[00:15:57.200 --> 00:15:58.200]  如果我們說
[00:15:58.200 --> 00:15:59.200]  一會兒再說下去
[00:15:59.200 --> 00:16:01.200]  其實故事
[00:16:01.200 --> 00:16:02.200]  敘事
[00:16:02.200 --> 00:16:09.200]  就是一個隱喻的網絡
[00:16:09.200 --> 00:16:10.200]  所以其實
[00:16:10.200 --> 00:16:12.200]  頂姐妹
[00:16:12.200 --> 00:16:15.200]  我們要說隱喻是什麼
[00:16:15.200 --> 00:16:18.200]  因為這種的敘事
[00:16:18.200 --> 00:16:20.200]  哲學或者神學
[00:16:20.200 --> 00:16:23.200]  就是進一步的去到見機
[00:16:23.200 --> 00:16:25.200]  metaphor
[00:16:25.200 --> 00:16:29.200]  然後將它擴展去到理解故事
[00:16:29.200 --> 00:16:31.200]  其實故事
[00:16:31.200 --> 00:16:32.200]  劇本
[00:16:32.200 --> 00:16:33.200]  一個plot
[00:16:33.200 --> 00:16:36.200]  從來就是讓你去到改寫
[00:16:36.200 --> 00:16:38.200]  對世界的看法
[00:16:38.200 --> 00:16:41.200]  所以不要小看小說
[00:16:41.200 --> 00:16:42.200]  一個小說
[00:16:42.200 --> 00:16:43.200]  一本故事
[00:16:43.200 --> 00:16:45.200]  一套電影
[00:16:45.200 --> 00:16:47.200]  它能夠令一個人
[00:16:47.200 --> 00:16:49.200]  變得對這個世界
[00:16:49.200 --> 00:16:50.200]  很粉飾疾足
[00:16:50.200 --> 00:16:52.200]  亦都可以令一個人
[00:16:52.200 --> 00:16:53.200]  對這個世界
[00:16:53.200 --> 00:16:54.200]  變得很
[00:16:54.200 --> 00:16:58.200]  有那種的認同和關懷
[00:16:58.200 --> 00:17:00.200]  所以原來
[00:17:00.200 --> 00:17:02.200]  那種的威力
[00:17:02.200 --> 00:17:03.200]  是那麼大
[00:17:03.200 --> 00:17:04.200]  所以我們說
[00:17:04.200 --> 00:17:05.200]  下面就是
[00:17:05.200 --> 00:17:07.200]  用上面這種
[00:17:07.200 --> 00:17:09.200]  時間時的小偷的為例
[00:17:09.200 --> 00:17:10.200]  我們賦予了時間
[00:17:10.200 --> 00:17:12.200]  一種小偷的特質
[00:17:12.200 --> 00:17:15.200]  一種夾雜著現實世界
[00:17:15.200 --> 00:17:18.200]  和想像世界的張力
[00:17:18.200 --> 00:17:20.200]  就出現了
[00:17:20.200 --> 00:17:23.200]  所以讀者用這種路徑去讀
[00:17:23.200 --> 00:17:26.200]  就會從一般的現實
[00:17:26.200 --> 00:17:29.200]  走去到一個叫做故事的想像
[00:17:29.200 --> 00:17:31.200]  它們能夠被激發
[00:17:31.200 --> 00:17:35.200]  走去到一個更加深層的思考
[00:17:35.200 --> 00:17:38.200]  和情感的共鳴
[00:17:38.200 --> 00:17:39.200]  讓他們去體會
[00:17:39.200 --> 00:17:42.200]  時間時的小偷
[00:17:42.200 --> 00:17:45.200]  是如何悄然地
[00:17:45.200 --> 00:17:48.200]  偷走了他的歲月
[00:17:48.200 --> 00:17:49.200]  他的記憶
[00:17:49.200 --> 00:17:51.200]  說完最後這一版
[00:17:51.200 --> 00:17:52.200]  我們有個休息
[00:17:52.200 --> 00:17:54.200]  見基以上的
[00:17:54.200 --> 00:17:56.200]  隱喻的理解
[00:17:56.200 --> 00:17:58.200]  Recurr 進一步指出
[00:17:58.200 --> 00:18:00.200]  其實耶穌的比喻
[00:18:00.200 --> 00:18:02.200]  是有三個元素的
[00:18:02.200 --> 00:18:04.200]  一會兒我們會用這三個元素
[00:18:04.200 --> 00:18:07.200]  去解釋這個好撒迷藍的比喻
[00:18:07.200 --> 00:18:09.200]  如果我有時間的話
[00:18:09.200 --> 00:18:10.200]  第一
[00:18:10.200 --> 00:18:13.200]  耶穌的比喻是一個metaphor
[00:18:13.200 --> 00:18:14.200]  metaphor 隱喻
[00:18:14.200 --> 00:18:16.200]  剛才花了很多時間說
[00:18:16.200 --> 00:18:18.200]  他跟你說一件事
[00:18:18.200 --> 00:18:22.200]  但其實他是想說另一件事
[00:18:22.200 --> 00:18:23.200]  跟你說一件事
[00:18:23.200 --> 00:18:26.200]  但背後是想說另一件事
[00:18:26.200 --> 00:18:27.200]  另外
[00:18:27.200 --> 00:18:28.200]  耶穌的比喻是一個敘事
[00:18:28.200 --> 00:18:29.200]  第三
[00:18:29.200 --> 00:18:31.200]  它是一個福音的題材
[00:18:31.200 --> 00:18:34.200]  所以我們說
[00:18:34.200 --> 00:18:35.200]  每個敘事
[00:18:35.200 --> 00:18:39.200]  就是一個隱喻的網絡
[00:18:39.200 --> 00:18:42.200]  它會是一些詩意的論述
[00:18:42.200 --> 00:18:44.200]  他讀完耶穌的比喻之後
[00:18:44.200 --> 00:18:48.200]  是想更新
[00:18:48.200 --> 00:18:52.200]  你對這個世界的看法
[00:18:52.200 --> 00:18:54.200]  而我們說
[00:18:54.200 --> 00:18:56.200]  進一步去理解耶穌的比喻
[00:18:56.200 --> 00:19:01.200]  就是去了解他的故事的plot
[00:19:01.200 --> 00:19:04.200]  每個故事的情節
[00:19:04.200 --> 00:19:07.200]  都會有一個衝突
[00:19:07.200 --> 00:19:09.200]  比喻故事的主人翁
[00:19:09.200 --> 00:19:12.200]  會面對一些倫理困境
[00:19:12.200 --> 00:19:15.200]  迫他去尋找解決方法
[00:19:15.200 --> 00:19:16.200]  而另一方面
[00:19:16.200 --> 00:19:19.200]  故事也會邀請讀者
[00:19:19.200 --> 00:19:22.200]  在心智和情感上投入
[00:19:22.200 --> 00:19:25.200]  激發他按照佈局
[00:19:25.200 --> 00:19:29.200]  去聯想他現實世界的新身份
[00:19:29.200 --> 00:19:31.200]  所以
[00:19:31.200 --> 00:19:34.200]  我停在這裡
[00:19:34.200 --> 00:19:40.200]  當你和我一起去讀
[00:19:40.200 --> 00:19:45.200]  好撒馬利亞人的比喻的時候
[00:19:45.200 --> 00:19:47.200]  你有兩種讀法
[00:19:47.200 --> 00:19:49.200]  第一種讀法是
[00:19:49.200 --> 00:19:51.200]  好撒馬利亞人的比喻
