
[00:00:00.000 --> 00:00:02.000]  Thank you, 平安
[00:02:34.500 --> 00:02:36.500]  但是這樣又是什麼意思呢?
[00:02:36.500 --> 00:02:38.500]  就是今晚我會跟大家去看的
[00:02:38.500 --> 00:02:41.500]  今天給大家的筆記本有12頁
[00:02:41.500 --> 00:02:45.500]  大家可能會印得比較密
[00:02:45.500 --> 00:02:47.500]  就沒有12頁那麼多
[00:02:47.500 --> 00:02:49.500]  有些過多的
[00:02:49.500 --> 00:02:51.500]  這裡2個小時講座
[00:02:51.500 --> 00:02:54.500]  10頁的筆記本一般2個小時講座
[00:02:54.500 --> 00:02:58.500]  如果在中間再多些東西
[00:02:58.500 --> 00:03:00.500]  2頁筆記本已經是不足2個小時
[00:03:00.500 --> 00:03:02.500]  12頁很明顯是講不完的
[00:03:02.500 --> 00:03:04.500]  所以有些東西會快一點
[00:03:04.500 --> 00:03:06.500]  有些東西我都不會多看
[00:03:06.500 --> 00:03:09.500]  最後的部分我就不會多講
[00:03:09.500 --> 00:03:12.500]  只是點出一些最重要的現實
[00:03:12.500 --> 00:03:14.500]  就是不是一切
[00:03:14.500 --> 00:03:16.500]  再祈禱
[00:03:16.500 --> 00:03:18.500]  天父我們將下面時間用來交代
[00:03:18.500 --> 00:03:20.500]  讓我們聚集
[00:03:20.500 --> 00:03:26.500]  讓我們的人生就成為一個敬拜的人生
[00:03:26.500 --> 00:03:28.500]  亦都不限於此時此地
[00:03:28.500 --> 00:03:32.500]  是要我們生命正因為來自祢
[00:03:32.500 --> 00:03:34.500]  如於祢
[00:03:34.500 --> 00:03:36.500]  我們的生命都能夠在地上
[00:03:36.500 --> 00:03:38.500]  成為祢自己的見證人
[00:03:38.500 --> 00:03:40.500]  在敬拜祢的時候
[00:03:40.500 --> 00:03:42.500]  就能夠為祢做見證
[00:03:42.500 --> 00:03:44.500]  通過奉尊願求
[00:03:44.500 --> 00:03:48.500]  好 先一些簡單的
[00:03:48.500 --> 00:03:49.500]  都是不簡單的
[00:03:49.500 --> 00:03:50.500]  我一定要看近一點
[00:03:50.500 --> 00:03:52.500]  看大家遠就無所謂
[00:03:52.500 --> 00:03:56.500]  是開頭那裡
[00:03:56.500 --> 00:04:00.500]  第一些人類學簡單的東西
[00:04:00.500 --> 00:04:03.500]  我們先再進去聖經裡面的東西
[00:04:03.500 --> 00:04:04.500]  敬拜作為宗教情操
[00:04:04.500 --> 00:04:06.500]  宗教行為和文化現象
[00:04:06.500 --> 00:04:09.500]  是在一般的人類學裡面
[00:04:09.500 --> 00:04:14.500]  都會作為二分法裡面其中一個表象
[00:04:14.500 --> 00:04:20.500]  現象就是一種二分法的二分
[00:04:20.500 --> 00:04:23.500]  人類文化裡面二分的現象
[00:04:23.500 --> 00:04:28.500]  是一種人類文化生活裡面的體認
[00:04:28.500 --> 00:04:31.500]  將生活分開成sacred和profane
[00:04:31.500 --> 00:04:36.500]  是神聖和俗世
[00:04:36.500 --> 00:04:39.500]  其實三類都差不多意思
[00:04:39.500 --> 00:04:40.500]  sacred和profane
[00:04:40.500 --> 00:04:42.500]  神聖和世俗
[00:04:42.500 --> 00:04:44.500]  mundane和transcendental
[00:04:44.500 --> 00:04:45.500]  mundane就是地上的
[00:04:45.500 --> 00:04:48.500]  transcendental就是超然的天上的
[00:04:48.500 --> 00:04:51.500]  human and divine就是指人
[00:04:51.500 --> 00:04:53.500]  人就是我們物質
[00:04:53.500 --> 00:04:55.500]  人世間的東西
[00:04:55.500 --> 00:04:56.500]  地上的東西
[00:04:56.500 --> 00:04:58.500]  或者是物質上的東西
[00:04:58.500 --> 00:04:59.500]  versus divine
[00:04:59.500 --> 00:05:02.500]  divine就是超然
[00:05:02.500 --> 00:05:03.500]  可以說是神聖
[00:05:03.500 --> 00:05:08.500]  可以說是人之上的
[00:05:08.500 --> 00:05:10.500]  是靈性的東西
[00:05:10.500 --> 00:05:13.500]  無論你怎樣看它
[00:05:13.500 --> 00:05:15.500]  注重它哪一對的觀念都好
[00:05:15.500 --> 00:05:16.500]  都是二分的
[00:05:16.500 --> 00:05:18.500]  都是對立的
[00:05:18.500 --> 00:05:19.500]  不過一會兒我們會看到
[00:05:19.500 --> 00:05:21.500]  有些東西又不是完全對立
[00:05:21.500 --> 00:05:25.500]  譬如說第二點的人類學
[00:05:25.500 --> 00:05:27.500]  和宗教學有關點而
[00:05:27.500 --> 00:05:29.500]  ritual或者禮而
[00:05:29.500 --> 00:05:30.500]  一般翻譯成禮而
[00:05:30.500 --> 00:05:32.500]  多一些就是點而
[00:05:32.500 --> 00:05:33.500]  可能比較合適一點
[00:05:33.500 --> 00:05:34.500]  講法的理論
[00:05:34.500 --> 00:05:37.500]  尤其是祭祀的點而
[00:05:37.500 --> 00:05:42.500]  有時二分法又未必一定是最準確的
[00:05:42.500 --> 00:05:46.500]  尤其是由一個非信仰的角度
[00:05:46.500 --> 00:05:48.500]  人類學家來分析
[00:05:48.500 --> 00:05:54.500]  將點而和人類其他的集體行為
[00:05:54.500 --> 00:05:56.500]  或者個人的行為
[00:05:56.500 --> 00:05:57.500]  做一個比較
[00:05:57.500 --> 00:06:02.500]  其實是一個光譜裏面
[00:06:02.500 --> 00:06:06.500]  它可能偏向某些一邊邊
[00:06:06.500 --> 00:06:09.500]  多於普通的行為
[00:06:09.500 --> 00:06:10.500]  為甚麼呢?
[00:06:10.500 --> 00:06:13.500]  譬如點而作為語言
[00:06:13.500 --> 00:06:15.500]  語言你和我說的
[00:06:15.500 --> 00:06:17.500]  我現在都是用語言說話
[00:06:17.500 --> 00:06:19.500]  語言其實都是一種符號
[00:06:19.500 --> 00:06:24.500]  符號是任何東西都可以成為符號
[00:06:24.500 --> 00:06:26.500]  物件、行為都可以是符號
[00:06:26.500 --> 00:06:29.500]  所以手語是語言也是符號
[00:06:29.500 --> 00:06:31.500]  物件紅綠燈是物件
[00:06:31.500 --> 00:06:33.500]  它就是一個符號
[00:06:33.500 --> 00:06:34.500]  是在溝通的
[00:06:34.500 --> 00:06:37.500]  它告訴你何時好行何時不好行
[00:06:37.500 --> 00:06:38.500]  你看到紅色
[00:06:38.500 --> 00:06:39.500]  它告訴你不要走
[00:06:39.500 --> 00:06:40.500]  它在跟你溝通
[00:06:40.500 --> 00:06:41.500]  是一件物件
[00:06:41.500 --> 00:06:43.500]  一個顏色就告訴你
[00:06:43.500 --> 00:06:45.500]  但點而作為語言
[00:06:45.500 --> 00:06:46.500]  即是禮而
[00:06:46.500 --> 00:06:48.500]  你發覺如何分析禮而呢?
[00:06:48.500 --> 00:06:50.500]  人類學家就說
[00:06:50.500 --> 00:06:52.500]  它有些特性
[00:06:52.500 --> 00:06:53.500]  譬如說重複
[00:06:53.500 --> 00:06:55.500]  禮而是必須要重複的
[00:06:55.500 --> 00:06:57.500]  你人生做一次
[00:06:57.500 --> 00:07:01.500]  那些就很難變成禮而
[00:07:01.500 --> 00:07:03.500]  譬如生子生不得太多次
[00:07:03.500 --> 00:07:07.500]  那些生子身肉就很難變成禮而
[00:07:07.500 --> 00:07:08.500]  是特別事件
[00:07:08.500 --> 00:07:10.500]  但很難變成一個點而
[00:07:10.500 --> 00:07:14.500]  但是因為生子太普遍
[00:07:14.500 --> 00:07:16.500]  reproduction
[00:07:16.500 --> 00:07:18.500]  是一個太普遍的現實
[00:07:18.500 --> 00:07:20.500]  你自己一家人生不到多少次
[00:07:20.500 --> 00:07:22.500]  但是周圍附近
[00:07:22.500 --> 00:07:23.500]  尤其是以前的世界
[00:07:23.500 --> 00:07:25.500]  生育是好多些
[00:07:25.500 --> 00:07:26.500]  現在不是生的
[00:07:26.500 --> 00:07:29.500]  生育率還是高的時候
[00:07:29.500 --> 00:07:32.500]  你是一家人生的多極有限
[00:07:32.500 --> 00:07:34.500]  但是整條村或者整個地區
[00:07:34.500 --> 00:07:35.500]  都會重複
[00:07:35.500 --> 00:07:37.500]  即是生育的事情不斷發生
[00:07:37.500 --> 00:07:39.500]  都要有禮而
[00:07:39.500 --> 00:07:41.500]  坐院那些
[00:07:41.500 --> 00:07:43.500]  變成吃什麼
[00:07:43.500 --> 00:07:44.500]  做什麼
[00:07:44.500 --> 00:07:46.500]  有什麼事情做得很洗頭
[00:07:46.500 --> 00:07:48.500]  都變成是重複性的事情
[00:07:48.500 --> 00:07:49.500]  行動性
[00:07:49.500 --> 00:07:50.500]  勾滿性
[00:07:50.500 --> 00:07:51.500]  你做某些事情
[00:07:51.500 --> 00:07:53.500]  會勾起你某些記憶
[00:07:53.500 --> 00:07:56.500]  或者某些的
[00:07:56.500 --> 00:07:59.500]  帶出某些訊息
[00:07:59.500 --> 00:08:01.500]  往往會形式化
[00:08:01.500 --> 00:08:02.500]  即是一做
[00:08:02.500 --> 00:08:04.500]  大家都一起做同樣的事情
[00:08:04.500 --> 00:08:05.500]  秩序化
[00:08:05.500 --> 00:08:06.500]  舞台化
[00:08:06.500 --> 00:08:10.500]  舞台化甚至是有戲劇的性質
[00:08:10.500 --> 00:08:13.500]  有表演的味道
[00:08:13.500 --> 00:08:17.500]  比如說長洲
[00:08:17.500 --> 00:08:18.500]  QC
[00:08:18.500 --> 00:08:20.500]  太平清朝
[00:08:20.500 --> 00:08:22.500]  很明顯是舞台
[00:08:22.500 --> 00:08:23.500]  動住小朋友
[00:08:23.500 --> 00:08:25.500]  小朋友在上面
[00:08:25.500 --> 00:08:26.500]  整個舞台
[00:08:26.500 --> 00:08:28.500]  有集體的要求
[00:08:28.500 --> 00:08:30.500]  和集體的作用
[00:08:30.500 --> 00:08:32.500]  往往是單一一個人
[00:08:32.500 --> 00:08:34.500]  或者甚至是一家人
[00:08:34.500 --> 00:08:35.500]  自己所做的事情
[00:08:35.500 --> 00:08:38.500]  同時和所有其他的語言一樣
[00:08:38.500 --> 00:08:39.500]  作為語言
[00:08:39.500 --> 00:08:41.500]  不單止反映上述的群體
[00:08:41.500 --> 00:08:43.500]  行為的一個面向
[00:08:43.500 --> 00:08:44.500]  更可以透過它
[00:08:44.500 --> 00:08:47.500]  演繹和改變某些社會現象
[00:08:47.500 --> 00:08:51.500]  典義本身可以用來改變社會
[00:08:51.500 --> 00:08:58.500]  因為禮儀背後那種動力
[00:08:58.500 --> 00:08:59.500]  它所釋放
[00:08:59.500 --> 00:09:00.500]  溝通的一個訊息
[00:09:00.500 --> 00:09:03.500]  能夠將社會裏面
[00:09:03.500 --> 00:09:05.500]  對立的某些東西
[00:09:05.500 --> 00:09:08.500]  可以慢慢慢慢地作出改變
[00:09:08.500 --> 00:09:11.500]  改變所謂宗教禮儀的力量
[00:09:11.500 --> 00:09:12.500]  不過這樣做
[00:09:12.500 --> 00:09:14.500]  又不可能過分地分別
[00:09:14.500 --> 00:09:16.500]  rituals和non-rituals
[00:09:16.500 --> 00:09:20.500]  所以下面2.2那裏就說
[00:09:20.500 --> 00:09:22.500]  其實典義或者禮儀
[00:09:22.500 --> 00:09:25.500]  有時對參與的人是沒有意義的
[00:09:25.500 --> 00:09:26.500]  就算我們教會裏面
[00:09:26.500 --> 00:09:29.500]  某些禮儀對我們可能是沒有意義的
[00:09:29.500 --> 00:09:30.500]  又或者不同的參與者
[00:09:30.500 --> 00:09:33.500]  對不同的參與者有不同的理解
[00:09:33.500 --> 00:09:35.500]  站起來坐下來天主教
[00:09:35.500 --> 00:09:36.500]  站起來坐下來
[00:09:36.500 --> 00:09:37.500]  有意思的
[00:09:37.500 --> 00:09:40.500]  但又對一些人來說沒有甚麼特別意思
[00:09:40.500 --> 00:09:41.500]  就這樣做
[00:09:41.500 --> 00:09:43.500]  循例我們說循例這樣做
[00:09:43.500 --> 00:09:45.500]  已經失去某些意思
[00:09:45.500 --> 00:09:47.500]  循覆性行動性
[00:09:47.500 --> 00:09:48.500]  但已經沒有甚麼
[00:09:48.500 --> 00:09:51.500]  勾換到甚麼訊息
[00:09:51.500 --> 00:09:52.500]  甚麼理解出來
[00:09:52.500 --> 00:09:53.500]  亦都會這樣
[00:09:53.500 --> 00:09:56.500]  但是即使這樣
[00:09:56.500 --> 00:09:57.500]  禮儀繼續進行
[00:09:57.500 --> 00:09:59.500]  甚至有些情況裏面
[00:09:59.500 --> 00:10:01.500]  更加增添它的活力
[00:10:01.500 --> 00:10:02.500]  如果是這樣的話
[00:10:02.500 --> 00:10:05.500]  我們就發覺禮儀本身
[00:10:05.500 --> 00:10:11.500]  不單止是對禮儀的反思
[00:10:11.500 --> 00:10:13.500]  到底禮儀是甚麼
[00:10:13.500 --> 00:10:14.500]  是因為甚麼
[00:10:14.500 --> 00:10:18.500]  應該被視為禮儀本身以外的
[00:10:18.500 --> 00:10:19.500]  所發生的事情
[00:10:19.500 --> 00:10:23.500]  而不是禮儀本身裏面發生的事情
[00:10:23.500 --> 00:10:24.500]  是分析
[00:10:24.500 --> 00:10:27.500]  而不是就這樣講述禮儀是甚麼
[00:10:27.500 --> 00:10:29.500]  分析禮儀
[00:10:29.500 --> 00:10:30.500]  甚至可以說
[00:10:30.500 --> 00:10:35.500]  所講的不是定義禮儀的基本要素
[00:10:35.500 --> 00:10:37.500]  禮儀一定是
[00:10:37.500 --> 00:10:39.500]  腐化一些事情
[00:10:39.500 --> 00:10:41.500]  或者是溝通一些事情
[00:10:41.500 --> 00:10:44.500]  而是社會化一些事情
[00:10:44.500 --> 00:10:46.500]  是參與的人建立
[00:10:46.500 --> 00:10:48.500]  是為參與的人建立的一種關係
[00:10:48.500 --> 00:10:49.500]  從這個角度看
[00:10:49.500 --> 00:10:51.500]  典儀可以說是
[00:10:51.500 --> 00:10:53.500]  其他人類行為的現身
[00:10:53.500 --> 00:10:54.500]  這個就是
[00:10:54.500 --> 00:10:55.500]  將禮儀
[00:10:55.500 --> 00:10:58.500]  將典儀和非典儀的行為
[00:10:58.500 --> 00:10:59.500]  放在一個頻譜
[00:10:59.500 --> 00:11:01.500]  同一個頻譜都是人類行為
[00:11:01.500 --> 00:11:03.500]  不過典儀是有些特別一點
[00:11:03.500 --> 00:11:07.500]  多些觸覆性、行動性、勾換性
[00:11:07.500 --> 00:11:10.500]  秩序化、舞台化這些元素
[00:11:10.500 --> 00:11:12.500]  其實是一種社會化
[00:11:12.500 --> 00:11:14.500]  亦是一種群體
[00:11:14.500 --> 00:11:16.500]  它既會改變參與的人
[00:11:16.500 --> 00:11:17.500]  參與的人
[00:11:17.500 --> 00:11:18.500]  藉著典儀
[00:11:18.500 --> 00:11:21.500]  亦都會改變他自己本身的世界
[00:11:21.500 --> 00:11:24.500]  這個例子
[00:11:24.500 --> 00:11:25.500]  就是在整個頻譜裏面
[00:11:25.500 --> 00:11:27.500]  來看禮儀的例子
[00:11:27.500 --> 00:11:29.500]  就是看憲制
[00:11:29.500 --> 00:11:31.500]  第二、一、二、二那裏
[00:11:31.500 --> 00:11:32.500]  祭祀為例
[00:11:32.500 --> 00:11:35.500]  可以理解成是鬼陣和參與
[00:11:35.500 --> 00:11:36.500]  頻譜裏面的一部分
[00:11:36.500 --> 00:11:38.500]  能不能這樣做呢?
[00:11:38.500 --> 00:11:39.500]  即是你憲制
[00:11:39.500 --> 00:11:41.500]  祭祀當然我們是
[00:11:41.500 --> 00:11:45.500]  在生給上帝一塊肉的血祭
[00:11:45.500 --> 00:11:47.500]  梵祭也好
[00:11:47.500 --> 00:11:48.500]  那些贖罪祭也好
[00:11:48.500 --> 00:11:49.500]  都是血祭
[00:11:49.500 --> 00:11:50.500]  你要流血
[00:11:50.500 --> 00:11:53.500]  有生畜是會被殺的
[00:11:53.500 --> 00:11:54.500]  那可不可以理解
[00:11:54.500 --> 00:11:57.500]  吉大裡面的東西仍然會吃
[00:11:57.500 --> 00:11:58.500]  剩下的都會吃
[00:11:58.500 --> 00:11:59.500]  有些東西燒了它
[00:11:59.500 --> 00:12:01.500]  譬如說有些豬油都會燒
[00:12:01.500 --> 00:12:03.500]  但是某一部分的肉
[00:12:03.500 --> 00:12:05.500]  外臟也會燒
[00:12:05.500 --> 00:12:07.500]  但是有些東西仍然是分出來
[00:12:07.500 --> 00:12:08.500]  祭祀會吃
[00:12:08.500 --> 00:12:09.500]  那憲制的人
[00:12:09.500 --> 00:12:11.500]  亦都會分給憲制的人吃
[00:12:11.500 --> 00:12:16.500]  大家記得在《撒姆爾記》上
[00:12:16.500 --> 00:12:17.500]  第一章
[00:12:17.500 --> 00:12:19.500]  是哈娜和她老公
[00:12:19.500 --> 00:12:24.500]  伊利加拿去會幕那裡應拜
[00:12:24.500 --> 00:12:25.500]  哈娜不能生
[00:12:25.500 --> 00:12:29.500]  伊利加拿的另一個老婆
[00:12:29.500 --> 00:12:31.500]  就生了一個小孩
[00:12:31.500 --> 00:12:32.500]  她就很閉閉
[00:12:32.500 --> 00:12:35.500]  但是老公是愛哈娜
[00:12:35.500 --> 00:12:36.500]  所以憲制之後
[00:12:36.500 --> 00:12:39.500]  就分肉分到雙倍給哈娜
[00:12:39.500 --> 00:12:42.500]  所以是一起去吃飯
[00:12:42.500 --> 00:12:43.500]  是飲食
[00:12:43.500 --> 00:12:46.500]  是憲制就變成是和上帝一起
[00:12:46.500 --> 00:12:47.500]  是赴上帝的宴
[00:12:47.500 --> 00:12:49.500]  我們主耶穌所說的
[00:12:49.500 --> 00:12:52.500]  比喻天國裡面的廉職
[00:12:52.500 --> 00:12:53.500]  都是這個意思
[00:12:53.500 --> 00:12:55.500]  上帝請我們吃飯
[00:12:55.500 --> 00:12:57.500]  我們就要配
[00:12:57.500 --> 00:12:58.500]  不單止是
[00:12:58.500 --> 00:13:00.500]  第一就是上帝不肯請你去
[00:13:00.500 --> 00:13:01.500]  你不能去吃
[00:13:01.500 --> 00:13:03.500]  就是外面人分裡面外面
[00:13:03.500 --> 00:13:05.500]  都是不分裡面外面
[00:13:05.500 --> 00:13:07.500]  第二就是你去
[00:13:07.500 --> 00:13:11.500]  你都要裝束都要很整齊
[00:13:11.500 --> 00:13:14.500]  有正式的裝束去吃才行
[00:13:14.500 --> 00:13:16.500]  不然就是上帝請你去吃
[00:13:16.500 --> 00:13:18.500]  但是你裝束不對
[00:13:18.500 --> 00:13:20.500]  所謂裝束衣著
[00:13:20.500 --> 00:13:22.500]  都是一種比喻
[00:13:22.500 --> 00:13:24.500]  一個隱喻或者一個比喻
[00:13:24.500 --> 00:13:26.500]  耶穌國外有一個故事
[00:13:26.500 --> 00:13:27.500]  有一個人請客
[00:13:27.500 --> 00:13:29.500]  去大宴親朋
[00:13:29.500 --> 00:13:30.500]  但是他請的朋友
[00:13:30.500 --> 00:13:32.500]  那些僕人去請客
[00:13:32.500 --> 00:13:34.500]  全部都說一個要推兩個
[00:13:34.500 --> 00:13:35.500]  推到不行不行
[00:13:35.500 --> 00:13:37.500]  如果他生氣起來
[00:13:37.500 --> 00:13:39.500]  就說你不理你自己
[00:13:39.500 --> 00:13:41.500]  你和街上什麼人都請來
[00:13:41.500 --> 00:13:42.500]  什麼人都請來
[00:13:42.500 --> 00:13:44.500]  但是主人見到請來的人
[00:13:44.500 --> 00:13:45.500]  都穿得不對
[00:13:45.500 --> 00:13:47.500]  他就把人趕走
[00:13:47.500 --> 00:13:49.500]  所以這是很重要的一件事
[00:13:49.500 --> 00:13:51.500]  就是說就算主人請你來
[00:13:51.500 --> 00:13:53.500]  你都要是
[00:13:53.500 --> 00:13:54.500]  都有要求的
[00:13:54.500 --> 00:13:57.500]  就不是說你隨便來就可以了
[00:13:57.500 --> 00:13:59.500]  是來到這個宴席裡面
[00:13:59.500 --> 00:14:03.500]  仍要跟隨這個宴席的某些規矩
[00:14:03.500 --> 00:14:05.500]  就算那些規矩是很表面化的
[00:14:05.500 --> 00:14:06.500]  衣著而已
[00:14:06.500 --> 00:14:07.500]  你不委婉你那一刀
[00:14:07.500 --> 00:14:09.500]  不要有股味道
[00:14:09.500 --> 00:14:10.500]  要洗澡之類
[00:14:10.500 --> 00:14:13.500]  你穿的是去赴宴席的衣著
[00:14:13.500 --> 00:14:17.500]  這個本身是說天國的儀式
[00:14:17.500 --> 00:14:18.500]  就是上帝對人
[00:14:18.500 --> 00:14:21.500]  就算上帝自己救人
[00:14:21.500 --> 00:14:23.500]  就不代表人隨隨便便就
[00:14:23.500 --> 00:14:24.500]  有恥無恐
[00:14:24.500 --> 00:14:25.500]  上帝救了我
[00:14:25.500 --> 00:14:26.500]  什麼都可以
[00:14:26.500 --> 00:14:28.500]  仍然是有規有矩的
[00:14:28.500 --> 00:14:31.500]  所以你這一位
[00:14:31.500 --> 00:14:33.500]  可以將獻祭
[00:14:33.500 --> 00:14:34.500]  舊宴獻祭
[00:14:34.500 --> 00:14:38.500]  看成是上帝款待以色列人的一個
[00:14:38.500 --> 00:14:42.500]  飲食的品譜裡面的一個特別的例子
[00:14:42.500 --> 00:14:44.500]  都是一個膳食
[00:14:44.500 --> 00:14:47.500]  宴餐宴的場合
[00:14:47.500 --> 00:14:50.500]  不過是上帝和儀式的人一起吃的意思
[00:14:50.500 --> 00:14:52.500]  不知道是不是獨處一格
[00:14:52.500 --> 00:14:54.500]  要為品譜裡面的一部分呢
[00:14:54.500 --> 00:14:57.500]  那些人學家就會考慮這些
[00:14:57.500 --> 00:14:59.500]  但是我們
[00:14:59.500 --> 00:15:03.500]  所以人學家就會分析我們現在坐在這裡
[00:15:03.500 --> 00:15:04.500]  譬如主題是「唇拜」
[00:15:04.500 --> 00:15:06.500]  有些什麼集體行為
[00:15:06.500 --> 00:15:08.500]  有些什麼各樣的有意義分發
[00:15:08.500 --> 00:15:10.500]  會不會剛才的「在典儀」
[00:15:10.500 --> 00:15:12.500]  作為語言有重複性和行動性
[00:15:12.500 --> 00:15:14.500]  這些都適合我們
[00:15:14.500 --> 00:15:16.500]  但是我們這些東西是這麼說過
[00:15:16.500 --> 00:15:17.500]  就算了
[00:15:17.500 --> 00:15:19.500]  我們就不會再領會
[00:15:19.500 --> 00:15:21.500]  只是需要知道
[00:15:21.500 --> 00:15:22.500]  其實所謂敬拜
[00:15:22.500 --> 00:15:25.500]  我們自己想敬拜和別人人類學
[00:15:25.500 --> 00:15:28.500]  學者分析我們敬拜的一個人是很不同的
[00:15:28.500 --> 00:15:31.500]  我們敬拜又如何呢
[00:15:31.500 --> 00:15:32.500]  就叫敬拜儀仗
[00:15:32.500 --> 00:15:35.500]  這裡我都是需要說的
[00:15:35.500 --> 00:15:37.500]  3.1 3.11那裡
[00:15:37.500 --> 00:15:39.500]  敬拜有很多種定義
[00:15:39.500 --> 00:15:41.500]  最普通來說
[00:15:41.500 --> 00:15:42.500]  用英文來講
[00:15:42.500 --> 00:15:43.500]  worship
[00:15:43.500 --> 00:15:45.500]  worship的字聽說
[00:15:45.500 --> 00:15:47.500]  字面是和worthship
[00:15:47.500 --> 00:15:49.500]  我都不肯定這件事
[00:15:49.500 --> 00:15:50.500]  我都沒有google
[00:15:50.500 --> 00:15:52.500]  但是我讀神學
[00:15:52.500 --> 00:15:53.500]  老師都會這樣說
[00:15:53.500 --> 00:15:54.500]  就是worth
[00:15:54.500 --> 00:15:56.500]  就是將上帝
[00:15:56.500 --> 00:15:58.500]  所謂敬拜
[00:15:58.500 --> 00:16:00.500]  就是
[00:16:00.500 --> 00:16:04.500]  將上帝配得的
[00:16:04.500 --> 00:16:06.500]  歸給上帝
[00:16:06.500 --> 00:16:08.500]  這個就是對上帝敬拜
[00:16:08.500 --> 00:16:09.500]  配得的東西
[00:16:09.500 --> 00:16:10.500]  你給回他
[00:16:10.500 --> 00:16:12.500]  worship就是給上帝
[00:16:12.500 --> 00:16:14.500]  worth就是承認
[00:16:14.500 --> 00:16:16.500]  這是啟示律
[00:16:16.500 --> 00:16:19.500]  啟示律是第四
[00:16:19.500 --> 00:16:20.500]  第五章
[00:16:20.500 --> 00:16:21.500]  四門文
[00:16:21.500 --> 00:16:22.500]  二十四長老
[00:16:22.500 --> 00:16:24.500]  你上帝的寶座面前
[00:16:24.500 --> 00:16:25.500]  上帝寶座儀仗
[00:16:25.500 --> 00:16:27.500]  四門文和二十四長老
[00:16:27.500 --> 00:16:28.500]  敬拜
[00:16:28.500 --> 00:16:29.500]  坐在寶座上
[00:16:29.500 --> 00:16:30.500]  上帝就是你配得
[00:16:30.500 --> 00:16:31.500]  榮耀尊貴
[00:16:31.500 --> 00:16:32.500]  國度
[00:16:32.500 --> 00:16:33.500]  權柄
[00:16:33.500 --> 00:16:34.500]  一大堆東西
[00:16:34.500 --> 00:16:35.500]  是你配得
[00:16:35.500 --> 00:16:36.500]  還有供養
[00:16:36.500 --> 00:16:37.500]  供養都配得
[00:16:37.500 --> 00:16:39.500]  這些東西本來就屬於你
[00:16:39.500 --> 00:16:40.500]  你是配得的
[00:16:40.500 --> 00:16:41.500]  是給他
[00:16:41.500 --> 00:16:42.500]  貴於上帝
