
[00:00:00.000 --> 00:00:04.000]  屋底之妹平安
[00:01:35.000 --> 00:01:38.000]  他對我們真的非常之好
[00:01:38.000 --> 00:01:42.000]  特別是他很慷慨將他的書
[00:01:42.000 --> 00:01:44.000]  特別是靈修方面的書
[00:01:44.000 --> 00:01:46.000]  讓我們可以在過去10年
[00:01:46.000 --> 00:01:52.000]  其實應該是第二次幫他重新整理
[00:01:52.000 --> 00:01:54.000]  作為靈修的材料
[00:01:54.000 --> 00:01:57.000]  在網上給一些大家來使用
[00:01:57.000 --> 00:01:59.000]  這個非常感恩
[00:01:59.000 --> 00:02:03.000]  我在這裏代表環球醒工會
[00:02:03.000 --> 00:02:04.000]  很感謝教育會
[00:02:04.000 --> 00:02:08.000]  都不知道怎樣表達我的感謝
[00:02:08.000 --> 00:02:11.000]  特別是過去疫情這幾年裏面
[00:02:11.000 --> 00:02:13.000]  我們仍然會有一些講座
[00:02:13.000 --> 00:02:15.000]  有些時候講座報名人數都可以的
[00:02:15.000 --> 00:02:17.000]  不過實際上現場很少人
[00:02:17.000 --> 00:02:20.000]  教會都願意借場地給我們
[00:02:20.000 --> 00:02:24.000]  在這幾年辦講座課程
[00:02:24.000 --> 00:02:27.000]  對我們的服務有很多的支持
[00:02:27.000 --> 00:02:29.000]  我自己是非常之感恩
[00:02:29.000 --> 00:02:31.000]  多謝教會
[00:02:31.000 --> 00:02:36.000]  繼續支持環球醒工會的侍奉
[00:02:36.000 --> 00:02:40.000]  今天我們的講座都會用環球醒的頁本
[00:02:40.000 --> 00:02:42.000]  有些觀眾都知道
[00:02:42.000 --> 00:02:45.000]  我們剛剛完成了一個新的頁本
[00:02:45.000 --> 00:02:47.000]  環球醒的頁本
[00:02:47.000 --> 00:02:51.000]  我自己最感動的一刻是什麼呢?
[00:02:51.000 --> 00:02:55.000]  就是剛剛在北美的感恩奉獻禮
[00:02:55.000 --> 00:02:58.000]  見到容寶樂牧師在現場
[00:02:58.000 --> 00:03:01.000]  我最樂意師母在他身邊
[00:03:01.000 --> 00:03:03.000]  他沒有講任何的東西
[00:03:03.000 --> 00:03:05.000]  他在當中默默的見證
[00:03:05.000 --> 00:03:08.000]  他大概從70年開始推動
[00:03:08.000 --> 00:03:13.000]  用當代的語言來翻譯聖經
[00:03:13.000 --> 00:03:19.000]  上帝讓他可以看到兩本全新的頁本
[00:03:19.000 --> 00:03:21.000]  一本是聖經新頁本
[00:03:21.000 --> 00:03:26.000]  另一本就是環球醒的頁本
[00:03:26.000 --> 00:03:28.000]  當我看到他在現場的時候
[00:03:28.000 --> 00:03:30.000]  我非常之感動
[00:03:30.000 --> 00:03:33.000]  神的僕人可以見證到
[00:03:33.000 --> 00:03:37.000]  看到他服侍一個很重要的焦點
[00:03:37.000 --> 00:03:41.000]  能夠呈現在世人面前
[00:03:41.000 --> 00:03:43.000]  我們都求主紀念
[00:03:43.000 --> 00:03:45.000]  今天我們安排的時間
[00:03:45.000 --> 00:03:48.000]  有上半場
[00:03:48.000 --> 00:03:52.000]  上半場就是謝天博士講主題
[00:03:52.000 --> 00:03:56.000]  下半場大概到50分鐘左右
[00:03:56.000 --> 00:03:58.000]  我們會有一個休息時間
[00:03:58.000 --> 00:04:01.000]  休息的時候我們同時會有收貢獻
[00:04:01.000 --> 00:04:03.000]  後面有一個書攤
[00:04:03.000 --> 00:04:05.000]  有些書籍的介紹
[00:04:05.000 --> 00:04:09.000]  下半場大概11點10分鐘左右
[00:04:09.000 --> 00:04:11.000]  我們做下半場
[00:04:11.000 --> 00:04:15.000]  下半場先由駱博士有一個回應
[00:04:15.000 --> 00:04:19.000]  然後是謝博士也有一個回應
[00:04:19.000 --> 00:04:21.000]  和他們的對話的時候
[00:04:21.000 --> 00:04:25.000]  然後我們會有一段
[00:04:25.000 --> 00:04:27.000]  和大家交流對問
[00:04:27.000 --> 00:04:31.000]  如果你有問題可以和他們有一個對話
[00:04:31.000 --> 00:04:32.000]  我們今天的時間
[00:04:32.000 --> 00:04:35.000]  多謝教會看到我們這麼豐富的內容
[00:04:35.000 --> 00:04:38.000]  他說要不要延長一點
[00:04:38.000 --> 00:04:40.000]  我說如果可以當然就好了
[00:04:40.000 --> 00:04:42.000]  但也不可以延長得太長
[00:04:42.000 --> 00:04:45.000]  大概可以延長三、四個字左右
[00:04:45.000 --> 00:04:48.000]  所以都請等待節目的紀念
[00:04:48.000 --> 00:04:50.000]  我們開始之前
[00:04:50.000 --> 00:04:53.000]  我們一起先禱告交託上主
[00:04:53.000 --> 00:04:56.000]  參加天賦我們感謝讚美你
[00:04:56.000 --> 00:04:59.000]  給我們一個很特別的年終的時候
[00:04:59.000 --> 00:05:01.000]  這個講座
[00:05:01.000 --> 00:05:03.000]  講說去明白
[00:05:03.000 --> 00:05:07.000]  或者去體會天賦你的心意
[00:05:07.000 --> 00:05:11.000]  特別是你缺的時刻的心意
[00:05:11.000 --> 00:05:13.000]  我們求你引導我們
[00:05:13.000 --> 00:05:16.000]  今天可以在學理上面
[00:05:16.000 --> 00:05:18.000]  有更深的去體會
[00:05:18.000 --> 00:05:20.000]  同時我們都能夠
[00:05:20.000 --> 00:05:24.000]  透過對話交流去埋身
[00:05:24.000 --> 00:05:26.000]  我們面對艱難的時代
[00:05:26.000 --> 00:05:28.000]  應該怎樣去回應
[00:05:28.000 --> 00:05:30.000]  天賦求你帶領我們
[00:05:30.000 --> 00:05:31.000]  幫助我們
[00:05:31.000 --> 00:05:32.000]  我們仰望你
[00:05:32.000 --> 00:05:34.000]  我們交託在主你的手中
[00:05:34.000 --> 00:05:36.000]  祈禱感恩奉耶穌基督的聖名
[00:05:36.000 --> 00:05:37.000]  讚美
[00:05:37.000 --> 00:05:39.000]  現在就把時間交給
[00:05:39.000 --> 00:05:41.000]  謝亭妮博士
[00:05:41.000 --> 00:05:50.000]  各位大兄姊妹早安
[00:05:50.000 --> 00:05:53.000]  很開心在星期六早上
[00:05:53.000 --> 00:05:55.000]  可以和大家在這裡見面
[00:05:55.000 --> 00:05:58.000]  相信大家對這個議題是有興趣的
[00:05:58.000 --> 00:06:00.000]  希望知道更多
[00:06:00.000 --> 00:06:03.000]  我自己為什麼會寫這本書呢?
[00:06:03.000 --> 00:06:05.000]  就是因為長期以來
[00:06:05.000 --> 00:06:07.000]  其實在北美的侍奉當中
[00:06:07.000 --> 00:06:09.000]  女性是比較少
[00:06:09.000 --> 00:06:11.000]  還有很多教會是比較保守的
[00:06:11.000 --> 00:06:13.000]  是不讓女性講到的
[00:06:13.000 --> 00:06:15.000]  在學術界
[00:06:15.000 --> 00:06:17.000]  華人的學者也是比較少
[00:06:17.000 --> 00:06:19.000]  所以在長期以來
[00:06:19.000 --> 00:06:21.000]  這樣的經歷
[00:06:21.000 --> 00:06:23.000]  我經常覺得自己在一個
[00:06:23.000 --> 00:06:25.000]  北美侍奉的大環境
[00:06:25.000 --> 00:06:27.000]  自己是無法看到的
[00:06:27.000 --> 00:06:29.000]  就是說是看不見的
[00:06:29.000 --> 00:06:32.000]  當然個人也有一些經歷
[00:06:32.000 --> 00:06:34.000]  經歷到神母應允我的祈禱
[00:06:34.000 --> 00:06:37.000]  或者有些夢想還未達到
[00:06:37.000 --> 00:06:39.000]  所以這些經歷
[00:06:39.000 --> 00:06:42.000]  讓我認識到其實在信徒的生命當中
[00:06:42.000 --> 00:06:45.000]  我們會有經歷神缺席的時候
[00:06:45.000 --> 00:06:48.000]  在這裡我想澄清一下
[00:06:48.000 --> 00:06:52.000]  就是神缺席這個議題
[00:06:52.000 --> 00:06:54.000]  如果用神學的角度來看
[00:06:54.000 --> 00:06:56.000]  如果用神的本質來看
[00:06:56.000 --> 00:06:58.000]  神會不會缺席呢?
[00:06:58.000 --> 00:07:01.000]  神是無所不在的,是嗎?
[00:07:01.000 --> 00:07:03.000]  是全知全能全在的
[00:07:03.000 --> 00:07:05.000]  所以神本身
[00:07:05.000 --> 00:07:07.000]  祂是只有這個世界在這裡
[00:07:07.000 --> 00:07:09.000]  神就會在這個世界裡
[00:07:09.000 --> 00:07:12.000]  但是我所說的這個缺席
[00:07:12.000 --> 00:07:15.000]  是信徒主觀的感受
[00:07:15.000 --> 00:07:18.000]  我想澄清一點
[00:07:18.000 --> 00:07:21.000]  這個缺席不是神本身的本質
[00:07:21.000 --> 00:07:22.000]  祂會缺席
[00:07:22.000 --> 00:07:26.000]  而是我們在這個信仰的旅途當中
[00:07:26.000 --> 00:07:29.000]  我們所經歷的一種感覺
[00:07:29.000 --> 00:07:32.000]  大家有沒有這種感覺在過去?
[00:07:32.000 --> 00:07:34.000]  如果沒有的話
[00:07:34.000 --> 00:07:37.000]  我就對你有很多問題了
[00:07:37.000 --> 00:07:41.000]  所以
[00:07:41.000 --> 00:07:45.000]  先澄清這個問題
[00:07:45.000 --> 00:07:47.000]  第二就是
[00:07:47.000 --> 00:07:49.000]  當我們看聖經裡
[00:07:49.000 --> 00:07:53.000]  其實都有「舞弊英魂」的祈禱
[00:07:53.000 --> 00:07:55.000]  這些「舞弊英魂」的祈禱
[00:07:55.000 --> 00:07:57.000]  當祈禱的人
[00:07:57.000 --> 00:07:59.000]  在祈禱當中
[00:07:59.000 --> 00:08:02.000]  其實都會經歷神的缺席
[00:08:02.000 --> 00:08:03.000]  所以在詩篇裡
[00:08:03.000 --> 00:08:05.000]  或者在《約伯經歷》當中
[00:08:05.000 --> 00:08:07.000]  祂是有這樣的經歷
[00:08:07.000 --> 00:08:09.000]  在新約裡我們見到
[00:08:09.000 --> 00:08:13.000]  使徒保羅也有一個「舞弊英魂」的祈禱
[00:08:13.000 --> 00:08:15.000]  是甚麼呢?
[00:08:15.000 --> 00:08:17.000]  祂身上的那個詞
[00:08:17.000 --> 00:08:19.000]  其實耶穌也有一個祈禱
[00:08:19.000 --> 00:08:20.000]  是神母應運的
[00:08:20.000 --> 00:08:22.000]  是甚麼呢?
[00:08:22.000 --> 00:08:25.000]  在下西瑪利園的時候
[00:08:25.000 --> 00:08:28.000]  祂希望神將這個「虎杯」拿走
[00:08:28.000 --> 00:08:29.000]  神母拿走
[00:08:29.000 --> 00:08:33.000]  因為神背後有一個更大的心意
[00:08:33.000 --> 00:08:36.000]  如果耶穌基督和使徒保羅
[00:08:36.000 --> 00:08:38.000]  詩篇裡的詩人約伯
[00:08:38.000 --> 00:08:42.000]  都有經歷這麼多個人生命當中的
[00:08:42.000 --> 00:08:43.000]  神的缺席
[00:08:43.000 --> 00:08:45.000]  何況是你和我呢?
[00:08:45.000 --> 00:08:47.000]  當我想到這個問題的時候
[00:08:47.000 --> 00:08:48.000]  我就想到聖經
[00:08:48.000 --> 00:08:50.000]  通常我們是強調神的臨在
[00:08:50.000 --> 00:08:52.000]  神的同在
[00:08:52.000 --> 00:08:54.000]  但聖經裡有兩本書
[00:08:54.000 --> 00:08:56.000]  是沒有提到
[00:08:56.000 --> 00:08:59.000]  應該說沒有直接提到神的名字
[00:08:59.000 --> 00:09:02.000]  從這兩本書的角度
[00:09:02.000 --> 00:09:04.000]  我們去看回整個神的啟示
[00:09:04.000 --> 00:09:07.000]  其實這是一個少數人的報告
[00:09:07.000 --> 00:09:09.000]  是嗎?
[00:09:09.000 --> 00:09:12.000]  而且也是一個女性的報告
[00:09:12.000 --> 00:09:15.000]  因為這兩本書是以女性為主的
[00:09:15.000 --> 00:09:18.000]  所以我本身是一個女性
[00:09:18.000 --> 00:09:20.000]  在北美是一個少數人
[00:09:20.000 --> 00:09:23.000]  所以我看到是有平衡的關係
[00:09:23.000 --> 00:09:25.000]  通常我們想起聖經
[00:09:25.000 --> 00:09:26.000]  舊約的聖經
[00:09:26.000 --> 00:09:29.000]  會想起神的作為是很明顯的
[00:09:29.000 --> 00:09:30.000]  在《創世記》裡
[00:09:30.000 --> 00:09:32.000]  神創造天地
[00:09:32.000 --> 00:09:34.000]  在《出埃及記》裡
[00:09:34.000 --> 00:09:36.000]  神帶領以色列人出埃及
[00:09:36.000 --> 00:09:38.000]  頒發這個律法
[00:09:38.000 --> 00:09:41.000]  神的工作是很明顯的
[00:09:41.000 --> 00:09:43.000]  當你想到《撒姆爾記》
[00:09:43.000 --> 00:09:46.000]  其實也是看到神和大衛之約
[00:09:46.000 --> 00:09:49.000]  然後到《先知書》裡
[00:09:49.000 --> 00:09:51.000]  神藉著先知說話
[00:09:51.000 --> 00:09:53.000]  所以這些書
[00:09:53.000 --> 00:09:57.000]  都是強調神的見解和臨在
[00:09:57.000 --> 00:10:01.000]  但這兩本書的少數人報告
[00:10:01.000 --> 00:10:03.000]  放在聖經裡
[00:10:03.000 --> 00:10:06.000]  其實是豐富了我們對神的認識
[00:10:06.000 --> 00:10:08.000]  而這個認識就是
[00:10:08.000 --> 00:10:14.000]  神在歷史上有他很明顯的同在、臨在的一面
[00:10:14.000 --> 00:10:16.000]  但神有時
[00:10:16.000 --> 00:10:19.000]  就像以色列和雅歌裡
[00:10:19.000 --> 00:10:23.000]  用另類的方式來顯示他的同在
[00:10:23.000 --> 00:10:32.000]  大家知不知道這首歌
[00:10:32.000 --> 00:10:33.000]  這首詩歌
[00:10:33.000 --> 00:10:37.000]  多謝廖牧師介紹這首詩歌給我
[00:10:37.000 --> 00:10:40.000]  我認為這首詩歌和我今天的講座是有關的
[00:10:40.000 --> 00:10:42.000]  沒錯,我聽這首詩歌
[00:10:42.000 --> 00:10:44.000]  留意它的歌詞
[00:10:44.000 --> 00:10:47.000]  是陳蕾的新歌
[00:10:47.000 --> 00:10:51.000]  《神的不在場證明》
[00:10:51.000 --> 00:10:53.000]  歌詞主要是說到
[00:10:53.000 --> 00:10:56.000]  她從自我的經歷當中
[00:10:56.000 --> 00:10:59.000]  經歷到神的那種缺場
[00:10:59.000 --> 00:11:01.000]  而這種感覺就是我剛才所說的
[00:11:01.000 --> 00:11:05.000]  信徒在我們的生活、信仰當中
[00:11:05.000 --> 00:11:08.000]  經歷到神的缺席
[00:11:08.000 --> 00:11:10.000]  如果你留意歌詞
[00:11:10.000 --> 00:11:11.000]  我們可以留意到
[00:11:11.000 --> 00:11:15.000]  它裡面是由自我的感覺出發
[00:11:15.000 --> 00:11:17.000]  自我的經歷
[00:11:17.000 --> 00:11:19.000]  它不是說到神的本質是什麼
[00:11:19.000 --> 00:11:22.000]  我們一定要分別這兩樣
[00:11:22.000 --> 00:11:26.000]  其實當我聽完這首詩歌和看完歌詞之後
[00:11:26.000 --> 00:11:29.000]  我可以將這首詩歌放在
[00:11:29.000 --> 00:11:34.000]  抗議神學這個類別裡
[00:11:34.000 --> 00:11:36.000]  抗議神學
[00:11:36.000 --> 00:11:39.000]  好像詩篇裡的詩人的哀歌
[00:11:39.000 --> 00:11:40.000]  向神抗議
[00:11:40.000 --> 00:11:45.000]  好像約伯向神抗議的那種心情
[00:11:45.000 --> 00:11:47.000]  在這個抗議當中
[00:11:47.000 --> 00:11:52.000]  其實不代表抗議的人對神沒有信心
[00:11:52.000 --> 00:11:56.000]  因為他在整個抗議的過程當中
[00:11:56.000 --> 00:11:58.000]  其實他是向神傾訴
[00:11:58.000 --> 00:12:01.000]  向神傾訴是代表什麼呢?
[00:12:01.000 --> 00:12:03.000]  代表他相信神在這裡
[00:12:03.000 --> 00:12:05.000]  他相信神是公義的
[00:12:05.000 --> 00:12:10.000]  他相信神會聽他所說的話
[00:12:10.000 --> 00:12:12.000]  所以我們不要以為抗議神學
[00:12:12.000 --> 00:12:17.000]  就是從一個沒有信心的角度去看
[00:12:17.000 --> 00:12:20.000]  當你看到今天我們這個世界的大環境
[00:12:20.000 --> 00:12:24.000]  看到有戰爭、疫情
[00:12:24.000 --> 00:12:27.000]  想起香港有很多流散
[00:12:27.000 --> 00:12:29.000]  世界各地現在有很多香港人
[00:12:29.000 --> 00:12:30.000]  在美國有很多
[00:12:30.000 --> 00:12:32.000]  在英國有很多
[00:12:32.000 --> 00:12:35.000]  相信我們大家都有認識的人
[00:12:35.000 --> 00:12:38.000]  想辦法離開香港
[00:12:38.000 --> 00:12:41.000]  所以留在香港的香港人
[00:12:41.000 --> 00:12:44.000]  那種心情我相信是複雜的
[00:12:44.000 --> 00:12:46.000]  我相信是有失落的
[00:12:46.000 --> 00:12:50.000]  我相信在現在這個大環境當中
[00:12:50.000 --> 00:12:52.000]  我們對神缺席這個議題
[00:12:52.000 --> 00:12:55.000]  是有很多的興趣和問題
[00:12:55.000 --> 00:12:58.000]  我們看看這兩本書
[00:12:58.000 --> 00:13:01.000]  這兩本書帶出以下的問題
[00:13:01.000 --> 00:13:04.000]  如果神的名字不在經文當中
[00:13:04.000 --> 00:13:08.000]  我們怎樣去議論神呢?
[00:13:08.000 --> 00:13:10.000]  如果聖經其他的書卷
[00:13:10.000 --> 00:13:15.000]  明顯地提到神的作為、神的工作、神的名字
[00:13:15.000 --> 00:13:17.000]  但為什麼這兩本書
[00:13:17.000 --> 00:13:20.000]  好像是故意不提神的名字?
[00:13:20.000 --> 00:13:22.000]  這裡解釋一下
[00:13:22.000 --> 00:13:25.000]  我剛剛拿到這個環球聖經譯本
[00:13:25.000 --> 00:13:27.000]  現在馬上看看《雅歌八章六節》
[00:13:27.000 --> 00:13:30.000]  那裡有沒有提過神的名字呢?
[00:13:30.000 --> 00:13:32.000]  快點揭曉
[00:13:32.000 --> 00:13:36.000]  因為在《雅歌八章六節》中
[00:13:36.000 --> 00:13:39.000]  是沒有神的名字的
[00:13:39.000 --> 00:13:41.000]  在新譯本當中
[00:13:41.000 --> 00:13:45.000]  是把《雅歌八章六節》翻譯成
[00:13:45.000 --> 00:13:48.000]  非常猛烈的火焰
[00:13:48.000 --> 00:13:52.000]  把神的名字照著《雅歌八章六節》去取走
[00:13:52.000 --> 00:13:54.000]  有沒有呢?
[00:13:54.000 --> 00:13:55.000]  有啊?
[00:13:55.000 --> 00:13:57.000]  是誰翻譯的呢?
[00:13:57.000 --> 00:14:01.000]  這裡不是我翻譯的
[00:14:01.000 --> 00:14:03.000]  這裡是說到
[00:14:03.000 --> 00:14:10.000]  愛情並發出火焰的閃光是夜和華的烈焰
[00:14:10.000 --> 00:14:17.000]  我跟翻譯者有一個對話
[00:14:17.000 --> 00:14:20.000]  就是在希伯來文那裡
[00:14:20.000 --> 00:14:25.000]  《雅歌八章六節》最後的希伯來文字尾
[00:14:25.000 --> 00:14:29.000]  在索拉版本裡
[00:14:29.000 --> 00:14:31.000]  是沒有一點的
[00:14:31.000 --> 00:14:33.000]  有一點和沒有一點
[00:14:33.000 --> 00:14:35.000]  就是在乎有沒有神的名字
[00:14:35.000 --> 00:14:37.000]  所以可以有人這樣說
[00:14:37.000 --> 00:14:40.000]  就是拉比在抄寫的過程當中
[00:14:40.000 --> 00:14:43.000]  忘記一點的那一點
[00:14:43.000 --> 00:14:46.000]  因為沒有那一點就變成不是神的名字
[00:14:46.000 --> 00:14:50.000]  有那一點就是夜和華的耶的短稱
[00:14:50.000 --> 00:14:52.000]  所以很奇妙
[00:14:52.000 --> 00:14:57.000]  有一點和沒有一點就變成有神的名字和沒有神的名字
[00:14:57.000 --> 00:15:01.000]  這裡就是《雅歌》的神秘之處
[00:15:01.000 --> 00:15:03.000]  到底神是否在那裡呢?
[00:15:03.000 --> 00:15:05.000]  在《以斯帖記》就很明顯
[00:15:05.000 --> 00:15:07.000]  沒有直接提到神的名字
[00:15:07.000 --> 00:15:10.000]  所以在這兩個書卷當中
[00:15:10.000 --> 00:15:12.000]  雖然沒有明顯提到神的名字
[00:15:12.000 --> 00:15:14.000]  但很奇妙的地方就是
[00:15:14.000 --> 00:15:19.000]  猶太人是用這兩本書在他們的節期當中朗誦
[00:15:19.000 --> 00:15:21.000]  每一年都是這樣
[00:15:21.000 --> 00:15:22.000]  而這兩個節期就是
[00:15:22.000 --> 00:15:25.000]  一個是如月節,一個是普二節
[00:15:25.000 --> 00:15:28.000]  如果大家想想這兩個節期
[00:15:28.000 --> 00:15:31.000]  我稍後會從這個角度去解釋
[00:15:31.000 --> 00:15:37.000]  大家可以想想這兩本書和神缺席的關係
[00:15:37.000 --> 00:15:41.000]  另外,如果沒有神的名字在書卷當中
[00:15:41.000 --> 00:15:46.000]  在神學上我們怎樣對神有一個不同的認識呢?
[00:15:46.000 --> 00:15:49.000]  另外,有一個更加實際的問題
[00:15:49.000 --> 00:15:51.000]  我們經歷神缺席的時候
[00:15:51.000 --> 00:15:54.000]  我們應該怎樣思想神?
[00:15:54.000 --> 00:15:56.000]  我們應該做些什麼?
[00:15:56.000 --> 00:15:59.000]  所以這本書我將神學、釋經
[00:15:59.000 --> 00:16:02.000]  和實際的理論、形容
[00:16:02.000 --> 00:16:04.000]  全部放在一起
[00:16:04.000 --> 00:16:07.000]  我認為釋經是為了形容
[00:16:07.000 --> 00:16:10.000]  認識神是為了讓我們知道
[00:16:10.000 --> 00:16:15.000]  我們在不同的處境當中怎樣去生活
[00:16:15.000 --> 00:16:18.000]  我自己做的研究就是
[00:16:18.000 --> 00:16:21.000]  有過去學者對神缺席這個議題
[00:16:21.000 --> 00:16:24.000]  我看到有三大進路
[00:16:24.000 --> 00:16:27.000]  第一個進路就是歷史的進路
[00:16:27.000 --> 00:16:29.000]  意思就是
[00:16:29.000 --> 00:16:33.000]  在整個舊約,由創世記到二次貼祭
[00:16:33.000 --> 00:16:37.000]  會發覺神的臨在逐漸減少
[00:16:37.000 --> 00:16:42.000]  由最明顯到最後
[00:16:42.000 --> 00:16:45.000]  二次貼祭連神的名字都沒有
[00:16:45.000 --> 00:16:51.000]  在同時神的臨在逐漸減退的進程當中
[00:16:51.000 --> 00:16:56.000]  會看到人的責任不斷地高升
[00:16:56.000 --> 00:17:02.000]  所以是兩個臨在
[00:17:02.000 --> 00:17:07.000]  人的責任不斷地上升
[00:17:07.000 --> 00:17:09.000]  在這裡要提醒大家
[00:17:09.000 --> 00:17:12.000]  其實聖經有不同的正典
[00:17:12.000 --> 00:17:15.000]  而這個進路的學者
[00:17:15.000 --> 00:17:17.000]  是用基督教的正典
[00:17:17.000 --> 00:17:21.000]  而且他只是從創世記到歷史書
[00:17:21.000 --> 00:17:24.000]  他沒有提到詩歌自慰書
[00:17:24.000 --> 00:17:31.000]  所以這是歷史進路的盲點
[00:17:31.000 --> 00:17:32.000]  可以這樣說
[00:17:32.000 --> 00:17:38.000]  因為詩歌自慰書不是順著歷史的進程去表達
[00:17:38.000 --> 00:17:41.000]  所以大家需要認識詩歌自慰書
[00:17:41.000 --> 00:17:44.000]  才會令我們對神的教育
[00:17:44.000 --> 00:17:52.000]  和時間上的救恩有互補的角度
[00:17:52.000 --> 00:17:55.000]  第二個進路就是辯證的進路
[00:17:55.000 --> 00:17:58.000]  辯證的意思是有互動
[00:17:58.000 --> 00:18:03.000]  甚至有矛盾的關係
[00:18:03.000 --> 00:18:06.000]  有關這方面的研究
[00:18:06.000 --> 00:18:08.000]  就是神的臨在和缺席
[00:18:08.000 --> 00:18:11.000]  其實不是either or
[00:18:11.000 --> 00:18:15.000]  不是說神在這裡,他就不在這裡
[00:18:15.000 --> 00:18:19.000]  神在這裡,他也可以不在這裡
[00:18:19.000 --> 00:18:21.000]  意思是在神的缺席當中
[00:18:21.000 --> 00:18:24.000]  其實有他臨在的彰顯
[00:18:24.000 --> 00:18:25.000]  而在神的臨在當中
[00:18:25.000 --> 00:18:29.000]  亦都可以有他的缺席
[00:18:29.000 --> 00:18:31.000]  當我們想起自己的生活
[00:18:31.000 --> 00:18:33.000]  我們有不同的層面
[00:18:33.000 --> 00:18:34.000]  我們有工作、有家庭
[00:18:34.000 --> 00:18:37.000]  有小朋友、有年長的父母
[00:18:37.000 --> 00:18:40.000]  有學習、有朋友
[00:18:40.000 --> 00:18:42.000]  或者是有健康
[00:18:42.000 --> 00:18:46.000]  或者在我們生活的這一面當中
[00:18:46.000 --> 00:18:48.000]  我們會經歷神的缺席
[00:18:48.000 --> 00:18:49.000]  但在另一個層面當中
[00:18:49.000 --> 00:18:51.000]  我們是經歷神的同在
[00:18:51.000 --> 00:18:55.000]  所以我們可以見到神的缺席和他的同在
[00:18:55.000 --> 00:18:57.000]  是可以同時我們經歷的
[00:18:57.000 --> 00:19:00.000]  只不過是不同的面
[00:19:00.000 --> 00:19:02.000]  詩篇裏面的哀歌
[00:19:02.000 --> 00:19:05.000]  我們如果看詩篇十三篇、七十三篇
[00:19:05.000 --> 00:19:08.000]  見到神的臨在、神的缺席
[00:19:08.000 --> 00:19:10.000]  可以同時發生的
[00:19:10.000 --> 00:19:13.000]  同時發生在同一首詩篇裏面
[00:19:13.000 --> 00:19:15.000]  在《若白記》裏面也是
[00:19:15.000 --> 00:19:16.000]  在他苦難當中
[00:19:16.000 --> 00:19:17.000]  他向神呼求
[00:19:17.000 --> 00:19:19.000]  他覺得見不到神
[00:19:19.000 --> 00:19:21.000]  無論怎樣找都找不到神
[00:19:21.000 --> 00:19:24.000]  這裏就是他經歷神缺席的時候
[00:19:24.000 --> 00:19:27.000]  但最終神是在三十八章向他顯現
[00:19:27.000 --> 00:19:30.000]  就是若白經歷神同在的時候
[00:19:30.000 --> 00:19:32.000]  但奇妙的地方就是
[00:19:32.000 --> 00:19:34.000]  當神向若白顯現的時候
[00:19:34.000 --> 00:19:37.000]  神對他說:誰用無知的言語
[00:19:37.000 --> 00:19:40.000]  使我的旨意暗會不明
[00:19:40.000 --> 00:19:42.000]  我現在看橫幀翻譯
[00:19:42.000 --> 00:19:46.000]  我現在來不來得及翻譯
[00:19:46.000 --> 00:19:48.000]  翻譯一下那裏
[00:19:48.000 --> 00:19:52.000]  是否用無知的言語翻譯呢?
[00:19:52.000 --> 00:19:54.000]  是的,OK
[00:19:54.000 --> 00:19:58.000]  我現在沒有時間證實
[00:19:58.000 --> 00:20:03.000]  意思就是神聽到若白之前所說的一切
