
[00:00:00.000 --> 00:00:03.920]  歡迎大家回來加拉塔斯第二課的下半課
[00:02:31.240 --> 00:02:33.000]  四章二節提到
[00:02:33.000 --> 00:02:36.400]  直到他父親預先指定的期限
[00:02:36.400 --> 00:02:37.200]  第四節
[00:02:37.200 --> 00:02:38.800]  但其限一滿
[00:02:38.800 --> 00:02:42.560]  所以這個律法是一個時間性的任務
[00:02:42.560 --> 00:02:45.000]  當耶穌基督來到的時候
[00:02:45.000 --> 00:02:48.760]  這個時間性的任務就已經圓滿結束
[00:02:48.760 --> 00:02:51.760]  所以第四節又提到身在律法之下
[00:02:51.760 --> 00:02:53.480]  為什麼身在律法之下呢?
[00:02:53.480 --> 00:02:54.160]  第五節
[00:02:54.160 --> 00:02:57.080]  說要把律法以下的人救贖出來
[00:02:57.080 --> 00:02:59.880]  所以這個四章一至七節
[00:02:59.880 --> 00:03:03.840]  再進一步補充保羅上文的一些論述
[00:03:03.840 --> 00:03:06.160]  如果我們看這個注七
[00:03:06.160 --> 00:03:07.600]  就更加清楚
[00:03:07.600 --> 00:03:10.600]  保羅其實在三章二十三至二十九
[00:03:10.600 --> 00:03:12.680]  和四章一至七節
[00:03:12.680 --> 00:03:14.360]  其實是一些平衡位置
[00:03:14.360 --> 00:03:16.320]  所以發現四章一至七節
[00:03:16.320 --> 00:03:18.240]  其實好像是複述
[00:03:18.240 --> 00:03:22.440]  或者總結上文提過一些的觀念
[00:03:22.760 --> 00:03:25.280]  譬如我們看這個二十三、二十四節
[00:03:25.280 --> 00:03:27.840]  你會發現監守監護
[00:03:27.840 --> 00:03:28.880]  「直到」
[00:03:28.880 --> 00:03:33.520]  即是說時限是重複出現的
[00:03:33.520 --> 00:03:35.120]  譬如這個二十三節
[00:03:35.120 --> 00:03:37.520]  但這個信來到之前
[00:03:37.520 --> 00:03:40.320]  我們在律法之下被監守
[00:03:40.320 --> 00:03:43.560]  直到要來的信顯明出來
[00:03:43.560 --> 00:03:46.320]  如果我們看四章
[00:03:46.320 --> 00:03:47.840]  譬如看第二節
[00:03:47.840 --> 00:03:48.560]  快一點
[00:03:48.560 --> 00:03:51.040]  他在監護人和管家之下
[00:03:51.040 --> 00:03:54.920]  直到他父親預先指定的期限
[00:03:54.920 --> 00:03:58.040]  而二十四節三章又提到
[00:03:58.040 --> 00:04:01.720]  這樣律法成為我們童年的監護導師
[00:04:01.720 --> 00:04:03.320]  直到基督來臨
[00:04:03.320 --> 00:04:05.720]  好使我們可以因順而成
[00:04:05.720 --> 00:04:11.880]  而接著如果看左邊的二十五、二十六節
[00:04:11.880 --> 00:04:15.440]  右邊的四至六節
[00:04:15.440 --> 00:04:16.920]  都重複出現
[00:04:16.920 --> 00:04:18.760]  這邊是「但」
[00:04:18.760 --> 00:04:19.840]  這信既然來到
[00:04:19.840 --> 00:04:21.880]  那邊「但」期限一滿
[00:04:21.880 --> 00:04:24.840]  就說一個逆轉的景況
[00:04:24.840 --> 00:04:27.520]  而且都重複那個兒子
[00:04:27.520 --> 00:04:28.360]  又一節
[00:04:28.360 --> 00:04:32.400]  「你們所有人借著信
[00:04:32.400 --> 00:04:35.520]  在基督耶穌裡都成為神的兒子」
[00:04:35.520 --> 00:04:37.640]  而第四節旁邊
[00:04:37.640 --> 00:04:39.200]  「期限一滿
[00:04:39.200 --> 00:04:41.320]  神猶猜他的兒子由女人所生
[00:04:41.320 --> 00:04:42.720]  寫生在律法之下」
[00:04:42.720 --> 00:04:44.320]  說要放在律法之下的人
[00:04:44.320 --> 00:04:47.040]  很少人好有我們得著兒子的名份
[00:04:47.040 --> 00:04:48.240]  再看第六節
[00:04:48.400 --> 00:04:49.680]  「你既然是兒子
[00:04:49.680 --> 00:04:51.880]  神猶猜他的兒子的年中日
[00:04:51.880 --> 00:04:54.920]  我們心裡呼叫阿爸父」
[00:04:54.920 --> 00:04:57.720]  你不會隨便叫一個人做「阿爸父」
[00:04:57.720 --> 00:04:58.920]  你叫他「阿爸父」
[00:04:58.920 --> 00:05:01.240]  就代表你是他的兒子
[00:05:01.240 --> 00:05:03.760]  而看左邊
[00:05:03.760 --> 00:05:05.240]  二十七和二十九節
[00:05:05.240 --> 00:05:06.960]  因為凡是受洗
[00:05:06.960 --> 00:05:07.800]  歸入基督的
[00:05:07.800 --> 00:05:09.680]  都已經穿上了基督
[00:05:09.680 --> 00:05:14.240]  如果按上一堂上半部的解釋
[00:05:14.240 --> 00:05:16.240]  這個「穿上基督」
[00:05:16.240 --> 00:05:17.800]  可以理解屬於基督的時候
[00:05:17.800 --> 00:05:20.040]  二十九節是一個呼應
[00:05:20.040 --> 00:05:21.200]  你們是屬於基督
[00:05:21.200 --> 00:05:22.600]  就是阿爸的後裔人
[00:05:22.600 --> 00:05:26.560]  是按照應許承受產業的人
[00:05:26.560 --> 00:05:28.640]  而再看第七節
[00:05:28.640 --> 00:05:32.040]  「就這樣
[00:05:32.040 --> 00:05:33.280]  你們不再是奴僕
[00:05:33.280 --> 00:05:34.440]  而是兒子」
[00:05:34.440 --> 00:05:38.400]  其實兒子就是靠神承受產業的了
[00:05:38.400 --> 00:05:40.160]  所以看這個注冊
[00:05:40.160 --> 00:05:41.600]  就更加明顯
[00:05:41.600 --> 00:05:44.360]  保羅其實將一個姑念重複兩次
[00:05:44.360 --> 00:05:45.840]  就有強調
[00:05:45.840 --> 00:05:48.640]  要強化律法
[00:05:48.640 --> 00:05:51.720]  其實有一個時間的任務
[00:05:51.720 --> 00:05:56.040]  而目的要等到基督的來臨
[00:05:56.040 --> 00:05:58.840]  所以兩者不是抵觸的
[00:05:58.840 --> 00:06:00.440]  雖然表面上
[00:06:00.440 --> 00:06:02.480]  律法不能夠贏得生命
[00:06:02.480 --> 00:06:05.480]  應許基督才能夠得生命
[00:06:05.480 --> 00:06:06.760]  就好像是抵觸
[00:06:06.760 --> 00:06:10.480]  但其實是不同的作用
[00:06:10.480 --> 00:06:12.000]  兩者加起來
[00:06:12.000 --> 00:06:15.720]  就令神的計劃更加能夠完整
[00:06:16.720 --> 00:06:20.840]  然後我們看回第八頁的注頁
[00:06:20.840 --> 00:06:22.600]  B的注頁
[00:06:22.600 --> 00:06:24.080]  你便要記得
[00:06:24.080 --> 00:06:26.280]  我們接著要看的四章八節十一節
[00:06:26.280 --> 00:06:27.880]  其實就是保羅呼籲
[00:06:27.880 --> 00:06:30.200]  不要再做律法的奴僕
[00:06:30.200 --> 00:06:32.120]  我們看八節十一節
[00:06:32.120 --> 00:06:35.800]  「從前你們的確是因為不認識神
[00:06:35.800 --> 00:06:40.520]  所以吸那些本質上不是神的作奴僕
[00:06:40.520 --> 00:06:42.760]  不是本質上作奴僕的
[00:06:42.760 --> 00:06:44.520]  像是在拜偶像」
[00:06:45.520 --> 00:06:49.480]  「但現在你們既然認識了神
[00:06:49.480 --> 00:06:52.520]  倒不如說以蒙神認識
[00:06:52.520 --> 00:06:55.960]  為何又再次回到那些
[00:06:55.960 --> 00:06:59.400]  無能和貧乏的低級事物中呢?」
[00:06:59.400 --> 00:07:01.320]  這個貧乏低級事物
[00:07:01.320 --> 00:07:04.200]  就呼應了上文所說的低級事物
[00:07:04.200 --> 00:07:06.720]  所以在這段落應該同一個解釋
[00:07:06.720 --> 00:07:10.800]  「情願再重新作他們的奴僕呢?」
[00:07:11.080 --> 00:07:14.400]  上文既然是說律法受合制
[00:07:14.400 --> 00:07:16.520]  所以很明顯那個低級事物
[00:07:16.520 --> 00:07:19.520]  應該是說律法
[00:07:19.520 --> 00:07:22.960]  而第十節更具體說明
[00:07:22.960 --> 00:07:28.760]  「你竟然在嚴守日子、月份、節期、年份」
[00:07:28.760 --> 00:07:31.240]  這是節期的條例
[00:07:31.240 --> 00:07:33.240]  而遵守節期的條例
[00:07:33.240 --> 00:07:36.000]  是神的子民才會做的
[00:07:36.000 --> 00:07:40.440]  所以這些稱之為身份標記的條例
[00:07:40.680 --> 00:07:42.360]  Identity Marker
[00:07:42.360 --> 00:07:43.600]  很簡單
[00:07:43.600 --> 00:07:46.760]  星期日基督徒通常去崇拜
[00:07:46.760 --> 00:07:48.760]  所以如果去崇拜的
[00:07:48.760 --> 00:07:50.840]  要麼是基督教徒
[00:07:50.840 --> 00:07:52.520]  要麼是天主教徒
[00:07:52.520 --> 00:07:54.560]  是教徒才去的
[00:07:54.560 --> 00:07:57.480]  而你會守逾節?
[00:07:57.480 --> 00:07:59.840]  你會守住棚節?
[00:07:59.840 --> 00:08:03.640]  這些就是突出了你自己的身份
[00:08:03.640 --> 00:08:06.800]  現在他們信了耶穌
[00:08:06.800 --> 00:08:08.160]  但是國禮派
[00:08:08.160 --> 00:08:10.000]  除了主張國禮
[00:08:10.000 --> 00:08:12.240]  也要做這些節期
[00:08:12.240 --> 00:08:15.640]  他也要歸化成為猶太人
[00:08:15.640 --> 00:08:18.920]  這樣你的信仰就完美了
[00:08:18.920 --> 00:08:22.040]  這樣你的信仰就完整了
[00:08:22.040 --> 00:08:23.600]  就完全了
[00:08:23.600 --> 00:08:25.560]  保羅就說
[00:08:25.560 --> 00:08:28.480]  我為你們擔驚受怕
[00:08:28.480 --> 00:08:30.920]  恐怕我在你們身上的奴婦
[00:08:30.920 --> 00:08:33.120]  竟然是枉費了
[00:08:33.120 --> 00:08:35.120]  用今天說法
[00:08:35.120 --> 00:08:37.280]  你們信錯了耶穌
[00:08:37.280 --> 00:08:40.280]  又將這個「別」的福音
[00:08:40.280 --> 00:08:42.400]  即是山改了的福音
[00:08:42.400 --> 00:08:44.120]  繼續傳揚開去
[00:08:44.120 --> 00:08:46.480]  所以保羅很擔心
[00:08:46.480 --> 00:08:50.280]  如果我們看回第六頁的注三
[00:08:50.280 --> 00:08:52.680]  保羅其實在三至四章
[00:08:52.680 --> 00:08:56.600]  可以說好像有三個循環去論證
[00:08:56.600 --> 00:08:59.560]  我們看了三章一至十四節
[00:08:59.560 --> 00:09:00.600]  第一個循環
[00:09:00.600 --> 00:09:01.800]  即是第一個
[00:09:01.800 --> 00:09:05.880]  然後就是三章十五至四章十一
[00:09:05.880 --> 00:09:07.600]  然後就是第三次
[00:09:07.600 --> 00:09:09.000]  同樣是言情
[00:09:09.000 --> 00:09:10.000]  說理
[00:09:10.000 --> 00:09:13.200]  這樣去論述
[00:09:13.200 --> 00:09:16.040]  四章十二至二十節
[00:09:16.040 --> 00:09:17.920]  回到第十頁
[00:09:17.920 --> 00:09:21.680]  四章十二至二十節
[00:09:21.680 --> 00:09:25.720]  如果從一個言情
[00:09:25.720 --> 00:09:27.680]  說理
[00:09:27.680 --> 00:09:30.400]  或者說理的角度
[00:09:30.400 --> 00:09:33.000]  它是一個言情
[00:09:33.000 --> 00:09:33.880]  說理
[00:09:33.880 --> 00:09:35.520]  言情這樣的角度
[00:09:36.520 --> 00:09:38.920]  而看這個詩的注頁
[00:09:38.920 --> 00:09:39.680]  第十頁
[00:09:39.680 --> 00:09:41.920]  詩的注頁
[00:09:41.920 --> 00:09:43.600]  就更加清楚
[00:09:43.600 --> 00:09:48.200]  它透過複述以往一些事情
[00:09:48.200 --> 00:09:49.120]  述事
[00:09:49.120 --> 00:09:50.280]  然後反問
[00:09:50.280 --> 00:09:53.400]  然後透過複述以往一些事情
[00:09:53.400 --> 00:09:55.760]  然後一個反問
[00:09:55.760 --> 00:09:57.640]  講述這些歷史
[00:09:57.640 --> 00:09:59.640]  是他們的集體回憶
[00:09:59.640 --> 00:10:00.920]  用今天的說法
[00:10:00.920 --> 00:10:02.680]  說回這些集體回憶
[00:10:02.680 --> 00:10:05.600]  就喚起他昔日的情懷
[00:10:05.600 --> 00:10:08.280]  所以就是動之以情
[00:10:08.280 --> 00:10:09.920]  動之言情
[00:10:09.920 --> 00:10:12.640]  我們看十二節開始
[00:10:12.640 --> 00:10:14.440]  十二至十四節
[00:10:14.440 --> 00:10:17.480]  「閉起門,我求求你」
[00:10:17.480 --> 00:10:19.520]  即是說到求
[00:10:19.520 --> 00:10:21.160]  又是動之以情
[00:10:21.160 --> 00:10:23.160]  「像我一樣罷」
[00:10:23.160 --> 00:10:25.280]  哪方面像他呢?
[00:10:25.280 --> 00:10:28.960]  其實就是脫離了摩西律法的克制
[00:10:28.960 --> 00:10:29.720]  記住
[00:10:29.720 --> 00:10:35.000]  尤其是說那些身份標記的條例
[00:10:35.000 --> 00:10:38.800]  因為「我變得像你們一樣」
[00:10:38.800 --> 00:10:41.400]  修信人是外邦人
[00:10:41.400 --> 00:10:42.800]  「我變得像你們一樣」
[00:10:42.800 --> 00:10:43.800]  意思是
[00:10:43.800 --> 00:10:47.600]  同樣不受摩西律法的限制
[00:10:47.600 --> 00:10:50.720]  尤其是指那些身份標記
[00:10:50.720 --> 00:10:52.600]  我們如果看《布羅斯書信》
[00:10:52.600 --> 00:10:53.480]  你會發現
[00:10:53.480 --> 00:10:56.880]  他繼續是引用摩西十誡
[00:10:56.880 --> 00:10:58.520]  去教導基督徒
[00:10:58.680 --> 00:11:02.080]  所以有些舊約的條例
[00:11:02.080 --> 00:11:05.760]  其實在《布羅斯書信》裡面仍然是要堅守的
[00:11:05.760 --> 00:11:07.960]  這是十二節A
[00:11:07.960 --> 00:11:09.680]  現在十二節B
[00:11:09.680 --> 00:11:12.560]  我們看注意
[00:11:12.560 --> 00:11:18.240]  首先是述事
[00:11:18.240 --> 00:11:20.320]  就說信徒沒有虧待布羅
[00:11:20.320 --> 00:11:22.160]  那怎麼沒有虧待布羅呢?
[00:11:22.160 --> 00:11:24.400]  「你們沒有虧待過我什麼?」
[00:11:24.400 --> 00:11:27.040]  如果用《環球星星》這本就是冒號
[00:11:27.040 --> 00:11:28.560]  然後詳細說
[00:11:28.560 --> 00:11:30.280]  為什麼沒有虧待他
[00:11:30.280 --> 00:11:31.760]  「你們知道
[00:11:31.760 --> 00:11:34.320]  我當初是因為身體有病
[00:11:34.320 --> 00:11:35.960]  才來到你們國度
[00:11:35.960 --> 00:11:38.680]  得以傳福音給你們」
[00:11:38.680 --> 00:11:40.720]  所以根據這一節
[00:11:40.720 --> 00:11:43.000]  最初保羅去加拉太
[00:11:43.000 --> 00:11:45.880]  很可能是想養病
[00:11:45.880 --> 00:11:47.560]  不過在養病期間
[00:11:47.560 --> 00:11:50.120]  有張福音傳給他們
[00:11:50.120 --> 00:11:51.200]  十四節
[00:11:51.200 --> 00:11:54.760]  「雖然我的身體對你們是個考驗
[00:11:54.760 --> 00:11:56.520]  你們卻沒有藐視我
[00:11:56.520 --> 00:11:58.280]  也沒有唾棄我
[00:11:58.440 --> 00:12:00.960]  反而接納我如神的使者
[00:12:00.960 --> 00:12:02.320]  如基督耶穌」
[00:12:02.320 --> 00:12:04.520]  所以福屬這件事情
[00:12:04.520 --> 00:12:09.280]  是說他們昔日彼此之間的感情多麼濃烈
[00:12:09.280 --> 00:12:12.120]  「你們會尊敬他
[00:12:12.120 --> 00:12:13.680]  如同神的使者
[00:12:13.680 --> 00:12:15.280]  如同基督耶穌」
[00:12:15.280 --> 00:12:18.520]  當然基督耶穌比神的使者更加高級
[00:12:18.520 --> 00:12:20.360]  而十五節A
[00:12:20.360 --> 00:12:24.680]  「然則你們的祝福到哪裡去了?」
[00:12:24.680 --> 00:12:27.200]  昔日我們是水與教育
[00:12:27.320 --> 00:12:30.360]  但現在因為這些問題
[00:12:30.360 --> 00:12:32.040]  反目成仇
[00:12:32.040 --> 00:12:33.560]  反問之後
[00:12:33.560 --> 00:12:35.000]  然後又屬屎了
[00:12:35.000 --> 00:12:36.880]  「我可以為你們作證
[00:12:36.880 --> 00:12:38.480]  那時如果可能
[00:12:38.480 --> 00:12:40.880]  你們甚至會把自己的眼睛
[00:12:40.880 --> 00:12:42.440]  挽出來給我」
[00:12:42.440 --> 00:12:44.880]  有些人根據這句話
[00:12:44.880 --> 00:12:47.080]  說保羅會否有眼疾呢?
[00:12:47.080 --> 00:12:49.160]  但其實這句話
[00:12:49.160 --> 00:12:51.520]  不一定是照字面解釋的
[00:12:51.520 --> 00:12:52.720]  簡單來說
[00:12:52.720 --> 00:12:54.920]  「你畫對眼給我都肯」
[00:12:54.920 --> 00:12:59.680]  其實就是他們肯為保羅上天下海
[00:12:59.680 --> 00:13:01.240]  做什麼都可以
[00:13:01.240 --> 00:13:04.800]  為保羅可以去到那麼重
[00:13:04.800 --> 00:13:08.400]  是說他們彼此的情誼非常深厚
[00:13:08.400 --> 00:13:09.600]  「而受之
[00:13:09.600 --> 00:13:12.400]  難道我因為把真理告訴你們
[00:13:12.400 --> 00:13:15.600]  結果就成了你們的仇敵嗎?
[00:13:15.600 --> 00:13:19.000]  所以因為我講真話
[00:13:19.000 --> 00:13:19.920]  講真相
[00:13:19.920 --> 00:13:21.600]  就反目成仇?」
[00:13:21.600 --> 00:13:23.440]  所以這個十六節
[00:13:23.440 --> 00:13:25.520]  對應十五節A
[00:13:25.520 --> 00:13:27.320]  祝福他們去到哪裡?
[00:13:27.320 --> 00:13:29.360]  「以往就和我迷堆
[00:13:29.360 --> 00:13:34.600]  現在就和我隔了一座山」
[00:13:34.600 --> 00:13:38.600]  十七、十八節我們看回C的注1
[00:13:38.600 --> 00:13:41.400]  就是瑞利警告信徒
[00:13:41.400 --> 00:13:43.600]  有人想核制他們
[00:13:43.600 --> 00:13:46.800]  「那些人熱心對你們
[00:13:46.800 --> 00:13:48.320]  其實不懷好意
[00:13:48.320 --> 00:13:50.920]  想把你們排除在外
[00:13:51.160 --> 00:13:54.160]  好讓你們熱心待他們
[00:13:54.160 --> 00:13:56.320]  出於好意的熱心
[00:13:56.320 --> 00:13:57.480]  總是好的
[00:13:57.480 --> 00:13:59.400]  只是不要單單
[00:13:59.400 --> 00:14:01.720]  當我在你們那裡的時候
[00:14:01.720 --> 00:14:03.200]  才是這樣」
[00:14:03.200 --> 00:14:05.560]  第十八節
[00:14:05.560 --> 00:14:06.320]  他說
[00:14:06.320 --> 00:14:08.080]  「只是不要單單
[00:14:08.080 --> 00:14:09.760]  當我在你們那裡的時候
[00:14:09.760 --> 00:14:11.120]  才是這樣」
[00:14:11.120 --> 00:14:12.520]  保羅的意思就是
[00:14:12.520 --> 00:14:13.680]  關心人
[00:14:13.680 --> 00:14:15.360]  不要做蒙面功夫
[00:14:15.360 --> 00:14:17.200]  不要我保羅在場
[00:14:17.200 --> 00:14:18.760]  才熱心待人
[00:14:18.760 --> 00:14:20.240]  熱心關心人
[00:14:20.560 --> 00:14:21.680]  要懂得分辨
[00:14:21.680 --> 00:14:23.640]  甚麼是真假的熱心
[00:14:23.640 --> 00:14:25.560]  真假的關心
[00:14:25.560 --> 00:14:27.280]  這個十八節
[00:14:27.280 --> 00:14:29.440]  是乘著十七節的
[00:14:29.440 --> 00:14:32.280]  十八節有些人很熱心待你們
[00:14:32.280 --> 00:14:34.160]  但不懷好意
[00:14:34.160 --> 00:14:36.040]  所以他的熱心是假的
[00:14:36.040 --> 00:14:38.360]  想把你們排除在外
[00:14:38.360 --> 00:14:40.360]  排除甚麼在外呢?
[00:14:40.360 --> 00:14:42.360]  可能是指
[00:14:42.360 --> 00:14:45.080]  排除在保羅之外
[00:14:45.080 --> 00:14:49.400]  就是令他們和保羅疏遠
[00:14:49.640 --> 00:14:51.480]  和保羅疏遠自然和他
[00:14:51.480 --> 00:14:53.560]  崇禎的教導疏遠
[00:14:53.560 --> 00:14:57.040]  然後他們就成為自己的一群人
[00:14:57.040 --> 00:14:59.000]  這樣的時候
[00:14:59.000 --> 00:15:01.040]  你們就會熱心對待
[00:15:01.040 --> 00:15:02.920]  那些國禮派的人
[00:15:02.920 --> 00:15:05.440]  所以很讓你們熱心待他們
[00:15:05.440 --> 00:15:09.800]  所以如果我們看回詩的注意
[00:15:09.800 --> 00:15:12.840]  其實整個十七十八節
[00:15:12.840 --> 00:15:14.400]  保羅在場
[00:15:14.400 --> 00:15:15.720]  就是警告信徒
[00:15:15.720 --> 00:15:17.960]  有人想核制他們
[00:15:17.960 --> 00:15:21.280]  小心他們所謂的熱心
[00:15:21.280 --> 00:15:23.480]  然後到十九二十節
[00:15:23.480 --> 00:15:25.360]  我的孩子們
[00:15:25.360 --> 00:15:28.480]  所以很明顯就是動之以情
[00:15:28.480 --> 00:15:30.000]  為了你們
[00:15:30.000 --> 00:15:33.960]  我現在再受分辨的痛苦
[00:15:33.960 --> 00:15:35.520]  一個男人老狗
[00:15:35.520 --> 00:15:37.880]  說受分辨的痛苦
[00:15:37.880 --> 00:15:39.240]  其實是表白
[00:15:39.240 --> 00:15:42.880]  他願意為對方做很多的事
[00:15:42.880 --> 00:15:45.960]  直到基督在裡面承認
[00:15:45.960 --> 00:15:47.400]  二十節
[00:15:47.400 --> 00:15:50.000]  我恨不得此刻就在你們那裡
[00:15:50.000 --> 00:15:51.480]  改變我的語氣
[00:15:51.480 --> 00:15:54.240]  因為你們令我困惑不解
[00:15:54.240 --> 00:15:56.920]  保羅在第二十節
[00:15:56.920 --> 00:15:59.800]  他就說我恨不得此刻就在你們那裡
[00:15:59.800 --> 00:16:01.120]  你寫信給人
[00:16:01.120 --> 00:16:03.080]  就是因為跟人分隔異地
[00:16:03.080 --> 00:16:06.880]  現在我不能夠親自在你那裡
[00:16:06.880 --> 00:16:08.880]  改變我的語氣
[00:16:08.880 --> 00:16:10.440]  因為看《加拉太書》
[00:16:10.440 --> 00:16:13.400]  你會發現保羅總是帶著一些
[00:16:13.400 --> 00:16:15.560]  責備的語氣
[00:16:15.800 --> 00:16:19.200]  但是現在我怕我會改變我的語氣
[00:16:19.200 --> 00:16:21.800]  就是因為我能夠去到你們那裡
[00:16:21.800 --> 00:16:25.720]  因為你們令我困惑不解
[00:16:25.720 --> 00:16:27.240]  所謂困惑不解
[00:16:27.240 --> 00:16:30.040]  就要看回上文十五節至十六節
[00:16:30.040 --> 00:16:33.680]  你們當時連眼畫給我都肯
[00:16:33.680 --> 00:16:35.640]  其實我們就是情人
[00:16:35.640 --> 00:16:37.800]  但是現在就變成仇人
[00:16:37.800 --> 00:16:38.560]  十六節
[00:16:38.560 --> 00:16:41.000]  為什麼由情人會變成仇人
[00:16:41.000 --> 00:16:43.000]  這個關係轉變這麼大呢?
[00:16:43.000 --> 00:16:45.120]  所以令我困惑不解
[00:16:45.400 --> 00:16:47.000]  所以十九二十節
[00:16:47.000 --> 00:16:50.600]  其實也是用了當時修辭的策略
[00:16:50.600 --> 00:16:53.400]  說到我為你們什麼都恨
[00:16:53.400 --> 00:16:55.400]  再受分娩之苦都恨
[00:16:55.400 --> 00:16:57.920]  但是現在我跟你的關係
[00:16:57.920 --> 00:16:59.560]  它變成了仇人
[00:16:59.560 --> 00:17:01.000]  為什麼呢?
[00:17:01.000 --> 00:17:03.840]  所以他這樣表達的時候
[00:17:03.840 --> 00:17:08.520]  是想改變聽眾的一些想法和行為
[00:17:08.520 --> 00:17:11.600]  因為保羅表明在十九節
[00:17:11.600 --> 00:17:13.960]  直到基督在裡面承認
[00:17:14.160 --> 00:17:15.400]  言下之意
[00:17:15.400 --> 00:17:17.160]  現在他們的表演
[00:17:17.160 --> 00:17:20.160]  是不符合基督在裡面承認
[00:17:20.160 --> 00:17:23.960]  繼續看第十頁的注三
[00:17:23.960 --> 00:17:26.520]  就是四章二十一至三十一節
[00:17:26.520 --> 00:17:29.120]  保羅同樣去引用聖經
[00:17:29.120 --> 00:17:30.600]  有時候我們會問
[00:17:30.600 --> 00:17:32.240]  上文已經引用了聖經
[00:17:32.240 --> 00:17:34.240]  為什麼這裡又引用聖經呢?
[00:17:34.240 --> 00:17:36.320]  如果我們回到第六頁
[00:17:36.320 --> 00:17:37.280]  注三
