
[00:00:00.000 --> 00:00:16.000]  各位電視好友,今晚是社會修辭學第二講
[00:08:40.000 --> 00:08:46.000]  (希望透過不同的角度,不同的層次,我們對經文的理解更加豐富)
[00:08:46.000 --> 00:08:49.000]  (背後的理念很簡單,就是)
[00:08:49.000 --> 00:08:57.000]  (因為他其實是在回應過去一百年,一百多年裏面那種西方的學術傳統)
[00:08:57.000 --> 00:09:06.000]  (很多學者可能在做精英研究的時候,按照不同的學者的專長)
[00:09:06.000 --> 00:09:09.000]  (可能他們集中從某一個角度去看經文)
[00:09:09.000 --> 00:09:20.000]  (有些學者的專長是修辭學,他可能集中去看經文的修辭特徵,屬於內在特徵的範疇)
[00:09:20.000 --> 00:09:26.000]  (有些學者可能很擅長做社會文化的研究)
[00:09:26.000 --> 00:09:33.000]  (他就會集中從社會文化的特徵去研究經文)
[00:09:33.000 --> 00:09:39.000]  (很多時候,學者都是用一種方法去研究經文)
[00:09:39.000 --> 00:09:45.000]  (而Robbins提出的是沒有任何一種方法是完善的)
[00:09:45.000 --> 00:09:51.000]  (單用一種方法,你對經文的理解永遠都是片面的)
[00:09:51.000 --> 00:09:57.000]  (所以他提出,我們需要從不同的角度去用不同的方法去研究經文)
[00:09:57.000 --> 00:10:06.000]  (所以你看,這四個特徵,四個特徵,獨立去看的時候,其實已經有很多人在做了)
[00:10:06.000 --> 00:10:10.000]  (過去已經有很多人在獨立去看)
[00:10:10.000 --> 00:10:19.000]  (Robbins最主要的理念就是,我們不要獨立用一個角度去看,我們需要大包圍)
[00:10:19.000 --> 00:10:24.000]  (這其實就是社會修辭學的精髓,大包圍)
[00:10:24.000 --> 00:10:31.000]  (你從不同的角度去看經文,你對經文的理解就會更豐富)
[00:10:31.000 --> 00:10:37.000]  (雖然上星期的講完,我已經介紹過這個方法)
[00:10:37.000 --> 00:10:42.000]  (但今天我想先從一個我們日常生活的例子)
[00:10:42.000 --> 00:10:51.000]  (再次去解釋一下這四個特徵到底是在說什麼)
[00:10:51.000 --> 00:10:55.000]  (我想用的例子,相信大家一定認識這兩句說話)
[00:10:55.000 --> 00:10:59.000]  (天登歲月人增壽,春滿乾坤福滿門)
[00:10:59.000 --> 00:11:02.000]  (沒有人沒聽過這句說話吧?)
[00:11:02.000 --> 00:11:05.000]  (很熟悉吧?)
[00:11:05.000 --> 00:11:09.000]  (我用一個很熟悉的例子)
[00:11:09.000 --> 00:11:15.000]  (讓大家看看,如果我們用Robbins這個社會修辭的進度)
[00:11:15.000 --> 00:11:20.000]  (我們會怎樣看這兩句說話呢?)
[00:11:20.000 --> 00:11:24.000]  (首先從內在特徵,當然像剛才所說)
[00:11:24.000 --> 00:11:29.000]  (當中每一個層次都可以有很多內容可以鑽研)
[00:11:29.000 --> 00:11:34.000]  (所以我只是舉例,不是一個很全面的研究)
[00:11:34.000 --> 00:11:37.000]  (只是舉少一個例子給大家有些概念)
[00:11:37.000 --> 00:11:41.000]  (如果我們從內在特徵去看這兩句說話)
[00:11:41.000 --> 00:11:45.000]  (我們可以看到這兩句說話本身的特徵)
[00:11:45.000 --> 00:11:49.000]  (首先我們看到這兩句說話是對偶)
[00:11:49.000 --> 00:11:56.000]  (是中國傳統文學的一種修辭寫法,對偶)
[00:11:56.000 --> 00:12:02.000]  (上下兩句字數一樣,詞性相同)
[00:12:02.000 --> 00:12:05.000]  (名詞對名詞,動詞對動詞)
[00:12:05.000 --> 00:12:10.000]  (平德的發音也有些講究)
[00:12:10.000 --> 00:12:15.000]  (這兩句說話是一個很明顯的內在特徵,是對偶)
[00:12:15.000 --> 00:12:23.000]  (它有對偶的特質,字數一樣,平則,相對,詞性相同)
[00:12:23.000 --> 00:12:29.000]  (另外我們看到這兩句說話,短短14個字,但也有些字是重複的)
[00:12:29.000 --> 00:12:35.000]  (增字出現了兩次,滿字出現了兩次,都是對著)
[00:12:35.000 --> 00:12:40.000]  (前面兩個增,對著後面兩個滿,因為重複出現)
[00:12:40.000 --> 00:12:46.000]  (很多時候我們去識經,去看一些文本的時候)
[00:12:46.000 --> 00:12:52.000]  (它重複出現的字眼,可能都是一些我們會留意的字眼)
[00:12:52.000 --> 00:12:56.000]  (當它重複出現的時候,有可能是作者)
[00:12:56.000 --> 00:13:02.000]  (想強調的,他認為重要的字眼)
[00:13:02.000 --> 00:13:10.000]  (增出現了兩次,滿出現了兩次,可能,這兩個字有一定的重要性)
[00:13:10.000 --> 00:13:14.000]  (另外你看這兩句說話,你會發現它)
[00:13:14.000 --> 00:13:18.000]  (你去看它裡面的字眼的性質的話)
[00:13:18.000 --> 00:13:21.000]  (你會發覺它有些字是講自然世界的)
[00:13:21.000 --> 00:13:32.000]  (天,春,歲月,乾坤,都是講自然世界)
[00:13:32.000 --> 00:13:38.000]  (它講了很多自然世界,但每一句最後)
[00:13:38.000 --> 00:13:46.000]  (講到人,滿,人,悶,這些字眼其實是講人)
[00:13:46.000 --> 00:13:50.000]  (講人的生命,人的生活)
[00:13:50.000 --> 00:13:57.000]  (所以兩句都是,先講自然世界,再帶下去人)
[00:13:57.000 --> 00:14:03.000]  (自然世界對人有什麼影響,自然世界和人的生活有什麼呼應)
[00:14:03.000 --> 00:14:08.000]  (這是這兩句說話的表達方式)
[00:14:08.000 --> 00:14:14.000]  (這些都是內在特徵,我們會留意的一些角度)
[00:14:14.000 --> 00:14:20.000]  (跨文本特徵,這兩句說話和一些其他的文本)
[00:14:20.000 --> 00:14:25.000]  (其他的文獻,其他的著作,會有什麼關聯呢)
[00:14:25.000 --> 00:14:28.000]  (這裡很簡單舉兩個例子)
[00:14:28.000 --> 00:14:31.000]  (你會發現裡面有兩個字,我們很熟悉)
[00:14:31.000 --> 00:14:35.000]  (第二句有福字,第一句有壽字)
[00:14:35.000 --> 00:14:40.000]  (這兩個字,我們可能馬上聯想到,我們很多時候講福祿壽)
[00:14:40.000 --> 00:14:47.000]  (中國人傳統很常講的福氣,福祿壽)
[00:14:47.000 --> 00:14:51.000]  (這兩個字沒有講到祿)
[00:14:51.000 --> 00:14:56.000]  (但是我們看到,可能他在引用一些)
[00:14:56.000 --> 00:15:01.000]  (在其他地方的人很常講的一些說話)
[00:15:01.000 --> 00:15:04.000]  (在這裡有一個呼應)
[00:15:04.000 --> 00:15:08.000]  (尤其是你留意乾坤這兩個字)
[00:15:08.000 --> 00:15:12.000]  (你看下去,你會知道它不是乾坤)
[00:15:12.000 --> 00:15:19.000]  (乾坤,其實是一個我們很常用的詞語)
[00:15:19.000 --> 00:15:26.000]  (而乾坤,這兩個字的詞語)
[00:15:26.000 --> 00:15:30.000]  (它可以有不同的意思,按不同的上文下理)
[00:15:30.000 --> 00:15:33.000]  (它可以有不同的意思,但是在這兩句說話裡面)
[00:15:33.000 --> 00:15:37.000]  (其實都很明顯乾坤是在講天地的意思)
[00:15:37.000 --> 00:15:40.000]  (乾代表天,坤代表地)
[00:15:40.000 --> 00:15:46.000]  (而乾坤分別代表天地,其實它有典故)
[00:15:46.000 --> 00:15:52.000]  (其實它出自中國古代的哲學,比如易經等等)
[00:15:52.000 --> 00:15:57.000]  (就會有這些說法,乾代表天,坤代表地)
[00:15:57.000 --> 00:16:00.000]  (所以這裡用了乾坤去代表天地)
[00:16:00.000 --> 00:16:11.000]  (引用或者借用一些傳統的詞語的用法)
[00:16:11.000 --> 00:16:18.000]  (社會文化特徵,這兩句說話跟我們的社會文化有什麼關係呢?)
[00:16:18.000 --> 00:16:24.000]  (這裡我就很熟悉了,這兩個說話通常是農曆新年的時候)
[00:16:24.000 --> 00:16:29.000]  (人們會貼在門上做一個對聯,一個賀詞)
[00:16:29.000 --> 00:16:38.000]  (這兩句說話表達的是一種人對新一年的期盼)
[00:16:38.000 --> 00:16:45.000]  (很希望在新的一年裡面能夠有福,能夠有越來越多的福)
[00:16:45.000 --> 00:16:53.000]  (也反映了在中國文化裡面,新春的重要性)
[00:16:53.000 --> 00:16:57.000]  (因為我們知道中國傳統是農耕的社會)
[00:16:57.000 --> 00:17:00.000]  (農耕的社會對春天很重視)
[00:17:00.000 --> 00:17:07.000]  (因為冬天你沒辦法耕種,地面結冰了,你耕種不了)
[00:17:07.000 --> 00:17:15.000]  (所以冬天對於中國古代來說,也是一個很難過的季節)
[00:17:15.000 --> 00:17:21.000]  (但是冬天過去了,春天回來又可以開始新一年的耕種)
[00:17:21.000 --> 00:17:28.000]  (所以為什麼中國傳統農耕社會對春天這麼重視)
[00:17:28.000 --> 00:17:37.000]  (而這個對聯也反映了中國傳統對春,對新春的重視)
[00:17:37.000 --> 00:17:46.000]  (在新春的時候的一個祝願,希望能夠在新的一年裡面有更好的生活)
[00:17:46.000 --> 00:17:54.000]  (所以從這兩句說話,社會文化的角度,我們看到了新春的重要性)
[00:17:54.000 --> 00:18:00.000]  (最後意識形態的特徵,很簡單舉兩個例子)
[00:18:00.000 --> 00:18:05.000]  (大家會發覺,這裡說的是天增歲月)
[00:18:05.000 --> 00:18:11.000]  (天增歲月是說世界,天又多了一年)
[00:18:11.000 --> 00:18:19.000]  (我們知道古代人的世界觀,天地基本上是永恆的)
[00:18:19.000 --> 00:18:24.000]  (基本上是不會過去的,是永恆的)
[00:18:24.000 --> 00:18:31.000]  (而這種天地的循環,是不斷的,連續一年不斷地運轉下去)
[00:18:31.000 --> 00:18:35.000]  (而這種運轉是美好的)
[00:18:35.000 --> 00:18:39.000]  (所以說又來到新的一年,又來到新的循環)
[00:18:39.000 --> 00:18:43.000]  (所以是很開心的,天增歲月)
[00:18:43.000 --> 00:18:46.000]  (你稍微比較一下,比如傳道書)
[00:18:46.000 --> 00:18:52.000]  (如果你熟悉舊的傳道書,第一章說天地的循環)
[00:18:52.000 --> 00:18:54.000]  (但你記得傳道書第一章說什麼?)
[00:18:54.000 --> 00:18:57.000]  (天地的循環令人厭煩)
[00:18:57.000 --> 00:18:59.000]  (你就會看到很不同)
[00:18:59.000 --> 00:19:04.000]  (傳道書也說世界不斷循環,但你會覺得很煩)
[00:19:04.000 --> 00:19:07.000]  (循環到什麼時候才完?)
[00:19:07.000 --> 00:19:09.000]  (這兩句說話是一個很不同的角度)
[00:19:09.000 --> 00:19:15.000]  (天地的循環是帶來一種美好,一種祝願)
[00:19:15.000 --> 00:19:20.000]  (一種很歡樂的事情)
[00:19:20.000 --> 00:19:23.000]  (另外就是剛才提過的)
[00:19:23.000 --> 00:19:33.000]  (這兩句說話是先從自然界開始,然後帶到人的生活當中)
[00:19:33.000 --> 00:19:36.000]  (而兩者是互相呼應的)
[00:19:36.000 --> 00:19:41.000]  (天地的循環增加歲月,天地又大一歲)
[00:19:41.000 --> 00:19:48.000]  (人也增加壽命,人也大一歲)
[00:19:48.000 --> 00:19:58.000]  (春天回到世界,百花盛放,充滿生機)
[00:19:58.000 --> 00:20:03.000]  (相對來說,人的生活也有很多福氣臨到)
[00:20:03.000 --> 00:20:11.000]  (這在某程度上反映中國儒家天人合一的觀念)
[00:20:11.000 --> 00:20:18.000]  (一種世界觀,不只是儒家,道家也有類似的思想)
[00:20:18.000 --> 00:20:28.000]  (天的運作,世界的運作,與人的生活是互相對照,互相呼應的)
[00:20:28.000 --> 00:20:39.000]  (當人的生活能夠順應世界的法則時,我們的生活就會美滿,就會幸福)
[00:20:39.000 --> 00:20:47.000]  (所以這兩句說話,我們也能看到天人合一的世界觀)
[00:20:47.000 --> 00:20:56.000]  (所以會發覺,從四個不同的層次,我們對這兩句說話的理解會很豐富)
[00:20:56.000 --> 00:20:59.000]  (能看到很多不同的東西)
[00:20:59.000 --> 00:21:05.000]  (平時新年,看到這兩個對聯,可能不會想太多吧)
[00:21:05.000 --> 00:21:11.000]  (我們見慣見熟,不會想太多)
[00:21:11.000 --> 00:21:21.000]  (但當我們仔細逐層分析,就會發掘到一些我們平時不會留意的東西)
[00:21:21.000 --> 00:21:31.000]  (這就是社會修辭學的精髓,從很多不同角度,仔細地去看)
[00:21:31.000 --> 00:21:37.000]  (而你會發覺,有時不同的層次,你會看到類似的東西)
[00:21:37.000 --> 00:21:46.000]  (例如我們剛才說的內在特徵,我們看到自然界到人)
[00:21:46.000 --> 00:21:52.000]  (到意識形態特徵,我們看到人和自然界的對峙)
[00:21:52.000 --> 00:22:00.000]  (會發覺有些相似的東西,我們看到出來)
[00:22:00.000 --> 00:22:07.000]  (這很正常,因為如果作者很想表達那件事)
[00:22:07.000 --> 00:22:12.000]  (很自然,不同的層次應該也會看到)
[00:22:12.000 --> 00:22:22.000]  (但同時你會看到,不同的角度,有些內容,只有那個角度才能看到)
[00:22:22.000 --> 00:22:28.000]  (所以就是四個不同的層次,互相補足)
[00:22:28.000 --> 00:22:39.000]  (這裡很簡單地給大家看到,社會修辭學和社會修辭進路)
[00:22:39.000 --> 00:22:43.000]  (到底是怎樣做,在做什麼一回事)
[00:22:43.000 --> 00:22:51.000]  (於是我們進入路加福音,剛才說了,半章經文已經寫到一篇博士論文)
[00:22:51.000 --> 00:22:59.000]  (所以你要用社會修辭進路去看路加福音是一件相當複雜的事情)
[00:22:59.000 --> 00:23:04.000]  (任何一段子的經文已經足夠說兩個小時)
[00:23:04.000 --> 00:23:11.000]  (但今晚我不是要跟大家看一段經文,而是整卷路加福音)
[00:23:11.000 --> 00:23:16.000]  (所以這裡我只能從一個宏觀的角度)
[00:23:16.000 --> 00:23:21.000]  (從路加福音整體比較大的圖畫)
[00:23:21.000 --> 00:23:28.000]  (嘗試去示範一下社會修辭的進路,四個特徵)
[00:23:28.000 --> 00:23:33.000]  (我們去看路加福音的時候,有什麼我們可能會留意得到)
[00:23:33.000 --> 00:23:40.000]  (我不是說拋磚引玉,只是一個初步的研究)
[00:23:40.000 --> 00:23:48.000]  (因為你要深入去做研究的話,其實每一段經文都可以做很深入的研究)
[00:23:48.000 --> 00:23:52.000]  (不過這裡我嘗試從宏觀的角度去看整卷書)
[00:23:52.000 --> 00:24:01.000]  (我們先看內在的特徵,這卷書本身裡面的表達方式)
[00:24:01.000 --> 00:24:04.000]  (有什麼值得我們留意的地方呢?)
[00:24:04.000 --> 00:24:10.000]  (我在這裡嘗試舉幾個例子,再說這些全部都是例子)
[00:24:10.000 --> 00:24:17.000]  (不是一個很整全的研究,不過給大家有些概念)
[00:24:17.000 --> 00:24:22.000]  (例子我想給大家看的是路加福音的引言)
[00:24:22.000 --> 00:24:28.000]  (引言就是提拉菲羅大人,有個對象)
[00:24:28.000 --> 00:24:34.000]  (很多人已經將我們中間成就的事編成書)
[00:24:34.000 --> 00:24:38.000]  (在我們中間成就的事當然是耶穌基督的事情)
[00:24:38.000 --> 00:24:41.000]  (很多人已經寫了很多東西)
[00:24:41.000 --> 00:24:47.000]  (這些事都是目擊者,傳講真道的人傳給我們)
[00:24:47.000 --> 00:24:51.000]  (所以這些事一直都在流傳,不是路加福音作出來的)
[00:24:51.000 --> 00:24:56.000]  (也不是路加福音第一個說的,很多人都說過,甚至寫過書)
[00:24:56.000 --> 00:25:02.000]  (但是路加福音第三節說,他將這些事從頭仔細考察)
[00:25:02.000 --> 00:25:07.000]  (認為應該有條不吻地寫給我們)
[00:25:07.000 --> 00:25:12.000]  (所以路加福音整理了很多其他人流傳的)
[00:25:12.000 --> 00:25:17.000]  (或者其他人已經寫下來的關於耶穌的著作)
[00:25:17.000 --> 00:25:23.000]  (他去研究過,他去整理過,然後他再寫這一卷路加福音)
[00:25:23.000 --> 00:25:29.000]  (他要將這些事有條不吻地寫給我們)
[00:25:29.000 --> 00:25:34.000]  (所以路加福音很著意這卷書要寫的時候)
[00:25:34.000 --> 00:25:40.000]  (他要有一種條理,如果按舊的和合本)
[00:25:40.000 --> 00:25:45.000]  (雙仔姐妹都很熟悉和合本,如果按舊的和合本翻譯)
[00:25:45.000 --> 00:25:51.000]  (和合本翻譯要按順序寫給我們)
[00:25:51.000 --> 00:25:56.000]  (如果按和合本翻譯,按順序的話)
[00:25:56.000 --> 00:26:00.000]  (我們可能會覺得路加是在說時間的順序)
[00:26:00.000 --> 00:26:07.000]  (按著時間的順序去將耶穌的事鋪陳出來)
[00:26:07.000 --> 00:26:11.000]  (但是如果我們仔細去看路加福音的時候)
[00:26:11.000 --> 00:26:16.000]  (我們明顯看到路加福音不是按時間順序去記載)
[00:26:16.000 --> 00:26:21.000]  (其中一個很明顯的例子,我只舉一個例子)
[00:26:21.000 --> 00:26:25.000]  (很明顯的例子在第三章)
[00:26:25.000 --> 00:26:38.000]  (第三章到20節就說希律將施洗約翰收監)
[00:26:38.000 --> 00:26:45.000]  (所以施洗約翰被抓去坐監,我們知道後來也被希律壓死了)
[00:26:45.000 --> 00:26:49.000]  (第三章20節說希律將施洗約翰收監)
[00:26:49.000 --> 00:26:54.000]  (第三章21節說耶穌受洗)
[00:26:54.000 --> 00:26:59.000]  (明顯地兩件事的次序是相反的)
[00:26:59.000 --> 00:27:04.000]  (所以很明顯路加不是按時間順序去記載)
[00:27:04.000 --> 00:27:10.000]  (如果按時間順序,沒可能約翰收監,耶穌才受洗)
[00:27:10.000 --> 00:27:15.000]  (所以從這裡我們看到路加不是按時間順序去記載)
[00:27:15.000 --> 00:27:24.000]  (所以他所說的有條不紊,不是指時間的順序,而是一種條理)
[00:27:24.000 --> 00:27:32.000]  (這種條理是指他按照耶穌所做的事情,事蹟的意義)
[00:27:32.000 --> 00:27:37.000]  (用一種很有條理的方式去鋪陳出來)
[00:27:37.000 --> 00:27:43.000]  (這樣我們才能明白這些事情的意義)
[00:27:43.000 --> 00:27:51.000]  (所以路加不是只記載一些事件,而是要很有條理地)
[00:27:51.000 --> 00:27:58.000]  (不是按時間順序,而是按意義的條理鋪陳)
[00:27:58.000 --> 00:28:05.000]  (這就是路加這本書著重的角度)
[00:28:05.000 --> 00:28:10.000]  (所以當我們讀到路加福音整本書的經文)
[00:28:10.000 --> 00:28:16.000]  (我們就值得留意他如何安排不同的段落)
[00:28:16.000 --> 00:28:20.000]  (他如何安排不同的事件的先後次序)
[00:28:20.000 --> 00:28:25.000]  (或者不說是先後次序,而是如何將事件放在一起)
[00:28:25.000 --> 00:28:30.000]  (事件與事件之間有什麼連繫呢?)
[00:28:30.000 --> 00:28:35.000]  (這就是路加所說的條理,也是我們需要)
[00:28:35.000 --> 00:28:40.000]  (或者路加期望我們讀這本書時留意的地方)
[00:28:40.000 --> 00:28:45.000]  (而不是個別一件一件事,個別去看)
[00:28:45.000 --> 00:28:51.000]  (這也不只是路加福音,其實每一本福音書都是這樣)
[00:28:51.000 --> 00:28:58.000]  (路加在這裡特別強調,他是有條不紋)
[00:28:58.000 --> 00:29:06.000]  (另外從一個宏觀的角度,這本書本身的結構鋪陳)
[00:29:06.000 --> 00:29:10.000]  (這也是內在特徵,是一個很基本的)
[00:29:10.000 --> 00:29:15.000]  (我們會嘗試留意的地方,他裡面的結構是怎樣)
[00:29:15.000 --> 00:29:20.000]  (路加福音的結構,當然我經常說一句話)
[00:29:20.000 --> 00:29:25.000]  (你講書卷,講經文的結構,問十個人,你會有十二個答案)
[00:29:25.000 --> 00:29:30.000]  (每個人講的結構都不同,不過很多時候)
[00:29:30.000 --> 00:29:34.000]  (不同的人講的結構都是大同小異)
[00:29:34.000 --> 00:29:37.000]  (細節上會有少許分別)
[00:29:37.000 --> 00:29:43.000]  (所以路加福音這本書的結構,雖然要仔細研究也可以很複雜)
[00:29:43.000 --> 00:29:48.000]  (但是從一個粗略的,比較宏觀的角度去看他的結構)
[00:29:48.000 --> 00:29:52.000]  (其實都頗清晰的)
[00:29:52.000 --> 00:29:59.000]  (他頭幾章,基本上是頭三至四章的經文)
[00:29:59.000 --> 00:30:06.000]  (他講約翰和耶穌這兩個很重要的角色的出世)
[00:30:06.000 --> 00:30:10.000]  (和他們展開他們的侍奉)
[00:30:10.000 --> 00:30:15.000]  (我們剛才看過,到第三章約翰就退場了)
[00:30:15.000 --> 00:30:18.000]  (約翰就不見了)
[00:30:18.000 --> 00:30:23.000]  (他帶出耶穌,展開他們的全部侍奉)
[00:30:23.000 --> 00:30:30.000]  (然後就講耶穌出來開始侍奉,在加利利的侍奉)
[00:30:30.000 --> 00:30:39.000]  (所以路加的鋪排,都是從一個地理的角度去鋪排他的記載)
[00:30:39.000 --> 00:30:43.000]  (先講耶穌在加利利的侍奉)
[00:30:43.000 --> 00:30:48.000]  (其實跟馬太和馬可福音都是接近的)
[00:30:48.000 --> 00:30:52.000]  (馬太和馬可福音都是有類似的鋪排)
[00:30:52.000 --> 00:31:00.000]  (先講耶穌在加利利的侍奉,然後講耶穌在耶路撒冷受死復活)
