
[00:00:00.000 --> 00:00:02.000]  多謝各位觀眾收看,多謝!
[00:01:59.000 --> 00:02:04.000]  一講到心靈,我們一定會回頭,就是三樣東西
[00:02:04.000 --> 00:02:08.000]  就是人和人的關係,即是你和你隔壁的關係
[00:02:08.000 --> 00:02:13.000]  然後人和自己的關係,人和自己都很有關係
[00:02:13.000 --> 00:02:17.000]  如果自己不妥自己的就很危險,大家知道
[00:02:17.000 --> 00:02:20.000]  第三個關係就是人和神的關係
[00:02:20.000 --> 00:02:25.000]  當然今天我們有些環保的就會講到人和自然的關係
[00:02:25.000 --> 00:02:29.000]  我們先來處理這個問題
[00:02:29.000 --> 00:02:32.000]  人和自己的關係,這是心靈的關係
[00:02:32.000 --> 00:02:35.000]  人和人的關係,也是心靈的關係
[00:02:35.000 --> 00:02:39.000]  然後人和神的關係,也是心靈的關係
[00:02:39.000 --> 00:02:45.000]  所以今晚在這個課題裏面,我們必定會從這裏入手去思考
[00:02:45.000 --> 00:02:48.000]  然後說尋求困苦
[00:02:48.000 --> 00:02:52.000]  全部都是你要思考甚麼叫困苦
[00:02:52.000 --> 00:02:55.000]  你的困苦和別人的困苦不是一樣
[00:02:55.000 --> 00:02:58.000]  我告訴你我女兒有一段時間的困苦是甚麼呢
[00:02:58.000 --> 00:03:01.000]  她很怕去看醫生和打針
[00:03:01.000 --> 00:03:04.000]  一去打針她就叫苦連天
[00:03:04.000 --> 00:03:08.000]  她曾經進了醫務所裏面,關了一扇門
[00:03:08.000 --> 00:03:11.000]  原來在裏面大哭,大家明白我的意思吧
[00:03:11.000 --> 00:03:13.000]  對你來說不是困苦
[00:03:13.000 --> 00:03:16.000]  所以甚麼才是困苦呢,我們要回到聖經裏面
[00:03:16.000 --> 00:03:18.000]  所以我們叫聖經篇
[00:03:18.000 --> 00:03:20.000]  聖經裏面說她是困苦,那就是困苦
[00:03:20.000 --> 00:03:24.000]  如果她不是困苦,就不應該叫困苦
[00:03:24.000 --> 00:03:26.000]  所以我們從聖經裏面來看
[00:03:26.000 --> 00:03:28.000]  接著說幸福
[00:03:28.000 --> 00:03:31.000]  每個人的幸福都不一樣
[00:03:31.000 --> 00:03:36.000]  我今天的幸福就是完成後可以吃一頓好的,就很幸福
[00:03:36.000 --> 00:03:38.000]  但在聖經裏面不是這樣說的
[00:03:38.000 --> 00:03:44.000]  所以聖經裏面說的幸福,我們就按照標準來說的幸福
[00:03:44.000 --> 00:03:49.000]  在這樣的情況下,當我要預備的時候
[00:03:49.000 --> 00:03:51.000]  去年他們跟我說的時候
[00:03:51.000 --> 00:03:54.000]  我第一個思想就是想到用人物來說是最好的
[00:03:54.000 --> 00:03:58.000]  大家其實很老實說,看完這個課題
[00:03:58.000 --> 00:04:01.000]  只有一個答案,就是與神同在
[00:04:01.000 --> 00:04:05.000]  或者神與你同在,你就一定是在困苦裏面幸福
[00:04:05.000 --> 00:04:08.000]  同意嗎?不同意就可以走了
[00:04:08.000 --> 00:04:12.000]  我們基督徒就是依靠神的一個群體
[00:04:12.000 --> 00:04:14.000]  是一個屬靈的群體依靠神
[00:04:14.000 --> 00:04:18.000]  在任何一個光景之下,我們都應該在神裏面得到幸福
[00:04:18.000 --> 00:04:21.000]  但說到這個課題,兩個小時,那怎麼辦呢?
[00:04:21.000 --> 00:04:26.000]  有很多實際的東西拿出來的時候,又是怎樣去處理呢?
[00:04:26.000 --> 00:04:30.000]  所以我就想到這個人物,就是約瑟
[00:04:30.000 --> 00:04:35.000]  約瑟是很重要的人物,不知道大家有沒有留意
[00:04:35.000 --> 00:04:41.000]  在《創世紀》裏面37章到50章中間38章就說了其他東西
[00:04:41.000 --> 00:04:46.000]  有12章的經文其實都是與約瑟很有關係的
[00:04:46.000 --> 00:04:50.000]  對不起,13章的經文,即是差不多25%
[00:04:50.000 --> 00:04:56.000]  所以他在這段這麼長的裏面,一定是有些東西約瑟很特色的
[00:04:56.000 --> 00:05:03.000]  對我個人來說,我將他總括,我通常都很喜歡總括為三樣東西
[00:05:03.000 --> 00:05:08.000]  第一樣,他是一個很有能力,但是經歷了困苦的人
[00:05:08.000 --> 00:05:11.000]  他自己說過自己困苦,不是我說他困苦
[00:05:11.000 --> 00:05:15.000]  他生了一個兒子之後,他說我在苦難的裏面走出來了
[00:05:15.000 --> 00:05:17.000]  所以是困苦
[00:05:17.000 --> 00:05:21.000]  他不單止有能力,聖經裏面有很多人都很有能力
[00:05:21.000 --> 00:05:24.000]  我說他有些叫超能力,我也想要有
[00:05:24.000 --> 00:05:29.000]  就是解夢的能力,誰有?舉手就好了,先收起手
[00:05:29.000 --> 00:05:35.000]  我也想,我女兒經常說做了一個夢,她見到一個很漂亮的男朋友
[00:05:35.000 --> 00:05:38.000]  我也想和她解釋一下是甚麼原因
[00:05:38.000 --> 00:05:44.000]  他是一個超能力的神給他一種很大的恩賜
[00:05:44.000 --> 00:05:50.000]  但是他在整個人生裏面是有很多困苦,一層一層的困苦
[00:05:50.000 --> 00:05:51.000]  我們一會兒一起去看,好嗎?
[00:05:51.000 --> 00:05:55.000]  我們今天很大膽地從37章看到50章
[00:05:55.000 --> 00:05:57.000]  但是大家不用擔心,大家很熟的
[00:05:57.000 --> 00:05:59.000]  我會抽一些經文出來講
[00:05:59.000 --> 00:06:03.000]  第二就是,如果你看約瑟的時候,他不和他爸爸
[00:06:03.000 --> 00:06:08.000]  他爸爸是神和他說話的,在天梯上上下下,阿葛,記得
[00:06:08.000 --> 00:06:10.000]  但是沒有,神沒有和他說話
[00:06:10.000 --> 00:06:14.000]  但是這個人很特別,這個人約瑟就是
[00:06:14.000 --> 00:06:20.000]  你會看到他活出在神裏面那種信心
[00:06:20.000 --> 00:06:23.000]  你會看到他活出他對神那種信仰
[00:06:23.000 --> 00:06:27.000]  然後你會覺得他是一個真正的基督徒,同意嗎?
[00:06:27.000 --> 00:06:30.000]  其實做開道理大部分都是這樣
[00:06:30.000 --> 00:06:32.000]  我們不會每晚都和神傾談
[00:06:32.000 --> 00:06:35.000]  如果是的話,你會和牧師傾談
[00:06:35.000 --> 00:06:39.000]  很多時候我們都不會神直接和我們說話
[00:06:39.000 --> 00:06:41.000]  當然我都有經歷神和我說話
[00:06:41.000 --> 00:06:44.000]  但是不會每晚都和我說話,否則就大件事了
[00:06:44.000 --> 00:06:47.000]  所以約瑟沒有的
[00:06:47.000 --> 00:06:52.000]  整個篇由37章到50章,神沒有和他直接說話
[00:06:52.000 --> 00:06:55.000]  但是你看下去的時候,這個人是很有信仰的人
[00:06:55.000 --> 00:06:57.000]  這個人是很有信心的人
[00:06:57.000 --> 00:07:02.000]  這個人就是今天基督徒在經歷什麼困難的時候都幸福
[00:07:02.000 --> 00:07:07.000]  第三,更加令我自己覺得很羨慕的就是
[00:07:07.000 --> 00:07:11.000]  這個人放在哪裡都好,你放他在監獄都好
[00:07:11.000 --> 00:07:16.000]  監獄很淒涼的,都是能夠有很見證的人
[00:07:16.000 --> 00:07:20.000]  法老說什麼?法老說神的靈在他裏面
[00:07:20.000 --> 00:07:23.000]  法老是誰?法老是王,最大他
[00:07:23.000 --> 00:07:27.000]  但他也可以說神的靈在約瑟裏面
[00:07:27.000 --> 00:07:30.000]  這個人很特別,用另一句說法
[00:07:30.000 --> 00:07:34.000]  你放他在哪裡,說得不好聽,你放他洗廁所
[00:07:34.000 --> 00:07:36.000]  他都很行的
[00:07:36.000 --> 00:07:39.000]  因為凡他所做的聖經講都是順利
[00:07:39.000 --> 00:07:43.000]  於是這個人是我們很值得去思考
[00:07:43.000 --> 00:07:47.000]  這麼淒涼,但是又可以這麼成功
[00:07:47.000 --> 00:07:50.000]  這麼幸福的一個人
[00:07:50.000 --> 00:07:52.000]  裡裡外外都是很好的人
[00:07:52.000 --> 00:07:56.000]  如果你說一個總結,我先給你們今天的總結
[00:07:56.000 --> 00:07:58.000]  到最後我們仍然是這個總結
[00:07:58.000 --> 00:08:03.000]  約瑟是什麼呢?約瑟是一個榮神益人的得性者
[00:08:03.000 --> 00:08:08.000]  他是一個得性的人,他不單是得性,他還要榮神益人
[00:08:08.000 --> 00:08:11.000]  人家看到他,還說神的靈在他裏面,他很福分
[00:08:11.000 --> 00:08:13.000]  我們要拜託他去處理一些事情
[00:08:13.000 --> 00:08:17.000]  然後他去到哪裡,所有事情都可以搞定
[00:08:17.000 --> 00:08:22.000]  如果他在我們機構,聶牧師和我就很開心
[00:08:22.000 --> 00:08:26.000]  做少很多事情,凡事交給他
[00:08:26.000 --> 00:08:32.000]  全部搞定,我就做波提佛,坐在那裏收銀
[00:08:32.000 --> 00:08:38.000]  多好,如果有這樣的人坐在這裏,請你來參加我們機構
[00:08:38.000 --> 00:08:40.000]  這些人是什麼呢?榮神益人
[00:08:40.000 --> 00:08:44.000]  榮神益人不一定自己有好結果
[00:08:44.000 --> 00:08:48.000]  但他是一個得性的人,是不是大家都想做這種人?
[00:08:48.000 --> 00:08:51.000]  擺到哪裡就好看到哪裡
[00:08:51.000 --> 00:08:54.000]  這盆花擺到哪裡,他就變到哪裡
[00:08:54.000 --> 00:08:57.000]  然後被人看到他的時候,知道神與他同在
[00:08:57.000 --> 00:09:01.000]  信得過的,家裏的事情都被他搞定
[00:09:01.000 --> 00:09:08.000]  然後自己黏在他身上,我們廣東人說自己都發的
[00:09:08.000 --> 00:09:12.000]  一個人多好,但是他在一生經歷裏面
[00:09:12.000 --> 00:09:16.000]  突然間我們去看,經歷了很多波折
[00:09:16.000 --> 00:09:22.000]  榮神益人的得性者,包括我們剛才說心靈裏面的需要
[00:09:22.000 --> 00:09:28.000]  包括什麼?自己與自己,自己與別人,還有自己與神
[00:09:28.000 --> 00:09:31.000]  所以對神、對人、對自己都是有好處的人
[00:09:31.000 --> 00:09:35.000]  這些人我們應該要認識一下他,更加深入去思考
[00:09:35.000 --> 00:09:39.000]  我講了這麼久,四十九章其實是最重點的一件事
[00:09:39.000 --> 00:09:42.000]  是他父親亞國去祝福十二個的時候
[00:09:42.000 --> 00:09:45.000]  當祝福他的時候,大家要知道
[00:09:45.000 --> 00:09:51.000]  當年老人家祝福年輕人,其實講了他一生的經歷
[00:09:51.000 --> 00:09:56.000]  如果你看新月本,他有什麼譯?
[00:09:56.000 --> 00:10:02.000]  約瑟是一枝結果子的樹枝,是一個全旁結果子的樹枝
[00:10:02.000 --> 00:10:05.000]  它的枝條是蔓延出去長開
[00:10:05.000 --> 00:10:07.000]  這個一般我們都是這樣解釋
[00:10:07.000 --> 00:10:12.000]  如果你買我們環球聲音逆本,大家知道我們最新的版本
[00:10:12.000 --> 00:10:18.000]  大家知道我做了十幾年,做義工在環球聲音工會都是做這個版本
[00:10:18.000 --> 00:10:20.000]  終於去年我們就出來了
[00:10:20.000 --> 00:10:25.000]  感謝讚美主,感謝大家的禱告,很多的支持這個版本出來
[00:10:25.000 --> 00:10:30.000]  我們翻譯不一樣,我們翻譯約瑟是野廬之子
[00:10:30.000 --> 00:10:35.000]  在水泉旁野廬之子,書山附近的野廬
[00:10:35.000 --> 00:10:39.000]  如果你回去再看我們有一個叫Pioneer版
[00:10:39.000 --> 00:10:41.000]  解釋為什麼要翻譯那個版本
[00:10:41.000 --> 00:10:46.000]  你會看到裡面有一大段的文章,解釋為什麼我們要解作野廬
[00:10:46.000 --> 00:10:49.000]  簡單來說,我們的翻譯理據是什麼呢?
[00:10:49.000 --> 00:10:59.000]  第一,雅各在慈上夏文,在整個十二個子女祝福的,都是沒有用植物的
[00:10:59.000 --> 00:11:01.000]  他都是用動物來比喻
[00:11:01.000 --> 00:11:05.000]  尤大是比喻小獅子,有些是比喻蛇
[00:11:05.000 --> 00:11:09.000]  不同的,在這裡為什麼會突然又會樹枝呢?
[00:11:09.000 --> 00:11:14.000]  應該要考慮了,是不是這樣
[00:11:14.000 --> 00:11:17.000]  這個字其實可以翻譯為驢
[00:11:17.000 --> 00:11:22.000]  大家知道在當時的地方不是騎馬的
[00:11:22.000 --> 00:11:24.000]  驢就是運輸的工具
[00:11:24.000 --> 00:11:28.000]  第二,在《生命記》第33章17節
[00:11:28.000 --> 00:11:31.000]  摩西祝福十二支派
[00:11:31.000 --> 00:11:33.000]  他在祝福十二支派的時候
[00:11:33.000 --> 00:11:36.000]  當他祝福到若瑟的時候
[00:11:36.000 --> 00:11:40.000]  就說他比喻他是牛,或者比喻他是野牛
[00:11:40.000 --> 00:11:43.000]  所以我們的翻譯專家就說
[00:11:43.000 --> 00:11:45.000]  我們這樣看這個的時候
[00:11:45.000 --> 00:11:48.000]  其實應該會不會是驢
[00:11:48.000 --> 00:11:51.000]  這個就會比較合適,要解釋這個字呢?
[00:11:51.000 --> 00:11:54.000]  所以我們就用了驢
[00:11:54.000 --> 00:11:56.000]  看到這裡的時候我就在思想
[00:11:56.000 --> 00:11:57.000]  不知道大家有沒有留意
[00:11:57.000 --> 00:12:00.000]  耶穌基督進入聖城的時候
[00:12:00.000 --> 00:12:03.000]  當他釘十字架之前進入聖城的時候
[00:12:03.000 --> 00:12:04.000]  他騎什麼的?
[00:12:04.000 --> 00:12:06.000]  沒錯,就是騎驢
[00:12:06.000 --> 00:12:08.000]  是德性的動物
[00:12:08.000 --> 00:12:11.000]  所以我們在思想的時候
[00:12:11.000 --> 00:12:12.000]  野驢是什麼呢?
[00:12:12.000 --> 00:12:14.000]  驢是被人管制著
[00:12:14.000 --> 00:12:16.000]  然後幫他運輸,幫人的
[00:12:16.000 --> 00:12:17.000]  野驢是什麼呢?
[00:12:17.000 --> 00:12:19.000]  野驢不單止是幫人
[00:12:19.000 --> 00:12:23.000]  野驢還是很有獨特、很有生命力的那種動物
[00:12:23.000 --> 00:12:26.000]  到處去幫助別人
[00:12:26.000 --> 00:12:29.000]  所以如果我們回頭明白這個之後
[00:12:29.000 --> 00:12:35.000]  我們再看《創世紀》49章22節到26節
[00:12:35.000 --> 00:12:38.000]  你就會看到雅各如何去祝福
[00:12:38.000 --> 00:12:41.000]  雅各是如何去祝福約瑟
[00:12:41.000 --> 00:12:43.000]  他說約瑟是野驢之子
[00:12:43.000 --> 00:12:46.000]  是水泉旁的野驢之子
[00:12:46.000 --> 00:12:49.000]  水泉旁其實大家在舊約
[00:12:49.000 --> 00:12:51.000]  你一想就想到,我們等一下也會說的
[00:12:51.000 --> 00:12:54.000]  一說到水泉旁就有人支持他
[00:12:54.000 --> 00:12:57.000]  有水就什麼生物都有
[00:12:57.000 --> 00:13:00.000]  我們現在說上火星看到有水就知道有生物
[00:13:00.000 --> 00:13:02.000]  有水的時候就有東西去支持那些
[00:13:02.000 --> 00:13:04.000]  這個水是什麼呢?
[00:13:04.000 --> 00:13:06.000]  我們再看下去,2、3節
[00:13:06.000 --> 00:13:10.000]  弓箭手苦害他,向他射箭,對他懷恨
[00:13:10.000 --> 00:13:15.000]  但他的弓依然堅硬,他的臂依然敏捷
[00:13:15.000 --> 00:13:17.000]  如何打他呢?
[00:13:17.000 --> 00:13:20.000]  他也是這麼強勁的
[00:13:20.000 --> 00:13:24.000]  對約瑟來說,他的生命力非常強
[00:13:24.000 --> 00:13:26.000]  為什麼他的生命力這麼強呢?
[00:13:26.000 --> 00:13:29.000]  因為雅各那位大能者的手
[00:13:29.000 --> 00:13:32.000]  因為有木人以色列的石山
[00:13:32.000 --> 00:13:34.000]  讀到這裡大家就知道
[00:13:34.000 --> 00:13:37.000]  紅色字那些是我給大家留意的字
[00:13:37.000 --> 00:13:42.000]  你會看到石山、木人、大能的手
[00:13:42.000 --> 00:13:45.000]  這裡大家看到就是野驢,我們的神
[00:13:45.000 --> 00:13:47.000]  因為你的父的神,很清楚了
[00:13:47.000 --> 00:13:50.000]  祂要幫助你,因為那位全能者
[00:13:50.000 --> 00:13:52.000]  祂要賜福給你
[00:13:52.000 --> 00:13:56.000]  西上,對不起,我看回這裡
[00:13:56.000 --> 00:14:02.000]  祂要賜福給你,從上面天空降下的福
[00:14:02.000 --> 00:14:04.000]  和下面深淵蘊藏的福
[00:14:04.000 --> 00:14:06.000]  還有捕魚和生養的福
[00:14:06.000 --> 00:14:09.000]  所以我說,聖經說祂有福才有福
[00:14:09.000 --> 00:14:12.000]  很清晰地說,這裡給他看到有福
[00:14:12.000 --> 00:14:15.000]  你父親的祝福勝過你父母的祝福
[00:14:15.000 --> 00:14:19.000]  以致包羅永恆生領的真物
[00:14:19.000 --> 00:14:21.000]  願你的福留在約瑟的頭上
[00:14:21.000 --> 00:14:26.000]  留在他兄弟裡面,分別出來頭頂
[00:14:26.000 --> 00:14:28.000]  所以我們說尋找福分的時候
[00:14:28.000 --> 00:14:30.000]  如果我們剛才大家都同意
[00:14:30.000 --> 00:14:33.000]  我們是神與人同在,我們有福的話
[00:14:33.000 --> 00:14:36.000]  約瑟就是被雅各說得很清楚
[00:14:36.000 --> 00:14:40.000]  你的福分就是從上面而來,支持著你
[00:14:40.000 --> 00:14:42.000]  好像水旁一樣
[00:14:42.000 --> 00:14:44.000]  我們待會會看到詩篇第一篇
[00:14:44.000 --> 00:14:46.000]  好像還在溪水旁一樣
[00:14:46.000 --> 00:14:50.000]  所以約瑟是一個很有福的人
[00:14:50.000 --> 00:14:52.000]  當我在預備的時候
[00:14:52.000 --> 00:14:54.000]  之前已經預備了
[00:14:54.000 --> 00:14:56.000]  當我在預備的時候
[00:14:56.000 --> 00:14:59.000]  我收到一個華福會的電子報
[00:14:59.000 --> 00:15:01.000]  因為華福會的電子報說
[00:15:01.000 --> 00:15:04.000]  其實很多現在教會面臨的問題
[00:15:04.000 --> 00:15:06.000]  就是我們把耶穌拿走了
[00:15:06.000 --> 00:15:09.000]  然後把其他的理論工具放在裡面
[00:15:09.000 --> 00:15:11.000]  我們首先要回頭想
[00:15:11.000 --> 00:15:13.000]  就要回到福音裡面
[00:15:13.000 --> 00:15:18.000]  然後去找那些專家的方法
[00:15:18.000 --> 00:15:20.000]  不是去找那些專家的方法
[00:15:20.000 --> 00:15:22.000]  其實有很多危機
[00:15:22.000 --> 00:15:24.000]  福音的核心是什麼呢?
[00:15:24.000 --> 00:15:25.000]  就是生命的轉化
[00:15:25.000 --> 00:15:28.000]  真正的領導是源自於生命的更新
[00:15:28.000 --> 00:15:30.000]  我們需要回到福音裡面
[00:15:30.000 --> 00:15:33.000]  讓基督耶穌在我們的工作裡面
[00:15:33.000 --> 00:15:35.000]  這個不是我,這是華福會
[00:15:35.000 --> 00:15:36.000]  大家知道華福會吧
[00:15:36.000 --> 00:15:38.000]  華福會是全球華人聚在一起
[00:15:38.000 --> 00:15:40.000]  我看完之後
[00:15:40.000 --> 00:15:42.000]  很厲害
[00:15:42.000 --> 00:15:44.000]  這件事是我今年年初
[00:15:44.000 --> 00:15:47.000]  投稿的時候神給我的一句話
[00:15:47.000 --> 00:15:48.000]  神給我一句話
[00:15:48.000 --> 00:15:49.000]  祂說什麼呢?
[00:15:49.000 --> 00:15:51.000]  Back to the basic
[00:15:51.000 --> 00:15:53.000]  我們在美國都在想
[00:15:53.000 --> 00:15:55.000]  如何傳福音
[00:15:55.000 --> 00:15:57.000]  我在想如何繼續拓展
[00:15:57.000 --> 00:15:58.000]  神就說你不要搞那麼多
[00:15:58.000 --> 00:15:59.000]  你做一件事就行了
[00:15:59.000 --> 00:16:00.000]  Back to the basic
[00:16:00.000 --> 00:16:02.000]  所以都跟大家報告
[00:16:02.000 --> 00:16:05.000]  有多少位是浸信會的會友
[00:16:05.000 --> 00:16:08.000]  就是專心的會友
[00:16:08.000 --> 00:16:10.000]  有幾位,謝謝你們
[00:16:10.000 --> 00:16:12.000]  準備在12月7日
[00:16:12.000 --> 00:16:14.000]  準備在球場派單槍
[00:16:14.000 --> 00:16:16.000]  做一些最簡單的事
[00:16:16.000 --> 00:16:18.000]  搞嘉年華會
[00:16:18.000 --> 00:16:19.000]  然後在那裡傳福音
[00:16:19.000 --> 00:16:20.000]  就是很簡單
[00:16:20.000 --> 00:16:22.000]  做一些最簡單的事
[00:16:22.000 --> 00:16:25.000]  我在美國在三藩市住
[00:16:25.000 --> 00:16:27.000]  我移民三十多年了
[00:16:27.000 --> 00:16:29.000]  所以廣東話說得很糟糕
[00:16:29.000 --> 00:16:30.000]  你們不要介意
[00:16:30.000 --> 00:16:31.000]  跟我說話很快
[00:16:31.000 --> 00:16:32.000]  你們不要介意
[00:16:32.000 --> 00:16:36.000]  我們有百多個教會
[00:16:36.000 --> 00:16:37.000]  現在聚在一起
[00:16:37.000 --> 00:16:39.000]  我負責帶領一個programme
[00:16:39.000 --> 00:16:41.000]  叫123 Let's go
[00:16:41.000 --> 00:16:42.000]  做什麼呢
[00:16:42.000 --> 00:16:43.000]  在商場那裡
[00:16:43.000 --> 00:16:45.000]  如果你去三藩市
[00:16:45.000 --> 00:16:47.000]  你會知道我們有很多華人商場
[00:16:47.000 --> 00:16:48.000]  我們在一個灣區
[00:16:48.000 --> 00:16:51.000]  如果你從灣區開車走一圈
[00:16:51.000 --> 00:16:53.000]  要兩個小時才走完
[00:16:53.000 --> 00:16:56.000]  我們在商場裡面
[00:16:56.000 --> 00:16:57.000]  在那裡派單槍傳福音
[00:16:57.000 --> 00:16:58.000]  我今次是讚美主
[00:16:58.000 --> 00:16:59.000]  神給我們
[00:16:59.000 --> 00:17:00.000]  Back to the basic
[00:17:00.000 --> 00:17:01.000]  我們很簡單
[00:17:01.000 --> 00:17:03.000]  我去到美國三十多年前
[00:17:03.000 --> 00:17:05.000]  去到美國人家派單槍給我
[00:17:05.000 --> 00:17:06.000]  我已經基督徒了
[00:17:06.000 --> 00:17:07.000]  但我去買菜的時候
[00:17:07.000 --> 00:17:08.000]  人家派單槍給我
[00:17:08.000 --> 00:17:09.000]  派單槍給我的時候
[00:17:09.000 --> 00:17:12.000]  我覺得很窩心
[00:17:12.000 --> 00:17:13.000]  因為剛剛移民
[00:17:13.000 --> 00:17:14.000]  有人很關心你
[00:17:14.000 --> 00:17:15.000]  願意派單槍給你
[00:17:15.000 --> 00:17:16.000]  原來那個姐妹
[00:17:16.000 --> 00:17:18.000]  我現在不知道她是誰
[00:17:18.000 --> 00:17:19.000]  如果坐在這裡是你
[00:17:19.000 --> 00:17:20.000]  你告訴我
[00:17:20.000 --> 00:17:21.000]  我要抱著你
[00:17:21.000 --> 00:17:22.000]  親一下你
[00:17:22.000 --> 00:17:24.000]  她幫我拿了一些菜上車
[00:17:24.000 --> 00:17:26.000]  原來說祝福你
[00:17:26.000 --> 00:17:27.000]  你有什麼呢
[00:17:27.000 --> 00:17:28.000]  我禱告
[00:17:28.000 --> 00:17:29.000]  很感恩
[00:17:29.000 --> 00:17:30.000]  我心裡面幾十年
[00:17:30.000 --> 00:17:31.000]  都記住她
[00:17:31.000 --> 00:17:33.000]  真的很感恩
[00:17:33.000 --> 00:17:34.000]  因為因此
[00:17:34.000 --> 00:17:37.000]  我對我們的神更加有信心
[00:17:37.000 --> 00:17:39.000]  她也給我一個單槍
[00:17:39.000 --> 00:17:40.000]  說你一定要去教會
[00:17:40.000 --> 00:17:42.000]  Make sure我去教會
[00:17:42.000 --> 00:17:44.000]  我們現在灣區就是做這件事
[00:17:44.000 --> 00:17:45.000]  派單槍
[00:17:45.000 --> 00:17:46.000]  送禮物
[00:17:46.000 --> 00:17:47.000]  然後跟她說
[00:17:47.000 --> 00:17:48.000]  很感恩
[00:17:48.000 --> 00:17:50.000]  我們有個五分鐘報道法
[00:17:50.000 --> 00:17:52.000]  這個告訴她之後
[00:17:52.000 --> 00:17:54.000]  我們在二十次的行動裡面
[00:17:54.000 --> 00:17:56.000]  每次就是兩個小時
[00:17:56.000 --> 00:17:58.000]  但我們現在是十一個點
[00:17:58.000 --> 00:18:01.000]  我們已經接觸了兩萬人
[00:18:01.000 --> 00:18:02.000]  有華人
[00:18:02.000 --> 00:18:03.000]  有西人
[00:18:03.000 --> 00:18:04.000]  都有接觸
[00:18:04.000 --> 00:18:06.000]  我們已經帶了七百多人信耶穌
[00:18:06.000 --> 00:18:08.000]  很簡單的東西
[00:18:08.000 --> 00:18:10.000]  我聽到說福會
[00:18:10.000 --> 00:18:13.000]  我們什麼都要回到耶穌基督那裡
[00:18:13.000 --> 00:18:15.000]  我心裡面就在想
[00:18:15.000 --> 00:18:16.000]  真是感謝主
[00:18:16.000 --> 00:18:17.000]  神給了我這一段
[00:18:17.000 --> 00:18:19.000]  祂說既然你說要回到耶穌那裡
[00:18:19.000 --> 00:18:22.000]  那耶穌說哪些人有福呢
[00:18:22.000 --> 00:18:23.000]  是不是
[00:18:23.000 --> 00:18:25.000]  我們就回到耶穌那裡
[00:18:25.000 --> 00:18:27.000]  找祂說的福
[00:18:27.000 --> 00:18:30.000]  很快就八福就出來了
[00:18:30.000 --> 00:18:31.000]  我們大家都很認識
[00:18:31.000 --> 00:18:33.000]  登山補訓耶穌
[00:18:33.000 --> 00:18:35.000]  在馬大福音一上來的時候
[00:18:35.000 --> 00:18:36.000]  就說這些福
[00:18:36.000 --> 00:18:38.000]  當我在預備的時候
[00:18:38.000 --> 00:18:40.000]  對不起
[00:18:40.000 --> 00:18:42.000]  約瑟就在這些福裡面
[00:18:42.000 --> 00:18:44.000]  所以我們一路看
[00:18:44.000 --> 00:18:46.000]  他的生活評的時候
[00:18:46.000 --> 00:18:48.000]  我們將八福又塞進去
[00:18:48.000 --> 00:18:50.000]  這個是後面後加的
[00:18:50.000 --> 00:18:51.000]  放進去
[00:18:51.000 --> 00:18:53.000]  來幫助我們
[00:18:53.000 --> 00:18:54.000]  來了解
[00:18:54.000 --> 00:18:55.000]  回頭再來看
[00:18:55.000 --> 00:18:56.000]  所以我有一個副題
[00:18:56.000 --> 00:18:58.000]  心靈驛站
[00:18:58.000 --> 00:18:59.000]  我們說了
[00:18:59.000 --> 00:19:00.000]  心靈剛才說了
[00:19:00.000 --> 00:19:01.000]  三部分
