
[00:00:00.000 --> 00:00:11.000]  第四個神蹟是衛寶五千人在第六章的第一至第十五節
[00:03:38.000 --> 00:03:40.000]  死的瑪拿,主動犧牲
[00:03:40.000 --> 00:03:45.000]  為什麼要提主動犧牲或死的瑪拿這件事呢?
[00:03:45.000 --> 00:03:47.000]  這裏如果你讀得仔細一點
[00:03:47.000 --> 00:03:50.000]  你會發現約翰的敘述技巧
[00:03:50.000 --> 00:03:53.000]  是凸顯這個主題的
[00:03:53.000 --> 00:03:55.000]  在這裏我們讀得仔細一點
[00:03:55.000 --> 00:03:56.000]  用一點時間來看
[00:03:56.000 --> 00:03:58.000]  第五節開始
[00:03:58.000 --> 00:04:02.000]  耶穌舉目觀看,見一大群人向祂走來
[00:04:02.000 --> 00:04:05.000]  就對費力說:我們從哪裡買餅給死人吃呢?
[00:04:05.000 --> 00:04:08.000]  他說:原是要試驗費力
[00:04:08.000 --> 00:04:10.000]  其實祂自己早知道要怎麼做
[00:04:10.000 --> 00:04:15.000]  費力就回答:就算兩百銀米買個餅都不夠
[00:04:15.000 --> 00:04:17.000]  一個人拿一小塊
[00:04:17.000 --> 00:04:19.000]  有一個門徒就是安德烈
[00:04:19.000 --> 00:04:21.000]  就是施文的兄弟
[00:04:21.000 --> 00:04:24.000]  對耶穌說:這裡有個孩子帶了五個大麥餅
[00:04:24.000 --> 00:04:27.000]  兩條魚,分給這麼多人有什麼用呢?
[00:04:27.000 --> 00:04:31.000]  於是我們就知道故事的往後
[00:04:31.000 --> 00:04:34.000]  我們通常解讀這段經文
[00:04:34.000 --> 00:04:37.000]  就說安德烈或費力
[00:04:37.000 --> 00:04:40.000]  將人帶到耶穌面前等等
[00:04:40.000 --> 00:04:41.000]  這是可以的
[00:04:41.000 --> 00:04:44.000]  但我想說,如果你讀得再仔細一點
[00:04:44.000 --> 00:04:47.000]  其實他們都不太知道自己在做什麼事
[00:04:47.000 --> 00:04:49.000]  他們會有一點點懷疑
[00:04:49.000 --> 00:04:51.000]  他帶了人來之後
[00:04:51.000 --> 00:04:52.000]  還加了一句話
[00:04:52.000 --> 00:04:54.000]  例如第七節費力說
[00:04:54.000 --> 00:04:56.000]  就算兩百銀米買個餅都不夠
[00:04:56.000 --> 00:04:58.000]  一個人拿一小塊
[00:04:58.000 --> 00:05:00.000]  這句話顯示出他
[00:05:00.000 --> 00:05:02.000]  他不是我們浪漫化他那麼有心
[00:05:02.000 --> 00:05:06.000]  我要做一個帶人來主面前的那位費力
[00:05:06.000 --> 00:05:08.000]  安德烈也是
[00:05:08.000 --> 00:05:10.000]  帶了小孩子到耶穌面前
[00:05:10.000 --> 00:05:12.000]  這裡有個孩子帶著五個餅
[00:05:12.000 --> 00:05:14.000]  兩條魚,分給這麼多人有什麼用呢?
[00:05:14.000 --> 00:05:17.000]  哎,當然站在一旁
[00:05:17.000 --> 00:05:19.000]  這句話是我說的,經文沒有說
[00:05:19.000 --> 00:05:25.000]  這兩位朋友其實不是我們浪漫化得那麼厲害
[00:05:25.000 --> 00:05:28.000]  就算是這樣,神也可以用他
[00:05:28.000 --> 00:05:33.000]  我想這對我們來說是一個很大的鼓舞
[00:05:33.000 --> 00:05:36.000]  有多少時候,你和我做事都可能帶著懷疑
[00:05:36.000 --> 00:05:38.000]  覺得不行嗎?
[00:05:38.000 --> 00:05:40.000]  但神用我們
[00:05:40.000 --> 00:05:43.000]  我們不需要很大的信心
[00:05:43.000 --> 00:05:45.000]  看到這個小孩子,骨骼精奇
[00:05:45.000 --> 00:05:48.000]  餅也不一樣
[00:05:48.000 --> 00:05:51.000]  不是他,也不是我們
[00:05:51.000 --> 00:05:55.000]  行事的是誰?是那位主
[00:05:55.000 --> 00:05:58.000]  所以如果我們將經文放在費力和安德烈
[00:05:58.000 --> 00:06:00.000]  其實是有一點點捉錯用神
[00:06:00.000 --> 00:06:02.000]  明白我的意思嗎?
[00:06:02.000 --> 00:06:05.000]  經文說什麼?說耶穌
[00:06:05.000 --> 00:06:06.000]  說耶穌什麼呢?
[00:06:06.000 --> 00:06:10.000]  你有沒有發現他這個神蹟的施行
[00:06:10.000 --> 00:06:13.000]  是完全自己在自己的計劃裡面
[00:06:13.000 --> 00:06:16.000]  約翰在這裡說得很清楚
[00:06:16.000 --> 00:06:21.000]  他說他自己早已知道要怎樣做
[00:06:21.000 --> 00:06:24.000]  不是因為看到人那麼慘
[00:06:24.000 --> 00:06:26.000]  沒有東西吃,那怎麼辦?
[00:06:26.000 --> 00:06:29.000]  他們很辛苦,不如餵飽他們吧
[00:06:29.000 --> 00:06:31.000]  這是馬可的版本
[00:06:31.000 --> 00:06:33.000]  馬太和馬可的版本
[00:06:33.000 --> 00:06:35.000]  有時候看到人流離
[00:06:35.000 --> 00:06:37.000]  他們從那麼遠的地方來
[00:06:37.000 --> 00:06:39.000]  怎麼辦?
[00:06:39.000 --> 00:06:40.000]  門徒就說,就踩他們走
[00:06:40.000 --> 00:06:44.000]  不行,要給他們吃的
[00:06:44.000 --> 00:06:47.000]  在《芙蕾福音書》裡的耶穌
[00:06:47.000 --> 00:06:50.000]  是因為外在的悽慘情況
[00:06:50.000 --> 00:06:53.000]  而感動他要做的
[00:06:53.000 --> 00:06:56.000]  但約翰這個耶穌是怎樣的?
[00:06:56.000 --> 00:06:58.000]  他早已知道要怎樣做
[00:06:58.000 --> 00:07:01.000]  你們聽到分別嗎?
[00:07:01.000 --> 00:07:03.000]  早已知道要怎樣做
[00:07:03.000 --> 00:07:06.000]  很超越的,很高遠的
[00:07:06.000 --> 00:07:08.000]  所以你記得我寫一個宗典說
[00:07:08.000 --> 00:07:12.000]  約翰的基督徒學是很高遠的
[00:07:12.000 --> 00:07:14.000]  他早已知道要怎樣做
[00:07:14.000 --> 00:07:15.000]  彷彿他所走的一切
[00:07:15.000 --> 00:07:17.000]  不是因為他有憐憫的心
[00:07:17.000 --> 00:07:19.000]  不是說他沒有憐憫的心
[00:07:19.000 --> 00:07:20.000]  只不過他做這件事
[00:07:20.000 --> 00:07:24.000]  超越了憐憫的心
[00:07:24.000 --> 00:07:27.000]  這是很不容易接受
[00:07:27.000 --> 00:07:28.000]  但非常重要
[00:07:28.000 --> 00:07:31.000]  約翰要說的就是這件事
[00:07:31.000 --> 00:07:35.000]  他不是別人感動他而要他做
[00:07:35.000 --> 00:07:38.000]  他早已知道自己要怎樣做
[00:07:38.000 --> 00:07:39.000]  所以在《洪荒林》裡經常說
[00:07:39.000 --> 00:07:44.000]  我的時刻還沒有到
[00:07:44.000 --> 00:07:46.000]  時刻到的時候我怎樣怎樣
[00:07:46.000 --> 00:07:49.000]  他早已看著手錶來做
[00:07:49.000 --> 00:07:51.000]  當然這是說
[00:07:51.000 --> 00:07:53.000]  他知道心裡有一個時刻
[00:07:53.000 --> 00:07:56.000]  是他和父才知道
[00:07:56.000 --> 00:07:58.000]  所以每一個事件遇到的
[00:07:58.000 --> 00:07:59.000]  每一個人遇到的事
[00:07:59.000 --> 00:08:00.000]  他所做的事
[00:08:00.000 --> 00:08:02.000]  都要彰顯他是誰
[00:08:02.000 --> 00:08:05.000]  他所做的事帶來甚麼影響
[00:08:05.000 --> 00:08:06.000]  所以現在你明白
[00:08:06.000 --> 00:08:10.000]  為何他會跟他媽媽說那句話
[00:08:10.000 --> 00:08:13.000]  不是媽媽叫他做他就做
[00:08:13.000 --> 00:08:15.000]  因為他只有他和誰
[00:08:15.000 --> 00:08:17.000]  父親
[00:08:17.000 --> 00:08:19.000]  如果那個是未出生的現職
[00:08:19.000 --> 00:08:22.000]  不是因為他的媽媽
[00:08:22.000 --> 00:08:24.000]  實際上他沒有媽媽
[00:08:24.000 --> 00:08:27.000]  他只有一位父
[00:08:27.000 --> 00:08:28.000]  約翰要說這件事
[00:08:28.000 --> 00:08:30.000]  牧師你怎樣說
[00:08:30.000 --> 00:08:34.000]  約翰福音第一章第18節說甚麼
[00:08:34.000 --> 00:08:37.000]  太初有道
[00:08:37.000 --> 00:08:38.000]  有馬尼亞出現嗎
[00:08:38.000 --> 00:08:40.000]  有童貞女懷孕嗎
[00:08:40.000 --> 00:08:41.000]  完全沒有
[00:08:41.000 --> 00:08:43.000]  一說童貞女懷孕
[00:08:43.000 --> 00:08:45.000]  就把耶穌放在歷史框架裡
[00:08:45.000 --> 00:08:47.000]  約翰要說的耶穌在哪
[00:08:47.000 --> 00:08:49.000]  在歷史之前
[00:08:49.000 --> 00:08:52.000]  是很超越很高遠的
[00:08:52.000 --> 00:08:53.000]  所以這裡你明白
[00:08:53.000 --> 00:08:54.000]  我開一點說
[00:08:54.000 --> 00:08:57.000]  為何早期教會的教父很有智慧
[00:08:57.000 --> 00:09:01.000]  用鷹來代表約翰福音
[00:09:01.000 --> 00:09:06.000]  因為鷹飛得很高很飄
[00:09:06.000 --> 00:09:08.000]  很難捉摸
[00:09:08.000 --> 00:09:10.000]  約翰福音裡面的耶穌就是這樣
[00:09:10.000 --> 00:09:12.000]  你看其他的福音書
[00:09:12.000 --> 00:09:15.000]  牛啊人啊等等
[00:09:15.000 --> 00:09:16.000]  你就會發現
[00:09:16.000 --> 00:09:21.000]  好像和我們很近
[00:09:21.000 --> 00:09:22.000]  很能夠感受
[00:09:22.000 --> 00:09:23.000]  好像人一樣
[00:09:23.000 --> 00:09:25.000]  好像牛一樣很辛苦
[00:09:25.000 --> 00:09:26.000]  等等等等
[00:09:26.000 --> 00:09:30.000]  但約翰刻意告訴我們
[00:09:30.000 --> 00:09:33.000]  那一位是主權的主
[00:09:33.000 --> 00:09:37.000]  所以他治療38年病患的那個
[00:09:37.000 --> 00:09:38.000]  不用等他做甚麼
[00:09:38.000 --> 00:09:41.000]  他要治療就治療
[00:09:41.000 --> 00:09:42.000]  主權在他那裡
[00:09:42.000 --> 00:09:44.000]  你無法解釋
[00:09:44.000 --> 00:09:46.000]  恩典就是這樣
[00:09:46.000 --> 00:09:47.000]  恩典不是計你可不可以
[00:09:47.000 --> 00:09:48.000]  可不可以
[00:09:48.000 --> 00:09:50.000]  恩典就是你不理會你可不可以
[00:09:50.000 --> 00:09:51.000]  恩典都想不到
[00:09:51.000 --> 00:09:53.000]  那你說是不是很厲害
[00:09:53.000 --> 00:09:54.000]  那就錯了
[00:09:54.000 --> 00:09:57.000]  John Newton 有首詩大家都記得
[00:09:57.000 --> 00:10:04.000]  如此恩典使我敬畏
[00:10:04.000 --> 00:10:05.000]  是嗎
[00:10:05.000 --> 00:10:07.000]  因為Tosca Grace
[00:10:07.000 --> 00:10:12.000]  That taught my heart to fear
[00:10:12.000 --> 00:10:14.000]  我們真的領受恩典的人
[00:10:14.000 --> 00:10:16.000]  應該是存有一種敬畏心
[00:10:16.000 --> 00:10:19.000]  原來可以這樣想到我身上
[00:10:19.000 --> 00:10:22.000]  我怎能夠不戰驚
[00:10:22.000 --> 00:10:25.000]  怎能夠不恐懼呢
[00:10:25.000 --> 00:10:26.000]  應該是一種需要
[00:10:26.000 --> 00:10:28.000]  哦,那我可以怎樣怎樣
[00:10:28.000 --> 00:10:31.000]  保羅都說過類似這句話
[00:10:31.000 --> 00:10:33.000]  在羅馬書裡有些人說
[00:10:33.000 --> 00:10:35.000]  恩典可以隨隨便便
[00:10:35.000 --> 00:10:36.000]  保羅說甚麼
[00:10:36.000 --> 00:10:39.000]  斷腐不可
[00:10:39.000 --> 00:10:40.000]  保羅說
[00:10:40.000 --> 00:10:41.000]  恩典給我們的感覺
[00:10:41.000 --> 00:10:45.000]  不是我們可以用神輕描淡寫
[00:10:45.000 --> 00:10:47.000]  我想恩典另一方面
[00:10:47.000 --> 00:10:48.000]  給我們看到就是
[00:10:48.000 --> 00:10:50.000]  John Newton 的那首 Amazing Grace
[00:10:50.000 --> 00:10:52.000]  他寫得非常好
[00:10:52.000 --> 00:10:53.000]  Tosca Grace
[00:10:53.000 --> 00:10:58.000]  That taught my heart to fear
[00:10:58.000 --> 00:11:05.000]  如此恩典使我敬畏
[00:11:05.000 --> 00:11:06.000]  這個「為飽五千人」
[00:11:06.000 --> 00:11:07.000]  你會發現
[00:11:07.000 --> 00:11:09.000]  剛才我們閱讀的時候
[00:11:09.000 --> 00:11:11.000]  上次點出一件事
[00:11:11.000 --> 00:11:14.000]  耶穌自己知道要怎樣做
[00:11:14.000 --> 00:11:16.000]  不是因為人很可憐
[00:11:16.000 --> 00:11:19.000]  祂超越了人間理解的可憐
[00:11:19.000 --> 00:11:23.000]  因為那件事不是為了人
[00:11:23.000 --> 00:11:24.000]  那件事是在說甚麼
[00:11:24.000 --> 00:11:27.000]  是在說祂受死
[00:11:27.000 --> 00:11:32.000]  超越了其他福音書所描述的層次
[00:11:32.000 --> 00:11:34.000]  那個層次是為了人
[00:11:34.000 --> 00:11:36.000]  耶穌有憐憫的心
[00:11:36.000 --> 00:11:37.000]  是很好的
[00:11:37.000 --> 00:11:39.000]  但約翰要說的就是
[00:11:39.000 --> 00:11:40.000]  這個為飽人的事件
[00:11:40.000 --> 00:11:42.000]  是在說耶穌的肉和血
[00:11:42.000 --> 00:11:45.000]  是帶來人生的生命
[00:11:45.000 --> 00:11:48.000]  不是在說人的飽足
[00:11:48.000 --> 00:11:51.000]  不是在說肉身的飽足
[00:11:51.000 --> 00:11:55.000]  第五個標記就是在海面上行走
[00:11:55.000 --> 00:11:57.000]  這是第五章
[00:11:57.000 --> 00:11:58.000]  在第六章裏面
[00:11:58.000 --> 00:12:00.000]  有些學者將這兩個放在一起
[00:12:00.000 --> 00:12:03.000]  也有些將它分開
[00:12:03.000 --> 00:12:04.000]  為甚麼放在一起呢
[00:12:04.000 --> 00:12:06.000]  因為都是在第六章
[00:12:06.000 --> 00:12:07.000]  如意節的背景裏面
[00:12:07.000 --> 00:12:09.000]  所以放在一起
[00:12:09.000 --> 00:12:12.000]  分開也有些原因
[00:12:12.000 --> 00:12:14.000]  因為在水面上行走
[00:12:14.000 --> 00:12:16.000]  很明顯有一個
[00:12:16.000 --> 00:12:18.000]  耶穌在大水之上
[00:12:18.000 --> 00:12:20.000]  在舊約聖經裏面
[00:12:20.000 --> 00:12:22.000]  常常有一個主題
[00:12:22.000 --> 00:12:24.000]  在大水之上的神
[00:12:24.000 --> 00:12:25.000]  所以耶穌在水面上行走
[00:12:25.000 --> 00:12:27.000]  就是說祂是神
[00:12:27.000 --> 00:12:29.000]  並且耶穌說「我是」
[00:12:29.000 --> 00:12:31.000]  這個「我是」
[00:12:31.000 --> 00:12:33.000]  在希臘文裏面
[00:12:33.000 --> 00:12:35.000]  這個詞匯
[00:12:35.000 --> 00:12:37.000]  如果我們看這個詞匯
[00:12:37.000 --> 00:12:40.000]  看舊約的希臘文聖經
[00:12:40.000 --> 00:12:41.000]  就會發現這個詞匯
[00:12:41.000 --> 00:12:44.000]  等於耶和華自己的宣告
[00:12:44.000 --> 00:12:47.000]  所以這個「我是」這個詞匯
[00:12:47.000 --> 00:12:49.000]  就表示耶和華自己的宣告
[00:12:49.000 --> 00:12:51.000]  就不是我們英文的
[00:12:51.000 --> 00:12:52.000]  「Hi, it's me」那種
[00:12:52.000 --> 00:12:53.000]  「是我,不用怕」
[00:12:53.000 --> 00:12:54.000]  是「我是」
[00:12:54.000 --> 00:12:55.000]  一個「我是」的時候
[00:12:55.000 --> 00:12:57.000]  是一個很強的神的宣告
[00:12:57.000 --> 00:12:59.000]  所以第一
[00:12:59.000 --> 00:13:01.000]  祂是用耶穌在水上行走
[00:13:01.000 --> 00:13:04.000]  去比喻祂是在大水之上的神
[00:13:04.000 --> 00:13:06.000]  第二,祂通過「我是」
[00:13:06.000 --> 00:13:07.000]  宣示祂自己的身份
[00:13:07.000 --> 00:13:09.000]  你說是不是這樣
[00:13:09.000 --> 00:13:12.000]  接著船立刻到目的地
[00:13:12.000 --> 00:13:14.000]  告訴我們
[00:13:14.000 --> 00:13:15.000]  祂確實要說
[00:13:15.000 --> 00:13:17.000]  耶穌是誰
[00:13:17.000 --> 00:13:20.000]  所以這裡有人
[00:13:20.000 --> 00:13:22.000]  將祂視為第五個標記
[00:13:22.000 --> 00:13:24.000]  告訴我們
[00:13:24.000 --> 00:13:26.000]  耶穌是誰
[00:13:26.000 --> 00:13:28.000]  第六個標記
[00:13:28.000 --> 00:13:30.000]  就是第九章
[00:13:30.000 --> 00:13:33.000]  驅趕黑暗的陣光
[00:13:33.000 --> 00:13:35.000]  我們揭開第九章
[00:13:40.000 --> 00:13:43.000]  剛才我們在第一個鐘點的時候
[00:13:43.000 --> 00:13:44.000]  也有提及過
[00:13:44.000 --> 00:13:46.000]  這個記載
[00:13:46.000 --> 00:13:48.000]  其實神學味道很重
[00:13:48.000 --> 00:13:50.000]  因為我們如果不知道的時候
[00:13:50.000 --> 00:13:52.000]  就以為祂醫好黑眼的
[00:13:52.000 --> 00:13:53.000]  好像唱歌一樣
[00:13:53.000 --> 00:13:54.000]  黑眼得罕見
[00:13:54.000 --> 00:13:55.000]  祂也行走等等
[00:13:55.000 --> 00:13:57.000]  是的,這裡是一個神蹟
[00:13:57.000 --> 00:13:59.000]  但是所有在《約翰福音》裡面的神蹟
[00:13:59.000 --> 00:14:03.000]  你必須要看到祂更深的意思
[00:14:03.000 --> 00:14:05.000]  如果不是的話
[00:14:05.000 --> 00:14:07.000]  你就足以錯用神了
[00:14:07.000 --> 00:14:09.000]  也因為這個緣故
[00:14:09.000 --> 00:14:11.000]  約翰只有選擇性地
[00:14:11.000 --> 00:14:13.000]  記錄了七個
[00:14:13.000 --> 00:14:15.000]  而不是記錄了很多很多
[00:14:15.000 --> 00:14:17.000]  每一個都希望你看到
[00:14:17.000 --> 00:14:18.000]  耶穌是誰
[00:14:18.000 --> 00:14:20.000]  還有祂和我們的生命意義是什麼
[00:14:20.000 --> 00:14:22.000]  祂沒有大包圍的
[00:14:22.000 --> 00:14:23.000]  什麼都說
[00:14:23.000 --> 00:14:25.000]  所以在這個處境裡面
[00:14:25.000 --> 00:14:26.000]  你就會發現
[00:14:26.000 --> 00:14:28.000]  剛才我們也看到一些例子
[00:14:28.000 --> 00:14:29.000]  前面的四個
[00:14:29.000 --> 00:14:31.000]  五個你也會看到
[00:14:31.000 --> 00:14:33.000]  當約翰說這些神蹟的時候
[00:14:33.000 --> 00:14:35.000]  他也在這裡那裡
[00:14:35.000 --> 00:14:37.000]  放下一些提示
[00:14:37.000 --> 00:14:38.000]  一些策略
[00:14:38.000 --> 00:14:40.000]  提醒你耶穌是誰
[00:14:40.000 --> 00:14:42.000]  祂在做什麼
[00:14:42.000 --> 00:14:44.000]  和你和我的生命有什麼關係
[00:14:44.000 --> 00:14:46.000]  而盡量將那種
[00:14:46.000 --> 00:14:48.000]  祂是一個神能的人
[00:14:48.000 --> 00:14:50.000]  很有能力很有power
[00:14:50.000 --> 00:14:52.000]  不只是這樣
[00:14:52.000 --> 00:14:53.000]  如果你讀《約翰福音》的時候
[00:14:53.000 --> 00:14:54.000]  看到就是這樣
[00:14:54.000 --> 00:14:55.000]  很有power很有能力
[00:14:55.000 --> 00:14:57.000]  我想也不是很讀得到
[00:14:57.000 --> 00:14:59.000]  約翰要說耶穌是誰
[00:14:59.000 --> 00:15:02.000]  好了,這裡是另一個例子
[00:15:02.000 --> 00:15:06.000]  他做了很多的部署
[00:15:06.000 --> 00:15:08.000]  讓我們知道
[00:15:08.000 --> 00:15:10.000]  他要說的是什麼
[00:15:10.000 --> 00:15:12.000]  故事大家都知道
[00:15:12.000 --> 00:15:14.000]  耶穌要開一個生來黑暗的
[00:15:14.000 --> 00:15:16.000]  這個大家都很明白
[00:15:16.000 --> 00:15:18.000]  但我想和大家看旁邊的東西
[00:15:18.000 --> 00:15:19.000]  來明白
[00:15:19.000 --> 00:15:21.000]  祂透過這個事件
[00:15:21.000 --> 00:15:23.000]  要說的是什麼
[00:15:23.000 --> 00:15:26.000]  首先第九章的第一節
[00:15:26.000 --> 00:15:30.000]  一直到第四節
[00:15:30.000 --> 00:15:32.000]  耶穌走路的時候
[00:15:32.000 --> 00:15:34.000]  看到一個生來黑暗的人
[00:15:34.000 --> 00:15:36.000]  他的門徒問他
[00:15:36.000 --> 00:15:38.000]  拉比,這個人生來黑暗
[00:15:38.000 --> 00:15:39.000]  就瞎了眼
[00:15:39.000 --> 00:15:40.000]  是誰犯了罪
[00:15:40.000 --> 00:15:41.000]  是他還是他父母
[00:15:41.000 --> 00:15:42.000]  耶穌就回答
[00:15:42.000 --> 00:15:43.000]  不是他犯了罪
[00:15:43.000 --> 00:15:44.000]  也不是他父母犯了罪
[00:15:44.000 --> 00:15:45.000]  是要在他身上
[00:15:45.000 --> 00:15:47.000]  將顯神的作為
[00:15:47.000 --> 00:15:48.000]  親主白日
[00:15:48.000 --> 00:15:50.000]  我必須要做那派我來者的功
[00:15:50.000 --> 00:15:52.000]  黑夜要來了
[00:15:52.000 --> 00:15:53.000]  那時就沒有人能做功
[00:15:53.000 --> 00:15:55.000]  我在世上的時候
[00:15:55.000 --> 00:15:57.000]  是世上的光
[00:15:57.000 --> 00:15:59.000]  很明顯
[00:15:59.000 --> 00:16:00.000]  這裡已經不是一個純粹
[00:16:00.000 --> 00:16:03.000]  將一個生來黑暗的人
[00:16:03.000 --> 00:16:05.000]  醫治變成
[00:16:05.000 --> 00:16:07.000]  看得見的人
[00:16:07.000 --> 00:16:08.000]  他要說的是什麼
[00:16:08.000 --> 00:16:11.000]  說耶穌是光
[00:16:11.000 --> 00:16:12.000]  並不是一個人
[00:16:12.000 --> 00:16:14.000]  是來到一個世界
[00:16:14.000 --> 00:16:15.000]  這個世界是黑暗的
[00:16:15.000 --> 00:16:17.000]  權勢是大的
[00:16:17.000 --> 00:16:19.000]  他要來將光明放在這裡
[00:16:19.000 --> 00:16:21.000]  你想起第一章一至十八節
[00:16:21.000 --> 00:16:23.000]  是一個很重要的主題
[00:16:23.000 --> 00:16:27.000]  真光在黑暗裡面
[00:16:27.000 --> 00:16:29.000]  這個讓我們調教一下
[00:16:29.000 --> 00:16:32.000]  這個故事應該是怎樣去閱讀
[00:16:32.000 --> 00:16:33.000]  他要寫完之後
[00:16:33.000 --> 00:16:36.000]  就用湯磨和尿泥
[00:16:36.000 --> 00:16:39.000]  把泥抹在萬人眼睛上
[00:16:39.000 --> 00:16:42.000]  然後就對著西羅亞祠洗一洗
[00:16:42.000 --> 00:16:44.000]  西羅亞的意思就是鳳山
[00:16:44.000 --> 00:16:45.000]  他就去了
[00:16:45.000 --> 00:16:48.000]  洗完之後回來就看見了
[00:16:48.000 --> 00:16:51.000]  這裡的約翰的技巧是很精彩的
[00:16:51.000 --> 00:16:53.000]  我們有時會忽略了
[00:16:53.000 --> 00:16:55.000]  其實他的部署
[00:16:55.000 --> 00:17:00.000]  令人覺得
[00:17:00.000 --> 00:17:01.000]  不能放下普通福音書
[00:17:01.000 --> 00:17:04.000]  要再三閱讀
[00:17:04.000 --> 00:17:05.000]  其實醫好黑眼的人
[00:17:05.000 --> 00:17:07.000]  其他福音書都有
[00:17:07.000 --> 00:17:10.000]  約翰是很巧妙
[00:17:10.000 --> 00:17:12.000]  剛才我們看到前面那幾個
[00:17:12.000 --> 00:17:14.000]  已經告訴我們是什麼意思
[00:17:14.000 --> 00:17:15.000]  如果前面那幾個
[00:17:15.000 --> 00:17:16.000]  我們能夠捕捉得到
[00:17:16.000 --> 00:17:17.000]  我們就馬上明白
[00:17:17.000 --> 00:17:21.000]  這個神蹟不是發生在2000年前
[00:17:21.000 --> 00:17:23.000]  應該發生在今天
[00:17:23.000 --> 00:17:25.000]  因為我們都生活在一個
[00:17:25.000 --> 00:17:27.000]  黑暗的世代裡面
[00:17:27.000 --> 00:17:30.000]  因為你和我都可能是一個黑眼的人
[00:17:30.000 --> 00:17:33.000]  明白那個意思嗎?
[00:17:33.000 --> 00:17:35.000]  我再說一次
[00:17:35.000 --> 00:17:38.000]  約翰這麼辛苦經營這一切的敘述
[00:17:38.000 --> 00:17:40.000]  其實他告訴我們
