
[00:00:00.000 --> 00:00:05.000]  (此片段由本社協助製作)
[00:05:30.000 --> 00:05:33.000]  因為如果看注意的世界詩
[00:05:33.000 --> 00:05:34.000]  一會兒看的下文
[00:05:34.000 --> 00:05:37.000]  二章十三節、八章八節
[00:05:37.000 --> 00:05:40.000]  都會提到一些關乎地震的描述
[00:05:40.000 --> 00:05:43.000]  一章一節有一個地方要留意
[00:05:43.000 --> 00:05:45.000]  就是二象
[00:05:45.000 --> 00:05:47.000]  二象是「見」
[00:05:47.000 --> 00:05:49.000]  而這個用「見」去描述二象
[00:05:49.000 --> 00:05:51.000]  其實在七至九章
[00:05:51.000 --> 00:05:55.000]  正正就記載了五個審判的二象
[00:05:55.000 --> 00:05:58.000]  所以這個一章一節是傳書標題
[00:05:58.000 --> 00:06:02.000]  亦幫整本書作為一個點題的作用
[00:06:02.000 --> 00:06:05.000]  我們看第二節的約句
[00:06:05.000 --> 00:06:06.000]  經文記載
[00:06:06.000 --> 00:06:10.000]  「耶和華從錫安敲叫
[00:06:10.000 --> 00:06:12.000]  從耶路撒冷發聲
[00:06:12.000 --> 00:06:16.000]  木人的草場因此乾旱
[00:06:16.000 --> 00:06:19.000]  加密的山頂枯乾」
[00:06:19.000 --> 00:06:20.000]  上半節
[00:06:20.000 --> 00:06:22.000]  「從錫安敲叫
[00:06:22.000 --> 00:06:25.000]  從耶路撒冷發聲」
[00:06:25.000 --> 00:06:26.000]  這是一個平行句
[00:06:26.000 --> 00:06:28.000]  特別的地方
[00:06:28.000 --> 00:06:31.000]  錫安、耶路撒冷是指南國的
[00:06:31.000 --> 00:06:33.000]  而這個南國的概念
[00:06:33.000 --> 00:06:36.000]  其實最先是一章一節出現
[00:06:36.000 --> 00:06:39.000]  因為提哥亞是猶大的境外
[00:06:39.000 --> 00:06:42.000]  而烏西亞是猶大國
[00:06:42.000 --> 00:06:46.000]  但阿摩斯書是有關以色列的話
[00:06:46.000 --> 00:06:49.000]  所以其實一章一節和第二節
[00:06:49.000 --> 00:06:52.000]  就已經帶出一個跨國的觀念
[00:06:52.000 --> 00:06:54.000]  正正在說耶和華
[00:06:54.000 --> 00:06:56.000]  不只是一國之君
[00:06:56.000 --> 00:06:58.000]  一國之臣
[00:06:58.000 --> 00:07:00.000]  更加是萬國之臣
[00:07:00.000 --> 00:07:05.000]  由大夫召阿摩斯去到以色列
[00:07:05.000 --> 00:07:07.000]  由南國去到北國
[00:07:07.000 --> 00:07:10.000]  傳揚宣講他的信息
[00:07:10.000 --> 00:07:12.000]  他的密使
[00:07:12.000 --> 00:07:15.000]  而這個二節上半節所說的
[00:07:15.000 --> 00:07:17.000]  「敲叫」或者「發聲」
[00:07:17.000 --> 00:07:21.000]  其實是在說上帝的奴孝
[00:07:21.000 --> 00:07:24.000]  上帝無端端為甚麼會發怒?
[00:07:24.000 --> 00:07:26.000]  正正是因為有人犯罪
[00:07:26.000 --> 00:07:28.000]  既然有人犯罪的時候
[00:07:28.000 --> 00:07:31.000]  就帶出一個審判和刑罰
[00:07:31.000 --> 00:07:34.000]  所以就有二節下半節的描述
[00:07:34.000 --> 00:07:38.000]  木人的草場因此乾旱
[00:07:38.000 --> 00:07:41.000]  加上山頂枯乾
[00:07:41.000 --> 00:07:44.000]  乾旱又是平衡枯乾
[00:07:44.000 --> 00:07:45.000]  但有對比
[00:07:45.000 --> 00:07:46.000]  一個是草場
[00:07:46.000 --> 00:07:47.000]  一個是山頂
[00:07:47.000 --> 00:07:49.000]  一個是平原
[00:07:49.000 --> 00:07:51.000]  一個是高山
[00:07:51.000 --> 00:07:53.000]  正正一低一高
[00:07:53.000 --> 00:07:55.000]  就代表全部
[00:07:55.000 --> 00:07:57.000]  而這個一低一高
[00:07:57.000 --> 00:07:59.000]  除了是地理上的象徵
[00:07:59.000 --> 00:08:02.000]  也可以代表不同的社會階層
[00:08:02.000 --> 00:08:07.000]  就是全個國家都要受到上帝的審判
[00:08:07.000 --> 00:08:09.000]  另一方面
[00:08:09.000 --> 00:08:11.000]  在另一卷書《約爾書》
[00:08:11.000 --> 00:08:14.000]  三章十六節的上半節
[00:08:14.000 --> 00:08:15.000]  有這樣的描述
[00:08:15.000 --> 00:08:18.000]  「耶穌說從錫安敲叫
[00:08:18.000 --> 00:08:21.000]  並從以路撒冷發聲」
[00:08:21.000 --> 00:08:25.000]  正正就和阿摩斯書一章二節上半節
[00:08:25.000 --> 00:08:26.000]  是相同的
[00:08:26.000 --> 00:08:30.000]  而這個《約爾書》第三章的上文
[00:08:30.000 --> 00:08:33.000]  就是在說神要審判列國
[00:08:33.000 --> 00:08:36.000]  所以來到這裡的時候
[00:08:36.000 --> 00:08:38.000]  當我們有這個背景
[00:08:38.000 --> 00:08:42.000]  正正就是在呼應緊接的
[00:08:42.000 --> 00:08:45.000]  阿摩斯書下文的大段落
[00:08:45.000 --> 00:08:48.000]  一章三節到二章十六節
[00:08:48.000 --> 00:08:52.000]  也是在描述上帝要審判列國
[00:08:52.000 --> 00:08:55.000]  一方面提出上帝是萬國之主
[00:08:55.000 --> 00:08:59.000]  但是我們現在去看這個注三的時候
[00:08:59.000 --> 00:09:01.000]  你會更加知道
[00:09:01.000 --> 00:09:04.000]  其實那裡是有八個國家
[00:09:04.000 --> 00:09:07.000]  如果按照猶太人的寫作手法
[00:09:07.000 --> 00:09:09.000]  列國、萬國
[00:09:09.000 --> 00:09:11.000]  你可以用七去代表
[00:09:11.000 --> 00:09:15.000]  但是為甚麼現在要用八去代表呢?
[00:09:15.000 --> 00:09:19.000]  所以很可能一章三節至二章十六節
[00:09:19.000 --> 00:09:23.000]  除了說上帝是全地之主之外
[00:09:23.000 --> 00:09:27.000]  也有其他的訊息要我們留意
[00:09:27.000 --> 00:09:30.000]  接著我們去看注三
[00:09:30.000 --> 00:09:34.000]  注三列了這裡八個國家的篇幅
[00:09:34.000 --> 00:09:38.000]  如果你在聖經看一段的時候
[00:09:38.000 --> 00:09:43.000]  你會發現其實以色列的篇幅是最長的
[00:09:43.000 --> 00:09:49.000]  以色列位於八個國家裡的最後一個
[00:09:49.000 --> 00:09:51.000]  所以其實這些篇幅最長
[00:09:51.000 --> 00:09:53.000]  位置又在最後
[00:09:53.000 --> 00:09:56.000]  可見這個段落的描述
[00:09:56.000 --> 00:09:59.000]  那個焦點應該是以色列
[00:09:59.000 --> 00:10:02.000]  而前面那些只是一些鋪排
[00:10:02.000 --> 00:10:04.000]  而且我們看注四
[00:10:04.000 --> 00:10:07.000]  當作者鋪排這個段落的時候
[00:10:07.000 --> 00:10:10.000]  他是用了一個基本的結構
[00:10:10.000 --> 00:10:14.000]  譬如注四世界A就是宣告懲罰
[00:10:14.000 --> 00:10:16.000]  所以有爺或者有人說
[00:10:16.000 --> 00:10:18.000]  然後宣告那個懲罰的原因
[00:10:18.000 --> 00:10:20.000]  或者叫宣告他的罪狀
[00:10:20.000 --> 00:10:22.000]  然後有一個連接詞「因為」
[00:10:22.000 --> 00:10:26.000]  然後宣告那個懲罰的方法就是「我必」
[00:10:26.000 --> 00:10:28.000]  然後有一個結束的公式
[00:10:28.000 --> 00:10:31.000]  就是「這是耶和華說的」
[00:10:31.000 --> 00:10:34.000]  接著我們看講義的第二頁
[00:10:34.000 --> 00:10:38.000]  就將這個八個國家的經文
[00:10:38.000 --> 00:10:39.000]  做了一個表
[00:10:39.000 --> 00:10:41.000]  幫大家容易一點去掌握
[00:10:41.000 --> 00:10:45.000]  這八個的段落開始都是相同的
[00:10:45.000 --> 00:10:47.000]  就是「耶和華這樣說」
[00:10:47.000 --> 00:10:50.000]  有些學者稱之為宣告的公式
[00:10:50.000 --> 00:10:54.000]  接著就是宣告他們要受懲罰
[00:10:54.000 --> 00:10:56.000]  所以譬如看3B
[00:10:56.000 --> 00:10:59.000]  大媽事隔三番四次的犯罪
[00:10:59.000 --> 00:11:02.000]  我必不收回懲罰她的命令
[00:11:02.000 --> 00:11:04.000]  看這個表的時候
[00:11:04.000 --> 00:11:07.000]  你會發現基本上由3B、6B、9B
[00:11:07.000 --> 00:11:09.000]  到2章的6B
[00:11:09.000 --> 00:11:14.000]  他只不過是將國家、地方的名字改變了
[00:11:14.000 --> 00:11:17.000]  下一個部分我們看
[00:11:17.000 --> 00:11:20.000]  由3C、6C到2章的6C
[00:11:20.000 --> 00:11:23.000]  都是由「因為她」、「因為他」這樣開始
[00:11:23.000 --> 00:11:26.000]  就說到他們的一些罪狀
[00:11:26.000 --> 00:11:29.000]  接著再下去的時候
[00:11:29.000 --> 00:11:31.000]  你會發現「我必降火」
[00:11:31.000 --> 00:11:34.000]  是燒毀哪裏的堡壘
[00:11:34.000 --> 00:11:36.000]  這個描述
[00:11:36.000 --> 00:11:40.000]  又是頭七個國家都出現
[00:11:40.000 --> 00:11:43.000]  不過去到第五個的時候
[00:11:43.000 --> 00:11:46.000]  就有一些文學上的變化
[00:11:46.000 --> 00:11:49.000]  在衙門就變成了14節B
[00:11:49.000 --> 00:11:51.000]  「我必」在哪裏
[00:11:51.000 --> 00:11:54.000]  接著就放火燒毀他的堡壘
[00:11:54.000 --> 00:11:56.000]  不是說降火
[00:11:56.000 --> 00:12:00.000]  而這些就是上帝施行的刑罰
[00:12:00.000 --> 00:12:04.000]  而去到最後結束的公式
[00:12:04.000 --> 00:12:06.000]  你看這個表第二頁
[00:12:06.000 --> 00:12:11.000]  無論5B、8A、15B、22章、3節B
[00:12:11.000 --> 00:12:15.000]  都是在重複「這是耶華說的」
[00:12:15.000 --> 00:12:19.000]  但去到最後的以色列
[00:12:19.000 --> 00:12:21.000]  就變成了「這是耶華宣告」
[00:12:21.000 --> 00:12:23.000]  而且出現了兩次
[00:12:23.000 --> 00:12:25.000]  所以又是一個文學上的變化
[00:12:25.000 --> 00:12:27.000]  但這個變化就更加凸顯
[00:12:27.000 --> 00:12:32.000]  以色列和前面的七個國家的描述是不同的
[00:12:32.000 --> 00:12:35.000]  而第二頁有一個注五給大家
[00:12:35.000 --> 00:12:39.000]  就是在推羅爾東和猶大的段落
[00:12:39.000 --> 00:12:41.000]  沒有這個結束的公式
[00:12:41.000 --> 00:12:43.000]  而去到以色列的段落就有兩次
[00:12:43.000 --> 00:12:45.000]  「這是耶華宣告」
[00:12:45.000 --> 00:12:47.000]  究竟這個段落
[00:12:47.000 --> 00:12:49.000]  即是一章三節、二章十六節
[00:12:49.000 --> 00:12:51.000]  可以怎樣理解呢?
[00:12:51.000 --> 00:12:53.000]  我們看第三頁
[00:12:53.000 --> 00:12:54.000]  就是看注六
[00:12:54.000 --> 00:12:56.000]  這八個國家的鋪排
[00:12:56.000 --> 00:12:59.000]  可以有不同的角度入手
[00:12:59.000 --> 00:13:02.000]  例如第一個就是按地理的位置
[00:13:02.000 --> 00:13:05.000]  如果我們剛才已經分析了
[00:13:05.000 --> 00:13:09.000]  其實以色列是這段經文的中心、焦點
[00:13:09.000 --> 00:13:13.000]  而《阿摩斯書》也是關乎以色列的話的時候
[00:13:13.000 --> 00:13:15.000]  如果用以色列為中心
[00:13:15.000 --> 00:13:17.000]  一講大馬士革
[00:13:17.000 --> 00:13:20.000]  它其實是以色列的東北面
[00:13:20.000 --> 00:13:22.000]  你說叫做右上面
[00:13:22.000 --> 00:13:24.000]  而接著講的菲利士
[00:13:24.000 --> 00:13:26.000]  加薩就是菲利士
[00:13:26.000 --> 00:13:29.000]  其實就是以色列的西南面
[00:13:29.000 --> 00:13:31.000]  也就是左下
[00:13:31.000 --> 00:13:33.000]  如果大家逐為企
[00:13:33.000 --> 00:13:35.000]  用這個例子作類比
[00:13:35.000 --> 00:13:36.000]  你就會明白
[00:13:36.000 --> 00:13:38.000]  當作者下棋的時候
[00:13:38.000 --> 00:13:41.000]  刻意一個右上一個左下
[00:13:41.000 --> 00:13:43.000]  其實是要留一個空位
[00:13:43.000 --> 00:13:48.000]  最後才好像是有一個標靶針對他
[00:13:48.000 --> 00:13:52.000]  接著的推羅、以東、阿門、摩亞
[00:13:52.000 --> 00:13:57.000]  其實都是圍繞著以色列這樣去描述的
[00:13:57.000 --> 00:14:00.000]  而接著的猶太就停在它下面
[00:14:00.000 --> 00:14:03.000]  所以從地理的位置
[00:14:03.000 --> 00:14:10.000]  就好像將主角慢慢呼之欲出般帶出來
[00:14:10.000 --> 00:14:14.000]  角度就是從聖經的用法
[00:14:14.000 --> 00:14:16.000]  這些鋪排是怎樣的呢?
[00:14:16.000 --> 00:14:20.000]  而開始的時候講大馬士革
[00:14:20.000 --> 00:14:22.000]  其實就是亞蘭的首都
[00:14:22.000 --> 00:14:25.000]  而講加薩就是菲利士
[00:14:25.000 --> 00:14:27.000]  有幾個的崇尚主祖醒
[00:14:27.000 --> 00:14:28.000]  有時是四個
[00:14:28.000 --> 00:14:29.000]  有時是五個
[00:14:29.000 --> 00:14:35.000]  而亞蘭和菲利士本身在阿摩斯書
[00:14:35.000 --> 00:14:36.000]  都一起去提到的
[00:14:36.000 --> 00:14:38.000]  譬如九章七節
[00:14:38.000 --> 00:14:41.000]  而接著菲利士和推羅
[00:14:41.000 --> 00:14:44.000]  也是沿海國家也都一起去提到的
[00:14:44.000 --> 00:14:46.000]  譬如看回經文
[00:14:46.000 --> 00:14:48.000]  四篇五百三十三篇第七節
[00:14:48.000 --> 00:14:51.000]  或者耶穌四十七章第四節
[00:14:51.000 --> 00:14:56.000]  接著以東、阿門和摩亞都是南面的
[00:14:56.000 --> 00:15:00.000]  而這三個國家的邊界就連接
[00:15:00.000 --> 00:15:02.000]  跟以色列人有血緣關係
[00:15:02.000 --> 00:15:06.000]  而這三個國家也經常在聖經都一起提及
[00:15:06.000 --> 00:15:08.000]  我們看二冊書
[00:15:08.000 --> 00:15:09.000]  我們大意來說
[00:15:09.000 --> 00:15:12.000]  從聖經的用法又讓我們多了理解
[00:15:12.000 --> 00:15:16.000]  為甚麼作者會這樣鋪排前面那七個國家
[00:15:16.000 --> 00:15:19.000]  但另一樣更加重要的就是
[00:15:19.000 --> 00:15:22.000]  本身阿摩斯書作者的描述
[00:15:22.000 --> 00:15:23.000]  也提醒我們
[00:15:23.000 --> 00:15:25.000]  他刻意這樣編排
[00:15:25.000 --> 00:15:28.000]  一些重複的用字或者觀念
[00:15:28.000 --> 00:15:31.000]  譬如看第三點
[00:15:31.000 --> 00:15:32.000]  描述阿蘭的時候
[00:15:32.000 --> 00:15:37.000]  我必剪除阿門平原的居民
[00:15:37.000 --> 00:15:41.000]  以及白伊甸掌權的領袖
[00:15:41.000 --> 00:15:43.000]  而接著去到菲利士
[00:15:43.000 --> 00:15:45.000]  即是一章八節上半節
[00:15:45.000 --> 00:15:47.000]  又出現了重複出現
[00:15:47.000 --> 00:15:50.000]  我必剪除這裡的居民
[00:15:50.000 --> 00:15:53.000]  以及另一個地方掌權的領袖
[00:15:53.000 --> 00:15:55.000]  所以你看到這個講義
[00:15:55.000 --> 00:15:57.000]  紅色的字就是重複的
[00:15:57.000 --> 00:16:01.000]  接著菲利士和推羅又重複了
[00:16:01.000 --> 00:16:05.000]  因為他全部的俘虜交給爾東
[00:16:05.000 --> 00:16:09.000]  這個很可能是說販賣俘虜
[00:16:09.000 --> 00:16:13.000]  接著對應推羅和爾東
[00:16:13.000 --> 00:16:15.000]  推羅又有一個描述
[00:16:15.000 --> 00:16:18.000]  就是不紀念與兄弟所立的文約
[00:16:18.000 --> 00:16:22.000]  爾東因為他拿刀追殺他的兄弟
[00:16:22.000 --> 00:16:24.000]  而重複就是兄弟
[00:16:24.000 --> 00:16:28.000]  接著對應在描述爾東的時候
[00:16:28.000 --> 00:16:31.000]  提到他沒有絲毫的憐憫
[00:16:31.000 --> 00:16:34.000]  而這個去到阿門就提到他們
[00:16:34.000 --> 00:16:37.000]  為了擴張境界、疆界
[00:16:37.000 --> 00:16:41.000]  甚至否開欺負人父的屠復
[00:16:41.000 --> 00:16:45.000]  這是很不人道、很沒有憐憫的行為
[00:16:45.000 --> 00:16:47.000]  而描述阿門的時候
[00:16:47.000 --> 00:16:51.000]  同時間又提到在戰爭之日的立限中
[00:16:51.000 --> 00:16:53.000]  即是打仗會很嘈吵
[00:16:53.000 --> 00:16:55.000]  而這個立限去到摩亞
[00:16:55.000 --> 00:16:58.000]  又會出現在要讓立限覺醒中
[00:16:58.000 --> 00:17:00.000]  所以你會發現
[00:17:00.000 --> 00:17:03.000]  這些好像是英文所謂catch word
[00:17:03.000 --> 00:17:08.000]  一種層底緊緊連環相扣的文學表達手法
[00:17:08.000 --> 00:17:11.000]  讓我們覺得由阿蘭去摩亞
[00:17:11.000 --> 00:17:14.000]  其實好像是一組的經文
[00:17:14.000 --> 00:17:18.000]  因為我們提到經文描述
[00:17:18.000 --> 00:17:20.000]  上帝宣告他們的罪咒
[00:17:20.000 --> 00:17:22.000]  他們有甚麼罪咒呢?
[00:17:22.000 --> 00:17:24.000]  我們先看註冊
[00:17:24.000 --> 00:17:26.000]  就是殘暴不仁
[00:17:26.000 --> 00:17:29.000]  因為如果你看看前面的表
[00:17:29.000 --> 00:17:31.000]  經文一章三節詩
[00:17:31.000 --> 00:17:33.000]  因為他用打谷的鐵器
[00:17:33.000 --> 00:17:35.000]  猶量激烈
[00:17:35.000 --> 00:17:40.000]  激烈就是河東的國土
[00:17:40.000 --> 00:17:42.000]  而打谷的鐵器
[00:17:42.000 --> 00:17:45.000]  說到明打谷就不是打人
[00:17:45.000 --> 00:17:47.000]  但現在他用這些打人
[00:17:47.000 --> 00:17:49.000]  就說到他殘暴不仁
[00:17:49.000 --> 00:17:51.000]  我們看一章六節詩
[00:17:51.000 --> 00:17:53.000]  因為他帶走全部的俘虜
[00:17:53.000 --> 00:17:55.000]  交給二東
[00:17:55.000 --> 00:17:58.000]  這個其實是說他販賣戰俘
[00:17:58.000 --> 00:18:01.000]  就是註冊的世界B
[00:18:01.000 --> 00:18:05.000]  然後我們再看經文一章九節詩
[00:18:05.000 --> 00:18:08.000]  因為他將全部的俘虜交給二東
[00:18:08.000 --> 00:18:10.000]  這個同樣是販賣戰俘
[00:18:10.000 --> 00:18:14.000]  但他並不紀念與兄弟所立的文約
[00:18:14.000 --> 00:18:17.000]  就是他背叛了文約
[00:18:17.000 --> 00:18:20.000]  這個就是註冊的世界C
[00:18:20.000 --> 00:18:23.000]  然後我們再看下去的時候
[00:18:23.000 --> 00:18:26.000]  他不紀念兄弟所立的文約
[00:18:26.000 --> 00:18:29.000]  代表他沒有兄弟情
[00:18:29.000 --> 00:18:31.000]  所以這個是註冊的D
[00:18:31.000 --> 00:18:35.000]  然後我們看十一節詩的第一部分
[00:18:35.000 --> 00:18:38.000]  因為他拿刀追殺他的兄弟
[00:18:38.000 --> 00:18:40.000]  代表他沒有兄弟情
[00:18:40.000 --> 00:18:43.000]  然後經文更加描述
[00:18:43.000 --> 00:18:46.000]  沒有絲毫的憐憫
[00:18:46.000 --> 00:18:48.000]  所以毫無憐憫
[00:18:48.000 --> 00:18:50.000]  就是註冊的世界E
[00:18:50.000 --> 00:18:52.000]  經文又描述他們
[00:18:52.000 --> 00:18:54.000]  他的怒氣不斷爆發
[00:18:54.000 --> 00:18:56.000]  他的憤怒永不止息
[00:18:56.000 --> 00:18:59.000]  這個就是不斷發怒
[00:18:59.000 --> 00:19:02.000]  就是註冊的世界E
[00:19:02.000 --> 00:19:04.000]  然後我們看二章一節詩
[00:19:04.000 --> 00:19:08.000]  因為他將二東王的骸骨焚燒成灰
[00:19:08.000 --> 00:19:14.000]  這個其實可以說是他殘暴不仁
[00:19:14.000 --> 00:19:17.000]  就是回到註冊的世界A
[00:19:17.000 --> 00:19:20.000]  但這個也可以說是他毫無憐憫
[00:19:20.000 --> 00:19:23.000]  所以又可以回到註冊的世界E
[00:19:23.000 --> 00:19:25.000]  再看二章四節詩
[00:19:25.000 --> 00:19:29.000]  因為他棄絕了耶和華的律法
