
[00:00:00.000 --> 00:00:01.280]  介紹一下講員
[00:02:39.760 --> 00:02:43.880]  絕大部分的現代讀者都沒有能力閱讀原文
[00:02:43.880 --> 00:02:45.840]  所以《易經》一定要通過翻譯
[00:02:45.840 --> 00:02:47.760]  才可以用各時各地的讀者
[00:02:47.760 --> 00:02:49.760]  用自己最熟悉的言語
[00:02:49.760 --> 00:02:52.120]  領受神這個萬古常生的真理
[00:02:52.120 --> 00:02:53.840]  去深化信仰和生命
[00:02:53.840 --> 00:02:56.680]  而《易經》的根本任務
[00:02:56.680 --> 00:03:00.800]  就是要讓不懂或不熟悉原文的讀者
[00:03:00.800 --> 00:03:05.000]  在最大程度上可以獲得和原文相同的訊息
[00:03:05.000 --> 00:03:09.120]  我們任何人如果懂得兩種語言
[00:03:09.120 --> 00:03:10.640]  例如中文或英文
[00:03:10.640 --> 00:03:12.320]  我們很快就會知道
[00:03:12.320 --> 00:03:14.640]  我們如果要翻譯得準確、清楚
[00:03:15.600 --> 00:03:18.080]  我們一定要先正確的理解原文
[00:03:18.080 --> 00:03:23.400]  所以《易經》是建基在正確、嚴謹的識經基礎之上
[00:03:23.400 --> 00:03:26.080]  《易經》亦不是一次性的任務
[00:03:26.080 --> 00:03:27.600]  因為原文雖然不變
[00:03:27.600 --> 00:03:30.440]  但除了學術進步和語言改變
[00:03:30.440 --> 00:03:33.520]  我們譯本亦要在適當的時候更新
[00:03:33.520 --> 00:03:41.280]  我們為甚麼要識經呢?
[00:03:41.280 --> 00:03:45.480]  其實我們看報紙、看小說
[00:03:45.480 --> 00:03:48.760]  我們不需要懂得報紙學、小說學
[00:03:48.760 --> 00:03:51.360]  但為甚麼來到《聖經》時我們要識經呢?
[00:03:51.360 --> 00:03:54.560]  其實第一個理由
[00:03:54.560 --> 00:03:57.440]  和我們為甚麼要譯經是很相似的
[00:03:57.440 --> 00:04:01.520]  因為《聖經》是和我們在語言和社會文化上
[00:04:01.520 --> 00:04:03.280]  都很不同的古代文獻
[00:04:03.280 --> 00:04:07.520]  當然《聖經》裏面最重要的真理都是很明顯的
[00:04:07.520 --> 00:04:09.760]  越重要的真理講得越清楚
[00:04:09.760 --> 00:04:12.040]  所以任何人如果有心學習
[00:04:12.040 --> 00:04:15.040]  都不會很難明白中間的主要訊息
[00:04:15.040 --> 00:04:17.040]  去充分了解究竟的道理
[00:04:17.040 --> 00:04:19.040]  所以從這個角度來說
[00:04:19.040 --> 00:04:21.680]  《聖經》不是不需要特別去識經的
[00:04:21.680 --> 00:04:26.960]  但因為我們缺乏了《聖經》原初讀者的背景資料
[00:04:26.960 --> 00:04:28.960]  所以在細節方面
[00:04:28.960 --> 00:04:31.600]  《聖經》不是每一部份都那麼清楚明白的
[00:04:31.600 --> 00:04:36.120]  《聖經》作者和我們在語言、歷史和文化上的差距
[00:04:36.120 --> 00:04:38.120]  增加了我們理解上的困難
[00:04:38.120 --> 00:04:40.120]  所以我們需要識經
[00:04:40.120 --> 00:04:41.520]  第二方面
[00:04:41.520 --> 00:04:44.720]  神的話語是蘊含了無窮的智慧
[00:04:44.720 --> 00:04:47.320]  是需要我們去發掘、鑽研、探究的
[00:04:47.320 --> 00:04:50.000]  所以我們要在
[00:04:50.000 --> 00:04:52.000]  就算很熟悉的經文
[00:04:52.000 --> 00:04:54.000]  都要在細讀或再讀之下
[00:04:54.000 --> 00:04:56.000]  可以呈現更豐富的真理
[00:04:56.000 --> 00:04:59.800]  而明白《聖經》是信徒不可缺少的一個環節
[00:04:59.800 --> 00:05:02.800]  所以這個譯經和識經
[00:05:02.800 --> 00:05:05.720]  其實是一個息息相關的任務
[00:05:05.720 --> 00:05:09.000]  《聖經》翻譯一定要根據嚴謹的原文識經
[00:05:09.000 --> 00:05:11.000]  而一個嚴謹的譯本
[00:05:11.000 --> 00:05:13.000]  都可以幫助不識原文的讀者
[00:05:13.000 --> 00:05:15.000]  可以正確和有效的讀經
[00:05:15.000 --> 00:05:17.000]  理解《聖經》
[00:05:17.000 --> 00:05:19.000]  我想概括和大家講一下
[00:05:19.000 --> 00:05:25.000]  言經或讀經的三個層面
[00:05:25.000 --> 00:05:29.000]  第一個是直線的靈修式讀經
[00:05:29.000 --> 00:05:33.000]  第二個是平面的神學式言經
[00:05:33.000 --> 00:05:37.000]  第三個是立體的歷史文化識經
[00:05:39.000 --> 00:05:43.000]  在這三個層面,直線靈修式的讀經
[00:05:43.000 --> 00:05:47.000]  確認神的話和我們的個人經歷有直接的聯繫
[00:05:47.000 --> 00:05:50.000]  就像一條直線,從神到我們
[00:05:50.000 --> 00:05:53.000]  我們讀經時的重點
[00:05:53.000 --> 00:05:57.000]  不是要思想經文有關的歷史背景或神學理論
[00:05:57.000 --> 00:06:02.000]  而是聚焦在神在我們生命中即時有合宜的訊息
[00:06:02.000 --> 00:06:05.000]  去領會其中蘊含的真理和心情
[00:06:05.000 --> 00:06:08.000]  激勵我們的愛主,侍奉祂
[00:06:09.000 --> 00:06:12.000]  這個平面式的神學式經
[00:06:12.000 --> 00:06:16.000]  要確認《聖經》不僅是關於我們個人
[00:06:16.000 --> 00:06:20.000]  也是關於神對他全體子民的啟示
[00:06:20.000 --> 00:06:25.000]  特別是關於道成肉身的耶穌和祂的工作
[00:06:25.000 --> 00:06:27.000]  這種言經方法
[00:06:27.000 --> 00:06:29.000]  是顧及《聖經》整體的內容
[00:06:29.000 --> 00:06:32.000]  要整全有系統地了解《聖經》的真理
[00:06:32.000 --> 00:06:36.000]  要嘗試將不同的經文和重要的教義
[00:06:36.000 --> 00:06:39.000]  各樣的主題連貫一起
[00:06:39.000 --> 00:06:41.000]  用一些文意清晰的經文
[00:06:41.000 --> 00:06:43.000]  來解釋一些比較深奧難明的經文
[00:06:43.000 --> 00:06:46.000]  所謂有耳經解經
[00:06:46.000 --> 00:06:51.000]  對《聖經》整全有系統的認識
[00:06:51.000 --> 00:06:54.000]  可以激發我們的神學反省
[00:06:54.000 --> 00:06:57.000]  培養我們在經常變遷的社會處境中
[00:06:57.000 --> 00:07:03.000]  更有智慧去探討各類信仰和生活的議題
[00:07:03.000 --> 00:07:06.000]  第三種讀經方法這個立體式的
[00:07:06.000 --> 00:07:08.000]  就是歷史文法式經
[00:07:08.000 --> 00:07:13.000]  確認《聖經》是在特定的歷史時空寫成的
[00:07:13.000 --> 00:07:16.000]  不是一個抽象的神學理論
[00:07:16.000 --> 00:07:19.000]  而這種讀經方法
[00:07:19.000 --> 00:07:23.000]  正是《聖經》作者和我們在語言歷史文法上
[00:07:23.000 --> 00:07:27.000]  有很重大的差異
[00:07:27.000 --> 00:07:30.000]  所以我們讀經的時候要注重
[00:07:30.000 --> 00:07:33.000]  經文的背景和詞意的精確含義
[00:07:33.000 --> 00:07:38.000]  免得我們不懂古代的處境的時候
[00:07:38.000 --> 00:07:40.000]  用現代的處境來理解
[00:07:40.000 --> 00:07:42.000]  就很容易產生亡民生意
[00:07:42.000 --> 00:07:45.000]  或者穿鑿附會的問題
[00:07:45.000 --> 00:07:47.000]  舉個例子
[00:07:47.000 --> 00:07:50.000]  如果你不是很懂得中文的時候
[00:07:50.000 --> 00:07:52.000]  或者不是很多中國文化
[00:07:52.000 --> 00:07:54.000]  但是你見到貧賤不能移
[00:07:54.000 --> 00:07:56.000]  你很自免的理解亡民生意
[00:07:56.000 --> 00:07:58.000]  就是沒錢就不可以移民
[00:07:58.000 --> 00:08:01.000]  Google Translate的AI也是這樣
[00:08:01.000 --> 00:08:03.000]  類似貧賤不能轉移
[00:08:03.000 --> 00:08:08.000]  但其實這句話是說到士大夫大丈夫的節氣
[00:08:08.000 --> 00:08:13.000]  無論富貴貧賤溫武都不用改變我們的操守
[00:08:13.000 --> 00:08:20.000]  另一個例子女也不爽
[00:08:20.000 --> 00:08:23.000]  我們看到這句話的時候
[00:08:23.000 --> 00:08:25.000]  我們亡民生意就說
[00:08:25.000 --> 00:08:28.000]  這個女方也很不開心
[00:08:28.000 --> 00:08:31.000]  Google Translate也是差不多
[00:08:31.000 --> 00:08:33.000]  女人也不開心
[00:08:33.000 --> 00:08:37.000]  但其實這句話是出自詩經
[00:08:37.000 --> 00:08:40.000]  女也不爽指女子沒有差錯
[00:08:40.000 --> 00:08:42.000]  錯的是那個男人
[00:08:42.000 --> 00:08:46.000]  他是古代不可靠
[00:08:46.000 --> 00:08:51.000]  以上三種言讀聖經的層面
[00:08:51.000 --> 00:08:53.000]  都各有好處和難處
[00:08:53.000 --> 00:08:55.000]  相輔相成
[00:08:55.000 --> 00:08:58.000]  因為聖經本身的內容
[00:08:58.000 --> 00:09:00.000]  不但觸及我們的心思意志情感
[00:09:00.000 --> 00:09:02.000]  也為我們言讀聖經提供了
[00:09:02.000 --> 00:09:05.000]  最重要的歷史文化神樂和文學背景
[00:09:05.000 --> 00:09:07.000]  所以無論什麼層面的聖經
[00:09:07.000 --> 00:09:11.000]  準確清楚的聖經譯本都不能核決
[00:09:11.000 --> 00:09:14.000]  在這個準確清楚的大前提下
[00:09:14.000 --> 00:09:18.000]  這三個層面對翻譯聖經的側重點有點不同
[00:09:18.000 --> 00:09:21.000]  第一個層面直線式的靈修式讀經
[00:09:21.000 --> 00:09:23.000]  對語文的要求較高
[00:09:23.000 --> 00:09:25.000]  要求翻譯流暢文采
[00:09:25.000 --> 00:09:28.000]  讀起來沒什麼障礙不吃力
[00:09:28.000 --> 00:09:30.000]  使我們更愛讀經
[00:09:30.000 --> 00:09:33.000]  可以增加讀經的情趣
[00:09:33.000 --> 00:09:37.000]  而第二種神樂式聖經
[00:09:37.000 --> 00:09:40.000]  對翻譯的一致要求較高
[00:09:40.000 --> 00:09:42.000]  幫助我們可以有經解經
[00:09:42.000 --> 00:09:43.000]  以經解經
[00:09:43.000 --> 00:09:46.000]  建立一個整傳有系統的教導
[00:09:46.000 --> 00:09:48.000]  而第三種讀經
[00:09:48.000 --> 00:09:49.000]  歷史文化式經
[00:09:49.000 --> 00:09:51.000]  很著重譯文的精準
[00:09:51.000 --> 00:09:55.000]  盡量將現代讀者帶入原初讀者的處境
[00:09:55.000 --> 00:10:00.000]  減少誤解和不恰當的經文引用
[00:10:00.000 --> 00:10:06.000]  這裡跟大家說說聖經翻譯的原則和策略
[00:10:06.000 --> 00:10:09.000]  首先這個大原則
[00:10:09.000 --> 00:10:13.000]  其實是從上述三種讀經方法歸納出來的
[00:10:13.000 --> 00:10:15.000]  我們要準確清楚
[00:10:15.000 --> 00:10:17.000]  流暢一致和文采
[00:10:17.000 --> 00:10:20.000]  這些我稍後會詳細介紹
[00:10:20.000 --> 00:10:24.000]  我們先跟大家說說翻譯策略的優先序
[00:10:24.000 --> 00:10:26.000]  當我們說到翻譯的時候
[00:10:26.000 --> 00:10:29.000]  很多時候都會想起直譯和義譯
[00:10:29.000 --> 00:10:33.000]  或者另一種在翻譯學者裡
[00:10:33.000 --> 00:10:34.000]  經常探討的問題
[00:10:34.000 --> 00:10:36.000]  就是翻譯的歸化和異化問題
[00:10:36.000 --> 00:10:38.000]  我會跟大家介紹一下
[00:10:38.000 --> 00:10:42.000]  首先這個優先序
[00:10:42.000 --> 00:10:43.000]  我們要知道
[00:10:43.000 --> 00:10:45.000]  聖經譯本主要不是為了
[00:10:45.000 --> 00:10:47.000]  懂得原文的讀者翻譯
[00:10:47.000 --> 00:10:50.000]  也不是為了幫助讀者學習原文
[00:10:50.000 --> 00:10:53.000]  雖然我希望能有些幫助
[00:10:53.000 --> 00:10:57.000]  但這些層面主要靠注釋版和注釋書
[00:10:57.000 --> 00:11:00.000]  雖然好的譯本對原文有些幫助
[00:11:00.000 --> 00:11:03.000]  可以培養我們對原文的興趣
[00:11:03.000 --> 00:11:06.000]  但翻譯也有無可奈何的局限
[00:11:06.000 --> 00:11:09.000]  所以這個譯本不能取代原文識經
[00:11:09.000 --> 00:11:12.000]  無論是聖經譯者還是讀者都應該明白這一點
[00:11:12.000 --> 00:11:15.000]  免得對聖經譯本有一個不切實際的期望
[00:11:15.000 --> 00:11:19.000]  因為聖經譯本主要是為了幫助不懂原文的學者翻譯
[00:11:19.000 --> 00:11:21.000]  所以無論什麼翻譯策略
[00:11:21.000 --> 00:11:25.000]  我們都要盡量藉著譯文
[00:11:25.000 --> 00:11:29.000]  傳遞原文的清楚訊息
[00:11:29.000 --> 00:11:33.000]  所以一定要清楚表達準確意思為先
[00:11:33.000 --> 00:11:38.000]  而以反映原文的語言形式為次
[00:11:39.000 --> 00:11:45.000]  而且要適當地結合直譯和義譯
[00:11:45.000 --> 00:11:55.000]  我們翻譯時不需要用同一個字來對應原文
[00:11:55.000 --> 00:12:02.000]  但要求原文每一個字都能有最後的方法表達出來
[00:12:02.000 --> 00:12:05.000]  讓讀者明白原文的訊息
[00:12:05.000 --> 00:12:11.000]  我們表達時亦要兼顧表面的意思和深層的含義
[00:12:11.000 --> 00:12:17.000]  說到直譯和義譯
[00:12:17.000 --> 00:12:20.000]  其實哪樣東西比較好呢?
[00:12:20.000 --> 00:12:23.000]  這是歷來爭論不休的議題
[00:12:23.000 --> 00:12:27.000]  有些人對直譯和義譯有些誤解
[00:12:27.000 --> 00:12:30.000]  有些人認為直譯是忠於原文
[00:12:30.000 --> 00:12:33.000]  原文怎麼說,我們中文怎麼說
[00:12:33.000 --> 00:12:37.000]  另一方面,義譯只不過是將大義譯
[00:12:37.000 --> 00:12:42.000]  甚至粗心大意地翻譯或簡化內容或演繹
[00:12:42.000 --> 00:12:46.000]  另一方面,很著重義譯的人
[00:12:46.000 --> 00:12:51.000]  認為義譯才能更難表達原文的意思
[00:12:51.000 --> 00:12:54.000]  原文說什麼內容呢?
[00:12:54.000 --> 00:12:57.000]  我們譯文也會說同樣的內容
[00:12:57.000 --> 00:12:59.000]  雖然用不同形式來表達
[00:12:59.000 --> 00:13:04.000]  而直譯是驅離字面的意思,死譯硬譯
[00:13:04.000 --> 00:13:07.000]  原來很通信、很清楚的句子
[00:13:07.000 --> 00:13:10.000]  在中文裡就變得不清楚、不通信
[00:13:10.000 --> 00:13:13.000]  其實這些都是嚴重的誤解
[00:13:13.000 --> 00:13:15.000]  因為無論直譯或義譯
[00:13:15.000 --> 00:13:19.000]  首先都一定要很準確和清楚地表達原文的意思
[00:13:19.000 --> 00:13:25.000]  直譯如果只是驅離字面的意思和原文的形式
[00:13:25.000 --> 00:13:29.000]  很多時候只會像中文說的「貌合神離」
[00:13:29.000 --> 00:13:32.000]  使本來很清楚的原文句子變得很難懂
[00:13:32.000 --> 00:13:33.000]  甚至產生歧異
[00:13:33.000 --> 00:13:35.000]  這不算忠於原文
[00:13:35.000 --> 00:13:38.000]  另一方面,原文的意思
[00:13:38.000 --> 00:13:41.000]  很多時候不能和原文的形式完全分割
[00:13:41.000 --> 00:13:44.000]  所以如果這個義譯不注重原文的修辭
[00:13:44.000 --> 00:13:48.000]  往往為了通信或譯名而簡化內容
[00:13:48.000 --> 00:13:50.000]  或加了很多加鹽加醋的東西
[00:13:50.000 --> 00:13:56.000]  不要盡量將原文的意義出現,嚴格來說也不算是義譯
[00:13:56.000 --> 00:14:01.000]  說這麼多理論,說一些例子
[00:14:01.000 --> 00:14:06.000]  例子說到我們不可以做偶像
[00:14:06.000 --> 00:14:11.000]  《禍本》說到我們不可以做偶像
[00:14:11.000 --> 00:14:16.000]  是用地底下水中的百物形象
[00:14:16.000 --> 00:14:20.000]  地底下水,原文直譯為地以下的水
[00:14:20.000 --> 00:14:22.000]  所以看起來很像直譯
[00:14:22.000 --> 00:14:25.000]  但這個譯法很容易產生誤解
[00:14:25.000 --> 00:14:29.000]  因為裡面所說的不是地底下水
[00:14:29.000 --> 00:14:31.000]  你看看生命紀錄,是有雨的
[00:14:31.000 --> 00:14:35.000]  如果真是地下水,就很難有雨了
[00:14:35.000 --> 00:14:39.000]  其實說到地下水是比地面低的水
[00:14:39.000 --> 00:14:44.000]  所以是指江河水域低於地
[00:14:44.000 --> 00:14:47.000]  所以翻譯的時候要採取一個意義
[00:14:47.000 --> 00:14:50.000]  翻譯到河海裡面,意思就很清楚了
[00:14:50.000 --> 00:14:55.000]  這是另一段經文
[00:14:55.000 --> 00:14:58.000]  摩西在摩鴨的荒野裡
[00:14:58.000 --> 00:15:03.000]  以色列人林中的訓言
[00:15:03.000 --> 00:15:07.000]  《禍本》說到今天要割藥彈河
[00:15:07.000 --> 00:15:14.000]  因為今天的字,原文直譯為「這日」
[00:15:14.000 --> 00:15:17.000]  很多時候的確可以指今天
[00:15:17.000 --> 00:15:21.000]  但也有時候可以比較籠統地指現在如今
[00:15:21.000 --> 00:15:25.000]  好像我們說的今日社會、今日世界的表達
[00:15:25.000 --> 00:15:27.000]  在這裡很明顯
[00:15:27.000 --> 00:15:30.000]  摩西其實不是指特定的今日
[00:15:30.000 --> 00:15:32.000]  因為他說的時候,摩西還沒死
[00:15:32.000 --> 00:15:35.000]  摩西還要上尼泊爾山去死
[00:15:35.000 --> 00:15:41.000]  死了之後,以色列人還要在河的另一邊
[00:15:41.000 --> 00:15:45.000]  跟他暗了三十天,還要居喪
[00:15:45.000 --> 00:15:47.000]  很明顯他不能夠今天割藥彈河
[00:15:47.000 --> 00:15:53.000]  所以應該翻譯為現在,如今這段籠統的時段
[00:15:53.000 --> 00:15:57.000]  說一說這個直譯的範例
[00:15:57.000 --> 00:16:00.000]  如果大家看這段經文
[00:16:00.000 --> 00:16:05.000]  有很多前書講到大英占會訴訟這個問題
[00:16:05.000 --> 00:16:09.000]  《禍本》說,你若不情願受欺
[00:16:09.000 --> 00:16:11.000]  或者你要欺壓人
[00:16:11.000 --> 00:16:14.000]  你豈不知不義的人,不能夠承受神的割
[00:16:14.000 --> 00:16:17.000]  其實這段經文,不義這個字
[00:16:17.000 --> 00:16:20.000]  是第六章的約詞
[00:16:20.000 --> 00:16:22.000]  出現好幾次
[00:16:22.000 --> 00:16:25.000]  其實六章一字已經講到不義的問題
[00:16:25.000 --> 00:16:28.000]  你看原文那裡
[00:16:28.000 --> 00:16:31.000]  這幾個字是一個同源詞
[00:16:31.000 --> 00:16:33.000]  是有用詞的聯繫
[00:16:33.000 --> 00:16:35.000]  所以如果單獨來講
[00:16:35.000 --> 00:16:39.000]  你將這個忍受不義的對待
[00:16:39.000 --> 00:16:41.000]  翻作受欺
[00:16:41.000 --> 00:16:43.000]  是無可厚非的
[00:16:43.000 --> 00:16:45.000]  但如果整段經文來看
[00:16:45.000 --> 00:16:51.000]  你這樣翻譯,可能會失去經文的物諾
[00:16:51.000 --> 00:16:53.000]  尤其傳統譯本
[00:16:53.000 --> 00:16:55.000]  將這裡開了一個新段
[00:16:55.000 --> 00:16:59.000]  好像講到不義的人,是另一班人
[00:16:59.000 --> 00:17:02.000]  其實保羅的論證是一直繼續的
[00:17:02.000 --> 00:17:05.000]  他說,他們這些不義的行為
[00:17:05.000 --> 00:17:07.000]  其實是很嚴重的
[00:17:07.000 --> 00:17:13.000]  足以使他們不能夠承受神的旺角作為產業
[00:17:13.000 --> 00:17:17.000]  另一個直譯的範例
[00:17:17.000 --> 00:17:20.000]  在《馬拉福音》第七章
[00:17:20.000 --> 00:17:22.000]  耶穌的登山補婚
[00:17:22.000 --> 00:17:25.000]  講到最後的時候
[00:17:25.000 --> 00:17:28.000]  有些人會跟主人說
[00:17:28.000 --> 00:17:30.000]  他們在做什麼
[00:17:30.000 --> 00:17:32.000]  這段經文,首先
[00:17:32.000 --> 00:17:35.000]  15節講到,他們要提防假先知
[00:17:35.000 --> 00:17:37.000]  然後呢
[00:17:37.000 --> 00:17:39.000]  有些人說,我不是奉你的名
[00:17:39.000 --> 00:17:42.000]  傳統譯本
[00:17:42.000 --> 00:17:45.000]  先知是講訊息的時候
[00:17:45.000 --> 00:17:47.000]  翻作為傳道
[00:17:47.000 --> 00:17:49.000]  本身也不是,是無可厚非的
[00:17:49.000 --> 00:17:51.000]  因為他們主要是宣講神的訊息
[00:17:51.000 --> 00:17:53.000]  但我們如果不是
[00:17:53.000 --> 00:17:56.000]  著原文的修辭的聯繫
[00:17:56.000 --> 00:17:59.000]  就會失去了用詞的聯繫
[00:17:59.000 --> 00:18:03.000]  因為這段是講要防備假先知
[00:18:03.000 --> 00:18:06.000]  所以有些人幫神講訊息的時候
[00:18:06.000 --> 00:18:08.000]  其實是假先知
[00:18:08.000 --> 00:18:10.000]  他行很多異能,都是假的
[00:18:10.000 --> 00:18:13.000]  這班人,其實是違背律法的人
[00:18:13.000 --> 00:18:16.000]  我們看這裡的時候
[00:18:16.000 --> 00:18:18.000]  就看到經文的問理邏輯
[00:18:18.000 --> 00:18:21.000]  也可以串聯馬太福音24章
[00:18:21.000 --> 00:18:23.000]  主耶穌說到
[00:18:23.000 --> 00:18:26.000]  在會日的時候,有很多假先知的出現
[00:18:26.000 --> 00:18:29.000]  還有因為違背律法的事增加
[00:18:29.000 --> 00:18:31.000]  很多人的愛心淡了
[00:18:31.000 --> 00:18:34.000]  這裡也一樣,違背律法這個字
[00:18:34.000 --> 00:18:37.000]  違背律法跟作惡是相似的
[00:18:37.000 --> 00:18:39.000]  但如果不一致的翻譯的時候
[00:18:39.000 --> 00:18:41.000]  一個作惡,一個不法
[00:18:41.000 --> 00:18:45.000]  就會使讀者失去了用詞的聯繫
[00:18:48.000 --> 00:18:51.000]  這裡也講講這個直譯的通病
[00:18:51.000 --> 00:18:55.000]  首先知道
[00:18:55.000 --> 00:18:59.000]  有些人為了保留形式的對等
[00:18:59.000 --> 00:19:02.000]  過份譯文和原文用詞一一對稱
[00:19:02.000 --> 00:19:06.000]  其實詞語的意思很少是單一的
[00:19:06.000 --> 00:19:08.000]  好像一個點,其實是有一個語意範圍
[00:19:08.000 --> 00:19:10.000]  好像一個圓圈
[00:19:10.000 --> 00:19:13.000]  中文和原文因為不同的語系
[00:19:13.000 --> 00:19:16.000]  很多時候不能夠完全對應詞彙
[00:19:16.000 --> 00:19:19.000]  所以很多時候不可能有所謂的直譯
[00:19:19.000 --> 00:19:25.000]  只可能有一個適合語境的翻譯
[00:19:25.000 --> 00:19:28.000]  有時一個通病也是忽略了
[00:19:28.000 --> 00:19:31.000]  一個一次多義或多時一義
[00:19:31.000 --> 00:19:34.000]  這個普遍的語文現象
[00:19:34.000 --> 00:19:37.000]  而另一個通病就是有時直譯
[00:19:37.000 --> 00:19:39.000]  弄得很含糊在譯文裡
[00:19:39.000 --> 00:19:41.000]  雖然讀者如果懂原文
[00:19:41.000 --> 00:19:43.000]  當然沒問題,大概知道原文說什麼
[00:19:43.000 --> 00:19:45.000]  但如果不懂的時候
[00:19:45.000 --> 00:19:47.000]  讀起來是很含糊的
[00:19:47.000 --> 00:19:49.000]  表面上看起來是忠於原文
[00:19:49.000 --> 00:19:52.000]  但實際上很容易用讀者誤解原文的意思
[00:19:52.000 --> 00:19:54.000]  而另一個直譯的通病
[00:19:54.000 --> 00:19:59.000]  很容易把英文的譯法當成了原文的直譯
[00:19:59.000 --> 00:20:02.000]  舉個例子
[00:20:02.000 --> 00:20:05.000]  這個一次多義,好像一個爽字
[00:20:05.000 --> 00:20:07.000]  剛才也說過一點
[00:20:07.000 --> 00:20:09.000]  其實有很多個意思
[00:20:09.000 --> 00:20:11.000]  可以舒適暢快,神清氣爽
[00:20:11.000 --> 00:20:14.000]  爽口,身體不爽,即是不舒服
[00:20:14.000 --> 00:20:16.000]  清爽明亮
[00:20:16.000 --> 00:20:18.000]  但也有一個負面的意思
[00:20:18.000 --> 00:20:20.000]  好像差錯
[00:20:20.000 --> 00:20:22.000]  女不爽或女士不爽
[00:20:22.000 --> 00:20:24.000]  也不錯,很可靠
[00:20:24.000 --> 00:20:26.000]  也可以有一個雙敗
