
[00:00:00.000 --> 00:00:16.600]  多謝華僧公會邀請我講這個題目
[00:03:53.720 --> 00:03:57.160]  所以這個以斯拉續篇下卷
[00:03:57.160 --> 00:03:58.000]  名字很長
[00:03:58.000 --> 00:04:00.600]  我稱之為以斯拉四書
[00:04:00.600 --> 00:04:07.200]  它代表了猶太人一種渴望
[00:04:07.200 --> 00:04:09.240]  究竟我們還有沒有盼望呢?
[00:04:09.240 --> 00:04:12.000]  究竟我們面對這樣的遭遇
[00:04:12.000 --> 00:04:13.520]  整個聖殿
[00:04:13.520 --> 00:04:17.640]  整個耶城被羅馬人剷除了
[00:04:17.640 --> 00:04:18.840]  我們已經沒有希望了
[00:04:18.840 --> 00:04:20.240]  我們還有沒有希望呢?
[00:04:20.240 --> 00:04:22.120]  我們還有沒有希望呢?
[00:04:22.120 --> 00:04:24.160]  所以這種角度
[00:04:24.160 --> 00:04:28.600]  是我們要留意的
[00:04:28.600 --> 00:04:30.880]  小小的交代
[00:04:30.880 --> 00:04:32.360]  一些背景資料
[00:04:32.360 --> 00:04:39.720]  接著後來回到希臘文
[00:04:39.720 --> 00:04:42.560]  但後來一直回到希臘文之後
[00:04:42.560 --> 00:04:46.200]  最原本的版本失傳了
[00:04:46.200 --> 00:04:48.880]  但後來我們透過拉丁文
[00:04:48.880 --> 00:04:51.680]  就拿到它的版本
[00:04:51.680 --> 00:04:58.280]  在網上你會看到很多不同的名字
[00:04:58.280 --> 00:05:01.760]  這裡有個表
[00:05:01.760 --> 00:05:05.760]  最左邊的叫做Ezra
[00:05:05.760 --> 00:05:10.640]  上面寫著什麼Hebrew Masoretic
[00:05:10.640 --> 00:05:14.120]  我們對以斯拉最熟悉的就是這個
[00:05:14.120 --> 00:05:19.120]  最左邊的丹丁只有一個字
[00:05:19.120 --> 00:05:20.480]  就是Ezra
[00:05:20.480 --> 00:05:22.680]  那就是我們舊約的以斯拉書
[00:05:22.680 --> 00:05:24.640]  以斯拉記
[00:05:24.640 --> 00:05:27.760]  然後一直掃過去
[00:05:27.760 --> 00:05:30.440]  你會發現它被翻譯為
[00:05:30.440 --> 00:05:32.720]  希臘文的七十四本
[00:05:32.720 --> 00:05:38.840]  然後再繼而有拉丁文和英文
[00:05:38.840 --> 00:05:45.320]  我們今天會去研究的這個以斯拉四書
[00:05:45.320 --> 00:05:47.560]  就是以斯拉續篇下卷
[00:05:47.560 --> 00:05:51.280]  其實是一個公元後
[00:05:51.280 --> 00:05:54.040]  大概是一百年
[00:05:54.040 --> 00:05:55.160]  我剛才不是說了嗎?
[00:05:55.160 --> 00:05:57.400]  跟啟示學的時間很相似的
[00:05:57.400 --> 00:06:00.160]  的一個托名著作
[00:06:00.160 --> 00:06:04.400]  所以它不是舊約的以斯拉記
[00:06:04.400 --> 00:06:05.520]  不是的
[00:06:05.520 --> 00:06:10.000]  這個是時代我們要去了解
[00:06:10.000 --> 00:06:12.480]  當我們說這是一個托名著作
[00:06:12.480 --> 00:06:14.480]  就是說
[00:06:14.480 --> 00:06:17.000]  今天研究的這個以斯拉
[00:06:17.000 --> 00:06:19.920]  就不是真正的以斯拉
[00:06:19.920 --> 00:06:21.240]  我們叫它托名著作
[00:06:21.240 --> 00:06:22.640]  Pseudographia
[00:06:22.640 --> 00:06:25.600]  但我們首先要去問一問
[00:06:25.600 --> 00:06:28.280]  其實真正的以斯拉是誰來的?
[00:06:28.280 --> 00:06:29.960]  先說真正的以斯拉是誰
[00:06:29.960 --> 00:06:31.640]  真正的以斯拉
[00:06:31.640 --> 00:06:34.200]  根據舊約以斯拉記七章
[00:06:34.200 --> 00:06:36.200]  和利欽米記八章
[00:06:36.200 --> 00:06:41.400]  有說到它是一個精通耶和華律法的一個文士
[00:06:41.400 --> 00:06:45.000]  當時以色列人秘魯回歸了一段時間
[00:06:45.000 --> 00:06:47.160]  就是回來回歸了一段時間
[00:06:47.160 --> 00:06:52.200]  以斯拉就去幫助以色列人
[00:06:52.200 --> 00:06:54.920]  重新學習摩西律法
[00:06:54.920 --> 00:06:57.120]  OK
[00:06:57.120 --> 00:07:00.560]  這裡你會看到一條時間線
[00:07:00.560 --> 00:07:06.120]  你如果看著筆記
[00:07:06.120 --> 00:07:07.920]  字還是很小的
[00:07:07.920 --> 00:07:12.040]  大概我給你一個概覽
[00:07:12.040 --> 00:07:16.520]  特點就是你要懂得看右下角
[00:07:16.520 --> 00:07:18.760]  這一張投影片
[00:07:18.760 --> 00:07:24.080]  你看到右下角寫著458BC
[00:07:24.080 --> 00:07:24.960]  看到嗎?
[00:07:24.960 --> 00:07:26.160]  458BC
[00:07:26.160 --> 00:07:29.000]  現在要麼看螢光幕要麼看筆記
[00:07:29.000 --> 00:07:30.520]  大家手上都有筆記吧
[00:07:30.520 --> 00:07:32.280]  在458BC
[00:07:32.280 --> 00:07:34.360]  也就是說公元前458年
[00:07:34.360 --> 00:07:40.640]  以斯拉帶了一群秘魯人回去耶路撒冷
[00:07:40.640 --> 00:07:43.360]  然後你會看到
[00:07:43.360 --> 00:07:46.240]  再下一張放大一點的
[00:07:46.240 --> 00:07:50.080]  就是及後的利欽米
[00:07:50.080 --> 00:07:52.640]  然後再下去一張
[00:07:52.640 --> 00:07:56.240]  你就會看到
[00:07:56.240 --> 00:07:58.400]  這個是再放大一點的
[00:07:58.400 --> 00:08:03.840]  這個就是看到458年和444年
[00:08:03.840 --> 00:08:06.720]  就是根據以斯拉記和利欽米記
[00:08:06.720 --> 00:08:09.960]  兩段關於以斯拉的事跡
[00:08:09.960 --> 00:08:11.200]  你也看到
[00:08:11.200 --> 00:08:17.520]  其實最主要的重點就是年份
[00:08:17.520 --> 00:08:22.240]  一會兒你會留意到
[00:08:22.240 --> 00:08:28.400]  以斯拉的四書托名著作
[00:08:28.400 --> 00:08:36.240]  它寫於公元後第一世紀
[00:08:36.240 --> 00:08:39.600]  但是還有一個很特別的地方
[00:08:39.600 --> 00:08:42.000]  在那個虛究
[00:08:42.000 --> 00:08:43.120]  容許我用這個字
[00:08:43.120 --> 00:08:44.920]  其實我不太想用這個字
[00:08:44.920 --> 00:08:46.960]  但是容許我用這個虛究這個字
[00:08:46.960 --> 00:08:51.440]  在這個虛究的以斯拉四書裏面
[00:08:51.440 --> 00:08:53.440]  那個故事
[00:08:53.440 --> 00:08:57.760]  其實就是在說
[00:08:57.760 --> 00:09:06.480]  主前或者公元前的557年
[00:09:06.480 --> 00:09:08.240]  也就是說什麼呢
[00:09:08.240 --> 00:09:09.760]  等一會兒
[00:09:09.760 --> 00:09:15.720]  當你去看到這個托名著作
[00:09:15.720 --> 00:09:20.080]  他去到寫這個虛究的以斯拉的時候
[00:09:20.080 --> 00:09:21.560]  你會發現
[00:09:21.560 --> 00:09:25.280]  他是時代錯配
[00:09:25.280 --> 00:09:27.040]  再時代錯配
[00:09:27.040 --> 00:09:29.280]  很明顯是故意的
[00:09:29.280 --> 00:09:29.960]  也就是說
[00:09:29.960 --> 00:09:32.440]  其實真正的以斯拉
[00:09:32.440 --> 00:09:38.600]  就是在公元前444年
[00:09:38.600 --> 00:09:40.040]  但是今天一會兒
[00:09:40.040 --> 00:09:42.960]  和你們去看那個故事
[00:09:42.960 --> 00:09:44.320]  以斯拉四書
[00:09:44.320 --> 00:09:48.600]  他就會出現在公元前的557年
[00:09:48.600 --> 00:09:54.000]  他會好像坐了叮噹時光機一樣
[00:09:54.000 --> 00:09:55.760]  再去前100年
[00:09:55.760 --> 00:09:56.560]  行不行
[00:09:56.560 --> 00:10:01.960]  所以我們讀這本書就很有趣了
[00:10:01.960 --> 00:10:04.800]  就是我們牽涉到三個時代
[00:10:04.800 --> 00:10:06.120]  第一個是什麼
[00:10:06.120 --> 00:10:08.440]  就是公元後第一世紀
[00:10:08.440 --> 00:10:09.480]  第一世紀末
[00:10:09.480 --> 00:10:11.720]  就是教會的年代
[00:10:11.720 --> 00:10:12.560]  大家知道的
[00:10:12.560 --> 00:10:17.520]  這個就是托名著作的成書時間
[00:10:17.520 --> 00:10:18.560]  第二個時代
[00:10:18.560 --> 00:10:20.800]  是真正的以斯拉
[00:10:20.800 --> 00:10:24.880]  就是公元前444年這些階段
[00:10:24.880 --> 00:10:26.280]  第三個
[00:10:26.280 --> 00:10:27.960]  就是一會兒你會看到
[00:10:27.960 --> 00:10:29.760]  他說這個以斯拉
[00:10:29.760 --> 00:10:37.360]  就去了巴比倫滅了耶路撒冷之後
[00:10:37.360 --> 00:10:39.680]  30年的那個時代
[00:10:39.680 --> 00:10:43.640]  巴比倫是在什麼時候滅耶路撒冷的
[00:10:43.640 --> 00:10:48.480]  公元前大概就是587年
[00:10:48.480 --> 00:10:50.520]  所以他30年後
[00:10:50.520 --> 00:10:55.480]  就是公元前557年了
[00:10:55.480 --> 00:10:59.200]  是不是已經開始頭暈呢
[00:10:59.200 --> 00:11:01.680]  我覺得好像看電影
[00:11:01.680 --> 00:11:03.480]  Back to the Future
[00:11:03.480 --> 00:11:05.360]  回到未來
[00:11:05.360 --> 00:11:05.880]  你去到
[00:11:05.880 --> 00:11:07.240]  究竟我現在在哪一年呢
[00:11:07.240 --> 00:11:08.400]  我是1985年呢
[00:11:08.400 --> 00:11:09.520]  還是1955年呢
[00:11:09.520 --> 00:11:10.840]  還是1885年呢
[00:11:10.840 --> 00:11:15.480]  那麼這本書就是這麼有趣的
[00:11:15.480 --> 00:11:20.640]  這裡是以斯拉真那個
[00:11:20.640 --> 00:11:23.560]  在以斯拉記七章
[00:11:23.560 --> 00:11:25.200]  他的一些事蹟
[00:11:25.200 --> 00:11:28.240]  主要就是他有一個教導以色列人
[00:11:28.240 --> 00:11:29.640]  律法的角色
[00:11:29.640 --> 00:11:32.640]  這些我就不詳細說了
[00:11:32.640 --> 00:11:35.200]  跳下來我們去看這個
[00:11:35.200 --> 00:11:37.480]  以斯拉四書
[00:11:37.480 --> 00:11:39.440]  他是一個典外文獻
[00:11:39.440 --> 00:11:40.200]  換句話說
[00:11:40.200 --> 00:11:42.400]  根據我們根正教的傳統
[00:11:42.400 --> 00:11:45.920]  他並不屬於正典之一
[00:11:45.920 --> 00:11:51.560]  所以我們不會視他為有一個inspiration
[00:11:51.560 --> 00:11:54.400]  並非屬於正典之一
[00:11:54.400 --> 00:11:58.680]  但是他的閱讀價值是很高的
[00:11:58.680 --> 00:12:01.040]  因為他作為一個猶太人的著作
[00:12:01.040 --> 00:12:03.880]  他跟《新約聖經》差不多是同時代
[00:12:03.880 --> 00:12:08.360]  所以從他去到《比較新約》
[00:12:08.360 --> 00:12:11.400]  你就會看到猶太人
[00:12:11.400 --> 00:12:13.120]  如果不信耶穌
[00:12:13.120 --> 00:12:15.360]  那個主流思想是怎樣
[00:12:15.360 --> 00:12:16.360]  就算不是主流
[00:12:16.360 --> 00:12:20.240]  也是其中一個很有代表性的思想
[00:12:20.240 --> 00:12:21.680]  《新約》跟他不同
[00:12:21.680 --> 00:12:25.000]  所以從《新約》跟他不同
[00:12:25.000 --> 00:12:27.040]  你就能夠成為一個對比
[00:12:27.040 --> 00:12:28.360]  這種對比
[00:12:28.360 --> 00:12:31.560]  就會對於今時今日的我們很有關係
[00:12:31.560 --> 00:12:34.120]  因為我們今天其實都面對著很多衝擊
[00:12:34.120 --> 00:12:35.200]  我們信耶穌
[00:12:35.200 --> 00:12:40.200]  我們在教內或教外
[00:12:40.200 --> 00:12:42.200]  都有很多不同的說法
[00:12:42.200 --> 00:12:43.320]  有很多不同的故事
[00:12:43.320 --> 00:12:46.400]  這種《以色列四書》跟《新約》的比較
[00:12:46.400 --> 00:12:48.400]  都可以成為一個借鏡
[00:12:48.400 --> 00:12:57.120]  我們今天手上有的《以色列四書》
[00:12:57.120 --> 00:12:59.440]  有16章
[00:12:59.440 --> 00:13:06.320]  但是重心在中間的3至14章
[00:13:06.320 --> 00:13:07.400]  為什麼呢?
[00:13:07.400 --> 00:13:09.440]  原來這個托明著作
[00:13:09.440 --> 00:13:13.840]  他頭兩章是加上去的
[00:13:13.840 --> 00:13:15.840]  是教會加上去的
[00:13:15.840 --> 00:13:18.960]  然後最後那兩章
[00:13:18.960 --> 00:13:22.680]  最後那兩章也是教會加上去的
[00:13:22.680 --> 00:13:27.600]  所以我們前兩章和後兩章
[00:13:27.600 --> 00:13:29.240]  我們先不看
[00:13:29.240 --> 00:13:31.240]  其實今晚是不看的
[00:13:31.240 --> 00:13:32.360]  先不看
[00:13:32.360 --> 00:13:35.760]  我們最主要看中間的
[00:13:35.760 --> 00:13:38.160]  就是第一世紀末寫的
[00:13:38.160 --> 00:13:40.440]  Fourth Ezra
[00:13:40.440 --> 00:13:42.440]  他的寫作目的
[00:13:42.440 --> 00:13:45.440]  這個就很重要
[00:13:45.440 --> 00:13:46.440]  大家有看到
[00:13:46.440 --> 00:13:48.920]  就是在耶路撒冷被摧毀
[00:13:48.920 --> 00:13:52.360]  和羅馬持續繁榮
[00:13:52.360 --> 00:13:54.840]  這是兩個大要點
[00:13:54.840 --> 00:13:55.600]  第一
[00:13:55.600 --> 00:13:58.520]  我們失敗了
[00:13:58.520 --> 00:14:00.520]  我們猶太人失敗了
[00:14:00.520 --> 00:14:01.360]  第二
[00:14:01.360 --> 00:14:03.560]  就是打我們的人
[00:14:03.560 --> 00:14:05.280]  他們很厲害
[00:14:05.280 --> 00:14:08.120]  他們就在這種背景下
[00:14:08.120 --> 00:14:11.440]  他們就要繼續面對
[00:14:11.440 --> 00:14:16.640]  我們怎樣去面對
[00:14:16.640 --> 00:14:22.000]  一直以來我們對上帝的律法
[00:14:22.000 --> 00:14:25.720]  他說對猶太人的揀選
[00:14:25.720 --> 00:14:30.480]  我們還可以用什麼態度去面對
[00:14:30.480 --> 00:14:32.840]  可以說得白一點的就是
[00:14:32.840 --> 00:14:35.080]  如果我們不再做一些事
[00:14:35.080 --> 00:14:39.080]  所有猶太人會不會都去到
[00:14:39.080 --> 00:14:42.280]  撇棄上帝的律法
[00:14:42.280 --> 00:14:44.280]  OK
[00:14:44.280 --> 00:14:46.920]  Ezra的四書
[00:14:46.920 --> 00:14:50.120]  他的文學結構就是
[00:14:50.120 --> 00:14:53.920]  用意象去做分段
[00:14:53.920 --> 00:14:57.320]  你看到這裡有七個意象
[00:14:57.320 --> 00:15:01.240]  其實我也不太肯定
[00:15:01.240 --> 00:15:02.520]  你有沒有讀過
[00:15:02.520 --> 00:15:05.480]  我想問一下這裡有沒有人讀過一次
[00:15:05.480 --> 00:15:06.360]  有啊
[00:15:06.360 --> 00:15:07.480]  謝謝你啊弟兄
[00:15:07.480 --> 00:15:08.880]  十分之欣賞你
[00:15:08.880 --> 00:15:11.000]  讀的時候
[00:15:11.000 --> 00:15:14.080]  覺得難不難看
[00:15:14.080 --> 00:15:15.640]  很難
[00:15:15.640 --> 00:15:19.880]  很難吧
[00:15:19.880 --> 00:15:20.840]  是
[00:15:20.840 --> 00:15:22.440]  欣賞你啊弟兄
[00:15:22.440 --> 00:15:25.440]  在這裡的七個意象
[00:15:25.440 --> 00:15:27.440]  七個段落
[00:15:27.440 --> 00:15:32.560]  我們可以再細分為三個段落
[00:15:32.560 --> 00:15:36.360]  第一個段落就是意象1,2,3
[00:15:36.360 --> 00:15:38.840]  上半場簡單來說就是上半場
[00:15:38.840 --> 00:15:42.680]  在這三個意象裡面
[00:15:42.680 --> 00:15:46.080]  Ezra就是很受困擾的
[00:15:46.080 --> 00:15:48.640]  簡單來說就是很絕望
[00:15:48.640 --> 00:15:53.160]  他對於我們被羅馬人罵得那麼慘
[00:15:53.160 --> 00:15:55.160]  感到很受困擾
[00:15:55.160 --> 00:15:58.760]  故事裡面的那位Ezra
[00:15:58.760 --> 00:16:02.720]  就跟天使烏烈爭論
[00:16:02.720 --> 00:16:07.120]  天啟文學是兩約之間
[00:16:07.120 --> 00:16:13.440]  猶太人興起的一種很特別的文學體裁
[00:16:13.440 --> 00:16:15.120]  這種文學體裁
[00:16:15.120 --> 00:16:18.600]  就令到以色列人
[00:16:18.600 --> 00:16:20.600]  就要去想
[00:16:20.600 --> 00:16:23.120]  就是究竟
[00:16:23.120 --> 00:16:24.760]  我們
[00:16:24.760 --> 00:16:26.800]  為什麼會遇到這樣的事
[00:16:26.800 --> 00:16:29.360]  兩個之間其實以色列人
[00:16:29.360 --> 00:16:32.240]  是不斷受到很多的壓迫
[00:16:32.240 --> 00:16:35.080]  所以天啟文學
[00:16:35.080 --> 00:16:36.760]  它有一個特徵
[00:16:36.760 --> 00:16:39.600]  就是很多時候會有一個天使
[00:16:39.600 --> 00:16:43.040]  下來告訴猶太人
[00:16:43.040 --> 00:16:46.800]  一些他們不能夠明白的真理
[00:16:46.800 --> 00:16:48.800]  道理
[00:16:48.800 --> 00:16:51.360]  所以這個意象1,2,3
[00:16:51.360 --> 00:16:56.280]  簡單來說就是很多爭論
[00:16:56.280 --> 00:16:58.360]  爭論到差不多
[00:16:58.360 --> 00:17:00.080]  你可以說是投訴
[00:17:00.080 --> 00:17:02.520]  意思是投訴
[00:17:02.520 --> 00:17:05.000]  投訴 不明
[00:17:05.000 --> 00:17:07.520]  然後天使烏烈
[00:17:07.520 --> 00:17:10.960]  代表耶和華上帝解釋
[00:17:10.960 --> 00:17:13.760]  到意象的尾
[00:17:13.760 --> 00:17:17.560]  意思就慢慢接受多了
[00:17:17.560 --> 00:17:19.520]  就沒那麼生氣
[00:17:19.520 --> 00:17:21.280]  沒那麼嘈吵
[00:17:21.280 --> 00:17:23.280]  OK
[00:17:23.280 --> 00:17:26.000]  在這裡
[00:17:26.000 --> 00:17:28.560]  再看下去下面第二個大段
[00:17:28.560 --> 00:17:31.840]  第二個大段其實就是意象4
[00:17:31.840 --> 00:17:35.560]  也是我認為
[00:17:35.560 --> 00:17:39.400]  以色列四書最吸引我的地方
[00:17:39.400 --> 00:17:41.000]  是
[00:17:41.000 --> 00:17:46.320]  以色列四書好像一個心理的小說
[00:17:46.320 --> 00:17:50.160]  一個心理的小說
[00:17:50.160 --> 00:17:52.560]  在意象4這裡
[00:17:52.560 --> 00:17:57.560]  以色列突然間會遇到一個女人
[00:17:57.560 --> 00:18:01.600]  這個女人說到她
[00:18:01.600 --> 00:18:04.320]  死了她的兒子
[00:18:04.320 --> 00:18:07.000]  她很哀傷 很哀痛
[00:18:07.000 --> 00:18:08.680]  然後
[00:18:08.680 --> 00:18:13.240]  以色列就安慰她
[00:18:13.240 --> 00:18:17.320]  當以色列安慰她完結之後
[00:18:17.320 --> 00:18:24.360]  以色列就由不完全接受上帝的主權
[00:18:24.360 --> 00:18:26.760]  到接受了
[00:18:26.760 --> 00:18:29.560]  很特別的
[00:18:29.560 --> 00:18:32.080]  也就是說
[00:18:32.080 --> 00:18:34.880]  她在前面的三章
[00:18:34.880 --> 00:18:37.920]  當天使不斷地教導她
[00:18:37.920 --> 00:18:39.840]  其實她還沒完全服
[00:18:39.840 --> 00:18:41.920]  她不服
[00:18:41.920 --> 00:18:43.440]  但到第四章
[00:18:43.440 --> 00:18:47.320]  她見到這個女人的意象之後
[00:18:47.320 --> 00:18:49.720]  她就服了
[00:18:49.720 --> 00:18:51.480]  最後的五六章
[00:18:51.480 --> 00:18:58.040]  就是一個對未來的預告
[00:18:58.040 --> 00:19:00.440]  以色列四書預告
[00:19:00.440 --> 00:19:04.960]  羅馬帝國很快就會崩潰
[00:19:04.960 --> 00:19:08.280]  而下一個管理以色列人的帝國
[00:19:08.280 --> 00:19:12.240]  不會再是下一個外邦人帝國
[00:19:12.240 --> 00:19:15.520]  因為猶太人已經先後被巴比倫
[00:19:15.520 --> 00:19:18.880]  馬達波斯 希臘 羅馬
[00:19:18.880 --> 00:19:21.480]  一次一次地管轄
[00:19:21.480 --> 00:19:24.720]  以色列四書作出了一個應許
[00:19:24.720 --> 00:19:27.960]  來塞亞哥到即將降臨
[00:19:27.960 --> 00:19:30.160]  這個就是第五六章的主題
[00:19:30.160 --> 00:19:32.000]  到最後的結論
[00:19:32.000 --> 00:19:35.640]  就是天使叫以色列
[00:19:35.640 --> 00:19:41.720]  寫下七十本的弊典
[00:19:41.720 --> 00:19:44.600]  和二十四本
[00:19:44.600 --> 00:19:47.680]  他們已經有的希伯來聖經
[00:19:47.680 --> 00:19:50.600]  加起來就是九十四卷書
[00:19:50.600 --> 00:19:52.720]  整個以色列四書
[00:19:52.720 --> 00:19:54.040]  就是講這麼多的
[00:19:54.040 --> 00:19:56.240]  講完了
[00:19:56.240 --> 00:19:57.200]  講完了
[00:19:57.200 --> 00:19:59.080]  OK
[00:19:59.080 --> 00:20:01.120]  明白嗎
[00:20:01.120 --> 00:20:02.880]  OK 多謝你
[00:20:02.880 --> 00:20:05.960]  我們現在就去看看細節
[00:20:05.960 --> 00:20:09.520]  看看細節
[00:20:09.520 --> 00:20:11.480]  以色列對天使的質問
[00:20:11.480 --> 00:20:15.120]  可以歸類為這三方面
[00:20:15.120 --> 00:20:18.360]  上帝你說你是選擇了我們
[00:20:18.360 --> 00:20:23.640]  我們和你有一個阿伯拉罕開始有的盟約
[00:20:23.640 --> 00:20:25.040]  如果是這樣
[00:20:25.040 --> 00:20:29.960]  我們有什麼可能會不斷被外邦踐踏呢
[00:20:29.960 --> 00:20:32.800]  沒錯 我們是有嘴
[00:20:32.800 --> 00:20:36.040]  但我們起碼有嘗試守你的約
[00:20:36.040 --> 00:20:36.960]  我們是守不到
[00:20:36.960 --> 00:20:38.680]  我們有嘗試
[00:20:38.680 --> 00:20:42.080]  但是外邦那些帝國
[00:20:42.080 --> 00:20:44.160]  就以羅馬為例
[00:20:44.160 --> 00:20:46.880]  他們是連嘗試都沒有
[00:20:46.880 --> 00:20:50.600]  你竟然去到比他們那麼繁榮
[00:20:50.600 --> 00:20:53.840]  竟然用他們去踐踏我們
[00:20:53.840 --> 00:20:57.640]  還要踐踏得這麼嚴重
[00:20:57.640 --> 00:21:01.600]  這件事是怎樣能夠說得通
[00:21:01.600 --> 00:21:03.920]  你是一位公義的神
[00:21:03.920 --> 00:21:06.600]  簡單來說就是很不公平
[00:21:06.600 --> 00:21:10.640]  很不公平
[00:21:10.640 --> 00:21:17.280]  以色列人在背棄上帝的幾百年裡
[00:21:17.280 --> 00:21:21.440]  他們發現了一個我們都明白的事實
[00:21:21.440 --> 00:21:24.880]  就是原來人是有一種邪惡傾向
[00:21:24.880 --> 00:21:31.160]  這種邪惡傾向令到以色列人守不到那份約
[00:21:31.160 --> 00:21:36.280]  那就是說 咦 上帝你叫我們守約
[00:21:36.280 --> 00:21:38.200]  但原來是守不到的
[00:21:38.200 --> 00:21:39.400]  比如這樣說
[00:21:39.400 --> 00:21:43.680]  就說 喂 寧博士
[00:21:43.680 --> 00:21:47.040]  如果你現在跳起來摸到天花板
[00:21:47.040 --> 00:21:49.720]  我就獎勵你一百萬
[00:21:49.720 --> 00:21:54.120]  然後就說 你這是什麼英許
[00:21:54.120 --> 00:21:57.320]  那是摸不到的
[00:21:57.320 --> 00:21:58.680]  天花板那麼高
[00:21:58.680 --> 00:22:00.720]  搖名可能就行
[00:22:00.720 --> 00:22:02.840]  但以我們一般人的身高
[00:22:02.840 --> 00:22:06.000]  短到 哎 左手這裡跳 不是這裡
[00:22:06.000 --> 00:22:07.160]  是摸不到的
[00:22:07.160 --> 00:22:10.120]  你這樣給這個承諾
[00:22:10.120 --> 00:22:12.280]  是不是在耍花樣
[00:22:12.280 --> 00:22:17.920]  其實你的公義何在
[00:22:17.920 --> 00:22:21.800]  如果你是一個不公義 不合理的上帝
[00:22:21.800 --> 00:22:24.520]  其實你是不是一個好的上帝
[00:22:24.520 --> 00:22:25.200]  明白嗎
[00:22:25.200 --> 00:22:28.920]  這三點就總結了
[00:22:28.920 --> 00:22:30.360]  很簡潔的說
[00:22:30.360 --> 00:22:34.760]  整個以色列四書就是猶太人
[00:22:34.760 --> 00:22:36.960]  這班不信耶穌的猶太人
[00:22:36.960 --> 00:22:37.880]  大家記得吧
[00:22:37.880 --> 00:22:40.200]  這點很明顯 這班是不信耶穌的
