
[00:00:00.000 --> 00:00:03.000]  今天我們第二場
[00:01:30.000 --> 00:01:34.000]  一會兒將所有時間交給你
[00:01:34.000 --> 00:01:37.000]  由神來掌管我們每一份心思
[00:01:37.000 --> 00:01:41.000]  讓我們能夠明白神的旨意
[00:01:41.000 --> 00:01:44.000]  不配奉主名課
[00:01:50.000 --> 00:01:52.000]  謝謝
[00:01:52.000 --> 00:02:07.000]  弟兄姊妹平安
[00:02:07.000 --> 00:02:14.000]  很高興有機會再和大家分享今天的題目
[00:02:14.000 --> 00:02:20.000]  今天的題目其實是一年前已經明白
[00:02:20.000 --> 00:02:27.000]  主要原因是一年前我也是來這個講座
[00:02:27.000 --> 00:02:28.000]  又是一月
[00:02:28.000 --> 00:02:31.000]  然後就講完了
[00:02:31.000 --> 00:02:33.000]  當時陳牧師就說
[00:02:33.000 --> 00:02:36.000]  你會不會考慮再講多一次
[00:02:36.000 --> 00:02:39.000]  他很直接表當的就告訴我
[00:02:39.000 --> 00:02:40.000]  你可以再講
[00:02:40.000 --> 00:02:43.000]  不過不可以講同一個內容
[00:02:43.000 --> 00:02:45.000]  我說也可以的
[00:02:45.000 --> 00:02:48.000]  我就講這本書的內容
[00:02:48.000 --> 00:02:50.000]  上次講了一點點
[00:02:50.000 --> 00:02:54.000]  會不會有一些是很想講但未講的
[00:02:54.000 --> 00:02:59.000]  這次就講這本書裏面未講的內容
[00:02:59.000 --> 00:03:08.000]  其實我是一個很傳統浸信會長大的弟兄
[00:03:08.000 --> 00:03:13.000]  一直教會教導我都是
[00:03:13.000 --> 00:03:15.000]  燕愛靈州就是
[00:03:15.000 --> 00:03:18.000]  等思復經、祈禱、侍奉、聚會
[00:03:18.000 --> 00:03:20.000]  都是這幾樣
[00:03:20.000 --> 00:03:23.000]  年輕的時候覺得好啊好啊
[00:03:23.000 --> 00:03:26.000]  樣樣都做
[00:03:26.000 --> 00:03:28.000]  都挺好的
[00:03:28.000 --> 00:03:32.000]  但是隨著日子一天一天地過
[00:03:32.000 --> 00:03:34.000]  年代一路一路地過
[00:03:34.000 --> 00:03:37.000]  開始已經不再年輕
[00:03:37.000 --> 00:03:42.000]  覺得自己越來越覺得不足夠
[00:03:42.000 --> 00:03:44.000]  越來越覺得困難
[00:03:44.000 --> 00:03:49.000]  覺得好像一路認識我的神
[00:03:49.000 --> 00:03:50.000]  我的主耶穌
[00:03:50.000 --> 00:03:54.000]  我是查經認識回來的
[00:03:54.000 --> 00:03:56.000]  是很理性的
[00:03:56.000 --> 00:03:58.000]  是一個認知的層面
[00:03:58.000 --> 00:04:02.000]  去認識這位創天造地的主
[00:04:02.000 --> 00:04:07.000]  是令到我覺得很不足夠
[00:04:07.000 --> 00:04:11.000]  是令到我覺得我需要豐富一點
[00:04:11.000 --> 00:04:16.000]  我希望我可以在我不是說
[00:04:16.000 --> 00:04:18.000]  打開一本聖經
[00:04:18.000 --> 00:04:21.000]  在那個讀經的時候有所領受
[00:04:21.000 --> 00:04:24.000]  那就這麼多
[00:04:24.000 --> 00:04:27.000]  我希望在我日常生活裏面
[00:04:27.000 --> 00:04:30.000]  我是可以不只是認知層面
[00:04:30.000 --> 00:04:32.000]  譬如好像現在我問
[00:04:32.000 --> 00:04:35.000]  你知不知道神無處不在
[00:04:35.000 --> 00:04:37.000]  你相不相信
[00:04:37.000 --> 00:04:39.000]  相信
[00:04:39.000 --> 00:04:40.000]  即是說
[00:04:40.000 --> 00:04:43.000]  神都在這單方裏面
[00:04:43.000 --> 00:04:44.000]  都在的
[00:04:44.000 --> 00:04:47.000]  你感不感覺得到
[00:04:47.000 --> 00:04:53.000]  那我都覺得
[00:04:53.000 --> 00:04:54.000]  你問那你覺得嗎
[00:04:54.000 --> 00:04:55.000]  你看到嗎
[00:04:55.000 --> 00:04:57.000]  那我都不夠膽說
[00:04:57.000 --> 00:04:59.000]  我看到我感覺到
[00:04:59.000 --> 00:05:02.000]  不過可不可以感覺多一點
[00:05:02.000 --> 00:05:04.000]  經歷多一點
[00:05:04.000 --> 00:05:06.000]  我們有眼
[00:05:06.000 --> 00:05:07.000]  耳
[00:05:07.000 --> 00:05:08.000]  鼻
[00:05:08.000 --> 00:05:09.000]  口
[00:05:09.000 --> 00:05:11.000]  觸感
[00:05:11.000 --> 00:05:13.000]  其實這些sensation
[00:05:13.000 --> 00:05:16.000]  是否都可以幫助我們
[00:05:16.000 --> 00:05:19.000]  去多一點
[00:05:19.000 --> 00:05:22.000]  經歷到神的實在
[00:05:22.000 --> 00:05:25.000]  理性是一個很有效的工具
[00:05:25.000 --> 00:05:27.000]  但是理性以外
[00:05:27.000 --> 00:05:29.000]  情感
[00:05:29.000 --> 00:05:31.000]  心智
[00:05:31.000 --> 00:05:33.000]  情知
[00:05:33.000 --> 00:05:36.000]  兩樣東西其實可以是難言不喻
[00:05:36.000 --> 00:05:38.000]  但是同時間是可以匯合
[00:05:38.000 --> 00:05:41.000]  然後你更加覺得那樣東西是真實
[00:05:41.000 --> 00:05:45.000]  不只是在頭腦裏面的一個分析
[00:05:45.000 --> 00:05:46.000]  這個層面
[00:05:46.000 --> 00:05:49.000]  有時候聽到一些詩歌
[00:05:49.000 --> 00:05:51.000]  的確是聽完之後
[00:05:51.000 --> 00:05:53.000]  是很甜蜜
[00:05:53.000 --> 00:05:54.000]  覺得很真實
[00:05:54.000 --> 00:05:57.000]  很嚮往詩歌裏面的內容
[00:05:57.000 --> 00:05:59.000]  聽完就好了
[00:05:59.000 --> 00:06:01.000]  然後日日聽
[00:06:01.000 --> 00:06:02.000]  聽多一點
[00:06:02.000 --> 00:06:05.000]  都好像還未足夠
[00:06:05.000 --> 00:06:07.000]  然後我就開始
[00:06:07.000 --> 00:06:11.000]  其實除了剛才這些的靈修傳統
[00:06:11.000 --> 00:06:13.000]  上司讀經祈禱
[00:06:13.000 --> 00:06:14.000]  然後
[00:06:14.000 --> 00:06:16.000]  祈禱就
[00:06:16.000 --> 00:06:19.000]  我不知道你教會的祈禱會是怎樣
[00:06:19.000 --> 00:06:21.000]  它叫做查經祈禱會
[00:06:21.000 --> 00:06:24.000]  那我就馬上明白
[00:06:24.000 --> 00:06:26.000]  去看看究竟是怎樣查經祈禱會
[00:06:26.000 --> 00:06:28.000]  結果一個小時的查經祈禱會
[00:06:28.000 --> 00:06:30.000]  是五十分鐘都是查經的
[00:06:30.000 --> 00:06:32.000]  然後最後那幾分鐘就
[00:06:32.000 --> 00:06:33.000]  OK我們分做祈禱
[00:06:33.000 --> 00:06:35.000]  然後你有沒有禱告之類的
[00:06:35.000 --> 00:06:37.000]  然後就散會
[00:06:37.000 --> 00:06:41.000]  禱告原來都是有五十分鐘的查經
[00:06:41.000 --> 00:06:43.000]  然後最後幾分鐘禱告
[00:06:43.000 --> 00:06:46.000]  其實又是另自求然的
[00:06:46.000 --> 00:06:48.000]  最後我又覺得不行
[00:06:48.000 --> 00:06:52.000]  一定要豐富一點
[00:06:52.000 --> 00:06:55.000]  我想我就繼續去
[00:06:55.000 --> 00:06:59.000]  由這個啟始點繼續進發
[00:06:59.000 --> 00:07:01.000]  然後就經過一段日子
[00:07:01.000 --> 00:07:03.000]  一直這樣去尋找
[00:07:03.000 --> 00:07:06.000]  以前的基督教的傳統
[00:07:06.000 --> 00:07:09.000]  甚至我不知道會不會
[00:07:09.000 --> 00:07:11.000]  令到你有些
[00:07:11.000 --> 00:07:14.000]  會退一退的感覺
[00:07:14.000 --> 00:07:15.000]  甚至現在
[00:07:15.000 --> 00:07:18.000]  不知道你身邊有沒有朋友
[00:07:18.000 --> 00:07:23.000]  會去做那個叫做mindfulness
[00:07:23.000 --> 00:07:28.000]  有不少的人是覺得
[00:07:28.000 --> 00:07:30.000]  很小心啊
[00:07:30.000 --> 00:07:35.000]  不過你再認真一點去
[00:07:35.000 --> 00:07:38.000]  去處理這個mindfulness
[00:07:38.000 --> 00:07:42.000]  其實在我們基督教的傳統裏面
[00:07:42.000 --> 00:07:44.000]  基督教的傳統裏面
[00:07:44.000 --> 00:07:49.000]  類似很接近的practice
[00:07:49.000 --> 00:07:53.000]  其實都有一個很長遠的傳統
[00:07:53.000 --> 00:07:54.000]  很接近
[00:07:54.000 --> 00:07:56.000]  不過當然本質不同
[00:07:56.000 --> 00:07:58.000]  form是一樣
[00:07:58.000 --> 00:08:02.000]  不過那個精髓
[00:08:02.000 --> 00:08:03.000]  那個主角
[00:08:03.000 --> 00:08:07.000]  我們面向的對象是不同
[00:08:07.000 --> 00:08:10.000]  只不過是表面上相似
[00:08:10.000 --> 00:08:14.000]  所以一會兒可能會說多一點
[00:08:14.000 --> 00:08:18.000]  首先大家看到那個圖案
[00:08:18.000 --> 00:08:20.000]  美好
[00:08:20.000 --> 00:08:22.000]  美好
[00:08:22.000 --> 00:08:23.000]  好
[00:08:23.000 --> 00:08:25.000]  大家如果看一看
[00:08:25.000 --> 00:08:28.000]  我們第一個powerpoint
[00:08:28.000 --> 00:08:32.000]  大家看到我們用環球性的譯本
[00:08:32.000 --> 00:08:37.000]  如果有其他以前用開的譯本
[00:08:37.000 --> 00:08:39.000]  就說好而已
[00:08:39.000 --> 00:08:42.000]  但是你看回我們的幻性譯本
[00:08:42.000 --> 00:08:45.000]  就是神看到我們的這個世界
[00:08:45.000 --> 00:08:47.000]  他創造之後
[00:08:47.000 --> 00:08:51.000]  他是用美好來形容
[00:08:51.000 --> 00:08:52.000]  在第一章裏面
[00:08:52.000 --> 00:08:54.000]  創造天地萬物之後
[00:08:54.000 --> 00:08:56.000]  每完成一個奇功
[00:08:56.000 --> 00:08:58.000]  他都會用聖經一句說話
[00:08:58.000 --> 00:09:00.000]  重複又重複
[00:09:00.000 --> 00:09:04.000]  神看見者很美好
[00:09:04.000 --> 00:09:07.000]  總共出現了七次
[00:09:07.000 --> 00:09:08.000]  來形容什麼
[00:09:08.000 --> 00:09:09.000]  大家記得
[00:09:09.000 --> 00:09:10.000]  光
[00:09:10.000 --> 00:09:11.000]  天地
[00:09:11.000 --> 00:09:12.000]  植物
[00:09:12.000 --> 00:09:14.000]  星體
[00:09:14.000 --> 00:09:16.000]  水中的生物
[00:09:16.000 --> 00:09:17.000]  飛鳥
[00:09:17.000 --> 00:09:19.000]  陸上的動物
[00:09:19.000 --> 00:09:20.000]  創世紀
[00:09:20.000 --> 00:09:26.000]  都是用美好來形容這些創造物
[00:09:26.000 --> 00:09:29.000]  最後神說
[00:09:29.000 --> 00:09:32.000]  他看見所做的一切
[00:09:32.000 --> 00:09:34.000]  的確是非常美好
[00:09:34.000 --> 00:09:35.000]  有晚上
[00:09:35.000 --> 00:09:36.000]  有早晨
[00:09:36.000 --> 00:09:39.000]  這個是大圓螺天
[00:09:39.000 --> 00:09:44.000]  既然是美好的話
[00:09:44.000 --> 00:09:47.000]  對我們的身心靈
[00:09:47.000 --> 00:09:51.000]  帶來什麼正面的影響
[00:09:51.000 --> 00:09:55.000]  這一份源自遠古的美好
[00:09:55.000 --> 00:10:00.000]  是否仍然對我們今天有好處
[00:10:00.000 --> 00:10:01.000]  幫助我們
[00:10:01.000 --> 00:10:06.000]  更加借著這麼美好的創造天地
[00:10:06.000 --> 00:10:09.000]  來滋潤我們的身心靈
[00:10:09.000 --> 00:10:14.000]  我相信身心靈是結合的
[00:10:14.000 --> 00:10:21.000]  如果你在大學層面去研究心理
[00:10:21.000 --> 00:10:23.000]  心靈
[00:10:23.000 --> 00:10:24.000]  靈性
[00:10:24.000 --> 00:10:26.000]  spirituality
[00:10:26.000 --> 00:10:30.000]  其實是part of psychology
[00:10:30.000 --> 00:10:32.000]  但如果在神學院
[00:10:32.000 --> 00:10:33.000]  在教會
[00:10:33.000 --> 00:10:34.000]  我覺得
[00:10:34.000 --> 00:10:37.000]  心靈是一個基礎
[00:10:37.000 --> 00:10:42.000]  如果未解決到心靈的問題
[00:10:42.000 --> 00:10:43.000]  身體有問題
[00:10:43.000 --> 00:10:46.000]  心理也會有問題
[00:10:46.000 --> 00:10:48.000]  所以我的信念是
[00:10:48.000 --> 00:10:51.000]  很多時很多問題
[00:10:51.000 --> 00:10:54.000]  解決了心靈的問題
[00:10:54.000 --> 00:10:56.000]  解決了你的身體
[00:10:56.000 --> 00:10:58.000]  你的心靈
[00:10:58.000 --> 00:11:00.000]  你的心理和身體的問題
[00:11:00.000 --> 00:11:02.000]  會逐一逐一解決
[00:11:02.000 --> 00:11:04.000]  回到心靈
[00:11:04.000 --> 00:11:07.000]  這個應該是我們信仰的表達
[00:11:07.000 --> 00:11:11.000]  我一定會跟同學分享
[00:11:11.000 --> 00:11:15.000]  我們開始看看
[00:11:15.000 --> 00:11:20.000]  這個美好的創造
[00:11:20.000 --> 00:11:26.000]  美好對我們有什麼好處
[00:11:26.000 --> 00:11:32.000]  在這裡要用客觀的方法
[00:11:32.000 --> 00:11:33.000]  客觀一點
[00:11:33.000 --> 00:11:34.000]  有根有據
[00:11:34.000 --> 00:11:35.000]  有說服力
[00:11:35.000 --> 00:11:37.000]  我不是只跟你說
[00:11:37.000 --> 00:11:39.000]  我看到花
[00:11:39.000 --> 00:11:40.000]  我的心靈很滿足
[00:11:40.000 --> 00:11:43.000]  所以大家去看多些花
[00:11:43.000 --> 00:11:47.000]  這是創意的想法
[00:11:47.000 --> 00:11:52.000]  現在的研究大概是這樣的
[00:11:52.000 --> 00:11:57.000]  有一個心理調查
[00:11:57.000 --> 00:12:00.000]  有一個病房
[00:12:00.000 --> 00:12:05.000]  專做膽囊切除
[00:12:05.000 --> 00:12:07.000]  總之做手術
[00:12:07.000 --> 00:12:10.000]  分開去兩個病房
[00:12:10.000 --> 00:12:12.000]  隨機
[00:12:12.000 --> 00:12:14.000]  不會很刻意
[00:12:14.000 --> 00:12:16.000]  隨機一邊
[00:12:16.000 --> 00:12:17.000]  A房B房
[00:12:17.000 --> 00:12:20.000]  A房是面向綠色植物
[00:12:20.000 --> 00:12:23.000]  另外一個B房
[00:12:23.000 --> 00:12:25.000]  都是那些病人
[00:12:25.000 --> 00:12:27.000]  分開了兩個
[00:12:27.000 --> 00:12:32.000]  B房就是石屎森林
[00:12:32.000 --> 00:12:34.000]  一邊有綠色景觀
[00:12:34.000 --> 00:12:35.000]  一邊沒有
[00:12:35.000 --> 00:12:37.000]  然後追蹤了十年
[00:12:37.000 --> 00:12:40.000]  發現了什麼
[00:12:40.000 --> 00:12:45.000]  面向樹木林蔭的一邊
[00:12:45.000 --> 00:12:46.000]  那些病人
[00:12:46.000 --> 00:12:49.000]  十年不斷有人進有人出
[00:12:49.000 --> 00:12:53.000]  住院的時間是短一點
[00:12:53.000 --> 00:12:57.000]  然後大家去醫院探病
[00:12:57.000 --> 00:13:00.000]  總有一些醫護和病人
[00:13:00.000 --> 00:13:01.000]  會有些張力
[00:13:01.000 --> 00:13:04.000]  這個也不奇怪
[00:13:04.000 --> 00:13:08.000]  但是負面評價比較少
[00:13:08.000 --> 00:13:11.000]  對著窗有綠色植物那些
[00:13:11.000 --> 00:13:13.000]  對醫護的評價
[00:13:13.000 --> 00:13:15.000]  負評是少一點
[00:13:15.000 --> 00:13:19.000]  止痛藥也是吃少一點
[00:13:19.000 --> 00:13:22.000]  開始覺得奇怪
[00:13:22.000 --> 00:13:25.000]  為什麼呢
[00:13:25.000 --> 00:13:29.000]  開始之後就覺得
[00:13:29.000 --> 00:13:32.000]  會不會這些綠色植物
[00:13:32.000 --> 00:13:36.000]  對人的心理會有影響呢
[00:13:36.000 --> 00:13:38.000]  大家可能都知道
[00:13:38.000 --> 00:13:40.000]  我們的口水裏面
[00:13:40.000 --> 00:13:45.000]  可以檢查到皮質素的水平
[00:13:45.000 --> 00:13:47.000]  有高低
[00:13:47.000 --> 00:13:52.000]  皮質素如果持續高企
[00:13:52.000 --> 00:13:54.000]  你可能會抑鬱
[00:13:54.000 --> 00:13:57.000]  海馬體越來越收縮
[00:13:57.000 --> 00:14:00.000]  行人越來越活躍
[00:14:00.000 --> 00:14:04.000]  你就可能會有抑鬱
[00:14:04.000 --> 00:14:07.000]  躁狂
[00:14:07.000 --> 00:14:10.000]  但是發現綠色植物
[00:14:10.000 --> 00:14:14.000]  如果你去接觸它
[00:14:14.000 --> 00:14:17.000]  之前和之後
[00:14:17.000 --> 00:14:19.000]  它再檢查一下口水
[00:14:19.000 --> 00:14:21.000]  皮質素
[00:14:21.000 --> 00:14:24.000]  它會下降
[00:14:24.000 --> 00:14:27.000]  接著那種
[00:14:27.000 --> 00:14:31.000]  你去接觸綠色植物
[00:14:31.000 --> 00:14:35.000]  它可以測量到你的腦區
[00:14:35.000 --> 00:14:38.000]  一些負向的思想也會少
[00:14:38.000 --> 00:14:42.000]  還有那個負交感神經
[00:14:42.000 --> 00:14:46.000]  大家準備作戰的時候
[00:14:46.000 --> 00:14:47.000]  收緊
[00:14:47.000 --> 00:14:49.000]  你還是會放鬆
[00:14:49.000 --> 00:14:51.000]  放鬆的負交感神經
[00:14:51.000 --> 00:14:55.000]  可以幫助我們進入一個放鬆的狀態
[00:14:55.000 --> 00:15:00.000]  再去研究的時候
[00:15:00.000 --> 00:15:06.000]  那個研究差不多是十萬個女性
[00:15:06.000 --> 00:15:08.000]  那些是醫護
[00:15:08.000 --> 00:15:11.000]  醫護有醫療紀錄
[00:15:11.000 --> 00:15:15.000]  他又願意去投入調查
[00:15:15.000 --> 00:15:20.000]  他發現住在有綠色植物地區的女性
[00:15:20.000 --> 00:15:25.000]  和不是住在綠色地區的女性相比
[00:15:25.000 --> 00:15:29.000]  他說死亡風險減低了12%
[00:15:29.000 --> 00:15:31.000]  你可能說那當然了
[00:15:31.000 --> 00:15:33.000]  呼吸疾病
[00:15:33.000 --> 00:15:35.000]  的確是一個原因
[00:15:35.000 --> 00:15:40.000]  但是如果你剔除了呼吸道的問題
[00:15:40.000 --> 00:15:44.000]  原來回去就是你的心理健康
[00:15:44.000 --> 00:15:49.000]  原來在他們的抑鬱症
[00:15:49.000 --> 00:15:52.000]  這些水平
[00:15:52.000 --> 00:15:55.000]  有綠色植物那班女士
[00:15:55.000 --> 00:15:58.000]  即是居住環境有綠色植物那班
[00:15:58.000 --> 00:16:00.000]  他們的抑鬱程度
[00:16:00.000 --> 00:16:03.000]  即是你有一個中位數
[00:16:03.000 --> 00:16:05.000]  有一個min
[00:16:05.000 --> 00:16:09.000]  相比之下是會低一點
[00:16:09.000 --> 00:16:13.000]  接著再再好像都告訴大家
[00:16:13.000 --> 00:16:16.000]  那個綠色的植物體
[00:16:16.000 --> 00:16:19.000]  對於我們的心理
[00:16:19.000 --> 00:16:23.000]  是有一些末微的保存
[00:16:28.000 --> 00:16:30.000]  如果是這樣說
[00:16:30.000 --> 00:16:36.000]  你很難說我每天都在公園睡一天
[00:16:36.000 --> 00:16:38.000]  沒什麼可能的
[00:16:38.000 --> 00:16:44.000]  Gardening
[00:16:44.000 --> 00:16:46.000]  現在去後期
[00:16:46.000 --> 00:16:48.000]  既然你不可以這樣
[00:16:48.000 --> 00:16:52.000]  不是每個人都可以擁抱公園生活
[00:16:52.000 --> 00:16:56.000]  停留一陣子已經好像很奢侈
[00:16:56.000 --> 00:16:58.000]  他就說不如這樣
[00:16:58.000 --> 00:17:00.000]  我們試一下用Gardening
[00:17:00.000 --> 00:17:05.000]  園藝是否真的都可以有這類的數據出來
[00:17:05.000 --> 00:17:08.000]  我都去找過Gardening
[00:17:08.000 --> 00:17:10.000]  不難的現在的智能
[00:17:10.000 --> 00:17:13.000]  Gardening對於我們身體
[00:17:13.000 --> 00:17:15.000]  有什麼好處
[00:17:15.000 --> 00:17:16.000]  有什麼研究
[00:17:16.000 --> 00:17:18.000]  都可以找到這些東西
[00:17:18.000 --> 00:17:21.000]  原來對我們都有很多好處
[00:17:21.000 --> 00:17:23.000]  即是說不單止是
[00:17:23.000 --> 00:17:26.000]  剛才這樣因為他住
[00:17:26.000 --> 00:17:28.000]  接觸
[00:17:28.000 --> 00:17:31.000]  這裡他就說一個Matter Analysis
[00:17:31.000 --> 00:17:33.000]  即是一個綜合分析
[00:17:33.000 --> 00:17:35.000]  即是不單止說
[00:17:35.000 --> 00:17:37.000]  你找一次來試一下
[00:17:37.000 --> 00:17:38.000]  一次可以
[00:17:38.000 --> 00:17:40.000]  是否每次都可以
[00:17:40.000 --> 00:17:41.000]  美國人可以
[00:17:41.000 --> 00:17:43.000]  中國人可以嗎
[00:17:43.000 --> 00:17:44.000]  有很多這些
[00:17:44.000 --> 00:17:45.000]  那次可以
[00:17:45.000 --> 00:17:46.000]  你就說可以
[00:17:46.000 --> 00:17:47.000]  其實都沒有科學性
[00:17:47.000 --> 00:17:49.000]  這麼巧合都可以
[00:17:49.000 --> 00:17:53.000]  他這個就一次過綜合了22個研究
[00:17:53.000 --> 00:17:54.000]  裡面大家看到
[00:17:54.000 --> 00:17:57.000]  美國、歐洲、亞洲、中東
[00:17:57.000 --> 00:18:01.000]  都有不同的人種、不同的地區
[00:18:01.000 --> 00:18:03.000]  都發現Gardening
[00:18:03.000 --> 00:18:06.000]  都可以產生一些心理的好處
[00:18:06.000 --> 00:18:10.000]  這裡說到減少抑鬱
[00:18:10.000 --> 00:18:12.000]  挺有趣的
[00:18:12.000 --> 00:18:15.000]  改善體重的指標
[00:18:15.000 --> 00:18:18.000]  其實得著滿足
[00:18:18.000 --> 00:18:21.000]  就不會這麼容易成癮的人
[00:18:21.000 --> 00:18:23.000]  很多時候成癮
[00:18:23.000 --> 00:18:24.000]  其中一樣東西
[00:18:24.000 --> 00:18:26.000]  他不開心
[00:18:26.000 --> 00:18:28.000]  差不多都記通例
[00:18:28.000 --> 00:18:30.000]  會成癮、成癮、上網成癮
[00:18:30.000 --> 00:18:31.000]  在日常生活裡面
[00:18:31.000 --> 00:18:33.000]  根本不開心
[00:18:33.000 --> 00:18:36.000]  這樣就容易成癮
[00:18:36.000 --> 00:18:39.000]  飲食的BMI都可以改善
[00:18:39.000 --> 00:18:43.000]  可能他生活得滿足的時候
[00:18:43.000 --> 00:18:46.000]  不開心就吃東西
[00:18:46.000 --> 00:18:48.000]  生活質素提高
[00:18:48.000 --> 00:18:50.000]  Anxiety下降
[00:18:50.000 --> 00:18:52.000]  生活滿意度
[00:18:52.000 --> 00:18:54.000]  大家可能會明白
[00:18:54.000 --> 00:18:56.000]  他有些指標
[00:18:56.000 --> 00:18:57.000]  但總之就是
[00:18:57.000 --> 00:18:59.000]  你對現在你的生活滿意
[00:18:59.000 --> 00:19:00.000]  他不單止現在
[00:19:00.000 --> 00:19:02.000]  他會問你過去
[00:19:02.000 --> 00:19:04.000]  你怎樣看你以前的生活
[00:19:04.000 --> 00:19:05.000]  是否滿意
[00:19:05.000 --> 00:19:07.000]  他都會問你
[00:19:07.000 --> 00:19:09.000]  以前你的生活滿不滿意
[00:19:09.000 --> 00:19:10.000]  其實是看你今天
[00:19:10.000 --> 00:19:11.000]  你怎樣去看的
[00:19:11.000 --> 00:19:13.000]  明白嗎
[00:19:13.000 --> 00:19:15.000]  不變的
[00:19:15.000 --> 00:19:17.000]  你以前是很坎坷的
[00:19:17.000 --> 00:19:19.000]  但你是可以改變的
[00:19:19.000 --> 00:19:21.000]  事實是不可以改變
[00:19:21.000 --> 00:19:23.000]  但你怎樣看
[00:19:23.000 --> 00:19:25.000]  是可以改變的
[00:19:25.000 --> 00:19:27.000]  原來都是可以
[00:19:27.000 --> 00:19:29.000]  在這些這麼簡單
[00:19:29.000 --> 00:19:31.000]  你接觸一下懸崖
[00:19:31.000 --> 00:19:33.000]  你都可以將你以前
[00:19:33.000 --> 00:19:35.000]  發生過的事
[00:19:35.000 --> 00:19:37.000]  重新去理解過
[00:19:37.000 --> 00:19:39.000]  就好像講到什麼
[00:19:39.000 --> 00:19:41.000]  變魔術一樣
[00:19:41.000 --> 00:19:42.000]  不過你要明白
[00:19:42.000 --> 00:19:43.000]  如果你熟悉那些
[00:19:43.000 --> 00:19:45.000]  positive psychology
[00:19:45.000 --> 00:19:47.000]  有個魔術叫perma
[00:19:47.000 --> 00:19:49.000]  p-e-r-m-a
[00:19:49.000 --> 00:19:51.000]  perma
[00:19:51.000 --> 00:19:53.000]  p是positive emotion
[00:19:53.000 --> 00:19:55.000]  當你如果你的情緒
[00:19:55.000 --> 00:19:57.000]  心情
[00:19:57.000 --> 00:19:59.000]  簡單來說
[00:19:59.000 --> 00:20:01.000]  你可以你的心情好一點
[00:20:01.000 --> 00:20:03.000]  簡單來說
[00:20:03.000 --> 00:20:05.000]  你看很多東西都順眼
[00:20:05.000 --> 00:20:07.000]  心情不好
[00:20:07.000 --> 00:20:09.000]  人家跟你講早晨
[00:20:09.000 --> 00:20:11.000]  你都覺得他好像罵你
[00:20:11.000 --> 00:20:13.000]  你心情好的時候
[00:20:13.000 --> 00:20:15.000]  他真的罵你
[00:20:15.000 --> 00:20:17.000]  你都覺得沒關係
[00:20:17.000 --> 00:20:19.000]  主耶穌寬恕你
[00:20:19.000 --> 00:20:21.000]  就是心情影響你
[00:20:21.000 --> 00:20:23.000]  去看這個世界
[00:20:23.000 --> 00:20:25.000]  所以有時候
[00:20:25.000 --> 00:20:27.000]  我們經常都要
[00:20:27.000 --> 00:20:29.000]  我們要
[00:20:29.000 --> 00:20:31.000]  你明不明白
[00:20:31.000 --> 00:20:33.000]  我們知不知道主耶穌愛你
[00:20:33.000 --> 00:20:35.000]  不知道
[00:20:35.000 --> 00:20:37.000]  跟著現在那個人
[00:20:37.000 --> 00:20:39.000]  你知不知道你就要愛他
[00:20:39.000 --> 00:20:41.000]  你知道嗎
[00:20:41.000 --> 00:20:43.000]  我愛不到
[00:20:43.000 --> 00:20:45.000]  但主耶穌愛你
