
[00:00:00.000 --> 00:00:04.600]  它不是離開了古近東文化處境的寫
[00:01:45.760 --> 00:01:47.600]  比如創世紀
[00:01:47.600 --> 00:01:49.800]  亞伯拉罕家族的故事
[00:01:49.800 --> 00:01:51.720]  或者整卷創世紀
[00:01:51.720 --> 00:01:53.880]  如果我們就這樣看聖經
[00:01:53.880 --> 00:01:55.480]  就這樣看
[00:01:55.480 --> 00:01:56.800]  亞伯拉罕發生什麼事
[00:01:56.800 --> 00:01:58.000]  以撒發生什麼事
[00:01:58.000 --> 00:02:00.480]  但如果你結合古近東
[00:02:00.480 --> 00:02:04.400]  就可能有些新的閱讀
[00:02:04.400 --> 00:02:05.480]  例如什麼呢
[00:02:05.480 --> 00:02:08.000]  例如原來在古近東
[00:02:08.000 --> 00:02:09.680]  駱駝這個動物
[00:02:09.680 --> 00:02:11.840]  是在公元前十世紀
[00:02:11.840 --> 00:02:13.560]  或者再早一點十一世紀才有的
[00:02:13.560 --> 00:02:14.400]  不是有
[00:02:14.400 --> 00:02:16.960]  是作為鳥鳥的生畜
[00:02:16.960 --> 00:02:18.680]  即是有的自古都有了
[00:02:18.680 --> 00:02:20.840]  但作為家養的動物
[00:02:20.840 --> 00:02:22.360]  甚至被人騎
[00:02:22.360 --> 00:02:24.840]  是公元前十一世紀才有的
[00:02:24.840 --> 00:02:26.480]  你這樣看的時候
[00:02:26.480 --> 00:02:30.280]  你想想創世紀都有駱駝
[00:02:30.280 --> 00:02:33.200]  亞國或者以撒
[00:02:33.200 --> 00:02:34.320]  以撒取妻
[00:02:34.320 --> 00:02:35.760]  去找李伯嘉
[00:02:35.760 --> 00:02:36.400]  大家記得嗎
[00:02:36.400 --> 00:02:37.400]  二十四章
[00:02:37.400 --> 00:02:39.680]  李伯嘉就跟他說
[00:02:39.680 --> 00:02:44.080]  不單止是給我水喝
[00:02:44.080 --> 00:02:45.000]  給我一些新畜喝
[00:02:45.000 --> 00:02:45.920]  包括駱駝
[00:02:45.920 --> 00:02:47.680]  這些都是有的
[00:02:47.680 --> 00:02:50.440]  所以我想給我們一個意見
[00:02:50.440 --> 00:02:51.720]  或者新浪江就是
[00:02:51.720 --> 00:02:52.920]  就好像我們現在
[00:02:52.920 --> 00:02:56.320]  如果我們現代人寫東西
[00:02:56.320 --> 00:02:58.280]  作家作者
[00:02:58.280 --> 00:03:01.880]  你難免會將你現在經歷的東西寫下去
[00:03:01.880 --> 00:03:04.080]  我假設你寫一個古裝片
[00:03:04.080 --> 00:03:06.520]  講以前的三百年前的東西
[00:03:06.520 --> 00:03:09.880]  你都會寫現在有的東西
[00:03:09.880 --> 00:03:11.880]  你拍戲也是
[00:03:11.880 --> 00:03:13.120]  同浸chat一下
[00:03:13.120 --> 00:03:14.920]  我們有些人聽過
[00:03:14.920 --> 00:03:17.680]  我們拍戲用的這個對白
[00:03:17.680 --> 00:03:19.560]  古代人不會這樣講
[00:03:19.560 --> 00:03:21.400]  當然我們嘗試仿古
[00:03:21.400 --> 00:03:22.720]  所以聖經裡面
[00:03:22.720 --> 00:03:24.120]  你看仔細一點
[00:03:24.120 --> 00:03:26.000]  有些是反映古近東文化
[00:03:26.000 --> 00:03:27.280]  但是
[00:03:27.280 --> 00:03:29.000]  可能
[00:03:29.000 --> 00:03:31.160]  是跟我們所看聖經
[00:03:31.160 --> 00:03:33.560]  想反映的歷史年代有些不同
[00:03:33.560 --> 00:03:35.080]  如果說阿伯拉罕的時代
[00:03:35.080 --> 00:03:36.800]  公元前十八世紀
[00:03:36.800 --> 00:03:37.840]  十八十七世紀
[00:03:37.840 --> 00:03:38.960]  但是你說有駱駝
[00:03:38.960 --> 00:03:40.960]  公元前十二十一世紀
[00:03:40.960 --> 00:03:43.120]  其中一個可能性是什麼
[00:03:43.120 --> 00:03:46.240]  就是聖經有偏修的時間
[00:03:46.240 --> 00:03:47.760]  或者你寫成的年代
[00:03:47.760 --> 00:03:49.760]  可能不是那麼早期
[00:03:49.760 --> 00:03:51.960]  你這樣去看回
[00:03:51.960 --> 00:03:53.120]  再讀回的時候
[00:03:53.120 --> 00:03:54.240]  就可能
[00:03:54.240 --> 00:03:56.360]  你會一方面明白
[00:03:56.360 --> 00:03:58.960]  它不是完全反映最早期的時代
[00:03:58.960 --> 00:04:00.960]  可能是廣跨好幾個世紀
[00:04:00.960 --> 00:04:01.960]  這是第一方面
[00:04:01.960 --> 00:04:03.240]  第二方面就是
[00:04:03.240 --> 00:04:05.840]  如果你用後來的世紀
[00:04:05.840 --> 00:04:07.200]  的一些文化背景
[00:04:07.200 --> 00:04:08.200]  看回的時候
[00:04:08.200 --> 00:04:09.400]  你就會明白多一點
[00:04:09.400 --> 00:04:11.400]  為什麼他這樣寫創世紀
[00:04:11.400 --> 00:04:14.000]  我們稍後會看一些創世紀的經文
[00:04:14.000 --> 00:04:16.720]  所以這是其中一個比較闊
[00:04:16.720 --> 00:04:18.880]  歷史文化和歷史有關
[00:04:18.880 --> 00:04:20.760]  當然我們熟悉聖經
[00:04:20.760 --> 00:04:24.440]  就知道關於很多王國的歷史
[00:04:24.440 --> 00:04:26.040]  特別是南北國
[00:04:26.040 --> 00:04:28.040]  也有些經外文獻是對應的
[00:04:28.040 --> 00:04:28.840]  相對來說
[00:04:28.840 --> 00:04:31.080]  多一點能夠找到同代的對應
[00:04:31.080 --> 00:04:32.840]  同代的對應的意思是什麼
[00:04:32.840 --> 00:04:35.560]  就是聖經寫的時間
[00:04:35.560 --> 00:04:37.200]  就很接近
[00:04:37.200 --> 00:04:40.200]  它記錄記載的事情的時間
[00:04:40.200 --> 00:04:40.960]  大家明白嗎
[00:04:40.960 --> 00:04:42.440]  譬如西拿、基納
[00:04:42.440 --> 00:04:43.920]  維困、耶路撒冷
[00:04:43.920 --> 00:04:46.200]  它真的這樣發生
[00:04:46.200 --> 00:04:48.040]  大概就是那個時候寫的
[00:04:48.040 --> 00:04:50.320]  因為有些歷史文獻是對照得到的
[00:04:50.320 --> 00:04:53.680]  但是很遠古的就未必是
[00:04:53.680 --> 00:04:55.200]  事實上如果說多一點
[00:04:55.200 --> 00:04:56.640]  希伯來文
[00:04:56.640 --> 00:04:58.520]  最早的希伯來文
[00:04:58.520 --> 00:05:00.760]  是在公元前十世紀
[00:05:00.760 --> 00:05:02.440]  遠遠
[00:05:02.440 --> 00:05:05.480]  你也可以說遠遠遲過摩西時代
[00:05:05.480 --> 00:05:07.920]  我們今天就不詳細講這些
[00:05:07.920 --> 00:05:09.760]  稍為歷史比較複雜的議題
[00:05:09.760 --> 00:05:11.520]  但是第二個嚮導的是什麼呢
[00:05:11.520 --> 00:05:13.680]  就是文學
[00:05:13.680 --> 00:05:14.600]  文學傳統
[00:05:14.600 --> 00:05:17.080]  這是我們今晚的焦點
[00:05:17.080 --> 00:05:20.480]  一方面就簡要一點
[00:05:20.480 --> 00:05:22.280]  如果講歷史可能會比較複雜
[00:05:22.280 --> 00:05:23.720]  講一些文學
[00:05:23.720 --> 00:05:26.520]  特別在這裡講聖經的傳統
[00:05:26.520 --> 00:05:29.480]  我想這裡特別想講
[00:05:29.480 --> 00:05:31.680]  聖經文學的一些主題
[00:05:31.680 --> 00:05:33.680]  一些元素、題材
[00:05:33.680 --> 00:05:36.920]  我選了一些大主題跟大家講
[00:05:36.920 --> 00:05:38.800]  不過如果看古近東
[00:05:38.800 --> 00:05:40.840]  不知道看不看到,比較小的
[00:05:40.840 --> 00:05:44.520]  這個其實也盡量簡化
[00:05:44.520 --> 00:05:46.840]  這些英文名字
[00:05:46.840 --> 00:05:48.240]  如果大家讀西方歷史
[00:05:48.240 --> 00:05:50.800]  看到埃及就會熟悉一點
[00:05:50.800 --> 00:05:53.520]  Mesopotamia
[00:05:53.520 --> 00:05:55.680]  美蘇不達米亞
[00:05:55.680 --> 00:05:56.600]  聖經也有記載的
[00:05:56.600 --> 00:05:58.120]  你也可以搜尋一下
[00:05:58.120 --> 00:06:00.360]  如果你讀西方歷史
[00:06:00.360 --> 00:06:02.120]  最早期就叫做蘇瑪
[00:06:02.120 --> 00:06:04.600]  就是蘇美爾人等等
[00:06:04.600 --> 00:06:05.760]  那就
[00:06:05.760 --> 00:06:07.280]  迦南
[00:06:07.280 --> 00:06:07.920]  我們提一下
[00:06:07.920 --> 00:06:11.160]  聖經的地理主要集中在迦南
[00:06:11.160 --> 00:06:12.320]  就是迦南
[00:06:12.320 --> 00:06:13.600]  剛才講巴黎
[00:06:13.600 --> 00:06:16.560]  崇拜都是迦南的宗教
[00:06:16.560 --> 00:06:18.200]  Keynan是中間那裡
[00:06:18.200 --> 00:06:19.520]  上面就有Hittite
[00:06:19.520 --> 00:06:23.320]  最上有Hittite
[00:06:23.320 --> 00:06:24.280]  少一點講
[00:06:24.280 --> 00:06:26.360]  不過聖經也有
[00:06:26.360 --> 00:06:27.480]  就是什麼呢
[00:06:27.480 --> 00:06:30.200]  就是大衛娶拔士巴
[00:06:30.200 --> 00:06:32.760]  拔士巴本來的老公是客人
[00:06:32.760 --> 00:06:34.200]  不是嚇人的客人
[00:06:34.200 --> 00:06:35.720]  是客族人,Hittite
[00:06:35.720 --> 00:06:37.640]  所以有很多這些人
[00:06:37.640 --> 00:06:40.000]  仔細看聖經也有很多族
[00:06:40.000 --> 00:06:41.120]  這裡沒有顯示出來
[00:06:41.120 --> 00:06:43.360]  如果說迦南以東一點
[00:06:43.360 --> 00:06:45.080]  就是阿滿
[00:06:45.080 --> 00:06:47.560]  就是以東
[00:06:47.560 --> 00:06:50.040]  以東阿滿摩壓
[00:06:50.040 --> 00:06:52.920]  在史詩時代就比較多講
[00:06:52.920 --> 00:06:57.480]  非利士人在迦南以西近海
[00:06:57.480 --> 00:06:59.360]  地中海一帶
[00:06:59.360 --> 00:07:01.200]  類似這樣的地方
[00:07:01.200 --> 00:07:03.720]  所以這裡大概就是版圖
[00:07:03.720 --> 00:07:07.480]  如果說古今的東可以很寬
[00:07:07.480 --> 00:07:09.640]  說到埃及,上到美索不達米
[00:07:09.640 --> 00:07:10.800]  但如果窄一點
[00:07:10.800 --> 00:07:13.840]  在迦南一帶也有很多東西講
[00:07:13.840 --> 00:07:15.960]  其實也有些書
[00:07:15.960 --> 00:07:17.680]  這裡也是給大家看一看
[00:07:17.680 --> 00:07:20.040]  剛才提到兩個向度
[00:07:20.040 --> 00:07:23.680]  比如說歷史文化的向度
[00:07:23.680 --> 00:07:25.120]  比較廣闊一點
[00:07:25.120 --> 00:07:25.960]  也牽涉到什麼呢
[00:07:25.960 --> 00:07:28.640]  牽涉到中間那本書
[00:07:28.640 --> 00:07:29.600]  Thought
[00:07:29.600 --> 00:07:31.440]  就是有什麼概念
[00:07:31.440 --> 00:07:32.600]  剛才說十一奉獻
[00:07:32.600 --> 00:07:36.640]  背後牽涉到神明奉獻的概念等等
[00:07:36.640 --> 00:07:39.080]  關於歷史文化多一點
[00:07:39.080 --> 00:07:42.040]  但是呢
[00:07:42.040 --> 00:07:44.560]  今天就會看多一點文本
[00:07:44.560 --> 00:07:46.480]  有Context,左下角
[00:07:46.480 --> 00:07:48.160]  Context也有兩類
[00:07:48.160 --> 00:07:50.360]  歷史文化固然是一個Context
[00:07:50.360 --> 00:07:52.280]  我們稱為Historical Context
[00:07:52.280 --> 00:07:55.480]  但另一個就是叫做Literary Context
[00:07:55.480 --> 00:07:57.120]  文學的處境
[00:07:57.120 --> 00:07:59.880]  我們聖經寫成不是天掉下來的
[00:07:59.880 --> 00:08:01.680]  有它的文化處境
[00:08:01.680 --> 00:08:03.400]  文化處境就像我們剛才說的
[00:08:03.400 --> 00:08:05.920]  無論是寫小說或文字
[00:08:05.920 --> 00:08:07.640]  都會用到一些我們所謂的
[00:08:07.640 --> 00:08:09.640]  Conventional的形式
[00:08:09.640 --> 00:08:13.280]  就是傳統文學會用來比喻
[00:08:13.280 --> 00:08:14.360]  造詞表達
[00:08:14.360 --> 00:08:17.240]  聖經也有很多比喻
[00:08:17.240 --> 00:08:19.800]  所以都是一些屬於文學背景
[00:08:19.800 --> 00:08:20.480]  Literary Context
[00:08:20.480 --> 00:08:22.080]  這裡就是一些小書
[00:08:22.080 --> 00:08:24.520]  The Context of Scripture
[00:08:24.520 --> 00:08:29.240]  其實很多都收錄了古晉東的文學典故
[00:08:29.240 --> 00:08:30.320]  很多的
[00:08:30.320 --> 00:08:31.440]  有三冊的
[00:08:31.440 --> 00:08:34.440]  現在再增收了多一冊
[00:08:34.440 --> 00:08:36.120]  三冊再加一個Additional
[00:08:36.120 --> 00:08:37.440]  很多的
[00:08:37.440 --> 00:08:40.160]  我就分了幾個主題
[00:08:40.160 --> 00:08:43.520]  剛才廖牧師的題可能不一定夠時間
[00:08:43.520 --> 00:08:46.120]  就想大家涉獵而已
[00:08:46.120 --> 00:08:48.560]  今晚我們希望能涉獵
[00:08:48.560 --> 00:08:50.800]  我們都會放一些文本出來
[00:08:50.800 --> 00:08:52.240]  那些文本首先呢
[00:08:52.240 --> 00:08:54.200]  可以中明而講
[00:08:54.200 --> 00:08:55.600]  應該不是大家熟悉的
[00:08:55.600 --> 00:08:56.400]  特別左邊
[00:08:56.400 --> 00:08:58.880]  左邊會放古晉東的一些文獻
[00:08:58.880 --> 00:08:59.720]  一些記載
[00:08:59.720 --> 00:09:01.840]  右邊我會放聖經
[00:09:01.840 --> 00:09:03.480]  讓大家容易掌握
[00:09:03.480 --> 00:09:05.400]  我也會講一些所謂的比較
[00:09:05.400 --> 00:09:07.520]  因為這個是屬於比較文學
[00:09:07.520 --> 00:09:09.800]  將古晉東的文學和聖經文學
[00:09:09.800 --> 00:09:10.560]  有些扣連
[00:09:10.560 --> 00:09:13.120]  看看有什麼反映出來
[00:09:13.120 --> 00:09:14.880]  這裡是一些主題
[00:09:14.880 --> 00:09:16.160]  我這裡都11個了
[00:09:16.160 --> 00:09:17.440]  如果分開一半講
[00:09:17.440 --> 00:09:20.400]  可能上半場都要講到5個至6個
[00:09:20.400 --> 00:09:22.200]  《萬有創造》
[00:09:22.200 --> 00:09:23.240]  太初洪水
[00:09:23.240 --> 00:09:24.840]  英雄誕生
[00:09:24.840 --> 00:09:26.800]  法律條款
[00:09:26.800 --> 00:09:28.200]  附庸文曰
[00:09:28.200 --> 00:09:30.440]  典御足見神話傳統
[00:09:30.440 --> 00:09:31.280]  先知神域
[00:09:31.280 --> 00:09:32.360]  皇朝事跡
[00:09:32.360 --> 00:09:33.160]  智慧文學
[00:09:33.160 --> 00:09:34.000]  哀歌題材
[00:09:34.000 --> 00:09:36.200]  全部四個字想整齊一點
[00:09:36.200 --> 00:09:38.040]  你大概知道是什麼
[00:09:38.040 --> 00:09:42.040]  你見到我都盡量跟聖經主題
[00:09:42.040 --> 00:09:43.840]  你見到創世紀
[00:09:43.840 --> 00:09:45.640]  應該跟創造有關
[00:09:45.640 --> 00:09:49.040]  之後洪水就是少少下去
[00:09:49.040 --> 00:09:50.280]  讓大家看到
[00:09:50.280 --> 00:09:53.000]  原來由舊約創世紀第一章開始
[00:09:53.000 --> 00:09:54.920]  都找到不同的所謂古晉東
[00:09:54.920 --> 00:09:57.280]  類似的文學的典故
[00:09:57.280 --> 00:09:59.160]  講到文學的主題
[00:09:59.160 --> 00:10:00.360]  所謂比較文學
[00:10:00.360 --> 00:10:01.520]  我都提一提
[00:10:01.520 --> 00:10:03.960]  一般學者怎麼看呢
[00:10:03.960 --> 00:10:05.200]  有兩個看法
[00:10:05.200 --> 00:10:06.800]  一個看法
[00:10:06.800 --> 00:10:08.320]  也是比較傳統的看法
[00:10:08.320 --> 00:10:09.960]  就覺得這麼相似
[00:10:09.960 --> 00:10:12.560]  一定就是A借用B
[00:10:12.560 --> 00:10:14.080]  或者B借用A
[00:10:14.080 --> 00:10:17.080]  所謂文學的依賴性
[00:10:17.080 --> 00:10:18.640]  就是literary dependence
[00:10:18.640 --> 00:10:19.760]  就說要不然A就
[00:10:19.760 --> 00:10:21.280]  如果我們講得白一點
[00:10:21.280 --> 00:10:22.560]  就說要不然A抄B
[00:10:22.560 --> 00:10:23.880]  還是B抄A
[00:10:23.880 --> 00:10:26.360]  或者你用借用可能中性一點
[00:10:26.360 --> 00:10:28.920]  不一定抄的 借用吧
[00:10:28.920 --> 00:10:31.680]  但是近代比較多學者
[00:10:31.680 --> 00:10:33.080]  就不是這樣的看法
[00:10:33.080 --> 00:10:34.640]  就覺得應該立體一點
[00:10:34.640 --> 00:10:37.120]  就應該重回他的文學
[00:10:37.120 --> 00:10:38.480]  哪個古老一點
[00:10:38.480 --> 00:10:40.880]  哪個所謂年輕一點
[00:10:40.880 --> 00:10:43.000]  就是希伯來文學其實比較年輕
[00:10:43.000 --> 00:10:44.280]  你再追溯到遠一點
[00:10:44.280 --> 00:10:45.400]  古埃及文學
[00:10:45.400 --> 00:10:46.880]  古埃及有很多情歌
[00:10:46.880 --> 00:10:47.800]  很多智慧格言
[00:10:47.800 --> 00:10:49.400]  其實反映在針言
[00:10:49.400 --> 00:10:51.280]  就是啞歌裡面
[00:10:51.280 --> 00:10:53.040]  如果你說真的講的時候
[00:10:53.040 --> 00:10:55.240]  就應該只能夠在聖經文學
[00:10:55.240 --> 00:10:58.120]  去根據古晉東或者古埃及文學
[00:10:58.120 --> 00:11:02.080]  類似美索不達米亞諾也是很久遠的
[00:11:02.080 --> 00:11:04.200]  到公元前二千年
[00:11:04.200 --> 00:11:05.640]  二千多年而已
[00:11:05.640 --> 00:11:08.320]  有些叫做城市哀歌我們一會兒會看
[00:11:08.320 --> 00:11:09.600]  所以就叫立體一點
[00:11:09.600 --> 00:11:13.040]  第二個也是新近的看法
[00:11:13.040 --> 00:11:15.720]  就是覺得不是那麼單一借用的
[00:11:15.720 --> 00:11:16.640]  而是什麼呢
[00:11:16.640 --> 00:11:19.240]  而是說每一個作者寫這些東西的時候
[00:11:19.240 --> 00:11:23.480]  他在一個更廣闊的文化的視域
[00:11:23.480 --> 00:11:25.480]  叫做cultural horizon
[00:11:25.480 --> 00:11:26.560]  什麼意思呢
[00:11:26.560 --> 00:11:30.400]  就不是說哪個單一地去借用
[00:11:30.400 --> 00:11:33.280]  而是說他是屬於那個文化的人
[00:11:33.280 --> 00:11:34.600]  就知道那些東西了
[00:11:34.600 --> 00:11:35.360]  就是很自然
[00:11:35.360 --> 00:11:37.560]  譬如古埃及某些智慧格言
[00:11:37.560 --> 00:11:41.040]  就是說你要成為一個什麼品格的人
[00:11:41.040 --> 00:11:43.080]  或者在皇朝宮廷要怎麼做的
[00:11:43.080 --> 00:11:44.400]  在針言也有講的
[00:11:44.400 --> 00:11:46.360]  教人怎麼和長官坐
[00:11:46.360 --> 00:11:48.360]  你不要一下子坐到頭位
[00:11:48.360 --> 00:11:50.240]  就是這些其實是源源流長的
[00:11:50.240 --> 00:11:51.520]  沒有說哪個是
[00:11:51.520 --> 00:11:53.800]  當然你說埃及文學就早一點
[00:11:53.800 --> 00:11:55.520]  但是如果你說同期都有的時候
[00:11:55.520 --> 00:11:57.640]  就不是說借用哪個不簡單
[00:11:57.640 --> 00:12:02.400]  而是他在共享一種的文化體材
[00:12:02.400 --> 00:12:05.400]  我想這個就比較好一點的看法
[00:12:05.400 --> 00:12:06.800]  原因就沒有那麼直線
[00:12:06.800 --> 00:12:08.240]  所謂沒有那麼linear
[00:12:08.240 --> 00:12:09.920]  還有用一個horizon的概念
[00:12:09.920 --> 00:12:10.600]  我想你明白了
[00:12:10.600 --> 00:12:12.160]  如果我們在這裡
[00:12:12.160 --> 00:12:13.320]  我們都會
[00:12:13.320 --> 00:12:16.400]  這裡什麼時候有些潮語發明瞭出來
[00:12:16.400 --> 00:12:18.080]  我們大概
[00:12:18.080 --> 00:12:19.880]  你接觸到你就會懂的了
[00:12:19.880 --> 00:12:21.440]  類似這樣
[00:12:21.440 --> 00:12:24.200]  創造了 開始講一下
[00:12:24.200 --> 00:12:26.880]  先講一下這個很遠古的
[00:12:26.880 --> 00:12:28.600]  美索不達米亞
[00:12:28.600 --> 00:12:31.120]  關於萬有創造的一些記載
[00:12:31.120 --> 00:12:33.240]  叫巴菲倫創世史
[00:12:33.240 --> 00:12:37.120]  Anuma Elish這個是Arcadian
[00:12:37.120 --> 00:12:38.120]  Arcadian是什麼文呢
[00:12:38.120 --> 00:12:39.840]  可能不知道有沒有聽過
[00:12:39.840 --> 00:12:40.720]  中文也很少翻譯
[00:12:40.720 --> 00:12:42.040]  叫做阿卡德文
[00:12:42.040 --> 00:12:44.960]  就是公元前2000年一個舌形文字
[00:12:44.960 --> 00:12:47.240]  所以你看到這些是泥板
[00:12:47.240 --> 00:12:47.920]  是泥板
[00:12:47.920 --> 00:12:48.440]  是什麼呢
[00:12:48.440 --> 00:12:52.360]  它是用三角形的刻字
[00:12:52.360 --> 00:12:54.720]  幾個三角形組成一個字母
[00:12:54.720 --> 00:12:56.520]  所以大量三角形
[00:12:56.520 --> 00:12:58.160]  其實我們看這些
[00:12:58.160 --> 00:13:00.280]  我們都覺得怎麼刻字
[00:13:00.280 --> 00:13:01.920]  很細微
[00:13:01.920 --> 00:13:02.840]  其實都佩服的
[00:13:02.840 --> 00:13:04.160]  你看看這些
[00:13:04.160 --> 00:13:08.160]  你會看到人類很早期的文字就是這樣的
[00:13:08.160 --> 00:13:08.840]  很細微
[00:13:08.840 --> 00:13:10.080]  希伯來文你會看
[00:13:10.080 --> 00:13:11.560]  你都會看到很仔細
[00:13:11.560 --> 00:13:13.840]  但這些每個三角形刻字
[00:13:13.840 --> 00:13:14.880]  是泥板
[00:13:14.880 --> 00:13:16.240]  是一些舌形文字
[00:13:16.240 --> 00:13:17.880]  是泥板的Arcadian文字
[00:13:17.880 --> 00:13:21.640]  那麼固然是講創造
[00:13:21.640 --> 00:13:23.200]  會提到創造題材
[00:13:23.200 --> 00:13:25.040]  我想和大家去看一看
[00:13:25.040 --> 00:13:27.840]  左邊大家未必熟悉的
[00:13:27.840 --> 00:13:28.840]  如果坐得後
[00:13:28.840 --> 00:13:30.400]  可能都會有些細
[00:13:30.400 --> 00:13:32.840]  我盡量讀給大家聽
[00:13:32.840 --> 00:13:34.520]  創世紀我們很熟悉的
[00:13:34.520 --> 00:13:36.200]  起初神創造天地
[00:13:36.200 --> 00:13:37.120]  大地方梁
[00:13:37.120 --> 00:13:39.360]  這個我們用的都是環性版本
[00:13:39.360 --> 00:13:40.400]  大地方梁
[00:13:40.400 --> 00:13:41.760]  渺無生息
[00:13:41.760 --> 00:13:43.480]  深淵上面一片黑暗神的靈
[00:13:43.480 --> 00:13:46.400]  在水面上方盤旋
[00:13:46.400 --> 00:13:50.200]  當然我們知道創世紀創造的主角就是神
[00:13:50.200 --> 00:13:51.480]  或者耶和華
[00:13:51.480 --> 00:13:52.960]  第二章講耶和華
[00:13:52.960 --> 00:13:56.320]  但是這個是古巴比倫
[00:13:56.320 --> 00:13:59.200]  這個大概是公元前十三世紀
[00:13:59.200 --> 00:14:00.840]  很流行的一個文學
[00:14:00.840 --> 00:14:02.200]  其實也很長篇的
[00:14:02.200 --> 00:14:05.480]  主角是Marduk
[00:14:05.480 --> 00:14:08.200]  有些中文叫做馬杜克
[00:14:08.200 --> 00:14:09.640]  是巴比倫神
[00:14:09.640 --> 00:14:10.680]  巴比倫主神
[00:14:10.680 --> 00:14:12.840]  這裡也有一個文化概念
[00:14:12.840 --> 00:14:15.080]  原來古近東每個地方
[00:14:15.080 --> 00:14:16.720]  甚至每個民族
[00:14:16.720 --> 00:14:18.000]  有一個叫做
[00:14:18.000 --> 00:14:20.400]  好像國族神
[00:14:20.400 --> 00:14:22.120]  國家神
[00:14:22.120 --> 00:14:24.720]  所以馬杜克就是巴比倫的神
[00:14:24.720 --> 00:14:26.920]  耶和華就是希伯來人的神
[00:14:26.920 --> 00:14:28.600]  埃及也有他的神
[00:14:28.600 --> 00:14:29.920]  叫做Ra太陽神
[00:14:29.920 --> 00:14:30.640]  埃及人的神
[00:14:30.640 --> 00:14:31.880]  每個都有的
[00:14:31.880 --> 00:14:33.600]  摩亞就是Khmoj
[00:14:33.600 --> 00:14:34.880]  就是這樣
[00:14:34.880 --> 00:14:36.400]  不同的貧族都有神
[00:14:36.400 --> 00:14:39.520]  其實每一個記載都是
[00:14:39.520 --> 00:14:43.560]  想講究竟馬杜克是如何成為至高神
[00:14:43.560 --> 00:14:46.080]  這裡由太初開始講
[00:14:46.080 --> 00:14:47.760]  上方諸天尚未存在
[00:14:47.760 --> 00:14:49.360]  下方大地尚未形成
[00:14:49.360 --> 00:14:52.520]  然後眾神就是Apsu和Tiamat
[00:14:52.520 --> 00:14:53.960]  這裡我盡量保留英文
[00:14:53.960 --> 00:14:54.840]  因為很難翻譯
[00:14:54.840 --> 00:14:56.240]  翻譯了可能更難看
[00:14:56.240 --> 00:14:58.280]  Apsu和Tiamat是什麼呢
[00:14:58.280 --> 00:14:59.880]  就是一個淡水
[00:14:59.880 --> 00:15:01.320]  一個咸水
[00:15:01.320 --> 00:15:03.440]  Apsu就是阿卡德文
