
[00:00:00.000 --> 00:00:27.940]  在這裡代表環球電影工會歡迎大家出席我們今天晚上的專題講座
[00:04:32.620 --> 00:04:38.380]  求祢自己親自來加添我們的力量
[00:04:38.380 --> 00:04:44.060]  讓我們待會在學習的時間都靠著主的恩典
[00:04:44.060 --> 00:04:48.300]  我們來聽得明白
[00:04:48.300 --> 00:04:53.740]  也都是反思今天講完要和我們分享的訊息
[00:04:53.740 --> 00:04:59.100]  願祢自己親自將祢的聖靈親自來引領我們
[00:04:59.100 --> 00:05:02.820]  讓我們明白祢的心意更多
[00:05:02.820 --> 00:05:06.940]  也都是更加的能夠與祢建立更親密的關係
[00:05:06.940 --> 00:05:11.580]  以致我們心靈的伺服都能夠更加去圍繞祢的聖靈
[00:05:11.580 --> 00:05:16.140]  我們恭請祢將今天晚上的時間完全仰望在父母的手裏
[00:05:16.140 --> 00:05:19.900]  也都將我們的講完過目標博士交在祢的手中
[00:05:19.900 --> 00:05:22.140]  求祢親自伺服祢自己的徒人
[00:05:22.140 --> 00:05:26.380]  讓祢在待會講解的時候講解得明白
[00:05:26.380 --> 00:05:30.180]  也都帶著屬靈的能力讓弟兄姊妹
[00:05:30.180 --> 00:05:33.300]  能夠將這條訊息傳在心裏面
[00:05:33.300 --> 00:05:36.060]  來到付出合祢心意的生活
[00:05:36.060 --> 00:05:37.300]  明白祢的聖命
[00:05:37.300 --> 00:05:42.340]  我們同心抱道仰望奉靠耶穌基督的聖命
[00:05:42.340 --> 00:05:45.820]  好 以下簡單介紹一下我們今天晚上的講員
[00:05:45.820 --> 00:05:47.540]  是郭鴻彪博士
[00:05:47.540 --> 00:05:51.180]  郭博士是德國漢堡大學的神學博士
[00:05:51.180 --> 00:05:54.700]  也是現任的建道神學院的副院長
[00:05:54.700 --> 00:05:57.420]  我們有請郭博士跟我們分享
[00:05:57.420 --> 00:06:15.140]  各位弟兄姊妹晚安
[00:06:15.140 --> 00:06:22.900]  很感恩環球天道這裏邀請我跟大家分享一個題目
[00:06:22.900 --> 00:06:25.420]  就是「對應存在疑問的信仰」
[00:06:25.420 --> 00:06:29.220]  聽名字其實都幾特別
[00:06:29.220 --> 00:06:32.140]  都不像一般講聖經的題目
[00:06:32.140 --> 00:06:37.580]  其實我們很多基督徒都有一個這樣的感受
[00:06:37.580 --> 00:06:39.260]  信了上帝之後
[00:06:39.260 --> 00:06:41.140]  有什麼疑問都解決的
[00:06:41.140 --> 00:06:43.700]  有時我們都會這樣想
[00:06:43.700 --> 00:06:47.620]  但是人生的很多的問題
[00:06:47.620 --> 00:06:49.980]  其實我們不是有所有答案的
[00:06:49.980 --> 00:06:52.180]  你一路走下去你會發覺
[00:06:52.180 --> 00:06:56.580]  問題是比我們想像的更加多
[00:06:56.580 --> 00:07:00.540]  一般基督徒我們不會主動去找一些問題
[00:07:00.540 --> 00:07:02.940]  即是我們搬屋都很累
[00:07:02.940 --> 00:07:05.940]  還要找這麼多問題出來做什麼呢
[00:07:05.940 --> 00:07:10.340]  而是我們在生活不同的時候
[00:07:10.340 --> 00:07:15.180]  我們會引發我們很多的疑問
[00:07:15.180 --> 00:07:16.660]  我未講下去之前
[00:07:16.660 --> 00:07:19.820]  我都要多謝我們環球天道的鴻峰
[00:07:19.820 --> 00:07:22.540]  將我的筆記給了大家
[00:07:22.540 --> 00:07:24.540]  但是我發現原來我那些錯字
[00:07:24.540 --> 00:07:28.380]  我一會兒告訴你在哪裡錯了你改回去
[00:07:28.380 --> 00:07:33.580]  其實我們去深化我們對上帝的認識
[00:07:33.580 --> 00:07:37.820]  始終都是要跟我們日常生活的經驗有關係
[00:07:37.820 --> 00:07:39.340]  講起日常生活經驗
[00:07:39.340 --> 00:07:40.820]  我們有很多個範圍的
[00:07:40.820 --> 00:07:43.540]  由香港去到世界都有的
[00:07:43.540 --> 00:07:47.580]  其實很多的課題都引發我們的信仰思考
[00:07:47.580 --> 00:07:50.020]  如果我們是善情少少
[00:07:50.020 --> 00:07:54.260]  大陸找福縣的事都會令到我們很多的思考
[00:07:54.260 --> 00:07:56.620]  即是這些很激情的
[00:07:56.620 --> 00:07:58.780]  令到我們的情緒起波動的
[00:07:58.780 --> 00:08:01.820]  又或者是遠少少
[00:08:01.820 --> 00:08:06.460]  即是以色列和美國攻打伊朗
[00:08:06.460 --> 00:08:08.220]  可能你說我們不關好事
[00:08:08.220 --> 00:08:11.420]  不過有可能你的親戚朋友
[00:08:11.420 --> 00:08:14.900]  他訂了機票在杜拜轉機
[00:08:14.900 --> 00:08:18.180]  突然間他要改不在杜拜轉
[00:08:18.180 --> 00:08:20.660]  或者你有沒有聽過有些人
[00:08:20.660 --> 00:08:24.900]  在杜拜另外去買機票
[00:08:24.900 --> 00:08:29.660]  買幾萬元的機票離開都出現
[00:08:29.660 --> 00:08:32.300]  所以遠的地方發生事
[00:08:32.300 --> 00:08:35.340]  都影響我們生活受影響
[00:08:35.340 --> 00:08:38.540]  開始會問究竟為什麼會這樣
[00:08:38.540 --> 00:08:41.020]  這個世界是什麼世界
[00:08:41.020 --> 00:08:45.180]  講遠少少美國和以色列攻打伊朗
[00:08:45.180 --> 00:08:47.780]  以色列又打黎巴嫩
[00:08:47.780 --> 00:08:52.660]  俄烏戰爭這些幾乎天天在電視都會見到的
[00:08:52.660 --> 00:08:57.020]  還有其他地區的緊張關係
[00:08:57.020 --> 00:08:58.820]  我們都會想很多問題
[00:08:58.820 --> 00:09:01.020]  會不會再打仗
[00:09:01.020 --> 00:09:02.700]  會不會有第三次世界大戰
[00:09:02.700 --> 00:09:05.100]  這些問題會出來的
[00:09:05.100 --> 00:09:08.220]  大家留心一下特朗普
[00:09:08.220 --> 00:09:10.340]  有些人批評他
[00:09:10.340 --> 00:09:14.340]  大家不知有沒有注意到其實在美國
[00:09:14.340 --> 00:09:17.900]  有些牧師和基督徒是很支持他的
[00:09:17.900 --> 00:09:19.620]  所以我們港獨都很小心
[00:09:19.620 --> 00:09:21.300]  因為你批評他的時候
[00:09:21.300 --> 00:09:25.020]  可能台大那些人是他的粉絲
[00:09:25.020 --> 00:09:26.940]  在美國有
[00:09:26.940 --> 00:09:30.340]  你去Google一下
[00:09:30.340 --> 00:09:32.700]  你就知道美國南部
[00:09:32.700 --> 00:09:36.660]  起碼有特朗普的支持者
[00:09:36.660 --> 00:09:41.260]  Robert Jeffress一個Franklin Graham
[00:09:41.260 --> 00:09:44.260]  他們都是鐵粉
[00:09:44.260 --> 00:09:46.940]  你看到他
[00:09:46.940 --> 00:09:49.340]  不是今天才可以撐特朗普
[00:09:49.340 --> 00:09:52.220]  今晚我不會準備講這些問題
[00:09:52.220 --> 00:09:56.260]  但我會引發大家去想一系列事情
[00:09:56.260 --> 00:09:58.660]  美國有南北戰爭
[00:09:58.660 --> 00:10:01.060]  大家記不記得歷史上
[00:10:01.060 --> 00:10:04.820]  南北戰爭其中一個關鍵就是
[00:10:04.820 --> 00:10:09.620]  釋放黑人的奴隸
[00:10:09.620 --> 00:10:13.340]  黑人的奴隸對南方的人來說
[00:10:13.340 --> 00:10:18.860]  他們覺得合理是他們財產的一部份
[00:10:18.860 --> 00:10:21.100]  雖然打贏南北戰爭
[00:10:21.100 --> 00:10:24.740]  那個元光法案就說大家要平等
[00:10:24.740 --> 00:10:29.260]  但南部卻是有一種叫做分辨卻平等
[00:10:29.260 --> 00:10:32.820]  你聽到分辨大敵都算平等
[00:10:32.820 --> 00:10:34.940]  Separate but equal
[00:10:34.940 --> 00:10:36.500]  即是甚麼意思
[00:10:36.500 --> 00:10:40.300]  黑人和白人是分開學校讀書的
[00:10:40.300 --> 00:10:43.220]  但這樣是沒有種族歧視的
[00:10:43.220 --> 00:10:44.220]  你明白嗎
[00:10:44.220 --> 00:10:47.300]  你聽過以前我們
[00:10:47.300 --> 00:10:50.420]  華人與狗不得內進那些牌
[00:10:50.420 --> 00:10:51.620]  你就明白了
[00:10:51.620 --> 00:10:54.020]  即是有些人是
[00:10:54.020 --> 00:10:56.300]  不可以享有同樣權利
[00:10:56.300 --> 00:10:58.380]  在美國南部就有這樣的事情
[00:10:58.380 --> 00:11:00.340]  即是黑人和白人是
[00:11:00.340 --> 00:11:02.340]  Separate but equal
[00:11:02.340 --> 00:11:04.420]  他們都是覺得沒有問題的
[00:11:04.420 --> 00:11:09.660]  基督徒都覺得有奴隸是沒有問題的
[00:11:09.660 --> 00:11:16.940]  我其實最近有機會去英國的布里斯托
[00:11:16.940 --> 00:11:20.420]  布里斯托裏面有一間衛斯理博物館
[00:11:20.420 --> 00:11:22.500]  如果你們有機會去英國旅行
[00:11:22.500 --> 00:11:24.380]  你試一下去看看
[00:11:24.380 --> 00:11:26.980]  裏面有甚麼特別的東西吸引我呢
[00:11:26.980 --> 00:11:30.380]  裏面其實有很多的資料講到
[00:11:30.380 --> 00:11:37.820]  衛斯理和推翻英國的奴隸制度是有關係的
[00:11:37.820 --> 00:11:41.220]  亦都有些人是讓我明白到
[00:11:41.220 --> 00:11:44.020]  其實英國人都有奴隸的
[00:11:44.020 --> 00:11:46.780]  不過他們的奴隸就不是在英國的
[00:11:46.780 --> 00:11:48.380]  即是那些黑人奴隸在哪裏呢
[00:11:48.380 --> 00:11:49.500]  在中美周圍
[00:11:49.500 --> 00:11:51.060]  Jamaica那裏
[00:11:51.060 --> 00:11:52.580]  在那裏種甚麼呢
[00:11:52.580 --> 00:12:02.940]  是種些蔗或者種些其他的植物來幫他們賺錢的
[00:12:02.940 --> 00:12:07.020]  所以布里斯托那裏是有很多很有錢的原因
[00:12:07.020 --> 00:12:12.580]  因為它有很多奴隸在中美周圍幫他們賺錢
[00:12:12.580 --> 00:12:14.140]  但是呢
[00:12:14.140 --> 00:12:19.100]  大家要知道衛斯理和推翻英國的那些人
[00:12:19.100 --> 00:12:27.220]  去要求國會去禁止那個奴隸的買賣
[00:12:27.220 --> 00:12:30.060]  你會發覺如果有這些事情
[00:12:30.060 --> 00:12:33.020]  基督徒是參與的很重要的
[00:12:33.020 --> 00:12:35.740]  而英國禁止了奴隸買賣
[00:12:35.740 --> 00:12:41.020]  還要出一筆錢報償給那些奴隸主的損失
[00:12:41.020 --> 00:12:43.020]  所以其實絕不簡單的
[00:12:43.020 --> 00:12:47.460]  在這裏大家要知道英國和美國是有少許不同的
[00:12:47.460 --> 00:12:50.380]  美國的南部的白人
[00:12:50.380 --> 00:12:57.100]  他是有很多黑人奴隸幫他們去做苦工
[00:12:57.100 --> 00:12:58.380]  即是賺錢
[00:12:58.380 --> 00:13:03.140]  英國人的奴隸是在中美周圍幫他們賺錢
[00:13:03.140 --> 00:13:05.420]  你明白差異是甚麼嗎
[00:13:05.420 --> 00:13:09.900]  我一會兒會講到後面有本書介紹給你聽
[00:13:09.900 --> 00:13:13.340]  就是我看那本書的作者是一個猶太女士
[00:13:13.340 --> 00:13:18.060]  她寫了一本叫《父輩的罪案》一會兒會有書名
[00:13:18.060 --> 00:13:20.700]  她比較在希特拉的時候
[00:13:20.700 --> 00:13:24.500]  那些猶太人和南北戰爭的時候
[00:13:24.500 --> 00:13:27.140]  那些黑人奴隸的情況
[00:13:27.140 --> 00:13:29.140]  其實兩件事是很難比較的
[00:13:29.140 --> 00:13:31.780]  但她就做了這樣的比較
[00:13:31.780 --> 00:13:35.140]  而我只是特別用一個例子講
[00:13:35.140 --> 00:13:38.420]  她說其實在美國有很多的混血兒
[00:13:38.420 --> 00:13:40.060]  即是很多混血兒
[00:13:40.060 --> 00:13:42.460]  黑人和白人的混血兒
[00:13:42.460 --> 00:13:45.620]  但你想想第一代的這些人
[00:13:45.620 --> 00:13:47.900]  不是很多黑人和白人結婚的
[00:13:47.900 --> 00:13:50.660]  但這些混血兒是怎樣來的呢
[00:13:50.660 --> 00:13:53.980]  大家可以推想一下或者估計一下
[00:13:53.980 --> 00:13:55.740]  這位作者就說
[00:13:55.740 --> 00:14:00.020]  這一批的混血兒其實就是那些奴隸主
[00:14:00.020 --> 00:14:06.460]  在家裏強暴了那些女性的黑人的奴隸
[00:14:06.460 --> 00:14:10.500]  所以就有第一批的這些混血兒出來
[00:14:10.500 --> 00:14:13.980]  這批混血兒其實是沒有爸爸的
[00:14:13.980 --> 00:14:17.740]  即是白人的爸爸不會當他們是兒子
[00:14:17.740 --> 00:14:21.700]  所以這些歷史都讓我們想到很多事情
[00:14:21.700 --> 00:14:25.620]  這些問題究竟我怎樣看這個信仰呢
[00:14:25.620 --> 00:14:28.700]  今次晚上我不是進入這個部份講這些事
[00:14:28.700 --> 00:14:32.660]  但由這些例子引發我們去想想
[00:14:32.660 --> 00:14:37.500]  種族主義或者是階級主義
[00:14:37.500 --> 00:14:40.300]  或者是今時今日的民族主義
[00:14:40.300 --> 00:14:41.980]  究竟是一回甚麼事
[00:14:41.980 --> 00:14:45.420]  為甚麼有些徒兒會覺得是沒有問題的呢
[00:14:45.420 --> 00:14:47.700]  我就不講這些那麼遠了
[00:14:47.700 --> 00:14:50.820]  但這些都是值得我們去引發我們去問
[00:14:50.820 --> 00:14:52.780]  我究竟信些甚麼
[00:14:52.780 --> 00:14:54.420]  我怎樣看上帝
[00:14:54.420 --> 00:14:56.940]  我怎樣看我的習人
[00:14:56.940 --> 00:14:59.180]  我先講一下香港的情況開始
[00:14:59.180 --> 00:15:00.900]  然後再講一下世界
[00:15:00.900 --> 00:15:03.260]  先去想到大家一起想
[00:15:03.260 --> 00:15:06.060]  我和你信的上帝
[00:15:06.060 --> 00:15:08.900]  他管的範圍有多大
[00:15:08.900 --> 00:15:13.500]  我們的上帝是否只管自己個人的事
[00:15:13.500 --> 00:15:16.300]  還是他管著全世界的事
[00:15:16.300 --> 00:15:19.740]  我先講一個例子
[00:15:19.740 --> 00:15:23.340]  這是我自己想出來的笑話
[00:15:23.340 --> 00:15:28.660]  你知道香港的人對拜偶像是很有講究的
[00:15:28.660 --> 00:15:30.260]  為甚麼講究呢
[00:15:30.260 --> 00:15:36.300]  廚房又有一個總君
[00:15:36.300 --> 00:15:38.060]  我不講太多名字
[00:15:38.060 --> 00:15:42.820]  總之有個偶像的職責範圍就是廚房
[00:15:42.820 --> 00:15:45.780]  有些偶像的職責範圍就是考試
[00:15:45.780 --> 00:15:48.060]  你看到有些人的子女讀書
[00:15:48.060 --> 00:15:49.900]  人家去那裏拜拜
[00:15:49.900 --> 00:15:54.220]  有些偶像的任務就是負責姻緣的
[00:15:54.220 --> 00:15:59.100]  有些偶像的任務就是負責財伯的
[00:15:59.100 --> 00:16:02.860]  你會發覺原來我們華人想得很仔細
[00:16:02.860 --> 00:16:05.660]  每個偶像負責一件事
[00:16:05.660 --> 00:16:08.460]  我們就當作橫期篇去想一下
[00:16:08.460 --> 00:16:13.540]  譬如你想一下排隊的情況
[00:16:13.540 --> 00:16:14.780]  排隊很厲害的
[00:16:14.780 --> 00:16:18.460]  有時去拿一些東西
[00:16:18.460 --> 00:16:19.780]  會不會有一個情況
[00:16:19.780 --> 00:16:25.220]  你去某個偶像的部門排隊的時間
[00:16:25.220 --> 00:16:31.020]  你走過去其實你是想去為你的兒子求考試的
[00:16:31.020 --> 00:16:32.140]  不過你排錯隊
[00:16:32.140 --> 00:16:34.980]  你一時不覺眼見到一大堆人
[00:16:34.980 --> 00:16:37.700]  你又不看隊頭是甚麼
[00:16:37.700 --> 00:16:39.700]  你去了求姻緣那裏
[00:16:39.700 --> 00:16:42.140]  但你排了一個小時
[00:16:42.140 --> 00:16:46.380]  你會怎樣呢
[00:16:46.380 --> 00:16:49.540]  如果櫃檯偶像的職工說
[00:16:49.540 --> 00:16:52.740]  我們這裏是搞婚姻的
[00:16:52.740 --> 00:16:54.300]  你搞考試
[00:16:54.300 --> 00:16:56.980]  麻煩你再排我旁邊的隊
[00:16:56.980 --> 00:16:58.180]  你會怎樣呢
[00:16:58.180 --> 00:16:59.780]  我就想像
[00:16:59.780 --> 00:17:03.620]  你知道我們這些人很會說話
[00:17:03.620 --> 00:17:05.620]  我排了一個小時
[00:17:05.620 --> 00:17:07.060]  我很早就下來了
[00:17:07.060 --> 00:17:08.060]  或者說得嚴重一點
[00:17:08.060 --> 00:17:11.900]  我昨晚在這裏已經在椅子上等了
[00:17:11.900 --> 00:17:13.900]  其實你可不可以將我的訴求
[00:17:13.900 --> 00:17:18.020]  傳給你旁邊的部門的同事
[00:17:18.020 --> 00:17:23.580]  我就想那個偶像櫃檯的那個人就會說
[00:17:23.580 --> 00:17:28.740]  其實我們是不會幫旁邊的部門傳遞訊息的
[00:17:28.740 --> 00:17:31.020]  可能你就會再逼一逼他
[00:17:31.020 --> 00:17:34.540]  喂 其實你沒有跨部門的溝通的嗎
[00:17:34.540 --> 00:17:38.060]  你可不可以兼顧我的訴求
[00:17:38.060 --> 00:17:40.580]  可能他會說我們暫時都沒有
[00:17:40.580 --> 00:17:42.940]  但這個例子又可以說甚麼呢
[00:17:42.940 --> 00:17:47.540]  其實偶像之中有個最頂頭的大偶像
[00:17:47.540 --> 00:17:48.580]  你明不明白
[00:17:48.580 --> 00:17:53.740]  你那些偶像有誰來主持跨部門的會議
[00:17:53.740 --> 00:17:56.100]  那你想一想的時候
[00:17:56.100 --> 00:17:59.340]  原來我們人間見到很多人
[00:17:59.340 --> 00:18:01.500]  他去拜這個 去拜那個
[00:18:01.500 --> 00:18:04.100]  其實他沒有想過背後
[00:18:04.100 --> 00:18:10.300]  他自己怎樣看後面那種人的靈界
[00:18:10.300 --> 00:18:12.700]  他只是想著心安
[00:18:12.700 --> 00:18:17.180]  他沒有想過有沒有一個更大的主宰
[00:18:17.180 --> 00:18:20.420]  我舉這個例子的原因想給我們看
[00:18:20.420 --> 00:18:22.620]  第一樣我想和大家講的就是
[00:18:22.620 --> 00:18:24.100]  求籤
[00:18:24.100 --> 00:18:26.660]  是否可以知道歷史的發展
[00:18:26.660 --> 00:18:30.620]  或者是否可以知道我人生故事的事
[00:18:30.620 --> 00:18:32.660]  這件事很陌生
[00:18:32.660 --> 00:18:34.780]  但這件事和我們信仰很有關係
[00:18:34.780 --> 00:18:39.340]  我們在上帝知不知道我未來的事
[00:18:39.340 --> 00:18:40.340]  你想一想
[00:18:40.340 --> 00:18:42.780]  上帝知不知道我未來的事
[00:18:42.780 --> 00:18:44.580]  或者我要知道我未來的事的時候
[00:18:44.580 --> 00:18:45.620]  我去問上帝
[00:18:45.620 --> 00:18:47.460]  上帝能不能告訴我
[00:18:47.460 --> 00:18:49.140]  第二個問題其實闊一點
[00:18:49.140 --> 00:18:51.620]  不只是講求籤
[00:18:51.620 --> 00:18:55.540]  其實你看看現在很多KOL
[00:18:55.540 --> 00:18:57.740]  你是很大的客觀操控
[00:18:57.740 --> 00:18:59.460]  就好像很專家
[00:18:59.460 --> 00:19:00.660]  他們分辨
[00:19:00.660 --> 00:19:04.140]  即是他講一下世界各種的趨勢那些東西
[00:19:04.140 --> 00:19:07.140]  個個都似模似樣的 是不是
[00:19:07.140 --> 00:19:11.180]  但是你和我怎樣去分辨這些訊息
[00:19:11.180 --> 00:19:13.500]  你怎樣去分辨這些訊息
[00:19:13.500 --> 00:19:15.780]  即是我怎樣去給這些
[00:19:15.780 --> 00:19:18.260]  是在周邊來的訊息
[00:19:18.260 --> 00:19:21.780]  給我一個比較合理的看法
[00:19:21.780 --> 00:19:25.100]  讓我去更加看清楚就是說
[00:19:25.100 --> 00:19:27.700]  上帝是真實的上帝
[00:19:27.700 --> 00:19:31.700]  或者剛才講到的啟示農坊的末世
[00:19:31.700 --> 00:19:33.580]  其實是真實的
[00:19:33.580 --> 00:19:35.820]  是我們現在經歷著的
[00:19:35.820 --> 00:19:39.380]  是民要攻打民 國要攻打國
[00:19:39.380 --> 00:19:41.180]  當然我也都非常非常懷疑
[00:19:41.180 --> 00:19:43.140]  因為我自己講啟示農的時候
[00:19:43.140 --> 00:19:46.100]  我都是講天上的敬拜是很特別的
[00:19:46.100 --> 00:19:50.500]  即是在講不同的問題的中間的時候
[00:19:50.500 --> 00:19:53.060]  為甚麼有一段是講得這麼特別的呢
[00:19:53.060 --> 00:19:54.780]  是很值得我們去想的
[00:19:54.780 --> 00:19:56.540]  譬如說「新天新地」亦都是
[00:19:56.540 --> 00:19:58.100]  講了世界末日突然間
[00:19:58.100 --> 00:20:00.020]  去避開「新天新地」的來頭
[00:20:00.020 --> 00:20:01.900]  究竟重點在哪裏呢
[00:20:01.900 --> 00:20:04.100]  啟示農其實不是只是講他
[00:20:04.100 --> 00:20:05.780]  即是末世的景象
[00:20:05.780 --> 00:20:07.780]  或者令我們有一種恐懼
[00:20:07.780 --> 00:20:10.020]  而是給我們看見
[00:20:10.020 --> 00:20:12.340]  在這個末世的現實裏面
[00:20:12.340 --> 00:20:14.460]  我們應該有天上的敬拜
[00:20:14.460 --> 00:20:18.620]  和等待這個「新天新地」的來頭
[00:20:18.620 --> 00:20:20.620]  所以當我們去想這些問題的時候
[00:20:20.620 --> 00:20:22.340]  並不是無聊的
[00:20:22.340 --> 00:20:25.260]  而是說世人在講這些東西
[00:20:25.260 --> 00:20:26.660]  我們是相信甚麼
[00:20:26.660 --> 00:20:28.780]  那我怎樣幫到我
[00:20:28.780 --> 00:20:31.300]  來去看到這個世界
[00:20:31.300 --> 00:20:33.180]  亦都讓我們更加知道
[00:20:33.180 --> 00:20:37.020]  甚麼叫做我們在世而不屬世
[00:20:37.020 --> 00:20:38.260]  即是我們在世界生活
[00:20:38.260 --> 00:20:40.260]  但我又不屬於這個世界
[00:20:40.260 --> 00:20:43.140]  我怎樣可以有這種情懷呢
[00:20:43.140 --> 00:20:45.060]  即是大家想想
[00:20:45.060 --> 00:20:48.260]  你看到這麼多的世界的混亂的時候
[00:20:48.260 --> 00:20:50.900]  我就是因為沒甚麼錢
[00:20:50.900 --> 00:20:52.700]  我就不會想我的資金
[00:20:52.700 --> 00:20:54.700]  需要放在哪裏
[00:20:54.700 --> 00:20:56.300]  那些很有錢的人
[00:20:56.300 --> 00:20:59.540]  就會問我的資金應該放在哪裏最穩妥
[00:20:59.540 --> 00:21:02.380]  美國打仗的時候美金會不會跌
[00:21:02.380 --> 00:21:07.180]  這些問題那些很有經濟智慧的人才會處理
[00:21:07.180 --> 00:21:08.940]  我們又沒有這個想法
[00:21:08.940 --> 00:21:11.780]  究竟我去哪裏住
[00:21:11.780 --> 00:21:14.900]  才可以不會被飛彈打到下來呢
[00:21:14.900 --> 00:21:19.340]  現在無人機那些飛彈是不會飛的
[00:21:19.340 --> 00:21:21.940]  哪裏才不會那麼容易被打中呢
[00:21:21.940 --> 00:21:28.500]  哪個地方才沒有那麼大的政治的價值
[00:21:28.500 --> 00:21:30.820]  人家打都不會打那裏的
[00:21:30.820 --> 00:21:32.620]  那我就要去那裏住
[00:21:32.620 --> 00:21:34.420]  即是你們現在的人就是這樣
[00:21:34.420 --> 00:21:37.100]  第三個問題我都會問
[00:21:37.100 --> 00:21:40.740]  是不是我們的上帝在掌管人類的歷史呢
[00:21:40.740 --> 00:21:45.060]  還是我們真的想著我們個人的內心平安
[00:21:45.060 --> 00:21:46.300]  或者家庭的幸福
