
[00:00:00.000 --> 00:00:19.000]  我們很感謝神使用了《環聖經道安排1》系列的聖經講座
[00:02:32.000 --> 00:02:37.000]  那個經歷、那個經驗是怎樣幫助到我們
[00:02:37.000 --> 00:02:41.000]  但先前問了怎樣衡量災難的大小呢?
[00:02:41.000 --> 00:02:45.000]  災難已經是顧名思義是大的
[00:02:45.000 --> 00:02:47.000]  那什麼才是小災難呢?
[00:02:47.000 --> 00:02:52.000]  通常是用三方面來量度一個災難的大小
[00:02:52.000 --> 00:02:56.000]  它的力度、它的幅度和它的速度
[00:02:56.000 --> 00:03:00.000]  但是最重要的是時常忽略的
[00:03:00.000 --> 00:03:04.000]  第四個衡量就是它的深度
[00:03:04.000 --> 00:03:09.000]  這個災難的影響究竟有多深入
[00:03:09.000 --> 00:03:16.000]  以致災難之後回復了後遺有什麼變遷
[00:03:16.000 --> 00:03:18.000]  是不是這個災難完結之後
[00:03:18.000 --> 00:03:21.000]  整個世界是不同了
[00:03:21.000 --> 00:03:24.000]  我們來看看小的災難
[00:03:24.000 --> 00:03:30.000]  其實就好像火山、地震、海嘯、水災
[00:03:30.000 --> 00:03:35.000]  完了之後主要的我們就學一學
[00:03:35.000 --> 00:03:40.000]  怎樣下一次預防得更好、怎樣修復得更快
[00:03:40.000 --> 00:03:47.000]  但是事過境遷之後回復和以前一樣
[00:03:47.000 --> 00:03:50.000]  所以我們叫這些都叫做小災難
[00:03:50.000 --> 00:03:53.000]  所學到的東西是有的,但是少的
[00:03:53.000 --> 00:03:58.000]  中的災難就像我們現在新冠的疫情
[00:03:58.000 --> 00:04:02.000]  應對的時候已經是一番功夫了
[00:04:02.000 --> 00:04:07.000]  但是回復到不是以往的常態
[00:04:07.000 --> 00:04:09.000]  是有一個新的常態
[00:04:09.000 --> 00:04:16.000]  所以我們就要學怎樣調整在這個新常態裡面繼續生活
[00:04:16.000 --> 00:04:21.000]  如果不小心、不完善地做這個調整
[00:04:21.000 --> 00:04:25.000]  可以是差之毫釐、謀之千里
[00:04:25.000 --> 00:04:27.000]  我們以為做一點點就夠了
[00:04:27.000 --> 00:04:32.000]  之後我們就知道在這個新常態裡面
[00:04:32.000 --> 00:04:35.000]  我們有疏漏、有崩潰
[00:04:35.000 --> 00:04:39.000]  至於什麼是大的災難呢?
[00:04:39.000 --> 00:04:44.000]  就是那個後遺、那個變遷是很大的
[00:04:44.000 --> 00:04:50.000]  我們有一個新的詞句叫做規範的轉移
[00:04:50.000 --> 00:04:52.000]  Paradigm Shift
[00:04:52.000 --> 00:04:55.000]  是過了這件事之後
[00:04:55.000 --> 00:05:02.000]  整個做事的那些尺度、那些方向等等
[00:05:02.000 --> 00:05:06.000]  都是有一個規範性的轉移
[00:05:06.000 --> 00:05:08.000]  在轉變期裡面
[00:05:08.000 --> 00:05:12.000]  這個處理應對已經是困難了
[00:05:12.000 --> 00:05:17.000]  但是過了之後進入這個規範的轉移
[00:05:17.000 --> 00:05:20.000]  一個全新自然不同的局面
[00:05:20.000 --> 00:05:22.000]  那個困難更大
[00:05:22.000 --> 00:05:26.000]  所以最需要的不單止是調整
[00:05:26.000 --> 00:05:29.000]  簡直是要轉型
[00:05:29.000 --> 00:05:33.000]  我們就從這些大的
[00:05:33.000 --> 00:05:35.000]  好像氣候變化
[00:05:35.000 --> 00:05:40.000]  或者好像是自動化帶來這個社會裡面
[00:05:40.000 --> 00:05:42.000]  工作上面的影響
[00:05:42.000 --> 00:05:45.000]  這些規範性的轉移
[00:05:45.000 --> 00:05:47.000]  我們特別來看一看
[00:05:47.000 --> 00:05:52.000]  我們用了轉型這個詞句
[00:05:52.000 --> 00:05:54.000]  是說在規範轉移之後
[00:05:54.000 --> 00:05:59.000]  我們深度的轉做另外一個的規矩
[00:05:59.000 --> 00:06:02.000]  另外一個的形式來處理
[00:06:02.000 --> 00:06:05.000]  是迎向新的規範
[00:06:05.000 --> 00:06:09.000]  好像很多時候有人說這句話
[00:06:09.000 --> 00:06:11.000]  就之以魚
[00:06:11.000 --> 00:06:13.000]  將一條魚給一個人
[00:06:13.000 --> 00:06:15.000]  是供他一天
[00:06:15.000 --> 00:06:19.000]  幫他應付一天的困難
[00:06:19.000 --> 00:06:22.000]  但是如果你高一個層面
[00:06:22.000 --> 00:06:24.000]  就之以魚
[00:06:24.000 --> 00:06:26.000]  教他怎樣打魚
[00:06:26.000 --> 00:06:28.000]  那就供他一生了
[00:06:28.000 --> 00:06:32.000]  這句話去到20世紀還是很有用
[00:06:32.000 --> 00:06:34.000]  但是來到21世紀
[00:06:34.000 --> 00:06:38.000]  有很多很快的規範轉移
[00:06:38.000 --> 00:06:41.000]  轉移之後又再來轉移
[00:06:41.000 --> 00:06:46.000]  這句話的用處降低了很多
[00:06:46.000 --> 00:06:48.000]  規範轉移就是說
[00:06:48.000 --> 00:06:53.000]  打魚再不是你的新的常態了
[00:06:53.000 --> 00:06:56.000]  現在要轉做狩獵了
[00:06:56.000 --> 00:06:58.000]  或者轉做牧竹了
[00:06:58.000 --> 00:07:00.000]  或者轉做牧農了
[00:07:00.000 --> 00:07:03.000]  你看這些轉變
[00:07:03.000 --> 00:07:05.000]  你學會打魚
[00:07:05.000 --> 00:07:08.000]  對你狩獵的幫助是很小的
[00:07:08.000 --> 00:07:12.000]  全部一些的方法
[00:07:12.000 --> 00:07:14.000]  一些的方向
[00:07:14.000 --> 00:07:18.000]  全部都要重新的轉型
[00:07:18.000 --> 00:07:22.000]  調節、調整是不足夠的
[00:07:22.000 --> 00:07:27.000]  在這個檢視災難經歷的再用的時候
[00:07:27.000 --> 00:07:32.000]  最困難的不是在處理應對
[00:07:32.000 --> 00:07:36.000]  而是在這個善後的跟進
[00:07:36.000 --> 00:07:40.000]  為什麼用這麼長的引言
[00:07:40.000 --> 00:07:42.000]  我們來說這個呢?
[00:07:42.000 --> 00:07:47.000]  因為我們要看到這一點的真理
[00:07:47.000 --> 00:07:50.000]  有沒有可能在過往的經歷裡
[00:07:50.000 --> 00:07:52.000]  我們拿到一些幫助
[00:07:52.000 --> 00:07:55.000]  以致我們轉型
[00:07:55.000 --> 00:07:57.000]  轉得容易一些
[00:07:57.000 --> 00:08:01.000]  並且更加接近神的心意呢?
[00:08:01.000 --> 00:08:05.000]  一看原來每一個信徒
[00:08:05.000 --> 00:08:07.000]  只要你信了主
[00:08:07.000 --> 00:08:13.000]  我們每一個都應該有相當的轉型的經驗
[00:08:13.000 --> 00:08:17.000]  在我們應該有這些轉型的經驗裡
[00:08:17.000 --> 00:08:19.000]  應該給我們很多提示
[00:08:19.000 --> 00:08:25.000]  我們面對世界上這些新的規範的時候
[00:08:25.000 --> 00:08:28.000]  我們應該怎樣做轉型
[00:08:28.000 --> 00:08:32.000]  為什麼說每一個信徒都應該有相當的經驗呢?
[00:08:32.000 --> 00:08:37.000]  就是因為我們每一個信徒都接受了救恩
[00:08:37.000 --> 00:08:43.000]  接受了救恩是帶來我們一個轉型的
[00:08:43.000 --> 00:08:45.000]  重要的三個因素
[00:08:45.000 --> 00:08:48.000]  一、我們信徒要醒覺到
[00:08:48.000 --> 00:08:50.000]  我們接受了救恩
[00:08:50.000 --> 00:08:54.000]  我們是有一個轉型的經驗
[00:08:54.000 --> 00:08:56.000]  第二、是要透徹
[00:08:56.000 --> 00:08:59.000]  我們不單止知道有這回事
[00:08:59.000 --> 00:09:03.000]  我們要透徹明白、清二、誠性
[00:09:03.000 --> 00:09:06.000]  究竟是什麼一回事
[00:09:06.000 --> 00:09:08.000]  當我們透徹知道之後
[00:09:08.000 --> 00:09:13.000]  我們就看到原來我們在救恩裡有轉型
[00:09:13.000 --> 00:09:14.000]  而這個轉型的經驗
[00:09:14.000 --> 00:09:22.000]  我們可以用在很多前面規範上的轉型
[00:09:22.000 --> 00:09:24.000]  第三方面就是吸取
[00:09:24.000 --> 00:09:31.000]  把這個屬靈的經歷放入我們在世界上的生活裡
[00:09:31.000 --> 00:09:36.000]  醒覺、透徹、明白、吸取
[00:09:36.000 --> 00:09:40.000]  在這個課題探討得最詳盡的
[00:09:40.000 --> 00:09:43.000]  就是保羅兩卷的書信
[00:09:43.000 --> 00:09:45.000]  是《羅馬書》和《爾忽所書》
[00:09:45.000 --> 00:09:47.000]  我們就看看這兩卷書
[00:09:47.000 --> 00:09:50.000]  先看先寫成的《羅馬書》
[00:09:50.000 --> 00:09:56.000]  《羅馬書》在這裡說到規範的轉移
[00:09:56.000 --> 00:10:00.000]  其實是至少說了三次
[00:10:00.000 --> 00:10:04.000]  我們就特別在這三次裡面對比一下
[00:10:04.000 --> 00:10:08.000]  因為三次是從三個不同的角度
[00:10:08.000 --> 00:10:12.000]  甚至是三個不同的維度來說出來的
[00:10:12.000 --> 00:10:15.000]  第一次在《羅馬書》第五章
[00:10:15.000 --> 00:10:16.000]  在一至四章
[00:10:16.000 --> 00:10:23.000]  保羅已經詳細說到我們每個人都落在這個罪況裡面
[00:10:23.000 --> 00:10:29.000]  在第五章他就帶出這個罪況的源由
[00:10:29.000 --> 00:10:32.000]  很厄要的來說那個基礎是什麼
[00:10:32.000 --> 00:10:36.000]  為什麼我們落到這個地步呢?
[00:10:36.000 --> 00:10:40.000]  第五章上一半就說到
[00:10:40.000 --> 00:10:42.000]  因為我們的始祖亞當一人
[00:10:42.000 --> 00:10:45.000]  就進到我們裡面
[00:10:45.000 --> 00:10:49.000]  我們不是為了亞當犯了的原罪
[00:10:49.000 --> 00:10:54.000]  我們一直背負這個罪責
[00:10:54.000 --> 00:10:59.000]  而是我們自己有了這個罪性
[00:10:59.000 --> 00:11:03.000]  我們背負的是我們自己犯罪的罪責
[00:11:03.000 --> 00:11:05.000]  但是因為亞當始祖犯罪
[00:11:05.000 --> 00:11:08.000]  所以這個罪性就進來了
[00:11:08.000 --> 00:11:13.000]  但是同樣的
[00:11:13.000 --> 00:11:16.000]  因為一個道成肉身的人
[00:11:16.000 --> 00:11:17.000]  耶穌基督
[00:11:17.000 --> 00:11:21.000]  他就將舊恩帶到我們中間
[00:11:21.000 --> 00:11:25.000]  很厄要的來說到這個源由
[00:11:25.000 --> 00:11:29.000]  我們要明白《羅馬書》第五章第一次說
[00:11:29.000 --> 00:11:32.000]  是集中說那個源由
[00:11:32.000 --> 00:11:37.000]  這裡沒有說到中間的細節和次序等等
[00:11:37.000 --> 00:11:39.000]  那個基礎是怎麼樣的
[00:11:39.000 --> 00:11:42.000]  然後第二篇
[00:11:42.000 --> 00:11:46.000]  《羅馬書》第七章和第八章
[00:11:46.000 --> 00:11:48.000]  是再一次說順
[00:11:48.000 --> 00:11:51.000]  我們進入七至八章之前
[00:11:51.000 --> 00:11:55.000]  我們要看一看舊恩是一回什麼事
[00:11:55.000 --> 00:11:58.000]  是將整個聖經的神學
[00:11:58.000 --> 00:12:00.000]  我們拼在一起來看的時候
[00:12:00.000 --> 00:12:04.000]  看到舊恩原來是分成三部分
[00:12:04.000 --> 00:12:08.000]  第一部分就是我們得到赦免
[00:12:08.000 --> 00:12:11.000]  那個罪名是沒有了
[00:12:11.000 --> 00:12:13.000]  我們叫這個做清義
[00:12:13.000 --> 00:12:17.000]  這個是舊恩最初的一部分
[00:12:17.000 --> 00:12:20.000]  是一次過的
[00:12:20.000 --> 00:12:23.000]  一下子的我們就得到這個清義了
[00:12:23.000 --> 00:12:26.000]  只要我們接受耶穌基督做我們的救主
[00:12:26.000 --> 00:12:31.000]  第三部分就是最後的這個除罪
[00:12:31.000 --> 00:12:36.000]  除罪不是一開始的除去罪名
[00:12:36.000 --> 00:12:40.000]  這裡說到除罪是除去罪性
[00:12:40.000 --> 00:12:45.000]  當我們接受了我們的新的身體
[00:12:45.000 --> 00:12:49.000]  我們重新被神創造的時候
[00:12:49.000 --> 00:12:52.000]  我們聖經很多時候說我們得了榮耀
[00:12:52.000 --> 00:12:54.000]  罪性除去
[00:12:54.000 --> 00:12:56.000]  所以我們得到榮耀
[00:12:56.000 --> 00:13:01.000]  因為一下子的神就在我們身上造成這個滋供
[00:13:01.000 --> 00:13:07.000]  在中間的這一大段我們就是聖罪
[00:13:07.000 --> 00:13:11.000]  就是說那個罪性雖然仍然在我們身上
[00:13:11.000 --> 00:13:14.000]  我們已經沒有了這個罪名
[00:13:14.000 --> 00:13:15.000]  赦了罪了
[00:13:15.000 --> 00:13:19.000]  那個罪性令我們不斷犯罪
[00:13:19.000 --> 00:13:23.000]  但是當我們有主耶穌基督在我們心裡面
[00:13:23.000 --> 00:13:25.000]  當我們被聖靈高獎的時候
[00:13:25.000 --> 00:13:28.000]  這段時候我們是可以勝過罪的
[00:13:28.000 --> 00:13:31.000]  這段時候我們叫做成性
[00:13:31.000 --> 00:13:36.000]  和清二得榮不同的是一個很長的過程
[00:13:36.000 --> 00:13:40.000]  我們慢慢一步一步一步一步地做
[00:13:40.000 --> 00:13:45.000]  清二、成性、得榮是救恩的三部分
[00:13:45.000 --> 00:13:48.000]  是時間上三個不同的點
[00:13:48.000 --> 00:13:50.000]  有了這個背景
[00:13:50.000 --> 00:13:52.000]  我們就可以轉進去看一看
[00:13:52.000 --> 00:13:54.000]  《羅馬書》七至八章
[00:13:54.000 --> 00:13:57.000]  《羅馬書》第五章我們已經講過了
[00:13:57.000 --> 00:14:02.000]  那一段主要是講到原由
[00:14:02.000 --> 00:14:05.000]  究竟我們怎樣得到這個罪性
[00:14:05.000 --> 00:14:11.000]  究竟耶穌基督怎樣叫我們在這個罪上掙脫出來
[00:14:11.000 --> 00:14:14.000]  集中點是原由
[00:14:14.000 --> 00:14:19.000]  七至八章的集中點是在成性生活
[00:14:19.000 --> 00:14:21.000]  留意那個顏色
[00:14:21.000 --> 00:14:24.000]  我是用藍色來講清二
[00:14:24.000 --> 00:14:26.000]  用綠色來講成性
[00:14:26.000 --> 00:14:29.000]  用黃色來講得榮
[00:14:29.000 --> 00:14:35.000]  你看到七至八章中間有七章最尾那一節
[00:14:35.000 --> 00:14:37.000]  是一個轉捩點
[00:14:37.000 --> 00:14:39.000]  就是講到成性
[00:14:39.000 --> 00:14:44.000]  在耶穌基督裡面我們就可以釋放出來
[00:14:44.000 --> 00:14:48.000]  很濃縮地講一個轉捩點
[00:14:48.000 --> 00:14:49.000]  清二
[00:14:49.000 --> 00:14:53.000]  之前的七章五至二十四節
[00:14:53.000 --> 00:14:55.000]  是講到信主之前
[00:14:55.000 --> 00:14:59.000]  沒有耶穌基督、沒有聖靈的生活是怎樣
[00:14:59.000 --> 00:15:04.000]  之後的八章、五章是講到成性的生活
[00:15:04.000 --> 00:15:07.000]  所以七至八章第二篇
[00:15:07.000 --> 00:15:10.000]  講到救恩這個真理
[00:15:10.000 --> 00:15:13.000]  它的集中點是講到生活
[00:15:13.000 --> 00:15:15.000]  在生活上有什麼不同呢?
[00:15:15.000 --> 00:15:17.000]  之前是這樣
[00:15:17.000 --> 00:15:19.000]  之後是另外一樣
[00:15:19.000 --> 00:15:24.000]  在第八章裡面又可以分為三個部分
[00:15:24.000 --> 00:15:26.000]  我們就按這三個部分來看一看
[00:15:26.000 --> 00:15:28.000]  這四段經文
[00:15:28.000 --> 00:15:32.000]  先是進入之前的生活
[00:15:32.000 --> 00:15:38.000]  我們本應是想跟著神的意思去做
[00:15:38.000 --> 00:15:40.000]  因為我們是本著神的形象
[00:15:40.000 --> 00:15:42.000]  來到創造性
[00:15:42.000 --> 00:15:44.000]  但是有另外一個律
[00:15:44.000 --> 00:15:47.000]  就是第五章講到
[00:15:47.000 --> 00:15:49.000]  因為始終犯罪
[00:15:49.000 --> 00:15:51.000]  罪性進入我們裡面
[00:15:51.000 --> 00:15:55.000]  所以在我們裡面是有另外一個律
[00:15:55.000 --> 00:16:00.000]  我們中國哲學時常有爭論
[00:16:00.000 --> 00:16:04.000]  究竟是性善還是性惡
[00:16:04.000 --> 00:16:08.000]  究竟我們本身本性是善還是惡呢?
[00:16:08.000 --> 00:16:10.000]  根據聖經來看
[00:16:10.000 --> 00:16:11.000]  不需要爭論
[00:16:11.000 --> 00:16:13.000]  兩者均是
[00:16:13.000 --> 00:16:17.000]  又有惡的一面
[00:16:17.000 --> 00:16:19.000]  又有善的一面
[00:16:19.000 --> 00:16:22.000]  只不過在未信主之前
[00:16:22.000 --> 00:16:25.000]  惡的一面是往往戰勝
[00:16:25.000 --> 00:16:27.000]  將我們擄去
[00:16:27.000 --> 00:16:31.000]  所以保羅說在未信主之前的生活
[00:16:31.000 --> 00:16:32.000]  真是苦啊
[00:16:32.000 --> 00:16:34.000]  我想做好的
[00:16:34.000 --> 00:16:36.000]  但是做不到出來
[00:16:36.000 --> 00:16:38.000]  往往是失敗
[00:16:38.000 --> 00:16:44.000]  保羅就是用失章這個來描寫
[00:16:44.000 --> 00:16:46.000]  在信主之前的生活
[00:16:46.000 --> 00:16:49.000]  最後結束的呼喊
[00:16:49.000 --> 00:16:51.000]  就是說有得被釋放出來的
[00:16:51.000 --> 00:16:54.000]  在耶穌基督裡面
[00:16:54.000 --> 00:16:56.000]  我們就可以爭奪了
[00:16:56.000 --> 00:16:59.000]  所以在第一段最後那裡
[00:16:59.000 --> 00:17:01.000]  是講到菁兒
[00:17:01.000 --> 00:17:03.000]  只是一句
[00:17:03.000 --> 00:17:08.000]  接著就是帶入新的生活
[00:17:08.000 --> 00:17:12.000]  1至17章就講到我們只要跟隨聖靈
[00:17:12.000 --> 00:17:13.000]  體貼聖靈
[00:17:13.000 --> 00:17:15.000]  我們根本是屬於聖靈的
[00:17:15.000 --> 00:17:17.000]  在聖靈裡面
[00:17:17.000 --> 00:17:20.000]  我們整個生活是不同了
[00:17:20.000 --> 00:17:25.000]  雖然那個聚聖和我們跟隨神的性格
[00:17:25.000 --> 00:17:29.000]  仍然是兩者都在我們的生命裡面
[00:17:29.000 --> 00:17:31.000]  但是這次靠著聖靈
[00:17:31.000 --> 00:17:35.000]  我們是每一次都可以勝過
[00:17:35.000 --> 00:17:36.000]  所以你看
[00:17:36.000 --> 00:17:43.000]  7章5至24節是講到舊的一個生活規範
[00:17:43.000 --> 00:17:47.000]  現在來到8章1至17節
[00:17:47.000 --> 00:17:51.000]  我們看到一個規範的轉移了
[00:17:51.000 --> 00:17:53.000]  一個paradigm shift了
[00:17:53.000 --> 00:17:55.000]  有一個新的規範
[00:17:55.000 --> 00:17:58.000]  而這個新的規範的基礎是什麼?
[00:17:58.000 --> 00:18:01.000]  8章1至17節講得很清楚
[00:18:01.000 --> 00:18:02.000]  給我們聽
[00:18:02.000 --> 00:18:06.000]  所以在這兩段經文裡面
[00:18:06.000 --> 00:18:10.000]  你看到菁兒帶來一個新的規範
[00:18:10.000 --> 00:18:12.000]  一個規範的轉移
[00:18:12.000 --> 00:18:15.000]  而在這個新的常態裡面
[00:18:15.000 --> 00:18:18.000]  這個規範轉移了之後
[00:18:18.000 --> 00:18:20.000]  我們的內心裡面
[00:18:20.000 --> 00:18:23.000]  我們可以怎樣活它出來
[00:18:23.000 --> 00:18:24.000]  時間的緣故
[00:18:24.000 --> 00:18:29.000]  我們沒有辦法詳細看8章1節
[00:18:29.000 --> 00:18:32.000]  是有一個很特別的意思
[00:18:32.000 --> 00:18:37.000]  它說現在那些在耶穌基督裡面的
[00:18:37.000 --> 00:18:38.000]  不再服刑
[00:18:38.000 --> 00:18:43.000]  在Arton Kingreich和F.F. Bruce的
[00:18:43.000 --> 00:18:45.000]  Commentary和大字典裡面
[00:18:45.000 --> 00:18:48.000]  都很清楚講到那個字
[00:18:48.000 --> 00:18:50.000]  不單只是講定罪
[00:18:50.000 --> 00:18:52.000]  而是講到定罪之後的結果
[00:18:52.000 --> 00:18:53.000]  服刑
[00:18:53.000 --> 00:18:55.000]  我們已經被無罪釋放
[00:18:55.000 --> 00:18:57.000]  宣告我們無罪釋放了
[00:18:57.000 --> 00:19:01.000]  為什麼我們還縮在監牢裡面呢?
[00:19:01.000 --> 00:19:03.000]  我們應該大步踏出來
[00:19:03.000 --> 00:19:04.000]  跟著聖靈
[00:19:04.000 --> 00:19:05.000]  體貼聖靈
[00:19:05.000 --> 00:19:09.000]  在這個新規範裡面過這個新的生活
[00:19:09.000 --> 00:19:12.000]  好了
[00:19:12.000 --> 00:19:13.000]  我們現在再回來
[00:19:13.000 --> 00:19:17.000]  集中看一看第8章那三段
[00:19:17.000 --> 00:19:20.000]  講到有關誠信的生活
[00:19:20.000 --> 00:19:24.000]  是在救恩裡面講到生活那方面
[00:19:24.000 --> 00:19:31.000]  但是在整段第8章這麼長的這段講到誠信
[00:19:31.000 --> 00:19:34.000]  不是沒有提過德榮的
[00:19:34.000 --> 00:19:38.000]  清二是7章25節提了一提
[00:19:38.000 --> 00:19:42.000]  然後幾次都是短短一至半節
[00:19:42.000 --> 00:19:43.000]  來提德榮
[00:19:43.000 --> 00:19:45.000]  第一個德榮
[00:19:45.000 --> 00:19:47.000]  就是在第8章17節
[00:19:47.000 --> 00:19:52.000]  就是第8章三個段落裡面的第一個段落
[00:19:52.000 --> 00:19:54.000]  最後結束的
[00:19:54.000 --> 00:19:59.000]  我們這些活在新規範裡面的
[00:19:59.000 --> 00:20:02.000]  我們最後是會德榮的
[00:20:02.000 --> 00:20:04.000]  身體得贖的
[00:20:04.000 --> 00:20:06.000]  我們得到榮耀身體的
[00:20:06.000 --> 00:20:10.000]  我們會將罪性被除去的
[00:20:10.000 --> 00:20:12.000]  不單止這樣
[00:20:12.000 --> 00:20:14.000]  在接著那段一開始
[00:20:14.000 --> 00:20:17.000]  接著的第18節又講到
[00:20:17.000 --> 00:20:21.000]  我們將來要得到的榮耀
[00:20:21.000 --> 00:20:26.000]  在這個第二段最後結束的時候
[00:20:26.000 --> 00:20:28.000]  又是講到
[00:20:28.000 --> 00:20:32.000]  誠清二了的一定會帶到最終的地步
[00:20:32.000 --> 00:20:34.000]  是叫我們身體得榮
[00:20:34.000 --> 00:20:39.000]  所以你看到中間那段18節至30節
[00:20:39.000 --> 00:20:43.000]  是講到這個盼望裡面的生活
[00:20:43.000 --> 00:20:46.000]  是很著重的
[00:20:46.000 --> 00:20:51.000]  是講到誠信是指向那個得榮
[00:20:51.000 --> 00:20:54.000]  誠信不是最終的目標
[00:20:54.000 --> 00:20:58.000]  得榮才是最終救恩的目標
[00:20:58.000 --> 00:21:02.000]  第三段31至39節
[00:21:02.000 --> 00:21:05.000]  是講到我們和主耶穌基督的關係
[00:21:05.000 --> 00:21:07.000]  聖靈怎樣一直幫助我們
[00:21:07.000 --> 00:21:09.000]  所以我們這個誠信生活
[00:21:09.000 --> 00:21:12.000]  是有一個確具的生活
[00:21:12.000 --> 00:21:16.000]  第八章這三段的誠信生活
[00:21:16.000 --> 00:21:18.000]  本應就很清楚了
[00:21:18.000 --> 00:21:22.000]  但是有一節是值得一提的
[00:21:22.000 --> 00:21:27.000]  就是在第八章23節
[00:21:27.000 --> 00:21:31.000]  又提到誠信的生活
[00:21:31.000 --> 00:21:32.000]  在這一節裡面
[00:21:32.000 --> 00:21:37.000]  那個經文就來得很特別、很突然
[00:21:37.000 --> 00:21:39.000]  我們會看到這段經文說
[00:21:39.000 --> 00:21:43.000]  我們這些已經是得救的
[00:21:43.000 --> 00:21:46.000]  有主耶穌基督、有聖靈在我們心裡面
[00:21:46.000 --> 00:21:51.000]  我們叫我們自己做初熟的果子
[00:21:51.000 --> 00:21:56.000]  我們嘗到這個誠信、得聖、聖罪的生活
[00:21:56.000 --> 00:22:02.000]  但是仍然是在嘆息、等候
[00:22:02.000 --> 00:22:05.000]  講到在誠信生活裡面
[00:22:05.000 --> 00:22:09.000]  我們不能夠得到最後的滿足
[00:22:09.000 --> 00:22:13.000]  不應該得到最後的滿足
[00:22:13.000 --> 00:22:15.000]  這裡的意思就是說
[00:22:15.000 --> 00:22:17.000]  就算一切都順利
[00:22:17.000 --> 00:22:21.000]  世界上的事我們若樣樣亨通
[00:22:21.000 --> 00:22:27.000]  宿靈裡面我們又不斷地取得這個建立
[00:22:27.000 --> 00:22:28.000]  取得這個豐盛
[00:22:28.000 --> 00:22:30.000]  一切都好
[00:22:30.000 --> 00:22:32.000]  但是這裡提醒我們
[00:22:32.000 --> 00:22:34.000]  就算一切都好
[00:22:34.000 --> 00:22:39.000]  我們不應該滿足於此
[00:22:39.000 --> 00:22:41.000]  在這個世上
[00:22:41.000 --> 00:22:44.000]  屬世、屬靈、所有的事
[00:22:44.000 --> 00:22:46.000]  就算多麼美好都好
[00:22:46.000 --> 00:22:49.000]  比起將來要得到的榮耀
[00:22:49.000 --> 00:22:50.000]  是不能比的
[00:22:50.000 --> 00:22:54.000]  不應該滿足於現況的
[00:22:54.000 --> 00:22:58.000]  我們要覺得現在拿到的
[00:22:58.000 --> 00:23:02.000]  還是不夠要等候將來那個
[00:23:02.000 --> 00:23:06.000]  有很多時看《南華書》八章二十三節
[00:23:06.000 --> 00:23:09.000]  這個說我們現在拿到的
[00:23:09.000 --> 00:23:11.000]  無論有多少的跨性
[00:23:11.000 --> 00:23:14.000]  都是空虛的
[00:23:14.000 --> 00:23:17.000]  還有我們上一次有詳細講
[00:23:17.000 --> 00:23:20.000]  《二不所書》第一章、第三章
[00:23:20.000 --> 00:23:23.000]  講到我們過這個誠信生活
