
[00:00:00.000 --> 00:00:03.580]  今天是復活節,今天要說什麼呢?
[00:02:13.060 --> 00:02:18.060]  因為死亡帶來的感覺是我們很痛苦、很不舒服
[00:02:18.060 --> 00:02:21.660]  如果我們在在的人,即是如果你有親人過世
[00:02:21.660 --> 00:02:24.460]  我知道特別在大專當中有一些
[00:02:24.460 --> 00:02:26.460]  可能這一兩年會開始多一點
[00:02:26.460 --> 00:02:30.060]  可能去到那個年紀的層級的時候
[00:02:30.060 --> 00:02:36.660]  死亡最大的威脅是我們沒有辦法阻止它
[00:02:36.660 --> 00:02:40.260]  不要以為這一刻你坐在那裡,沒事沒事就覺得不會死
[00:02:40.260 --> 00:02:42.460]  我不是恐嚇大家,你一下就死了
[00:02:42.460 --> 00:02:45.460]  但是坦白說,例如你待會走到遠東那條街
[00:02:45.460 --> 00:02:49.460]  你走過那條馬路,是真的可能有輛車撞過來
[00:02:49.460 --> 00:02:52.460]  即是有輛車真的發生衝突撞過來
[00:02:52.460 --> 00:02:56.460]  死亡是我們控制不了的事情
[00:02:56.460 --> 00:03:00.060]  身體很健康的人,即是今年在跑馬拉松
[00:03:00.060 --> 00:03:01.860]  香港的一月馬拉松比賽
[00:03:01.860 --> 00:03:08.060]  就是有一個人跑完之後在地鐵月台死了
[00:03:08.060 --> 00:03:12.460]  身體再健康的人都會隨時失去他的生命
[00:03:12.460 --> 00:03:15.460]  所以我們其實對死亡和復活
[00:03:15.460 --> 00:03:18.060]  沒錯,我們說耶穌死亡和復活是說很多
[00:03:18.060 --> 00:03:22.060]  但是原來我們有時候沒有空間去想死亡這回事
[00:03:22.060 --> 00:03:25.460]  我們很想提醒自己耶穌復活了,耶穌戰勝了
[00:03:25.460 --> 00:03:28.060]  但是我們仍然要面對一個現實
[00:03:28.060 --> 00:03:32.060]  就是我們的生命裡面仍然有時候會遇見的是
[00:03:32.060 --> 00:03:34.260]  好像耶穌消失了
[00:03:34.260 --> 00:03:36.860]  當然死亡我們自己感覺不到
[00:03:36.860 --> 00:03:42.060]  但是我們會面對一個情況就是耶穌消失了
[00:03:42.060 --> 00:03:44.660]  就好像死亡帶來的威脅
[00:03:44.660 --> 00:03:47.460]  所以在教會的傳統裡面
[00:03:47.460 --> 00:03:49.860]  其實受難就是星期五
[00:03:49.860 --> 00:03:51.060]  今天是星期日
[00:03:51.060 --> 00:03:53.260]  那其實是星期幾?
[00:03:53.260 --> 00:03:54.660]  是,那是蠢的問題
[00:03:54.660 --> 00:03:56.060]  是,我問得有點蠢
[00:03:56.060 --> 00:03:59.860]  但是星期六是有一個名字的
[00:03:59.860 --> 00:04:01.860]  名字其實已經展示在後面了
[00:04:01.860 --> 00:04:02.860]  名字是什麼呢?
[00:04:02.860 --> 00:04:04.860]  名字叫做Holy Saturday
[00:04:04.860 --> 00:04:08.460]  中文就直譯為很神聖的星期六
[00:04:08.460 --> 00:04:10.860]  那神聖是不是有事情發生呢?
[00:04:10.860 --> 00:04:12.860]  其實不是
[00:04:12.860 --> 00:04:15.860]  神聖就是因為沒有事情發生
[00:04:15.860 --> 00:04:18.860]  沒有事情發生
[00:04:18.860 --> 00:04:21.460]  如果用聖經發生的時序
[00:04:21.460 --> 00:04:25.060]  星期六是當耶穌安葬在墳墓的時候
[00:04:25.060 --> 00:04:27.860]  門徒的心情是跌入谷底
[00:04:27.860 --> 00:04:29.860]  因為一個人死了
[00:04:29.860 --> 00:04:32.660]  而且是一個很愛、很尊重的人死了
[00:04:32.660 --> 00:04:36.860]  如果我們有家人經歷我們的親人去過世的時候
[00:04:36.860 --> 00:04:38.860]  就算我們說他們有些人信了耶穌
[00:04:38.860 --> 00:04:40.260]  將來是天加的
[00:04:40.260 --> 00:04:43.260]  我們仍然會有一個悲傷的感覺
[00:04:43.260 --> 00:04:47.260]  未必是絕望,但至少是悲傷、失落
[00:04:47.260 --> 00:04:50.260]  而對門徒來說更加是這樣
[00:04:50.260 --> 00:04:53.260]  他們的生活不再有耶穌
[00:04:53.260 --> 00:04:57.260]  他們失去了生活中最重要的支柱
[00:04:57.260 --> 00:05:02.260]  失去了他們人生的方向和意義
[00:05:02.260 --> 00:05:04.260]  當然耶穌在後面做事
[00:05:04.260 --> 00:05:07.260]  我們在教會的傳統上說
[00:05:07.260 --> 00:05:09.260]  耶穌這個時間其實就是
[00:05:09.260 --> 00:05:12.260]  去戰勝死亡的時刻
[00:05:12.260 --> 00:05:13.260]  他需要經歷的
[00:05:13.260 --> 00:05:15.260]  他這樣一下子就復活了
[00:05:15.260 --> 00:05:16.260]  如果他這樣做
[00:05:16.260 --> 00:05:19.260]  他就失去了戰勝死亡
[00:05:19.260 --> 00:05:20.260]  他需要經歷
[00:05:20.260 --> 00:05:21.260]  他需要先經歷
[00:05:21.260 --> 00:05:24.260]  然後才去到得勝
[00:05:24.260 --> 00:05:26.260]  今天是復活節
[00:05:26.260 --> 00:05:29.260]  但是這一刻的訊息
[00:05:29.260 --> 00:05:31.260]  是沒有這麼復活的部分
[00:05:31.260 --> 00:05:32.260]  雖然這件事
[00:05:32.260 --> 00:05:36.260]  今天說的經文是發生在耶穌復活之後的事情
[00:05:36.260 --> 00:05:37.260]  耶穌復活之後
[00:05:37.260 --> 00:05:40.260]  其實門徒不是立刻見到耶穌
[00:05:40.260 --> 00:05:43.260]  他們不是立刻見到耶穌復活
[00:05:43.260 --> 00:05:46.260]  他們不是立刻感受到這件事是真的
[00:05:46.260 --> 00:05:49.260]  他們都有一個接受的過程
[00:05:49.260 --> 00:05:50.260]  但是這個過程
[00:05:50.260 --> 00:05:53.260]  其實耶穌和他們的生命仍然是缺席的
[00:05:53.260 --> 00:05:56.260]  缺席的意思不是耶穌的人不復活
[00:05:56.260 --> 00:05:59.260]  而是耶穌在他們的生命裡面
[00:05:59.260 --> 00:06:03.260]  好像仍然存在一樣
[00:06:03.260 --> 00:06:05.260]  今天我們看什麼人物呢
[00:06:05.260 --> 00:06:07.260]  我們看一個
[00:06:07.260 --> 00:06:10.260]  我們看一個人物
[00:06:10.260 --> 00:06:14.260]  我們看的人物是多瑪
[00:06:14.260 --> 00:06:16.260]  Thomas
[00:06:16.260 --> 00:06:18.260]  多瑪是誰呢
[00:06:18.260 --> 00:06:22.260]  多瑪在歷史上有一個很負面的名字
[00:06:22.260 --> 00:06:25.260]  他的名字叫Dubting Thomas
[00:06:25.260 --> 00:06:27.260]  Dub的中文是什麼呢
[00:06:27.260 --> 00:06:30.260]  是疑惑、懷疑
[00:06:30.260 --> 00:06:36.260]  所以直譯中文就是一個很多疑的多瑪
[00:06:36.260 --> 00:06:38.260]  我曾經上過主日學教會
[00:06:38.260 --> 00:06:40.260]  叫我們不要學他
[00:06:40.260 --> 00:06:41.260]  為什麼不要學他呢
[00:06:41.260 --> 00:06:43.260]  因為他是一個很小信的人
[00:06:43.260 --> 00:06:44.260]  他不信耶穌復活
[00:06:44.260 --> 00:06:46.260]  所以他很小信
[00:06:46.260 --> 00:06:48.260]  但是今天接下來要說的內容
[00:06:48.260 --> 00:06:50.260]  可能會幫他平反一點
[00:06:50.260 --> 00:06:52.260]  因為我會說
[00:06:52.260 --> 00:06:54.260]  今天我們的生活
[00:06:54.260 --> 00:06:55.260]  其實我們的生命
[00:06:55.260 --> 00:06:57.260]  我們和多瑪的相似
[00:06:57.260 --> 00:07:02.260]  可能比我們和其他門徒的相似
[00:07:02.260 --> 00:07:03.260]  我們相似多瑪的地方
[00:07:03.260 --> 00:07:05.260]  可能比我們和其他門徒
[00:07:05.260 --> 00:07:07.260]  更加相似
[00:07:07.260 --> 00:07:10.260]  要先說他的形象
[00:07:10.260 --> 00:07:12.260]  這個人是怎樣出現的呢
[00:07:12.260 --> 00:07:15.260]  這個人出現的第一次
[00:07:15.260 --> 00:07:16.260]  我們今天主要說的
[00:07:16.260 --> 00:07:17.260]  是約翰福音的段落
[00:07:17.260 --> 00:07:19.260]  他今天第一次出現
[00:07:19.260 --> 00:07:21.260]  就是在楊樊第一次出現
[00:07:21.260 --> 00:07:24.260]  是在拉薩路的事件上
[00:07:24.260 --> 00:07:27.260]  我們知道耶穌去到
[00:07:27.260 --> 00:07:30.260]  就是曾經他的朋友拉薩路死了
[00:07:30.260 --> 00:07:31.260]  又是死
[00:07:31.260 --> 00:07:34.260]  所以耶穌就要將他復活
[00:07:34.260 --> 00:07:37.260]  但是當他做這件事的時候
[00:07:37.260 --> 00:07:41.260]  他就要去到一個猶太人領袖的地方
[00:07:41.260 --> 00:07:44.260]  其實猶太人已經很不滿意耶穌
[00:07:44.260 --> 00:07:45.260]  已經很不滿意他
[00:07:45.260 --> 00:07:47.260]  因為他們覺得耶穌搞搞震
[00:07:47.260 --> 00:07:50.260]  所以在約翰福音的記錄上
[00:07:50.260 --> 00:07:54.260]  門徒就和耶穌說
[00:07:54.260 --> 00:07:56.260]  猶太人拿著頭扔你
[00:07:56.260 --> 00:07:57.260]  你還要去嗎
[00:07:57.260 --> 00:07:59.260]  你死定了
[00:07:59.260 --> 00:08:03.260]  唯一一個在這段對話中說話的多瑪
[00:08:03.260 --> 00:08:06.260]  他說我們跟他一起死
[00:08:06.260 --> 00:08:09.260]  我們跟他一起死
[00:08:09.260 --> 00:08:13.260]  和耶穌一起死不是隨便說的
[00:08:13.260 --> 00:08:16.260]  我猜今天我們坐在這裡
[00:08:16.260 --> 00:08:19.260]  我問你我們可不可以和耶穌一起死
[00:08:19.260 --> 00:08:21.260]  可能我們說得容易一點點
[00:08:21.260 --> 00:08:23.260]  但是在那個時刻
[00:08:23.260 --> 00:08:25.260]  耶穌真的可能會被人殺
[00:08:25.260 --> 00:08:28.260]  或者自己也可能被人扔死
[00:08:28.260 --> 00:08:30.260]  大概我都會想
[00:08:30.260 --> 00:08:32.260]  就算我自己都說不出口
[00:08:32.260 --> 00:08:34.260]  我都會跟著去
[00:08:34.260 --> 00:08:35.260]  但我不會說出口
[00:08:35.260 --> 00:08:36.260]  我們一起死吧
[00:08:36.260 --> 00:08:37.260]  我們不怕
[00:08:37.260 --> 00:08:41.260]  所以多瑪在約翰福音一開始的印象
[00:08:41.260 --> 00:08:43.260]  是一個有些憧憬
[00:08:43.260 --> 00:08:44.260]  有些勇氣
[00:08:44.260 --> 00:08:46.260]  雖然他不知道自己說什麼
[00:08:46.260 --> 00:08:48.260]  但起碼有些勇氣的人
[00:08:48.260 --> 00:08:51.260]  所以他不是那麼負面
[00:08:51.260 --> 00:08:53.260]  他不是那麼負面
[00:08:53.260 --> 00:08:56.260]  但是就算是一個勇敢的人
[00:08:56.260 --> 00:09:00.260]  面對他所尊重的
[00:09:00.260 --> 00:09:03.260]  甚至是所愛的人的死亡
[00:09:03.260 --> 00:09:06.260]  其實所受的痛苦仍然是一樣的
[00:09:06.260 --> 00:09:08.260]  是一樣的
[00:09:08.260 --> 00:09:10.260]  當然我們有時候不需要
[00:09:10.260 --> 00:09:12.260]  真的要死亡才那麼痛苦
[00:09:12.260 --> 00:09:14.260]  我猜我們的生活裡面
[00:09:14.260 --> 00:09:15.260]  有些大事小事
[00:09:15.260 --> 00:09:17.260]  我們都已經覺得很痛苦
[00:09:17.260 --> 00:09:19.260]  我不刻意舉這麼多例子
[00:09:19.260 --> 00:09:20.260]  大家都
[00:09:20.260 --> 00:09:22.260]  就算我們不是年紀太大
[00:09:22.260 --> 00:09:24.260]  都有可能已經經歷過
[00:09:24.260 --> 00:09:27.260]  耶穌好像在這個時刻
[00:09:27.260 --> 00:09:29.260]  在生命裡面缺席
[00:09:30.260 --> 00:09:34.260]  當門徒見不到耶穌的時候
[00:09:34.260 --> 00:09:36.260]  耶穌好像缺席了
[00:09:36.260 --> 00:09:40.260]  這個當然是我們後來
[00:09:40.260 --> 00:09:41.260]  我們今天事後去看
[00:09:41.260 --> 00:09:43.260]  我們當然知道耶穌已經復活了
[00:09:43.260 --> 00:09:45.260]  但是對當時的門徒來說
[00:09:45.260 --> 00:09:47.260]  特別對多瑪來說
[00:09:47.260 --> 00:09:49.260]  待會多瑪是更特別一點
[00:09:49.260 --> 00:09:52.260]  耶穌好像沒有在他生命出現過
[00:09:52.260 --> 00:09:54.260]  或者他已經消失了
[00:09:54.260 --> 00:09:56.260]  那怎麼面對呢?
[00:09:57.260 --> 00:09:59.260]  其實在遇見耶穌之前
[00:09:59.260 --> 00:10:01.260]  他們先要學會去等
[00:10:01.260 --> 00:10:03.260]  是要等的
[00:10:03.260 --> 00:10:04.260]  就是剛才說的
[00:10:04.260 --> 00:10:08.260]  我們要先去體會那個等待
[00:10:08.260 --> 00:10:10.260]  或者那個感受
[00:10:10.260 --> 00:10:14.260]  失去了一件事是多麼難受
[00:10:14.260 --> 00:10:16.260]  我們才明白那件事是多麼重要
[00:10:16.260 --> 00:10:19.260]  我們才要去到等待
[00:10:19.260 --> 00:10:22.260]  我們正式進入經文的部分
[00:10:22.260 --> 00:10:28.260]  經文是約翰福音第20章19至26節
[00:10:28.260 --> 00:10:31.260]  我們會大概看一些內容
[00:10:31.260 --> 00:10:33.260]  首先這件事發生是怎樣呢?
[00:10:33.260 --> 00:10:37.260]  留意這是耶穌復活之後發生的
[00:10:37.260 --> 00:10:39.260]  耶穌是復活了
[00:10:39.260 --> 00:10:41.260]  但是門徒不知道
[00:10:41.260 --> 00:10:43.260]  也感覺不到他復活
[00:10:43.260 --> 00:10:45.260]  經文是這樣說的
[00:10:45.260 --> 00:10:48.260]  約翰福音第20章19節說什麼呢?
[00:10:48.260 --> 00:10:50.260]  他說那天傍晚就是復活
[00:10:50.260 --> 00:10:52.260]  就是一周的第一天
[00:10:52.260 --> 00:10:53.260]  就是星期天
[00:10:53.260 --> 00:10:55.260]  門徒因為很害怕猶太人
[00:10:55.260 --> 00:10:58.260]  所以把他們住的地方的門都關上了
[00:10:58.260 --> 00:11:01.260]  耶穌來到站在他們中間
[00:11:01.260 --> 00:11:02.260]  對他們說
[00:11:02.260 --> 00:11:04.260]  願你們平安
[00:11:04.260 --> 00:11:05.260]  說了者說
[00:11:05.260 --> 00:11:08.260]  他把手和臘膀給他們看
[00:11:08.260 --> 00:11:11.260]  門徒看見主就起落了
[00:11:11.260 --> 00:11:15.260]  門徒是害怕的
[00:11:15.260 --> 00:11:17.260]  你會發現門徒因為害怕猶太人
[00:11:17.260 --> 00:11:19.260]  他們還沒有感覺到耶穌在那裡
[00:11:19.260 --> 00:11:22.260]  所以實際的威脅就是
[00:11:22.260 --> 00:11:24.260]  有些殺了耶穌的人
[00:11:24.260 --> 00:11:25.260]  可能會殺了他們
[00:11:25.260 --> 00:11:27.260]  斬草就要除根
[00:11:27.260 --> 00:11:29.260]  所以就要殺了他們
[00:11:29.260 --> 00:11:31.260]  所以害怕
[00:11:31.260 --> 00:11:32.260]  甚至是
[00:11:32.260 --> 00:11:34.260]  可能門徒當時已經有些失望
[00:11:34.260 --> 00:11:35.260]  懷疑的感覺
[00:11:35.260 --> 00:11:37.260]  是很正常
[00:11:37.260 --> 00:11:39.260]  是非常正常的事情
[00:11:39.260 --> 00:11:40.260]  當然了
[00:11:40.260 --> 00:11:41.260]  所以耶穌一出現的時候
[00:11:41.260 --> 00:11:42.260]  都是覺得
[00:11:42.260 --> 00:11:44.260]  哇!原來你真的還沒死
[00:11:44.260 --> 00:11:46.260]  但是在這個時刻裡面
[00:11:46.260 --> 00:11:48.260]  有件事很特別的
[00:11:48.260 --> 00:11:49.260]  就是什麼呢?
[00:11:49.260 --> 00:11:51.260]  有一個人錯過了
[00:11:51.260 --> 00:11:52.260]  是了
[00:11:52.260 --> 00:11:53.260]  有一個人不見了
[00:11:53.260 --> 00:11:54.260]  就是誰呢?
[00:11:54.260 --> 00:11:56.260]  就是我們今天說的多瑪了
[00:11:56.260 --> 00:11:57.260]  他說什麼呢?
[00:11:57.260 --> 00:11:59.260]  十二使徒裡面的多瑪
[00:11:59.260 --> 00:12:01.260]  就是叫低土瑪
[00:12:01.260 --> 00:12:03.260]  耶穌顯現的時候
[00:12:03.260 --> 00:12:04.260]  祂沒有和大家一起
[00:12:04.260 --> 00:12:06.260]  其他門徒對祂說
[00:12:06.260 --> 00:12:07.260]  我們看見主了
[00:12:07.260 --> 00:12:09.260]  多瑪卻說
[00:12:09.260 --> 00:12:12.260]  除非我看見他手上的釘痕
[00:12:12.260 --> 00:12:14.260]  用我的指頭探進那釘痕
[00:12:14.260 --> 00:12:17.260]  又用我的手探進他的臘膀
[00:12:17.260 --> 00:12:20.260]  我缺不相信
[00:12:20.260 --> 00:12:22.260]  很負面
[00:12:22.260 --> 00:12:23.260]  有沒有搞錯啊?
[00:12:23.260 --> 00:12:24.260]  耶穌都出現了
[00:12:24.260 --> 00:12:26.260]  你還敢說話嗎?
[00:12:26.260 --> 00:12:28.260]  但是我們要反過來想一想
[00:12:28.260 --> 00:12:30.260]  從他的立場去想一想
[00:12:30.260 --> 00:12:34.260]  一個人正常死了是不復活的
[00:12:34.260 --> 00:12:36.260]  今天我如果和你說
[00:12:36.260 --> 00:12:37.260]  我死了之後復活
[00:12:37.260 --> 00:12:38.260]  你應該不相信
[00:12:38.260 --> 00:12:40.260]  死了之後應該不會再站在那裡
[00:12:40.260 --> 00:12:42.260]  去說傷人的
[00:12:42.260 --> 00:12:43.260]  同樣道理
[00:12:43.260 --> 00:12:45.260]  一個人釘死了
[00:12:45.260 --> 00:12:48.260]  其實當時屍體是不見了
[00:12:48.260 --> 00:12:50.260]  他們應該知道屍體消失了
[00:12:50.260 --> 00:12:53.260]  根據其他聖經的內容技術
[00:12:53.260 --> 00:12:55.260]  屍體不見了
[00:12:55.260 --> 00:12:57.260]  人們不斷說看見耶穌
[00:12:57.260 --> 00:13:02.260]  當時還有一群猶太人的官長
[00:13:02.260 --> 00:13:03.260]  說屍體不見了
[00:13:03.260 --> 00:13:04.260]  這麼嚴重
[00:13:04.260 --> 00:13:06.260]  就買通士兵說
[00:13:06.260 --> 00:13:08.260]  不如你說人偷了就行了
[00:13:08.260 --> 00:13:09.260]  你不要說屍體不見了
[00:13:09.260 --> 00:13:10.260]  是被人偷了
[00:13:10.260 --> 00:13:14.260]  所以多瑪不相信也挺合理
[00:13:14.260 --> 00:13:17.260]  起碼從很多環境的證據
[00:13:17.260 --> 00:13:19.260]  到底這件事是不是假的
[00:13:19.260 --> 00:13:22.260]  這件事是不是有問題的
[00:13:22.260 --> 00:13:24.260]  當然奇怪的是
[00:13:24.260 --> 00:13:27.260]  如果這樣耶穌一下子出現就行了
[00:13:27.260 --> 00:13:28.260]  等於我們有問題
[00:13:28.260 --> 00:13:30.260]  耶穌是真的
[00:13:30.260 --> 00:13:31.260]  我不知道你有沒有和人分享
[00:13:31.260 --> 00:13:32.260]  耶穌的時候試過
[00:13:32.260 --> 00:13:33.260]  他會和你說
[00:13:33.260 --> 00:13:35.260]  你叫耶穌站在我面前就相信
[00:13:35.260 --> 00:13:39.260]  你叫耶穌做一件事給我就相信
[00:13:39.260 --> 00:13:43.260]  耶穌應該是知道這些的
[00:13:43.260 --> 00:13:45.260]  耶穌應該知道多瑪是懷疑的
[00:13:45.260 --> 00:13:49.260]  但是耶穌什麼時候再出現在多瑪面前呢
[00:13:49.260 --> 00:13:50.260]  有出現的
[00:13:50.260 --> 00:13:53.260]  但是他出現不是第二天就出現
[00:13:53.260 --> 00:13:57.260]  他出現的時間是過了八天才出現
[00:13:57.260 --> 00:14:00.260]  八天是猶太人的計法
[00:14:00.260 --> 00:14:02.260]  他們是會頭尾一起計算
[00:14:02.260 --> 00:14:05.260]  所以嚴格來說是說一個星期
[00:14:05.260 --> 00:14:07.260]  就是這個星期第一次耶穌出現
[00:14:07.260 --> 00:14:08.260]  多瑪不在
[00:14:08.260 --> 00:14:10.260]  然後隔了一個星期
[00:14:10.260 --> 00:14:12.260]  耶穌才再出現
[00:14:12.260 --> 00:14:16.260]  如果是經文裡面的內容
[00:14:16.260 --> 00:14:18.260]  耶穌應該是刻意選擇那個時間出現
[00:14:18.260 --> 00:14:20.260]  他應該不是隨便
[00:14:20.260 --> 00:14:22.260]  看什麼時候心情好就出現
[00:14:22.260 --> 00:14:23.260]  應該不是
[00:14:23.260 --> 00:14:25.260]  因為經文裡面說什麼呢
[00:14:25.260 --> 00:14:26.260]  以這裡26節這麼說
[00:14:26.260 --> 00:14:28.260]  他說過了一個星期
[00:14:28.260 --> 00:14:30.260]  門徒似乎又聚集在一起
[00:14:30.260 --> 00:14:31.260]  不知道是不是像我們這樣
[00:14:31.260 --> 00:14:33.260]  每個星期天聚集在一起
[00:14:33.260 --> 00:14:35.260]  又在房子裡
[00:14:35.260 --> 00:14:37.260]  對門又是關上的
[00:14:37.260 --> 00:14:38.260]  那耶穌又是不知道為什麼
[00:14:38.260 --> 00:14:40.260]  穿門進來他們中間
[00:14:40.260 --> 00:14:41.260]  又站在那裡
[00:14:41.260 --> 00:14:43.260]  又說同一句話
[00:14:43.260 --> 00:14:45.260]  就是說願你們平安
[00:14:45.260 --> 00:14:47.260]  因為太多
[00:14:47.260 --> 00:14:49.260]  你剛才聽了兩次
[00:14:49.260 --> 00:14:50.260]  太多相似的地方
[00:14:50.260 --> 00:14:52.260]  所以很明顯耶穌不是隨便
[00:14:52.260 --> 00:14:55.260]  選擇心情好的時間出現
[00:14:55.260 --> 00:14:57.260]  耶穌是刻意
[00:14:57.260 --> 00:15:01.260]  用門徒經歷同一個場景去出現
[00:15:01.260 --> 00:15:06.260]  所以這件事其實不是只給多瑪看
[00:15:06.260 --> 00:15:08.260]  不是純粹多瑪說我不相信
[00:15:08.260 --> 00:15:10.260]  也是給這群人看的
[00:15:10.260 --> 00:15:11.260]  就是看什麼
[00:15:11.260 --> 00:15:13.260]  就是他們經歷的不是假的
[00:15:13.260 --> 00:15:16.260]  當然我們可能會想
[00:15:16.260 --> 00:15:18.260]  到底這個星期發生什麼事呢
[00:15:18.260 --> 00:15:20.260]  雖然聖經沒有說
[00:15:20.260 --> 00:15:22.260]  但是你可以想像
[00:15:22.260 --> 00:15:23.260]  可能他們這七天
[00:15:23.260 --> 00:15:26.260]  過往七天是不斷在吵架
[00:15:26.260 --> 00:15:27.260]  可能在爭拗
[00:15:27.260 --> 00:15:28.260]  門徒可能不斷說
[00:15:28.260 --> 00:15:29.260]  我們看到的
[00:15:29.260 --> 00:15:30.260]  是真的
[00:15:30.260 --> 00:15:31.260]  他們做了很多事
[00:15:31.260 --> 00:15:32.260]  可能這個多瑪就一直說
[00:15:32.260 --> 00:15:33.260]  我不相信
[00:15:33.260 --> 00:15:34.260]  我都沒有見
[00:15:34.260 --> 00:15:35.260]  我又經歷不到
[00:15:35.260 --> 00:15:36.260]  摸不到
[00:15:36.260 --> 00:15:38.260]  都不知道你們這群人是不是有幻覺
[00:15:39.260 --> 00:15:42.260]  經文沒有這個內容
[00:15:42.260 --> 00:15:44.260]  但是我們可以估計
[00:15:44.260 --> 00:15:46.260]  這七天等待的過程
[00:15:46.260 --> 00:15:48.260]  應該都不是很舒服
[00:15:48.260 --> 00:15:50.260]  因為一個覺得看到
[00:15:50.260 --> 00:15:51.260]  但是可能多瑪說了兩句
[00:15:51.260 --> 00:15:53.260]  你又會懷疑是不是真的
[00:15:53.260 --> 00:15:55.260]  可能有時候我也試過
[00:15:55.260 --> 00:15:56.260]  我們發生了一些事
[00:15:56.260 --> 00:15:58.260]  可能大家一起發生一些事
[00:15:58.260 --> 00:16:00.260]  然後其他人說不是這樣的
[00:16:00.260 --> 00:16:01.260]  可能就算我經歷過
[00:16:01.260 --> 00:16:02.260]  我都會懷疑
[00:16:02.260 --> 00:16:03.260]  我會不會聽錯呢
[00:16:03.260 --> 00:16:06.260]  我會不會看錯東西呢
[00:16:08.260 --> 00:16:12.260]  門徒沒有辦法幫多瑪消除他的懷疑
[00:16:12.260 --> 00:16:13.260]  只有耶穌可以
[00:16:13.260 --> 00:16:15.260]  所以我們等下就看耶穌
[00:16:15.260 --> 00:16:17.260]  如何去消除懷疑
[00:16:17.260 --> 00:16:20.260]  但是耶穌的出現
[00:16:20.260 --> 00:16:23.260]  祂不是馬上
[00:16:23.260 --> 00:16:25.260]  多瑪想要就出現
[00:16:25.260 --> 00:16:26.260]  不是的
[00:16:26.260 --> 00:16:30.260]  耶穌選擇過祂認為最好的時間去出現
[00:16:30.260 --> 00:16:31.260]  以致
[00:16:31.260 --> 00:16:32.260]  我們等下就會看到
[00:16:32.260 --> 00:16:33.260]  以致看到的人就知道
[00:16:33.260 --> 00:16:35.260]  他們不是做夢
[00:16:35.260 --> 00:16:36.260]  不是發瘋
[00:16:36.260 --> 00:16:38.260]  他們真的看到耶穌
[00:16:38.260 --> 00:16:43.260]  可能我們從一個懷疑到答案
[00:16:43.260 --> 00:16:44.260]  我們習慣了
[00:16:44.260 --> 00:16:46.260]  我們有問題就做什麼
