
[00:00:00.000 --> 00:00:03.000]  大家好!弟兄姊妹平安!
[00:08:06.000 --> 00:08:07.000]  所以呢
[00:08:07.000 --> 00:08:10.000]  我們看到到那個時候
[00:08:10.000 --> 00:08:13.000]  那個當中呢
[00:08:13.000 --> 00:08:14.000]  就有一個
[00:08:14.000 --> 00:08:15.000]  另外一個支派
[00:08:15.000 --> 00:08:16.000]  立威支派
[00:08:16.000 --> 00:08:17.000]  立威支派呢
[00:08:17.000 --> 00:08:20.000]  裡面是祭祀來的
[00:08:20.000 --> 00:08:22.000]  那個祭祀怎麼做呢
[00:08:22.000 --> 00:08:24.000]  就是看到這樣的罪
[00:08:24.000 --> 00:08:26.000]  而且看到神的憤怒
[00:08:26.000 --> 00:08:28.000]  竟然還有西面人
[00:08:28.000 --> 00:08:30.000]  能夠做這件事情
[00:08:30.000 --> 00:08:33.000]  他就為神發一怒
[00:08:33.000 --> 00:08:35.000]  以至於他呢
[00:08:35.000 --> 00:08:36.000]  就去到這個西面
[00:08:36.000 --> 00:08:39.000]  這一位帶了外邦女子
[00:08:39.000 --> 00:08:42.000]  米店一個女子進來那個人的帳篷
[00:08:42.000 --> 00:08:45.000]  就把他們兩個都殺死了
[00:08:45.000 --> 00:08:49.000]  這樣神的怒氣才離開以色列民
[00:08:49.000 --> 00:08:51.000]  也因為這樣的話
[00:08:51.000 --> 00:08:55.000]  那個立威支派呢
[00:08:55.000 --> 00:09:00.000]  就成為了為神工作的一個支派
[00:09:00.000 --> 00:09:04.000]  也是示利在神面前的一個支派
[00:09:04.000 --> 00:09:07.000]  那我們從這個裡面看到什麼呢
[00:09:07.000 --> 00:09:10.000]  就是看到其實
[00:09:10.000 --> 00:09:14.000]  我們要選擇祝福還是咒詛
[00:09:14.000 --> 00:09:17.000]  其實很多時候在在乎於
[00:09:17.000 --> 00:09:20.000]  我們怎麼樣去面對神
[00:09:20.000 --> 00:09:23.000]  我們怎麼樣看待他
[00:09:23.000 --> 00:09:25.000]  我們在《創世紀》裡面也看到
[00:09:25.000 --> 00:09:27.000]  其實本來呢
[00:09:27.000 --> 00:09:28.000]  西面和立威呢
[00:09:28.000 --> 00:09:30.000]  他們是兄弟嘛
[00:09:30.000 --> 00:09:32.000]  就是雅各的十二個兒子的
[00:09:32.000 --> 00:09:34.000]  其中兩個兒子
[00:09:34.000 --> 00:09:35.000]  那當時呢
[00:09:35.000 --> 00:09:36.000]  發生什麼事情呢
[00:09:36.000 --> 00:09:40.000]  他們就用了詭計
[00:09:40.000 --> 00:09:44.000]  就欺騙了當時那個事件
[00:09:44.000 --> 00:09:46.000]  事件有個少年人
[00:09:46.000 --> 00:09:49.000]  因為玷污了他們的妹妹
[00:09:49.000 --> 00:09:51.000]  迭拿
[00:09:51.000 --> 00:09:53.000]  就因為玷污了以後
[00:09:53.000 --> 00:09:54.000]  他們就用詭計就說
[00:09:54.000 --> 00:09:57.000]  好我們就把我們的妹妹給你
[00:09:57.000 --> 00:10:00.000]  但是你們必須進行什麼
[00:10:00.000 --> 00:10:01.000]  割禮
[00:10:01.000 --> 00:10:04.000]  我才會把我的妹妹給你
[00:10:04.000 --> 00:10:07.000]  但是當他們進行了割禮的時候
[00:10:07.000 --> 00:10:09.000]  以後這是最痛的那個時候
[00:10:09.000 --> 00:10:11.000]  他們就去了
[00:10:11.000 --> 00:10:12.000]  把他們都殺掉
[00:10:12.000 --> 00:10:13.000]  所有男丁
[00:10:13.000 --> 00:10:14.000]  因此呢
[00:10:14.000 --> 00:10:15.000]  雅各呢
[00:10:15.000 --> 00:10:16.000]  是唯一
[00:10:16.000 --> 00:10:18.000]  就是那個父親啊
[00:10:18.000 --> 00:10:21.000]  就是十二個支派的那個父親雅各
[00:10:21.000 --> 00:10:24.000]  他是唯一一個沒有給
[00:10:24.000 --> 00:10:26.000]  這個西面還有立威
[00:10:26.000 --> 00:10:29.000]  祝福的兩個支派
[00:10:29.000 --> 00:10:30.000]  他怎麼說呢
[00:10:30.000 --> 00:10:32.000]  他說他們火爆
[00:10:32.000 --> 00:10:34.000]  捏鹿和驟
[00:10:34.000 --> 00:10:36.000]  他們的兇殘
[00:10:36.000 --> 00:10:38.000]  憤恨和驟
[00:10:38.000 --> 00:10:39.000]  什麼意思呢
[00:10:39.000 --> 00:10:40.000]  就是說
[00:10:40.000 --> 00:10:42.000]  他們所做的其實就把
[00:10:42.000 --> 00:10:45.000]  咒族帶到他們的支派當中
[00:10:45.000 --> 00:10:47.000]  他們以後會怎麼樣呢
[00:10:47.000 --> 00:10:48.000]  以後
[00:10:48.000 --> 00:10:52.000]  他們要散居在以色列的當中
[00:10:52.000 --> 00:10:54.000]  所以他們是散佈在以色列
[00:10:54.000 --> 00:10:58.000]  而不是自己有自己的那一塊
[00:10:58.000 --> 00:10:59.000]  有的地
[00:10:59.000 --> 00:11:00.000]  因此呢
[00:11:00.000 --> 00:11:01.000]  我們看到
[00:11:01.000 --> 00:11:05.000]  就是神其實知道
[00:11:05.000 --> 00:11:06.000]  應該說
[00:11:06.000 --> 00:11:08.000]  他們在犯罪以後
[00:11:08.000 --> 00:11:11.000]  其實神還是給他們兩個支派一個機會
[00:11:11.000 --> 00:11:14.000]  他們是可以繼續選擇的
[00:11:14.000 --> 00:11:16.000]  我們看到剛才那個
[00:11:16.000 --> 00:11:18.000]  就是他們的選擇西面
[00:11:18.000 --> 00:11:21.000]  就繼續靈命上墮落
[00:11:21.000 --> 00:11:22.000]  對不對
[00:11:22.000 --> 00:11:24.000]  因為他還是要犯堅硬
[00:11:24.000 --> 00:11:26.000]  就算神不喜悅了
[00:11:26.000 --> 00:11:27.000]  還是要犯
[00:11:27.000 --> 00:11:29.000]  但是立威就不一樣了
[00:11:29.000 --> 00:11:31.000]  立威從那件事以後
[00:11:31.000 --> 00:11:33.000]  其實他們也有悔改
[00:11:33.000 --> 00:11:35.000]  看到神不喜悅的時候
[00:11:35.000 --> 00:11:39.000]  他們願意出來為神發一怒
[00:11:39.000 --> 00:11:43.000]  甚至於把犯堅硬的人去審判
[00:11:43.000 --> 00:11:45.000]  所以呢
[00:11:45.000 --> 00:11:47.000]  我們看到在明肅記
[00:11:47.000 --> 00:11:50.000]  當立威
[00:11:50.000 --> 00:11:54.000]  就是立威仁願意這樣做的時候
[00:11:54.000 --> 00:11:55.000]  葉劃怎麼說呢
[00:11:55.000 --> 00:11:58.000]  他就是立威仁
[00:11:58.000 --> 00:12:00.000]  或者當時的那個祭師
[00:12:00.000 --> 00:12:02.000]  立威仁祭師
[00:12:02.000 --> 00:12:06.000]  他為我所妒忌的
[00:12:06.000 --> 00:12:08.000]  他也妒忌
[00:12:08.000 --> 00:12:09.000]  然後呢
[00:12:09.000 --> 00:12:10.000]  他怎麼說呢
[00:12:10.000 --> 00:12:11.000]  所以呢
[00:12:11.000 --> 00:12:15.000]  我要將我平安的約賜給他
[00:12:15.000 --> 00:12:18.000]  我要將我平安的約賜給他
[00:12:18.000 --> 00:12:22.000]  他和他的後裔永遠當祭師
[00:12:22.000 --> 00:12:23.000]  執任的約
[00:12:23.000 --> 00:12:26.000]  因為他為了神而妒忌
[00:12:26.000 --> 00:12:30.000]  因為他為以色列人贖罪
[00:12:30.000 --> 00:12:32.000]  所以我們看到什麼呢
[00:12:32.000 --> 00:12:34.000]  就是當我們說
[00:12:34.000 --> 00:12:36.000]  究竟我們要跟隨神的時候
[00:12:36.000 --> 00:12:38.000]  我們怎麼樣選擇呢
[00:12:38.000 --> 00:12:40.000]  我們要祝福的時候
[00:12:40.000 --> 00:12:43.000]  其實我們不能口說一句
[00:12:43.000 --> 00:12:44.000]  但是我們的行為
[00:12:44.000 --> 00:12:45.000]  我們的選擇
[00:12:45.000 --> 00:12:47.000]  是往另外一個方向走
[00:12:47.000 --> 00:12:51.000]  因為西面也是屬於神的支派
[00:12:51.000 --> 00:12:54.000]  但是他所行的那個行為
[00:12:54.000 --> 00:12:56.000]  完全是相反的
[00:12:56.000 --> 00:12:59.000]  所以這就帶到我們第一點
[00:12:59.000 --> 00:13:00.000]  第一點就是
[00:13:00.000 --> 00:13:02.000]  當我們每一天
[00:13:02.000 --> 00:13:04.000]  做每一個選擇的時候
[00:13:04.000 --> 00:13:05.000]  其實我們要看
[00:13:05.000 --> 00:13:07.000]  我們有沒有敬畏神
[00:13:07.000 --> 00:13:10.000]  好像西面他們所做的決定就是
[00:13:10.000 --> 00:13:12.000]  我藐視神
[00:13:12.000 --> 00:13:14.000]  我不管你喜不喜歡
[00:13:14.000 --> 00:13:16.000]  反正我現在就是喜歡這個女子
[00:13:16.000 --> 00:13:18.000]  我就要跟她在一起
[00:13:18.000 --> 00:13:21.000]  我管你在外面就發怒
[00:13:21.000 --> 00:13:23.000]  或者有那個瘟疫
[00:13:23.000 --> 00:13:24.000]  我也不管
[00:13:24.000 --> 00:13:25.000]  但是呢
[00:13:25.000 --> 00:13:28.000]  我們看到立威是完全不一樣的
[00:13:28.000 --> 00:13:30.000]  他體貼神的心意
[00:13:30.000 --> 00:13:33.000]  知道這個神是不喜悅的
[00:13:33.000 --> 00:13:36.000]  為什麼還要在以色列民當中
[00:13:36.000 --> 00:13:39.000]  他在為神來工作
[00:13:39.000 --> 00:13:42.000]  來體貼神的需要
[00:13:42.000 --> 00:13:43.000]  所以這個呢
[00:13:43.000 --> 00:13:45.000]  也讓我們思考
[00:13:45.000 --> 00:13:48.000]  我們的生活是怎麼樣的呢
[00:13:48.000 --> 00:13:54.000]  就是我們有沒有為神來發一怒
[00:13:54.000 --> 00:13:55.000]  甚至於體貼神
[00:13:55.000 --> 00:13:58.000]  現在在這個時代
[00:13:58.000 --> 00:14:01.000]  在你周圍所做的呢
[00:14:01.000 --> 00:14:03.000]  還是我是基督徒
[00:14:03.000 --> 00:14:04.000]  但是呢
[00:14:04.000 --> 00:14:06.000]  我還是在做我喜歡做的
[00:14:06.000 --> 00:14:08.000]  我不喜歡做的那些
[00:14:08.000 --> 00:14:09.000]  我都不做
[00:14:09.000 --> 00:14:11.000]  其實我就是為我活
[00:14:11.000 --> 00:14:14.000]  我並不是為神而活
[00:14:14.000 --> 00:14:16.000]  所以呢
[00:14:16.000 --> 00:14:20.000]  我們看到這個祝福或者咒詛
[00:14:20.000 --> 00:14:23.000]  其實跟我們跟神的關係
[00:14:23.000 --> 00:14:26.000]  我們怎麼回應是有很大的部分
[00:14:26.000 --> 00:14:28.000]  因為很多人會怎麼覺得呢
[00:14:28.000 --> 00:14:29.000]  哦 不所謂
[00:14:29.000 --> 00:14:30.000]  反正我是基督徒
[00:14:30.000 --> 00:14:32.000]  如果神要祝福我的
[00:14:32.000 --> 00:14:34.000]  他就會祝福我
[00:14:34.000 --> 00:14:36.000]  神不要給我的就不給我
[00:14:36.000 --> 00:14:38.000]  是不是這樣呢
[00:14:38.000 --> 00:14:40.000]  其實我們常常在聖經裡面
[00:14:40.000 --> 00:14:42.000]  在歷史裡面看到
[00:14:42.000 --> 00:14:44.000]  不是的
[00:14:44.000 --> 00:14:46.000]  我們怎麼樣回應神
[00:14:46.000 --> 00:14:49.000]  我們怎麼樣活出我們的信仰
[00:14:49.000 --> 00:14:51.000]  是跟我們有沒有得到神的祝福
[00:14:51.000 --> 00:14:54.000]  還有祂的咒詛息息相關的
[00:14:54.000 --> 00:14:57.000]  神並不是想把咒詛帶來
[00:14:57.000 --> 00:14:58.000]  但是那個罪
[00:14:58.000 --> 00:15:02.000]  如果他沒有停止的話
[00:15:02.000 --> 00:15:04.000]  會延伸到所有一次列明
[00:15:04.000 --> 00:15:07.000]  所以他必須就是有瘟疫
[00:15:07.000 --> 00:15:09.000]  來停止這個行為
[00:15:09.000 --> 00:15:10.000]  所以呢
[00:15:10.000 --> 00:15:12.000]  我們也要想一想
[00:15:12.000 --> 00:15:15.000]  我們說我們要神的祝福的時候
[00:15:15.000 --> 00:15:17.000]  我們的信仰
[00:15:17.000 --> 00:15:19.000]  我們的行為
[00:15:19.000 --> 00:15:20.000]  有沒有敬畏神
[00:15:20.000 --> 00:15:21.000]  有沒有一些東西
[00:15:21.000 --> 00:15:24.000]  你是知道神不喜悅的
[00:15:24.000 --> 00:15:26.000]  但是我還在做
[00:15:26.000 --> 00:15:30.000]  還是因為神的緣故你就不做
[00:15:30.000 --> 00:15:31.000]  這是前面呢
[00:15:31.000 --> 00:15:34.000]  我們都可能會認識一些基督徒
[00:15:34.000 --> 00:15:37.000]  可能他稱自己為基督徒
[00:15:37.000 --> 00:15:38.000]  但是呢
[00:15:38.000 --> 00:15:40.000]  他可能也是在犯奸淫
[00:15:40.000 --> 00:15:42.000]  可能有小三小四小五
[00:15:42.000 --> 00:15:44.000]  都不知道有多少個了
[00:15:44.000 --> 00:15:47.000]  但他還是要自己叫基督徒
[00:15:47.000 --> 00:15:49.000]  然後有一些人做生意
[00:15:49.000 --> 00:15:50.000]  他是基督徒
[00:15:50.000 --> 00:15:52.000]  但是他也不管
[00:15:52.000 --> 00:15:54.000]  反正能夠拿到好處的
[00:15:54.000 --> 00:15:55.000]  他也願意做
[00:15:55.000 --> 00:15:58.000]  他不管這個神喜不喜歡
[00:15:58.000 --> 00:15:59.000]  喜不喜悅
[00:15:59.000 --> 00:16:01.000]  他也不管
[00:16:01.000 --> 00:16:04.000]  那我們有一些人也是說
[00:16:04.000 --> 00:16:05.000]  我是基督徒
[00:16:05.000 --> 00:16:07.000]  不過我也願意同居
[00:16:07.000 --> 00:16:08.000]  我也不管了
[00:16:08.000 --> 00:16:09.000]  反正我有我的理由
[00:16:09.000 --> 00:16:11.000]  為什麼我這樣做
[00:16:11.000 --> 00:16:13.000]  可能不去教會
[00:16:13.000 --> 00:16:15.000]  或者不看聖經
[00:16:15.000 --> 00:16:16.000]  這些呢
[00:16:16.000 --> 00:16:18.000]  其實我們都在思考
[00:16:18.000 --> 00:16:24.000]  我們的信仰到底是一個口說的信仰
[00:16:24.000 --> 00:16:26.000]  還是真實的
[00:16:26.000 --> 00:16:29.000]  有行為行出來的
[00:16:29.000 --> 00:16:30.000]  好
[00:16:30.000 --> 00:16:31.000]  那我們呢
[00:16:31.000 --> 00:16:33.000]  就要敬畏神
[00:16:33.000 --> 00:16:38.000]  不要當作他是可有可無的
[00:16:38.000 --> 00:16:40.000]  我們不要當作他是不重要的
[00:16:40.000 --> 00:16:41.000]  因為這樣的話
[00:16:41.000 --> 00:16:44.000]  才能把我們那個祝福
[00:16:44.000 --> 00:16:46.000]  神要給我們那個祝福
[00:16:46.000 --> 00:16:48.000]  我們要的拿在手裡
[00:16:48.000 --> 00:16:49.000]  好
[00:16:49.000 --> 00:16:51.000]  我們繼續看的時候
[00:16:51.000 --> 00:16:52.000]  我們看到下一個部分
[00:16:52.000 --> 00:16:56.000]  這是第十節到第三十九節
[00:16:56.000 --> 00:16:59.000]  其實就是另外四個支派的一個分
[00:16:59.000 --> 00:17:01.000]  就是分地的情況
[00:17:01.000 --> 00:17:04.000]  我們不會看太多那個細節
[00:17:04.000 --> 00:17:07.000]  但是大概他們也在這個上面的
[00:17:07.000 --> 00:17:10.000]  就是在馬拿西的北邊
[00:17:10.000 --> 00:17:12.000]  馬拿西的北邊
[00:17:12.000 --> 00:17:13.000]  那前一次呢
[00:17:13.000 --> 00:17:16.000]  我們看到馬拿西在分地的時候呢
[00:17:16.000 --> 00:17:18.000]  我們就知道這塊地
[00:17:18.000 --> 00:17:20.000]  其實是蠻好的一塊地
[00:17:20.000 --> 00:17:21.000]  因此呢
[00:17:21.000 --> 00:17:23.000]  迦南人還有當地就是住的人
[00:17:23.000 --> 00:17:26.000]  他們不願意離開
