
[00:00:00.000 --> 00:00:05.600]  主持人:阿鼎、梓妹
[00:02:29.200 --> 00:02:31.680]  他們繼續在各方面的科研
[00:02:31.680 --> 00:02:33.520]  他們希望能夠探究
[00:02:33.520 --> 00:02:36.520]  有一個解決的方案
[00:02:36.520 --> 00:02:38.920]  我們今天也看到有很多的
[00:02:38.920 --> 00:02:40.760]  對於食物科學
[00:02:40.760 --> 00:02:42.320]  他們有研究的人
[00:02:42.320 --> 00:02:45.480]  他們就會給我們一個合理的解釋
[00:02:45.480 --> 00:02:47.480]  原來我們今天吃什麼
[00:02:47.480 --> 00:02:49.760]  是對我們身體有益處呢
[00:02:49.760 --> 00:02:52.440]  你說吃一些健康的東西當然是好
[00:02:52.440 --> 00:02:55.360]  但是什麼時候吃都很重要
[00:02:55.360 --> 00:02:57.360]  我試一下考考大家
[00:02:57.360 --> 00:02:59.680]  大家喜不喜歡吃蘋果呢
[00:02:59.680 --> 00:03:00.960]  喜歡是吧
[00:03:00.960 --> 00:03:02.120]  我想請問
[00:03:02.120 --> 00:03:03.960]  你吃蘋果的時候
[00:03:03.960 --> 00:03:05.160]  是早午晚餐
[00:03:05.160 --> 00:03:09.160]  你哪個時間會去吃蘋果呢
[00:03:09.160 --> 00:03:11.160]  你什麼時候吃的呢
[00:03:11.160 --> 00:03:14.040]  我們中國人很喜歡說飯後果
[00:03:14.040 --> 00:03:16.040]  特別是晚上吃完東西之後
[00:03:16.040 --> 00:03:18.600]  切一些蘋果來吃
[00:03:18.600 --> 00:03:21.160]  特別是華人的家庭很容易
[00:03:21.160 --> 00:03:23.160]  在晚飯之後
[00:03:23.160 --> 00:03:25.160]  一家人齊齊整整
[00:03:25.160 --> 00:03:27.960]  吃完飯可能切一些水果
[00:03:27.960 --> 00:03:32.440]  但是原來營養師會告訴我們
[00:03:32.440 --> 00:03:36.440]  原來蘋果就不可以在晚飯的時候吃
[00:03:36.440 --> 00:03:38.640]  因為那些果膠
[00:03:38.640 --> 00:03:43.240]  會導致你的胃酸刺激
[00:03:43.240 --> 00:03:50.160]  然後你會產生那些果膠是困難的
[00:03:50.160 --> 00:03:55.360]  對於晚上吃蘋果是會難消化的
[00:03:55.360 --> 00:03:58.360]  但是早上吃的時候是非常好的
[00:03:58.360 --> 00:03:59.760]  它能夠降血糖
[00:03:59.760 --> 00:04:01.760]  也能夠降膽固醇
[00:04:01.760 --> 00:04:04.240]  香蕉也是
[00:04:04.240 --> 00:04:06.760]  大家什麼時候會吃香蕉呢
[00:04:06.760 --> 00:04:09.560]  會不會早上吃早餐的時候
[00:04:09.560 --> 00:04:10.960]  弄一隻香蕉吃
[00:04:10.960 --> 00:04:14.360]  有些人說吃香蕉會暢通
[00:04:14.360 --> 00:04:17.560]  原來又是不對的
[00:04:17.560 --> 00:04:19.360]  不是早上吃的
[00:04:19.360 --> 00:04:22.760]  是下午吃就會增強你的免疫力
[00:04:22.760 --> 00:04:24.560]  和改善你的皮膚
[00:04:24.560 --> 00:04:26.960]  如果你晚上才吃就糟糕了
[00:04:26.960 --> 00:04:30.760]  因為香蕉產生的黏液
[00:04:30.760 --> 00:04:33.560]  形成會影響你的消化
[00:04:33.560 --> 00:04:35.560]  吃完之後晚上還要吃
[00:04:35.560 --> 00:04:38.160]  肯定睡得不好
[00:04:38.160 --> 00:04:40.760]  我們又看看你喜歡吃這些嗎
[00:04:40.760 --> 00:04:41.960]  這些叫做Nuts
[00:04:41.960 --> 00:04:43.560]  這些是堅果
[00:04:43.560 --> 00:04:46.760]  特別是我們接下來的農曆年
[00:04:46.760 --> 00:04:47.960]  去到別人家裡
[00:04:47.960 --> 00:04:50.560]  或者在自己家裡和家人
[00:04:50.560 --> 00:04:51.960]  都會吃這些東西的時候
[00:04:51.960 --> 00:04:53.760]  什麼時候吃是最好的呢
[00:04:53.760 --> 00:04:55.360]  是不是晚上吃呢
[00:04:55.360 --> 00:04:56.760]  或者很多人說
[00:04:56.760 --> 00:05:00.360]  喝一杯啤酒的時候
[00:05:00.360 --> 00:05:02.160]  吃這些堅果就好了
[00:05:02.160 --> 00:05:06.160]  其實又不是亂時間吃
[00:05:06.160 --> 00:05:07.360]  是下午吃
[00:05:07.360 --> 00:05:09.560]  你就能夠降低你的血壓高
[00:05:09.560 --> 00:05:10.560]  這些風險
[00:05:10.560 --> 00:05:14.760]  但是晚上吃就會導致體重增加
[00:05:14.760 --> 00:05:16.760]  因為又是消化的問題
[00:05:16.760 --> 00:05:22.760]  產生的這些會導致體重增加
[00:05:22.760 --> 00:05:24.760]  最後一樣東西
[00:05:24.760 --> 00:05:25.960]  問一下大家
[00:05:25.960 --> 00:05:26.960]  這些是什麼
[00:05:26.960 --> 00:05:29.160]  這些是朱古力
[00:05:29.160 --> 00:05:30.760]  不過是有益的朱古力
[00:05:30.760 --> 00:05:31.960]  是Dark Chocolate
[00:05:31.960 --> 00:05:34.160]  這些黑色的朱古力
[00:05:34.160 --> 00:05:35.760]  什麼時候吃是最好的呢
[00:05:35.760 --> 00:05:38.760]  有些人都說是下午
[00:05:38.760 --> 00:05:42.760]  或者吃一些甜食
[00:05:42.760 --> 00:05:44.760]  好像會好一點
[00:05:44.760 --> 00:05:46.960]  又不是下午吃
[00:05:46.960 --> 00:05:49.360]  最好不要晚上吃
[00:05:49.360 --> 00:05:52.160]  很多時候人們當作零食吃
[00:05:52.160 --> 00:05:53.960]  就會增加你的體重
[00:05:53.960 --> 00:05:56.560]  是早上吃
[00:05:56.560 --> 00:06:01.560]  原來早上吃能夠抗氧化和減衰老
[00:06:01.560 --> 00:06:04.360]  也降低心臟病的風險
[00:06:04.360 --> 00:06:06.560]  這些是營養師
[00:06:06.560 --> 00:06:08.960]  他們經過了一些研究之後
[00:06:08.960 --> 00:06:14.560]  將他們所做的一些結果
[00:06:14.560 --> 00:06:16.960]  讓我們能夠明白和知道
[00:06:16.960 --> 00:06:18.760]  從創造的秩序來看
[00:06:18.760 --> 00:06:22.160]  我們還有藝術家、建築師、工程師
[00:06:22.160 --> 00:06:24.160]  你看教會歷史裡面
[00:06:24.160 --> 00:06:26.160]  有不同的時期
[00:06:26.160 --> 00:06:28.960]  東方的教會拜占庭的
[00:06:28.960 --> 00:06:31.160]  他們那些教堂的設計
[00:06:31.160 --> 00:06:33.360]  都是很特別的
[00:06:33.360 --> 00:06:38.960]  你看到他們在土耳其的蘇菲亞教堂
[00:06:38.960 --> 00:06:42.560]  外牆不會覺得很金碧輝煌
[00:06:42.560 --> 00:06:45.760]  但你進去的時候是很華麗的
[00:06:45.760 --> 00:06:48.760]  這也代表著我們耶穌基督
[00:06:48.760 --> 00:06:50.560]  其實祂的美善
[00:06:50.560 --> 00:06:53.960]  那些東西是很精美
[00:06:53.960 --> 00:06:55.160]  讓我們看見
[00:06:55.160 --> 00:06:59.160]  是上帝的兒子道成育身來到這個世界
[00:06:59.160 --> 00:07:01.360]  你從外表去認識基督
[00:07:01.360 --> 00:07:03.760]  你就只會覺得祂很普通
[00:07:03.760 --> 00:07:05.960]  但是祂的內涵
[00:07:05.960 --> 00:07:08.360]  祂那種生命的美善
[00:07:08.360 --> 00:07:11.160]  主耶穌基督是神的兒子
[00:07:11.160 --> 00:07:12.760]  是獨一無二的
[00:07:12.760 --> 00:07:14.960]  這個藉著教堂的建築
[00:07:14.960 --> 00:07:16.760]  都是表達出來的
[00:07:16.760 --> 00:07:17.960]  還有西方的
[00:07:17.960 --> 00:07:20.360]  譬如哥德式的那些建築物
[00:07:20.360 --> 00:07:21.960]  高聳入雲的
[00:07:21.960 --> 00:07:25.360]  是代表著我們今天進到聖殿裡面
[00:07:25.360 --> 00:07:26.560]  去敬拜上帝
[00:07:26.560 --> 00:07:29.560]  是地上的人與天上的上帝
[00:07:29.560 --> 00:07:32.760]  是有一種親近和直接的
[00:07:32.760 --> 00:07:37.160]  這一種的結連
[00:07:37.160 --> 00:07:39.560]  原來林林種種的
[00:07:39.560 --> 00:07:40.760]  甚至藝術
[00:07:40.760 --> 00:07:42.760]  很多的壁畫
[00:07:42.760 --> 00:07:44.560]  有不同的時期
[00:07:44.560 --> 00:07:45.760]  他們的創作
[00:07:45.760 --> 00:07:48.760]  都是表達著人對於做物主
[00:07:48.760 --> 00:07:50.960]  祂的偉大、祂的榮美
[00:07:50.960 --> 00:07:55.560]  他們透過這些神給他們的才幹
[00:07:55.560 --> 00:07:58.160]  來表達一種的崇敬
[00:07:58.160 --> 00:08:00.760]  我們今天也說一些化學家
[00:08:00.760 --> 00:08:01.960]  生物工程
[00:08:01.960 --> 00:08:04.760]  還有醫學科研的人員
[00:08:04.760 --> 00:08:08.560]  都是來到人類發展的歷史裡面
[00:08:08.560 --> 00:08:13.160]  突破了很多的一些醫學
[00:08:13.160 --> 00:08:14.760]  這些的發現
[00:08:14.760 --> 00:08:16.760]  還有這些技術的改良
[00:08:16.760 --> 00:08:20.360]  是帶來給人類的生活有提升改進
[00:08:20.360 --> 00:08:24.160]  最近在1月7日今年
[00:08:24.160 --> 00:08:26.960]  美國馬利蘭大學醫學中心
[00:08:26.960 --> 00:08:29.960]  為一個57歲的男士
[00:08:29.960 --> 00:08:31.560]  他叫做David Bennett
[00:08:31.560 --> 00:08:33.160]  在這個圖片裡面
[00:08:33.160 --> 00:08:34.960]  插著喉的位置
[00:08:34.960 --> 00:08:38.960]  你看到他是因為心臟衰竭住院
[00:08:38.960 --> 00:08:40.360]  超過一個月之後
[00:08:40.360 --> 00:08:43.160]  醫生判斷他死亡的風險
[00:08:43.160 --> 00:08:44.960]  是非常的高
[00:08:44.960 --> 00:08:48.360]  他們沒有辦法去用常規的人類
[00:08:48.360 --> 00:08:50.960]  心臟移植的手術去幫他
[00:08:50.960 --> 00:08:54.560]  當時他們就向美國的FDA
[00:08:54.560 --> 00:08:56.360]  緊急做一個申請
[00:08:56.360 --> 00:08:58.960]  就說我們現在最近能夠
[00:08:58.960 --> 00:09:02.560]  有一些轉基因的蛛心
[00:09:02.560 --> 00:09:05.760]  我們可以嘗試去移植在他身上
[00:09:05.760 --> 00:09:07.160]  可以救他一命
[00:09:07.160 --> 00:09:09.160]  這個是人類歷史裡面
[00:09:09.160 --> 00:09:13.960]  是手中將整個蛛心移植在人裡頭
[00:09:13.960 --> 00:09:17.360]  來取代患者的心臟
[00:09:17.360 --> 00:09:21.960]  這個背後原來是有一位華裔
[00:09:21.960 --> 00:09:23.160]  36歲而已
[00:09:23.160 --> 00:09:26.960]  這個女科學家楊路霞
[00:09:26.960 --> 00:09:28.760]  這位女士
[00:09:28.760 --> 00:09:32.160]  她被人稱為基因的剪刀手
[00:09:32.160 --> 00:09:34.160]  她畢業於北京大學
[00:09:34.160 --> 00:09:36.960]  也是遠赴美國哈佛大學
[00:09:36.960 --> 00:09:39.760]  她讀書很好 很優秀
[00:09:39.760 --> 00:09:44.560]  她來到這個基因的所謂
[00:09:44.560 --> 00:09:46.760]  轉變和研究裡面
[00:09:46.760 --> 00:09:49.360]  她來到去發現這些技術
[00:09:49.360 --> 00:09:51.360]  她啟蒙的師傅
[00:09:51.360 --> 00:09:53.360]  就是Dr. George Church
[00:09:53.360 --> 00:09:54.960]  是合成生物學之父
[00:09:54.960 --> 00:09:58.360]  是哈佛醫學院遺傳學的教授
[00:09:58.360 --> 00:10:01.760]  她和他們的整個團隊一起
[00:10:01.760 --> 00:10:04.960]  他們就是這次手術背後
[00:10:04.960 --> 00:10:07.360]  多得他們這一班人
[00:10:07.360 --> 00:10:10.960]  那個是鍥而不捨的
[00:10:10.960 --> 00:10:12.360]  他們是科研的
[00:10:12.360 --> 00:10:13.960]  做很多的研究
[00:10:13.960 --> 00:10:15.560]  產生這個突破
[00:10:15.560 --> 00:10:18.360]  我們今天說我們愛上帝
[00:10:18.360 --> 00:10:20.360]  所創造這個世界
[00:10:20.360 --> 00:10:23.160]  我們有很多驚人的發現
[00:10:23.160 --> 00:10:25.160]  這些都是在在表明
[00:10:25.160 --> 00:10:27.960]  上帝給我們作為人
[00:10:27.960 --> 00:10:30.560]  我們是靠賴上主的恩典
[00:10:30.560 --> 00:10:32.560]  我們是用祂給我們
[00:10:32.560 --> 00:10:34.360]  各人不同的才幹
[00:10:34.360 --> 00:10:37.960]  我們謀求在人類的社會
[00:10:37.960 --> 00:10:40.160]  給眾生我們都能夠
[00:10:40.160 --> 00:10:43.560]  可以有一個更好的生活
[00:10:43.560 --> 00:10:47.360]  你要幫助一些甚至病患的人
[00:10:47.360 --> 00:10:50.360]  這是從第一方面來看
[00:10:50.360 --> 00:10:51.560]  不愛世界
[00:10:51.560 --> 00:10:53.360]  我們要愛一個什麼呢
[00:10:53.360 --> 00:10:55.560]  是在說這個世界裡的定義
[00:10:55.560 --> 00:10:56.560]  是第一方面
[00:10:56.560 --> 00:10:58.560]  是這個創造的
[00:10:58.560 --> 00:11:00.560]  物質的這個世界裡
[00:11:00.560 --> 00:11:02.160]  神給我們可以看見
[00:11:02.160 --> 00:11:05.360]  有很多我們需要學習的地方
[00:11:05.360 --> 00:11:07.160]  但是第二方面就是
[00:11:07.160 --> 00:11:08.760]  從救贖的需要去看
[00:11:08.760 --> 00:11:10.960]  為什麼我們不要愛世界
[00:11:10.960 --> 00:11:14.360]  因為神要我們
[00:11:14.360 --> 00:11:18.960]  不要和世界那種同流合污
[00:11:18.960 --> 00:11:22.160]  是說一個敵黨神創造原意的
[00:11:22.160 --> 00:11:24.160]  這種系統的勢力
[00:11:24.160 --> 00:11:27.160]  這是我們稍後會查考這段經文
[00:11:27.160 --> 00:11:28.560]  我們會看見的
[00:11:28.560 --> 00:11:30.760]  神叫我們不要愛世界
[00:11:30.760 --> 00:11:33.160]  和世界上的東西
[00:11:33.160 --> 00:11:34.960]  包括肉體的情慾
[00:11:34.960 --> 00:11:35.960]  眼目的情慾
[00:11:35.960 --> 00:11:37.760]  今生的驕傲等等
[00:11:37.760 --> 00:11:39.160]  不要愛世界
[00:11:39.160 --> 00:11:41.760]  表示我們不要去愛
[00:11:41.760 --> 00:11:43.760]  那些不合神心意的
[00:11:43.760 --> 00:11:45.760]  這是來自那惡者
[00:11:45.760 --> 00:11:48.760]  魔鬼就是要挑動我們人
[00:11:48.760 --> 00:11:51.160]  心裡各樣的情慾
[00:11:51.160 --> 00:11:54.160]  作為我們研究聖經的時候
[00:11:54.160 --> 00:11:57.360]  我們說這個慾望
[00:11:57.360 --> 00:11:59.160]  本身可以是中性的
[00:11:59.160 --> 00:12:02.360]  神給我們的肉體有飢餓感
[00:12:02.360 --> 00:12:04.760]  以致我們才可以知道
[00:12:04.760 --> 00:12:05.960]  我們需要吃東西
[00:12:05.960 --> 00:12:09.560]  但是你無窮盡地去放縱你
[00:12:09.560 --> 00:12:11.160]  這種肉體
[00:12:11.160 --> 00:12:12.560]  那種飢餓感
[00:12:12.560 --> 00:12:14.560]  你不斷地吃什麼
[00:12:14.560 --> 00:12:16.760]  你就一定不健康
[00:12:16.760 --> 00:12:18.560]  眼目的情慾一樣
[00:12:18.560 --> 00:12:20.160]  神給我們
[00:12:20.160 --> 00:12:24.960]  譬如說在夫婦關係裏面
[00:12:24.960 --> 00:12:28.360]  我們有性的需要和慾望
[00:12:28.360 --> 00:12:31.360]  但是你將你自己無限量扭曲
[00:12:31.360 --> 00:12:32.960]  這種性的慾望
[00:12:32.960 --> 00:12:35.760]  變成一個不正常的
[00:12:35.760 --> 00:12:37.960]  一個中慾的話
[00:12:37.960 --> 00:12:40.160]  這帶來一個很大的問題
[00:12:40.160 --> 00:12:45.360]  你甚至可能會破壞你自己家庭的婚姻
[00:12:45.360 --> 00:12:47.360]  是累己累人
[00:12:47.360 --> 00:12:49.960]  還有第三方面就是今生的驕傲
[00:12:49.960 --> 00:12:51.960]  我們對那種權力
[00:12:51.960 --> 00:12:53.360]  那種慾望
[00:12:53.360 --> 00:12:56.960]  你想凌駕於人去控制所有的東西
[00:12:56.960 --> 00:13:00.760]  你以為你生命一切是你的主權底下
[00:13:00.760 --> 00:13:02.160]  你也搞錯了
[00:13:02.160 --> 00:13:06.560]  魔鬼是很想我們去扭曲神創造的原意
[00:13:06.560 --> 00:13:09.960]  魔鬼想我們不以上帝為神
[00:13:09.960 --> 00:13:12.960]  他想我們自己做主人
[00:13:12.960 --> 00:13:15.360]  這就是一個很基本
[00:13:15.360 --> 00:13:18.160]  很重要的一個問題的核心
[00:13:18.160 --> 00:13:20.560]  但是我們從救贖這個需要而言
[00:13:20.560 --> 00:13:24.160]  我們知道神要祂的兒女們被提醒
[00:13:24.160 --> 00:13:26.560]  好像上一次我們聽到
[00:13:26.560 --> 00:13:29.560]  我們看到孫靜敏傳導友
[00:13:29.560 --> 00:13:31.560]  和我們分享這段經文的時候
[00:13:31.560 --> 00:13:33.160]  生命要如光
[00:13:33.160 --> 00:13:35.360]  我們也活在這個光中
[00:13:35.360 --> 00:13:40.160]  這個光就是主耶穌真理的亮光
[00:13:40.160 --> 00:13:44.160]  我們願意活在這個光底下
[00:13:44.160 --> 00:13:46.360]  我們才能夠懂得去愛神
[00:13:46.360 --> 00:13:51.560]  愛神而且是一個完全成熟的愛
[00:13:51.560 --> 00:13:53.560]  我們要去愛祂
[00:13:53.560 --> 00:13:57.160]  而我們今天要看的經文就是接續下去
[00:13:57.160 --> 00:13:59.160]  我們說我們要愛人
[00:13:59.160 --> 00:14:01.360]  一個真正愛神的人
[00:14:01.360 --> 00:14:03.160]  他不會只是停留在說
[00:14:03.160 --> 00:14:04.560]  我很愛上帝
[00:14:04.560 --> 00:14:06.960]  但我眼前我看到每一個人
[00:14:06.960 --> 00:14:08.560]  你都愛不下的
[00:14:08.560 --> 00:14:10.960]  你甚至是當他們是仇人
[00:14:10.960 --> 00:14:13.760]  這個是完全是一個錯誤
[00:14:13.760 --> 00:14:15.560]  不單止我們要愛人
[00:14:15.560 --> 00:14:18.760]  我們也要不要愛一個
[00:14:18.760 --> 00:14:23.360]  是敵擋上帝的一個犯罪的世界
[00:14:23.360 --> 00:14:26.360]  我們可以參與在一個
[00:14:26.360 --> 00:14:28.560]  神創造的世界裏面
[00:14:28.560 --> 00:14:33.360]  我們的貢獻、研究
[00:14:33.360 --> 00:14:36.160]  以及祝福人群
[00:14:36.160 --> 00:14:37.960]  但我們不要愛一個
[00:14:37.960 --> 00:14:42.360]  是反對上帝、敵擋上帝的罪惡的世界
[00:14:42.360 --> 00:14:44.560]  我希望大家在這方面
[00:14:44.560 --> 00:14:46.360]  先有一個明白
[00:14:46.360 --> 00:14:48.760]  然後我們接著再看下去的時候
[00:14:48.760 --> 00:14:51.360]  我們看這段經文就是第一段
[00:14:51.360 --> 00:14:52.760]  說到愛人
[00:14:52.760 --> 00:14:54.360]  怎樣為之愛人呢?
[00:14:54.360 --> 00:14:56.960]  我們一起來讀這段經文
[00:14:56.960 --> 00:15:00.360]  在第二章第七到第八節
[00:15:00.360 --> 00:15:02.360]  老約翰是這樣跟我們說的
[00:15:02.360 --> 00:15:03.360]  我們一起讀
[00:15:03.360 --> 00:15:06.360]  「親愛的,我捨給你們的
[00:15:06.360 --> 00:15:08.560]  不是一條新命令
[00:15:08.560 --> 00:15:12.960]  而是你們從起初所領受的舊命令
[00:15:12.960 --> 00:15:16.960]  這舊命令就是你們所聽過的道
[00:15:16.960 --> 00:15:20.960]  然而,我捨給你們的是一條新命令
[00:15:20.960 --> 00:15:23.160]  在基督裏是真實的
[00:15:23.160 --> 00:15:25.560]  在你們也是真實的
[00:15:25.560 --> 00:15:28.560]  因為黑暗漸漸消逝
[00:15:28.560 --> 00:15:31.560]  真光已經在照耀」
[00:15:31.560 --> 00:15:33.760]  弟兄姊妹
[00:15:33.760 --> 00:15:35.760]  當我們看這段經文的時候
[00:15:35.760 --> 00:15:38.760]  老約翰是要我們去明白
[00:15:38.760 --> 00:15:44.560]  他真的可以說是語重心長地跟我們說
[00:15:44.560 --> 00:15:48.560]  「親愛的」是一個很親密的稱謂
[00:15:48.560 --> 00:15:50.960]  他看這群神的兒女們
[00:15:50.960 --> 00:15:53.960]  你們每一個都是神所愛的
[00:15:53.960 --> 00:15:56.560]  蒙神憐憫和拯救的
[00:15:56.560 --> 00:15:58.560]  但他要告訴他們
[00:15:58.560 --> 00:16:02.560]  你們現在所領受的不是一條新命令
[00:16:02.560 --> 00:16:06.960]  這條是起初已經領受的舊命令
[00:16:06.960 --> 00:16:09.960]  為何說是既舊且新呢?
[00:16:09.960 --> 00:16:12.560]  因為舊的命令說
[00:16:12.560 --> 00:16:16.560]  我們要盡心盡性盡義盡力去愛神
[00:16:16.560 --> 00:16:18.960]  其次就是要愛人如己
[00:16:18.960 --> 00:16:22.560]  這是舊到生命記第六章已經說了
[00:16:22.560 --> 00:16:25.160]  這是上帝的原意
[00:16:25.160 --> 00:16:27.560]  上帝創造人的時候
[00:16:27.560 --> 00:16:32.560]  要人彼此能夠和諧共處
[00:16:32.560 --> 00:16:35.560]  互相去相愛
[00:16:35.560 --> 00:16:40.160]  同樣這是神對他們子民的吩咐
[00:16:40.160 --> 00:16:41.760]  但這個舊的命令
[00:16:41.760 --> 00:16:45.160]  也是你們所聽過的道
[00:16:45.160 --> 00:16:47.360]  聽過的道
[00:16:47.360 --> 00:16:49.760]  而且他說我現在寫給你們的
[00:16:49.760 --> 00:16:51.760]  又是一條新的命令
[00:16:51.760 --> 00:16:53.960]  在基督耶穌裡是真實的
[00:16:53.960 --> 00:16:56.560]  在你們身上也是真實的
[00:16:56.560 --> 00:16:59.960]  他說的是在新約裡
[00:16:59.960 --> 00:17:02.360]  主耶穌一來到之後
[00:17:02.360 --> 00:17:07.560]  這個真光已經照耀在我們眾人身上
[00:17:07.560 --> 00:17:11.560]  舊約的命令在新約的處境裡
[00:17:11.560 --> 00:17:13.560]  因為主耶穌的來臨
[00:17:13.560 --> 00:17:18.560]  祂要將這個黑暗的世界來照耀
[00:17:18.560 --> 00:17:22.160]  將這個命令我們有新的應用
[00:17:22.160 --> 00:17:23.960]  這個意思就是
[00:17:23.960 --> 00:17:26.160]  耶穌基督展現給我們看
[00:17:26.160 --> 00:17:30.160]  一個怎樣才算愛人如己
[00:17:30.160 --> 00:17:32.760]  在約翰福音第十三章
[00:17:32.760 --> 00:17:35.160]  耶穌和那群門徒
[00:17:35.160 --> 00:17:36.760]  在最後的晚餐
[00:17:36.760 --> 00:17:37.960]  祂跟他們說
[00:17:37.960 --> 00:17:40.160]  我賜給你們一條新命令
[00:17:40.160 --> 00:17:42.160]  要叫你們彼此相愛
[00:17:42.160 --> 00:17:43.560]  我怎樣愛你們
[00:17:43.560 --> 00:17:45.560]  你們也要怎樣相愛
[00:17:45.560 --> 00:17:47.560]  你們若有彼此相愛的心
[00:17:47.560 --> 00:17:51.560]  眾人因此就認出你們是我的門徒了
[00:17:51.560 --> 00:17:54.560]  弟兄姊妹當我們明白主耶穌說的
[00:17:54.560 --> 00:17:56.960]  這一條是新命令
[00:17:56.960 --> 00:18:01.360]  但也是祂一早已經提醒門徒
[00:18:01.360 --> 00:18:03.760]  要他們記在最後的晚餐
[00:18:03.760 --> 00:18:05.160]  他們所領受的
[00:18:05.160 --> 00:18:06.360]  而且這條命令
[00:18:06.360 --> 00:18:09.360]  是耶穌說用祂的標準來看
[00:18:09.360 --> 00:18:11.360]  耶穌怎樣愛我們
[00:18:11.360 --> 00:18:12.960]  是完全的犧牲
[00:18:12.960 --> 00:18:15.360]  是無條件的接納我們
[00:18:15.360 --> 00:18:18.560]  而我們今天怎樣去愛別人呢
[00:18:18.560 --> 00:18:20.560]  我們有沒有一樣
[00:18:20.560 --> 00:18:24.560]  是照著主的生命模樣
[00:18:24.560 --> 00:18:26.960]  我們好好地去愛別人
[00:18:26.960 --> 00:18:28.560]  去接納別人
[00:18:28.560 --> 00:18:31.360]  黑暗是漸漸消逝
[00:18:31.360 --> 00:18:33.760]  因為真剛已經照耀
[00:18:33.760 --> 00:18:37.560]  主的真剛不單止在祂身上來呈現
[00:18:37.560 --> 00:18:41.560]  也是要照在每一個屬神的兒女身上
[00:18:41.560 --> 00:18:45.160]  就是那些願意行在光宗裡面的人
[00:18:45.160 --> 00:18:47.360]  那些願意信服真理
[00:18:47.360 --> 00:18:51.160]  信服上帝的誡命的神的兒女
[00:18:51.160 --> 00:18:53.560]  所以我們在這一段經文
[00:18:53.560 --> 00:18:54.960]  首先我們要看
[00:18:54.960 --> 00:18:58.960]  這是既舊且新的命令
[00:18:58.960 --> 00:19:02.960]  是主耶穌賦予我們有新的動力
[00:19:02.960 --> 00:19:06.160]  就是祂給我們有聖靈住在我們裡面
