
[00:00:00.000 --> 00:00:09.000]  今日我們繼續講到《馬可福音》第七章
[00:03:26.000 --> 00:03:30.000]  同樣是朋友帶他去
[00:03:30.000 --> 00:03:33.000]  在耶穌面前叫他醫治
[00:03:33.000 --> 00:03:35.000]  這次的醫治
[00:03:35.000 --> 00:03:41.000]  同樣是用口水抹他的眼睛
[00:03:41.000 --> 00:03:43.000]  讓他可以看見東西
[00:03:43.000 --> 00:03:45.000]  不過這次是特別一點
[00:03:45.000 --> 00:03:49.000]  他是用兩次分段的去醫治
[00:03:49.000 --> 00:03:52.000]  第一次叫他開眼的時候
[00:03:52.000 --> 00:03:55.000]  這個人只看到一些人
[00:03:55.000 --> 00:03:57.000]  好像樹一樣
[00:03:57.000 --> 00:04:00.000]  再一次的醫治
[00:04:00.000 --> 00:04:02.000]  他就看得很清楚了
[00:04:02.000 --> 00:04:05.000]  這四件事情
[00:04:05.000 --> 00:04:09.000]  到底想告訴我們甚麼事呢
[00:04:09.000 --> 00:04:14.000]  其實這也是耶穌所行的
[00:04:14.000 --> 00:04:18.000]  很多人聽過他行神蹟
[00:04:18.000 --> 00:04:20.000]  於是他去到哪裡
[00:04:20.000 --> 00:04:23.000]  都有人找他醫病
[00:04:23.000 --> 00:04:27.000]  總共這幾件事情
[00:04:27.000 --> 00:04:32.000]  讓我總括了五個大點
[00:04:32.000 --> 00:04:34.000]  我就用這五個大點
[00:04:34.000 --> 00:04:36.000]  去跟大家分享
[00:04:36.000 --> 00:04:39.000]  第一個大點是
[00:04:39.000 --> 00:04:43.000]  文化傳統不能隔離
[00:04:43.000 --> 00:04:47.000]  我們和耶穌基督的舊恩的連結
[00:04:47.000 --> 00:04:49.000]  為甚麼這樣說呢
[00:04:49.000 --> 00:04:51.000]  第一件事是
[00:04:51.000 --> 00:04:53.000]  你記不記得那個是甚麼女人
[00:04:53.000 --> 00:04:55.000]  我說那個女人是甚麼
[00:04:55.000 --> 00:04:57.000]  希臘的婦人
[00:04:57.000 --> 00:05:01.000]  希臘的婦人和耶穌是否同鄉
[00:05:01.000 --> 00:05:03.000]  不同鄉
[00:05:03.000 --> 00:05:07.000]  但她知道不同鄉的人
[00:05:07.000 --> 00:05:10.000]  她都去醫治和幫助他
[00:05:10.000 --> 00:05:14.000]  會不會有些人叫你去幫助他
[00:05:14.000 --> 00:05:15.000]  但你不認識的
[00:05:15.000 --> 00:05:18.000]  你會不會去幫助呢
[00:05:18.000 --> 00:05:21.000]  我相信如果有需要的時候
[00:05:21.000 --> 00:05:23.000]  你們都會去幫助
[00:05:23.000 --> 00:05:28.000]  正如我們都屬於外邦人
[00:05:28.000 --> 00:05:32.000]  我們為甚麼能夠相信耶穌
[00:05:32.000 --> 00:05:35.000]  是否由不同國家的宣教士
[00:05:35.000 --> 00:05:40.000]  然後將福音告訴我們
[00:05:40.000 --> 00:05:43.000]  所以有很多不同的宣教士
[00:05:43.000 --> 00:05:46.000]  香港的宣教士
[00:05:46.000 --> 00:05:50.000]  都會去到不同的地方宣教
[00:05:50.000 --> 00:05:54.000]  這是一個馬達加斯加的宣教士
[00:05:54.000 --> 00:05:57.000]  他們去到馬達加斯加是在哪裏呢
[00:05:57.000 --> 00:06:00.000]  就是卡通片這個地方
[00:06:00.000 --> 00:06:03.000]  他們很特別的
[00:06:03.000 --> 00:06:05.000]  他們講法文
[00:06:05.000 --> 00:06:09.000]  有香港兩位宣教士
[00:06:09.000 --> 00:06:12.000]  去到他們當中宣教
[00:06:12.000 --> 00:06:14.000]  所以我們很相信
[00:06:14.000 --> 00:06:16.000]  在耶穌基督裏面
[00:06:16.000 --> 00:06:19.000]  我們都是屬於耶穌的人
[00:06:19.000 --> 00:06:26.000]  我們不會計較文化是怎樣的
[00:06:26.000 --> 00:06:29.000]  甚至可能在我們身邊裏面
[00:06:29.000 --> 00:06:31.000]  有很多不同的人
[00:06:31.000 --> 00:06:36.000]  但都會藉著不同人的負擔
[00:06:36.000 --> 00:06:41.000]  去傳福音給那些未認識的人
[00:06:41.000 --> 00:06:44.000]  就好像報道會
[00:06:44.000 --> 00:06:47.000]  我們知不知道我們自己的廣福堂
[00:06:47.000 --> 00:06:50.000]  是屬於哪個教派呢
[00:06:50.000 --> 00:06:52.000]  報道會裏面
[00:06:52.000 --> 00:06:56.000]  總共有六十多間的堂會
[00:06:56.000 --> 00:06:58.000]  即是有六十多間的教會
[00:06:58.000 --> 00:07:01.000]  其中有一些教會是很特別的
[00:07:01.000 --> 00:07:02.000]  為甚麼呢
[00:07:02.000 --> 00:07:04.000]  在報道會裏面
[00:07:04.000 --> 00:07:08.000]  其中有一間教會的名字叫做德聖堂
[00:07:08.000 --> 00:07:10.000]  我們叫做廣福堂
[00:07:10.000 --> 00:07:13.000]  它是專門做甚麼的呢
[00:07:13.000 --> 00:07:17.000]  它是專門做一些黑社會
[00:07:17.000 --> 00:07:20.000]  專門做一些黑社會人士
[00:07:20.000 --> 00:07:22.000]  知道甚麼是黑社會嗎
[00:07:22.000 --> 00:07:25.000]  即是那些人或根生人士
[00:07:25.000 --> 00:07:27.000]  所以那間教會是很特別的
[00:07:27.000 --> 00:07:29.000]  怎樣特別呢
[00:07:29.000 --> 00:07:31.000]  他們是不收奉獻的
[00:07:31.000 --> 00:07:34.000]  知道為甚麼不收奉獻嗎
[00:07:34.000 --> 00:07:36.000]  第一是怕黑錢
[00:07:36.000 --> 00:07:38.000]  第二怕甚麼呢
[00:07:38.000 --> 00:07:41.000]  怕那些錢不乾淨
[00:07:41.000 --> 00:07:43.000]  剛才說黑社會
[00:07:43.000 --> 00:07:45.000]  可能那些錢是販毒回來的
[00:07:45.000 --> 00:07:47.000]  或者騙人的
[00:07:47.000 --> 00:07:49.000]  或者是賭錢回來的
[00:07:49.000 --> 00:07:51.000]  所以這間教會是很特別的
[00:07:51.000 --> 00:07:54.000]  它是不收奉獻的
[00:07:54.000 --> 00:07:57.000]  但又怎樣有經費呢
[00:07:57.000 --> 00:08:00.000]  就是牧師去捐
[00:08:00.000 --> 00:08:02.000]  募捐
[00:08:02.000 --> 00:08:05.000]  所以在不同的文化領域裏面
[00:08:05.000 --> 00:08:08.000]  都有不同的人去服侍
[00:08:08.000 --> 00:08:10.000]  好像你們一樣
[00:08:10.000 --> 00:08:15.000]  可能將來廣福堂有一個KFCC
[00:08:15.000 --> 00:08:17.000]  很需要你們去服侍的時候
[00:08:17.000 --> 00:08:20.000]  你們都要去學習
[00:08:20.000 --> 00:08:23.000]  跟不同的人去服侍
[00:08:23.000 --> 00:08:25.000]  可能你覺得
[00:08:25.000 --> 00:08:27.000]  他跟我不一樣
[00:08:27.000 --> 00:08:31.000]  我不想,或者我不做
[00:08:31.000 --> 00:08:34.000]  但在這段經文裏
[00:08:34.000 --> 00:08:36.000]  耶穌是示範了
[00:08:36.000 --> 00:08:40.000]  就算不是跟他在同一個地方
[00:08:40.000 --> 00:08:43.000]  不是同一個國籍的人
[00:08:43.000 --> 00:08:46.000]  但他也去幫助
[00:08:46.000 --> 00:08:48.000]  所以我們要學習
[00:08:48.000 --> 00:08:51.000]  怎樣欣賞不同的文化
[00:08:51.000 --> 00:08:54.000]  怎樣欣賞不同的人
[00:08:54.000 --> 00:08:58.000]  然後將這個福音傳出去
[00:08:58.000 --> 00:09:01.000]  接下來第二點
[00:09:01.000 --> 00:09:05.000]  就是相信神跡奇事
[00:09:05.000 --> 00:09:08.000]  更相信上帝訊息
[00:09:08.000 --> 00:09:11.000]  才是生命的中心
[00:09:11.000 --> 00:09:14.000]  剛才說了很多
[00:09:14.000 --> 00:09:16.000]  四件事件
[00:09:16.000 --> 00:09:19.000]  都是一些神跡奇事
[00:09:19.000 --> 00:09:21.000]  我們看看馬可福音
[00:09:21.000 --> 00:09:23.000]  剛才我叫你們打開聖經的時候
[00:09:23.000 --> 00:09:29.000]  第八章十一節到十三節
[00:09:29.000 --> 00:09:31.000]  這班法利賽人
[00:09:31.000 --> 00:09:34.000]  為什麼會在第三件事結束之後
[00:09:34.000 --> 00:09:39.000]  他叫耶穌餵飽四千人之後
[00:09:39.000 --> 00:09:43.000]  他就叫耶穌再顯神跡給他們看
[00:09:43.000 --> 00:09:46.000]  但耶穌的回應就是告訴他們
[00:09:46.000 --> 00:09:49.000]  我實在告訴你們
[00:09:49.000 --> 00:09:52.000]  沒有神跡,給這世代看
[00:09:52.000 --> 00:09:54.000]  即是說
[00:09:54.000 --> 00:10:01.000]  其實耶穌不是來表演神跡
[00:10:01.000 --> 00:10:04.000]  其實祂是來做什麼的
[00:10:04.000 --> 00:10:08.000]  祂最主要是做什麼
[00:10:08.000 --> 00:10:10.000]  有限福音三章十六節
[00:10:10.000 --> 00:10:12.000]  背誦應該已經破爛了
[00:10:12.000 --> 00:10:13.000]  從小到大
[00:10:13.000 --> 00:10:23.000]  神愛甚至將他的獨生子賜給他們
[00:10:23.000 --> 00:10:26.000]  叫一切信他的不自滅亡
[00:10:26.000 --> 00:10:28.000]  反得永生
[00:10:28.000 --> 00:10:33.000]  其實神只要把福音傳開去
[00:10:33.000 --> 00:10:34.000]  去救我們
[00:10:34.000 --> 00:10:37.000]  不是來表演神跡
[00:10:37.000 --> 00:10:42.000]  反而神跡會否阻礙了祂傳福音呢
[00:10:42.000 --> 00:10:47.000]  所以這一點告訴我們
[00:10:47.000 --> 00:10:49.000]  耶穌的回應就是
[00:10:49.000 --> 00:10:52.000]  祂是來傳福音的
[00:10:52.000 --> 00:10:56.000]  並不是來表演的
[00:10:56.000 --> 00:11:00.000]  凡是阻礙了我們傳福音的
[00:11:00.000 --> 00:11:04.000]  那也不是一件好事
[00:11:04.000 --> 00:11:06.000]  所以這裡看到
[00:11:06.000 --> 00:11:12.000]  祂醫好聾和嘔吐的人
[00:11:12.000 --> 00:11:13.000]  剛才說了
[00:11:13.000 --> 00:11:14.000]  記不記得
[00:11:14.000 --> 00:11:18.000]  祂用什麼來醫好嘔吐的人
[00:11:18.000 --> 00:11:19.000]  口水
[00:11:19.000 --> 00:11:21.000]  我剛才問你
[00:11:21.000 --> 00:11:23.000]  如果是你有病
[00:11:23.000 --> 00:11:27.000]  你現在當自己見到耶穌
[00:11:27.000 --> 00:11:30.000]  用口水去醫你
[00:11:30.000 --> 00:11:32.000]  你有沒有這樣的信心
[00:11:32.000 --> 00:11:34.000]  張開嘴巴
[00:11:34.000 --> 00:11:36.000]  有沒有這樣的信心
[00:11:36.000 --> 00:11:37.000]  有的
[00:11:37.000 --> 00:11:41.000]  這也是一個信心的考驗
[00:11:41.000 --> 00:11:42.000]  所以我們說
[00:11:42.000 --> 00:11:43.000]  相信上帝
[00:11:43.000 --> 00:11:44.000]  信息的人
[00:11:44.000 --> 00:11:47.000]  才是生命的中心
[00:11:47.000 --> 00:11:48.000]  就是說
[00:11:48.000 --> 00:11:52.000]  神的話藏在我們心裡
[00:11:52.000 --> 00:11:56.000]  才是正確的
[00:11:56.000 --> 00:12:00.000]  而不是去追求神跡歧視
[00:12:00.000 --> 00:12:01.000]  不要覺得
[00:12:01.000 --> 00:12:05.000]  信耶穌是否真的要在我的生命裡
[00:12:05.000 --> 00:12:07.000]  有一些很大的
[00:12:07.000 --> 00:12:09.000]  很驚人的事
[00:12:09.000 --> 00:12:13.000]  我才叫做經歷神呢
[00:12:13.000 --> 00:12:15.000]  這不是的
[00:12:15.000 --> 00:12:16.000]  經歷神其實是
[00:12:16.000 --> 00:12:17.000]  每一天
[00:12:17.000 --> 00:12:23.000]  你都在經歷神給你的功課
[00:12:23.000 --> 00:12:27.000]  所以我們作為基督徒的核心價值
[00:12:27.000 --> 00:12:29.000]  是很重要的
[00:12:29.000 --> 00:12:31.000]  不只是叫你相信
[00:12:31.000 --> 00:12:33.000]  相信什麼呢
[00:12:33.000 --> 00:12:36.000]  相信耶穌是你生命的救主
[00:12:36.000 --> 00:12:39.000]  祂怎樣去救你們呢
[00:12:39.000 --> 00:12:41.000]  剛剛過了
[00:12:41.000 --> 00:12:46.000]  釘上十字架
[00:12:46.000 --> 00:12:50.000]  然後死了之後
[00:12:50.000 --> 00:12:51.000]  復活
[00:12:51.000 --> 00:12:52.000]  這個很重要
[00:12:52.000 --> 00:12:55.000]  十字架和復活空墳墓
[00:12:55.000 --> 00:12:57.000]  這兩個是一個很重要的信息
[00:12:57.000 --> 00:12:59.000]  所以我們作為基督徒
[00:12:59.000 --> 00:13:02.000]  是不可以忘記的
[00:13:02.000 --> 00:13:04.000]  第三個就是
[00:13:04.000 --> 00:13:08.000]  生命裡我們要依靠上帝
[00:13:08.000 --> 00:13:11.000]  祂是我們生命的主宰
[00:13:11.000 --> 00:13:14.000]  如果我們好像第三件事
[00:13:14.000 --> 00:13:16.000]  第三件事還記得是什麼嗎
[00:13:16.000 --> 00:13:18.000]  第三件事
[00:13:18.000 --> 00:13:20.000]  剛剛說了四件事
[00:13:20.000 --> 00:13:22.000]  第三件事
[00:13:22.000 --> 00:13:25.000]  餵飽四千人
[00:13:25.000 --> 00:13:27.000]  他們的門徒很害怕
[00:13:27.000 --> 00:13:29.000]  因為野地
[00:13:29.000 --> 00:13:30.000]  買不到食物
[00:13:30.000 --> 00:13:32.000]  他們很擔心
[00:13:32.000 --> 00:13:34.000]  所以問耶穌應該怎麼辦
[00:13:34.000 --> 00:13:35.000]  有這麼多人
[00:13:35.000 --> 00:13:37.000]  但耶穌卻是
[00:13:37.000 --> 00:13:39.000]  可以餵飽他們
[00:13:39.000 --> 00:13:40.000]  不只這樣
[00:13:40.000 --> 00:13:42.000]  還可以有魚
[00:13:42.000 --> 00:13:45.000]  他們這群門徒都是跟隨耶穌的
[00:13:45.000 --> 00:13:47.000]  他們應該理應
[00:13:47.000 --> 00:13:51.000]  都有學習到
[00:13:51.000 --> 00:13:53.000]  舊約的聖經
[00:13:53.000 --> 00:13:55.000]  他們應該知道
[00:13:55.000 --> 00:13:57.000]  這是神旨
[00:13:57.000 --> 00:13:59.000]  神旨就應該繼承
[00:13:59.000 --> 00:14:01.000]  神給他們的東西
[00:14:01.000 --> 00:14:05.000]  還記得舊約有什麼可以做嗎
[00:14:05.000 --> 00:14:09.000]  神帶以色列人出埃及的時候
[00:14:09.000 --> 00:14:12.000]  同樣在曠野裡
[00:14:12.000 --> 00:14:16.000]  都能夠給他們食物
[00:14:16.000 --> 00:14:19.000]  所以有時候我們很重要
[00:14:19.000 --> 00:14:21.000]  就是當我們生命裡
[00:14:21.000 --> 00:14:24.000]  有些不知所措的時候
[00:14:24.000 --> 00:14:26.000]  我們要記得
[00:14:26.000 --> 00:14:28.000]  要依靠上帝
[00:14:28.000 --> 00:14:31.000]  好像我在安息年
[00:14:31.000 --> 00:14:33.000]  一開始的時候
[00:14:33.000 --> 00:14:38.000]  我跟Pastor Gavin去新加坡
[00:14:38.000 --> 00:14:43.000]  回來的時候就感染了COVID
[00:14:43.000 --> 00:14:46.000]  但他們就回到香港
[00:14:46.000 --> 00:14:48.000]  因為我安息年
[00:14:48.000 --> 00:14:51.000]  所以我繼續去另一個地方
[00:14:51.000 --> 00:14:55.000]  但是就感染了COVID
[00:14:55.000 --> 00:14:57.000]  不知道去不去
[00:14:57.000 --> 00:14:59.000]  結果也有去
[00:14:59.000 --> 00:15:01.000]  不過去了之後
[00:15:01.000 --> 00:15:04.000]  神真的醫治了我
[00:15:04.000 --> 00:15:07.000]  當時沒有醫生看
[00:15:07.000 --> 00:15:08.000]  什麼都沒有
[00:15:08.000 --> 00:15:09.000]  那是怎樣呢
[00:15:09.000 --> 00:15:11.000]  就是自己醫治自己
[00:15:11.000 --> 00:15:14.000]  祈禱求神醫治
[00:15:14.000 --> 00:15:19.000]  在我最後一個月
[00:15:19.000 --> 00:15:21.000]  三月的時候
[00:15:21.000 --> 00:15:25.000]  上個星期我在大堂講道
[00:15:25.000 --> 00:15:26.000]  我就想
[00:15:26.000 --> 00:15:28.000]  最後一個月
[00:15:28.000 --> 00:15:31.000]  就想給自己好好休息
[00:15:31.000 --> 00:15:34.000]  去預備回來跟你們講道
[00:15:34.000 --> 00:15:36.000]  跟大堂講道
[00:15:36.000 --> 00:15:39.000]  我就預訂好酒店
[00:15:39.000 --> 00:15:41.000]  預訂好機票
[00:15:41.000 --> 00:15:44.000]  在一個很漂亮的酒店裡面
[00:15:44.000 --> 00:15:46.000]  看著一個很漂亮的海
[00:15:46.000 --> 00:15:50.000]  然後預備一篇又一篇的講道
[00:15:50.000 --> 00:15:57.000]  但是神往往不會讓你開心
[00:15:57.000 --> 00:16:02.000]  總有一些事情是你意想不到的
[00:16:02.000 --> 00:16:04.000]  我本來三月十三日
[00:16:04.000 --> 00:16:09.000]  就預備去買高鐵車票
[00:16:09.000 --> 00:16:11.000]  去一個地方探孫有識
[00:16:11.000 --> 00:16:13.000]  預訂好酒店
[00:16:13.000 --> 00:16:18.000]  在三月十九日的早上
[00:16:18.000 --> 00:16:21.000]  我就想去做運動
[00:16:21.000 --> 00:16:24.000]  於是就很心急地
[00:16:24.000 --> 00:16:27.000]  在後面拿東西
[00:16:27.000 --> 00:16:29.000]  我沒有轉身去拿
[00:16:29.000 --> 00:16:32.000]  但是一下子
[00:16:32.000 --> 00:16:36.000]  我下半身動不了
[00:16:36.000 --> 00:16:38.000]  很害怕
[00:16:38.000 --> 00:16:40.000]  我下半身動不了
[00:16:40.000 --> 00:16:42.000]  我沒有試過
[00:16:42.000 --> 00:16:43.000]  為什麼動不了
[00:16:43.000 --> 00:16:44.000]  意識想動
[00:16:44.000 --> 00:16:45.000]  但是動不了
[00:16:45.000 --> 00:16:46.000]  你明白嗎
[00:16:46.000 --> 00:16:49.000]  因為我跟Warner牧師一起住
[00:16:49.000 --> 00:16:52.000]  於是我大叫一聲
[00:16:52.000 --> 00:16:54.000]  他就過來扶著我
[00:16:54.000 --> 00:16:58.000]  但是因為我沒有Uncle Vincent那麼大
[00:16:58.000 --> 00:17:00.000]  也很大
[00:17:00.000 --> 00:17:02.000]  他扶著我
[00:17:02.000 --> 00:17:05.000]  Pastor Warner就扭傷了
[00:17:05.000 --> 00:17:07.000]  一起受傷
[00:17:07.000 --> 00:17:09.000]  不過他比較幸運
[00:17:09.000 --> 00:17:12.000]  他躺了兩天就康復了
[00:17:12.000 --> 00:17:19.000]  但是我痛到動不了
[00:17:19.000 --> 00:17:21.000]  我很擔心
[00:17:21.000 --> 00:17:26.000]  打給骨醫生
[00:17:26.000 --> 00:17:28.000]  問他怎樣
[00:17:28.000 --> 00:17:30.000]  他說要進醫院
[00:17:30.000 --> 00:17:33.000]  結果他幫我去找醫院
[00:17:33.000 --> 00:17:36.000]  結果香港聖保祿醫院
[00:17:36.000 --> 00:17:38.000]  是什麼房間都沒有
[00:17:38.000 --> 00:17:40.000]  為什麼醫院那麼好生意
[00:17:40.000 --> 00:17:42.000]  我就站在那裡
[00:17:42.000 --> 00:17:45.000]  接近一個小時
[00:17:45.000 --> 00:17:48.000]  才開始動了一點
[00:17:48.000 --> 00:17:50.000]  動了一點之後
[00:17:50.000 --> 00:17:53.000]  就馬上去看醫生
[00:17:53.000 --> 00:17:55.000]  醫生就說
[00:17:55.000 --> 00:17:58.000]  你的椎間盤突出
[00:17:58.000 --> 00:18:00.000]  頭一個星期
[00:18:00.000 --> 00:18:04.000]  我想是我人生最辛苦的時間
[00:18:04.000 --> 00:18:08.000]  連坐下去洗手間都不行
[00:18:08.000 --> 00:18:10.000]  醫生就說
[00:18:10.000 --> 00:18:12.000]  你最好的姿勢就是
[00:18:12.000 --> 00:18:14.000]  打直
[00:18:14.000 --> 00:18:17.000]  還有打橫
[00:18:17.000 --> 00:18:19.000]  就是躺在那裡
[00:18:19.000 --> 00:18:20.000]  打直打橫
[00:18:20.000 --> 00:18:22.000]  於是我就去不了
[00:18:22.000 --> 00:18:24.000]  我已經預訂好的酒店
[00:18:24.000 --> 00:18:26.000]  全部都去不了
[00:18:26.000 --> 00:18:28.000]  所有的講章
[00:18:28.000 --> 00:18:31.000]  都是看著天花板去完成
[00:18:31.000 --> 00:18:33.000]  所以你們的講章
[00:18:33.000 --> 00:18:37.000]  都是在天花板構思出來的
[00:18:37.000 --> 00:18:40.000]  生命就是這樣
[00:18:40.000 --> 00:18:42.000]  如果你不靠主
[00:18:42.000 --> 00:18:44.000]  是認同
[00:18:44.000 --> 00:18:46.000]  謝謝你
[00:18:46.000 --> 00:18:50.000]  所以接下來的一個月
[00:18:50.000 --> 00:18:53.000]  都是一直祈禱求神醫治
[00:18:53.000 --> 00:18:55.000]  早兩個星期
[00:18:55.000 --> 00:18:57.000]  我還要用支架在那裡走走
[00:18:57.000 --> 00:19:01.000]  今天已經好了80%
[00:19:01.000 --> 00:19:03.000]  紀念我
[00:19:03.000 --> 00:19:04.000]  為什麼呢?
[00:19:04.000 --> 00:19:06.000]  因為我現在的腳底
[00:19:06.000 --> 00:19:09.000]  因為我紮住了神經線
[00:19:09.000 --> 00:19:12.000]  我的腳底是平滑的
[00:19:12.000 --> 00:19:14.000]  但我的感覺
[00:19:14.000 --> 00:19:17.000]  好像踩住了很多石頭
[00:19:17.000 --> 00:19:19.000]  像石春一樣
[00:19:19.000 --> 00:19:21.000]  所以你看我經常到處走
[00:19:21.000 --> 00:19:23.000]  或者你看我挖挖挖
[00:19:23.000 --> 00:19:25.000]  那個感覺很奇怪
[00:19:25.000 --> 00:19:27.000]  所以為我祈禱
[00:19:27.000 --> 00:19:29.000]  求主真的醫治我
[00:19:29.000 --> 00:19:33.000]  我很深信神的醫治是一步步的
[00:19:33.000 --> 00:19:36.000]  祂是有在醫治我的
[00:19:36.000 --> 00:19:38.000]  記住了
[00:19:38.000 --> 00:19:40.000]  當你們無論在你生命裡
[00:19:40.000 --> 00:19:42.000]  遇到什麼難事的時候
[00:19:42.000 --> 00:19:44.000]  祈禱
[00:19:44.000 --> 00:19:48.000]  因為上帝是在你生命裡
[00:19:48.000 --> 00:19:52.000]  接下來第四件事
[00:19:52.000 --> 00:19:55.000]  信耶穌基督時間越久
[00:19:55.000 --> 00:19:57.000]  就是越久
[00:19:57.000 --> 00:20:01.000]  對耶穌基督的認識越模糊
[00:20:01.000 --> 00:20:05.000]  有誰是從小到大
[00:20:05.000 --> 00:20:07.000]  舉手
[00:20:07.000 --> 00:20:10.000]  很多
[00:20:10.000 --> 00:20:12.000]  放下手
[00:20:12.000 --> 00:20:14.000]  我問你
[00:20:14.000 --> 00:20:16.000]  你認識耶穌有多少?
[00:20:16.000 --> 00:20:19.000]  你可不可以回答我?
[00:20:19.000 --> 00:20:21.000]  有人告訴我
[00:20:21.000 --> 00:20:23.000]  這些四個故事
[00:20:23.000 --> 00:20:26.000]  我從嬰兒就開始聽
[00:20:26.000 --> 00:20:29.000]  聽了很多次
[00:20:29.000 --> 00:20:33.000]  我自己也說了很多次
[00:20:33.000 --> 00:20:36.000]  但是其實越信得久
[00:20:36.000 --> 00:20:38.000]  怎樣才算信得久?
[00:20:38.000 --> 00:20:41.000]  我們信得久可能叫老油條
[00:20:41.000 --> 00:20:43.000]  你們這些老油條
[00:20:43.000 --> 00:20:45.000]  從嬰兒就回來
[00:20:45.000 --> 00:20:46.000]  回到大
[00:20:46.000 --> 00:20:48.000]  還不是老油條
[00:20:48.000 --> 00:20:50.000]  知道回來了很久
[00:20:50.000 --> 00:20:55.000]  但是卻越來越不清楚
[00:20:55.000 --> 00:20:57.000]  聽了這麼多故事
[00:20:57.000 --> 00:20:59.000]  其實是做什麼的?
[00:20:59.000 --> 00:21:01.000]  耶穌說了這麼多
[00:21:01.000 --> 00:21:03.000]  讓我們知道是做什麼的
[00:21:03.000 --> 00:21:07.000]  到底是故事還是真有其事?
[00:21:07.000 --> 00:21:10.000]  很多小朋友都會這樣問
[00:21:10.000 --> 00:21:12.000]  到了一個點的時候
[00:21:12.000 --> 00:21:15.000]  可能到你這個年齡
