
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹平安。 平安。
[00:01:50.520 --> 00:01:54.160]  去到耶路撒冷,看到雅各和約翰,
[00:01:54.160 --> 00:01:57.360]  我們從那邊就看到彼得和約翰,
[00:01:57.360 --> 00:02:00.080]  雅各他們是願意聆聽的,
[00:02:00.080 --> 00:02:02.640]  他們是回到真理,願意承擔,
[00:02:02.640 --> 00:02:06.880]  願意批評那些做得不對的猶太同胞,
[00:02:06.880 --> 00:02:10.600]  他們堅持這些外邦人要守割禮,
[00:02:10.600 --> 00:02:13.880]  他們不只是願意承擔,還會賦予行動,
[00:02:13.880 --> 00:02:19.000]  派人去各處告訴他們剛才的那些結論。
[00:02:19.000 --> 00:02:21.240]  這是我們上回的講道。
[00:02:21.240 --> 00:02:25.800]  上回的講道我們看見有幾個重要的生命功課,
[00:02:25.800 --> 00:02:30.120]  我們要學的就是,有不同的意見不是問題,
[00:02:30.120 --> 00:02:33.400]  問題是我們是否願意明白真理,
[00:02:33.400 --> 00:02:36.920]  另外就是在面對生死攸關的事情上,
[00:02:36.920 --> 00:02:40.120]  我們是否願意勇敢的捍衛真理。
[00:02:40.120 --> 00:02:43.880]  最後我們看到,當我們願意回到真理的時候,
[00:02:43.880 --> 00:02:48.360]  辯論的結果是帶來建設,真的是使人得意。
[00:02:48.360 --> 00:02:51.320]  這是我們上回的講道所提及的,
[00:02:51.320 --> 00:02:52.760]  是讓大家重溫一下。
[00:02:52.760 --> 00:02:55.000]  因為新來的朋友可能不知道,
[00:02:55.000 --> 00:02:57.400]  我們有一個這樣的講道系列,
[00:02:57.400 --> 00:02:59.640]  是看耶穌他升天後,
[00:02:59.640 --> 00:03:04.760]  他的門徒按著上帝給他的能力去做了些什麼。
[00:03:04.760 --> 00:03:07.560]  這也是教會歷史的一部分。
[00:03:07.560 --> 00:03:13.000]  今天第二講,我們是進入了在教會歷史裡面,
[00:03:13.000 --> 00:03:15.560]  保羅第二次的宣教旅程,
[00:03:15.560 --> 00:03:17.400]  裡面有很多寶貴的功課,
[00:03:17.400 --> 00:03:19.000]  我們可以一起學習的。
[00:03:19.000 --> 00:03:22.200]  我們先做個禱告好嗎?
[00:03:22.200 --> 00:03:24.520]  天父上帝我們感謝你,
[00:03:24.520 --> 00:03:27.160]  你的話語歷久長興,
[00:03:27.160 --> 00:03:31.960]  常常在我們願意去聆聽的時候,
[00:03:31.960 --> 00:03:33.800]  就觸動我們的心,
[00:03:33.800 --> 00:03:37.240]  刺激我們去思考我們自己的現狀,
[00:03:37.240 --> 00:03:39.160]  跟我們的將來。
[00:03:39.160 --> 00:03:43.480]  我們願意真的是把這段時間分別為神,
[00:03:43.480 --> 00:03:47.320]  將我們的所思所想都完全交給上帝。
[00:03:47.320 --> 00:03:48.840]  因為耶穌你說,
[00:03:48.840 --> 00:03:52.200]  我們的心要成為一片好土、謙卑,
[00:03:52.200 --> 00:03:54.520]  才能夠聽到你的道的時候,
[00:03:54.520 --> 00:03:56.040]  領受在心裡,
[00:03:56.040 --> 00:03:59.000]  而不是像落在硬的土地裡面,
[00:03:59.000 --> 00:04:02.040]  聽完了就算了,就不能夠成長。
[00:04:02.040 --> 00:04:05.720]  天父啊,求你使我們的心成為一片好土,
[00:04:05.720 --> 00:04:08.120]  好教我們能夠領受你的真理。
[00:04:08.120 --> 00:04:11.320]  禱告感恩奉主耶穌基督的聖名祈求。
[00:04:11.320 --> 00:04:12.920]  Amen!
[00:04:12.920 --> 00:04:18.680]  基本上,如果你想了解多一點使徒行傳,
[00:04:18.680 --> 00:04:21.880]  他前部分講了其他的使徒所做的事情,
[00:04:21.880 --> 00:04:25.400]  聖靈幫助死敵反、匪力這些,
[00:04:25.400 --> 00:04:31.160]  後面很多時候焦點就放在保羅身上,
[00:04:31.160 --> 00:04:32.680]  使徒保羅身上。
[00:04:32.680 --> 00:04:37.000]  所以大家都知道保羅是一個教會歷史裡面,
[00:04:37.000 --> 00:04:39.160]  被上帝、被耶穌呼召出來,
[00:04:39.160 --> 00:04:42.840]  為上帝受苦的一個主要宣教士,
[00:04:42.840 --> 00:04:45.560]  把福音傳到地極。
[00:04:45.560 --> 00:04:48.040]  你如果看使徒行傳,
[00:04:48.040 --> 00:04:50.360]  你會看到他從13章開始,
[00:04:50.360 --> 00:04:52.600]  他就分第一次的宣教旅程,
[00:04:52.600 --> 00:04:54.520]  回到安提拉教會。
[00:04:54.520 --> 00:04:59.400]  那裡因為外邦人需不需要守猶太人的律法的事情,
[00:04:59.400 --> 00:05:02.200]  他們特地去到耶路撒冷,
[00:05:02.200 --> 00:05:03.880]  就開了一個耶路撒冷會議,
[00:05:03.880 --> 00:05:05.080]  就是剛才我們說的。
[00:05:05.880 --> 00:05:09.880]  然後呢,今天我們要進入的是第二個宣教旅程。
[00:05:09.880 --> 00:05:13.080]  那麼,他們去了很多地方之後,
[00:05:13.080 --> 00:05:15.640]  還回到安提拉教會。
[00:05:15.640 --> 00:05:18.840]  然後呢,18章23節開始,
[00:05:18.840 --> 00:05:21.400]  他是開始了第三次的宣教旅程,
[00:05:21.400 --> 00:05:22.920]  然後再回到耶路撒冷。
[00:05:22.920 --> 00:05:24.360]  後來我們就看到,
[00:05:24.360 --> 00:05:26.280]  他不是回安提拉教會,
[00:05:26.280 --> 00:05:27.800]  他像耶穌一樣,
[00:05:27.800 --> 00:05:29.720]  保羅像耶穌一樣,
[00:05:29.720 --> 00:05:31.960]  明知道耶路撒冷有危險,
[00:05:31.960 --> 00:05:34.200]  他走向耶路撒冷。
[00:05:34.200 --> 00:05:36.440]  所以保羅在走耶穌的路。
[00:05:36.440 --> 00:05:38.440]  記不記得耶穌也是這樣,
[00:05:38.440 --> 00:05:40.280]  他人生的最後一個階段,
[00:05:40.280 --> 00:05:42.520]  每個人都叫他不要去耶路撒冷,
[00:05:42.520 --> 00:05:45.720]  因為那裡的人要殺你啊,夫子!
[00:05:45.720 --> 00:05:49.240]  他知道他來就是為了世人而死的,
[00:05:49.240 --> 00:05:50.840]  所以他去耶路撒冷。
[00:05:50.840 --> 00:05:52.680]  保羅的宣教旅程第三次,
[00:05:52.680 --> 00:05:53.800]  回耶路撒冷,
[00:05:53.800 --> 00:05:55.160]  所以就在那裡受審,
[00:05:55.160 --> 00:05:56.920]  然後怎麼樣去到羅馬,
[00:05:56.920 --> 00:05:59.240]  整個使徒行傳就是這樣交代。
[00:05:59.240 --> 00:06:01.880]  那麼,在這裡我們看到,
[00:06:01.880 --> 00:06:06.360]  他的第二次宣教旅程大概是這樣子,
[00:06:06.360 --> 00:06:09.160]  公元的50到52年之間。
[00:06:09.160 --> 00:06:12.760]  在這裡你看到這些號碼順序,
[00:06:12.760 --> 00:06:14.600]  他就是從安提拉,
[00:06:14.600 --> 00:06:15.720]  就是今天的敘利亞,
[00:06:15.720 --> 00:06:18.680]  敘利亞一直往這邊走,
[00:06:18.680 --> 00:06:20.760]  這就是土耳其,
[00:06:20.760 --> 00:06:23.640]  伊斯坦堡在這裡,
[00:06:23.640 --> 00:06:27.880]  那麼土耳其他從這邊,
[00:06:27.880 --> 00:06:30.760]  經過了基利加大樹這些地方,
[00:06:30.760 --> 00:06:31.880]  這是加拉泰,
[00:06:31.880 --> 00:06:33.080]  一個大塊,
[00:06:33.080 --> 00:06:36.120]  那麼這裡是一大塊也是亞細亞,
[00:06:36.120 --> 00:06:37.400]  走到這邊,
[00:06:37.400 --> 00:06:40.520]  然後他本來是想去比推,
[00:06:40.520 --> 00:06:42.280]  尼還有本都,
[00:06:42.280 --> 00:06:44.840]  但是聖靈不允許,
[00:06:44.840 --> 00:06:47.560]  所以他們就怎麼樣呢?
[00:06:47.560 --> 00:06:48.680]  去到這邊,
[00:06:48.680 --> 00:06:50.920]  然後還有看到馬其頓的意象,
[00:06:50.920 --> 00:06:52.200]  這裡就是,
[00:06:52.200 --> 00:06:55.080]  大家去過伊斯坦堡就知道,
[00:06:55.080 --> 00:06:56.600]  導遊會常跟你說,
[00:06:56.600 --> 00:06:58.680]  這裡就是歐洲,
[00:06:58.680 --> 00:06:59.960]  這裡就是亞洲,
[00:06:59.960 --> 00:07:02.200]  歐洲亞洲之界,
[00:07:02.200 --> 00:07:07.240]  所以福音就從這裡傳到了歐洲,
[00:07:07.240 --> 00:07:08.200]  就從這裡開始,
[00:07:08.200 --> 00:07:09.960]  因為有馬其頓的意象,
[00:07:09.960 --> 00:07:11.400]  雅典在這裡,
[00:07:11.400 --> 00:07:13.400]  菲利比在這裡,
[00:07:13.400 --> 00:07:16.280]  那麼帖薩諾尼加在這裡,
[00:07:16.280 --> 00:07:18.200]  哥林多在這個地方,
[00:07:18.200 --> 00:07:21.080]  所以就從這邊要過去,
[00:07:21.080 --> 00:07:22.520]  這是保羅的第二次宣教,
[00:07:22.520 --> 00:07:25.080]  然後就從這邊回到以弗所,
[00:07:25.080 --> 00:07:26.840]  以弗所在土耳其,
[00:07:27.560 --> 00:07:29.880]  那麼再回到耶路撒冷,
[00:07:29.880 --> 00:07:32.120]  再回到敘利亞,
[00:07:32.120 --> 00:07:33.400]  這個安提亞,
[00:07:33.400 --> 00:07:37.080]  那麼今天我們看的是在這裡,
[00:07:37.080 --> 00:07:38.840]  第二個宣教旅程,
[00:07:38.840 --> 00:07:43.160]  今天的課題是要探討順服的生命,
[00:07:43.160 --> 00:07:48.120]  順服是一個很關鍵的課題,
[00:07:48.120 --> 00:07:51.320]  我作為一個牧者,
[00:07:51.320 --> 00:07:54.440]  我看見很多的生命,
[00:07:54.440 --> 00:07:55.320]  很多的生活,
[00:07:55.320 --> 00:07:56.760]  都出現很多的困難,
[00:07:56.760 --> 00:07:59.000]  有些是疾病,
[00:07:59.000 --> 00:08:01.880]  有些是婚姻,
[00:08:01.880 --> 00:08:04.440]  有些是工作,
[00:08:04.440 --> 00:08:06.360]  有些是老年,
[00:08:06.360 --> 00:08:08.040]  各種的困難,
[00:08:08.040 --> 00:08:12.920]  但是很多信了耶穌好多年的基督徒,
[00:08:12.920 --> 00:08:15.240]  他們信得好的話,
[00:08:15.240 --> 00:08:16.760]  他們會跟你說一件事情,
[00:08:16.760 --> 00:08:19.960]  耶穌的教會就是答案,
[00:08:19.960 --> 00:08:22.680]  但是我要跟你說多一件事情,
[00:08:22.680 --> 00:08:24.760]  是什麼呢?
[00:08:24.760 --> 00:08:31.160]  順服耶穌是答案中的答案,
[00:08:31.160 --> 00:08:33.720]  有些基督徒可以來教會很多年,
[00:08:33.720 --> 00:08:36.280]  沒有找到這答案中的答案,
[00:08:36.280 --> 00:08:38.840]  所以跟他信耶穌的時候,
[00:08:38.840 --> 00:08:41.400]  沒有改變,
[00:08:41.400 --> 00:08:45.240]  不懂得去用溫柔,
[00:08:45.240 --> 00:08:47.800]  來跟家裡人彼此相待,
[00:08:47.800 --> 00:08:51.640]  產生了很多很多的痛苦,
[00:08:52.360 --> 00:08:53.880]  耶穌是答案,
[00:08:53.880 --> 00:08:56.200]  但是順服耶穌是答案中的答案,
[00:08:56.200 --> 00:08:57.480]  請你記住。
[00:08:57.480 --> 00:09:03.880]  今天我們要從幾個功課來看今天的經文,
[00:09:03.880 --> 00:09:07.720]  剛才的經文告訴我們有兩個片段,
[00:09:07.720 --> 00:09:10.680]  剛才立輝弟兄,
[00:09:10.680 --> 00:09:14.120]  今天的主席幫我們讀的那段經文裡面,
[00:09:14.120 --> 00:09:16.120]  分成兩部分,
[00:09:16.120 --> 00:09:17.960]  一個部分是什麼呢?
[00:09:17.960 --> 00:09:19.480]  一個部分是講到
[00:09:19.480 --> 00:09:23.560]  保羅找到他的屬靈兒子,
[00:09:23.560 --> 00:09:25.880]  他的門徒提摩泰,
[00:09:25.880 --> 00:09:27.160]  找到他,
[00:09:27.160 --> 00:09:29.960]  發現他的媽媽是猶太人,
[00:09:29.960 --> 00:09:32.520]  他的父親是希臘人,
[00:09:32.520 --> 00:09:35.320]  看到他非常的優秀,
[00:09:35.320 --> 00:09:38.680]  想要帶他一起去傳福音,
[00:09:38.680 --> 00:09:40.600]  一段經文。
[00:09:40.600 --> 00:09:41.480]  下一段,
[00:09:41.480 --> 00:09:45.480]  立輝弟兄帶著我們念的是關於什麼呢?
[00:09:45.480 --> 00:09:49.240]  關於他們要出發去傳福音,
[00:09:49.240 --> 00:09:51.800]  但是多次的被聖靈阻止,
[00:09:51.800 --> 00:09:53.240]  直到有一次,
[00:09:53.240 --> 00:09:55.000]  保羅看到異象,
[00:09:55.000 --> 00:09:58.520]  有一個在希臘那邊的馬其頓的人,
[00:09:58.520 --> 00:10:02.040]  在他的異象中叫他過來幫我們,
[00:10:02.040 --> 00:10:03.240]  過來幫我們,
[00:10:03.240 --> 00:10:04.760]  他就知道要把福音傳給我們。
[00:10:04.760 --> 00:10:06.520]  這是我們今天要看的經文。
[00:10:06.520 --> 00:10:08.280]  那麼從今天的經文,
[00:10:08.280 --> 00:10:11.800]  我想跟大家分享這以下的八個功課。
[00:10:11.800 --> 00:10:13.640]  那麼你記不了的,
[00:10:13.640 --> 00:10:16.600]  你如果是想要回去溫習的話,
[00:10:16.600 --> 00:10:17.880]  你必須把它拍下來,
[00:10:17.880 --> 00:10:19.880]  你是無法記這麼多的。
[00:10:19.880 --> 00:10:23.960]  那麼提摩太的身份,
[00:10:23.960 --> 00:10:26.840]  這裡看到順福的生命背後,
[00:10:26.840 --> 00:10:29.720]  有美好的屬靈導師。
[00:10:29.720 --> 00:10:32.680]  聖經讓我們看見提摩太的身份,
[00:10:32.680 --> 00:10:34.520]  母親是信主的,
[00:10:34.520 --> 00:10:36.600]  父親是希臘人,
[00:10:36.600 --> 00:10:38.920]  母親還是猶太人。
[00:10:38.920 --> 00:10:41.400]  這個很可能是一個怎麼樣的情況呢?
[00:10:41.400 --> 00:10:44.600]  就是他們已經結婚了,
[00:10:44.600 --> 00:10:48.120]  那麼他們猶太人被分散到各地,
[00:10:48.120 --> 00:10:50.760]  也有通婚的情況,結婚了。
[00:10:50.760 --> 00:10:54.840]  可是這個門徒到處四散,傳福音,
[00:10:54.840 --> 00:10:59.640]  傳福音,提摩太的母親信了耶穌,
[00:10:59.640 --> 00:11:02.360]  他的父親是一個希臘人。
[00:11:02.360 --> 00:11:04.440]  那麼有學者說,
[00:11:04.440 --> 00:11:07.640]  後來提摩太書那裡有講到,
[00:11:07.640 --> 00:11:09.640]  很小的時候,
[00:11:10.120 --> 00:11:17.080]  提摩太就已經被他的外祖母,
[00:11:17.080 --> 00:11:21.160]  就是外婆羅以跟母親尤尼基,
[00:11:21.160 --> 00:11:24.760]  在他們的教導下,
[00:11:24.760 --> 00:11:27.560]  這個信仰就變成無為之性。
[00:11:27.560 --> 00:11:29.640]  你看保羅說提摩太什麼,
[00:11:29.640 --> 00:11:31.560]  想到你心裡無為之性,
[00:11:31.560 --> 00:11:34.040]  這性是現在你外婆,
[00:11:34.040 --> 00:11:39.080]  你外祖母羅以和你母親尤尼基心裡的。
[00:11:39.080 --> 00:11:41.320]  我深信也在你心裡。
[00:11:41.320 --> 00:11:42.920]  所以有學者認為,
[00:11:42.920 --> 00:11:46.040]  提摩太的父親可能很小已經過世了,
[00:11:46.040 --> 00:11:50.920]  所以他的媽媽就搬到他自己的媽媽那邊住。
[00:11:50.920 --> 00:11:54.440]  在他們的母親跟外婆的教導下,
[00:11:54.440 --> 00:11:59.560]  提摩太真的學了跟信仰有關很紮實的根基。
[00:11:59.560 --> 00:12:04.280]  那麼我們看見提摩太是有好品格的,
[00:12:04.280 --> 00:12:05.560]  因為聖經說什麼呢?
[00:12:05.560 --> 00:12:08.520]  在門徒中有好名聲,
[00:12:08.520 --> 00:12:10.520]  在門徒中有好名聲。
[00:12:10.520 --> 00:12:16.200]  那麼在這裡我們看見提摩太的屬靈父親,
[00:12:16.200 --> 00:12:19.400]  因為保羅很器重提摩太,
[00:12:19.400 --> 00:12:22.600]  他在提摩太後書他怎麼樣稱呼提摩太呢?
[00:12:22.600 --> 00:12:25.160]  我親愛的兒子提摩太。
[00:12:25.160 --> 00:12:27.480]  我親愛的兒子提摩太。
[00:12:27.480 --> 00:12:30.280]  所以在教會裡面真的是,
[00:12:30.280 --> 00:12:36.040]  有些人是待你如屬靈的兒子,
[00:12:36.040 --> 00:12:39.240]  有些人是待你如屬靈的父親母親。
[00:12:39.240 --> 00:12:44.040]  這就是我們在上帝的家裡面永遠不會缺失,
[00:12:44.040 --> 00:12:46.920]  永遠都有一個家。
[00:12:46.920 --> 00:12:50.520]  然後保羅他也怎麼樣呢?
[00:12:50.520 --> 00:12:54.440]  在提摩太後書第三章第十四節他說什麼?
[00:12:54.440 --> 00:12:57.640]  你所學習的所確信的要存在心裡,
[00:12:57.640 --> 00:13:00.680]  因為知道你是跟誰學的。
[00:13:00.680 --> 00:13:03.160]  保羅一直在教導提摩太,
[00:13:03.160 --> 00:13:04.920]  一個師徒關係。
[00:13:04.920 --> 00:13:08.520]  所以有時候你會聽到提摩太師公,
[00:13:08.520 --> 00:13:13.560]  保羅提摩太師公就是一個師徒的導師師公。
[00:13:13.560 --> 00:13:16.920]  那麼你所學習的要存在心裡,
[00:13:16.920 --> 00:13:18.440]  因為你知道是跟誰學的,
[00:13:18.440 --> 00:13:21.240]  並且知道你是從小明白聖經的。
[00:13:21.240 --> 00:13:22.920]  一方面是跟保羅學的,
[00:13:22.920 --> 00:13:25.080]  一方面是從小就明白聖經,
[00:13:25.080 --> 00:13:27.160]  已經有了很好的名聲。
[00:13:27.160 --> 00:13:32.280]  上帝會藉著不同的人,
[00:13:32.280 --> 00:13:36.120]  成為你的生命的屬靈導師。
[00:13:36.120 --> 00:13:39.320]  屬靈導師不一定是個傳道人,
[00:13:39.320 --> 00:13:42.840]  他可能比你早一點更熟悉聖經,
[00:13:42.840 --> 00:13:45.080]  而且他關心你,
[00:13:45.080 --> 00:13:48.280]  願意聽你訴苦,
[00:13:48.280 --> 00:13:51.720]  也願意在適當的時候給你建議,
[00:13:51.720 --> 00:13:53.400]  為你禱告,
[00:13:53.400 --> 00:13:55.720]  幫你成長。
[00:13:55.720 --> 00:13:59.560]  這就是上帝擺在你生命中的屬靈導師,
[00:13:59.560 --> 00:14:02.040]  是上帝賜給你的禮物。
[00:14:02.040 --> 00:14:04.600]  我要你不要錯過這些人,
[00:14:04.600 --> 00:14:07.800]  不要不經意的去想,
[00:14:07.800 --> 00:14:10.760]  沒有去想這些人其實是上帝給你的安排,
[00:14:10.760 --> 00:14:14.200]  因為上帝有特定的心意,
[00:14:14.200 --> 00:14:18.040]  要讓你從他們身上繼續跟隨神。
[00:14:18.040 --> 00:14:21.000]  現在我要邀請你自己再想想,
[00:14:21.000 --> 00:14:22.520]  在你生命裡面,
[00:14:22.520 --> 00:14:26.360]  上帝擺了哪一個哪一個哪一個人是你的生命導師,
[00:14:26.360 --> 00:14:27.880]  在心裡,
[00:14:27.880 --> 00:14:31.240]  為他們向上帝獻上感謝。
[00:14:31.240 --> 00:14:34.440]  然後你也立志,
[00:14:34.440 --> 00:14:36.680]  等你成熟之後,
[00:14:36.680 --> 00:14:40.200]  也要成為別人的屬靈導師。
[00:14:40.200 --> 00:14:45.080]  有屬靈的導師才會更容易的學會順服的功課,
[00:14:45.080 --> 00:14:48.280]  因為一個成熟的愛主的基督徒,
[00:14:48.280 --> 00:14:51.080]  會告訴你上帝有多麼的好,
[00:14:51.080 --> 00:14:53.000]  會告訴你真理,
[00:14:53.000 --> 00:14:55.880]  會告訴你這世界所答應你的,
[00:14:55.880 --> 00:14:58.440]  是很多時候是假象,
[00:14:58.440 --> 00:15:01.320]  有短暫的,
[00:15:01.320 --> 00:15:03.240]  令你很開心的事情,
[00:15:03.240 --> 00:15:06.440]  但是到頭來你會發現很空虛,
[00:15:06.440 --> 00:15:08.680]  但是甚至什麼呢?
[00:15:08.680 --> 00:15:10.600]  會有嚴重的後果。
[00:15:10.600 --> 00:15:13.800]  好的導師會告訴你這一切,
[00:15:13.800 --> 00:15:18.680]  我願意我們人人都有生命中有屬靈導師,
[00:15:18.680 --> 00:15:23.800]  我願意你以後也能夠成為別人的屬靈導師。
[00:15:23.800 --> 00:15:27.240]  如果你現在已經是別人的屬靈導師了,
[00:15:27.240 --> 00:15:31.720]  我鼓勵你每天好好的為他們為自己禱告,
[00:15:31.720 --> 00:15:34.920]  以致你真的是能夠靠著神的力量,
[00:15:34.920 --> 00:15:37.240]  來幫助到他們。
[00:15:37.240 --> 00:15:39.000]  這是第一個功課,
[00:15:39.000 --> 00:15:43.240]  順服的生命背後有美好的屬靈導師。
[00:15:43.240 --> 00:15:46.440]  你看到這兩個女性的重要性嗎?
[00:15:46.440 --> 00:15:47.960]  媽媽跟外婆,
[00:15:47.960 --> 00:15:49.640]  媽媽跟外婆,
[00:15:49.640 --> 00:15:51.320]  祖母也可以啦,
[00:15:51.320 --> 00:15:53.720]  外公也可以啦,
[00:15:53.720 --> 00:15:55.400]  祖父也可以,
[00:15:55.400 --> 00:15:58.360]  你如果能夠用神的方法,
[00:15:58.360 --> 00:16:00.520]  真的你能夠傳承下去,
[00:16:00.520 --> 00:16:03.080]  是美好的屬靈價值觀。
[00:16:03.080 --> 00:16:05.000]  第二個功課,
[00:16:05.000 --> 00:16:09.240]  屬靈的生命帶來榮耀上帝的好名聲。
[00:16:09.240 --> 00:16:10.760]  有沒有留意到,
[00:16:10.760 --> 00:16:13.560]  這裡講到誰有好名聲?
[00:16:13.560 --> 00:16:16.520]  保羅來到特比,
[00:16:16.520 --> 00:16:17.720]  又到路斯德,
[00:16:17.720 --> 00:16:19.720]  在那裡有一個門徒名叫提摩泰,
[00:16:19.720 --> 00:16:21.000]  信主之人,
[00:16:21.000 --> 00:16:22.040]  講到附近,
[00:16:22.040 --> 00:16:26.600]  路斯德和以戈練的弟兄都稱讚他,
[00:16:26.600 --> 00:16:28.600]  講到他就稱讚他,
[00:16:28.600 --> 00:16:31.960]  而且不只是路斯德,
[00:16:31.960 --> 00:16:35.480]  就是旁邊遠一點的城市,
[00:16:35.480 --> 00:16:38.280]  的人也聽過提摩泰,
[00:16:38.280 --> 00:16:44.120]  好名聲是可以傳到那麼遠。
[00:16:44.120 --> 00:16:47.720]  一個基督徒要怎樣才能夠做世界的光,
[00:16:47.720 --> 00:16:50.120]  世界的炎呢?
[00:16:50.120 --> 00:16:54.600]  是在大小事情上都要忠心。
[00:16:54.600 --> 00:16:56.920]  別人一講到這個名字,
[00:16:56.920 --> 00:16:59.320]  你馬上就肅然起敬,
[00:16:59.320 --> 00:17:02.120]  佩服,佩服。
[00:17:02.120 --> 00:17:04.040]  我們不用想得太遠,
[00:17:04.040 --> 00:17:06.520]  有些時候在世俗的事情上,
[00:17:06.520 --> 00:17:09.080]  我們也會佩服某些人的,
[00:17:09.080 --> 00:17:11.240]  跟信仰無關的我們都佩服,
[00:17:11.240 --> 00:17:12.760]  例如說什麼呢?
[00:17:12.760 --> 00:17:15.640]  一個人能夠在同一份工作,
[00:17:15.640 --> 00:17:17.960]  做了40年,
[00:17:17.960 --> 00:17:19.480]  忠心的,
[00:17:19.480 --> 00:17:20.440]  很有成就,
[00:17:20.440 --> 00:17:22.040]  好多機會可以跳槽的,
[00:17:22.040 --> 00:17:25.240]  但是他就是忠心的留在那裡的,
[00:17:25.240 --> 00:17:27.800]  因為他有使命,
[00:17:27.800 --> 00:17:29.720]  他有意向,
[00:17:29.720 --> 00:17:31.640]  我們覺得這個人,
[00:17:31.640 --> 00:17:33.080]  我們也佩服,
[00:17:33.080 --> 00:17:34.840]  所以佩服一個人,
[00:17:34.840 --> 00:17:38.680]  是有一些美好的特質。
[00:17:38.680 --> 00:17:40.200]  天王姐妹,
[00:17:40.200 --> 00:17:41.640]  在你生命中,
[00:17:41.640 --> 00:17:44.440]  有沒有人是好名聲的呢?
[00:17:44.440 --> 00:17:48.280]  願意你也成為一個有好名聲的人,
[00:17:48.280 --> 00:17:49.960]  因為你有好名聲,
[00:17:49.960 --> 00:17:52.120]  才能夠真的是為主做見證。
[00:17:52.120 --> 00:17:56.200]  某個人說起某個名字的時候,
[00:17:56.200 --> 00:18:00.120]  希望有人會在背後說你,
[00:18:00.120 --> 00:18:02.360]  在背後說你,
[00:18:02.360 --> 00:18:04.920]  在背後稱讚你,
[00:18:04.920 --> 00:18:06.520]  在背後說你,
[00:18:06.520 --> 00:18:07.720]  我認識他,
[00:18:07.720 --> 00:18:10.280]  他是一個很好的基督徒,
[00:18:10.280 --> 00:18:12.360]  我認識他。
[00:18:12.360 --> 00:18:14.680]  第三,
[00:18:14.680 --> 00:18:16.120]  第三是,
[00:18:16.120 --> 00:18:17.400]  順服的生命,
[00:18:17.400 --> 00:18:21.240]  願意放下屬於個人權利。
[00:18:21.240 --> 00:18:23.560]  這裡很有意思,
[00:18:23.560 --> 00:18:25.720]  請你留意一下,
[00:18:25.720 --> 00:18:27.160]  這裡說,
[00:18:27.160 --> 00:18:28.920]  保羅要帶他,
[00:18:28.920 --> 00:18:29.960]  就是提摩太,
[00:18:29.960 --> 00:18:31.480]  保羅看到這個年輕人,
[00:18:31.480 --> 00:18:32.760]  哎呀,優秀啊!
[00:18:32.760 --> 00:18:34.040]  我有感動,
[00:18:34.040 --> 00:18:35.960]  他跟我在一起佩搭,
[00:18:35.960 --> 00:18:38.920]  肯定是未來為主可以做很美好的事工,
[00:18:38.920 --> 00:18:40.440]  我願意帶著他,
[00:18:40.440 --> 00:18:41.480]  教導他,
