
[00:00:00.000 --> 00:00:03.000]  今天想跟大家討論的題目是
[00:01:50.000 --> 00:01:51.000]  你是不是還要去
[00:01:51.000 --> 00:01:52.000]  我真的去
[00:01:52.000 --> 00:01:53.000]  去了之後
[00:01:53.000 --> 00:01:56.000]  那個店員就問我
[00:01:56.000 --> 00:01:58.000]  為什麼會爛了呢?
[00:01:58.000 --> 00:02:00.000]  我還睜大眼睛說謊
[00:02:00.000 --> 00:02:03.000]  說是我開的時候已經爛了
[00:02:03.000 --> 00:02:07.000]  他給我換了一個新的火牛
[00:02:07.000 --> 00:02:11.000]  大概是一百塊美金
[00:02:11.000 --> 00:02:14.000]  我開車回到家裡的時候
[00:02:14.000 --> 00:02:16.000]  我就覺得
[00:02:16.000 --> 00:02:18.000]  我覺得很內疚
[00:02:18.000 --> 00:02:20.000]  真的很內疚
[00:02:20.000 --> 00:02:24.000]  而且我當時已經當了一個基督徒
[00:02:24.000 --> 00:02:25.000]  我心想
[00:02:25.000 --> 00:02:27.000]  為什麼我是一個這樣的人呢?
[00:02:27.000 --> 00:02:29.000]  不是我做錯了這件事
[00:02:29.000 --> 00:02:31.000]  那間公司那麼多錢
[00:02:31.000 --> 00:02:33.000]  少我一百塊美金
[00:02:33.000 --> 00:02:35.000]  其實也沒有什麼
[00:02:35.000 --> 00:02:37.000]  但是我覺得自己
[00:02:37.000 --> 00:02:39.000]  很羞恥自己
[00:02:39.000 --> 00:02:41.000]  我很羞恥自己
[00:02:41.000 --> 00:02:43.000]  為什麼會做出這樣的事
[00:02:43.000 --> 00:02:44.000]  我是一個這樣的人
[00:02:44.000 --> 00:02:45.000]  就算我是不是基督徒也好
[00:02:45.000 --> 00:02:47.000]  為什麼我是一個這樣的人
[00:02:47.000 --> 00:02:49.000]  我發現羞恥這件事
[00:02:49.000 --> 00:02:51.000]  其實是會有一點聲音的
[00:02:51.000 --> 00:02:56.000]  那個聲音就好像有些控訴
[00:02:56.000 --> 00:03:01.000]  你不是一個你應該成為的人
[00:03:01.000 --> 00:03:02.000]  第二就是
[00:03:02.000 --> 00:03:05.000]  如果他們看到你
[00:03:05.000 --> 00:03:07.000]  他們不會愛你
[00:03:07.000 --> 00:03:10.000]  還有如果他們有人認識你
[00:03:10.000 --> 00:03:11.000]  全部的時候
[00:03:11.000 --> 00:03:13.000]  他們不會愛你
[00:03:13.000 --> 00:03:15.000]  還有最壞的就是
[00:03:15.000 --> 00:03:18.000]  如果神知道你全部的時候
[00:03:18.000 --> 00:03:19.000]  他沒有辦法愛你
[00:03:19.000 --> 00:03:22.000]  我想羞恥在我身上
[00:03:22.000 --> 00:03:24.000]  有時候會有這樣的聲音
[00:03:24.000 --> 00:03:27.000]  你不是一個你應該成為的人
[00:03:27.000 --> 00:03:30.000]  如果有人知道你是這樣
[00:03:30.000 --> 00:03:31.000]  他們不會再喜歡你
[00:03:31.000 --> 00:03:32.000]  所以你要隱藏
[00:03:32.000 --> 00:03:35.000]  如果神認識所有的你
[00:03:35.000 --> 00:03:37.000]  他不會再愛你
[00:03:37.000 --> 00:03:39.000]  你躲起來吧
[00:03:39.000 --> 00:03:43.000]  我們今天去看《創世紀》的第三章
[00:03:43.000 --> 00:03:45.000]  我們不會去看這些聲音
[00:03:45.000 --> 00:03:49.000]  而我今天想和大家去推進
[00:03:49.000 --> 00:03:51.000]  這三個聲音
[00:03:51.000 --> 00:03:57.000]  即使我們做了一件讓我們羞恥的事
[00:03:57.000 --> 00:03:58.000]  或者我們犯錯
[00:03:58.000 --> 00:04:00.000]  我們仍然可以在神裡面
[00:04:00.000 --> 00:04:02.000]  去追求一個自由和和平
[00:04:02.000 --> 00:04:03.000]  和一個完整的
[00:04:03.000 --> 00:04:06.000]  其實在《創世紀》第二章的時候
[00:04:06.000 --> 00:04:09.000]  亞當和夏娃就吃了
[00:04:09.000 --> 00:04:11.000]  分別是我樹的果子
[00:04:11.000 --> 00:04:12.000]  大家應該記得
[00:04:12.000 --> 00:04:14.000]  說園中所有的果子
[00:04:14.000 --> 00:04:15.000]  你都可以吃
[00:04:15.000 --> 00:04:18.000]  除了如果你吃了
[00:04:18.000 --> 00:04:21.000]  這個分別是我樹的果子
[00:04:21.000 --> 00:04:23.000]  你就必定死
[00:04:23.000 --> 00:04:27.000]  但是經過受蛇的引誘之後
[00:04:27.000 --> 00:04:31.000]  人真的第一次不聽神的話
[00:04:31.000 --> 00:04:33.000]  就真的吃了這個果子
[00:04:33.000 --> 00:04:35.000]  而罪和罪所帶來的羞恥
[00:04:35.000 --> 00:04:37.000]  就進入了我們的世界
[00:04:37.000 --> 00:04:40.000]  亞當和夏娃吃了這個果子之後
[00:04:40.000 --> 00:04:42.000]  發生了什麼事呢
[00:04:42.000 --> 00:04:45.000]  第一 他們兩個人的眼睛開了
[00:04:45.000 --> 00:04:47.000]  本身第二章是說到
[00:04:47.000 --> 00:04:49.000]  他們很想吃分別是我樹的果子
[00:04:49.000 --> 00:04:50.000]  是怎樣呢
[00:04:50.000 --> 00:04:51.000]  可以得到神的智慧
[00:04:51.000 --> 00:04:53.000]  可以似神
[00:04:53.000 --> 00:04:56.000]  但是他們的眼睛開了之後
[00:04:56.000 --> 00:04:58.000]  第二 他們就看到自己原來是赤身露體
[00:04:58.000 --> 00:05:00.000]  只是看到赤身露體
[00:05:00.000 --> 00:05:02.000]  他沒有看到什麼
[00:05:02.000 --> 00:05:04.000]  是不是多了智慧呢
[00:05:04.000 --> 00:05:07.000]  他看到自己赤身露體的時候
[00:05:07.000 --> 00:05:09.000]  他覺得很羞恥
[00:05:09.000 --> 00:05:12.000]  之後他就編織了無花果樹的葉子
[00:05:12.000 --> 00:05:14.000]  去為自己做裙子
[00:05:14.000 --> 00:05:16.000]  其實聖經說是裙子
[00:05:16.000 --> 00:05:18.000]  但其實你當作是一條腰布
[00:05:18.000 --> 00:05:22.000]  即是一個遮醜布
[00:05:22.000 --> 00:05:27.000]  本身的原文是一塊很小的遮醜布
[00:05:27.000 --> 00:05:28.000]  為什麼是無花果樹呢
[00:05:28.000 --> 00:05:31.000]  因為聽說無花果樹的葉子比較大
[00:05:31.000 --> 00:05:33.000]  所以可以遮到
[00:05:33.000 --> 00:05:35.000]  但是他們走著走著
[00:05:35.000 --> 00:05:40.000]  聽到耶和華在園中走過
[00:05:40.000 --> 00:05:41.000]  走過的時候
[00:05:41.000 --> 00:05:42.000]  他們就害怕
[00:05:42.000 --> 00:05:44.000]  躲起來躲避耶和華
[00:05:44.000 --> 00:05:45.000]  不過耶和華就問
[00:05:45.000 --> 00:05:47.000]  你在哪裡
[00:05:47.000 --> 00:05:50.000]  阿當就回答
[00:05:50.000 --> 00:05:53.000]  我在園中聽到你的聲音
[00:05:53.000 --> 00:05:55.000]  我就害怕
[00:05:55.000 --> 00:05:57.000]  因為我赤身露體
[00:05:57.000 --> 00:05:59.000]  所以我躲起來
[00:05:59.000 --> 00:06:00.000]  耶和華就說
[00:06:00.000 --> 00:06:02.000]  誰告訴你
[00:06:02.000 --> 00:06:04.000]  你是赤身露體呢
[00:06:04.000 --> 00:06:08.000]  你是否吃了分別善惡樹上的果子
[00:06:08.000 --> 00:06:15.000]  來到這裡
[00:06:15.000 --> 00:06:18.000]  第一個聲音就是
[00:06:18.000 --> 00:06:24.000]  你不是你應該成為的人
[00:06:24.000 --> 00:06:28.000]  即是說你是一個失敗
[00:06:28.000 --> 00:06:30.000]  你失敗
[00:06:30.000 --> 00:06:32.000]  你不完全
[00:06:32.000 --> 00:06:34.000]  創世紀三章是怎樣說的呢
[00:06:34.000 --> 00:06:36.000]  再看多一次
[00:06:36.000 --> 00:06:40.000]  他說阿當和耶和華的眼睛開了
[00:06:40.000 --> 00:06:42.000]  他們知道自己是赤身露體
[00:06:42.000 --> 00:06:45.000]  所以就偏激無花果樹的葉子
[00:06:45.000 --> 00:06:47.000]  為自己去造群
[00:06:47.000 --> 00:06:49.000]  第七節他說
[00:06:49.000 --> 00:06:52.000]  他們的眼睛只看到自己是赤身露體
[00:06:52.000 --> 00:06:58.000]  這個和第二章結尾最大的對比
[00:06:58.000 --> 00:07:03.000]  因為在人犯罪之前
[00:07:03.000 --> 00:07:05.000]  神創造了婚姻
[00:07:05.000 --> 00:07:07.000]  而第二章結尾
[00:07:07.000 --> 00:07:08.000]  第25節他這樣說
[00:07:08.000 --> 00:07:11.000]  他說當時夫妻二人赤身露體
[00:07:11.000 --> 00:07:14.000]  並不覺得羞恥
[00:07:14.000 --> 00:07:18.000]  神創造了阿當和耶和華本身就是赤身露體
[00:07:18.000 --> 00:07:21.000]  而赤身露體本身不是罪
[00:07:21.000 --> 00:07:25.000]  神創造他們是沒有一個意識
[00:07:25.000 --> 00:07:27.000]  是他們赤身露體需要穿衣服
[00:07:27.000 --> 00:07:29.000]  什麼意思呢?
[00:07:29.000 --> 00:07:31.000]  其實就像小朋友
[00:07:31.000 --> 00:07:35.000]  如果你有些弟妹或表弟表妹
[00:07:35.000 --> 00:07:37.000]  或者你記得自己小時候
[00:07:37.000 --> 00:07:38.000]  我小時候也是
[00:07:38.000 --> 00:07:40.000]  不穿衣服在家裡走
[00:07:40.000 --> 00:07:44.000]  你不覺得這是一個問題
[00:07:44.000 --> 00:07:49.000]  但是突然間阿當和耶和華吃了這個果子之後
[00:07:49.000 --> 00:07:55.000]  他就發現原來自己是赤身露體
[00:07:56.000 --> 00:07:59.000]  其實赤身露體就是
[00:07:59.000 --> 00:08:01.000]  起初神創造人
[00:08:01.000 --> 00:08:02.000]  為什麼是赤身露體呢?
[00:08:02.000 --> 00:08:06.000]  就是讓人與人之間完全沒有阻隔
[00:08:06.000 --> 00:08:08.000]  可以對方完全開放
[00:08:08.000 --> 00:08:09.000]  完全信任
[00:08:09.000 --> 00:08:10.000]  不需要隱藏
[00:08:10.000 --> 00:08:13.000]  亦是互相被了解
[00:08:13.000 --> 00:08:17.000]  和完全愛大家的心態
[00:08:17.000 --> 00:08:20.000]  這就是神創造人的心意
[00:08:20.000 --> 00:08:22.000]  但是現在阿當和耶和華的眼睛開了
[00:08:22.000 --> 00:08:28.000]  他們吃了這個禁果之後
[00:08:28.000 --> 00:08:31.000]  他們不是擁有了神的智慧
[00:08:31.000 --> 00:08:36.000]  而是看到了赤身露體的羞恥
[00:08:36.000 --> 00:08:38.000]  吃分別善惡樹之前
[00:08:38.000 --> 00:08:40.000]  他們的世界只有好
[00:08:40.000 --> 00:08:42.000]  因為神創造的時候
[00:08:42.000 --> 00:08:44.000]  最後那句話都是
[00:08:44.000 --> 00:08:47.000]  「神看為是好的」
[00:08:47.000 --> 00:08:50.000]  惡其實只是一個名字
[00:08:50.000 --> 00:08:53.000]  分別善惡樹只是一個字
[00:08:53.000 --> 00:08:56.000]  但是當他們吃了這個果子之後
[00:08:56.000 --> 00:08:59.000]  惡就進入了他們的心裡
[00:08:59.000 --> 00:09:01.000]  這個惡不是一個外在的
[00:09:01.000 --> 00:09:02.000]  赤身露體的惡
[00:09:02.000 --> 00:09:07.000]  而是裡面內在存在著一個惡念
[00:09:07.000 --> 00:09:09.000]  又或者是超越了神
[00:09:09.000 --> 00:09:12.000]  所創造人或婚姻的好
[00:09:12.000 --> 00:09:19.000]  互相對大家的一種不屬於神的慾望
[00:09:19.000 --> 00:09:20.000]  是一種佔有
[00:09:20.000 --> 00:09:22.000]  是一種內在的罪
[00:09:22.000 --> 00:09:23.000]  但是當阿當和耶和華
[00:09:23.000 --> 00:09:26.000]  第一次看到自己的本相的時候
[00:09:26.000 --> 00:09:28.000]  就覺得自己很不堪、很破碎
[00:09:28.000 --> 00:09:30.000]  如果我用我自己的例子
[00:09:30.000 --> 00:09:31.000]  是什麼意思呢?
[00:09:31.000 --> 00:09:33.000]  什麼叫沒有意識突然間有意識呢?
[00:09:33.000 --> 00:09:36.000]  就是我初初不覺得自己
[00:09:36.000 --> 00:09:38.000]  我還未信主的時候
[00:09:38.000 --> 00:09:41.000]  沒有啊,平時都是這樣
[00:09:41.000 --> 00:09:46.000]  讀書,玩不同的比賽
[00:09:46.000 --> 00:09:49.000]  但是原來我發現
[00:09:49.000 --> 00:09:52.000]  慢慢地追求這些東西的時候
[00:09:52.000 --> 00:09:59.000]  我發現自己都變成一個很自大、自義的人
[00:09:59.000 --> 00:10:03.000]  直到我在大學裡認識神
[00:10:03.000 --> 00:10:07.000]  有一次有一個團體裡的哥哥
[00:10:07.000 --> 00:10:09.000]  就跟我說
[00:10:09.000 --> 00:10:12.000]  他說你覺得自己這麼厲害
[00:10:12.000 --> 00:10:14.000]  可以有神的智慧
[00:10:14.000 --> 00:10:16.000]  你不明白,你問一些問題
[00:10:16.000 --> 00:10:18.000]  沒有人能回答你,你就不相信神的話
[00:10:18.000 --> 00:10:20.000]  那我現在問你一個問題
[00:10:20.000 --> 00:10:25.000]  就是如果你去幻想你是一個盲人的時候
[00:10:25.000 --> 00:10:30.000]  你會不會明白什麼是紅色呢?
[00:10:30.000 --> 00:10:33.000]  那我那時候就真的心裡想
[00:10:33.000 --> 00:10:37.000]  如果我是一個從來都沒有見過光
[00:10:37.000 --> 00:10:40.000]  一出生就是在黑暗裡的人
[00:10:40.000 --> 00:10:43.000]  有人告訴我顏色這個概念
[00:10:43.000 --> 00:10:45.000]  我會知道是什麼嗎?
[00:10:45.000 --> 00:10:47.000]  我想我本身是沒有意識
[00:10:47.000 --> 00:10:50.000]  原來自己是一個這麼自大和自義的人
[00:10:50.000 --> 00:10:53.000]  我以為我可以明白神的一切智慧
[00:10:53.000 --> 00:10:55.000]  如果別人解答不了我的問題
[00:10:55.000 --> 00:10:57.000]  我就不去相信神
[00:10:57.000 --> 00:11:00.000]  我想這個就是一個意識
[00:11:00.000 --> 00:11:07.000]  意識發現原來我一直都是這麼不謙卑
[00:11:07.000 --> 00:11:11.000]  以為自己可以達到神的境界
[00:11:11.000 --> 00:11:15.000]  這個就是意識知道內在的惡
[00:11:15.000 --> 00:11:16.000]  我的不堪
[00:11:16.000 --> 00:11:19.000]  同樣的,亞當和夏娃第一次在這裡
[00:11:19.000 --> 00:11:21.000]  看到自己的本相
[00:11:21.000 --> 00:11:23.000]  看到自己的不堪
[00:11:23.000 --> 00:11:25.000]  看到自己原來不是和神一樣
[00:11:25.000 --> 00:11:27.000]  原來自己不是這麼好
[00:11:27.000 --> 00:11:30.000]  她第一次覺得很羞恥
[00:11:30.000 --> 00:11:33.000]  這個羞恥讓他們用無花果樹的葉
[00:11:33.000 --> 00:11:35.000]  去編織一條裙
[00:11:35.000 --> 00:11:38.000]  你當作一個帶子去遮住自己
[00:11:38.000 --> 00:11:46.000]  你會問,內疚和羞恥有什麼分別呢?
[00:11:46.000 --> 00:11:50.000]  羞恥的焦點在我自己身上
[00:11:50.000 --> 00:11:52.000]  更多是關注自己
[00:11:52.000 --> 00:11:57.000]  而內疚的焦點在行為上
[00:11:57.000 --> 00:12:00.000]  一個人羞恥的時候
[00:12:00.000 --> 00:12:05.000]  你會說自己很差,很沒用
[00:12:05.000 --> 00:12:10.000]  我做了一件很差的事
[00:12:10.000 --> 00:12:18.000]  有一個在美國大學專門研究羞恥感和內疚感的教授
[00:12:18.000 --> 00:12:22.000]  他說羞恥感是一種痛苦的感覺或經歷
[00:12:22.000 --> 00:12:24.000]  源於我們相信自己有缺陷
[00:12:24.000 --> 00:12:27.000]  因此不值得被愛和接納
[00:12:27.000 --> 00:12:31.000]  在我們一些未做過或做過的事上
[00:12:31.000 --> 00:12:35.000]  是有一個缺陷
[00:12:35.000 --> 00:12:40.000]  讓我們覺得自己不值得與人建立關係
[00:12:40.000 --> 00:12:43.000]  可能今天的羞恥感是
[00:12:43.000 --> 00:12:47.000]  你會覺得自己不夠漂亮
[00:12:47.000 --> 00:12:50.000]  我讀書不夠好
[00:12:50.000 --> 00:12:54.000]  我比不起我的姐姐和哥哥
[00:12:54.000 --> 00:12:58.000]  我跑運動不知為何跑得那麼快
[00:12:58.000 --> 00:13:03.000]  我只好參與一些我哥哥和姐姐不常玩的運動
[00:13:03.000 --> 00:13:07.000]  希望我可以自己找到自己的路
[00:13:07.000 --> 00:13:11.000]  又或者我不夠聰明
[00:13:11.000 --> 00:13:14.000]  又或者我覺得自己家境不夠好
[00:13:14.000 --> 00:13:21.000]  我配不上與某些同學相處
[00:13:21.000 --> 00:13:23.000]  他們去的地方
[00:13:23.000 --> 00:13:26.000]  我去的地方都是格格不入
[00:13:26.000 --> 00:13:30.000]  我小時候是極度安靜
[00:13:30.000 --> 00:13:31.000]  不說話
[00:13:31.000 --> 00:13:35.000]  其實我覺得這是我的缺陷
[00:13:35.000 --> 00:13:38.000]  我安靜到可以全日都不說話
[00:13:38.000 --> 00:13:41.000]  而有一次小學
[00:13:41.000 --> 00:13:44.000]  我記得這是我的一個回憶
[00:13:44.000 --> 00:13:47.000]  有位老師跟另一位同學說
[00:13:47.000 --> 00:13:50.000]  你過去與李嘉桓玩
[00:13:50.000 --> 00:13:54.000]  是安靜到沒有人與我玩
[00:13:54.000 --> 00:13:56.000]  我可以全日都不說話
[00:13:56.000 --> 00:13:58.000]  但我自己站著想
[00:13:58.000 --> 00:14:00.000]  我又不會悶又沒有事
[00:14:00.000 --> 00:14:03.000]  但身邊的人覺得李嘉桓很奇怪
[00:14:03.000 --> 00:14:05.000]  你不如去與他玩
[00:14:05.000 --> 00:14:06.000]  我不知道為何會這樣
[00:14:06.000 --> 00:14:07.000]  可能我不敢與他玩
[00:14:07.000 --> 00:14:09.000]  可能我見到別人不知道
[00:14:09.000 --> 00:14:11.000]  我應該說甚麼
[00:14:11.000 --> 00:14:14.000]  可能小時候我心裏總有一種
[00:14:14.000 --> 00:14:16.000]  我又不是做錯甚麼
[00:14:16.000 --> 00:14:18.000]  但總覺得自己有一個
[00:14:18.000 --> 00:14:23.000]  不配得、不被接納的感覺
[00:14:23.000 --> 00:14:25.000]  我不知道這件事
[00:14:25.000 --> 00:14:29.000]  剛才說過很多例子
[00:14:29.000 --> 00:14:32.000]  會否在你身上也有一種共鳴
[00:14:32.000 --> 00:14:35.000]  可能你今早起床的時候
[00:14:35.000 --> 00:14:37.000]  你已經覺得你是
[00:14:37.000 --> 00:14:38.000]  你已經覺得你是
[00:14:38.000 --> 00:14:39.000]  你已經覺得你是
[00:14:39.000 --> 00:14:40.000]  你已經覺得你是
[00:14:40.000 --> 00:14:41.000]  你已經覺得你是
[00:14:41.000 --> 00:14:45.000]  無論是很多的小女士
[00:14:45.000 --> 00:14:47.000]  無論是很多的小女士
[00:14:47.000 --> 00:14:49.000]  即是小女士的生活
[00:14:49.000 --> 00:14:51.000]  即是你做過的很多小的決定
[00:14:51.000 --> 00:14:53.000]  你經常都做不到上去
[00:14:53.000 --> 00:14:57.000]  而令你覺得自己不夠
[00:14:57.000 --> 00:15:00.000]  不配得身邊的人去愛你
[00:15:00.000 --> 00:15:01.000]  又或者不是
[00:15:01.000 --> 00:15:02.000]  你說我知道
[00:15:02.000 --> 00:15:04.000]  其實我完全知道
[00:15:04.000 --> 00:15:07.000]  我是曾經做過一些事
[00:15:07.000 --> 00:15:10.000]  讓到可能是一個
[00:15:10.000 --> 00:15:12.000]  一個差的決定
[00:15:12.000 --> 00:15:15.000]  一個說過傷害人的說話
[00:15:15.000 --> 00:15:18.000]  毀掉過一個的關係
[00:15:18.000 --> 00:15:24.000]  沒有辦法不停地犯某些的罪
[00:15:24.000 --> 00:15:27.000]  而你自從知道那次之後
[00:15:27.000 --> 00:15:29.000]  心裏面就有一份羞恥感
[00:15:29.000 --> 00:15:31.000]  揮之不去
[00:15:31.000 --> 00:15:33.000]  覺得自己失敗
[00:15:33.000 --> 00:15:35.000]  很不配
[00:15:35.000 --> 00:15:38.000]  你覺得你做不到你想成為的那個人
[00:15:38.000 --> 00:15:41.000]  或者你知道你應該是一個怎樣的人
[00:15:41.000 --> 00:15:44.000]  不過你怎樣也做不到
[00:15:45.000 --> 00:15:50.000]  而第二個羞恥感的控訴
[00:15:50.000 --> 00:15:53.000]  其實很自然你會害怕
[00:15:53.000 --> 00:15:55.000]  當你身邊的人知道
[00:15:55.000 --> 00:15:57.000]  所有關於你的事的時候
[00:15:57.000 --> 00:15:59.000]  他就不會再愛你
[00:15:59.000 --> 00:16:01.000]  我們再看第七節
[00:16:01.000 --> 00:16:03.000]  第七節他就這樣說
[00:16:03.000 --> 00:16:04.000]  他們二人的眼睛就開了
[00:16:04.000 --> 00:16:05.000]  知道自己赤身有體
[00:16:05.000 --> 00:16:09.000]  他就開始編織無花果樹的葉子
[00:16:09.000 --> 00:16:11.000]  幫自己去做一條裙
[00:16:11.000 --> 00:16:12.000]  其實神創造
[00:16:12.000 --> 00:16:15.000]  亞當和夏娃本來就是赤身有體
[00:16:15.000 --> 00:16:18.000]  赤身有體是對大家完全開放
[00:16:18.000 --> 00:16:19.000]  和完全信任
[00:16:19.000 --> 00:16:21.000]  不過現在他們編織了一個遮醜布
[00:16:21.000 --> 00:16:23.000]  去保護自己
[00:16:23.000 --> 00:16:26.000]  所以羞恥感作祟的第二個控訴
[00:16:26.000 --> 00:16:29.000]  就是當你覺得
[00:16:29.000 --> 00:16:31.000]  人家知道你所有的事的時候
[00:16:31.000 --> 00:16:35.000]  就不會再喜歡你
[00:16:35.000 --> 00:16:39.000]  而所以他們就去創造了自己的一個
[00:16:39.000 --> 00:16:42.000]  遮醜布一個葉子的裙
[00:16:42.000 --> 00:16:45.000]  我想今天值得去問問
[00:16:45.000 --> 00:16:47.000]  在座的各位
[00:16:47.000 --> 00:16:50.000]  不知道你的Fake Leaves是什麼呢?
[00:16:50.000 --> 00:16:53.000]  你的無花果樹的裙是什麼呢?
[00:16:53.000 --> 00:16:55.000]  其實你剛才看回這一條
[00:16:55.000 --> 00:16:57.000]  我找的圖片
[00:16:57.000 --> 00:17:00.000]  我覺得這一幅應該是最像的
[00:17:00.000 --> 00:17:02.000]  有一些圖片是一塊大的葉子
[00:17:02.000 --> 00:17:03.000]  在這裡就算了
[00:17:03.000 --> 00:17:05.000]  但是無論是一塊大的葉子
[00:17:05.000 --> 00:17:08.000]  還是這一幅圖片上很多葉子編織在一起
[00:17:08.000 --> 00:17:10.000]  我心想第一個問題就是
[00:17:10.000 --> 00:17:11.000]  會不會脫掉呢?
[00:17:11.000 --> 00:17:13.000]  很快就會脫掉
[00:17:13.000 --> 00:17:15.000]  其實我們都會
[00:17:15.000 --> 00:17:16.000]  在羞恥感的時候
[00:17:16.000 --> 00:17:19.000]  我們都會編織一條這樣的裙
[00:17:19.000 --> 00:17:23.000]  不知道什麼時候會脫掉呢?
[00:17:23.000 --> 00:17:28.000]  而你那個Fake Leaves的裙子
[00:17:28.000 --> 00:17:30.000]  是什麼呢?
[00:17:30.000 --> 00:17:33.000]  有些人覺得自己不夠漂亮的時候
[00:17:33.000 --> 00:17:34.000]  可能是
[00:17:34.000 --> 00:17:37.000]  哦 那我就穿衣服穿得帥一點
[00:17:37.000 --> 00:17:41.000]  又或者我不停努力地工作
[00:17:41.000 --> 00:17:45.000]  用很多工作去充斥自己的時間
[00:17:45.000 --> 00:17:47.000]  有工作塞滿了自己的時間表
[00:17:47.000 --> 00:17:49.000]  就是我有用
[00:17:49.000 --> 00:17:50.000]  就是其實我值得
[00:17:50.000 --> 00:17:52.000]  很多人約我
[00:17:52.000 --> 00:17:54.000]  或者有很多人想找我工作
[00:17:54.000 --> 00:17:57.000]  有些人是成功
[00:17:57.000 --> 00:18:01.000]  有些人是財富
[00:18:01.000 --> 00:18:03.000]  又或者有些人是
[00:18:03.000 --> 00:18:04.000]  不知道你會不會
[00:18:04.000 --> 00:18:07.000]  每一天發一個15秒
[00:18:07.000 --> 00:18:12.000]  最酷的IG Story
[00:18:12.000 --> 00:18:13.000]  去告訴別人
[00:18:13.000 --> 00:18:16.000]  我仍然覺得很好
[00:18:16.000 --> 00:18:18.000]  就是你那條裙子
[00:18:18.000 --> 00:18:25.000]  你那條無花果樹裙子
[00:18:25.000 --> 00:18:26.000]  羞恥感說
[00:18:26.000 --> 00:18:30.000]  當其他人完全認識你的時候
[00:18:30.000 --> 00:18:32.000]  他們不會再愛你
[00:18:32.000 --> 00:18:33.000]  不知道為什麼
[00:18:33.000 --> 00:18:38.000]  我們會相信這個謊言
[00:18:38.000 --> 00:18:40.000]  又或者這句話
[00:18:40.000 --> 00:18:42.000]  這個音符
[00:18:42.000 --> 00:18:43.000]  讓我們去想到
[00:18:43.000 --> 00:18:45.000]  其實我們是不是
[00:18:45.000 --> 00:18:48.000]  想只是被一部分認識
[00:18:48.000 --> 00:18:49.000]  但完全愛上?
[00:18:49.000 --> 00:18:52.000]  我們只是希望自己
[00:18:52.000 --> 00:18:54.000]  被表面上了解
[00:18:54.000 --> 00:18:59.000]  但是又想得到完全被愛呢?
[00:18:59.000 --> 00:19:01.000]  我們不想完全被人認識
[00:19:01.000 --> 00:19:05.000]  我們只是想表面上被人了解
[00:19:05.000 --> 00:19:07.000]  但完全被愛
[00:19:07.000 --> 00:19:08.000]  但我想告訴大家
[00:19:08.000 --> 00:19:10.000]  其實這樣是不可能的
[00:19:10.000 --> 00:19:12.000]  因為如果你只是讓人
[00:19:12.000 --> 00:19:14.000]  去了解那部分的你
