
[00:00:00.000 --> 00:00:07.000]  那麼我們已經這是第三講了,得勝的秘訣,這是得勝的秘訣三。
[00:08:42.000 --> 00:08:45.000]  我覺得我們是一個信仰的群體,
[00:08:45.000 --> 00:08:49.000]  我們都是一起成長的同路人。
[00:08:49.000 --> 00:08:53.000]  我們在一個小組裡面的時候,我們都是彼此守望的。
[00:08:53.000 --> 00:08:57.000]  我們要能夠在一個安全的環境,告訴我們的弟兄,
[00:08:57.000 --> 00:09:02.000]  告訴我們的姐妹,我總是有這個問題克服不了。
[00:09:02.000 --> 00:09:04.000]  這個才是真正的人生。
[00:09:04.000 --> 00:09:07.000]  我們不是要來到一個崇拜的時候,
[00:09:07.000 --> 00:09:10.000]  我們好像去了另外一個空間,
[00:09:10.000 --> 00:09:13.000]  然後就忘記了真正的人生是怎麼樣的。
[00:09:13.000 --> 00:09:16.000]  當你打開聖經的時候,你是看到戰爭的,
[00:09:16.000 --> 00:09:18.000]  你是看到君王的失敗的,
[00:09:18.000 --> 00:09:21.000]  你是看到有血的,有汗的,
[00:09:21.000 --> 00:09:28.000]  你是看到真實的人生是一個很實際,很接地氣的信仰。
[00:09:28.000 --> 00:09:36.000]  所以基本上,我覺得我們越是認識到信仰有很多很多的矛盾,張力,
[00:09:36.000 --> 00:09:42.000]  我們才能夠在信仰中講什麼叫做真正的愛上帝。
[00:09:42.000 --> 00:09:48.000]  如果我們是在空中搭建很多的閣樓,我們其實是不著地。
[00:09:48.000 --> 00:09:52.000]  我們其實是講很多的理論,但是我們可能都活不出來。
[00:09:52.000 --> 00:09:54.000]  我們不知道生活困苦的時候,
[00:09:54.000 --> 00:09:58.000]  那些時候帶來的壓力會令到我們怎麼樣的得罪神。
[00:09:58.000 --> 00:10:04.000]  所以在一個信仰的群體裡面,我們是需要面對它,
[00:10:04.000 --> 00:10:11.000]  面對人生的複雜的橫縱面,我們都要去面對,
[00:10:11.000 --> 00:10:15.000]  然後我們說這信仰還可不可靠?
[00:10:15.000 --> 00:10:20.000]  這信仰還能不能夠帶領我們得聖呢?
[00:10:20.000 --> 00:10:29.000]  在這裡,我們就看到今天我們講到的主要人物是約沙法。
[00:10:29.000 --> 00:10:34.000]  我們上一次在得聖的秘訣二的時候已經講過了。
[00:10:34.000 --> 00:10:40.000]  他是一個很特別的人物,你越看這段聖經就越發現。
[00:10:40.000 --> 00:10:45.000]  他很複雜。
[00:10:45.000 --> 00:10:49.000]  一來到我們讀歷代志的時候,一去到約沙法,
[00:10:49.000 --> 00:10:52.000]  這個君王就有很長的篇幅寫他了。
[00:10:52.000 --> 00:10:57.000]  然後我們今天要先從兩方面來探討一下,
[00:10:57.000 --> 00:11:00.000]  約沙法他做得好的是什麼地方?
[00:11:00.000 --> 00:11:05.000]  約沙法王他的問題是在哪裡?
[00:11:05.000 --> 00:11:09.000]  我們來看看當中有什麼功課我們可以學的。
[00:11:09.000 --> 00:11:14.000]  我們會看一些經文,因為他的一生很多事情,
[00:11:14.000 --> 00:11:19.000]  所以我們只抽幾樣事情來講,他做得好的是在哪裡。
[00:11:19.000 --> 00:11:24.000]  第一,聖經告訴我們,他防備以色列人。
[00:11:24.000 --> 00:11:28.000]  有些弟兄姐妹如果還沒有開始讀舊約,
[00:11:28.000 --> 00:11:31.000]  你就有點覺得奇怪了。
[00:11:31.000 --> 00:11:34.000]  神的子民不就是以色列人嗎?
[00:11:34.000 --> 00:11:36.000]  為什麼他還防備以色列人?
[00:11:36.000 --> 00:11:39.000]  如果你已經很熟悉舊約了,
[00:11:39.000 --> 00:11:42.000]  我恭喜你,你的聖經知識很厲害了。
[00:11:42.000 --> 00:11:50.000]  你已經知道當時候王朝已經分成了南北兩國。
[00:11:50.000 --> 00:11:57.000]  北部十個支派基本上已經背叛了上帝應許的猶大迦。
[00:11:57.000 --> 00:12:04.000]  他們去了北部,就成立了以色列國。
[00:12:04.000 --> 00:12:07.000]  南國是屬於上帝自己應許大魏,
[00:12:07.000 --> 00:12:11.000]  是從那邊出來的猶大國。
[00:12:11.000 --> 00:12:18.000]  所以以色列國那裡一開始沒有了宗教權並,怎麼辦呢?
[00:12:18.000 --> 00:12:22.000]  因為所羅門把聖殿建在哪裡呢?
[00:12:22.000 --> 00:12:24.000]  就是在南部。
[00:12:24.000 --> 00:12:27.000]  所羅門把聖殿建在南部。
[00:12:27.000 --> 00:12:33.000]  所以他們要分裂了,立了北部的國,
[00:12:33.000 --> 00:12:38.000]  要全部的人來跟他,但是敬拜的場所在南部,那怎麼辦呢?
[00:12:38.000 --> 00:12:41.000]  他們就造經牛犢咯!
[00:12:41.000 --> 00:12:45.000]  他們就在北部自己再設立一個宗教中心,
[00:12:45.000 --> 00:12:50.000]  說這就是帶領我們離開埃及的神,大家都來拜他。
[00:12:50.000 --> 00:12:53.000]  所以基本上北國的問題就是,
[00:12:53.000 --> 00:13:00.000]  很大很大對耶和華的不忠,而且有很多的邪惡。
[00:13:00.000 --> 00:13:07.000]  也包括了把孩子、把兒童獻祭等等的問題都在那邊。
[00:13:07.000 --> 00:13:10.000]  當然後來南國也受影響,但是呢,
[00:13:10.000 --> 00:13:13.000]  一個好的君王他要處理的,
[00:13:13.000 --> 00:13:23.000]  就是要防止這些異教的影響來改變神的百姓對上帝的忠心。
[00:13:23.000 --> 00:13:26.000]  所以約沙法做得好的,第一件事,
[00:13:26.000 --> 00:13:30.000]  聖經說他防備以色列人是這個意思。
[00:13:30.000 --> 00:13:34.000]  他安置軍隊在猶大所有的成義當中,
[00:13:34.000 --> 00:13:42.000]  另一方面,他安置防兵在猶大帝和他父亞瑟所得以法廉的成義中。
[00:13:42.000 --> 00:13:46.000]  所以他是一個有智慧的君王。
[00:13:46.000 --> 00:13:51.000]  我們要做一個敬虔的基督徒,我們也要做一個有智慧的基督徒。
[00:13:51.000 --> 00:13:57.000]  基本上這裡的防備,他是看見敵人有機會來攻打我們的。
[00:13:57.000 --> 00:14:01.000]  我們做基督徒,除了要對上帝很忠誠,
[00:14:01.000 --> 00:14:04.000]  我們也要做一個聰明的基督徒。
[00:14:04.000 --> 00:14:11.000]  在你的工作中,在你的家庭中,你要小心有防備的一些思維。
[00:14:11.000 --> 00:14:15.000]  因為你知道這個世界充滿很多的罪惡。
[00:14:15.000 --> 00:14:19.000]  所以如果上帝給你一份工作,上帝給你一個家庭,
[00:14:19.000 --> 00:14:24.000]  你有責任好好地保護它,你就要有這個心態。
[00:14:24.000 --> 00:14:29.000]  約撒法有防備敵人,他不是閉著眼睛走路的,
[00:14:29.000 --> 00:14:32.000]  他不是不看到這個世界的危險的。
[00:14:32.000 --> 00:14:36.000]  所以基督徒有愛心,很願意去愛人,
[00:14:36.000 --> 00:14:39.000]  但是基督徒也是要睜開眼睛來看這個世界的,
[00:14:39.000 --> 00:14:43.000]  知道哪裡有危險,要有防備。
[00:14:43.000 --> 00:14:50.000]  第二,他主大位出行的道,不尋求巴黎。
[00:14:50.000 --> 00:14:55.000]  巴黎就是他們當地迦南人拜的神。
[00:14:55.000 --> 00:14:59.000]  只尋求他父親的神,遵行他的誡命,
[00:14:59.000 --> 00:15:01.000]  不效法以色列人的行為。
[00:15:01.000 --> 00:15:04.000]  這也是一個好王的表現。
[00:15:04.000 --> 00:15:12.000]  第三,他遵行耶化的道,並從猶大除掉一切丘坦和木偶。
[00:15:12.000 --> 00:15:15.000]  大家不要小看這第三點。
[00:15:15.000 --> 00:15:20.000]  如果你讀列王記,如果你讀歷代志,
[00:15:20.000 --> 00:15:28.000]  你就會發現,極大部分不能夠成為好王的君王,
[00:15:28.000 --> 00:15:32.000]  都是解決不了這個丘坦的問題。
[00:15:32.000 --> 00:15:38.000]  丘坦就是在一個公開的場地,來向那些偶像敬拜的,
[00:15:38.000 --> 00:15:42.000]  也有獻一些孩子,這樣的一些祭品。
[00:15:42.000 --> 00:15:50.000]  但是這些丘坦到處都是,在國中到處都是,很難處理的。
[00:15:50.000 --> 00:15:58.000]  但是,約沙法竟然能夠並從猶大除掉一切丘坦和木偶。
[00:15:58.000 --> 00:16:03.000]  這是一件很了不起的事情,你要有極大的決心,才能夠做得到。
[00:16:03.000 --> 00:16:07.000]  還有一點,你看到這個王很厲害,他真的很厲害。
[00:16:07.000 --> 00:16:15.000]  他派很多的官長到猶大各城,教導百姓,遵從上帝的道。
[00:16:15.000 --> 00:16:20.000]  他不只是自己做君王,來對上帝忠心,
[00:16:20.000 --> 00:16:24.000]  他還派不同的官長去到城中,教導他們,
[00:16:24.000 --> 00:16:26.000]  你們要遵從上帝的道。
[00:16:26.000 --> 00:16:29.000]  這個王好不好啊?非常好,對不對?
[00:16:29.000 --> 00:16:33.000]  非常好的一個王,約沙法。
[00:16:33.000 --> 00:16:38.000]  他的問題是什麼呢?我們再簡單的看一下。
[00:16:38.000 --> 00:16:44.000]  約沙法大有尊榮之才,就於雅哈結親。
[00:16:44.000 --> 00:16:50.000]  這個太奇怪了,上帝就祝福他,因為他這麼地遵從上帝的道,
[00:16:50.000 --> 00:16:56.000]  上帝就大大的祝福他,他就有尊榮,有錢財。
[00:16:56.000 --> 00:16:59.000]  然後呢,他就做了一個錯誤的決定。
[00:16:59.000 --> 00:17:05.000]  這個錯誤的決定就是,他跟北部的一個很強的王,
[00:17:05.000 --> 00:17:10.000]  但是是一個很邪惡的王,以色列的王,叫雅哈的。
[00:17:10.000 --> 00:17:13.000]  雅哈娶的妻子就是耶喜別。
[00:17:13.000 --> 00:17:17.000]  耶喜別就是弄到以利亞要逃亡的。
[00:17:17.000 --> 00:17:21.000]  大家記得以利亞害怕的要逃亡嗎?
[00:17:21.000 --> 00:17:25.000]  就是因為耶喜別王后下令要殺他,
[00:17:25.000 --> 00:17:28.000]  因為他殺了很多耶和華的先知。
[00:17:28.000 --> 00:17:33.000]  他竟然會跟雅哈結親,就是我的兒子娶你的女兒,
[00:17:33.000 --> 00:17:36.000]  就是一種政治婚姻。
[00:17:36.000 --> 00:17:43.000]  基本上,我相信他是有點過分自信,而且也是為了政治的方便。
[00:17:43.000 --> 00:17:49.000]  他以為這樣做有帶來一些的利益,而且他覺得自己也蠻尊敬耶和華的道的,
[00:17:49.000 --> 00:17:56.000]  所以他覺得這樣做沒有問題,這是人為的判斷。
[00:17:56.000 --> 00:18:03.000]  後來,因為他跟雅哈的王結親,
[00:18:03.000 --> 00:18:10.000]  他被逼要參與雅哈王想打的仗,是上帝不喜悅的。
[00:18:10.000 --> 00:18:13.000]  可是他已經是結親了,你要聯盟嘛,
[00:18:13.000 --> 00:18:16.000]  怎麼你這個親家不聯盟?
[00:18:16.000 --> 00:18:18.000]  所以他聯盟,他被逼要去打仗。
[00:18:18.000 --> 00:18:22.000]  打了仗之後,過程中他還有一點鼠鄰的觸覺的,
[00:18:22.000 --> 00:18:28.000]  因為雅哈去問雅哈,你先問耶和華我們打不打這個仗?
[00:18:28.000 --> 00:18:30.000]  好像想拖延他。
[00:18:30.000 --> 00:18:33.000]  雅哈說,好,我問先知。
[00:18:33.000 --> 00:18:38.000]  約撒法他有一些鼠鄰的觸覺的,問先知,
[00:18:38.000 --> 00:18:42.000]  約撒法看看,你問的先知都不是耶和華的先知,
[00:18:42.000 --> 00:18:48.000]  你以色列到底還有沒有耶和華的先知?
[00:18:48.000 --> 00:18:53.000]  雅哈沒辦法,就說有一個整天講我壞話的米加亞。
[00:18:53.000 --> 00:18:55.000]  你要我就問他來。
[00:18:55.000 --> 00:19:00.000]  來了,米加亞就跟雅哈王說,你一定輸的。
[00:19:00.000 --> 00:19:02.000]  他說,是不是?
[00:19:02.000 --> 00:19:05.000]  但是沒辦法,還是出仗了。
[00:19:05.000 --> 00:19:09.000]  但是耶和華保守他,他就活了下來。
[00:19:09.000 --> 00:19:11.000]  但是回來的時候怎麼樣呢?
[00:19:11.000 --> 00:19:16.000]  先見哈拿尼的兒子耶和華出來迎接約撒法,
[00:19:16.000 --> 00:19:22.000]  對他說,你豈當幫助惡人,愛那恨惡耶和華的人呢?
[00:19:22.000 --> 00:19:27.000]  因此耶和華的憤怒臨到你,然而你還有善行。
[00:19:27.000 --> 00:19:31.000]  你看到這個人的生命很矛盾嗎?
[00:19:31.000 --> 00:19:37.000]  幫助惡人,上帝恨的憤怒臨到他,然而你還有善行。
[00:19:37.000 --> 00:19:42.000]  因你從國中除掉木偶,立定心意尋求神。
[00:19:42.000 --> 00:19:46.000]  上帝就憐憫他,再重新建立他。
[00:19:46.000 --> 00:19:51.000]  他被建立了之後,就開始做上帝喜悅的事情。
[00:19:51.000 --> 00:19:54.000]  弟兄姐妹,這個像不像你的生命呢?
[00:19:54.000 --> 00:19:56.000]  像不像我們的生命呢?
[00:19:56.000 --> 00:20:03.000]  我們的生命常常都是在跟隨上帝,跟違背上帝之間。
[00:20:03.000 --> 00:20:08.000]  然後上帝就給了我們一些警告,我們就知道了,上帝就建立我們。
[00:20:08.000 --> 00:20:12.000]  建立我們之後,我們就去行上帝心意的地方。
[00:20:12.000 --> 00:20:17.000]  所以第三點,你看到他出尋民間,
[00:20:17.000 --> 00:20:24.000]  從別世八支到以法連三弟,引導民歸向耶和華他們的列祖的神。
[00:20:24.000 --> 00:20:29.000]  你有沒有留意到這個王是有能力做到這些事情的?
[00:20:29.000 --> 00:20:31.000]  你覺得他有沒有能力呢?
[00:20:31.000 --> 00:20:37.000]  他很有能力的,能夠在全國推動一些事情,改變、改革。
[00:20:37.000 --> 00:20:41.000]  他不是沒有能力、無能的一個君王,
[00:20:41.000 --> 00:20:45.000]  他是一個有能力、能夠推動改革的一個君王。
[00:20:45.000 --> 00:20:48.000]  上帝給他能力,他做得到的。
[00:20:48.000 --> 00:20:55.000]  然後上一次在《得聖的秘訣2》,我們看到很精彩的一個故事。
[00:20:55.000 --> 00:21:00.000]  簡直你就看到約沙法很完美的敬畏神。
[00:21:00.000 --> 00:21:07.000]  因為當時候有大軍來威脅他們,很快地就要把他們圍攻了,
[00:21:07.000 --> 00:21:12.000]  在那個隱基地南部那邊,準備要攻打了。
[00:21:12.000 --> 00:21:16.000]  面對大軍的威脅,生死的威脅,
[00:21:16.000 --> 00:21:23.000]  他在約沙法的帶領下,眾百姓一起進食,求告上帝的拯救。
[00:21:23.000 --> 00:21:25.000]  結果上帝說什麼呢?
[00:21:25.000 --> 00:21:30.000]  上帝說,你們不必打,我幫你們打。
[00:21:30.000 --> 00:21:32.000]  如果是你,你會這樣做嗎?
[00:21:32.000 --> 00:21:34.000]  但是約沙法會這樣做,他做得到。
[00:21:34.000 --> 00:21:36.000]  而且他還怎麼樣呢?
[00:21:36.000 --> 00:21:42.000]  他還召集所有的人,一起地來歌頌上帝,敬拜上帝。
[00:21:42.000 --> 00:21:46.000]  把贊美能夠唱歌的人放在軍隊前面,
[00:21:46.000 --> 00:21:50.000]  去宣告上帝的得聖,頌揚上帝的慈愛。
[00:21:50.000 --> 00:21:54.000]  去到那邊的時候,上帝一出手,那些人就自相殘殺,
[00:21:54.000 --> 00:21:56.000]  全部死了。
[00:21:56.000 --> 00:22:02.000]  然後他們去那邊又贊美神,做見證,一面唱,一面唱回去。
[00:22:02.000 --> 00:22:05.000]  本來他們害怕的敵人,聖經說什麼呢?
[00:22:05.000 --> 00:22:08.000]  這些敵人都懼怕他們。
[00:22:08.000 --> 00:22:16.000]  這是他做君王的事業中最完美的一次的事情。
[00:22:16.000 --> 00:22:20.000]  但是來到今天的經文,就算生命整個總結了。
[00:22:20.000 --> 00:22:22.000]  我們看他生命整個總結是怎麼樣。
[00:22:22.000 --> 00:22:23.000]  我不知道你怎麼樣啊。
[00:22:23.000 --> 00:22:26.000]  當我看約沙法君王的生命的時候,
[00:22:26.000 --> 00:22:31.000]  我好像看到聖經要我們看我們的人生到底結局是怎麼樣。
[00:22:31.000 --> 00:22:34.000]  當然我們還不知道我們的結局是怎麼樣。
[00:22:34.000 --> 00:22:38.000]  但是每個人的一生好像都是起起跌跌,起起跌跌。
[00:22:38.000 --> 00:22:41.000]  就好像看約沙法的時候就看到我們自己的。
[00:22:41.000 --> 00:22:46.000]  但是你看到聖經怎麼樣總結約沙法,就在下一頁啊。
[00:22:46.000 --> 00:22:49.000]  就是我們今天的經文。
[00:22:49.000 --> 00:22:51.000]  約沙法效法他也沙。
[00:22:51.000 --> 00:22:54.000]  這是一個對他的生命的總結啊。
[00:22:54.000 --> 00:22:57.000]  一個評語吧。
[00:22:57.000 --> 00:23:04.000]  不偏左右,行耶和華眼中看為正的事。
[00:23:04.000 --> 00:23:06.000]  這是不是你的弟兄姐妹?
[00:23:06.000 --> 00:23:10.000]  不偏左右,行耶和華眼中看為正的事。
[00:23:10.000 --> 00:23:13.000]  只是秋潭沒有廢去。
[00:23:13.000 --> 00:23:15.000]  誒,之前不是廢去了嗎?
[00:23:15.000 --> 00:23:20.000]  哦,原來有些事情廢去了之後又會再起來的。
[00:23:20.000 --> 00:23:22.000]  你的生命是不是這樣子呢?
[00:23:22.000 --> 00:23:28.000]  有些事情你好像處理了,你生命的一些問題好像處理了,
[00:23:28.000 --> 00:23:33.000]  可是你不再去理會它,它又會再起來的。
[00:23:33.000 --> 00:23:35.000]  在國中很多的秋潭,
[00:23:35.000 --> 00:23:40.000]  他有辦法在他當王的時候能夠處理很多的秋潭,
[00:23:40.000 --> 00:23:46.000]  但是這些人在他們軟弱的時候,又再去拜別的神的時候,
